t,Clb2,M,Mcm_a,Cdh1_a,Cdc20_a,Sic1,PClb2,Trim,Cln,PTrim,Mih1_a,IE_a,Cdc20,SBF_a,Swe1,PSwe1,Swe1M,PSwe1M,BE
5.69,6.297309498180735e-05,0.82514457042932,0.24692505354464764,0.9999374467975489,1.4817534649542647,0.5201702525070906,2.6057444042653448e-08,0.008460352243541188,0.048555609859638485,2.40010591193955e-05,0.00019205619050105963,0.3063542303246506,0.020223006902685785,0.04414541881666276,0.002209866233595628,4.591914556558298e-07,0.02789092667625076,3.910353879542151e-06,0.021954540261620865
5.7,6.27992458093785e-05,0.8251858286892894,0.2458586448112733,0.9999374139110103,1.4806899414538668,0.5208733206195436,2.602032989825911e-08,0.008446538316891131,0.048551207804676394,2.4001776220827458e-05,0.00018695387917865713,0.30596694411757214,0.019835279677527646,0.04415728708123932,0.00221360494788063,4.586538913549986e-07,0.02788619471123498,3.8989208089122995e-06,0.021981125833467268
5.71,6.262608678627528e-05,0.8252270890122233,0.24479357107004385,0.9999373807381019,1.4796210889244334,0.5215759571437789,2.598333922834993e-08,0.00843277724466865,0.04854682201455535,2.4002488171914552e-05,0.00018200025373048343,0.3055796732565907,0.019454332006747017,0.0441691606620285,0.0022173432223814775,4.581169279501636e-07,0.027881463512153308,3.887533019072509e-06,0.02200768044130615
5.72,6.245361248319165e-05,0.8252683513982249,0.24372983890665298,0.9999373472777492,1.4785468673261806,0.522278162729874,2.594647445826292e-08,0.008419068569705411,0.048542452478334296,2.400319538878583e-05,0.00017719094880581042,0.30519241777983847,0.019080202480327078,0.044181039564603286,0.002221081057341574,4.575805668432736e-07,0.027876733079112193,3.87619024620881e-06,0.022034204132337285
5.73,6.228178219778324e-05,0.8253096158473974,0.24266745494407782,0.9999373135138049,1.477467239851436,0.5229799379853264,2.5909727045048717e-08,0.00840541187660098,0.04853809918508981,2.4003898287407715e-05,0.00017252177859725267,0.30480517772564153,0.018712926457589797,0.04419292379348021,0.002224818452997194,4.5704481670128486e-07,0.027872003411973607,3.864892471165456e-06,0.022060696953702327
5.74,6.211059101616988e-05,0.825350882359844,0.2416064258423821,0.9999372794479612,1.4763821663303305,0.5236812835472019,2.5873102826612166e-08,0.008391806720357045,0.04853376212391393,2.4004597259256056e-05,0.000167988604998041,0.30441795313238623,0.01835254266149999,0.04420481335433617,0.002228555409591472,4.565096794089774e-07,0.02786727451086498,3.853639409479204e-06,0.022087158952484916
5.75,6.194001466244115e-05,0.8253921509356678,0.24054675829915786,0.9999372450744711,1.475291608403902,0.5243822000262834,2.5836602669555574e-08,0.008378252681622652,0.0485294412839158,2.4005292690245943e-05,0.00016358743003793073,0.3040307440386232,0.017999088005562634,0.04421670825229768,0.002232291927363517,4.559751610020204e-07,0.027862546375785054,3.842430905543787e-06,0.02211359017571074
5.76,6.17700230781658e-05,0.8254334215749719,0.23948845904962002,0.9999372103865592,1.4741955282891361,0.5250826880209233,2.5800227459560057e-08,0.008364749352992163,0.04852513665422133,2.4005984956105065e-05,0.00015931436618594054,0.3036435504830422,0.017652598828779217,0.04422860849236892,0.0022360280065510697,4.554412689967932e-07,0.027857819006702082,3.83126683442127e-06,0.02213999067034761
5.7700000000000005,6.160067204496665e-05,0.8254746942778597,0.2384315348658716,0.9999371753929223,1.4730938914048664,0.5257827482095471,2.576397311830935e-08,0.008351296247427937,0.04852084822396902,2.4006674427749728e-05,0.00015516568817018907,0.3032563725044037,0.017313108269747142,0.04424051408072243,0.0022397636474143987,4.549079883932697e-07,0.027853092403879478,3.8201467756977265e-06,0.022166360483305513
5.78,6.143197384433833e-05,0.8255159690444341,0.23737599255832745,0.9999371400944154,1.4719866629031186,0.5264823812202555,2.5727837523017124e-08,0.008337892927350703,0.048516575982315756,2.400736146430066e-05,0.00015113774962703699,0.30286921014163765,0.016980649735312638,0.04425242502286731,0.0022434988502026106,4.5437531550695723e-07,0.02784836656741346,3.8090704765432955e-06,0.02219269966143671
5.79,6.126391119135657e-05,0.8255572458747985,0.23632183897573764,0.9999371044865546,1.4708738081522121,0.5271815876449589,2.5691819708217844e-08,0.008324538990647347,0.04851231991843617,2.400804641411323e-05,0.00014722698739590782,0.3024820634338333,0.016655256417469757,0.044264341323842035,0.002247233615157303,4.5384325430404707e-07,0.027843641497281614,3.798037803046256e-06,0.022219008251535825
5.8,6.109649598364303e-05,0.825598524769056,0.23526908100477464,0.9999370685700948,1.4697552944559429,0.5278803680987182,2.565591665349374e-08,0.008311234011923324,0.04850808002152002,2.4008729618314606e-05,0.0001434299532291826,0.3020949324201964,0.016336959574173714,0.04427626298904064,0.0022509679425278917,4.533118010077839e-07,0.027838917193551332,3.7870485314821484e-06,0.022245286300339888
5.8100000000000005,6.0929727432985754e-05,0.8256398057273098,0.23421772557031525,0.9999370323423425,1.4686310917354068,0.5285787231775759,2.56201282571844e-08,0.00829797758425734,0.04850385628077275,2.4009411405597913e-05,0.0001397433103789997,0.30170781714007205,0.016025787847517743,0.04428819002381768,0.0022547018325597837,4.5278095593791427e-07,0.027834193656287313,3.77610244090891e-06,0.02227153385452841
5.82,6.076356696918939e-05,0.8256810887496631,0.23316777963545007,0.9999369957910588,1.4675011743367203,0.5292766534333021,2.5584462462346033e-08,0.008284769344213579,0.04849964868541494,2.4010092086765834e-05,0.000136163850531121,0.301320717632952,0.015721765456012105,0.04430012243340678,0.002258435285486572,4.5225073130415566e-07,0.027829470885540945,3.765199323702963e-06,0.02229775096072344
5.83,6.059804303279872e-05,0.8257223738362192,0.23211925020221832,0.9999369589196554,1.4663655143345808,0.529974159479245,2.5548914148244744e-08,0.00827160886700419,0.04849545722468451,2.4010771978202197e-05,0.0001326884063888794,0.30093363393844763,0.01542491889101853,0.04431206022327907,0.0022621683015625533,4.517211187456621e-07,0.02782474888140021,3.754338935880711e-06,0.022323937665489717
5.84,6.0433160242437004e-05,0.8257636609870811,0.23107214431124953,0.9999369217252598,1.4652240876439264,0.5306712418987248,2.551348353352912e-08,0.008258495757218227,0.048491281887834685,2.401145138177517e-05,0.00012931392141833867,0.3005465660963142,0.015135270805092124,0.044324003398839136,0.0022659008810345083,4.5119211749696716e-07,0.02782002764394848,3.7435210381091124e-06,0.022350094015334672
5.8500000000000005,6.026892438801037e-05,0.8258049502023522,0.23002646904205268,0.9999368842046854,1.4640768725481774,0.5313679012703386,2.5478171185330147e-08,0.008245429623759596,0.04848712266413446,2.401213059053644e-05,0.00012603742654145243,0.30015951414644504,0.014852841483737928,0.044335951965513216,0.0022696330241494473,4.506637266582058e-07,0.027815307173277244,3.7327453830210706e-06,0.02237622005670853
5.86,6.010530190696082e-05,0.8258462414821357,0.22898223151269428,0.9999368463597226,1.4629238546566856,0.5320641381273805,2.5442974735177783e-08,0.008232410120014496,0.04848297954287124,2.4012809889043575e-05,0.00012285606675497732,0.2997724781289061,0.01457764388795969,0.04434790592813274,0.002273364731144457,4.501359554082894e-07,0.02781058746932034,3.7220118813365638e-06,0.022402315836004293
5.87,5.994229742806437e-05,0.8258875348265349,0.22793943888084925,0.9999368081868851,1.4617650179009183,0.5327599530357163,2.5407895314275718e-08,0.008219436866766601,0.04847885251334566,2.4013489553142533e-05,0.00011976704078606523,0.2993854580838712,0.01430969265807482,0.044359865292123615,0.002277096002266079,4.496088035047393e-07,0.027805868532174146,3.7113202809822895e-06,0.022428381399557988
5.88,5.9779904000946716e-05,0.8259288302356528,0.22689809834337132,0.9999367696839189,1.4606003505853165,0.5334553465439275,2.537293350822352e-08,0.008206509501547395,0.04847474156487479,2.4014169850332323e-05,0.00011676763452191295,0.2989984540516644,0.01404899806285375,0.044371830062748384,0.002280826837757847,4.4908227382393175e-07,0.027801150361893765,3.7006703713534603e-06,0.02245441679364861
5.89,5.961810944829328e-05,0.8259701277095929,0.2258582171365164,0.999936730848921,1.4594298448017515,0.5341503191897612,2.533808993177705e-08,0.008193627672251312,0.04847064668679168,2.4014851039873028e-05,0.00011385521310192283,0.29861146607275557,0.013795566585062858,0.044383800245206696,0.0022845572378618587,4.4855637077728545e-07,0.027796432958520186,3.6900619560823817e-06,0.02248042206449824
5.9,5.9456920346591006e-05,0.8260114272484582,0.22481980253561207,0.9999366916816842,1.4582534980730582,0.5348448715246148,2.5303363371752862e-08,0.008180791012890322,0.048466567868446095,2.4015533373282105e-05,0.00011102722861127345,0.29822449418775154,0.013549399277930215,0.044395775844771404,0.0022882872028260294,4.4803109307710516e-07,0.027791716322102405,3.679494830988001e-06,0.02250639725827208
5.91,5.9296347978572534e-05,0.8260527288523521,0.22378286185551324,0.9999366521826887,1.4570713125098005,0.5355390040993039,2.5268752085891162e-08,0.008167999157686977,0.04846250509920388,2.4016217094245496e-05,0.00010828120950539598,0.29783753843740207,0.013310492608378091,0.04440775686672184,0.0022920167328997743,4.475064380379875e-07,0.027787000452688684,3.668968792775794e-06,0.022532342421078554
5.92,5.9136375880489295e-05,0.8260940325213778,0.22274740245147479,0.9999366123507294,1.4558832925494876,0.536232717431075,2.5234256821788118e-08,0.00815525177374032,0.048458458368445645,2.4016902438222215e-05,0.00010561473977437913,0.29745059886261055,0.013078840717804909,0.044419743316190675,0.0022957458283240344,4.4698241152149744e-07,0.027782285350306666,3.6584836587561993e-06,0.022558257598969397
5.93,5.8977000145820884e-05,0.8261353382556387,0.22171343171837332,0.9999365721859363,1.4546894482994255,0.5369260120447594,2.5199877036319364e-08,0.008142548520272509,0.04845442766556838,2.4017589633260526e-05,0.00010302547866587163,0.29706367550442203,0.012854432079232083,0.04443173519835273,0.002299474489343677,4.4645901557275184e-07,0.027777571014987398,3.6480392430062268e-06,0.022584142837939716
5.94,5.8818217491187615e-05,0.8261766460552379,0.22068095709101285,0.9999365316883708,1.453489794855171,0.537618888460731,2.516561217519046e-08,0.00812988906055404,0.04845041297998492,2.4018278899480187e-05,0.00010051115442512602,0.2966767684040266,0.012637250178849898,0.04444373251838906,0.0023032027162037234,4.45936252183067e-07,0.02777285744676385,3.637635357798178e-06,0.022609998183928046
5.95,5.8660028965102456e-05,0.8262179559202786,0.21964998604332975,0.9999364908537286,1.4522843528157683,0.5383113471990694,2.5131462799510958e-08,0.008117273057785796,0.048446414301123716,2.4018970445406515e-05,9.806958980005196e-05,0.29628987760275055,0.01242727300077947,0.04445573528167764,0.0023069305091495697,4.454141230588365e-07,0.027768144645722914,3.6272717615490895e-06,0.0226358236828164
5.96,5.850243134836898e-05,0.8262592678508643,0.2186205260907427,0.9999364496837038,1.451073147881797,0.5390033887701629,2.5097427833048582e-08,0.00810470018439231,0.04844243161842931,2.4019664477197246e-05,9.56986321349239e-05,0.29590300314207996,0.012224473429021238,0.04446774349333813,0.0023106578684265466,4.448926300805728e-07,0.027763432611880686,3.6169482836490174e-06,0.02266161938043042
5.97,5.834542398583998e-05,0.8263005818470981,0.2175925847885596,0.999936408177972,1.4498562116033291,0.5396950136823125,2.506350667310562e-08,0.008092170114500963,0.04843846492136194,2.402036119170531e-05,9.339620308421628e-05,0.2955161450636437,0.012028818499498554,0.04447975715858642,0.0023143847942803117,4.4437177489666895e-07,0.027758721345279323,3.6066647275308976e-06,0.022687385322539395
5.98,5.818900714673166e-05,0.8263418979090834,0.21656616973254905,0.9999363663362646,1.4486335814966136,0.5403862224400032,2.502969863138415e-08,0.008079682525651706,0.048434514199397614,2.402106077841531e-05,9.11602826578768e-05,0.29512930340921845,0.011840269283371278,0.04449177628264461,0.0023181112869567837,4.4385155899217785e-07,0.027754010845962237,3.5964208954804236e-06,0.022713121554856334
5.99,5.8033174462542474e-05,0.8263832160369234,0.2155412885583016,0.9999363241600846,1.4474052979454402,0.5410770155365274,2.4996003969432853e-08,0.008067237106097719,0.04843057944202745,2.402176341638244e-05,8.898893282040855e-05,0.2947424782207427,0.011658783985670162,0.0445038008705749,0.0023218373467003635,4.4333198545236254e-07,0.027749301113942516,3.586216620131086e-06,0.022738828123038023
6.0,5.787792439604894e-05,0.8264245362307215,0.21451794894248272,0.9999362816501359,1.4461714094003553,0.5417673934653983,2.4962422348284858e-08,0.008054833543507856,0.04842666063875863,2.4022469279016306e-05,8.688025666078679e-05,0.29435566954029746,0.01148431274608003,0.044515830927530205,0.0023255629737566415,4.428130562795692e-07,0.027744592149250562,3.576051716965926e-06,0.02276450507268514
6.01,5.772325782452393e-05,0.826465858490581,0.21349615860270596,0.9999362388068814,1.4449319715234576,0.5424573567180536,2.492895316479743e-08,0.008042471527239033,0.048422757779114145,2.4023178533140806e-05,8.483240457227765e-05,0.29396887741011174,0.011316798494142086,0.044527866458700646,0.00232928816837183,4.422947729545601e-07,0.027739883951923925,3.565925994455712e-06,0.022790152449342314
6.0200000000000005,5.7569174199812456e-05,0.8265071828166051,0.21247592529726375,0.9999361956314203,1.4436870457126825,0.5431469057801556,2.4895596081358246e-08,0.008030150751999397,0.048418870852632453,2.4023891337467394e-05,8.284358525026396e-05,0.29358210187256945,0.011156178424968808,0.044539907469228965,0.0023330129307918613,4.4177713733036865e-07,0.027735176521991194,3.5558392701042243e-06,0.02281577029849819
6.03,5.741567171512831e-05,0.8265485092088971,0.21145725682518318,0.9999361521253648,1.442436698310032,0.5438360411318026,2.4862350788375545e-08,0.008017870917637641,0.04841499984886751,2.4024607842944305e-05,8.091206278569345e-05,0.2931953429702093,0.011002384791011927,0.044551953964226065,0.002336737261262383,4.4126015163735205e-07,0.027730469859474662,3.545791367816311e-06,0.02284135866558548
6.04,5.726274460556985e-05,0.8265898376675603,0.21044016102594365,0.9999361082912908,1.4411809978033692,0.5445247632448845,2.482921699761786e-08,0.008005631731763123,0.048411144757388606,2.4025328192083988e-05,7.903616322040354e-05,0.292808600745729,0.010855347700267692,0.0445640059487328,0.002340461160028047,4.4074381919168636e-07,0.027725763964382484,3.53578212570655e-06,0.02286691759598105
6.05,5.711039104628037e-05,0.8266311681926982,0.20942464578074393,0.9999360641314662,1.4399200237635668,0.545213072591176,2.4796194486820386e-08,0.007993432901730014,0.04840730556778077,2.4026052521157457e-05,7.721424749819706e-05,0.2924218752419761,0.010714986179125063,0.044576063427830104,0.002344184627334605,4.4022814231057877e-07,0.027721058836731215,3.5258113736151118e-06,0.022892447135006013
6.0600000000000005,5.695860675960072e-05,0.826672500784414,0.20841071901167976,0.9999360196489023,1.4386538599532832,0.5459009696359478,2.476328307495481e-08,0.00798127414096421,0.04840348226964437,2.402678095852245e-05,7.544472973530101e-05,0.29203516650195677,0.010581215063590138,0.04458812640654907,0.002347907663427216,4.397131239943856e-07,0.02771635447652741,3.5158789514668817e-06,0.022917947327925774
6.07,5.680738838816543e-05,0.8267138354428111,0.20739838868158889,0.9999359748455079,1.4373825908637452,0.5465884548413118,2.473048216910323e-08,0.007969155165654543,0.04839967485259552,2.402751362531693e-05,7.372607338830476e-05,0.29164847456882836,0.010453948462501198,0.04460019488999512,0.002351630268551017,4.3919876736536564e-07,0.02771165088379321,3.505984683728452e-06,0.022943418219950096
6.08,5.665672998880425e-05,0.8267551721679928,0.20638766279498663,0.9999359297249714,1.4361063110015257,0.5472755286630434,2.469779158961694e-08,0.00795707569789152,0.04839588330626547,2.4028250635054263e-05,7.205678479187881e-05,0.29126179948591163,0.010333090470749788,0.044612268883162484,0.00235535244295077,4.386850760077196e-07,0.027706948058528077,3.4961284176118576e-06,0.022968859856233204
6.09,5.650662521482208e-05,0.8267965109600623,0.20537854939757577,0.9999358842908314,1.4348251185405982,0.5479621915526862,2.4665211010383718e-08,0.007945035463588773,0.048392107620300946,2.4028992093935962e-05,7.043541498215733e-05,0.29087514129668385,0.010218541517224126,0.044624348391058125,0.0023590741868710486,4.3817205379033007e-07,0.02770224600073436,3.4863099975459184e-06,0.022994272281873823
6.1000000000000005,5.6357075846909044e-05,0.8268378518191233,0.20437105657621152,0.9999358385447805,1.433539114376523,0.5486484439660522,2.4632739825039365e-08,0.007933034184067472,0.04838834778436409,2.402973810158555e-05,6.886055694037511e-05,0.2904885000447754,0.010110199310622315,0.0446364334187733,0.0023627955005586913,4.376597024096504e-07,0.027697544710432932,3.4765292495358167e-06,0.023019655541915263
6.11,5.620808422900224e-05,0.8268791947452788,0.2033651924591874,0.9999357924884158,1.4322484039511805,0.5493342863558672,2.4600377353975588e-08,0.007921071583335883,0.04838460378813239,2.4030488750441156e-05,6.733084448374321e-05,0.2901018757739756,0.010007957014717687,0.044648523971401295,0.002366516384260706,4.371480234857061e-07,0.02769284418764552,3.4667859988327403e-06,0.023045009681345485
6.12,5.6059648668121685e-05,0.8269205397386322,0.20236096521643893,0.9999357461242924,1.4309530983198442,0.5500197191673315,2.4568122967239113e-08,0.007909147392484177,0.04838087562129864,2.403124412539919e-05,6.584495100270549e-05,0.2897152685282364,0.009911702181284024,0.04466062005398778,0.002370236838222994,4.366370198380557e-07,0.027688144432384022,3.457080080592005e-06,0.023070334745097183
6.13,5.5911770549749265e-05,0.8269618867992871,0.20135838305925777,0.9999356994547997,1.4296533108883436,0.5507047428450602,2.4535976070157556e-08,0.007897261342815088,0.048377163273571014,2.403200430449466e-05,6.440158903332671e-05,0.28932867835166803,0.009821320012930861,0.044672721671615526,0.0023739568626922943,4.361266935418028e-07,0.027683445444668747,3.4474113216795166e-06,0.02309563077804785
6.140000000000001,5.576444928009233e-05,0.8270032359273466,0.2003574542401552,0.9999356524845063,1.428349155820406,0.5513893578279065,2.4503936645134543e-08,0.00788541317097171,0.0483734667346732,2.4032769358597595e-05,6.2999512017858e-05,0.28894210528854253,0.00973669495576158,0.0446848288293608,0.002377676457914743,4.35617047374615e-07,0.02767874722451902,3.4377795500463552e-06,0.023120897825019825
6.15,5.5617690050404715e-05,0.8270445871229143,0.19935818705368447,0.9999356052151107,1.427040753462026,0.552073564557457,2.4472003924672172e-08,0.007873602610519436,0.048369785994343946,2.4033539351856534e-05,6.163750427973432e-05,0.28855554938329103,0.009657705275001082,0.04469694153234985,0.0023813956241381233,4.3510808255143535e-07,0.02767404977196534,3.4281845825436446e-06,0.023146135930780402
6.16,5.547149814709753e-05,0.8270859403860934,0.19836058983591126,0.9999355576493082,1.4257282256864996,0.5527573634718994,2.4440177422390253e-08,0.007861829398022983,0.04836612104233736,2.403431434144767e-05,6.0314386299595264e-05,0.28816901068050715,0.009584227709961238,0.044709059785721234,0.002385114361610205,4.3459980039802015e-07,0.0276693530870413,3.418626233045522e-06,0.02317134514004188
6.17,5.5325851080420585e-05,0.8271272957169874,0.19736467096405474,0.9999355097987334,1.4244116927882158,0.5534407549776068,2.4408457590812988e-08,0.007850093301178222,0.048362471868422956,2.4035094377359924e-05,5.902902152322175e-05,0.28778248922497296,0.009516140580247889,0.044721183594214675,0.0023888326705714864,4.3409220960770375e-07,0.027664657169690753,3.4091044052424288e-06,0.023196525497461623
6.18,5.518074928986068e-05,0.8271686531156995,0.19637043885751213,0.9999354616686668,1.4230912799356428,0.5541237395011774,2.4376844272456158e-08,0.007838394067289717,0.04835883846238539,2.403587950303058e-05,5.7780298118627284e-05,0.28739598506161457,0.00945331733277232,0.04473331296290217,0.002392550551268463,4.335853129656863e-07,0.027659962019932604,3.399618927889538e-06,0.023221677047642157
6.19,5.503618279138432e-05,0.8272100125823334,0.19537790197727412,0.9999354132681677,1.4217671124236453,0.5548063174553082,2.4345337740146093e-08,0.007826731457058029,0.048355220814024616,2.403666975500769e-05,5.656713880274189e-05,0.28700949823553273,0.009395631289433598,0.0447454478967089,0.0023962680039448965,4.330791160869779e-07,0.027655267637752765,3.3901696628197754e-06,0.02324679983513122
6.2,5.489214712623806e-05,0.8272513741169922,0.19438706882565865,0.9999353646016481,1.4204393150809766,0.5554884892547741,2.4313937261611292e-08,0.007815105228758008,0.048351618913155675,2.4037465164850886e-05,5.5388500543379625e-05,0.2866230287919978,0.009342956239624762,0.044757588400520236,0.0023999850288465422,4.3257362268160685e-07,0.027650574023126994,3.380756482105236e-06,0.02327189390442183
6.21,5.4748636186486655e-05,0.8272927377197795,0.19339794794667645,0.9999353156737036,1.4191080127436653,0.5561702553094474,2.4282642020406928e-08,0.0078035151451517825,0.04834803274960878,2.4038265757899942e-05,5.4243371094571985e-05,0.2862365767764509,0.009295165966845004,0.04476973447916829,0.002403701626218868,4.3206883683974935e-07,0.027645881176018742,3.3713792702147517e-06,0.023296959299952368
6.22,5.460563518387313e-05,0.8273341033907987,0.192410547926367,0.999935266493711,1.4177733306200302,0.5568516160174393,2.4251451981890705e-08,0.0077919609802788135,0.0483444623132294,2.4039071552133e-05,5.313076581871414e-05,0.28585014223450517,0.009252133883682597,0.04478188613741401,0.002407417796304838,4.315647652496858e-07,0.02764118909637594,3.3620379272444023e-06,0.023321996066106642
6.23,5.446314078157143e-05,0.8273754711301531,0.19142487739212968,0.9999352170642791,1.4164353928212585,0.55753257178507,2.422036633195027e-08,0.007780442499686172,0.048340907593878,2.403988256063495e-05,5.204973013918023e-05,0.2854637252119362,0.009213734501235873,0.044794043380132424,0.002411133539350644,4.3106141146194814e-07,0.027636497784172556,3.3527323273210405e-06,0.023347004247213962
6.24,5.4321184032505276e-05,0.8274168409379462,0.19044094501225986,0.999935167371161,1.4150943224847388,0.5582131230498721,2.418938317166659e-08,0.007768959437660841,0.04833736858142973,2.4040698792547424e-05,5.099933842954064e-05,0.2850773257546585,0.00917984330577951,0.04480620621273812,0.002414848855611239,4.30558770345051e-07,0.027631807239507807,3.3434622193861845e-06,0.023371983887549182
6.25,5.417976379378943e-05,0.8274582128142813,0.18945875949756494,0.9999351174138941,1.4137502408315559,0.5588932702141325,2.4158501199518377e-08,0.007757511563010586,0.04833384526577518,2.4041520249667516e-05,4.997869088601142e-05,0.28469094390879124,0.009150337701266465,0.044818374640066196,0.002418563745333732,4.300568447117921e-07,0.027627117462346248,3.334227487156567e-06,0.02339693503133282
6.26,5.403889881451695e-05,0.827499586759262,0.18847832960013844,0.9999350671815928,1.4124032671482136,0.5595730136969529,2.4127718345790274e-08,0.0077460986275339075,0.048330337636819744,2.404234692933317e-05,4.898691420982368e-05,0.2843045797206087,0.009125097027605724,0.044830548667240594,0.0024222782087704163,4.2955563227827894e-07,0.027622428452719363,3.325027947485878e-06,0.02342185772273108
6.2700000000000005,5.3898570302105865e-05,0.8275409627729917,0.18749966411295424,0.9999350166923012,1.411053520515847,0.5602523538759361,2.4097037055535258e-08,0.007734720423765676,0.04832684568448393,2.4043178820175684e-05,4.802316267762358e-05,0.283918233236562,0.009104000831447641,0.044842728299316084,0.0024259922461615357,4.290551429005484e-07,0.027617740210650818,3.3158634251428535e-06,0.02344675200585595
6.28,5.375879916811059e-05,0.8275823408555738,0.18652277187104813,0.9999349659355484,1.409701115645881,0.5609312911660342,2.4066455872182717e-08,0.0077233767068888215,0.04832336939870301,2.4044015908560248e-05,4.7086613112734223e-05,0.2835319045032639,0.009086933030524677,0.04485491354155302,0.0024297058577594484,4.285553744051264e-07,0.02761305273620616,3.3067337030804398e-06,0.023471617924765244
6.29,5.361959896754888e-05,0.8276237210071118,0.18554766175076523,0.9999349149076102,1.4083461648313496,0.5616098259715405,2.403597466255805e-08,0.007712067242281043,0.048319908769427204,2.4044858174815616e-05,4.61764665007442e-05,0.2831455935674983,0.00907377996232996,0.04486710439926612,0.0024334190438138315,4.2805632739e-07,0.027608366029466525,3.297638548737274e-06,0.02349645552346271
6.3,5.348094292325693e-05,0.827665103227709,0.1845743426697808,0.9999348636369948,1.4069887789233941,0.5622879586526872,2.400559440389377e-08,0.007700791838574061,0.048316463786622244,2.4045705593851065e-05,4.5291949254796164e-05,0.2827593004762682,0.009064429407617806,0.04487930087704427,0.0024371318045645607,4.2755801235947595e-07,0.027603680090342784,3.2885778999682037e-06,0.02352126484589807
6.3100000000000005,5.334279010363952e-05,0.8277064875174691,0.18360282358714736,0.9999348121646372,1.4056290658524253,0.5629656895522349,2.397531676125667e-08,0.007689550321333811,0.048313034440269007,2.404655813541888e-05,4.443231066935289e-05,0.28237302527676544,0.009058772069241182,0.044891502979266036,0.0024408441402478625,4.2706044356023805e-07,0.027598994918697266,3.279551743259472e-06,0.02354604593596709
6.32,5.3205120073163987e-05,0.8277478738764953,0.18263311350334296,0.9999347605176025,1.404267128799234,0.5636430190306548,2.3945143657560762e-08,0.007678342498237029,0.0483096207203628,2.4047415764307373e-05,4.359681982568844e-05,0.28198676801632977,0.009056703401038518,0.04490371071080466,0.00244455605110435,4.265636309314489e-07,0.027594310514510553,3.270559946891681e-06,0.023570798837511658
6.33,5.306790540103861e-05,0.8277892623048912,0.18166522145988243,0.9999347087268942,1.4029030685571222,0.5643199474381018,2.3915075967327918e-08,0.007667168186806232,0.04830622261691423,2.404827844244739e-05,4.2784768459842345e-05,0.28160052874249936,0.009058121245702327,0.04491592407619421,0.0024482675373739913,4.260675851571198e-07,0.02758962687768033,3.261602462165816e-06,0.02359552359431985
6.34,5.2931185871069463e-05,0.8278306528027602,0.1806991565385071,0.9999346567609173,1.4015369847132426,0.5649964751893053,2.388510722913608e-08,0.007656027140256392,0.04830284011994892,2.4049146135504508e-05,4.199547143795783e-05,0.28121430750297544,0.009062924653437485,0.04492814308024538,0.0024519785993176793,4.255722960894734e-07,0.027584944008154602,3.2526791901504986e-06,0.023620220250126
6.3500000000000005,5.2794915946294786e-05,0.827872045370206,0.1797349278631276,0.9999346046663908,1.4001689704062845,0.5656726026098456,2.385523869598389e-08,0.007644919199715114,0.04829947321950752,2.4050018797321347e-05,4.122826081864437e-05,0.28082810434567684,0.009071019124273582,0.04494036772713399,0.0024556892371711686,4.25077778813298e-07,0.027580261905746504,3.2437901668932723e-06,0.023644888848610775
6.36,5.265907948678749e-05,0.8279134400073318,0.1787725445982759,0.9999345524621166,1.3987991158842994,0.5663483300517722,2.3825467847288758e-08,0.007633844179734835,0.0482961219056457,2.40508963821154e-05,4.04824890680668e-05,0.2804419193187021,0.009082313050239444,0.04495259802105832,0.002459399451179858,4.245840388629316e-07,0.02757558057026645,3.2349354312526064e-06,0.023669529433401216
6.37,5.252376419525674e-05,0.8279548367142412,0.17781201594704715,0.9999345000161209,1.397427510581324,0.5670236579687812,2.3795792148183587e-08,0.007622801793911302,0.04829278616843178,2.4051778841030556e-05,3.9757528539537995e-05,0.2800557524701842,0.00909671563873796,0.04496483396871235,0.0024631092416113006,4.240910596530691e-07,0.02757090000212206,3.2261144247607793e-06,0.02369414204807084
6.38,5.238899619973377e-05,0.8279962354910377,0.17685335115489187,0.9999344472859178,1.396054237702655,0.5676985867492725,2.3766207121841513e-08,0.007611791820095368,0.04828946599795061,2.4052666123848714e-05,3.9052768919222325e-05,0.2796696038485467,0.009114142327269249,0.04497707557496745,0.002466818608721622,4.235988361586001e-07,0.02756622020128081,3.217327029328439e-06,0.023718726736139697
6.390000000000001,5.2254839902206295e-05,0.8280376363378248,0.17589655950725794,0.9999343941738104,1.394679377142705,0.5683731168171245,2.3736707241224824e-08,0.007600814000662832,0.04828616138430122,2.4053558178531165e-05,3.8367617647989876e-05,0.2792834735023535,0.00913451186557424,0.04498932284543181,0.0024705275527760247,4.2310735435300915e-07,0.027561541167884316,3.2085729527606883e-06,0.02374328354107443
6.4,5.212127584890894e-05,0.8280790392547059,0.17494165032968376,0.9999343406826762,1.3933030064868328,0.5690472485083254,2.3707296075415592e-08,0.007589868164663567,0.04828287231759713,2.4054454941297125e-05,3.7701500669238846e-05,0.27889736148038213,0.009157745313803756,0.04500157578525054,0.002474236074014153,4.2261662584846305e-07,0.027556862901983708,3.1998519933961165e-06,0.023767812506288347
6.41,5.19882569824406e-05,0.8281204442417848,0.17398863298780498,0.999934286845417,1.3919252000195481,0.5697209821278052,2.3677980883959156e-08,0.00757895417154819,0.04827959878796635,2.405535634218754e-05,3.7053860946825956e-05,0.2785112678315989,0.00918376703430997,0.04501383439953203,0.0024779441726666715,4.221266713200921e-07,0.027552185403629678,3.1911639500600795e-06,0.023792313675141494
