t,HPL,HPR,HMD1
9.32,1.0016334236573452,1.0023740279461808,12.703496800000003
9.33,1.0016334273304999,1.0023740322676615,12.716054200000002
9.34,1.0016334310036537,1.0023740365891414,12.728611600000002
9.35,1.001633434676807,1.0023740409106205,12.741169000000003
9.36,1.0016334383499597,1.002374045232099,12.753726400000001
9.370000000000001,1.0016334420231119,1.0023740495535767,12.766283800000004
9.38,1.0016334456962632,1.0023740538750536,12.778841200000004
9.39,1.001633449369414,1.0023740581965297,12.791398600000003
9.4,1.0016334530425641,1.0023740625180053,12.803956000000003
9.41,1.0016334567157137,1.0023740668394798,12.816513400000002
9.42,1.0016334603888624,1.002374071160954,12.829070800000002
9.43,1.0016334640620106,1.0023740754824269,12.8416282
9.44,1.0016334677351584,1.0023740798038994,12.854185600000001
9.450000000000001,1.0016334714083053,1.002374084125371,12.866743000000003
9.46,1.0016334750814515,1.002374088446842,12.879300400000002
9.47,1.0016334787545973,1.002374092768312,12.891857800000002
9.48,1.0016334824277422,1.0023740970897814,12.904415200000004
9.49,1.0016334861008866,1.0023741014112502,12.916972600000003
9.5,1.0016334897740304,1.002374105732718,12.929530000000003
9.51,1.0016334934471736,1.0023741100541852,12.942087400000002
9.52,1.001633497120316,1.0023741143756517,12.954644800000002
9.53,1.0016335007934578,1.0023741186971173,12.967202200000001
9.540000000000001,1.001633504466599,1.0023741230185823,12.979759600000003
9.55,1.0016335081397396,1.0023741273400464,12.992317000000003
9.56,1.0016335118128796,1.0023741316615098,13.004874400000002
9.57,1.0016335154860188,1.0023741359829725,13.017431800000002
9.58,1.0016335191591574,1.0023741403044344,13.029989200000003
9.59,1.0016335228322955,1.0023741446258956,13.042546600000001
9.6,1.0016335265054328,1.0023741489473559,13.055104000000002
9.61,1.0016335301785697,1.0023741532688157,13.0676614
9.620000000000001,1.0016335338517057,1.0023741575902745,13.080218800000003
9.63,1.001633537524841,1.0023741619117328,13.092776200000003
9.64,1.001633541197976,1.0023741662331902,13.105333600000003
9.65,1.0016335448711102,1.0023741705546467,13.117891000000004
9.66,1.0016335485442438,1.0023741748761026,13.130448400000002
9.67,1.0016335522173767,1.0023741791975578,13.143005800000003
9.68,1.001633555890509,1.0023741835190123,13.155563200000001
9.69,1.0016335595636405,1.002374187840466,13.168120600000002
9.700000000000001,1.0016335632367717,1.002374192161919,13.180678000000004
9.71,1.001633566909902,1.002374196483371,13.193235400000002
9.72,1.0016335705830317,1.0023742008048224,13.205792800000003
9.73,1.0016335742561608,1.002374205126273,13.218350200000003
9.74,1.0016335779292893,1.002374209447723,13.230907600000002
9.75,1.0016335816024171,1.002374213769172,13.243465000000002
9.76,1.0016335852755442,1.0023742180906206,13.2560224
9.77,1.0016335889486707,1.0023742224120682,13.268579800000001
9.78,1.0016335926217967,1.0023742267335152,13.2811372
9.790000000000001,1.0016335962949219,1.0023742310549613,13.293694600000002
9.8,1.0016335999680466,1.0023742353764067,13.306252000000004
9.81,1.0016336036411706,1.0023742396978512,13.318809400000003
9.82,1.001633607314294,1.0023742440192953,13.331366800000003
9.83,1.0016336109874167,1.0023742483407383,13.343924200000004
9.84,1.0016336146605387,1.0023742526621808,13.356481600000002
9.85,1.00163361833366,1.0023742569836225,13.369039000000003
9.86,1.001633622006781,1.0023742613050632,13.381596400000001
9.870000000000001,1.001633625679901,1.0023742656265036,13.394153800000003
9.88,1.0016336293530206,1.002374269947943,13.406711200000004
9.89,1.0016336330261395,1.0023742742693815,13.419268600000002
9.9,1.0016336366992578,1.0023742785908194,13.431826000000003
9.91,1.0016336403723753,1.0023742829122566,13.444383400000001
9.92,1.0016336440454923,1.002374287233693,13.456940800000002
9.93,1.0016336477186087,1.0023742915551286,13.469498200000002
9.94,1.0016336513917243,1.0023742958765636,13.4820556
9.950000000000001,1.0016336550648395,1.0023743001979977,13.494613000000003
9.96,1.0016336587379537,1.002374304519431,13.507170400000005
9.97,1.0016336624110675,1.0023743088408636,13.519727800000004
9.98,1.0016336660841807,1.0023743131622957,13.532285200000004
9.99,1.0016336697572932,1.0023743174837267,13.544842600000003
