t,Vm,Vt,m,h,n
5.46,-94.99992723541406,-94.99993380293911,0.001396757257953623,0.9956608920381069,0.001120324012567563
5.47,-94.99992712912965,-94.99993369350659,0.0013967572784370078,0.9956599411535919,0.001120932497031738
5.48,-94.99992702289613,-94.99993358412654,0.0013967572989120947,0.9956589961237338,0.0011215386686110678
5.49,-94.99992691671349,-94.99993347479891,0.0013967573193784388,0.9956580569123888,0.0011221425361021373
5.5,-94.9999268105817,-94.99993336552369,0.001396757339835572,0.9956571234836069,0.0011227441082694743
5.51,-94.99992670450074,-94.99993325630085,0.0013967573602830035,0.9956561958016296,0.001123343393845723
5.5200000000000005,-94.99992659847057,-94.99993314713035,0.0013967573807202199,0.9956552738308879,0.001123940401531818
5.53,-94.99992649249117,-94.99993303801219,0.0013967574011466831,0.9956543575359998,0.0011245351399971576
5.54,-94.99992638656252,-94.99993292894632,0.0013967574215618325,0.9956534468817679,0.001125127617879779
5.55,-94.99992628068459,-94.99993281993272,0.0013967574419650821,0.9956525418331775,0.0011257178437865316
5.5600000000000005,-94.99992617485736,-94.99993271097138,0.001396757462355822,0.995651642355394,0.00112630582629325
5.57,-94.99992606908083,-94.99993260206226,0.0013967574827334172,0.9956507484137606,0.0011268915739449297
5.58,-94.99992596335493,-94.99993249320534,0.0013967575030972071,0.995649859973796,0.0011274750952559
5.59,-94.99992585767966,-94.99993238440058,0.0013967575234465062,0.9956489770011926,0.0011280563987099979
5.6000000000000005,-94.99992575205498,-94.99993227564798,0.001396757543780602,0.9956480994618138,0.0011286354927607426
5.61,-94.99992564648089,-94.99993216694749,0.0013967575640987564,0.9956472273216914,0.0011292123858315092
5.62,-94.99992554095734,-94.99993205829908,0.0013967575844002044,0.9956463605470239,0.0011297870863157024
5.63,-94.99992543548433,-94.99993194970276,0.0013967576046841539,0.9956454991041743,0.0011303596025769305
5.64,-94.99992533006181,-94.99993184115847,0.0013967576249497853,0.9956446429596669,0.0011309299429491805
5.65,-94.99992522468978,-94.9999317326662,0.0013967576451962514,0.9956437920801862,0.0011314981157369897
5.66,-94.99992511936819,-94.99993162422592,0.001396757665422677,0.9956429464325737,0.001132064129215622
5.67,-94.99992501409703,-94.99993151583762,0.0013967576856281584,0.9956421059838259,0.0011326279916312404
5.68,-94.99992490887628,-94.99993140750124,0.0013967577058117625,0.9956412707010924,0.0011331897112010821
5.69,-94.99992480370591,-94.99993129921677,0.0013967577259725282,0.9956404405516732,0.0011337492961136309
5.7,-94.99992469858589,-94.9999311909842,0.0013967577461094637,0.9956396155030163,0.0011343067545287924
5.71,-94.9999245935162,-94.9999310828035,0.001396757766221548,0.9956387955227157,0.0011348620945780678
5.72,-94.99992448849682,-94.99993097467463,0.0013967577863077299,0.9956379805785093,0.0011354153243647272
5.73,-94.99992438352771,-94.99993086659757,0.001396757806366927,0.9956371706382761,0.0011359664519639849
5.74,-94.99992427860887,-94.99993075857229,0.001396757826411111,0.9956363656852313,0.0011365154846647919
5.75,-94.99992417374027,-94.99993065059878,0.0013967578466482328,0.9956355659304038,0.0011370624183667647
5.76,-94.99992406892186,-94.99993054267702,0.0013967578668758617,0.9956347711083162,0.0011376072727275377
5.7700000000000005,-94.99992396415362,-94.99993043480696,0.001396757887093721,0.9956339811884717,0.0011381500556578617
5.78,-94.99992385943555,-94.99993032698859,0.001396757907301524,0.9956331961405294,0.0011386907750400013
5.79,-94.99992375476762,-94.99993021922187,0.0013967579274989745,0.9956324159343025,0.0011392294387278965
5.8,-94.9999236501498,-94.9999301115068,0.0013967579476857658,0.9956316405397563,0.0011397660545473221
5.8100000000000005,-94.99992354558206,-94.99993000384332,0.001396757967861581,0.9956308699270057,0.0011403006302960481
5.82,-94.99992344106438,-94.99992989623144,0.001396757988026093,0.9956301040663136,0.0011408331737440005
5.83,-94.99992333659675,-94.9999297886711,0.0013967580081789637,0.995629342928089,0.0011413636926334214
5.84,-94.99992323217911,-94.9999296811623,0.0013967580283198446,0.9956285864828845,0.0011418921946790292
5.8500000000000005,-94.99992312781147,-94.999929573705,0.001396758048448377,0.9956278347013949,0.0011424186875681796
5.86,-94.99992302349379,-94.9999294662992,0.0013967580685641902,0.9956270875544546,0.0011429431789610246
5.87,-94.99992291922607,-94.99992935894484,0.001396758088666904,0.9956263450130359,0.0011434656764906747
5.88,-94.99992281500823,-94.99992925164193,0.0013967581087561257,0.9956256070482472,0.0011439861877633579
5.89,-94.99992271084031,-94.9999291443904,0.0013967581288314521,0.9956248736313302,0.0011445047203585805
5.9,-94.99992260672224,-94.99992903719027,0.0013967581488924688,0.9956241447336591,0.0011450212818292877
5.91,-94.99992250265402,-94.99992893004149,0.0013967581689387496,0.9956234203267373,0.0011455358797020233
5.92,-94.9999223986356,-94.99992882294404,0.0013967581889698568,0.9956227003821966,0.0011460485214770907
5.93,-94.99992229466699,-94.9999287158979,0.0013967582089853413,0.9956219848717939,0.001146559214628713
5.94,-94.99992219074815,-94.99992860890303,0.0013967582289847417,0.9956212737674103,0.0011470679666051933
5.95,-94.99992208687905,-94.99992850195942,0.0013967582489675852,0.9956205670410486,0.0011475747848290754
5.96,-94.99992198305966,-94.99992839506704,0.0013967582689333867,0.9956198646648314,0.0011480796766973034
5.97,-94.99992187928999,-94.99992828822586,0.0013967582888816488,0.995619166610999,0.0011485826495813832
5.98,-94.99992177556997,-94.99992818143586,0.0013967583088118623,0.9956184728519074,0.001149083710827542
5.99,-94.99992167189961,-94.99992807469701,0.0013967583287235053,0.9956177833600263,0.0011495828677568884
6.0,-94.99992156827888,-94.9999279680093,0.0013967583486160435,0.995617098107937,0.0011500801276655738
6.01,-94.99992146470774,-94.99992786137268,0.0013967583684889298,0.9956164170683307,0.001150575497824952
6.0200000000000005,-94.99992136118618,-94.99992775478715,0.0013967583883416044,0.9956157402140063,0.0011510689854817404
6.03,-94.99992125771418,-94.99992764825268,0.0013967584081734951,0.9956150675178682,0.0011515605978581782
6.04,-94.99992115429168,-94.99992754176922,0.0013967584279840162,0.9956143989529245,0.0011520503421521898
6.05,-94.99992105091872,-94.99992743533677,0.0013967584477725691,0.9956137344922851,0.001152538225537543
6.0600000000000005,-94.99992094759521,-94.99992732895531,0.0013967584675385419,0.9956130741091592,0.00115302425516401
6.07,-94.99992084432117,-94.99992722262479,0.0013967584872813096,0.9956124177768539,0.001153508438157528
6.08,-94.99992074109656,-94.99992711634519,0.0013967585070002338,0.9956117654687721,0.0011539907816203589
6.09,-94.99992063792135,-94.99992701011651,0.0013967585266946622,0.9956111171584097,0.0011544712926312506
6.1000000000000005,-94.99992053479554,-94.9999269039387,0.001396758546363929,0.9956104728193546,0.0011549499782455967
6.11,-94.99992043171908,-94.99992679781175,0.0013967585660073546,0.9956098324252843,0.0011554268454955965
6.12,-94.99992032869194,-94.99992669173562,0.0013967585856242456,0.9956091959499638,0.0011559019013904165
6.13,-94.99992022571413,-94.9999265857103,0.0013967586052138947,0.9956085633672436,0.0011563751529163502
6.140000000000001,-94.99992012278561,-94.99992647973576,0.00139675862477558,0.9956079346510577,0.0011568466070369778
6.15,-94.99992001990634,-94.99992637381197,0.0013967586443085654,0.9956073097754217,0.0011573162706933274
6.16,-94.99991991707633,-94.99992626793892,0.001396758663812101,0.9956066887144308,0.0011577841508040353
6.17,-94.99991981429551,-94.99992616211655,0.0013967586832854223,0.9956060714422575,0.0011582502542655058
6.18,-94.99991971156389,-94.99992605634488,0.0013967587027277492,0.99560545793315,0.0011587145879520726
6.19,-94.99991960888146,-94.99992595062385,0.001396758722138288,0.9956048481614299,0.0011591771587161576
6.2,-94.99991950624815,-94.99992584495347,0.0013967587415162298,0.9956042421014902,0.0011596379733884328
6.21,-94.99991940366397,-94.99992573933366,0.0013967587609393134,0.9956036399013692,0.0011600970297547992
6.22,-94.9999193011289,-94.99992563376448,0.0013967587805158942,0.9956030417768492,0.0011605543220615927
6.23,-94.99991919864289,-94.99992552824584,0.0013967588000807917,0.9956024473394651,0.001161009875948598
6.24,-94.99991909620593,-94.99992542277774,0.0013967588196341736,0.9956018565661681,0.001161463698041931
6.25,-94.999918993818,-94.99992531736014,0.0013967588391762178,0.9956012694340253,0.001161915794943902
6.26,-94.99991889147907,-94.99992521199302,0.001396758858707111,0.9956006859202192,0.0011623661732331452
6.2700000000000005,-94.99991878918912,-94.99992510667636,0.0013967588782270498,0.9956001060020457,0.0011628148394647502
6.28,-94.99991868694812,-94.99992500141013,0.0013967588977362411,0.9955995296569127,0.0011632618001703914
6.29,-94.99991858475606,-94.99992489619432,0.0013967589172349019,0.9955989568623385,0.0011637070618584603
6.3,-94.9999184826129,-94.99992479102887,0.0013967589367232583,0.9955983875959511,0.0011641506310141943
6.3100000000000005,-94.99991838051862,-94.99992468591381,0.001396758956201548,0.9955978218354857,0.0011645925140998084
6.32,-94.9999182784732,-94.99992458084907,0.001396758975670018,0.9955972595587844,0.0011650327175546247
6.33,-94.99991817647663,-94.99992447583463,0.001396758995128927,0.9955967007437936,0.0011654712477952042
6.34,-94.99991807452885,-94.99992437087049,0.0013967590145785437,0.9955961453685634,0.001165908111215476
6.3500000000000005,-94.99991797262987,-94.99992426595661,0.0013967590340191478,0.9955955934112461,0.0011663433141868693
6.36,-94.99991787077965,-94.99992416109296,0.00139675905345103,0.9955950448500942,0.001166776863058442
6.37,-94.99991776897818,-94.99992405627953,0.0013967590728744925,0.9955944996634595,0.0011672087641570134
6.38,-94.99991766722543,-94.99992395151627,0.001396759092289848,0.9955939578297913,0.001167639023787293
6.390000000000001,-94.99991756552136,-94.99992384680318,0.001396759111697422,0.9955934193276356,0.0011680676482320122
6.4,-94.99991746386597,-94.99992374214024,0.0013967591310975502,0.9955928841356326,0.001168494643752054
6.41,-94.99991736225923,-94.9999236375274,0.0013967591504905805,0.9955923522325165,0.0011689200165865845
6.42,-94.9999172607011,-94.99992353296466,0.001396759169876873,0.995591823597113,0.001169343772953182
6.43,-94.99991715919157,-94.99992342845196,0.0013967591892567997,0.9955912982083382,0.0011697659190479687
6.44,-94.99991705773063,-94.99992332398932,0.0013967592086307442,0.9955907760451977,0.0011701864610457414
6.45,-94.99991695631823,-94.9999232195767,0.0013967592279991033,0.9955902570867845,0.001170605405100101
6.46,-94.99991685495436,-94.99992311521407,0.0013967592473622854,0.9955897413122776,0.0011710227573435833
6.47,-94.999916753639,-94.9999230109014,0.0013967592667207122,0.995589228700941,0.0011714385238877907
6.48,-94.99991665237212,-94.99992290663867,0.0013967592860748175,0.995588719232122,0.0011718527108235213
6.49,-94.9999165511537,-94.99992280242587,0.0013967593054250481,0.9955882128852496,0.0011722653242209
6.5,-94.99991644998371,-94.99992269826295,0.0013967593247718644,0.9955877096398333,0.001172676370129509
6.51,-94.99991634886213,-94.99992259414991,0.0013967593441157392,0.9955872094754616,0.0011730858545785186
6.5200000000000005,-94.99991624778895,-94.99992249008672,0.001396759363457159,0.9955867123718006,0.0011734937835768172
6.53,-94.99991614676412,-94.99992238607334,0.0013967593827966234,0.9955862183085924,0.0011739001631131422
6.54,-94.99991604578764,-94.99992228210975,0.0013967594021346461,0.995585727265654,0.0011743049991562106
6.55,-94.99991594485948,-94.99992217819594,0.0013967594214717542,0.9955852392228752,0.0011747082976548493
6.5600000000000005,-94.99991584397961,-94.99992207433189,0.0013967594408084887,0.9955847541602182,0.001175110064538126
6.57,-94.99991574314801,-94.99992197051755,0.0013967594601454047,0.9955842720577152,0.0011755103057154788
6.58,-94.99991564236466,-94.99992186675291,0.001396759479483071,0.9955837928954672,0.001175909027076848
6.59,-94.99991554162953,-94.99992176303795,0.0013967594988220713,0.995583316653643,0.001176306234492806
6.6000000000000005,-94.9999154409426,-94.99992165937265,0.0013967595181630036,0.9955828433124773,0.0011767019338146877
6.61,-94.99991534030386,-94.99992155575696,0.0013967595375064803,0.9955823728522695,0.0011770961308747213
6.62,-94.99991523971326,-94.99992145219088,0.0013967595568531285,0.9955819052533819,0.0011774888314861583
6.63,-94.9999151391708,-94.99992134867438,0.0013967595762035903,0.9955814404962389,0.0011778800414434054
6.640000000000001,-94.99991503867643,-94.99992124520743,0.0013967595955585227,0.995580978561325,0.0011782697665221533
6.65,-94.99991493823016,-94.99992114179001,0.0013967596149185978,0.9955805194291836,0.0011786580124795085
6.66,-94.99991483783195,-94.99992103842209,0.0013967596342845032,0.9955800630804155,0.001179044785054123
6.67,-94.99991473748177,-94.99992093510366,0.001396759653656942,0.9955796094956775,0.0011794300899663258
6.68,-94.99991463717963,-94.9999208318347,0.0013967596729338471,0.9955791589324131,0.001179813917263073
6.69,-94.99991453692547,-94.99992072861518,0.0013967596921273613,0.9955787113406727,0.001180196274365975
6.7,-94.99991443671928,-94.99992062544506,0.0013967597113127104,0.9955782665007576,0.0011805771782846116
6.71,-94.99991433656103,-94.99992052232433,0.0013967597304899158,0.9955778243955392,0.001180956634553914
6.72,-94.9999142364507,-94.99992041925297,0.0013967597496589972,0.995577385007985,0.0011813346486884322
6.73,-94.99991413638828,-94.99992031623094,0.0013967597688199732,0.9955769483211586,0.0011817112261824378
6.74,-94.99991403637374,-94.99992021325824,0.00139675978797286,0.9955765143182185,0.0011820863725100254
6.75,-94.99991393640705,-94.99992011033481,0.001396759807117672,0.9955760829824165,0.0011824600931252154
6.76,-94.99991383648819,-94.99992000746066,0.0013967598262544223,0.9955756542970982,0.0011828323934620568
6.7700000000000005,-94.99991373661713,-94.99991990463575,0.0013967598453831218,0.9955752282457005,0.0011832032789347291
6.78,-94.99991363679386,-94.99991980186005,0.0013967598645037796,0.9955748048117518,0.001183572754937644
6.79,-94.99991353701834,-94.99991969913356,0.0013967598836164023,0.9955743839788703,0.0011839408268455487
6.8,-94.99991343729057,-94.99991959645622,0.0013967599027209956,0.9955739657307637,0.0011843075000136283
6.8100000000000005,-94.99991333761051,-94.99991949382805,0.0013967599218175622,0.9955735500512278,0.0011846727797776067
6.82,-94.99991323797815,-94.999919391249,0.0013967599409061033,0.9955731369241457,0.0011850366714538506
6.83,-94.99991313839344,-94.99991928871903,0.0013967599599866176,0.9955727263334868,0.001185399180339471
6.84,-94.99991303885639,-94.99991918623815,0.0013967599790591018,0.995572318263306,0.0011857603117124253
6.8500000000000005,-94.99991293936695,-94.99991908380632,0.0013967599981235504,0.995571912697743,0.0011861200708316202
6.86,-94.99991283992512,-94.99991898142352,0.0013967600171799557,0.9955715096210204,0.001186478462937014
6.87,-94.99991274053086,-94.99991887908972,0.0013967600362283076,0.995571109017444,0.001186835493249718
6.88,-94.99991264118417,-94.9999187768049,0.0013967600552685937,0.9955707108714009,0.0011871911669721004
6.890000000000001,-94.99991254188498,-94.99991867456905,0.0013967600743007994,0.9955703151673592,0.001187545489287887
6.9,-94.99991244263332,-94.99991857238211,0.0013967600933249074,0.9955699218898666,0.0011878984653622647
6.91,-94.99991234342914,-94.9999184702441,0.0013967601123408978,0.9955695310235498,0.001188250100341983
6.92,-94.99991224427242,-94.99991836815497,0.0013967601313487489,0.9955691425531135,0.001188600399355457
6.93,-94.99991214516314,-94.99991826611469,0.0013967601503484359,0.9955687564633389,0.0011889493675128694
6.94,-94.99991204610127,-94.99991816412326,0.0013967601693399311,0.9955683727390838,0.001189297009906273
6.95,-94.9999119470868,-94.99991806218063,0.0013967601883232053,0.995567991365281,0.0011896433316096922
6.96,-94.9999118481197,-94.9999179602868,0.0013967602072982252,0.9955676123269369,0.0011899883376792263
6.97,-94.99991174919994,-94.99991785844173,0.0013967602262649557,0.9955672356091321,0.0011903320331531522
6.98,-94.99991165032752,-94.99991775664542,0.001396760245223359,0.9955668611970185,0.001190674423052025
6.99,-94.99991155150238,-94.99991765489781,0.0013967602641733938,0.99556648907582,0.0011910155123787817
7.0,-94.99991145272453,-94.99991755319891,0.0013967602831150166,0.9955661192308307,0.0011913553061188437
7.01,-94.99991135399394,-94.99991745154867,0.0013967603020481807,0.9955657516474141,0.0011916938092402176
7.0200000000000005,-94.99991125531058,-94.9999173499471,0.0013967603209728366,0.9955653863110023,0.0011920310266935995
7.03,-94.99991115667443,-94.99991724839413,0.0013967603398889318,0.995565023207095,0.0011923669634124755
7.04,-94.99991105808546,-94.99991714688977,0.0013967603587964107,0.9955646623212584,0.0011927016243132255
7.05,-94.99991095954366,-94.99991704543399,0.0013967603776952144,0.9955643036391246,0.0011930350142952244
7.0600000000000005,-94.999910861049,-94.99991694402677,0.0013967603965852817,0.9955639471463904,0.0011933671382409452
7.07,-94.99991076260146,-94.99991684266807,0.0013967604154665474,0.9955635928288165,0.001193698001016061
7.08,-94.99991066420102,-94.99991674135788,0.0013967604343389436,0.9955632406722261,0.0011940276074695467
7.09,-94.99991056584766,-94.99991664009617,0.001396760453202399,0.9955628906625051,0.0011943559624337833
7.1000000000000005,-94.99991046754134,-94.99991653888293,0.0013967604720568386,0.9955625427855996,0.0011946830707246575
7.11,-94.99991036928205,-94.99991643771811,0.0013967604909021851,0.9955621970275165,0.001195008937141666
7.12,-94.99991027106977,-94.99991633660171,0.0013967605097383571,0.9955618533743212,0.0011953335664680173
7.13,-94.99991017290446,-94.9999162355337,0.0013967605285652698,0.9955615118121377,0.001195656963470734
7.140000000000001,-94.99991007478611,-94.99991613451407,0.0013967605473828352,0.995561172327147,0.0011959791329007544
7.15,-94.99990997671472,-94.99991603354277,0.00139676056619926,0.9955608350980986,0.0011963000657828273
7.16,-94.99990987869023,-94.99991593261981,0.0013967605850087857,0.9955604999799097,0.0011966197761922486
7.17,-94.99990978071264,-94.99991583174513,0.0013967606038096205,0.9955601669196399,0.0011969382716303062
7.18,-94.99990968278193,-94.99991573091873,0.0013967606226017036,0.9955598359046477,0.0011972555567164188
7.19,-94.99990958489805,-94.99991563014058,0.0013967606413849709,0.9955595069223669,0.0011975716360528084
7.2,-94.999909487061,-94.99991552941064,0.001396760660159356,0.9955591799603062,0.001197886514224586
7.21,-94.99990938927075,-94.99991542872893,0.0013967606789247898,0.995558855006048,0.0011982001957998372
7.22,-94.99990929152729,-94.99991532809538,0.0013967606976812005,0.9955585320472482,0.0011985126853297067
7.23,-94.99990919383058,-94.99991522750999,0.0013967607164285134,0.995558211071635,0.0011988239873484852
7.24,-94.9999090961806,-94.99991512697274,0.0013967607351666508,0.9955578920670086,0.0011991341063736934
7.25,-94.99990899857734,-94.99991502648359,0.001396760753895532,0.9955575750212404,0.0011994430469061687
7.26,-94.99990890102077,-94.99991492604254,0.001396760772615074,0.9955572599222723,0.0011997508134301501
7.2700000000000005,-94.99990880351086,-94.99991482564954,0.0013967607913251904,0.9955569467581157,0.0012000574104133633
7.28,-94.9999087060476,-94.99991472530458,0.001396760810025792,0.9955566355168513,0.0012003628423071068
7.29,-94.99990860863097,-94.99991462500763,0.0013967608287167863,0.995556326186628,0.001200667113546337
7.3,-94.99990851126093,-94.9999145247587,0.0013967608473980783,0.9955560187556625,0.0012009702285497533
7.3100000000000005,-94.99990841393748,-94.99991442455772,0.0013967608660695693,0.9955557132122381,0.001201272191719885
7.32,-94.99990831666057,-94.99991432440468,0.001396760884731158,0.9955554095447049,0.0012015730074431748
7.33,-94.9999082194302,-94.99991422429957,0.0013967609033827399,0.995555107741478,0.0012018726800900657
7.34,-94.99990812224632,-94.99991412424238,0.001396760922024207,0.9955548077910377,0.0012021712140150855
7.3500000000000005,-94.99990802510895,-94.99991402423305,0.0013967609406554482,0.9955545096819282,0.0012024686135569333
7.36,-94.99990792801803,-94.99991392427157,0.00139676095927635,0.9955542134027571,0.0012027648830385635
7.37,-94.99990783097357,-94.99991382435793,0.001396760977886794,0.9955539189421949,0.0012030600267672732
7.38,-94.99990773397552,-94.99991372449209,0.00139676099648666,0.9955536262889741,0.0012033540490347856
7.390000000000001,-94.99990763702388,-94.99991362467405,0.0013967610150758239,0.9955533354318886,0.0012036469541173368
7.4,-94.9999075401186,-94.99991352490376,0.001396761033654158,0.9955530463597927,0.0012039387462757607
7.41,-94.99990744325969,-94.9999134251812,0.0013967610522215318,0.9955527590616007,0.0012042294297555751
7.42,-94.9999073464471,-94.99991332550637,0.0013967610707778107,0.9955524735262862,0.0012045190087870662
7.43,-94.99990724968082,-94.99991322587923,0.001396761089322857,0.9955521897428812,0.0012048074875853744
7.44,-94.99990715296083,-94.99991312629976,0.0013967611078565295,0.9955519077004755,0.0012050948703505805
7.45,-94.9999070562871,-94.99991302676793,0.0013967611263786836,0.9955516273882161,0.00120538116126779
7.46,-94.99990695965961,-94.99991292728373,0.0013967611448891708,0.9955513487953066,0.0012056663645072193
7.47,-94.99990686307834,-94.99991282784713,0.0013967611633878393,0.9955510719110058,0.0012059504842242808
7.48,-94.99990676654328,-94.9999127284581,0.0013967611818745337,0.995550796724628,0.0012062335245596686
7.49,-94.99990667005439,-94.99991262911664,0.0013967612003490946,0.9955505232255414,0.0012065154896394438
7.5,-94.99990657361164,-94.9999125298227,0.0013967612188113593,0.995550251403168,0.0012067963835751202
7.51,-94.99990647721503,-94.99991243057626,0.0013967612372611609,0.9955499812469828,0.0012070762104637491
7.5200000000000005,-94.99990638086453,-94.99991233137732,0.0013967612556983295,0.9955497127465128,0.001207354974388006
7.53,-94.99990628456011,-94.99991223222582,0.0013967612741226907,0.9955494458913365,0.0012076326794162743
7.54,-94.99990618830176,-94.99991213312178,0.0013967612925340667,0.9955491806710833,0.0012079093296027325
7.55,-94.99990609208946,-94.99991203406516,0.0013967613109322756,0.9955489170754326,0.0012081849289874384
7.5600000000000005,-94.99990599592317,-94.99991193505592,0.0013967613293171318,0.9955486550941133,0.0012084594815964151
7.57,-94.99990589980288,-94.99991183609406,0.0013967613476884458,0.9955483947169027,0.0012087329914417366
7.58,-94.99990580372857,-94.99991173717954,0.0013967613660460238,0.9955481359336265,0.0012090054625216128
7.59,-94.99990570770021,-94.99991163831235,0.0013967613843896688,0.9955478787341572,0.0012092768988204755
7.6000000000000005,-94.99990561171778,-94.99991153949247,0.0013967614027191786,0.9955476231084143,0.001209547304309063
7.61,-94.99990551578125,-94.99991144071987,0.0013967614210387638,0.9955473690534843,0.001209816682209522
7.62,-94.99990541989062,-94.99991134199452,0.0013967614394012082,0.9955471166448422,0.0012100850276449639
7.63,-94.99990532404586,-94.9999112433164,0.0013967614577543835,0.9955468657888185,0.0012103523531864747
7.640000000000001,-94.99990522824693,-94.9999111446855,0.0013967614760983162,0.9955466164759056,0.001210618662710188
7.65,-94.99990513249384,-94.99991104610179,0.0013967614944330347,0.9955463686966493,0.0012108839600779924
7.66,-94.99990503678653,-94.99991094756523,0.0013967615127585687,0.9955461224416465,0.0012111482491376077
7.67,-94.99990494112501,-94.99991084907582,0.0013967615310749501,0.9955458777015462,0.001211411533722659
7.68,-94.99990484550923,-94.99991075063353,0.0013967615493822125,0.9955456344670477,0.0012116738176527531
7.69,-94.99990474993919,-94.99991065223834,0.0013967615676803912,0.9955453927289003,0.0012119351047335531
7.7,-94.99990465441486,-94.99991055389023,0.0013967615859695236,0.9955451524779033,0.0012121953987568532
7.71,-94.99990455893624,-94.99991045558916,0.0013967616042496484,0.9955449137049045,0.001212454703500655
7.72,-94.99990446350326,-94.99991035733512,0.0013967616225208069,0.9955446764008002,0.0012127130227292417
7.73,-94.99990436811593,-94.9999102591281,0.0013967616407830421,0.9955444405565346,0.0012129703601932538
7.74,-94.99990427277423,-94.99991016096806,0.0013967616590363986,0.9955442061630986,0.0012132267196297642
7.75,-94.99990417747813,-94.99991006285497,0.0013967616772809235,0.9955439732115299,0.0012134821047623536
7.76,-94.99990408222762,-94.99990996478883,0.0013967616955166658,0.9955437416929122,0.0012137365193011856
7.7700000000000005,-94.99990398702265,-94.9999098667696,0.0013967617137436762,0.9955435115983741,0.0012139899669430813
7.78,-94.99990389186321,-94.99990976879725,0.001396761731962008,0.9955432829190893,0.0012142424513715956
7.79,-94.99990379674931,-94.99990967087179,0.001396761750171716,0.9955430556462755,0.001214493976257092
7.8,-94.99990370168088,-94.99990957299318,0.001396761768372858,0.9955428297711939,0.001214744545256817
7.8100000000000005,-94.99990360665792,-94.99990947516137,0.0013967617865654933,0.9955426052851484,0.0012149941620149766
7.82,-94.99990351168042,-94.99990937737638,0.0013967618047496834,0.9955423821794854,0.0012152428301628105
7.83,-94.99990341674834,-94.99990927963817,0.0013967618229254923,0.9955421604455931,0.0012154905533186685
7.84,-94.99990332186167,-94.99990918194673,0.0013967618410929861,0.9955419400749004,0.0012157373350880842
7.8500000000000005,-94.99990322702037,-94.999909084302,0.0013967618592522334,0.995541721058877,0.001215983179063851
7.86,-94.99990313222445,-94.999908986704,0.0013967618774033048,0.9955415033890324,0.0012162280888260973
7.87,-94.99990303747384,-94.99990888915269,0.0013967618955462733,0.9955412870569152,0.0012164720679423621
7.88,-94.99990294276857,-94.99990879164804,0.0013967619136812145,0.9955410720541131,0.0012167151199676694
7.890000000000001,-94.99990284810859,-94.99990869419004,0.0013967619318082064,0.9955408583722515,0.001216957248444604
7.9,-94.99990275349388,-94.99990859677865,0.001396761949927329,0.9955406460029932,0.001217198456903386
7.91,-94.99990265892443,-94.99990849941388,0.0013967619680386651,0.9955404349380382,0.0012174387488619472
7.92,-94.9999025644002,-94.99990840209567,0.0013967619861423,0.9955402251691226,0.0012176781278260052
7.930000000000001,-94.99990246992118,-94.99990830482402,0.0013967620042383215,0.9955400166880181,0.0012179165972891395
7.94,-94.99990237548735,-94.9999082075989,0.0013967620223268198,0.9955398094865314,0.0012181541607328653
7.95,-94.99990228109868,-94.99990811042031,0.0013967620404078877,0.995539603556504,0.001218390821626711
7.96,-94.99990218675516,-94.99990801328818,0.001396762058481621,0.9955393988898108,0.001218626583428291
7.97,-94.99990209245676,-94.99990791620253,0.0013967620765481172,0.9955391954783601,0.0012188614495833824
7.98,-94.99990199820346,-94.99990781916333,0.0013967620946074776,0.9955389933140931,0.001219095423526
7.99,-94.99990190399524,-94.99990772217053,0.0013967621126598057,0.9955387923889827,0.0012193285086784709
8.0,-94.99990180983207,-94.99990762522414,0.001396762130705207,0.9955385926950333,0.0012195607084515103
8.01,-94.99990171571393,-94.99990752832413,0.0013967621487437911,0.9955383942242804,0.0012197920262442966
8.02,-94.99990162164082,-94.99990743147046,0.0013967621667756694,0.9955381969687893,0.0012200224654445467
8.03,-94.99990152761269,-94.99990733466313,0.0013967621848009566,0.9955380009206553,0.0012202520294285909
8.040000000000001,-94.99990143362953,-94.99990723790211,0.0013967622028197696,0.9955378060720024,0.0012204807215614479
8.05,-94.99990133969132,-94.99990714118738,0.001396762220832229,0.9955376124149833,0.001220708545196901
8.06,-94.99990124579803,-94.9999070445189,0.0013967622388384579,0.9955374199417784,0.0012209355036775721
8.07,-94.99990115194966,-94.99990694789668,0.0013967622568385818,0.9955372286445954,0.0012211616003349984
8.08,-94.99990105814615,-94.99990685132067,0.0013967622748206003,0.9955370385698551,0.001221386833719095
8.09,-94.99990096438752,-94.99990675479086,0.001396762292770174,0.9955368497744601,0.0012216112014483364
8.1,-94.99990087067373,-94.99990665830722,0.0013967623107111467,0.995536662144786,0.001221834716145805
8.11,-94.99990077700475,-94.99990656186975,0.001396762328643548,0.9955364756736287,0.001222057381056681
8.120000000000001,-94.99990068338059,-94.99990646547839,0.001396762346567408,0.9955362903538187,0.0012222791994145638
8.13,-94.99990058980119,-94.99990636913316,0.0013967623644827573,0.9955361061782199,0.0012225001744415396
8.14,-94.99990049626653,-94.999906272834,0.001396762382389628,0.9955359231397289,0.001222720309348248
8.15,-94.99990040277663,-94.99990617658091,0.0013967624002880527,0.9955357412312758,0.0012229396073339502
8.16,-94.99990030933142,-94.99990608037386,0.001396762418178065,0.9955355604458215,0.0012231580715865958
8.17,-94.99990021593092,-94.99990598421283,0.0013967624360596994,0.9955353807763594,0.0012233757052828912
8.18,-94.99990012257507,-94.9999058880978,0.0013967624539329912,0.9955352022159135,0.0012235925115883662
