t,MPF,mass,preMPF,Rum1,Rum1P,CR,CRP,Ste9,Mik1,Wee1,Cdc25,Slp1,Slp1_a,Inh,PI,R_dna
4.58,0.0004482636402436667,1.021385051684024,0.012758426214656228,0.3015904850422345,0.0010503081747975328,0.0339141363162408,0.00011896067572209706,0.9996782007910773,0.9999282193005546,0.9994745279762783,4.156256567374648e-05,0.0044576171481409835,0.00013874776207961376,0.0210052974630748,0.6175431682850806,1.2748000000000028
4.59,0.00044722894142106386,1.021432240763471,0.012667196761347197,0.30220920053123657,0.0010506767572176343,0.033899861870100946,0.00011870861329309045,0.9996775364932228,0.9999284458164417,0.9994769193080671,4.140207528497934e-05,0.004454244590120153,0.0001389064951646216,0.021074211148652197,0.6184094658635407,1.2754000000000028
4.6000000000000005,0.0004462008425579727,1.0214794320231044,0.012576879126854712,0.30282718437669115,0.001051063549310404,0.033885686549499396,0.00011846023958734077,0.9996768685459984,0.9999286698414299,0.999479288329168,4.1243150020422115e-05,0.004450869834298032,0.00013906453042193272,0.021143400086725928,0.6192753923613515,1.276000000000003
4.61,0.0004451792902778916,1.021526625463024,0.01248746326381543,0.30344443632013873,0.0010514685322250048,0.03387161016595067,0.00011821552413985194,0.9996761969369864,0.9999288913961603,0.9994816352592728,4.1085775118530854e-05,0.004447492937542192,0.00013922186936184144,0.021212865738102493,0.620140946328884,1.2766000000000028
4.62,0.00044416421948906363,1.021573821083331,0.012398940230831131,0.30406095615593914,0.0010518916926589097,0.033857632499347805,0.0001179744402252893,0.9996755216525247,0.9999291104989774,0.999483960294481,4.092993746454043e-05,0.0044441139504272755,0.00013937851349058388,0.021282609663838544,0.6210061262163561,1.2772000000000028
4.63,0.000443155576362148,1.0216210188841257,0.012311300023288186,0.30467674362767483,0.0010523330119757447,0.03384375335998301,0.00011773695752320879,0.9996748426801477,0.9999293271704336,0.9994862636535726,4.077562236056109e-05,0.004440732929577604,0.00013953446431829757,0.02135263332861564,0.6218709305702677,1.277800000000003
4.64,0.000442153306258287,1.0216682188655095,0.01222453278853305,0.30529179848741667,0.0010527924717805173,0.03382997255313962,0.00011750304617923679,0.9996741600071578,0.9999295414307743,0.9994885455521019,4.062281532416156e-05,0.004437349930752107,0.0001396897233545296,0.021422938211793464,0.6227353579224536,1.2784000000000029
4.65,0.00044115736208715775,1.0217154210275825,0.012138629804097545,0.3059061205712448,0.0010532700466390316,0.03381628983558633,0.00011727267899541703,0.9996734736180987,0.9999297532981085,0.9994908061818959,4.0471503292048126e-05,0.004433965003260718,0.00013984429210388023,0.02149352591722354,0.6235994066803573,1.279000000000003
4.66,0.00044016769316361943,1.0217626253704462,0.012053582348147285,0.30651970970935705,0.0010537657132792396,0.033802704968114196,0.00011704582878966121,0.9996727834986727,0.9999299627905636,0.9994930457348336,4.032167319219466e-05,0.004430578196407218,0.00013999817207067011,0.021564398039354046,0.6244630752608256,1.279600000000003
4.67,0.00043918424662595817,1.0218098318942004,0.0119693817443904,0.30713256572880954,0.0010542794517541328,0.03378921771276449,0.00011682246857775418,0.9996720896354268,0.999930169926186,0.9994952644019004,4.017331201054389e-05,0.004427189559230607,0.0001401513647585598,0.02163555616755739,0.6253263620857861,1.280200000000003
4.68,0.0004382069714652335,1.0218570405989467,0.011886019148173154,0.3077446884390297,0.001054811250608114,0.03377582783606849,0.00011660257153876582,0.9996713920140452,0.9999303747232253,0.9994974623774917,4.002640662561793e-05,0.004423799141725617,0.00014030387167147536,0.021707001871247026,0.6261892655971112,1.280800000000003
4.69,0.00043723581776142055,1.0219042514847854,0.011803485789628901,0.30835607765510537,0.001055361097752977,0.033762535101079565,0.00011638611115670243,0.9996706906198103,0.9999305771997639,0.999499639854416,3.988094403130604e-05,0.004420406993458351,0.0001404556943126934,0.021778736729883792,0.627051784226633,1.281400000000003
4.7,0.0004362707359421354,1.0219514645518175,0.011721772928437414,0.3089667331932061,0.0010559289815859755,0.03374933926979671,0.00011617306112157551,0.9996699854379408,0.9999307773738034,0.9995017970248502,3.973691127956116e-05,0.004417013163824384,0.00014060683418499537,0.021850762326892148,0.6279139164022229,1.2820000000000031
4.71,0.0004353116769854067,1.0219986798001437,0.011640872019924782,0.309576654884888,0.0010565148869315759,0.033736240097109425,0.00011596339554687729,0.9996692764535243,0.9999309752629851,0.9995039340768939,3.959429565696782e-05,0.004413617701102523,0.00014075729278984235,0.02192308027121718,0.62877566052625,1.2826000000000028
4.72,0.0004343585920816661,1.0220458972298647,0.011560774649856581,0.31018584256956044,0.0010571187983587566,0.03372323733350872,0.0001157570889108351,0.999668563651511,0.9999311708846962,0.9995060511959255,3.945308461967813e-05,0.004410220652825458,0.00014090707162765377,0.0219956921863248,0.6296370149865743,1.283200000000003
4.73,0.000433411433405229,1.0220931168410814,0.011481472199653871,0.3107942960732388,0.0010577407023068996,0.033710330735499325,0.00011555411540992882,0.9996678470166379,0.9999313642566632,0.9995081485715376,3.931326540798221e-05,0.004406822067691477,0.00014105617219997325,0.022068599675029086,0.6304979781916895,1.283800000000003
4.74,0.00043247015314562456,1.0221403386338943,0.01140295658645906,0.3114020152552127,0.0010583805828848984,0.03369752004236127,0.00011535445046433773,0.9996671265333257,0.9999315553956405,0.9995102263822319,3.917482590089027e-05,0.004403421991336844,0.00014120459600420457,0.022141804400412825,0.63135854848987,1.2844000000000029
4.75,0.0004315347033473371,1.0221875626084047,0.011325219497788584,0.31200899996073017,0.0010590384249523348,0.03368480500081797,0.0001151580689399841,0.9996664021861836,0.9999317443188042,0.9995122848112655,3.903775369935347e-05,0.00440002047071072,0.0001413523445396046,0.02221530799947147,0.6322187242554567,1.2850000000000028
4.76,0.00043060503616491706,1.022234788764713,0.011248252524378808,0.3126152500290765,0.0010597142138119157,0.03367218536062144,0.0001149649454928365,0.9996656739598494,0.999931931043504,0.9995143240438996,3.890203629048111e-05,0.004396617553315289,0.00014149941930614691,0.022289112098637424,0.6330785038733439,1.2856000000000027
4.7700000000000005,0.0004296811073323525,1.02228201710292,0.011172048134743744,0.31322076535243626,0.0010604079341360315,0.033659660841151295,0.00011477505731543549,0.9996649418373323,0.9999321155854184,0.9995163442472061,3.876766228351615e-05,0.004393213281628294,0.00014164582179558596,0.022363218431697477,0.6339378856211552,1.286200000000003
4.78,0.000428762868671257,1.022329247623127,0.011096597920710128,0.31382554577024735,0.0010611195709768519,0.03364723119233583,0.00011458837902029709,0.9996642058033693,0.9999322979619019,0.9995183456064248,3.863461916035754e-05,0.004389807703146313,0.00014179155350801172,0.022437628624366164,0.634796867884503,1.2868000000000028
4.79,0.0004278502752725076,1.022376480325434,0.01102189411667522,0.3144295911596206,0.00106184910997402,0.03363489614172835,0.00011440488721821232,0.999663465841321,0.9999324781890605,0.9995203282934765,3.850289524896519e-05,0.004386400861685991,0.00014193661593696718,0.022512344384112024,0.6356554489673072,1.2874000000000028
4.8,0.0004269432822898524,1.0224237152099425,0.010947928968411142,0.3150329013983215,0.0010625965367883528,0.03362265541648632,0.0001142245585566804,0.9996627219345224,0.9999326562829775,0.9995222924800465,3.8372478892522085e-05,0.004382992800998815,0.00014208101057587393,0.02258736741988244,0.6365136271720101,1.2880000000000027
4.8100000000000005,0.0004260418441973289,1.0224709522767532,0.010874694598714593,0.31563547635703865,0.0010633618368517555,0.03361050874804716,0.00011404736928634295,0.9996619740665867,0.9999328322599781,0.9995242383403695,3.824335826963195e-05,0.004379583565540717,0.00014222473891946537,0.022662699424636695,0.6373714008170301,1.2886000000000026
4.82,0.00042514592014196326,1.0225181915259665,0.010802184084075584,0.3162373159533937,0.0010641450015231476,0.03359845583771576,0.0001138732989164873,0.9996612222190615,0.9999330061344026,0.9995261660288214,3.811552291369941e-05,0.004376173194298049,0.00014236780245000037,0.02273834222078664,0.6382287680914277,1.2892000000000028
4.83,0.0004242554648602099,1.0225654329576837,0.010730389601523057,0.31683842006070023,0.0010649460165944808,0.033586496415233,0.00011370232388406226,0.9996604663754429,0.9999331779224626,0.999528075718507,3.798896108080436e-05,0.004372761731415681,0.0001425102026614902,0.022814297508683204,0.639085727306235,1.2898000000000027
4.84,0.0004233704328489898,1.0226126765720054,0.010659303269755935,0.3174387885500158,0.0010657648671740542,0.0335746302119461,0.00011353442041271351,0.9996597065193464,0.9999333476404998,0.9995299675837523,3.7863660938094815e-05,0.004369349221373513,0.00014265194104888716,0.022890566980337188,0.6399422767808183,1.2904000000000029
4.8500000000000005,0.00042249078060911985,1.0226599223690327,0.010588917601552901,0.318038421312761,0.0010666015403130492,0.033562856946377985,0.00011336956605054127,0.9996589426335228,0.9999335153040491,0.999531841790689,3.773961120297456e-05,0.004365935706392123,0.00014279301910226944,0.022967152380585013,0.6407984147817571,1.2910000000000028
4.86,0.00042161646522241364,1.0227071703488662,0.010519225216830609,0.3186373182463733,0.0010674560233396447,0.03355117633337995,0.00011320773869477445,0.9996581747004825,0.9999336809284325,0.9995336985032253,3.7616800737697164e-05,0.0043625212280782415,0.00014293343831052926,0.023044055468294192,0.6416541395616101,1.2916000000000027
4.87,0.00042074744435168074,1.0227544205116066,0.01045021884264364,0.3192354792543074,0.0010683283038590164,0.03353958808413165,0.00011304891659177059,0.9996574027024949,0.9999338445287597,0.9995355378830473,3.7495218549365867e-05,0.004359105827424748,0.00014307320016137306,0.023121278016363375,0.6425094493589152,1.292200000000003
4.88,0.0004198836773173639,1.022801672857355,0.010381891345464175,0.31983290424772115,0.0010692183660302942,0.03352809190889083,0.0001128930784084652,0.9996566266208116,0.9999340061199001,0.9995373600891828,3.737485380152257e-05,0.0043556895446204245,0.00014321230613646466,0.023198821854749644,0.6433643423551697,1.2928000000000028
4.89,0.0004190251236935955,1.0228489273862122,0.010314235689089072,0.320429593143277,0.0010701261954214414,0.033516687513407674,0.00011274020313920135,0.9996558464366799,0.9999341657165189,0.999539165278569,3.725569579903579e-05,0.00435227241929804,0.00014335075771775845,0.02327668881436053,0.6442188167309286,1.293400000000003
4.9,0.00041817174250918267,1.0228961840982793,0.010247244910683819,0.32102554586189,0.001071051781772275,0.03350537459688406,0.0001125902700527041,0.99965506213192,0.9999343233330974,0.9995409536063768,3.713773397950002e-05,0.004348854490675548,0.00014348855639110378,0.023354880695121732,0.6450728706977312,1.294000000000003
4.91,0.0004173234940745094,1.0229434429936566,0.01018091217555663,0.32162076233158976,0.0010719951126769794,0.03349415285663951,0.00011244325881332016,0.9996542736876053,0.999934478983886,0.9995427252252712,3.7020957932900586e-05,0.004345435797233258,0.00014362570363800377,0.02343339933898844,0.6459265024251025,1.2946000000000029
4.92,0.0004164803393095214,1.0229907040724455,0.010115230757010105,0.3222152424864674,0.001072956175907956,0.033483021986394856,0.00011229914943642063,0.9996534810845481,0.999934632682922,0.9995444802856823,3.6905357394379966e-05,0.004342016376832578,0.00014376220093864685,0.02351224660308858,0.6467797100674054,1.295200000000003
4.93,0.0004156422397437265,1.0230379673347465,0.010050194036341248,0.32280898626667603,0.001073934959415823,0.03347198167627227,0.00011215792228840097,0.9996526843032997,0.9999347844440295,0.9995462189358068,3.6790922244237885e-05,0.0043385962667160235,0.00014389804977190662,0.023591424359722828,0.6476324917638407,1.295800000000003
4.94,0.0004148091537209235,1.0230852327806608,0.00998579506691517,0.32340199358101207,0.0010749314562393958,0.03346103163381848,0.00011201955681552208,0.9996518833251239,0.9999349342815552,0.9995479413305808,3.667764200457514e-05,0.004335175505995383,0.00014403325161576274,0.023670934459393337,0.6484848456753806,1.296400000000003
4.95,0.00041398103639830056,1.0231325004102891,0.009922026574061474,0.3239942643069061,0.0010759456645068554,0.03345017158400979,0.00011188403154360815,0.9996510781319977,0.9999350822103691,0.9995496476316831,3.6565505839173994e-05,0.0043317541356523125,0.0001441678079473007,0.023750778730794956,0.6493367699847775,1.297000000000003
4.96,0.00041315785458910086,1.0231797702237322,0.009858882659908738,0.3245857984367606,0.001076977568233635,0.03343940118703365,0.00011175132904933572,0.999650268702802,0.9999352282429845,0.9995513379724379,3.645450452203934e-05,0.0043283321888075155,0.000144301720241067,0.02383095912540355,0.6501882627521227,1.297600000000003
4.97,0.00041233957044668176,1.0232270422210912,0.009796356929329078,0.32517659591708714,0.0010780271584305246,0.033428720128668016,0.00011162143049549711,0.9996494550175085,0.9999353723927239,0.999553012496395,3.634462827346117e-05,0.004324909701417436,0.00014443498997087742,0.02391147755853593,0.6510393220736252,1.2982000000000031
4.98,0.00041152614657106974,1.023274316402467,0.009734443076479077,0.32576665669885296,0.0010790944264972666,0.03341812809199448,0.00011149431734135096,0.9996486370558696,0.9999355146727278,0.9995546713452558,3.62358674372827e-05,0.004321486708926417,0.00014456761860925102,0.023992335959094835,0.651889946031917,1.298800000000003
4.99,0.0004107175460089606,1.0233215927679604,0.009673134884799806,0.3263559807374811,0.0010801793642225554,0.03340762475739829,0.0001113699713426223,0.9996478147974186,0.9999356550959551,0.999556314658872,3.612821248090034e-05,0.004318063246266694,0.00014469960762741022,0.024073536269568912,0.6527401326960525,1.299400000000003
5.0,0.0004099137313249095,1.0233688713176725,0.009612426045927021,0.3269445679781742,0.001081281964843519,0.03339720981092493,0.00011124837400088556,0.9996469882216622,0.9999357936754862,0.999557942578935,3.602165377571077e-05,0.004314639348889911,0.00014483095849528852,0.024155080431941974,0.6535898801355852,1.3000000000000032
5.01,0.00040911466062802177,1.0234161520517038,0.009552309385015747,0.32753241829313195,0.0010824022275780175,0.03338688298002874,0.00011112950420810678,0.9996461573089082,0.9999359304258227,0.9995595552647539,3.5916180657896005e-05,0.004311215057179759,0.0001449616726815637,0.024236970327414637,0.6544391864807788,1.300600000000003
5.0200000000000005,0.00040832030084862547,1.0234634349701557,0.009492779449290526,0.3281195316913367,0.0010835401424801256,0.03337664391412041,0.00011101334611732194,0.9996453220375018,0.9999360653585465,0.9995611528405328,3.581178456677669e-05,0.004307790401707288,0.00014509175165354686,0.024319207977822194,0.6552880497214107,1.3012000000000032
5.03,0.00040753061583150794,1.0235107200731286,0.009433830186586072,0.3287059081304137,0.0010846957040220138,0.03336649229169417,0.00011089988208406819,0.9996444823863044,0.9999361984862124,0.9995627354426537,3.5708456230279275e-05,0.004304365416454211,0.00014522119687728185,0.02440179536499937,0.656136467887209,1.3018000000000032
5.04,0.00040674556977783784,1.023558007360724,0.009375455616418213,0.3292915475710176,0.0010858689071677956,0.033356427789360196,0.0001107890947068247,0.9996436383339764,0.9999363298212229,0.9995643032060078,3.560618647854113e-05,0.004300940134990413,0.00014535000981751668,0.024484734482997095,0.656984438995693,1.302400000000003
5.05,0.00040596512724516546,1.0236052968330425,0.009317649829983909,0.329876449976832,0.0010870597473735264,0.033346450081844635,0.00011068096682701271,0.9996427898589776,0.9999364593758285,0.999565856263996,3.5504966243910564e-05,0.004297514590473941,0.00014547819193770338,0.024568027338082485,0.6578319610521736,1.3030000000000033
5.0600000000000005,0.00040518925314742276,1.023652588490185,0.009260406990161243,0.33046061531456977,0.001088268220587204,0.033336558841989584,0.00011057548152899553,0.9996419369395673,0.9999365871621271,0.9995673947485288,3.5404786560946816e-05,0.0042940888156510135,0.00014560574469999805,0.024651675948738856,0.6586790320497523,1.3036000000000032
5.07,0.0004044179127391999,1.0236998823322525,0.009203720693881427,0.3310440435154889,0.0010894943087762811,0.03332675377236192,0.00011047261966849422,0.9996410795533428,0.9999367131934197,0.9995689188033174,3.5305637529471755e-05,0.004290662846480381,0.00014573266956013824,0.0247356823603049,0.6595256499546323,1.3042000000000034
5.08,0.0004036510716533753,1.0237471783593461,0.009147585498131971,0.3316267345674941,0.0010907380145639453,0.0333170345296055,0.00011037236578770651,0.9996402176783435,0.999936837480967,0.9995704285520647,3.520751079624634e-05,0.004287236713459312,0.00014585896797970264,0.024820048609939447,0.6603718127412748,1.3048000000000033
5.09,0.00040288869587109296,1.0237944765715665,0.009091995702452973,0.3322086884416549,0.0010919993335949689,0.03330740078479589,0.00011027470339599867,0.9996393512921702,0.9999369600365766,0.9995719241238433,3.5110397574994215e-05,0.004283810448544053,0.00014598464141632987,0.02490477675457393,0.6612175183643496,1.3054000000000032
5.1000000000000005,0.00040213075172937997,1.023841776969015,0.009036945657855231,0.3327899051108502,0.0010932782615473437,0.033297852208126484,0.00011017961616733901,0.999638480372208,0.9999370808719473,0.9995734056466574,3.501428914878256e-05,0.0042803840833938985,0.0001461096913262002,0.02498986886381999,0.6620627647658522,1.3060000000000034
5.11,0.0004013772059214386,1.023889079551792,0.008982429778647029,0.33337038455048185,0.0010945747944007163,0.03328838846832224,0.0001100870879861411,0.9996376048956358,0.9999371999986431,0.9995748732471949,3.491917688925552e-05,0.00427695764930396,0.00014623411916413065,0.0250753270196979,0.6629075498753761,1.3066000000000033
5.12,0.00040062802549664574,1.0239363843199991,0.008928442542434101,0.33395012673847485,0.0010958889284363885,0.03327900923263968,0.00010999710294726356,0.9996367248394257,0.9999373174280934,0.9995763270508281,3.482505225663414e-05,0.004273531177205175,0.00014635792638357495,0.025161153316636653,0.6637518716101131,1.3072000000000032
5.13,0.00039988317489924,1.023983691273737,0.008874978278518596,0.33452913163148984,0.001097220655529797,0.03326971418589676,0.00010990964475658941,0.9996358401791425,0.9999374331721457,0.9995777671860887,3.473190640762164e-05,0.004270104698858727,0.00014648111442856334,0.02524734995035031,0.664595727785963,1.3078000000000032
5.14,0.0003991426223961599,1.0240310004131066,0.008822031627201148,0.3351073992165564,0.0010985699733686758,0.03326050298916656,0.00010982469803213116,0.9996349508915495,0.9999375472418661,0.9995791937749541,3.46397310464858e-05,0.004266678244263418,0.0001466036847511981,0.02533391902492252,0.6654391163104788,1.3084000000000033
5.15,0.00039840633635558755,1.0240783117382088,0.008769597273863733,0.33568492948117956,0.0010999368795371566,0.03325137530369193,0.0001097422475507441,0.9996340569531004,0.9999376596482346,0.9995806069384715,3.454851793231709e-05,0.0042632518431566955,0.0001467256388015243,0.025420862664496717,0.6662820350711592,1.3090000000000033
5.16,0.0003976742848401882,1.0241256252491449,0.0087176699199045,0.3362617224100719,0.0011013213708691517,0.03324233079349945,0.0001096622781657908,0.9996331583397733,0.9999377704022194,0.9995820067973722,3.445825882517107e-05,0.004259825525178717,0.0001468469780264227,0.02550818302548404,0.6671244819232388,1.3096000000000032
5.17,0.0003969464362380965,1.0241729409460156,0.008666244327824996,0.3368377779902229,0.001102723444451418,0.03323336912134455,0.00010958477493486366,0.9996322550273279,0.9999378795146605,0.9995833934711181,3.436894556961464e-05,0.004256399319617849,0.0001469677038713272,0.025595882277625843,0.6679664547086288,1.3102000000000034
5.18,0.0003962227592629164,1.024220258828922,0.008615315321230176,0.3374130962108982,0.0011041430976235556,0.03322448994871156,0.00010950972311978496,0.9996313469913042,0.9999379869962689,0.999584767077902,3.428057009472609e-05,0.004252973255410658,0.0001470878177802249,0.025683962603993707,0.6688079512559167,1.3108000000000033
5.19,0.0003955032229537214,1.0242675788979652,0.008564877784828397,0.3379876770636402,0.001105580327978008,0.03321569293581368,0.0001094371081866068,0.9996304342070234,0.999938092857627,0.9995861277346473,3.419312441409504e-05,0.0042495473611419195,0.00014720732119565596,0.02577242620098943,0.6696489693803667,1.3114000000000032
5.2,0.0003947877967271301,1.0243149011532457,0.008514926551787427,0.33856152052530974,0.0011070351368572561,0.03320697775004017,0.00010936691553567726,0.9996295166496013,0.9999381971094089,0.9995874755593448,3.410660049561881e-05,0.004246121665680764,0.000147326215554196,0.0258612753121069,0.6704895068501499,1.3120000000000032
5.21,0.0003940764503549998,1.0243622255948652,0.008465456451983787,0.3391346265653503,0.001108507527855848,0.03319834406233813,0.00010929913061726246,0.9996285942939436,0.9999382997622864,0.9995888106700518,3.4020990317273156e-05,0.00424269619790819,0.00014744450228839127,0.025950512213470715,0.6713295614008092,1.3126000000000033
5.22,0.00039336915380114074,1.0244095522229244,0.008416462665207255,0.3397069951989599,0.0011099974958546617,0.03318979152072568,0.00010923373977794645,0.9996276671146993,0.9999384008262368,0.9995901331775653,3.3936286275376616e-05,0.004239270984722369,0.00014756218284092397,0.026040139107973044,0.6721691308411456,1.3132000000000033
5.23,0.00039266587742253295,1.0244568810375243,0.008367940285908048,0.3402786264215672,0.00111150504053395,0.033181319782931575,0.00010917072921761527,0.9996267350863176,0.9999385003113953,0.9995914431944507,3.385248068148761e-05,0.004235846053496703,0.00014767925864715638,0.02613015825572844,0.6730082129227347,1.3138000000000032
5.24,0.0003919665919028602,1.024504212038766,0.008319884466970835,0.3408495202304753,0.0011130301619096704,0.033172928505613604,0.00010911008533398905,0.9996257981830284,0.9999385982277738,0.9995927408320595,3.376956592859094e-05,0.004232421431267878,0.00014779573114089676,0.02622057193098161,0.6738468053830281,1.3144000000000033
5.25,0.00039127126825250924,1.0245515452267504,0.008272290419714714,0.3414196766248624,0.0011145728603334864,0.03316461734435857,0.00010905179472262199,0.9996248563788432,0.9999386945852606,0.9995940262005293,3.368753449109771e-05,0.004228997144735851,0.00014791160175439948,0.026311382422107437,0.674684905945354,1.3150000000000033
5.26,0.0003905798778085703,1.0245988806015787,0.008225153413893224,0.341989095605781,0.0011161331364927666,0.03315638595368232,0.0001089958441769024,0.9996239096475543,0.9999387893936208,0.9995952994087839,3.3606378924845355e-05,0.0042255732202638625,0.00014802687191836509,0.02640259203161097,0.675522512318917,1.3156000000000032
5.2700000000000005,0.00038989239223483687,1.0246462181633518,0.008178468777694339,0.3425577771761586,0.0011177109914105854,0.0331482339870297,0.00010894222068805263,0.9996229579627354,0.9999388826624954,0.9995965605645328,3.352609186709767e-05,0.0042221496838784275,0.0001481415430619401,0.026494203076127435,0.6763596221987977,1.3162000000000034
5.28,0.0003892087728745122,1.0246935579121705,0.008132231386594503,0.34312572126478025,0.0011193064351956853,0.033140161139247636,0.00010889090999752755,0.9996220012945535,0.9999389744021369,0.9995978097844079,3.3446665469320075e-05,0.004218726564158832,0.00014825561659996,0.026586217982845096,0.6771962331694922,1.3168000000000033
5.29,0.00038852899715044584,1.0247408998481364,0.008086436930758117,0.34369292791477485,0.001120919465346721,0.03313216704127213,0.00010884190018637966,0.9996210396176731,0.9999390646215874,0.9995990471688304,3.336809280362775e-05,0.004215303885072564,0.000148369093964581,0.026678639050422264,0.6780323429440892,1.3174000000000032
5.3,0.00038785303687973187,1.02478824397135,0.008041080873983739,0.3442593971287907,0.0011225500845733563,0.033124251346633334,0.00010879517872692095,0.9996200729047643,0.9999391533301748,0.9996002728226555,3.329036670751597e-05,0.004211881671860359,0.00014848197657929728,0.026771468645372307,0.6788679491678079,1.3180000000000032
5.3100000000000005,0.00038718086386765866,1.024835590281913,0.007996158722253496,0.3448251289089342,0.0011241982961991484,0.033116413709140785,0.00010875073324327393,0.9996191011281763,0.9999392405371269,0.9996014868498466,3.32134800818726e-05,0.004208459949518093,0.0001485942658656436,0.026864709151404348,0.6797030494686768,1.3186000000000033
5.32,0.00038651245016042385,1.0248829387799259,0.007951666035865246,0.34539012325857354,0.0011258641039538651,0.03310865378187528,0.0001087085515457307,0.9996181242600145,0.9999393262515538,0.9996026893532346,3.313742590444122e-05,0.0042050387427282065,0.00014870596324349797,0.0269583629671346,0.6805376414598233,1.3192000000000033
5.33,0.00038584776804513415,1.02493028946549,0.007907598429432547,0.3459543801823394,0.0011275475119734858,0.033100971217188864,0.00010866862163075284,0.9996171422721392,0.9999394104824482,0.9996038804345185,3.3062197229821176e-05,0.004201618075859699,0.0001488170701310817,0.027052432506086438,0.6813717227394741,1.3198000000000032
5.34,0.00038518679004980583,1.0249776423387063,0.007863951571884669,0.3465178996861247,0.0011292485248002011,0.03309336566670487,0.00010863093168097157,0.9996161551361665,0.9999394932386849,0.9996050601942648,3.298778718946751e-05,0.004198197972968131,0.00014892758794495943,0.027146920196690343,0.6822052908909548,1.3204000000000031
5.3500000000000005,0.0003845294962987815,1.025024997399676,0.00782072088880431,0.34708068175375056,0.0011309671469093,0.03308583679076822,0.00010859546909064343,0.9996151628238106,0.9999395745295129,0.9996062287378416,3.291418860448361e-05,0.004194778459479234,0.00014903751809445008,0.027241828524479827,0.6830383434404702,1.3210000000000033
5.36,0.0003838758632905625,1.0250723546484997,0.007777902016571272,0.34764272638256705,0.0011327033834309982,0.03307838424402705,0.00010856222195251345,0.9996141653063608,0.9999396543638047,0.9996073861663652,3.284139457638399e-05,0.004191359559620224,0.00014914686199015396,0.02733715996771307,0.6838708779215188,1.3216000000000032
5.37,0.0003832258611767269,1.025119714085279,0.007735490912480391,0.3482040335920848,0.0011344572403254637,0.03307100767193664,0.00010853117941834057,0.9996131625545556,0.9999397327498758,0.9996085325745055,3.276939863033868e-05,0.004187941295796969,0.0001492556210460205,0.027432916981762926,0.6847028918905126,1.3222000000000032
5.38,0.0003825794649282584,1.0251670757101148,0.007693483402857588,0.3487646033885524,0.0011362287236645781,0.03306370672510603,0.00010850233021943272,0.9996121545391018,0.9999398096962295,0.9996096680594935,3.269819412735007e-05,0.0041845236911498855,0.0001493637966708635,0.027529102063174864,0.685534382862682,1.322800000000003
5.39,0.0003819366498693352,1.0252144395231084,0.007651875363800502,0.34932443577912425,0.0011380178399192128,0.033056481053559815,0.00010847566325839037,0.9996111412304673,0.9999398852112594,0.9996107927175181,3.2627774499365315e-05,0.00418110676853165,0.00014947139027175464,0.027625717724045627,0.6863653483377119,1.3234000000000032
5.4,0.00038129739167732957,1.0252618055243605,0.007610662721178481,0.34988353077186085,0.0011398245959592275,0.0330493303067381,0.00010845116760910655,0.9996101225988805,0.9999399593032489,0.9996119066437271,3.2558133249276355e-05,0.004177690550507206,0.0001495784032540237,0.027722766492023238,0.6871957857997419,1.3240000000000032
5.41,0.00038066166638280833,1.0253091737139726,0.007569841450632605,0.3504418883757284,0.0011416489990534707,0.03304225413349653,0.00010842883251676683,0.9996090986143306,0.9999400319803708,0.9996130099322266,3.2489263950919905e-05,0.004174275059353758,0.0001496848370212583,0.027820250910306963,0.6880256927173658,1.324600000000003
5.42,0.0003800294524393751,1.0253565440920454,0.007529407603258983,0.35099950860569595,0.0011434910565576396,0.03303525217865871,0.00010840864747739696,0.9996080692467271,0.9999401032506434,0.9996141026755682,3.242116028392571e-05,0.00417086031691549,0.00014979069297575383,0.027918173533339793,0.6888550665479418,1.325200000000003
5.43,0.0003794006728178151,1.0254039166586804,0.007489356587092759,0.35155639134015376,0.0011453507846466988,0.03302832417946548,0.0001083906000124417,0.9996070344614336,0.9999401731231987,0.9996151849790855,3.2353815058802846e-05,0.004167446348667938,0.00014989597250593346,0.028016537047316846,0.6896839046170224,1.3258000000000032
5.44,0.0003787753369234244,1.0254512914139784,0.007449684928067735,0.35211253667035547,0.0011472281869132196,0.03302146972919426,0.00010837468112289066,0.999605994230214,0.999940241605171,0.9996162569257592,3.228722260628615e-05,0.00416403317375692,0.00015000067701717912,0.028115343974839863,0.690512204413851,1.3264000000000031
5.45,0.00037815341720853903,1.0254986683580407,0.007410388738981686,0.3526679445966018,0.0011491232729746678,0.033014688482675934,0.00010836088054728662,0.9996049485217157,0.9999403087044026,0.999617318606764,3.2221376699961916e-05,0.004160620813659004,0.0001501048079050262,0.02821459693170003,0.6913399633344471,1.327000000000003
5.46,0.0003775348863820141,1.0255460474909683,0.007371464181204513,0.35322261511986164,0.0011510360528620778,0.03300798009431797,0.00010834918819174955,0.9996038973043389,0.9999403744286283,0.9996183701122571,3.215627118273358e-05,0.00415720928956981,0.00015020836656324697,0.02831429854944102,0.6921671787590842,1.327600000000003
5.47,0.0003769197173643615,1.0255934288128625,0.007332907464121588,0.35377654824166127,0.001152966537026817,0.03300134421817911,0.00010833959412825244,0.9996028405462339,0.999940438785475,0.999619411531389,3.209189996606639e-05,0.004153798622407152,0.000150311354383841,0.028414451475452313,0.6929938480521949,1.3282000000000032
