t,Ip,Ii,G,x3,x1,x2
5.3,82.63014555557722,238.32020889814837,11869.83540765774,107.12707582474133,102.21990513479335,110.38612178117785
5.3100000000000005,82.61167992759691,238.30812825568933,11869.011200640818,107.12978772895396,102.20357945678774,110.37931264598275
5.32,82.59322144853225,238.29603871076782,11868.187272595584,107.13249169896977,102.18725199900724,110.37249558273645
5.33,82.57477011964629,238.2839402706347,11867.363623628897,107.13518773479642,102.17092276886892,110.3656705965462
5.34,82.55632594219588,238.271832942539,11866.540253847465,107.13787583644586,102.15459177378418,110.35883769252075
5.3500000000000005,82.53788891743163,238.2597167337279,11865.717163357835,107.1405560039343,102.13825902115876,110.3519968757704
5.36,82.51945904659792,238.24759165144687,11864.894352266401,107.14322823728222,102.12192451839272,110.34514815140687
5.37,82.50103633093293,238.2354577029395,11864.071820679406,107.14589253651437,102.10558827288042,110.33829152454344
5.38,82.48262077166873,238.2233148954476,11863.249568702931,107.14854890165977,102.08925029201056,110.33142700029477
5.39,82.46421237003119,238.21116323621112,11862.427596442909,107.15119733275172,102.0729105831661,110.32455458377703
5.4,82.44581112724002,238.19900273246813,11861.605904005115,107.15383782982775,102.05656915372437,110.31767428010784
5.41,82.42741704450887,238.18683339145494,11860.784491495173,107.1564703929297,102.0402260110569,110.31078609440623
5.42,82.40903012304527,238.17465522040592,11859.963359018553,107.15909502210363,102.02388116252955,110.30389003179269
5.43,82.39065036405067,238.16246822655359,11859.142506680571,107.16171171739988,102.00753461550248,110.29698609738912
5.44,82.37227776872047,238.15027241712858,11858.321934586394,107.16432047887302,101.99118637733007,110.29007429631882
5.45,82.35391233824399,238.13806779935962,11857.501642841036,107.16692130658193,101.97483645536097,110.28315463370649
5.46,82.3355540738046,238.12585438047358,11856.681631549354,107.1695142005897,101.95848485693816,110.27622711467822
5.47,82.31720297657962,238.11363216769539,11855.861900816064,107.17209916096367,101.94213158939877,110.26929174436151
5.48,82.2988590477404,238.10140116824806,11855.04245074572,107.17467618777546,101.92577666007422,110.26234852788518
5.49,82.2805222884523,238.08916138935263,11854.22328144273,107.17724528110092,101.9094200762902,110.25539747037945
5.5,82.2621926998748,238.07691283822828,11853.404393011357,107.17980644102018,101.89306184536657,110.24843857697589
5.51,82.2438702831614,238.06465552209215,11852.585785555706,107.18235966761753,101.87670197461748,110.24147185280738
5.5200000000000005,82.22555503945968,238.05238944815952,11851.767459179737,107.18490496098163,101.86034047135121,110.23449730300815
5.53,82.2072469699114,238.0401146236436,11850.949413987259,107.18744232120527,101.84397734287036,110.22751493271377
5.54,82.18894607565237,238.02783105575566,11850.131650081934,107.18997174838556,101.82761259647164,110.22052474706109
5.55,82.17065235781261,238.01553875170504,11849.314167567276,107.1924932426238,101.81124623944602,110.2135267511883
5.5600000000000005,82.15236581751628,238.00323771869895,11848.496966546647,107.19500680402554,101.79487827907863,110.20652095023483
5.57,82.13408645572787,237.99092796404443,11847.68004712044,107.19751243269826,101.77850872273956,110.1995073494173
5.58,82.11581427234134,237.97860949575013,11846.863409369358,107.20001012873753,101.76213757842093,110.19248595447856
5.59,82.0975492681523,237.96628232122296,11846.047053390612,107.20249989225688,101.74576485357397,110.1854567707153
5.6000000000000005,82.07929144420017,237.95394644770283,11845.230979285845,107.20498172337787,101.72939055549683,110.17841980330245
5.61,82.06104080151754,237.94160188242833,11844.41518715654,107.20745562222629,101.71301469148251,110.17137505741668
5.62,82.04279734113034,237.92924863263661,11843.599677104008,107.2099215889321,101.6966372688187,110.16432253823639
5.63,82.02456106405775,237.91688670556346,11842.784449229404,107.21237962362953,101.68025829478786,110.15726225094171
5.64,82.00633197131222,237.90451610844323,11841.969503633714,107.21482972645694,101.66387777666722,110.15019420071451
5.65,81.98811006389953,237.89213684850895,11841.154840417761,107.21727189755698,101.64749572172872,110.14311839273834
5.66,81.96989534281875,237.87974893299221,11840.340459682206,107.21970613707647,101.63111213723906,110.13603483219853
5.67,81.95168780906225,237.86735236912315,11839.52636152754,107.22213244516641,101.61472703045972,110.12894352428202
5.68,81.9334874636158,237.85494716413055,11838.712546054103,107.22455082198202,101.59834040864685,110.12184447417754
5.69,81.9152943074585,237.84253332524173,11837.899013362061,107.22696126768275,101.58195227905138,110.11473768707543
5.7,81.89710834156273,237.8301108596826,11837.085763551422,107.22936378243223,101.56556264891898,110.10762316816779
5.71,81.87892956689436,237.81767977467766,11836.272796722034,107.23175836639824,101.54917152549002,110.10050092264835
5.72,81.86075798441256,237.80524007744995,11835.460112973577,107.23414501975283,101.53277891599966,110.09337095571252
5.73,81.84259359506994,237.79279177522105,11834.647712405575,107.2365237426722,101.5163848276777,110.08623327255738
5.74,81.8244363998125,237.7803348752111,11833.835595117383,107.23889453533677,101.49998926774872,110.07908787838167
5.75,81.80628639957968,237.76786938463889,11833.023761208206,107.2412573979311,101.48359224343203,110.0719347783858
5.76,81.7881435953043,237.75539531072158,11832.212210777074,107.24361233064398,101.46719376194163,110.0647739777718
5.7700000000000005,81.77000798791272,237.742912660675,11831.400943922867,107.2459593336684,101.45079383048623,110.05760548174334
5.78,81.75187957832466,237.73042144171345,11830.589960744299,107.24829840720147,101.43439245626932,110.05042929550574
5.79,81.73375836745338,237.71792166104976,11829.779261339923,107.25062955144456,101.41798964648902,110.04324542426595
5.8,81.71564435620556,237.7054133258953,11828.968845808138,107.25295276660317,101.40158540833819,110.03605387323253
5.8100000000000005,81.69753754548142,237.69289644345997,11828.158714247174,107.255268052887,101.38517974900442,110.02885464761565
5.82,81.67943793617471,237.68037102095215,11827.34886675511,107.25757541050993,101.36877267566997,110.02164775262709
5.83,81.6613455291726,237.66783706557877,11826.539303429858,107.25987483968999,101.35236419551184,110.01443319348024
5.84,81.64326032535591,237.65529458454517,11825.730024369173,107.26216634064943,101.33595431570168,110.0072109753901
5.8500000000000005,81.62518232559891,237.6427435850553,11824.921029670657,107.26444991361461,101.31954304340587,109.9999811035732
5.86,81.60711153076947,237.63018407431156,11824.112319431742,107.26672555881613,101.3031303857855,109.99274358324774
5.87,81.58904794172902,237.61761605951475,11823.303893749713,107.26899327648873,101.28671634999631,109.98549841963342
5.88,81.57099155933257,237.60503954786427,11822.495752721688,107.2712530668713,101.27030094318874,109.97824561795152
5.89,81.5529423844287,237.59245454655795,11821.68789644463,107.27350493020688,101.25388417250795,109.97098518342493
5.9,81.53490041785962,237.57986106279208,11820.880325015347,107.27574886674276,101.23746604509374,109.96371712127807
5.91,81.51686566046115,237.5672591037614,11820.073038530483,107.2779848767303,101.22104656808064,109.95644143673688
5.92,81.49883811306273,237.55464867665913,11819.266037086532,107.28021296042506,101.20462574859779,109.94915813502888
5.93,81.48081777648746,237.54202978867698,11818.459320779826,107.28243311808677,101.18820359376907,109.94186722138313
5.94,81.46280465155205,237.52940244700505,11817.65288970654,107.28464534997927,101.17178011071303,109.9345687010302
5.95,81.44479873906693,237.51676665883193,11816.846743962697,107.28684965637062,101.15535530654284,109.9272625792022
5.96,81.42680003983614,237.50412243134457,11816.040883644157,107.289046037533,101.1389291883664,109.91994886113275
5.97,81.40880855465747,237.49146977172845,11815.235308846628,107.2912344937427,101.12250176328624,109.91262755205697
5.98,81.39082428432239,237.4788086871674,11814.430019665662,107.29341502528025,101.10607303839956,109.90529865721152
5.99,81.37284722961607,237.46613918484374,11813.625016196655,107.29558763243026,101.08964302079823,109.8979621818345
6.0,81.35487739131742,237.45346127193818,11812.820298534845,107.2977523154815,101.07321171756877,109.89061813116558
6.01,81.33691477019907,237.4407749556298,11812.01586677532,107.2999090747269,101.05677913579238,109.88326651044586
6.0200000000000005,81.31895936702743,237.42808024309613,11811.211721013007,107.30205791046352,101.04034528254488,109.87590732491793
6.03,81.30101118256263,237.41537714151312,11810.407861342685,107.30419882299257,101.02391016489675,109.86854057982586
6.04,81.28307021755863,237.40266565805507,11809.60428785897,107.30633181261939,101.00747378991313,109.86116628041518
6.05,81.26513647276312,237.3899457998947,11808.801000656333,107.30845687965346,100.99103616465383,109.8537844319329
6.0600000000000005,81.2472099489176,237.37721757420306,11807.997999829084,107.31057402440841,100.97459729617324,109.84639503962744
6.07,81.22929064675742,237.3644809881497,11807.195285471382,107.31268324720199,100.95815719152047,109.83899810874873
6.08,81.2113785670117,237.35173604890244,11806.392857677232,107.31478454835607,100.9417158577392,109.83159364454808
6.09,81.19347371040344,237.33898276362748,11805.590716540488,107.31687792819669,100.92527330186776,109.82418165227827
6.1000000000000005,81.17557607764944,237.32622113948943,11804.788862154846,107.31896338705398,100.90882953093917,109.81676213719349
6.11,81.1576856694604,237.31345118365127,11803.987294613855,107.32104092526221,100.89238455198101,109.80933510454939
6.12,81.13980248654087,237.30067290327423,11803.186014010907,107.32311054315979,100.87593837201554,109.80190055960297
6.13,81.1219265295893,237.28788630551801,11802.385020439244,107.32517224108923,100.85949099805961,109.79445850761269
6.140000000000001,81.104057799298,237.2750913975406,11801.584313991953,107.32722601939717,100.84304243712472,109.7870089538384
6.15,81.08619629635324,237.2622881864983,11800.783894761973,107.3292718784344,100.82659269621698,109.77955190354133
6.16,81.06834202143516,237.2494766795458,11799.98376284209,107.33130981855577,100.81014178233711,109.77208736198413
6.17,81.05049497521784,237.2366568838361,11799.18391832494,107.3333398401203,100.79368970248046,109.7646153344308
6.18,81.03265515836937,237.22382880652052,11798.384361303002,107.33536194349111,100.77723646363701,109.75713582614675
6.19,81.01482257155169,237.2109924547487,11797.58509186861,107.3373761290354,100.76078207279132,109.74964884239873
6.2,80.99699721542079,237.19814783566855,11796.786110113946,107.33938239712454,100.74432653692257,109.74215438845485
6.21,80.9791790906266,237.18529495642633,11795.987416131044,107.34138074813396,100.72786986300454,109.73465246958463
6.22,80.96136819781306,237.17243382416663,11795.18901001178,107.34337118244322,100.71141205800565,109.72714309105888
6.23,80.9435645376181,237.15956444603228,11794.390891847888,107.34535370043598,100.69495312888887,109.71962625814977
6.24,80.9257681106737,237.14668682916445,11793.593061730948,107.34732830250003,100.6784930826118,109.71210197613084
6.25,80.90797891760585,237.13380098070255,11792.795519752395,107.34929498902721,100.66203192612662,109.70457025027693
6.26,80.89019695903454,237.12090690778427,11791.99826600351,107.35125376041353,100.64556966638013,109.69703108586423
6.2700000000000005,80.87242223557388,237.10800461754562,11791.201300575425,107.35320461705903,100.62910631031367,109.6894844881702
6.28,80.854654747832,237.09509411712088,11790.404623559129,107.3551475593679,100.61264186486325,109.68193046247364
6.29,80.83689449641115,237.08217541364255,11789.608235045454,107.35708258774838,100.5961763369594,109.67436901405472
6.3,80.81914148190764,237.0692485142414,11788.812135125094,107.35900970261285,100.57970973352725,109.6668001481948
6.3100000000000005,80.80139570491185,237.0563134260465,11788.016323888583,107.36092890437776,100.5632420614865,109.65922387017659
6.32,80.78365716600837,237.04337015618512,11787.22080142632,107.36284019346364,100.54677332775148,109.65164018528408
6.33,80.76592586577581,237.03041871178277,11786.425567828546,107.36474357029515,100.53030353923104,109.64404909880257
6.34,80.748201804787,237.01745909996328,11785.63062318536,107.36663903530098,100.51383270282861,109.63645061601856
6.3500000000000005,80.73048498360887,237.0044913278486,11784.83596758671,107.36852658891394,100.49736082544223,109.62884474221991
6.36,80.71277540280254,236.991515402559,11784.041601122404,107.37040623157091,100.48088791396447,109.62123148269565
6.37,80.6950730629233,236.9785313312129,11783.247523882099,107.37227796371289,100.46441397528248,109.61361084273614
6.38,80.6773779645206,236.96553912092702,11782.453735955303,107.3741417857849,100.44793901627799,109.60598282763293
6.390000000000001,80.65969010813815,236.95253877881623,11781.660237431384,107.37599769823608,100.43146304382725,109.59834744267886
6.4,80.6420094943138,236.93953031199362,11780.86702839956,107.37784570151963,100.41498606480111,109.59070469316795
6.41,80.62433612357968,236.9265137275705,11780.074108948902,107.37968579609284,100.39850808606496,109.58305458439553
6.42,80.60666999646214,236.91348903265634,11779.281479168341,107.38151798241707,100.38202911447874,109.57539712165806
6.43,80.58901111348176,236.90045623435884,11778.48913914666,107.3833422609577,100.36554915689695,109.56773231025328
6.44,80.5713594751534,236.8874153397839,11777.697088972496,107.38515863218429,100.34906822016863,109.56006015548012
6.45,80.55371508198618,236.87436635603555,11776.905328734343,107.38696709657034,100.33258631113736,109.55238066263871
6.46,80.53607793448353,236.86130929021604,11776.11385852055,107.38876765459354,100.31610343664131,109.54469383703038
6.47,80.51844803314313,236.84824414942574,11775.32267841932,107.39056030673552,100.29961960351312,109.53699968395765
6.48,80.50082537845701,236.83517094076328,11774.531788518716,107.39234505348209,100.28313481858001,109.52929820872421
6.49,80.48320997091152,236.8220896713253,11773.741188906653,107.39412189532302,100.26664908866374,109.52158941663497
6.5,80.46560181098732,236.80900034820678,11772.950879670909,107.39589083275223,100.2501624205806,109.51387331299595
6.51,80.44800089915942,236.79590297850072,11772.16086089911,107.39765186626762,100.23367482114138,109.5061499031144
6.5200000000000005,80.43040723589722,236.78279756929825,11771.371132678745,107.3994049963712,100.21718629715143,109.49841919229867
6.53,80.41282082166444,236.76968412768878,11770.581695097158,107.40115022356902,100.20069685541064,109.49068118585829
6.54,80.39524165691921,236.7565626607597,11769.792548241556,107.40288754837115,100.1842065027134,109.48293588910396
6.55,80.37766974209914,236.74343317561346,11769.003692198665,107.40461697128754,100.16771524586682,109.47518330735713
6.5600000000000005,80.36010507748847,236.73029567951752,11768.215127051826,107.4063384927905,100.1512230918532,109.46742344603629
6.57,80.34254766347745,236.71715017961142,11767.42685288669,107.40805211338785,100.13473004751289,109.45965631048865
6.58,80.32499750049345,236.70399668298458,11766.63886978971,107.40975783360354,100.11823611962862,109.45188190603486
6.59,80.3074545889582,236.69083519672463,11765.85117784719,107.41145565396546,100.10174131497777,109.44410023799671
6.6000000000000005,80.28991892928768,236.67766572791754,11765.063777145291,107.41314557500557,100.08524564033242,109.43631131169725
6.61,80.27239052189225,236.6644882836475,11764.276667770033,107.41482759725979,100.0687491024593,109.42851513246072
6.62,80.25486936717658,236.65130287099694,11763.489849807289,107.41650172126805,100.05225170811983,109.42071170561249
6.63,80.23735546553971,236.63810949704654,11762.703323342788,107.41816794757426,100.0357534640701,109.41290103647916
6.640000000000001,80.21984881737502,236.62490816887524,11761.917088462122,107.41982627672637,100.01925437706089,109.40508313038848
6.65,80.20234942307029,236.6116988935602,11761.131145250733,107.42147670927626,100.00275445383762,109.39725799266937
6.66,80.18485728300764,236.59848167817685,11760.345493793922,107.42311924577987,99.98625370114041,109.38942562865194
6.67,80.16737239756365,236.5852565297988,11759.560134176849,107.42475388679708,99.96975212570405,109.38158604366738
6.68,80.14989476710923,236.5720234554979,11758.77506648453,107.42638063289175,99.95324973425794,109.37373924304815
6.69,80.13242439200977,236.55878246234428,11757.990290801841,107.42799948463177,99.93674653352622,109.36588523212774
6.7,80.11496127262507,236.5455335574062,11757.205807213515,107.42961044258898,99.92024253022765,109.35802401624083
6.71,80.09750540930932,236.53227674775016,11756.42161580414,107.4312135073392,99.90373773107568,109.35015560072324
6.72,80.08005680241126,236.5190120404409,11755.63771665817,107.43280867946224,99.88723214277837,109.3422799909119
6.73,80.06261545227402,236.5057394425414,11754.854109859909,107.43439595954189,99.87072577203853,109.33439719214486
6.74,80.0451813592352,236.4924589611127,11754.070795493528,107.4359753481659,99.85421862555353,109.3265072097613
6.75,80.02775452362692,236.4791706032142,11753.287773643051,107.437546845926,99.83771071001547,109.3186100491015
6.76,80.01033494577581,236.46587437590333,11752.505044392365,107.43911045341788,99.82120203211106,109.31070571550683
6.7700000000000005,79.99292262600294,236.4525702862359,11751.722607825213,107.44066617124123,99.8046925985217,109.30279421431979
6.78,79.97551756462396,236.4392583412657,11750.940464025205,107.44221399999968,99.78818241592342,109.29487555088393
6.79,79.95811976194902,236.4259385480449,11750.158613075802,107.44375394030084,99.77167149098689,109.28694973054392
6.8,79.94072921828284,236.4126109136237,11749.377055060333,107.44528599275624,99.75515983037748,109.27901675864551
6.8100000000000005,79.92334593392465,236.3992754450505,11748.59579006198,107.44681015798145,99.73864744075516,109.27107664053551
6.82,79.90596990916828,236.3859321493719,11747.814818163793,107.4483264365959,99.72213432877457,109.2631293815618
6.83,79.8886011443021,236.37258103363268,11747.03413944868,107.44983482922308,99.70562050108501,109.2551749870733
6.84,79.87123963960912,236.3592221048757,11746.25375399941,107.45133533649036,99.68910596433037,109.24721346242006
6.8500000000000005,79.85388539536689,236.34585537014206,11745.47366189861,107.4528279590291,99.67259072514923,109.23924481295309
6.86,79.8365384118476,236.33248083647095,11744.693863228775,107.45431269747456,99.65607479017484,109.23126904402451
6.87,79.81919868931804,236.31909851089972,11743.914358072258,107.45578955246603,99.639558166035,109.22328616098747
6.88,79.80186622803967,236.30570840046389,11743.135146511275,107.45725852464668,99.62304085935224,109.21529616919612
6.890000000000001,79.78454102826856,236.2923105121971,11742.356228627903,107.45871961466364,99.60652287674368,109.20729907400566
6.9,79.76722309025543,236.27890485313114,11741.577604504084,107.46017282316801,99.59000422482109,109.19929488077231
6.91,79.74991241424567,236.2654914302959,11740.79927422162,107.4616181508148,99.57348491019087,109.19128359485333
6.92,79.73260900047937,236.25207025071938,11740.021237862176,107.46305559826297,99.55696493945405,109.18326522160694
6.93,79.71531284919128,236.2386413214278,11739.243495507284,107.46448516617541,99.5404443192063,109.17523976639241
6.94,79.69802396061084,236.22520464944535,11738.466047238335,107.46590685521895,99.52392305603792,109.16720723456999
6.95,79.68074233496223,236.21176024179445,11737.688893136583,107.46732066606437,99.50740115653386,109.1591676315009
6.96,79.66346797246436,236.19830810549558,11736.912033283152,107.46872659938634,99.49087862727364,109.1511209625474
6.97,79.64620087333081,236.18484824756734,11736.135467759024,107.47012465586349,99.47435547483148,109.1430672330727
6.98,79.62894103776998,236.17138067502643,11735.359196645048,107.47151483617837,99.45783170577619,109.13500644844096
6.99,79.61168846598495,236.15790539488762,11734.583220021934,107.47289714101746,99.44130732667116,109.12693861401736
7.0,79.59444315817363,236.1444224141638,11733.80753797026,107.47427157107114,99.4247823440745,109.11886373516802
7.01,79.5772051145287,236.13093173986596,11733.03215057047,107.47563812703373,99.40825676453888,109.11078181726002
7.0200000000000005,79.55997433523756,236.11743337900313,11732.257057902872,107.47699680960348,99.39173059461156,109.10269286566137
7.03,79.5427508204825,236.10392733858245,11731.482260047635,107.47834761948252,99.3752038408345,109.09459688574105
7.04,79.52553457044056,236.0904136256091,11730.7077570848,107.47969055737691,99.35867650974421,109.08649388286901
7.05,79.50832558528363,236.07689224708642,11729.933549094269,107.48102562399666,99.34214860787186,109.07838386241606
7.0600000000000005,79.49112386517842,236.0633632100157,11729.159636155811,107.48235282005564,99.32562014174319,109.07026682975402
7.07,79.4739294102865,236.04982652139637,11728.386018349065,107.48367214627164,99.30909111787861,109.06214279025555
7.08,79.4567422207643,236.0362821882259,11727.612695753533,107.48498360336637,99.29256154279308,109.05401174929429
7.09,79.43956229676307,236.0227302174998,11726.839668448583,107.48628719206543,99.27603142299621,109.04587371224478
7.1000000000000005,79.42238963842901,236.00917061621166,11726.06693651345,107.48758291309836,99.25950076499221,109.03772868448246
7.11,79.40522424590314,235.99560339135306,11725.29450002724,107.48887076719853,99.2429695752799,109.02957667138364
7.12,79.38806611932144,235.98202854991368,11724.522359068918,107.49015075510329,99.2264378603527,109.02141767832556
7.13,79.37091525881476,235.96844609888123,11723.750513717328,107.49142287755382,99.20990562669864,109.01325171068635
7.140000000000001,79.35377166450888,235.9548560452414,11722.978964051172,107.49268713529521,99.19337288080035,109.005078773845
7.15,79.33663533652457,235.941258395978,11722.207710149025,107.49394352907649,99.17683962913507,108.9968988731814
7.16,79.31950627497743,235.92765315807276,11721.436752089328,107.4951920596505,99.16030587817461,108.98871201407627
7.17,79.30238447997814,235.9140403385055,11720.666089950391,107.49643272777406,99.14377163438543,108.98051820191125
7.18,79.28526995163227,235.90041994425405,11719.895723810394,107.4976655342078,99.12723690422854,108.97231744206879
7.19,79.26816269004041,235.88679198229423,11719.125653747382,107.49889047971625,99.11070169415959,108.96410973993223
7.2,79.25106269529813,235.8731564595999,11718.355879839273,107.50010756506786,99.09416601062877,108.95589510088571
7.21,79.23396996749597,235.85951338314288,11717.586402163854,107.50131679103494,99.07762986008093,108.94767353031428
7.22,79.21688450671954,235.845862759893,11716.817220798779,107.50251815839366,99.06109324895546,108.93944503360376
7.23,79.19980631304942,235.83220459681814,11716.048335821573,107.50371166792408,99.04455618368635,108.93120961614083
7.24,79.18273538656128,235.8185389008841,11715.279747309633,107.50489732041014,99.02801867070222,108.92296728331301
7.25,79.16567172732577,235.8048656790547,11714.511455340222,107.50607511663964,99.01148071642622,108.9147180405086
7.26,79.14861533540868,235.79118493829174,11713.743459990475,107.50724505740428,98.99494232727612,108.90646189311674
7.2700000000000005,79.1315662108708,235.777496685555,11712.9757613374,107.50840714349958,98.97840350966428,108.89819884652735
7.28,79.11452435376805,235.76380092780227,11712.208359457874,107.50956137572497,98.9618642699976,108.88992890613119
7.29,79.09748976415139,235.75009767198918,11711.441254428644,107.51070775488373,98.94532461467765,108.88165207731979
7.3,79.08046244206693,235.73638692506952,11710.67444632633,107.51184628178298,98.92878455010049,108.87336836548545
7.3100000000000005,79.06344238755588,235.72266869399488,11709.90793522742,107.51297695723375,98.9122440826568,108.86507777602128
7.32,79.04642960065458,235.70894298571488,11709.14172120828,107.51409978205088,98.89570321873184,108.85678031432118
7.33,79.02942408139447,235.69520980717706,11708.375804345142,107.51521475705307,98.87916196470545,108.84847598577979
7.34,79.0124258298022,235.681469165327,11707.610184714114,107.51632188306293,98.86262032695203,108.84016479579252
7.3500000000000005,78.99543484589952,235.6677210671081,11706.844862391174,107.51742116090685,98.84607831184056,108.83184674975557
7.36,78.9784511297034,235.65396551946176,11706.079837452171,107.51851259141512,98.8295359257346,108.82352185306584
7.37,78.96147468122598,235.64020252932733,11705.315109972833,107.51959617542185,98.81299317499229,108.81519011112105
7.38,78.94450550047456,235.6264321036421,11704.550680028755,107.52067191376503,98.79645006596631,108.80685152931959
7.390000000000001,78.92754358745168,235.61265424934118,11703.786547695407,107.52173980728644,98.77990660500393,108.79850611306063
7.4,78.91058894215507,235.59886897335778,11703.022713048133,107.52279985683174,98.76336279844698,108.79015386774407
7.41,78.89364156457773,235.58507628262288,11702.259176162152,107.52385206325044,98.74681865263187,108.78179479877049
7.42,78.87670145470786,235.57127618406548,11701.495937112553,107.52489642739587,98.73027417388957,108.77342891154126
7.43,78.8597686125289,235.55746868461242,11700.732995974302,107.52593295012521,98.71372936854559,108.76505621145841
7.44,78.84284303801958,235.54365379118846,11699.97035282224,107.52696163229943,98.69718424292002,108.7566767039247
7.45,78.8259247311539,235.5298315107163,11699.20800773108,107.5279824747834,98.68063880332753,108.74829039434356
7.46,78.80901369190113,235.5160018501165,11698.445960775412,107.52899547844576,98.6640930560773,108.73989728811917
7.47,78.79210992022584,235.50216481630756,11697.684212029699,107.53000064415903,98.64754700747314,108.73149739065636
7.48,78.77521341608791,235.4883204162058,11696.92276156828,107.53099797279953,98.63100066381332,108.72309070736065
7.49,78.75832417944251,235.4744686567255,11696.161609465371,107.53198746524737,98.61445403139076,108.71467724363825
7.5,78.7414422102402,235.46060954477875,11695.400755795059,107.53296912238656,98.59790711649288,108.70625700489603
7.51,78.7245675084268,235.44674308727562,11694.640200631315,107.53394294510487,98.58135992540166,108.69782999654153
7.5200000000000005,78.70770007394354,235.43286929112392,11693.879944047978,107.53490893429391,98.56481246439363,108.68939622398294
7.53,78.6908399067197,235.41898816323786,11693.119986118647,107.53586709084598,98.5482647397495,108.68095569263393
7.54,78.67398700657162,235.4050997106549,11692.360326915068,107.53681741561071,98.53171675788731,108.67250840797998
7.55,78.65714137338199,235.3912039403282,11691.600966509992,107.537759909472,98.51516852512616,108.66405437546061
7.5600000000000005,78.64030300706735,235.3773008591642,11690.841904976669,107.53869457333407,98.49862004772886,108.65559360049065
7.57,78.6234719075396,235.36339047406736,11690.083142388226,107.53962140810489,98.48207133195295,108.64712608848562
7.58,78.60664807470593,235.34947279194,11689.324678817664,107.54054041469624,98.4655223840506,108.63865184486174
7.59,78.58983150846886,235.33554781968255,11688.56651433786,107.54145159402358,98.44897321026869,108.63017087503593
7.6000000000000005,78.57302220872626,235.32161556419328,11687.808649021566,107.54235494700623,98.43242381684875,108.62168318442578
7.61,78.55622017537132,235.3076760323685,11687.051082941414,107.54325047456717,98.415874210027,108.61318877844953
7.62,78.53942540829263,235.2937292311024,11686.293816169908,107.5441381776332,98.39932439603434,108.60468766252615
7.63,78.5226379073741,235.27977516728714,11685.536848779433,107.54501805713485,98.38277438109633,108.59617984207522
7.640000000000001,78.50585767249507,235.26581384781286,11684.780180842248,107.5458901140064,98.3662241714332,108.587665322517
7.65,78.48908470353024,235.25184527956765,11684.02381243049,107.54675434918585,98.34967377325988,108.57914410927242
7.66,78.4723190003497,235.23786946943744,11683.267743616176,107.54761076361497,98.33312319278596,108.57061620776305
7.67,78.45556056281899,235.22388642430622,11682.511974471196,107.54845935823928,98.31657243621568,108.5620816234111
7.68,78.43880939079904,235.20989615105586,11681.756505067322,107.54930013400804,98.30002150974799,108.55354036163943
7.69,78.4220654841462,235.19589865656613,11681.001335476201,107.55013309187422,98.28347041957647,108.5449924278715
7.7,78.40532884271234,235.18189394771474,11680.246465769362,107.55095823279454,98.26691917188943,108.53643782753144
7.71,78.38859946634467,235.1678820313774,11679.491896018206,107.55177555772947,98.25036777286978,108.52787656604397
7.72,78.37187735488597,235.15386291442763,11678.73762629402,107.55258506764318,98.23381622869513,108.51930864883447
7.73,78.35516250817442,235.1398366037369,11677.983656667964,107.5533867635036,98.2172645455378,108.51073408132888
7.74,78.33845492604371,235.12580310617463,11677.229987211083,107.55418064628233,98.20071272956471,108.50215286895377
7.75,78.32175460832306,235.1117624286081,11676.476617994294,107.55496671695478,98.1841607869375,108.49356501713632
7.76,78.30506155483714,235.0977145779025,11675.723549088403,107.55574497650001,98.16760872381245,108.4849705313043
7.7700000000000005,78.28837576540616,235.083659560921,11674.970780564085,107.55651542590083,98.15105654634051,108.47636941688606
7.78,78.27169723984586,235.06959738452454,11674.218312491901,107.55727806614374,98.13450426066731,108.46776167931054
7.79,78.25502597796755,235.05552805557204,11673.466144942295,107.55803289821901,98.11795187293315,108.45914732400729
7.8,78.23836197957802,235.04145158092032,11672.714277985582,107.55877992312055,98.10139938927297,108.45052635640637
7.8100000000000005,78.22170524447968,235.02736796742403,11671.96271169197,107.55951914184604,98.08484681581639,108.44189878193848
7.82,78.20505577247046,235.0132772219357,11671.211446131534,107.56025055539683,98.06829415868772,108.43326460603481
7.83,78.18841356334393,234.99917935130586,11670.46048137424,107.56097416477802,98.05174142400588,108.42462383412719
7.84,78.17177861688918,234.9850743623828,11669.709817489933,107.56168997099833,98.03518861788451,108.41597647164792
7.8500000000000005,78.15515093289098,234.97096226201265,11668.959454548338,107.56239797507027,98.01863574643188,108.40732252402992
7.86,78.13853051112964,234.95684305703958,11668.209392619061,107.56309817801001,98.00208281575092,108.3986619967066
7.87,78.12191735138114,234.94271675430548,11667.459631771591,107.56379058083739,97.98552983193926,108.38999489511193
7.88,78.10531145341707,234.92858336065012,11666.7101720753,107.56447518457601,97.96897680108916,108.3813212246804
7.890000000000001,78.08871281700468,234.91444288291123,11665.96101359944,107.56515199025309,97.95242372928752,108.37264099084706
7.9,78.07212144190684,234.90029532792428,11665.212156413148,107.56582099889958,97.93587062261597,108.36395419904741
7.91,78.05553732788213,234.88614070252268,11664.46360058544,107.56648221155012,97.91931748715072,108.35526085471756
7.92,78.0389604746848,234.8719790135376,11663.71534618522,107.56713562924303,97.9027643289627,108.34656096329404
7.930000000000001,78.02239088206476,234.85781026779816,11662.96739328127,107.56778125302027,97.8862111541175,108.33785453021392
7.94,78.0058285497676,234.84363447213124,11662.219741942257,107.56841908392754,97.86965796867531,108.32914156091479
