t,E,Cai,Cao,Nai,Nao,Ki,Ko,dL,fL,fL2,dT,fT,m,h,x,y,Caup,Carel
5.7700000000000005,-64.52555467321551,3.37748271384801e-05,2.0004977554190875,7.496984433229071,139.9921264923166,140.00989306186077,5.426794132232637,0.0001593713437117363,0.13994820901008256,0.1950517674023554,0.0011431504865839616,0.10235186703387447,0.015058929137598815,0.006243948530468319,0.6161237586339695,0.02683001076315257,0.5858634582155859,0.09327111075441269
5.78,-64.88736735222308,3.4136684386545184e-05,2.0004456516900104,7.496960331325704,139.99299091438067,140.00986719085012,5.424363226840865,0.00014676025533391583,0.1485163288370704,0.2160968484358358,0.0010461914276840962,0.1301901642061862,0.013948192976979934,0.008445475734577164,0.574616408971521,0.028558147656553755,0.5797623572817356,0.1076111941739205
5.79,-64.7523889760803,3.5268673126838104e-05,2.000395708792222,7.496910328243503,139.99389728670025,140.0099319382813,5.421733598452991,0.00014806216213860925,0.15699642214326087,0.2361727460745622,0.0010562742034088315,0.14786704393639225,0.014346670724685515,0.009832912373493733,0.5358219389842606,0.030271342874475794,0.573733161386075,0.12175417301326166
5.8,-64.39858992481216,3.6667691514609056e-05,2.000350138047772,7.496819123643081,139.99491376666055,140.0100667512076,5.419021400093076,0.00015541885290615794,0.1654001660170227,0.25526256984354523,0.0011132120364028026,0.15667050174847466,0.015451950616530277,0.010448479935635815,0.49998686648397256,0.031924674053575526,0.5677794998423594,0.1356901793717779
5.8100000000000005,-63.94501188053241,3.813529517750762e-05,2.00030958705852,7.496682385193329,139.99605022743827,140.01026061965445,5.416286637396734,0.0001660836237324065,0.17373341586085678,0.2733743060311096,0.0011961557399166806,0.15878440716992587,0.016992052623710074,0.010474850555794824,0.4670326650562103,0.033498616313235224,0.5619023669762142,0.14941246071021255
5.82,-63.4439462705972,3.9602968395745644e-05,2.0002740532574514,7.4965002064514845,139.99729469942537,140.0105067139986,5.413563846575998,0.000178978227462149,0.18199969949270944,0.2905275564099314,0.001297024493510671,0.15628002170787647,0.018867336288614048,0.010106821701321031,0.43676587502432584,0.03498495595371982,0.5561017102682776,0.1629158044605183
5.83,-62.91862061055986,4.1059677477983e-05,2.000243269197248,7.496274493168559,139.9986277921306,140.01080013593523,5.410875143261003,0.00019368737963451732,0.1902015487666261,0.3067462802309844,0.0014128084507642551,0.1508036859931738,0.021048707454915012,0.00950395100328707,0.40896353060313306,0.03638054914254947,0.5503771503170883,0.17619552904488084
5.84,-62.37897564690377,4.251940147052189e-05,2.000216878748979,7.496007893228198,140.0000284556106,140.01113695935013,5.408235936833839,0.0002101067845613195,0.19834108007653306,0.3220547087524702,0.0015428973953076702,0.14355162706380378,0.023542833426230824,0.008781453040044417,0.3834063720542068,0.037684516387084754,0.5447283356838282,0.18924674671441502
5.8500000000000005,-61.828593298479845,4.4006217147471294e-05,2.000194520407139,7.495703334089741,140.00147632469364,140.0115138054438,5.405657577074775,0.0002283047529439868,0.2064202789432384,0.33647506294253715,0.0016880423848243166,0.13534315457096607,0.02637906792596736,0.008015755093111093,0.3598908210428101,0.03889694151056933,0.539155123224342,0.2020637914604851
5.86,-61.267887484307934,4.554769270524524e-05,2.000175866182594,7.495363812263604,140.00295264912072,140.01192764617417,5.403148669929805,0.00024846512840282127,0.2144411568916394,0.350026309399849,0.0018499380720831664,0.126713642103902,0.029604725030686087,0.007253940688571606,0.33823233093858057,0.04001825242723124,0.5336576731173375,0.21463974649843837
5.87,-60.695614508049864,4.717244996580225e-05,2.0001606383489516,7.494992297156308,140.00444059431513,140.01237570846487,5.400715791873628,0.00027086663156475045,0.22240585111472955,0.3627234808397698,0.0020310857022431705,0.11799781928023664,0.03328443230998443,0.006522727722226973,0.3182653021756568,0.04104892123190127,0.5282365069620917,0.2269660129621588
5.88,-60.10956601403904,4.890992490623551e-05,2.0001486152191523,7.4945916939182435,140.00592523412655,140.0128554238889,5.398363921251684,0.00029588259841655467,0.23031670066828383,0.3745772514340804,0.0022348181432683255,0.10939499673978778,0.037502094866690726,0.005835582036965275,0.2998417344326206,0.041989316039573635,0.5228925578923711,0.23903186110441527
5.89,-59.50683219701154,5.079138509839051e-05,2.000139631950747,7.4941648413717905,140.0073933779503,140.0133643984125,5.396096733876503,0.00032399611478784926,0.23817631873571954,0.38559355142793866,0.00246545378462274,0.10101638489395028,0.04236532416589408,0.005197826221631738,0.28282954581296893,0.04283962095594599,0.5176272323252433,0.25082390085346334
5.9,-58.88380713694842,5.28518403750758e-05,2.000133579661997,7.493714535130124,140.00883329467055,140.01390039047251,5.393916831064683,0.00035583141645088113,0.24598767543695169,0.3957730562889647,0.002728593615548452,0.09291750263685851,0.04801292675185095,0.004610057188605847,0.26711093994012053,0.04359978057094419,0.5124424997336242,0.2623253951984007
5.91,-58.236012108221125,5.513282140767166e-05,2.000130404861512,7.493243572550542,140.01023435899143,140.01446129145904,5.391825934755215,0.00039220668765622133,0.2537542056329808,0.4051103997862182,0.003031613165627396,0.08511938492609955,0.05462663161946653,0.004070310754650931,0.2525809759228494,0.044269442854574466,0.5073410283311093,0.2735153142079157
5.92,-57.557747369983005,5.768635811982427e-05,2.0001301103080333,7.49275482164689,140.01158661732453,140.01504510556796,5.389825067096268,0.0004342192757639317,0.26147996007641516,0.4135929367071086,0.0033844552413911733,0.07762176801592202,0.06244960600915231,0.003575357210868661,0.23914639777776828,0.04484788287551255,0.5023263917897139,0.28436697540481737
5.93,-56.84153269875028,6.058089826472668e-05,2.0001327580329815,7.492251321657445,140.01288024377794,140.01564992696518,5.387914725870815,0.0004833843902853593,0.2691698269392826,0.42119880925816927,0.003800924729520894,0.07041082820589639,0.07181601242155485,0.0031214364718954737,0.2267247515471194,0.0453338912879985,0.49740338674644796,0.2948460238483919
5.94,-56.07722518298924,6.39106687266978e-05,2.000138474879342,7.491736432367105,140.0141048150892,140.0162739121884,5.386095065940472,0.0005418682213931645,0.27682986918376823,0.427893906086923,0.00430087755609348,0.0634632370706805,0.08319973416547073,0.0027046434835465297,0.21524383366073063,0.04572560736764695,0.4925785317863069,0.30490731692552253
5.95,-55.250585643654524,6.781143894573605e-05,2.0001474603710947,7.4912140655528745,140.01524826197354,140.01691524477565,5.384366100571133,0.0006128982753576613,0.28446785867245983,0.4336269832710473,0.0049141015875183505,0.05674773736958529,0.0972981111829856,0.002321110538563645,0.20464156201545433,0.046020265292885894,0.4878608787449692,0.31448991311418223
5.96,-54.340822571482185,7.248893664028625e-05,2.0001599949187345,7.490689065552342,140.01629520702164,140.0175720868842,5.38272794577605,0.0007015306988522588,0.2920941623728852,0.43832154548299934,0.005687634955625583,0.05022484948956978,0.11518342716921288,0.0019670742900386555,0.1948664745286799,0.04621379861720293,0.4832633966409596,0.3235085768814112
5.97,-53.31609608723013,7.827418036495564e-05,2.0001764402317046,7.490167880523581,140.01722406952732,140.01824250794928,5.38118115119935,0.0008161992492476751,0.29972330164793065,0.44186160707160055,0.00670068869619966,0.04384479690543088,0.13859389152992974,0.0016388792160710807,0.18587931239829042,0.0463001981983831,0.47880548548950463,0.3318384025367226
5.98,-52.12459273315116,8.574166892252482e-05,2.000197203016534,7.489659849315296,140.01800149768124,140.01892437008175,5.379727206473726,0.0009721624349198394,0.30737691209091395,0.4440648653846877,0.008098253285188891,0.037543119231369014,0.17053574947094785,0.00133294945558007,0.17765677169927596,0.046270408358776785,0.47451793453356805,0.3392845279085414
5.99,-50.67492088511666,9.599396445673689e-05,2.0002225508838607,7.489179930405475,140.0185704176573,140.01961512528968,5.378369421589131,0.0012002365286575495,0.31508994591755085,0.44462712709252594,0.010177515755062668,0.031232543507876846,0.2166385416026717,0.0010457637405179147,0.17020028428762132,0.04611028055485541,0.47045381881826265,0.34551549819568217
6.0,-48.78688838962713,0.00011146866248868153,2.0002518056064793,7.488755293919167,140.01882068003837,140.02031141290587,5.377114680972186,0.0015732843403970334,0.322925554009595,0.4429909523360868,0.01365505355458572,0.02478830015712636,0.28849351941530765,0.0007739366319223845,0.16355878494278922,0.045796377146478114,0.46671632312875416,0.34989222537656334
6.01,-46.04321165044787,0.0001388449920910663,2.000279398733061,7.488444245682302,140.0185032241012,140.02100813481047,5.3759775365382545,0.0023114202285929543,0.33101833959100463,0.4379695428014765,0.020755809447716125,0.01802432929562308,0.4122385551001251,0.0005148782102860044,0.15790158744759025,0.045286114079865845,0.4635471864066497,0.3509166334827292
6.0200000000000005,-41.20640205349253,0.00020455444810739716,2.0002685297271965,7.488405107113586,140.01691179219424,140.02169584550933,5.374992013886475,0.0044440236167091664,0.33973997276341233,0.42628078801260894,0.042300336933560154,0.010691313203888561,0.6426282899207535,0.0002705748026741538,0.15386314710672344,0.044489813349676714,0.46172498063900447,0.3436411870992987
6.03,-27.968272174739486,0.0005497448882140338,1.999737133832741,7.489300618691153,140.01097017918678,140.02234908364596,5.374266109726842,0.023164699085710425,0.3501900471791385,0.3918999418462904,0.2306051114689946,0.0029444720677865212,0.9548201960929894,6.697385756522331e-05,0.15650114081027064,0.04315856495781533,0.46565832012868813,0.2942196155232148
6.04,14.463401294740118,0.002209180410632153,1.9965331422340926,7.493144357662416,139.99160116431642,140.0227240402496,5.374956995763763,0.8970247410096378,0.2940616186449475,0.21544652151386198,0.9974646071312901,4.425372387739346e-06,0.9999796583137915,4.901930110358535e-07,0.28565307329655465,0.04019529080470089,0.4875946173471971,0.08399585095088874
6.05,15.68491559483697,0.001540006240659488,2.0001095189603135,7.495075694131378,139.98329749315786,140.0223381714279,5.379204958902918,0.9667635959546454,0.21633221441594688,0.12210183588791089,0.9982589354557478,1.067402070171457e-06,0.9999836053805686,1.2479897666264155e-08,0.4779974510024103,0.0366907226304636,0.5113836279195608,0.024732326527673626
6.0600000000000005,12.93122903081118,0.001271161242567121,2.0001955705607917,7.495749758409085,139.98169889883457,140.02134423524635,5.385932478346791,0.9553702283313016,0.15955982068353539,0.09091904941349847,0.997371021568225,1.5405784148986198e-06,0.9999739976879688,1.6248425994278975e-08,0.6137918354898654,0.03352606738593683,0.5335436465901999,0.014046497491542109
6.07,8.145987202645225,0.0011035370645234158,1.9996313403039405,7.496264574666138,139.98098871880782,140.01996574639102,5.393841725882114,0.9154406609230585,0.11920506732683818,0.07861276733602188,0.9943656861568528,3.103708420471915e-06,0.9999413557906125,3.1742674994965634e-08,0.7007573131073151,0.030761835853509254,0.5543457564789277,0.012516419964568313
6.08,2.3044314548038383,0.000938571048484506,1.999141642372792,7.496869036651267,139.97991809388031,140.01836530234345,5.402049239794571,0.8211886903084941,0.09196147190314567,0.0751085874407718,0.9856611899775902,7.374780813419326e-06,0.9998398126839665,7.40359597677066e-08,0.7547650708230492,0.02838960579122335,0.5736043281266711,0.013492910694208606
6.09,-4.629146275600087,0.0007566025165236691,1.9988883389211678,7.497521392941206,139.97872549622411,140.01665140733786,5.410011905353858,0.6261029537344397,0.0765256200366176,0.07711745755906141,0.9575726502223669,2.0396758668639903e-05,0.9994634053481557,2.0482908842069433e-07,0.786395723680063,0.026387598460899157,0.5906340953086198,0.015894209117193293
6.1000000000000005,-13.750113735042104,0.000537539624434729,1.9990326825113744,7.498065649619953,139.97816956132468,140.0149115974492,5.417336566567167,0.31776165774599624,0.07496653805721111,0.08390211527135674,0.8421978123360964,7.456447971811309e-05,0.9973000424690465,7.814057987683483e-07,0.7991486941755386,0.024758159784429325,0.603873515159549,0.02030784474701243
6.11,-27.027114340424397,0.00028414816165559,1.999696431140208,7.49819456956797,139.9796573667029,140.01326001843867,5.423538518166042,0.0713745916011464,0.09045484536129278,0.0965951416849863,0.40617189836680706,0.00044379838757693617,0.9704751113261215,5.624966916174752e-06,0.7886614257820627,0.02357676596120323,0.6098570877316085,0.02868617987827586
6.12,-42.795591569033846,0.0001113618528258971,2.000349018460631,7.497747826501508,139.983735366551,140.01187824836677,5.427858600221064,0.007685990958374701,0.10687117567613555,0.1156659545201914,0.0552224294275104,0.003315380548395563,0.6084039678648732,6.799958422656816e-05,0.7584874313150364,0.023037176422096087,0.6072716312026727,0.04156874164849721
6.13,-54.872089577040526,5.3682697352687225e-05,2.000554442529147,7.497207869480229,139.9878445602425,140.01091747325384,5.429761123011181,0.0009949020150735095,0.11736789564725086,0.13803776711790644,0.00742356518082746,0.016494050727779826,0.10719449394179531,0.0005695802025779857,0.7230009936655336,0.0233353928381958,0.6015385912348099,0.05611169766426071
6.140000000000001,-61.26022562627338,3.838271303689306e-05,2.0005643671827973,7.496935098317856,139.9902886348841,140.01036941894276,5.429522563137112,0.000300314427249498,0.12648570648479945,0.16090768497174315,0.002226005314332315,0.04615150838994929,0.029815316912015687,0.002220816472168728,0.6825776345591528,0.024400273993262885,0.595374637797452,0.07082412713498651
6.15,-63.91737190937815,3.4293881346251655e-05,2.0005249124595523,7.496851175700273,139.99160764914757,140.01010691500142,5.427953478281514,0.00017992039171035152,0.13526212394456869,0.18327643812022024,0.0013012787416731202,0.08350064558276377,0.017118474558644584,0.004808998681297914,0.6394191623457786,0.02591956703506699,0.5891896229667365,0.08543084381726729
6.16,-64.78211817182562,3.378949750320278e-05,2.000473797860237,7.496826432052782,139.99252341865105,140.01001648055666,5.425718391799654,0.0001509088075078899,0.14388774413344194,0.2048228266425163,0.0010780779062591634,0.11636934154560247,0.014263798884682717,0.007345226804198229,0.5967961724590358,0.02761928935756205,0.5830532075026589,0.0998714248184943
6.17,-64.8648294442816,3.4599551556289375e-05,2.000422247817663,7.496793575818425,139.99339228919249,140.01003565757995,5.42317612664827,0.0001463024063144214,0.1524134189425766,0.22542798119597815,0.0010426864868501484,0.13951958014954152,0.014012734790272777,0.009185716292946827,0.5564666344155458,0.029348725638492466,0.576984377345326,0.11412256246317684
6.18,-64.60773588545916,3.589199953848595e-05,2.0003741658039806,7.496725738357925,139.99434551936355,140.01013428253134,5.420498576362271,0.00015091232022215596,0.16085754876240213,0.24505188666597172,0.0010783047808724526,0.15287674486976932,0.014788729626510613,0.010201091831731762,0.5190253662799081,0.03103803384855493,0.5709896112119611,0.12817154369665207
6.19,-64.19871171358156,3.7336829418749254e-05,2.0003308727343576,7.4966138811801155,139.99541765759653,140.01029716866,5.41777050035816,0.00015998952884119542,0.1692284463026976,0.26369129178134365,0.0011487038235267867,0.15833492747256026,0.016113046853988865,0.010521205766423914,0.4845309776938881,0.03265648065216003,0.565071035490304,0.14201018831933465
6.2,-63.71914191423673,3.880842252205044e-05,2.000292648173431,7.496456195055766,139.9966058234754,140.01051563957714,5.415037825784294,0.00017175878284110581,0.1775306499523559,0.28136069922999846,0.0012404742551216713,0.1580964769652626,0.017813815889086995,0.010344121501691266,0.45283606570887275,0.03419085897500876,0.5592290379940156,0.15563260048051483
6.21,-63.20508889122652,4.0270425422501235e-05,2.000259336932033,7.496253802958272,139.99789356111214,140.01078392661742,5.412328362233893,0.00018551413495956415,0.18576712736497566,0.2980823756365867,0.0013483807098485165,0.15405287262028233,0.019830559136905863,0.009851284387101105,0.4237272476454173,0.035635782319506405,0.5534633553417947,0.16903391683016927
6.22,-62.67243995417116,4.17259396299996e-05,2.000230616262758,7.496009034664637,139.99926028042145,140.0110976536252,5.409660684824234,0.00020100883768774566,0.19394017159896526,0.31388077964208483,0.001470709415016095,0.14763847489122178,0.0221531014795387,0.009181795070987528,0.39698084896463914,0.03698937502890188,0.5477735902772205,0.1822094412249531
6.23,-62.12765528117519,4.319479050069334e-05,2.0002061206573947,7.495724703741543,140.00068506698324,140.0114531801364,5.4070481172161395,0.00021822842671420883,0.20205181383865803,0.32877942656837145,0.001607553743823502,0.1398652779540519,0.024799484155539418,0.008431998400170034,0.37238401147434647,0.038251307770994676,0.5421594711350063,0.19515399275922837
6.24,-61.57259874538511,4.47031604192538e-05,2.0001855008729086,7.495403786646975,140.00214822987041,140.01184730463495,5.404500634394892,0.00023729849942745937,0.21010403667784705,0.3427991553251402,0.0017601280329248572,0.13141106255279403,0.027807573092241234,0.00766366332784089,0.3497417502560863,0.039421874235880325,0.5366209851831775,0.20786138671938711
6.25,-61.00679800772369,4.6279240958473134e-05,2.000168450758744,7.495049275100531,140.00363188332315,140.01227712434323,5.402025844282318,0.00025844758913904145,0.21809889894886897,0.35595719051738167,0.001930503028505843,0.12270982488497792,0.031232547346570806,0.006913512568926882,0.3288783264047219,0.040501548120021824,0.5311584521555245,0.22032398844470266
6.26,-60.428513453137214,4.795196559276133e-05,2.0001547180084827,7.494664111153806,140.00512008126216,140.01273996462308,5.399629547519372,0.00028199690095033735,0.22603862175557965,0.36826661046848075,0.0021215506127004354,0.11402728297976725,0.03514749370891726,0.006201434851087828,0.3096364115526288,0.04149076656494291,0.5257725759000933,0.23253228075025872
6.2700000000000005,-59.835199878173015,4.975143119624076e-05,2.000144107063197,7.49425116821484,140.00659872189817,140.01323334008964,5.397316093294422,0.0003083673342838733,0.23392566071241025,0.3797359640962394,0.0023370288205634675,0.1055174352505428,0.039646486456919545,0.005536636572548886,0.2918755164819825,0.042389821031449886,0.5204644976567544,0.24447438712141717
6.28,-59.22363900057881,5.171033802778874e-05,2.000136478883502,7.493813261167324,140.00805532296033,140.01375492909426,5.395088638737439,0.00033810177475570766,0.24176278146397404,0.3903688462031998,0.0025817980609783332,0.0972626818829088,0.044850310080892235,0.00492193376688525,0.27547030300323044,0.04319879224570467,0.5152358686922511,0.25613548045247153
6.29,-58.58985604661588,5.386628374789664e-05,2.0001317500118194,7.493353179605385,140.00947870860853,140.01430255342086,5.392949358830647,0.0003719053413387679,0.2495531520338085,0.400163278941669,0.002862198151658515,0.0893006428076678,0.05091567830713197,0.004356540378739444,0.26030903321366045,0.043917496525726116,0.5100889586431521,0.2674969924772166
6.3,-57.92886601262791,5.626503141455418e-05,2.00012989254247,7.492873743209589,140.01085862070516,140.0148741587777,5.390899632718422,0.00041071122494510266,0.2573004678630256,0.4091107430366322,0.0031866607225405547,0.08164132629357983,0.058049702213105306,0.0038377908902013373,0.24629225380841324,0.04454542187602663,0.5050268200025051,0.27853550144597705
6.3100000000000005,-57.23423726577248,5.896525049462887e-05,2.0001309358963852,7.49237788374843,140.0121852400621,140.01546779365012,5.388940220178803,0.0004557869504022494,0.2650091310037523,0.4171946594137109,0.0035666990230159025,0.07427754727967151,0.06653273969731396,0.0033621465607775246,0.23333175376810605,0.04508163767367141,0.5000535392411312,0.2892211093083206
6.32,-56.49740243980811,6.204577043009322e-05,2.0001349709799774,7.491868765265991,140.01344857098186,140.01608158456273,5.387071438441953,0.000508909618364392,0.27268451777165925,0.4243880107009629,0.004018547778354132,0.06719078345802101,0.07675546329568864,0.002925747298558408,0.22134982663905098,0.045524660601945835,0.4951746264448184,0.29951498768643264
6.33,-55.706562740567996,6.561736669695521e-05,2.0001421569011812,7.49134996540464,140.01463759218004,140.0167137053858,5.385293350635066,0.0005726660579622285,0.28033339305221633,0.4306495776900238,0.004565990634676787,0.06035399023679409,0.08928086535589669,0.002524690798983945,0.21027889673555136,0.04587225282138265,0.490397635651075,0.309365526791912
6.34,-54.84486593928306,6.984324627770856e-05,2.000152729393883,7.490825763866316,140.01573897616672,140.01736233685034,5.383605983115693,0.0006509952350829556,0.28796457981335527,0.4359178098215732,0.005245509082532085,0.05373227624469865,0.10495359988862799,0.002155153594011739,0.20006164171018306,0.04612111221019908,0.4857331943949042,0.31870199689108286
6.3500000000000005,-53.88719301833925,7.497724037232062e-05,2.0001670071537854,7.490301631708867,140.0167349697455,140.01802560929096,5.382009602270338,0.0007502364272088533,0.29559009854526047,0.4401003954066853,0.0061163236500442995,0.04728181244940885,0.1251025379809582,0.0018134238974510336,0.19065190798071535,0.04626638122809168,0.48119680804571646,0.32742349381915353
6.36,-52.794065915520115,8.14411931376505e-05,2.000185381569073,7.489785126393099,140.01759953384703,140.01870151492295,5.380505110677797,0.000881335111394851,0.3032272382182098,0.4430554055328113,0.007281754687411539,0.04094680155606487,0.1519433041767303,0.0014958868705513455,0.18201709108585684,0.04630082995893067,0.4768122544073661,0.3353781943210648
6.37,-51.499021354231644,8.999890139010777e-05,2.0002082364084246,7.489287683386615,140.01829055495898,140.01938776085237,5.379094689239376,0.0010650280073411838,0.3109026544190486,0.44455433035283715,0.008940097854785174,0.03465363022240143,0.18944221977812783,0.0011989923195364462,0.1741436429087972,0.04621340654971177,0.4726185902191719,0.3423205515418814
6.38,-49.87925634482562,0.00010220450668275135,2.0002355857367258,7.488828633239664,140.01873212445471,140.02008149557184,5.377782984166968,0.0013459974477964874,0.3186614597520402,0.4442011570462791,0.01152583398055765,0.028300167925505843,0.24534491688753754,0.000919255773847193,0.1670504204676277,0.045986431996782436,0.46868654571607393,0.3478108651437467
6.390000000000001,-47.676101651317424,0.00012180397914257575,2.00026544216148,7.488445637417737,140.01876767831763,140.02077873135033,5.376579639236325,0.001840745498411956,0.32659083277940854,0.4412255499524414,0.016197812467435707,0.021736894329050495,0.336341232687752,0.0006534960170499116,0.16082621600006952,0.04558951018177257,0.46516429569330286,0.35093256633790726
6.4,-44.22812862998087,0.00016061809216607662,2.000284888660625,7.48822775983705,140.0180087033208,140.02147290116767,5.375505743301226,0.002964388530929474,0.3348970255821725,0.4338141917628351,0.02722171946046313,0.014742757231028396,0.500540388574426,0.00040031657472412626,0.15576912080040878,0.04496405388911855,0.4624445591535566,0.34923667963214655
6.41,-37.20067645430518,0.0002805581421980546,2.00019243555873,7.4884562507091905,140.015178182388,140.02215015378644,5.374615374712377,0.007478253441507175,0.3442429489563807,0.41586407088375227,0.07412539706621218,0.007109949326177088,0.7935763445601145,0.00016834853779221017,0.15327676690781997,0.04397390782030549,0.46211309686118734,0.3322314881411224
6.42,-3.1713160387150165,0.001724837062165445,1.9962651634617634,7.49077542841824,140.0025249823473,140.02274956177968,5.374185978856524,0.26895836295923586,0.34363455926855346,0.3351564332030925,0.8526418936318814,0.00038406617449097177,0.9994363449640649,1.298597872674139e-05,0.17988819777573362,0.04209737448338227,0.4742153181753906,0.19626640541333215
6.43,15.633876511830975,0.0018311352315583355,1.9989324143853524,7.494159872868055,139.98630602007495,140.0227844035258,5.376509490213086,0.9583694122576695,0.2554646230106573,0.1583877472910884,0.998186945439264,1.1620177986310762e-06,0.9999833947642479,3.7858697573373246e-08,0.3803126392620419,0.0385518844043565,0.49873222846544424,0.04429894226021831
6.44,14.786261600750365,0.0013899298625373604,2.0003348674368344,7.495300053345143,139.9822338068725,140.02208962299378,5.382075275406218,0.9644274055519939,0.18795445805982147,0.10414750562175044,0.9980251664548997,1.1895649352072105e-06,0.9999809677156312,1.2841386923490207e-08,0.5474082612949103,0.03518895446173782,0.5217348947517214,0.017673051114640383
6.45,10.90059336138661,0.0011910489693564993,1.999948346671426,7.495832757496305,139.98139497073296,140.0208944536075,5.3894831940875285,0.9415875698806799,0.13922923652302266,0.0838047628907504,0.9963733188919006,2.068392797600298e-06,0.9999633238511532,2.1482155367072054e-08,0.6587645546657961,0.032206404255376915,0.5432595168583451,0.012844267831028157
6.46,5.577055150052098,0.0010291122022896843,1.9993840744989437,7.496383869283137,139.98053916523705,140.01939774765157,5.397614393490464,0.881374033419404,0.10520292795365531,0.07618793208888477,0.9914961726463121,4.541320076169008e-06,0.9999089113716872,4.596844548451879e-08,0.7288514878755146,0.029625008027000313,0.5634062867112591,0.012771227905021058
6.47,-0.706117982367749,0.0008580033801750547,1.998988784060981,7.497022841731274,139.9793485431691,140.01773380938377,5.405763233789267,0.7471786000670073,0.0833834840779185,0.07544058877080301,0.9769185796721617,1.1497445672465892e-05,0.9997298118476644,1.1509163192214528e-07,0.7716867988851448,0.027424863425775662,0.5817606724843166,0.01441442249462319
6.48,-8.427722229108834,0.0006622147679870295,1.9988915818483257,7.497652864337814,139.97831961050997,140.01599686734613,5.41348059856781,0.49380452107012873,0.07378658599137138,0.07960838711417771,0.9250139299625437,3.524029373574645e-05,0.9989518950554642,3.5787212957251074e-07,0.794684879177385,0.025590678413649356,0.5973365126393675,0.017581483889444655
6.49,-19.2548971778836,0.0004209608850446812,1.99928425596672,7.49805272819406,139.9784960006343,140.01427932471637,5.420366980750497,0.18059362719050132,0.08027368896720923,0.08889364280342361,0.6937335018883335,0.00015844722079036506,0.992748253638262,1.7575455859357497e-06,0.7976457523401881,0.024150701506348612,0.607782950580904,0.023525207107963738
6.5,-34.34260126118281,0.0001873874926174844,2.0000491856975775,7.497896369668261,139.98131181139394,140.01272666043357,5.42580614193848,0.026861110572313752,0.09909880506177454,0.10468454807164859,0.1816082116943406,0.0011359895771331588,0.892170774784552,1.7399959403923826e-05,0.77600791000779,0.02323398427731179,0.6094451654884102,0.034196285463256905
6.51,-49.06402665918254,7.550235203004922e-05,2.0004859074662846,7.497329766902342,139.98579030533136,140.01152736990682,5.429039778978088,0.0027686805060766644,0.1120270576702267,0.12575185750497297,0.020301031927188542,0.0074382983071735525,0.29384737360130364,0.00019730292827570546,0.7427527807920826,0.023065211335722733,0.6047620339949201,0.048180295193730543
6.5200000000000005,-58.42504852071831,4.4245516965916e-05,2.0005700776421773,7.4969031328159845,139.98916073278033,140.01076756626657,5.429874691688736,0.0005144731347506229,0.12162101508772358,0.14856309455550004,0.0038506664857154128,0.028272204365163818,0.053263654511106026,0.0011642911996833654,0.7050212015788737,0.023745415488688176,0.598719201848152,0.06287136483909503
6.53,-62.80275925298381,3.57917565697252e-05,2.000548996144558,7.496736301341806,139.990978318038,140.01036774373281,5.428922681478583,0.00022337135163214488,0.13053742490924417,0.17126686286430895,0.0016356802788892847,0.063204743759794,0.02162766926453506,0.0033508443119541825,0.6628847401633492,0.025060334245922813,0.59252929142248,0.07754806178335782
6.54,-64.45742547603486,3.380662066940968e-05,2.000501909851473,7.496691800698771,139.99204625336876,140.01019495289611,5.426985659838017,0.0001616000999451331,0.1392341109722239,0.19328106747525733,0.0011602942752368414,0.09962710719072003,0.015277085157004983,0.006032746602145305,0.6196493016476597,0.02668854553517265,0.5863626877142509,0.092082584130787
6.55,-64.88174111265346,3.4064515590372443e-05,2.0004498290454436,7.496668600517423,139.9929138892745,140.01016006577436,5.4245792935957535,0.00014710163825115574,0.14781041592574107,0.2144039713914871,0.0010488145771863006,0.12828234172081535,0.013965111696846067,0.008293342651762634,0.5779487649303684,0.028414494154035384,0.580256026215899,0.10643818439857226
6.5600000000000005,-64.77391951657323,3.5158350251978785e-05,2.000399600447082,7.496621633269967,139.99381309936354,140.01021822235865,5.421960398647772,0.00014767342713601625,0.1562972400668402,0.23456087245114154,0.0010532721861450788,0.14677090431776213,0.01428204066338995,0.009749474789973778,0.5389143992102141,0.030131104621662734,0.5742207583815829,0.1205977169524669
6.57,-64.43228043398463,3.6545457772724786e-05,2.0003536391603434,7.496534174132048,139.99481975650696,140.01034766845467,5.419252118437372,0.00015467160807685755,0.16470704913487438,0.25373192095897684,0.0011074178560086946,0.15622479790820418,0.015343170049429259,0.010422412046966747,0.5028357072449101,0.03179030933467561,0.5682608565524949,0.134550951970296
6.58,-63.98434887869545,3.8011131381392316e-05,2.0003126756837006,7.496401316253762,139.9959467000509,140.0105368740482,5.416517564463721,0.00016511887108467045,0.17304599757361613,0.27192367045084653,0.0011886339657883327,0.15880605041167212,0.016852761533221485,0.01048959959096629,0.4696504812451719,0.03337118057919954,0.5623774533601585,0.14829095271974796
6.59,-63.48603833759752,3.947970494338068e-05,2.0002767422746417,7.496222919616147,139.99718303464138,140.0107787764295,5.413792728020181,0.00017785243940416167,0.18131773892661582,0.289155096008129,0.0012881937552309463,0.15661297280023598,0.01870236582761986,0.010147389781132396,0.43917043137531464,0.034864877505974244,0.5565705481314329,0.16181242329447856
