t,C1,C2,C3,C5,O1,O2,O3,C4
4.98,3.9470167267711485e-08,1.1497978621774499e-08,1.898224572363733e-09,1.8992074586975255e-09,5.91675838683824e-10,-5.739548620890612e-10,-2.1117257422650594e-10,-2.208948100626176e-09
4.99,3.7936012063252444e-08,2.3269137561627117e-08,3.901940534270495e-09,1.836659095090287e-09,1.2432747521066818e-09,-3.8177038817050763e-10,-7.886952330411939e-11,-1.5285838181878042e-09
5.0,3.1931625024048265e-08,3.2818200619993304e-08,5.534234545864351e-09,1.7921384382151213e-09,1.7770549181058223e-09,-1.3772543418760109e-10,6.785000333733598e-11,-6.441366879782504e-10
5.01,2.0724991999306633e-08,3.844393047947409e-08,6.506886919370554e-09,1.767638231827123e-09,2.099883318161127e-09,1.480777103765139e-10,2.177634053295912e-10,4.1273775196043053e-10
5.0200000000000005,9.859347697537992e-09,4.300846408440745e-08,7.298609598220233e-09,1.7439063680942515e-09,2.3637481392076017e-09,4.128087562229064e-10,3.540750901192064e-10,1.3941427129230478e-09
5.03,-2.3717626969414882e-09,4.3617506166259275e-08,7.419719149883963e-09,1.7260791648284578e-09,2.4107055941377665e-09,6.478172357407081e-10,4.6150732596294573e-10,2.2784276941530652e-09
5.04,-1.4893498567217201e-08,3.927417731070028e-08,6.699169550083978e-09,1.7098367220236978e-09,2.1845439113808492e-09,8.193426224279579e-10,5.210411983957393e-10,2.9420105852784495e-09
5.05,-2.639781040677407e-08,2.893477145839929e-08,4.9576180948676614e-09,1.6900001913094955e-09,1.6262118021367062e-09,8.886556708068234e-10,5.112525207230659e-10,3.242741930947003e-09
5.0600000000000005,-3.631909123562803e-08,1.673884635849307e-08,2.898122625317187e-09,1.665839051264153e-09,9.636507454694016e-10,9.028435301331159e-10,4.695071490947826e-10,3.3425530111353846e-09
5.07,-4.299247387292124e-08,2.1365664971586945e-09,4.248038275109684e-10,1.6310527512090317e-09,1.6468881788547954e-10,8.234378909228658e-10,3.764447470830129e-10,3.098404452844184e-09
5.08,-4.481828189757146e-08,-1.386912500359761e-08,-2.294097591720775e-09,1.5801050041073036e-09,-7.170412080273006e-10,6.347680413034974e-10,2.2901608388762083e-10,2.447370350157368e-09
5.09,-4.206907645767244e-08,-2.9583793501528025e-08,-4.970077665836649e-09,1.5144913148162827e-09,-1.587687447544253e-09,3.654405749449189e-10,4.668697098165185e-11,1.4909416662990116e-09
5.1000000000000005,-3.5211429155091836e-08,-4.295923395495195e-08,-7.254200828545698e-09,1.436534056214137e-09,-2.3336538989784333e-09,5.257298477558643e-11,-1.4587820219105179e-10,3.61375083424784e-10
5.11,-2.2988826210381953e-08,-5.18042405072666e-08,-8.775688026261353e-09,1.3423534816127226e-09,-2.8353262949272756e-09,-2.966299355351695e-10,-3.3681995382755103e-10,-9.224645141613161e-10
5.12,-5.875458665653592e-09,-5.4491390932822926e-08,-9.257140503689042e-09,1.2341628323164932e-09,-3.002333042122446e-09,-6.50760432955791e-10,-5.056847798807179e-10,-2.2482641421335466e-09
5.13,1.1884668963988044e-08,-5.344252406612714e-08,-9.104267530435698e-09,1.1264877544467573e-09,-2.963767573252261e-09,-9.649198700323788e-10,-6.419551747493386e-10,-3.437447215061493e-09
5.14,3.006258248674868e-08,-4.5818235426654816e-08,-7.833942851044501e-09,1.0210679802428484e-09,-2.5626081942590294e-09,-1.1953883781962191e-09,-7.148964432992205e-10,-4.3358515777364725e-09
5.15,4.649587968662862e-08,-3.0632104417148744e-08,-5.275338705956929e-09,9.260351442494538e-10,-1.7420357238928185e-09,-1.288415664110655e-09,-6.9659698110909e-10,-4.744441731840072e-09
5.16,6.003886743199007e-08,-1.2234503116538903e-08,-2.1665267512229975e-09,8.440178880917277e-10,-7.40999336506924e-10,-1.283280258220319e-09,-6.217639786207146e-10,-4.794889994005702e-09
5.17,6.806322467791007e-08,8.844297706149976e-09,1.40609864200648e-09,7.843285814332223e-10,4.140865736205139e-10,-1.1386947719272924e-09,-4.740358209197239e-10,-4.329422486066651e-09
5.18,6.772485742574079e-08,3.1252715060386435e-08,5.216800875236519e-09,7.567861606323517e-10,1.6516955247373119e-09,-8.207969772681799e-10,-2.436076501602242e-10,-3.2151605718789525e-09
5.19,5.967274861144994e-08,5.2723504512089276e-08,8.879138300266209e-09,7.582172958018837e-10,2.8459389581583226e-09,-3.731269478082038e-10,4.112210037839605e-11,-1.6077595780109938e-09
5.2,4.642483826498062e-08,7.052448282582834e-08,1.192493251694467e-08,7.785067059069355e-10,3.8432214462650855e-09,1.1970881161309511e-10,3.3156822300756135e-10,1.8396187164705692e-10
5.21,2.581059366423825e-08,8.146996040305765e-08,1.3815618596106107e-08,8.244109609790125e-10,4.470016033847594e-09,6.535998990486597e-10,6.133331480182562e-10,2.156587075796969e-09
5.22,-1.4163501708874843e-09,8.282156468300161e-08,1.4084496578333607e-08,8.922227410030674e-10,4.5743077163657574e-09,1.1765178978913976e-09,8.523672277747507e-10,4.1242254821187856e-09
5.23,-2.8984634648869642e-08,7.846460388657063e-08,1.3383208800796332e-08,9.604492197819632e-10,4.363783803632035e-09,1.6263789067822019e-09,1.0362426024617407e-09,5.837913053253668e-09
5.24,-5.5921774060697114e-08,6.432914649535275e-08,1.1018329856689545e-08,1.0241405543281571e-09,3.612671408239842e-09,1.9285880357872194e-09,1.1155740362049439e-09,7.0316781305705445e-09
5.25,-7.860697423777364e-08,3.910146136530672e-08,6.76128586099267e-09,1.0696680203379688e-09,2.2444906563299378e-09,1.997843516798914e-09,1.04705826315308e-09,7.3886958733577465e-09
5.26,-9.425447284918273e-08,8.525574558177993e-09,1.5847659718391494e-09,1.0888296670299603e-09,5.733518307224889e-10,1.8624380336651998e-09,8.65987527067042e-10,6.993904108438899e-09
5.2700000000000005,-9.897135415254888e-08,-2.356508178740248e-08,-3.864996483945693e-09,1.0687577048560374e-09,-1.1933307461046935e-09,1.5036006390191173e-09,5.79087073442806e-10,5.761938759908828e-09
5.28,-8.842945409277361e-08,-5.3594971750460734e-08,-8.986243894789366e-09,9.949183198637289e-10,-2.8628561827953362e-09,8.909163110441766e-10,1.868612860307431e-10,3.564485905925381e-09
5.29,-6.829482566608195e-08,-7.843273257209286e-08,-1.323840832871795e-08,8.88911683559655e-10,-4.256159318195365e-09,1.7282583686729589e-10,-2.3200165752376166e-10,9.496712550766102e-10
5.3,-3.837333288961856e-08,-9.249235005248943e-08,-1.5671951007848985e-08,7.518971927984207e-10,-5.065030677667474e-09,-5.765941347795869e-10,-6.223705491610829e-10,-1.8242424832752264e-09
5.3100000000000005,-2.9842377654649465e-09,-9.450956955029395e-08,-1.6065709012260613e-08,5.999543908124679e-10,-5.214961158338294e-09,-1.2597983809418766e-09,-9.3566521887111e-10,-4.394052915768044e-09
5.32,3.216377610812672e-08,-8.270398985281258e-08,-1.4108763560072515e-08,4.5438356750118303e-10,-4.601429884626325e-09,-1.746341314135763e-09,-1.1065664444147253e-09,-6.274396139278044e-09
5.33,6.229687954277006e-08,-5.7572082908866426e-08,-9.878684423346583e-09,3.3231934380951517e-10,-3.246647647837755e-09,-1.9547438964690603e-09,-1.1006166885730496e-09,-7.155998948056855e-09
5.34,8.388974240688019e-08,-2.465348782860699e-08,-4.312346126147797e-09,2.446529835698661e-10,-1.452634194887488e-09,-1.8967643783061108e-09,-9.449127109007057e-10,-7.062196658258645e-09
5.3500000000000005,9.135620275323221e-08,1.2606762820881108e-08,2.0124886508823068e-09,2.1046975658641086e-10,5.964856182212782e-10,-1.5168825626052296e-09,-6.282242162190752e-10,-5.770458435207646e-09
5.36,8.65293394182569e-08,4.841997300668248e-08,8.10891012290212e-09,2.2112427989495553e-10,2.579103031435263e-09,-9.295247333267892e-10,-2.2451502553092715e-10,-3.6905013235737e-09
5.37,6.656484584268482e-08,7.492570639032928e-08,1.2644450118527208e-08,2.8425084484927825e-10,4.064318014669297e-09,-1.9132708560538034e-10,2.0991051665029736e-10,-1.0061599932090926e-09
5.38,3.7139324761420644e-08,9.205862727806918e-08,1.559985560877841e-08,3.79194093753839e-10,5.042338744880434e-09,5.917058482540665e-10,6.274188584897049e-10,1.882899058467257e-09
5.39,1.5657216126654086e-09,9.330835494200643e-08,1.5863382204461194e-08,4.916939972327434e-10,5.150097785830247e-09,1.267714962918257e-09,9.344711866383247e-10,4.428478006307088e-09
5.4,-3.507875258382557e-08,7.986734697708694e-08,1.3630506509041446e-08,6.036999924213765e-10,4.447902914024564e-09,1.7592817807589045e-09,1.1011690377120864e-09,6.333981129979415e-09
5.41,-6.612796137259006e-08,5.42471049395233e-08,9.318709428429518e-09,6.918413610793305e-10,3.067159284174314e-09,1.9779112499600433e-09,1.0978643261937516e-09,7.25601903453805e-09
5.42,-8.610404753018528e-08,1.8997964024089542e-08,3.3537796626030213e-09,7.370754860897958e-10,1.1427107498043994e-09,1.8576479949301747e-09,9.051354613190413e-10,6.936088571268486e-09
5.43,-9.387895896138833e-08,-1.924037154108526e-08,-3.1369181005261735e-09,7.37540308314807e-10,-9.600733023585246e-10,1.4699291689784327e-09,5.810883745090855e-10,5.618496028326186e-09
5.44,-8.463863768211772e-08,-5.3927629501687803e-08,-9.048214207644002e-09,6.779587522800382e-10,-2.8853291770600443e-09,8.16566997430383e-10,1.5232001777252838e-10,3.285256815943441e-09
5.45,-6.353259255161884e-08,-8.189649101247133e-08,-1.3834168541775945e-08,5.780826067772985e-10,-4.452569209668769e-09,3.693911346365632e-11,-3.063904942809196e-10,4.50168423565655e-10
5.46,-3.117573930923598e-08,-9.472318283121103e-08,-1.6061563280710846e-08,4.4298548865208154e-10,-5.19602113559207e-09,-7.404415593913608e-10,-7.043944784616789e-10,-2.433908990418122e-09
5.47,6.654942032323522e-09,-9.446088694983782e-08,-1.607122615710611e-08,2.929268258385822e-10,-5.222753475682288e-09,-1.4371689482136898e-09,-1.0147453554776268e-09,-5.0633878291044185e-09
5.48,4.316474770488881e-08,-7.811607507297476e-08,-1.3344407725360401e-08,1.5357451174092898e-10,-4.360081657992214e-09,-1.8858229213073563e-09,-1.150816080446724e-09,-6.818017681066408e-09
5.49,7.35327454022827e-08,-4.853476160225393e-08,-8.358113852034213e-09,4.144923180317869e-11,-2.7598906175663155e-09,-2.0367216001616e-09,-1.1016236536572425e-09,-7.499566849495373e-09
5.5,9.269483739827152e-08,-1.1505091106767115e-08,-2.0892657610822557e-09,-2.7043419482342273e-11,-7.362444213911307e-10,-1.8765900555369787e-09,-8.840563555398081e-10,-7.03598706429069e-09
5.51,9.570465766241896e-08,2.8041168794235597e-08,4.630659700585099e-09,-3.5634020014940567e-11,1.4439478114891018e-09,-1.382425509709673e-09,-5.072785789471896e-10,-5.321780696834577e-09
5.5200000000000005,8.511185416971645e-08,6.409209931784684e-08,1.0775771551459721e-08,4.366057236850023e-12,3.4459716980353865e-09,-6.850247283629486e-10,-5.34508102711346e-11,-2.8275764975000033e-09
5.53,5.89607093633093e-08,8.834001597934707e-08,1.493628032327978e-08,9.722392712952537e-11,4.813265121618956e-09,1.3630598132205568e-10,4.092274701399918e-10,1.789628545461516e-10
5.54,2.398999895730347e-08,1.0103867971201191e-07,1.7145663721837324e-08,2.1854680522684128e-10,5.552497484569638e-09,9.6033410382001e-10,8.275745605749275e-10,3.2395102142550874e-09
5.55,-1.504166664183425e-08,9.543462497821763e-08,1.6248770927594186e-08,3.487535813629074e-10,5.285604855341721e-09,1.605055569454032e-09,1.0936204137563326e-09,5.69306523404909e-09
5.5600000000000005,-5.315936360469226e-08,7.555261021334816e-08,1.292281326000249e-08,4.71135961109021e-10,4.229386597410401e-09,2.034327468986887e-09,1.2070811726618306e-09,7.38799915625073e-09
5.57,-8.232575510690475e-08,4.314944674221396e-08,7.454978375094034e-09,5.570983101940626e-10,2.472085354311719e-09,2.123774984244647e-09,1.1192975131817104e-09,7.848425667257148e-09
5.58,-9.844851554307706e-08,2.710439975531002e-09,6.020566796576891e-10,5.932938856943449e-10,2.568900416505505e-10,1.8599990969114214e-09,8.419660218996182e-10,7.006773081373366e-09
5.59,-9.983928238725574e-08,-3.8295438809210094e-08,-6.368382742377748e-09,5.761166152779878e-10,-2.0056541744178692e-09,1.3155938546104342e-09,4.369799211826278e-10,5.10856531816142e-09
5.6000000000000005,-8.340060085157074e-08,-7.291082807454717e-08,-1.2277787277139718e-08,4.966714983547113e-10,-3.934784672765534e-09,5.299519146799524e-10,-5.0623590638018204e-11,2.276011451434131e-09
5.61,-5.4936982821798994e-08,-9.778996545450796e-08,-1.6548933165820626e-08,3.7715707837711154e-10,-5.339447949162121e-09,-3.429414276705183e-10,-5.388338516374413e-10,-9.226579574174617e-10
5.62,-1.6504794921191868e-08,-1.0461639447496808e-07,-1.7764779731814963e-08,2.278515484173354e-10,-5.758226753572422e-09,-1.149378662432592e-09,-9.261651023763279e-10,-3.939125374944058e-09
5.63,2.5311379254137663e-08,-9.725299437814913e-08,-1.6572717448025873e-08,7.133979096995401e-11,-5.397228227118845e-09,-1.8211644836827287e-09,-1.1973702028330655e-09,-6.501457861466405e-09
5.64,6.237269135492278e-08,-7.258710565401554e-08,-1.2431814034732882e-08,-6.178264667507369e-11,-4.075725747895875e-09,-2.164336930833396e-09,-1.2534907788885343e-09,-7.889724803794264e-09
5.65,9.11519328351746e-08,-3.6063224917648935e-08,-6.262764232985921e-09,-1.605668694500575e-10,-2.0904838030716636e-09,-2.1892965205965255e-09,-1.1206407809338122e-09,-8.122501578310915e-09
5.66,1.0505231540236329e-07,6.257566989940891e-09,9.132963526773547e-10,-2.0312860524129925e-10,2.3103396275185333e-10,-1.8581870767602044e-09,-8.057984788583184e-10,-7.033969891033627e-09
5.67,1.0138967545336436e-07,4.848058986416831e-08,8.097921368592912e-09,-1.81731770700018e-10,2.566288268154814e-09,-1.2032769747583186e-09,-3.4662658873171073e-10,-4.723493895952206e-09
5.68,8.270391324629281e-08,8.378930534017549e-08,1.4128432039504189e-08,-1.079190631548192e-10,4.536149269718955e-09,-3.663707245929736e-10,1.6662326966615862e-10,-1.7001748549369779e-09
5.69,4.8963863154153465e-08,1.0429329181534058e-07,1.7663230075819717e-08,1.5737086917559478e-11,5.704996349471383e-09,5.433961353744498e-10,6.540656787461616e-10,1.6542070987710207e-09
5.7,7.744808943398363e-09,1.1058334136405275e-07,1.879189748601641e-08,1.6192721314262787e-10,6.097196093593855e-09,1.393990148349472e-09,1.059019225149908e-09,4.839299508599751e-09
5.71,-3.460782312047451e-08,9.652134992695002e-08,1.6461645349701144e-08,3.0552364779118036e-10,5.366931478258085e-09,1.9825851117237416e-09,1.2666342123121093e-09,7.1132143060413295e-09
5.72,-7.298402794139569e-08,6.96845081303095e-08,1.1953502959262373e-08,4.3053875574031903e-10,3.9269967865592316e-09,2.3199330184143515e-09,1.3115912188106612e-09,8.487751056944202e-09
5.73,-9.739062514547306e-08,3.219079878566269e-08,5.613253533311404e-09,5.014039584789786e-10,1.8834457104483177e-09,2.2504709021709056e-09,1.1327151128562693e-09,8.367990741719292e-09
5.74,-1.0760860111444828e-07,-1.032455845525976e-08,-1.6012054385884221e-09,5.192300516060048e-10,-4.5282396012156283e-10,1.8484982551315353e-09,7.854322698160901e-10,7.012853807072924e-09
5.75,-1.0211985788530764e-07,-4.9887233730702634e-08,-8.336113561792057e-09,4.81205554931424e-10,-2.6431800800888523e-09,1.1967877645831422e-09,3.3817852445846167e-10,4.704348522900706e-09
5.76,-8.06984926513849e-08,-8.048139786588888e-08,-1.3568901092735168e-08,3.885459047910662e-10,-4.355716018844273e-09,3.7480437862086726e-10,-1.4981228343707353e-10,1.7194334978078312e-09
5.7700000000000005,-4.923703801025398e-08,-9.980120573981292e-08,-1.6899068239047464e-08,2.634208714162842e-10,-5.456697966280636e-09,-4.762960216139524e-10,-6.063641353552547e-10,-1.418117887065097e-09
5.78,-1.1796483481572569e-08,-1.0178910089325792e-07,-1.729078954515799e-08,1.2262424814926061e-10,-5.607245534594502e-09,-1.1971014281281224e-09,-9.36347812343652e-10,-4.129894356459991e-09
5.79,2.6733401553213937e-08,-9.084259555255674e-08,-1.548476958881988e-08,-1.758933524119488e-11,-5.044832231295888e-09,-1.7582283201923393e-09,-1.1439693835238567e-09,-6.288353592691672e-09
5.8,5.780789840541817e-08,-6.604941112722263e-08,-1.131363617319636e-08,-1.2589350287293808e-10,-3.709778988972795e-09,-1.98879566570802e-09,-1.1492613605781203e-09,-7.252289932520315e-09
5.8100000000000005,8.144653181958559e-08,-3.283520547834749e-08,-5.699969789634122e-09,-2.0420558919009734e-10,-1.901674144346109e-09,-1.964606189554543e-09,-1.0074936881316491e-09,-7.287086218544973e-09
5.82,9.090373802531868e-08,3.203578558577202e-09,4.143157494913277e-10,-2.2993968146881668e-10,7.783458565227842e-11,-1.6385889113084417e-09,-7.196948427082179e-10,-6.1939223318497085e-09
5.83,8.67559536709142e-08,3.778583178936409e-08,6.300455494276851e-09,-2.06646191959976e-10,1.9917460166000543e-09,-1.0809426363445987e-09,-3.341180015831166e-10,-4.221383751970573e-09
5.84,7.071637975221037e-08,6.538729795823958e-08,1.1016675524794672e-08,-1.4242431830706054e-10,3.533182531208628e-09,-4.001974765724516e-10,7.895098393557658e-11,-1.757947227226278e-09
5.8500000000000005,4.444471435956844e-08,8.124584615994108e-08,1.3750866812651693e-08,-4.492019252975944e-11,4.437404087727855e-09,3.0670397271696787e-10,4.5740996400165863e-10,8.48733361118521e-10
5.86,1.3129324765273304e-08,8.596364430445791e-08,1.4597976722312216e-08,6.72297085421336e-11,4.732005647118299e-09,9.520776306095211e-10,7.64444885321753e-10,3.2655744388650923e-09
5.87,-1.7972526739417543e-08,7.650753228784949e-08,1.303472108066182e-08,1.7390523293382072e-10,4.2437895026151494e-09,1.396416429266944e-09,9.257474156654658e-10,4.9777810112370605e-09
5.88,-4.633490047690134e-08,5.7353036535355285e-08,9.81847226860967e-09,2.6745077523131716e-10,3.2171112594049905e-09,1.6551853533097497e-09,9.658753829269299e-10,6.0267110963308656e-09
5.89,-6.494779928496375e-08,3.066303025491396e-08,5.306938947464225e-09,3.231465057694306e-10,1.763752592639475e-09,1.6286756629904712e-09,8.487942148520402e-10,6.027993574731224e-09
5.9,-7.475503259545604e-08,1.3236718705010573e-10,1.2972897675075776e-10,3.4566922652813074e-10,8.874596129693888e-11,1.3857360920910009e-09,6.198422017704497e-10,5.227345544263641e-09
5.91,-7.261914221455801e-08,-2.835254537141154e-08,-4.7167634508244724e-09,3.256224628626373e-10,-1.4863202038234157e-09,9.501276406284312e-10,3.1284764997631046e-10,3.6920681354526313e-09
5.92,-5.970152397434178e-08,-5.1577901008285126e-08,-8.684413192573726e-09,2.683099935097254e-10,-2.782736487033595e-09,3.8803869203093984e-10,-2.993681467873492e-11,1.6596676295330513e-09
5.93,-3.9175689844473945e-08,-6.661476394686555e-08,-1.1270646841169224e-08,1.862441166231771e-10,-3.635329912148692e-09,-2.010512239797338e-10,-3.5250311275356946e-10,-5.056739003222853e-10
5.94,-1.3688561262884464e-08,-7.022405219113446e-08,-1.192091066185413e-08,9.01307092072426e-11,-3.862377084163832e-09,-7.230993963766818e-10,-6.000501627236637e-10,-2.461462460072977e-09
5.95,1.2890349746455134e-08,-6.455731778399215e-08,-1.09954930778031e-08,-6.715058898323361e-12,-3.5784560688457775e-09,-1.1363823074057276e-09,-7.6241382053262e-10,-4.042125783532971e-09
5.96,3.530391421903935e-08,-4.895446355069423e-08,-8.374613628993857e-09,-8.498585803736974e-11,-2.7413933874403324e-09,-1.3343916236406886e-09,-7.89390227823593e-10,-4.8483541850534305e-09
5.97,5.291286343538953e-08,-2.7232147185849897e-08,-4.706320306091037e-09,-1.4365894881714157e-10,-1.5612219516555506e-09,-1.3583607325790966e-09,-7.14455921167447e-10,-5.021220441172504e-09
5.98,6.07388214737506e-08,-2.9759171526944032e-09,-5.931403825843018e-10,-1.658796956750213e-10,-2.3048709265202558e-10,-1.1659757301448045e-09,-5.328368558916289e-10,-4.387482714566213e-09
5.99,6.011571947892367e-08,2.1332320735162945e-08,3.541002149656231e-09,-1.573359590044189e-10,1.1123242789099951e-09,-8.164425738285279e-10,-2.8077930476608924e-10,-3.1610829792123587e-09
6.0,5.06494023946814e-08,4.093374086157128e-08,6.887506286837299e-09,-1.1821431976975667e-10,2.2048922266513173e-09,-3.686330460803713e-10,-3.3576237988434143e-12,-1.5460611800844649e-09
6.01,3.388210143180067e-08,5.351303031989932e-08,9.050475854604208e-09,-5.4902143015948225e-11,2.9177010083511645e-09,1.1670683961276903e-10,2.63150467148971e-10,2.3719842174525386e-10
6.0200000000000005,1.3232495269886609e-08,5.82814701106331e-08,9.890897298238515e-09,1.991885674233439e-11,3.2034784783565224e-09,5.653172337921969e-10,4.82446629069047e-10,1.9115353777957096e-09
6.03,-8.193969189995923e-09,5.3478098853435665e-08,9.104891242181774e-09,9.437430976185443e-11,2.9616132643142214e-09,8.952188775354845e-10,6.109491714581536e-10,3.174356717013155e-09
6.04,-2.804408065952925e-08,4.183670584745013e-08,7.153921763418365e-09,1.6084634191427996e-10,2.3404825025899275e-09,1.1008566367080559e-09,6.569541457886155e-10,3.994329844122563e-09
6.05,-4.175853817027477e-08,2.441679182829129e-08,4.211601018271872e-09,2.0313966867473433e-10,1.3936172525664316e-09,1.1125518745202806e-09,5.934978288633212e-10,4.104563137169351e-09
6.0600000000000005,-4.996854919995916e-08,4.0115531351389315e-09,7.537752511004484e-10,2.244917888351098e-10,2.759261328968645e-10,9.808287366106007e-10,4.54173730806764e-10,3.685064038856399e-09
6.07,-4.9714449167457486e-08,-1.5426587031623426e-08,-2.551751087048759e-09,2.1549690596892661e-10,-7.975899181930705e-10,7.058487749492494e-10,2.546376599702622e-10,2.7214418739422257e-09
6.08,-4.2464415663105115e-08,-3.2302070841798286e-08,-5.431571519725628e-09,1.8202487398702016e-10,-1.7372357225773976e-09,3.3697914640497627e-10,2.3243992295439336e-11,1.3938844636201876e-09
6.09,-2.9497008134009736e-08,-4.348803736183051e-08,-7.352176608265181e-09,1.2977690244842686e-10,-2.3689747449171764e-09,-5.863154637819562e-11,-1.9766830566513872e-10,-5.614940001967074e-11
6.1000000000000005,-1.2592420693489815e-08,-4.747094577554681e-08,-8.053658068643463e-09,6.572794465456634e-11,-2.607300285054492e-09,-4.2697990796093974e-10,-3.7799618380289243e-10,-1.4306698862502783e-09
6.11,5.343533274262652e-09,-4.492463123407595e-08,-7.64642324083685e-09,1.9727439652497562e-13,-2.4862510489767826e-09,-7.236373216827261e-10,-5.005401812938451e-10,-2.5595076320464833e-09
6.12,2.1201341632346225e-08,-3.537731401701024e-08,-6.045792778336629e-09,-5.536742663124233e-11,-1.976390908283201e-09,-8.844746980331795e-10,-5.347792765113057e-10,-3.202518798930841e-09
6.13,3.39883160502055e-08,-2.1446332427108266e-08,-3.6953815812996485e-09,-9.825203455447736e-11,-1.2211496325661724e-09,-9.275062999255343e-10,-4.990841293205578e-10,-3.4177309904654765e-09
6.140000000000001,4.02586476623647e-08,-5.230440667766943e-09,-9.471083647575026e-10,-1.166601896457022e-10,-3.326517694028944e-10,-8.181188851182732e-10,-3.8626018264574054e-10,-3.066596645379027e-09
6.15,4.193040338242876e-08,1.1841939753960466e-08,1.953394073028932e-09,-1.180417946100603e-10,6.081454710095955e-10,-6.1168486681912e-10,-2.2668672639380986e-10,-2.3525934126118717e-09
6.16,3.734100617809153e-08,2.5999712128095408e-08,4.367292548014318e-09,-9.76420363582499e-11,1.3948396032060762e-09,-3.298586956140262e-10,-4.4910347522064604e-11,-1.3431032016403701e-09
6.17,2.731253235610153e-08,3.565301155117637e-08,6.023075359345526e-09,-5.898644739871477e-11,1.9387536824189946e-09,-9.96650422789572e-12,1.3611845746020067e-10,-1.7290930112965343e-10
6.18,1.4059943601809762e-08,4.104181414454612e-08,6.958369646153975e-09,-1.0036442482695242e-11,2.2507243913057966e-09,3.103208677073978e-10,3.0050982699496005e-10,1.0149599786050375e-09
6.19,-6.411928819396322e-10,3.9550317491845594e-08,6.725850833769681e-09,4.187268972619264e-11,2.184390828032832e-09,5.617592867692743e-10,4.0700324951772826e-10,1.9692006549569174e-09
6.2,-1.5494147203752694e-08,3.350948459702409e-08,5.7200038865035115e-09,9.282292943899632e-11,1.8670398516581834e-09,7.527521103950808e-10,4.685449157818284e-10,2.712668955168098e-09
6.21,-2.74335910314177e-08,2.279799843359985e-08,3.915803715681315e-09,1.316431131054226e-10,1.2886335894270287e-09,8.248612821745391e-10,4.5853907294007674e-10,3.025361047711022e-09
6.22,-3.4868944821926224e-08,8.89298074789937e-09,1.5621310139571725e-09,1.5305871844613258e-10,5.289955760629885e-10,7.691776096361844e-10,3.788279733394732e-10,2.8680600461684495e-09
6.23,-3.809607484331386e-08,-5.918300206847178e-09,-9.516743701452853e-10,1.5891902257046213e-10,-2.852647423106693e-10,6.229820673615238e-10,2.5509164806173064e-10,2.372732093127996e-09
6.24,-3.493892862965795e-08,-1.893086651492426e-08,-3.1687931665239555e-09,1.4224071812121386e-10,-1.0071679818147346e-09,3.835988070441766e-10,9.679937577570545e-11,1.5190163758805731e-09
6.25,-2.7632128024643835e-08,-2.992083997029289e-08,-5.0479529568701145e-09,1.1121162402595789e-10,-1.6219185997395275e-09,9.551233590528246e-11,-7.528490060113087e-11,4.738861252486142e-10
6.26,-1.659200384482989e-08,-3.623255698823727e-08,-6.1370010882075545e-09,6.824352610836446e-11,-1.9824356844454314e-09,-1.9664373959137636e-10,-2.307425647374607e-10,-6.04351991755825e-10
6.2700000000000005,-3.233749313281042e-09,-3.6776266724606084e-08,-6.248611924464064e-09,1.8843217279393576e-11,-2.027008938522792e-09,-4.515162080984085e-10,-3.4679516778546294e-10,-1.5638240548255948e-09
6.28,1.0420855301906838e-08,-3.3048760361350055e-08,-5.63439209150702e-09,-3.015805834388698e-11,-1.8360781181438957e-09,-6.524861501402615e-10,-4.219168447969018e-10,-2.33615269701916e-09
6.29,2.1693563278346394e-08,-2.4230415634439773e-08,-4.1511355014495195e-09,-6.875953684288616e-11,-1.3614714953529422e-09,-7.385723006181207e-10,-4.256219425525233e-10,-2.6943897349096355e-09
6.3,3.04618816049327e-08,-1.2327582553996255e-08,-2.1398159505798417e-09,-9.719828749728099e-11,-7.138323543938029e-10,-7.354041429818989e-10,-3.772755496439342e-10,-2.7276108707792002e-09
6.3100000000000005,3.4707214427228784e-08,9.201308829165909e-10,1.0666801485875038e-10,-1.0873692481430384e-10,1.2989413801219099e-11,-6.297979653612035e-10,-2.7784445940102514e-10,-2.3794769212231053e-09
6.32,3.3377546222670685e-08,1.3664674078731837e-08,2.275592345966096e-09,-1.0018405028662303e-10,7.181034086760955e-10,-4.279730799790084e-10,-1.373947277803516e-10,-1.6664372713954594e-09
6.33,2.8239213106427735e-08,2.4813329647735913e-08,4.178623305836064e-09,-7.832405281822722e-11,1.3392529805355402e-09,-1.7782497605864725e-10,1.8359592711379384e-11,-7.650360750383e-10
6.34,1.8892286037693413e-08,3.149829761971281e-08,5.328708512663535e-09,-4.2678979403912074e-11,1.718533809671771e-09,8.817524930433938e-11,1.6359920289676488e-10,2.1310955242074462e-10
6.3500000000000005,7.036747142002075e-09,3.422825719512696e-08,5.809902698247259e-09,7.512147109500787e-13,1.8821795541706807e-09,3.4562721174984103e-10,2.8942458199118204e-10,1.174015842191272e-09
6.36,-5.424573373812314e-09,3.2248553473145874e-08,5.491158753868808e-09,4.480141388781619e-11,1.7864503250608537e-09,5.488089758419184e-10,3.7242600505192173e-10,1.948055613565678e-09
6.37,-1.6629532158944188e-08,2.5207959663049864e-08,4.310084785976636e-09,8.25911579927864e-11,1.409925063600938e-09,6.583613490175917e-10,3.9362805112753497e-10,2.3880747794129294e-09
