t,Vm,Nai,Ki,Ca_Total,ATPi,p_AP_Na,y,p_RP_Na,p_AI_Na,p_AP_CaL,p_U,p_UCa,y_1,p_RP_CaL,p_AI_CaL,p_C,y1,y2,y_2,y1_1,y2_1,y3,y1_2,y2_2,y1_3,y2_3,y_3,y_4,Caup,y_5,p_open_RyR,p_close_RyR,Ca_Total_1,pCa,pCaCB,pCB,X
5.6000000000000005,-85.95145184081096,4.92571884917162,143.18388988924366,0.0004046906777338747,4.659752287734849,1.7180981002305615e-05,0.5868076588466666,0.36196658764136924,0.3988538175396049,1.46719497678632e-06,0.17535491703601466,5.9940760165036703e-05,0.9987488527149334,0.9973155565031917,0.0007455267762851286,0.43207646644795245,1.6896673531179674e-05,0.859097262622339,0.6079886906128917,0.0016547133171477036,0.19563927648482735,0.9678793542134073,0.09329160445562165,0.09540253371160647,0.0007957424176266347,0.9999126781730512,0.98916772466911,0.5910802024402709,2.6021630730261855,0.4567645719498837,0.0003488603485969799,0.19825253727647407,9.478238291304084,0.024529188726106217,0.0019155425474190052,0.0004082046522097194,0.9573799917935136
5.61,-85.95145030210249,4.925718771757239,143.18389016740943,0.0004046815836366237,4.659756988459147,1.718125221602266e-05,0.5868087630792505,0.3619777190946724,0.39884677271201346,1.467066884935049e-06,0.1753600139742249,5.99385812292008e-05,0.9987492169314963,0.9973163252421775,0.0007453103075758365,0.4320888140313512,1.6896685858547943e-05,0.8590981816138721,0.6079885893859682,0.0016544233741280087,0.1956239230047213,0.9678793453993993,0.0932844468382043,0.09539891411650639,0.0007957424776891667,0.9999126784112543,0.9891677640054248,0.5910802128993425,2.6021468701553476,0.4567574752877116,0.000348869815450404,0.1982648447504049,9.478276987894157,0.0245285313327248,0.0019154151079350413,0.00040817150924726657,0.9573799918618211
5.62,-85.95144877189523,4.925718694336982,143.18389044557404,0.0004046724916179469,4.659761689098714,1.7181523396997272e-05,0.5868098673087669,0.3619888499769791,0.3988397281780942,1.466938828348717e-06,0.17536511068526983,5.993640242194138e-05,0.9987495810381876,0.9973170937575192,0.0007450939024990898,0.4321011610648094,1.689669813250838e-05,0.8590991003398536,0.6079884883852085,0.0016541335320452255,0.19560857073691895,0.9678793366174935,0.09327728977304311,0.09539529467073639,0.0007957425374156062,0.9999126786492759,0.98916780333606,0.5910802233459155,2.6021306692514408,0.45675038025308073,0.0003488792788987647,0.19827715216418176,9.478315679359332,0.024527873988954,0.0019152876885834074,0.0004081383802317156,0.9573799919290541
5.63,-85.95144725011585,4.925718616910853,143.18389072373745,0.00040466340167555326,4.659766389653544,1.7181794544152033e-05,0.5868109715352163,0.3619999802883422,0.398832683937664,1.4668108070337604e-06,0.17537020716916257,5.9934223743205515e-05,0.9987499450350485,0.9973178620492973,0.000744877561030951,0.4321135075483563,1.6896710353296156e-05,0.8591000188004414,0.6079883876104276,0.00165384379085518,0.19559321968129306,0.9678793278675875,0.093270133260084,0.09539167537429201,0.0007957425968085722,0.9999126788871161,0.9891678426610261,0.5910802337799669,2.6021144703140986,0.4567432868453539,0.00034888873894709063,0.19828945951775606,9.478354365700511,0.024527216694820272,0.0019151602893631048,0.0004081052651428614,0.9573799919952339
5.64,-85.95144573669099,4.925718539478852,143.18389100189967,0.00040465431380715166,4.659771090123634,1.7182065656409545e-05,0.5868120757585993,0.36201111002881436,0.39882563999053977,1.466682820996615e-06,0.1753753034259163,5.993204519294025e-05,0.9987503089221208,0.997318630117592,0.0007446612831474822,0.4321258534820212,1.6896722521146437e-05,0.8591009369957935,0.6079882870614406,0.0016535541505136979,0.19557786983771636,0.9678793191495787,0.09326297729927284,0.09538805622716885,0.0007957426558706835,0.9999126791247752,0.9891678819803339,0.5910802442014736,2.6020982733429543,0.45673619506389385,0.0003488981956004105,0.19830176681107922,9.478393046918592,0.02452655945035007,0.0019150329102731345,0.00040807216396049925,0.9573799920603818
5.65,-85.9514442315473,4.925718462040984,143.18389128006075,0.000404645228010451,4.659775790508977,1.7182336732692398e-05,0.5868131799789161,0.36202223919844834,0.39881859633653827,1.466554870243717e-06,0.1753803994555442,5.992986677109266e-05,0.9987506726994455,0.9973193979624836,0.0007444450688247461,0.4321381988658335,1.6896734636294396e-05,0.8591018549260677,0.6079881867380627,0.0016532646109766048,0.19556252120606163,0.967879310463365,0.09325582189055555,0.09538443722936249,0.0007957427146045589,0.9999126793622536,0.9891679212939939,0.5910802546104128,2.6020820783376415,0.45672910490806323,0.0003489076488637529,0.19831407404410265,9.478431723014479,0.024525902255569842,0.0019149055513124971,0.0004080390766644242,0.9573799921245189
5.66,-85.95144273461143,4.925718384597251,143.18389155822067,0.00040463614428316023,4.659780490809569,1.7182607771923188e-05,0.5868142841961671,0.36203336779729695,0.3988115529754765,1.466426954781503e-06,0.17538549525805938,5.9927688477609786e-05,0.9987510363670644,0.9973201655840523,0.000744228918038805,0.4321505436998223,1.6896746698975196e-05,0.8591027725914219,0.6079880866401088,0.0016529751721997264,0.19554717378620165,0.9678793018088439,0.093248667033878,0.09538081838086847,0.0007957427730128172,0.9999126795995512,0.9891679606020168,0.5910802650067615,2.6020658852977925,0.4567220163772248,0.0003489170987421466,0.19832638121677776,9.478470393989072,0.024525245110506036,0.001914778212480194,0.00040800600323443137,0.9573799921876662
5.67,-85.95144124581006,4.9257183071476565,143.18389183637944,0.00040462706262298824,4.659785191025403,1.7182878773024505e-05,0.5868153884103527,0.36204449582541287,0.3988045099071712,1.466299074616409e-06,0.17539059083347505,5.992551031243869e-05,0.9987513999250186,0.9973209329823784,0.0007440128307657215,0.4321628879840171,1.6896758709424014e-05,0.859103689992014,0.6079879867673941,0.0016526858341388883,0.19553182757800916,0.967879293185913,0.09324151272918613,0.09537719968168239,0.0007957428310980773,0.9999126798366684,0.9891679999044135,0.5910802753904965,2.6020496942230418,0.45671492947074144,0.0003489265452406201,0.198338688329056,9.47850905984327,0.02452458801518511,0.001914650893775226,0.00040797294365031586,0.9573799922498454
5.68,-85.95143976506984,4.925718229692202,143.18389211453712,0.00040461798302764395,4.659789891156476,1.718314973491894e-05,0.5868164926214734,0.36205562328284885,0.3987974671314393,1.4661712297548709e-06,0.17539568618180432,5.992333227552644e-05,0.9987517633733498,0.9973217001575424,0.0007437968069815579,0.4321752317184471,1.6896770667876014e-05,0.8591046071280021,0.6079878871197336,0.001652396596749916,0.19551648258135695,0.96787928459447,0.0932343589764258,0.09537358113179982,0.000795742888862958,0.9999126800736056,0.9891680392011946,0.5910802857615949,2.6020335051130217,0.45670784418797566,0.0003489359883642022,0.19835099538088874,9.478547720577977,0.024523930969633505,0.0019145235951965943,0.00040793989789187274,0.9573799923110773
5.69,-85.95143829231739,4.925718152230893,143.18389239269365,0.00040460890549483627,4.659794591202782,1.718342065652909e-05,0.5868175968295295,0.36206675016965767,0.3987904246480977,1.4660434202033252e-06,0.1754007813030604,5.9921154366820085e-05,0.9987521267120992,0.9973224671096242,0.0007435808466623766,0.4321875749031415,1.6896782574566363e-05,0.8591055239995439,0.6079877876969425,0.0016521074599886352,0.19550113879611775,0.9678792760344126,0.09322720577554294,0.09536996273121633,0.000795742946310078,0.9999126803103627,0.9891680784923705,0.5910802961200337,2.602017317967366,0.4567007605282904,0.0003489454281179215,0.1983633023722274,9.478586376194091,0.02452327397387768,0.0019143963167432996,0.0004079068659388972,0.9573799923713834
5.7,-85.9514368274794,4.92571807476373,143.18389267084908,0.0004045998300222741,4.6597992911643145,1.718369153677755e-05,0.5868187010345214,0.3620778764858921,0.3987833824569632,1.465915645968208e-06,0.17540587619725637,5.9918976586266686e-05,0.9987524899413083,0.9973232338387045,0.0007433649497842402,0.4321999175381298,1.6896794429730237e-05,0.8591064406067974,0.6079876884988357,0.0016518184238108716,0.19548579622216433,0.9678792675056381,0.09322005312648343,0.09536634447992748,0.0007957430034420566,0.9999126805469402,0.9891681177779523,0.5910803064657899,2.6020011327857078,0.4566936784910483,0.0003489548645068067,0.19837560930302345,9.478625026692516,0.024522617027944085,0.0019142690584143432,0.00040787384777118426,0.9573799924307846
5.71,-85.9514353704825,4.925717997290717,143.18389294900342,0.0004045907566076664,4.659803991041071,1.718396237458691e-05,0.5868198052364495,0.3620890022316049,0.39877634055785277,1.465787907055955e-06,0.17541097086440546,5.9916798933813306e-05,0.9987528530610186,0.9973240003448632,0.0007431491163232111,0.4322122596234411,1.68968062336028e-05,0.8591073569499205,0.6079875895252285,0.0016515294881724511,0.19547045485936945,0.9678792590080445,0.09321290102919318,0.09536272637792886,0.000795743060261512,0.9999126807833382,0.9891681570579504,0.5910803167988405,2.601984949567681,0.4566865980756121,0.00034896429753588645,0.19838791617322823,9.47866367207415,0.02452196013185917,0.0019141418202087259,0.00040784084336852906,0.9573799924893024
5.72,-85.95143392125335,4.925717919811857,143.1838932271567,0.000404581685248722,4.659808690833044,1.7184233168879766e-05,0.5868209094353142,0.36210012740684877,0.39876929895058316,1.4656602034730033e-06,0.1754160653045208,5.991462140940699e-05,0.9987532160712714,0.9973247666281808,0.0007429333462553515,0.4322246011591048,1.6896817986419222e-05,0.859108273029071,0.6079874907759357,0.0016512406530291989,0.1954551147076059,0.9678792505415292,0.09320574948361807,0.09535910842521604,0.0007957431167710635,0.999912681019557,0.9891681963323755,0.5910803271191626,2.601968768312918,0.4566795192813446,0.00034897372721018935,0.19840022298279322,9.478702312339895,0.02452130328564938,0.0019140146021254488,0.00040780785271072673,0.9573799925469578
5.73,-85.95143247971862,4.925717842327152,143.18389350530887,0.00040457261594314996,4.659813390540229,1.7184503918578706e-05,0.586822013631116,0.3621112520116765,0.39876225763497136,1.4655325352257884e-06,0.17542115951761555,5.991244401299482e-05,0.9987535789721083,0.9973255326887375,0.0007427176395567241,0.43223694214515024,1.689682968841467e-05,0.859109188844407,0.6079873922507726,0.0016509519183369409,0.1954397757667464,0.96787924210599,0.09319859848970402,0.09535549062178458,0.0007957431729733298,0.9999126812555967,0.9891682356012385,0.591080337426733,2.601952589021052,0.4566724421076085,0.00034898315353474414,0.1984125297316698,9.478740947490653,0.024520646489341172,0.0019138874041635127,0.00040777487577757233,0.9573799926037722
5.74,-85.95143104580494,4.925717764836605,143.18389378345998,0.00040456354868865905,4.659818090162621,1.7184774622606327e-05,0.586823117823855,0.3621223760461408,0.39875521661083413,1.4654049023207466e-06,0.1754262535037029,5.991026674452383e-05,0.9987539417635705,0.9973262985266136,0.0007425019962033914,0.4322492825816066,1.689684133982432e-05,0.8591101043960863,0.6079872939495542,0.0016506632840515027,0.19542443803666376,0.9678792337013243,0.09319144804739692,0.09535187296763009,0.0007957432288709297,0.9999126814914577,0.9891682748645497,0.591080347721529,2.601936411691718,0.4566653665537665,0.0003489925765145794,0.1984248364198094,9.478779577527323,0.024519989742960997,0.001913760226321919,0.000407741912548861,0.9573799926597666
5.75,-85.95142961943897,4.925717687340221,143.18389406161006,0.0004045544834829582,4.659822789700216,1.718504527988522e-05,0.5868242220135319,0.3621334995102944,0.39874817587798844,1.4652773047643143e-06,0.1754313472627959,5.990808960394109e-05,0.9987543044456995,0.9973270641418893,0.0007422864161714156,0.43226162246850325,1.6896852940883333e-05,0.8591110196842667,0.6079871958720955,0.00165037475012871,0.19540910151723068,0.9678792253274299,0.09318429815664266,0.09534825546274811,0.0007957432844664821,0.9999126817271402,0.9891683141223202,0.5910803580035272,2.6019202363245473,0.4566582926191814,0.0003490019961547239,0.19843714304716342,9.478818202450809,0.024519333046535308,0.0019136330685996684,0.00040770896300438783,0.9573799927149624
5.76,-85.95142820054738,4.925717609838,143.1838943397591,0.0004045454203237564,4.659827489153006,1.718531588933798e-05,0.5868253262001469,0.36214462240419015,0.39874113543625106,1.4651497425629273e-06,0.17543644079490786,5.9905912591193664e-05,0.9987546670185368,0.997327829534645,0.0007420708994368592,0.43227396180586947,1.6896864491826885e-05,0.8591119347091064,0.6079870980182117,0.0016500863165243883,0.19539376620831997,0.9678792169842043,0.09317714881738715,0.09534463810713421,0.0007957433397626058,0.9999126819626445,0.9891683533745603,0.5910803682727049,2.6019040629191736,0.4566512203032159,0.0003490114124602062,0.1984494496136833,9.478856822262008,0.024518676400090547,0.0019135059309957618,0.000407676027123948,0.9573799927693808
5.7700000000000005,-85.95142678905681,4.925717532329947,143.1838946179071,0.00040453635920876255,4.659832188520988,1.7185586449887203e-05,0.5868264303837006,0.36215574472788076,0.39873409528543896,1.465022215723022e-06,0.17544153410005184,5.9903735706228597e-05,0.9987550294821237,0.997328594704961,0.0007418554459757848,0.4322863005937345,1.689687599289014e-05,0.859112849470763,0.6079870003877179,0.0016497979831943635,0.19537843210980438,0.9678792086715452,0.09317000002957629,0.09534102090078399,0.0007957433947619196,0.9999126821979706,0.989168392621281,0.591080378529039,2.601887891475231,0.4566441496052328,0.0003490208254360551,0.19846175611932046,9.478895436961823,0.024518019803653174,0.0019133788135092006,0.0004076431048873365,0.9573799928230429
5.78,-85.95142538489391,4.925717454816064,143.1838948960541,0.00040452730013568547,4.659836887804156,1.7185856960455477e-05,0.5868275345641932,0.36216686648141894,0.3987270554253689,1.4648947242510346e-06,0.175446627178241,5.9901558948992954e-05,0.9987553918365017,0.9973293596529176,0.0007416400557642545,0.43229863883212777,1.6896887444308268e-05,0.8591137639693948,0.6079869029804291,0.001649509750094461,0.19536309922155667,0.9678792003893502,0.09316285179315598,0.095337403843693,0.0007957434494670423,0.9999126824331189,0.9891684318624928,0.5910803887725066,2.6018717219923526,0.4566370805245948,0.0003490302350872991,0.19847406256402625,9.478934046551155,0.024517363257249635,0.0019132517161389855,0.00040761019627434854,0.9573799928759699
5.79,-85.95142398798535,4.925717377296353,143.1838951742001,0.0004045182431022342,4.659841587002505,1.7186127419965398e-05,0.5868286387416252,0.3621779876648574,0.39872001585585787,1.4647672681534013e-06,0.17545172002948853,5.989938231943379e-05,0.9987557540817122,0.9973301243785948,0.0007414247287783312,0.4323109765210784,1.6896898846316437e-05,0.8591146782051592,0.6079868057961604,0.0016492216171805063,0.19534776754344962,0.9678791921375169,0.0931557041080721,0.09533378693585683,0.0007957435038805929,0.9999126826680896,0.9891684710982064,0.5910803990030845,2.601855554470171,0.4566300130606646,0.00034903964141896687,0.19848636894775218,9.478972651030904,0.024516706760906382,0.0019131246388841175,0.00040757730126477913,0.9573799929281831
5.8,-85.95142259825776,4.9257172997708185,143.1838954523451,0.00040450918810611754,4.65984628611603,1.7186397827339557e-05,0.586829742915997,0.3621891082782491,0.3987129765767226,1.464639847436558e-06,0.17545681265380758,5.9897205817498176e-05,0.9987561162177967,0.9973308888820732,0.0007412094649940769,0.4323233136606158,1.689691019914982e-05,0.8591155921782144,0.6079867088347268,0.0016489335844083255,0.19533243707535594,0.9678791839159431,0.09314855697427057,0.09533017017727104,0.00079574355800519,0.9999126829028829,0.9891685103284324,0.5910804092207499,2.6018393889083202,0.456622947212805,0.00034904904443608723,0.1984986752704496,9.479011250401973,0.024516050314649866,0.0019129975817435978,0.00040754441983842344,0.9573799929797037
5.8100000000000005,-85.95142121563782,4.925717222239463,143.1838957304891,0.0004045001351450445,4.659850985144726,1.7186668181500548e-05,0.5868308470873088,0.36220022832164656,0.3987059375877801,1.4645124621069413e-06,0.17546190505121131,5.9895029443133155e-05,0.9987564782447966,0.9973316531634329,0.0007409942643875543,0.43233565025076925,1.689692150304359e-05,0.8591165058887185,0.6079866120959435,0.001648645651733744,0.19531710781714845,0.9678791757245261,0.0931414103916973,0.09532655356793121,0.0007957436118434528,0.9999126831374993,0.9891685495531818,0.5910804194254796,2.601823225306433,0.4566158829803787,0.0003490584441436887,0.19851098153206992,9.479049844665262,0.024515393918506538,0.0019128705447164272,0.0004075115519750766,0.9573799930305528
5.82,-85.95141984005217,4.92571714470229,143.18389600863216,0.0004044910842167239,4.659855684088588,1.7186938481370966e-05,0.5868319512555613,0.3622113477951026,0.3986988988888472,1.464385112170987e-06,0.17546699722171286,5.989285319628579e-05,0.9987568401627532,0.9973324172227542,0.0007407791269348257,0.43234798629156806,1.68969327582329e-05,0.859117419336829,0.6079865155796256,0.0016483578191125875,0.1953017797686999,0.9678791675631638,0.09313426436029815,0.0953229371078329,0.0007957436653979997,0.9999126833719386,0.9891685887724648,0.5910804296172508,2.601807063664143,0.45660882036274847,0.00034906784054679997,0.1985232877325646,9.47908843382167,0.02451473757250285,0.0019127435278016068,0.00040747869765453366,0.9573799930807517
5.83,-85.95141847142746,4.9257170671593,143.18389628677426,0.00040448203531886476,4.65986038294761,1.7187208725873404e-05,0.5868330554207547,0.36222246669867003,0.3986918604797407,1.4642577976351314e-06,0.1754720891653254,5.989067707690315e-05,0.998757201971708,0.9973331810601175,0.0007405640526119537,0.43236032178304146,1.6896943964952936e-05,0.859118332522704,0.6079864192855879,0.0016480700865006816,0.195286452929883,0.9678791594317537,0.09312711888001904,0.09531932079697171,0.00079574371867145,0.9999126836062012,0.9891686279862926,0.5910804397960404,2.601790903981083,0.45660175935927705,0.00034907723365044973,0.19853559387188505,9.4791270178721,0.02451408127666525,0.0019126165309981376,0.00040744585685658974,0.9573799931303217
5.84,-85.95141710969034,4.925716989610498,143.1838965649154,0.00040447298844917593,4.659865081721787,1.7187478913930455e-05,0.5868341595828893,0.36223358503240155,0.3986848223602775,1.4641305185058109e-06,0.1754771808820621,5.9888501084932275e-05,0.9987575636717024,0.997333944675603,0.0007403490413950006,0.4323726567252188,1.6896955123438858e-05,0.8591192454465014,0.6079863232136459,0.0016477824538538518,0.19527112730057058,0.9678791513301935,0.09311997395080587,0.0953157046353432,0.0007957437716664221,0.9999126838402875,0.9891686671946754,0.5910804499618254,2.601774746256887,0.45659469996932717,0.0003490866234596667,0.19854789994998265,9.479165596817452,0.024513425031020192,0.0019124895543050206,0.00040741302956104,0.957379993179284
5.8500000000000005,-85.95141575476748,4.925716912055886,143.1838968430556,0.0004044639436053663,4.659869780411113,1.718774904446471e-05,0.5868352637419658,0.36224470279634996,0.3986777845302745,1.4640032747894613e-06,0.1754822723719361,5.9886325220320233e-05,0.998757925262778,0.9973347080692909,0.0007401340932600289,0.4323849911181294,1.689696623392584e-05,0.8591201581083792,0.6079862273636143,0.0016474949211279242,0.19525580288063538,0.9678791432583808,0.09311282957260454,0.09531208862294294,0.000795743824385535,0.9999126840741976,0.9891687063976242,0.5910804601145828,2.601758590491188,0.45658764219226156,0.00034909600997947934,0.19856020596680887,9.479204170658628,0.024512768835594126,0.0019123625977212567,0.0004073802157476795,0.9573799932276597
5.86,-85.95141440658553,4.925716834495469,143.1838971211949,0.0004044549007851448,4.659874479015585,1.7188019116398764e-05,0.5868363678979843,0.36225581999056794,0.39867074698954863,1.463876066492519e-06,0.17548736363496054,5.988414948301408e-05,0.9987582867449759,0.9973354712412617,0.0007399192081831009,0.43239732496180244,1.6896977296649046e-05,0.8591210705084952,0.6079861317353085,0.0016472074882787238,0.19524047966995015,0.967879135216213,0.09310568574536095,0.09530847275976649,0.0007957438768314076,0.9999126843079317,0.9891687455951496,0.5910804702542897,2.6017424366836197,0.456580586027443,0.0003491053932149165,0.19857251192231506,9.479242739396527,0.0245121126904135,0.0019122356612458471,0.0004073474153963033,0.9573799932754699
5.87,-85.95141306507114,4.925716756929247,143.18389739933323,0.00040444585998622044,4.659879177535196,1.7188289128655207e-05,0.5868374720509455,0.3622669366151083,0.39866370973791665,1.4637488936214203e-06,0.17549245467114863,5.988197387296088e-05,0.9987586481183377,0.9973362341915953,0.0007397043861402792,0.43240965825626737,1.689698831184365e-05,0.8591219826470073,0.6079860363285432,0.001646920155262077,0.19522515766838763,0.9678791272035882,0.09309854246902098,0.09530485704580946,0.0007957439290066588,0.9999126845414901,0.9891687847872621,0.5910804803809229,2.6017262848338145,0.4565735314742342,0.0003491147731710068,0.19858481781645268,9.479281303032051,0.024511456595504768,0.0019121087448777927,0.00040731462848670656,0.957379993322736
5.88,-85.95141173015097,4.925716679357223,143.1838976774707,0.000404436821206302,4.659883875969942,1.718855908015664e-05,0.5868385762008494,0.3622780526700237,0.39865667277519545,1.463621756182601e-06,0.1754975454805135,5.987979839010769e-05,0.9987590093829048,0.9973369969203725,0.0007394896271076263,0.4324219910015533,1.6896999279744816e-05,0.8591228945240735,0.6079859411431339,0.0016466329220338085,0.19520983687582064,0.9678791192204036,0.09309139974353056,0.09530124148106739,0.0007957439809139073,0.999912684774873,0.9891688239739727,0.5910804904944595,2.6017101349414062,0.45656647853199783,0.00034912414985277887,0.19859712364917315,9.479319861566102,0.02451080055089438,0.0019119818486160944,0.00040728185499868443,0.9573799933694792
5.89,-85.95141040175164,4.925716601779403,143.18389795560728,0.00040442778444309843,4.659888574319817,1.7188828969825647e-05,0.5868396803476967,0.362289168155367,0.3986496361012019,1.4634946541824974e-06,0.1755026360630683,5.987762303440156e-05,0.9987593705387188,0.9973377594276731,0.0007392749310612044,0.43243432319768976,1.689701020058772e-05,0.8591238061398516,0.6079858461788953,0.0016463457885497448,0.1951945172921219,0.967879111266557,0.09308425756883557,0.09529762606553586,0.0007957440325557719,0.9999126850080807,0.9891688631552918,0.5910805005948766,2.601693987006028,0.4565594272000968,0.0003491335232652614,0.19860942942042786,9.479358414999579,0.024510144556608788,0.0019118549724597535,0.000407249094912032,0.9573799934157208
5.9,-85.95140907979986,4.925716524195787,143.18389823374298,0.0004044187496943187,4.659893272584816,1.718909879658483e-05,0.5868407844914878,0.3623002830711909,0.39864259971575294,1.463367587627546e-06,0.17550772641882617,5.987544780578956e-05,0.9987597315858208,0.9973385217135776,0.0007390602979770761,0.43244665484470585,1.6897021074607524e-05,0.8591247174944996,0.6079857514356427,0.0016460587547657112,0.1951791989171642,0.967879103341946,0.0930771159448819,0.09529401079921047,0.0007957440839348715,0.9999126852411133,0.9891689023312303,0.5910805106821511,2.601677841027313,0.4565523774778937,0.00034914289341348304,0.19862173513016823,9.479396963333384,0.024509488612674442,0.0019117281164077705,0.0004072163482065443,0.9573799934614817
5.91,-85.95140776422225,4.925716446606378,143.1838985118778,0.0004044097169576716,4.659897970764934,1.7189368559356775e-05,0.5868418886322229,0.36231139741754814,0.39863556361866537,1.4632405565241827e-06,0.17551281654780032,5.987327270421874e-05,0.9987600925242524,0.9973392837781663,0.0007388457278313038,0.43245898594263094,1.68970319020394e-05,0.8591256285881753,0.6079856569131912,0.0016457718206375335,0.19516388175082028,0.9678790954464682,0.09306997487161547,0.09529039568208676,0.0007957441350538249,0.9999126854739712,0.9891689415017988,0.5910805207562599,2.6016616970048956,0.4565453293647513,0.00034915226030247243,0.19863404077834568,9.47943550656842,0.02450883271911779,0.001911601280459147,0.0004071836148620165,0.9573799935067834
5.92,-85.95140645494546,4.925716369011181,143.18389879001177,0.0004044006862308662,4.659902668860166,1.7189638257064077e-05,0.5868429927699025,0.3623225111944915,0.39862852780975605,1.4631135608788436e-06,0.17551790645000387,5.987109772963616e-05,0.998760453354055,0.9973400456215193,0.00073863122059995,0.43247131649149434,1.689704268311852e-05,0.8591265394210368,0.6079855626113557,0.001645484986121037,0.19514856579296289,0.9678790875800214,0.09306283434898217,0.09528678071416032,0.0007957441859152511,0.9999126857066545,0.9891689806670079,0.5910805308171803,2.601645554938407,0.45653828286003234,0.00034916162393725826,0.19864634636491163,9.479474044705583,0.02450817687596529,0.0019114744646128834,0.0004071508948582437,0.957379993551647
5.93,-85.95140515189615,4.925716291410197,143.1838990681449,0.00040439165751161133,4.659907366870506,1.718990788862933e-05,0.586844096904527,0.36233362440207373,0.39862149228884186,1.462986600697965e-06,0.17552299612544997,5.9868922881988885e-05,0.9987608140752701,0.9973408072437172,0.000738416776259077,0.43248364649132526,1.6897053418080046e-05,0.8591274499932419,0.6079854685299515,0.0016451982511720478,0.19513325104346482,0.9678790797425029,0.09305569437692789,0.09528316589542671,0.0007957442365217688,0.9999126859391634,0.9891690198268682,0.591080540864889,2.6016294148274826,0.45653123796309963,0.00034917098432286914,0.19865865188981752,9.479512577745778,0.024507521083243385,0.0019113476688679813,0.000407118188175021,0.9573799935960937
5.94,-85.95140385500099,4.92571621380343,143.1838993462772,0.0004043826307976159,4.659912064795949,1.7190177452975128e-05,0.5868452010360967,0.3623447370403476,0.3986144570557397,1.462859675987983e-06,0.17552808557415184,5.986674816122396e-05,0.9987611746879389,0.99734156864484,0.0007382023947847473,0.4324959759421531,1.6897064107159154e-05,0.8591283603049484,0.6079853746687934,0.0016449116157463911,0.19511793750219883,0.9678790719338105,0.09304855495539854,0.09527955122588151,0.0007957442868759967,0.9999126861714983,0.9891690589813907,0.5910805508993632,2.601613276671755,0.45652419467331584,0.00034918034146433385,0.1986709573530147,9.479551105689904,0.024506865340978533,0.001911220893223441,0.0004070854947921435,0.9573799936401448
5.95,-85.95140256418662,4.925716136190881,143.18389962440867,0.0004043736060865889,4.659916762636491,1.7190446949024062e-05,0.5868463051646122,0.36235584910936575,0.3986074221102665,1.462732786755334e-06,0.17553317479612257,5.9864573567288453e-05,0.9987615351921031,0.9973423298249682,0.0007379880761530233,0.43250830484400715,1.689707475059101e-05,0.8591292703563144,0.6079852810276968,0.0016446250797998929,0.19510262516903767,0.967879064153842,0.09304141608434002,0.0952759367055203,0.000795744336980554,0.9999126864036594,0.9891690981305858,0.5910805609205797,2.6015971404708567,0.45651715299004375,0.0003491896953666809,0.19868326275445466,9.479589628538863,0.024506209649197176,0.0019110941376782643,0.00040705281468940636,0.9573799936838213
5.96,-85.95140127937968,4.925716058572555,143.1838999025393,0.00040436458337623913,4.659921460392126,1.7190716375698728e-05,0.5868474092900737,0.36236696060918105,0.39860038745223897,1.462605933006454e-06,0.17553826379137533,5.986239910012943e-05,0.9987618955878038,0.9973430907841818,0.0007377738203399677,0.43252063319691664,1.6897085348610782e-05,0.8591301801474976,0.6079851876064765,0.0016443386432883787,0.1950873140438541,0.9678790564024946,0.09303427776369821,0.09527232233433865,0.0007957443868380591,0.9999126866356468,0.9891691372744643,0.5910805709285156,2.601581006224422,0.45651011291264604,0.00034919904603493906,0.19869556809408875,9.479628146293555,0.024505554007925773,0.0019109674022314517,0.0004070201478466046,0.9573799937271448
5.97,-85.95140000050685,4.925715980948454,143.18390018066916,0.00040435556266427554,4.659926158062849,1.719098573192172e-05,0.5868485134124817,0.36237807153984625,0.39859335308147414,1.462479114747779e-06,0.17554335255992332,5.986022475969393e-05,0.9987622558750828,0.9973438515225612,0.0007375596273216425,0.4325329610009109,1.6897095901453643e-05,0.8591310896786561,0.6079850944049477,0.0016440523061676741,0.1950720041265209,0.9678790486796663,0.09302713999341905,0.09526870811233214,0.0007957444364511312,0.9999126868674608,0.9891691764130369,0.591080580923148,2.601564873932083,0.4565030744404855,0.00034920839347413695,0.19870787337186843,9.479666658954882,0.024504898417190772,0.0019108406868820042,0.0004069874942435334,0.957379993770136
5.98,-85.95139872749476,4.925715903318582,143.18390045879823,0.0004043465439484071,4.659930855648653,1.7191255016615625e-05,0.5868496175318365,0.362389181901414,0.39858631899778874,1.4623523319857453e-06,0.17554844110177964,5.985805054592902e-05,0.9987626160539813,0.9973446120401869,0.0007373454970741104,0.4325452882560192,1.6897106409354758e-05,0.8591319989499477,0.6079850014229256,0.0016437660683936049,0.1950566954169108,0.9678790409852546,0.0930200027734484,0.09526509403949632,0.000795744485822389,0.9999126870991016,0.9891692155463142,0.5910805909044539,2.6015487435934745,0.4564960375729249,0.0003492177376893033,0.1987201785877451,9.479705166523743,0.024504242877018627,0.001910713991628923,0.0004069548538599878,0.9573799938128166
