t,AR1T,AR2T,AR3T
9.03,1.0114799991630783,1.011746685421156,1.1448191414393298
9.040000000000001,1.011479999156357,1.0117466409707663,1.1448191626345419
9.05,1.0114799991499213,1.0117465965278385,1.1448191838297486
9.06,1.011479999143771,1.0117465520923725,1.14481920502495
9.07,1.0114799991379069,1.0117465076643686,1.144819226220146
9.08,1.0114799991323282,1.0117464632438264,1.144819247415337
9.09,1.0114799991270351,1.0117464188307463,1.1448192686105223
9.1,1.0114799991220278,1.011746374425128,1.1448192898057026
9.11,1.0114799991173062,1.0117463300269718,1.1448193110008775
9.120000000000001,1.0114799991128702,1.0117462856362773,1.1448193321960471
9.13,1.01147999910872,1.011746241253045,1.1448193533912114
9.14,1.0114799991048553,1.0117461968772745,1.1448193745863704
9.15,1.0114799991012764,1.011746152508966,1.144819395781524
9.16,1.0114799990979833,1.0117461081481192,1.1448194169766726
9.17,1.0114799990949757,1.0117460637947346,1.1448194381718155
9.18,1.0114799990922538,1.0117460194488117,1.1448194593669534
9.19,1.0114799990898178,1.011745975110351,1.144819480562086
9.200000000000001,1.0114799990876673,1.0117459307793522,1.1448195017572131
9.21,1.0114799990858026,1.011745886455815,1.144819522952335
9.22,1.0114799990842234,1.01174584213974,1.1448195441474518
9.23,1.01147999908293,1.011745797831127,1.144819565342563
9.24,1.0114799990819223,1.0117457535299759,1.1448195865376691
9.25,1.0114799990812002,1.0117457092362865,1.1448196077327697
9.26,1.0114799990807637,1.0117456649500594,1.1448196289278652
9.27,1.0114799990806131,1.0117456206712938,1.1448196501229553
9.28,1.0114799990807481,1.0117455763999905,1.14481967131804
9.290000000000001,1.0114799990811687,1.011745532136149,1.1448196925131195
9.3,1.0114799990818752,1.0117454878797694,1.144819713708194
9.31,1.0114799990828671,1.0117454436308517,1.1448197349032627
9.32,1.011479999084145,1.0117453993893961,1.1448197560983264
9.33,1.0114799990857084,1.0117453551554023,1.1448197772933848
9.34,1.0114799990875574,1.0117453109288705,1.1448197984884378
9.35,1.0114799990896923,1.0117452667098006,1.1448198196834856
9.36,1.0114799990921126,1.0117452224981927,1.144819840878528
9.370000000000001,1.011479999094819,1.0117451782940465,1.144819862073565
9.38,1.0114799990978107,1.0117451340973624,1.144819883268597
9.39,1.011479999101088,1.0117450899081404,1.1448199044636236
9.4,1.0114799991046515,1.0117450457263801,1.1448199256586447
9.41,1.0114799991085002,1.0117450015520817,1.1448199468536606
9.42,1.0114799991126349,1.0117449573852455,1.1448199680486713
9.43,1.011479999117055,1.011744913225871,1.1448199892436766
9.44,1.0114799991217611,1.0117448690739586,1.1448200104386768
9.450000000000001,1.0114799991267527,1.011744824929508,1.1448200316336714
9.46,1.01147999913203,1.0117447807925193,1.144820052828661
9.47,1.011479999137593,1.0117447366629926,1.144820074023645
9.48,1.0114799991434416,1.011744692540928,1.1448200952186238
9.49,1.011479999149576,1.011744648426325,1.1448201164135974
9.5,1.011479999155996,1.011744604319184,1.1448201376085656
9.51,1.0114799991627017,1.0117445602195052,1.1448201588035287
9.52,1.0114799991696932,1.011744516127288,1.1448201799984863
9.53,1.0114799991769703,1.011744472042533,1.1448202011934385
9.540000000000001,1.0114799991845331,1.01174442796524,1.1448202223883857
9.55,1.0114799991923815,1.0117443838954085,1.1448202435833275
9.56,1.0114799992005157,1.0117443398330392,1.144820264778264
9.57,1.0114799992089354,1.011744295778132,1.144820285973195
9.58,1.0114799992176409,1.0117442517306865,1.1448203071681209
9.59,1.0114799992266321,1.011744207690703,1.1448203283630414
9.6,1.0114799992359091,1.0117441636581814,1.1448203495579568
9.61,1.0114799992454717,1.0117441196331218,1.1448203707528668
9.620000000000001,1.0114799992553198,1.011744075615524,1.1448203919477713
9.63,1.0114799992654537,1.0117440316053883,1.1448204131426707
9.64,1.0114799992758734,1.0117439876027146,1.1448204343375648
9.65,1.0114799992865786,1.0117439436075026,1.1448204555324535
9.66,1.0114799992975696,1.0117438996197525,1.144820476727337
9.67,1.0114799993088464,1.0117438556394645,1.1448204979222152
9.68,1.0114799993204087,1.0117438116666384,1.1448205191170882
9.69,1.0114799993322567,1.0117437677012744,1.1448205403119556
9.700000000000001,1.0114799993443904,1.011743723743372,1.1448205615068179
9.71,1.0114799993568098,1.0117436797929318,1.1448205827016749
9.72,1.0114799993620323,1.0117436358444671,1.1448206038965265
9.73,1.011479999357865,1.0117435918963704,1.144820625091373
9.74,1.011479999353771,1.01174354795558,1.144820646286214
9.75,1.0114799993497507,1.0117435040220961,1.14482066748105
9.76,1.0114799993458037,1.0117434600959185,1.1448206886758803
9.77,1.0114799993419303,1.011743416177047,1.1448207098707055
9.78,1.0114799993381303,1.011743372265482,1.1448207310655254
9.790000000000001,1.0114799993344037,1.0117433283612234,1.14482075226034
9.8,1.0114799993307506,1.011743284464271,1.1448207734551494
9.81,1.0114799993271708,1.011743240574625,1.1448207946499533
9.82,1.0114799993236647,1.0117431966922854,1.1448208158447521
9.83,1.011479999320232,1.011743152817252,1.1448208370395454
9.84,1.0114799993168726,1.0117431089495248,1.1448208582343335
9.85,1.0114799993135868,1.0117430650891042,1.1448208794291164
9.86,1.0114799993103745,1.0117430212359897,1.1448209006238939
9.870000000000001,1.0114799993072354,1.0117429773901816,1.144820921818666
9.88,1.0114799993041699,1.0117429335516799,1.144820943013433
9.89,1.011479999301178,1.0117428897204845,1.1448209642081946
9.9,1.0114799992982593,1.0117428458965954,1.144820985402951
9.91,1.0114799992954142,1.0117428020800125,1.1448210065977018
9.92,1.0114799992926427,1.0117427582707361,1.1448210277924475
9.93,1.0114799992899444,1.011742714468766,1.144821048987188
9.94,1.0114799992873196,1.0117426706741022,1.1448210701819233
9.950000000000001,1.0114799992847683,1.0117426268867449,1.144821091376653
9.96,1.0114799992822905,1.0117425831066937,1.1448211125713774
9.97,1.011479999279886,1.0117425393339488,1.1448211337660967
9.98,1.011479999277555,1.0117424955685104,1.1448211549608107
9.99,1.0114799992752976,1.0117424518103781,1.1448211761555194
