t,y,x,z
8.870000000000001,4.935443943680902,2.9256722629761045,0.006970186406874089
8.88,4.9443342958439915,2.9294266700129734,0.006991630084833817
8.89,4.9532406605585,2.9331864073341043,0.007013140843145853
8.9,4.96216306665577,2.936951483184803,0.007034718894835994
8.91,4.97110154301882,2.9407219058238927,0.00705636445360471
8.92,4.980056118582431,2.9444976835237346,0.007078077733828942
8.93,4.989026822333233,2.9482788245702496,0.007099858950563895
8.94,4.998013683309783,2.9520653372629373,0.0071217083195448325
8.950000000000001,5.007016730602659,2.9558572299149004,0.007143626057188878
8.96,5.0160359935414025,2.959654510898112,0.007165612391934091
8.97,5.0250715015732235,2.963457188614046,0.007187667556876923
8.98,5.0341232835862435,2.967265271329802,0.007209791748710033
8.99,5.04319136888511,2.9710787674143475,0.007231985186909602
9.0,5.052275786827089,2.974897685250401,0.007254248091653565
9.01,5.0613765668221475,2.978722033234453,0.00727658068382358
9.02,5.070493738333045,2.9825518197767855,0.007298983185006981
9.03,5.079627330875418,2.9863870533014976,0.0073214558174987485
9.040000000000001,5.088777374017869,2.990227742246524,0.007343998804303464
9.05,5.097943897382045,2.9940738950636563,0.007366612369137263
9.06,5.107126930642741,2.9979255202185677,0.007389296736429813
9.07,5.1163265035279695,3.001782626190833,0.007412052131326265
9.08,5.125542645819061,3.005645221473949,0.0074348787796892106
9.09,5.13477538735074,3.0095133145753583,0.00745777690810065
9.1,5.1440247580112235,3.0133869140164706,0.0074807467438639495
9.11,5.153290787742295,3.017266028332683,0.007503788515005801
9.120000000000001,5.162573506539403,3.0211506660734035,0.007526902450278188
9.13,5.17187294445174,3.0250408358020704,0.007550088779160333
9.14,5.181189131582335,3.028936546096176,0.007573347731860676
9.15,5.1905220980881355,3.032837805547288,0.007596679539318825
9.16,5.1998718741801,3.0367446227610713,0.007620084433207519
9.17,5.209238490123279,3.040657006357307,0.007643562645934588
9.18,5.218621976236906,3.0445749649699185,0.007667114410644914
9.19,5.228022362894486,3.0484985072469897,0.007690739961222392
9.200000000000001,5.237439680523877,3.0524276418507887,0.007714439532291894
9.21,5.246873959607379,3.056362377457787,0.007738213359221214
9.22,5.256325230681823,3.060302722758685,0.007762061678123057
9.23,5.265793524338659,3.0642486864584297,0.007785984725856975
9.24,5.275278871224038,3.0682002772762402,0.007809982740031339
9.25,5.284781302038901,3.072157503945625,0.007834055959005298
9.26,5.29430084753907,3.076120375214408,0.007858204621890737
9.27,5.303837538535329,3.0800888998447475,0.007882428968554242
9.28,5.313391406302041,3.0840630867119323,0.00790672925886432
9.290000000000001,5.322962481971866,3.088042944658038,0.007931105744175201
9.3,5.332550796031723,3.0920284823700586,0.007955558643579719
9.31,5.342156379521536,3.096019708669744,0.007980088200379164
9.32,5.351779263536925,3.100016632393358,0.008004694658653102
9.33,5.361419479229291,3.1040192623917005,0.008029378263261541
9.34,5.3710770578059055,3.1080276075301323,0.008054139259847106
9.35,5.380752030530013,3.1120416766885968,0.008078977894837205
9.36,5.390444428720912,3.116061478761641,0.008103894415446195
9.370000000000001,5.400154283754049,3.1200870226584425,0.00812888906967756
9.38,5.409881627061111,3.1241183173028255,0.008153962106326062
9.39,5.419626490130116,3.1281553716332913,0.00817911377497993
9.4,5.429388904505508,3.1321981946030353,0.008204344326023015
9.41,5.439168901788243,3.1362467951799733,0.00822965401063697
9.42,5.448966513635883,3.1403011823467617,0.008255043080803407
9.43,5.458781771762685,3.1443613651008215,0.008280511789306073
9.44,5.4686147079396985,3.1484273524543607,0.008306060389733014
9.450000000000001,5.478465353994852,3.1524991534343987,0.008331689136478755
9.46,5.488333741813041,3.156576777082784,0.008357398284746445
9.47,5.498219903336229,3.160660232456224,0.008383188090550057
9.48,5.508123870563528,3.1647495286263023,0.008409058810716531
9.49,5.518045675551303,3.1688446746795047,0.00843501070288796
9.5,5.527985350413247,3.172945679717239,0.008461044025523744
9.51,5.537942927320488,3.1770525528558604,0.008487159037902772
9.52,5.547918438501671,3.1811653032266936,0.008513356000125583
9.53,5.55791191624305,3.1852839399760535,0.008539635173116535
9.540000000000001,5.567923392888586,3.189408472265272,0.008565996818625986
9.55,5.577952900840028,3.193538909270715,0.008592441199232428
9.56,5.588000472557013,3.197675260183811,0.008618968578344707
9.57,5.598066140557155,3.2018175342110715,0.008645579220204147
9.58,5.608149937416135,3.2059657405741118,0.008672273389886749
9.59,5.618251895767793,3.210119888509677,0.008699051353305337
9.6,5.628372048973242,3.2142799874316963,0.008725913406119189
9.61,5.6385104297977815,3.2184460466108398,0.00875285981656365
9.620000000000001,5.648667070537449,3.2226180752051685,0.008779890830916449
9.63,5.658842004070588,3.2267960825148205,0.008807006718932822
9.64,5.6690352633345436,3.2309800778552686,0.008834207751232113
9.65,5.679246881325751,3.235170070557344,0.008861494199300178
9.66,5.689476891099838,3.2393660699672595,0.008888866335491796
9.67,5.699725325771718,3.2435680854466353,0.008916324433033094
9.68,5.709992218515689,3.2477761263725213,0.008943868766023958
9.69,5.720277602565532,3.251990202137422,0.008971499609440456
9.700000000000001,5.7305815112146075,3.2562103221493226,0.008999217239137249
9.71,5.740903977815946,3.260436495831708,0.009027021931849996
9.72,5.751245035782358,3.2646687326235933,0.009054913965197798
9.73,5.761604718586522,3.2689070419795425,0.009082893617685592
9.74,5.771983059761082,3.273151433369697,0.009110961168706574
9.75,5.782380092898747,3.2774019162797963,0.009139116898544616
9.76,5.792795851652389,3.281658500211204,0.009167361088376683
9.77,5.803230369735138,3.2859211946809324,0.009195694020275244
9.78,5.8136836809204775,3.290190009221663,0.0092241159772107
9.790000000000001,5.824155819042349,3.294464953381777,0.009252627243053785
9.8,5.834646817995234,3.298746036725372,0.009281228102577987
9.81,5.845156711734273,3.3030332688322925,0.009309918841461977
9.82,5.855685534275341,3.3073266592981505,0.00933869974629201
9.83,5.86623331969516,3.311626217734351,0.009367571104564348
9.84,5.876800102131388,3.3159319537681147,0.009396533204687675
9.85,5.88738591578272,3.320243877042505,0.009425586335985515
9.86,5.8979907949089805,3.3245619972164477,0.009454730788698643
9.870000000000001,5.908614773831229,3.3288863239647606,0.009483966853987513
9.88,5.919257886931844,3.333216866978171,0.00951329482393465
9.89,5.929920168654634,3.3375536359633475,0.0095427149915471
9.9,5.9406016535049275,3.341896640642917,0.009572227650758823
9.91,5.951302376049671,3.3462458907554944,0.009601833096433112
9.92,5.962022371771011,3.350601396262602,0.009631531663094403
9.93,5.9727616750973755,3.3549631668713724,0.009661323635580737
9.94,5.983520320371211,3.3593312122691463,0.009691209292955994
9.950000000000001,5.994298342418499,3.3637055422615316,0.009721188934350856
9.96,6.0050957761277175,3.368086166670337,0.009751262859855607
9.97,6.015912656449959,3.3724730953336035,0.009781431370522856
9.98,6.026749018399027,3.3768663381056245,0.009811694768370204
9.99,6.037604897051537,3.3812659048569746,0.009842053356382942
