t,Gi,G6P,FBP,ADP,Ca,v,n,Caer,I
5.01,6.060720352890885,525.9759738750182,0.20889426708767295,537.0519479378277,0.05625863806840684,-66.69809064216652,0.00011826804877428942,121.79713494013897,0.3159412590492819
5.0200000000000005,6.060718783732234,525.9759857950223,0.2088944529681852,537.0508544356362,0.05625863542087637,-66.69808593742377,0.00011826589183940344,121.797129221507,0.3159411418123711
5.03,6.060717221625949,525.975997715025,0.2088946388396274,537.0497609351012,0.05625863277366006,-66.69808122925679,0.00011826373873745153,121.7971235028753,0.3159410245755035
5.04,6.060715666540241,525.9760096350262,0.20889482470199955,537.0486674362224,0.056258630126758094,-66.6980765176663,0.00011826158946203773,121.79711778424384,0.3159409073386791
5.05,6.060714118443443,525.976021555026,0.20889501055530169,537.047573939,0.056258627480170645,-66.69807180265308,0.00011825944400677675,121.79711206561265,0.3159407901018979
5.0600000000000005,6.060712577304011,525.9760334750245,0.20889519639953383,537.0464804434341,0.0562586248338979,-66.69806708421787,0.0001182573023652939,121.79710634698172,0.31594067286515987
5.07,6.060711043090521,525.9760453950215,0.20889538223469598,537.0453869495246,0.05625862218794005,-66.69806236236143,0.00011825516453122518,121.79710062835106,0.31594055562846507
5.08,6.060709515771665,525.9760573150174,0.20889556806078816,537.0442934572717,0.05625861954229725,-66.6980576370845,0.00011825303049821712,121.79709490972067,0.3159404383918135
5.09,6.060707995316254,525.9760692350121,0.20889575387781037,537.0431999666753,0.05625861689696971,-66.69805290838785,0.0001182509002599269,121.79708919109054,0.31594032115520515
5.1000000000000005,6.06070648169322,525.9760811550055,0.20889593968576267,537.0421064777354,0.0562586142519576,-66.69804817627221,0.00011824877381002217,121.79708347246066,0.31594020391864003
5.11,6.060704974871604,525.9760930749978,0.20889612548464506,537.0410129904521,0.056258611607261096,-66.69804344073835,0.00011824665114218121,121.79707775383105,0.31594008668211815
5.12,6.060703474820568,525.9761049949891,0.20889631127445754,537.0399195048255,0.05625860896288039,-66.698038701787,0.00011824453225009274,121.79707203520171,0.31593996944563957
5.13,6.060701981509383,525.9761169149793,0.20889649705520016,537.0388260208556,0.05625860631881566,-66.69803395941891,0.00011824241712745597,121.79706631657263,0.3159398522092042
5.14,6.060700494907434,525.9761288349684,0.2088966828268729,537.0377325385424,0.056258603675067076,-66.69802921363485,0.00011824030576798063,121.79706059794381,0.31593973497281214
5.15,6.060699014984217,525.9761407549566,0.20889686858947581,537.0366390578861,0.05625860103163484,-66.69802446443555,0.00011823819816538683,121.79705487931527,0.31593961773646334
5.16,6.060697541709341,525.9761526749439,0.20889705434300893,537.0355455788864,0.05625859838851912,-66.69801971182177,0.00011823609431340513,121.797049160687,0.31593950050015784
5.17,6.06069607505252,525.9761645949303,0.2088972400874722,537.0344521015437,0.0562585957457201,-66.69801495579425,0.00011823399420577651,121.79704344205898,0.31593938326389565
5.18,6.060694614983579,525.9761765149158,0.20889742582286572,537.0333586258579,0.056258593103237955,-66.69801019635374,0.00011823189783625229,121.79703772343123,0.31593926602767675
5.19,6.06069316147245,525.9761884349005,0.20889761154918945,537.0322651518289,0.05625859046107288,-66.69800543350098,0.00011822980519859416,121.79703200480375,0.31593914879150115
5.2,6.060691714489171,525.9762003548844,0.20889779726644345,537.031171679457,0.05625858781922504,-66.69800066723674,0.00011822771628657414,121.79702628617655,0.3159390315553689
5.21,6.060690274003884,525.9762122748676,0.2088979829746277,537.030078208742,0.05625858517769462,-66.69799589756174,0.00011822563109397458,121.7970205675496,0.31593891431928
5.22,6.060688839986834,525.9762241948501,0.20889816867374225,537.028984739684,0.05625858253648182,-66.69799112447674,0.00011822354961458808,121.79701484892293,0.3159387970832344
5.23,6.060687412408372,525.9762361148321,0.2088983543637871,537.0278912722832,0.056258579895586795,-66.69798634798249,0.00011822147184221752,121.79700913029652,0.31593867984723223
5.24,6.060685991238948,525.9762480348134,0.20889854004476227,537.0267978065394,0.05625857725500974,-66.69798156807973,0.00011821939777067606,121.79700341167039,0.31593856261127334
5.25,6.060684576449115,525.976259954794,0.2088987257166678,537.0257043424529,0.056258574614750825,-66.69797678476918,0.00011821732739378703,121.79699769304452,0.31593844537535787
5.26,6.060683168009523,525.9762718747742,0.20889891137950367,537.0246108800235,0.05625857197481025,-66.69797199805163,0.00011821526070538398,121.79699197441892,0.31593832813948575
5.2700000000000005,6.060681765890921,525.9762837947538,0.20889909703326995,537.0235174192514,0.05625856933518817,-66.69796720792779,0.00011821319769931063,121.7969862557936,0.31593821090365704
5.28,6.060680370064158,525.976295714733,0.2088992826779666,537.0224239601365,0.05625856669588479,-66.69796241439842,0.00011821113836942087,121.79698053716854,0.31593809366787173
5.29,6.0606789805001755,525.9763076347119,0.20889946831359368,537.021330502679,0.05625856405690027,-66.69795761746425,0.00011820908270957872,121.79697481854376,0.3159379764321298
5.3,6.060677597173293,525.9763195546905,0.2088996539401512,537.0202370468787,0.056258561418234806,-66.69795281712605,0.00011820703071369514,121.79696909991925,0.31593785919643125
5.3100000000000005,6.060676220066652,525.9763314746685,0.20889983955763916,537.019143592736,0.05625855877988857,-66.69794801338452,0.00011820498237578943,121.79696338129501,0.3159377419607762
5.32,6.060674849153372,525.9763433946463,0.2089000251660576,537.0180501402506,0.056258556141861746,-66.69794320624042,0.00011820293768977713,121.79695766267105,0.31593762472516457
5.33,6.060673484405683,525.9763553146238,0.20890021076540655,537.0169566894227,0.05625855350415451,-66.69793839569451,0.00011820089664957284,121.79695194404735,0.31593750748959637
5.34,6.060672125795929,525.9763672346011,0.20890039635568597,537.0158632402523,0.056258550866767044,-66.6979335817475,0.00011819885924910138,121.79694622542394,0.3159373902540716
5.3500000000000005,6.060670773296564,525.9763791545781,0.20890058193689592,537.0147697927395,0.056258548229699536,-66.69792876440015,0.00011819682548229785,121.79694050680078,0.3159372730185903
5.36,6.060669426880155,525.976391074555,0.20890076750903644,537.0136763468843,0.05625854559295215,-66.6979239436532,0.00011819479534310755,121.79693478817791,0.3159371557831525
5.37,6.060668086519379,525.9764029945317,0.20890095307210751,537.0125829026866,0.05625854295652508,-66.69791911950738,0.00011819276882548603,121.79692906955532,0.3159370385477581
5.38,6.060666752187022,525.9764149145084,0.20890113862610915,537.0114894601467,0.05625854032041851,-66.69791429196341,0.00011819074592339897,121.79692335093299,0.3159369213124073
5.39,6.060665423855978,525.976426834485,0.2089013241710414,537.0103960192644,0.056258537684632605,-66.69790946102209,0.00011818872663082226,121.79691763231095,0.3159368040770999
5.4,6.060664101499249,525.9764387544616,0.20890150970690427,537.0093025800398,0.05625853504916754,-66.6979046266841,0.00011818671094174192,121.79691191368917,0.31593668684183607
5.41,6.060662785089944,525.9764506744382,0.20890169523369778,537.0082091424731,0.056258532414023524,-66.69789978895021,0.0001181846988501541,121.79690619506768,0.3159365696066157
5.42,6.060661474601278,525.9764625944148,0.20890188075142194,537.0071157065642,0.05625852977920071,-66.69789494782115,0.00011818269035006506,121.79690047644645,0.3159364523714389
5.43,6.060660170006571,525.9764745143915,0.2089020662600768,537.0060222723131,0.05625852714469929,-66.69789010329765,0.00011818068543549113,121.79689475782551,0.3159363351363056
5.44,6.060658871279247,525.9764864343684,0.20890225175966232,537.0049288397199,0.056258524510519436,-66.69788525538046,0.00011817868410045875,121.79688903920486,0.31593621790121584
5.45,6.060657578392833,525.9764983543454,0.20890243725017854,537.0038354087847,0.05625852187666133,-66.6978804040703,0.00011817668633900435,121.79688332058447,0.3159361006661696
5.46,6.060656291320959,525.9765102743227,0.20890262273162552,537.0027419795074,0.056258519243125166,-66.69787554936794,0.00011817469214517444,121.79687760196435,0.31593598343116697
5.47,6.060655010037356,525.9765221943001,0.20890280820400323,537.0016485518881,0.0562585166099111,-66.69787069127408,0.0001181727015130255,121.79687188334452,0.3159358661962079
5.48,6.060653734515858,525.9765341142778,0.2089029936673117,537.000555125927,0.05625851397701933,-66.69786582978945,0.00011817071443662403,121.79686616472497,0.3159357489612924
5.49,6.060652464730395,525.9765460342559,0.20890317912155096,536.9994617016239,0.05625851134445003,-66.69786096491482,0.00011816873091004646,121.7968604461057,0.3159356317264205
5.5,6.060651200654999,525.9765579542342,0.208903364566721,536.9983682789789,0.05625850871220337,-66.69785609665092,0.0001181667509273792,121.7968547274867,0.3159355144915922
5.51,6.060649942263799,525.9765698742129,0.2089035500028219,536.9972748579921,0.05625850608027954,-66.69785122499846,0.0001181647744827186,121.796849008868,0.31593539725680747
5.5200000000000005,6.060648689531022,525.976581794192,0.20890373542985363,536.9961814386635,0.056258503448678714,-66.6978463499582,0.00011816280157017087,121.79684329024957,0.31593528002206633
5.53,6.060647442430991,525.9765937141716,0.2089039208478162,536.9950880209932,0.05625850081740107,-66.69784147153085,0.00011816083218385215,121.79683757163141,0.31593516278736883
5.54,6.060646200938123,525.9766056341517,0.20890410625670966,536.9939946049811,0.056258498186446806,-66.69783658971717,0.00011815886631788843,121.79683185301354,0.315935045552715
5.55,6.060644965026933,525.9766175541323,0.20890429165653399,536.9929011906274,0.05625849555581607,-66.69783170451787,0.00011815690396641554,121.79682613439596,0.31593492831810477
5.5600000000000005,6.060643734672027,525.9766294741133,0.20890447704728926,536.991807777932,0.056258492925509065,-66.6978268159337,0.00011815494512357918,121.79682041577865,0.3159348110835382
5.57,6.060642509848106,525.976641394095,0.20890466242897546,536.9907143668951,0.056258490295525966,-66.69782192396536,0.00011815298978353483,121.79681469716162,0.3159346938490153
5.58,6.0606412905299605,525.9766533140773,0.20890484780159257,536.9896209575165,0.05625848766586694,-66.69781702861363,0.00011815103794044774,121.79680897854489,0.31593457661453606
5.59,6.060640076692476,525.9766652340603,0.2089050331651407,536.9885275497965,0.05625848503653218,-66.69781212987921,0.00011814908958849297,121.79680325992842,0.3159344593801005
5.6000000000000005,6.060638868310624,525.976677154044,0.20890521851961977,536.987434143735,0.056258482407521855,-66.69780722776284,0.0001181471447218553,121.79679754131226,0.3159343421457086
5.61,6.06063766535947,525.9766890740283,0.20890540386502987,536.9863407393319,0.05625847977883614,-66.69780232226525,0.00011814520333472926,121.79679182269636,0.3159342249113604
5.62,6.060636467814163,525.9767009940134,0.20890558920137098,536.9852473365876,0.05625847715047523,-66.69779741338716,0.00011814326542131909,121.79678610408077,0.31593410767705593
5.63,6.060635275649946,525.9767129139992,0.20890577452864315,536.9841539355018,0.056258474522439296,-66.69779250112933,0.00011814133097583869,121.79678038546544,0.31593399044279513
5.64,6.060634088842143,525.9767248339859,0.20890595984684637,536.9830605360748,0.05625847189472852,-66.69778758549246,0.00011813939999251165,121.79677466685041,0.3159338732085781
5.65,6.060632907366168,525.9767367539735,0.20890614515598066,536.9819671383065,0.05625846926734307,-66.6977826664773,0.00011813747246557123,121.79676894823567,0.31593375597440476
5.66,6.060631731197519,525.9767486739619,0.20890633045604604,536.9808737421969,0.056258466640283125,-66.69777774408455,0.00011813554838926029,121.79676322962119,0.31593363874027514
5.67,6.060630560311778,525.9767605939512,0.20890651574704255,536.979780347746,0.05625846401354888,-66.69777281831496,0.00011813362775783132,121.79675751100702,0.3159335215061893
5.68,6.06062939468461,525.9767725139416,0.2089067010289702,536.978686954954,0.056258461387140496,-66.69776788916927,0.00011813171056554638,121.79675179239314,0.3159334042721472
5.69,6.060628234291764,525.9767844339328,0.20890688630182896,536.977593563821,0.05625845876105816,-66.69776295664818,0.00011812979680667712,121.79674607377953,0.31593328703814894
5.7,6.060627079109071,525.9767963539251,0.2089070715656189,536.9765001743467,0.05625845613530205,-66.69775802075245,0.00011812788647550475,121.79674035516622,0.3159331698041944
5.71,6.060625929112439,525.9768082739184,0.20890725682034006,536.9754067865315,0.05625845350987234,-66.69775308148276,0.00011812597956631998,121.7967346365532,0.3159330525702836
5.72,6.060624784277863,525.9768201939129,0.2089074420659924,536.9743134003752,0.05625845088476921,-66.69774813883988,0.00011812407607342304,121.79672891794046,0.31593293533641664
5.73,6.060623644581409,525.9768321139084,0.20890762730257598,536.9732200158779,0.05625844825999285,-66.69774319282452,0.00011812217599112368,121.79672319932801,0.3159328181025935
5.74,6.060622509999229,525.976844033905,0.2089078125300908,536.9721266330398,0.056258445635543414,-66.69773824343741,0.00011812027931374108,121.79671748071586,0.31593270086881414
5.75,6.060621380507547,525.9768559539028,0.20890799774853688,536.9710332518607,0.0562584430114211,-66.69773329067928,0.0001181183860356039,121.79671176210398,0.3159325836350786
5.76,6.0606202560826645,525.9768678739019,0.20890818295791422,536.9699398723408,0.05625844038762608,-66.69772833455083,0.00011811649615105022,121.7967060434924,0.3159324664013869
5.7700000000000005,6.060619136700962,525.9768797939022,0.2089083681582229,536.96884649448,0.05625843776415853,-66.69772337505282,0.00011811460965442754,121.79670032488112,0.31593234916773905
5.78,6.060618022338891,525.9768917139038,0.20890855334946284,536.9677531182784,0.05625843514101863,-66.69771841218595,0.00011811272654009275,121.79669460627012,0.31593223193413505
5.79,6.060616912972978,525.9769036339067,0.20890873853163416,536.9666597437362,0.05625843251820655,-66.69771344595095,0.00011811084680241209,121.79668888765941,0.31593211470057486
5.8,6.060615808579824,525.9769155539108,0.20890892370473682,536.9655663708533,0.05625842989572249,-66.69770847634857,0.0001181089704357612,121.796683169049,0.3159319974670586
5.8100000000000005,6.060614709136101,525.9769274739164,0.20890910886877084,536.9644729996295,0.0562584272735666,-66.69770350337949,0.000118107097434525,121.79667745043888,0.31593188023358615
5.82,6.0606136146185525,525.9769393939233,0.20890929402373626,536.9633796300652,0.056258424651739074,-66.69769852704445,0.00011810522779309776,121.79667173182905,0.31593176300015763
5.83,6.060612525003993,525.9769513139317,0.2089094791696331,536.9622862621604,0.05625842203024009,-66.69769354734419,0.00011810336150588301,121.79666601321951,0.315931645766773
5.84,6.060611440269307,525.9769632339415,0.20890966430646135,536.961192895915,0.05625841940906982,-66.6976885642794,0.0001181014985672936,121.79666029461028,0.31593152853343226
5.8500000000000005,6.060610360391446,525.9769751539529,0.20890984943422106,536.9600995313291,0.05625841678822844,-66.69768357785084,0.00011809963897175159,121.79665457600132,0.31593141130013547
5.86,6.060609285347431,525.9769870739658,0.2089100345529122,536.9590061684027,0.05625841416771613,-66.69767858805919,0.00011809778271368827,121.79664885739267,0.3159312940668826
5.87,6.0606082151143505,525.9769989939801,0.20891021966253484,536.9579128071358,0.056258411547533076,-66.69767359490521,0.0001180959297875442,121.7966431387843,0.3159311768336736
5.88,6.060607149669357,525.9770109139962,0.208910404763089,536.9568194475287,0.056258408927679436,-66.69766859838961,0.00011809408018776905,121.79663742017624,0.31593105960050855
5.89,6.060606088989671,525.9770228340138,0.20891058985457467,536.955726089581,0.05625840630815541,-66.69766359851309,0.00011809223390882174,121.79663170156847,0.3159309423673875
5.9,6.060605033052575,525.9770347540331,0.20891077493699187,536.9546327332932,0.05625840368896116,-66.6976585952764,0.00011809039094517028,121.796625982961,0.31593082513431037
5.91,6.060603981835417,525.977046674054,0.20891096001034062,536.953539378665,0.056258401070096865,-66.69765358868024,0.00011808855129129189,121.79662026435382,0.3159307079012772
5.92,6.060602935315607,525.9770585940767,0.20891114507462094,536.9524460256966,0.05625839845156271,-66.69764857872534,0.0001180867149416728,121.79661454574695,0.31593059066828805
5.93,6.060601893470617,525.977070514101,0.20891133012983287,536.9513526743881,0.056258395833358864,-66.6976435654124,0.00011808488189080846,121.79660882714036,0.31593047343534286
5.94,6.06060085627798,525.9770824341272,0.2089115151759764,536.9502593247392,0.05625839321548551,-66.69763854874216,0.00011808305213320326,121.79660310853407,0.31593035620244164
5.95,6.06059982371529,525.9770943541552,0.20891170021305155,536.9491659767505,0.05625839059794282,-66.69763352871534,0.00011808122566337074,121.7965973899281,0.31593023896958444
5.96,6.060598795760245,525.9771062741848,0.2089118852410584,536.9480726304215,0.05625838798073097,-66.69762850533266,0.00011807940247583377,121.79659167132239,0.31593012173677126
5.97,6.060597772406238,525.9771181942165,0.20891207025999686,536.9469792857525,0.05625838536385014,-66.6976234785948,0.000118077582565221,121.79658595271701,0.3159300045040021
5.98,6.060596753644619,525.9771301142499,0.208912255269867,536.9458859427435,0.05625838274730051,-66.69761844850252,0.00011807576592615716,121.79658023411191,0.31592988727127697
5.99,6.060595739454798,525.9771420342853,0.20891244027066888,536.9447926013945,0.05625838013108225,-66.69761341505651,0.00011807395255320159,121.79657451550712,0.3159297700385959
6.0,6.060594729816276,525.9771539543225,0.20891262526240245,536.9436992617057,0.056258377515195544,-66.69760837825748,0.00011807214244092282,121.79656879690263,0.31592965280595886
6.01,6.0605937247086485,525.9771658743617,0.20891281024506778,536.9426059236769,0.05625837489964056,-66.69760333810619,0.00011807033558389855,121.79656307829845,0.3159295355733659
6.0200000000000005,6.060592724111606,525.9771777944029,0.20891299521866485,536.9415125873082,0.05625837228441749,-66.69759829460331,0.00011806853197671562,121.79655735969455,0.315929418340817
6.03,6.060591728004928,525.977189714446,0.20891318018319371,536.9404192525998,0.05625836966952649,-66.69759324774957,0.00011806673161397005,121.79655164109096,0.3159293011083122
6.04,6.060590736368488,525.9772016344912,0.20891336513865436,536.9393259195516,0.056258367054967756,-66.69758819754568,0.00011806493449026695,121.79654592248768,0.31592918387585145
6.05,6.060589749182253,525.9772135545384,0.20891355008504683,536.9382325881637,0.05625836444074145,-66.69758314399238,0.00011806314060022052,121.79654020388469,0.31592906664343484
6.0600000000000005,6.060588766426278,525.9772254745876,0.20891373502237112,536.9371392584361,0.05625836182684775,-66.69757808709035,0.0001180613499384541,121.79653448528201,0.3159289494110623
6.07,6.060587788080709,525.9772373946389,0.20891391995062727,536.9360459303688,0.05625835921328684,-66.69757302684032,0.00011805956249960006,121.79652876667963,0.31592883217873385
6.08,6.060586814125785,525.9772493146924,0.2089141048698153,536.9349526039618,0.056258356600058894,-66.697567963243,0.00011805777827829981,121.79652304807755,0.3159287149464496
6.09,6.060585844541832,525.9772612347481,0.20891428977993518,536.9338592792154,0.056258353987164084,-66.69756289629912,0.00011805599726920382,121.79651732947578,0.31592859771420945
6.1000000000000005,6.060584879309265,525.9772731548059,0.208914474680987,536.9327659561294,0.05625835137460259,-66.69755782600937,0.00011805421946697157,121.7965116108743,0.3159284804820134
6.11,6.06058391840859,525.9772850748658,0.20891465957297073,536.9316726347039,0.056258348762374594,-66.69755275237449,0.00011805244486627152,121.79650589227315,0.31592836324986157
6.12,6.0605829618204,525.9772969949281,0.2089148444558864,536.9305793149389,0.056258346150480254,-66.69754767539516,0.00011805067346178116,121.79650017367229,0.3159282460177539
6.13,6.060582009525374,525.9773089149926,0.20891502932973402,536.9294859968345,0.056258343538919765,-66.69754259507211,0.00011804890524818688,121.79649445507174,0.3159281287856903
6.140000000000001,6.0605810615042826,525.9773208350593,0.20891521419451364,536.9283926803907,0.056258340927693294,-66.69753751140604,0.00011804714022018406,121.79648873647149,0.315928011553671
6.15,6.0605801177379774,525.9773327551284,0.20891539905022524,536.9272993656077,0.056258338316801014,-66.69753242439768,0.00011804537837247699,121.79648301787154,0.3159278943216958
6.16,6.0605791782074006,525.9773446751998,0.20891558389686887,536.9262060524852,0.05625833570624311,-66.69752733404772,0.00011804361969977889,121.79647729927191,0.3159277770897649
6.17,6.060578242893579,525.9773565952736,0.20891576873444453,536.9251127410236,0.056258333096019755,-66.69752224035689,0.00011804186419681184,121.79647158067257,0.31592765985787813
6.18,6.0605773117776245,525.9773685153497,0.20891595356295226,536.9240194312227,0.056258330486131124,-66.69751714332588,0.00011804011185830681,121.79646586207356,0.31592754262603556
6.19,6.060576384840733,525.9773804354282,0.20891613838239204,536.9229261230826,0.056258327876577384,-66.69751204295542,0.00011803836267900366,121.79646014347485,0.3159274253942373
6.2,6.060575462064186,525.9773923555092,0.2089163231927639,536.9218328166033,0.05625832526735872,-66.69750693924621,0.00011803661665365105,121.79645442487644,0.3159273081624832
6.21,6.060574543429349,525.9774042755927,0.20891650799406788,536.920739511785,0.056258322658475315,-66.69750183219895,0.00011803487377700648,121.79644870627834,0.31592719093077337
6.22,6.06057362891767,525.9774161956786,0.208916692786304,536.9196462086276,0.056258320049927334,-66.69749672181437,0.00011803313404383624,121.79644298768056,0.31592707369910783
6.23,6.060572718510679,525.977428115767,0.20891687756947225,536.9185529071311,0.05625831744171495,-66.69749160809316,0.00011803139744891542,121.79643726908309,0.31592695646748653
6.24,6.06057181218999,525.977440035858,0.20891706234357266,536.9174596072958,0.05625831483383835,-66.69748649103605,0.00011802966398702791,121.79643155048592,0.31592683923590953
6.25,6.060570909937298,525.9774519559516,0.20891724710860526,536.9163663091214,0.056258312226297694,-66.69748137064371,0.0001180279336529663,121.79642583188905,0.31592672200437677
6.26,6.060570011734381,525.9774638760476,0.20891743186457007,536.915273012608,0.05625830961909317,-66.69747624691688,0.00011802620644153193,121.79642011329251,0.3159266047728883
6.2700000000000005,6.060569117563094,525.9774757961463,0.20891761661146707,536.9141797177558,0.05625830701222495,-66.69747111985626,0.0001180244823475349,121.79641439469627,0.31592648754144415
6.28,6.060568227405376,525.9774877162478,0.20891780134929633,536.9130864245649,0.05625830440569321,-66.69746598946254,0.00011802276136579394,121.79640867610036,0.31592637031004434
6.29,6.060567341243246,525.9774996363518,0.20891798607805784,536.911993133035,0.056258301799498124,-66.69746085573645,0.00011802104349113653,121.79640295750474,0.3159262530786888
6.3,6.0605664590588,525.9775115564585,0.20891817079775163,536.9108998431665,0.056258299193639866,-66.69745571867868,0.00011801932871839876,121.79639723890945,0.3159261358473776
6.3100000000000005,6.060565580834214,525.9775234765679,0.2089183555083777,536.9098065549591,0.05625829658811861,-66.69745057828996,0.00011801761704242542,121.79639152031446,0.3159260186161108
6.32,6.060564706551744,525.97753539668,0.2089185402099361,536.9087132684132,0.05625829398293453,-66.69744543457095,0.00011801590845806988,121.79638580171978,0.3159259013848883
6.33,6.060563836193721,525.9775473167949,0.20891872490242683,536.9076199835285,0.05625829137808781,-66.6974402875224,0.00011801420296019415,121.79638008312543,0.31592578415371014
6.34,6.060562969742556,525.9775592369125,0.20891890958584988,536.9065267003053,0.05625828877357863,-66.69743513714499,0.00011801250054366884,121.79637436453137,0.3159256669225764
6.3500000000000005,6.0605621071807345,525.977571157033,0.2089190942602053,536.9054334187435,0.05625828616940714,-66.69742998343943,0.00011801080120337314,121.79636864593765,0.315925549691487
6.36,6.060561248490822,525.9775830771563,0.20891927892549314,536.9043401388433,0.05625828356557354,-66.69742482640643,0.00011800910493419476,121.79636292734423,0.31592543246044197
6.37,6.060560393655456,525.9775949972824,0.20891946358171334,536.9032468606044,0.05625828096207799,-66.6974196660467,0.00011800741173102999,121.79635720875113,0.3159253152294414
6.38,6.060559542657354,525.9776069174114,0.208919648228866,536.9021535840272,0.05625827835892066,-66.69741450236091,0.00011800572158878363,121.79635149015834,0.3159251979984852
6.390000000000001,6.060558695479305,525.9776188375433,0.20891983286695107,536.9010603091116,0.05625827575610175,-66.6974093353498,0.00011800403450236901,121.79634577156588,0.3159250807675734
6.4,6.060557852104173,525.9776307576782,0.2089200174959686,536.8999670358576,0.056258273153621405,-66.69740416501405,0.00011800235046670791,121.79634005297373,0.315924963536706
6.41,6.060557012514897,525.9776426778159,0.20892020211591864,536.8988737642652,0.05625827055147982,-66.69739899135438,0.00011800066947673063,121.7963343343819,0.31592484630588313
6.42,6.060556176694489,525.9776545979566,0.20892038672680113,536.8977804943346,0.056258267949677164,-66.69739381437147,0.00011799899152737587,121.79632861579039,0.3159247290751046
6.43,6.060555344626036,525.9776665181004,0.20892057132861616,536.8966872260658,0.056258265348213606,-66.69738863406604,0.00011799731661359082,121.79632289719918,0.3159246118443706
6.44,6.060554516292694,525.977678438247,0.20892075592136372,536.8955939594586,0.05625826274708933,-66.69738345043878,0.00011799564473033105,121.7963171786083,0.31592449461368105
6.45,6.0605536916776925,525.9776903583968,0.20892094050504384,536.8945006945133,0.0562582601463045,-66.6973782634904,0.00011799397587256056,121.79631146001773,0.3159243773830359
6.46,6.060552870764335,525.9777022785496,0.20892112507965652,536.8934074312299,0.0562582575458593,-66.6973730732216,0.00011799231003525171,121.79630574142749,0.3159242601524353
6.47,6.060552053535993,525.9777141987055,0.20892130964520178,536.8923141696084,0.0562582549457539,-66.69736787963308,0.00011799064721338523,121.79630002283757,0.3159241429218792
6.48,6.06055123997611,525.9777261188644,0.20892149420167966,536.8912209096488,0.056258252345988476,-66.69736268272553,0.00011798898740195025,121.79629430424797,0.31592402569136757
6.49,6.060550430068201,525.9777380390266,0.20892167874909018,536.8901276513512,0.056258249746563196,-66.69735748249965,0.00011798733059594414,121.79628858565869,0.31592390846090046
6.5,6.060549623795847,525.9777499591919,0.2089218632874333,536.8890343947156,0.05625824714747825,-66.69735227895615,0.00011798567679037266,121.79628286706972,0.31592379123047787
6.51,6.060548821142701,525.9777618793603,0.20892204781670912,536.8879411397421,0.056258244548733786,-66.69734707209572,0.00011798402598024985,121.79627714848108,0.3159236740000998
6.5200000000000005,6.060548022092484,525.9777737995319,0.2089222323369176,536.8868478864307,0.05625824195033,-66.69734186191907,0.00011798237816059799,121.79627142989277,0.31592355676976625
6.53,6.060547226628986,525.9777857197067,0.2089224168480588,536.8857546347814,0.056258239352267064,-66.6973366484269,0.00011798073332644768,121.79626571130477,0.31592343953947727
6.54,6.060546434736064,525.9777976398848,0.2089226013501327,536.8846613847943,0.056258236754545145,-66.69733143161989,0.00011797909147283772,121.7962599927171,0.31592332230923287
6.55,6.060545646397641,525.977809560066,0.2089227858431393,536.8835681364694,0.05625823415716442,-66.69732621149875,0.00011797745259481514,121.79625427412974,0.31592320507903304
6.5600000000000005,6.060544861597708,525.9778214802507,0.2089229703270787,536.8824748898068,0.056258231560125056,-66.69732098806418,0.00011797581668743523,121.79624855554272,0.31592308784887774
6.57,6.060544080320323,525.9778334004385,0.20892315480195087,536.8813816448064,0.05625822896342724,-66.69731576131686,0.0001179741837457614,121.79624283695601,0.31592297061876706
6.58,6.0605433025496085,525.9778453206297,0.20892333926775583,536.8802884014684,0.05625822636707114,-66.6973105312575,0.00011797255376486526,121.79623711836963,0.31592285338870096
6.59,6.060542528269752,525.9778572408242,0.20892352372449358,536.8791951597927,0.05625822377105692,-66.6973052978868,0.00011797092673982661,121.79623139978358,0.31592273615867944
6.6000000000000005,6.060541757465007,525.9778691610221,0.20892370817216419,536.8781019197795,0.056258221175384766,-66.69730006120545,0.00011796930266573335,121.79622568119784,0.3159226189287026
6.61,6.060540990119691,525.9778810812234,0.20892389261076763,536.8770086814287,0.05625821858005485,-66.69729482121414,0.0001179676815376815,121.79621996261244,0.31592250169877034
6.62,6.060540226218183,525.9778930014281,0.2089240770403039,536.8759154447405,0.05625821598506735,-66.69728957791358,0.00011796606335077522,121.79621424402735,0.3159223844688827
6.63,6.060539465745384,525.9779049216362,0.20892426146077311,536.8748222097147,0.056258213390422425,-66.69728433130446,0.00011796444810014493,121.79620852544261,0.31592226723903977
6.640000000000001,6.060538708688864,525.9779168418478,0.2089244458721752,536.8737289763515,0.056258210796120256,-66.69727908138746,0.00011796283578103405,121.79620280685819,0.3159221500092414
6.65,6.060537955033925,525.9779287620628,0.20892463027451022,536.8726357446509,0.05625820820216102,-66.69727382816328,0.00011796122638860028,121.79619708827408,0.31592203277948777
6.66,6.060537204765392,525.9779406822813,0.20892481466777818,536.8715425146129,0.05625820560854489,-66.69726857163262,0.00011795961991798782,121.79619136969032,0.3159219155497788
6.67,6.0605364578681575,525.9779526025033,0.20892499905197906,536.8704492862377,0.056258203015272026,-66.69726331179616,0.00011795801636434904,121.79618565110687,0.31592179832011447
6.68,6.060535714327178,525.9779645227288,0.20892518342711294,536.8693560595251,0.05625820042234262,-66.69725804865462,0.0001179564157228445,121.79617993252376,0.31592168109049484
6.69,6.060534974127473,525.9779764429578,0.20892536779317983,536.8682628344753,0.056258197829756836,-66.69725278220866,0.00011795481798864289,121.79617421394097,0.31592156386091996
