t,NAE,KTOT,VIC,VTW
7.5,2109.923299,3622.536719500002,25.040257284787163,39.895138785
7.51,2109.923316732,3622.536715126002,25.04025711804353,39.89513870338
7.5200000000000005,2109.9233344639997,3622.536710752002,25.040256951341856,39.89513862176
7.53,2109.923352196,3622.536706378002,25.040256784682065,39.89513854014
7.54,2109.923369928,3622.536702004002,25.0402566180641,39.89513845852
7.55,2109.9233876599997,3622.536697630002,25.040256451487892,39.8951383769
7.5600000000000005,2109.923405392,3622.536693256002,25.040256284953376,39.89513829528
7.57,2109.923423124,3622.536688882002,25.04025611846049,39.89513821366
7.58,2109.9234408559996,3622.536684508002,25.040255952009165,39.89513813204
7.59,2109.923458588,3622.536680134002,25.040255785599335,39.89513805042
7.6000000000000005,2109.9234763199997,3622.536675760002,25.04025561923094,39.8951379688
7.61,2109.923494052,3622.536671386002,25.04025545290391,39.89513788718
7.62,2109.923511784,3622.536667012002,25.040255286618184,39.89513780556
7.63,2109.9235295159997,3622.536662638002,25.040255120373693,39.89513772394
7.640000000000001,2109.923547248,3622.5366582640017,25.040254954170372,39.89513764232
7.65,2109.92356498,3622.536653890002,25.04025478800816,39.8951375607
7.66,2109.9235827119996,3622.536649516002,25.040254621886984,39.89513747908
7.67,2109.923600444,3622.536645142002,25.040254455806785,39.89513739746
7.68,2109.9236181759998,3622.536640768002,25.040254289767496,39.89513731584
7.69,2109.9236359079996,3622.536636394002,25.040254123769053,39.89513723422
7.7,2109.92365364,3622.536632020002,25.04025395781139,39.8951371526
7.71,2109.9236713719997,3622.5366276460018,25.04025379189444,39.89513707098
7.72,2109.923689104,3622.536623272002,25.04025362601814,39.89513698936
7.73,2109.923706836,3622.536618898002,25.040253460182424,39.89513690774
7.74,2109.9237245679997,3622.536614524002,25.040253294387227,39.89513682612
7.75,2109.9237423,3622.536610150002,25.040253128632482,39.8951367445
7.76,2109.923760032,3622.536605776002,25.040252962918125,39.89513666288
7.7700000000000005,2109.9237777639996,3622.536601402002,25.040252797244094,39.89513658126
7.78,2109.923795496,3622.536597028002,25.04025263161032,39.89513649964
7.79,2109.9238132279997,3622.536592654002,25.040252466016735,39.89513641802
7.8,2109.92383096,3622.536588280002,25.040252300463283,39.8951363364
7.8100000000000005,2109.923848692,3622.536583906002,25.04025213494989,39.89513625478
7.82,2109.9238664239997,3622.536579532002,25.040251969476493,39.89513617316
7.83,2109.923884156,3622.536575158002,25.04025180404303,39.89513609154
7.84,2109.923901888,3622.536570784002,25.040251638649433,39.89513600992
7.8500000000000005,2109.9239196199997,3622.536566410002,25.040251473295637,39.8951359283
7.86,2109.923937352,3622.536562036002,25.040251307981578,39.89513584668
7.87,2109.9239550839998,3622.536557662002,25.040251142707188,39.89513576506
7.88,2109.9239728159996,3622.536553288002,25.040250977472404,39.89513568344
7.890000000000001,2109.923990548,3622.5365489140017,25.04025081227716,39.89513560182
7.9,2109.9240082799997,3622.536544540002,25.04025064712139,39.8951355202
7.91,2109.924026012,3622.536540166002,25.040250482005032,39.89513543858
7.92,2109.924043744,3622.536535792002,25.04025031692802,39.89513535696
7.930000000000001,2109.9240614759997,3622.536531418002,25.040250151890284,39.89513527534
7.94,2109.924079208,3622.536527044002,25.040249986891766,39.89513519372
7.95,2109.92409694,3622.536522670002,25.040249821932395,39.8951351121
7.96,2109.9241146719996,3622.5365182960018,25.040249657012108,39.89513503048
7.97,2109.924132404,3622.536513922002,25.040249492130837,39.89513494886
7.98,2109.9241501359998,3622.536509548002,25.04024932728852,39.89513486724
7.99,2109.924167868,3622.536505174002,25.040249162485093,39.89513478562
8.0,2109.9241856,3622.536500800002,25.04024899772049,39.895134704
8.01,2109.9242033319997,3622.536496426002,25.040248832994642,39.89513462238
8.02,2109.924221064,3622.536492052002,25.040248668307488,39.89513454076
8.03,2109.924238796,3622.536487678002,25.04024850365896,39.89513445914
8.040000000000001,2109.9242565279997,3622.536483304002,25.040248339048997,39.89513437752
8.05,2109.92427426,3622.536478930002,25.040248174477526,39.8951342959
8.06,2109.924291992,3622.536474556002,25.040248009944488,39.89513421428
8.07,2109.9243097239996,3622.536470182002,25.04024784544982,39.89513413266
8.08,2109.924327456,3622.536465808002,25.04024768099345,39.89513405104
8.09,2109.9243451879997,3622.536461434002,25.040247516575313,39.89513396942
8.1,2109.92436292,3622.536457060002,25.04024735219535,39.8951338878
8.11,2109.924380652,3622.536452686002,25.040247187853492,39.89513380618
8.120000000000001,2109.9243983839997,3622.536448312002,25.04024702354967,39.89513372456
8.13,2109.924416116,3622.536443938002,25.04024685928383,39.89513364294
8.14,2109.924433848,3622.5364395640017,25.040246695055895,39.89513356132
8.15,2109.9244515799996,3622.536435190002,25.040246530865808,39.8951334797
8.16,2109.924469312,3622.536430816002,25.040246366713497,39.89513339808
8.17,2109.9244870439998,3622.536426442002,25.0402462025989,39.89513331646
8.18,2109.9245047759996,3622.536422068002,25.040246038521953,39.89513323484
8.19,2109.924522508,3622.536417694002,25.04024587448259,39.89513315322
8.2,2109.9245402399997,3622.536413320002,25.040245710480743,39.8951330716
8.21,2109.924557972,3622.5364089460018,25.04024554651635,39.89513298998
8.22,2109.924575704,3622.536404572002,25.040245382589347,39.89513290836
8.23,2109.9245934359997,3622.536400198002,25.040245218699663,39.89513282674
8.24,2109.924611168,3622.536395824002,25.04024505484724,39.89513274512
8.25,2109.9246289,3622.536391450002,25.040244891032007,39.8951326635
8.26,2109.9246466319996,3622.536387076002,25.040244727253903,39.89513258188
8.27,2109.924664364,3622.536382702002,25.040244563512857,39.89513250026
8.28,2109.9246820959997,3622.536378328002,25.04024439980881,39.89513241864
8.290000000000001,2109.924699828,3622.536373954002,25.040244236141692,39.89513233702
8.3,2109.92471756,3622.536369580002,25.04024407251144,39.8951322554
8.31,2109.9247352919997,3622.536365206002,25.040243908917994,39.89513217378
8.32,2109.924753024,3622.536360832002,25.04024374536128,39.89513209216
8.33,2109.924770756,3622.536356458002,25.040243581841235,39.89513201054
8.34,2109.9247884879996,3622.536352084002,25.040243418357797,39.89513192892
8.35,2109.92480622,3622.536347710002,25.040243254910898,39.8951318473
8.36,2109.9248239519998,3622.536343336002,25.040243091500475,39.89513176568
8.370000000000001,2109.9248416839996,3622.536338962002,25.04024292812646,39.89513168406
8.38,2109.924859416,3622.536334588002,25.04024276478879,39.89513160244
8.39,2109.9248771479997,3622.5363302140017,25.0402426014874,39.89513152082
8.4,2109.92489488,3622.536325840002,25.040242438222222,39.8951314392
8.41,2109.924912612,3622.536321466002,25.040242274993194,39.89513135758
8.42,2109.9249303439997,3622.536317092002,25.040242111800247,39.89513127596
8.43,2109.924948076,3622.536312718002,25.04024194864332,39.89513119434
8.44,2109.924965808,3622.536308344002,25.040241785522344,39.89513111272
8.45,2109.9249835399996,3622.536303970002,25.040241622437257,39.8951310311
8.46,2109.925001272,3622.5362995960018,25.040241459387993,39.89513094948
8.47,2109.9250190039998,3622.536295222002,25.040241296374486,39.89513086786
8.48,2109.925036736,3622.536290848002,25.04024113339667,39.89513078624
8.49,2109.925054468,3622.536286474002,25.04024097045448,39.89513070462
8.5,2109.9250721999997,3622.536282100002,25.04024080754785,39.895130623
8.51,2109.925089932,3622.536277726002,25.04024064467672,39.89513054138
8.52,2109.925107664,3622.536273352002,25.04024048184102,39.89513045976
8.53,2109.9251253959997,3622.5362689780018,25.040240319040684,39.89513037814
8.540000000000001,2109.925143128,3622.536264604002,25.04024015627565,39.89513029652
8.55,2109.92516086,3622.536260230002,25.040239993545853,39.8951302149
8.56,2109.9251785919996,3622.536255856002,25.040239830851224,39.89513013328
8.57,2109.925196324,3622.536251482002,25.0402396681917,39.89513005166
8.58,2109.9252140559997,3622.536247108002,25.040239505567214,39.89512997004
8.59,2109.925231788,3622.536242734002,25.040239342977706,39.89512988842
8.6,2109.92524952,3622.536238360002,25.040239180423104,39.8951298068
8.61,2109.9252672519997,3622.536233986002,25.040239017903346,39.89512972518
8.620000000000001,2109.925284984,3622.536229612002,25.04023885541837,39.89512964356
8.63,2109.925302716,3622.536225238002,25.040238692968106,39.89512956194
8.64,2109.9253204479996,3622.5362208640017,25.04023853055249,39.89512948032
8.65,2109.92533818,3622.536216490002,25.040238368171455,39.8951293987
8.66,2109.9253559119998,3622.536212116002,25.04023820582494,39.89512931708
8.67,2109.9253736439996,3622.536207742002,25.04023804351288,39.89512923546
8.68,2109.925391376,3622.536203368002,25.040237881235203,39.89512915384
8.69,2109.9254091079997,3622.536198994002,25.04023771899185,39.89512907222
8.700000000000001,2109.92542684,3622.536194620002,25.040237556782753,39.8951289906
8.71,2109.925444572,3622.5361902460018,25.04023739460785,39.89512890898
8.72,2109.9254623039997,3622.536185872002,25.04023723246707,39.89512882736
8.73,2109.925480036,3622.536181498002,25.040237070360355,39.89512874574
8.74,2109.925497768,3622.536177124002,25.040236908287632,39.89512866412
8.75,2109.9255154999996,3622.536172750002,25.04023674624884,39.8951285825
8.76,2109.925533232,3622.536168376002,25.040236584243917,39.89512850088
8.77,2109.9255509639997,3622.536164002002,25.040236422272795,39.89512841926
8.78,2109.925568696,3622.5361596280018,25.040236260335405,39.89512833764
8.790000000000001,2109.925586428,3622.536155254002,25.040236098431684,39.89512825602
8.8,2109.9256041599997,3622.536150880002,25.04023593656157,39.8951281744
8.81,2109.925621892,3622.536146506002,25.040235774724994,39.89512809278
8.82,2109.925639624,3622.536142132002,25.040235612921894,39.89512801116
8.83,2109.9256573559996,3622.536137758002,25.040235451152203,39.89512792954
8.84,2109.925675088,3622.536133384002,25.040235289415854,39.89512784792
8.85,2109.9256928199998,3622.536129010002,25.040235127712783,39.8951277663
8.86,2109.9257105519996,3622.536124636002,25.040234966042927,39.89512768468
8.870000000000001,2109.925728284,3622.536120262002,25.040234804406218,39.89512760306
8.88,2109.9257460159997,3622.536115888002,25.04023464280259,39.89512752144
8.89,2109.925763748,3622.5361115140017,25.040234481231984,39.89512743982
8.9,2109.92578148,3622.536107140002,25.040234319694328,39.8951273582
8.91,2109.9257992119997,3622.536102766002,25.04023415818956,39.89512727658
8.92,2109.925816944,3622.536098392002,25.040233996717614,39.895127194960004
8.93,2109.925834676,3622.536094018002,25.04023383527842,39.89512711334
8.94,2109.9258524079996,3622.536089644002,25.040233673871924,39.89512703172
8.950000000000001,2109.92587014,3622.536085270002,25.04023351249805,39.8951269501
8.96,2109.9258878719997,3622.5360808960017,25.04023335115674,39.89512686848
8.97,2109.925905604,3622.536076522002,25.040233189847925,39.895126786860004
8.98,2109.925923336,3622.536072148002,25.04023302857154,39.89512670524
8.99,2109.9259410679997,3622.536067774002,25.040232867327518,39.89512662362
9.0,2109.9259588,3622.536063400002,25.0402327061158,39.895126542
9.01,2109.925976532,3622.536059026002,25.040232544936313,39.89512646038
9.02,2109.9259942639997,3622.536054652002,25.040232383788997,39.895126378760004
9.03,2109.926011996,3622.5360502780018,25.040232222673787,39.89512629714
9.040000000000001,2109.926029728,3622.536045904002,25.040232061590615,39.89512621552
9.05,2109.9260474599996,3622.536041530002,25.040231900539418,39.8951261339
9.06,2109.926065192,3622.536037156002,25.040231739520127,39.89512605228
9.07,2109.9260829239997,3622.536032782002,25.040231578532683,39.895125970660004
9.08,2109.926100656,3622.536028408002,25.040231417577015,39.89512588904
9.09,2109.926118388,3622.536024034002,25.040231256653062,39.89512580742
9.1,2109.9261361199997,3622.536019660002,25.040231095760756,39.8951257258
9.11,2109.926153852,3622.536015286002,25.04023093490003,39.89512564418
9.120000000000001,2109.926171584,3622.536010912002,25.040230774070825,39.895125562560004
9.13,2109.9261893159996,3622.536006538002,25.04023061327307,39.89512548094
9.14,2109.926207048,3622.536002164002,25.0402304525067,39.89512539932
9.15,2109.9262247799998,3622.535997790002,25.040230291771657,39.8951253177
9.16,2109.926242512,3622.535993416002,25.040230131067865,39.89512523608
9.17,2109.926260244,3622.535989042002,25.040229970395266,39.895125154460004
9.18,2109.9262779759997,3622.535984668002,25.040229809753797,39.89512507284
9.19,2109.926295708,3622.535980294002,25.040229649143384,39.89512499122
9.200000000000001,2109.92631344,3622.535975920002,25.04022948856397,39.8951249096
9.21,2109.9263311719997,3622.5359715460017,25.04022932801548,39.89512482798
9.22,2109.926348904,3622.535967172002,25.040229167497863,39.895124746360004
9.23,2109.926366636,3622.535962798002,25.040229007011042,39.89512466474
9.24,2109.9263843679996,3622.535958424002,25.040228846554957,39.89512458312
9.25,2109.9264021,3622.535954050002,25.040228686129538,39.8951245015
9.26,2109.9264198319997,3622.535949676002,25.040228525734726,39.89512441988
9.27,2109.926437564,3622.535945302002,25.040228365370453,39.895124338260004
9.28,2109.926455296,3622.5359409280018,25.04022820503665,39.89512425664
9.290000000000001,2109.9264730279997,3622.535936554002,25.04022804473326,39.89512417502
9.3,2109.92649076,3622.535932180002,25.04022788446021,39.8951240934
9.31,2109.926508492,3622.535927806002,25.04022772421744,39.89512401178
9.32,2109.9265262239996,3622.535923432002,25.040227564004883,39.895123930160004
9.33,2109.926543956,3622.535919058002,25.040227403822474,39.89512384854
9.34,2109.9265616879998,3622.535914684002,25.04022724367015,39.89512376692
9.35,2109.9265794199996,3622.535910310002,25.040227083547837,39.8951236853
9.36,2109.926597152,3622.535905936002,25.040226923455478,39.89512360368
9.370000000000001,2109.9266148839997,3622.535901562002,25.040226763393008,39.895123522060004
9.38,2109.926632616,3622.535897188002,25.040226603360356,39.89512344044
9.39,2109.926650348,3622.535892814002,25.04022644335746,39.89512335882
9.4,2109.9266680799997,3622.535888440002,25.04022628338426,39.8951232772
9.41,2109.926685812,3622.535884066002,25.040226123440682,39.89512319558
9.42,2109.926703544,3622.535879692002,25.040225963526666,39.895123113960004
9.43,2109.9267212759996,3622.535875318002,25.040225803642144,39.89512303234
9.44,2109.926739008,3622.535870944002,25.04022564378705,39.89512295072
9.450000000000001,2109.9267567399997,3622.535866570002,25.040225483961326,39.8951228691
9.46,2109.926774472,3622.5358621960017,25.040225324164897,39.89512278748
9.47,2109.926792204,3622.535857822002,25.040225164397704,39.895122705860004
9.48,2109.9268099359997,3622.535853448002,25.040225004659682,39.89512262424
9.49,2109.926827668,3622.535849074002,25.04022484495076,39.89512254262
9.5,2109.9268454,3622.535844700002,25.040224685270882,39.895122461
9.51,2109.9268631319997,3622.535840326002,25.040224525619973,39.89512237938
9.52,2109.926880864,3622.535835952002,25.040224365997975,39.895122297760004
9.53,2109.926898596,3622.5358315780018,25.04022420640482,39.89512221614
9.540000000000001,2109.9269163279996,3622.535827204002,25.04022404684044,39.89512213452
9.55,2109.92693406,3622.535822830002,25.040223887304773,39.8951220529
9.56,2109.9269517919997,3622.535818456002,25.040223727797756,39.89512197128
9.57,2109.926969524,3622.535814082002,25.04022356831932,39.895121889660004
9.58,2109.926987256,3622.535809708002,25.040223408869398,39.89512180804
9.59,2109.9270049879997,3622.535805334002,25.04022324944793,39.89512172642
9.6,2109.92702272,3622.535800960002,25.040223090054848,39.8951216448
9.61,2109.927040452,3622.535796586002,25.04022293069009,39.89512156318
9.620000000000001,2109.9270581839996,3622.535792212002,25.040222771353584,39.895121481560004
9.63,2109.927075916,3622.535787838002,25.040222612045273,39.89512139994
9.64,2109.9270936479998,3622.535783464002,25.040222452765082,39.89512131832
9.65,2109.92711138,3622.535779090002,25.040222293512954,39.8951212367
9.66,2109.927129112,3622.535774716002,25.040222134288822,39.89512115508
9.67,2109.9271468439997,3622.535770342002,25.04022197509262,39.895121073460004
9.68,2109.927164576,3622.535765968002,25.040221815924284,39.89512099184
9.69,2109.927182308,3622.535761594002,25.040221656783743,39.89512091022
9.700000000000001,2109.9272000399997,3622.535757220002,25.040221497670938,39.8951208286
9.71,2109.927217772,3622.5357528460017,25.040221338585802,39.89512074698
9.72,2109.927235504,3622.535748472002,25.04022117952827,39.895120665360004
9.73,2109.9272532359996,3622.535744098002,25.040221020498276,39.89512058374
9.74,2109.927270968,3622.535739724002,25.040220861495758,39.89512050212
9.75,2109.9272886999997,3622.535735350002,25.040220702520646,39.8951204205
9.76,2109.927306432,3622.535730976002,25.040220543572875,39.89512033888
9.77,2109.927324164,3622.535726602002,25.040220384652383,39.895120257260004
9.78,2109.9273418959997,3622.5357222280018,25.040220225759104,39.89512017564
9.790000000000001,2109.927359628,3622.535717854002,25.04022006689297,39.89512009402
9.8,2109.92737736,3622.535713480002,25.04021990805392,39.8951200124
9.81,2109.9273950919996,3622.535709106002,25.040219749241885,39.89511993078
9.82,2109.927412824,3622.535704732002,25.040219590456804,39.895119849160004
9.83,2109.9274305559998,3622.535700358002,25.040219431698606,39.89511976754
9.84,2109.9274482879996,3622.535695984002,25.04021927296723,39.89511968592
9.85,2109.92746602,3622.535691610002,25.040219114262612,39.8951196043
9.86,2109.9274837519997,3622.535687236002,25.04021895558468,39.89511952268
9.870000000000001,2109.927501484,3622.535682862002,25.040218796933377,39.895119441060004
9.88,2109.927519216,3622.535678488002,25.040218638308634,39.89511935944
9.89,2109.9275369479997,3622.535674114002,25.040218479710386,39.89511927782
9.9,2109.92755468,3622.535669740002,25.040218321138564,39.8951191962
9.91,2109.927572412,3622.535665366002,25.04021816259311,39.89511911458
9.92,2109.9275901439996,3622.535660992002,25.040218004073953,39.895119032960004
9.93,2109.927607876,3622.535656618002,25.040217845581033,39.89511895134
9.94,2109.9276256079997,3622.535652244002,25.04021768711428,39.89511886972
9.950000000000001,2109.92764334,3622.535647870002,25.04021752867363,39.8951187881
9.96,2109.927661072,3622.5356434960017,25.04021737025902,39.89511870648
9.97,2109.9276788039997,3622.535639122002,25.040217211870377,39.895118624860004
9.98,2109.927696536,3622.535634748002,25.040217053507646,39.89511854324
9.99,2109.927714268,3622.535630374002,25.040216895170758,39.89511846162
