t,V_s,V_D,n,h,Na
5.68,-63.78385177602567,-108.62923616941293,0.0020313749846672087,0.9834578353544112,20.7001675769598
5.69,-63.783406365933594,-108.14006330485728,0.0020315256351960483,0.9834558160740723,20.541773610616893
5.7,-63.78296075588953,-107.64333868256121,0.0020316764239832934,0.9834538062021716,20.384671363339606
5.71,-63.78251494587284,-107.14036883852987,0.0020318273507232364,0.9834518056569275,20.228874610155383
5.72,-63.78206893586211,-106.6314476205875,0.0020319784151117395,0.9834498143570743,20.074396828225613
5.73,-63.78162272583519,-106.11668250697336,0.0020321296168465167,0.9834478322219373,19.921251203414002
5.74,-63.781176315769684,-105.5961497357836,0.0020322809556333654,0.9834458591730889,19.769450353790152
5.75,-63.78072970564164,-105.06992343067004,0.002032432431169055,0.9834438951297857,19.619007055758317
5.76,-63.78028289542714,-104.53807516024689,0.0020325840431621484,0.9834419400145159,19.46993333766162
5.7700000000000005,-63.779835885100766,-104.00068273472456,0.0020327357913140155,0.9834399937479463,19.322241258373097
5.78,-63.77938867463725,-103.45782209744976,0.0020328876753377793,0.9834380562539513,19.1759421277261
5.79,-63.778941264010356,-102.90957304249504,0.0020330396949458803,0.9834361274563063,19.031047002762257
5.8,-63.7784936531931,-102.35601345994421,0.002033191849851723,0.9834342072791241,18.887566607502936
5.8100000000000005,-63.77804584215781,-101.79722217089397,0.0020333441397707786,0.9834322956471468,18.745511281049442
5.82,-63.777597830876076,-101.23327728708327,0.0020334965644206826,0.9834303924857692,18.60489096772922
5.83,-63.777149619318855,-100.66425540114672,0.002033649123521217,0.9834284977210309,18.465715213179323
5.84,-63.776701207456405,-100.0902310960586,0.0020338018167939858,0.9834266112795297,18.32799317137726
5.8500000000000005,-63.77625259525827,-99.51127600581768,0.002033954643962611,0.9834247330884703,18.19173359558677
5.86,-63.77580378269332,-98.9274579763374,0.0020341076047527226,0.9834228630756608,18.056944838190738
5.87,-63.77535476972987,-98.33883994907902,0.002034260698892881,0.9834210011697516,17.923634826875148
5.88,-63.774905556335895,-97.74547897696308,0.0020344139261163907,0.9834191473007088,17.791811020883486
5.89,-63.774456142477746,-97.14742746464567,0.002034567286150632,0.9834173013970114,17.661480710033665
5.9,-63.77400652812147,-96.5447253130906,0.002034720778728105,0.9834154633885542,17.532650710179457
5.91,-63.773556713232665,-95.93740781317464,0.002034874403585226,0.9834136332063245,17.405327414885186
5.92,-63.7731066977764,-95.32549817528444,0.0020350281604612575,0.9834118107821187,17.279516835141493
5.93,-63.77265648171639,-94.709006460691,0.00203518204909199,0.9834099960468865,17.15522478160512
5.94,-63.77220606501604,-94.08793014462488,0.0020353360692182253,0.983408188932955,17.032456647651376
5.95,-63.771755447638554,-93.46225160013016,0.0020354902205857875,0.9834063893740214,16.911217466955904
5.96,-63.77130462954613,-92.83193467257948,0.0020356445029399354,0.9834045973036931,16.79151204852016
5.97,-63.770853610700115,-92.19692412408284,0.0020357989160265603,0.9834028126558007,16.67334497487055
5.98,-63.77040239106146,-91.55714234271584,0.0020359534595949663,0.9834010353651202,16.556720583572307
5.99,-63.76995097059036,-90.91248668363014,0.0020361081333959046,0.9833992653668595,16.441643040277363
6.0,-63.7694993492464,-90.26282627279186,0.0020362629371820707,0.9833975025967848,16.32811637180918
6.01,-63.76904752698854,-89.60799843354106,0.0020364178707081063,0.9833957469912206,16.2161445137641
6.0200000000000005,-63.768595503775046,-88.94780412297168,0.0020365729337303005,0.98339399848697,16.10573136919494
6.03,-63.768143279563525,-88.28200167363617,0.0020367281260066667,0.9833922570213323,15.996880868927214
6.04,-63.7676908543113,-87.61030770961,0.0020368834472988466,0.9833905225325952,15.889597009178676
6.05,-63.7672382279748,-86.93237893077011,0.0020370388973690473,0.9833887949592385,15.783883980682567
6.0600000000000005,-63.76678540050934,-86.24781260881215,0.002037194475978551,0.9833870742395491,15.679746293487355
6.07,-63.76633237187009,-85.55613424097311,0.0020373501828931085,0.9833853603130152,15.577188786094187
6.08,-63.76587914201151,-84.8567855541014,0.002037506017879854,0.9833836531195234,15.476216803448718
6.09,-63.7654257108874,-84.14910931044945,0.0020376619807076835,0.9833819525994589,15.376836336201348
6.1000000000000005,-63.76497207845097,-83.43233167825584,0.002037818071147253,0.9833802586936999,15.279054191145146
6.11,-63.76451824465479,-82.70553898621499,0.002037974288970963,0.9833785713436143,15.182878197163289
6.12,-63.7640642094508,-81.96764885373737,0.0020381306339529526,0.9833768904910555,15.088317452499856
6.13,-63.76360997279031,-81.21737291202116,0.002038287105869087,0.9833752160783579,14.995382624134704
6.140000000000001,-63.763155534624055,-80.45316832912057,0.0020384437044969495,0.983373548048333,14.904086318553972
6.15,-63.762700894902096,-79.67317317852896,0.0020386004296158305,0.9833718863442661,14.814443548096365
6.16,-63.76224605357391,-78.87511987814318,0.002038757281006722,0.9833702309099118,14.72647232396742
6.17,-63.761791010588354,-78.05621642214038,0.002038914258452302,0.9833685816894899,14.640194412586057
6.18,-63.76133576589368,-77.2129800309477,0.0020390713617369277,0.983366938627682,14.555636354345529
6.19,-63.760880319437526,-76.34099694070684,0.00203922859064663,0.9833653016696268,14.472830820003178
6.2,-63.7604246711669,-75.43456551550973,0.002039385944969104,0.9833636707609196,14.391818536118391
6.21,-63.75996882102824,-74.4861583649968,0.002039543424493693,0.9833620458476036,14.312650927056627
6.22,-63.75951276896735,-73.485557211755,0.002039701029011384,0.9833604268761688,14.235394126560097
6.23,-63.75905651492945,-72.41842004423638,0.0020398587583147984,0.9833588137935482,14.160135100295093
6.24,-63.75860005885915,-71.26375781730745,0.0020400166121981814,0.9833572065471137,14.086991597454512
6.25,-63.75814340070048,-69.98917630885481,0.0020401745904573953,0.9833556050846725,14.016129282751224
6.26,-63.75768654039687,-68.54107453460128,0.0020403326928899097,0.9833540093544636,13.947793807302416
6.2700000000000005,-63.75722947789111,-66.82195652775769,0.002040490919294791,0.9833524193051545,13.882377582652001
6.28,-63.75677221312548,-64.62862400018963,0.002040649269472697,0.9833508348858369,13.820581563429268
6.29,-63.75631474604159,-61.43662632951348,0.0020408077432258654,0.9833492560460237,13.763909702546579
6.3,-63.755857076580504,-55.23556857748011,0.0020409663403581054,0.9833476827356453,13.716971341264335
6.3100000000000005,-63.75539920468268,-27.623698422527823,0.0020411250606747894,0.9833461149050463,13.718865078310696
6.32,-63.754941130288046,-13.739340193311063,0.002041283903982846,0.9833445525049822,13.870155664504354
6.33,-63.75448285333588,-13.923629927484967,0.0020414428700907474,0.9833429954866151,14.02717981586435
6.34,-63.754024373764636,-14.116804380150802,0.0020416019588077473,0.9833414438013175,14.181540704337788
6.3500000000000005,-63.75356569151283,-14.307678365312459,0.0020417611699465195,0.983339897401346,14.33328197395823
6.36,-63.753106806518105,-14.496239503682693,0.0020419205033202895,0.9833383562391051,14.482450462088439
6.37,-63.752647718717206,-14.682488644442065,0.0020420799587429705,0.9833368202671846,14.629092847818136
6.38,-63.75218842804662,-14.86643159924022,0.002042239536030758,0.9833352894387625,14.773255165048031
6.390000000000001,-63.751728934442184,-15.048079598129368,0.0020423992350012106,0.9833337637073698,14.91498295194909
6.4,-63.75126923783916,-15.22744843787105,0.0020425590554734195,0.9833322430269337,15.05432113521027
6.41,-63.75080933817225,-15.404557770578466,0.0020427189972679312,0.9833307273517559,15.19131398972778
6.42,-63.7503492353756,-15.579430801901228,0.0020428790602067485,0.9833292166365115,15.32600510421912
6.43,-63.74988892938279,-15.752093943117334,0.0020430392441133424,0.9833277108362521,15.458437338764648
6.44,-63.74942842012684,-15.92257595420709,0.002043199548812649,0.9833262099064025,15.588652769947714
6.45,-63.748967707540174,-16.090907532784197,0.002043359974131052,0.9833247138027561,15.716692676417878
6.46,-63.74850679155468,-16.257121604787887,0.0020435205198963743,0.9833232224814711,15.842597524475822
6.47,-63.74804567210172,-16.421253014799085,0.002043681185937867,0.9833217358990674,15.966406954537858
6.48,-63.74758434911204,-16.58333739197663,0.0020438419720862065,0.9833202540124243,16.088159770109744
6.49,-63.74712282251588,-16.743410813573306,0.002044002878173485,0.9833187767787772,16.207893932236814
6.5,-63.746661092242896,-16.90151080678037,0.0020441639040332054,0.9833173041557149,16.325646557731716
6.51,-63.746199158222204,-17.057676485839252,0.0020443250495002694,0.9833158361011766,16.441453918609998
6.5200000000000005,-63.745737020382386,-17.21194600505416,0.002044486314410975,0.9833143725734491,16.55535144415332
6.53,-63.745274678651455,-17.364357864427163,0.0020446476986030093,0.9833129135311648,16.667373730242176
6.54,-63.74481213295686,-17.514951286166777,0.0020448092019154716,0.9833114589333058,16.777554524415432
6.55,-63.74434938322553,-17.66376532798739,0.002044970824188779,0.9833100087391802,16.88592679089332
6.5600000000000005,-63.74388642938388,-17.810839022250107,0.002045132565264721,0.9833085629084338,16.992522682034643
6.57,-63.743423271357756,-17.956211239619055,0.002045294424986385,0.9833071214010318,17.097373590675137
6.58,-63.7429599090725,-18.09992070264725,0.0020454564031981834,0.9833056841772634,17.20051014262094
6.59,-63.74249634245287,-18.242005705691916,0.0020456184997460236,0.9833042511977843,17.301962105031965
6.6000000000000005,-63.74203257142303,-18.382504163657934,0.0020457807144771832,0.983302822423583,17.40175847275939
6.61,-63.741568595906706,-18.521453598613657,0.002045943047240168,0.9833013978159463,17.499927561770964
6.62,-63.741104415827046,-18.65889115539525,0.002046105497884778,0.9832999773364739,17.596496985618398
6.63,-63.74064003110669,-18.79485357572471,0.002046268066262126,0.9832985609470826,17.69149364664447
6.640000000000001,-63.740175441667766,-18.929377003323207,0.0020464307522246442,0.983297148610006,17.784943757106127
6.65,-63.73971064743182,-19.062497144384277,0.002046593555626058,0.9832957402877903,17.876872837552316
6.66,-63.739245648319915,-19.194249065577473,0.0020467564763214023,0.9832943359432926,17.96730576256432
6.67,-63.738780444252555,-19.324667332511986,0.002046919514166998,0.9832929355396783,18.056266745574906
6.68,-63.738315035149746,-19.453785912680704,0.002047082669020445,0.9832915390404166,18.143779379933083
6.69,-63.73784942093096,-19.581638253611366,0.002047245940740601,0.9832901464092738,18.229866665970956
6.7,-63.737383601515134,-19.708257232474605,0.002047409329187603,0.9832887576103204,18.314550980243713
6.71,-63.73691757682071,-19.833675160400865,0.0020475728342228246,0.9832873726079161,18.397854157503293
6.72,-63.736451346765605,-19.957923802892203,0.0020477364557089143,0.9832859913667232,18.479797413321148
6.73,-63.73598491126722,-20.081034371982483,0.0020479001935097382,0.983284613851686,18.560401471933357
6.74,-63.735518270242416,-20.203037515312364,0.002048064047490429,0.9832832400280486,18.63968645261755
6.75,-63.73505142360759,-20.32396331069475,0.002048228017517319,0.9832818698613297,18.71767202480419
6.76,-63.73458437127858,-20.443841314267047,0.002048392103457996,0.983280503317345,18.794377275237313
6.7700000000000005,-63.73411711317074,-20.5627006124397,0.0020485563051812336,0.983279140362179,18.86982086966414
6.78,-63.73364964919891,-20.680569724644066,0.0020487206225570493,0.9832777809622083,18.944020918239595
6.79,-63.733181979277404,-20.797476760591515,0.002048885055456629,0.9832764250840739,19.016995135795387
6.8,-63.73271410332005,-20.913449283556304,0.002049049603752392,0.9832750726947035,19.088760709905443
6.8100000000000005,-63.73224602124017,-21.028514476524165,0.002049214267317912,0.9832737237612847,19.159334454154045
6.82,-63.731777732950576,-21.142698978470236,0.002049379046027994,0.9832723782512919,19.228732659761093
6.83,-63.73130923836357,-21.2560290316122,0.002049543939758601,0.9832710361324591,19.296971235585627
6.84,-63.73084053739097,-21.368530468927606,0.0020497089483868603,0.9832696973727839,19.3640656948648
6.8500000000000005,-63.73037162994408,-21.48022871988484,0.0020498740717910663,0.983268361940527,19.43003115589931
6.86,-63.72990251593372,-21.591148915737886,0.0020500393098506937,0.9832670298042181,19.49488229158259
6.87,-63.7294331952702,-21.701315820936042,0.0020502046624463408,0.9832657009326347,19.558633468879076
6.88,-63.72896366786334,-21.810753888570947,0.0020503701294597517,0.9832643752948107,19.62129868320753
6.890000000000001,-63.72849393362247,-21.919487195051065,0.0020505357107738534,0.9832630528600496,19.682891476496568
6.9,-63.728023992456414,-22.027539614103947,0.0020507014062726672,0.9832617335978923,19.7434251340211
6.91,-63.72755384427353,-22.13493470668826,0.002050867215841361,0.9832604174781368,19.802912554257734
6.92,-63.727083488981656,-22.24169574750305,0.0020510331393662367,0.9832591044708329,19.861366274322652
6.93,-63.72661292648816,-22.347845808701866,0.0020511991767347072,0.9832577945462745,19.918798525093933
6.94,-63.726142156699915,-22.453407784290796,0.0020513653278352965,0.9832564876749995,19.975221208022937
6.95,-63.7256711795233,-22.558404367220348,0.0020515315925576398,0.9832551838277896,20.0306459060257
6.96,-63.725199994864234,-22.662858074919804,0.002051697970792474,0.9832538829756678,20.08508389125463
6.97,-63.724728602628126,-22.766791520618032,0.002051864462431623,0.9832525850898924,20.138546139514705
6.98,-63.72425700271991,-22.87022708210076,0.0020520310673680054,0.98325129014196,20.191043331611077
6.99,-63.72378519504405,-22.973187116712438,0.0020521977854956203,0.9832499981036005,20.24258585909186
7.0,-63.723313179504515,-23.07569384961191,0.002052364616709546,0.9832487089467773,20.293183816554198
7.01,-63.72284095600481,-23.177769596554054,0.0020525315609059283,0.9832474226436821,20.342847040180295
7.0200000000000005,-63.72236852444795,-23.279436679996582,0.0020526986179819832,0.9832461391667371,20.391585075663453
7.03,-63.72189588473647,-23.38071747975217,0.002052865787835989,0.9832448584885912,20.439407193675237
7.04,-63.72142303677245,-23.481634426293606,0.002053033070367274,0.9832435805821169,20.486322413764594
7.05,-63.72094998045749,-23.5822104200781,0.002053200465476223,0.983242305420411,20.53233947561504
7.0600000000000005,-63.72047671569269,-23.68246857481329,0.0020533679730642615,0.9832410329767909,20.577466861229443
7.07,-63.72000324237871,-23.782432060192633,0.002053535593033855,0.9832397632247937,20.621712793845703
7.08,-63.71952956041574,-23.882124324626325,0.0020537033252885045,0.9832384961381737,20.665085239895493
7.09,-63.71905566970347,-23.981569161835562,0.002053871169732737,0.9832372316909009,20.70759191262141
7.1000000000000005,-63.71858157014117,-24.080790606961447,0.0020540391262721023,0.983235969857159,20.749240275015683
7.11,-63.718107261627594,-24.17981312401042,0.0020542071948131675,0.9832347106113433,20.79003754232361
7.12,-63.717632744061056,-24.278662742690468,0.0020543753752635123,0.9832334539280597,20.829990675771565
7.13,-63.7171580173394,-24.377365470767845,0.002054543667531739,0.983232199782126,20.869106379247697
7.140000000000001,-63.716683081359996,-24.475947804517194,0.002054712071527472,0.98323094814857,20.90739110187291
7.15,-63.71620793601975,-24.574437354489145,0.0020548805871613046,0.9832296990026201,20.944851046944684
7.16,-63.71573258121514,-24.67286271875493,0.002055049214344792,0.9832284523197011,20.98149216947986
7.17,-63.715257016842195,-24.77125344999175,0.0020552179529904234,0.9832272080754291,21.017320181309643
7.18,-63.71478124279652,-24.869640443701957,0.002055386803011599,0.9832259662456051,21.05234054890126
7.19,-63.714305258973155,-24.96805605147668,0.002055555764322951,0.9832247268062823,21.086558411246745
7.2,-63.71382906526668,-25.066534071993317,0.002055724836840043,0.9832234897337013,21.11997864313497
7.21,-63.71335266157127,-25.16510997369696,0.0020558940204793486,0.9832222550042863,21.152605853181562
7.22,-63.71287604778061,-25.2638211425064,0.0020560633151583394,0.9832210225946623,21.184444360424468
7.23,-63.71239922378799,-25.36270731332081,0.002056232720795342,0.9832197924816257,21.21549821118365
7.24,-63.71192218948622,-25.46181088306736,0.0020564022373096677,0.9832185646421696,21.245771136173175
7.25,-63.711444944767685,-25.56117723103256,0.0020565718646215776,0.9832173390534761,21.275266541919603
7.26,-63.710967489524265,-25.660854948649813,0.0020567416026522835,0.9832161156929163,21.30398749839559
7.2700000000000005,-63.710489823647436,-25.76089634491569,0.0020569114513239424,0.9832148945380486,21.331936717605615
7.28,-63.71001194702821,-25.861358080145575,0.0020570814105596406,0.9832136755666144,21.35911653704035
7.29,-63.70953385955715,-25.962301917026313,0.00205725148028339,0.9832124587565376,21.38552889414664
7.3,-63.709055561124366,-26.063795469931005,0.002057421660420123,0.9832112440859222,21.411175296099977
7.3100000000000005,-63.70857705161954,-26.16591313921748,0.002057591950895692,0.9832100315330518,21.436056791879217
7.32,-63.708098330931904,-26.26873718649103,0.0020577623516368606,0.9832088210763875,21.460173916609897
7.33,-63.707619398950236,-26.372359019744934,0.0020579328625713023,0.9832076126945671,21.483526652809335
7.34,-63.70714025556289,-26.476881012171763,0.002058103483627595,0.9832064063664033,21.50611437471017
7.3500000000000005,-63.70666090065776,-26.582418728496304,0.002058274214735215,0.9832052020708818,21.527935780123208
7.36,-63.70618133412231,-26.68910331475154,0.0020584450558245346,0.9832039997871609,21.548988811062248
7.37,-63.705701555843575,-26.797085235161177,0.002058616006826815,0.9832027994945688,21.569270541603785
7.38,-63.70522156570813,-26.906537725910717,0.0020587870676742038,0.9832016011726031,21.58877706488971
7.390000000000001,-63.704741363602125,-27.017662566687527,0.002058958238299731,0.9832004048009292,21.607503349514232
7.4,-63.704260949411285,-27.130697033166438,0.0020591295186373018,0.9831992103593784,21.625443039366402
7.41,-63.703780323020865,-27.245922503341056,0.0020593009086216953,0.9831980178279471,21.642588227250858
7.42,-63.703299484315735,-27.36367786128881,0.0020594724081885573,0.9831968271867954,21.658929160424837
7.43,-63.70281843318028,-27.484375650966136,0.002059644017274399,0.9831956384162454,21.674453861000256
7.44,-63.702337169498506,-27.608526567253694,0.00205981573581659,0.9831944514967799,21.68914759830139
7.45,-63.701855693153924,-27.736771439898657,0.002059987563753354,0.983193266409041,21.702992230402653
7.46,-63.701374004029674,-27.86993119040267,0.002060159501023767,0.9831920831338297,21.71596529540286
7.47,-63.70089210200844,-28.009077822587713,0.002060331547567752,0.983190901652103,21.72803870205076
7.48,-63.70040998697247,-28.15564722272145,0.002060503703326072,0.9831897219449733,21.739176942786347
7.49,-63.699927658803595,-28.311619431117673,0.00206067596824033,0.983188543993708,21.749334374043848
7.5,-63.69944511738322,-28.479815351679644,0.002060848342252964,0.9831873677797269,21.75845113223327
7.51,-63.698962362592304,-28.664418711637772,0.002061020825307238,0.9831861932846016,21.766446581840345
7.5200000000000005,-63.69847939431143,-28.871947143299522,0.002061193417347246,0.9831850204900536,21.773208414189064
7.53,-63.69799621242069,-29.113191530297907,0.0020613661183179,0.983183849377954,21.77857319438954
7.54,-63.69751281679981,-29.407469083249126,0.0020615389281649315,0.9831826799303219,21.782288975587782
7.55,-63.69702920732806,-29.793169364335327,0.0020617118468348843,0.9831815121293227,21.78393569369206
7.5600000000000005,-63.696545383884306,-30.35871220151239,0.002061884874275113,0.983180345957267,21.78273019087417
7.57,-63.69606134634697,-31.359572899000856,0.0020620580104337757,0.98317918139661,21.77694026047641
7.58,-63.695577094594086,-33.89723977637729,0.002062231255259833,0.9831780184299497,21.761416852053106
7.59,-63.69509262850323,-48.22365994228491,0.0020624046087030436,0.9831768570400256,21.709543098527547
7.6000000000000005,-63.6946079479516,-92.86844160396765,0.0020625780707139584,0.9831756972097192,21.563843711137544
7.61,-63.69412305281597,-107.21556294172217,0.002062751641243919,0.9831745389220491,21.39966713269307
7.62,-63.69363794297267,-109.58173316874219,0.0020629253202450524,0.983173382160174,21.23596434925569
7.63,-63.6931526182976,-109.63243530215978,0.0020630991076702665,0.983172226907389,21.07339710802091
7.640000000000001,-63.69266707866631,-109.25135529259626,0.002063273003473249,0.9831710731471253,20.912057589140076
7.65,-63.69218132395388,-108.78599530866165,0.0020634470076084602,0.9831699208629489,20.75197382961678
7.66,-63.691695354035005,-108.30016823350353,0.002063621120031133,0.9831687700385596,20.593162669502462
7.67,-63.69120916878395,-107.80565014913452,0.002063795340697264,0.9831676206577897,20.43563865917809
7.68,-63.69072276807459,-107.3046602406941,0.002063969669563615,0.9831664727046029,20.279415700142003
7.69,-63.690236151780354,-106.79765968104898,0.0020641441065877074,0.9831653261630935,20.124507343333352
7.7,-63.68974931977352,-106.28478703703973,0.002064318651727569,0.9831641810173902,19.9709269132238
7.71,-63.68926227192848,-105.76612228851745,0.0020644933049428003,0.9831630372520621,19.81868716705446
7.72,-63.68877500811627,-105.24174020446505,0.0020646680661927947,0.983161894851443,19.66780084368656
7.73,-63.68828752820885,-104.7117128107775,0.002064842935438119,0.9831607538001551,19.518280215529106
7.74,-63.68779983207661,-104.17611566204539,0.0020650179126397252,0.9831596140828069,19.37013732106527
7.75,-63.68731191958985,-103.63502566109429,0.002065192997759446,0.9831584756841788,19.22338379485289
7.76,-63.686823790620906,-103.08852071423145,0.002065368190760531,0.9831573385894529,19.078030700956763
7.7700000000000005,-63.68633544503995,-102.53668014230144,0.0020655434916064435,0.9831562027837276,18.934088886447697
7.78,-63.685846882716774,-101.97958215054277,0.0020657189002613726,0.9831550682522227,18.791568815819886
7.79,-63.68535810352076,-101.41730526224391,0.002065894416690232,0.983153934980277,18.65048056448332
7.8,-63.68486910732088,-100.84992666641591,0.002066070040858654,0.9831528029533491,18.510833813438833
7.8100000000000005,-63.68437989398569,-100.27752169557608,0.0020662457727329874,0.9831516721570146,18.372637845508933
7.82,-63.68389046338527,-99.70016216210368,0.0020664216122807592,0.9831505425771709,18.235901420624188
7.83,-63.68340081538662,-99.11791946622519,0.0020665975594695266,0.9831494141995387,18.1006330795291
7.84,-63.6829109498556,-98.53085566061614,0.002066773614267399,0.9831482870098794,17.966841001477263
7.8500000000000005,-63.68242086665833,-97.9390317600932,0.0020669497766433727,0.9831471609941452,17.83453291646591
7.86,-63.68193056565991,-97.34250057746323,0.0020671260465670287,0.9831460361383398,17.703716183623847
7.87,-63.68144004673196,-96.74130690311944,0.002067302424010155,0.9831449124292895,17.574397427490496
7.88,-63.6809493097397,-96.13548894915805,0.002067478908943867,0.9831437898533043,17.446583221932226
7.890000000000001,-63.680458354541315,-95.52507259353868,0.0020676555013386237,0.9831426683961466,17.32028007146709
7.9,-63.67996718101427,-94.91006988841892,0.002067832201169596,0.9831415480456488,17.195493263943813
7.91,-63.6794757890107,-94.29048657920772,0.0020680090084076214,0.9831404287872829,17.07222881921429
7.92,-63.6789841784008,-93.66630819193448,0.002068185923027902,0.9831393106084506,16.950491671460977
7.930000000000001,-63.67849234904718,-93.03750532181107,0.002068362945004895,0.9831381934959518,16.83028676454013
7.94,-63.67800030081311,-92.40402914295902,0.002068540074313941,0.9831370774367988,16.711618740636542
7.95,-63.67750803356166,-91.76580956759486,0.0020687173109310824,0.9831359624181234,16.594492008916703
7.96,-63.67701554715547,-91.12275244796555,0.002068894654833023,0.9831348484271598,16.47891078718548
7.97,-63.67652284145674,-90.47473643271366,0.0020690721059971203,0.9831337354512402,16.364879143449688
7.98,-63.67602991632739,-89.82160964482468,0.0020692496644014124,0.9831326234778088,16.252401036453232
7.99,-63.67553677162895,-89.16318545114311,0.0020694273300245914,0.9831315124944101,16.14148037157622
8.0,-63.67504340722238,-88.49923742333725,0.002069605102845978,0.9831304024886742,16.032121064018988
8.01,-63.67454982296907,-87.82949529388245,0.0020697829828456604,0.9831292934484032,15.924327076890506
8.02,-63.67405601872919,-87.15363526023393,0.00206996097000425,0.9831281853614218,15.818102546906776
8.03,-63.67356199436241,-86.47127601095039,0.002070139064302993,0.9831270782156447,15.713451850702096
8.040000000000001,-63.67306774972786,-85.78196826827674,0.0020703172657237628,0.9831259719990731,15.610379709556264
8.05,-63.67257328468468,-85.08518193202045,0.002070495574249122,0.9831248666998345,15.508891291149963
8.06,-63.67207859909157,-84.38029372153582,0.0020706739898622706,0.9831237623061515,15.408992358454096
8.07,-63.671583692806855,-83.66657001520718,0.0020708525125470397,0.9831226588063416,15.310689431806738
8.08,-63.671088565688486,-82.9431453581727,0.002071031142287894,0.983121556188817,15.213989983570752
8.09,-63.67059321759402,-82.20899604451354,0.0020712098790699246,0.9831204544420818,15.118902668330355
8.1,-63.67009764838063,-81.46290544202512,0.0020713887228788483,0.9831193535547336,15.025437604744567
8.11,-63.66960185790512,-80.70341968205372,0.0020715676737010037,0.9831182535154607,14.933606723802448
8.120000000000001,-63.66910584602389,-79.92878864436962,0.0020717467315233508,0.9831171543130428,14.843424197921436
8.13,-63.66860961259295,-79.13688809344167,0.0020719258963334632,0.9831160559363498,14.754906987769218
8.14,-63.668113157467964,-78.32511273873956,0.002072105168119531,0.9831149583743402,14.668075539730502
8.15,-63.667616480504186,-77.49022535394647,0.0020722845468703534,0.9831138616160613,14.582954712340756
8.16,-63.66711958155648,-76.62814980857975,0.0020724640325753383,0.9831127656506486,14.499575000550205
8.17,-63.66662246047935,-75.73364830780076,0.0020726436252245005,0.9831116704673248,14.417974267416783
8.18,-63.66612511712692,-74.79986590194135,0.0020728233248084576,0.9831105760553984,14.338200091231387
8.19,-63.66562755135291,-73.81758097052573,0.0020730031313184257,0.983109482404264,14.260313276564192
8.2,-63.66512976301068,-72.77400250563478,0.0020731830447462195,0.9831083895034006,14.184393151646027
8.21,-63.66463175195322,-71.65068298528209,0.002073363065084247,0.983107297342372,14.110546018963962
8.22,-63.664133518033125,-70.41968178282674,0.00207354319232551,0.9831062059108251,14.038919392742182
8.23,-63.66363506110261,-69.03590335579817,0.0020737234264635983,0.9831051151984894,13.969727890659161
8.24,-63.66313638101352,-67.42008845002204,0.002073903767492689,0.9831040251951771,13.903305101990618
8.25,-63.662637477617324,-65.41516744700903,0.002074084215407543,0.9831029358907815,13.840222447349548
8.26,-63.6621383507651,-62.64765795976232,0.0020742647702035027,0.9831018472752767,13.781621684346712
8.27,-63.66163900030758,-57.90017295234077,0.0020744454318764893,0.9831007593387165,13.730518733221192
8.28,-63.66113942609508,-43.079919804467515,0.0020746262004230037,0.9830996720712346,13.702854939237692
8.290000000000001,-63.6606396279776,-13.80307468735542,0.0020748070758401143,0.9830985854630433,13.818524149091795
8.3,-63.66013960580464,-13.860345158737104,0.002074988058125464,0.9830974995044326,13.976389643177757
8.31,-63.65963935942546,-14.054210485481127,0.002075169147277266,0.9830964141857684,14.131612683903267
8.32,-63.659138888687814,-14.245835721585744,0.002075350343294294,0.9830953294974284,14.284201244039421
8.33,-63.65863819344267,-14.435149472491648,0.0020755316461759064,0.9830942454300905,14.434201499423827
8.34,-63.65813727353641,-14.622150392184375,0.0020757130559219974,0.9830931619742447,14.581660619496317
8.35,-63.657636128817046,-14.806842624417909,0.0020758945725330236,0.9830920791205776,14.726624741396767
8.36,-63.65713475913194,-14.989235686663735,0.002076076196009989,0.9830909968598341,14.8691395838096
8.370000000000001,-63.656633164328056,-15.169344023418766,0.0020762579263544816,0.9830899151828336,15.009250276667284
8.38,-63.65613134425198,-15.347186058655009,0.0020764397635686304,0.9830888340804683,15.147001313318988
8.39,-63.65562929874995,-15.522783894147047,0.0020766217076551045,0.9830877535437019,15.282436511342818
8.4,-63.65512702766783,-15.696162886358744,0.0020768037586171195,0.9830866735635696,15.415598965363541
8.41,-63.654624530851116,-15.867351045758245,0.002076985916458439,0.9830855941311779,15.54653100893877
8.42,-63.654121808144914,-16.036378708961028,0.0020771681811833703,0.9830845152377043,15.67527418626145
8.43,-63.65361885939399,-16.203278119441677,0.0020773505527967606,0.9830834368743963,15.801869231245275
8.44,-63.6531156844427,-16.368083208854234,0.0020775330313039936,0.9830823590325704,15.926356055603291
8.45,-63.652612283135085,-16.530829343158505,0.002077715616710988,0.9830812817036121,16.048773739423215
8.46,-63.65210865531476,-16.691552874756642,0.0020778983090241955,0.9830802048789749,16.169160515451594
8.47,-63.65160480082503,-16.85029105146567,0.002078081108250596,0.9830791285501799,16.287553772210206
8.48,-63.651100719508776,-17.00708188464846,0.0020782640143976994,0.9830780527088152,16.403990054039983
8.49,-63.65059641120855,-17.16196386393873,0.0020784470274735423,0.9830769773465355,16.518505063683495
8.5,-63.650091875766506,-17.3149757967137,0.002078630147486685,0.9830759024550618,16.631133671052975
8.51,-63.649587113024474,-17.4661565538784,0.002078813374446209,0.9830748280261798,16.741909917275326
