t,ADP_m,NADH,ISOC,alpha_KG,SCoA,Suc,FUM,MAL,OAA,ASP,Ca_m,delta_psi_m
3.98,0.11128830366081768,0.25309506526361664,0.5370902521456857,0.1349973747300492,0.07493921710870964,6.340698367171694e-05,0.0063130316059082274,0.0034156322519225827,8.906143741421836e-05,0.024057007079357217,0.009997114278750475,0.20181533262065735
3.99,0.11109742499352436,0.2537444386692716,0.5368245567028859,0.13516769357279634,0.07517717407502861,6.35022111161344e-05,0.0062995004914075765,0.0034071670658897876,8.88596305808898e-05,0.024062887969444245,0.009997110038884495,0.20183024802538596
4.0,0.11090667468829046,0.25439383047871367,0.5365589781804886,0.13533753300912993,0.07541534057304089,6.359697289107101e-05,0.006286030210415965,0.0033987401198318458,8.865880168991574e-05,0.024068735914616158,0.00999710579756013,0.20184517977319197
4.01,0.11073732521303897,0.25504307259265724,0.5362935009961713,0.13550694540835956,0.07565369442884555,6.369204847019215e-05,0.0062726145266881125,0.0033903474964160373,8.84588497823168e-05,0.024074554305655426,0.009997063612102,0.2018253973698843
4.0200000000000005,0.11058351616410701,0.255692209932571,0.5360281185497657,0.13567592135710932,0.07589224285976855,6.378934819223384e-05,0.006259256431232558,0.003381990905934819,8.825981873788204e-05,0.024080341680172018,0.009997021422344954,0.20183198554857598
4.03,0.11043235808681874,0.25634134182738066,0.5357628279138668,0.13584446571274258,0.07613098446048759,6.388910162344619e-05,0.006245956145957623,0.0033736702064889913,8.806170466541748e-05,0.024086098171986346,0.00999697922513437,0.20184297350201383
4.04,0.11028170306836436,0.256990484371608,0.5354976295088827,0.1360125799251815,0.07636991840275341,6.399098536615861e-05,0.0062327138679787696,0.003365385259877599,8.786450366102318e-05,0.024091823914759156,0.009996937018844628,0.20185469920463636
4.05,0.11013119733554065,0.25763963976007587,0.5352325241933931,0.1361802648708897,0.07660904395834905,6.409463926402266e-05,0.006219529732593683,0.0033571359316571943,8.766821182956584e-05,0.024097519041516652,0.009996894803199893,0.20186656073841636
4.0600000000000005,0.10998077759469836,0.2582888079455017,0.5349675127913004,0.13634752132441091,0.07684836042333011,6.419974608830996e-05,0.006206403816369086,0.0033489220914697557,8.74728253314082e-05,0.02410318368371896,0.009996852578142824,0.2018784516016243
4.07,0.10983043322464654,0.2589379881717943,0.5347025963827917,0.1365143504635677,0.07708786670555537,6.430591829657676e-05,0.006193336120864374,0.0033407435408734816,8.727833831486167e-05,0.02410881804622122,0.009996810343649982,0.20189035595584323
4.08,0.10968016303593417,0.2595871802535326,0.5344377752023827,0.13668075256095497,0.07732756255187052,6.441307401292901e-05,0.006180326637893481,0.0033326002341383756,8.708474942290944e-05,0.02411442217654664,0.00999676809971686,0.20190227230385419
4.09,0.10952996492721694,0.26023638333528454,0.5341730501799206,0.1368467288327868,0.07756744683131463,6.452090633233385e-05,0.006167375268315506,0.0033244919690354154,8.689205264658518e-05,0.024119996287127084,0.009996725846325539,0.20191419946126762
4.1,0.10937983888370562,0.26088559731494343,0.5339084213811836,0.13701227941982053,0.07780751941261389,6.462940119268596e-05,0.006154481977657671,0.0033164187226732067,8.670024729522758e-05,0.0241255404027129,0.009996683583474008,0.20192613769502682
4.11,0.10922978352051026,0.26153482143859763,0.5336438895348657,0.13717740538514106,0.0780477793064299,6.473833346425911e-05,0.006141646633036129,0.003308380319318075,8.650932812866028e-05,0.024131054709317035,0.00999664131114672,0.20193808676951974
4.12,0.10907979690944784,0.2621840544572087,0.5333794555827854,0.13734210847081943,0.07828822488833495,6.48474674979516e-05,0.006128868874550057,0.003300376473553657,8.631928685408638e-05,0.024136539512481972,0.009996599029317613,0.20195004697802843
4.13,0.10892987889286207,0.2628332962720681,0.5331151196031967,0.137506388814804,0.07852885602974316,6.495678269233207e-05,0.006116148675770709,0.0032924071627416073,8.613012281054307e-05,0.02414199483639196,0.009996556737984632,0.20196201833388083
4.14,0.10878003025723121,0.26348254737559007,0.5328508812057239,0.13767024572893077,0.07876967337211344,6.506638181895294e-05,0.006103486168539556,0.0032844724998147487,8.594183929528531e-05,0.024147420560402286,0.00999651443715803,0.20197400077058938
4.15,0.10863024869658705,0.2641318063242747,0.5325867413827916,0.13783368121681205,0.07901067504531326,6.517604563098848e-05,0.0060908808819961436,0.0032765721555639235,8.575442661353851e-05,0.024152817037005822,0.009996472126807125,0.20198599456342362
4.16,0.1084805326478207,0.26478107213964025,0.5323227008071183,0.13799669663660372,0.07925185978166645,6.528562551118099e-05,0.006078332496966003,0.0032687059068335087,8.556787819366449e-05,0.024158184505141136,0.009996429806911119,0.20199799989897602
4.17,0.10833088361621904,0.2654303457639728,0.5320587588308705,0.13815929068039035,0.0794932288019557,6.539526457918473e-05,0.006065841320816801,0.003260873968524224,8.538220036420544e-05,0.0241635227347084,0.009996387477490038,0.2020100165975565
4.18,0.10818130299143995,0.2660796280471132,0.5317949149428348,0.13832146217792254,0.07973478320034724,6.550505099129866e-05,0.006053407672362315,0.003253076533918421,8.519739879219231e-05,0.024168831519056855,0.00999634513856241,0.20202204449812042
4.19,0.10803177942888768,0.2667289120513094,0.5315311733163466,0.13848322068263533,0.07997651404451755,6.561426507574363e-05,0.006041028948937948,0.0032453120251384544,8.501342721431447e-05,0.024174112545198308,0.009996302789976997,0.20203408491536967
4.2,0.1078823217703877,0.26737820318375205,0.5312675306987644,0.13864455874870985,0.08021842829619952,6.572346773503116e-05,0.006028707179025505,0.0032375816719609537,8.48303216875744e-05,0.024179364498298432,0.009996260431851672,0.20204613682464329
4.21,0.10773292866152573,0.26802750063173747,0.5310039875439388,0.13880547748730743,0.08046052491489815,6.583259549572982e-05,0.006016442036847251,0.00322988528929815,8.464807677549696e-05,0.024184587575319046,0.009996218064168321,0.20205820038506597
4.22,0.10758359653146686,0.26867680229166935,0.5307405449371706,0.13896597975424949,0.08070280122236174,6.594153726065069e-05,0.006004232625798685,0.0032222223974274706,8.446667836270913e-05,0.024189782284393082,0.009996175686879043,0.20207027602158453
4.23,0.10743432595715761,0.2693261084757114,0.5304772027820726,0.13912606514042278,0.08094525760521568,6.605027105509949e-05,0.005992079117513265,0.003214593068002174,8.428612857541709e-05,0.02419494855133181,0.00999613329999168,0.20208236366168972
4.24,0.10728511582428092,0.2699754185109978,0.5302139614640923,0.13928573456799576,0.08118789320037735,6.615873856456095e-05,0.005979981248048938,0.003206997147851261,8.410642291730054e-05,0.024200086539388977,0.009996090903491343,0.20209446343571072
4.25,0.10713596501851964,0.27062473172466284,0.5299508213686773,0.1394449889591368,0.08143070714476429,6.62668814745198e-05,0.005967938753463651,0.0031994344838037272,8.392755689203922e-05,0.024205196411818314,0.00999604849736315,0.20210657547397667
4.26,0.1069868724255567,0.27127404744384076,0.5296877828812756,0.1396038292360143,0.08167369857529397,6.637464147046081e-05,0.0059559513698153495,0.0031919049226885724,8.374952600331283e-05,0.024210278331873565,0.009996006081592207,0.20211869990681675
4.2700000000000005,0.10683783765924482,0.27192336565282793,0.5294248456365184,0.1397622553061216,0.08191686755426031,6.6482246814257e-05,0.005944018867613401,0.0031844084564204,8.357233061880717e-05,0.02421533229203879,0.009995963656172615,0.202130836743127
4.28,0.10668885928852169,0.2725726853929007,0.5291620103464496,0.13992026853299866,0.08216021281605296,6.658951453406544e-05,0.005932140967929795,0.003176944868717692,8.339596412641706e-05,0.02422035852985051,0.009995921221085575,0.20214298616605858
4.29,0.10653993624596031,0.27322200603351104,0.5288992773481684,0.14007786977347447,0.08240373355717856,6.66964047693049e-05,0.005920317409040957,0.003169514015752157,8.322042234303727e-05,0.02422535719756584,0.00999587877631678,0.20215514829812095
4.3,0.10639106748099246,0.27387132695932553,0.5286366469613912,0.14023505986088589,0.08264742899556829,6.680288429429479e-05,0.005908547930020946,0.003162115757054567,8.304570119817551e-05,0.024230328443488186,0.00999583632185213,0.20216732325901227
4.3100000000000005,0.10624225194304994,0.2745206475550108,0.5283741195058339,0.14039183962856983,0.08289129834915336,6.69089198833545e-05,0.005896832269943815,0.0031547499521556955,8.287179662133944e-05,0.02423527241592096,0.00999579385767752,0.20217951116843058
4.32,0.10609348926230745,0.27516996779305525,0.5281116947639386,0.14054820899746534,0.08313534166619249,6.701466083428454e-05,0.005885170278861563,0.0031474165887123155,8.269870892543711e-05,0.024240189108898476,0.00999575138378681,0.2021917120658406
4.33,0.10594477836326273,0.27581928703659475,0.5278493730751007,0.14070416883432832,0.08337955813420388,6.712006723598626e-05,0.005873561691783375,0.003140115521562236,8.25264338794223e-05,0.02424507867637467,0.009995708900165606,0.20220392607387913
4.34,0.10579611810634806,0.2764686045934449,0.5275871548292788,0.1408597200917815,0.08362394686256268,6.72250819998746e-05,0.005862006233274184,0.003132846593485189,8.23549668397221e-05,0.024249941286821907,0.009995666406798767,0.2022161533227339
4.3500000000000005,0.10564750752230927,0.27711791991848717,0.5273250402820123,0.14101486349417677,0.08386850716838183,6.732969370250587e-05,0.005850503655664244,0.0031256096793164613,8.218430425943672e-05,0.02425477707011631,0.00999562390367314,0.2022283939225192
4.36,0.10549894564189216,0.2777672324666027,0.5270630296888406,0.14116959976586613,0.08411323836877424,6.743389092043635e-05,0.005839053711283812,0.003118404653891343,8.201444259166642e-05,0.02425958615613401,0.009995581390775577,0.20224064798334931
4.37,0.10535043083426167,0.27841654141605515,0.526801123372234,0.14132392993297987,0.084358139480988,6.753770276203541e-05,0.005827655990009432,0.0031112313244859107,8.184537665179984e-05,0.024264368733151773,0.009995538868083177,0.20225291569399914
4.38,0.1052019621413341,0.27906584629723663,0.526539321506835,0.14147785457182144,0.08460320995056975,6.764115298320684e-05,0.005816310251810143,0.0031040895803400434,8.16771035018441e-05,0.024269124907613043,0.009995496335582381,0.2022651971658522
4.39,0.10505353997001492,0.2797151472800881,0.5262776240516949,0.14163137349717086,0.08484844996161577,6.774421655727105e-05,0.0058050165965898015,0.003096979462969956,8.150962414749247e-05,0.024273854643659575,0.009995453793279187,0.20227749235052128
4.4,0.10490516384877982,0.2803644441207891,0.5260160311092347,0.14178448701236918,0.08509385922305109,6.784689840543936e-05,0.005793774906465333,0.0030899009151708914,8.134293696059793e-05,0.02427855799719452,0.009995411242839446,0.20228980445954942
4.41,0.10473523962228734,0.2810138911026297,0.5257545479307136,0.14193719133455185,0.08533943751935062,6.794836695484414e-05,0.005782584706418314,0.003082853722009636,8.117703580760521e-05,0.024283235178833965,0.009995406962959622,0.20233706783526165
4.42,0.10454984339143632,0.28166344323419096,0.5254931883590478,0.1420894729493532,0.08558518671475657,6.804641056265589e-05,0.00577144540384751,0.0030758377520489254,8.101191677420992e-05,0.024287886317162652,0.009995402681190759,0.20235793221825638
4.43,0.10436196098053357,0.2823130065441786,0.5252319560244915,0.14224132809436682,0.08583110698064064,6.814077085329256e-05,0.005760356232381034,0.0030688528833070798,8.084757621419984e-05,0.024292511527575392,0.009995398397972935,0.20237447613978624
4.44,0.10417372732132654,0.28296256510293233,0.5249708509840489,0.14239275664326764,0.08607719783679146,6.823181478759754e-05,0.005749316453075905,0.003061898988950949,8.068401049311786e-05,0.024297110925579166,0.00999539411346509,0.20239033194608103
4.45,0.10398548817363013,0.2836121157993953,0.5247098728367503,0.14254375906316408,0.08632345870167109,6.831994682080543e-05,0.005738325402752613,0.003054975939249717,8.052121601836961e-05,0.02430168462549256,0.009995389827691192,0.20240609066819834
4.46,0.10379730215219903,0.28426165757497024,0.5244490212140139,0.14269433591219427,0.08656988898061414,6.840552461245803e-05,0.005727382486612116,0.003048083601824358,8.035918919794809e-05,0.024306232740864367,0.009995385540653538,0.2024218552885188
4.47,0.10360917527640724,0.2849111893886355,0.5241882957767214,0.14284448807704445,0.0868164877497203,6.848897665796293e-05,0.005716486920073845,0.003041221765058828,8.019792440880443e-05,0.024310755447060545,0.009995381252349216,0.202437641314645
4.48,0.10342110765333194,0.2855607108957745,0.5239276964283727,0.14299421586289376,0.08706325469120284,6.857043998781044e-05,0.0057056384442022295,0.0030343903556255365,8.003741971065648e-05,0.024315252804370868,0.009995376962777068,0.20245345074995205
4.49,0.10323309706373987,0.28621022120822326,0.5236672230733087,0.14314352006266265,0.08731018897614021,6.865019205814143e-05,0.00569483646620977,0.003027589177802578,7.987766989483346e-05,0.024319724970077117,0.009995372671933818,0.2024692846567278
4.5,0.1030451432149419,0.2868597202062681,0.5234068756974173,0.14329240078328304,0.08755729049278041,6.872827089700986e-05,0.0056840809055436385,0.003020818205241714,7.971867426138152e-05,0.02432417196538093,0.009995368379819031,0.20248514318828442
4.51,0.1028572428444912,0.28750920677206465,0.5231466543143762,0.14344085901445125,0.08780455820212812,6.880495508246117e-05,0.005673371090023019,0.0030140771887471386,7.956042613849957e-05,0.02432859398746021,0.00999536408642848,0.20250102695412925
4.5200000000000005,0.10266939558810009,0.288158680778061,0.5228865589235748,0.1435888948692267,0.08805199198556236,6.888027754360505e-05,0.005662706941754895,0.0030073660999317253,7.940292476691412e-05,0.024332991058825724,0.009995359791761686,0.20251693603620904
4.53,0.10248159916085751,0.28880814151247747,0.5226265896993286,0.14373650895980145,0.08829959119306492,6.895432656282538e-05,0.005652088126865119,0.003000684777551786,7.924616566632578e-05,0.024337363303203723,0.009995355495815844,0.2025328705866593
4.54,0.10229385226563856,0.28945758851031,0.5223667466176086,0.14388370170064152,0.08854735539072782,6.902723389898705e-05,0.00564151434902148,0.0029940331184668454,7.90901460985735e-05,0.024341710802891475,0.009995351198589221,0.20254883094166112
4.55,0.10210615253456123,0.2901070209704016,0.5221070297374475,0.144030473795022,0.08879528383780073,6.909917237164265e-05,0.005630985154984851,0.002987410943514373,7.893486124415257e-05,0.024346033698510346,0.009995346900078757,0.20256481751996533
4.5600000000000005,0.1019184978997543,0.2907564383295502,0.5218474394935821,0.14417682569207318,0.08904337604146303,6.917004833500899e-05,0.005620500454978982,0.0029808181227852105,7.878030776216187e-05,0.024350332083079133,0.009995342600282033,0.20258083013799438
4.57,0.10173088593719071,0.2914058397420668,0.5215879758747348,0.14432275814263162,0.08929163121456589,6.924008447591885e-05,0.005610059727744995,0.002974254467899376,7.862648055638554e-05,0.024354606106127722,0.00999533829919587,0.20259686932722107
4.58,0.10154331445716488,0.2920552244920217,0.5213286390409065,0.14446827175989327,0.08954004870473398,6.930937584961667e-05,0.005599662631610411,0.0029677198180994074,7.847337530295095e-05,0.0243588558913746,0.009995333996817454,0.2026129354060368
4.59,0.10135578209600093,0.29270459213841044,0.521069429358439,0.14461336686984064,0.08978862814316158,6.93778294548742e-05,0.005589309118662935,0.0029612140747138993,7.832098915616078e-05,0.024363081508534373,0.009995329693144792,0.20262902877900402
4.6000000000000005,0.10116828643680295,0.29335394188968805,0.5208103469305818,0.14475804416466442,0.09003736879948068,6.944559206978298e-05,0.005578998766434606,0.00295473705990931,7.816931738558665e-05,0.024367283096178693,0.009995325388174839,0.2026451497408138
4.61,0.10098082541094068,0.2940032730996134,0.5205513919842155,0.14490230417952107,0.09028627009633967,6.951270272958915e-05,0.0055687313167608835,0.0029482886290836748,7.801835608747066e-05,0.02437146076365839,0.009995321081904955,0.20266129850939998
4.62,0.1007933969744498,0.2946525852371258,0.5202925648857175,0.14504614731018273,0.09053533158663107,6.957909128955356e-05,0.0055585066674674125,0.0029418686651665428,7.786810214265674e-05,0.024375614595229477,0.009995316774332708,0.20267747489368437
4.63,0.10060599904876162,0.2953018776095759,0.5200338658057628,0.14518957414796638,0.09078455264052561,6.964484077554603e-05,0.005548324497538337,0.0029354770124629943,7.771855133125648e-05,0.024379744710353948,0.009995312465455368,0.20269367927639925
4.64,0.10041862967175733,0.2959511495976883,0.5197752950398723,0.14533258516416334,0.09103393273097213,6.970994199287332e-05,0.005538184611510323,0.0029291135368373954,7.756970000700923e-05,0.024383851208429747,0.009995308155270199,0.2027099120821622
4.65,0.10023128700237519,0.29660040060449755,0.5195168529521194,0.145475180767015,0.09128347137901134,6.977433843259239e-05,0.005528086874355269,0.002922778114127919,7.742154476082429e-05,0.02438793417928717,0.009995303843774339,0.20272617400547113
4.66,0.10004396885048618,0.2972496299687077,0.5192585397089061,0.14561736154656668,0.09153316796701139,6.983811001609463e-05,0.005518030976780456,0.0029164705914133306,7.727408149973305e-05,0.024391993740344776,0.009995299530965285,0.2027424649626257
4.67,0.0998566731809511,0.29789883705758635,0.519000355564403,0.14575912801214078,0.09178302193891263,6.990127608815396e-05,0.005508016686868632,0.0029101908285418987,7.712730643441645e-05,0.024396029996771627,0.009995295216840375,0.20275878521545448
4.68,0.09966939795863075,0.29854802123840096,0.5187423007727805,0.14590048067305955,0.09203303273865543,6.996385599354435e-05,0.005498043772702546,0.002903938685361892,7.698121577555544e-05,0.024400043053736782,0.009995290901396947,0.202775135025786
4.69,0.09948214108855137,0.29919718187765665,0.5184843756146159,0.14604142001217962,0.09228319982640207,7.00258530559701e-05,0.005488112020859273,0.002897714025099261,7.683580582379595e-05,0.024404033013052173,0.009995286584632194,0.20279151468389406
4.7,0.09929490011660964,0.29984631833728054,0.5182265805289807,0.146181946353509,0.09253352275967941,7.008717443992077e-05,0.005478221328919716,0.0028915167312529677,7.669107341975839e-05,0.024407999956380128,0.009995282266542425,0.20280792465078254
4.71,0.0991076732152698,0.30049542998718654,0.517968915678424,0.14632206029819622,0.09278400092614389,7.014789507729781e-05,0.0054683714007982154,0.0028853466519519846,7.654701446197861e-05,0.024411944000537665,0.00999527794712549,0.2028243650895854
4.72,0.09892045830657925,0.3011445161940963,0.5177113813360109,0.14646176233662658,0.09303463378134309,7.020802284931943e-05,0.005458562017810766,0.0028792036494614125,7.640362522551022e-05,0.024415865248291726,0.009995273626378618,0.20284083628248467
4.73,0.0987332533125854,0.3017935763247319,0.5174539777748067,0.1466010529591854,0.09328542078082468,7.02675656372039e-05,0.005448792961273361,0.002873087586046353,7.626090198540683e-05,0.02441976380240924,0.009995269304299047,0.20285733851166232
4.74,0.09854605615533565,0.30244260974581494,0.5171967052678769,0.14673993265625798,0.09353636138013618,7.032653132216944e-05,0.005439064012501999,0.0028669983239719087,7.61188410167221e-05,0.024423639765657146,0.009995264980884006,0.20287387205930035
4.75,0.09835886407607138,0.30309161579183475,0.5169395642205912,0.1468784016858812,0.09378745516666098,7.038485709221881e-05,0.005429375035439116,0.0028609357551652188,7.59774394334709e-05,0.024427493213269067,0.009995260656129204,0.20289043747009658
4.76,0.09817167528487172,0.30374059384315,0.5166825548500401,0.14701646063674112,0.09403870154017033,7.044258073707456e-05,0.005419725776443558,0.00285489972934213,7.583669315576365e-05,0.024431324259660582,0.009995256330032518,0.20290703491516926
4.7700000000000005,0.09798448766214408,0.30438954326451106,0.5164256774373812,0.14715410998501197,0.09429009996427531,7.049970581416154e-05,0.005410116021884981,0.0028488901105819565,7.569659850996715e-05,0.024435133005914617,0.00999525200259109,0.20292366469275652
4.78,0.09779729906917387,0.305038463419763,0.5161689322674878,0.14729135020034187,0.09454164990628985,7.055623389531873e-05,0.005400545560453804,0.0028429067637971424,7.555715184601244e-05,0.024438919552340753,0.009995247673802015,0.20294032710847
4.79,0.09761010736724643,0.3056873536727509,0.5159123196252335,0.14742818175237904,0.09479335083352793,7.061216655238509e-05,0.005391014180840442,0.002836949553900129,7.541834951383059e-05,0.024442683999248573,0.009995243343662393,0.20295702246792122
4.8,0.09742290957242197,0.30633621334692873,0.5156558398781329,0.1475646048593798,0.09504520235247385,7.066747431882417e-05,0.0053815217131389665,0.002831018378019283,7.528018884165482e-05,0.024446426417949575,0.00999523901216758,0.20297375126670558
4.8100000000000005,0.09723570418526578,0.30698504183669123,0.5153994932485545,0.14770062018113075,0.09529720382518113,7.072218224212515e-05,0.00537206791472444,0.002825113076700766,7.514266543948437e-05,0.02445014693068584,0.009995234679315993,0.20299051366674178
4.82,0.09704848868629574,0.3076338384876874,0.5151432800586009,0.14783622807402994,0.09554935478165887,7.077627791157528e-05,0.00536265259293931,0.0028192335293700512,7.500577609796799e-05,0.024453845624703534,0.009995230345103941,0.20300731005922765
4.83,0.09686126090494655,0.3082826026622403,0.5148872005962599,0.14797142899825233,0.0958016546944654,7.082976172939238e-05,0.005353275538034211,0.0028133796021535744,7.486951720390212e-05,0.0244575225992195,0.009995226009528457,0.2030241407569339
4.84,0.09667401865668086,0.30893133372200526,0.5146312551508851,0.14810622340981724,0.09605410303845967,7.088263358471238e-05,0.0053439365409442005,0.002807551161710321,7.473388516025513e-05,0.024461177952971234,0.009995221672586546,0.20304100607577186
4.8500000000000005,0.09648675919001136,0.30958003100008685,0.5143754440483731,0.14824061160393542,0.09630669937528621,7.093488909293359e-05,0.005334635403240467,0.002801748094301556,7.459887698749085e-05,0.024464811766746378,0.009995217334274047,0.20305790646582114
4.86,0.09629948012941474,0.31022869384858354,0.5141197675911814,0.14837459398212677,0.09655944320931494,7.098652600822351e-05,0.0053253719201611155,0.002795970273273946,7.446448929821772e-05,0.024468424133172652,0.009995212994587577,0.20307484228790681
4.87,0.0961121794683724,0.31087732163823767,0.5138642260587714,0.14850817105024897,0.09681233398870431,7.103754417619144e-05,0.0053161458807364104,0.0027902175592995466,7.433071830475635e-05,0.024472015156498,0.009995208653524499,0.20309181381524832
4.88,0.09592485487913342,0.3115259137236306,0.5136088197515162,0.14864134322296033,0.09706537121085725,7.108794083976915e-05,0.005306957080210669,0.0027844898241789935,7.419756056972273e-05,0.024475584930783577,0.009995204311081522,0.2031088213970108
4.89,0.0957375040138481,0.31217446945836697,0.513353548971545,0.14877411090902795,0.09731855437641328,7.113771268714033e-05,0.005297805314622896,0.0027787869404567525,7.406501267856703e-05,0.024479133549417626,0.009995199967255317,0.20312586538695165
4.9,0.09555012450456801,0.31282298819507487,0.5130984140227425,0.1489064745113276,0.09757188298924856,7.118685585174068e-05,0.005288690380806782,0.0027731087814211203,7.39330712395737e-05,0.024482661105115475,0.009995195622042511,0.20314294614342054
4.91,0.09536271396324592,0.31347146928540565,0.5128434152107497,0.14903843442684372,0.09782535655647578,7.123536591225779e-05,0.005279612076390705,0.002767455221104225,7.380173288386147e-05,0.024486167689919524,0.009995191275439687,0.2031600640293594
4.92,0.09517526998173585,0.31411991208003415,0.5125885528429631,0.1491699910466696,0.09807897458844436,7.128323789263121e-05,0.005270570199797725,0.0027618261342820245,7.367099426538329e-05,0.02448965339519926,0.009995186927443393,0.20317721941230243
4.93,0.09498779004821352,0.31476831591994625,0.5123338272197726,0.1493011447469515,0.09833273659887584,7.13304806065762e-05,0.00526156453576448,0.0027562213951378175,7.354085204997661e-05,0.024493118311822763,0.009995182578049959,0.20319441271300062
4.94,0.09480027165181142,0.3154166801473459,0.5120792386455315,0.14943189590022593,0.09858664210469426,7.137709869935543e-05,0.005252594873470407,0.0027506408789354257,7.341130292907163e-05,0.02449656252994199,0.009995178227255716,0.20321164434454772
4.95,0.09461271237857222,0.31606500411565763,0.5118247874386161,0.14956224488581543,0.0988406906258704,7.142307617956337e-05,0.005243661023162766,0.002745084463553547,7.328234363226214e-05,0.02449998613879585,0.0099951738750572,0.20322891465655663
4.96,0.09442510972365545,0.31671328716995073,0.5115704739117376,0.14969219206948206,0.09909488168572658,7.146840864957119e-05,0.005234762783619301,0.0027395520264828226,7.315397090270273e-05,0.024503389227095617,0.009995169521450758,0.20324622404441317
4.97,0.09423746116096977,0.31736152865419776,0.5113162983792422,0.14982173781097186,0.09934921481082357,7.151309135473442e-05,0.005225899954212826,0.0027340434459393026,7.302618150623128e-05,0.02450677188288198,0.009995165166432687,0.20326357290876576
4.98,0.09404976414317297,0.3180097279112746,0.5110622611571112,0.1499508824640146,0.0996036895309606,7.155711918339295e-05,0.005217072334911226,0.0027285586008644427,7.289897223136899e-05,0.02451013419352509,0.009995160809999253,0.2032809616555253
4.99,0.09386201610167197,0.3186578842829602,0.5108083625629607,0.15007962637632413,0.09985830537917538,7.160048666687099e-05,0.005208279726277458,0.002723097370925109,7.277233988932041e-05,0.024513476245724548,0.009995156452146667,0.20329839069586522
5.0,0.09367421444662284,0.3193059971099372,0.5105546029160424,0.150207969889598,0.10011306189174415,7.164318797947718e-05,0.005199521929469547,0.0027176596365135735,7.264628131397337e-05,0.024516798125509384,0.009995152092871103,0.2033158604462215
5.01,0.09348635665714665,0.31995406573064417,0.5103009825189606,0.15033591339238936,0.10036795857308434,7.168523084641357e-05,0.005190798729225944,0.002712245268809915,7.252079304372459e-05,0.024520099925781788,0.009995147732168919,0.20333337129944518
5.0200000000000005,0.0932984402317286,0.320602089481907,0.5100475016677243,0.15046345729103788,0.1006229949150511,7.172662889717916e-05,0.00518210990322021,0.0027068541352457337,7.239587149641258e-05,0.02452338174216955,0.009995143370036536,0.20335092364066287
5.03,0.09311046242248644,0.3212500677023164,0.5097941607055969,0.1505906018539361,0.1008781705003167,7.176736069971067e-05,0.005173455272177798,0.0027014861287754316,7.227151390650314e-05,0.024526643650806028,0.009995139006469754,0.20336851793224694
5.04,0.09292242057736753,0.3218979997278783,0.5095409599537506,0.1507173474120763,0.10113348486924327,7.18074225143611e-05,0.00516483463533793,0.002696141130181981,7.214771711822433e-05,0.02452988573694411,0.009995134641464627,0.20338615460439452
5.05,0.09273431202469176,0.322545884893481,0.5092878997346638,0.15084369429138597,0.10138893756479991,7.184681049472756e-05,0.005156247792228736,0.0026908190207949444,7.202447799276225e-05,0.024533108085301864,0.009995130275017175,0.20340383409204635
5.0600000000000005,0.09254613407315147,0.3231937225328957,0.5090349803721211,0.15096964281272787,0.10164452813256265,7.188552068765126e-05,0.005147694542667255,0.002685519682490473,7.190179340826112e-05,0.02453631078006255,0.009995125907123372,0.20342155683488647
5.07,0.09235788401181151,0.32384151197877586,0.5087822021912132,0.15109519329190002,0.10190025612071443,7.192354903321749e-05,0.005139174686759436,0.00268024299769131,7.17796602598232e-05,0.02453949390487462,0.009995121537779155,0.2034393232773425
5.08,0.09216955911010918,0.3244892525626579,0.5085295655183365,0.15122034603963572,0.10215612108004515,7.196089136475564e-05,0.005130688024900131,0.0026749888493667866,7.165807545950884e-05,0.024542657542851693,0.009995117166980426,0.20345713386858538
5.09,0.0919811566398484,0.3251369436107153,0.5082770706776234,0.1513451013880397,0.1024121225444797,7.199754750325001e-05,0.005122234351566921,0.0026697571151336635,7.153703575427621e-05,0.024545801780782906,0.00999511279472311,0.20347498906585978
5.1000000000000005,0.09179267389027414,0.32578458444084885,0.5080247179884944,0.1514694597087071,0.10266826001773224,7.203352406358748e-05,0.005113813451066486,0.002664547663212933,7.141653760120004e-05,0.02454892671201854,0.009995108421003224,0.20349288933676626
5.11,0.09160410803375636,0.32643217438861355,0.5077725077874634,0.15159342125128017,0.10292453309221938,7.206880945037679e-05,0.005105425135435182,0.0026593603884554427,7.129657827929611e-05,0.024552032410758134,0.009995104045816421,0.20351083513892462
5.12,0.09141545626901604,0.3270797127795719,0.5075204404048863,0.15171698631560104,0.10318094132225884,7.21034005207987e-05,0.005097069204024303,0.0026541951739264846,7.117715470394304e-05,0.024555118959468013,0.009995099669158469,0.2035288269416597
5.13,0.09122671577570585,0.327727198938061,0.5072685161723343,0.15184015519711938,0.10343748426428015,7.213729412938669e-05,0.005088745456316246,0.002649051903087945,7.10582638028483e-05,0.02455818644018674,0.009995095291025092,0.2035468652191244
5.14,0.09103788371441018,0.3283746321871929,0.5070167354225935,0.15196292818689217,0.10369416147682466,7.217048712802708e-05,0.005080453691924512,0.0026439304597983015,7.093990251604818e-05,0.024561234934525125,0.009995090911411984,0.20356495045029993
5.15,0.0908489572266452,0.3290220118488542,0.506765098489666,0.15208530557158392,0.10395097252054555,7.220297636595896e-05,0.005072193710593705,0.002638830728312623,7.082206779590773e-05,0.02456426452366622,0.009995086530314798,0.2035830831189954
5.16,0.09065993343485876,0.329669337243706,0.5065136057087686,0.1522072876334666,0.10420791695820782,7.223475868977425e-05,0.005063965312199535,0.0026337525932825703,7.070475660712093e-05,0.024567275288365314,0.009995082147729147,0.2036012637138482
