t,V,Na_i,K_i,m,h,Ca_o,Ca_i,d,f_Ca,Ca_up,ActFrac,ProdFrac,Ca_rel,Ca_Calmod,Ca_Trop
4.93,-90.37239837436263,6.38345659955552,140.05780121707122,0.0022729931217510017,0.9902701220948691,2.0605615932354375,8.896218567815259e-06,4.450638051855366e-08,5.2872903309789236e-08,0.4279096628620665,0.002176723009505842,0.22909783918598076,0.4226208762642241,0.00034940011483333217,0.000664150839505399
4.94,-90.37139122172603,6.383247289633863,140.05792668146944,0.0022733047749636066,0.9902679372434321,2.060689849173068,8.8992130797746e-06,4.451758283424388e-08,5.28962028769915e-08,0.42809313558021,0.002178216352644592,0.2290332569728728,0.4228064711231591,0.00034951604082446183,0.0006643735696491076
4.95,-90.37038541760522,6.383038160070468,140.0580520773861,0.002273616113673933,0.9902657547234708,2.0608181359459063,8.90220328726259e-06,4.4528776028501e-08,5.291948230600324e-08,0.4282763638976943,0.0021797048669620045,0.22896995746514098,0.42299181833825644,0.0003496318104589649,0.000664595996228748
4.96,-90.36938097959317,6.382829210605925,140.0581774049094,0.0022739270818537684,0.990263574675777,2.0609464535072797,8.905189408664854e-06,4.453995733375149e-08,5.294273920892503e-08,0.4284593479123162,0.0021811885885118626,0.22890793004114485,0.42317691831089443,0.00034974742227061916,0.0006648181214838506
4.97,-90.36837790331973,6.382620440984043,140.05830266412823,0.002274237685907882,0.9902613970846647,2.0610748018111673,8.908171430853393e-06,4.455112704489305e-08,5.296597384273688e-08,0.4286420880224087,0.002182667539817579,0.22884716423108392,0.4233617714077178,0.00034986287670024104,0.0006650399458781083
4.98,-90.3673761841004,6.38241185094912,140.05842785513127,0.0022745479331957165,0.9902592219322423,2.061203180811638,8.911149337500504e-06,4.456228550305681e-08,5.2989186503360134e-08,0.42882458463006173,0.0021841417431257195,0.2287876496427294,0.4235463779941846,0.00034997817421690016,0.0006652614698530215
4.99,-90.36637581691869,6.382203440245944,140.0585529780071,0.0022748578320887273,0.9902570491982778,2.061331590462847,8.914123108886093e-06,4.457343309840313e-08,5.301237752800308e-08,0.42900683814136864,0.0021856112204038896,0.2287293759608589,0.4237307384345382,0.0003500933153196181,0.0006654826938261594
5.0,-90.3653767964085,6.381995208619797,140.0586780328441,0.002275167392027721,0.9902548788600644,2.061460030719042,8.917092721704986e-06,4.4584570272917345e-08,5.3035547297506655e-08,0.429188848966673,0.0021870759933386285,0.22867233294669112,0.4239148530917791,0.00035020830053906777,0.000665703618189422
5.01,-90.3643791168364,6.381787155816456,140.05880301973065,0.002275476623580197,0.9902527108922843,2.0615885015345574,8.920058148874238e-06,4.4595697523205585e-08,5.3058696238690054e-08,0.42937061752081473,0.0021885360833332995,0.2286165104373206,0.42409872232763735,0.0003503231304392723,0.0006659242433073017
5.0200000000000005,-90.36338277208412,6.381579281582201,140.05892793875483,0.002275785538497687,0.9902505452668748,2.061717002863822,8.923019359340437e-06,4.460681540329053e-08,5.3081824826696416e-08,0.4295521442233769,0.0021899915115059813,0.22856189834515228,0.4242823465025441,0.00035043780561930417,0.0006661445695151448
5.03,-90.36238779312355,6.381371585660408,140.05905279000305,0.00227609403028247,0.9902483821928154,2.0618455346606144,8.925976732154483e-06,4.4617918827502005e-08,5.310492888066311e-08,0.4297334290106488,0.002191442319917824,0.22850848660953382,0.424465726033284,0.0003505523237677199,0.0006663645989168012
5.04,-90.36139418815087,6.3811640677969885,140.0591775735624,0.0022764020649834464,0.9902462217330129,2.0619740968792484,8.928930394998823e-06,4.462900617182396e-08,5.312800707916194e-08,0.42991447211530137,0.0021928885376815213,0.2284562652724957,0.42464886130089435,0.0003506666843688701,0.0006665843325105885
5.05,-90.36040193557281,6.380956727741026,140.05930228952136,0.0022767097035500494,0.9902440637593992,2.0621026894747057,8.93188014669379e-06,4.464008034027426e-08,5.3151061840795245e-08,0.43009527415774523,0.002194330176997665,0.22840522448710607,0.42483175263987405,0.00035078088925454806,0.0006668037698517931
5.0600000000000005,-90.35941103591017,6.3807495652400625,140.05942693796712,0.002277016936415342,0.9902419082850467,2.062231312401617,8.934826030695036e-06,4.465114087429902e-08,5.317409280859499e-08,0.43027583547018844,0.002195767262553229,0.2283553544507066,0.4250144004180328,0.00035089493852422847,0.0006670229115427793
5.07,-90.35842149018237,6.38054258004207,140.05955151898675,0.002277323752386267,0.9902397553258256,2.0623599656146885,8.937768096260929e-06,4.4662187239014675e-08,5.3197099563661785e-08,0.4304561563781596,0.002197199819289589,0.22830664543188425,0.4251968050032366,0.000351008832244546,0.0006672417581947082
5.08,-90.35743329993815,6.38033577189544,140.05967603266714,0.0022776301385467475,0.9902376049005794,2.0624886490687,8.940706398794577e-06,4.4673218818646374e-08,5.32200816214353e-08,0.43063623720012395,0.0021986278724278204,0.22825908776984416,0.4253789667634538,0.0003511225704471902,0.0006674603104281225
5.09,-90.35644646728643,6.380129140548988,140.059800479095,0.0022779360801607963,0.9902354570312987,2.062617362718506,8.943641000185882e-06,4.468423491196656e-08,5.324303842796464e-08,0.43081607824709994,0.0022000514474939917,0.22821267187378272,0.4255608860668018,0.0003512361531268002,0.00066767856887353
5.1000000000000005,-90.35546099492697,6.379922685751948,140.05992485835682,0.002278241560575616,0.9902333117432962,2.062746106519033,8.946571969153557e-06,4.469523472773336e-08,5.326596935617874e-08,0.4309956798222751,0.0022014705703444592,0.22816738822226057,0.42574256328159343,0.00035134958023885966,0.0006678965341719881
5.11,-90.35447688618119,6.379716407253977,140.06004917053895,0.002278546561124707,0.990231169065382,2.0628748804252823,8.949499381587176e-06,4.470621738012914e-08,5.3288873702156734e-08,0.4311750422206226,0.0022028852671911636,0.22812322736257565,0.42592399877638315,0.0003514628516975915,0.000668114206975688
5.12,-90.35349408563259,6.379510304806916,140.06017341573144,0.00227885129479744,0.9902290286558493,2.063003684392714,8.95242246909906e-06,4.4717192763450725e-08,5.3311759254608906e-08,0.43135416645753916,0.0022042955134750877,0.2280801800251242,0.4261051928447678,0.0003515759711666536,0.0006683315849729222
5.13,-90.35251261322158,6.379304378160796,140.06029759401926,0.0022791556784518352,0.9902268906473194,2.063132518376376,8.955341542145994e-06,4.4728156989381366e-08,5.33346229384989e-08,0.43153305262281116,0.0022057013493586176,0.22803823686320673,0.42628614587528874,0.0003516889374953937,0.0006685486696056465
5.14,-90.35153247616745,6.379098627066464,140.06042170548804,0.0022794596795233718,0.9902247550917872,2.063261382331473,8.958256726692674e-06,4.473910852241104e-08,5.335746353015404e-08,0.43171170096177613,0.002207102803864216,0.2279973886229923,0.4264668582398465,0.00035180175034357785,0.0006687654616555693
5.15,-90.35055367159998,6.378893051275498,140.06054575022392,0.0022797633056906835,0.9902226219771827,2.0633902762133536,8.96116800185648e-06,4.475004769883631e-08,5.338028127808636e-08,0.4318901118430124,0.0022084998971398226,0.22795762613785583,0.4266473302970425,0.00035191441001318556,0.0006689819613750482
5.16,-90.34957619639559,6.3786876505399235,140.060669728313,0.002280066566183489,0.9902204912893249,2.0635191999774447,8.964075340881236e-06,4.4760974926019204e-08,5.3403076483813946e-08,0.4320682856375929,0.002209892648929391,0.22791894030876633,0.42682756240464886,0.000352026916820108,0.0006691981689789523
5.17,-90.34860004715755,6.378482424612203,140.06079363984114,0.002280369471884895,0.9902183630117773,2.063648153579251,8.96697871075344e-06,4.477189068709599e-08,5.342584950543666e-08,0.4322462227193228,0.002211281078554596,0.22788132210375803,0.42700755491959064,0.0003521392710952749,0.0006694140846427113
5.18,-90.3476252201961,6.378277373245243,140.06091748489416,0.0022806720354336943,0.9902162371257045,2.063777136974356,8.969878071818472e-06,4.478279554568606e-08,5.344860076121192e-08,0.43242392346497643,0.0022126652048965393,0.22784476255740127,0.427187308197928,0.0003522514731857808,0.0006696297085003636
5.19,-90.34665171150857,6.37807249619239,140.06104126355774,0.0022809742713266667,0.9902141136097273,2.0639061501184197,8.972773377396806e-06,4.479369015060074e-08,5.34713307331304e-08,0.4326013882545355,0.0022140450463774613,0.22780925277027356,0.42736682259483877,0.0003523635234560123,0.0006698450406426055
5.2,-90.34567951736946,6.377867793207263,140.0611649759174,0.0022812761871649355,0.9902119924521683,2.064035192967163,8.975664607263408e-06,4.480457485610913e-08,5.3494039715503764e-08,0.4327786174551255,0.0022154206271641497,0.2277747839131551,0.4275460984645433,0.00035247542226310576,0.0006700600815189677
5.21,-90.34470864207054,6.377663264041638,140.06128862205833,0.0022815776710671315,0.9902098738085565,2.064164265476128,8.978552198162329e-06,4.4815444834728606e-08,5.3516724573897585e-08,0.4329556112138401,0.0022167920563189326,0.2277413472866184,0.4277251361595589,0.00035258716963144964,0.0006702748370782664
5.22,-90.34373907574589,6.377458908451499,140.06141220206595,0.0022818788135025737,0.9902077575513907,2.0642933676013566,8.981435813195024e-06,4.482630404850803e-08,5.353938801226037e-08,0.4331323700501508,0.0022181593017506977,0.22770893414885895,0.42790393603276095,0.00035269876618633424,0.000670489304084937
5.23,-90.34277081403393,6.377254726191657,140.0615357160255,0.0022821796215783973,0.9902056436698427,2.0644224992987894,8.984315434330718e-06,4.483715284628957e-08,5.356203034706206e-08,0.43330889433007796,0.0022195223909948574,0.22767753586764575,0.42808249843551816,0.0003528102123266555,0.0006707034831598381
5.24,-90.34180385229206,6.37705071701733,140.061659164022,0.0022824801028676726,0.990203532152483,2.0645516605244394,8.987191041873575e-06,4.484799160301692e-08,5.358465192157581e-08,0.43348518442053224,0.0022208813523738303,0.2276471438751255,0.4282608237182161,0.00035292150846871724,0.0006709173749575942
5.25,-90.3408381855835,6.376846880684138,140.06178254614034,0.002282780265414473,0.9902014229872735,2.064680851234395,8.990062614450692e-06,4.485882072022329e-08,5.360725310665418e-08,0.4336612406893733,0.0022222362150470585,0.22761774966734544,0.428438912230239,0.0003530326550470762,0.0006711309801690828
5.26,-90.33987380866405,6.376643216948103,140.06190586246544,0.0022830801177389413,0.9901993161615583,2.0648100713848168,8.992930129000116e-06,4.486964062651929e-08,5.3629834301505266e-08,0.43383706350546813,0.002223587009061029,0.22758934480377627,0.4286167643199512,0.0003531436525153867,0.0006713442995239191
5.2700000000000005,-90.33891071596908,6.376439725565646,140.06202911308193,0.002283379668842362,0.9901972116620562,2.064939320931939,8.995793560758844e-06,4.4880451778080935e-08,5.365239593446887e-08,0.4340126532387497,0.0022249337653992844,0.22756192090683489,0.42879438033467904,0.00035325450134724595,0.0006715573337929425
5.28,-90.33794890160024,6.376236406293586,140.0621522980745,0.0022836789282122266,0.9901951094748526,2.0650685998320704,8.998652883250834e-06,4.4891254659137524e-08,5.367493846379265e-08,0.4341880102602753,0.0022262765160324474,0.2275354696614074,0.42897176062069237,0.00035336520203703843,0.0006717700837907017
5.29,-90.3369883772475,6.376033258890103,140.062275417526,0.0022839778438347607,0.9901930096454014,2.0651979080417,9.00150830874033e-06,4.490204668112121e-08,5.3697459725308746e-08,0.4343631348498477,0.002227615241903415,0.22750998283581747,0.4291489055391661,0.0003534757541044832,0.0006719825493426896
5.3,-90.33602917383372,6.375830283114827,140.06239847151764,0.002284276296469946,0.9901909122840644,2.0653272455175116,9.004360310446383e-06,4.491282189649438e-08,5.371995468798069e-08,0.4345380271875295,0.0022289498681649653,0.22748545228333136,0.429325815467639,0.00035358615600338943,0.00067219472919214
5.3100000000000005,-90.33507126168983,6.375627478724536,140.06252146013563,0.0022845743755249737,0.9901888172990548,2.065456612215892,9.00720855245405e-06,4.492358480027241e-08,5.3742427261039923e-08,0.4347126877650502,0.002230280495919531,0.2274618698462478,0.42950249072888474,0.00035369640955605294,0.0006724066256094048
5.32,-90.33411464074847,6.37542484547801,140.0626443834635,0.0022848720672602896,0.990186724698259,2.065586008093483,9.010053099151988e-06,4.4934334731952925e-08,5.3764876950675256e-08,0.43488711692093984,0.002231607140402891,0.2274392274632836,0.4296789316712662,0.00035380651494309887,0.0006726182391875207
5.33,-90.3331593114053,6.375222383134466,140.06276724158462,0.0022851693554666844,0.9901846344917747,2.065715433107005,9.01289402471975e-06,4.494507091238413e-08,5.3787303169277375e-08,0.43506131499069983,0.0022329298155842063,0.22741751713427039,0.4298551386427666,0.0003539164723222528,0.000672829570525877
5.34,-90.33220527454941,6.375020091453557,140.06289003458218,0.0022854662213200026,0.9901825466920499,2.0658448872132547,9.01573141369904e-06,4.49557924367305e-08,5.380970522977996e-08,0.43523528230663727,0.002234248534089754,0.2273967309197295,0.43003111199101013,0.0003540262818267687,0.0006730406202301908
5.3500000000000005,-90.33125253159369,6.374817970195366,140.0630127625392,0.002285762643235847,0.9901804613140183,2.0659743703691067,9.018565361564968e-06,4.496649826743848e-08,5.3832082340000807e-08,0.4354090191976993,0.002235563307126665,0.22737686094044687,0.4302068520632825,0.00035413594356385785,0.0006732513889124818
5.36,-90.33030108450505,6.374616019120418,140.06313542553843,0.002286058596724289,0.9901783783752385,2.0661038825315132,9.021395975297294e-06,4.4977187227202205e-08,5.3854433596982934e-08,0.43558252598930736,0.002236874144406656,0.22735789937704792,0.4303823592065512,0.0003542454576131168,0.0006734618771910462
5.37,-90.3293509358349,6.374414237989669,140.06325802366254,0.00228635405424457,0.9901762978960306,2.0662334236575033,9.024223373951679e-06,4.498785799192921e-08,5.38767579813357e-08,0.4357558030031912,0.0022381810540697683,0.22733983846957234,0.4305576337674859,0.00035435482402495583,0.0006736720856904323
5.38,-90.32840205779561,6.37421262656424,140.06338055699638,0.0022866492159533554,0.990174219741558,2.0663629937041477,9.027046748678122e-06,4.4998519904106544e-08,5.38990624837396e-08,0.43592885068966686,0.0022394841188513215,0.2273226704560334,0.43073267608485954,0.0003544640440465425,0.0006738820137489006
5.39,-90.32745444141233,6.374011184605849,140.0635030256232,0.002286944143148533,0.9901721438727878,2.0664925926286157,9.029865855879682e-06,4.500917579459458e-08,5.392134919414758e-08,0.43610166941729306,0.0022407833750133195,0.2273063876688201,0.43090748650166033,0.0003545731181722547,0.0006740916614695219
5.4,-90.32650810305908,6.3738099118768705,140.0636254296241,0.002287238709594671,0.990170070379848,2.066622220388184,9.032681215469305e-06,4.50198197013588e-08,5.394361358690634e-08,0.43627425944486836,0.002242078796243371,0.22729098254709662,0.43108206536671384,0.0003546820458841099,0.0006743010299918145
5.41,-90.3255630409992,6.37360880813995,140.06374776908146,0.00228753292578258,0.9901679992600976,2.0667518769401827,9.0354927899667e-06,4.5030452065071326e-08,5.3965855940767326e-08,0.43644662110734816,0.0022433704006999612,0.22727644755065,0.4312564130239978,0.00035479082737484887,0.0006745101196757383
5.42,-90.32461925342619,6.373407873158163,140.06387004407756,0.0022878268044380433,0.9901659305102283,2.0668815622420214,9.038300532332551e-06,4.504107342619998e-08,5.398807660150833e-08,0.4366187547386164,0.0022446582065738805,0.22726277519496724,0.43143052981709595,0.0003548994628321315,0.0006747189308537226
5.43,-90.3236767384539,6.373207106695017,140.0639922546945,0.002288120360675991,0.9901638641261982,2.067011276251184,9.041104385319884e-06,4.505168443200809e-08,5.401027598682211e-08,0.4367906606714916,0.002245942232110849,0.22724995805073117,0.43160441608920896,0.00035500795243855723,0.000674927463828964
5.44,-90.3227354941068,6.373006508514452,140.06411440101428,0.002288413612154683,0.990161800103163,2.0671410189252333,9.043904280825389e-06,4.506228584355442e-08,5.4032454591205e-08,0.4369623392377331,0.00224722249563414,0.22723798874331605,0.4317780721831645,0.0003551162963716858,0.0006751357188737255
5.45,-90.32179551831005,6.372806078380837,140.06423648311875,0.002288706579229882,0.9901597384354095,2.0672707902218073,9.046700139240784e-06,4.5072878542693e-08,5.405461299084554e-08,0.4371337907680468,0.002248499015567201,0.22722685995228337,0.43195149844142827,0.0003552244948040573,0.0006753436962276335
5.46,-90.32085680887987,6.372605816058973,140.0643585010896,0.0022889992851090357,0.9901576791162873,2.0674005900986208,9.049491868804148e-06,4.508346353907302e-08,5.407675184851307e-08,0.43730501559209145,0.0022497718104562796,0.2272165644108776,0.43212469520611424,0.000355332547903213,0.0006755513960959776
5.47,-90.31991936221006,6.372405721310225,140.06448045500974,0.002289291501080953,0.9901556221553854,2.0675304185126953,9.052280467467704e-06,4.509403110955325e-08,5.40988652059597e-08,0.43747601415324966,0.002251040899280197,0.22720709492172453,0.43229766279440773,0.0003554404566222429,0.0006757588207562176
5.48,-90.31898317619884,6.372205793901235,140.0646023449603,0.002289583320956461,0.9901535675396184,2.067660275422094,9.055065538532272e-06,4.510458528738161e-08,5.41209556105032e-08,0.4376467867500946,0.0022523063008260866,0.22719844431982633,0.43247040155396643,0.00035554822091892954,0.0006759659698069686
5.49,-90.31804824832018,6.372006033598227,140.06472417102256,0.0022898747859716327,0.9901515152585415,2.0677901607847886,9.05784691291186e-06,4.511512787202013e-08,5.414302423908014e-08,0.43781733370533105,0.0022535680341347055,0.22719060549590755,0.43264291182673725,0.0003556558409194312,0.0006761728432696013
5.5,-90.31711457565827,6.371806440167144,140.06484593327787,0.0022901658935868346,0.9901494653036987,2.0679200745586837,9.060624611097007e-06,4.5125658804681e-08,5.416507113076514e-08,0.4379876553619098,0.0022548261185133213,0.22718357139536155,0.4328151939498012,0.0003557633168914942,0.000676379441515048
5.51,-90.31618215511656,6.37160701337429,140.06496763180755,0.0022904566404541972,0.990147417665659,2.068050016701748,9.063398657344033e-06,4.513617800048287e-08,5.4187096318987795e-08,0.4381577520637593,0.0022560805735101076,0.22717733501502496,0.4329872482595133,0.00035587064911170833,0.0006765857649080372
5.5200000000000005,-90.31525098340695,6.3714077529863316,140.06508926669278,0.0022907470223538008,0.9901453723339635,2.068179987172012,9.066169079969166e-06,4.5146685346157586e-08,5.4209099830681414e-08,0.43832762415588994,0.0022573314189370157,0.22717188940268734,0.43315907509149165,0.0003559778378662035,0.0006767918138071951
5.53,-90.31432105703881,6.371208658770294,140.0652108380146,0.0022910370341298627,0.9901433292970729,2.068309985927569,9.068935911642665e-06,4.515718069775705e-08,5.423108168543159e-08,0.43849727198449817,0.002258578674892642,0.22716722765660086,0.43333067478060755,0.000356084883451346,0.0006769975885651463
5.54,-90.31339237230803,6.3710097304935545,140.06533234585402,0.0022913266696269227,0.9901412885423145,2.0684400129265734,9.071699189682953e-06,4.5167663878359964e-08,5.4253041894624856e-08,0.43866669589707075,0.002259822361785097,0.2271633429249898,0.4335020476609747,0.00035619178617443513,0.0006772030895286153
5.55,-90.31246492657564,6.370810967924078,140.0654537902917,0.002291615927701192,0.9901392500643632,2.068570068127299,9.074458928531497e-06,4.5178134838008307e-08,5.4274980462668925e-08,0.4388358962312186,0.002261062499590131,0.22716022841811837,0.43367319406607546,0.00035629854632903237,0.0006774083172230548
5.5600000000000005,-90.31153873537171,6.370612370833492,140.06557517140553,0.002291904892792163,0.9901372139784563,2.0687001514889203,9.07721475080284e-06,4.5188595804684266e-08,5.429689741363743e-08,0.43900487316518955,0.0022622990977235673,0.2271578775744847,0.4338441143305647,0.0003564051638589588,0.0006776132748019798
5.57,-90.31061378375536,6.370413938988324,140.06569648927768,0.0022921935057464626,0.9901351801985092,2.0688302629692896,9.079966936725266e-06,4.51990451638531e-08,5.431879271229284e-08,0.43917362714301184,0.0022635321839049663,0.22715628358672407,0.4340148087851044,0.0003565116393156667,0.0006778179610879757
5.58,-90.309690069444,6.370215672157769,140.06581774398842,0.0022924817670058237,0.9901331487225677,2.06896040252691,9.082715493708493e-06,4.520948288375957e-08,5.434066633254257e-08,0.4393421584975344,0.00226476177859504,0.22715543982126768,0.43418527776092636,0.0003566179730102435,0.0006780223767464006
5.59,-90.30876759017359,6.370017570111415,140.06593893561788,0.002292769677043099,0.9901311195491769,2.069090570120354,9.085460429099776e-06,4.521990892425561e-08,5.436251823629842e-08,0.43951046756091305,0.0022659879025084405,0.2271553396948572,0.43435552158848295,0.0003567241652625556,0.0006782265224782176
5.6000000000000005,-90.30784634370227,6.369819632619236,140.06606006424596,0.002293057236367408,0.9901290926774243,2.0692207657082657,9.088201750162268e-06,4.523032323634858e-08,5.438434837264881e-08,0.43967855466458716,0.002267210576627944,0.22715597667419699,0.4345255405974381,0.0003568302164016568,0.0006784303990221917
5.61,-90.30692632781412,6.3696218594516,140.06618112995258,0.0022933444455292815,0.9901270681069845,2.0693509892493602,9.090939464053368e-06,4.524072576174945e-08,5.440615667703083e-08,0.43984642013925535,0.002268429822218643,0.2271573442756061,0.4346953351166585,0.00035693612676619685,0.0006786340071570854
5.62,-90.3060075403229,6.369424250379259,140.06630213281736,0.0022936313051258065,0.9901250458381627,2.069481240702424,9.09367357780308e-06,4.5251116432421096e-08,5.442794307040247e-08,0.4400140643148522,0.002269645660842134,0.22715943606467073,0.4348649054742046,0.00035704189670483007,0.0006788373477038532
5.63,-90.3050899790757,6.369226805173355,140.0664230729199,0.0022939178158057714,0.9901230258719398,2.0696115200263145,9.096404098292369e-06,4.526149517012651e-08,5.444970745841473e-08,0.44018148752052433,0.0022708581143707036,0.22716224565589604,0.4350342519973219,0.0003571475265766239,0.0006790404215278385
5.64,-90.3041736429263,6.369029523606244,140.06654395033937,0.0022942039783694036,0.990121008197506,2.069741827180069,9.09913102852862e-06,4.5271862297787534e-08,5.447145018313207e-08,0.4403486900925368,0.0022720671818877228,0.2271657667218746,0.43520337501987255,0.0003572530163413349,0.0006792432279473804
5.65,-90.303258531857,6.3688324054515935,140.06666476515454,0.002294489793785037,0.9901189927907826,2.069872162122919,9.101854367172971e-06,4.528221858919305e-08,5.4493172077326444e-08,0.4405156723752155,0.0022732728368864926,0.2271699929940975,0.4353722748832329,0.0003573583655098621,0.000679445764541905
5.66,-90.30234464259576,6.368635450480648,140.06678551744486,0.0022947752627663063,0.9901169796710579,2.0700025248137957,9.104574125271168e-06,4.5292563405448146e-08,5.4514872416246067e-08,0.44068243468504564,0.0022744751318550895,0.2271749182195543,0.4355409519026213,0.0003574635750001619,0.0006796480343637779
5.67,-90.30143197355802,6.368438658466434,140.06690620728926,0.0022950603862590497,0.9901149688373232,2.0701329152118855,9.107290307373111e-06,4.530289679187049e-08,5.453655122161281e-08,0.4408489773510365,0.0022756740805721376,0.22718053620885037,0.43570940640498507,0.0003575686450488556,0.0006798500378243665
5.68,-90.30052052325823,6.368242029182403,140.06702683476652,0.002295345165291118,0.990112960288859,2.0702633332764515,9.110002917591937e-06,4.531321880128217e-08,5.455820851764027e-08,0.4410153007016753,0.0022768696960774205,0.22718684082023236,0.43587763871677243,0.0003576735758851385,0.0006800517753131529
5.69,-90.29961029031588,6.3680455624024335,140.06714739995522,0.002295629600977753,0.9901109540252481,2.070393778966834,9.11271195957331e-06,4.532352949456496e-08,5.457984433131255e-08,0.4411814050649224,0.0022780619906295468,0.22719382595926335,0.4360456491639422,0.00035777836773018555,0.000680253247196033
5.7,-90.29870127346163,6.36784925790083,140.06726790293388,0.002295913694526962,0.990108950046389,2.07052425224245,9.115417436464732e-06,4.53338289412155e-08,5.4601458692663007e-08,0.44134729076820756,0.0022792509756636215,0.2272014855784985,0.4362134380719725,0.00035788302079655683,0.0006804544538136152
5.71,-90.29779347154341,6.367653115452329,140.0673883437808,0.002296197447244897,0.9901069483525097,2.070654753062793,9.118119350884834e-06,4.5344117219900586e-08,5.4623051635053025e-08,0.44151295813842506,0.002280436661748913,0.22720981367716045,0.4363810057658707,0.00035798753528760356,0.0006806553954795192
5.72,-90.29688688353251,6.367457134832096,140.06750872257413,0.0022964808605412286,0.9901049489441811,2.0707852813874346,9.120817704892686e-06,4.5354394419012346e-08,5.4644623195450774e-08,0.44167840750192966,0.002281619058546521,0.22721880430081454,0.4365483525701822,0.0003580919113968732,0.0006808560724786749
5.73,-90.29598149767692,6.367261315812077,140.06762903939386,0.002296763923383421,0.9901029517795946,2.070915837175314,9.12351254847115e-06,4.5364659692967246e-08,5.4666173251987657e-08,0.4418436391422575,0.002282798250777258,0.2272284514628489,0.4367154788079811,0.00035819614976135617,0.000681056486905675
5.74,-90.29507731104574,6.367065658167577,140.06774929431825,0.0022970466348979897,0.990100956851513,2.0710464203860157,9.126203892155816e-06,4.5374912962715763e-08,5.4687701817187775e-08,0.4420086533762293,0.002283974261337336,0.22723874928492602,0.43688238480271363,0.0003583002506438373,0.0006812566393504057
5.75,-90.29417432891941,6.366870161677046,140.0678694874239,0.0022973290036636678,0.9900989641848594,2.0711770309797335,9.128891709757225e-06,4.538515486271577e-08,5.4709209029012984e-08,0.4421734505515468,0.00228514705556924,0.22724969199222103,0.4370490708781498,0.0003584042139580548,0.0006814565290007594
5.76,-90.29327254974262,6.366674826117024,140.06798961878863,0.002297611030307912,0.9900969737774541,2.0713076689162806,9.131576005621067e-06,4.5395385431767624e-08,5.473069492543949e-08,0.44233803098815233,0.0022863166466485113,0.2272612738046368,0.4372155373569793,0.0003585080398976004,0.0006816561561931596
5.7700000000000005,-90.29237197202565,6.36647965126446,140.06810968848998,0.00229789271548649,0.99009498562718,2.0714383341555433,9.134256783774593e-06,4.5405604713492415e-08,5.4752159548120507e-08,0.4425023950050829,0.002287483047249148,0.22727348898616004,0.43738178456146826,0.00035861172864698216,0.0006818555212418019
5.78,-90.29147259434724,6.366284636896709,140.0682296966054,0.002298174059885259,0.9900929997319838,2.0715690266574827,9.136934047909802e-06,4.5415812756616846e-08,5.4773602942618376e-08,0.4426665429204539,0.00228864626952304,0.22728633184451438,0.437547812813468,0.00035871528038116014,0.0006820546244374788
5.79,-90.29057441535767,6.366089782791536,140.0683496432123,0.002298455064221953,0.9900910160898773,2.071699746382131,9.139607801366642e-06,4.542600961525807e-08,5.479502515863677e-08,0.44283047505144246,0.0022898063250794,0.22729979673081346,0.43771362243442435,0.000358818695265082,0.0006822534660464061
5.8,-90.2896774337817,6.3658950887271155,140.0684695283878,0.002298735729247962,0.9900890346989384,2.0718304932895952,9.142278047116193e-06,4.543619534920855e-08,5.481642625025287e-08,0.4429941917142711,0.002290963224964199,0.22731387803921374,0.43787921374538646,0.0003589219734532187,0.0006824520463090486
5.8100000000000005,-90.28878164842156,6.365700554482033,140.06858935220893,0.0022990160557501164,0.9900870555573127,2.071961267340056,9.144944787743868e-06,4.544637002422094e-08,5.4837806276149505e-08,0.44315769322419146,0.0022921169796395976,0.2273285702065678,0.43804458706701577,0.0003590251150890999,0.0006826503654389453
5.82,-90.28788705815995,6.365506179835281,140.0687091147526,0.002299296044552471,0.9900850786632143,2.0720920684937654,9.147608025432595e-06,4.5456533712292916e-08,5.485916529984734e-08,0.4433209798954674,0.002293267598963378,0.2273438677120771,0.43820974271959495,0.00035912812030484964,0.0006828484236215358
5.83,-90.28699366196298,6.365311964566265,140.06882881609562,0.002299575696518083,0.9900831040149276,2.0722228967110516,9.150267761946017e-06,4.5466686491952036e-08,5.4880503389937034e-08,0.443484052041359,0.002294415092168379,0.22735976507694525,0.43837468102303717,0.0003592309892207221,0.0006830462210129851
5.84,-90.28610145888322,6.365117908454801,140.06894845631453,0.002299855012550802,0.9900811316108078,2.0723537519523147,9.152923998611678e-06,4.547682844854063e-08,5.4901820620311436e-08,0.4436469099741059,0.002295559467841928,0.2273762568640309,0.4385394022968949,0.0003593337219446368,0.0006832437577390103
5.8500000000000005,-90.28521044806264,6.364924011281116,140.06906803548586,0.0023001339935970456,0.990079161449283,2.0724846341780294,9.15557673630422e-06,4.54869596745006e-08,5.492311707039773e-08,0.4438095540049107,0.0022967007339052747,0.2273933376775008,0.4387039068603688,0.00035943631857171467,0.0006834410338937057
5.86,-90.2843206121272,6.364730272819238,140.06918755368915,0.0023004126320562337,0.9900771935097747,2.0726155433475126,9.158226056994846e-06,4.549707891955756e-08,5.494439183469607e-08,0.44397198450573333,0.002297839011666114,0.22741100211831827,0.43886819500047214,0.00035953878121337325,0.0006836380550102067
