t,V,Ca_i,m_L,m_T,h_T,n,Ca_er
3.77,-179.04409433722884,0.0002589978979414543,1.4846085235692799e-06,6.821687302077361e-07,0.2213162684844685,1.379873047662069e-07,0.017200391864887914
3.7800000000000002,-179.4595815895177,0.0002589952365110865,1.432987494593256e-06,6.537098543016923e-07,0.22183521796858957,1.3791832835963923e-07,0.01720039289996937
3.79,-179.8759414761534,0.00025899257510045157,1.383543049536411e-06,6.272616361005084e-07,0.22235382160132106,1.3784938643265564e-07,0.01720039393502777
3.8000000000000003,-180.29317588825285,0.0002589899137095498,1.3367178144370757e-06,6.037196482314225e-07,0.2228720796129372,1.3778047896803398e-07,0.017200394970063104
3.81,-180.71128669300984,0.00025898725233838155,1.292291712107985e-06,5.827348582333408e-07,0.2233899922348707,1.377116059484888e-07,0.01720039600507538
3.8200000000000003,-181.1302757797881,0.0002589845909869471,1.250041216952826e-06,5.639413276859887e-07,0.22390755969748544,1.3764276735679324e-07,0.017200397040064593
3.83,-181.55014508600962,0.0002589819296552465,1.2076900920901736e-06,5.430608284432828e-07,0.2244247822288443,1.375739631758473e-07,0.017200398075030748
3.84,-181.97089647871007,0.00025897926834328016,1.1659685091667784e-06,5.215450863383743e-07,0.22494166006038024,1.3750519338836519e-07,0.017200399109973837
3.85,-182.39253184967782,0.0002589766070510484,1.1245493756159093e-06,4.988307732853079e-07,0.2254581934223411,1.3743645797712644e-07,0.017200400144893865
3.86,-182.8150531334911,0.0002589739457785513,1.0847262435150182e-06,4.774357799127271e-07,0.2259743825429492,1.373677569250229e-07,0.017200401179790832
3.87,-183.23846223755035,0.00025897128452578925,1.0467633181580631e-06,4.5792097154796085e-07,0.22649022765171334,1.3729909021487497e-07,0.017200402214664734
3.88,-183.66276105353515,0.0002589686232927625,1.010329385073566e-06,4.3971518341482016e-07,0.22700572897888646,1.37230457829462e-07,0.017200403249515578
3.89,-184.08795149688055,0.00025896596207947126,9.753302251441011e-07,4.2267186458590825e-07,0.2275208867536037,1.3716185975162526e-07,0.017200404284343357
3.9,-184.5140355242059,0.0002589633008859157,9.410295000039322e-07,4.053373644507392e-07,0.22803570120307273,1.3709329596431332e-07,0.01720040531914807
3.91,-184.94101502599798,0.00025896063971209615,9.077219668242232e-07,3.8835693326974776e-07,0.22855017255759624,1.3702476645030254e-07,0.017200406353929727
3.92,-185.36889191663016,0.0002589579785580128,8.753299588431654e-07,3.7161771413550754e-07,0.22906430104635903,1.369562711924315e-07,0.01720040738868832
3.93,-185.79766817111064,0.0002589553174236661,8.448077640451305e-07,3.5718474496266335e-07,0.22957808689574066,1.3688781017369528e-07,0.017200408423423845
3.94,-186.22734570761668,0.0002589526563090563,8.16142454640118e-07,3.450817975787309e-07,0.23009153033474988,1.3681938337694228e-07,0.01720040945813631
3.95,-186.65792643911894,0.00025894999521418365,7.892324908493313e-07,3.351456321304529e-07,0.23060463159263642,1.3675099078500745e-07,0.01720041049282571
3.96,-187.08941229075046,0.0002589473341390484,7.641833269978384e-07,3.276498606601278e-07,0.23111739089808728,1.3668263238075708e-07,0.017200411527492045
3.97,-187.52180523622812,0.00025894467308365055,7.389339112873392e-07,3.18272927412535e-07,0.23162980847757075,1.3661430814718168e-07,0.01720041256213532
3.98,-187.95510722244578,0.0002589420120479903,7.126193112094755e-07,3.0523025023425326e-07,0.23214188455878004,1.365460180672031e-07,0.017200413596755528
3.99,-188.3893201750159,0.0002589393510320679,6.853236025498819e-07,2.8875009720345167e-07,0.2326536193703803,1.3647776212368894e-07,0.017200414631352672
4.0,-188.82444604744842,0.00025893669003588355,6.57812969634766e-07,2.705022075617674e-07,0.23316501313976706,1.364095402995778e-07,0.01720041566592675
4.01,-189.26048681851267,0.0002589340290594375,6.331326825595607e-07,2.5698092849802043e-07,0.23367606609319033,1.3634135257787255e-07,0.017200416700477766
4.0200000000000005,-189.6974444272332,0.00025893136810273,6.1074195707126e-07,2.4708927099854647e-07,0.23418677845870267,1.3627319894147495e-07,0.017200417735005715
4.03,-190.13532084857633,0.00025892870716576124,5.893582517725685e-07,2.3810496777740841e-07,0.2346971504627421,1.3620507937337743e-07,0.0172004187695106
4.04,-190.57411805054076,0.0002589260462485314,5.683046444989286e-07,2.286048417875161e-07,0.23520718233205787,1.3613699385655487e-07,0.01720041980399242
4.05,-191.01383798964463,0.00025892338535104083,5.479333489081174e-07,2.1937402509525166e-07,0.23571687429391217,1.360689423739534e-07,0.017200420838451174
4.0600000000000005,-191.45448266147463,0.00025892072447328957,5.282866971796417e-07,2.106069622472789e-07,0.23622622657384074,1.3600092490861618e-07,0.017200421872886864
4.07,-191.896054026196,0.000258918063615278,5.091964092783838e-07,2.019674131989706e-07,0.23673523939894156,1.3593294144349854e-07,0.017200422907299485
4.08,-192.33855406306853,0.00025891540277700627,4.906726045901046e-07,1.934899879599162e-07,0.23724391299547373,1.35864991961603e-07,0.017200423941689046
4.09,-192.7819847700727,0.00025891274195847456,4.7297853376032866e-07,1.856751231452535e-07,0.23775224758887734,1.357970764459781e-07,0.017200424976055534
4.1,-193.22634811752778,0.00025891008115968314,4.560034277150393e-07,1.7833496291455406e-07,0.23826024340580246,1.3572919487960443e-07,0.01720042601039896
4.11,-193.671646125603,0.0002589074203806321,4.3951358463283174e-07,1.7111929862847378e-07,0.23876790067073686,1.3566134724558415e-07,0.01720042704471932
4.12,-194.1178807876141,0.0002589047596213218,4.2343881048974684e-07,1.639366124470907e-07,0.23927521960933074,1.3559353352695406e-07,0.01720042807901661
4.13,-194.56505407618178,0.0002589020988817524,4.0783492318928125e-07,1.5689475394146432e-07,0.23978220044813045,1.3552575370670052e-07,0.017200429113290835
4.14,-195.01316797877126,0.000258899438161924,3.926673524323617e-07,1.4995856668081638e-07,0.24028884341303966,1.3545800776784605e-07,0.01720043014754199
4.15,-195.46222451313736,0.000258896777461837,3.7798599834660387e-07,1.4323273594534702e-07,0.2407951487286612,1.3539029569348642e-07,0.017200431181770084
4.16,-195.91222573860242,0.0002588941167814914,3.6395668366614744e-07,1.3701385815234978e-07,0.24130111661781267,1.3532261746681806e-07,0.017200432215975107
4.17,-196.36317361368447,0.0002588914561208875,3.504641107862057e-07,1.3113313193759666e-07,0.24180674730764087,1.3525497307079338e-07,0.017200433250157063
4.18,-196.81507013877825,0.0002588887954800255,3.375097666314389e-07,1.256150939967395e-07,0.2423120410234942,1.3518736248846624e-07,0.01720043428431595
4.19,-197.2679173151875,0.0002588861348589056,3.250933704328413e-07,1.204807870899234e-07,0.24281699799068243,1.351197857028926e-07,0.017200435318451772
4.2,-197.72171727212992,0.00025888347425752806,3.1296589066066865e-07,1.1525958557762741e-07,0.2433216184290808,1.3505224269743482e-07,0.017200436352564522
4.21,-198.17647196118912,0.00025888081367589295,3.012237358300198e-07,1.1016364345695843e-07,0.2438259025661114,1.349847334550298e-07,0.017200437386654208
4.22,-198.6321833979263,0.0002588781531140006,2.8983889906433775e-07,1.0515920144086928e-07,0.2443298506264783,1.3491725795876768e-07,0.01720043842072082
4.23,-199.0888535979027,0.0002588754925718511,2.7878337348706445e-07,1.0021250024231235e-07,0.24483346283488552,1.3484981619173857e-07,0.01720043945476437
4.24,-199.54648466077842,0.0002588728320494447,2.683610954050397e-07,9.594065902194877e-08,0.24533673941251208,1.3478240813723156e-07,0.017200440488784847
4.25,-200.0050786248916,0.00025887017154678163,2.5863395973921094e-07,9.248619908933076e-08,0.24583968058310726,1.347150337783906e-07,0.017200441522782255
4.26,-200.46463749377364,0.000258867511063862,2.4952647723379255e-07,8.972225709975444e-08,0.24634228657187937,1.3464769309827737e-07,0.017200442556756596
4.2700000000000005,-200.92516329876824,0.00025886485060068606,2.410729353545852e-07,8.773722131094365e-08,0.24684455760287094,1.3458038608001934e-07,0.017200443590707867
4.28,-201.3866581315914,0.00025886219015725404,2.3291210490744492e-07,8.582730624938031e-08,0.24734649389763777,1.3451311270688445e-07,0.017200444624636067
4.29,-201.84912413270698,0.0002588595297335661,2.2436339658428197e-07,8.264908538797846e-08,0.24784809567572819,1.3444587296225404e-07,0.0172004456585412
4.3,-202.3125632653209,0.00025885686932962247,2.1590748764853652e-07,7.918501367594126e-08,0.24834936316399103,1.3437866682909705e-07,0.017200446692423262
4.3100000000000005,-202.77697757524322,0.0002588542089454233,2.0748389260987385e-07,7.533366019550509e-08,0.24885029658587302,1.3431149429057456e-07,0.017200447726282254
4.32,-203.24236910828384,0.0002588515485809688,1.990321259779615e-07,7.099359402890737e-08,0.24935089616482076,1.342443553298477e-07,0.017200448760118173
4.33,-203.7087399102528,0.0002588488882362592,1.904917022624648e-07,6.60633842583845e-08,0.24985116212428093,1.341772499300776e-07,0.017200449793931025
4.34,-204.1760921993787,0.0002588462279112945,1.825449005509966e-07,6.187812332492953e-08,0.2503510946807042,1.3411017807482092e-07,0.017200450827720804
4.3500000000000005,-204.64442802518622,0.0002588435676060751,1.7514723776538965e-07,5.836732933494866e-08,0.25085069405738664,1.3404313974724728e-07,0.017200451861487515
4.36,-205.11374939796718,0.0002588409073206011,1.6808521928494018e-07,5.5133648279558026e-08,0.251349960479216,1.3397613493043633e-07,0.017200452895231155
4.37,-205.58405838264287,0.00025883824705487277,1.6138068937126025e-07,5.223487682844707e-08,0.25184889416886347,1.3390916360759303e-07,0.017200453928951722
4.38,-206.05535704413455,0.0002588355868088902,1.5505549228596258e-07,4.972881165130554e-08,0.2523474953490003,1.3384222576192232e-07,0.017200454962649218
4.39,-206.52764746115736,0.0002588329265826536,1.491226495615062e-07,4.765467451247135e-08,0.2528457642417471,1.3377532137666038e-07,0.01720045599632364
4.4,-207.0009319659485,0.00025883026637616346,1.4343302574904984e-07,4.57102904806287e-08,0.2533437010591048,1.3370845043561588e-07,0.017200457029974997
4.41,-207.47521248363708,0.0002588276061894199,1.3809787845390447e-07,4.414170233020476e-08,0.25384130602932464,1.3364161292167807e-07,0.017200458063603277
4.42,-207.95049110020787,0.00025882494602242294,1.3312557942579299e-07,4.2978342419933656e-08,0.25433857937423704,1.3357480881809951e-07,0.017200459097208486
4.43,-208.42676990164554,0.000258822285875173,1.2852450041443875e-07,4.22496431085497e-08,0.2548355213156724,1.335080381081327e-07,0.017200460130790626
4.44,-208.90405097393483,0.0002588196257476702,1.243030131695648e-07,4.1985036754787195e-08,0.25533213207546124,1.3344130077503018e-07,0.01720046116434969
4.45,-209.38233650852723,0.00025881696563991453,1.2017139275470187e-07,4.160038490309817e-08,0.25582841187130145,1.333745968022786e-07,0.017200462197885683
4.46,-209.8616287320309,0.00025881430555190627,1.157405461488105e-07,4.0307020301117e-08,0.2563243609195137,1.3330792617344253e-07,0.0172004632313986
4.47,-210.3419296371412,0.00025881164548364555,1.1128252257435818e-07,3.8677101238970625e-08,0.25681997944558366,1.332412888715675e-07,0.01720046426488845
4.48,-210.8232413314842,0.0002588089854351327,1.0674452557566711e-07,3.6614157885485517e-08,0.2573152676704938,1.3317468487995407e-07,0.017200465298355224
4.49,-211.30556592268593,0.0002588063254063678,1.0207375869706064e-07,3.402172040948871e-08,0.2578102258152266,1.331081141819028e-07,0.017200466331798923
4.5,-211.7889055183725,0.0002588036653973511,9.721742548286092e-08,3.080331897980672e-08,0.25830485410076454,1.3304157676071426e-07,0.017200467365219553
4.51,-212.27326244104754,0.0002588010054080827,9.284024127167421e-08,2.8317874418250194e-08,0.2587991527398348,1.329750726001571e-07,0.017200468398617108
4.5200000000000005,-212.75863877499808,0.0002587983454385628,8.881147607286913e-08,2.6310837626895272e-08,0.25929312195431653,1.3290860168348102e-07,0.017200469431991588
4.53,-213.2450365981615,0.0002587956854887917,8.497919863578322e-08,2.448465517544579e-08,0.2597867619663327,1.3284216399392194e-07,0.017200470465342992
4.54,-213.73245804,0.0002587930255587695,8.136352674758465e-08,2.2890755439214655e-08,0.260280072996027,1.3277575951482797e-07,0.017200471498671325
4.55,-214.22090522997576,0.0002587903656484964,7.798457819544192e-08,2.1580566793514977e-08,0.260773055263543,1.3270938822954728e-07,0.017200472531976582
4.5600000000000005,-214.71038032531786,0.0002587877057579726,7.485209490891409e-08,2.0581781011167205e-08,0.2612657089879783,1.3264305012148732e-07,0.017200473565258764
4.57,-215.20088571597478,0.00025878504588719854,7.188885723734562e-08,1.9723149927742814e-08,0.26175803437966416,1.3257674517455315e-07,0.017200474598517874
4.58,-215.69242339221086,0.0002587823860361743,6.916699781158897e-08,1.917509503842395e-08,0.2622500316639877,1.325104733717953e-07,0.01720047563175391
4.59,-216.1849955055265,0.0002587797262049001,6.669839925320229e-08,1.8970205326165484e-08,0.26274170106026223,1.3244423469660902e-07,0.01720047666496687
4.6000000000000005,-216.67860420742218,0.00025877706639337606,6.449494418374351e-08,1.9141069773922332e-08,0.26323304278780124,1.3237802913238955e-07,0.017200477698156753
4.61,-217.1732516493982,0.00025877440660160246,6.256851522477117e-08,1.972027736464934e-08,0.2637240570659181,1.3231185666253216e-07,0.01720047873132356
4.62,-217.66894010773603,0.0002587717468295794,6.063175185240637e-08,2.0094351854290128e-08,0.26421474410931595,1.3224571727069398e-07,0.017200479764467293
4.63,-218.16567185489066,0.00025876908707730696,5.840646996807669e-08,1.9669628878823792e-08,0.2647051041328393,1.3217961094052415e-07,0.017200480797587948
4.64,-218.6634489554088,0.00025876642734478544,5.611307985199023e-08,1.8928908131719722e-08,0.26519513735901434,1.3211353765523541e-07,0.01720048183068553
4.65,-219.16227358310755,0.00025876376763201504,5.37099454102373e-08,1.7789231818720966e-08,0.2656848440063299,1.3204749739826986e-07,0.017200482863760035
4.66,-219.662147911804,0.00025876110793899594,5.115543054890886e-08,1.6167642145570885e-08,0.2661742242932748,1.3198149015306957e-07,0.017200483896811464
4.67,-220.16307411531525,0.00025875844826572835,4.8407899174095205e-08,1.398118131801256e-08,0.2666632784383379,1.3191551590307663e-07,0.017200484929839818
4.68,-220.66505460925646,0.0002587557886122125,4.604091829277399e-08,1.2478542118550946e-08,0.267152006651243,1.3184957463223158e-07,0.017200485962845097
4.69,-221.1680915138466,0.00025875312897844844,4.387648268787695e-08,1.1281586151198357e-08,0.2676404091524219,1.31783666323866e-07,0.017200486995827297
4.7,-221.672186983774,0.0002587504693644365,4.182428749874899e-08,1.0202008637565172e-08,0.26812848616105683,1.3171779096138255e-07,0.017200488028786418
4.71,-222.17734321550014,0.00025874780977017684,3.99003102404157e-08,9.281560510410575e-09,0.2686162378948158,1.3165194852827003e-07,0.017200489061722463
4.72,-222.68356240548647,0.00025874515019566965,3.812052842790289e-08,8.561992702493854e-09,0.26910366457136686,1.315861390080172e-07,0.017200490094635434
4.73,-223.19084679346503,0.0002587424906409151,3.649266291956221e-08,8.063957964593331e-09,0.2695907664068388,1.3152036238420043e-07,0.017200491127525322
4.74,-223.6991988269022,0.00025873983110591344,3.4984795860371416e-08,7.706820496773987e-09,0.27007754360997077,1.3145461864081666e-07,0.017200492160392135
4.75,-224.20862056473482,0.00025873717159066484,3.3639146443312806e-08,7.599386423607794e-09,0.27056399640332285,1.3138890776107627e-07,0.01720049319323587
4.76,-224.71911422641568,0.00025873451209516943,3.246730510490307e-08,7.772196404204117e-09,0.27105012500374515,1.3132322972851456e-07,0.017200494226056528
4.7700000000000005,-225.23068203139758,0.0002587318526194275,3.1480862281658815e-08,8.255791097672379e-09,0.271535929628088,1.3125758452666685e-07,0.017200495258854108
4.78,-225.74332619913315,0.00025872919316343915,3.0691408410096915e-08,9.080711163121859e-09,0.27202141049320133,1.3119197213906847e-07,0.01720049629162861
4.79,-226.25704909677978,0.0002587265337272046,2.984505142956282e-08,9.664177056105858e-09,0.2725065678107789,1.3112639254954846e-07,0.01720049732438003
4.8,-226.77185304437236,0.00025872387431072417,2.8772596619244436e-08,9.619077836572856e-09,0.2729914017941594,1.3106084574184226e-07,0.017200498357108372
4.8100000000000005,-227.28774018043373,0.0002587212149139979,2.7631097047008223e-08,9.31200332551636e-09,0.2734759126630184,1.3099533169932422e-07,0.017200499389813637
4.82,-227.8047127477601,0.000258718555537026,2.639018562587075e-08,8.67656351004997e-09,0.27396010063339105,1.3092985040557603e-07,0.017200500422495824
4.83,-228.32277298914798,0.00025871589617980877,2.501949526884829e-08,7.646368377287226e-09,0.2744439659213125,1.3086440184417948e-07,0.01720050145515493
4.84,-228.84192314739363,0.0002587132368423463,2.3488658888957197e-08,6.155027914341679e-09,0.274927508742818,1.3079898599871633e-07,0.017200502487790956
4.8500000000000005,-229.36216578497437,0.0002587105775246388,2.2323470763423673e-08,5.4409638211849696e-09,0.2754107293030023,1.307336028533922e-07,0.017200503520403903
4.86,-229.88350302549568,0.0002587079182266865,2.128620292044592e-08,4.95129614026513e-09,0.2758936278219796,1.3066825239155628e-07,0.01720050455299377
4.87,-230.4059370971578,0.0002587052589484896,2.0321094665490808e-08,4.560058845879265e-09,0.27637620451628464,1.306029345967618e-07,0.01720050558556056
4.88,-230.92947026549444,0.00025870259969004825,1.9437336118546223e-08,4.293667197685734e-09,0.2768584596011745,1.3053764945263492e-07,0.017200506618104267
4.89,-231.45410479603947,0.00025869994045136266,1.8644117399600054e-08,4.1785364553428944e-09,0.2773403932919063,1.304723969428017e-07,0.017200507650624895
4.9,-231.9798429543267,0.000258697281232433,1.795062862864013e-08,4.241081878509122e-09,0.277822005803737,1.304071770508883e-07,0.01720050868312244
4.91,-232.5066872286286,0.00025869462203325955,1.7270556158870512e-08,4.263856412313606e-09,0.2783032973444393,1.3034198976094807e-07,0.017200509715596907
4.92,-233.03463997351923,0.0002586919628538424,1.6574912328362354e-08,4.175790970243803e-09,0.2787842681262786,1.3027683505677787e-07,0.017200510748048292
4.93,-233.5637033470784,0.0002586893036941818,1.5918960329762022e-08,4.120945241223222e-09,0.27926491836812234,1.302117129217978e-07,0.017200511780476598
4.94,-234.09387964079528,0.000258686644554278,1.5300761395015994e-08,4.0973176330174466e-09,0.2797452482843556,1.301466233396837e-07,0.01720051281288182
4.95,-234.62517114615898,0.00025868398543413105,1.4718376756070908e-08,4.102906553392067e-09,0.28022525808936316,1.3008156629411154e-07,0.017200513845263964
4.96,-235.1575801546587,0.00025868132633374125,1.4169867644873236e-08,4.135710410112664e-09,0.28070494799753,1.300165417687572e-07,0.017200514877623023
4.97,-235.69110906011508,0.00025867866725310876,1.3648957394485461e-08,4.1821852373257345e-09,0.2811843182198675,1.2995154974748932e-07,0.017200515909959
4.98,-236.22576045332593,0.0002586760081922338,1.3141019353630135e-08,4.206569253239413e-09,0.28166336896089317,1.2988659021454762e-07,0.0172005169422719
4.99,-236.7615364314183,0.0002586733491511165,1.265235388431103e-08,4.228783718124201e-09,0.28214210044139953,1.298216631532419e-07,0.017200517974561715
5.0,-237.29843931326778,0.00025867069012975707,1.217986129288722e-08,4.243738024249465e-09,0.28262051287486856,1.2975676854729967e-07,0.017200519006828445
5.01,-237.8364714177499,0.0002586680311281558,1.1720441885717827e-08,4.246341563884567e-09,0.28309860647478247,1.296919063804484e-07,0.017200520039072097
5.0200000000000005,-238.3756350637402,0.0002586653721463128,1.1270995969161928e-08,4.231503729298868e-09,0.28357638145462327,1.296270766364156e-07,0.017200521071292663
5.03,-238.9159325701141,0.0002586627131842282,1.0828423849578723e-08,4.194133912761733e-09,0.284053838027873,1.2956227929892874e-07,0.017200522103490146
5.04,-239.45736684798536,0.00025866005424190233,1.0433659022600645e-08,4.290309489505504e-09,0.28453097638888125,1.2949751435280963e-07,0.01720052313566455
5.05,-239.9999396058969,0.0002586573953193353,1.0038223278757979e-08,4.3488477747395296e-09,0.28500779677084714,1.2943278178065806e-07,0.017200524167815867
5.0600000000000005,-240.54365345408678,0.00025865473641652735,9.66067985893651e-09,4.4439477039242e-09,0.2854842993778402,1.2936808156673985e-07,0.017200525199944104
5.07,-241.08851072234913,0.0002586520775334786,9.298740883400414e-09,4.573490028246257e-09,0.2859604844229897,1.2930341369480267e-07,0.017200526232049256
5.08,-241.6345137449138,0.00025864941867018935,8.950448257322301e-09,4.7365625604157516e-09,0.2864363521192817,1.292387781486024e-07,0.017200527264131325
5.09,-242.18166486044615,0.0002586467598266597,8.614173670783342e-09,4.933460174666014e-09,0.28691190267955896,1.2917417491190308e-07,0.017200528296190308
5.1000000000000005,-242.72996668936278,0.0002586441010028899,8.268518404037556e-09,4.995670372172843e-09,0.2873871363077965,1.291096039689767e-07,0.01720052932822621
5.11,-243.27942159297558,0.00025864144219888015,7.91151524702244e-09,4.917456744185555e-09,0.28786205321611685,1.2904506530362846e-07,0.017200530360239025
5.12,-243.8300318374985,0.0002586387834146306,7.548741100953106e-09,4.755311223851298e-09,0.2883366536196311,1.2898055889949258e-07,0.017200531392228758
5.13,-244.38179981291805,0.0002586361246501414,7.177452951341972e-09,4.493770631142112e-09,0.2888109377295523,1.289160847404263e-07,0.017200532424195406
5.14,-244.9347279158521,0.00025863346590541286,6.795078405176082e-09,4.11723258789885e-09,0.2892849057568813,1.2885164281029924e-07,0.017200533456138967
5.15,-245.4888185495502,0.00025863080718044513,6.399215690917081e-09,3.609955517831124e-09,0.28975855791240657,1.2878723309299297e-07,0.017200534488059444
5.16,-246.04407412389304,0.00025862814847523835,5.987633658501358e-09,2.956058646517499e-09,0.29023189440670405,1.287228555724013e-07,0.017200535519956837
5.17,-246.60049705539305,0.0002586254897897928,5.558271779339829e-09,2.139522001405223e-09,0.2907049154501374,1.2865851023243022e-07,0.017200536551831142
5.18,-247.15808976719407,0.00025862283112410863,5.1092401463180785e-09,1.1441864118103905e-09,0.2911776212528579,1.2859419705699785e-07,0.017200537583682365
5.19,-247.71685469585844,0.000258620172478186,4.740843902336581e-09,5.328570300562473e-10,0.29165001202524704,1.28529916030011e-07,0.0172005386155105
5.2,-248.27679427468976,0.00025861751385202516,4.404887475720999e-09,2.4322560244329822e-11,0.2921220879768288,1.2846566713542285e-07,0.017200539647315553
5.21,-248.837910946671,0.0002586148552456263,4.099162055751522e-09,-4.0270930679243075e-10,0.2925938493171139,1.2840145035718813e-07,0.017200540679097515
5.22,-249.40020716205214,0.0002586121966589895,3.831182987656675e-09,-7.154430120293066e-10,0.29306529625544187,1.2833726567927156e-07,0.017200541710856394
5.23,-249.96368537775197,0.0002586095380921151,3.6091976961634098e-09,-8.780352880327454e-10,0.2935364290009424,1.2827311308564987e-07,0.017200542742592185
5.24,-250.52834805735807,0.0002586068795450033,3.442185685497172e-09,-8.515951589603268e-10,0.2940072477625352,1.2820899256031188e-07,0.017200543774304893
5.25,-251.09419767112686,0.00025860422101765416,3.3398585393817857e-09,-5.941839405608563e-10,0.29447775274892996,1.2814490408725833e-07,0.017200544805994512
5.26,-251.6612366959836,0.00025860156251006794,3.3126599210395357e-09,-6.081524017428705e-11,0.29494794416862663,1.2808084765050205e-07,0.017200545837661042
5.2700000000000005,-252.229467585189,0.0002585989040222449,3.3406600663667833e-09,6.688868704183419e-10,0.2954178222310103,1.2801682323400555e-07,0.017200546869304487
5.28,-252.7988926313318,0.00025859624555418516,3.2330616772627974e-09,8.140947438421179e-10,0.2958873871512987,1.2795283082139967e-07,0.017200547900924845
5.29,-253.36951445670326,0.0002585935871058889,3.131054770228132e-09,9.565124160749487e-10,0.2963566391328352,1.2788887039699076e-07,0.017200548932522115
5.3,-253.94133554727816,0.00025859092867735637,3.0299369224800003e-09,1.0791390778999753e-09,0.29682557838391643,1.2782494194480357e-07,0.0172005499640963
5.3100000000000005,-254.51435839450755,0.0002585882702685877,2.924514924434431e-09,1.1630029391070057e-09,0.2972942051126719,1.2776104544887233e-07,0.017200550995647393
5.32,-255.08858549531868,0.00025858561187958317,2.809104779706306e-09,1.1871612284924831e-09,0.29776251952706434,1.2769718089324092e-07,0.0172005520271754
5.33,-255.66401935211525,0.0002585829535103429,2.677531705109305e-09,1.1287001938595363e-09,0.29823052183488963,1.2763334826196279e-07,0.017200553058680318
5.34,-256.2406624727772,0.00025858029516086706,2.523130130655942e-09,9.627351020179435e-10,0.29869821224377674,1.2756954753910086e-07,0.017200554090162152
5.3500000000000005,-256.81851737066086,0.00025857763683115597,2.3387436995575383e-09,6.62410238784108e-10,0.2991655909611878,1.2750577870872776e-07,0.017200555121620893
5.36,-257.3975865073078,0.00025857497852120967,2.1915681152584973e-09,4.877935690893403e-10,0.2996326581965855,1.2744204175480257e-07,0.017200556153056545
5.37,-257.9778723314283,0.0002585723202310285,2.172224965304212e-09,7.893008325710502e-10,0.3000994141599583,1.2737833666125455e-07,0.017200557184469112
5.38,-258.5593774336065,0.0002585696619606125,2.1926596953770555e-09,1.2275782924030697e-09,0.30056585905596733,1.2731466341231565e-07,0.01720055821585859
5.39,-259.14210433701504,0.000258567003709962,2.2595454772509362e-09,1.8288463069916316e-09,0.3010319930918646,1.2725102199207075e-07,0.017200559247224974
5.4,-259.72605556949804,0.0002585643454790771,2.380115803073416e-09,2.621411545288436e-09,0.3014978164747657,1.2718741238461257e-07,0.017200560278568273
5.41,-260.3112336635713,0.00025856168726795807,2.5621644853656682e-09,3.6356669867903533e-09,0.30196332941164955,1.2712383457404175e-07,0.01720056130988848
5.42,-260.89764115642237,0.00025855902907660506,2.814045657022535e-09,4.9040919215398385e-09,0.3024285321093587,1.2706028854446668e-07,0.0172005623411856
5.43,-261.48528058991053,0.00025855637090501824,3.1446737713124975e-09,6.4612519501246735e-09,0.3028934247745994,1.2699677428000366e-07,0.017200563372459628
5.44,-262.07415451056687,0.00025855371275319784,3.563523601877717e-09,8.343798983678208e-09,0.30335800761394144,1.269332917647768e-07,0.017200564403710566
5.45,-262.6642654612829,0.00025855105462114407,3.8236536803391655e-09,9.603886532591753e-09,0.30382228083457985,1.2686984098287586e-07,0.017200565434938416
5.46,-263.2556159969773,0.0002585483965088571,3.9061097856756345e-09,1.0168892135135643e-08,0.30428624464289905,1.2680642191843578e-07,0.017200566466143173
5.47,-263.84820868108824,0.0002585457384163371,3.9114704689413546e-09,1.0425038812322083e-08,0.3047498992447944,1.2674303455561894e-07,0.01720056749732484
5.48,-264.4420460777889,0.0002585430803435843,3.819152035439929e-09,1.0293318481086418e-08,0.3052132448463857,1.2667967887857552e-07,0.017200568528483416
5.49,-265.0371307558557,0.00025854042229059884,3.607015763468985e-09,9.6886881248381e-09,0.30567628165366223,1.2661635487146322e-07,0.017200569559618902
5.5,-265.63346528866833,0.000258537764257381,3.251367904320133e-09,8.520069793460631e-09,0.3061390098724836,1.2655306251844724e-07,0.0172005705907313
5.51,-266.2310522542098,0.00025853510624393087,2.7269596822789815e-09,6.690350603311564e-09,0.30660142970857895,1.2648980180370023e-07,0.017200571621820603
5.5200000000000005,-266.82989423506655,0.0002585324482502487,2.0069872946250675e-09,4.0963827372222445e-09,0.3070635413675473,1.2642657271140247e-07,0.017200572652886815
5.53,-267.42999381842793,0.00025852979027633473,1.0630919116321236e-09,6.289834444987972e-10,0.30752534505485757,1.2636337522574157e-07,0.017200573683929934
5.54,-268.03135362886024,0.0002585271323221891,4.3541766803732395e-10,-1.6253727595636614e-09,0.30798684097528295,1.263002093309464e-07,0.017200574714949964
5.55,-268.6339762523565,0.000258524474387812,-8.845500523268756e-11,-3.4868107449394026e-09,0.30844802933421156,1.2623707501120897e-07,0.0172005757459469
5.5600000000000005,-269.2378642905342,0.0002585218164732036,-5.308010768985621e-10,-5.041103230794244e-09,0.3089089103367111,1.2617397225074008e-07,0.017200576776920745
5.57,-269.84302035342347,0.00025851915857836417,-8.491877367285072e-10,-6.124136007167702e-09,0.30936948418765325,1.26110901033762e-07,0.017200577807871497
5.58,-270.44944705599977,0.00025851650070329385,-9.967901694525143e-10,-6.554861022065592e-09,0.3098297510917738,1.2604786134450473e-07,0.017200578838799156
5.59,-271.0571470181837,0.0002585138428479928,-9.223915547621864e-10,-6.135296381459414e-09,0.3102897112536725,1.2598485316720623e-07,0.017200579869703723
