t,V,Nai,m,h,j,Ki,X_kr,X_ks,X_to1,Y_to1,Cai,O,O_Ca,C0,C1,C2,C3,C4,C_Ca0,C_Ca1,C_Ca2,C_Ca3,C_Ca4,Ca_ss,y,P_O1,P_O2,P_C1,P_C2,Ca_JSR,Ca_NSR,HTRPNCa,LTRPNCa
4.42,3.0556739394e-312,8.95482223996e-312,3.39519326624e-313,2.121995736e-314,0.0,8.27578358476e-313,8.954822237873e-312,8.4879833724e-314,nan,0.0,0.0,7.6391848516e-313,8.976042197873e-312,5.7293886366e-313,2.121995736e-314,0.0,1.7612565065e-312,8.97604219596e-312,6.1537878147e-313,nan,0.0,0.0,4.243991624e-314,8.976042197873e-312,9.9733802194e-313,2.121995736e-314,0.0,1.7612565065e-312,8.97604219654e-312,1.018557981753e-312,nan,0.0,0.0
4.43,2.5e-323,8.976042197873e-312,1.08221785358e-312,2.121995736e-314,0.0,1.80369642232e-312,8.976042195793e-312,1.10343781339e-312,nan,0.0,0.0,3.267873518497e-312,8.976042197873e-312,1.358077306524e-312,2.121995736e-314,0.0,1.0609978955e-313,8.976042195783e-312,1.10343781339e-312,nan,0.0,0.0,1.0609978977e-313,8.976042197873e-312,1.379297264315e-312,2.121995736e-314,0.0,1.93101616978e-312,8.976042195803e-312,1.442957139946e-312,nan,0.0,0.0
4.44,1.7e-322,8.976042197873e-312,1.54905692774e-312,2.121995736e-314,0.0,1.80369642232e-312,8.976042195793e-312,1.570276887404e-312,nan,0.0,0.0,3.267873518497e-312,8.976042197873e-312,1.824916380645e-312,2.121995736e-314,0.0,1.0609978955e-313,8.976042195783e-312,1.570276887404e-312,nan,0.0,0.0,2.121995833e-314,8.976042197873e-312,1.99467604394e-312,2.121995736e-314,0.0,1.7612565065e-312,8.976042195837e-312,2.015896003507e-312,nan,0.0,0.0
4.45,2.5e-323,8.976042197873e-312,2.07955587558e-312,2.121995736e-314,0.0,9.54898105934e-313,8.976042195783e-312,1.570276887404e-312,nan,0.0,0.0,2.249315538833e-312,8.976042197873e-312,2.270535496827e-312,2.121995736e-314,0.0,1.12465776921e-312,8.976042195793e-312,1.442957139946e-312,nan,0.0,0.0,2.3341953723e-313,8.976042197873e-312,2.312975412335e-312,2.121995736e-314,0.0,9.54898105934e-313,8.976042195783e-312,6.1537878147e-313,nan,0.0,0.0
4.46,4.243991624e-314,8.976042197873e-312,2.546394949707e-312,2.121995736e-314,0.0,1.7612565065e-312,8.97604219655e-312,2.56761490916e-312,nan,0.0,0.0,2.5e-323,8.976042197873e-312,2.631274781345e-312,2.121995736e-314,0.0,1.80369642232e-312,8.976042195793e-312,2.652494740796e-312,nan,0.0,0.0,3.310313434316e-312,8.976042197873e-312,2.90713423429e-312,2.121995736e-314,0.0,1.0609978955e-313,8.976042195783e-312,2.652494740796e-312,nan,0.0,0.0
4.47,1.0609978977e-313,8.976042197873e-312,2.92835419208e-312,2.121995736e-314,0.0,1.93101616978e-312,8.976042195803e-312,2.99201406735e-312,nan,0.0,0.0,1.7e-322,8.976042197873e-312,3.098113855506e-312,2.121995736e-314,0.0,1.80369642232e-312,8.976042195793e-312,3.11933381481e-312,nan,0.0,0.0,3.310313434316e-312,8.976042197873e-312,3.37397330841e-312,2.121995736e-314,0.0,1.0609978955e-313,8.976042195783e-312,3.11933381481e-312,nan,0.0,0.0
4.48,2.121995833e-314,8.976042197873e-312,3.543732971707e-312,2.121995736e-314,0.0,1.7612565065e-312,8.976042195837e-312,3.56495293091e-312,nan,0.0,0.0,2.5e-323,8.976042197873e-312,3.628612803346e-312,2.121995736e-314,0.0,9.54898105934e-313,8.976042195783e-312,3.11933381481e-312,nan,0.0,0.0,2.249315538833e-312,8.976042197873e-312,3.81959242459e-312,2.121995736e-314,0.0,1.12465776921e-312,8.976042195793e-312,2.99201406735e-312,nan,0.0,0.0
4.49,2.3341953723e-313,8.976042197873e-312,3.8620323401e-312,2.121995736e-314,0.0,9.54898105934e-313,8.976042195783e-312,6.1537878147e-313,nan,0.0,0.0,2.3341953723e-313,8.976042197873e-312,3.883252297565e-312,2.121995736e-314,0.0,1.80369642232e-312,8.976042195803e-312,8.487983373e-314,nan,0.0,0.0,3.14055377104e-312,8.976042197873e-312,3.39519326624e-313,2.121995736e-314,0.0,8.27578358476e-313,8.976042195783e-312,8.487983373e-314,nan,0.0,0.0
4.5,8.487983206e-314,8.99726215579e-312,5.3049894782e-313,2.121995736e-314,0.0,1.7612565065e-312,8.997262154424e-312,5.51718907746e-313,nan,0.0,0.0,2.5e-323,8.99726215579e-312,6.1537877946e-313,2.121995736e-314,0.0,1.80369642232e-312,8.997262153713e-312,7.00258613113e-313,nan,0.0,0.0,3.81959242784e-313,8.99726215579e-312,9.54898106147e-313,2.121995736e-314,0.0,1.0609978955e-313,8.997262153693e-312,7.00258613113e-313,nan,0.0,0.0
4.51,4.243991624e-314,8.99726215579e-312,1.188317643173e-312,2.121995736e-314,0.0,1.7612565065e-312,8.99726215444e-312,1.209537602945e-312,nan,0.0,0.0,2.5e-323,8.99726215579e-312,1.27319747481e-312,2.121995736e-314,0.0,9.54898105934e-313,8.997262153717e-312,7.00258613113e-313,nan,0.0,0.0,4.243991624e-314,8.99726215579e-312,1.50661701189e-312,2.121995736e-314,0.0,1.7612565065e-312,8.99726215447e-312,1.52783697159e-312,nan,0.0,0.0
4.5200000000000005,2.5e-323,8.99726215579e-312,1.59149684353e-312,2.121995736e-314,0.0,9.54898105934e-313,8.997262153747e-312,6.79038655204e-313,nan,0.0,0.0,8.487983206e-314,8.99726215579e-312,1.82491638061e-312,2.121995736e-314,0.0,1.7612565065e-312,8.997262154404e-312,1.846136340235e-312,nan,0.0,0.0,2.5e-323,8.99726215579e-312,1.90979621225e-312,2.121995736e-314,0.0,1.80369642232e-312,8.997262153703e-312,1.931016171873e-312,nan,0.0,0.0
4.53,2.631274781207e-312,8.99726215579e-312,2.185655665193e-312,2.121995736e-314,0.0,1.0609978955e-313,8.997262153693e-312,1.931016171873e-312,nan,0.0,0.0,1.0609978977e-313,8.99726215579e-312,2.206875622984e-312,2.121995736e-314,0.0,1.80369642232e-312,8.997262153703e-312,2.24931554052e-312,nan,0.0,0.0,3.331533392226e-312,8.99726215579e-312,2.50395503391e-312,2.121995736e-314,0.0,1.0609978955e-313,8.997262153693e-312,2.24931554052e-312,nan,0.0,0.0
4.54,2.3341953723e-313,8.99726215579e-312,2.525174991624e-312,2.121995736e-314,0.0,9.54898105934e-313,8.99726215374e-312,6.79038655204e-313,nan,0.0,0.0,8.487983206e-314,8.99726215579e-312,2.779814486767e-312,2.121995736e-314,0.0,1.7612565065e-312,8.99726215377e-312,2.80103444617e-312,nan,0.0,0.0,2.5e-323,8.99726215579e-312,2.864694318406e-312,2.121995736e-314,0.0,1.80369642232e-312,8.997262153703e-312,2.88591427781e-312,nan,0.0,0.0
4.55,2.610054823297e-312,8.99726215579e-312,3.14055377135e-312,2.121995736e-314,0.0,1.0609978955e-313,8.997262153693e-312,2.88591427781e-312,nan,0.0,0.0,1.0609978977e-313,8.99726215579e-312,3.16177372914e-312,2.121995736e-314,0.0,1.7612565065e-312,8.99726215387e-312,3.182993688543e-312,nan,0.0,0.0,1.0609978977e-313,8.99726215579e-312,3.33153339242e-312,2.121995736e-314,0.0,1.7612565065e-312,8.997262154216e-312,3.39519326764e-312,nan,0.0,0.0
4.5600000000000005,4.243991624e-314,8.99726215579e-312,3.75593255084e-312,2.121995736e-314,0.0,1.7612565065e-312,8.99726215447e-312,3.777152510013e-312,nan,0.0,0.0,2.5e-323,8.99726215579e-312,3.840812382477e-312,2.121995736e-314,0.0,9.54898105934e-313,8.997262153717e-312,3.39519326764e-312,nan,0.0,0.0,4.243991624e-314,8.99726215579e-312,4.053011961643e-312,2.121995736e-314,0.0,1.7612565065e-312,8.997262153925e-312,4.07423192075e-312,nan,0.0,0.0
4.57,2.5e-323,8.99726215579e-312,4.11667183537e-312,2.121995736e-314,0.0,9.54898105934e-313,8.997262153717e-312,3.39519326764e-312,nan,0.0,0.0,2.3341953723e-313,8.99726215579e-312,4.13789179298e-312,2.121995736e-314,0.0,9.54898105934e-313,8.99726215374e-312,6.57818697294e-313,nan,0.0,0.0,1.0609978977e-313,8.99726215579e-312,4.15911175037e-312,2.121995736e-314,0.0,1.80369642232e-312,8.99726215371e-312,8.4879833733e-314,nan,0.0,0.0
4.58,2.33419537416e-313,8.99726215579e-312,2.54639494965e-313,2.121995736e-314,0.0,8.27578358476e-313,8.997262153693e-312,8.4879833733e-314,nan,0.0,0.0,7.6391848516e-313,9.0184821137e-312,5.7293886366e-313,2.121995736e-314,0.0,1.7612565065e-312,9.01848211178e-312,6.1537878148e-313,nan,0.0,0.0,4.243991624e-314,9.0184821137e-312,9.9733802194e-313,2.121995736e-314,0.0,1.7612565065e-312,9.018482112383e-312,1.018557981763e-312,nan,0.0,0.0
4.59,2.5e-323,9.0184821137e-312,1.08221785358e-312,2.121995736e-314,0.0,1.80369642232e-312,9.01848211161e-312,1.1034378134e-312,nan,0.0,0.0,3.373973308045e-312,9.0184821137e-312,1.358077306524e-312,2.121995736e-314,0.0,1.0609978955e-313,9.0184821116e-312,1.1034378134e-312,nan,0.0,0.0,1.0609978977e-313,9.0184821137e-312,1.379297264315e-312,2.121995736e-314,0.0,1.93101616978e-312,9.01848211162e-312,1.442957139956e-312,nan,0.0,0.0
4.6000000000000005,1.7e-322,9.0184821137e-312,1.54905692774e-312,2.121995736e-314,0.0,1.80369642232e-312,9.01848211161e-312,1.570276887414e-312,nan,0.0,0.0,3.373973308045e-312,9.0184821137e-312,1.824916380645e-312,2.121995736e-314,0.0,1.0609978955e-313,9.0184821116e-312,1.570276887414e-312,nan,0.0,0.0,2.121995833e-314,9.0184821137e-312,1.99467604394e-312,2.121995736e-314,0.0,1.7612565065e-312,9.018482112255e-312,2.015896003517e-312,nan,0.0,0.0
4.61,2.5e-323,9.0184821137e-312,2.07955587558e-312,2.121995736e-314,0.0,9.54898105934e-313,9.0184821116e-312,1.570276887414e-312,nan,0.0,0.0,2.249315538833e-312,9.0184821137e-312,2.270535496827e-312,2.121995736e-314,0.0,1.12465776921e-312,9.01848211161e-312,1.442957139956e-312,nan,0.0,0.0,2.3341953723e-313,9.0184821137e-312,2.312975412335e-312,2.121995736e-314,0.0,9.54898105934e-313,9.0184821116e-312,6.1537878148e-313,nan,0.0,0.0
4.62,2.3341953723e-313,9.0184821137e-312,2.33419537016e-312,2.121995736e-314,0.0,1.80369642232e-312,9.01848211162e-312,8.487983374e-314,nan,0.0,0.0,3.09811385522e-312,9.0184821137e-312,3.39519326624e-313,2.121995736e-314,0.0,8.27578358476e-313,9.0184821116e-312,8.487983374e-314,nan,0.0,0.0,8.487983206e-314,9.039702071617e-312,5.3049894782e-313,2.121995736e-314,0.0,1.7612565065e-312,9.039702070233e-312,5.51718907756e-313,nan,0.0,0.0
4.63,2.5e-323,9.039702071617e-312,6.1537877946e-313,2.121995736e-314,0.0,1.80369642232e-312,9.03970206953e-312,6.57818697304e-313,nan,0.0,0.0,3.11933381313e-312,9.039702071617e-312,9.1245819032e-313,2.121995736e-314,0.0,1.0609978955e-313,9.03970206951e-312,6.57818697304e-313,nan,0.0,0.0,8.487983206e-314,9.039702071617e-312,1.145877727344e-312,2.121995736e-314,0.0,1.7612565065e-312,9.0397020696e-312,1.167097687136e-312,nan,0.0,0.0
4.64,2.5e-323,9.039702071617e-312,1.23075755898e-312,2.121995736e-314,0.0,9.54898105934e-313,9.03970206956e-312,6.57818697304e-313,nan,0.0,0.0,1.0609978977e-313,9.039702071617e-312,1.25197751675e-312,2.121995736e-314,0.0,1.80369642232e-312,9.039702069527e-312,8.4879833743e-314,nan,0.0,0.0,2.801034444484e-312,9.039702071617e-312,2.54639494965e-313,2.121995736e-314,0.0,8.27578358476e-313,9.03970206951e-312,8.4879833743e-314,nan,0.0,0.0
4.65,4.243991624e-314,9.06092202953e-312,5.3049894782e-313,2.121995736e-314,0.0,1.7612565065e-312,9.06092202821e-312,5.5171890776e-313,nan,0.0,0.0,2.5e-323,9.06092202953e-312,6.1537877946e-313,2.121995736e-314,0.0,1.80369642232e-312,9.060922027427e-312,6.365987394e-313,nan,0.0,0.0,1.994676043917e-312,9.06092202953e-312,8.2757835866e-313,2.121995736e-314,0.0,1.0609978955e-313,9.06092202742e-312,6.365987394e-313,nan,0.0,0.0
4.66,1.0609978977e-313,9.06092202953e-312,8.48798316465e-313,2.121995736e-314,0.0,1.7612565065e-312,9.0609220276e-312,8.91238234315e-313,nan,0.0,0.0,2.121995833e-314,9.06092202953e-312,1.18831764319e-312,2.121995736e-314,0.0,1.7612565065e-312,9.06092202804e-312,1.20953760296e-312,nan,0.0,0.0,2.5e-323,9.06092202953e-312,1.273197474826e-312,2.121995736e-314,0.0,9.54898105934e-313,9.06092202747e-312,8.91238234315e-313,nan,0.0,0.0
4.67,1.0609978977e-313,9.06092202953e-312,1.29441743257e-312,2.121995736e-314,0.0,1.80369642232e-312,9.06092202743e-312,1.31563739251e-312,nan,0.0,0.0,3.416413223864e-312,9.06092202953e-312,1.57027688567e-312,2.121995736e-314,0.0,1.0609978955e-313,9.06092202742e-312,1.31563739251e-312,nan,0.0,0.0,2.121995833e-314,9.06092202953e-312,1.740036548967e-312,2.121995736e-314,0.0,1.7612565065e-312,9.06092202804e-312,1.76125650861e-312,nan,0.0,0.0
4.68,2.5e-323,9.06092202953e-312,1.824916380606e-312,2.121995736e-314,0.0,9.54898105934e-313,9.060922027446e-312,1.31563739251e-312,nan,0.0,0.0,2.1219957932e-313,9.06092202953e-312,1.82491638031e-312,2.121995736e-314,0.0,1.80369642232e-312,9.060922027437e-312,8.487983375e-314,nan,0.0,0.0,2.652494739117e-312,9.06092202953e-312,2.54639494965e-313,2.121995736e-314,0.0,8.27578358476e-313,9.06092202742e-312,8.487983375e-314,nan,0.0,0.0
4.69,6.365987415e-314,9.082141987446e-312,5.3049894784e-313,2.121995736e-314,0.0,1.7612565065e-312,9.08214198593e-312,5.51718907766e-313,nan,0.0,0.0,2.5e-323,9.082141987446e-312,6.1537877948e-313,2.121995736e-314,0.0,1.80369642232e-312,9.08214198535e-312,8.4879833753e-314,nan,0.0,0.0,3.03445398149e-312,9.082141987446e-312,3.39519326624e-313,2.121995736e-314,0.0,8.27578358476e-313,9.08214198533e-312,8.4879833753e-314,nan,0.0,0.0
4.7,6.365987415e-314,9.10336194536e-312,5.3049894784e-313,2.121995736e-314,0.0,1.7612565065e-312,9.10336194386e-312,5.5171890777e-313,nan,0.0,0.0,2.5e-323,9.10336194536e-312,6.1537877948e-313,2.121995736e-314,0.0,1.80369642232e-312,9.10336194326e-312,8.487983376e-314,nan,0.0,0.0,3.07689389731e-312,9.10336194536e-312,3.39519326624e-313,2.121995736e-314,0.0,8.27578358476e-313,9.10336194324e-312,8.487983376e-314,nan,0.0,0.0
4.71,4.243991624e-314,9.124581903275e-312,6.1537877948e-313,2.121995736e-314,0.0,1.7612565065e-312,9.12458190195e-312,6.36598739414e-313,nan,0.0,0.0,2.5e-323,9.124581903275e-312,7.00258611117e-313,2.121995736e-314,0.0,1.80369642232e-312,9.12458190117e-312,7.21478571053e-313,nan,0.0,0.0,3.03445398149e-312,9.124581903275e-312,9.7611806406e-313,2.121995736e-314,0.0,1.0609978955e-313,9.12458190115e-312,7.21478571053e-313,nan,0.0,0.0
4.72,1.0609978977e-313,9.124581903275e-312,9.97338021852e-313,2.121995736e-314,0.0,1.80369642232e-312,9.12458190116e-312,1.01855798179e-312,nan,0.0,0.0,3.458853139683e-312,9.124581903275e-312,1.273197474866e-312,2.121995736e-314,0.0,1.0609978955e-313,9.12458190115e-312,1.01855798179e-312,nan,0.0,0.0,8.487983206e-314,9.124581903275e-312,1.50661701189e-312,2.121995736e-314,0.0,1.7612565065e-312,9.124581901867e-312,1.52783697162e-312,nan,0.0,0.0
4.73,2.5e-323,9.124581903275e-312,1.59149684353e-312,2.121995736e-314,0.0,9.54898105934e-313,9.124581901175e-312,1.01855798179e-312,nan,0.0,0.0,2.2e-322,9.124581903275e-312,1.591496843323e-312,2.121995736e-314,0.0,1.80369642232e-312,9.12458190117e-312,8.4879833763e-314,nan,0.0,0.0,3.16177372895e-312,9.124581903275e-312,3.39519326624e-313,2.121995736e-314,0.0,8.27578358476e-313,9.12458190115e-312,8.4879833763e-314,nan,0.0,0.0
4.74,7.6391848516e-313,9.14580186119e-312,5.7293886366e-313,2.121995736e-314,0.0,1.7612565065e-312,9.14580185924e-312,6.1537878151e-313,nan,0.0,0.0,4.243991624e-314,9.14580186119e-312,9.9733802194e-313,2.121995736e-314,0.0,1.7612565065e-312,9.145801859816e-312,1.018557981793e-312,nan,0.0,0.0,2.5e-323,9.14580186119e-312,1.08221785358e-312,2.121995736e-314,0.0,1.80369642232e-312,9.14580185907e-312,1.10343781343e-312,nan,0.0,0.0
4.75,3.267873518497e-312,9.14580186119e-312,1.358077306524e-312,2.121995736e-314,0.0,1.0609978955e-313,9.14580185906e-312,1.10343781343e-312,nan,0.0,0.0,1.0609978977e-313,9.14580186119e-312,1.379297264315e-312,2.121995736e-314,0.0,1.93101616978e-312,9.14580185908e-312,1.442957139986e-312,nan,0.0,0.0,1.7e-322,9.14580186119e-312,1.54905692774e-312,2.121995736e-314,0.0,1.80369642232e-312,9.14580185907e-312,1.570276887444e-312,nan,0.0,0.0
4.76,3.267873518497e-312,9.14580186119e-312,1.824916380645e-312,2.121995736e-314,0.0,1.0609978955e-313,9.14580185906e-312,1.570276887444e-312,nan,0.0,0.0,2.121995833e-314,9.14580186119e-312,1.99467604394e-312,2.121995736e-314,0.0,1.7612565065e-312,9.145801859525e-312,2.015896003546e-312,nan,0.0,0.0,2.5e-323,9.14580186119e-312,2.07955587558e-312,2.121995736e-314,0.0,9.54898105934e-313,9.14580185906e-312,1.570276887444e-312,nan,0.0,0.0
4.7700000000000005,2.249315538833e-312,9.14580186119e-312,2.270535496827e-312,2.121995736e-314,0.0,1.12465776921e-312,9.14580185907e-312,1.442957139986e-312,nan,0.0,0.0,2.3341953723e-313,9.14580186119e-312,2.312975412335e-312,2.121995736e-314,0.0,9.54898105934e-313,9.14580185906e-312,6.1537878151e-313,nan,0.0,0.0,4.243991624e-314,9.14580186119e-312,2.546394949707e-312,2.121995736e-314,0.0,1.7612565065e-312,9.145801859826e-312,2.567614909197e-312,nan,0.0,0.0
4.78,2.5e-323,9.14580186119e-312,2.631274781345e-312,2.121995736e-314,0.0,1.80369642232e-312,9.14580185907e-312,2.652494740836e-312,nan,0.0,0.0,3.310313434316e-312,9.14580186119e-312,2.90713423429e-312,2.121995736e-314,0.0,1.0609978955e-313,9.14580185906e-312,2.652494740836e-312,nan,0.0,0.0,1.0609978977e-313,9.14580186119e-312,2.92835419208e-312,2.121995736e-314,0.0,1.93101616978e-312,9.14580185908e-312,2.99201406739e-312,nan,0.0,0.0
4.79,1.7e-322,9.14580186119e-312,3.098113855506e-312,2.121995736e-314,0.0,1.80369642232e-312,9.14580185907e-312,3.11933381485e-312,nan,0.0,0.0,3.310313434316e-312,9.14580186119e-312,3.37397330841e-312,2.121995736e-314,0.0,1.0609978955e-313,9.14580185906e-312,3.11933381485e-312,nan,0.0,0.0,2.121995833e-314,9.14580186119e-312,3.543732971707e-312,2.121995736e-314,0.0,1.7612565065e-312,9.145801859525e-312,3.56495293095e-312,nan,0.0,0.0
4.8,2.5e-323,9.14580186119e-312,3.628612803346e-312,2.121995736e-314,0.0,9.54898105934e-313,9.14580185906e-312,3.11933381485e-312,nan,0.0,0.0,2.249315538833e-312,9.14580186119e-312,3.81959242459e-312,2.121995736e-314,0.0,1.12465776921e-312,9.14580185907e-312,2.99201406739e-312,nan,0.0,0.0,2.3341953723e-313,9.14580186119e-312,3.8620323401e-312,2.121995736e-314,0.0,9.54898105934e-313,9.14580185906e-312,6.1537878151e-313,nan,0.0,0.0
4.8100000000000005,2.3341953723e-313,9.14580186119e-312,3.883252297565e-312,2.121995736e-314,0.0,1.80369642232e-312,9.14580185908e-312,8.487983377e-314,nan,0.0,0.0,3.225433602677e-312,9.14580186119e-312,3.39519326624e-313,2.121995736e-314,0.0,8.27578358476e-313,9.14580185906e-312,8.487983377e-314,nan,0.0,0.0,8.487983206e-314,9.167021819104e-312,5.3049894782e-313,2.121995736e-314,0.0,1.7612565065e-312,9.16702181772e-312,5.51718907785e-313,nan,0.0,0.0
4.82,2.5e-323,9.167021819104e-312,6.1537877946e-313,2.121995736e-314,0.0,1.80369642232e-312,9.16702181699e-312,6.79038655243e-313,nan,0.0,0.0,3.0556739394e-312,9.167021819104e-312,9.3367814823e-313,2.121995736e-314,0.0,1.0609978955e-313,9.16702181697e-312,6.79038655243e-313,nan,0.0,0.0,8.487983206e-314,9.167021819104e-312,1.188317643173e-312,2.121995736e-314,0.0,1.7612565065e-312,9.16702181767e-312,1.209537602985e-312,nan,0.0,0.0
4.83,2.5e-323,9.167021819104e-312,1.27319747481e-312,2.121995736e-314,0.0,1.80369642232e-312,9.16702181699e-312,1.294417434623e-312,nan,0.0,0.0,3.16177372895e-312,9.167021819104e-312,1.549056927755e-312,2.121995736e-314,0.0,1.0609978955e-313,9.16702181697e-312,1.294417434623e-312,nan,0.0,0.0,2.2e-322,9.167021819104e-312,1.570276885547e-312,2.121995736e-314,0.0,9.54898105934e-313,9.16702181702e-312,6.79038655243e-313,nan,0.0,0.0
4.84,2.249315538833e-312,9.167021819104e-312,1.82491638062e-312,2.121995736e-314,0.0,1.80369642232e-312,9.16702181699e-312,1.846136340274e-312,nan,0.0,0.0,8.487983205e-314,9.167021819104e-312,2.100775833535e-312,2.121995736e-314,0.0,1.0609978955e-313,9.16702181697e-312,1.846136340274e-312,nan,0.0,0.0,1.0609978977e-313,9.167021819104e-312,2.121995791356e-312,2.121995736e-314,0.0,1.80369642232e-312,9.16702181699e-312,2.16443570892e-312,nan,0.0,0.0
4.8500000000000005,1.2731974787e-313,9.167021819104e-312,2.419075202254e-312,2.121995736e-314,0.0,1.0609978955e-313,9.16702181697e-312,2.16443570892e-312,nan,0.0,0.0,8.487983206e-314,9.167021819104e-312,2.65249473928e-312,2.121995736e-314,0.0,1.7612565065e-312,9.167021817647e-312,2.67371469875e-312,nan,0.0,0.0,2.5e-323,9.167021819104e-312,2.73737457092e-312,2.121995736e-314,0.0,9.54898105934e-313,9.16702181697e-312,2.16443570892e-312,nan,0.0,0.0
4.86,2.1219957932e-313,9.167021819104e-312,2.758594528645e-312,2.121995736e-314,0.0,1.80369642232e-312,9.16702181698e-312,2.80103444621e-312,nan,0.0,0.0,2.610054823297e-312,9.167021819104e-312,3.05567393969e-312,2.121995736e-314,0.0,1.0609978955e-313,9.16702181697e-312,2.80103444621e-312,nan,0.0,0.0,1.0609978977e-313,9.167021819104e-312,3.076893897285e-312,2.121995736e-314,0.0,1.7612565065e-312,9.16702181715e-312,3.098113856944e-312,nan,0.0,0.0
4.87,1.0609978977e-313,9.167021819104e-312,3.24665356056e-312,2.121995736e-314,0.0,1.7612565065e-312,9.167021817494e-312,3.31031343604e-312,nan,0.0,0.0,4.243991624e-314,9.167021819104e-312,3.67105271918e-312,2.121995736e-314,0.0,1.7612565065e-312,9.167021817583e-312,3.692272678414e-312,nan,0.0,0.0,2.5e-323,9.167021819104e-312,3.75593255082e-312,2.121995736e-314,0.0,9.54898105934e-313,9.167021816995e-312,3.31031343604e-312,nan,0.0,0.0
4.88,4.243991624e-314,9.167021819104e-312,3.968132129984e-312,2.121995736e-314,0.0,1.7612565065e-312,9.1670218172e-312,3.98935208915e-312,nan,0.0,0.0,2.5e-323,9.167021819104e-312,4.031792003713e-312,2.121995736e-314,0.0,9.54898105934e-313,9.167021816995e-312,3.31031343604e-312,nan,0.0,0.0,2.3341953723e-313,9.167021819104e-312,4.053011961124e-312,2.121995736e-314,0.0,9.54898105934e-313,9.16702181697e-312,6.57818697334e-313,nan,0.0,0.0
4.89,1.0609978977e-313,9.167021819104e-312,4.07423191873e-312,2.121995736e-314,0.0,1.80369642232e-312,9.167021816985e-312,8.4879833773e-314,nan,0.0,0.0,1.994676043917e-312,9.167021819104e-312,2.54639494965e-313,2.121995736e-314,0.0,8.27578358476e-313,9.16702181697e-312,8.4879833773e-314,nan,0.0,0.0,6.365987415e-314,9.18824177702e-312,3.3951932661e-313,2.121995736e-314,0.0,7.63918484747e-313,9.18824177488e-312,8.487983378e-314,nan,0.0,0.0
4.9,4.1e-322,nan,nan,2.121995736e-314,0.0,7.63918484747e-313,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
