t,V,n,h
8.870000000000001,6.801162806166376,0.725899297493074,0.9168894669565408
8.88,6.776688998884541,0.7376531716679715,0.9168226094947255
8.89,6.736800440592946,0.7488585235732031,0.9167559361236634
8.9,6.681938540898932,0.7595229744501544,0.9166895304613562
8.91,6.6125746669255685,0.7696569398459397,0.9166234725949979
8.92,6.529205550541267,0.7792732245087727,0.9165578386873251
8.93,6.432348590998997,0.7883866256534764,0.916492700648663
8.94,6.322537090643047,0.7970135521528081,0.9164281258861192
8.950000000000001,6.200315680979316,0.8051716636019574,0.9163641771063196
8.96,6.066235894578125,0.8128795428241796,0.9163009122031924
8.97,5.920852043954142,0.8201563904449625,0.9162383841867452
8.98,5.764717473973126,0.8270217628756429,0.916176641187704
8.99,5.598381128339759,0.8334953322336435,0.9161157264958791
9.0,5.4223846044188155,0.8395966900993049,0.9160556786569762
9.01,5.237259517518452,0.8453451728002979,0.9159965315958949
9.02,5.043525356815756,0.8507597248037027,0.9159383147809257
9.03,4.841687640741119,0.8558587822817747,0.9158810534063017
9.040000000000001,4.632236498700739,0.8606601869317146,0.9158247686002414
9.05,4.415645528984021,0.8651811171393717,0.9157694776424175
9.06,4.192370994711916,0.8694380417541625,0.9157151941951248
9.07,3.962851252850228,0.8734466876858046,0.9156619285391396
9.08,3.72750644233064,0.8772220234273129,0.9156096878091831
9.09,3.4867383672882757,0.8807782534884518,0.9155584762303056
9.1,3.2409305404584443,0.8841288222091275,0.9155082953497363
9.11,2.9904483815938514,0.887286425734714,0.9154591442629882
9.120000000000001,2.73563952925848,0.8902630298847887,0.9154110198321224
9.13,2.476834251909269,0.893069892952874,0.9153639168953087
9.14,2.214345928176722,0.8957175915796687,0.9153178284661527
9.15,1.9484715889613207,0.8982160493772492,0.9152727459228845
9.16,1.679492502157612,0.9005745671701941,0.915228659186588
9.17,1.4076747845898485,0.9028018540183266,0.9151855568882491
9.18,1.133270030703239,0.904906058502292,0.915143426524743
9.19,0.8565159510837039,0.9068947999457513,0.9151022546039566
9.200000000000001,0.5776370090533567,0.9087751989901741,0.915062026779253
9.21,0.29684506745844336,0.9105539081289418,0.9150227279730885
9.22,0.014339990553301263,0.9122371396653861,0.9149843424917568
9.23,-0.26968973036936106,0.9138306942531275,0.9149468541290436
9.24,-0.5550663990799174,0.9153399868693629,0.914910246262932
9.25,-0.8416225307593198,0.9167700725528044,0.9148745019413701
9.26,-1.1292003138717484,0.9181256698700752,0.914839603962551
9.27,-1.4176510748515965,0.919411183763254,0.9148055349454455
9.28,-1.7068347789334493,0.9206307266094383,0.9147722773949086
9.290000000000001,-1.9966195472801886,0.9217881382439239,0.9147398137596487
9.3,-2.286881200571534,0.9228870045653499,0.9147081264839196
9.31,-2.5775028252016368,0.9239306750379059,0.9146771980545353
9.32,-2.8683743607931844,0.9249222789509882,0.914647011041335
9.33,-3.159392211179274,0.9258647407106675,0.9146175481350404
9.34,-3.450458876287833,0.9267607938992174,0.9145887921783011
9.35,-3.74148260373572,0.9276129945234998,0.9145607261946447
9.36,-4.032377062547846,0.9284237331864081,0.9145333334127874
9.370000000000001,-4.3230610277032335,0.9291952467091297,0.9145065972884475
9.38,-4.613458092140958,0.9299296286024028,0.91448050152259
9.39,-4.903496413146365,0.9306288381119548,0.9144550300755773
9.4,-5.193108423784791,0.9312947104273566,0.9144301671823615
9.41,-5.48223060020138,0.9319289647978908,0.9144058973626797
9.42,-5.7708032339406685,0.9325332123523172,0.914382205429808
9.43,-6.058770208124101,0.9331089636864365,0.914359076497634
9.44,-6.346078870487795,0.9336576331662069,0.9143364959848741
9.450000000000001,-6.632679748450643,0.9341805481576181,0.9143144496199161
9.46,-6.918526287393263,0.9346789580027283,0.914292923449773
9.47,-7.203574943421308,0.9351540305414996,0.9142719038284243
9.48,-7.487784837961698,0.9356068636332112,0.9142513774273306
9.49,-7.771117667630693,0.9360384874322847,0.9142313312302465
9.5,-8.053537536665313,0.9364498700116668,0.9142117525351477
9.51,-8.33501085905661,0.9368419202185952,0.9141926289493482
9.52,-8.615506211017713,0.9372154922846325,0.914173948389065
9.53,-8.89499423702343,0.9375713885570824,0.9141556990742774
9.540000000000001,-9.17344753100805,0.9379103631151646,0.914137869526195
9.55,-9.4508405407296,0.9382331245527411,0.9141204485625952
9.56,-9.727149447719365,0.9385403396503114,0.9141034252950282
9.57,-10.002352114575633,0.9388326347620115,0.914086789122063
9.58,-10.276428003570752,0.939110598079666,0.9140705297233351
9.59,-10.549358094756277,0.9393747819689033,0.9140546370544386
9.6,-10.82112475593835,0.9396257070714057,0.9140391013469664
9.61,-11.091711742552768,0.9398638617369609,0.9140239130963332
9.620000000000001,-11.36110410653504,0.9400897048540682,0.9140090630588702
9.63,-11.629288126531028,0.9403036679143085,0.9139945422471201
9.64,-11.89625127093166,0.9405061557698545,0.9139803419218225
9.65,-12.161982128145679,0.9406975486798657,0.9139664535877429
9.66,-12.426470362395849,0.940878203474492,0.9139528689872647
9.67,-12.689706668329288,0.9410484547677568,0.9139395800944177
9.68,-12.951682718437507,0.9412086164275045,0.9139265791099881
9.69,-13.21239112748042,0.9413589824626121,0.9139138584549783
9.700000000000001,-13.471825416781195,0.9414998279894469,0.913901410765343
9.71,-13.729979960983044,0.9416314107071483,0.9138892288864652
9.72,-13.986849972097508,0.9417539712243556,0.9138773058673288
9.73,-14.242431453224954,0.9418677343422143,0.9138656349555969
9.74,-14.496721174643412,0.941972909639217,0.913854209591789
9.75,-14.749716646794548,0.9420696921560826,0.9138430234037402
9.76,-15.001416085627147,0.9421582633401493,0.9138320702026567
9.77,-15.251818386173392,0.942238791705832,0.9138213439771481
9.78,-15.500923095711553,0.9423114335138201,0.9138108388875874
9.790000000000001,-15.748730407014897,0.9423763329126175,0.9138005492630695
9.8,-15.995241124583044,0.9424336228194737,0.9137904695956788
9.81,-16.240456630743143,0.9424834258041791,0.9137805945347403
9.82,-16.484378891740693,0.9425258538211463,0.9137709188844093
9.83,-16.727010429811862,0.9425610089329053,0.913761437598458
9.84,-16.968354287977938,0.9425889842472849,0.9137521457744714
9.85,-17.20841403461888,0.9426098636536985,0.9137430386517991
9.86,-17.447193743170292,0.94262372232001,0.9137341116070042
9.870000000000001,-17.68469796042514,0.9426306275426507,0.9137253601480876
9.88,-17.920931706977374,0.9426306385591304,0.9137167799126475
9.89,-18.155900462141915,0.9426238068715754,0.9137083666640233
9.9,-18.38961013603989,0.9426101770074687,0.9137001162856004
9.91,-18.622067069361883,0.9425897862357484,0.9136920247799165
9.92,-18.85327801767076,0.9425626649040085,0.9136840882647767
9.93,-19.08325012253442,0.9425288373405324,0.9136763029665288
9.94,-19.311990902154918,0.9424883219201752,0.9136686652175434
9.950000000000001,-19.539508244061302,0.9424411309631804,0.9136611714547459
9.96,-19.765810414632682,0.9423872697543805,0.9136538182229974
9.97,-19.990906008474724,0.9423267387058906,0.913646602161147
9.98,-20.214803944986794,0.9422595330534297,0.9136395200016799
9.99,-20.437513455954075,0.9421856429606018,0.9136325685682003
