t,V,K_i,Na_i,Ca_i,m,h,x,s,r,d,f,F_CaMK,Cmdn_Ca,Ca_SR,F_SRCa_RyR,F_1,F_2,Trpn_Ca,N_0,P_0,P_1,P_2,P_3
4.94,-94.0744113424924,138.4227480623891,5.640229673123203,8.497690616658804e-06,0.0013696550436729275,0.9957447921799091,0.0022268052573204728,0.9998922026313547,1.500508668019323e-08,1.764417084316818e-08,0.9999999600138394,0.07311638507023376,3.3986535153294922e-06,0.14124709109179162,0.1419520443379455,0.5100217170009123,9.113173009175615e-06,0.00023715616911702204,0.9999999998258345,7.068163111112461e-11,2.6383768754930552e-11,3.247489188276975e-11,1.8629282752117775e-11
4.95,-94.07450616865026,138.42321721263582,5.639817551752529,8.495756186565069e-06,0.0013696371895047519,0.9957448826259527,0.0022267835006154995,0.999892204545763,1.5004801978521952e-08,1.7643752634377398e-08,0.9999999600148513,0.07305239753784454,3.397879747822329e-06,0.14110763120388292,0.14181119291022184,0.5100216352323388,9.11558184134604e-06,0.00023710232661113876,0.9999999998260383,7.05993731260099e-11,2.6352898087994595e-11,3.243678632425081e-11,1.8607397037767607e-11
4.96,-94.0746008515718,138.4236862963924,5.639405384912622,8.493824980511349e-06,0.001369619362533839,0.9957449729333494,0.0022267617781779646,0.9998922064571787,1.500451771252421e-08,1.7643335067229414e-08,0.9999999600158616,0.07298901274646581,3.397107270305331e-06,0.1409684451801879,0.14167061938608397,0.5100215391409302,9.117992411399374e-06,0.00023704857383619434,0.9999999998262413,7.051732968220559e-11,2.6322108612380818e-11,3.239878091384347e-11,1.8585569076967717e-11
4.97,-94.0746953917367,138.42415531349766,5.638993173088189,8.491896987627928e-06,0.0013696015626688401,0.9957450631025662,0.0022267400898908804,0.9998922083656118,1.500423388073391e-08,1.764291813956357e-08,0.9999999600168703,0.07292622354350849,3.3963360784286793e-06,0.1408295322295537,0.14153032295933501,0.5100214288949533,9.12040471029222e-06,0.00023699491048968205,0.9999999998264439,7.043549985673864e-11,2.6291400068968185e-11,3.2360875139011443e-11,1.856379865584187e-11
4.98,-94.07478978962243,138.4246242637909,5.638580916762622,8.489972197095675e-06,0.00136958378981883,0.995745153134067,0.0022267184356364713,0.9998922102710726,1.50039504816936e-08,1.7642501849229404e-08,0.9999999600178775,0.07286402280901448,3.395566167862119e-06,0.14069089156288508,0.1413903028258595,0.5100213046597734,9.122818728993449e-06,0.00023694133627025202,0.9999999998266459,7.03538828663177e-11,2.6260771572814756e-11,3.232306912848465e-11,1.8542085332858793e-11
4.99,-94.07488404570456,138.42509314711225,5.638168616416906,8.488050598138322e-06,0.0013695660438932447,0.9957452430283148,0.002226696815298693,0.9998922121735709,1.5003667513949893e-08,1.7642086194084902e-08,0.9999999600188831,0.07280240356319588,3.3947975342931516e-06,0.14055252239485105,0.14125055818540821,0.5100211666002704,9.125234458512538e-06,0.00023688785087797382,0.9999999998268474,7.027247780689674e-11,2.6230222826296416e-11,3.228536241682215e-11,1.852042888186543e-11
5.0,-94.07497816045668,138.42556196330264,5.63775627252995,8.486132180024472e-06,0.0013695483248018978,0.9957453327857706,0.0022266752287624847,0.9998922140731171,1.50033849760548e-08,1.7641671171996953e-08,0.9999999600198873,0.07274135893304062,3.3940301734274595e-06,0.14041442394336312,0.14111108824105298,0.5100210148801386,9.127651889890978e-06,0.00023683445401425057,0.9999999998270483,7.019128373070999e-11,2.619975376004856e-11,3.2247754310007584e-11,1.84988291609732e-11
5.01,-94.07507213435028,138.42603071220356,5.637343885579033,8.484216932070337e-06,0.0013695306324550025,0.9957454224068933,0.002226653675912769,0.999892215969721,1.5003102866567477e-08,1.7641256780841986e-08,0.9999999600208899,0.07268088210831586,3.3932640809894924e-06,0.140276595428886,0.1409718921984661,0.5100208496609526,9.130071014190892e-06,0.00023678114538170733,0.9999999998272489,7.011029974869517e-11,2.616936405562965e-11,3.2210244371492154e-11,1.84772859382506e-11
5.0200000000000005,-94.07516596785486,138.42649939365714,5.6369314560395765,8.482304843637966e-06,0.001369512966763156,0.9957455118921399,0.0022266321566349746,0.9998922178633927,1.5002821184053246e-08,1.7640843018505554e-08,0.999999960021891,0.07262096636297323,3.3924992527220252e-06,0.1401390360747822,0.14083296926628108,0.5100206711026789,9.132491822500796e-06,0.00023672792468424058,0.9999999998274488,7.002952497630851e-11,2.613905339778472e-11,3.217283216525606e-11,1.845579898385667e-11
5.03,-94.07525966143791,138.42696800750625,5.63651898438516,8.480395904135024e-06,0.0013694953276373394,0.995745601241965,0.002226610670815031,0.9998922197541419,1.5002539927083573e-08,1.7640429882882315e-08,0.9999999600228905,0.07256160505393874,3.3917356843860716e-06,0.1400017451072995,0.1406943186560796,0.5100204793636873,9.134914305935449e-06,0.00023667479162701224,0.9999999998276482,6.99489585334934e-11,2.6108821474420434e-11,3.213551725578561e-11,1.8434368070041834e-11
5.04,-94.07535321556493,138.42743655359433,5.6361064710875235,8.478490103014583e-06,0.0013694777149889144,0.9957456904568216,0.002226589218339367,0.9998922216419786,1.5002259094236033e-08,1.7640017371875965e-08,0.9999999600238886,0.0725027916199027,3.3909733717607947e-06,0.13986472175555786,0.14055593958237825,0.510020274600763,9.137338455635682e-06,0.00023662174591644326,0.999999999827847,6.986859954464897e-11,2.607866797658012e-11,3.2098299208050365e-11,1.8412992971148722e-11
5.05,-94.07544663069943,138.42790503176553,5.63569391661658,8.476587429774904e-06,0.001369460128729622,0.9957457795371609,0.002226567799094907,0.9998922235269126,1.500197868409429e-08,1.763960548339921e-08,0.9999999600248851,0.07244451958010958,3.390212310643422e-06,0.13972796525153666,0.1404178312626155,0.5100200569691176,9.139764262768236e-06,0.00023656878726020764,0.9999999998280454,6.978844713859867e-11,2.6048592598418817e-11,3.206117758748025e-11,1.839167346361303e-11
5.0600000000000005,-94.07553990730295,138.4283734418647,5.635281321440419,8.474687873959223e-06,0.0013694425687715815,0.9957458684834319,0.0022265464129690646,0.9998922254089537,1.500169869524804e-08,1.7639194215373713e-08,0.9999999600258801,0.07238678253314802,3.389452496849159e-06,0.1395914748300619,0.14027999291713855,0.5100198266224009,9.142191718525609e-06,0.00023651591536722619,0.9999999998282434,6.970850044855892e-11,2.6018595037178293e-11,3.2024151959942695e-11,1.8370409325964337e-11
5.07,-94.07563304583391,138.42884178373683,5.63486868602661,8.472791425187136e-06,0.0013694250350275035,0.9957459572960793,0.0022265250598481395,0.9998922272881118,1.5001419126300978e-08,1.763878356573534e-08,0.9999999600268737,0.0723295740408848,3.388693926227314e-06,0.13945524972675488,0.14014242376716438,0.5100195837132783,9.144620814569927e-06,0.0002364631299492178,0.9999999998284408,6.962875872087311e-11,2.5988674491758696e-11,3.198722247755901e-11,1.8349200096176662e-11
5.08,-94.07572604675053,138.42931005722824,5.634456010838941,8.470898073074466e-06,0.0013694075274101425,0.9957460459755497,0.0022265037396213667,0.9998922291643964,1.5001139975850602e-08,1.763837353242076e-08,0.9999999600278657,0.07227288791775867,3.3879365946202045e-06,0.1393192891831753,0.14000512303989046,0.5100193283920116,9.147051541909669e-06,0.0002364104307167539,0.9999999998286376,6.954922103988081e-11,2.5958830930888744e-11,3.195038839692354e-11,1.8328045685402513e-11
5.09,-94.07581891050854,138.4297782621857,5.634043296340029,8.469007807296569e-06,0.0013693900458327283,0.9957461345222867,0.0022264824521776886,0.9998922310378172,1.5000861242504214e-08,1.763796411337799e-08,0.9999999600288563,0.07221671799865763,3.3871804978956656e-06,0.13918359244271006,0.13986808996440883,0.5100190608076082,9.14948389179224e-06,0.00023635781738238367,0.9999999998288339,6.946988654655445e-11,2.5929064085051503e-11,3.191364925688456e-11,1.8306945890136104e-11
5.1000000000000005,-94.07591163756162,138.4302463984566,5.633630542990843,8.467120617576433e-06,0.0013693725902088854,0.9957462229367313,0.002226461197406347,0.9998922329083839,1.500058292487592e-08,1.7637555306564444e-08,0.9999999600298453,0.07216105818019983,3.3864256319409653e-06,0.13904815875131468,0.13973132377244238,0.5100187811076226,9.151917855539527e-06,0.0002363052896600516,0.9999999998290298,6.939075439823007e-11,2.5899373631953825e-11,3.1877004661789894e-11,1.8285900481982754e-11
5.11,-94.07600422836148,138.43071446588894,5.633217751250577,8.465236493681114e-06,0.0013693551604526083,0.9957463112193231,0.0022264399751970483,0.9998922347761061,1.500030502158577e-08,1.763714710994629e-08,0.9999999600308329,0.07210590243171171,3.385671992660998e-06,0.13891298735771676,0.13959482369854678,0.5100184894381088,9.154353424500626e-06,0.00023625284726492602,0.999999999829225,6.931182375703407e-11,2.5869759249708867e-11,3.184045421929656e-11,1.8264909233409085e-11
5.12,-94.07609668335795,138.4311824643314,5.632804921576665,8.463355425421516e-06,0.0013693377564782583,0.9957463993704997,0.0022264187854399596,0.9998922366409932,1.5000027531259734e-08,1.7636739521498433e-08,0.999999960031819,0.07205124479399738,3.3849195759781993e-06,0.13877807751340276,0.13945858898009694,0.5100181859436315,9.156790590051748e-06,0.00023620048991339316,0.9999999998294199,6.923309378987121e-11,2.5840220616721817e-11,3.1803997540452143e-11,1.824397191770063e-11
5.13,-94.0761890029989,138.43165039363325,5.63239205442478,8.4614774026522e-06,0.0013693203782005638,0.9957464873906967,0.0022263976280257045,0.999892238503055,1.4999750452529647e-08,1.7636332539204462e-08,0.9999999600328036,0.07199707937810809,3.384168377832462e-06,0.1386434284726048,0.13932261885727348,0.5100178707672782,9.159229343596147e-06,0.00023614821732305134,0.9999999998296143,6.915456366841251e-11,2.5810757411575714e-11,3.176763423977626e-11,1.822308830891949e-11
5.14,-94.07628118773033,138.4321182536444,5.631979150248845,8.459602415271153e-06,0.0013693030255346168,0.9957465752803478,0.00222637650284536,0.9998922403623005,1.4999473784033217e-08,1.7635926161056594e-08,0.9999999600337868,0.07194340036411175,3.383418394181054e-06,0.1385090394922875,0.1391869125730493,0.5100175440506706,9.161669676564029e-06,0.00023609602921270507,0.9999999998298081,6.907623256908335e-11,2.578136931291719e-11,3.173136393534197e-11,1.8202258181861965e-11
5.15,-94.07637323799634,138.43258604421538,5.631566209501048,8.457730453219599e-06,0.0013692856983958715,0.9957466630398851,0.0022263554097904513,0.9998922422187395,1.4999197524413964e-08,1.7635520385055665e-08,0.9999999600347684,0.0718902019998623,3.382669620998531e-06,0.13837490983213474,0.13905146937317595,0.5100172059339763,9.164111580412474e-06,0.00023604392530235906,0.9999999998300015,6.899809967305126e-11,2.5752055999342258e-11,3.1695186248857175e-11,1.818148131201619e-11
5.16,-94.07646515423912,138.43305376519737,5.631153232631842,8.455861506481777e-06,0.0013692683967001433,0.9957467506697386,0.00222633434875295,0.9998922440723813,1.499892167232121e-08,1.7635115209211052e-08,0.9999999600357488,0.07183747859976927,3.381922054276657e-06,0.1382410387545366,0.1389162885061704,0.5100168565559208,9.16655504662535e-06,0.00023599190531321237,0.9999999998301944,6.892016416621407e-11,2.57228171492821e-11,3.165910080574611e-11,1.8160757475519786e-11
5.17,-94.076556936899,138.43352141644215,5.630740220089957,8.453995565084741e-06,0.0013692511203636064,0.9957468381703366,0.0022263133196252674,0.9998922459232351,1.4998646226410048e-08,1.763471063154065e-08,0.9999999600367275,0.07178522454356719,3.381175690024316e-06,0.138107425524576,0.13878136922330134,0.5100164960537987,9.169000066713233e-06,0.00023593996896765257,0.9999999998303868,6.884242523918777e-11,2.5693652440888813e-11,3.162310723523068e-11,1.8140086449117487e-11
5.18,-94.07664858641442,138.43398899780215,5.630327172322408,8.452132619098142e-06,0.0013692338693027915,0.9957469255421054,0.0022262923223002524,0.9998922477713102,1.4998371185341306e-08,1.7634306650070823e-08,0.999999960037705,0.07173343427508502,3.3804305242674312e-06,0.13797406941001553,0.1386467107785756,0.5100161245634862,9.171446632213316e-06,0.00023588811598924971,0.9999999998305789,6.876488208729451e-11,2.5664561551921208e-11,3.158720517041195e-11,1.811946801011877e-11
5.19,-94.07674010322198,138.43445650913034,5.629914089774484,8.450272658635137e-06,0.0013692166434345942,0.9957470127854698,0.002226271356671257,0.9998922496166163,1.4998096547781697e-08,1.7633903262836596e-08,0.9999999600386809,0.07168210231223755,3.3796865530493797e-06,0.13784096968131687,0.13851231242876008,0.5100157422195435,9.173894734696425e-06,0.0002358363461027955,0.9999999998307703,6.868753390951468e-11,2.563554416595517e-11,3.1551394243406407e-11,1.8098901937750572e-11
5.2,-94.07683148775352,138.43492395028088,5.629500972888532,8.448415673916977e-06,0.0013691994426768112,0.9957470999008492,0.002226250422636181,0.9998922514591619,1.499782231241374e-08,1.7633500467894727e-08,0.9999999600396554,0.07163122390186992,3.3789437724602103e-06,0.13770812561352783,0.13837817343542042,0.5100153491605733,9.176344366180999e-06,0.00023578465903692497,0.9999999998309612,6.861037984791472e-11,2.5606600342030043e-11,3.1515673796315604e-11,1.8078388094675507e-11
5.21,-94.07692274044393,138.43539132110766,5.629087822107335,8.446561655094105e-06,0.001369182266946654,0.9957471868886668,0.002226229520086302,0.9998922532989566,1.4997548477908275e-08,1.763309826328746e-08,0.9999999600406284,0.0715807932094428,3.378202178555767e-06,0.13757553648102916,0.13824429305924815,0.51001494551449,9.178795517991217e-06,0.00023573305451686505,0.9999999998311517,6.853341915462596e-11,2.5577729494943624e-11,3.14800436785145e-11,1.8057926202051487e-11
5.22,-94.07701386172413,138.43585862146557,5.6286746378710655,8.444710592408036e-06,0.0013691651161620937,0.9957472737493417,0.002226208648916399,0.9998922551360094,1.4997275042949355e-08,1.7632696647075344e-08,0.9999999600416001,0.07153080495868322,3.377461767430884e-06,0.13744320156227424,0.13811067056518045,0.510014531411903,9.18124818179255e-06,0.00023568153227100048,0.9999999998313417,6.845665104036794e-11,2.5548931319930395e-11,3.144450352364775e-11,1.8037516043477085e-11
5.23,-94.0771048520232,138.43632585121009,5.628261420618218,8.442862476142135e-06,0.0013691479902414516,0.995747360483291,0.002226187809021687,0.9998922569703296,1.499700200622666e-08,1.7632295617327224e-08,0.9999999600425703,0.07148125393427125,3.3767225351971494e-06,0.13731112013833885,0.1379773052208347,0.5100141069820859,9.18370234927858e-06,0.0002356300920288812,0.9999999998315312,6.838007472022827e-11,2.5520205512957573e-11,3.1409052968319274e-11,1.8017157403278165e-11
5.24,-94.07719571176843,138.4367930101973,5.627848170785615,8.441017296621422e-06,0.0013691308891033982,0.9957474470909304,0.002226167000297815,0.9998922588019261,1.4996729366435497e-08,1.7631895172120243e-08,0.9999999600435391,0.07143213498071802,3.3759844779828245e-06,0.13717929149290845,0.13784419629649544,0.5100136723529893,9.186158012170981e-06,0.00023557873352121676,0.9999999998317203,6.830368941364057e-11,2.549155177067203e-11,3.1373691652125894e-11,1.799685006647901e-11
5.25,-94.07728644138524,138.4372600982839,5.62743488880842,8.43917504421238e-06,0.0013691138126669512,0.9957475335726733,0.00222614622264086,0.9998922606308079,1.4996457122276747e-08,1.7631495309539763e-08,0.9999999600445064,0.07138344300124357,3.3752475919327644e-06,0.13704771491226508,0.13771134306510102,0.5100132276512529,9.188615162219511e-06,0.00023552745647987085,0.9999999998319089,6.822749434436239e-11,2.546296979034718e-11,3.133841921769093e-11,1.7976593818773452e-11
5.26,-94.07737704129728,138.43772711532716,5.627021575120138,8.437335709322746e-06,0.001369096760851474,0.9957476199289317,0.0022261254759473274,0.9998922624569841,1.4996185272456863e-08,1.7631096027679354e-08,0.9999999600454724,0.07133517295665484,3.3745118732083403e-06,0.13691638968527478,0.13757874480223067,0.5100127730022187,9.191073791201989e-06,0.000235476260637856,0.999999999832097,6.815148874045324e-11,2.5434459269829927e-11,3.1303235310697844e-11,1.7956388446495988e-11
5.2700000000000005,-94.0774675119264,138.438194061185,5.626608230152632,8.435499282401326e-06,0.0013690797335766734,0.9957477061601158,0.002226104760114143,0.9998922642804635,1.4995913815687824e-08,1.7630697324640736e-08,0.999999960046437,0.07128731986422362,3.3737773179873588e-06,0.1367853151033744,0.1374464007860911,0.510012308529943,9.193533890924288e-06,0.00023542514572932785,0.9999999998322846,6.807567183425248e-11,2.540601990748755e-11,3.1268139579923866e-11,1.7936233736592908e-11
5.28,-94.07755785369264,138.4386609357158,5.626194854336125,8.433665753937787e-06,0.0013690627307625992,0.9957477922666338,0.0022260840750386542,0.9998922661012553,1.499564275068712e-08,1.763029919853375e-08,0.9999999600474001,0.0712398787965645,3.3730439224639843e-06,0.13665449046055902,0.13731431029750363,0.5100118343572092,9.195995453220318e-06,0.00023537411148957994,0.9999999998324718,6.800004286235732e-11,2.537765140215464e-11,3.12331316772736e-11,1.791612947659342e-11
5.29,-94.07764806701428,138.43912773877867,5.625781448099212,8.43183511446246e-06,0.0013690457523296406,0.9957478782488924,0.002226063420618624,0.9998922679193679,1.499537207617772e-08,1.7629901647476297e-08,0.9999999600483619,0.07119284488051274,3.37231168284866e-06,0.1365239150533688,0.13718247261989075,0.5100113506055408,9.198458469952008e-06,0.0002353231576550381,0.9999999998326584,6.792460106560076e-11,2.5349353453079976e-11,3.1198211257812636e-11,1.7896075454580767e-11
5.3,-94.0777381523078,138.43959447023326,5.625368011868864,8.430007354546143e-06,0.0013690287981985262,0.9957479641072967,0.002226042796752229,0.9998922697348106,1.4995101790888042e-08,1.762950466959433e-08,0.9999999600493222,0.07114621329600222,3.371580595368025e-06,0.13639358818087627,0.13705088703926321,0.5100108573952133,9.200922933009299e-06,0.00023527228396325495,0.9999999998328447,6.784934568902953e-11,2.5321125759873475e-11,3.1163377979801197e-11,1.787607145916336e-11
5.3100000000000005,-94.07782810998793,138.44006112993978,5.624954546070441,8.428182464799908e-06,0.0013690118682903214,0.9957480498422496,0.002226022203338056,0.9998922715475919,1.4994831893551933e-08,1.7629108263021776e-08,0.9999999600502812,0.07109997927494349,3.3708506562648417e-06,0.1362635091446734,0.13691955284420668,0.5100103548452674,9.20338883431012e-06,0.0002352214901529046,0.9999999998330305,6.777427598188208e-11,2.5292968022453083e-11,3.112863150472775e-11,1.7856117279445898e-11
5.32,-94.07791794046739,138.4405277177592,5.624541051127183,8.42636043587975e-06,0.0013689949625264783,0.9957481354541525,0.0022260016402759803,0.9998922733577206,1.499456238290915e-08,1.7628712425901787e-08,0.9999999600512388,0.071054138276047,3.3701218617997166e-06,0.13613367724966785,0.13678846932669414,0.5100098430740819,9.205856165808516e-06,0.0002351707759638839,0.9999999998332159,6.769939118935183e-11,2.5264879995120127e-11,3.109397143940302e-11,1.7836212730302874e-11
5.33,-94.07800764415589,138.44099423355405,5.624127527458132,8.424541258506057e-06,0.0013689780808290408,0.995748220943404,0.0022259811074707473,0.9998922751652054,1.4994293257707414e-08,1.762831715639171e-08,0.999999960052195,0.07100868669668935,3.3693942082583413e-06,0.13600409180734885,0.13665763578541748,0.5100093222016594,9.208324919527565e-06,0.00023512014113773994,0.9999999998334007,6.762469051927624e-11,2.5236861705852276e-11,3.105939710120338e-11,1.781635775488327e-11
5.34,-94.07809722146403,138.44146067718543,5.623713975486173,8.42272492338768e-06,0.0013689612231198452,0.9957483063104029,0.0022259606048181777,0.9998922769700551,1.4994024516694376e-08,1.7627922452643603e-08,0.99999996005315,0.07096361912636508,3.3686676919232374e-06,0.1358747521231491,0.13652705151289474,0.5100087923408875,9.210795087432512e-06,0.00023506958541599747,0.9999999998335851,6.755017327029637e-11,2.5208912611638504e-11,3.102490842218557e-11,1.7796552029766892e-11
5.3500000000000005,-94.07818667279949,138.44192704851596,5.623300395630088,8.420911421296725e-06,0.0013689443893213091,0.9957483915555456,0.0022259401322188184,0.9998922787722782,1.499375615862551e-08,1.7627528312823478e-08,0.9999999600541035,0.07091893106410081,3.3679423091015766e-06,0.1357456575089334,0.13639671580821053,0.5100082536062166,9.213266661556375e-06,0.00023501910854180425,0.9999999998337691,6.747583870490871e-11,2.518103243476545e-11,3.09905050538942e-11,1.7776795355883285e-11
5.36,-94.07827599856819,138.4423933474088,5.6228867883070714,8.41910074304474e-06,0.00136892757935618,0.9957484766792265,0.00222591968957364,0.9998922805718834,1.4993488182261615e-08,1.762713473510517e-08,0.9999999600550556,0.070874618061174,3.367218056116315e-06,0.13561680727904873,0.13626662797298622,0.5100077061109444,9.215739633960356e-06,0.00023496871025940568,0.9999999998339526,6.740168608941656e-11,2.51532208993727e-11,3.0956186649332436e-11,1.775708753536015e-11
5.37,-94.07836519917433,138.4428595737277,5.6224731539327335,8.417292879482523e-06,0.001368910793147534,0.9957485616818387,0.002225899276784034,0.9998922823688792,1.4993220586368753e-08,1.7626741717670307e-08,0.9999999600560064,0.07083067572020188,3.366494929306117e-06,0.13548820075031232,0.13613678731136786,0.5100071499672277,9.218213996733854e-06,0.00023491839031413946,0.9999999998341356,6.732771469389803e-11,2.5125477731464592e-11,3.0921952862926115e-11,1.7737428371524795e-11
5.38,-94.0784542750204,138.44332572733697,5.622059492921112,8.415487821499924e-06,0.0013688940306187747,0.9957486465637732,0.0022258788937518093,0.9998922841632741,1.4992953369718247e-08,1.7626349258708278e-08,0.9999999600569558,0.07078709969423037,3.3657729250252767e-06,0.13535983724199957,0.13600719313001408,0.5100065852860971,9.220689741994444e-06,0.00023486814845243023,0.9999999998343182,6.725392379217424e-11,2.5097802658922056e-11,3.088780335048789e-11,1.7717817668905626e-11
5.39,-94.07854322650724,138.4437918081015,5.621645805684676,8.413685560025658e-06,0.0013688772916936305,0.9957487313254196,0.0022258585403791935,0.9998922859550767,1.4992686531086647e-08,1.7625957356416183e-08,0.9999999600579039,0.07074388568582306,3.3650520396436425e-06,0.13523171607583234,0.13587784473808376,0.5100060121774693,9.223166861887885e-06,0.0002348179844217843,0.9999999998345004,6.71803126617773e-11,2.5070195411514432e-11,3.085373776918139e-11,1.769825523323359e-11
5.4,-94.07863205403389,138.44425781588671,5.621232092634337,8.411886086027116e-06,0.0013688605762961538,0.9957488159671659,0.0022258382165688266,0.9998922877442955,1.4992420069255708e-08,1.7625566008998798e-08,0.9999999600588506,0.07070102944615009,3.36433226954654e-06,0.135103836575967,0.13574874144722396,0.5100054307501608,9.225645348588105e-06,0.00023476789797078422,0.999999999834682,6.710688058391855e-11,2.5042655720911287e-11,3.081975577748533e-11,1.7678740871443655e-11
5.41,-94.07872075799777,138.44472375055864,5.620818354179453,8.410089390510159e-06,0.0013688438843507192,0.9957489004893983,0.002225817922223762,0.9998922895309388,1.4992153983012356e-08,1.762517521466854e-08,0.9999999600597961,0.07065852677407711,3.363613611134695e-06,0.13497619806898242,0.13561988257155783,0.510004841111901,9.228125194297206e-06,0.00023471788884908354,0.9999999998348633,6.703362684345662e-11,2.5015183320694265e-11,3.078585703515767e-11,1.765927439167628e-11
5.42,-94.07880933879464,138.4451896119838,5.62040459072784,8.40829546451894e-06,0.0013688272157820218,0.9957489848925015,0.002225797657247462,0.999892291315015,1.4991888271148667e-08,1.7624784971645418e-08,0.9999999600607401,0.07061637351525424,3.3628960608241547e-06,0.1348487998838682,0.13549126742767234,0.5100042433693456,9.23060639124545e-06,0.0002346679568074014,0.9999999998350441,6.696055072886548e-11,2.4987777946368875e-11,3.075204120319974e-11,1.763985560327887e-11
5.43,-94.07889779681854,138.44565540002938,5.619990802685777,8.406504299135707e-06,0.0013688105705150758,0.9957490691768583,0.0022257774215437977,0.9998922930965325,1.4991622932461833e-08,1.7624395278157007e-08,0.9999999600616828,0.07057456556120496,3.3621796150462133e-06,0.13472164135201262,0.1353628953346061,0.5100036376280898,9.233088931691258e-06,0.00023461810159751726,0.9999999998352245,6.688765153220263e-11,2.4960439335376345e-11,3.0718307943820404e-11,1.762048431680725e-11
5.44,-94.07898613246186,138.44612111456297,5.619576990458012,8.404715885480607e-06,0.0013687939484752117,0.9957491533428502,0.0022257572150170446,0.9998922948754996,1.4991357965754157e-08,1.76240061324384e-08,0.9999999600626243,0.0705330988484151,3.361464270247334e-06,0.13459472180719087,0.13523476561383727,0.5100030239926812,9.235572807921213e-06,0.00023456832297226544,0.9999999998354043,6.681492854907712e-11,2.493316722710543e-11,3.0684656920400155e-11,1.7601160344027134e-11
5.45,-94.07907434611496,138.4465867554532,5.619163154446819,8.402930214719182e-06,0.0013687773495881606,0.9957492373908563,0.002225737037572561,0.9998922966519246,1.4991093369834465e-08,1.7623617532734235e-08,0.9999999600635644,0.07049196964686477,3.360750022892053e-06,0.13446804058705908,0.13510687759078135,0.5100024025653485,9.2380580122098e-06,0.0002345186206857112,0.9999999998355839,6.674238108926e-11,2.490596132585622e-11,3.065108783689009e-11,1.7581883485512863e-11
5.46,-94.07916243816592,138.44705232256962,5.618749295051644,8.401147278065033e-06,0.0013687607737800811,0.9957493213212537,0.0022257168891170382,0.9998922984258156,1.4990829143518655e-08,1.7623229477299415e-08,0.9999999600645031,0.07045117466677403,3.3600368694640083e-06,0.1343415970337025,0.13497923059534048,0.5100017734455363,9.240544536804443e-06,0.0002344689944932128,0.9999999998357629,6.667000848061064e-11,2.4878821287072156e-11,3.0617600452443514e-11,1.7562653526035745e-11
5.47,-94.07925040900308,138.44751781578083,5.618335412674617,8.399367066735408e-06,0.0013687442209770783,0.99574940513442,0.0022256967695545894,0.9998923001971809,1.4990565285621186e-08,1.762284196438722e-08,0.9999999600654406,0.07041070939201456,3.359324806448716e-06,0.13421539048495704,0.1348518239532021,0.5100011367373148,9.243032374157076e-06,0.00023441944415037285,0.9999999998359416,6.659781000780132e-11,2.4851746930554605e-11,3.058419435444221e-11,1.754347030594032e-11
5.48,-94.07933825901216,138.44798323495678,5.617921507714247,8.39758957200176e-06,0.0013687276911057537,0.99574948883073,0.0022256766787912344,0.9998923019660287,1.4990301794964787e-08,1.762245499226286e-08,0.9999999600663767,0.07037056999103583,3.3586138303531766e-06,0.13408942028434473,0.1347246569958003,0.5100004925409037,9.245521516658338e-06,0.00023436996941423045,0.9999999998361196,6.652578498257965e-11,2.4824737995764027e-11,3.0550869218936224e-11,1.7524333639223003e-11
5.49,-94.0794259885773,138.44844857996796,5.61750758056753,8.395814785172622e-06,0.0013687111840930191,0.9957495724105568,0.002225656616733399,0.9998923037323671,1.499003867037716e-08,1.762206855919892e-08,0.9999999600673115,0.07033075267777936,3.3579039376992272e-06,0.13396368577774134,0.13459772905697423,0.5099998409555189,9.248011956726291e-06,0.00023432057004285615,0.9999999998362975,6.645393272027239e-11,2.4797794223516684e-11,3.0517624723660755e-11,1.7505243340879528e-11
5.5,-94.07951359808101,138.44891385068533,5.617093631629967,8.39404269759341e-06,0.0013686946998660956,0.9957496558742722,0.002225636583287914,0.9998923054962043,1.4989775910690985e-08,1.7621682663475304e-08,0.999999960068245,0.07029125371094903,3.357195125023466e-06,0.13383818631336553,0.1344710394729572,0.5099991820793854,9.250503686806391e-06,0.00023427124579534673,0.9999999998364748,6.638225253976015e-11,2.4770915355973212e-11,3.0484460548025015e-11,1.7486199226898656e-11
5.51,-94.07960108790418,138.4493790469805,5.616679661295561,8.392273300646247e-06,0.001368678238352511,0.9957497392222462,0.0022256165783620125,0.9998923072575483,1.4989513514743875e-08,1.7621297303379205e-08,0.9999999600691772,0.07025206939328164,3.356487388877179e-06,0.13371292124176765,0.13434458758236517,0.5099985160097498,9.252996699371459e-06,0.00023422199643181993,0.9999999998366517,6.63107437634522e-11,2.4744101136627214e-11,3.045137637310108e-11,1.746720111425584e-11
5.5200000000000005,-94.07968845842612,138.44984416872555,5.61626566995683,8.390506585749761e-06,0.0013686617994801,0.9957498224548474,0.0022255966018633285,0.999892309016407,1.4989251481378356e-08,1.762091247720506e-08,0.9999999600701082,0.07021319607081722,3.355780725826262e-06,0.13358788991581905,0.13421837272618578,0.5099978428428922,9.25549098692165e-06,0.0002341728217134093,0.9999999998368282,6.623940571726119e-11,2.4717351310293864e-11,3.0418371881612793e-11,1.7448248820906937e-11
