t,p,a,c,k,o,n,en,s
3.7,1.8981072322573098,1.4724156593831617,0.508072125078925,0.002263461506213845,0.18790085042264573,0.4861092333189288,3.511337576722963,0.2304485012040193
3.71,1.9017470752209564,1.4794863463278431,0.5080901957271248,0.00224783049392181,0.1865161497519334,0.4849250234140388,3.511285166482297,0.23059130926045493
3.72,1.9053902541927883,1.486558872613464,0.5081081004666466,0.002232352699954038,0.18514543424929059,0.48374191441364833,3.5112327651644057,0.2307338392282641
3.73,1.9090368029046902,1.493633171542524,0.5081258416599049,0.002217026011643906,0.18378850748963577,0.48255991145253174,3.5111803726905246,0.2308760910924136
3.74,1.9126867549085582,1.5007091768299896,0.5081434216276933,0.0022018483582825405,0.18244517633481702,0.4813790196256863,3.511127988982943,0.23101806484388837
3.75,1.916340143575129,1.5077868227407343,0.508160842617915,0.0021868175489669008,0.18111526045007736,0.4801992439873718,3.51107561396509,0.23115976045727807
3.7600000000000002,1.9199970021005561,1.51486604383326,0.5081781068627002,0.002171931548786741,0.1797985756494502,0.4790205895541143,3.5110232475613237,0.231301177929128
3.77,1.9236573635047443,1.521946775122338,0.5081952165414806,0.0021571882886168123,0.17849494508730374,0.477843061303492,3.510970889697037,0.23144231725163653
3.7800000000000002,1.927321260633153,1.529028951827242,0.5082121738379897,0.0021425860928959805,0.17720417708817066,0.4766666641749728,3.5109185402985936,0.23158317845038637
3.79,1.9309887261576735,1.5361125095729344,0.5082289808940832,0.002128123035082329,0.17592609398363757,0.47549140306994425,3.5108661992933423,0.23172376156643534
3.8000000000000003,1.9346597925794906,1.5431973846281253,0.5082456397547289,0.002113797142332828,0.17466053096616632,0.4743172828522594,3.510813866609621,0.23186406659198286
3.81,1.9383344922172796,1.5502835135363786,0.5082621524556405,0.0020996065898911645,0.1734073189176626,0.47314430834621923,3.510761542176753,0.23200409355032944
3.8200000000000003,1.9420128572200732,1.5573708331624814,0.5082785210089389,0.002085549573404195,0.17216629071683384,0.47197248433933403,3.5107092259249773,0.23214384247647565
3.83,1.9456949195959425,1.564459280712646,0.5082947473901561,0.0020716242912259914,0.17093728337458866,0.47080181558850503,3.510656917785302,0.23228331340074246
3.84,1.9493807111854806,1.5715487937734498,0.5083108335371502,0.002057828993107579,0.16972013638598743,0.46963230681435275,3.510604617689641,0.23242250635770081
3.85,1.9530702636435846,1.5786393103352152,0.5083267813501562,0.0020441619653815742,0.16851469226779425,0.46846396269740787,3.5105523255708957,0.2325614213898845
3.86,1.9567636084813445,1.5857307686975952,0.508342592701057,0.002030621516896626,0.16732079599856556,0.46729678788722073,3.510500041362724,0.2327000585441815
3.87,1.9604607771240532,1.5928231073530588,0.508358269442945,0.002017205974791171,0.16613829406402084,0.46613078701488453,3.5104477649992334,0.23283841786938586
3.88,1.9641618007251689,1.5999162653829921,0.5083738133744272,0.002003913711815763,0.1649670375942657,0.4649659646531172,3.510395496415945,0.23297649942177018
3.89,1.9678667102726366,1.6070101822298815,0.5083892262603068,0.0019907431367531584,0.16380688031849558,0.4638023253389237,3.5103432355492576,0.23311430326268812
3.9,1.9715755366472878,1.614104797537965,0.5084045098510334,0.0019776926653287865,0.16265767737867268,0.46263987358686776,3.5102909823360684,0.23325182945447126
3.91,1.9752883104967522,1.6212000514684748,0.5084196658475495,0.0019647607625391753,0.16151928784953373,0.46147861386119887,3.5102387367145096,0.23338907806719786
3.92,1.9790050624092017,1.6282958842721584,0.5084346959481338,0.0019519458937778962,0.16039157110488686,0.46031855061419014,3.5101864986229407,0.23352604917153852
3.93,1.9827258227557525,1.6353922366781763,0.5084496018056682,0.00193924656613324,0.15927439025220708,0.4591596882514208,3.5101342680008565,0.2336627428443336
3.94,1.9864506218051934,1.6424890496177225,0.5084643850572937,0.0019266613007751928,0.15816760970922114,0.45800203115728966,3.5100820447882013,0.23379915916523955
3.95,1.9901794896520169,1.6495862643897852,0.5084790473075607,0.0019141886483259036,0.15707109659363563,0.45684558367905337,3.510029828925793,0.2339352982181466
3.96,1.9939124562437078,1.6566838226001228,0.5084935901345354,0.0019018271834118892,0.15598472021364596,0.45569035013327025,3.5099776203551234,0.23407116009061302
3.97,1.997649551389492,1.6637816661408915,0.5085080150914916,0.001889575502998771,0.1549083519359836,0.45453633480656275,3.509925419018427,0.23420674487423962
3.98,2.001390804746435,1.670879737220453,0.5085223237045481,0.0018774322286415571,0.15384186537470512,0.45338354195365616,3.509873224858649,0.23434205266434252
3.99,2.0051362458147146,1.6779779783524194,0.5085365174770264,0.0018653960026083372,0.152785136028715,0.45223197579769087,3.509821037819324,0.23447708355888397
4.0,2.0088859039556124,1.6850763323621598,0.5085505978814785,0.0018534654948886274,0.15173804194939716,0.45108164053066707,3.509768857844851,0.23461183766094298
4.01,2.0126398083786605,1.6921747423821525,0.5085645663653813,0.0018416393981869653,0.15070046326369296,0.4499325403131272,3.5097166848802956,0.23474631507695057
4.0200000000000005,2.016397988170791,1.6992731517479218,0.5085784243667941,0.0018299164138227855,0.14967228087971293,0.448784679281768,3.5096645188710998,0.23488051591528825
4.03,2.0201604722543323,1.7063715041679424,0.5085921732868227,0.0018182952764796852,0.14865337876555695,0.4476380615372719,3.5096123597636306,0.2350144402892481
4.04,2.02392728940435,1.7134697436534916,0.5086058145009884,0.0018067747439870295,0.14764364300844263,0.4464926911493308,3.5095602075049537,0.23514808831581066
4.05,2.027698468279908,1.72056781441169,0.5086193493749358,0.0017953535831245287,0.14664296051751735,0.4453485721647464,3.5095080620425247,0.2352814601140975
4.0600000000000005,2.0314740374045224,1.7276656609127594,0.5086327792545187,0.0017840305785800806,0.14565121984267912,0.44420570860234637,3.5094559233243827,0.23541455580635146
4.07,2.0352540251296167,1.7347632280117709,0.5086461054482423,0.0017728045488332013,0.144668312623861,0.44306410444367766,3.5094037912994964,0.2355473755196352
4.08,2.039038459686358,1.741860460780361,0.5086593292511392,0.0017616743245348876,0.14369413162056419,0.44192376364614583,3.509351665917282,0.23567991938343924
4.09,2.042827369214655,1.7489573044291915,0.5086724519542514,0.00175063873983929,0.1427285699307143,0.4407846901501347,3.5092995471273567,0.23581218752840882
4.1,2.0466207816517876,1.756053704627633,0.5086854748031044,0.0017396966702129938,0.14177152441419363,0.43964688785135997,3.5092474348805145,0.23594418009131898
4.11,2.050418724822766,1.7631496072444026,0.5086983990313984,0.0017288470017603906,0.14082289291527778,0.4385103606232987,3.5091953291279334,0.2360758972110379
4.12,2.054221226466437,1.7702449582720095,0.5087112258708747,0.0017180886225927065,0.13988257343629673,0.43737511232365717,3.509143229820953,0.2362073390270433
4.13,2.058028314132304,1.7773397041241255,0.5087239565125841,0.0017074204573974635,0.13895046735613448,0.4362411467687846,3.509091136911969,0.23633850568465664
4.14,2.061840015257535,1.7844337914136783,0.5087365921357875,0.0016968414416287734,0.13802647702921012,0.43510846775276946,3.509039050353765,0.23646939733115016
4.15,2.065656357150198,1.791527167001172,0.5087491339016611,0.0016863505271185464,0.1371105063088188,0.43397707904328253,3.508986970099657,0.23660001411660375
4.16,2.0694773669977113,1.7986197779868232,0.5087615829527158,0.0016759466821356843,0.1362024606096952,0.4328469843836961,3.50893489610342,0.23673035619394314
4.17,2.073303071856222,1.8057115717096053,0.508773940415995,0.001665628889386641,0.13530224661574697,0.43171818749040586,3.5088828283193814,0.2368604237186064
4.18,2.077133498661176,1.812802495738616,0.5087862074020743,0.001655396146303681,0.13440977238210078,0.4305906920554833,3.5088307667023284,0.23699021684862365
4.19,2.0809686742274938,1.8198924978682105,0.5087983850061191,0.001645247464210759,0.13352494724369252,0.4294645017467129,3.508778711207507,0.23711973574449396
4.2,2.0848086252082014,1.826981526214486,0.5088104742975286,0.001635181879029277,0.1326476826262039,0.42833962019725336,3.50872666179099,0.2372489805699383
4.21,2.0886533781768866,1.834069529020012,0.5088224763412519,0.0016251984295073242,0.13177789036814977,0.4272160510262354,3.508674618408943,0.23737795149024346
4.22,2.092502959577329,1.8411564547717802,0.5088343921850698,0.0016152961703339976,0.1309154837177303,0.4260937978261746,3.5086225810180736,0.2375066486731951
4.23,2.0963573957333885,1.8482422521770636,0.5088462228623162,0.0016054741694282281,0.13006037711628612,0.4249728641654383,3.508570549575545,0.23763507228883637
4.24,2.100216712810766,1.8553268702891914,0.5088579693739089,0.0015957315214469182,0.12921248778200065,0.4238532535785585,3.5085185240393275,0.2377632225130976
4.25,2.1040809368929376,1.8624102582620623,0.508869632723047,0.00158606732128141,0.12837173266679602,0.4227349695854352,3.5084665043675027,0.2378910995209859
4.26,2.1079500939374993,1.8694923654919666,0.5088812138951017,0.0015764806793099873,0.12753803022382695,0.42161801568028395,3.508414490518662,0.23801870349058424
4.2700000000000005,2.111824209781489,1.8765731416007958,0.5088927138599529,0.001566970719550032,0.12671130020489083,0.4205023953329745,3.5083624824518624,0.2381460346026238
4.28,2.1157033101346676,1.883652536453324,0.5089041335698993,0.0015575365872469503,0.1258914636258759,0.41938811198721776,3.5083104801267,0.2382730930379838
4.29,2.119587420598005,1.8907305001063093,0.5089154739661325,0.0015481774333430517,0.125078442583601,0.4182751690654187,3.50825848350312,0.23839987898156104
4.3,2.1234765666548197,1.8978069828329038,0.5089267359756237,0.001538892422608863,0.12427216031984106,0.4171635699663255,3.508206492541509,0.23852639262008757
4.3100000000000005,2.1273707736716547,1.9048819351202626,0.5089379205114222,0.0015296807333519894,0.12347254119736849,0.4160533180652428,3.5081545072026903,0.23865263414210242
4.32,2.13127006690705,1.9119553076667692,0.5089490284708041,0.0015205415474120513,0.12267951127605803,0.41494441671613924,3.5081025274478543,0.23877860374234988
4.33,2.1351744715003202,1.9190270513773093,0.5089600607395339,0.0015114740651340568,0.12189299727872838,0.41383686924898594,3.508050553238642,0.23890430161460918
4.34,2.1390840124781954,1.9260971173625825,0.508971018190137,0.0015024774977212263,0.12111292706739511,0.41273067897133525,3.5079985845370953,0.23902972795514515
4.3500000000000005,2.142998714756289,1.9331654569372474,0.5089819016819069,0.0014935510661348364,0.12033922968236792,0.41162584916867145,3.507946621305645,0.2391548829630849
4.36,2.1469186031425505,1.9402320215752884,0.5089927120701222,0.0014846940172189929,0.11957183369292886,0.41052238310524236,3.507894663507088,0.23927976683162933
4.37,2.1508437023319265,1.9472967629853184,0.5090034501903555,0.0014759055952941653,0.11881067003977164,0.40942028402277625,3.5078427111046198,0.2394043797632125
4.38,2.1547740369102817,1.9543596330700739,0.5090141168666138,0.0014671850558448417,0.1180556705984889,0.4083195551414252,3.507790764061814,0.23952872196195785
4.39,2.158709631355756,1.9614205839180876,0.5090247129128562,0.0014585316675115787,0.11730676793194063,0.4072201996600895,3.5077388223426054,0.23965279363244232
4.4,2.1626505100391213,1.9684795678077565,0.509035239131962,0.001449944709577915,0.11656389550057907,0.40612222075650395,3.507686885911289,0.2397765949808902
4.41,2.1665966972156316,1.9755365372321416,0.5090456963123672,0.001441423456424335,0.11582698861919112,0.40502562158508154,3.5076349547326084,0.2399001262202737
4.42,2.1705482170429127,1.9825914448455189,0.5090560852352164,0.0014329672062914536,0.11509598257924716,0.40393040528158475,3.5075830287715704,0.2400233875605299
4.43,2.174505093572347,1.989644243489563,0.509066406670814,0.0014245752649500716,0.11437081365578892,0.40283657496084885,3.507531107993537,0.2401463792139246
4.44,2.178467350749603,1.9966948861920826,0.5090766613787632,0.001416246944916319,0.11365141911992122,0.4017441337168996,3.507479192364222,0.24026910139519453
4.45,2.1824350124165295,2.003743326161616,0.509086850108661,0.0014079815670073278,0.11293773710158436,0.4006530846234327,3.5074272818496746,0.24039155432090334
4.46,2.186408102297757,2.010789516841844,0.5090969735914713,0.0013997784877268255,0.11222970658598429,0.3995634307303506,3.507375376416413,0.24051373820647917
4.47,2.190386644029189,2.017833411799336,0.5091070325570831,0.0013916370450145637,0.11152726736651597,0.39847517507107677,3.5073234760311447,0.24063565327192873
4.48,2.1943706611419636,2.024874964788444,0.5091170277240344,0.0013835565907687607,0.11083036004393158,0.3973883206584148,3.507271580660928,0.24075729973832896
4.49,2.1983601770641847,2.0319141297455037,0.5091269598003458,0.0013755364887402233,0.11013892600705384,0.39630287048497914,3.5072196902731547,0.2408786778279988
4.5,2.2023552151229744,2.038950860781778,0.5091368294845501,0.0013675761118083912,0.10945290741315963,0.395218827523707,3.5071678048355324,0.24099978776473713
4.51,2.2063557985358297,2.0459851122156496,0.5091466374608242,0.0013596748347551716,0.10877224801400696,0.39413619472564804,3.507115924316171,0.24112062977496818
4.5200000000000005,2.210361950430102,2.053016838502794,0.5091563844093421,0.0013518320483986344,0.10809689144408453,0.39305497502490383,3.5070640486833957,0.24124120408532626
4.53,2.21437369383144,2.060045994278938,0.5091660709998299,0.001344047150154956,0.10742678230943467,0.391975171335678,3.5070121779058585,0.2413615109241701
4.54,2.218391051666022,2.067072534352625,0.5091756978925817,0.0013363195450683937,0.10676186603276229,0.3908967865528286,3.506960311952521,0.241481550521352
4.55,2.2224140467618523,2.0740964137013496,0.5091852657389695,0.0013286486461343387,0.10610208878253505,0.3898198235521856,3.5069084507926416,0.24160132310810487
4.5600000000000005,2.226442701845169,2.081117587466971,0.5091947751835778,0.0013210338745001879,0.10544739722124448,0.3887442851896958,3.506856594395807,0.2417208289184441
4.57,2.2304770395498426,2.088136010960477,0.5092042268603085,0.001313474658546325,0.10479773898448493,0.38767017430365286,3.506804742731856,0.24184006818618337
4.58,2.234517082411964,2.0951516396560885,0.50921362139536,0.0013059704342440628,0.1041530623267122,0.3865974937134098,3.5067528957709224,0.24195904114695152
4.59,2.2385628528715715,2.1021644291904984,0.5092229594068927,0.0012985206448980673,0.10351331616868045,0.38552624621978693,3.5067010534834244,0.24207774803779908
4.6000000000000005,2.2426143732734714,2.1091743353614594,0.5092322415051157,0.0012911247409670007,0.10287845009383012,0.3844564346052645,3.5066492158400577,0.24219618909711074
4.61,2.2466716658632118,2.1161813141488905,0.5092414682886927,0.0012837821848297448,0.10224841458865175,0.3833880616330142,3.5065973828118304,0.24231436456392402
4.62,2.250734752797532,2.1231853216655145,0.5092506403528732,0.001276492440219384,0.10162316049077563,0.3823211300494012,3.506545554369974,0.24243227467929618
4.63,2.254803656137826,2.1301863141901944,0.5092597582838626,0.0012692549796508533,0.10100263936686173,0.38125564258241335,3.506493730486003,0.24254991968526726
4.64,2.2588783978523446,2.13718424815873,0.5092688226602718,0.0012620692825923217,0.10038680341218338,0.38019160194218526,3.506441911131694,0.24266729982505963
4.65,2.2629589998169015,2.1441790801619276,0.5092778340533554,0.0012549348352195171,0.09977560543200784,0.3791290108211644,3.5063900962790813,0.24278441534306613
4.66,2.267045483801523,2.1511707669812963,0.5092867930227976,0.0012478511330044743,0.09916899923494547,0.3780678718908715,3.5063382859005756,0.2429012664853081
4.67,2.271137871504476,2.1581592654987083,0.50929570012733,0.0012408176740568656,0.09856693864683459,0.3770081878101404,3.5062864799686673,0.2430178534982473
4.68,2.275236184525488,2.165144532767829,0.5093045559163123,0.001233833964334619,0.09796937829520316,0.37594996121862356,3.5062346784561624,0.24313417662971076
4.69,2.279340444373871,2.172126525992682,0.5093133609322417,0.0012268995160405428,0.09737627337726677,0.37489319473875643,3.5061828813361116,0.24325023612860228
4.7,2.2834506724691264,2.1791052025262196,0.5093221157109069,0.0012200138474877773,0.0967875796470358,0.37383789097589876,3.5061310885818053,0.2433660322448759
4.71,2.2875668901415254,2.186080519868975,0.5093308207815342,0.001213176482969831,0.09620325340310677,0.3727840525184695,3.506079300166773,0.24348156522950995
4.72,2.2916891186312465,2.1930524356721373,0.5093394766663467,0.0012063869530730819,0.09562325152820551,0.37173168193774,3.506027516064786,0.24359683533457765
4.73,2.29581737906316,2.2000209078157518,0.5093480838701766,0.001199644802479691,0.09504753240482937,0.3706807817818321,3.5059757362500665,0.2437118428149554
4.74,2.2999516925147567,2.206985894199645,0.509356642908114,0.0011929495691259018,0.09447605348053736,0.36963135459187696,3.5059239606967365,0.2438265879237694
4.75,2.304092079959859,2.2139473529174647,0.5093651542824305,0.0011863008015609322,0.09390877330128553,0.36858340288861974,3.505872189379274,0.24394107091619271
4.76,2.308238562285162,2.2209052422060807,0.509373618489245,0.0011796980539074138,0.09334565092497858,0.36753692917635383,3.505820422272382,0.24405529204834592
4.7700000000000005,2.3123911602907663,2.227859520444383,0.5093820360186496,0.0011731408857466722,0.09278664591104405,0.3664919359430439,3.5057686593509807,0.24416925157727473
4.78,2.3165498946907026,2.2348101461520735,0.5093904073548358,0.00116662886200401,0.09223171831000673,0.3654484256604499,3.505716900590209,0.24428294976092718
4.79,2.3207147861099386,2.24175707799786,0.5093987329751314,0.0011601615538686678,0.09168082874133929,0.36440640078343006,3.5056651459654433,0.2443963868582892
4.8,2.324885855060494,2.248700274863241,0.5094070133425915,0.0011537385458357705,0.09113393899362406,0.3633658637443937,3.5056133954524817,0.24450956313045438
4.8100000000000005,2.3290631220139364,2.255639695649698,0.5094152489283394,0.0011473594144925426,0.09059101021401132,0.3623268169701439,3.505561649026995,0.24462247883738045
4.82,2.33324660733899,2.2625752994450097,0.5094234401922696,0.0011410237468508645,0.09005200447166604,0.3612892628673833,3.505509906664997,0.24473513424068274
4.83,2.3374363313200233,2.269507045474241,0.5094315875887176,0.0011347311349677153,0.08951688429816022,0.36025320382700887,3.505458168342708,0.244847529602808
4.84,2.3416323141575197,2.276434893098693,0.5094396915665681,0.001128481175847629,0.08898561267851249,0.3592186422242227,3.5054064340365523,0.24495966518701437
4.8500000000000005,2.34583457596855,2.2833588018148503,0.5094477525693626,0.0011222734713451457,0.08845815304222744,0.35818558041864107,3.50535470372315,0.24507154125735126
4.86,2.3500431367825905,2.290278731263337,0.509455771034536,0.0011161076288452212,0.08793446932707151,0.35715402075335706,3.505302977379353,0.24518315807880553
4.87,2.3542580165265052,2.297194641261183,0.5094637473906222,0.0011099832637575322,0.0874145262124427,0.3561239655515575,3.505251254982343,0.24529451591783422
4.88,2.3584792350798383,2.3041064916828695,0.5094716820676353,0.0011038999902466835,0.0868982882528328,0.3550954171289915,3.5051995365092536,0.24540561504038802
4.89,2.362706812225234,2.3110142425669227,0.5094795754877989,0.001097857429508533,0.08638572065179852,0.35406837778279754,3.5051478219375096,0.24551645571367772
4.9,2.366940767663471,2.317917854083545,0.5094874280683823,0.0010918552072360773,0.08587678902518905,0.35304284979489653,3.505096111244726,0.2456270382056342
4.91,2.3711811210138847,2.32481728653367,0.5094952402218,0.0010858929535303033,0.08537145939297079,0.3520188354320906,3.505044404408704,0.24573736278489045
4.92,2.3754278918147858,2.3317125003480283,0.50950301235571,0.001079970302811035,0.0848696981710515,0.350996336946161,3.5049927014074287,0.2458474297207633
4.93,2.3796810995187268,2.338603456100486,0.5095107448714408,0.0010740868951991985,0.08437147230253216,0.34997535657284534,3.504941002219098,0.24595723928348173
4.94,2.3839407634849037,2.3454901145292992,0.5095184381614931,0.0010682423787142703,0.08387674946620309,0.3489558965301927,3.504889306822169,0.24606679174455204
4.95,2.3882069030183883,2.3523724364286953,0.5095260926222155,0.0010624363981131242,0.08338549701921573,0.34793795902710395,3.5048376151951155,0.24617608737488406
4.96,2.392479537333106,2.3592503827516325,0.5095337086417677,0.001056668605483564,0.08289768300116893,0.3469215462552854,3.5047859273166573,0.24628512644656322
4.97,2.396758685563402,2.3661239145779813,0.5095412866038331,0.0010509386569744301,0.08241327582453498,0.34590666039177215,3.504734243165688,0.24639390923229945
4.98,2.401044366764425,2.3729929931136984,0.5095488268877036,0.0010452462127181052,0.08193224426758844,0.34489330359901854,3.5046825627212725,0.24650243600541064
4.99,2.405336599912502,2.3798575796899955,0.5095563298683655,0.001039590936753021,0.08145455746733526,0.34388147802498736,3.504630885962644,0.2466107070398067
5.0,2.4096354038992653,2.3867176357779196,0.5095637959150056,0.0010339724984341537,0.08098018504074793,0.3428711858018954,3.504579212869239,0.24671872261022615
5.01,2.4139407975289457,2.3935731229950963,0.5095712253903205,0.0010283905730872449,0.08050909714078892,0.3418624290456428,3.504527543420714,0.2468264829923442
5.0200000000000005,2.418252799549907,2.4004240030282658,0.5095786186584572,0.001022844834528048,0.08004126381097144,0.34085520986258877,3.5044758775967577,0.24693398846149817
5.03,2.4225714286226823,2.4072702377120225,0.5095859760769427,0.0010173349626713525,0.0795766556410814,0.33984953034269966,3.504424215377278,0.24704123929397767
5.04,2.426896703330257,2.4141117890036288,0.5095932979992664,0.0010118606411000921,0.07911524355717754,0.33884539256176327,3.5043725567423447,0.2471482357666086
5.05,2.4312286421784095,2.420948618982281,0.5096005847749563,0.0010064215569970903,0.07865699881531717,0.3378427985814708,3.504320901672184,0.24725497815673825
5.0600000000000005,2.435567263596053,2.427780689848378,0.5096078367496534,0.0010010174010768032,0.07820189299528163,0.3368417504494981,3.504269250147178,0.24736146674222068
5.07,2.439912585924897,2.43460796394951,0.5096150542624005,0.0009956478699552087,0.07774989822768386,0.33584225019731473,3.504217602147923,0.24746770180181277
5.08,2.4442646274239475,2.441430403769333,0.5096222376468023,0.0009903126651327027,0.07730098709686908,0.3348442998411494,3.504165957655203,0.2475736836149998
5.09,2.4486234063031245,2.44824797184353,0.509629387239791,0.0009850114853262536,0.07685513190719899,0.3338479013891542,3.504114316649797,0.2476794124607005
5.1000000000000005,2.45298894068293,2.455060630860894,0.5096365033710809,0.0009797440356895553,0.07641230556587444,0.33285305683282934,3.5040626791127107,0.24778488861881715
5.11,2.457361248608154,2.4618683436291353,0.5096435863667343,0.0009745100246923458,0.0759724812844793,0.3318597681499494,3.5040110450250967,0.24789011236970657
5.12,2.461740348048188,2.4686710730742254,0.5096506365492297,0.0009693091640589145,0.07553563257335338,0.330868037304638,3.5039594143682513,0.24799508399416673
5.13,2.466126256897334,2.475468782239738,0.5096576542375291,0.0009641411687066154,0.07510173323596601,0.32987786624744314,3.503907787123615,0.2480998037734231
5.14,2.4705189929751197,2.482261434286192,0.5096646397471462,0.0009590057566843773,0.07467075736328911,0.3288892569154123,3.5038561632727685,0.24820427198911532
5.15,2.474918574015473,2.489048992510789,0.5096715933890293,0.0009539026502756269,0.07424267942368128,0.3279022112298221,3.503804542797492,0.24830848892365412
5.16,2.4793250176584958,2.4958314203623964,0.5096785154687208,0.0009488315768296526,0.07381747433049721,0.32691673109445574,3.503752925679811,0.24841245486049238
5.17,2.4837383415174763,2.5026086813186987,0.5096854062935232,0.0009437922617246152,0.07339511686429656,0.3259328184097256,3.5037013119016263,0.2485161700818904
5.18,2.4881585631097694,2.509380739012732,0.5096922661651779,0.0009387844355671398,0.07297558226280632,0.32495047505812535,3.503649701445093,0.24861963487121433
5.19,2.4925856998787252,2.5161475571926273,0.509699095382234,0.0009338078318701487,0.07255884602986233,0.32396970290885785,3.5035980942925016,0.24872284951220303
5.2,2.497019769193957,2.5229090997210273,0.5097058942401111,0.0009288621869958211,0.07214488393014744,0.3229905038179012,3.5035464904262756,0.2488258142889556
5.21,2.5014607883516113,2.529665330574509,0.5097126630311631,0.0009239472400985475,0.07173367198392927,0.32201287962807457,3.5034948898289677,0.24892852948591962
5.22,2.505908774574637,2.536416213843003,0.5097194020447412,0.00091906273306789,0.07132518646179842,0.32103683216910467,3.5034432924832606,0.24903099538787885
5.23,2.51036374500546,2.543161713749904,0.5097261115649189,0.0009142084124164283,0.07091940407851784,0.32006236325611814,3.503391698372003,0.24913321228028182
5.24,2.5148257166825,2.549901794716213,0.5097327918632399,0.0009093840353057046,0.070516302610517,0.319089474684787,3.503340107478331,0.2492351804502952
5.25,2.519294706630492,2.556636421114572,0.5097394432265163,0.0009045893464256329,0.07011585852945974,0.31811816825005224,3.503288519785198,0.2493369001827519
5.26,2.523770731775785,2.563365557500222,0.5097460659307222,0.0008998240996997188,0.0697180492249311,0.317148445728585,3.503236935275817,0.24943837176395087
5.2700000000000005,2.528253808972043,2.5700891685411253,0.5097526602488899,0.0008950880517143879,0.06932285233233138,0.31618030888412196,3.5031853539335227,0.24953959548050395
5.28,2.532743955000467,2.576807219017501,0.5097592264511587,0.0008903809616735319,0.06893024572880048,0.31521375946752217,3.503133775741773,0.24964057161932587
5.29,2.537241186570023,2.5835196738213764,0.5097657648048255,0.0008857025913530492,0.06854020752914193,0.3142487992168234,3.5030822006841453,0.2497413004676242
5.3,2.5417455203176593,2.5902264979561243,0.5097722755743933,0.0008810527050553915,0.06815271608174711,0.31328542985729935,3.503030628744336,0.24984178231288917
5.3100000000000005,2.546256972805447,2.5969276565433006,0.5097787590209382,0.0008764310702859682,0.06776775001708528,0.31232365310089577,3.5029790599061723,0.24994201744300565
5.32,2.550775560487901,2.603623114899776,0.5097852153948932,0.0008718374653901369,0.06738528880306176,0.31136347063969044,3.502927494153761,0.2500420061475409
5.33,2.555301299806588,2.6103128383146648,0.5097916449569433,0.0008672716574661569,0.06700531113587839,0.31040488416487827,3.502875931471057,0.2501417487140106
5.34,2.559834207107036,2.616996792245377,0.5097980479596737,0.0008627334217765744,0.06662779635280057,0.309447895350119,3.502824371842239,0.25024124543115617
5.3500000000000005,2.5643742986631555,2.6236749422600907,0.5098044246529634,0.0008582225360518457,0.06625272401658266,0.3084925058564469,3.5027728152516016,0.25034049658797963
5.36,2.5689215906774234,2.630347254037385,0.5098107752840262,0.0008537387804541066,0.06588007391206399,0.3075387173323194,3.5027212616835497,0.2504395024737353
5.37,2.573476099281067,2.6370136933658785,0.5098171000974513,0.0008492819375409375,0.06550982604276442,0.30658653141366593,3.5026697111226004,0.25053826337792134
5.38,2.578037840534248,2.6436742261438666,0.5098233993352438,0.0008448517922291325,0.06514196062748043,0.3056359497239367,3.5026181635533784,0.250636779590271
5.39,2.5826068304262493,2.6503288183789544,0.5098296732368656,0.0008404481317584664,0.06477645809688078,0.3046869738741516,3.502566618960618,0.25073505140074426
5.4,2.5871830848398893,2.656977436204908,0.5098359220468013,0.0008360707382856695,0.06441329849792844,0.3037396054558802,3.502515077329314,0.25083307909957375
5.41,2.591766619640202,2.6636200458387025,0.5098421459959794,0.00083171940708302,0.06405246295567225,0.3027938460587804,3.5024635386443372,0.2509308629771214
5.42,2.596357450600563,2.6702566136157984,0.5098483453173952,0.0008273939312417299,0.0636939324436479,0.3018496972560104,3.5024120028907544,0.2510284033239828
5.43,2.6009555934233743,2.6768871059799126,0.5098545202418377,0.0008230941058602974,0.06333768811992559,0.3009071606083293,3.502360470053738,0.25112570043094723
5.44,2.605561063740449,2.6835114894825587,0.509860670997889,0.000818819728049264,0.06298371132699948,0.29996623766418523,3.502308940118564,0.2512227545889892
5.45,2.610173877113161,2.690129730782696,0.5098667978119711,0.0008145705968882195,0.06263198358784013,0.2990269299597581,3.502257413070609,0.25131956608925954
5.46,2.6147940490325965,2.6967417966463865,0.5098729009083941,0.0008103465133828032,0.062282486601946636,0.2980892390190012,3.502205888895351,0.2514161352230773
5.47,2.6194215949197073,2.703347653946444,0.5098789805094036,0.0008061472804217091,0.061935202241399145,0.29715316635368394,3.5021543675783673,0.25151246228192115
5.48,2.624056530096185,2.709947269765577,0.509885036821024,0.0008019727149726847,0.06159011373741391,0.2962187134576763,3.502102849105458,0.25160854755960343
5.49,2.6286988698528875,2.7165406111546835,0.5098910700662328,0.0007978226194961717,0.06124720289994623,0.29528588182041926,3.5020513334623535,0.2517043913471715
5.5,2.6333486293997366,2.723127645310159,0.5098970804606249,0.0007936968029119965,0.06090645215738188,0.29435467291708317,3.5019998206349263,0.251799993936646
5.51,2.6380058238738826,2.729708339545215,0.5099030682163488,0.000789595077205922,0.060567844226686776,0.2934250882101861,3.5019483106091567,0.2518953556204149
5.5200000000000005,2.642670468342515,2.7362826612801348,0.5099090335434439,0.0007855172562750849,0.06023136200133586,0.29249712915015935,3.5018968033711215,0.25199047669102687
5.53,2.6473425778029824,2.742850578042029,0.5099149766498736,0.0007814631558977471,0.05989698854860538,0.2915707971753838,3.5018452989069893,0.2520853574411848
