t,V,h,x_Ca,n,Ca
5.64,-54.292591941709425,0.3826221395216113,0.09881261491346964,0.02151291510947603,0.05638847465604748
5.65,-54.291490760747266,0.3831077934463238,0.09896278727407094,0.021528038093652887,0.05647372289949373
5.66,-54.29038997511717,0.38359294774576996,0.09911293461063135,0.021543146427035188,0.056558955621470244
5.67,-54.289289584137784,0.38407760295120835,0.09926305692731974,0.021558240127630704,0.056644172825177634
5.68,-54.288189587128365,0.38456175959328104,0.09941315422830424,0.021573319213425885,0.056729374513814323
5.69,-54.287089983408826,0.38504541820201493,0.09956322651775236,0.02158838370238591,0.05681456069057654
5.7,-54.28599077229971,0.38552857930682244,0.09971327379983082,0.0216034336124547,0.05689973135865836
5.71,-54.2848919531222,0.38601124343650295,0.09986329607870571,0.021618468961554983,0.05698488652125168
5.72,-54.283793525198114,0.3864934111192436,0.10001329335854242,0.0216334897675883,0.05707002618154624
5.73,-54.2826954878499,0.3869750828826203,0.10016326564350567,0.021648496048435054,0.057155150342729624
5.74,-54.281597840400664,0.3874562592535987,0.1003132129377594,0.02166348782195454,0.05724025900798724
5.75,-54.28050058217413,0.3879369407585356,0.10046313524546696,0.02167846510598499,0.057325352180502345
5.76,-54.27940371249466,0.38841712792317945,0.10061303257079096,0.021693427918343586,0.05741042986345606
5.7700000000000005,-54.27830723068727,0.3888968212726719,0.10076290491789333,0.021708376276826515,0.05749549206002735
5.78,-54.27721113607758,0.3893760213315483,0.10091275229093527,0.021723310199208992,0.057580538773393024
5.79,-54.27611542799187,0.38985472862373927,0.10106257469407734,0.0217382297032453,0.05766557000672774
5.8,-54.27502010575705,0.3903329436725712,0.10121237213147939,0.021753134806668826,0.057750585763204056
5.8100000000000005,-54.273925168700664,0.39081066700076783,0.1013621446073006,0.021768025527192085,0.057835586045992364
5.82,-54.272830616150884,0.3912878991304507,0.10151189212569939,0.02178290188250677,0.057920570858260904
5.83,-54.27173644743653,0.39176464058314076,0.10166161469083354,0.021797763890283768,0.058005540203175825
5.84,-54.270642661887045,0.39224089187975897,0.10181131230686016,0.021812611568173216,0.05809049408390113
5.8500000000000005,-54.269549258832505,0.3927166535406275,0.10196098497793564,0.02182744493380452,0.058175432503598704
5.86,-54.26845623760363,0.39319192608547077,0.10211063270821565,0.02184226400478639,0.05826035546542829
5.87,-54.267363597531755,0.39366671003341636,0.10226025550185522,0.02185706879870688,0.058345262972547544
5.88,-54.26627133794888,0.3941410059029962,0.10240985336300866,0.021871859333133424,0.05843015502811199
5.89,-54.265179458187596,0.39461481421214767,0.1025594262958296,0.02188663562561287,0.058515031635275036
5.9,-54.26408795758117,0.39508813547821425,0.10270897430447101,0.0219013976936715,0.058599892797188004
5.91,-54.262996835463454,0.39556097021794695,0.1028584973930851,0.02191614555481509,0.058684738517000075
5.92,-54.26190609116898,0.39603331894750515,0.10300799556582342,0.021930879226528924,0.05876956879785836
5.93,-54.26081572403288,0.3965051821824576,0.10315746882683685,0.021945598726277837,0.05885438364290785
5.94,-54.25972573339092,0.39697656043778373,0.1033069171802756,0.021960304071506245,0.05893918305529145
5.95,-54.25863611857952,0.39744745422787414,0.10345634063028909,0.021974995279638188,0.059023967038149966
5.96,-54.25754687893569,0.3979178640665323,0.10360573918102617,0.021989672368077355,0.059108735594622125
5.97,-54.256458013797115,0.3983877904669749,0.10375511283663492,0.022004335354207125,0.05919348872784455
5.98,-54.25536952245968,0.3988572337958036,0.10390446160127487,0.022018984250918743,0.05927822644056538
5.99,-54.2542814042636,0.39932619456950935,0.10405378547909234,0.022033619075691152,0.05936294873592883
6.0,-54.25319365858493,0.3997946734252376,0.104203084474223,0.02204823984969573,0.05944765561739787
6.01,-54.25210628476371,0.4002626708734256,0.10435235859081221,0.02206284659022135,0.059532347088099645
6.0200000000000005,-54.25101928214064,0.40073018742392247,0.1045016078330047,0.02207743931453654,0.05961702315115921
6.03,-54.249932650057026,0.40119722358599025,0.10465083220494445,0.0220920180398895,0.05970168380969951
6.04,-54.2488463878548,0.4016637798683051,0.10480003171077477,0.02210658278350816,0.05978632906684144
6.05,-54.247760494876516,0.40212985677895796,0.10494920635463832,0.022121133562600214,0.0598709589257038
6.0600000000000005,-54.24667497046538,0.4025954548254559,0.10509835614067704,0.022135670394353126,0.05995557338940333
6.07,-54.245589813965196,0.40306057451472255,0.10524748107303217,0.022150193295934182,0.06004017246105464
6.08,-54.244505024720404,0.4035252163530997,0.10539658115584427,0.02216470228449053,0.060124756143770344
6.09,-54.24342060207608,0.403989380846348,0.10554565639325325,0.0221791973771492,0.06020932444066094
6.1000000000000005,-54.2423365453779,0.4044530684996479,0.10569470678939828,0.022193678591017132,0.06029387735483488
6.11,-54.241252853972185,0.40491627981760075,0.10584373234841786,0.02220814594318123,0.060378414889398525
6.12,-54.24016952720588,0.4053790153042296,0.10599273307444981,0.02222259945070838,0.06046293704745622
6.13,-54.239086564426536,0.4058412754629806,0.10614170897163128,0.022237039130645484,0.06054744383211022
6.140000000000001,-54.238003964982354,0.40630306079672346,0.10629066004409868,0.022251465000019496,0.06063193524646076
6.15,-54.236921728222136,0.40676437180775277,0.10643958629598778,0.02226587707583746,0.06071641129360597
6.16,-54.23583985349532,0.40722520899778897,0.10658848773143363,0.02228027537508653,0.060800871976641996
6.17,-54.23475834015196,0.40768557286797913,0.10673736435457064,0.02229465991473402,0.06088531729866289
6.18,-54.233677187542746,0.4081454639188982,0.10688621616953248,0.022309030711727417,0.060969747262760686
6.19,-54.232596395018966,0.40860488265054995,0.10703504318045216,0.02232338778299444,0.06105416187202539
6.2,-54.231515961932544,0.4090638295623676,0.10718384539146202,0.022337731145443046,0.06113856112954494
6.21,-54.23043588763604,0.4095223051532153,0.10733262280669364,0.02235206081596148,0.061222945038405266
6.22,-54.22935617148262,0.40998030992138884,0.10748137543027804,0.022366376811418304,0.06130731360169027
6.23,-54.22827681282606,0.41043784436461683,0.10763010326634544,0.022380679148662437,0.061391666822481816
6.24,-54.22719781102078,0.4108949089800612,0.1077788063190254,0.02239496784452317,0.06147600470385975
6.25,-54.226119165421814,0.411351504264319,0.10792748459244682,0.022409242915810212,0.06156032724890188
6.26,-54.2250408753848,0.4118076307134225,0.10807613809073792,0.02242350437931373,0.06164463446068404
6.2700000000000005,-54.22396294026602,0.412263288822841,0.10822476681802622,0.022437752251804367,0.06172892634228002
6.28,-54.22288535942237,0.41271847908748116,0.1083733707784385,0.022451986550033283,0.06181320289676158
6.29,-54.22180813221134,0.41317320200168817,0.10852194997610096,0.022466207290732187,0.0618974641271985
6.3,-54.22073125799109,0.4136274580592471,0.10867050441513904,0.02248041449061337,0.061981710036658554
6.3100000000000005,-54.21965473612034,0.41408124775338345,0.10881903409967751,0.022494608166369744,0.062065940628207514
6.32,-54.21857856595848,0.4145345715767642,0.10896753903384046,0.02250878833467486,0.062150155904909125
6.33,-54.21750274686548,0.414987430021499,0.1091160192217513,0.02252295501218295,0.06223435586982517
6.34,-54.216427278201955,0.415439823579141,0.10926447466753274,0.022537108215528973,0.06231854052601542
6.3500000000000005,-54.21535215932912,0.4158917527406879,0.10941290537530683,0.02255124796132863,0.06240270987653766
6.36,-54.214277389608824,0.41634321799658286,0.10956131134919489,0.022565374266178398,0.062486863924447696
6.37,-54.213202968403515,0.4167942198367155,0.1097096925933176,0.022579487146655572,0.06257100267279932
6.38,-54.212128895076276,0.41724475875042305,0.10985804911179495,0.022593586619318293,0.06265512612464438
6.390000000000001,-54.21105516899078,0.41769483522649115,0.11000638090874622,0.022607672700705593,0.06273923428303273
6.4,-54.20998178951136,0.4181444497531548,0.11015468798829002,0.0226217454073374,0.06282332715101223
6.41,-54.20890875600292,0.4185936028180996,0.11030297035454428,0.022635804755714597,0.0629074047316288
6.42,-54.20783606783101,0.41904229490846245,0.11045122801162625,0.022649850762319054,0.06299146702792636
6.43,-54.20676372436178,0.4194905265108327,0.11059946096365247,0.02266388344361364,0.0630755140429469
6.44,-54.205691724962,0.4199382981112532,0.11074766921473886,0.022677902816042293,0.06315954577973042
6.45,-54.204620068999056,0.420385610195221,0.11089585276900055,0.022691908896029997,0.06324356224131494
6.46,-54.20354875584095,0.4208324632476887,0.11104401163055207,0.02270590169998288,0.06332756343073657
6.47,-54.20247778485629,0.42127885775306506,0.11119214580350725,0.0227198812442882,0.06341154935102943
6.48,-54.201407155414316,0.42172479419521647,0.11134025529197923,0.0227338475453144,0.06349552000522571
6.49,-54.20033686688486,0.4221702730574673,0.11148834010008046,0.022747800619411125,0.06357947539635564
6.5,-54.199266918638386,0.4226152948226015,0.11163640023192271,0.022761740482909278,0.06366341552744749
6.51,-54.198197310045956,0.4230598599728633,0.11178443569161708,0.022775667152121034,0.06374734040152762
6.5200000000000005,-54.19712804047926,0.42350396898995807,0.11193244648327398,0.02278958064333988,0.06383125002162043
6.53,-54.19605910931058,0.42394762235505357,0.11208043261100312,0.022803480972840653,0.06391514439074839
6.54,-54.19499051591284,0.4243908205487808,0.11222839407891354,0.022817368156879556,0.06399902351193201
6.55,-54.19392225965956,0.424833564051235,0.1123763308911136,0.022831242211694216,0.06408288738818992
6.5600000000000005,-54.19285433992485,0.4252758533419767,0.11252424305171099,0.022845103153503694,0.06416673602253878
6.57,-54.191786756083474,0.4257176889000325,0.11267213056481269,0.022858950998508536,0.06425056941799334
6.58,-54.190719507510785,0.42615907120389634,0.11281999343452502,0.022872785762890795,0.06433438757756645
6.59,-54.189652593582736,0.4266000007315304,0.1129678316649536,0.022886607462814068,0.06441819050426897
6.6000000000000005,-54.188586013675916,0.4270404779603659,0.1131156452602034,0.02290041611442353,0.06450197820110995
6.61,-54.18751976716751,0.42748050336730425,0.11326343422437865,0.02291421173384596,0.06458575067109644
6.62,-54.18645385343531,0.4279200774287181,0.11341119856158294,0.02292799433718979,0.06466950791723361
6.63,-54.18538827185772,0.4283592006204522,0.11355893827591919,0.02294176394054512,0.06475324994252472
6.640000000000001,-54.18432302181377,0.4287978734178243,0.11370665337148961,0.022955520559983768,0.06483697674997116
6.65,-54.18325810268308,0.4292360962956265,0.11385434385239573,0.022969264211559284,0.06492068834257236
6.66,-54.182193513845874,0.42967386972812577,0.11400200972273843,0.022982994911306998,0.0650043847233259
6.67,-54.18112925468301,0.4301111941890653,0.11414965098661785,0.022996712675244058,0.06508806589522742
6.68,-54.180065324575935,0.4305480701516653,0.11429726764813351,0.023010417519369435,0.06517173186127072
6.69,-54.179001722906705,0.43098449808862405,0.11444485971138423,0.023024109459664,0.06525538262444769
6.7,-54.177938449058,0.4314204784721189,0.11459242718046811,0.023037788512090502,0.0653390181877483
6.71,-54.17687550241308,0.43185601177380706,0.11473997005948261,0.023051454692593662,0.0654226385541607
6.72,-54.17581288234746,0.4322910983694559,0.11488748835252505,0.02306510801407324,0.06550624372652654
6.73,-54.17475058822538,0.4327257384999342,0.11503498206369278,0.023078748485146027,0.06558983370748189
6.74,-54.17368861945777,0.43315993292878274,0.11518245119707957,0.023092376131015935,0.06567340850045408
6.75,-54.17262697543024,0.43359368212438865,0.11532989575678015,0.023105990967517677,0.06575696810842188
6.76,-54.17156565552899,0.4340269865545994,0.11547731574688862,0.023119593010467298,0.06584051253436221
6.7700000000000005,-54.17050465914082,0.4344598466867237,0.11562471117149832,0.023133182275662183,0.06592404178125004
6.78,-54.16944398565313,0.4348922629875319,0.11577208203470195,0.023146758778881105,0.06600755585205846
6.79,-54.16838363445396,0.43532423592325714,0.11591942834059152,0.023160322535884237,0.06609105474975868
6.8,-54.167323604931894,0.43575576595959586,0.11606675009325838,0.023173873562413183,0.06617453847731997
6.8100000000000005,-54.166263896476174,0.4361868535617088,0.11621404729679319,0.023187411874191006,0.06625800703770975
6.82,-54.165204508476606,0.4366174991942213,0.11636131995528591,0.023200937486922247,0.06634146043389352
6.83,-54.164145440323615,0.43704770332122495,0.11650856807282584,0.023214450416292956,0.06642489866883493
6.84,-54.163086691408225,0.43747746640627727,0.11665579165350161,0.023227950677970725,0.06650832174549572
6.8500000000000005,-54.16202826112206,0.4379067889124033,0.11680299070140115,0.0232414382876047,0.06659172966683576
6.86,-54.160970148857345,0.43833567130209605,0.11695016522061172,0.023254913260825617,0.066675122435813
6.87,-54.159912354006906,0.43876411403731713,0.11709731521521989,0.023268375613245827,0.06675850005538357
6.88,-54.158854875964174,0.43919211757949783,0.11724444068931157,0.023281825360459318,0.06684186252850172
6.890000000000001,-54.15779771412318,0.43961968238953975,0.117391541646972,0.023295262518041746,0.06692520985811981
6.9,-54.15674086787853,0.4400468089278154,0.11753861809228572,0.023308687101550457,0.06700854204718831
6.91,-54.15568433662547,0.44047349765416927,0.11768567002933658,0.02332209912652452,0.06709185909865588
6.92,-54.15462811975982,0.44089974902791834,0.11783269746220777,0.023335498608484738,0.06717516101546928
6.93,-54.153572216678,0.441325563507853,0.1179797003949818,0.0233488855629337,0.0672584478005734
6.94,-54.15251662677704,0.4417509415522378,0.11812667883174054,0.023362260005355778,0.06734171945691132
6.95,-54.15146134945456,0.44217588361881205,0.11827363277656508,0.023375621951217177,0.06742497598742422
6.96,-54.15040638410877,0.4426003901647908,0.11842056223353593,0.02338897141596594,0.06750821739505146
6.97,-54.14935173013849,0.4430244616468656,0.1185674672067329,0.023402308415031995,0.06759144368273051
6.98,-54.14829738694314,0.44344809852120504,0.1187143477002351,0.02341563296382717,0.06767465485339703
6.99,-54.147243353922725,0.44387130124345575,0.11886120371812096,0.023428945077745216,0.06775785090998482
7.0,-54.146189630477856,0.44429407026874307,0.11900803526446826,0.023442244772161842,0.06784103185542585
7.01,-54.14513621600974,0.4447164060516718,0.11915484234335408,0.023455532062434736,0.06792419769265023
7.0200000000000005,-54.14408310992017,0.44513830904632706,0.11930162495885485,0.02346880696390359,0.06800734842458628
7.03,-54.14303031161155,0.44555977970627486,0.11944838311504627,0.023482069491890134,0.0680904840541604
7.04,-54.14197782048686,0.44598081848456317,0.11959511681600343,0.023495319661698145,0.06817360458429725
7.05,-54.14092563594969,0.44640142583372233,0.11974182606580068,0.023508557488613496,0.06825671001791962
7.0600000000000005,-54.13987375740423,0.4468216022057662,0.11988851086851177,0.02352178298790417,0.06833980035794847
7.07,-54.13882218425526,0.44724134805219257,0.12003517122820967,0.02353499617482028,0.06842287560730295
7.08,-54.137770915908135,0.4476606638239841,0.12018180714896676,0.023548197064594104,0.06850593576890039
7.09,-54.13671995176883,0.4480795499716091,0.12032841863485472,0.023561385672440115,0.06858898084565629
7.1000000000000005,-54.1356692912439,0.4484980069450223,0.12047500568994454,0.023574562013554998,0.06867201084048435
7.11,-54.134618933740505,0.4489160351936654,0.12062156831830655,0.02358772610311768,0.06875502575629645
7.12,-54.133568878666374,0.44933363516646835,0.12076810652401036,0.023600877956289353,0.06883802559600266
7.13,-54.13251912542986,0.4497508073118494,0.12091462031112499,0.023614017588213503,0.06892101036251123
7.140000000000001,-54.13146967343988,0.4501675520777165,0.1210611096837187,0.023627145014015943,0.06900398005872865
7.15,-54.130420522105965,0.4505838699114678,0.12120757464585913,0.023640260248804827,0.06908693468755955
7.16,-54.12937167083823,0.4509997612599923,0.1213540152016132,0.02365336330767068,0.06916987425190682
7.17,-54.12832311904738,0.45141522656967076,0.12150043135504718,0.02366645420568643,0.06925279875467148
7.18,-54.1272748661447,0.4518302662863766,0.12164682311022668,0.023679532957907427,0.06933570819875284
7.19,-54.126226911542105,0.45224488085547654,0.12179319047121662,0.023692599579371473,0.06941860258704836
7.2,-54.125179254652046,0.452659070721831,0.12193953344208122,0.023705654085098848,0.06950148192245374
7.21,-54.124131894887604,0.4530728363297955,0.12208585202688405,0.023718696490092332,0.06958434620786287
7.22,-54.123084831662446,0.4534861781232212,0.122232146229688,0.023731726809337238,0.06966719544616787
7.23,-54.12203806439081,0.4538990965454554,0.12237841605455531,0.02374474505780144,0.0697500296402591
7.24,-54.12099159248753,0.45431159203934257,0.1225246615055475,0.023757751250435374,0.0698328487930251
7.25,-54.11994541536804,0.4547236650472251,0.12267088258672544,0.023770745402172104,0.06991565290735269
7.26,-54.11889953244837,0.45513531601094404,0.12281707930214932,0.023783727527927328,0.06999844198612684
7.2700000000000005,-54.117853943145604,0.45554654531190647,0.12296325165587582,0.02379669764059962,0.07008121603194971
7.28,-54.116808646877246,0.45595735335558196,0.12310939965196208,0.02380965575388981,0.07016397504753678
7.29,-54.11576364306037,0.4563677406659905,0.12325552329447025,0.023822601885453713,0.07024671903616035
7.3,-54.114718931113345,0.4567777076825362,0.12340162258745782,0.02383553605012317,0.07032944800069629
7.3100000000000005,-54.11367451045514,0.4571872548441168,0.12354769753498161,0.023848458262712487,0.07041216194401871
7.32,-54.112630380505294,0.4575963825891239,0.12369374814109772,0.023861368538018454,0.07049486086899989
7.33,-54.11158654068395,0.4580050913554442,0.12383977440986162,0.023874266890820374,0.07057754477851033
7.34,-54.11054299041182,0.4584133815804599,0.12398577634532806,0.02388715333588009,0.07066021367541873
7.3500000000000005,-54.10949972911022,0.4588212537010495,0.1241317539515512,0.023900027887942,0.070742867562592
7.36,-54.10845675620102,0.4592287081535881,0.12427770723258441,0.023912890561733083,0.07082550644289526
7.37,-54.107414071106724,0.4596357453739488,0.1244236361924805,0.023925741371962933,0.07090813031919184
7.38,-54.106371673250386,0.46004236579750274,0.12456954083529151,0.023938580333323762,0.07099073919434327
7.390000000000001,-54.10532956205565,0.4604485698591201,0.12471542116506888,0.023951407460490445,0.07107333307120936
7.4,-54.10428773694675,0.4608543579931706,0.12486127718586335,0.023964222768120522,0.07115591195264803
7.41,-54.103246197348504,0.46125973063352443,0.12500710890172495,0.023977026270854244,0.07123847584151553
7.42,-54.10220494268632,0.4616646882135529,0.1251529163167031,0.02398981798331458,0.07132102474066626
7.43,-54.10116397238617,0.4620692311661287,0.12529869943484653,0.024002597920107248,0.07140355865295289
7.44,-54.10012328587463,0.46247335992362726,0.12544445826020328,0.024015366095820733,0.07148607758122631
7.45,-54.099082882578855,0.46287707491792685,0.12559019279682068,0.024028122525026317,0.0715685815283356
7.46,-54.09804276192657,0.46328037658040966,0.1257359030487455,0.024040867222278096,0.07165107049712813
7.47,-54.097002923346096,0.4636832653419623,0.1258815890200237,0.024053600202113015,0.07173354449044947
7.48,-54.09596336626634,0.46408574163297656,0.12602725071470067,0.024066321479050874,0.07181600351114345
7.49,-54.09492409011677,0.46448780588334987,0.1261728881368211,0.02407903106759437,0.07189844756205212
7.5,-54.09388509432746,0.4648894585224863,0.12631850129042899,0.024091728982229093,0.07198087664601577
7.51,-54.09284637832905,0.4652906999792973,0.12646409017956767,0.024104415237423595,0.07206329076587295
7.5200000000000005,-54.091807941552766,0.46569153068220187,0.12660965480827982,0.024117089847629367,0.07214568992446048
7.53,-54.0907697834304,0.4660919510591278,0.12675519518060743,0.024129752827280887,0.07222807412461335
7.54,-54.089731903394366,0.46649196153751205,0.12690071130059183,0.02414240419079564,0.07231044336916487
7.55,-54.08869430087761,0.4668915625443016,0.12704620317227364,0.024155043952574135,0.07239279766094658
7.5600000000000005,-54.087656975313685,0.4672907545059539,0.1271916707996929,0.024167672126999943,0.0724751370027883
7.57,-54.08661992613672,0.467689537848438,0.12733711418688887,0.0241802887284397,0.07255746139751808
7.58,-54.08558315278141,0.46808791299723457,0.1274825333379002,0.024192893771243142,0.07263977084796222
7.59,-54.084546654683045,0.4684858803773373,0.12762792825676486,0.02420548726974314,0.07272206535694531
7.6000000000000005,-54.08351043127749,0.4688834404132531,0.12777329894752015,0.024218069238255698,0.0728043449272902
7.61,-54.08247448200118,0.46928059352900287,0.1279186454142027,0.024230639691079997,0.072886609561818
7.62,-54.08143880629114,0.46967734014812246,0.1280639676608484,0.024243198642498406,0.07296885926334808
7.63,-54.08040340358497,0.470073680693663,0.12820926569149263,0.02425574610677652,0.0730510940346981
7.640000000000001,-54.079368273320824,0.4704696155881918,0.12835453951016995,0.02426828209816316,0.073133313878684
7.65,-54.078333414937475,0.4708651452537928,0.12849978912091428,0.024280806630890425,0.07321551879811998
7.66,-54.077298827874245,0.47126027011206767,0.12864501452775895,0.024293319719173694,0.0732977087958185
7.67,-54.07626451157103,0.4716549905841362,0.1287902157347365,0.024305821377211653,0.07337988387459034
7.68,-54.07523046546832,0.47204930709063686,0.12893539274587892,0.024318311619186333,0.07346204403724453
7.69,-54.07419668900717,0.472443220051728,0.12908054556521742,0.02433079045926312,0.07354418928658843
7.7,-54.073163181629205,0.4728367298870878,0.1292256741967826,0.024343257911590765,0.07362631962542764
7.71,-54.07212994277664,0.4732298370159156,0.12937077864460442,0.02435571399030145,0.07370843505656606
7.72,-54.07109697189225,0.47362254185693237,0.12951585891271208,0.024368158709510767,0.0737905355828059
7.73,-54.0700642684194,0.4740148448283813,0.1296609150051342,0.024380592083317765,0.07387262120694767
7.74,-54.06903183180202,0.47440674634802843,0.12980594692589867,0.024393014125804965,0.07395469193179013
7.75,-54.06799966148461,0.47479824683316374,0.1299509546790327,0.024405424851038394,0.0740367477601304
7.76,-54.066967756912256,0.47518934670060126,0.13009593826856294,0.024417824273067597,0.07411878869476385
7.7700000000000005,-54.065936117530605,0.4755800463666804,0.13024089769851524,0.024430212405925664,0.0742008147384842
7.78,-54.06490474278588,0.4759703462472658,0.13038583297291487,0.02444258926362925,0.07428282589408342
7.79,-54.06387363212489,0.476360246757749,0.13053074409578636,0.024454954860178613,0.07436482216435183
7.8,-54.062842784995,0.4767497483130484,0.1306756310711536,0.024467309209557617,0.07444680355207806
7.8100000000000005,-54.061812200844145,0.47713885132761014,0.13082049390303985,0.024479652325733778,0.07452877006004904
7.82,-54.060781879123105,0.4775275562214628,0.1309653325954652,0.024491984222862563,0.07461072169154412
7.83,-54.059751819280606,0.4779158634071424,0.1311101471524519,0.02450430491484617,0.07469265844926783
7.84,-54.05872202076471,0.47830377329342577,0.1312549375780229,0.02451661441545951,0.07477458033565465
7.8500000000000005,-54.057692483025676,0.47869128629290825,0.13139970387619881,0.02452891273860594,0.07485648735348736
7.86,-54.05666320551431,0.479078402817717,0.13154444605099946,0.024541199898172595,0.07493837950554708
7.87,-54.05563418768199,0.4794651232795119,0.13168916410644407,0.02455347590803041,0.0750202567946133
7.88,-54.054605428980665,0.4798514480894859,0.13183385804655115,0.024565740782034145,0.07510211922346394
7.890000000000001,-54.05357692886287,0.48023737765836594,0.1319785278753386,0.024577994534022415,0.07518396679487527
7.9,-54.052548686781684,0.4806229123964135,0.1321231735968236,0.024590237177817706,0.07526579951162193
7.91,-54.05152070219078,0.4810080527134255,0.1322677952150227,0.0246024687272264,0.075347617376477
7.92,-54.05049297454438,0.4813927990187347,0.13241239273395172,0.0246146891960388,0.07542942039221191
7.930000000000001,-54.0494655032973,0.4817771517212107,0.1325569661576259,0.024626898598029155,0.07551120856159652
7.94,-54.048438287904894,0.48216111122926036,0.1327015154900598,0.02463909694695568,0.07559298188739905
7.95,-54.047411327823106,0.48254467795082856,0.13284604073526718,0.024651284256560588,0.07567474037238614
7.96,-54.046384622508434,0.48292785229339913,0.13299054189726134,0.024663460540570094,0.07575648401932285
7.97,-54.04535817141796,0.4833106346639952,0.13313501898005473,0.024675625812694467,0.07583821283097261
7.98,-54.04433197400932,0.48369302546918014,0.13327947198765927,0.02468778008662803,0.07591992681009731
7.99,-54.04330602974072,0.48407502511505807,0.13342390092408613,0.024699923376049197,0.07600162595945718
8.0,-54.04228033807093,0.4844566340072746,0.1335683057933458,0.024712055694620486,0.07608331028181094
8.01,-54.04125489845929,0.48483785255101775,0.13371268659944818,0.024724177055988557,0.07616497977991567
8.02,-54.04022971036572,0.4852186811510183,0.13385704334640244,0.024736287473784226,0.07624663445652691
8.03,-54.03920477325068,0.48559912021155066,0.13400137603821713,0.02474838696162248,0.07632827431439859
8.040000000000001,-54.03818008657522,0.4859791701364336,0.13414568467890015,0.02476047553310253,0.07640989935628312
8.05,-54.03715564980092,0.4863588313290307,0.13428996927245856,0.0247725532018078,0.07649150958493124
8.06,-54.03613146238997,0.4867381041922514,0.13443422982289902,0.024784619981305964,0.07657310500309222
8.07,-54.03510752380509,0.48711698912855145,0.13457846633422732,0.024796675885148986,0.07665468561351373
8.08,-54.03408383350958,0.48749548653993363,0.13472267881044866,0.024808720926873126,0.07673625141894184
8.09,-54.03306039096731,0.48787359682794845,0.13486686725556757,0.02482075511999896,0.07681780242212112
8.1,-54.03203719564269,0.48825132039369507,0.13501103167358794,0.024832778478031413,0.07689933862579454
8.11,-54.03101424700071,0.48862865763782143,0.13515517206851296,0.02484479101445979,0.07698086003270352
8.120000000000001,-54.029991544506935,0.4890056089605257,0.13529928844434516,0.024856792742757778,0.07706236664558797
8.13,-54.028969087627466,0.48938217476155615,0.1354433808050864,0.024868783676383486,0.07714385846718617
8.14,-54.02794687582899,0.48975835544021257,0.13558744915473783,0.024880763828779472,0.07722533550023493
8.15,-54.02692490857874,0.49013415139534655,0.13573149349730004,0.024892733213372754,0.07730679774746946
8.16,-54.02590318534451,0.49050956302536225,0.1358755138367729,0.024904691843574835,0.07738824521162348
8.17,-54.02488170559468,0.49088459072821716,0.13601951017715563,0.02491663973278174,0.0774696778954291
8.18,-54.023860468798155,0.4912592349014227,0.13616348252244673,0.02492857689437402,0.077551095801617
8.19,-54.02283947442443,0.4916334959420451,0.13630743087664407,0.024940503341716797,0.07763249893291622
8.2,-54.02181872194355,0.49200737424670565,0.13645135524374488,0.024952419088159768,0.07771388729205433
8.21,-54.02079821082612,0.49238087021158206,0.13659525562774574,0.024964324147037247,0.07779526088175737
8.22,-54.01977794054331,0.49275398423240846,0.13673913203264249,0.02497621853166817,0.0778766197047498
8.23,-54.01875791056683,0.4931267167044766,0.13688298446243033,0.02498810225535613,0.07795796376375462
8.24,-54.01773812036899,0.4934990680226363,0.13702681292110383,0.024999975331389403,0.0780392930614933
8.25,-54.01671856942262,0.4938710385812963,0.1371706174126569,0.025011837773040963,0.07812060760068579
8.26,-54.01569925720112,0.4942426287744246,0.13731439794108274,0.025023689593568512,0.07820190738405049
8.27,-54.01468018317846,0.49461383899554967,0.1374581545103739,0.025035530806214505,0.07828319241430434
8.28,-54.01366134682917,0.4949846696377608,0.13760188712452232,0.025047361424206167,0.07836446269416274
8.290000000000001,-54.012642747628306,0.4953551210937087,0.1377455957875192,0.025059181460755517,0.07844571822633961
8.3,-54.01162438505152,0.4957251937556066,0.13788928050335508,0.025070990929059397,0.07852695901354732
8.31,-54.010606258574995,0.49609488801523044,0.13803294127601992,0.025082789842299495,0.07860818505849679
8.32,-54.00958836767549,0.4964642042639201,0.13817657810950293,0.02509457821364237,0.07868939636389741
8.33,-54.008570711830316,0.49683314289257957,0.1383201910077927,0.025106356056239468,0.0787705929324571
8.34,-54.00755329051733,0.4972017042916781,0.1384637799748771,0.025118123383227147,0.07885177476688227
8.35,-54.006536103214955,0.4975698888512504,0.13860734501474345,0.025129880207726715,0.07893294186987783
8.36,-54.00551914940217,0.4979376969608979,0.13875088613137831,0.025141626542844433,0.07901409424414725
8.370000000000001,-54.00450242855182,0.49830512897197493,0.13889440332876812,0.025153362400438098,0.07909523189299318
8.38,-54.0034859401478,0.4986721852947441,0.13903789661089777,0.025165087794286143,0.07917635481877411
8.39,-54.00246968367292,0.4990388663297949,0.13918136598175176,0.025176802737850574,0.07925746302399389
8.4,-54.001453658608355,0.4994051724648508,0.13932481144531406,0.025188507244172844,0.07933855651135244
8.41,-54.000437864435824,0.49977110408720227,0.1394682330055679,0.025200201326279384,0.07941963528354823
8.42,-53.99942230063761,0.5001366615837072,0.13961163066649593,0.025211884997181626,0.07950069934327834
8.43,-53.99840696669654,0.5005018453407917,0.13975500443208008,0.02522355826987604,0.07958174869323842
8.44,-53.997391862096,0.5008666557444504,0.13989835430630165,0.02523522115734413,0.0796627833361227
8.45,-53.99637698631993,0.5012310931802478,0.1400416802931413,0.025246873672552485,0.07974380327462398
