t,T_star,VI,VNI
9.25,3673.283743451839,1.0040119583755087e-07,539972.7097304016
9.26,3655.3286805863986,9.736430439649515e-08,537333.3155054412
9.27,3637.4613816804886,9.441615704563822e-08,534706.8225820701
9.28,3619.6814176034604,9.155354268817147e-08,532093.1678780988
9.290000000000001,3601.9883618429985,8.877469660474886e-08,529492.2886962262
9.3,3584.3817897716985,8.607743247780315e-08,526904.1226162354
9.31,3566.8612786383064,8.345914746811245e-08,524328.6074937049
9.32,3549.426407761433,8.091735064171283e-08,521765.6814884828
9.33,3532.0767585202466,7.84496669501516e-08,519215.28306331893
9.34,3514.811914345267,7.605384165960373e-08,516677.35098251083
9.35,3497.6314607092595,7.37277452288515e-08,514151.824310566
9.36,3480.534985118232,7.1469378636127e-08,511638.64241087786
9.370000000000001,3463.52207710253,6.92768791548172e-08,509137.7449444167
9.38,3446.592328208046,6.714852657803409e-08,506649.0718684377
9.39,3429.7453319874994,6.50827498920437e-08,504172.563435199
9.4,3412.9806839918488,6.307813439856218e-08,501708.1601906992
9.41,3396.29798176179,6.113342928591282e-08,499255.8029734276
9.42,3379.696824819357,5.924755564904641e-08,496815.4329131292
9.43,3363.1768146596237,5.7419614958424645e-08,494386.9914295855
9.44,3346.737554742507,5.564889797776648e-08,491970.4202314088
9.450000000000001,3330.378650484669,5.3934894130657193e-08,489565.66131485224
9.46,3314.099709251531,5.227730131602183e-08,487172.65696263564
9.47,3297.9003403493634,5.067603617245876e-08,484791.3497427828
9.48,3281.7801549984633,4.9131088969106786e-08,482421.68250467884
9.49,3265.7387655779235,4.763641780905218e-08,480063.59826807666
9.5,3249.7757865746644,4.618778814139644e-08,477717.0403625722
9.51,3233.8908347084957,4.4783869526054974e-08,475381.95244598435
9.52,3218.083528574933,4.3423385810919616e-08,473058.27845186065
9.53,3202.353488636443,4.210511609818686e-08,470745.9625881899
9.540000000000001,3186.7003372137533,4.0827895879366176e-08,468444.9493361253
9.55,3171.1236984772413,3.959061833896959e-08,466155.18344871805
9.56,3155.6231984383626,3.8392235826879244e-08,463876.6099496577
9.57,3140.1984649411734,3.723176149939749e-08,461609.1741320258
9.58,3124.849127653908,3.610827112897603e-08,459352.82155705773
9.59,3109.5748180606197,3.50209050826255e-08,457107.49805291416
9.6,3094.375169452897,3.396887046900528e-08,454873.14971346274
9.61,3079.2498169216374,3.295144345419355e-08,452649.72289706965
9.620000000000001,3064.1983973488923,3.1967971746137367e-08,450437.1642254001
9.63,3049.220549399787,3.10178772477838e-08,448235.4205822309
9.64,3034.315913514484,3.010065887888966e-08,446044.43911226897
9.65,3019.4841319002367,2.921589556651303e-08,443864.1672199834
9.66,3004.7248485234995,2.8363249404184287e-08,441694.5525684452
9.67,2990.0377091021037,2.7542468979757448e-08,439535.54307817755
9.68,2975.4223610927247,2.6753355410733647e-08,437387.0869253133
9.69,2960.878453306461,2.599281376732316e-08,435249.13248509745
9.700000000000001,2946.4056363306267,2.525822201242429e-08,433121.6283938767
9.71,2932.0035626687572,2.4548591344096205e-08,431004.52356967545
9.72,2917.6718865233725,2.3862926775610034e-08,428897.7671802688
9.73,2903.4102637877936,2.320022543745502e-08,426801.30864197994
9.74,2889.2183520379976,2.255947490675635e-08,424715.097618482
9.75,2875.0958105245186,2.193965156410541e-08,422639.0840196086
9.76,2861.0423001644035,2.1339718977802348e-08,420573.2180001702
9.77,2847.057483533211,2.075862631551099e-08,418517.44995877874
9.78,2833.14102485706,2.019530678332599e-08,416471.73053667875
9.790000000000001,2819.2925900047303,1.964867609225227e-08,414436.0106165855
9.8,2805.511846479814,1.9117630952097207e-08,412410.241321532
9.81,2791.7984634128984,1.8601047592774178e-08,410394.3740137196
9.82,2778.1521115538208,1.8097780313019385e-08,408388.36029337934
9.83,2764.5724632639563,1.76066600565205e-08,406392.1519976385
9.84,2751.0591925085614,1.7126493015457735e-08,404405.70119939477
9.85,2737.611974849161,1.665605926145718e-08,402428.9602061976
9.86,2724.23048743599,1.6194111403956512e-08,400461.8815591367
9.870000000000001,2710.914409000475,1.5739373275982885e-08,398504.418031737
9.88,2697.6634198473866,1.5290548928288844e-08,396556.52262880513
9.89,2684.4772017523346,1.4848796038753356e-08,394618.14857135277
9.9,2671.35543804739,1.4415304628821164e-08,392689.2493091908
9.91,2658.297813676278,1.3989668411435267e-08,390769.778529049
9.92,2645.3040151232462,1.3571546033292271e-08,388859.6901441137
9.93,2632.3737304056335,1.3160665325569447e-08,386958.9382929354
9.94,2619.5066490664867,1.2756827708585725e-08,385067.4773383432
9.950000000000001,2606.702462167215,1.2359912750396571e-08,383185.26186636544
9.96,2593.960862280301,1.1969882879323113e-08,381312.24668515776
9.97,2581.281543482035,1.158678825041454e-08,379448.38682393514
9.98,2568.66420134531,1.1210771765845102e-08,377593.637531913
9.99,2556.1085329324565,1.0842074249244721e-08,375747.95427725336
