t,C1,C2,O2,O1
6.91,0.03229545390552537,0.009916987865939102,0.5613492255181776,0.39643833271034773
6.92,0.03229545390552537,0.009916987865939102,0.5613492255181776,0.39643833271034773
6.93,0.03229545390552537,0.009916987865939102,0.5613492255181776,0.39643833271034773
6.94,0.03229545390552537,0.009916987865939102,0.5613492255181776,0.39643833271034773
6.95,0.03229545390552537,0.0099169878659391,0.5613492255181775,0.3964383327103477
6.96,0.032295453905525365,0.0099169878659391,0.5613492255181775,0.3964383327103477
6.97,0.032295453905525365,0.0099169878659391,0.5613492255181775,0.3964383327103477
6.98,0.032295453905525365,0.0099169878659391,0.5613492255181775,0.3964383327103477
6.99,0.032295453905525365,0.0099169878659391,0.5613492255181775,0.3964383327103477
7.0,0.032295453905525365,0.0099169878659391,0.5613492255181775,0.3964383327103476
7.01,0.032295453905525365,0.0099169878659391,0.5613492255181775,0.3964383327103476
7.0200000000000005,0.032295453905525365,0.009916987865939099,0.5613492255181775,0.3964383327103476
7.03,0.032295453905525365,0.009916987865939099,0.5613492255181773,0.3964383327103476
7.04,0.03229545390552536,0.009916987865939099,0.5613492255181773,0.3964383327103476
7.05,0.03229545390552536,0.009916987865939099,0.5613492255181773,0.39643833271034756
7.0600000000000005,0.03229545390552536,0.009916987865939099,0.5613492255181773,0.39643833271034756
7.07,0.03229545390552536,0.009916987865939099,0.5613492255181773,0.39643833271034756
7.08,0.03229545390552536,0.009916987865939099,0.5613492255181773,0.39643833271034756
7.09,0.03229545390552536,0.009916987865939097,0.5613492255181773,0.39643833271034756
7.1000000000000005,0.03229545390552536,0.009916987865939097,0.5613492255181772,0.39643833271034756
7.11,0.03229545390552536,0.009916987865939097,0.5613492255181772,0.3964383327103475
7.12,0.03229545390552535,0.009916987865939097,0.5613492255181772,0.3964383327103475
7.13,0.03229545390552535,0.009916987865939097,0.5613492255181772,0.3964383327103475
7.140000000000001,0.03229545390552535,0.009916987865939097,0.5613492255181772,0.3964383327103475
7.15,0.03229545390552535,0.009916987865939095,0.5613492255181772,0.3964383327103475
7.16,0.03229545390552535,0.009916987865939095,0.5613492255181772,0.39643833271034745
7.17,0.03229545390552535,0.009916987865939095,0.5613492255181772,0.39643833271034745
7.18,0.03229545390552535,0.009916987865939095,0.5613492255181771,0.39643833271034745
7.19,0.03229545390552535,0.009916987865939095,0.5613492255181771,0.39643833271034745
7.2,0.032295453905525344,0.009916987865939095,0.5613492255181771,0.39643833271034745
7.21,0.032295453905525344,0.009916987865939095,0.5613492255181771,0.3964383327103474
7.22,0.032295453905525344,0.009916987865939093,0.5613492255181771,0.3964383327103474
7.23,0.032295453905525344,0.009916987865939093,0.5613492255181771,0.3964383327103474
7.24,0.032295453905525344,0.009916987865939093,0.5613492255181771,0.3964383327103474
7.25,0.032295453905525344,0.009916987865939093,0.561349225518177,0.3964383327103474
7.26,0.032295453905525344,0.009916987865939093,0.561349225518177,0.39643833271034734
7.2700000000000005,0.032295453905525344,0.009916987865939093,0.561349225518177,0.39643833271034734
7.28,0.03229545390552534,0.009916987865939092,0.561349225518177,0.39643833271034734
7.29,0.03229545390552534,0.009916987865939092,0.561349225518177,0.39643833271034734
7.3,0.03229545390552534,0.009916987865939092,0.561349225518177,0.39643833271034734
7.3100000000000005,0.03229545390552534,0.009916987865939092,0.561349225518177,0.39643833271034734
7.32,0.03229545390552534,0.009916987865939092,0.5613492255181769,0.3964383327103473
7.33,0.03229545390552534,0.009916987865939092,0.5613492255181769,0.3964383327103473
7.34,0.03229545390552534,0.009916987865939092,0.5613492255181769,0.3964383327103473
7.3500000000000005,0.03229545390552534,0.00991698786593909,0.5613492255181769,0.3964383327103473
7.36,0.03229545390552533,0.00991698786593909,0.5613492255181769,0.3964383327103473
7.37,0.03229545390552533,0.00991698786593909,0.5613492255181769,0.39643833271034723
7.38,0.03229545390552533,0.00991698786593909,0.5613492255181769,0.39643833271034723
7.390000000000001,0.03229545390552533,0.00991698786593909,0.5613492255181769,0.39643833271034723
7.4,0.03229545390552533,0.00991698786593909,0.5613492255181768,0.39643833271034723
7.41,0.03229545390552533,0.009916987865939088,0.5613492255181768,0.39643833271034723
7.42,0.03229545390552533,0.009916987865939088,0.5613492255181768,0.3964383327103472
7.43,0.03229545390552533,0.009916987865939088,0.5613492255181768,0.3964383327103472
7.44,0.03229545390552532,0.009916987865939088,0.5613492255181768,0.3964383327103472
7.45,0.03229545390552532,0.009916987865939088,0.5613492255181768,0.3964383327103472
7.46,0.03229545390552532,0.009916987865939088,0.5613492255181768,0.3964383327103472
7.47,0.03229545390552532,0.009916987865939088,0.5613492255181767,0.3964383327103471
7.48,0.03229545390552532,0.009916987865939086,0.5613492255181767,0.3964383327103471
7.49,0.03229545390552532,0.009916987865939086,0.5613492255181767,0.3964383327103471
7.5,0.03229545390552532,0.009916987865939086,0.5613492255181767,0.3964383327103471
7.51,0.03229545390552532,0.009916987865939086,0.5613492255181767,0.3964383327103471
7.5200000000000005,0.032295453905525316,0.009916987865939086,0.5613492255181767,0.3964383327103471
7.53,0.032295453905525316,0.009916987865939086,0.5613492255181767,0.39643833271034706
7.54,0.032295453905525316,0.009916987865939085,0.5613492255181767,0.39643833271034706
7.55,0.032295453905525316,0.009916987865939085,0.5613492255181766,0.39643833271034706
7.5600000000000005,0.032295453905525316,0.009916987865939085,0.5613492255181766,0.39643833271034706
7.57,0.032295453905525316,0.009916987865939085,0.5613492255181766,0.39643833271034706
7.58,0.032295453905525316,0.009916987865939085,0.5613492255181766,0.396438332710347
7.59,0.032295453905525316,0.009916987865939085,0.5613492255181766,0.396438332710347
7.6000000000000005,0.03229545390552531,0.009916987865939085,0.5613492255181766,0.396438332710347
7.61,0.03229545390552531,0.009916987865939083,0.5613492255181766,0.396438332710347
7.62,0.03229545390552531,0.009916987865939083,0.5613492255181765,0.396438332710347
7.63,0.03229545390552531,0.009916987865939083,0.5613492255181765,0.39643833271034695
7.640000000000001,0.03229545390552531,0.009916987865939083,0.5613492255181765,0.39643833271034695
7.65,0.03229545390552531,0.009916987865939083,0.5613492255181765,0.39643833271034695
7.66,0.03229545390552531,0.009916987865939083,0.5613492255181765,0.39643833271034695
7.67,0.03229545390552531,0.009916987865939081,0.5613492255181765,0.39643833271034695
7.68,0.0322954539055253,0.009916987865939081,0.5613492255181765,0.39643833271034695
7.69,0.0322954539055253,0.009916987865939081,0.5613492255181763,0.3964383327103469
7.7,0.0322954539055253,0.009916987865939081,0.5613492255181763,0.3964383327103469
7.71,0.0322954539055253,0.009916987865939081,0.5613492255181763,0.3964383327103469
7.72,0.0322954539055253,0.009916987865939081,0.5613492255181763,0.3964383327103469
7.73,0.0322954539055253,0.009916987865939081,0.5613492255181763,0.3964383327103469
7.74,0.0322954539055253,0.00991698786593908,0.5613492255181763,0.39643833271034684
7.75,0.0322954539055253,0.00991698786593908,0.5613492255181763,0.39643833271034684
7.76,0.032295453905525295,0.00991698786593908,0.5613492255181763,0.39643833271034684
7.7700000000000005,0.032295453905525295,0.00991698786593908,0.5613492255181762,0.39643833271034684
7.78,0.032295453905525295,0.00991698786593908,0.5613492255181762,0.39643833271034684
7.79,0.032295453905525295,0.00991698786593908,0.5613492255181762,0.3964383327103468
7.8,0.032295453905525295,0.00991698786593908,0.5613492255181762,0.3964383327103468
7.8100000000000005,0.032295453905525295,0.009916987865939078,0.5613492255181762,0.3964383327103468
7.82,0.032295453905525295,0.009916987865939078,0.5613492255181762,0.3964383327103468
7.83,0.032295453905525295,0.009916987865939078,0.5613492255181762,0.3964383327103468
7.84,0.03229545390552529,0.009916987865939078,0.5613492255181761,0.39643833271034673
7.8500000000000005,0.03229545390552529,0.009916987865939078,0.5613492255181761,0.39643833271034673
7.86,0.03229545390552529,0.009916987865939078,0.5613492255181761,0.39643833271034673
7.87,0.03229545390552529,0.009916987865939076,0.5613492255181761,0.39643833271034673
7.88,0.03229545390552529,0.009916987865939076,0.5613492255181761,0.39643833271034673
7.890000000000001,0.03229545390552529,0.009916987865939076,0.5613492255181761,0.39643833271034673
7.9,0.03229545390552529,0.009916987865939076,0.5613492255181761,0.3964383327103467
7.91,0.03229545390552529,0.009916987865939076,0.5613492255181761,0.3964383327103467
7.92,0.03229545390552528,0.009916987865939076,0.561349225518176,0.3964383327103467
7.930000000000001,0.03229545390552528,0.009916987865939076,0.561349225518176,0.3964383327103467
7.94,0.03229545390552528,0.009916987865939074,0.561349225518176,0.3964383327103467
7.95,0.03229545390552528,0.009916987865939074,0.561349225518176,0.3964383327103466
7.96,0.03229545390552528,0.009916987865939074,0.561349225518176,0.3964383327103466
7.97,0.03229545390552528,0.009916987865939074,0.561349225518176,0.3964383327103466
7.98,0.03229545390552528,0.009916987865939074,0.561349225518176,0.3964383327103466
7.99,0.03229545390552528,0.009916987865939074,0.5613492255181759,0.3964383327103466
8.0,0.032295453905525275,0.009916987865939073,0.5613492255181759,0.39643833271034656
8.01,0.032295453905525275,0.009916987865939073,0.5613492255181759,0.39643833271034656
8.02,0.032295453905525275,0.009916987865939073,0.5613492255181759,0.39643833271034656
8.03,0.032295453905525275,0.009916987865939073,0.5613492255181759,0.39643833271034656
8.040000000000001,0.032295453905525275,0.009916987865939073,0.5613492255181759,0.39643833271034656
8.05,0.032295453905525275,0.009916987865939073,0.5613492255181759,0.3964383327103465
8.06,0.032295453905525275,0.009916987865939073,0.5613492255181759,0.3964383327103465
8.07,0.032295453905525275,0.00991698786593907,0.5613492255181758,0.3964383327103465
8.08,0.03229545390552527,0.00991698786593907,0.5613492255181758,0.3964383327103465
8.09,0.03229545390552527,0.00991698786593907,0.5613492255181758,0.3964383327103465
8.1,0.03229545390552527,0.00991698786593907,0.5613492255181758,0.3964383327103465
8.11,0.03229545390552527,0.00991698786593907,0.5613492255181758,0.39643833271034645
8.120000000000001,0.03229545390552527,0.00991698786593907,0.5613492255181758,0.39643833271034645
8.13,0.03229545390552527,0.009916987865939069,0.5613492255181758,0.39643833271034645
8.14,0.03229545390552527,0.009916987865939069,0.5613492255181757,0.39643833271034645
8.15,0.03229545390552527,0.009916987865939069,0.5613492255181757,0.39643833271034645
8.16,0.03229545390552526,0.009916987865939069,0.5613492255181757,0.3964383327103464
8.17,0.03229545390552526,0.009916987865939069,0.5613492255181757,0.3964383327103464
8.18,0.03229545390552526,0.009916987865939069,0.5613492255181757,0.3964383327103464
8.19,0.03229545390552526,0.009916987865939069,0.5613492255181757,0.3964383327103464
8.2,0.03229545390552526,0.009916987865939067,0.5613492255181757,0.3964383327103464
8.21,0.03229545390552526,0.009916987865939067,0.5613492255181756,0.39643833271034634
8.22,0.03229545390552526,0.009916987865939067,0.5613492255181756,0.39643833271034634
8.23,0.03229545390552526,0.009916987865939067,0.5613492255181756,0.39643833271034634
8.24,0.032295453905525254,0.009916987865939067,0.5613492255181756,0.39643833271034634
8.25,0.032295453905525254,0.009916987865939067,0.5613492255181756,0.39643833271034634
8.26,0.032295453905525254,0.009916987865939066,0.5613492255181756,0.3964383327103463
8.27,0.032295453905525254,0.009916987865939066,0.5613492255181756,0.3964383327103463
8.28,0.032295453905525254,0.009916987865939066,0.5613492255181756,0.3964383327103463
8.290000000000001,0.032295453905525254,0.009916987865939066,0.5613492255181755,0.3964383327103463
8.3,0.032295453905525254,0.009916987865939066,0.5613492255181755,0.3964383327103463
8.31,0.032295453905525254,0.009916987865939066,0.5613492255181755,0.3964383327103463
8.32,0.03229545390552525,0.009916987865939066,0.5613492255181755,0.39643833271034623
8.33,0.03229545390552525,0.009916987865939064,0.5613492255181755,0.39643833271034623
8.34,0.03229545390552525,0.009916987865939064,0.5613492255181755,0.39643833271034623
8.35,0.03229545390552525,0.009916987865939064,0.5613492255181755,0.39643833271034623
8.36,0.03229545390552525,0.009916987865939064,0.5613492255181753,0.39643833271034623
8.370000000000001,0.03229545390552525,0.009916987865939064,0.5613492255181753,0.3964383327103462
8.38,0.03229545390552525,0.009916987865939064,0.5613492255181753,0.3964383327103462
8.39,0.03229545390552525,0.009916987865939062,0.5613492255181753,0.3964383327103462
8.4,0.03229545390552524,0.009916987865939062,0.5613492255181753,0.3964383327103462
8.41,0.03229545390552524,0.009916987865939062,0.5613492255181753,0.3964383327103462
8.42,0.03229545390552524,0.009916987865939062,0.5613492255181753,0.3964383327103461
8.43,0.03229545390552524,0.009916987865939062,0.5613492255181753,0.3964383327103461
8.44,0.03229545390552524,0.009916987865939062,0.5613492255181752,0.3964383327103461
8.45,0.03229545390552524,0.009916987865939062,0.5613492255181752,0.3964383327103461
8.46,0.03229545390552524,0.00991698786593906,0.5613492255181752,0.3964383327103461
8.47,0.03229545390552524,0.00991698786593906,0.5613492255181752,0.3964383327103461
8.48,0.03229545390552523,0.00991698786593906,0.5613492255181752,0.39643833271034606
8.49,0.03229545390552523,0.00991698786593906,0.5613492255181752,0.39643833271034606
8.5,0.03229545390552523,0.00991698786593906,0.5613492255181752,0.39643833271034606
8.51,0.03229545390552523,0.00991698786593906,0.5613492255181751,0.39643833271034606
8.52,0.03229545390552523,0.009916987865939059,0.5613492255181751,0.39643833271034606
8.53,0.03229545390552523,0.009916987865939059,0.5613492255181751,0.396438332710346
8.540000000000001,0.03229545390552523,0.009916987865939059,0.5613492255181751,0.396438332710346
8.55,0.03229545390552523,0.009916987865939059,0.5613492255181751,0.396438332710346
8.56,0.032295453905525226,0.009916987865939059,0.5613492255181751,0.396438332710346
8.57,0.032295453905525226,0.009916987865939059,0.5613492255181751,0.396438332710346
8.58,0.032295453905525226,0.009916987865939059,0.561349225518175,0.39643833271034595
8.59,0.032295453905525226,0.009916987865939057,0.561349225518175,0.39643833271034595
8.6,0.032295453905525226,0.009916987865939057,0.561349225518175,0.39643833271034595
8.61,0.032295453905525226,0.009916987865939057,0.561349225518175,0.39643833271034595
8.620000000000001,0.032295453905525226,0.009916987865939057,0.561349225518175,0.39643833271034595
8.63,0.032295453905525226,0.009916987865939057,0.561349225518175,0.3964383327103459
8.64,0.03229545390552522,0.009916987865939057,0.561349225518175,0.3964383327103459
8.65,0.03229545390552522,0.009916987865939057,0.561349225518175,0.3964383327103459
8.66,0.03229545390552522,0.009916987865939055,0.5613492255181749,0.3964383327103459
8.67,0.03229545390552522,0.009916987865939055,0.5613492255181749,0.3964383327103459
8.68,0.03229545390552522,0.009916987865939055,0.5613492255181749,0.3964383327103459
8.69,0.03229545390552522,0.009916987865939055,0.5613492255181749,0.39643833271034584
8.700000000000001,0.03229545390552522,0.009916987865939055,0.5613492255181749,0.39643833271034584
8.71,0.03229545390552522,0.009916987865939055,0.5613492255181749,0.39643833271034584
8.72,0.03229545390552521,0.009916987865939053,0.5613492255181749,0.39643833271034584
8.73,0.03229545390552521,0.009916987865939053,0.5613492255181748,0.39643833271034584
8.74,0.03229545390552521,0.009916987865939053,0.5613492255181748,0.3964383327103458
8.75,0.03229545390552521,0.009916987865939053,0.5613492255181748,0.3964383327103458
8.76,0.03229545390552521,0.009916987865939053,0.5613492255181748,0.3964383327103458
8.77,0.03229545390552521,0.009916987865939053,0.5613492255181748,0.3964383327103458
8.78,0.03229545390552521,0.009916987865939053,0.5613492255181748,0.3964383327103458
8.790000000000001,0.03229545390552521,0.009916987865939052,0.5613492255181748,0.39643833271034573
8.8,0.032295453905525205,0.009916987865939052,0.5613492255181748,0.39643833271034573
8.81,0.032295453905525205,0.009916987865939052,0.5613492255181747,0.39643833271034573
8.82,0.032295453905525205,0.009916987865939052,0.5613492255181747,0.39643833271034573
8.83,0.032295453905525205,0.009916987865939052,0.5613492255181747,0.39643833271034573
8.84,0.032295453905525205,0.009916987865939052,0.5613492255181747,0.3964383327103457
8.85,0.032295453905525205,0.00991698786593905,0.5613492255181747,0.3964383327103457
8.86,0.032295453905525205,0.00991698786593905,0.5613492255181747,0.3964383327103457
8.870000000000001,0.032295453905525205,0.00991698786593905,0.5613492255181747,0.3964383327103457
8.88,0.0322954539055252,0.00991698786593905,0.5613492255181746,0.3964383327103457
8.89,0.0322954539055252,0.00991698786593905,0.5613492255181746,0.3964383327103457
8.9,0.0322954539055252,0.00991698786593905,0.5613492255181746,0.3964383327103456
8.91,0.0322954539055252,0.00991698786593905,0.5613492255181746,0.3964383327103456
8.92,0.0322954539055252,0.009916987865939048,0.5613492255181746,0.3964383327103456
8.93,0.0322954539055252,0.009916987865939048,0.5613492255181746,0.3964383327103456
8.94,0.0322954539055252,0.009916987865939048,0.5613492255181746,0.3964383327103456
8.950000000000001,0.0322954539055252,0.009916987865939048,0.5613492255181745,0.39643833271034556
8.96,0.03229545390552519,0.009916987865939048,0.5613492255181745,0.39643833271034556
8.97,0.03229545390552519,0.009916987865939048,0.5613492255181745,0.39643833271034556
8.98,0.03229545390552519,0.009916987865939047,0.5613492255181745,0.39643833271034556
8.99,0.03229545390552519,0.009916987865939047,0.5613492255181745,0.39643833271034556
9.0,0.03229545390552519,0.009916987865939047,0.5613492255181745,0.3964383327103455
9.01,0.03229545390552519,0.009916987865939047,0.5613492255181745,0.3964383327103455
9.02,0.03229545390552519,0.009916987865939047,0.5613492255181745,0.3964383327103455
9.03,0.03229545390552519,0.009916987865939047,0.5613492255181743,0.3964383327103455
9.040000000000001,0.032295453905525184,0.009916987865939047,0.5613492255181743,0.3964383327103455
9.05,0.032295453905525184,0.009916987865939045,0.5613492255181743,0.39643833271034545
9.06,0.032295453905525184,0.009916987865939045,0.5613492255181743,0.39643833271034545
9.07,0.032295453905525184,0.009916987865939045,0.5613492255181743,0.39643833271034545
9.08,0.032295453905525184,0.009916987865939045,0.5613492255181743,0.39643833271034545
9.09,0.032295453905525184,0.009916987865939045,0.5613492255181743,0.39643833271034545
9.1,0.032295453905525184,0.009916987865939045,0.5613492255181742,0.39643833271034545
9.11,0.032295453905525184,0.009916987865939043,0.5613492255181742,0.3964383327103454
9.120000000000001,0.03229545390552518,0.009916987865939043,0.5613492255181742,0.3964383327103454
9.13,0.03229545390552518,0.009916987865939043,0.5613492255181742,0.3964383327103454
9.14,0.03229545390552518,0.009916987865939043,0.5613492255181742,0.3964383327103454
9.15,0.03229545390552518,0.009916987865939043,0.5613492255181742,0.3964383327103454
9.16,0.03229545390552518,0.009916987865939043,0.5613492255181742,0.39643833271034534
9.17,0.03229545390552518,0.009916987865939043,0.5613492255181742,0.39643833271034534
9.18,0.03229545390552518,0.009916987865939041,0.5613492255181741,0.39643833271034534
9.19,0.03229545390552518,0.009916987865939041,0.5613492255181741,0.39643833271034534
9.200000000000001,0.03229545390552517,0.009916987865939041,0.5613492255181741,0.39643833271034534
9.21,0.03229545390552517,0.009916987865939041,0.5613492255181741,0.3964383327103453
9.22,0.03229545390552517,0.009916987865939041,0.5613492255181741,0.3964383327103453
9.23,0.03229545390552517,0.009916987865939041,0.5613492255181741,0.3964383327103453
9.24,0.03229545390552517,0.00991698786593904,0.5613492255181741,0.3964383327103453
9.25,0.03229545390552517,0.00991698786593904,0.561349225518174,0.3964383327103453
9.26,0.03229545390552517,0.00991698786593904,0.561349225518174,0.3964383327103453
9.27,0.03229545390552517,0.00991698786593904,0.561349225518174,0.39643833271034523
9.28,0.032295453905525164,0.00991698786593904,0.561349225518174,0.39643833271034523
9.290000000000001,0.032295453905525164,0.00991698786593904,0.561349225518174,0.39643833271034523
9.3,0.032295453905525164,0.00991698786593904,0.561349225518174,0.39643833271034523
9.31,0.032295453905525164,0.009916987865939038,0.561349225518174,0.39643833271034523
9.32,0.032295453905525164,0.009916987865939038,0.561349225518174,0.3964383327103452
9.33,0.032295453905525164,0.009916987865939038,0.5613492255181739,0.3964383327103452
9.34,0.032295453905525164,0.009916987865939038,0.5613492255181739,0.3964383327103452
9.35,0.032295453905525164,0.009916987865939038,0.5613492255181739,0.3964383327103452
9.36,0.03229545390552516,0.009916987865939038,0.5613492255181739,0.3964383327103452
9.370000000000001,0.03229545390552516,0.009916987865939036,0.5613492255181739,0.3964383327103451
9.38,0.03229545390552516,0.009916987865939036,0.5613492255181739,0.3964383327103451
9.39,0.03229545390552516,0.009916987865939036,0.5613492255181739,0.3964383327103451
9.4,0.03229545390552516,0.009916987865939036,0.5613492255181738,0.3964383327103451
9.41,0.03229545390552516,0.009916987865939036,0.5613492255181738,0.3964383327103451
9.42,0.03229545390552516,0.009916987865939036,0.5613492255181738,0.39643833271034506
9.43,0.03229545390552516,0.009916987865939036,0.5613492255181738,0.39643833271034506
9.44,0.03229545390552515,0.009916987865939034,0.5613492255181738,0.39643833271034506
9.450000000000001,0.03229545390552515,0.009916987865939034,0.5613492255181738,0.39643833271034506
9.46,0.03229545390552515,0.009916987865939034,0.5613492255181738,0.39643833271034506
9.47,0.03229545390552515,0.009916987865939034,0.5613492255181737,0.39643833271034506
9.48,0.03229545390552515,0.009916987865939034,0.5613492255181737,0.396438332710345
9.49,0.03229545390552515,0.009916987865939034,0.5613492255181737,0.396438332710345
9.5,0.03229545390552515,0.009916987865939034,0.5613492255181737,0.396438332710345
9.51,0.03229545390552515,0.009916987865939033,0.5613492255181737,0.396438332710345
9.52,0.03229545390552514,0.009916987865939033,0.5613492255181737,0.396438332710345
9.53,0.03229545390552514,0.009916987865939033,0.5613492255181737,0.39643833271034495
9.540000000000001,0.03229545390552514,0.009916987865939033,0.5613492255181737,0.39643833271034495
9.55,0.03229545390552514,0.009916987865939033,0.5613492255181736,0.39643833271034495
9.56,0.03229545390552514,0.009916987865939033,0.5613492255181736,0.39643833271034495
9.57,0.03229545390552514,0.009916987865939031,0.5613492255181736,0.39643833271034495
9.58,0.03229545390552514,0.009916987865939031,0.5613492255181736,0.3964383327103449
9.59,0.03229545390552514,0.009916987865939031,0.5613492255181736,0.3964383327103449
9.6,0.032295453905525136,0.009916987865939031,0.5613492255181736,0.3964383327103449
9.61,0.032295453905525136,0.009916987865939031,0.5613492255181736,0.3964383327103449
9.620000000000001,0.032295453905525136,0.009916987865939031,0.5613492255181735,0.3964383327103449
9.63,0.032295453905525136,0.009916987865939031,0.5613492255181735,0.39643833271034484
9.64,0.032295453905525136,0.00991698786593903,0.5613492255181735,0.39643833271034484
9.65,0.032295453905525136,0.00991698786593903,0.5613492255181735,0.39643833271034484
9.66,0.032295453905525136,0.00991698786593903,0.5613492255181735,0.39643833271034484
9.67,0.032295453905525136,0.00991698786593903,0.5613492255181735,0.39643833271034484
9.68,0.03229545390552513,0.00991698786593903,0.5613492255181735,0.39643833271034484
9.69,0.03229545390552513,0.00991698786593903,0.5613492255181735,0.3964383327103448
9.700000000000001,0.03229545390552513,0.009916987865939027,0.5613492255181733,0.3964383327103448
9.71,0.03229545390552513,0.009916987865939027,0.5613492255181733,0.3964383327103448
9.72,0.03229545390552513,0.009916987865939027,0.5613492255181733,0.3964383327103448
9.73,0.03229545390552513,0.009916987865939027,0.5613492255181733,0.3964383327103448
9.74,0.03229545390552513,0.009916987865939027,0.5613492255181733,0.39643833271034473
9.75,0.03229545390552513,0.009916987865939027,0.5613492255181733,0.39643833271034473
9.76,0.03229545390552512,0.009916987865939027,0.5613492255181733,0.39643833271034473
9.77,0.03229545390552512,0.009916987865939026,0.5613492255181732,0.39643833271034473
9.78,0.03229545390552512,0.009916987865939026,0.5613492255181732,0.39643833271034473
9.790000000000001,0.03229545390552512,0.009916987865939026,0.5613492255181732,0.3964383327103447
9.8,0.03229545390552512,0.009916987865939026,0.5613492255181732,0.3964383327103447
9.81,0.03229545390552512,0.009916987865939026,0.5613492255181732,0.3964383327103447
9.82,0.03229545390552512,0.009916987865939026,0.5613492255181732,0.3964383327103447
9.83,0.03229545390552512,0.009916987865939024,0.5613492255181732,0.3964383327103447
9.84,0.032295453905525115,0.009916987865939024,0.5613492255181731,0.3964383327103446
9.85,0.032295453905525115,0.009916987865939024,0.5613492255181731,0.3964383327103446
9.86,0.032295453905525115,0.009916987865939024,0.5613492255181731,0.3964383327103446
9.870000000000001,0.032295453905525115,0.009916987865939024,0.5613492255181731,0.3964383327103446
9.88,0.032295453905525115,0.009916987865939024,0.5613492255181731,0.3964383327103446
9.89,0.032295453905525115,0.009916987865939024,0.5613492255181731,0.3964383327103446
9.9,0.032295453905525115,0.009916987865939022,0.5613492255181731,0.39643833271034457
9.91,0.032295453905525115,0.009916987865939022,0.5613492255181731,0.39643833271034457
9.92,0.03229545390552511,0.009916987865939022,0.561349225518173,0.39643833271034457
9.93,0.03229545390552511,0.009916987865939022,0.561349225518173,0.39643833271034457
9.94,0.03229545390552511,0.009916987865939022,0.561349225518173,0.39643833271034457
9.950000000000001,0.03229545390552511,0.009916987865939022,0.561349225518173,0.3964383327103445
9.96,0.03229545390552511,0.00991698786593902,0.561349225518173,0.3964383327103445
9.97,0.03229545390552511,0.00991698786593902,0.561349225518173,0.3964383327103445
9.98,0.03229545390552511,0.00991698786593902,0.561349225518173,0.3964383327103445
9.99,0.03229545390552511,0.00991698786593902,0.5613492255181729,0.3964383327103445
