t,Q_Pd,Q_Ma,Q_Mc,Q_Ps,Q_Pu,Q_Am,Q_Li,Q_Sd,Q_Fd,Q_Fu,Q_Ha,Q_Hc,Q_As,Q_Ac,Q_Pr,Q_Bu,Q_Vl
4.8100000000000005,0.0009670406052080597,56.50251297153689,1.9670760032886237e-11,0.003076182866457071,0.017173714595172893,0.0007314530830689996,0.012641210952047264,0.00019321322162988057,0.008300665923272518,0.014297343389527548,2.074620973009405e-05,-1.385908559778079e-05,0.6848814535699906,0.013007311173895315,0.012642124577772267,0.012402925259381067,0.012220918812963194
4.82,0.0009698814490952015,56.31212639521869,1.8658770794636058e-11,0.003077726548400116,0.01709337979272796,0.0007300503555928324,0.012550980358744726,0.00019384020337060692,0.008279763948111026,0.014216773476650594,2.0814504714747542e-05,-1.3721185394465972e-05,0.6806596027236734,0.012941982730680042,0.012577617895635005,0.012338950245482866,0.012157344874990268
4.83,0.0009727291185703887,56.12240429505647,1.7700105470362313e-11,0.0030792738248701245,0.01701384433494715,0.0007286526128100826,0.012461578078236552,0.00019446906108407043,0.008259069951083501,0.014137005247825721,2.088311893139619e-05,-1.3584657321018675e-05,0.676479538503251,0.012880042751979162,0.012516438991864848,0.012278263709214346,0.012097029747682904
4.84,0.0009755836213153572,55.93334436420823,1.6791886983232995e-11,0.003080824711987264,0.016935100268168336,0.0007272599488299801,0.012372996111180149,0.00019509979932065544,0.008238581862759971,0.014058030726113353,2.095213590119495e-05,-1.344948772443952e-05,0.6723408506972809,0.012821207295311358,0.012458308616342513,0.012220589444924388,0.012039699526550556
4.8500000000000005,0.0009784449649746577,55.74494431185836,1.5931404470127212e-11,0.003082379193727357,0.01685713971796572,0.00072587216730748,0.01228522653708106,0.00019573242263881194,0.008218297634326641,0.013979842014042145,2.1021399892252508e-05,-1.3315663087743312e-05,0.6682431361672351,0.012765219855239774,0.012402974573543456,0.012165678052722983,0.011985106924417023
4.86,0.0009813131571477934,55.557201851243605,1.511608913022043e-11,0.003083937269216327,0.016779954888174697,0.0007244892282363238,0.01219826151332773,0.00019636693559794518,0.008198215237332161,0.013902431292630987,2.109086191393341e-05,-1.3183170028285163e-05,0.6641859942948831,0.012711843181997003,0.012350203620431769,0.012113298888275939,0.011933023260691884
4.87,0.0009841882053932772,55.37011469920305,1.43435193913365e-11,0.003085498953903763,0.01670353806029235,0.0007231111488367622,0.012112093274596185,0.00019700334276254058,0.00817833266353165,0.01382579082078774,2.1160605524308223e-05,-1.3051995296731413e-05,0.6601690268316084,0.012660862244876623,0.012299784407203659,0.012063242988615622,0.011883241375767888
4.88,0.0009870701172284293,55.183680583861864,1.3611400770228238e-11,0.0030870642495569264,0.016627881592530085,0.0007217378329731464,0.012026714131910862,0.0001976416487021304,0.008158647924640203,0.013749912934359095,2.1230609567059858e-05,-1.2922125775433443e-05,0.6561918407172197,0.012612078610048956,0.01225152191903071,0.012015317555670394,0.011835570146298494
4.89,0.0009899589001282035,54.99789724002365,1.2917569722270786e-11,0.003088633162614831,0.01655297791922168,0.0007203693156517968,0.011942116472057727,0.00019828185798970329,0.008139159052178881,0.013674790045536922,2.1300890645385855e-05,-1.2793548477411601e-05,0.6522540463520723,0.012565312369525683,0.01220523938818474,0.011969347857306249,0.011789836377780128
4.9,0.0009928545615256468,54.81276240912178,1.2259975754847048e-11,0.0030902057037260826,0.01647881954989423,0.0007190056173928801,0.011858292756663134,0.00019892397520320207,0.008119864097232974,0.013600414641926448,2.137150197236131e-05,-1.2666250544760384e-05,0.6483552575363594,0.01252039724321307,0.012160773452040967,0.011925172421874209,0.011745880026848253
4.91,0.0009957571088088514,54.62827384495396,1.1636687467440897e-11,0.0030917818657607565,0.01640539906872623,0.0007176466441533028,0.01177523552165664,0.000199568004922608,0.008100761130311007,0.013526779286002787,2.144234810875008e-05,-1.2540219247718236e-05,0.6444950935582561,0.012477183529702247,0.01211797707854669,0.011882645947060053,0.01170355709746528
4.92,0.0009986665493240748,54.44442930627796,1.1045870948495282e-11,0.003093361652363036,0.016332709133547927,0.0007162924273800269,0.011692937376279695,0.0002002139517328136,0.00808184824108464,0.013453876614108348,2.1513425369228382e-05,-1.2415441982951601e-05,0.6406731764444716,0.012435531688845244,0.012076713218774031,0.01184163299814966,0.011662733373903125
4.93,0.001001582890372358,54.261226557959475,1.0485795831819598e-11,0.0030949450732205477,0.016260742475311982,0.0007149429749037517,0.011611391002561004,0.00020086182022162457,0.008063123538250956,0.01338169933592197,2.15847719783328e-05,-1.229190627264633e-05,0.6368891313259387,0.012395315158311186,0.012036857597507422,0.011802010781584793,0.011623287181327652
4.94,0.001004506139209277,54.07866336922436,9.954827873392154e-12,0.003096532150702275,0.0161894918973327,0.0007135983027674053,0.01153058915456219,0.00020151161497990308,0.008044585149334506,0.013310240233695906,2.165652102517571e-05,-1.2169599763201712e-05,0.633142585759701,0.01235641871515588,0.011998297095660089,0.011763667540961293,0.011585107792092143
4.95,0.0010074363030468168,53.8967375199215,9.451414592853555e-12,0.0030981228957775407,0.016118950274399153,0.0007122584256553484,0.011450524657498243,0.00020216334060228812,0.00802623122045656,0.013239492161366342,2.1728717987297735e-05,-1.204851022370815e-05,0.6294331720568175,0.012318734856886226,0.011960926176319574,0.01172649901243143,0.011548091903420883
4.96,0.0010103733890601244,53.71544681131525,8.974098210042428e-12,0.003099717265435278,0.016049110552402983,0.0007109231886238607,0.011371190407366824,0.00020281700169322083,0.008008059916238265,0.013169448044180153,2.1801011423374762e-05,-1.1928625545308268e-05,0.6257605313553359,0.012282168718655636,0.011924651752580425,0.011690413260246156,0.0115121484484064
4.97,0.0010133174043752515,53.53478904525346,8.521489864581225e-12,0.0031013152439221736,0.01597996574721191,0.0007095925012605216,0.011292579369833819,0.0002034726028577453,0.007990069419507554,0.013100100877565066,2.1873249510048377e-05,-1.1809933739263221e-05,0.6221243056977054,0.012246630474936045,0.011889385673113253,0.01165532321708472,0.011477191177900557
4.98,0.0010162683560672756,53.35476201696441,8.092282285556176e-12,0.003102916871066174,0.015911508944329657,0.0007082664243955305,0.011214684579896004,0.0002041301486997766,0.00797225793121066,0.01303144372678862,2.1945700108618405e-05,-1.169242293636893e-05,0.6185241353388624,0.012212039329012941,0.011855048664451378,0.011621150595493582,0.011443142548522295
4.99,0.0010192262511640301,53.17536352473165,7.68523782012709e-12,0.003104522204241191,0.01584373329802747,0.000706945056368129,0.011137499141019329,0.00020478964382541253,0.007954623670186144,0.012963469726087121,2.2018764343028128e-05,-1.1576081385465283e-05,0.6149596623475838,0.01217832099036864,0.011821567844284302,0.011587823424583765,0.011409931277100417
5.0,0.0010221910966507718,52.9965913839,7.299183183881903e-12,0.0031061312633615893,0.015776632030630768,0.0007056284053879971,0.01106101622443065,0.00020545109284697793,0.007937164872979298,0.01289617207795023,2.2092558442604755e-05,-1.1460897452211672e-05,0.6114305358311406,0.012145407094799296,0.011788876155084178,0.01155527549244784,0.01137749178974873
5.01,0.0010251628994723165,52.81844344148894,6.933013761696539e-12,0.0031077439733837773,0.015710198432042993,0.0007043163246400954,0.010985229068644659,0.00020611450038517947,0.00791987979371826,0.012829544052643409,2.216646410143535e-05,-1.1346859618269617e-05,0.607936417360119,0.012113237103731685,0.01175691424563458,0.01152344821607584,0.01134576608296666
5.0200000000000005,0.0010281416665206063,52.64091753357459,6.585678491379767e-12,0.003109360331386834,0.01564442585876106,0.0007030088233263186,0.010910130978490437,0.00020677987105890454,0.007902766703857842,0.012763578987220475,2.2240412391353912e-05,-1.1233956479612753e-05,0.6044769649939956,0.012081753792453236,0.011725626004685644,0.011492286204592746,0.011314699309293443
5.03,0.0010311274046470034,52.464011494579566,6.2561882973688714e-12,0.0031109803697871,0.015579307733554138,0.0007017058797089241,0.010835715324790404,0.00020744720949519185,0.007885823892095953,0.012698270285201466,2.2314640050600418e-05,-1.1122176745975418e-05,0.6010518368562248,0.012050905713725399,0.011694960995224855,0.01146173967440494,0.011284242177955406
5.04,0.0010341201206564958,52.287723176306365,5.943603543958389e-12,0.003112604081826777,0.015514837544512189,0.0007004074322813084,0.010761975543417714,0.00020811652032520068,0.007869049664126045,0.01263361141561837,2.2389074226434547e-05,-1.1011509239219446e-05,0.597660698093507,0.012020645260967048,0.011664872552923419,0.011431762570595552,0.011254349093643118
5.05,0.0010371198213039862,52.11205043497363,5.647035854953614e-12,0.0031142314726413894,0.015451008844547717,0.0006991134631717498,0.010688905134802624,0.00020878780818074928,0.007852442342507482,0.01256959591251544,2.2463727274045862e-05,-1.0901942892478867e-05,0.5943032160248206,0.011990928964732103,0.011635318074566959,0.011402312850103976,0.01122497843570577
5.0600000000000005,0.001040126513289429,51.9369911289557,5.3656467957709495e-12,0.003115862568418074,0.015387815250797458,0.0006978240534238891,0.010616497663339816,0.00020946107769016125,0.00783600026650985,0.01250621737434912,2.2538753012147455e-05,-1.0793466749132889e-05,0.5909790592410692,0.011961717420817882,0.011606258947482366,0.01137335241199889,0.011196092489058401
5.07,0.0010431402032705477,51.76254312379338,5.098638585358328e-12,0.0031174973955799966,0.015325250443762133,0.0006965392291172628,0.010544746756533512,0.0002101363334898228,0.007819721791889155,0.012443469463125273,2.2614328842287308e-05,-1.068606996132923e-05,0.5876878995492428,0.011932973598406862,0.011577658883039429,0.011344845447482271,0.011167655806686126
5.08,0.001046160897861506,51.58870430944828,4.8452612913044846e-12,0.003119135913146311,0.015263308167009557,0.0006952588300790034,0.010473646104702508,0.000210813580224355,0.00780360529081056,0.012381345904101447,2.2690111455589415e-05,-1.0579741789474475e-05,0.5844294183453913,0.011904665159134045,0.01154948621193572,0.011316760719675564,0.011139637477678882
5.09,0.001049188603621991,51.4154725724003,4.604800367268276e-12,0.003120778122915249,0.015201982226181352,0.0006939828268482197,0.010403189459997563,0.00021149282253551892,0.0077876491515899504,0.012319840484790647,2.2766077922170305e-05,-1.0474471600529068e-05,0.5812032961444137,0.011876761260219514,0.01152171072148151,0.011289068423130854,0.011112008003577782
5.1000000000000005,0.0010522233270621212,51.24284580375104,4.376581999074241e-12,0.003122424036485076,0.01514126648865336,0.000692711236170877,0.010333370636063228,0.00021217406506811567,0.007771851778605582,0.012258947054620781,2.2842278773957978e-05,-1.037024886742436e-05,0.578009215598315,0.01184923416003831,0.01149430524296438,0.011261741759333622,0.011084740864885898
5.11,0.0010552650746410103,51.07082189798097,4.1599686623090765e-12,0.0031240736802546965,0.01508115488282864,0.0006914441343579894,0.010264183507336998,0.00021285731246871252,0.007756211592114126,0.012198659524225577,2.2918874267114422e-05,-1.0267063167849017e-05,0.5748468610034402,0.01182205848006878,0.011467244924261395,0.011234756216245896,0.011057811805856545
5.12,0.0010583138527711776,50.89939876314938,3.954354721442555e-12,0.0031257270559410795,0.015021641397435276,0.0006901815107858573,0.010195622008352266,0.00021354256938909888,0.007740727028067967,0.01213897186474034,2.2995841155522466e-05,-1.0164904183043668e-05,0.5717159221295166,0.011795210740272491,0.011440506776177388,0.011208089121767508,0.01103119839334554
5.13,0.0010613696678302641,50.72857432336506,3.759169760404665e-12,0.0031273841316852634,0.014962720081159285,0.0006889231660287747,0.01012768013337222,0.00021422984049453524,0.007725396538019692,0.012079878107433769,2.3072958144473052e-05,-1.0063761697170733e-05,0.5686160953077812,0.011768670118268557,0.01141407042082651,0.011181720385094752,0.011004880752852029
5.14,0.0010644325261393982,50.558346503571315,3.573870626643528e-12,0.0031290448996381145,0.014904385041741132,0.0006876690204867372,0.010060351935497256,0.00021491913044883752,0.007710218588887019,0.012021372342801857,2.3150165334147103e-05,-9.963625595763596e-06,0.5655470774262182,0.011742416972362281,0.011387916633294321,0.01115563105048409,0.010978840131433645
5.15,0.0010675024339442919,50.38871322331407,3.397945383618637e-12,0.003130709401069608,0.014846630445681809,0.0006864192818313241,0.009993631526375802,0.00021561044389878777,0.007695191662876319,0.011963448720273091,2.3227697383470314e-05,-9.864485865222018e-06,0.5625085634286617,0.011716433407201448,0.011362027896257246,0.011129803844701323,0.01095305943973013
5.16,0.0010705793974412246,50.21967240975979,3.230908083263771e-12,0.0031323776755226482,0.014789450517458445,0.0006851741498216579,0.009927513075422736,0.00021630378549466824,0.007680314257278532,0.011906101447421765,2.3305784145701172e-05,-9.766332591465717e-06,0.5595002514284844,0.011690702848429832,0.011336387986278968,0.011104222770874542,0.010927522851530898
5.17,0.0010736634227864752,50.051222004707995,3.0722981978091377e-12,0.003134049732846117,0.014732839538999154,0.0006839336356729347,0.00986199080929691,0.00021699915989866167,0.0076655848843325295,0.011849324789441298,2.338446086979702e-05,-9.66915595903289e-06,0.5565218453795812,0.011665210224943821,0.011310982156248085,0.01107887329104519,0.010902215986410084
5.18,0.0010767545161142575,49.883359977636296,2.9216811673919853e-12,0.0031357255012546123,0.014676791849223143,0.000682697227786851,0.009797059011442016,0.00021769657180060784,0.007651002071105454,0.011793113068683,2.3463216319464103e-05,-9.5729462502908e-06,0.5535730600647941,0.011639942470569223,0.011285797634534528,0.011053742823682882,0.010877126405997983
5.19,0.0010798526834841775,49.7160842915959,2.7786430400585897e-12,0.00313740496204536,0.014621301843231781,0.0006814647310992318,0.009732712021292507,0.00021839602587421167,0.00763656435928225,0.011737460663844757,2.3541878089832044e-05,-9.477693844047178e-06,0.5506536078924584,0.011614886985400408,0.011260822098030844,0.011028819224326518,0.010852242100367789
5.2,0.0010829579308903763,49.549392893485916,2.642794423394835e-12,0.0031390881882427278,0.014566363972070128,0.0006802365401713395,0.009668944234035335,0.00021909752678206555,0.0076222703051036155,0.011682362009731877,2.3620957237786687e-05,-9.383389215140882e-06,0.5477631954132257,0.011590032038967782,0.011236044064542376,0.011004091170968497,0.010827551868118047
5.21,0.0010860702642942492,49.383283756377445,2.5137641824247606e-12,0.0031407751768173136,0.014511972741841066,0.0006790125478826087,0.00960575009972644,0.00021980107920699797,0.007608118479135514,0.01162781159636863,2.370042684065581e-05,-9.29002293292125e-06,0.5449015392700981,0.011565366997583553,0.01121145313428675,0.010979548414744012,0.010803045574012748
5.22,0.001089189689597016,49.2177548587576,2.3912016969582936e-12,0.003142465931780143,0.014458122713381889,0.0006777927948453176,0.009543124122973803,0.00022050668782694488,0.007594107466185024,0.011573803968673876,2.3780299380534133e-05,-9.197585660692938e-06,0.54206835828534,0.011540882220034038,0.011187039879145638,0.010955181664997126,0.010778714030878963
5.23,0.0010923162126436836,49.052804192282366,2.2747752708702396e-12,0.003144160433676791,0.014404808501683651,0.0006765773059587948,0.009481060862360825,0.00022121435731882496,0.007580235865149265,0.011520333725878733,2.3860401942569392e-05,-9.106068154719199e-06,0.5392633763655341,0.011516569104207208,0.011162795892046148,0.010930982640447472,0.010754549052122381
5.24,0.0010954498392240438,48.88842974771493,2.1641688436600433e-12,0.0031458586932834234,0.014352024774954678,0.000675366215123126,0.009419554929517408,0.0002219240923603181,0.007566502288771733,0.011467395520587327,2.3940789266175563e-05,-9.015461262614332e-06,0.5364863171901982,0.011492419374864284,0.011138713080675048,0.01090694336675761,0.010730542752205738
5.25,0.0010985905750642234,48.72462951929772,2.0590865789419045e-12,0.0031475607324886654,0.014299766255631773,0.0006741593320597864,0.009358600990123679,0.0002226358976270985,0.007552905363905407,0.011414984059790976,2.4021542541798735e-05,-8.925755925079502e-06,0.5337369056740926,0.011468425734105538,0.011114784309523581,0.010883056813119109,0.01070668817911079
5.26,0.001101738425830899,48.56140151159827,1.9592436401371e-12,0.0031492665609454333,0.014248027717005974,0.0006729565964664713,0.009298193760562668,0.00022334977779115133,0.007539443730634814,0.011363094101484065,2.4102647016530736e-05,-8.836943170110619e-06,0.5310148706613748,0.01144458118411142,0.011091002737362889,0.010859316239271997,0.010682978668564016
5.2700000000000005,0.001104893397180346,48.398743742477706,1.8643734418113627e-12,0.0031509761634113003,0.014196803985286005,0.0006717581427660779,0.009238328009959752,0.00022406573755998302,0.00752611604281291,0.011311720456733529,2.4184051262913416e-05,-8.749014116540382e-06,0.5283199465618827,0.01142087966229778,0.011067362440034794,0.010835715810282332,0.010659408452764212
5.28,0.001108055494691992,48.236654232946044,1.7742218635868262e-12,0.003152689537999715,0.014146089937949687,0.0006705639160868745,0.00917899855855699,0.00022478378162764094,0.0075129209676321465,0.011260857988025454,2.4265720697812513e-05,-8.66195997120839e-06,0.5256518687399168,0.011397315428286153,0.01104385780733948,0.010812249999858614,0.01063597206855185
5.29,0.0011112247238713533,48.07513100766493,1.6885473507164666e-12,0.0031544066942774344,0.014095880503742345,0.0006693736905889488,0.009120200277711094,0.00022550391467688493,0.007499857185624047,0.011210501609263462,2.4347633855467638e-05,-8.57577202895838e-06,0.5230103737369171,0.01137388308046065,0.011020483559378569,0.010788913606556077,0.010612664373508609
5.3,0.0011144010901939332,47.91417209963564,1.6071206636991896e-12,0.0031561276377686572,0.014046170659878142,0.0006681876062411491,0.009061928087109886,0.0002262261414069113,0.007486923389931042,0.011160646282961872,2.4429855700348848e-05,-8.490441667834167e-06,0.5203952015898217,0.011350577736565604,0.010997234923815408,0.010765701928861409,0.010589480719394995
5.3100000000000005,0.0011175845990711464,47.75377554817892,1.529726075152931e-12,0.0031578523745769103,0.013996955435797681,0.000667005602126988,0.009004176958505949,0.00022695046651454896,0.007474118287284139,0.011111287024014288,2.4512406988740457e-05,-8.405960355529778e-06,0.5178060946100298,0.011327394931840694,0.010974107536680123,0.010742610667743475,0.01056641685602513
5.32,0.001120775255855078,47.59393939901122,1.4561610751304467e-12,0.0031595809116817222,0.013948229912441582,0.0006658275146745359,0.008946941914995126,0.00022767689469653976,0.007461440597813919,0.011062418898965047,2.459529189290924e-05,-8.322319648142524e-06,0.5152427974803374,0.011304330628372708,0.010951097451338404,0.01071963593537107,0.010543468939793799
5.33,0.0011239730658468565,47.43466170738385,1.3862266307276069e-12,0.003161313246213905,0.013899989212788353,0.0006646535000863597,0.008890218021626532,0.0002284054306527571,0.007448889052588624,0.011014037016519412,2.4678485994980492e-05,-8.239511173930633e-06,0.5127050584013182,0.011281380889418489,0.010928200820980682,0.010696773942868682,0.010520633225396755
5.34,0.0011271780342913954,47.27594053365509,1.3197408414369163e-12,0.003163049381384163,0.013852228514486578,0.0006634835650127203,0.008834000397937483,0.00022913607908483388,0.007436462396900875,0.010966136540212716,2.4761993369127165e-05,-8.157526654997221e-06,0.5101926275737043,0.01125854236360114,0.010905414370463742,0.010674021464184513,0.010497906523693947
5.3500000000000005,0.0011303901663781537,47.11777394464764,1.2565347636553211e-12,0.0031647893214956087,0.013804943046075116,0.0006623176939811249,0.008778284214202927,0.00022986884469617118,0.007424159389284217,0.010918712684619507,2.484582386054203e-05,-8.076357900802021e-06,0.5077052576507246,0.011235812133240075,0.010882735248537084,0.01065137569083221,0.01047528605834584
5.36,0.001133609467229762,46.960160014242426,1.196434875474482e-12,0.0031665330683407064,0.013758128072137879,0.0006611558402252894,0.008723064676707179,0.00023060373218747467,0.007411978797650612,0.010871760700464875,2.4929964148417274e-05,-7.995996782678579e-06,0.5052427034928062,0.011213186876297573,0.010860160208077082,0.01062883342394193,0.010452768666771474
5.37,0.0011368359419199029,46.80309682320703,1.1392877263597112e-12,0.0031682806240142737,0.013711778914038601,0.0006599980092575882,0.008668337048315032,0.00023134074626361367,0.007399919404685319,0.010825275895419904,2.501440979075847e-05,-7.91643526942686e-06,0.5028047227909176,0.011190664070565317,0.010837686784316243,0.010606392235715507,0.010430351948959412
5.38,0.001140069595466005,46.64658245911341,1.0849504511425846e-12,0.0031700319903347697,0.01366589094197131,0.0006588442108940094,0.008614096640585043,0.00023207989163085053,0.00738798000577855,0.01077925362612888,2.5099154823906745e-05,-7.837665413667343e-06,0.5003910757643714,0.011168241524411211,0.010815312835635157,0.010584050016710042,0.010408033819644856
5.39,0.0011433104328155965,46.49061501430404,1.0332730420003991e-12,0.0031717871736512628,0.013620459559049008,0.0006576943872369361,0.008560338797983335,0.00023282117299456577,0.007376159404885565,0.01073368928225141,2.5184219621295774e-05,-7.759679324528204e-06,0.49800152384191787,0.011145916472773477,0.010793035658006045,0.010561804102204562,0.010385811643663333
5.4,0.0011465584588671877,46.335192589170624,9.84125473615991e-13,0.003173546176965825,0.013575480225742717,0.0006565485213010562,0.00850705892213051,0.0002335645950624817,0.00736445642088537,0.010688578310972986,2.526960407004976e-05,-7.68246920959656e-06,0.4956358317466968,0.011123686962754923,0.01077085334238674,0.01053965261136931,0.010363683561383237
5.41,0.00114981367846076,46.18031329058149,9.373853503063723e-13,0.003175309003770035,0.013530948448707296,0.000655406588290878,0.008454252460715291,0.00023431016254331672,0.007352869884673345,0.010643916205798094,2.5355310894607435e-05,-7.60602735573721e-06,0.49329376651485335,0.011101551221476172,0.010748764155402726,0.010517593836238522,0.010341647883927656
5.42,0.0011530760963648471,46.025975231132996,8.929173891196344e-13,0.003177075655761628,0.013486859758715568,0.0006542686058353867,0.008401914885599668,0.0002350578801472529,0.007341398633420024,0.010599698484419771,2.5441332737783723e-05,-7.5303460912151465e-06,0.4909750964925372,0.01107950679813543,0.010726765700279566,0.010495625414832037,0.010319702275479504
5.43,0.0011563457173028343,45.87217653072717,8.506150387169158e-13,0.0031788461372015053,0.013443209755307923,0.0006531345362504201,0.008350041737122383,0.00023580775258507408,0.0073300415221882855,0.010555920733499882,2.5527676726954152e-05,-7.455417862339529e-06,0.48867959339041084,0.011057552310450332,0.010704856624923922,0.010473746014460175,0.010297845417919525
5.44,0.0011596225459366315,45.71891531565045,8.103744854438786e-13,0.0031806204518947585,0.013399994078784888,0.0006520043520941139,0.008298628596308541,0.00023655978456879688,0.007318797416646219,0.010512578580579716,2.561434735390176e-05,-7.381235185387082e-06,0.48640703102203114,0.011035686360485717,0.01068303556162664,0.010451954286846884,0.010276075977567096
5.45,0.001162906586869034,45.56618971870703,7.720984141641413e-13,0.003182398603627454,0.013357208414259285,0.0006508780266822592,0.008247671088890369,0.00023731398081157937,0.007307665194121434,0.010469667698144006,2.570134895178179e-05,-7.30779065355789e-06,0.48415718548638215,0.011013907691513001,0.010661301280467805,0.010430249019303811,0.010254392754673438
5.46,0.001166197844622582,45.41399787824133,7.356690541732838e-13,0.003184180592535063,0.01331484845808999,0.0006497555907594644,0.008197164851999166,0.00023807034602456857,0.007296643734867605,0.010427183769956454,2.578866586408524e-05,-7.2350768793567255e-06,0.4819298337301989,0.01099221419394847,0.01063965171790175,0.010408628177933138,0.010232793737633729
5.47,0.0011694963236836204,45.26233794018899,7.010047855710763e-13,0.0031859664226885896,0.013272909988008326,0.0006486370125688498,0.00814710560375214,0.00023882888492321336,0.007285731940310362,0.010385122561391352,2.587630392365224e-05,-7.163086614969644e-06,0.47972475655675745,0.010970605003519693,0.010618086027192218,0.010387090927252757,0.010211278099407693
5.48,0.0011728020284732766,45.11120805672593,6.680228532502682e-13,0.0031877560970976675,0.013231388816926561,0.0006475222768488558,0.008097489097416314,0.000239589602223106,0.007274928721028916,0.010343479873106907,2.5964263130890104e-05,-7.091812672973225e-06,0.4775417366440177,0.01094907911922577,0.010596603227812673,0.01036563629989079,0.01018984488249874
5.49,0.0011761149633522942,44.96060638649341,6.366455781208727e-13,0.003189549618542961,0.01319028080063266,0.0006464113716736988,0.00804831112904406,0.00024035250264067484,0.007264232998758128,0.010302251548762492,2.605254220512407e-05,-7.021247939543094e-06,0.47538055887476793,0.010927635633561993,0.010575202430433576,0.010344263418192194,0.010168493218014395
5.5,0.0011794351325941216,44.81053109237494,6.067729357253042e-13,0.003191346990428707,0.013149581798801435,0.0006453042778037067,0.007999567498782195,0.0002411175908869775,0.007253643696244161,0.010261433435915715,2.61411506634312e-05,-6.951385307526997e-06,0.4732410082822602,0.01090627279051506,0.010553881916185854,0.01032297058720441,0.010147221428983565
5.51,0.001182762540441802,44.66098034612483,5.783410427097576e-13,0.003193148215380272,0.013109287757691957,0.000644200985084138,0.00795125409293729,0.00024188487168065034,0.007243159758761171,0.010221021468961835,2.6230086013558456e-05,-6.88221781840039e-06,0.4711228743770873,0.010884990001578844,0.010532641107143758,0.010301757235781975,0.010126028949341564
5.5200000000000005,0.0011860971910695826,44.511952325244835,5.512826897541603e-13,0.0031949532961905325,0.013069394654342786,0.0006431014813791467,0.007903366828597443,0.00024265434973917005,0.007232780139591701,0.010181011613165685,2.631934914429722e-05,-6.813738566473855e-06,0.4690259482273774,0.010863786485333194,0.010511479236629593,0.010280622606715886,0.010104915028985922
5.53,0.001189439088590073,44.36344521356658,5.2553470073021e-13,0.003196762235643408,0.013029898506977524,0.0006420057546351915,0.007855901663958303,0.00024342602978048275,0.00722250380273406,0.010141399875097667,2.640894145574407e-05,-6.745940716754907e-06,0.46695002300323063,0.010842661521112495,0.010490395597153014,0.010259566000976335,0.010083878975235891
5.54,0.0011927882370257614,44.215457199411965,5.010151890185367e-13,0.003198575036261343,0.012990795336517405,0.0006409137803414605,0.0078088545601271075,0.00024419991651599825,0.007212329712888438,0.01010218226403372,2.649886352184391e-05,-6.678817438881792e-06,0.46489489209647034,0.010821613779141476,0.010469388886265295,0.010238586133702855,0.010062919516451068
5.55,0.0011961446403697706,44.06798647955062,4.776725311734897e-13,0.003200391700776457,0.012952081248879864,0.0006398255479704815,0.007762221562797818,0.00024497601466549695,0.007202256856869833,0.010063354874494725,2.6589117041704588e-05,-6.612362048394479e-06,0.46286035315137286,0.010800642773326352,0.010448458625323249,0.010217682531025571,0.010042036182337797
5.5600000000000005,0.0011995083025439243,43.92103125646846,4.554515651840897e-13,0.0032022122318053577,0.012913752378175873,0.0006387410427287508,0.007715998745878764,0.0002457543289468408,0.007192284228828801,0.010024913829277624,2.6679703492794915e-05,-6.546567909229099e-06,0.46084620528264875,0.010779747858534947,0.010427604180255035,0.010196854565975879,0.010021228351258434
5.57,0.0012028792274073256,43.77458973892661,4.3430050598926763e-13,0.0032040366319156664,0.012875804898331246,0.0006376602492903815,0.007670182223025901,0.00024653486407807826,0.007182410833275152,0.009986855291110716,2.677062440648757e-05,-6.481428453666675e-06,0.4588522496446178,0.010758928435743682,0.010406824961902176,0.010176101655729977,0.010000495445142844
5.58,0.0012062574187281083,43.62866014017634,4.141540195042643e-13,0.0032058649034877548,0.012838234987523876,0.0006365831568985582,0.007624768112346419,0.00024731762477048555,0.00717263567582503,0.009949175426986822,2.686187742236467e-05,-6.416937121287254e-06,0.45687828767169403,0.010738183537378664,0.010386120021488686,0.010155422863604177,0.009979836536392851
5.59,0.001209642880242049,43.483240681665556,3.949686634806381e-13,0.003207697049006085,0.012801038902118736,0.0006355097497416346,0.007579752609779788,0.0002481026157430038,0.007162957782437745,0.009911870482314677,2.6953464306973038e-05,-6.353087485884319e-06,0.4549241247353637,0.01071751270205584,0.010365488904033148,0.010134817738723401,0.009959251177212266
5.6000000000000005,0.0012130356156151603,43.338329590673304,3.7670026888917743e-13,0.0032095330708732735,0.012764212929482032,0.0006344400130951795,0.007535131942265441,0.00024888984171302466,0.0071533761871386894,0.009874936733594972,2.7045385836195692e-05,-6.2898731744670955e-06,0.4529895678102756,0.010696915416315409,0.010344931103694869,0.01011428578013858,0.009938738870322381
5.61,0.0012164356284475781,43.19392510055579,3.593062916687673e-13,0.0032113729714294214,0.012727753392887306,0.0006333739326833628,0.007490902372612133,0.00024967930739734883,0.007143889933295833,0.00983837049334082,2.713764232735232e-05,-6.227287875682216e-06,0.4510744257169074,0.010676391172666956,0.010324446120403731,0.01009382649254454,0.009918299123993815
5.62,0.0012198429222441518,43.05002544871769,3.427330125955339e-13,0.0032132167535323846,0.012691656617531697,0.0006323114972562966,0.007447060165765433,0.00025047101750471127,0.0071344980647776385,0.009802168075994565,2.723023712005909e-05,-6.1653252814783294e-06,0.4491785073393168,0.01065593920649311,0.010304033203299598,0.010073439133927362,0.009897931202857391
