t,V,C_1,C_2,C_3,C_4,C_5,C_6_temp
3.3200000000000003,-0.14966799999999997,3.936432520762291e-09,1.0157875797349175e-07,1.5147724061394625e-08,8.910426590871697e-10,1.485202003867263e-08,3.0825647592221974e-09
3.33,-0.14966699999999997,3.936473370918074e-09,1.0157869267087771e-07,1.5147714323451048e-08,8.910420862677188e-10,1.4852010966781343e-08,3.082608594334726e-09
3.34,-0.14966599999999997,3.936514221073858e-09,1.0157862736826365e-07,1.514770458550747e-08,8.910415134482681e-10,1.4852001894890057e-08,3.082652429447254e-09
3.35,-0.14966499999999996,3.936555071229641e-09,1.015785620656496e-07,1.5147694847563894e-08,8.910409406288172e-10,1.485199282299877e-08,3.0826962645597827e-09
3.36,-0.149664,3.936595921385424e-09,1.0157849676303555e-07,1.5147685109620317e-08,8.910403678093664e-10,1.4851983751107484e-08,3.0827400996723112e-09
3.37,-0.149663,3.9366367715412075e-09,1.0157843146042149e-07,1.514767537167674e-08,8.910397949899156e-10,1.4851974679216197e-08,3.0827839347848394e-09
3.38,-0.149662,3.936677621696991e-09,1.0157836615780744e-07,1.5147665633733164e-08,8.910392221704647e-10,1.485196560732491e-08,3.082827769897368e-09
3.39,-0.149661,3.936718471852775e-09,1.0157830085519338e-07,1.5147655895789583e-08,8.910386493510139e-10,1.4851956535433624e-08,3.0828716050098965e-09
3.4,-0.14966,3.936759322008558e-09,1.0157823555257934e-07,1.5147646157846007e-08,8.910380765315631e-10,1.4851947463542336e-08,3.0829154401224247e-09
3.41,-0.149659,3.936800172164341e-09,1.0157817024996528e-07,1.514763641990243e-08,8.910375037121123e-10,1.485193839165105e-08,3.0829592752349533e-09
3.42,-0.14965799999999999,3.936841022320124e-09,1.0157810494735123e-07,1.5147626681958853e-08,8.910369308926615e-10,1.4851929319759763e-08,3.083003110347482e-09
3.43,-0.14965699999999998,3.936881872475908e-09,1.0157803964473717e-07,1.5147616944015276e-08,8.910363580732106e-10,1.4851920247868476e-08,3.08304694546001e-09
3.44,-0.14965599999999998,3.9369227226316915e-09,1.0157797434212313e-07,1.51476072060717e-08,8.910357852537598e-10,1.485191117597719e-08,3.0830907805725386e-09
3.45,-0.14965499999999998,3.936963572787475e-09,1.0157790903950907e-07,1.5147597468128122e-08,8.91035212434309e-10,1.4851902104085903e-08,3.083134615685067e-09
3.46,-0.14965399999999998,3.937004422943258e-09,1.0157784373689502e-07,1.5147587730184545e-08,8.910346396148582e-10,1.4851893032194617e-08,3.0831784507975953e-09
3.47,-0.14965299999999998,3.937045273099041e-09,1.0157777843428097e-07,1.514757799224097e-08,8.910340667954073e-10,1.485188396030333e-08,3.083222285910124e-09
3.48,-0.14965199999999998,3.937086123254825e-09,1.0157771313166692e-07,1.514756825429739e-08,8.910334939759565e-10,1.4851874888412043e-08,3.083266121022652e-09
3.49,-0.14965099999999998,3.937126973410608e-09,1.0157764782905286e-07,1.514755851635381e-08,8.910329211565057e-10,1.4851865816520757e-08,3.0833099561351806e-09
3.5,-0.14964999999999998,3.937167823566392e-09,1.0157758252643882e-07,1.5147548778410235e-08,8.910323483370549e-10,1.485185674462947e-08,3.083353791247709e-09
3.5100000000000002,-0.14964899999999998,3.9372086737221746e-09,1.0157751722382476e-07,1.5147539040466658e-08,8.91031775517604e-10,1.4851847672738184e-08,3.0833976263602373e-09
3.52,-0.14964799999999998,3.937249523877958e-09,1.015774519212107e-07,1.514752930252308e-08,8.910312026981532e-10,1.4851838600846897e-08,3.083441461472766e-09
3.5300000000000002,-0.14964699999999997,3.937290374033742e-09,1.0157738661859665e-07,1.5147519564579504e-08,8.910306298787024e-10,1.485182952895561e-08,3.0834852965852944e-09
3.54,-0.14964599999999997,3.937331224189525e-09,1.015773213159826e-07,1.5147509826635927e-08,8.910300570592516e-10,1.4851820457064324e-08,3.0835291316978226e-09
3.5500000000000003,-0.14964499999999997,3.937372074345309e-09,1.0157725601336855e-07,1.514750008869235e-08,8.910294842398007e-10,1.4851811385173036e-08,3.083572966810351e-09
3.56,-0.14964399999999997,3.937412924501092e-09,1.0157719071075449e-07,1.5147490350748774e-08,8.910289114203499e-10,1.4851802313281749e-08,3.0836168019228797e-09
3.5700000000000003,-0.14964299999999997,3.937453774656875e-09,1.0157712540814044e-07,1.5147480612805197e-08,8.910283386008991e-10,1.4851793241390463e-08,3.083660637035408e-09
3.58,-0.14964199999999997,3.9374946248126585e-09,1.0157706010552638e-07,1.5147470874861617e-08,8.910277657814483e-10,1.4851784169499176e-08,3.0837044721479365e-09
3.59,-0.14964099999999997,3.937535474968442e-09,1.0157699480291234e-07,1.514746113691804e-08,8.910271929619975e-10,1.485177509760789e-08,3.0837483072604646e-09
3.6,-0.14963999999999997,3.937576325124226e-09,1.0157692950029828e-07,1.5147451398974463e-08,8.910266201425466e-10,1.4851766025716603e-08,3.083792142372993e-09
3.61,-0.14963899999999997,3.937617175280009e-09,1.0157686419768424e-07,1.5147441661030886e-08,8.910260473230958e-10,1.4851756953825316e-08,3.0838359774855217e-09
3.62,-0.14963799999999997,3.937658025435792e-09,1.0157679889507018e-07,1.514743192308731e-08,8.91025474503645e-10,1.485174788193403e-08,3.08387981259805e-09
3.63,-0.14963699999999996,3.937698875591575e-09,1.0157673359245613e-07,1.5147422185143732e-08,8.910249016841941e-10,1.4851738810042743e-08,3.0839236477105785e-09
3.64,-0.149636,3.937739725747359e-09,1.0157666828984207e-07,1.5147412447200156e-08,8.910243288647434e-10,1.4851729738151457e-08,3.083967482823107e-09
3.65,-0.149635,3.9377805759031425e-09,1.0157660298722803e-07,1.514740270925658e-08,8.910237560452925e-10,1.485172066626017e-08,3.084011317935635e-09
3.66,-0.149634,3.937821426058926e-09,1.0157653768461397e-07,1.5147392971313002e-08,8.910231832258417e-10,1.4851711594368882e-08,3.0840551530481638e-09
3.67,-0.149633,3.937862276214709e-09,1.0157647238199991e-07,1.5147383233369422e-08,8.910226104063909e-10,1.4851702522477597e-08,3.0840989881606923e-09
3.68,-0.149632,3.937903126370492e-09,1.0157640707938586e-07,1.5147373495425845e-08,8.9102203758694e-10,1.485169345058631e-08,3.0841428232732205e-09
3.69,-0.149631,3.937943976526276e-09,1.015763417767718e-07,1.5147363757482268e-08,8.910214647674893e-10,1.4851684378695024e-08,3.084186658385749e-09
3.7,-0.14962999999999999,3.937984826682059e-09,1.0157627647415776e-07,1.514735401953869e-08,8.910208919480384e-10,1.4851675306803736e-08,3.0842304934982776e-09
3.71,-0.14962899999999998,3.938025676837843e-09,1.015762111715437e-07,1.5147344281595114e-08,8.910203191285875e-10,1.4851666234912449e-08,3.0842743286108058e-09
3.72,-0.14962799999999998,3.938066526993626e-09,1.0157614586892965e-07,1.5147334543651538e-08,8.910197463091368e-10,1.4851657163021163e-08,3.0843181637233344e-09
3.73,-0.14962699999999998,3.938107377149409e-09,1.015760805663156e-07,1.514732480570796e-08,8.910191734896859e-10,1.4851648091129876e-08,3.0843619988358625e-09
3.74,-0.14962599999999998,3.938148227305193e-09,1.0157601526370155e-07,1.5147315067764384e-08,8.910186006702351e-10,1.485163901923859e-08,3.084405833948391e-09
3.75,-0.14962499999999998,3.938189077460976e-09,1.0157594996108749e-07,1.5147305329820807e-08,8.910180278507843e-10,1.4851629947347303e-08,3.0844496690609196e-09
3.7600000000000002,-0.14962399999999998,3.93822992761676e-09,1.0157588465847345e-07,1.5147295591877227e-08,8.910174550313334e-10,1.4851620875456015e-08,3.084493504173448e-09
3.77,-0.14962299999999998,3.9382707777725425e-09,1.0157581935585939e-07,1.514728585393365e-08,8.910168822118827e-10,1.485161180356473e-08,3.0845373392859764e-09
3.7800000000000002,-0.14962199999999998,3.938311627928326e-09,1.0157575405324534e-07,1.5147276115990073e-08,8.910163093924318e-10,1.4851602731673442e-08,3.084581174398505e-09
3.79,-0.14962099999999998,3.9383524780841095e-09,1.0157568875063128e-07,1.5147266378046496e-08,8.910157365729809e-10,1.4851593659782155e-08,3.084625009511033e-09
3.8000000000000003,-0.14961999999999998,3.938393328239893e-09,1.0157562344801724e-07,1.514725664010292e-08,8.910151637535302e-10,1.485158458789087e-08,3.0846688446235617e-09
3.81,-0.14961899999999997,3.938434178395677e-09,1.0157555814540318e-07,1.5147246902159343e-08,8.910145909340793e-10,1.4851575515999582e-08,3.0847126797360902e-09
3.8200000000000003,-0.14961799999999997,3.938475028551459e-09,1.0157549284278912e-07,1.5147237164215766e-08,8.910140181146286e-10,1.4851566444108296e-08,3.0847565148486184e-09
3.83,-0.14961699999999997,3.938515878707243e-09,1.0157542754017507e-07,1.514722742627219e-08,8.910134452951777e-10,1.4851557372217009e-08,3.084800349961147e-09
3.84,-0.14961599999999997,3.938556728863026e-09,1.0157536223756102e-07,1.5147217688328612e-08,8.910128724757268e-10,1.4851548300325722e-08,3.0848441850736755e-09
3.85,-0.14961499999999997,3.93859757901881e-09,1.0157529693494697e-07,1.5147207950385032e-08,8.910122996562761e-10,1.4851539228434436e-08,3.0848880201862037e-09
3.86,-0.14961399999999997,3.9386384291745935e-09,1.0157523163233291e-07,1.5147198212441455e-08,8.910117268368252e-10,1.4851530156543149e-08,3.0849318552987323e-09
3.87,-0.14961299999999997,3.938679279330377e-09,1.0157516632971887e-07,1.5147188474497878e-08,8.910111540173743e-10,1.4851521084651863e-08,3.0849756904112604e-09
3.88,-0.14961199999999997,3.93872012948616e-09,1.015751010271048e-07,1.51471787365543e-08,8.910105811979236e-10,1.4851512012760576e-08,3.085019525523789e-09
3.89,-0.14961099999999997,3.938760979641943e-09,1.0157503572449076e-07,1.5147168998610725e-08,8.910100083784727e-10,1.4851502940869288e-08,3.0850633606363175e-09
3.9,-0.14960999999999997,3.938801829797727e-09,1.015749704218767e-07,1.5147159260667148e-08,8.91009435559022e-10,1.4851493868978003e-08,3.0851071957488457e-09
3.91,-0.149609,3.93884267995351e-09,1.0157490511926266e-07,1.514714952272357e-08,8.910088627395711e-10,1.4851484797086715e-08,3.0851510308613743e-09
3.92,-0.149608,3.938883530109294e-09,1.015748398166486e-07,1.5147139784779994e-08,8.910082899201202e-10,1.485147572519543e-08,3.085194865973903e-09
3.93,-0.149607,3.938924380265077e-09,1.0157477451403455e-07,1.5147130046836417e-08,8.910077171006695e-10,1.4851466653304142e-08,3.085238701086431e-09
3.94,-0.149606,3.93896523042086e-09,1.015747092114205e-07,1.514712030889284e-08,8.910071442812186e-10,1.4851457581412855e-08,3.0852825361989596e-09
3.95,-0.149605,3.939006080576644e-09,1.0157464390880643e-07,1.514711057094926e-08,8.910065714617678e-10,1.485144850952157e-08,3.085326371311488e-09
3.96,-0.149604,3.939046930732427e-09,1.0157457860619239e-07,1.5147100833005683e-08,8.91005998642317e-10,1.4851439437630282e-08,3.0853702064240163e-09
3.97,-0.14960299999999999,3.939087780888211e-09,1.0157451330357833e-07,1.5147091095062106e-08,8.910054258228661e-10,1.4851430365738996e-08,3.085414041536545e-09
3.98,-0.14960199999999998,3.9391286310439935e-09,1.0157444800096428e-07,1.514708135711853e-08,8.910048530034154e-10,1.4851421293847709e-08,3.085457876649073e-09
3.99,-0.14960099999999998,3.939169481199777e-09,1.0157438269835023e-07,1.5147071619174953e-08,8.910042801839645e-10,1.4851412221956422e-08,3.0855017117616016e-09
4.0,-0.14959999999999998,3.9392103313555605e-09,1.0157431739573618e-07,1.5147061881231376e-08,8.910037073645137e-10,1.4851403150065136e-08,3.08554554687413e-09
4.01,-0.14959899999999998,3.939251181511344e-09,1.0157425209312212e-07,1.51470521432878e-08,8.910031345450629e-10,1.4851394078173849e-08,3.0855893819866583e-09
4.0200000000000005,-0.14959799999999998,3.939292031667128e-09,1.0157418679050808e-07,1.5147042405344222e-08,8.91002561725612e-10,1.4851385006282561e-08,3.085633217099187e-09
4.03,-0.14959699999999998,3.93933288182291e-09,1.0157412148789402e-07,1.5147032667400645e-08,8.910019889061612e-10,1.4851375934391276e-08,3.0856770522117154e-09
4.04,-0.14959599999999998,3.939373731978694e-09,1.0157405618527997e-07,1.5147022929457065e-08,8.910014160867104e-10,1.4851366862499988e-08,3.0857208873242436e-09
4.05,-0.14959499999999998,3.939414582134477e-09,1.0157399088266591e-07,1.514701319151349e-08,8.910008432672595e-10,1.4851357790608703e-08,3.085764722436772e-09
4.0600000000000005,-0.14959399999999998,3.939455432290261e-09,1.0157392558005187e-07,1.514700345356991e-08,8.910002704478088e-10,1.4851348718717415e-08,3.0858085575493007e-09
4.07,-0.14959299999999998,3.9394962824460445e-09,1.0157386027743781e-07,1.5146993715626335e-08,8.909996976283579e-10,1.4851339646826128e-08,3.085852392661829e-09
4.08,-0.14959199999999997,3.939537132601827e-09,1.0157379497482376e-07,1.5146983977682758e-08,8.909991248089071e-10,1.4851330574934842e-08,3.0858962277743575e-09
4.09,-0.14959099999999997,3.939577982757611e-09,1.015737296722097e-07,1.514697423973918e-08,8.909985519894563e-10,1.4851321503043555e-08,3.085940062886886e-09
4.1,-0.14958999999999997,3.939618832913394e-09,1.0157366436959565e-07,1.5146964501795604e-08,8.909979791700054e-10,1.4851312431152269e-08,3.085983897999414e-09
4.11,-0.14958899999999997,3.939659683069178e-09,1.015735990669816e-07,1.5146954763852027e-08,8.909974063505547e-10,1.4851303359260982e-08,3.0860277331119428e-09
4.12,-0.14958799999999997,3.939700533224961e-09,1.0157353376436754e-07,1.514694502590845e-08,8.909968335311038e-10,1.4851294287369694e-08,3.086071568224471e-09
4.13,-0.14958699999999997,3.939741383380744e-09,1.015734684617535e-07,1.514693528796487e-08,8.90996260711653e-10,1.4851285215478409e-08,3.0861154033369995e-09
4.14,-0.14958599999999997,3.939782233536528e-09,1.0157340315913944e-07,1.5146925550021293e-08,8.909956878922022e-10,1.4851276143587121e-08,3.086159238449528e-09
4.15,-0.14958499999999997,3.939823083692311e-09,1.0157333785652539e-07,1.5146915812077717e-08,8.909951150727513e-10,1.4851267071695836e-08,3.0862030735620562e-09
4.16,-0.14958399999999997,3.939863933848095e-09,1.0157327255391133e-07,1.514690607413414e-08,8.909945422533005e-10,1.4851257999804548e-08,3.0862469086745848e-09
4.17,-0.14958299999999997,3.939904784003878e-09,1.0157320725129729e-07,1.5146896336190563e-08,8.909939694338497e-10,1.4851248927913261e-08,3.0862907437871133e-09
4.18,-0.14958199999999996,3.939945634159662e-09,1.0157314194868323e-07,1.5146886598246986e-08,8.909933966143989e-10,1.4851239856021975e-08,3.0863345788996415e-09
4.19,-0.149581,3.9399864843154445e-09,1.0157307664606918e-07,1.514687686030341e-08,8.909928237949481e-10,1.4851230784130688e-08,3.08637841401217e-09
4.2,-0.14958,3.940027334471228e-09,1.0157301134345512e-07,1.5146867122359832e-08,8.909922509754972e-10,1.4851221712239402e-08,3.0864222491246986e-09
4.21,-0.149579,3.9400681846270115e-09,1.0157294604084108e-07,1.5146857384416256e-08,8.909916781560464e-10,1.4851212640348115e-08,3.086466084237227e-09
4.22,-0.149578,3.940109034782795e-09,1.0157288073822702e-07,1.514684764647268e-08,8.909911053365956e-10,1.4851203568456828e-08,3.0865099193497554e-09
4.23,-0.149577,3.940149884938579e-09,1.0157281543561297e-07,1.51468379085291e-08,8.909905325171448e-10,1.4851194496565542e-08,3.086553754462284e-09
4.24,-0.149576,3.940190735094361e-09,1.0157275013299892e-07,1.5146828170585522e-08,8.909899596976939e-10,1.4851185424674255e-08,3.086597589574812e-09
4.25,-0.14957499999999999,3.940231585250145e-09,1.0157268483038486e-07,1.5146818432641945e-08,8.909893868782431e-10,1.4851176352782967e-08,3.0866414246873407e-09
4.26,-0.14957399999999998,3.9402724354059284e-09,1.0157261952777081e-07,1.5146808694698368e-08,8.909888140587923e-10,1.4851167280891682e-08,3.086685259799869e-09
4.2700000000000005,-0.14957299999999998,3.940313285561712e-09,1.0157255422515675e-07,1.514679895675479e-08,8.909882412393415e-10,1.4851158209000394e-08,3.0867290949123974e-09
4.28,-0.14957199999999998,3.9403541357174955e-09,1.015724889225427e-07,1.5146789218811214e-08,8.909876684198906e-10,1.4851149137109109e-08,3.086772930024926e-09
4.29,-0.14957099999999998,3.940394985873278e-09,1.0157242361992865e-07,1.5146779480867637e-08,8.909870956004398e-10,1.4851140065217821e-08,3.086816765137454e-09
4.3,-0.14956999999999998,3.940435836029062e-09,1.015723583173146e-07,1.514676974292406e-08,8.90986522780989e-10,1.4851130993326534e-08,3.0868606002499827e-09
4.3100000000000005,-0.14956899999999998,3.940476686184845e-09,1.0157229301470054e-07,1.5146760004980484e-08,8.909859499615382e-10,1.4851121921435248e-08,3.0869044353625112e-09
4.32,-0.14956799999999998,3.940517536340629e-09,1.015722277120865e-07,1.5146750267036904e-08,8.909853771420873e-10,1.4851112849543961e-08,3.0869482704750394e-09
4.33,-0.14956699999999998,3.940558386496412e-09,1.0157216240947244e-07,1.5146740529093327e-08,8.909848043226365e-10,1.4851103777652675e-08,3.086992105587568e-09
4.34,-0.14956599999999998,3.940599236652195e-09,1.015720971068584e-07,1.514673079114975e-08,8.909842315031857e-10,1.4851094705761388e-08,3.0870359407000965e-09
4.3500000000000005,-0.14956499999999998,3.940640086807979e-09,1.0157203180424433e-07,1.5146721053206173e-08,8.909836586837349e-10,1.48510856338701e-08,3.0870797758126247e-09
4.36,-0.14956399999999997,3.940680936963762e-09,1.0157196650163029e-07,1.5146711315262596e-08,8.909830858642841e-10,1.4851076561978815e-08,3.0871236109251533e-09
4.37,-0.14956299999999997,3.940721787119546e-09,1.0157190119901623e-07,1.514670157731902e-08,8.909825130448332e-10,1.4851067490087528e-08,3.087167446037682e-09
4.38,-0.14956199999999997,3.940762637275329e-09,1.0157183589640217e-07,1.5146691839375443e-08,8.909819402253824e-10,1.4851058418196242e-08,3.08721128115021e-09
4.39,-0.14956099999999997,3.940803487431112e-09,1.0157177059378813e-07,1.5146682101431866e-08,8.909813674059316e-10,1.4851049346304955e-08,3.0872551162627386e-09
4.4,-0.14955999999999997,3.9408443375868955e-09,1.0157170529117407e-07,1.514667236348829e-08,8.909807945864807e-10,1.4851040274413667e-08,3.0872989513752667e-09
4.41,-0.14955899999999997,3.940885187742679e-09,1.0157163998856002e-07,1.514666262554471e-08,8.9098022176703e-10,1.4851031202522382e-08,3.0873427864877953e-09
4.42,-0.14955799999999997,3.9409260378984626e-09,1.0157157468594596e-07,1.5146652887601132e-08,8.909796489475791e-10,1.4851022130631094e-08,3.087386621600324e-09
4.43,-0.14955699999999997,3.940966888054246e-09,1.0157150938333192e-07,1.5146643149657555e-08,8.909790761281283e-10,1.4851013058739809e-08,3.087430456712852e-09
4.44,-0.14955599999999997,3.941007738210029e-09,1.0157144408071786e-07,1.5146633411713978e-08,8.909785033086775e-10,1.4851003986848521e-08,3.0874742918253806e-09
4.45,-0.14955499999999997,3.941048588365812e-09,1.0157137877810381e-07,1.51466236737704e-08,8.909779304892266e-10,1.4850994914957234e-08,3.087518126937909e-09
4.46,-0.14955399999999996,3.941089438521596e-09,1.0157131347548975e-07,1.5146613935826824e-08,8.909773576697758e-10,1.4850985843065948e-08,3.0875619620504373e-09
4.47,-0.149553,3.9411302886773794e-09,1.0157124817287571e-07,1.5146604197883248e-08,8.90976784850325e-10,1.485097677117466e-08,3.087605797162966e-09
4.48,-0.149552,3.941171138833163e-09,1.0157118287026165e-07,1.514659445993967e-08,8.909762120308741e-10,1.4850967699283373e-08,3.0876496322754944e-09
4.49,-0.149551,3.941211988988946e-09,1.015711175676476e-07,1.5146584721996094e-08,8.909756392114234e-10,1.4850958627392088e-08,3.0876934673880226e-09
4.5,-0.14955,3.941252839144729e-09,1.0157105226503355e-07,1.5146574984052514e-08,8.909750663919725e-10,1.48509495555008e-08,3.087737302500551e-09
4.51,-0.149549,3.941293689300513e-09,1.015709869624195e-07,1.5146565246108937e-08,8.909744935725217e-10,1.4850940483609515e-08,3.0877811376130793e-09
4.5200000000000005,-0.149548,3.941334539456296e-09,1.0157092165980544e-07,1.514655550816536e-08,8.909739207530709e-10,1.4850931411718227e-08,3.087824972725608e-09
4.53,-0.14954699999999999,3.94137538961208e-09,1.0157085635719138e-07,1.5146545770221783e-08,8.9097334793362e-10,1.485092233982694e-08,3.0878688078381365e-09
4.54,-0.14954599999999998,3.941416239767863e-09,1.0157079105457734e-07,1.5146536032278206e-08,8.909727751141693e-10,1.4850913267935654e-08,3.0879126429506646e-09
4.55,-0.14954499999999998,3.941457089923646e-09,1.0157072575196328e-07,1.514652629433463e-08,8.909722022947184e-10,1.4850904196044367e-08,3.087956478063193e-09
4.5600000000000005,-0.14954399999999998,3.94149794007943e-09,1.0157066044934923e-07,1.5146516556391053e-08,8.909716294752675e-10,1.4850895124153081e-08,3.0880003131757218e-09
4.57,-0.14954299999999998,3.941538790235213e-09,1.0157059514673517e-07,1.5146506818447476e-08,8.909710566558168e-10,1.4850886052261794e-08,3.08804414828825e-09
4.58,-0.14954199999999998,3.941579640390997e-09,1.0157052984412113e-07,1.51464970805039e-08,8.909704838363659e-10,1.4850876980370507e-08,3.0880879834007785e-09
4.59,-0.14954099999999998,3.94162049054678e-09,1.0157046454150707e-07,1.5146487342560322e-08,8.909699110169152e-10,1.4850867908479221e-08,3.088131818513307e-09
4.6000000000000005,-0.14953999999999998,3.941661340702563e-09,1.0157039923889302e-07,1.5146477604616742e-08,8.909693381974643e-10,1.4850858836587934e-08,3.088175653625835e-09
4.61,-0.14953899999999998,3.9417021908583465e-09,1.0157033393627896e-07,1.5146467866673165e-08,8.909687653780134e-10,1.4850849764696648e-08,3.0882194887383638e-09
4.62,-0.14953799999999998,3.94174304101413e-09,1.0157026863366492e-07,1.5146458128729588e-08,8.909681925585627e-10,1.485084069280536e-08,3.0882633238508923e-09
4.63,-0.14953699999999998,3.9417838911699136e-09,1.0157020333105086e-07,1.514644839078601e-08,8.909676197391118e-10,1.4850831620914073e-08,3.0883071589634205e-09
4.64,-0.14953599999999997,3.941824741325697e-09,1.0157013802843682e-07,1.5146438652842435e-08,8.909670469196609e-10,1.4850822549022788e-08,3.088350994075949e-09
4.65,-0.14953499999999997,3.94186559148148e-09,1.0157007272582276e-07,1.5146428914898858e-08,8.909664741002102e-10,1.48508134771315e-08,3.0883948291884772e-09
4.66,-0.14953399999999997,3.941906441637263e-09,1.0157000742320871e-07,1.514641917695528e-08,8.909659012807593e-10,1.4850804405240215e-08,3.088438664301006e-09
4.67,-0.14953299999999997,3.941947291793047e-09,1.0156994212059465e-07,1.5146409439011704e-08,8.909653284613086e-10,1.4850795333348927e-08,3.0884824994135344e-09
4.68,-0.14953199999999997,3.9419881419488304e-09,1.0156987681798059e-07,1.5146399701068127e-08,8.909647556418577e-10,1.485078626145764e-08,3.0885263345260625e-09
4.69,-0.14953099999999997,3.942028992104614e-09,1.0156981151536655e-07,1.5146389963124547e-08,8.909641828224068e-10,1.4850777189566354e-08,3.088570169638591e-09
4.7,-0.14952999999999997,3.942069842260397e-09,1.0156974621275249e-07,1.514638022518097e-08,8.909636100029561e-10,1.4850768117675067e-08,3.0886140047511197e-09
4.71,-0.14952899999999997,3.94211069241618e-09,1.0156968091013844e-07,1.5146370487237393e-08,8.909630371835052e-10,1.485075904578378e-08,3.088657839863648e-09
4.72,-0.14952799999999997,3.942151542571964e-09,1.0156961560752438e-07,1.5146360749293817e-08,8.909624643640544e-10,1.4850749973892494e-08,3.0887016749761764e-09
4.73,-0.14952699999999997,3.942192392727747e-09,1.0156955030491034e-07,1.514635101135024e-08,8.909618915446036e-10,1.4850740902001207e-08,3.088745510088705e-09
4.74,-0.14952599999999996,3.942233242883531e-09,1.0156948500229628e-07,1.5146341273406663e-08,8.909613187251527e-10,1.4850731830109921e-08,3.088789345201233e-09
4.75,-0.149525,3.9422740930393135e-09,1.0156941969968223e-07,1.5146331535463086e-08,8.90960745905702e-10,1.4850722758218634e-08,3.0888331803137617e-09
4.76,-0.149524,3.942314943195097e-09,1.0156935439706818e-07,1.514632179751951e-08,8.909601730862511e-10,1.4850713686327346e-08,3.0888770154262902e-09
4.7700000000000005,-0.149523,3.942355793350881e-09,1.0156928909445413e-07,1.5146312059575932e-08,8.909596002668003e-10,1.485070461443606e-08,3.0889208505388184e-09
4.78,-0.149522,3.942396643506664e-09,1.0156922379184007e-07,1.5146302321632352e-08,8.909590274473495e-10,1.4850695542544773e-08,3.088964685651347e-09
4.79,-0.149521,3.942437493662448e-09,1.0156915848922603e-07,1.5146292583688775e-08,8.909584546278986e-10,1.4850686470653487e-08,3.089008520763875e-09
4.8,-0.14952,3.94247834381823e-09,1.0156909318661197e-07,1.51462828457452e-08,8.909578818084478e-10,1.48506773987622e-08,3.0890523558764037e-09
4.8100000000000005,-0.14951899999999999,3.942519193974014e-09,1.0156902788399791e-07,1.514627310780162e-08,8.90957308988997e-10,1.4850668326870913e-08,3.0890961909889323e-09
4.82,-0.14951799999999998,3.9425600441297975e-09,1.0156896258138386e-07,1.5146263369858045e-08,8.909567361695461e-10,1.4850659254979627e-08,3.0891400261014604e-09
4.83,-0.14951699999999998,3.942600894285581e-09,1.015688972787698e-07,1.5146253631914468e-08,8.909561633500954e-10,1.485065018308834e-08,3.089183861213989e-09
4.84,-0.14951599999999998,3.9426417444413646e-09,1.0156883197615576e-07,1.514624389397089e-08,8.909555905306445e-10,1.4850641111197054e-08,3.0892276963265176e-09
4.8500000000000005,-0.14951499999999998,3.942682594597148e-09,1.015687666735417e-07,1.5146234156027314e-08,8.909550177111937e-10,1.4850632039305767e-08,3.0892715314390457e-09
4.86,-0.14951399999999998,3.942723444752931e-09,1.0156870137092765e-07,1.5146224418083737e-08,8.909544448917429e-10,1.485062296741448e-08,3.0893153665515743e-09
4.87,-0.14951299999999998,3.942764294908714e-09,1.015686360683136e-07,1.514621468014016e-08,8.90953872072292e-10,1.4850613895523194e-08,3.089359201664103e-09
4.88,-0.14951199999999998,3.942805145064498e-09,1.0156857076569955e-07,1.514620494219658e-08,8.909532992528412e-10,1.4850604823631906e-08,3.089403036776631e-09
4.89,-0.14951099999999998,3.9428459952202814e-09,1.0156850546308549e-07,1.5146195204253004e-08,8.909527264333904e-10,1.485059575174062e-08,3.0894468718891596e-09
4.9,-0.14950999999999998,3.942886845376065e-09,1.0156844016047145e-07,1.5146185466309427e-08,8.909521536139396e-10,1.4850586679849333e-08,3.089490707001688e-09
4.91,-0.14950899999999998,3.942927695531848e-09,1.0156837485785739e-07,1.514617572836585e-08,8.909515807944888e-10,1.4850577607958046e-08,3.0895345421142163e-09
4.92,-0.14950799999999997,3.942968545687631e-09,1.0156830955524334e-07,1.5146165990422273e-08,8.909510079750379e-10,1.485056853606676e-08,3.089578377226745e-09
4.93,-0.14950699999999997,3.943009395843415e-09,1.0156824425262928e-07,1.5146156252478696e-08,8.909504351555871e-10,1.4850559464175473e-08,3.089622212339273e-09
4.94,-0.14950599999999997,3.943050245999198e-09,1.0156817895001524e-07,1.514614651453512e-08,8.909498623361363e-10,1.4850550392284186e-08,3.0896660474518016e-09
4.95,-0.14950499999999997,3.943091096154982e-09,1.0156811364740118e-07,1.5146136776591542e-08,8.909492895166855e-10,1.48505413203929e-08,3.08970988256433e-09
4.96,-0.14950399999999997,3.9431319463107646e-09,1.0156804834478712e-07,1.5146127038647966e-08,8.909487166972346e-10,1.4850532248501613e-08,3.0897537176768583e-09
4.97,-0.14950299999999997,3.943172796466548e-09,1.0156798304217307e-07,1.5146117300704385e-08,8.909481438777838e-10,1.4850523176610327e-08,3.089797552789387e-09
4.98,-0.14950199999999997,3.943213646622332e-09,1.0156791773955901e-07,1.514610756276081e-08,8.90947571058333e-10,1.485051410471904e-08,3.0898413879019155e-09
4.99,-0.14950099999999997,3.943254496778115e-09,1.0156785243694497e-07,1.5146097824817232e-08,8.909469982388822e-10,1.4850505032827752e-08,3.0898852230144436e-09
