t,Glc_x,Glc,G6P,F6P,FBP,GAP,DHAP,BPG,PEP,Pyr,ATP,ADP,AMP,CN_x,ACA,ACA_x,EtOH,EtOH_x,Glyc,Glyc_x,NADH,NAD
5.01,6.665691612976291,2.7577155689980284,4.143788501857626,0.47760209099992,5.6313867640622925,0.12747339557205542,3.2425149859717077,0.00025411692710298003,0.04112715391228646,12.279942303493518,1.9761999011235973,1.569597371272562,0.3842027276038389,5.204224905219325,1.4601403242350084,1.2752288614592968,19.314079789628494,16.487441640536456,4.50056365682914,1.719529193019801,0.3615600968989762,0.6184399031010251
5.0200000000000005,6.6656700107275935,2.7604085901124913,4.137646694220272,0.47712978086219093,5.648385781588069,0.12767208031092117,3.2477742132624305,0.00025503458218844455,0.041138434243681986,12.289303949278281,1.9810204296202034,1.5669578310987928,0.38202173928100197,5.204226514164742,1.4598415784866787,1.2752019271648993,19.314740012358918,16.487538865901282,4.502239404257369,1.7195996464568775,0.36174301085005117,0.6182569891499502
5.03,6.665652144816543,2.762809193854846,4.13271616048435,0.47682626788948335,5.66398120939321,0.12785310391182148,3.2526664390257216,0.0002560833439572618,0.04114839330168802,12.298675263468557,1.9866047911905822,1.5638955081985344,0.3794997006108816,5.204228126334109,1.4595998249776432,1.2751739931889345,19.31532491020779,16.487637531526165,4.503965503231518,1.7196705912939778,0.36185005442485013,0.6181499455751511
5.04,6.665638100714875,2.7649030718993943,4.129027451937579,0.47669398217247066,5.678063026290341,0.1280151741044507,3.257159621151488,0.00025726065001623977,0.04115701828003223,12.308027913220466,1.9929108411699208,1.5604288104468609,0.37666034838321655,5.204229741855326,1.4594161244401693,1.2751453046361603,19.315832003845216,16.487737415949116,4.505728877893358,1.7197420412467699,0.36188062135067656,0.6181193786493248
5.05,6.665627943296897,2.7666778765675164,4.12660578737618,0.47673472189268573,5.690528148121954,0.12815728276438249,3.261223774024682,0.00025855605933198844,0.041164168391568945,12.317333434769024,1.9998940469770892,1.5565773947807298,0.37352855824217884,5.204231360819824,1.4592913447181282,1.275116109465554,19.316259149988877,16.487838291898846,4.50751622427095,1.719814005774075,0.3618343021543192,0.6181656978456821
5.0600000000000005,6.6656217183281905,2.7681231674615225,4.125470952671945,0.47694963256868844,5.701280986552669,0.12827830093973333,3.2648307932464173,0.0002599667565026598,0.041169836973437714,12.32656319694309,2.0075077020237297,1.5523619572525706,0.3701303407236978,5.204232983282008,1.4592261735064356,1.2750866576922761,19.31660452070899,16.487939927226204,4.509314066945791,1.7198864899921364,0.3617110395970783,0.618288960402923
5.07,6.665619453887588,2.7692303448496105,4.125637182176696,0.4773391551849328,5.710233633293288,0.12837730007155432,3.267954627825237,0.00026148521541195335,0.041173960793592305,12.335688589426983,2.0157027782428174,1.5478046376758745,0.36649258408130697,5.204234609259345,1.459221127543675,1.2750572006294931,19.316866585088892,16.488042085824606,4.511108817449689,1.719959494668581,0.36151102043594213,0.6184889795640592
5.08,6.665621161562828,2.7699925839419404,4.127113009707405,0.47790298547963217,5.717306300085458,0.12845341639094976,3.270571241771746,0.0002631043968192412,0.041176493346812976,12.344681112013706,2.0244279510356677,1.542929086391231,0.36264296257309986,5.204236238732891,1.4592765564472887,1.2750279901791277,19.317044096320217,16.488144528506787,4.5128868327402065,1.7200330162760569,0.3612347435110951,0.6187652564889062
5.09,6.665626836326781,2.7704048915647124,4.129900707181181,0.47863997318465407,5.722428257257929,0.12850588830746001,3.2726588065370135,0.00026481670544329023,0.04117739685377991,12.353512504881541,2.0336293765979514,1.537760737279296,0.35860988612275163,5.204237871645756,1.4593926309840224,1.274999278152538,19.317136102724405,16.488247013681484,4.51463447226909,1.7201070468079813,0.36088304348446626,0.619116956515535
5.1000000000000005,6.665636456888895,2.7704640968088294,4.133995897925567,0.4795480445404434,5.725538557657675,0.1285340625572524,3.274197832581386,0.00026661389651408965,0.0411766411248927,12.362154907502761,2.0432505663558067,1.5323270132851614,0.35442242035903143,5.204239507903354,1.459569332390228,1.2749713154692925,19.317141953315794,16.488349298253063,4.516338166085151,1.7201815738129085,0.36045712050891054,0.6195428794910908
5.11,6.66564998624011,2.770168796665562,4.13938732098372,0.4806241437957642,5.726586544648589,0.1285373993103949,3.275171251573841,0.00026848699187536024,0.04117420439737437,12.3705810230051,2.053232304033597,1.526657506391411,0.35011018957499174,5.204241147375155,1.4598064427898554,1.2749443513212941,19.317061300170536,16.488451138612923,4.5179844857125016,1.72025658061337,0.3599585623432626,0.6200414376567388
5.12,6.665667370726607,2.7695194430669163,4.146056175625312,0.48186411978107313,5.72553296058669,0.12851548452886116,3.2755646606516766,0.0002704261669435262,0.04117007417521103,12.378764295570704,2.0635124077428117,1.5207842344761364,0.34570335778105166,5.204242789893927,1.4601035198652337,1.2749186323810646,19.316894126833322,16.48855229137764,4.5195602094464,1.720332046236041,0.35938938956742134,0.6206106104325801
5.13,6.665688539243054,2.768518401541133,4.153975496700798,0.48326261643827967,5.722351067780837,0.12846804296628836,3.275366579063803,0.00027242064261242394,0.04116424823342849,12.386679138863872,2.0740255446714837,1.51474186700584,0.3412325883226763,5.2042444352561805,1.4604598668073283,1.2748944017401025,19.31664077981928,16.488652514444354,4.5210524075397,1.720407945494073,0.35875210220084214,0.6212478977991592
5.14,6.665713402328246,2.7671700081725588,4.163109623896384,0.48481298119108474,5.717027639040378,0.12839494971386103,3.274568691589824,0.0002744585925855426,0.041156735444407615,12.39430115531004,2.084703103229048,1.508567895556466,0.33672900121448507,5.204246083222938,1.4608745016523406,1.2748718978637228,19.316302002134773,16.48875156801019,4.52244852222632,1.7204842491121257,0.35804971990851514,0.6219502800914862
5.15,6.665741850908588,2.7654806500049376,4.17341360051208,0.48650716230554586,5.709564103202586,0.12829624387775646,3.2731661434138957,0.0002765270502848808,0.04114755676636248,12.401607391506523,2.0954730738399747,1.5023028002482728,0.3322241259117518,5.204247733520562,1.4613461195136386,1.2748513533446708,19.315878976593844,16.48884921575051,4.5237364590056375,1.7205609238683424,0.3572858272525862,0.6227141727474151
5.16,6.665773754692438,2.763458867050217,4.184832517369732,0.4883356028607392,5.699977838123112,0.1281721445862321,3.2711578919902515,0.0002786118220643489,0.04113674635402969,12.408576639074976,2.1062599750852478,1.4959901761513443,0.32774984876340707,5.2042493858417975,1.4618730467098526,1.274832993379642,19.31537338027286,16.48894522622872,4.524904692788569,1.7206379327728647,0.35646462299669307,0.6235353770033083
5.17,6.6658089605504305,2.7611154534688778,4.197300963098238,0.49028716153456314,5.6883033273741175,0.1280230659490968,3.2685470463431656,0.00028069745387161553,0.04112435230598337,12.415189726231354,2.1169848823863626,1.4896767549440548,0.3233383626695809,5.2042510398469615,1.4624531960793388,1.2748170341887788,19.31478743953233,16.489039374335782,4.525942371012016,1.720715235266367,0.355590959433369,0.6244090405666325
5.18,6.665847290969147,2.7584635517866753,4.210742603082998,0.49234904646367234,5.674593177572581,0.12784963012620115,3.2653411925873286,0.0002827671773831499,0.04111043800739661,12.421429805490982,2.1275655268437634,1.4834124043456058,0.319022068810629,5.2042526951653425,1.463084023424204,1.2748036813525363,19.314123985208607,16.489131442793543,4.526839415351809,1.720792787443867,0.3546703745191283,0.6253296254808731
5.19,6.665888542429475,2.755518750078648,4.225069782494521,0.4945067639285089,5.6589191719531255,0.1276526821656824,3.2615527518499516,0.0002848029333688388,0.04109508273164455,12.427282680442396,2.1379165184720277,1.4772499987155057,0.3148334828124647,5.204254351396933,1.4637624790550994,1.274793127848693,19.313386514626572,16.4892212239328,4.527586637872801,1.7208705423260164,0.35370912250668535,0.626290877493316
5.2,6.66593248380782,2.7522991757926527,4.240183220568077,0.49674409286045307,5.641373255380813,0.12743330448609594,3.257199343577599,0.0002867854401190056,0.041078381985439255,12.432737148025023,2.147949690915252,1.4712451872762558,0.3108051218084909,5.204256008114515,1.4644849586418864,1.2747855518306996,19.31257925621524,16.489308521704633,4.528175866029096,1.7209484501759549,0.35271419228567497,0.6272858077143265
5.21,6.665978854991273,2.748825573728851,4.255971904662907,0.4990430958078749,5.6220682734282805,0.1271928282568355,3.252304115273921,0.00028869427022676857,0.04106044893659711,12.437785326145281,2.157574590210246,1.4654560578716735,0.30696935191807895,5.20425766486604,1.4652472599013928,1.2747811142817878,19.311707229316568,16.48939315380287,4.528600065735401,1.7210264588485829,0.3516933105867798,0.6283066894132218
5.22,6.666027365832125,2.7451213597200477,4.272313210407335,0.5013841693301829,5.601138427959737,0.12693284276491532,3.2468960252773935,0.00029050807275026364,0.04104141404088075,12.442422963519476,2.1666991469274546,1.4599426315867743,0.30335822148576996,5.204259321177327,1.4660445467651266,1.2747799565542235,19.310776296806033,16.48947495390116,4.528853461662965,1.7211045141749612,0.35065492706485196,0.6293450729351496
5.23,6.666077695492308,2.7412126464521194,4.289073229003652,0.5037461390246214,5.578739473083599,0.12665520140421296,3.2410100767938586,0.0002922047912000355,0.04102142523784918,12.446649732732181,2.1752305009275954,1.4547662400654733,0.30000325900692953,5.204260976555179,1.4668713216420686,1.2747821977572602,19.309793209400524,16.489553774050933,4.528931657656561,1.721182560388938,0.3496081796096128,0.6303918203903887
5.24,6.666129492233452,2.737128237644055,4.306107335576366,0.5061064040785376,5.555048585690418,0.12636202421228418,3.2346874894938216,0.00029376197474834445,0.04100064834636252,12.450469496417783,2.183076004682186,1.4499887457145226,0.2969352496032898,5.204262630490862,1.467721408837117,1.2747879320564794,19.308765637981427,16.48962948718689,4.5288317534441624,1.721260540590977,0.3485628404065327,0.6314371595934688
5.25,6.666182373810063,2.7328995798787807,4.323261061995767,0.5084411310553768,5.530263818753837,0.12605569603866404,3.227975776589119,0.0002951572340385985,0.0409792653552635,12.45389052509567,2.1901444062727475,1.445671607490365,0.2941839862368859,5.204264282464016,1.468587954374408,1.2747972259471076,19.30770218771368,16.489701989693526,4.528552452547419,1.7213383972496066,0.34752923301987965,0.632470766980122
5.26,6.666235928544271,2.7285606667252633,4.340371272916901,0.5107255078893148,5.504603100690704,0.12573885799681547,3.2209287135809146,0.00029636862023369576,0.040957474786093746,12.456925656469581,2.1963471898249995,1.4418748247035538,0.29177798547144557,5.204265931946935,1.4694634450490929,1.274810115591664,19.306612390016912,16.48977120395998,4.528094157499573,1.7214160727333105,0.3465181267436576,0.6334818732563439
5.2700000000000005,6.66628971716649,2.724147889253769,4.357267657507168,0.5129340564346093,5.478302749597048,0.12541439394363926,3.2136061814620493,0.00029737523097304506,0.0409354897028038,12.459592388533942,2.201600078940368,1.4386557324954834,0.2897441885641476,5.20426757840924,1.4703397488197896,1.27482660429071,19.305506669191942,16.48983708087211,4.527459049753701,1.7214935098706279,0.3455406053604674,0.634459394639534
5.28,6.666343275493309,2.7196998277832005,4.3737745514156625,0.5150409889771648,5.451615480060118,0.12508540962341638,3.206073864742247,0.00029815777382151783,0.04091353538010234,12.461912888858478,2.2058246403815387,1.4360677345085828,0.2881076251098774,5.204269221322912,1.471208179731325,1.2748466601835446,19.304396279383294,16.4898996021629,4.526651150219159,1.7215706525330727,0.3446079077105125,0.635392092289489
5.29,6.66639611798309,2.715256981740537,4.389713071637613,0.5170206266174706,5.42480787262906,0.12475520388711185,3.198402795917004,0.0002986991461770013,0.040891848168530726,12.463913917379507,2.208950002477498,1.4341589361637441,0.2868910613587572,5.204270860167626,1.4720595886632044,1.2748702142835393,19.303293209586847,16.489958782531815,4.5256763567263,1.7216474462329523,0.34373125064823934,0.6362687493517621
5.3,6.66644774220463,2.7108614349898543,4.404903559008713,0.5188478598443687,5.398157314654161,0.12442723308302682,3.190668726740276,0.0002989850767231124,0.040870671308736825,12.465626649142614,2.210914616516426,1.4329707617976215,0.2861146216859517,5.204272494436351,1.4728844812812028,1.274897158952767,19.302210054293607,16.490014671444357,4.524542455049923,1.7217238387286813,0.34292162799954934,0.6370783720004521
5.3100000000000005,6.666497634278354,2.7065564517052296,4.4191683195428775,0.5204986411591763,5.371948402634864,0.1241050665118866,3.1829513178485893,0.000299004702448718,0.04085025228389541,12.467086390339627,2.211668020999242,1.4325366023638457,0.2857953766369114,5.2042741236411265,1.473673163465867,1.2749273469466487,19.301159848257527,16.490067354500322,4.5232590993072535,1.7217997806286365,0.34218959604071203,0.6378104039592895
5.32,6.66654527522922,2.702386006327406,4.432334598519252,0.5219505059468134,5.3464688703167385,0.12379233489524433,3.1753331535162532,0.0002987510982193832,0.04083083839736694,12.468332192762194,2.211172570174001,1.4328805112415304,0.28594691858446813,5.20427574731894,1.4744159108215125,1.2749605911140238,19.300155868472313,16.49011695428863,4.521837760625803,1.721875225982873,0.3415450507300397,0.6384549492699618
5.33,6.666590148230009,2.6983942481108483,4.444237750196,0.5231831022558568,5.322005087141946,0.12349267116893409,3.167898578621448,0.000298221706873746,0.040812671989906235,12.469406362939036,2.209405048376345,1.4340160416386751,0.2865789099849792,5.2042773650375755,1.4751031599414925,1.2749966648559548,19.29921140516205,16.49016363063255,4.520291641634773,1.7219501328524471,0.3409970011680528,0.639002998831949
5.34,6.666631746661579,2.6946249041929544,4.454724532929569,0.524178707914651,5.29883721308517,0.12320964536181989,3.1607323715254605,0.00029741866403879154,0.040795985591636975,12.47035387187841,2.206358111671834,1.43594526618864,0.2876966221395257,5.20427897640134,1.4757257167088,1.2750353034314834,19.29833950640712,16.49020758013653,4.518635555440068,1.7220244638444053,0.3405533480577452,0.6394466519422566
5.3500000000000005,6.666669582821514,2.691120632029539,4.463656429424052,0.5249227205800766,5.277234144990221,0.12294669519033145,3.1539182879218384,0.0002963489675110543,0.040780996384731726,12.471221684147665,2.2020414983618166,1.438658029298192,0.2893004723399909,5.204280581056532,1.4762749741253098,1.275076206103128,19.297552704942824,16.490249035023556,4.516885771635497,1.722098186604073,0.34022067526108013,0.6397793247389215
5.36,6.666703197210824,2.68792232413934,4.470912900019236,0.5254040927884205,5.25744835991675,0.12270705380691911,3.1475374898933173,0.0002950244806761026,0.040767900688644214,12.472058009004476,2.1964829097024157,1.44213151598134,0.2913855743162439,5.204282178696515,1.4767431336377501,1.2751190392510234,19.296862732913176,16.49028826113545,4.515059826280688,1.7221712742491397,0.34000406346351786,0.6399959365364838
5.37,6.6667321680861145,2.685068386048076,4.4763944281703045,0.5256156874272164,5.23971086847425,0.12249367811427259,3.1416669240580744,0.0002934617611853465,0.040756868716012154,12.472911504568547,2.1897285056385423,1.4463301660849255,0.29394132827653163,5.20428376906627,1.477123418980008,1.27516344035135,19.296280237994296,16.490325555159128,4.5131763022218525,1.7222437057386821,0.3399069340993942,0.6400930659006074
5.38,6.666756121041498,2.6825940024387807,4.48002522238547,0.5255545321274043,5.2242264558168205,0.12230918038487539,3.1363776977598903,0.00029168171350807615,0.040748039780652834,12.473830454732086,2.1818429385025517,1.451205983655209,0.2969510778422389,5.204285351966286,1.4774102737249122,1.2752090228052375,19.295814511147643,16.49036124106658,4.511254581882281,1.7223154661663471,0.3399309323385801,0.6400690676614215
5.39,6.666774738274668,2.6805304145030906,4.481755419789886,0.52522194906628,5.211169430550054,0.12215576673228681,3.1317335225188963,0.0002897090741609901,0.04074151841242077,12.474861947725218,2.172908861811004,1.456699268812614,0.3003918693763823,5.2042869272556755,1.477599531844435,1.2752553815246481,19.295473239136825,16.49039566582042,4.509314577795893,1.722386546968945,0.34007585757387365,0.6399241424261279
5.4,6.666787767180701,2.6789042332396344,4.4815626738987815,0.5246235501683966,5.2006800627375185,0.12203518544349386,3.1277892915907834,0.000287571759615467,0.04073737159229841,12.476051084934403,2.163025899450195,1.4627397557744726,0.3042343447753326,5.2042884948544375,1.4776885529201509,1.275302099110282,19.295262292950895,16.490429194463474,4.5073764481479355,1.7224569460480275,0.3403396450589199,0.6396603549410818
5.41,6.666795027871657,2.6777368162161004,4.479452984062556,0.5237690864645711,5.192861913669263,0.12194868839744732,3.124589863125491,0.0002853000993989288,0.04073562740172102,12.477440248130492,2.1523090406398544,1.4692481544651068,0.3084428048950391,5.20429005474476,1.477676312658061,1.2753487524925196,19.29518556424861,16.490462204674383,4.505460303415303,1.7225266677966198,0.34071840461381797,0.6392815953861836
5.42,6.666796419198495,2.6770437381860557,4.475460677364612,0.5226721543327427,5.187780210115187,0.12189700808594253,3.122169117708972,0.00028292599796738674,0.04073627520603683,12.479068454121288,2.140886490717208,1.4761380370942039,0.31297547218858845,5.204291606971313,1.4775634420676635,1.2753949198141747,19.29524485974791,16.490495080956105,4.50358591302018,1.7225957230305071,0.34120651702094434,0.638793482979057
5.43,6.666791922928098,2.6768343816425797,4.469647521790522,0.5213497752938603,5.185461330856502,0.12188035134974005,3.1205493375376943,0.0002804820721313186,0.04073926731482087,12.480970817908243,2.1288970548215316,1.4833179798578053,0.3177849653206635,5.204293151640524,1.4773522126799425,1.275440187324424,19.29543985905941,16.49052820864127,4.501772420663578,1.7226641288274607,0.3417967840838334,0.638203215916168
5.44,6.666781605751581,2.677111672251628,4.462100978100197,0.5198218726152447,5.185893435398641,0.12189841041679554,3.1197409446229094,0.0002780008091576437,0.04074452206317211,12.483178141556142,2.116487152076549,1.4906938557675438,0.3228189921559081,5.204294688918851,1.4770464666035152,1.2754841560630936,19.29576813986852,16.490561967891114,4.500038076545129,1.7227319082767618,0.34248062697575943,0.6375193730242421
5.45,6.6667656189234705,2.6778719765864945,4.452931675023355,0.5181106696743292,5.189028185397399,0.12195038928748698,3.1197426038456424,0.0002755137763291167,0.04075192764881235,12.485716636579676,2.103807576532526,1.4981711918109273,0.3280212316565475,5.204296219030095,1.4766514950939593,1.2755264481062298,19.29622526892764,16.49059672788334,4.4983999943426465,1.7227990901464343,0.3432483218856542,0.6367516781143473
5.46,6.666744195551872,2.6791051649396747,4.442270261554509,0.5162400594970841,5.19478338369621,0.12203504551623255,3.1205416700518303,0.0002730509471259824,0.040761347397850624,12.488607775392971,2.0910102079736608,1.5056573882152928,0.3333324038110474,5.204297742251863,1.4761738736708045,1.2755667122013852,19.296804951583837,16.49063284135018,4.4968739380299,1.7228657084798722,0.344089261363358,0.6359107386366436
5.47,6.666717645386467,2.680794854416029,4.4302637638247795,0.5142349691695403,5.203046437439528,0.12215074176526353,3.122114972534737,0.00027064012982498973,0.04077262470648618,12.491868277633438,2.078244772967232,1.513063781606788,0.3386914454259808,5.2042992589112105,1.4756212583687505,1.2756046285769689,19.29749923722668,16.49067063965078,4.495474146003166,1.722931802125685,0.3449922295722953,0.6350077704277063
5.48,6.666686347527778,2.682918807749331,4.4170717129093635,0.5121207542200766,5.213678341984618,0.1222955052061897,3.124429843531077,0.0002683065432452084,0.0407855880488096,12.495510202993952,2.0656558486721934,1.520307399529862,0.34403675179794546,5.20430076937968,1.4750021595339111,1.275639912840256,19.298298762717174,16.490710428492168,4.494213193413675,1.7229974142201043,0.34594567280013744,0.6340543271998642
5.49,6.666650741305305,2.6854494751023688,4.402862206890298,0.5099226568680012,5.226517994319583,0.12246709129125362,3.1274453414331305,0.0002660725386398007,0.04080005622599348,12.49954113831767,2.053380227543139,1.5273123412213219,0.34930743123553937,5.204302274067817,1.4743257033757367,1.2756723188785533,19.29919302297406,16.490752484396378,4.493101894506234,1.7230625916313276,0.34693795594423105,0.6330620440557705
5.5,6.666611315762057,2.6883546529871993,4.387808119584997,0.5076653434725824,5.241386593489619,0.12266304708293707,3.131113593333486,0.00026395745677871153,0.04081584243194203,12.503964458057778,2.041544737780368,1.534010766492902,0.3544444957267302,5.204303773419349,1.4736013939475063,1.2757016407314528,19.30017065419449,16.490797051979026,4.492149244566629,1.723127384379039,0.3479575929977184,0.6320424070022831
5.51,6.666568598318534,2.6915982222451555,4.372083602288411,0.5053725270494851,5.258091926573106,0.12288077236623307,3.135381176857331,0.00026197760080480493,0.04083275801472633,12.508779630754871,2.030264552755639,1.5403434962592837,0.3593919509850778,5.204305267905169,1.4728388861488273,1.2757277135283385,19.30121971589373,16.4908443420007,4.491362396632858,1.723191845042439,0.34899344521483594,0.6310065547851655
5.5200000000000005,6.666523143002277,2.6951409423439148,4.355861012448118,0.5030666874148885,5.27643238410473,0.1231175755853584,3.140190485056242,0.0002601463225098123,0.0408506155035968,12.5139825581024,2.0196420485313054,1.5462602167789212,0.36409773468977347,5.20430675801723,1.4720477791734192,1.275750413460986,19.302327960783444,16.490894530249072,4.4907466731021755,1.7232560281656353,0.3500348800580314,0.6299651199419699
5.53,6.666475518861362,2.698941258692,4.339308337735815,0.5007688778198663,5.296200575576731,0.12337072316153844,3.1454810093688153,0.0002584741874868833,0.04086923083762191,12.519565922279835,2.0097661572573173,1.5517193643675806,0.3685144783751019,5.204308244262533,1.47123743764131,1.2757696569700148,19.303483081221533,16.490947757141534,4.490305604684815,1.7233199896724416,0.35107189109125,0.6289281089087514
5.54,6.666426298962491,2.7029560951388945,4.32258714325802,0.49849861116095623,5.317186479176279,0.12363748133319481,3.15119050558516,0.00025696919581052856,0.040888425090828025,12.525519528684022,2.0007121775431855,1.556687741868241,0.37260008058857325,5.204309727157269,1.470416844122082,1.2757853992537413,19.304672925891804,16.491004127984606,4.490040992409973,1.7233837862979766,0.3520951801662366,0.6279048198337648
5.55,6.666376050346852,2.707141604574478,4.305851041969813,0.49627381431137874,5.339180088114468,0.12391515020695994,3.1572560142274937,0.00025563704188099413,0.04090802563105179,12.531830632726134,1.992541979768442,1.5611399330371094,0.3763180871944483,5.2043112072212425,1.4695944849700786,1.2757976322330333,19.305885682089546,16.49106371380249,4.489952987726886,1.7234474750439022,0.3530962048232061,0.6269037951767954
5.5600000000000005,6.666325325198585,2.711453857072152,4.289244640905019,0.49411083621264634,5.361973567068921,0.12420109047707509,3.1636147243854476,0.00025448139098583884,0.04092786682939735,12.538484243014272,1.9853045217636176,1.565057584495772,0.37963789374061024,5.20431268497262,1.4687782683165929,1.2758063821242887,19.30711002246859,16.49112655262105,4.4900401853578895,1.723511112661846,0.35406719619815397,0.6259328038018473
5.57,6.666274653380891,2.7158494518785647,4.272902909722108,0.4920244972544276,5.385362947000053,0.12449274336831989,3.1702046804543333,0.00025350415669804884,0.04094779050874478,12.545463396896956,1.9790366005074607,1.5684286128990501,0.382534786593489,5.2043141609230545,1.4679754720371294,1.2758117067455033,19.308335216746197,16.491192651110513,4.49029972469766,1.7235747551681158,0.35500115278654626,0.6249988472134551
5.58,6.666224536492865,2.720286039961712,4.25695092463928,0.49002816942239197,5.409149381757673,0.12478764435350592,3.176965330708544,0.0002527057726728961,0.04096764606227173,12.552749404945137,1.9737637749584644,1.57124638662429,0.3849898384172453,5.204315635573246,1.467192719718276,1.2758136926661885,19.30955120871273,16.4912619865035,4.490727396176168,1.7236384573933985,0.3558918144760438,0.6241081855239575
5.59,6.66617544336611,2.7247227576237196,4.241503887928173,0.4881338736005689,5.433140052799969,0.12508343196482347,3.183837940612862,0.0002520854374806164,0.04098729046747522,12.560322066047492,1.9695013752222892,1.5735089299912792,0.38698969478643164,5.204317109408902,1.466435978421067,1.2758124523274275,19.31074866415741,16.49133450867114,4.491317748660925,1.7237022725665971,0.356733623950257,0.6232663760497443
5.6000000000000005,6.66612780696755,2.7291205703808084,4.226667368769089,0.4863523867618486,5.457148767395506,0.12537785249939867,3.190765882801546,0.0002516413444271211,0.041006588113433766,12.56815985381423,1.9662555504591754,1.5752181771403813,0.38852627240044285,5.204318582897142,1.4657105748321808,1.2758081212040673,19.311918992662278,16.49141014229275,4.492064195773805,1.7237662519336427,0.3575216789994582,0.6224783210005431
5.61,6.66608202259773,2.733442530994726,4.212537698204248,0.48469335106439143,5.480996312288566,0.12566876154581413,3.197694822790507,0.00025137087847907605,0.0410254106021299,12.576240076813953,1.9640243054691575,1.5763792994986494,0.3895963950321927,5.204320056483312,1.4650212253298043,1.2758008550811242,19.313054347657527,16.491488789047715,4.492959119026177,1.7238304444109254,0.3582516803037127,0.6217483196962886
5.62,6.666038447156856,2.737653963921407,4.199202458806481,0.48316538144021765,5.504510626624873,0.12595412294621305,3.2045728239104405,0.0002512707765631359,0.041043636460116106,12.584539016949295,1.962798498087077,1.5770001088502883,0.39020139306263474,5.20432153058818,1.4643720752596796,1.2757908274845675,19.314147610235302,16.491570329775335,4.493993966679693,1.7238948962700924,0.3589198778857246,0.6210801221142767
5.63,6.6659973994456,2.7417225759946047,4.186741033666458,0.48177616280335733,5.527526827632316,0.12623200658306757,3.2113503801646184,0.0002513372850345458,0.04106115085950442,12.59303204674131,1.9625627562690857,1.5770905696213016,0.3903466741096123,5.20432300560552,1.4637667451448924,1.2757782273107234,19.31519235872376,16.491654626563022,4.4951593471362115,1.7239596508562833,0.3595230185402763,0.620476981459725
5.64,6.6659591610719096,2.745618520192086,4.175225145678305,0.4805325444463918,5.549887171651396,0.1265005843120291,3.2179804117730297,0.00025156621961574,0.041077845400867494,12.601693733464064,1.9632963389206037,1.576662338840805,0.39004132223859084,5.204324481899989,1.4632083785060253,1.2757632566472406,19.316182831572338,16.491741524730973,4.496445117135501,1.7240247483315123,0.36005829663436417,0.6199417033656371
5.65,6.6659239780886645,2.7493144020345364,4.164719401864753,0.4794406065553866,5.57144094381777,0.12675812759215918,3.2244182157144383,0.0002519531995957531,0.041093617567564675,12.610497927578928,1.964973823194005,1.5757285410774526,0.3892976357285416,5.204325959805344,1.4626996915722874,1.2757461288270906,19.317113882189016,16.49183085469074,4.497840463736706,1.7240902254497268,0.3605233089595411,0.6194766910404601
5.66,6.665892063100306,2.752785245458645,4.155281782458375,0.4785057294271832,5.592044329027756,0.1270030003766918,3.2306213899329532,0.0002524934725646601,0.041108371037914926,12.619417842620061,1.9675657780335962,1.5743034541103598,0.3881307678560431,5.204327439622962,1.4622430217300084,1.275727066695931,19.317980930403785,16.49192243367096,4.499333980739123,1.7241561153582052,0.36091601675173685,0.6190839832482644
5.67,6.665863597516272,2.756008438678047,4.146964061321443,0.47773264844310775,5.611560298989609,0.12723365820476049,3.2365497595283172,0.0002531821586989821,0.04112201476738374,12.628426128853441,1.9710393076297799,1.5724023187544804,0.38655837361573886,5.20432892162056,1.4618403717644377,1.2757063010812222,19.318779915159947,16.492016067293232,4.500913740024237,1.724222447421065,0.36123471209545666,0.6187652879045445
5.68,6.665838733850869,2.758963666799067,4.13981216058296,0.4771254772319707,5.629858551464561,0.12744864227752886,3.242165301518782,0.00025401410014123135,0.041134463594526466,12.637494943611129,1.975358431131456,1.5700413389696894,0.38460022989885356,5.204330406031117,1.4614934499444383,1.2756840694359826,19.31950724914935,16.492111551012155,4.50256735868402,1.7242892470638536,0.3614779912040722,0.6185220087959291
5.69,6.665817598143101,2.7616328263519136,4.133866415825255,0.47668773250473156,5.646815484570267,0.1276465806952921,3.247432074591347,0.00025498413600364236,0.04114563732700472,12.646596022008184,1.9804844473081673,1.567237587638355,0.3822779650534767,5.204331893052011,1.461203705658294,1.2756606146559555,19.320159775345342,16.492208671426784,4.504282062086071,1.7243565356406487,0.3616447354579831,0.6183552645420183
5.7,6.665800292263725,2.7639999373318407,4.129161753508776,0.47642234191114485,5.662314248751471,0.12782618246570318,3.2523161566151835,0.0002560866958133854,0.04115546169839315,12.65570074890448,1.9863761935492317,1.5640089961726615,0.3796148102781055,5.204333382844308,1.4609723597609945,1.275636184038183,19.320734727668537,16.4923072074716,4.50604474402413,1.724424330321256,0.3617340996224439,0.6182659003775575
5.71,6.665786895996649,2.766051060738162,4.125727780017858,0.47633162549261,5.676244884156132,0.1279862421844551,3.256785609656269,0.0002573163060586527,0.04116386719217573,12.664780236647411,1.992990145997521,1.560374535547268,0.37663531845521003,5.204334875532209,1.460800428764032,1.275611028352151,19.321229697440497,16.49240693150247,4.507842025121418,1.7244926439972026,0.36174550571740977,0.6182544942825916
