t,R,Shc,PI3K,HRG,R_HRG,R_HRG2,Internalisation,RP,R_Shc,R_ShP,ShP,R_ShGS,ShGS,GS,R_PI3K,R_PI3Kstar,PI3Kstar,RasGTP,RasGDP,Akt_PIPP,RAF_star,RAF,MEKP,MEKPP,P,PIP3,Akt,Akt_PIP3,Akt_PIP,MEK,ERK,ERKP,ERKPP
6.140000000000001,75.65380253807206,994.7400502842354,9.975176654780224,5.65380253807201,3.6680121519030178,0.1298530103406943,5.5352819066054484e-05,0.032686926146037604,0.15667153020556193,0.019927326003808584,5.013360518020649,-0.0033399628551991634,0.0733303043893494,9.93000965846585,0.0026696361568194034,0.0005688361957091223,0.02158487286727019,0.0031141417155343292,119.99688585828443,0.0002683386191908856,99.73250541550013,0.26749458449967867,3.724217841391912,115.96006900974982,799.994599062029,0.00018297532403555914,9.994782037354506,0.00395022201647658,0.000999402009839286,0.3157131488582854,972.0553014907215,27.286654030273464,0.6580444790059938
6.15,75.64870013467174,994.7090464182148,9.975057532154404,5.648700134671693,3.6706817673730896,0.13018159614086747,5.568030549225258e-05,0.03281038341599428,0.1572822790659454,0.020073022205102424,5.043333925292722,-0.0033448618916963792,0.07360921711271828,9.92973564477898,0.0026799086818017834,0.0005710410541128685,0.02169151810970346,0.0031272366259619522,119.996872763374,0.0002706613249997824,99.73207063298739,0.26792936701242387,3.6985459703357213,115.98915137394923,799.9945696220275,0.0001838822715073889,9.994753504300444,0.003969813087348376,0.0010060212872204227,0.3123026557150724,971.9834890620116,27.355077999442244,0.6614329385471324
6.16,75.64360272683774,994.6779268196782,9.974938146937054,5.643602726837699,3.673343130685411,0.13051007934473738,5.6009027218854705e-05,0.0329339861267298,0.15789384445726282,0.020219417413873144,5.073421180228017,-0.0033497074354941155,0.07388844565772505,9.92946126177777,0.0026901936541594627,0.0005732486499690496,0.021798410758839103,0.0031403539000131914,119.99685964609995,0.00027299905216558674,99.73163585666026,0.26836414333954367,3.673065490024737,116.01800577962943,799.9945400913774,0.00018479133504546187,9.994724882713943,0.00398944983825818,0.0010126683956454962,0.3089287303458469,971.9116659968134,27.423503389354785,0.6648306138327662
6.17,75.63851030901333,994.6466913639814,9.974818499726775,5.638510309013279,3.6759962564673314,0.1308384582700284,5.633898569695902e-05,0.03305773358737503,0.15850622307110038,0.020366512609402913,5.103622411288032,-0.003354499248924243,0.0741679882986868,9.929186510950238,0.0027004910144309557,0.0005754589705959298,0.02190555028822145,0.0031534934798648187,119.99684650652009,0.0002753518602964048,99.73120108653958,0.26879891346021223,3.6477751275175256,116.04663388628056,799.9945104700923,0.0001857025101866313,9.994696172604023,0.004009132171928856,0.0010193433637646528,0.30559098620193503,971.8398324393556,27.491930058685163,0.6682375019601319
6.18,75.63342287564916,994.615339927207,9.974698591124007,5.633422875649109,3.6786411593385977,0.13116673124197814,5.6670182370649836e-05,0.033181625139932225,0.15911941159474619,0.02051430875310891,5.133937746216728,-0.003359237112461939,0.07444784334060536,9.928911393771857,0.002710800703163012,0.0005776720033210094,0.02201293616953159,0.0031666553076554298,119.99683334469229,0.00027771980902157657,99.7307663226462,0.2692336773535945,3.622673616412401,116.07503734326792,799.9944807581865,0.00018661579245162274,9.994667373980343,0.004028859990731134,0.0010260462199161867,0.3022890403196941,971.7679885328445,27.560357867144322,0.6716536000121889
6.19,75.62834042120309,994.5838723861144,9.974578421731312,5.628340421203042,3.6812778539147257,0.13149489659310806,5.7002618677462065e-05,0.033305660094200905,0.1597334067253608,0.02066280680383667,5.164367312084992,-0.003363920790614828,0.07472800906166067,9.928635911728955,0.002721122661064898,0.0005798877354939473,0.022120567872151196,0.0031798393255261423,119.99682016067443,0.00028010295801087246,99.73033156500097,0.26966843499884313,3.5977596965229965,116.1032177894389,799.9944509556744,0.00018753117734132286,9.994638486853251,0.004048633196604664,0.0010327769921461441,0.29902251403811786,971.69613441936,27.628786675589843,0.675078905051143
6.2,75.6232629401403,994.5522886181728,9.974457992153086,5.623262940140239,3.6839063548041873,0.13182295266338162,5.733629604808442e-05,0.033429837777573766,0.1603482051604298,0.020812007704705857,5.1949112352615785,-0.003368550057723801,0.07500848375790495,9.92836006629982,0.0027314568289055273,0.0005821061544780202,0.02222844486355423,0.0031930454755964917,119.99680695452436,0.0002825013669578969,99.7298968136247,0.27010318637510095,3.573032114110902,116.13117685355458,799.994421062572,0.00018844866034011296,9.994609511233731,0.004068451691129288,0.00103953570819452,0.29579103233453885,971.6242702399564,27.697216345920246,0.6785134141242293
6.21,75.61819042693324,994.520588501558,9.974337302995663,5.61819042693319,3.6865266766091556,0.1321508978001894,5.7671215906376894e-05,0.03355415751583052,0.16096380359900592,0.02096191238982071,5.225569641415182,-0.003373124687090155,0.07528926572479244,9.9280838589623,0.002741803147525547,0.000584327247650593,0.022336566609183258,0.003206273699964024,119.99679372629998,0.00028491509558485064,99.72946206853831,0.27053793146150074,3.548489621840257,116.1589161541058,799.994391078895,0.00018936823691482395,9.994580447133428,0.004088315375502368,0.001046322395497198,0.29259422405394847,971.5523961346255,27.765646741113567,0.6819571242618678
6.22,75.61312287606229,994.4887719152064,9.974216354867888,5.613122876062245,3.6891388339269318,0.1324787303585467,5.8007379668840125e-05,0.0336786185865973,0.16158019873098528,0.021112521811886043,5.256342655467429,-0.0033776444223588484,0.07557035320536318,9.927807291216997,0.0027521615577093756,0.0005865510023889248,0.022444932572036367,0.003219523940641711,119.99678047605931,0.0002873442036550763,99.72902732976264,0.27097267023716193,3.524130978888031,116.18643729832141,799.9943610046607,0.00019028990251126397,9.994551294564722,0.004108224150461406,0.0010531370811737817,0.2894317227905717,971.4805122421369,27.834077725392454,0.6854100324715434
6.23,75.60806028201432,994.4568387386807,9.974095148379638,5.608060282014269,3.6917428413459783,0.13280644870060662,5.8344788745953115e-05,0.03380322033193128,0.1621973872641247,0.021263836873742746,5.287230401710784,-0.003382109045876234,0.0758517445161891,9.927530364529689,0.0027625320005077703,0.0005887774061055042,0.022553542213771136,0.0032327961397166593,119.99676720386024,0.00028978875093895606,99.72859259731861,0.2714074026811981,3.4999549506704772,116.21374188477098,799.9943308398864,0.00019121365256351294,9.994522053540525,0.004128177916490718,0.0010599797920575536,0.28630316455855265,971.408618700458,27.902509163788892,0.6888721357541009
6.24,75.60300263928367,994.4247888522686,9.973973684142875,5.603002639283628,3.6943387134486487,0.13313405119602312,5.8683444541190704e-05,0.03392796207329291,0.16281536590418955,0.0214158584792226,5.318233003721671,-0.0033865183266183247,0.07613343795256271,9.927253080374056,0.002772914417000899,0.0005910064462218758,0.022662394993924622,0.003246090239234003,119.99675390976073,0.0002922487972377407,99.7281578712271,0.27184212877271186,3.4759603090462448,116.24083150150362,799.9943005845904,0.00019213948248736248,9.994492724074426,0.004148176573675351,0.0010668505546731198,0.2832081894501391,971.3367156464542,27.970940922454506,0.6923434310922046
6.25,75.59794994237205,994.3926221369653,9.973851962771485,5.59794994237201,3.6969264648108404,0.13346153622186432,5.9023348451196385e-05,0.03405284313291397,0.1634341313574651,0.021568587525981966,5.349350584376662,-0.003390872036595251,0.07641543181081979,9.926975440225776,0.002783308748330933,0.000593238110174427,0.022771490370031587,0.0032594061812164037,119.99674059381874,0.0002947244023800586,99.727723151509,0.2722768484907956,3.452145832252529,116.26770772635972,799.9942702387915,0.00019306738768130123,9.994463306180666,0.004168220021723314,0.0010737493952410828,0.2801464413877521,971.2648032159367,28.039372868612208,0.6958239154520124
6.26,75.59290218578886,994.36033847451,9.973729984881851,5.592902185788812,3.699506110003958,0.13378890216264722,5.9364501865410066e-05,0.03417786283198913,0.16405368031945392,0.021722024930345855,5.380583265823754,-0.003395169963661836,0.07669772437978017,9.926697445583883,0.0027937149355771462,0.0005954723854096063,0.022880827797185154,0.00327274390761551,119.99672725609234,0.0002972156262364229,99.72728843818527,0.27271156181452855,3.428510304867287,116.29437212609169,799.9942398025092,0.00019399736352276902,9.994433799874217,0.004188308159883767,0.0010806763396732709,0.2771175690410314,971.1928815435057,28.107804870718795,0.6993135857764426
6.2700000000000005,75.58785936405013,994.327937747286,9.97360775109125,5.587859364050087,3.7020776635892996,0.13411614741023725,5.970690616708746e-05,0.03430302049562723,0.16467400950520522,0.021876171561355715,5.411931169561105,-0.003399411877763866,0.07698031396376143,9.926419097914005,0.002804132920092314,0.0005977092593973847,0.022990406729281553,0.003286103360445135,119.9967138966395,0.00029972252867782373,99.72685373127682,0.2731462687229851,3.4050525178988513,116.32082625884989,799.9942092757638,0.000194929405378772,9.994404205170568,0.004208440887178805,0.001087631413585662,0.27412122325125965,971.1209507629897,28.176236798007103,0.7028124390041308
6.28,75.58282147167938,994.295419838397,9.973485262019066,5.582821471679337,3.704641140122223,0.1344432703639223,6.005056273252374e-05,0.03442831544907958,0.16529511562592078,0.022031028291984032,5.443394416377108,-0.003403597557272618,0.07726319886484968,9.926140398692425,0.0028145626432438376,0.0005999487196211754,0.02310022661809169,0.0032994844816799387,119.99670051551827,0.00030224516960647543,99.72641903080456,0.2735809691952285,3.3817712687111374,116.34707167232607,799.9941786585758,0.000195863508597966,9.994374522085884,0.004228618102230577,0.001094614642288475,0.27115705896278997,971.0490110071169,28.244668520828853,0.7063204720552357
6.29,75.57778850320739,994.2627846316477,9.97336251828649,5.577788503207321,3.7071965541511975,0.1347702694303687,6.039547293125092e-05,0.03455374701854428,0.1659169953940027,0.022186595985958797,5.474973126366341,-0.003407726781104009,0.07754637738662747,9.925861349394479,0.0028250040464702936,0.0006021907535806775,0.023210286913482422,0.003312887213278934,119.99668711278667,0.00030478360894847534,99.72598433678948,0.2740156632103126,3.3586653609997246,116.37310990422228,799.9941479509671,0.00019679966851254057,9.994344750636971,0.004248839703302473,0.0011016260507895309,0.2682247347779878,970.9770624075929,28.313099910573325,0.7098376818346608
6.3,75.57276045317215,994.2300320115462,9.973239520516657,5.572760453172089,3.7097439202183775,0.13509714302356263,6.074163812600939e-05,0.03467931453064405,0.16653964552032355,0.022342875497973022,5.506667418929104,-0.003411799325895005,0.0778298478318326,9.925581951494063,0.0028354570712522255,0.000604435348792006,0.023320587063321806,0.0033263114971760475,119.99667368850278,0.0003073379066570703,99.72554964925251,0.2744503507472808,3.335733604689391,116.39894248213152,799.9941171529595,0.00019773788043740353,9.994314890841277,0.004269105588281442,0.00110866566379609,0.2653239131790922,970.9051050950692,28.381530839701398,0.7133640652302622
6.3100000000000005,75.56773731611888,994.1971618632936,9.973116269334193,5.5677373161188255,3.7122832528575067,0.1354238895649724,6.108905967286395e-05,0.03480501731411096,0.16716306272253612,0.02249986767310957,5.538477412775381,-0.0034158149745470347,0.07811360850950033,9.925302206465048,0.002845921659202509,0.0006066824927881285,0.02343112651383952,0.0033397572753122596,119.99666024272464,0.0003099081227000236,99.72511496821463,0.274885031785169,3.3129748162220336,116.4245709240482,799.9940862645758,0.0001986781396732789,9.994284942716856,0.00428941565474522,0.0011157335057097523,0.26245425972976466,970.8331391992634,28.44996118161826,0.7168996191192348
6.32,75.56271908660001,994.1641740727911,9.972992765365538,5.56271908659996,3.714814566595433,0.13575050748341191,6.143773892112438e-05,0.03493085469848411,0.16778724371844086,0.022657573347328087,5.570403225922833,-0.0034197735093840546,0.07839765772926989,9.925022115780116,0.0028563977519948714,0.0006089321731188867,0.02354190470937124,0.0033532244896114717,119.99664677551034,0.00031249431706850304,99.72468029369679,0.27531970630300323,3.2903878183161965,116.44999673802616,799.9940552858395,0.000199620441504508,9.994254906282398,0.004309769799914634,0.0011228296006307488,0.25961544365763983,970.7611648488729,28.518390810764494,0.7204443403634321
6.33,75.55770575917514,994.1310685266327,9.97286900923879,5.557705759175079,3.7173378759514586,0.13607699521504119,6.178767721342395e-05,0.035056826013825135,0.16841218522848353,0.02281599334695747,5.602444975702306,-0.00342367471351945,0.07868199380274801,9.924741680910772,0.0028668852913909743,0.0006111843773510136,0.023652921092490346,0.003366713081990523,119.99663328691798,0.00031509654977248855,99.72424562572,0.2757543742798012,3.267971439979809,116.47522142242597,799.9940242167745,0.00020056478120018012,9.994224781557202,0.0043301679206781156,0.0011299539723584888,0.2568071375942189,970.6891821716193,28.586819602570092,0.7239982258113278
6.34,75.55269732841091,994.0978451120966,9.972745001583611,5.552697328410855,3.719853195437045,0.13640335120331362,6.213887588580167e-05,0.03518293058971235,0.1690378839769252,0.0229751284880874,5.634602778764966,-0.0034275183701837414,0.07896661504328868,9.924460903326896,0.0028773842192529246,0.000613439093067966,0.023764175104090922,0.003380222994364057,119.9966197770056,0.00031771488083790086,99.72381096430523,0.27618903569457237,3.245724516436702,116.50024646612525,799.9939930574058,0.00020151115401484412,9.994194568561172,0.004350609913607093,0.0011371066443940621,0.2540290174380439,970.6171912942762,28.655247433425732,0.7275612722989243
6.3500000000000005,75.54769378888133,994.0645037171713,9.972620743031472,5.547693788881273,3.7223605395564547,0.13672957389914356,6.249133626744668e-05,0.03530916775888857,0.16966433668777992,0.02313497957877163,5.66687675106014,-0.003431304265076211,0.07925151976682453,9.924179784498252,0.00288789447750146,0.0006156963078714426,0.02387566618317851,0.0033937541686314054,119.99660624583133,0.000320349370313617,99.72337630947348,0.27662369052631675,3.2236458893595725,116.52507334794691,799.9939618077582,0.00020245955518671252,9.994164267314849,0.00437109567491724,0.0011442876399319747,0.25128076269351257,970.5451923425966,28.723674180756568,0.7311334766476403
6.36,75.54269513516748,994.0310442305321,9.972496234215408,5.542695135167417,3.7248599228060355,0.13705566176075737,6.284505968092908e-05,0.03543553685421257,0.17029154008828176,0.02329554741718529,5.6992670078553065,-0.0034350321843652355,0.07953670629118496,9.92389832589318,0.0028984160081523126,0.0006179560093804766,0.023987393767081457,0.003407306546689357,119.99659269345328,0.00032300007826425965,99.72294166124577,0.27705833875402636,3.2017344066619775,116.54970353721275,799.993930467858,0.00020340997993947398,9.994133877839372,0.004391625100507649,0.0011514969818673772,0.24856205612526577,970.4731854413858,28.792099722948507,0.7347148356665453
6.37,75.53770136185754,993.9974665415413,9.972371475769984,5.537701361857471,3.727351359674008,0.1373816132537012,6.320004744220719e-05,0.035562037210369546,0.17091949090892544,0.02345683279212354,5.731773663736555,-0.00343870191683964,0.07982217293776775,9.923616528979073,0.002908948753317686,0.0006202181852321619,0.024099357291488203,0.003420880070434461,119.99657911992952,0.00032566706476859215,99.72250701964312,0.2774929803566853,3.1799889224737736,116.57413849381277,799.9938990377316,0.00020436242348261362,9.99410340015648,0.004412198085967859,0.0011587346927960927,0.24587258371346785,970.4011707145094,28.86052393933858,0.7383053461527492
6.38,75.53271246354677,993.9637705402455,9.972246468331257,5.532712463546706,3.7298348646403316,0.13770742685083243,6.355630086064411e-05,0.03568866816396769,0.17154818588362297,0.023618836482996362,5.764396832609986,-0.003442313254077195,0.08010791803171786,9.92333439522236,0.002919492655208329,0.000622482823081874,0.024211556190475738,0.0034344746817645618,119.9965655253182,0.00032835038991845894,99.72207238468653,0.27792761531327,3.1584082971249625,116.5983796682672,799.9938675174061,0.00020531688101165614,9.994072834288495,0.0044328145265831505,0.0011660007950150138,0.24321203460784924,970.3291482849033,28.928946710205675,0.7419050048917407
6.390000000000001,75.52772843483768,993.9299561173962,9.972121212537044,5.527728434837615,3.732310452177656,0.13803310103240884,6.391382123881049e-05,0.03581542905015672,0.17217762174641021,0.02378155925976534,5.7971366276852905,-0.00344586598430302,0.08039393989643286,9.92305192608787,0.0029300476560971387,0.0006247499106025815,0.024323989896279086,0.003448090322563481,119.9965519096774,0.00033105011382757854,99.72163775639704,0.27836224360274786,3.136991397397525,116.62242850116651,799.9938359069092,0.00020627334770618547,9.994042180258377,0.004453474317291485,0.0011732953105159927,0.24058010143596426,970.2571182745047,28.997367916840815,0.7455138086552344
6.4,75.52274927033982,993.8960231644263,9.9719957090266,5.522749270339746,3.734778136750116,0.13835863428598383,6.427260987271319e-05,0.03594231920617094,0.17280779523502254,0.023945001882996027,5.82999316149485,-0.0034493598988108213,0.08068023685936417,9.922769123039448,0.0029406136983593546,0.0006270194354859685,0.024436657839576405,0.003461726934719269,119.99653827306524,0.0003337662966207233,99.72120313479572,0.2787968652040789,3.1157370962436897,116.64628642385007,799.9938042062695,0.00020723181873229246,9.994011438089663,0.004474177352736731,0.0011806182609926906,0.23797647990623713,970.1850808043376,29.065787441459157,0.7491317542039795
6.41,75.51777496466981,993.8619715734566,9.971869958440688,5.517774964669738,3.7372379328135703,0.13868402510643094,6.463266805173981e-05,0.036069337970249915,0.17343870308988563,0.024109165103833253,5.862966545889144,-0.0034527947899978158,0.08096680725027804,9.922485987539721,0.0029511907244616302,0.0006292913854423497,0.02454955944942994,0.0034753844601200503,119.99652461553984,0.00033649899843599297,99.72076851990359,0.27923148009621557,3.0946442728603745,116.66995485825785,799.9937724155158,0.00020819228924206707,9.99398060780648,0.004494923527257626,0.001187969667838781,0.2354008688817705,970.1130359944958,29.134205167217676,0.7527588382872576
6.42,75.51280551245138,993.827801237294,9.971743961421552,5.512805512451304,3.739689854815497,0.1390092719959383,6.499399705866925e-05,0.03619648468163729,0.17407034205417493,0.024274049663994275,5.8960568920376515,-0.003456170451355946,0.08125364940127502,9.922202521050082,0.0029617786769630255,0.0006315657482008653,0.024662694153307196,0.00348906284065509,119.9965109371593,0.0003392482794240324,99.72033391174169,0.2796660882581027,3.073711812680556,116.6934352169751,799.9937405346777,0.00020915475437377926,9.993949689433547,0.004515712734891717,0.0011953495521481621,0.23285297034433983,970.0409839641494,29.202620978208152,0.7563950576431518
6.43,75.50784090831533,993.7935120494288,9.971617718612919,5.507840908315265,3.7421339171950403,0.13933437346395186,6.535659816970499e-05,0.03632375868221411,0.17470270887287248,0.024439656297174563,5.929264310432575,-0.003459486679536821,0.08154076164782358,9.921918725031714,0.0029723774985039265,0.000633842511509231,0.02477606137709032,0.003502762018211298,119.99649723798174,0.00034201419974673464,99.71989931033112,0.28010068966867774,3.052938607137977,116.71672890334071,799.9937085637855,0.00021011920925196546,9.993918682996169,0.004536544869377349,0.001202757934718744,0.23033248952131166,969.9689248315376,29.27103475946571,0.760040408997536
6.44,75.50288114689957,993.7591039040357,9.97149123065996,5.5028811468995,3.7445701343827738,0.13965932802721723,6.572047265446495e-05,0.03645115931498872,0.17533580029375312,0.02460598572773685,5.962588910887178,-0.0034627432724283276,0.08182814232784373,9.921634600944586,0.0029829871318181865,0.0006361216631343467,0.024889660545108213,0.0035164819346785122,119.99648351806528,0.00034479681957693493,99.71946471569292,0.28053528430687086,3.03232355386777,116.73983731143302,799.9936765028699,0.00021108564898769747,9.993887588520225,0.004557419824159415,0.00121019483604937,0.22783913469921405,969.8968587139879,29.339446396947483,0.7636948890655261
6.45,75.49792622284895,993.7245766959752,9.971364498209235,5.497926222848877,3.7469985208004086,0.13998413420984124,6.608562177596233e-05,0.03657868592193519,0.17596961306877082,0.02477303866883711,5.9960308025330145,-0.0034659400264046053,0.08211578978038683,9.921350150246019,0.0029936075197500786,0.0006384031908630787,0.02500349108017338,0.0035302225319566024,119.99646977746801,0.00034759619909831133,99.71903012784819,0.2809698721516051,3.011865556997438,116.7627618260302,799.9936443519621,0.00021205406867888925,9.993856406032183,0.00457833749239589,0.0012176602763353198,0.22537261697236097,969.8247857279423,29.407855777505134,0.7673584945534405
6.46,75.49297613081539,993.6899303207888,9.97123752190871,5.492976130815323,3.7494190908609846,0.1403087905431839,6.645204679066182e-05,0.03670633784728107,0.17660414395209972,0.024940815825260264,6.029590093826474,-0.0034690767404901646,0.08240370234769519,9.921065374392796,0.0030042386052309997,0.0006406870825015615,0.025117552403579338,0.003543983751947358,119.99645601624802,0.00035041239850356584,99.718595546818,0.2814044531817967,2.991563526682118,116.78550382278318,799.9936121110943,0.0002130244634102874,9.993825135559074,0.00459929776695784,0.001225154275475705,0.22293265053469472,969.7527059889353,29.476262788909086,0.7710312221564962
6.47,75.48803086545784,993.655164674699,9.971110302407729,5.4880308654577865,3.751831858968673,0.14063329556588677,6.681974894847511e-05,0.03683411443641477,0.177239389700864,0.02510931789247001,6.063266892547835,-0.0034721532149662253,0.08269187837454477,9.920780274840423,0.003014880331288522,0.0006429733258756901,0.02523184393512971,0.0035577655365585993,119.9964422344634,0.0003532454779939867,99.71816097262344,0.28183902737635497,2.971416379247313,116.80806466821771,799.9935797802989,0.00021399682825371563,9.993793777128513,0.004620300540434672,0.0012326768530713029,0.22051895253497567,969.6806196116097,29.54466731983117,0.774713068559931
6.48,75.48309042144228,993.6202796546089,9.970982840356985,5.483090421442226,3.7542368395186765,0.14095764782386705,6.718872949277177e-05,0.03696201503589587,0.17787534707519084,0.02527854555661194,6.097061305802206,-0.003475169251376403,0.08298031620827204,9.920494853043106,0.0030255326410473056,0.0006452619088313127,0.025346365093159358,0.0035715678277052202,119.99642843217225,0.00035609549777866335,99.71772640528562,0.2822735947141825,2.951423037178672,116.83044571977942,799.993547359609,0.0002149711582682554,9.99376233076867,0.004641345705138073,0.0012402280284247993,0.21813124304191228,969.6085267097238,29.613069259837737,0.7784040304392651
6.49,75.47815479344177,993.5852751580977,9.970855136408685,5.478154793441713,3.7566340468981356,0.14128184587018786,6.755898966041081e-05,0.03709003899331005,0.17851201283640344,0.025448499495056006,6.130973440024274,-0.0034781246514635385,0.08326901419768548,9.92020911045378,0.0030361954777024473,0.0006475528192309861,0.025461115294403213,0.003585390567292776,119.99641460943266,0.0003589625180775797,99.71729184482562,0.28270815517417436,2.9315824286757914,116.85264832577792,799.9935148490584,0.00021594744849913534,9.993730796508308,0.004662433153077953,0.0012478078205488954,0.2157692455462919,969.5364273960915,29.68146849945296,0.7821041044562954
6.5,75.47322397613631,993.5501510834248,9.970727191216252,5.473223976136246,3.759023495484499,0.14160588826524034,6.793053068172008e-05,0.0372181856575154,0.17914938374989914,0.02561918037558028,6.16500340097346,-0.003481019218798885,0.08355797069478638,9.919923048524014,0.003046868784562253,0.00064984604495939,0.025576093954248695,0.0035992336972450224,119.99640076630271,0.00036184659911493803,99.71685729126459,0.2831427087352197,2.911893488304216,116.87467382558533,799.9934822486814,0.00021692569397987322,9.993699174376733,0.004683562776008883,0.0012554162481546026,0.21343268611045177,969.4643217826896,29.74986493004536,0.7858132872658358
6.51,75.46829796421281,993.5149073295272,9.9705990054343,5.468297964212739,3.761405199645472,0.14192977357673195,6.830335378050806e-05,0.037346454378645644,0.17978745658511805,0.025790588856398455,6.199151293735028,-0.003483852758739388,0.08384718405474505,9.919636668703996,0.003057552505047897,0.0006521415739233629,0.025691300486749925,0.00361309715950416,119.99638690284044,0.0003647478011185495,99.7164227446236,0.2835772553762019,2.8923551569654706,116.8965235496768,799.9934495585127,0.00021790588973239806,9.993667464403808,0.00470473446543275,0.001263053329651841,0.2111212933577297,969.3922099806609,29.818258443824096,0.7895315755157832
6.5200000000000005,75.46337675236519,993.4795437960172,9.970470579718796,5.463376752365122,3.763779173739846,0.14225350037956622,6.867746017409392e-05,0.0374748445079768,0.18042622811387576,0.02596272558666187,6.233417222724554,-0.0034866250774447374,0.0841366526348962,9.91934997244255,0.003068246582668844,0.0006544393940489167,0.025806734304508028,0.003626980896015736,119.99637301910394,0.0003676661843226366,99.7159882049238,0.2840117950759978,2.8729663814835873,116.91819881958212,799.9934167785879,0.00021888803076603656,9.993635666619955,0.004725948112576824,0.0012707190831569566,0.20883479893428894,969.3200921002604,29.886648933897007,0.7932589658434347
6.53,75.45846033529435,993.444060383182,9.970341914726955,5.458460335294285,3.7661454321170194,0.1425770672558832,6.90528510733104e-05,0.037603355397995836,0.1810656951111157,0.026135591206259617,6.267801291687424,-0.0034893359822851205,0.0844263747951851,9.919062961187102,0.0030789509610341195,0.0006567394932827211,0.025922394818749483,0.003640884848736245,119.99635911515122,0.0003706018089655879,99.71555367218633,0.284446327813478,2.8537261147588913,116.93970094796886,799.9933839089427,0.00021987211207817904,9.993603781056148,0.004747203608408197,0.0012784135264900028,0.20657293727224793,969.2479682508861,29.955036294237313,0.79699545487735
6.54,75.45354870770814,993.4084569919828,9.970213011117231,5.453548707708065,3.768503989116904,0.14290047279505302,6.942952768251498e-05,0.03773198640241023,0.18170585435495268,0.026309186345824513,6.302303603699811,-0.0034919852818413185,0.08471634889818873,9.918775636383653,0.0030896655838530845,0.0006590418595922802,0.026038281439346514,0.0036548089596340747,119.99634519104032,0.00037355473528919494,99.7151191464323,0.2848808535675075,2.8346333157554944,116.96103123868689,799.9933509496138,0.00022085812865445386,9.99357180774391,0.004768500843637585,0.0012861366771750268,0.20433544555761746,969.175838541086,30.02342041967712,0.8007410392375921
6.55,75.44864186432137,993.3727335240426,9.970083869549475,5.448641864321309,3.7708548590711417,0.14322371559346497,6.980749119970141e-05,0.03786073687578694,0.18234670262665945,0.026483511626797244,6.33692426118064,-0.003494572786006779,0.08500657330906938,9.91848799947694,0.0031003903949242415,0.000661346480961195,0.026154393574661497,0.0036687531706727588,119.99633124682927,0.0003765250235425515,99.71468462768286,0.28531537231694415,2.815686948957704,116.9821909867419,799.9933179006385,0.00022184607546740895,9.993539746715326,0.004789839708690875,0.001293888552452559,0.20212206430039745,969.103703078492,30.091801205977767,0.804495715530908
6.5600000000000005,75.44373979985578,993.336889881666,9.969954490684563,5.44373979985572,3.7731980563005103,0.14354679425491013,7.018674281631885e-05,0.03798960617426787,0.18298823671081754,0.026658567661321204,6.371663365871555,-0.0034970983057933916,0.08529704639572383,9.918200051910071,0.003111125338158779,0.000663653345398696,0.02627073063190241,0.003682717423845638,119.9963172825761,0.0003795127339723992,99.71425011595916,0.2857498840406411,2.7968859853695327,117.00318147847535,799.9932847620541,0.00022283594747952884,9.993507598003008,0.004811220093774323,0.001301669169256632,0.19993253615510026,969.0315619699633,30.16017854967684,0.8082594803606018
6.57,75.43884250903999,993.3009259678286,9.969824875184537,5.438842509039921,3.775533595116056,0.143869707390384,7.056728371737677e-05,0.03811859365523334,0.18363045339530779,0.026834355052302795,6.40652101884817,-0.0034995616534268153,0.08558776652874135,9.917911795124686,0.003121870357570173,0.0006659624409352319,0.026387292016978942,0.003696701661160282,119.99630329833879,0.00038251792682671924,99.71381561128236,0.286184388717446,2.778229402006237,117.02400399154274,799.9932515338991,0.00022382773964201513,9.99347536164011,0.004832641888848248,0.0013094785442264662,0.1977666064510153,968.9594153215253,30.22855234815343,0.8120323303220507
6.58,75.43394998660952,993.2648416861724,9.969695023712644,5.433949986609454,3.7778614898192813,0.14419245361803554,7.094911508147799e-05,0.03824769867723102,0.18427334947134133,0.027010874393430067,6.441497320523429,-0.003501962642368759,0.08587873208141025,9.91762323056096,0.0031326253972723565,0.0006682737556215765,0.02650407713448455,0.0037107058246355898,119.99628929417531,0.000385540662354983,99.71338111367359,0.28661888632620103,2.7597161817662763,117.04465979494258,799.9932182162121,0.00022482144689463598,9.993443037660324,0.004854104983623807,0.0013173166937094083,0.1956240232911384,968.8872632383606,30.296922499638356,0.8158142620018446
6.59,75.42906222730682,993.2286369410081,9.96956493693326,5.4290622273067575,3.7801817547018084,0.14451503156319861,7.133223808081068e-05,0.03837692060005442,0.1849169217335133,0.02718812626916771,6.476592370646514,-0.003504301087298085,0.08616994142975129,9.917334359657549,0.003143390401482707,0.0006705872775299178,0.026621085387749523,0.0037247298563060274,119.99627527014364,0.0003885810008065179,99.71294662315405,0.2870533768457427,2.741345313517723,117.0651501490743,799.9931848090323,0.00022581706416617773,9.993410626097873,0.004875609267572775,0.0013251836337589411,0.19350453740797743,968.8151058248284,30.365288903193342,0.8196052719789646
