t,MP,BN,MC,MB,RN,MR,PC,PCP,PCC,CC,CCP,RC,PCCP,PCN,PCNP,IN,BC,BCP,BNP
5.74,2.2589090339475932,4.1442003074498,2.480980988654895,10.99589806085836,0.13450415016983047,1.789832445620588,0.16102518960242082,0.12393718602545127,0.7392399413239311,15.642860770475533,0.535306229096214,0.44028707273883655,0.3098252604213649,0.09298112086561336,0.03346921439261237,0.0762107301457401,4.521869804783313,0.15371883717538207,0.12734038237240386
5.75,2.262542240042117,4.15023916025099,2.4848083587405494,10.999087532287689,0.13498574379623474,1.7920673341157363,0.16098017422646094,0.12389765745859728,0.742092328152224,15.692371664711843,0.5358163411899138,0.4414736350455006,0.31130624343501184,0.09327464898104344,0.033586469296762546,0.07665606288137841,4.526311707774689,0.15376457130127663,0.12740012685980362
5.76,2.2661724691052982,4.156268533272377,2.488632568825914,11.002275757739692,0.13546869381081467,1.7942997338823867,0.16093476813012195,0.12385766361785151,0.7449483972459577,15.741946472203042,0.5363251812342598,0.4426618531749335,0.31279106146200586,0.09356830584559989,0.03370382464381917,0.07710313044291195,4.530749642975365,0.15381020075402616,0.1274596563544366
5.7700000000000005,2.2697997269161108,4.162288416769208,2.492453624860196,11.00546273452346,0.13595300413600717,1.7965296493651257,0.16088897515845776,0.12381720917402061,0.7478081380756407,15.791585105573358,0.5368327519419189,0.44385172821756486,0.3142797150358245,0.09386209129948954,0.033821280362315596,0.07755193804725398,4.535183605718734,0.1538557258013664,0.12751897170835452
5.78,2.27342401927572,4.16829880094064,2.4962715328126954,11.008648459970022,0.13643867867887421,1.7987570850162984,0.16084279919772546,0.12377629884279752,0.7506715400922093,15.84128747709782,0.5373390560210397,0.4450432612643813,0.3157722047079258,0.0941560051734677,0.033938836376522896,0.07800249087726673,4.539613591368379,0.15390114671280736,0.12757807377968436
5.79,2.2770453519268368,4.174299676132939,2.500086298599483,11.011832931351233,0.13692572138713532,1.8009820452668122,0.16079624402677453,0.12373493722306722,0.7535385927975401,15.891053499959584,0.5378440961901361,0.44623645340452733,0.3172685309810321,0.09445004732246536,0.03405649262167271,0.07845479420677366,4.5440395952119275,0.15394646375328705,0.1276369634107767
5.8,2.2806637305855055,4.180291032759485,2.5038979281123446,11.01501614591194,0.13741413622705845,1.8032045345377943,0.16074931337545376,0.12369312886042545,0.7564092857167489,15.940883087756093,0.5383478751724502,0.4474313057263064,0.3187686943356317,0.09474421761244264,0.03417424903799701,0.0789088533510958,4.548461612502352,0.1539916771856577,0.12769564143678466
5.8100000000000005,2.2842791609984046,4.18627286115656,2.507706427270963,11.01819810092801,0.13790392714360408,1.8054245572616068,0.16070201102990153,0.12365087836168401,0.7592836083482555,15.990776153608875,0.5388503956857925,0.44862781931898793,0.3202726952777544,0.09503851589668995,0.03429210555998364,0.07936467357788385,4.552879638532433,0.1540367872751676,0.12775410870112944
5.82,2.287891648871323,4.192245151763001,2.5115118019575866,11.021378793632934,0.13839509811029843,1.8076421178549578,0.16065434070286227,0.12360819025236433,0.7621615502250717,16.04073261126751,0.5393516604542012,0.4498259952703034,0.32178053427842057,0.09533294204498537,0.03441006212960778,0.0798222602193302,4.557293668544184,0.15408179428393223,0.1278123660363399
5.83,2.2915011998589545,4.198207895145798,2.5153140580076867,11.02455822120723,0.13888765313636442,1.809857220714993,0.1606063060153659,0.12356506895640566,0.7650431009234372,16.090752375266437,0.5398516722094969,0.45102583466606305,0.32329221176490325,0.09562749594771051,0.034528118698201056,0.0802816186882802,4.561703697716182,0.15412669847015237,0.1278704142613335
5.84,2.2951078196530577,4.204161081778983,2.519113201290667,11.027736380869843,0.13938159620513096,1.8120698702530493,0.16055791065497121,0.12352151897143406,0.7679282499882353,16.14083535957077,0.5403504336778547,0.4522273385934709,0.32480772819620957,0.09592217748030146,0.034646275210308025,0.08074275433907434,4.566109721273019,0.15417150009486846,0.1279282542049014
5.8500000000000005,2.298711513913869,4.2101047022153715,2.522909237646923,11.03091326980624,0.13987693132204412,1.814280070867901,0.16050915825491596,0.12347754473260487,0.7708169869895624,16.190981478625062,0.5408479475894775,0.4534305081383533,0.3263270840036761,0.09621698653057337,0.03476453161611631,0.08120567257651465,4.570511734401967,0.1542161994167596,0.127985886687576
5.86,2.302312288242781,4.216038747154855,2.526702172862702,11.034088885139418,0.14037366253383313,1.8164878269348839,0.16046005234698585,0.12343315055845598,0.7737093015446126,16.241190647768917,0.5413442166821033,0.45463534438396874,0.32785027956700225,0.09651192300945681,0.03488288787635023,0.08167037889958245,4.574909732220575,0.15426079669009551,0.1280433125144703
5.87,2.3059101482781443,4.2219632072049516,2.5304920127582626,11.03726322403161,0.14087179386129806,1.8186931428440551,0.16041059652668663,0.1233883408407705,0.7766051832409996,16.29146278177978,0.5418392436887371,0.45584184841518877,0.32937731529831976,0.09680698681336404,0.035001343945116205,0.08213687874810686,4.579303709890184,0.15430529217191538,0.12810053250038195
5.88,2.3095050996343316,4.227878073032993,2.5342787631316863,11.040436283618961,0.1413713293421542,1.8208960229755575,0.160360794347982,0.12334311992458652,0.7795046216858003,16.341797795795106,0.5423330313448825,0.45705002131569866,0.33090819158813517,0.09710217784787041,0.03511989978071556,0.08260517760089724,4.583693662545054,0.15434968611749575,0.12815754745389474
5.89,2.3130971478596343,4.233783335471148,2.538062429719964,11.043608060965797,0.14187227306071687,1.8230964716822637,0.16031064925038752,0.12329749202601986,0.7824076065396897,16.392195605945076,0.542825582393007,0.45825986416593417,0.33244290876744415,0.09739749604383754,0.03523855535302314,0.08307528104409495,4.588079585244617,0.15439397877725117,0.12821435816645954
5.9,2.316686298538606,4.239678985261134,2.5418430182936107,11.046778553175857,0.1423746290757296,1.8252944933320105,0.1602601647362221,0.12325146143193247,0.785314127433931,16.442656127815113,0.5433168995717566,0.45947137804811444,0.33398146719989913,0.09769294131825124,0.03535731062556284,0.08354719460494302,4.592461473089368,0.15443817040426425,0.12827096543892888
5.91,2.3202725572390936,4.245565013186254,2.545620534607614,11.049947757334213,0.14287840145778882,1.8274900922854715,0.16020934427918992,0.12320503239706196,0.7882241740132223,16.493179277238394,0.5438069856211106,0.4606845640435311,0.3355238672336778,0.09798851359430064,0.03547616556471424,0.08402092383828791,4.596839321161881,0.15448226125041525,0.12832737006788672
5.92,2.3238559294581127,4.251441410206192,2.549394984351183,11.053115670447108,0.14338359432770234,1.829683272873107,0.1601581912314893,0.12315820903967298,0.7911377359792907,16.543764971100437,0.5442958432869528,0.4618994232296072,0.33707010915160285,0.09828421282158649,0.03559512014900564,0.08449647441573292,4.6012131244681695,0.1545262515624712,0.1283835728317828
5.93,2.3274364207263263,4.257308167196848,2.553166373244774,11.056282289558235,0.14389021178242645,1.8318740394397295,0.16010670900303636,0.12311099554285775,0.7940548030067737,16.594413125786875,0.5447834753123623,0.46311595668560357,0.3386201932675423,0.09858003893716352,0.035714174351194464,0.08497385195341946,4.605582878050617,0.15457014158962806,0.12843957451768098
5.94,2.3310140365647665,4.263165275058064,2.556934706999842,11.059447611700184,0.1443982579258007,1.8340623963258569,0.1600549009877673,0.123063396071318,0.7969753647777793,16.645123657824357,0.5452698844409212,0.46433416549018114,0.34017411988617746,0.09887599188156215,0.035833328145640046,0.08545306208371589,4.6099485769418935,0.1546139315804048,0.1284953759102216
5.95,2.3345887824217484,4.269012724870572,2.5606999912600235,11.06261163382267,0.14490773691350373,1.836248347840027,0.16000277045764857,0.12301541465049022,0.7998994110315085,16.69589648480927,0.5457550734207333,0.46555405071764927,0.34173188924354575,0.09917207162183604,0.03595258151891819,0.08593411056067116,4.61431021609966,0.1546576217781644,0.1285509777756431
5.96,2.338160663773932,4.2748505076445955,2.5644622316953907,11.065774352907708,0.1454186528810084,1.8384318983032433,0.15995032073218796,0.1229670553600938,0.8028269314849095,16.74673152392106,0.54623904499814,0.4667756134440138,0.34329350160244115,0.09946827811470071,0.03607193445284298,0.08641700309090558,4.618667790510811,0.15470121242827964,0.12860638088735665
5.97,2.341729686091712,4.280678614405909,2.568221433970123,11.068935765929817,0.1459310099683031,1.8406130520335893,0.1598975551212118,0.12291832226795568,0.8057579158593501,16.797628692429736,0.546721801919607,0.46799885474483843,0.3448589572194827,0.09976461131905123,0.03619138693023927,0.08690174539183912,4.62302129515641,0.15474470377569677,0.1286615860172363
5.98,2.3452958547751406,4.286497036355067,2.5719776036825244,11.072095869781373,0.1464448123657922,1.8427918133173153,0.15984447682106873,0.12286921930776284,0.8086923539287083,16.8485879086315,0.5472033469345255,0.46922377569111184,0.346428256283465,0.10006107121886466,0.03631093894552198,0.08738834330032502,4.6273707249483715,0.15478809606047111,0.12871659391961762
5.99,2.3488591752507326,4.292305764626873,2.5757307464556813,11.075254661385653,0.14696006424491387,1.8449681864526475,0.15979108907079703,0.12281975046366488,0.8116302354471079,16.899609090436496,0.5476836827911865,0.4704503773555436,0.3480013990086977,0.10035765778868232,0.036430590488745904,0.08787680260828636,4.631716074824621,0.15483138952449788,0.12877140535543416
6.0,2.3524196529396586,4.298104790369411,2.5794808679076326,11.078412137659356,0.1474767697809903,1.847142175735248,0.15973739510071636,0.12276991970997994,0.8145715501728247,16.95069215583091,0.548162812237868,0.47167866081043835,0.3495783856040744,0.10065437100485237,0.03655034155080856,0.0883671291170404,4.636057339718378,0.15487458440931395,0.12882602108431523
6.01,2.3559772931927028,4.3038941049056705,2.5832279735902506,11.081568295435021,0.14799493320009943,1.8493137854280879,0.15968339802704043,0.12271973088889455,0.8175162879176148,17.00183702381647,0.5486407380244153,0.4729086271231867,0.35115921620909923,0.10095121086824668,0.03667019213398475,0.08885932874926117,4.640394514496847,0.15491768095163932,0.12888044184850636
6.0200000000000005,2.359532101386157,4.309673699495257,2.586972069079385,11.084723131575686,0.14851455870992647,1.8514830198059848,0.15962910100733235,0.12266918789047683,0.8204644384738545,17.053043613026894,0.5491174629001055,0.4741402773629604,0.3527438909884216,0.10124817737085026,0.036790142236426446,0.08935340738364579,4.644727594051151,0.1549606793899395,0.12893466839655254
6.03,2.3630840828921436,4.315443565408138,2.5907131599469277,11.087876642939074,0.1490356505212121,1.853649883141689,0.15957450719256333,0.12261829459724294,0.823415991637062,17.104311842154424,0.5495929896140944,0.4753736125985862,0.3543324101023459,0.1015452705060116,0.03691019185692649,0.0898493709063794,4.649056573269009,0.15500357996240757,0.12898870147600117
6.04,2.3666332430127115,4.321203694088438,2.5944512516986586,11.091028826297094,0.14955821289553567,1.8558143796745965,0.15951961962112,0.12256705476184122,0.8263709372558484,17.155641630892454,0.5500673209157775,0.4766086338936699,0.35592477364064123,0.10184249029094786,0.03703034100540268,0.09034722532632644,4.653381446975516,0.15504638290252024,0.12904254181728864
6.05,2.3701795870743183,4.3269540769196215,2.598186349863384,11.094179678451546,0.15008225007676912,1.8579765136557203,0.159464441370603,0.1225154721821539,0.8293292651603322,17.20703289858568,0.5505404595544666,0.47784534231363596,0.35752098171764507,0.10213983673456256,0.03715058968789793,0.09084697660962127,4.657702210017575,0.15508908844539698,0.1290961901568113
6.0600000000000005,2.3737231204005447,4.3326947052923215,2.601918459967164,11.097329196200393,0.15060776631091952,1.8601362893345896,0.15940897551435254,0.12246355065086435,0.8322909651826519,17.258485564618603,0.5510124082792933,0.4790837389236474,0.3591210344445909,0.10243730984667228,0.037270937910882505,0.09134863072771979,4.6620188572399694,0.15513169682597458,0.12914964723028982
6.07,2.377263848246016,4.338425570768677,2.6056475874707736,11.10047737625511,0.15113476589434166,1.8622937109271491,0.15935322501729554,0.12241129383372508,0.8352560272061385,17.30999954935241,0.5514831698383725,0.48032382478341845,0.3607249318619263,0.10273490966014226,0.037391385691581264,0.09185219377468723,4.666331383428788,0.15517420827462095,0.1292029137567824
6.08,2.3808017758877007,4.344146664855263,2.609373737856139,11.103624215355193,0.15166325310707834,1.8644487826602243,0.15929719287948327,0.12235870543761249,0.838224441097538,17.361574772831865,0.5519527469801485,0.481565600954429,0.36233267403303265,0.10303263620037036,0.03751193304373477,0.09235767180486518,4.6706397833891335,0.1552166230231842,0.1292559904607456
6.09,2.3843369085980215,4.349857979069973,2.6130969166008478,11.106769710234058,0.15219323223254397,1.8666015087582966,0.15924088209454512,0.12230578916116021,0.8411961967265668,17.4132111551648,0.5524211424527798,0.48280906849774413,0.3639442610163944,0.10333048949419382,0.03763257998176046,0.09286507088100417,4.674944051922763,0.15525894130322548,0.12930887806557861
6.1000000000000005,2.387869251583688,4.35555950509426,2.6168171291200593,11.109913857540663,0.1527247076024283,1.868751893413137,0.15918429555661906,0.12225254858266435,0.8441712840095918,17.464908617383156,0.5528883590022933,0.48405422846894025,0.36555969280178935,0.10362846958999618,0.03775332653015734,0.09337439718447359,4.679244183778256,0.15530116334202598,0.12936157727901426
6.11,2.3913988100759167,4.361251234548574,2.620534380852216,11.113056653955466,0.1532576835304155,1.870899940828717,0.1591274361969507,0.12219898732530371,0.8471496928455802,17.51666708017419,0.5533543993755105,0.48530108192564053,0.3671789694046208,0.10392657652812473,0.03787417270966427,0.09388565685240113,4.683540173724027,0.15534328936846314,0.12941408881462854
6.12,2.3949255892972117,4.366933159075116,2.624248677227439,11.116198096147272,0.15379216433666554,1.8730456552045205,0.15907030693347532,0.12214510899671897,0.8501314131399166,17.568486464345707,0.553819266318723,0.48654962992467954,0.36880209083088156,0.10422481035168815,0.03799511854232075,0.09439885603807158,4.687832016522013,0.15538531961085994,0.12946641338394949
6.13,2.3984495944059283,4.372605270475996,2.627960023614721,11.119338180700463,0.15432815438877584,1.87518904070746,0.1590129105865167,0.12209091708891572,0.8531164348445162,17.620366691598637,0.5542829625750704,0.4877998735172699,0.3704290570182081,0.1045231711244095,0.03811616405984919,0.09491400101239289,4.692119706884757,0.1554272542934188,0.12951855168334278
6.140000000000001,2.401970830587313,4.378267560486292,2.6316684254086806,11.122476904234812,0.15486565803445812,1.8773301015181023,0.15895525001731722,0.12203641514237366,0.8561047478917888,17.67230768325953,0.5547454908890137,0.489051813756981,0.372059867932892,0.10482165890137032,0.03823730928991291,0.09543109799696554,4.696403239545505,0.15546909364206948,0.1295705044155302
6.15,2.4054893030139533,4.383920020872708,2.6353738879918214,11.125614263352878,0.15540467963087018,1.8794688418104162,0.1588973280680822,0.12198160667516277,0.8590963422233455,17.724309360829043,0.5552068540041072,0.49030545169620143,0.37369452352739896,0.10512027374161215,0.038358554262046554,0.09595015323710455,4.700682609228431,0.15551083788194472,0.12962227228028383
6.16,2.4090050167967605,4.389562643555953,2.639076416687699,11.128750254574083,0.1559452235810818,1.8816052657264524,0.1588391474879586,0.12192649509561536,0.8620912078256067,17.776371646659143,0.5556670546598692,0.4915607883816636,0.3753330236872835,0.105419015723616,0.03847989901495551,0.09647117309299773,4.704957810612578,0.15555248723427276,0.12967385596294742
6.17,2.4125179770752485,4.395195420385318,2.6427760168472076,11.131884874456405,0.15648729426687116,1.8837393774230642,0.15878071106924904,0.12187108386295435,0.8650893346642127,17.828494462707006,0.5561260955976898,0.4928178248627231,0.3769753683291302,0.10571788491684793,0.03860134358309224,0.09699416387156087,4.709228838397919,0.15559404192209245,0.12972525615555577
6.18,2.416028188972321,4.400818343251672,2.6464726938053076,11.135018119534772,0.15703089608248222,1.885871181048319,0.15872202157997717,0.12181537640708391,0.8680907127165376,17.88067773115704,0.556583979557552,0.4940765621871324,0.3786215573511325,0.10601688139590926,0.03872288800333473,0.09751913191124129,4.713495687273029,0.15563550216740918,0.1297764735463063
6.19,2.4195356575524363,4.406431404192124,2.650166452840937,11.138149986263414,0.15757603346596064,1.8880006807194891,0.15866308170223734,0.12175937605459013,0.8710953320014573,17.93292137499451,0.5570407092746903,0.49533700139705406,0.38027159058700244,0.10631600525353517,0.03884453232112406,0.09804608366106671,4.717758351885898,0.15567686818857995,0.12982750880986257
6.2,2.4230403879095577,4.412034595169952,2.653857299261318,11.141280471137302,0.15812271083323784,1.8901278805693937,0.15860389416150703,0.12170308618422127,0.8741031825168937,17.985225316800346,0.5574962874867362,0.4965991435374724,0.3819254679030063,0.10661525657330555,0.03896627657757803,0.09857502551423604,4.722016826905005,0.15571814020580374,0.12987836262772093
6.21,2.4265423851160253,4.417627908202677,2.6575452383528773,11.144409570620734,0.1586709326165745,1.8922527847192383,0.15854446165222957,0.12164651013689004,0.8771142542758573,18.037589479449352,0.5579507169291918,0.4978629896512106,0.38358318914111095,0.10691463544538718,0.039088120816933636,0.09910596390558873,4.726271106984697,0.1557593184379508,0.12992903567642922
6.22,2.4300416541910765,4.423211335440989,2.6612302753510004,11.147537281102897,0.15922070328829555,1.894375397261767,0.1584847867924427,0.1215896511604995,0.8801285373284771,18.09001378653859,0.5584040003324282,0.49912854077580854,0.38524475408373127,0.1072141419761534,0.039210065091100116,0.09963890537202154,4.730521186744377,0.15580040310062301,0.12997952862036863
6.23,2.433538200183924,4.428784868960405,2.6649124155198853,11.150663599015376,0.1597720272981099,1.8964957223057903,0.15842487224331456,0.12153251255545607,0.883146021703929,18.142498161257418,0.5588561404297125,0.5003957979517883,0.3869101625468989,0.10751377626282906,0.039332109447655764,0.10017385639282055,4.734767060823173,0.15584139441126732,0.13002984213078833
6.24,2.4370320281164832,4.434348500905086,2.6685916640974168,11.153788520750155,0.1603249091164723,1.8986137639452363,0.1583647206270013,0.12147509757502936,0.8861666974506249,18.195042527163235,0.5593071399512469,0.5016647622168505,0.3885794143155025,0.10781353841082213,0.0394542539380684,0.10071082350062682,4.73900872384326,0.15588229258567338,0.13007997687274414
6.25,2.440523142963566,4.439902223537622,2.6722680262760825,11.156912042630973,0.16087935324962185,1.9007295262483774,0.15830433449831782,0.12141740939109105,0.8891905546501584,18.247646808448856,0.5597570016219825,0.5029354346038369,0.3902525091207414,0.10811342853967461,0.03957649862052239,0.1012498133200678,4.743246170397468,0.1559230978367692,0.13012993350059943
6.26,2.444011549729662,4.445446029045988,2.6759415072769737,11.160034161024567,0.16143536418125198,1.9028430132996508,0.158243716454507,0.12135945122679709,0.8922175833632171,18.300310928906768,0.5602057281701788,0.5042078161486505,0.39192944672764163,0.10841344676002343,0.03969884354897038,0.10179083241781546,4.747479395097115,0.15596381037928578,0.13017971267545428
6.2700000000000005,2.44749725338621,4.450979909701498,2.679612112289243,11.163154872248588,0.16199294642034276,1.9049542291652064,0.1581828690462124,0.12130122624885636,0.8952477736737271,18.353034812771853,0.5606533223199229,0.5054819078836646,0.3936102268629561,0.10871359319226619,0.03982128878201775,0.10233388742614812,4.751708392534084,0.1560044304259725,0.13022931505097968
6.28,2.4509802588647553,4.45650385787605,2.683279846463497,11.166274172561478,0.16255210450639182,1.9070631778891283,0.15812179476781352,0.12124273755582651,0.8982811156936644,18.405818384813067,0.5610997867902783,0.5067577108369951,0.3952948492072554,0.10901386796858584,0.03994383438388741,0.1028789850565063,4.755933157276764,0.15604495818718622,0.1302787412718773
6.29,2.4544605711251535,4.462017865870163,2.6869447149776957,11.169392058263691,0.16311284295724063,1.9091698635311591,0.15806049615361656,0.12118398829462734,0.9013175995151003,18.45866156942037,0.5615451243038734,0.5080352260397787,0.3969833134738823,0.10931427121280213,0.040066480414815926,0.1034261319641547,4.7601536839102145,0.15608539387498158,0.13032799198921377
6.3,2.4579381950870016,4.467521926086151,2.690606722970803,11.17250852559444,0.163675166321735,1.911274290128441,0.15799897568317267,0.12112498154387316,0.9043572152574723,18.511564291519488,0.5619893375776916,0.509314454518711,0.39867561932889606,0.1096148030604625,0.040189226940641365,0.10397533488551229,4.764369966997163,0.15612573769903282,0.130377067845112
6.3100000000000005,2.461413135638548,4.473016031005604,2.6942658755514146,11.175623570745236,0.16423907917286487,1.9133764617005151,0.15793723579338387,0.12106572032898283,0.9073999530615346,18.564526476453402,0.5624324293243234,0.5105953972970293,0.4003717664015361,0.10991546365624826,0.04031207403156433,0.10452660062019264,4.768582001082934,0.1561659898671603,0.13042596947472962
6.32,2.4648853976954497,4.478500173040793,2.697922177854678,11.178737189949294,0.1648045860625097,1.915476382282311,0.15787527895844236,0.12100620772188658,0.9104458030494028,18.617548049200252,0.5628744022601998,0.5118780554009942,0.4020717543532348,0.11021625313685444,0.04043502175397103,0.10507993591255516,4.7727897807280675,0.15620615058880533,0.13047469751931434
6.33,2.4683549861380225,4.483974344693718,2.7015756349814226,11.181849379384738,0.1653716915699822,1.9175740558886385,0.1578131076030223,0.12094644673573414,0.913494755368791,18.670628935203748,0.5633152590963141,0.513162429852857,0.403775582803244,0.11051717164911813,0.04055807017910658,0.10563534757946048,4.77699330047461,0.15624622007133762,0.1305232526122918
6.34,2.4718219058026367,4.489438538577941,2.7052262519898105,11.184960135161202,0.1659404003087059,1.9196694865092885,0.1577507240902266,0.12088644031058657,0.9165468001992408,18.723769060486468,0.5637550025368965,0.5144485216698833,0.4054832513183673,0.11081821935248706,0.040681219384257616,0.10619284252791783,4.781192554841615,0.1562861985195512,0.13057163537736152
6.3500000000000005,2.475286161557601,4.494892747225942,2.7088740339690136,11.188069453438091,0.16651071686731275,1.921762678152235,0.157688130827908,0.12082619143962553,0.919601927697162,18.776968350650275,0.5641936352910925,0.5157363318729624,0.4071947595035278,0.11111939639724353,0.04080446944231983,0.10675242759941674,4.785387538364849,0.156326086140112,0.13061984644529187
6.36,2.47874775824338,4.500336963241119,2.712518985981102,11.191177330330266,0.16708264585620167,1.9238536348093718,0.15762533018653468,0.12076570307007231,0.9226601280383571,18.830226731661753,0.5646311600633648,0.5170258614797246,0.4089101069299464,0.11142070294154958,0.04092782042997783,0.10731410969353011,4.789578245566458,0.15636588313807825,0.13066788644077212
6.37,2.482206700648707,4.505771179358638,2.7161611130377934,11.194283761869823,0.16765619192620948,1.9259423604427217,0.157562324467083,0.12070497806375101,0.9257213914346784,18.88354413016518,0.5650675795494856,0.5183171115017481,0.4106292931062414,0.11172213915820955,0.04105127243095661,0.10787789581772292,4.793764670943265,0.15640558971552024,0.1307157559771952
6.38,2.485662993594859,4.511195388230774,2.719800420182481,11.197388744140923,0.16823135970273473,1.928028859033099,0.15749911601424457,0.12064401933620672,0.9287857080753005,18.936920472378524,0.5655028964506941,0.5196100829544184,0.4123523175804129,0.11202370521081671,0.041174825524552275,0.10844379291158829,4.797946809008023,0.15644520607638782,0.13076345567506023
6.390000000000001,2.489116641882079,4.516609582563598,2.7234369124380367,11.200492273193158,0.16880815382774653,1.9301131345490004,0.15743570714558708,0.12058282976842472,0.931853068163585,18.990355684793663,0.5659371134643943,0.5209047768505881,0.41407917987463994,0.11232540126885834,0.04129847979289104,0.10901180795938276,4.802124654263899,0.1564847324234315,0.13081098615032016
6.4,2.492567650252882,4.522013755210807,2.7270705947710097,11.20359434498136,0.16938657898867873,1.9321951909251405,0.15737210010407132,0.1205214121465085,0.9349234619418992,19.043849694654504,0.5663702332775068,0.5222011941961678,0.41580987944027864,0.11262722751800759,0.04142223532587168,0.10958194806784421,4.8062982011876505,0.15652416895610757,0.13085834800644314
6.41,2.496016023481507,4.527407898944969,2.7307014721789034,11.20669495551244,0.16996663984797955,1.9342750321147995,0.15730829717365924,0.12045976930870508,0.9379968796311744,19.097402428791668,0.5668022585827133,0.5234993360008832,0.417544415767607,0.11292918413504245,0.04154609220912146,0.11015422027639933,4.8104674442705475,0.15656351587568265,0.1309055418537585
6.42,2.4994617663268435,4.532792006578085,2.7343295496442037,11.209794100767338,0.17054834108028727,1.9363526620621394,0.15724430061877281,0.12039790406849663,0.9410733114627711,19.151013814234112,0.5672331920696713,0.5247992032725558,0.4192827883277698,0.11323127130097092,0.041670050530312586,0.11072863165768579,4.8146323779974,0.15660277338256057,0.13095256829931917
6.43,2.502904883484465,4.538166071084689,2.737954832087487,11.212891776620314,0.1711316874104628,1.938428084673788,0.15718011262308074,0.12033581913697208,0.944152747711034,19.204683778829633,0.567663036415692,0.5261007970111848,0.4210249965131623,0.11353348921428744,0.04179411038556316,0.11130518942096794,4.818792996826066,0.15664194167357934,0.1309994279366414
6.44,2.506345379681808,4.5435300853575225,2.7415773244604855,11.21598797899931,0.17171668353809325,1.9405013038752617,0.15711573541088988,0.12027351727674855,0.9472351786286769,19.25841225001397,0.5680917943043001,0.5274041182207064,0.4227710397558097,0.11383583806468658,0.04191827186674102,0.11188390070675444,4.822949295227966,0.15668102094737144,0.13104612136605354
6.45,2.509783259644199,4.5488840422948185,2.745197031712857,11.21908270382845,0.17230333416447902,1.9425723235907817,0.15705117120342468,0.12021100124729267,0.9503205944702448,19.312199155249186,0.5685194684185281,0.5287091679047785,0.4245209174849981,0.11413831804242001,0.042042535065987215,0.11246477266035966,4.827101267673807,0.15672001140245315,0.1310926491874369
6.46,2.5132185280255293,4.554227934979124,2.7488139587242553,11.222175946908338,0.17289164404806723,1.944641147701698,0.1569864221262845,0.12014827369548395,0.953408985543371,19.366044422910914,0.568946061426553,0.530015947058036,0.4262746290398142,0.11444092935718433,0.04216690008488267,0.11304781258420835,4.831248908606006,0.1567589132333461,0.13113901198543823
6.47,2.516651189496327,4.559561756450057,2.7524281103906407,11.225267704068353,0.1734816179339937,1.9467077800993473,0.15692149032734273,0.12008533729442701,0.9565003421433228,19.419947981161982,0.5693715760000126,0.5313244566772157,0.4280321737803553,0.11474367221414682,0.042291367022809466,0.11363302774412933,4.835392212473569,0.1567977266355024,0.1311852103482529
6.48,2.5200812487395914,4.564885499715071,2.7560394916201902,11.228357971159399,0.17407326055742398,1.9487722246825434,0.15685637797120405,0.12002219473687917,0.9595946545560816,19.473909758005767,0.5697960148131299,0.5326346977606277,0.4297935510824524,0.1150465468150798,0.042415935977501686,0.11422042537855294,4.839531173730457,0.15683645180507177,0.13123124486673665
6.49,2.5235087103814635,4.570199157928941,2.7596481072652437,11.231446743931318,0.17466657669934227,1.9508344853155526,0.15679108715081713,0.11995884862635979,0.962691913107646,19.52792968216971,0.5702193805275445,0.5339466712992155,0.4315587602492657,0.11534955337709042,0.04254060705414929,0.1148100128531786,4.843665786809917,0.1568750889350702,0.13127711611979265
6.5,2.5269335790336926,4.575502724283741,2.7632539621640047,11.234534018108363,0.1752615711523329,1.9528945658538948,0.1567256199409895,0.1198953015437958,0.9657921081341476,19.582007682564594,0.5706416758017104,0.5352603782820584,0.4333278005655586,0.11565269212116824,0.04266538035982994,0.11540179756592675,4.847796046139958,0.1569136382177203,0.131322824683298
6.51,2.5303558593326554,4.58079619190773,2.7668570611788645,11.237619789458563,0.17585824868913325,1.954952470168054,0.1566599784475672,0.11983155610876849,0.9688952299543828,19.636143687787552,0.5710629032995324,0.5365758197014262,0.4351006713475717,0.11595596326166034,0.04279025599839164,0.11599578685958972,4.851921946157558,0.1569520998466021,0.13136837113830718
6.5200000000000005,2.53377555588243,4.586079554013275,2.770457409140428,11.240704053690944,0.17645661410871383,1.9570082021086572,0.15659416473785065,0.1197676148902313,0.9720012689089262,19.690337626845242,0.5714830656773506,0.5378929965453105,0.43687737186976205,0.11625936702158449,0.04291523407788271,0.11659198815059499,4.856043481288896,0.1569904740135353,0.13141375605915048
6.53,2.5371926732365955,4.591352803944254,2.774055010829599,11.243786806422257,0.1770566722510655,1.9590617654952793,0.15652818081886655,0.11970348037797114,0.9751102153724055,19.74458942938466,0.5719021655796781,0.5392119097950119,0.4386579013412487,0.11656290363751672,0.04304031471291944,0.11719040897051258,4.860160645943276,0.15702876090758702,0.1314589800096435
6.54,2.5406072159840054,4.596615934952681,2.7776498710619992,11.24686804333371,0.17765842792752526,1.9611131641691857,0.15646202873974457,0.11963915511707517,0.9782220596956612,19.798899024605515,0.5723202056592895,0.540532560436505,0.4404422590167914,0.11686657333656222,0.0431654980135302,0.11779105677048202,4.864273434541791,0.15706696071974724,0.13150404356094664
