t,V,n,Ca_i
8.81,-74.03383400007792,0.0009365376721575515,0.5198794481271367
8.82,-74.03182951102127,0.0009317743525766931,0.5198793140073789
8.83,-74.02982535895171,0.000927036168732482,0.5198791798936594
8.84,-74.02782154380309,0.0009223229878854027,0.5198790457859782
8.85,-74.02581806550943,0.0009176346780347993,0.519878911684335
8.86,-74.02381492400495,0.0009129711079160173,0.5198787775887295
8.870000000000001,-74.02181211922407,0.0009083321469975838,0.5198786434991615
8.88,-74.01980965110134,0.0009037176654784287,0.5198785094156305
8.89,-74.01780751957155,0.000899127534285138,0.5198783753381365
8.9,-74.01580572456962,0.0008945616250692512,0.5198782412666791
8.91,-74.0138042660307,0.0008900198102032317,0.5198781072012582
8.92,-74.01180314388412,0.0008855019581659623,0.5198779731418733
8.93,-74.0098023580591,0.0008810079379222637,0.5198778390885244
8.94,-74.00780190849025,0.0008765376231686054,0.519877705041211
8.950000000000001,-74.00580179511229,0.0008720908882767701,0.5198775709999329
8.96,-74.00380201786007,0.000867667608290502,0.5198774369646899
8.97,-74.0018025766686,0.0008632676589221746,0.5198773029354817
8.98,-73.99980347147296,0.0008588909165494966,0.5198771689123081
8.99,-73.99780470220841,0.0008545372582122427,0.5198770348951688
9.0,-73.99580626881033,0.000850206561609014,0.5198769008840634
9.01,-73.99380817121417,0.000845898705094028,0.5198767668789919
9.02,-73.99181040935558,0.0008416135676739366,0.5198766328799537
9.03,-73.98981298317027,0.0008373510290046748,0.5198764988869489
9.040000000000001,-73.9878158925941,0.0008331109693883369,0.5198763648999769
9.05,-73.98581913756304,0.0008288932697700846,0.5198762309190377
9.06,-73.9838227180132,0.0008246978117350787,0.519876096944131
9.07,-73.98182663388076,0.0008205244775054459,0.5198759629752563
9.08,-73.97983088510205,0.0008163731499372713,0.5198758290124136
9.09,-73.9778354716135,0.0008122437125176209,0.5198756950556026
9.1,-73.97584039335169,0.0008081360493615933,0.5198755611048229
9.11,-73.97384565025327,0.0008040500452094,0.5198754271600743
9.120000000000001,-73.971851242255,0.0007999855854234746,0.5198752932213565
9.13,-73.96985716929377,0.0007959425559856143,0.5198751592886695
9.14,-73.9678634313066,0.0007919208434941438,0.5198750253620126
9.15,-73.96587002823058,0.0007879203351611147,0.5198748914413858
9.16,-73.96387696000292,0.000783940918809531,0.5198747575267888
9.17,-73.96188422656095,0.0007799824828706046,0.5198746236182213
9.18,-73.9598918278421,0.0007760449163810393,0.5198744897156832
9.19,-73.95789976378391,0.0007721281089803439,0.519874355819174
9.200000000000001,-73.95590803432401,0.0007682319509081743,0.5198742219286935
9.21,-73.95391663940015,0.0007643563330017079,0.5198740880442414
9.22,-73.9519255789502,0.0007605011466930397,0.5198739541658176
9.23,-73.94993485291207,0.0007566662840066148,0.5198738202934218
9.24,-73.94794446122386,0.0007528516375566869,0.5198736864270534
9.25,-73.94595440382369,0.0007490571005448062,0.5198735525667126
9.26,-73.94396468064987,0.0007452825667573359,0.519873418712399
9.27,-73.94197529164073,0.0007415279305629987,0.5198732848641122
9.28,-73.93998623673474,0.0007377930869104516,0.5198731510218519
9.290000000000001,-73.93799751587046,0.0007340779313258904,0.5198730171856181
9.3,-73.93600912898658,0.0007303823599106846,0.5198728833554103
9.31,-73.93402107602185,0.0007267062693390366,0.5198727495312283
9.32,-73.93203335691514,0.0007230495568556755,0.5198726157130719
9.33,-73.93004597160541,0.0007194121202735778,0.5198724819009407
9.34,-73.92805892003172,0.000715793857971716,0.5198723480948345
9.35,-73.92607220213324,0.0007121946688928387,0.519872214294753
9.36,-73.92408581784925,0.0007086144525412773,0.5198720805006961
9.370000000000001,-73.92209976711908,0.0007050531089807836,0.5198719467126633
9.38,-73.92011404988119,0.0007015105382194142,0.5198718129306545
9.39,-73.91812866606797,0.0006979866370701526,0.5198716791546694
9.4,-73.91614361561696,0.0006944813059823552,0.5198715453847076
9.41,-73.91415889846701,0.0006909944466986361,0.519871411620769
9.42,-73.91217451455708,0.0006875259614870507,0.5198712778628533
9.43,-73.91019046382613,0.000684075753138543,0.5198711441109601
9.44,-73.90820674621322,0.0006806437249644174,0.5198710103650893
9.450000000000001,-73.90622336165745,0.0006772297807938326,0.5198708766252407
9.46,-73.90424031009799,0.0006738338249713221,0.5198707428914137
9.47,-73.90225759147403,0.0006704557623543321,0.5198706091636083
9.48,-73.90027520572484,0.0006670954983107877,0.5198704754418242
9.49,-73.89829315278976,0.0006637529387166804,0.519870341726061
9.5,-73.89631143260816,0.0006604279899536787,0.5198702080163186
9.51,-73.89433004511946,0.0006571205589067623,0.5198700743125966
9.52,-73.89234899026313,0.0006538305529618797,0.5198699406148949
9.53,-73.89036826797872,0.0006505578800036283,0.5198698069232129
9.540000000000001,-73.88838787820579,0.0006473024484129578,0.5198696732375508
9.55,-73.88640782088397,0.0006440641670648997,0.5198695395579079
9.56,-73.88442809595296,0.0006408429453263138,0.5198694058842843
9.57,-73.88244870335245,0.0006376386930536642,0.5198692722166794
9.58,-73.88046964302224,0.0006344513205908152,0.5198691385550932
9.59,-73.87849091490213,0.0006312807387668516,0.5198690048995251
9.6,-73.87651251893202,0.0006281268588939216,0.5198688712499753
9.61,-73.87453445505179,0.000624989592765103,0.5198687376064431
9.620000000000001,-73.8725567232014,0.0006218688526522928,0.5198686039689284
9.63,-73.87057932332087,0.0006187645513041217,0.519868470337431
9.64,-73.86860225535024,0.0006156766019438872,0.5198683367119505
9.65,-73.8666255192296,0.0006126049182675152,0.5198682030924868
9.66,-73.8646491148991,0.0006095494144415418,0.5198680694790395
9.67,-73.86267304229891,0.0006065100051011188,0.5198679358716083
9.68,-73.86069730136923,0.0006034866053480435,0.519867802270193
9.69,-73.85872189205037,0.0006004791307488098,0.5198676686747933
9.700000000000001,-73.85674681428259,0.0005974874973326843,0.519867535085409
9.71,-73.85477206800628,0.0005945116215898064,0.5198674015020397
9.72,-73.8527976531618,0.0005915514204693068,0.5198672679246852
9.73,-73.85082356968961,0.0005886068113774555,0.5198671343533453
9.74,-73.84884981753017,0.0005856777121758294,0.5198670007880196
9.75,-73.84687639662398,0.0005827640411795035,0.519866867228708
9.76,-73.84490330691162,0.000579865717155266,0.51986673367541
9.77,-73.84293054833368,0.0005769826593198566,0.5198666001281255
9.78,-73.84095812083079,0.0005741147873382273,0.5198664665868542
9.790000000000001,-73.83898602434364,0.0005712620213218268,0.5198663330515958
9.8,-73.83701425881293,0.0005684242818269102,0.51986619952235
9.81,-73.83504282417942,0.0005656014898528666,0.5198660659991166
9.82,-73.83307172038393,0.000562793566840576,0.5198659324818953
9.83,-73.83110094736728,0.0005600004346707853,0.5198657989706859
9.84,-73.82913050507034,0.00055722201566251,0.5198656654654878
9.85,-73.82716039343153,0.0005544582303023109,0.5198655319663013
9.86,-73.82519061238804,0.0005517089984024396,0.5198653984731256
9.870000000000001,-73.82322116188033,0.0005489742430722921,0.5198652649859608
9.88,-73.82125204184882,0.0005462538878481921,0.5198651315048063
9.89,-73.81928325223403,0.0005435478566744496,0.519864998029662
9.9,-73.81731479297642,0.0005408560739013663,0.5198648645605277
9.91,-73.8153466640165,0.0005381784642832552,0.519864731097403
9.92,-73.8133788652948,0.0005355149529764801,0.5198645976402878
9.93,-73.81141139675184,0.0005328654655375109,0.5198644641891816
9.94,-73.80944425832816,0.0005302299279209972,0.5198643307440843
9.950000000000001,-73.80747744996432,0.0005276082664778601,0.5198641973049954
9.96,-73.80551097160091,0.0005250004079534024,0.519864063871915
9.97,-73.8035448231785,0.0005224062794854328,0.5198639304448425
9.98,-73.80157900463766,0.0005198258086024123,0.5198637970237778
9.99,-73.799613515919,0.0005172589232216154,0.5198636636087205
