t,x2,x3,x5,x6,x4,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
5.29,2.2359279102390548e-14,5.3658348766622206e-17,6.690096020721996e-13,1.0437015129052001e-13,2.0069892376556274e-13,8.284325009748593e-16,2.768295919586727e-15,5.114500707406148e-14,1.4782143635149884e-13,9.89664434255599e-14,1.033556574440058e-15,0.9127093864641024,98.23338504013,0.8539055734059172,97.88530660156825,2.1146933984317684,97.88530660156825,2.114693398431768,88.19008404269194,11.248937003349592
5.3,2.2358905461703782e-14,5.3657545675857564e-17,6.689981985917819e-13,1.0438384628513626e-13,2.0069550230089067e-13,8.288254219530924e-16,2.769574392859534e-15,5.1145656143142485e-14,1.47820791743645e-13,9.896644788678705e-14,1.0335521132128987e-15,0.9127068163870864,98.23338999901175,0.8539031846011794,97.88531542800348,2.114684571996542,97.88531542800348,2.114684571996542,88.18030957722479,11.257693050123535
5.3100000000000005,2.235853184297818e-14,5.365673546018492e-17,6.689867956610828e-13,1.0439754855421702e-13,2.006920809986843e-13,8.292164632296541e-16,2.7708467443490086e-15,5.114630519807766e-14,1.4782014714984076e-13,9.896645234791798e-14,1.0335476520819757e-15,0.9127042463346812,98.23339495832268,0.8539007953426562,97.88532425442627,2.114675745573743,97.88532425442627,2.114675745573743,88.17055297244292,11.26643134900409
5.32,2.2358158246199307e-14,5.365591396685565e-17,6.689753932844182e-13,1.0441125806073665e-13,2.0068865985898092e-13,8.296056334587975e-16,2.7721130022404658e-15,5.114695423885374e-14,1.478195025700993e-13,9.896645680895261e-14,1.033543191047341e-15,0.9127016763078409,98.23339991804659,0.8538984056455883,97.88533308083115,2.114666919168871,97.88533308083115,2.114666919168871,88.16081419293637,11.275151935195137
5.33,2.2357784671352807e-14,5.365507656530524e-17,6.689639914665821e-13,1.0442497476783875e-13,2.0068523888181635e-13,8.299929412552629e-16,2.773373194590532e-15,5.114760326545689e-14,1.4781885800443444e-13,9.896646126989092e-14,1.0335387301090427e-15,0.9126991063075127,98.23340487816738,0.8538960155251323,97.8853419072126,2.114658092787404,97.8853419072126,2.114658092787404,88.15109320336532,11.28385484383081
5.34,2.2357411118424412e-14,5.3654218128058875e-17,6.689525902128662e-13,1.044386986388352e-13,2.0068181806722498e-13,8.303783951944857e-16,2.774627349327826e-15,5.11482522778727e-14,1.4781821345286057e-13,9.896646573073283e-14,1.0335342692671252e-15,0.9126965363346382,98.23340983866899,0.8538936249963887,97.8853507335652,2.1146492664348058,97.8853507335652,2.1146492664348058,88.14138996845995,11.292540109975652
5.3500000000000005,2.2357037587399947e-14,5.365333301163708e-17,6.68941189529078e-13,1.044524296372054e-13,2.006783974152397e-13,8.307620038128061e-16,2.77587549425364e-15,5.114890127608613e-14,1.4781756891539263e-13,9.896647019147833e-14,1.0335298085216286e-15,0.9126939663901549,98.23341479953542,0.8538912340744312,97.88535955988348,2.114640440116536,97.88535955988348,2.114640440116536,88.1317044530203,11.30120776862476
5.36,2.235666407826532e-14,5.365241503746133e-17,6.68929789421561e-13,1.0446616772659523e-13,2.0067497692589183e-13,8.311437756076783e-16,2.7771176570426197e-15,5.114955026008149e-14,1.4781692439204632e-13,9.896647465212736e-14,1.033525347872589e-15,0.9126913964749983,98.23341976075068,0.8538888427743349,97.88536838616196,2.114631613838062,97.88536838616196,2.1146316138380614,88.12203662191614,11.309857854703907
5.37,2.235629059100654e-14,5.365145747275966e-17,6.689183898972134e-13,1.0447991287081622e-13,2.00671556599211e-13,8.3152371903788e-16,2.7783538652434495e-15,5.1150199229842416e-14,1.4781627988283793e-13,9.896647911267992e-14,1.0335208873200383e-15,0.9126888265901034,98.23342472229871,0.8538864511112043,97.88537721239516,2.114622787604864,97.88537721239516,2.114622787604864,88.11238644008678,11.318490403069712
5.38,2.2355917125609693e-14,5.365045301147227e-17,6.689069909635067e-13,1.0449366503384469e-13,2.0066813643522537e-13,8.31901842523721e-16,2.77958414627953e-15,5.1150848185351825e-14,1.4781563538778456e-13,9.896648357313595e-14,1.0335164268640035e-15,0.912686256736406,98.23342968416341,0.8538840591002028,97.88538603857756,2.114613961422452,97.88538603857756,2.114613961422452,88.10275387254099,11.32710544850976
5.39,2.235554368206097e-14,5.3649393755157177e-17,6.688955926285062e-13,1.0450742417982078e-13,2.006647164339612e-13,8.322781544472528e-16,2.780808527449662e-15,5.115149712659188e-14,1.47814990906904e-13,9.896648803349545e-14,1.0335119665045082e-15,0.9126836869148449,98.23343464632859,0.8538816667565806,97.88539486470364,2.114605135296369,97.88539486470364,2.114605135296369,88.09313888435682,11.335703025742765
5.4,2.2355170260346658e-14,5.3648271193895797e-17,6.688841949008887e-13,1.0452119027304757e-13,2.0066129659544316e-13,8.326526631524782e-16,2.7820270359287257e-15,5.1152146053544004e-14,1.4781434644021482e-13,9.896649249375838e-14,1.0335075062415704e-15,0.912681117126363,98.23343960877796,0.8538792740957032,97.88540369076782,2.114596309232205,97.88540369076782,2.114596309232205,88.08354144068143,11.344283169418691
5.41,2.2354796860447377e-14,5.364735425543367e-17,6.688727975112202e-13,1.045349632787801e-13,2.0065787692036905e-13,8.330253767611388e-16,2.783239698167975e-15,5.115279496641232e-14,1.478137019875113e-13,9.896649695392319e-14,1.0335030460767699e-15,0.9126785473634348,98.23344457165447,0.8538768809821108,97.8854125168215,2.1145874831785187,97.8854125168215,2.1145874831785183,88.07396150676675,11.352845914083508
5.42,2.2354423482350205e-14,5.364660408786117e-17,6.688614004985914e-13,1.0454874316156215e-13,2.0065445740868935e-13,8.333963035610411e-16,2.7844465411592445e-15,5.115344386515322e-14,1.4781305754883722e-13,9.896650141399001e-14,1.033498586009952e-15,0.9126759776279025,98.23344953492486,0.8538744874472641,97.88542134285304,2.1145786571469865,97.88542134285304,2.1145786571469865,88.06439904789407,11.361391294253835
5.43,2.2354050126044843e-14,5.364585867519356e-17,6.688500040255555e-13,1.0456252988574979e-13,2.0065103806005527e-13,8.337654518838115e-16,2.785647592036978e-15,5.1154092749623756e-14,1.4781241312433636e-13,9.89665058739597e-14,1.033494126040267e-15,0.9126734079253515,98.23345449848534,0.8538720935893297,97.88543016882551,2.114569831174509,97.88543016882551,2.114569831174509,88.05485402939765,11.369919344393578
5.44,2.2353676791517762e-14,5.364511603953781e-17,6.68838608094238e-13,1.0457632341631508e-13,2.006476188745063e-13,8.341328299172677e-16,2.7868428774673956e-15,5.115474161980929e-14,1.478117687140233e-13,9.896651033383219e-14,1.0334896661677648e-15,0.9126708382564792,98.2334594623241,0.8538696994194426,97.88543899473494,2.1145610052650743,97.88543899473494,2.1145610052650743,88.045326416701,11.378430098878013
5.45,2.2353303478755527e-14,5.364437396244595e-17,6.688272127070054e-13,1.0459012371838979e-13,2.0064419985208105e-13,8.344984458119147e-16,2.7880324239951975e-15,5.1155390475694615e-14,1.4781112431791327e-13,9.896651479360747e-14,1.0334852063924938e-15,0.9126682686219818,98.2334644264293,0.8538673049487423,97.88544782057734,2.114552179422671,97.88544782057734,2.114552179422671,88.03581617529608,11.386923592014327
5.46,2.2352930187744797e-14,5.364362997610711e-17,6.68815817866473e-13,1.0460393075726471e-13,2.0064078099281732e-13,8.348623076811477e-16,2.7892162580442244e-15,5.1156039317263965e-14,1.478104799360219e-13,9.896651925328546e-14,1.0334807467144987e-15,0.912665699022555,98.23346939078907,0.8538649101883965,97.88545664634873,2.114543353651294,97.88545664634873,2.114543353651294,88.02632327074319,11.395399858041765
5.47,2.2352556918472312e-14,5.3642881354539576e-17,6.688044235755143e-13,1.0461774449838863e-13,2.0063736229675198e-13,8.352244236014547e-16,2.7903944059181145e-15,5.1156688144500956e-14,1.478098355683656e-13,9.896652371286614e-14,1.0334762871338225e-15,0.9126631294588957,98.23347435539151,0.8538625151496235,97.88546547204507,2.1145345279549526,97.88546547204507,2.1145345279549526,88.01684766867086,11.403858931131774
5.48,2.2352183670924915e-14,5.364212510478283e-17,6.687930298372695e-13,1.0463156490736759e-13,2.0063394376392104e-13,8.355848016126185e-16,2.7915668938009656e-15,5.1157336957388586e-14,1.478091912149613e-13,9.896652817234946e-14,1.0334718276505049e-15,0.9126605599317033,98.2334793202246,0.8538601198437155,97.88547429766234,2.1145257023376804,97.88547429766234,2.1145257023376804,88.00738933477565,11.412300845388136
5.49,2.235181044508953e-14,5.3641357958089583e-17,6.687816366551543e-13,1.0464539194996393e-13,2.006305253943596e-13,8.35943449717919e-16,2.792733747757992e-15,5.1157985755909216e-14,1.4780854687582657e-13,9.896653263173538e-14,1.0334673682645828e-15,0.9126579904416806,98.23348428527628,0.8538577242820609,97.88548312319648,2.11451687680354,97.88548312319648,2.11451687680354,87.99794823482205,11.420725634847116
5.5,2.235143724095318e-14,5.3640576361117865e-17,6.687702440328692e-13,1.0465922559209548e-13,2.006271071881018e-13,8.363003758843362e-16,2.7938949937361845e-15,5.1158634540044513e-14,1.4780790255097978e-13,9.896653709102388e-14,1.0334629089760906e-15,0.9126554209895361,98.23348925053432,0.8538553284761683,97.88549194864339,2.1145080513566326,97.88549194864339,2.1145080513566326,87.98852433464228,11.429133333477603
5.51,2.2351064058502983e-14,5.363977646712302e-17,6.68758851974408e-13,1.0467306579983465e-13,2.0062368914518084e-13,8.366555880427521e-16,2.7950506575649696e-15,5.1159283309775476e-14,1.4780725824043984e-13,9.89665415502149e-14,1.0334584497850592e-15,0.9126528515759842,98.23349421598635,0.8538529324376887,97.88550077399891,2.1144992260011053,97.88550077399891,2.1144992260011053,87.97911760013625,11.437523975181245
5.5200000000000005,2.2350690897726146e-14,5.3638954127149775e-17,6.687474604840665e-13,1.0468691253940761e-13,2.0062027126562895e-13,8.370090940881531e-16,2.796200764956869e-15,5.115993206508237e-14,1.478066139442265e-13,9.896654600930844e-14,1.0334539906915172e-15,0.9126502822017473,98.23349918161983,0.8538505361784384,97.88550959925885,2.114490400741159,97.88550959925885,2.114490400741159,87.96972799727132,11.445897593792603
5.53,2.2350317758609974e-14,5.3638104881224305e-17,6.687360695664516e-13,1.0470076577719336e-13,2.006168535494773e-13,8.37360901879833e-16,2.7973453415081577e-15,5.1160580805944726e-14,1.4780596966236017e-13,9.896655046830447e-14,1.0334495316954898e-15,0.912647712867557,98.23350414742204,0.8538481397104223,97.88551842441896,2.114481575581056,97.88551842441896,2.114481575581056,87.9603554920822,11.454254223079278
5.54,2.2349944641141868e-14,5.3637223949546244e-17,6.687246792264898e-13,1.0471462547972292e-13,2.0061343599675613e-13,8.377110192415943e-16,2.7984844126995243e-15,5.116122953234132e-14,1.4780532539486205e-13,9.896655492720296e-14,1.033445072796999e-15,0.912645143574155,98.23350911338001,0.8538457430458568,97.88552724947489,2.1144727505251284,97.88552724947489,2.1144727505251284,87.95100005067081,11.462593896742064
5.55,2.2349571545309326e-14,5.363630622368076e-17,6.687132894694366e-13,1.0472849161367846e-13,2.0061001860749461e-13,8.380594539619521e-16,2.79961800389673e-15,5.116187824425013e-14,1.4780468114175419e-13,9.896655938600389e-14,1.033440613996064e-15,0.9126425743222955,98.23351407948053,0.8538433461971924,97.88553607442223,2.114463925577784,97.88553607442223,2.114463925577784,87.94166163920613,11.470916648415079
5.5600000000000005,2.2349198471099945e-14,5.3635346257750584e-17,6.687019003008849e-13,1.0474236414589238e-13,2.0060660138172082e-13,8.38406213794335e-16,2.8007461403512682e-15,5.116252694164834e-14,1.4780403690305933e-13,9.896656384470726e-14,1.0334361552927005e-15,0.9126400051127448,98.23351904571014,0.853840949177137,97.8855448992565,2.1144551007435166,97.8855448992565,2.114455100743517,87.93234022392404,11.479222511665919
5.57,2.2348825418501417e-14,5.3634338259628066e-17,6.686905117267738e-13,1.0475624304334652e-13,2.006031843194618e-13,8.387513064572885e-16,2.801868847201021e-15,5.11631756245123e-14,1.4780339267880116e-13,9.896656830331304e-14,1.033431696686921e-15,0.9126374359462845,98.23352401205506,0.853838551998679,97.8855537239731,2.1144462760269125,97.8855537239731,2.1144462760269125,87.92303577112723,11.487511519995786
5.58,2.234845238750154e-14,5.3633276082127217e-17,6.686791237533976e-13,1.047701282731712e-13,2.0059976742074347e-13,8.39094739634677e-16,2.8029861494709225e-15,5.11638242928175e-14,1.4780274846900413e-13,9.896657276182123e-14,1.0334272381787351e-15,0.9126348668237118,98.2335289785012,0.8538361546751095,97.88556254856736,2.1144374514326576,97.88556254856736,2.1144374514326576,87.91374824718498,11.49578370683964
5.59,2.2348079378088195e-14,5.363215321419576e-17,6.686677363874144e-13,1.0478401980264445e-13,2.0059635068559062e-13,8.394365209758862e-16,2.8040980720736147e-15,5.116447294653856e-14,1.4780210427369367e-13,9.896657722023181e-14,1.0334227797681483e-15,0.9126322977458408,98.23353394503414,0.853833757220046,97.88557137303447,2.114428626965546,97.88557137303447,2.1144286269655463,87.9044776185331,11.504039105566335
5.6000000000000005,2.2347706390249383e-14,5.363096277210717e-17,6.686563496358558e-13,1.0479791759919108e-13,2.0059293411402695e-13,8.397766580960259e-16,2.8052046398101092e-15,5.116512158564919e-14,1.47801460092896e-13,9.89665816785448e-14,1.0334183214551632e-15,0.9126297287135042,98.23353891163906,0.853831359647455,97.88558019736953,2.1144198026304886,97.88558019736953,2.1144198026304886,87.89522385167372,11.512277749478763
5.61,2.23473334239732e-14,5.3629697490652726e-17,6.686449635061343e-13,1.0481182163038185e-13,2.0058951770607493e-13,8.401151585761317e-16,2.806305877370444e-15,5.1165770210122205e-14,1.478008159266384e-13,9.896658613676019e-14,1.0334138632397786e-15,0.9126271597275546,98.2335438783008,0.853828961971675,97.8855890215675,2.114410978432519,97.8855890215675,2.1144109784325194,87.88598691317522,11.520499671813988
5.62,2.2346960479237218e-14,5.362846203754816e-17,6.686335778934616e-13,1.0482573186462049e-13,2.0058610146203058e-13,8.404520298027342e-16,2.8074018088112855e-15,5.1166418820145664e-14,1.478001717747316e-13,9.896659059487686e-14,1.0334094051231115e-15,0.9126245907830988,98.23354884511754,0.8538265640993885,97.88559784566039,2.114402154339633,97.88559784566039,2.1144021543396336,87.87676676970804,11.528704905707615
5.63,2.234658755600261e-14,5.362753514955309e-17,6.686221925185641e-13,1.0483964827152362e-13,2.005826853826152e-13,8.407872788791873e-16,2.8084924572671945e-15,5.1167067416242497e-14,1.4779952763664985e-13,9.896659505289194e-14,1.0334049471080169e-15,0.9126220218663086,98.23355381236385,0.8538241657698634,97.88560666973778,2.114393330262232,97.88560666973778,2.1143933302622324,87.8675633880647,11.5368934841741
5.64,2.2346214654286303e-14,5.362660684775304e-17,6.68610807692289e-13,1.0485357081724781e-13,2.0057926946711048e-13,8.411209137167196e-16,2.809577848503328e-15,5.116771599780221e-14,1.477988835130067e-13,9.89665995108085e-14,1.0334004891914723e-15,0.9126194529935843,98.2335587797177,0.8538217672887403,97.88561549369447,2.1143845063055435,97.88561549369447,2.1143845063055435,87.85837673491443,11.54506544034998
5.65,2.2345841774075918e-14,5.3625677576992594e-17,6.68599423414318e-13,1.0486749946999596e-13,2.0057585371555687e-13,8.414529417487617e-16,2.810658006729007e-15,5.116836456481161e-14,1.477982394038152e-13,9.896660396862641e-14,1.0333960313735556e-15,0.9126168841653924,98.23356374717152,0.8538193686631057,97.88562431752793,2.114375682472088,97.88562431752793,2.114375682472088,87.849206777092,11.553220807207474
5.66,2.2345468915359143e-14,5.362474783582134e-17,6.685880396842776e-13,1.0488143419811551e-13,2.0057243812799474e-13,8.417833703749964e-16,2.811732956043644e-15,5.1169013117257445e-14,1.4779759530908857e-13,9.896660842634562e-14,1.0333915736543448e-15,0.9126143153822013,98.23356871471775,0.853816969900072,97.88563314123563,2.1143668587643902,97.88563314123563,2.1143668587643902,87.84005348149776,11.561359617653538
5.67,2.2345096078123726e-14,5.362381817834105e-17,6.685766565017385e-13,1.0489537497009765e-13,2.0056902270446438e-13,8.421122069615472e-16,2.8128027204373525e-15,5.1169661655126284e-14,1.4779695122884015e-13,9.896661288396604e-14,1.0333871160339197e-15,0.9126117466444819,98.23357368234875,0.8538145710067901,97.88564196481504,2.114358035184983,97.88564196481504,2.114358035184983,87.83091681509768,11.569481904530003
5.68,2.2344723262357468e-14,5.362288921605289e-17,6.685652738662128e-13,1.0490932175457646e-13,2.0056560744500597e-13,8.424394588411644e-16,2.8138673237915584e-15,5.117031017840462e-14,1.4779630716308337e-13,9.89666173414876e-14,1.0333826585123607e-15,0.9126091779527086,98.23357865005686,0.8538121719904616,97.8856507882636,2.1143492117364118,97.8856507882636,2.1143492117364118,87.821796744923,11.577587700613703
5.69,2.2344350468048232e-14,5.3621961619704613e-17,6.685538917771527e-13,1.0492327452032818e-13,2.0056219234965967e-13,8.427651333134128e-16,2.814926789879607e-15,5.117095868707882e-14,1.477956631118318e-13,9.896662179891021e-14,1.0333782010897496e-15,0.9126066093073604,98.23358361783431,0.8538097728583521,97.88565961157879,2.1143403884212377,97.88565961157879,2.1143403884212377,87.81269323807027,11.585677038616623
5.7,2.234397769518395e-14,5.3621036121137723e-17,6.685425102339483e-13,1.0493723323627036e-13,2.005587774184655e-13,8.430892376448588e-16,2.815981142367374e-15,5.11716071811351e-14,1.477950190750991e-13,9.896662625623379e-14,1.033373743766169e-15,0.9126040407089209,98.23358858567329,0.8538073736178041,97.88566843475797,2.1143315652420442,97.88566843475797,2.1143315652420442,87.80360626170106,11.593749951186027
5.71,2.2343604943752602e-14,5.362011351513472e-17,6.68531129235926e-13,1.049511978714611e-13,2.005553626514635e-13,8.434117790692575e-16,2.8170304048138752e-15,5.117225566055958e-14,1.477943750528991e-13,9.896663071345826e-14,1.0333692865417036e-15,0.9126014721578797,98.2335935535659,0.8538049742762487,97.88567725779858,2.1143227422014386,97.88567725779858,2.1143227422014386,87.79453578304195,11.601806470904606
5.72,2.2343232213742226e-14,5.361919466126623e-17,6.685197487823466e-13,1.0496516839509816e-13,2.0055194804869359e-13,8.437327647877399e-16,2.818074600671875e-15,5.1172904125338233e-14,1.477937310452457e-13,9.896663517058352e-14,1.0333648294164384e-15,0.9125989036547333,98.23359852150406,0.8538025748412192,97.88568608069797,2.114313919302058,97.88568608069797,2.1143139193020586,87.78548176938432,11.609846630290612
5.73,2.2342859505140923e-14,5.361828048573824e-17,6.685083688724034e-13,1.0497914477651831e-13,2.0054853361019564e-13,8.440522019690001e-16,2.819113753288497e-15,5.117355257545692e-14,1.47793087052153e-13,9.89666396276095e-14,1.0333603723904604e-15,0.9125963351999852,98.23360348947968,0.8538001753203636,97.88569490345344,2.114305096546574,97.88569490345344,2.114305096546574,87.77644418808421,11.617870461797994
5.74,2.2342486817936854e-14,5.361737198323929e-17,6.684969895052202e-13,1.0499312698519636e-13,2.0054511933600955e-13,8.443700977494821e-16,2.8201478859058335e-15,5.117420101090135e-14,1.4779244307363514e-13,9.896664408453611e-14,1.0333559154638573e-15,0.9125937667941473,98.23360845748442,0.8537977757214569,97.88570372606233,2.1142962739376947,97.88570372606233,2.1142962739376947,87.76742300656224,11.625877997816536
5.75,2.2342114152118232e-14,5.361647021878765e-17,6.684856106798499e-13,1.0500711499074449e-13,2.0054170522617507e-13,8.446864592335677e-16,2.8211770216615536e-15,5.117484943165711e-14,1.4779179910970652e-13,9.896664854136325e-14,1.033351458636719e-15,0.9125911984377406,98.23361342550986,0.8537953760524143,97.88571254852185,2.1142874514781704,97.88571254852185,2.114287451478171,87.7584181923034,11.633869270672
5.76,2.234174150767333e-14,5.3615576329578505e-17,6.684742323952719e-13,1.0502110876291136e-13,2.0053829128073203e-13,8.450012934937631e-16,2.822201183589516e-15,5.1175497837709646e-14,1.4779115516038158e-13,9.896665299809083e-14,1.0333470019091367e-15,0.9125886301312959,98.23361839354742,0.8537929763213036,97.88572137082922,2.114278629170799,97.88572137082922,2.1142786291707996,87.74942971285692,11.641844312626258
5.7700000000000005,2.234136888459048e-14,5.3614691526831164e-17,6.684628546503914e-13,1.0503510827158137e-13,2.0053487749972011e-13,8.453146075708861e-16,2.823220394620375e-15,5.117614622904426e-14,1.4779051122567491e-13,9.896665745471876e-14,1.0333425452812026e-15,0.9125860618753543,98.23362336158831,0.853790576536358,97.8857301929816,2.1142698070184283,97.8857301929816,2.1142698070184283,87.7404575358362,11.649803155877436
5.78,2.2340996282858068e-14,5.3613817097636263e-17,6.684514774440365e-13,1.0504911348677382e-13,2.0053146388317908e-13,8.456264084742536e-16,2.8242346775821915e-15,5.117679460564611e-14,1.4778986730560126e-13,9.896666191124695e-14,1.0333380887530108e-15,0.9125834936704685,98.23362832962356,0.8537881767059887,97.88573901497605,2.1142609850239604,97.88573901497605,2.1142609850239604,87.73150162891861,11.657745832560044
5.79,2.2340623702464544e-14,5.361295440680292e-17,6.684401007749565e-13,1.0506312437864213e-13,2.0052805043114862e-13,8.459367031818684e-16,2.825244055201043e-15,5.1177442967500214e-14,1.477892234001755e-13,9.896666636767531e-14,1.0333336323246572e-15,0.9125809255172034,98.23363329764402,0.8537857768387979,97.88574783680966,2.114252163190357,97.88574783680966,2.114252163190357,87.72256195984532,11.665672374745126
5.8,2.2340251143398405e-14,5.3612104898705965e-17,6.684287246418207e-13,1.0507714091747302e-13,2.0052463714366844e-13,8.462454986406065e-16,2.8262485501016337e-15,5.117809131459145e-14,1.4778857950941268e-13,9.896667082400372e-14,1.0333291759962393e-15,0.9125783574161367,98.2336382656403,0.8537833769435906,97.88575665847938,2.1142433415206425,97.88575665847938,2.1142433415206425,87.71363849642128,11.673582814440383
5.8100000000000005,2.233987860564821e-14,5.3611270099133115e-17,6.68417349043216e-13,1.0509116307368573e-13,2.0052122402077819e-13,8.465528017664044e-16,2.827248184807902e-15,5.117873964690453e-14,1.4778793563332797e-13,9.89666752802321e-14,1.033324719767856e-15,0.9125757893678599,98.23364323360278,0.8537809770293889,97.88576547998211,2.1142345200179102,97.88576547998211,2.1142345200179107,87.70473120651495,11.681477183590324
5.82,2.2339506089202574e-14,5.3610451617132164e-17,6.684059739776449e-13,1.0510519081783119e-13,2.0051781106251763e-13,8.468586194444463e-16,2.8282429817436317e-15,5.117938796442403e-14,1.4778729177193673e-13,9.896667973636035e-14,1.0333202636396083e-15,0.9125732213729792,98.2336482015216,0.8537785771054429,97.8857743013147,2.1142256986853245,97.8857743013147,2.1142256986853245,87.69584005805824,11.689355514076398
5.83,2.233913359405017e-14,5.360965114685818e-17,6.683945994435244e-13,1.0511922412059125e-13,2.0051439826892637e-13,8.471629585293506e-16,2.8292329632330615e-15,5.1180036267134356e-14,1.477866479252544e-13,9.896668419238837e-14,1.033315807611599e-15,0.912570653432116,98.23365316938666,0.8537761771812449,97.8857831224739,2.1142168775261254,97.8857831224739,2.1142168775261254,87.68696501904633,11.69721783771713
5.84,2.2338761120162223e-14,5.3608774943198215e-17,6.683832255349382e-13,1.0513326295609974e-13,2.0051098563981314e-13,8.474658250697303e-16,2.8302181489753363e-15,5.118068455540883e-14,1.477860040929086e-13,9.896668864831705e-14,1.0333113516829113e-15,0.9125680855267928,98.23365813752363,0.853773776949606,97.88579194355809,2.114208056441925,97.88579194355809,2.114208056441925,87.67810605774997,11.70506418605734
5.8500000000000005,2.2338388667539032e-14,5.3607887719397245e-17,6.683718521871317e-13,1.0514730729311259e-13,2.0050757317536963e-13,8.477672263698934e-16,2.8311985627593023e-15,5.118133282897559e-14,1.4778536027517043e-13,9.896669310414565e-14,1.0333068958543235e-15,0.9125655176702393,98.23366310570074,0.8537713766290398,97.88580076449698,2.114199235503039,97.88580076449698,2.114199235503039,87.6692631421508,11.712894590928888
5.86,2.233801623617117e-14,5.3607000943612496e-17,6.683604793887226e-13,1.051613571023689e-13,2.005041608756586e-13,8.480671692710829e-16,2.8321742268656435e-15,5.1181981087779865e-14,1.4778471647209444e-13,9.896669755987392e-14,1.033302440126046e-15,0.9125629498650298,98.23366807387362,0.853768976261383,97.88580958527693,2.1141904147230846,97.88580958527693,2.1141904147230846,87.66043624041188,11.72070908398336
5.87,2.2337643826047137e-14,5.36061145125199e-17,6.683491071399267e-13,1.051754123551411e-13,2.0050074874071456e-13,8.483656604900192e-16,2.833145163169488e-15,5.118262933181421e-14,1.4778407268368798e-13,9.896670201550179e-14,1.0332979844981656e-15,0.9125603821114235,98.23367304203853,0.8537665758500664,97.88581840589667,2.114181594103352,97.88581840589667,2.114181594103352,87.651625320785,11.728507696784213
5.88,2.2337271437155464e-14,5.36052283082825e-17,6.683377354409741e-13,1.051894730228323e-13,2.0049733677057188e-13,8.486627067129096e-16,2.834111393446587e-15,5.118327756107145e-14,1.4778342890995814e-13,9.896670647102919e-14,1.0332935289707706e-15,0.9125578144096771,98.23367801019188,0.8537641753984646,97.8858272263549,2.114172773645115,97.8858272263549,2.114172773645115,87.64283035158472,11.736290460832443
5.89,2.233689906948472e-14,5.360434219801107e-17,6.683263642921091e-13,1.0520353907697562e-13,2.0049392496526468e-13,8.489583145956157e-16,2.8350729393738618e-15,5.118392577554471e-14,1.477827851509117e-13,9.896671092645601e-14,1.0332890735439506e-15,0.9125552467600447,98.23368297833008,0.8537617749099006,97.8858360466504,2.1141639533496286,97.8858360466504,2.1141639533496286,87.63405130118838,11.744057407566698
5.9,2.2336526723023502e-14,5.360345603322472e-17,6.683149936935909e-13,1.0521761048923334e-13,2.0049051332482678e-13,8.492524907638217e-16,2.8360298225299504e-15,5.1184573975227394e-14,1.4778214140655517e-13,9.896671538178217e-14,1.0332846182177952e-15,0.9125526791627789,98.23368794644959,0.8537593743876509,97.8858448667819,2.1141551332181328,97.8858448667819,2.1141551332181328,87.6252881380358,11.751808568363426
5.91,2.233615439776045e-14,5.3602569649311463e-17,6.683036236456947e-13,1.0523168723139636e-13,2.0048710184929184e-13,8.495452418132013e-16,2.8369820643957545e-15,5.1185222160113214e-14,1.4778149767689474e-13,9.896671983700757e-14,1.0332801629923958e-15,0.9125501116181308,98.23369291454695,0.8537569738349505,97.88585368674816,2.114146313251855,97.88585368674816,2.114146313251855,87.61654083062932,11.759543974537
5.92,2.233578209368422e-14,5.360168286498886e-17,6.682922541487112e-13,1.0524576927538329e-13,2.0048369053869327e-13,8.498365743095866e-16,2.837929686354984e-15,5.1185870330196185e-14,1.4778085396193633e-13,9.896672429213212e-14,1.0332757078678441e-15,0.91254754412635,98.23369788261869,0.8537545732549969,97.88586250654801,2.1141374934520094,97.88586250654801,2.1141374934520094,87.60780934753353,11.76726365733985
5.93,2.233540981078352e-14,5.36007954817646e-17,6.682808852029482e-13,1.0525985659323992e-13,2.0048027939306427e-13,8.501264947891351e-16,2.838872709694707e-15,5.1186518485470633e-14,1.4778021026168549e-13,9.896672874715572e-14,1.0332712528442334e-15,0.9125449766876852,98.23370285066139,0.8537521726509556,97.88587132618022,2.1141286738198017,97.88587132618022,2.1141286738198017,87.5990936573752,11.774967647962603
5.94,2.2335037549047067e-14,5.3599907283397084e-17,6.682695168087306e-13,1.0527394915713836e-13,2.004768684124378e-13,8.504150097584978e-16,2.839811155605892e-15,5.118716662593122e-14,1.4777956657614747e-13,9.89667332020783e-14,1.0332667979216573e-15,0.9125424093023846,98.23370781867168,0.8537497720259645,97.8858801456436,2.114119854356428,97.8858801456436,2.114119854356428,87.59039372884315,11.78265597753421
5.95,2.233466530846363e-14,5.3599018035356074e-17,6.682581489664007e-13,1.0528804693937638e-13,2.0047345759684654e-13,8.507021256949867e-16,2.8407450451839576e-15,5.118781475157291e-14,1.4777892290532723e-13,9.896673765689976e-14,1.0332623431002113e-15,0.9125398419706959,98.2337127866462,0.8537473713831388,97.88588896493694,2.114111035063078,97.88588896493694,2.114111035063078,87.5817095306881,11.790328677122076
