t,C_1,M_2,X_1,M_1,C_2,X_2
4.46,2.1988876641579047,0.00025969851526350997,0.23788728544063517,0.9844831924272476,0.006577446520984792,4.9083138373485475e-06
4.47,2.199302380352954,0.0002602959344597539,0.23837916511452845,0.9844846060205467,0.006592166211953217,4.920149924431318e-06
4.48,2.1997169606532445,0.0002608933714791889,0.23887099816128313,0.9844860184485205,0.006606885733885526,4.931986702548205e-06
4.49,2.200131405071436,0.00026149082643968466,0.23936278473610573,0.98448742971237,0.006621605086798571,4.9438241705808175e-06
4.5,2.200545713620185,0.0002620882994591112,0.23985452499420284,0.9844888398132958,0.006636324270709209,4.955662327410771e-06
4.51,2.2009598863121513,0.0002626857906553384,0.24034621909078097,0.9844902487524987,0.0066510432856342954,4.9675011719196774e-06
4.5200000000000005,2.201373923159993,0.0002632833001462362,0.24083786718104674,0.9844916565311794,0.006665762131590686,4.97934070298915e-06
4.53,2.201787824176368,0.0002638808280496745,0.2413294694202066,0.9844930631505387,0.006680480808595235,4.9911809195008e-06
4.54,2.202201589373935,0.0002644783744835231,0.2418210259634672,0.9844944686117774,0.0066951993166647975,5.003021820336241e-06
4.55,2.2026152187653523,0.000265075939565652,0.242312536966035,0.9844958729160961,0.0067099176558162305,5.014863404377086e-06
4.5600000000000005,2.2030287123632784,0.0002656735234139311,0.24280400258311663,0.9844972760646956,0.0067246358260663885,5.026705670504948e-06
4.57,2.2034420758281112,0.0002662718392632429,0.24329548777693383,0.984498678620974,0.006739353835068093,5.038541019114607e-06
4.58,2.2038552967508798,0.0002668693244802472,0.24378685012808368,0.9845000793498636,0.006754071666044662,5.050386100167546e-06
4.59,2.204268382075598,0.0002674668606000719,0.24427816928625035,0.9845014789427878,0.006768789328385505,5.062231520188079e-06
4.6000000000000005,2.2046813318022656,0.000268064447622717,0.24476944525143385,0.9845028773997466,0.006783506822090625,5.074077279176208e-06
4.61,2.2050941459308824,0.00026866208554818244,0.24526067802363408,0.98450427472074,0.006798224147160017,5.085923377131932e-06
4.62,2.205506824461448,0.00026925977437646827,0.24575186760285112,0.9845056709057679,0.006812941303593684,5.09776981405525e-06
4.63,2.2059193673939634,0.00026985751410757447,0.24624301398908494,0.9845070659548304,0.0068276582913916264,5.109616589946163e-06
4.64,2.206331774728428,0.0002704553047415011,0.24673411718233557,0.9845084598679275,0.006842375110553843,5.121463704804672e-06
4.65,2.2067440464648422,0.0002710531462782481,0.24722517718260303,0.9845098526450591,0.006857091761080336,5.133311158630776e-06
4.66,2.2071561826032053,0.00027165103871781544,0.24771619398988723,0.9845112442862254,0.006871808242971102,5.145158951424474e-06
4.67,2.207568183143518,0.0002722489820602032,0.24820716760418823,0.9845126347914261,0.006886524556226143,5.157007083185767e-06
4.68,2.20798004808578,0.0002728469763054113,0.24869809802550602,0.9845140241606615,0.006901240700845458,5.168855553914656e-06
4.69,2.208391777429991,0.0002734450214534398,0.24918898525384067,0.9845154123939314,0.00691595667682905,5.18070436361114e-06
4.7,2.208803371176151,0.00027404311750428865,0.24967982928919205,0.9845167994912358,0.006930672484176915,5.192553512275219e-06
4.71,2.209214829324261,0.0002746412644579579,0.2501706301315602,0.984518185452575,0.006945388122889054,5.204402999906892e-06
4.72,2.2096261518953404,0.00027523952382490444,0.25066138791693243,0.9845195702794435,0.006960103592985965,5.216252164389639e-06
4.73,2.210037338911579,0.0002758379605337656,0.25115210278885286,0.9845209539734194,0.006974818894489277,5.228100306812646e-06
4.74,2.2104483903729806,0.0002764365745963315,0.25164277474734736,0.9845223365345032,0.006989534027398994,5.239947427048999e-06
4.75,2.210859306279545,0.0002770353660126021,0.25213340379241617,0.9845237179626946,0.007004248991715117,5.251793525098698e-06
4.76,2.2112700866312722,0.0002776343347825774,0.2526239899240591,0.9845250982579937,0.007018963787437648,5.263638600961745e-06
4.7700000000000005,2.211680731437085,0.00027823344503492755,0.253114533283444,0.9845264774217548,0.007033678414585328,5.275483040205002e-06
4.78,2.2120912407274567,0.0002788325742586526,0.25360503435269904,0.9845278554586031,0.007048392873222167,5.2873281596511705e-06
4.79,2.21250161450492,0.0002794317122691314,0.2540954931719048,0.9845292323689229,0.007063107163353488,5.29917406877075e-06
4.8,2.212911852769475,0.000280030859066364,0.2545859097410612,0.9845306081527142,0.007077821284979291,5.311020767563743e-06
4.8100000000000005,2.213321955521122,0.0002806300146503505,0.25507628406016836,0.9845319828099771,0.007092535238099577,5.322868256030149e-06
4.82,2.2137319227625927,0.0002812291761155954,0.2555666161617178,0.9845333563410364,0.007107249022718763,5.334716565505356e-06
4.83,2.2141417545325215,0.00028182830236769916,0.25605690650526025,0.9845347287504861,0.0071219626388993405,5.346566139187112e-06
4.84,2.2145514508434245,0.00028242738009452576,0.25654715523966287,0.984536100039814,0.007136676086661553,5.358417120645074e-06
4.8500000000000005,2.214961011695302,0.0002830264092960752,0.2570373623649257,0.9845374702090203,0.007151389366005402,5.370269509879241e-06
4.86,2.2153704370881524,0.0002836253899723474,0.2575275278810486,0.984538839258105,0.007166102476930886,5.382123306889612e-06
4.87,2.2157797270219772,0.00028422432212334245,0.25801765178803165,0.984540207187068,0.007180815419438005,5.393978511676187e-06
4.88,2.2161888815257376,0.0002848232266674465,0.2585077343616665,0.9845415739987472,0.007195528193565095,5.405834899564246e-06
4.89,2.21659790063023,0.00028542212584908015,0.25899777589522743,0.9845429396961601,0.007210240799352919,5.417692231636742e-06
4.9,2.217006784335462,0.00028602101967345586,0.2594877763887832,0.9845443042793074,0.007224953236801488,5.429550507837692e-06
4.91,2.217415532641434,0.00028661990814057354,0.2599777358423337,0.9845456677481891,0.0072396655059107995,5.441409728167094e-06
4.92,2.2178241455557046,0.00028721879606943357,0.26046765432733,0.9845470301035437,0.007254377606691047,5.45326984075701e-06
4.93,2.2182326231180713,0.00028781770883020883,0.2609575322199338,0.9845483913492594,0.007269089539195879,5.465130572542799e-06
4.94,2.21864096533432,0.0002884166501109628,0.2614473695748277,0.9845497514859013,0.007283801303433098,5.476991883829041e-06
4.95,2.2190491722044507,0.00028901561991169527,0.2619371663920118,0.9845511105134693,0.0072985128994027,5.488853774615733e-06
4.96,2.219457243575776,0.00028961461114722055,0.26242692114869887,0.9845524684157512,0.007313224326881625,5.5007163202022906e-06
4.97,2.2198651798649482,0.00029021364315158515,0.2629166380002686,0.9845538252369874,0.007327935586478564,5.512579315111766e-06
4.98,2.220272980819906,0.00029081270422831975,0.2634063144328515,0.9845551809504138,0.0073426466778252816,5.52444288365103e-06
4.99,2.2206806464516484,0.0002914117948878077,0.2638959505561419,0.9845565355571984,0.007357357600937841,5.536307020395866e-06
5.0,2.221088176771175,0.0002920109156404322,0.26438554647983425,0.9845578890585088,0.007372068355832314,5.548171719922062e-06
5.01,2.2214955717917566,0.0002926100668660968,0.2648751023329962,0.9845592414557685,0.007386778942528306,5.560036978216147e-06
5.0200000000000005,2.2219028315333893,0.00029320924855887477,0.26536461830198277,0.9845605927511553,0.007401489361055898,5.571902795436227e-06
5.03,2.222309956009245,0.00029380846110442694,0.2658540945150067,0.9845619429460813,0.007416199611434537,5.5837691675065785e-06
5.04,2.222716945231752,0.00029440770493108746,0.2663435310939449,0.9845632920418749,0.007430909693682519,5.595636089890101e-06
5.05,2.223123799213339,0.0002950069804671902,0.2668329281606742,0.9845646400398644,0.007445619607818139,5.607503558049697e-06
5.0600000000000005,2.2235305179664335,0.0002956062881410692,0.2673222858370717,0.9845659869413783,0.007460329353859693,5.619371567448265e-06
5.07,2.223937101503465,0.00029620562838105825,0.26781160424501405,0.984567332747745,0.0074750389318254725,5.631240113548703e-06
5.08,2.2243435498368616,0.00029680500161549146,0.26830088350637826,0.9845686774602929,0.007489748341733772,5.643109191813914e-06
5.09,2.224749862979052,0.0002974044082727027,0.2687901237430412,0.9845700210803504,0.007504457583602887,5.654978797706796e-06
5.1000000000000005,2.225156040942464,0.000298003848781026,0.26927932507687974,0.9845713636092459,0.007519166657451114,5.666848926690249e-06
5.11,2.225562083739527,0.0002986033235687952,0.26976848762977074,0.984572705048308,0.007533875563296743,5.678719574227174e-06
5.12,2.2259679913826687,0.00029920283306434444,0.2702576115235911,0.9845740453988647,0.007548584301158071,5.690590735780469e-06
5.13,2.226373763884318,0.0002998023776960075,0.2707466968802178,0.9845753846622448,0.007563292871053392,5.702462406813035e-06
5.14,2.2267794012569033,0.0003004019578921184,0.2712357438215276,0.9845767228397766,0.007578001273001,5.714334582787772e-06
5.15,2.2271849035128533,0.00030100157408101115,0.2717247524693975,0.9845780599327885,0.007592709507019192,5.72620725916758e-06
5.16,2.2275902706645363,0.00030160122668254825,0.2722137229449523,0.9845793959426037,0.007607417573126183,5.7380804315057405e-06
5.17,2.227995502715038,0.0003022009147900298,0.27270265525155235,0.9845807308697534,0.007622125471328447,5.749954109509103e-06
5.18,2.2284005996686562,0.0003028006376701973,0.2731915494079551,0.9845820647148721,0.0076368332016339925,5.761828301034002e-06
5.19,2.228805561535841,0.00030340039546862427,0.2736804055109358,0.9845833974791192,0.007651540764058611,5.773703004560211e-06
5.2,2.229210388327041,0.00030400018833088416,0.2741692236572693,0.9845847291636542,0.00766624815861809,5.7855782185674965e-06
5.21,2.229615080052706,0.0003046000164025506,0.2746580039437308,0.9845860597696369,0.0076809553853282204,5.797453941535631e-06
5.22,2.230019636723286,0.000305199879829197,0.27514674646709536,0.9845873892982265,0.007695662444204794,5.809330171944384e-06
5.23,2.23042405834923,0.0003057997787563971,0.275635451324138,0.9845887177505827,0.007710369335263602,5.821206908273527e-06
5.24,2.2308283449409876,0.00030639971332972423,0.2761241186116339,0.9845900451278647,0.007725076058520433,5.8330841490028275e-06
5.25,2.2312324965090076,0.00030699968369475204,0.27661274842635797,0.9845913714312324,0.007739782613991078,5.844961892612057e-06
5.26,2.23163651306374,0.00030759968999705394,0.27710134086508537,0.9845926966618452,0.007754489001691327,5.856840137580986e-06
5.2700000000000005,2.2320403946156344,0.00030819973238220365,0.27758989602459117,0.9845940208208626,0.007769195221636972,5.868718882389384e-06
5.28,2.2324441411751397,0.0003087998109957745,0.2780784140016504,0.9845953439094439,0.007783901273843801,5.880598125517022e-06
5.29,2.232847752752706,0.00030939992598334016,0.27856689489303815,0.984596665928749,0.007798607158327606,5.892477865443669e-06
5.3,2.2332512293587823,0.0003100000774904741,0.2790553387955295,0.984597986879937,0.007813312875104178,5.9043581006490955e-06
5.3100000000000005,2.233654571003818,0.0003106002656627499,0.2795437458058996,0.9845993067641677,0.007828018424189306,5.916238829613073e-06
5.32,2.234057777697783,0.000311200490023042,0.28003211601040295,0.9846006255824991,0.007842723805598499,5.928120057558411e-06
5.33,2.234460849448542,0.000311800747359214,0.2805204494490865,0.9846019433355432,0.007857429019346022,5.94000181932463e-06
5.34,2.234863786265814,0.0003124010368687754,0.2810087462027079,0.984603260024305,0.007872134065447236,5.951884123657833e-06
5.3500000000000005,2.2352665881596416,0.0003130013581682579,0.28149700635910413,0.9846045756498579,0.007886838943917694,5.9637669747666455e-06
5.36,2.235669255140066,0.0003136017108741929,0.28198523000611214,0.984605890213275,0.007901543654772945,5.97565037685969e-06
5.37,2.2360717872171305,0.0003142020946031121,0.2824734172315688,0.9846072037156298,0.007916248198028535,5.987534334145592e-06
5.38,2.236474184400876,0.0003148025089715471,0.28296156812331125,0.9846085161579954,0.007930952573700021,5.9994188508329765e-06
5.39,2.2368764467013458,0.0003154029535960295,0.28344968276917637,0.9846098275414451,0.00794565678180295,6.011303931130468e-06
5.4,2.237278574128581,0.00031600342809309095,0.28393776125700115,0.9846111378670522,0.007960360822352873,6.023189579246691e-06
5.41,2.237680566692624,0.000316603932079263,0.28442580367462245,0.9846124471358899,0.00797506469536534,6.035075799390269e-06
5.42,2.2380824244035167,0.0003172044651710772,0.2849138101098773,0.9846137553490316,0.007989768400855902,6.0469625957698266e-06
5.43,2.238484147271302,0.0003178050269850653,0.28540178065060273,0.9846150625075505,0.008004471938840109,6.0588499725939885e-06
5.44,2.238885735306021,0.00031840561713775877,0.28588971538463565,0.9846163686125198,0.008019175309333512,6.070737934071381e-06
5.45,2.2392871885177166,0.0003190062352456893,0.28637761439981296,0.9846176736650128,0.00803387851235166,6.082626484410626e-06
5.46,2.2396885069164307,0.0003196068809253884,0.2868654777839717,0.984618977666103,0.008048581547910105,6.094515627820349e-06
5.47,2.2400896965542576,0.00032020693927348664,0.28735335554922486,0.9846202813002721,0.00806328442563466,6.106412122547497e-06
5.48,2.240490744262797,0.00032080774766078847,0.28784113887284346,0.9846215830782508,0.008077987124581448,6.118301269894094e-06
5.49,2.2408916573254825,0.0003214085629397164,0.28832888791832906,0.9846228838240911,0.008092689656336796,6.130191237636106e-06
5.5,2.2412924357423143,0.00032200938511027044,0.2888166026856816,0.9846241835377935,0.008107392020900706,6.142082025773534e-06
5.51,2.2416930795132926,0.00032261021417245053,0.28930428317490114,0.9846254822193576,0.008122094218273175,6.1539736343063775e-06
5.5200000000000005,2.242093588638417,0.00032321105012625683,0.28979192938598775,0.9846267798687837,0.008136796248454207,6.165866063234637e-06
5.53,2.242493963117688,0.00032381189297168923,0.2902795413189413,0.9846280764860715,0.008151498111443799,6.177759312558312e-06
5.54,2.242894202951105,0.0003244127427087477,0.2907671189737618,0.9846293720712214,0.008166199807241951,6.1896533822774015e-06
5.55,2.2432943081386685,0.00032501359933743225,0.2912546623504493,0.9846306666242329,0.008180901335848664,6.201548272391907e-06
5.5600000000000005,2.243694278680378,0.000325614462857743,0.2917421714490038,0.9846319601451063,0.008195602697263939,6.21344398290183e-06
5.57,2.2440941145762343,0.0003262153332696798,0.2922296462694252,0.9846332526338417,0.008210303891487775,6.225340513807167e-06
5.58,2.2444938158262366,0.0003268162105732427,0.29271708681171366,0.9846345440904388,0.00822500491852017,6.237237865107919e-06
5.59,2.2448933824303854,0.00032741709476843175,0.2932044930758691,0.9846358345148979,0.008239705778361127,6.249136036804087e-06
5.6000000000000005,2.2452928143886806,0.00032801798585524694,0.29369186506189154,0.9846371239072188,0.008254406471010646,6.261035028895672e-06
5.61,2.2456921117011217,0.0003286188838336882,0.294179202769781,0.9846384122674015,0.008269106996468724,6.272934841382672e-06
5.62,2.2460912743677097,0.0003292197887037555,0.2946665061995373,0.9846396995954461,0.008283807354735363,6.284835474265087e-06
5.63,2.2464903023876728,0.00032982067785648046,0.29515377536244297,0.9846409858915814,0.00829850754581381,6.296737174844658e-06
5.64,2.246889195755488,0.00033042138922083727,0.2956410103393739,0.9846422711574482,0.008313207569727345,6.308641715888986e-06
5.65,2.2472879544700666,0.0003310218908448535,0.29612821114627463,0.9846435553933698,0.008327907426480562,6.320549446895594e-06
5.66,2.247686578531408,0.0003316221827285288,0.29661537778314523,0.9846448385993464,0.008342607116073453,6.332460367864479e-06
5.67,2.248085067944401,0.0003322222847076051,0.2971025102694085,0.9846461207756586,0.008357306638510056,6.344374262088698e-06
5.68,2.248483422762274,0.0003328224127672902,0.29758960881655366,0.9846474019253658,0.008372005993834277,6.35628876991387e-06
5.69,2.248881642999603,0.0003334226260513409,0.29807667348249356,0.9846486820493054,0.008386705182058144,6.368203245190076e-06
5.7,2.2492797286563873,0.0003340229245597572,0.29856370426722795,0.9846499611474776,0.008401404203181652,6.380117687917315e-06
5.71,2.249677679734281,0.00033462330994514825,0.29905070118153015,0.9846512392200467,0.008416103057207145,6.392032079994355e-06
5.72,2.250075496263533,0.0003352238124520369,0.29953766442256075,0.9846525162700223,0.008430801744177478,6.403946090149203e-06
5.73,2.250473178255449,0.0003358244433840044,0.30002459406400644,0.9846537922985291,0.008445500264108676,6.415859594572339e-06
5.74,2.2508707257100284,0.00033642520274105057,0.3005114901058672,0.9846550673055672,0.008460198617000732,6.4277725932637615e-06
5.75,2.2512681386278133,0.0003370260895108222,0.30099835255291807,0.9846563412912107,0.008474896802854718,6.439685097291439e-06
5.76,2.2516654170291126,0.00033762706574385005,0.30148518158415316,0.9846576142582455,0.008489594821710777,6.451597521553545e-06
5.7700000000000005,2.2520625609242386,0.00033822811217016876,0.30197197729046227,0.9846588862080858,0.008504292673589294,6.4635100767269e-06
5.78,2.252459570313191,0.00033882922878977816,0.3024587396718452,0.9846601571407316,0.008518990358490264,6.475422762811499e-06
5.79,2.2528564451961217,0.00033943041546761864,0.3029454687294957,0.9846614270562019,0.00853368787641396,6.487335581286245e-06
5.8,2.25325318559302,0.00034003165445788483,0.3034321646202448,0.9846626959569817,0.008548385227396236,6.4992487264674355e-06
5.8100000000000005,2.2536497915178835,0.00034063293333221626,0.30391882745393006,0.9846639638448116,0.008563082411462197,6.511162334445425e-06
5.82,2.254046262970712,0.00034123425209061275,0.3044054572305513,0.9846652307196915,0.008577779428611845,6.523076405220213e-06
5.83,2.2544425999515068,0.0003418356107330609,0.3048920539501093,0.9846664965816214,0.008592476278845176,6.534990938791946e-06
5.84,2.2548388024787642,0.00034243700678769423,0.30537861774379593,0.9846677614327188,0.008607172962192768,6.5469059623353964e-06
5.8500000000000005,2.255234870570809,0.0003430384378056489,0.3058651487415821,0.9846690252750814,0.00862186947868491,6.55882150277245e-06
5.86,2.255630804227642,0.00034363990378692466,0.30635164694346784,0.9846702881087092,0.008636565828321601,6.570737560103107e-06
5.87,2.256026603449262,0.0003442414047315217,0.30683811234945313,0.9846715499336022,0.00865126201110284,6.582654134327367e-06
5.88,2.2564222682630852,0.0003448429402030303,0.307324545146354,0.9846728107526446,0.008665958027073538,6.594571230370743e-06
5.89,2.2568177987076012,0.00034544450958874315,0.3078109455964548,0.9846740705698855,0.008680653876296733,6.606488855148523e-06
5.9,2.2572131947830765,0.0003460461128844206,0.3082973137015706,0.9846753293853532,0.008695349558772868,6.618407008708559e-06
5.91,2.257608456489511,0.0003466477500900626,0.30878364946170134,0.9846765871990476,0.008710045074501939,6.630325691050848e-06
5.92,2.258003583826904,0.00034724942120566913,0.30926995287684694,0.9846778440109686,0.008724740423483946,6.642244902175393e-06
5.93,2.258398576795257,0.0003478511262312403,0.3097562239470075,0.9846790998211162,0.008739435605718892,6.654164642082192e-06
5.94,2.2587934353945687,0.000348452865166776,0.3102424626721831,0.9846803546294907,0.008754130621206774,6.6660849107712465e-06
5.95,2.2591881596248395,0.00034905463801227627,0.31072866905237356,0.9846816084360916,0.008768825469947594,6.678005708242555e-06
5.96,2.2595827494860696,0.00034965644476774103,0.31121484308757896,0.9846828612409193,0.008783520151941351,6.689927034496118e-06
5.97,2.259977204978259,0.0003502582854331704,0.3117009847777993,0.9846841130439737,0.008798214667188045,6.7018488895319356e-06
5.98,2.2603715261060437,0.0003508601598494389,0.3121870941534371,0.9846853638457951,0.008812909015695342,6.713771275128167e-06
5.99,2.2607657129367773,0.0003514620657047213,0.3126731716561897,0.984686613654233,0.008827603197574587,6.72569421711844e-06
6.0,2.2611597654926276,0.0003520640022381462,0.3131592174314292,0.9846878624718711,0.008842297212862428,6.737617724005159e-06
6.01,2.261553683773595,0.0003526659694497136,0.3136452314791557,0.9846891102987093,0.008856991061558865,6.749541795788326e-06
6.0200000000000005,2.2619474677796787,0.00035326796733942345,0.31413121379936915,0.9846903571347476,0.0088716847436639,6.761466432467942e-06
6.03,2.2623411175108794,0.00035386999590727574,0.31461716439206955,0.984691602979986,0.008886378259177532,6.7733916340440035e-06
6.04,2.2627346329671965,0.0003544720551532705,0.31510308325725683,0.9846928478344246,0.00890107160809976,6.785317400516513e-06
6.05,2.2631280141486307,0.0003550741450774077,0.31558897039493106,0.9846940916980632,0.008915764790430582,6.797243731885469e-06
6.0600000000000005,2.263521261055182,0.0003556762656796874,0.3160748258050923,0.984695334570902,0.008930457806170003,6.809170628150873e-06
6.07,2.2639143736868497,0.0003562784169601096,0.3165606494877404,0.9846965764529408,0.00894515065531802,6.8210980893127245e-06
6.08,2.2643073520436343,0.0003568805989186742,0.3170464414428754,0.9846978173441798,0.008959843337874631,6.833026115371023e-06
6.09,2.2647001947459153,0.0003574828689362309,0.3175321930561033,0.9846990570839917,0.008974535851540667,6.844954063077458e-06
6.1000000000000005,2.265092905050086,0.0003580850915736339,0.3180179246604478,0.9847002960515137,0.00898922820174299,6.856883450726067e-06
6.11,2.2654854810943714,0.0003586873442653775,0.3185036246309285,0.984701534029982,0.009003920385378904,6.868813410264038e-06
6.12,2.2658779228875057,0.0003592896266482231,0.3189892930220772,0.9847027710204134,0.009018612402462965,6.880743945763334e-06
6.13,2.2662702304382214,0.0003598919383589321,0.3194749298884257,0.9847040070238248,0.009033304253009725,6.892675061295918e-06
6.140000000000001,2.2666624037552525,0.00036049427903426585,0.3199605352845058,0.9847052420412329,0.00904799593703374,6.904606760933753e-06
6.15,2.267054442847332,0.00036109664831098556,0.3204461092648493,0.9847064760736547,0.009062687454549564,6.916539048748799e-06
6.16,2.267446347723194,0.0003616990458258526,0.32093165188398803,0.9847077091221069,0.009077378805571754,6.92847192881302e-06
6.17,2.2678381183915715,0.00036230147121562835,0.3214171631964537,0.9847089411876064,0.00909206999011486,6.940405405198377e-06
6.18,2.268229754861198,0.0003629039241170741,0.3219026432567782,0.98471017227117,0.009106761008193439,6.952339481976835e-06
6.19,2.2686212571409645,0.0003635064041542118,0.3223880921202354,0.984711402373831,0.009121451859822315,6.964274163364221e-06
6.2,2.2690126252530756,0.0003641089098763556,0.3228735099047017,0.9847126314980202,0.00913614254503908,6.976209465713158e-06
6.21,2.2694038592161596,0.00036471144012144643,0.32335889671124096,0.984713859645793,0.009150833063875213,6.988145402116773e-06
6.22,2.2697949590407247,0.0003653139943830337,0.32384425260272703,0.9847150868183526,0.0091655234163483,7.000081978264336e-06
6.23,2.270185924737278,0.00036591657215466705,0.3243295776420341,0.9847163130169019,0.009180213602475933,7.012019199845116e-06
6.24,2.270576756316327,0.00036651917292989587,0.32481487189203595,0.9847175382426439,0.009194903622275699,7.023957072548381e-06
6.25,2.270967453788379,0.0003671217962022697,0.3253001354156067,0.9847187624967816,0.009209593475765184,7.0358956020634e-06
6.26,2.2713580171639416,0.000367724441465338,0.3257853682756204,0.9847199857805181,0.00922428316296198,7.047834794079443e-06
6.2700000000000005,2.2717484464535227,0.0003683271082126505,0.326270570534951,0.9847212080950565,0.009238972683883673,7.05977465428578e-06
6.28,2.272138741667629,0.00036892979593775634,0.32675574225647247,0.9847224294415997,0.009253662038547853,7.071715188371677e-06
6.29,2.2725289028167683,0.00036953250413420525,0.32724088350305885,0.9847236498213509,0.009268351226972109,7.083656402026405e-06
6.3,2.272918929911448,0.0003701352322955467,0.32772599433758415,0.9847248692355127,0.009283040249174026,7.095598300939233e-06
6.3100000000000005,2.273308822962176,0.00037073797991533025,0.3282110748229224,0.9847260876852887,0.009297729105171198,7.107540890799431e-06
6.32,2.2736985819794593,0.0003713407464871052,0.3286961250219475,0.9847273051718816,0.009312417794981206,7.119484177296266e-06
6.33,2.2740882069738055,0.00037194353150442127,0.32918114499753354,0.9847285216964944,0.009327106318621645,7.131428166119008e-06
6.34,2.274477697955722,0.0003725463344608278,0.3296661348125545,0.9847297372603302,0.0093417946761101,7.143372862956926e-06
6.3500000000000005,2.2748670549357164,0.0003731491548498745,0.33015109452988445,0.984730951864592,0.009356482867464164,7.155318273499291e-06
6.36,2.275256277924296,0.00037375199216511067,0.3306360242123973,0.9847321655104829,0.00937117089270142,7.167264403435368e-06
6.37,2.2756453669319687,0.00037435484590008585,0.33112092392296705,0.9847333781992059,0.009385858751839457,7.179211258454429e-06
6.38,2.276034321969241,0.0003749577155483496,0.33160579372446775,0.984734589931964,0.009400546444895866,7.191158844245742e-06
6.390000000000001,2.276423143046622,0.00037556060060345146,0.3320906336797735,0.9847358007099604,0.009415233971888237,7.2031071664985785e-06
6.4,2.2768118301746174,0.0003761635005589408,0.3325754438517581,0.9847370105343978,0.009429921332834153,7.215056230902203e-06
6.41,2.2772003833637355,0.0003767664149083672,0.3330602243032956,0.9847382194064793,0.009444608527751206,7.227006043145888e-06
6.42,2.277588802624484,0.00037736934314528016,0.3335449750972601,0.9847394273274082,0.009459295556656984,7.238956608918901e-06
6.43,2.27797708796737,0.0003779722847632292,0.33402969629652557,0.9847406342983872,0.009473982419569076,7.250907933910512e-06
6.44,2.278365239398362,0.00037857525461421955,0.3345143879125491,0.9847418403207184,0.009488669116495296,7.262859853909371e-06
6.45,2.2787532569176876,0.0003791782869744948,0.3349990498917595,0.9847430453958285,0.009503355647431096,7.2748119898263895e-06
6.46,2.2791411405318525,0.00037978139487898925,0.33548368225169695,0.9847442495250076,0.00951804201238545,7.286764197551293e-06
6.47,2.2795288902475046,0.0003803845908785944,0.33596828501152226,0.9847454527095428,0.009532728211367634,7.298716338328458e-06
6.48,2.279916506071293,0.0003809878875242018,0.3364528581903962,0.9847466549507212,0.009547414244386931,7.310668273402261e-06
6.49,2.280303988009866,0.0003815912973667028,0.3369374018074795,0.9847478562498297,0.009562100111452617,7.322619864017074e-06
6.5,2.28069133607051,0.0003821948121761845,0.3374219159043068,0.9847490566070226,0.009576785812578408,7.334571201168973e-06
6.51,2.2810785502616575,0.0003827983863982947,0.33790640056259896,0.9847502560204191,0.009591471347785986,7.346522788511462e-06
6.5200000000000005,2.2814656305906555,0.0003834020098246353,0.33839085582602085,0.9847514544900655,0.009606156717089495,7.358474738914667e-06
6.53,2.2818525770648024,0.0003840056738630681,0.3388752817364971,0.9847526520160963,0.009620841920502719,7.370427147379406e-06
6.54,2.282239389691395,0.00038460936992145507,0.33935967833595254,0.9847538485986458,0.009635526958039457,7.382380108906498e-06
6.55,2.2826260684777315,0.00038521308940765817,0.3398440456663119,0.9847550442378484,0.0096502118297135,7.394333718496765e-06
6.5600000000000005,2.2830126134310746,0.000385816823881965,0.3403283837681426,0.984756238934482,0.009664896535538828,7.40628806986644e-06
6.57,2.283399024558603,0.0003864205652805574,0.3408126926786652,0.9847574326909115,0.009679581075529886,7.418243253563855e-06
6.58,2.283785301867566,0.00038702430522436827,0.3412969724379071,0.9847586255081707,0.009694265449700727,7.430199362794147e-06
6.59,2.2841714453652187,0.0003876280353099129,0.34178122308611325,0.9847598173871904,0.009708949658065378,7.442156490968236e-06
6.6000000000000005,2.2845574550588164,0.00038823174713370674,0.3422654446635286,0.9847610083289017,0.009723633700637864,7.45411473149704e-06
6.61,2.2849433309556133,0.00038883543229226484,0.34274963721039803,0.9847621983342352,0.00973831757743221,7.466074177791478e-06
6.62,2.2853290733008045,0.0003894392448469706,0.34323380180032315,0.9847633874299403,0.009753001288833925,7.478033123086164e-06
6.63,2.2857146815241722,0.000390042839747533,0.3437179359279129,0.9847645755536673,0.009767684833943807,7.489995389692977e-06
6.640000000000001,2.286100156019191,0.0003906464741166778,0.34420204130954773,0.9847657627482355,0.0097823682133785,7.501958128844885e-06
6.65,2.28648549678586,0.00039125014795440485,0.34468611794522763,0.9847669490136449,0.009797051427138003,7.513921340541887e-06
6.66,2.28687070382418,0.0003918538612607142,0.3451701658349526,0.9847681343498956,0.009811734475222317,7.525885024783984e-06
6.67,2.2872557771341495,0.00039245761403560597,0.34565418497872263,0.9847693187569877,0.009826417357631442,7.537849181571176e-06
6.68,2.287640716718678,0.00039306140852173353,0.34613817538809366,0.9847705022351863,0.009841100074369868,7.549813785856864e-06
6.69,2.288025522591409,0.00039366525524475444,0.3466221371173023,0.9847716847857371,0.009855782625458656,7.56177872008748e-06
6.7,2.2884101947540847,0.00039426915554713636,0.3471060701732657,0.9847728664087988,0.00987046501090049,7.573743969269956e-06
6.71,2.288794733206704,0.0003948731094288794,0.3475899745559841,0.9847740471043716,0.009885147230695373,7.585709533404292e-06
6.72,2.2891791379520794,0.000395477114587582,0.3480738502791846,0.9847752268728045,0.009899829284848572,7.597675438139971e-06
6.73,2.289563409012945,0.0003960811524122591,0.34855769745382736,0.9847764057169214,0.009914511173402663,7.60964189080926e-06
