t,N,F,Na,Nan,MF,K,B,Bp,BN,MAx,Xa,A,Rasa,ERKa,MDusp,Dusp
4.76,0.04280233412781468,0.004687710850532585,0.6292579525154426,0.0016487220126320996,0.0036634205585135277,2.8515847610916167,0.5312663734911718,0.0008301457276029102,0.23065724621875255,1.1697704135625677,1.0879196209827628,0.006162124429772977,1.9887812708553587,1.9992538195255452,0.3983324063661396,0.037554158690414514
4.7700000000000005,0.04279842486908234,0.004676377344101293,0.6294826289510005,0.0016502673984114989,0.0036407305161231126,2.8513326949678186,0.5320929578676207,0.0008320453212284825,0.23104572428983372,1.1720566826501246,1.091033874602499,0.0061740710297115975,1.9887812708553607,1.99925018537364,0.39989681737211613,0.03773273696458981
4.78,0.04279457773451343,0.004665058410342245,0.6297071984236688,0.0016518136821683446,0.0036182173062812187,2.851080128979051,0.5329193991038023,0.0008339483626488979,0.23143414069539647,1.1743455399989848,1.0941471286410682,0.006186036479689809,1.9887812708553627,1.9992465402423476,0.4014619910044841,0.03791180741803585
4.79,0.04279079181260262,0.004653754156275615,0.6299316615515712,0.0016533608697284932,0.0035958797305053595,2.8508270626918812,0.5337456968965778,0.0008358549155479369,0.23182249532608604,1.1766369981569993,1.0972593792474874,0.006198020839297534,1.9887812708553643,1.99924288418182,0.40302791717722347,0.03809136751717164
4.8,0.042787065966582126,0.004642464714899846,0.6301560191051434,0.0016549089683129369,0.0035737163101521407,2.850573495580827,0.5345718508515753,0.00083776508704491,0.23221078804893885,1.178931072546098,1.100370621793056,0.006210024181493347,1.9887812708553658,1.9992392172539828,0.4045945833820227,0.03827141413392671
4.8100000000000005,0.04278339907239339,0.00463119021771613,0.6303802718461993,0.001656457985061041,0.0035517255834368903,2.8503194271265744,0.53539786057798,0.0008396789842469968,0.23259901873255576,1.1812277784113228,1.1034808517044086,0.006222046578392339,1.9887812708553672,1.999235539520056,0.406161977251392,0.03845194417581214
4.82,0.04277979025868078,0.0046199307680870735,0.6306044203667206,0.001658007925649978,0.0035299063664188273,2.850064856877698,0.53622372577706,0.0008415966591068576,0.23298718726499282,1.1835271283047168,1.1065900648878233,0.006234088090195566,1.9887812708553685,1.9992318510293547,0.4077300889334431,0.038632955141901425
4.83,0.0427762387018278,0.0046086864640595025,0.6308284652266054,0.0016595587954806926,0.003508257527645762,2.849809784395596,0.53704944616748,0.0008435181531576939,0.23337529353798142,1.1858291342695793,1.1096982573401903,0.00624614877485336,1.9887812708553696,1.9992281518289448,0.4092989090515202,0.038814444643022535
4.84,0.04277274346814792,0.004597457415936593,0.6310524070597258,0.0016611106005910167,0.0034867778146448277,2.8495542092120987,0.5378750214277955,0.000845443531956403,0.2337633374347789,1.1881338095222,1.1128054248494805,0.006258228695505458,1.9887812708553705,1.9992244419710774,0.4108684271332452,0.0389964100323361
4.8500000000000005,0.042769303640045886,0.004586243732421436,0.6312762464893651,0.0016626633469491398,0.0034654659848760714,2.849298130855526,0.5387004512598969,0.0008473728324241917,0.2341513188379598,1.1904411672204884,1.1159115631410943,0.006270327915160889,1.9887812708553716,1.999220721507632,0.4124386328298172,0.03917884868538319
4.86,0.042765918380822505,0.0045750455141729774,0.6314999840855747,0.0016642170401731304,0.0034443208457355145,2.8490415488365626,0.5395257354829841,0.0008493059475214249,0.23453923762666606,1.1927512202288508,1.1190166676258642,0.006282446496171575,1.9887812708553723,1.999216990488615,0.41400951641369865,0.039361758090218295
4.87,0.04276258681659587,0.004563862865547534,0.6317236204428731,0.001665771686041986,0.0034233411816668204,2.8487844626739975,0.5403508738623378,0.000851242836378001,0.23492709368161743,1.195063981546599,1.1221207338592099,0.006294584501191471,1.9887812708553732,1.999213248964894,0.41558106787179755,0.03954513568318077
4.88,0.042759308065381745,0.004552695891707109,0.6319471561611106,0.0016673272903697698,0.0034025257721121997,2.8485268718883887,0.5411758661514889,0.0008531834725425599,0.23531488688387736,1.1973794642024405,1.1252237574280566,0.006306741992940344,1.9887812708553738,1.9992094969875234,0.4171532771287976,0.03972897888934089
4.89,0.04275607895536129,0.004541544973906722,0.6321705934016365,0.0016688838744651883,0.0033818700884701573,2.848268774610981,0.5420007117430323,0.000855127349276127,0.23570261677108945,1.1996977171112644,1.128325720720239,0.006318919209763434,1.9887812708553745,1.999205734744787,0.4187261072786673,0.03991327817310323
4.9,0.04275290518059909,0.004530409428408507,0.6323939282853234,0.001670441400165093,0.003361382229069044,2.8480101741639197,0.5428254117903908,0.0008570752833098607,0.23609028416545577,1.2020186529262527,1.1314266549598067,0.006331115726671133,1.988781270855375,1.9992019618997339,0.4202996244233163,0.04009805059057706
4.91,0.04274978045341203,0.004519290010904365,0.6326171650966158,0.001671999909698944,0.003341053220785901,2.8477510668470147,0.5436499650810714,0.000859026282496421,0.23647788815146248,1.2043423685522354,1.1345265252855599,0.006343332015764188,1.9887812708553756,1.9991981788254691,0.4218737554220023,0.04028327724708563
4.92,0.042746704742344224,0.004508186725301516,0.6328403038571321,0.0016735594032968525,0.00332088301263699,2.8474914526352904,0.5444743719617996,0.000860979914772149,0.23686542871656163,1.2066688645653056,1.1376253314444456,0.006355568079944633,1.988781270855376,1.9991943855240646,0.42344849987796124,0.04046895803600768
4.93,0.04274367772507606,0.00449709961141376,0.6330633447880791,0.0016751198832838776,0.0033008710924816676,2.847231331283612,0.5452986346050374,0.0008629334163352626,0.23725290576042332,1.2089981467144608,1.1407230709738105,0.006367823948038489,1.9887812708553765,1.999190582016443,0.4250238537787911,0.040655091885331916
4.94,0.04274069869783795,0.004486028754758954,0.6332862883704972,0.0016766813545288418,0.0032810164072829494,2.8469707023251596,0.5461227493072861,0.0008648909332366818,0.23764031923731813,1.2113302265751076,1.1438197393223366,0.006380099677221019,1.988781270855377,1.9991867683462967,0.42659980870088376,0.04084167658452396
4.95,0.042737766897720575,0.004474974248033894,0.6335091351258804,0.0016782438223154686,0.0032613178147110587,2.846709565252738,0.5469467144932425,0.0008668540297623817,0.23802766905139283,1.2136651167101677,1.1469153315366223,0.006392395329626737,1.9887812708553771,1.9991829445609324,0.4281763555103236,0.04102870973599909
4.96,0.04273488157402908,0.004463936182614761,0.6337318855676853,0.0016798072918742504,0.0032417741807968816,2.8464479195561667,0.5477705306049175,0.0008688218468446028,0.23841495506848187,1.2160028296336636,1.150009842600825,0.006404710967321202,1.9887812708553774,1.9991791107072479,0.429753485171236,0.041216188961234655
4.97,0.04273204200543715,0.004452914646443977,0.6339545401895758,0.0016813717682596118,0.0032223844066392488,2.8461857647346576,0.5485941979364142,0.000870793710334698,0.23880217716001317,1.2183433775121009,1.1531032675593533,0.0064170466508120865,1.9887812708553776,1.999175266830653,0.43133118895656397,0.04140411195674036
4.98,0.042729247460520474,0.0044419097288512744,0.6341770994924819,0.001682937256631205,0.00320314736684349,2.845923100267626,0.5494177163547399,0.0008727694478421721,0.23918933520119326,1.220686772852431,1.156195601219869,0.006429402442511667,1.988781270855378,1.999171412977602,0.43290945796509045,0.041592476365432104
4.99,0.04272649737545812,0.004430921498923072,0.6343995638631185,0.0016845037610222797,0.0031840621762288675,2.8456599257332007,0.5502410856681627,0.0008747490228180805,0.23957642909337742,1.2230330255660278,1.1592868393014644,0.0064417783922620315,1.9887812708553783,1.9991675491845367,0.4344882852603619,0.04178128033723796
5.0,0.04272379091084284,0.004419950059327732,0.6346219338767456,0.001686071287391015,0.003165127531608295,2.845396240520389,0.5510643056250769,0.0008767323491816856,0.23996345869249724,1.225382150184533,1.162376975662515,0.0064541745728276985,1.9887812708553785,1.9991636755051878,0.43606766057712393,0.04197052114520799
5.01,0.04272112724734001,0.004408995510255771,0.6348442100948104,0.0016876398415474707,0.0031463421627351902,2.84513204403488,0.5518873759841049,0.0008787193389409652,0.2403504238582655,1.2277341608649315,1.165466004336377,0.00646659105505847,1.9887812708553785,1.999159791991937,0.4376475739029794,0.04216019613091777
5.0200000000000005,0.042718505730069654,0.004398057932207566,0.6350663929672823,0.0016892094282506538,0.0031277050172826316,2.8448673357575083,0.552710296502843,0.0008807099582416624,0.2407373244706863,1.2300890695014925,1.1685539199717079,0.0064790278991897375,1.9887812708553787,1.9991558986879068,0.4392280170495302,0.04235030309761788
5.03,0.042715925769757156,0.0043871373978285645,0.6352884828996597,0.0016907800518402767,0.0031092151298576674,2.8446021151990863,0.5535330669384785,0.0008827041948265185,0.24112416041785853,1.2324468870858267,1.1716407174626255,0.0064914851612225145,1.988781270855379,1.999151995632525,0.44080898255601975,0.042540840032733354
5.04,0.04271338668955923,0.004376233990248803,0.6355104803568001,0.0016923517172157169,0.003090871419029698,2.8443363818304133,0.5543556870487448,0.0008847020076110522,0.24151093157707634,1.234807625814395,1.1747263913756127,0.006503962902809771,1.9887812708553791,1.9991480828701509,0.4423904619904507,0.04273180467785701
5.05,0.0427108878271921,0.00436534779092267,0.6357323857939801,0.001693924429211636,0.003072672814118354,2.844070135118313,0.5551781565595341,0.000886703392944614,0.24189763782592216,1.2371712978177636,1.1778109361828881,0.006516461185460046,1.9887812708553791,1.9991441604447333,0.4439724470435307,0.042923194799459226
5.0600000000000005,0.0427084285723811,0.004354478875318828,0.6359541996322504,0.0016954981924315212,0.0030546182828450107,2.8438033745154145,0.5560004750829941,0.0008887084808968848,0.242284279043008,1.239537914991118,1.1808943460199401,0.00652898007016596,1.9887812708553794,1.9991402283987587,0.44555492984429257,0.0431150082528775
5.07,0.04270600828772506,0.004343627322027929,0.636175922310513,0.0016970730115994336,0.00303670677290178,2.8435360994817507,0.5568226422905986,0.0008907173317927916,0.24267085510640873,1.2419074893524116,1.1839766151978854,0.006541519618189219,1.9887812708553796,1.9991362867754767,0.44713790229315065,0.043307242847098706
5.08,0.04270362308718038,0.004332793610823239,0.6363975565095207,0.0016986489159763636,0.0030189317274939708,2.843268306543843,0.5576446557816483,0.0008927306972394969,0.243057365244282,1.2442800964341512,1.1870577064426937,0.006554080218237202,1.9887812708553796,1.9991323358425828,0.44872131435220386,0.043499884958802
5.09,0.04270128107498062,0.004321976740913079,0.6366190966369971,0.0017002258443845329,0.003001306868178669,2.8430000030063085,0.5584665206975196,0.0008947468793554021,0.24344381107580151,1.2466555779553161,1.190137698352253,0.006566661054624984,1.9887812708553796,1.9991283750403652,0.45030527059558506,0.04369296308848995
5.1000000000000005,0.042698974887945704,0.004311177621710204,0.6368405477747818,0.0017018038524945571,0.0029838197013967145,2.842731182198331,0.5592882322912625,0.0008967674940209994,0.2438301911245054,1.2490340781505866,1.1932165190304496,0.0065792628712855105,1.9887812708553798,1.9991244048781642,0.45188967588703943,0.043886451291512654
5.11,0.042696704526075636,0.004300396253214617,0.6370619099228748,0.0017033829403064358,0.0029664702271481103,2.8424618441199114,0.560109790562877,0.0008987925412362887,0.24421650539039358,1.251415597019962,1.1962941684772832,0.006591885668218778,1.9887812708553798,1.9991204253559798,0.45347453022656664,0.04408034956787008
5.12,0.04269446990630288,0.004289632645748663,0.6372831831392108,0.0017049631085066178,0.002949258287222317,2.842191988673264,0.5609311949707054,0.0009008226140811899,0.24460275386159133,1.2538001364690377,1.199370645557992,0.006604529455572387,1.9887812708553798,1.999116436480107,0.4550598324566169,0.044274657592244235
5.13,0.042692270677366126,0.004278886842835186,0.6375043676678127,0.0017065443599026723,0.00293218324026171,2.841921615480616,0.5617524452810865,0.0009028577676606889,0.24498893645604003,1.2561877041118348,1.2024459459830497,0.0066171942734523604,1.9887812708553798,1.9991124382763812,0.45664557782017395,0.0444693740415682
5.14,0.042690106281786405,0.004268158913389614,0.6377254638948325,0.0017081266988392284,0.002915244101027856,2.8416507239844697,0.5625735429768479,0.0009048958839101736,0.24537505301675167,1.2585783115083506,1.2055200635405892,0.006629880182237368,1.9887812708553798,1.9991084307848441,0.45823175893081364,0.04466449687821197
5.15,0.04268797616412286,0.004257448926077186,0.6379464722053019,0.0017097101296749046,0.0028984398797994157,2.841379313618438,0.5633944877935471,0.0009069369396203342,0.2457611034181016,1.2609719703073223,1.2085929918764362,0.006642587242986886,1.9887812708553798,1.9991044140455814,0.4598183683908567,0.04486002405697632
5.16,0.04268587978153374,0.004246756947991595,0.6381673929758261,0.0017112946566985167,0.002881769600863253,2.8411073838173175,0.5642152789967816,0.0009089814779976765,0.24614708754402578,1.2633686920319593,1.2116647246035968,0.006655315516275512,1.9887812708553798,1.9991003880980664,0.4614053989310183,0.04505595356344907
5.17,0.04268381659882638,0.004236083045258354,0.6383882265780108,0.0017128802841673357,0.002865232293924359,2.8408349340122325,0.5650359160941905,0.000911029750244951,0.2465330052734221,1.265768488180952,1.2147352552464927,0.006668065062730692,1.9887812708553798,1.999096352981502,0.46299284334596097,0.04525228339627434
5.18,0.042681786168289645,0.004225427273137834,0.6386089733231801,0.0017144670156866522,0.002848827134934561,2.8405619637097197,0.5658563987978723,0.0009130818084943269,0.2469188564991771,1.2681713685783078,1.217804578109794,0.006680835934437422,1.98878127085538,1.999092308729111,0.46458069555448744,0.04544901185895456
5.19,0.042679787994115946,0.004214789692756154,0.6388296335566014,0.001716054855296907,0.002832553198036063,2.8402884723442754,0.566676726790071,0.0009151376993832116,0.24730464109890185,1.2705773443235653,1.2208726865803887,0.006693628190562141,1.98878127085538,1.9990882553781488,0.4661689487668647,0.04564613704907996
5.2,0.04267782149143947,0.004204170376298513,0.6390502076850023,0.0017176438077107687,0.0028164094059220787,2.8400144592701038,0.5674968996993451,0.0009171974848195236,0.24769035893235203,1.2729864282637833,1.2239395731996818,0.006706441899236457,1.9887812708553803,1.9990841929720442,0.46775759503547093,0.04584365674897619
5.21,0.04267588607779254,0.004193569395656364,0.6392706961134276,0.001719233877620081,0.0028003946861203796,2.839739923844655,0.5683169171558721,0.0009192612266509823,0.24807600985997452,1.2753986331864289,1.227005230549279,0.006719277128265922,1.9887812708553803,1.9990801215540341,0.46934662644700503,0.04604156875080506
5.22,0.04267398119767733,0.00418298681932526,0.6394910992285249,0.0017208250695325523,0.002784508006416566,2.8394648654413657,0.5691367787972275,0.0009213289885042378,0.2484615937461625,1.2778139714457393,1.230069651336025,0.006732133943386901,1.9887812708553803,1.999076041165634,0.47093603540950535,0.046239870931652376
5.23,0.04267210647013938,0.0041724226938232465,0.6397114172978836,0.0017224173867642152,0.002768748595136247,2.8391892835371397,0.5699564843088671,0.0009234008455187992,0.2488471104808494,1.2802324525921824,1.2331328290772932,0.006745012396944408,1.9887812708553805,1.999071951837219,0.4725258164106485,0.04643856171821405
5.24,0.0426702614326482,0.004161877075939957,0.639931650644737,0.0017240108331880528,0.002753115558836948,2.838913177560523,0.5707760333538695,0.000925476867453432,0.24923255994203178,1.2826540874866177,1.2361947569116405,0.006757912547542142,1.9887812708553805,1.999067853604371,0.4741159629661544,0.04663763928031572
5.25,0.04266844559840654,0.004151350025520565,0.6401517996088714,0.0017256054128427288,0.002737607967853225,2.8386365469256774,0.571595425588656,0.0009275571224662657,0.24961794200415552,1.2850788873797148,1.2392554278649375,0.006770834455645613,1.9887812708553805,1.9990637465042198,0.47570646830261015,0.0468371017113706
5.26,0.0426666584813608,0.004140841602313098,0.6403718645295834,0.001727201129763653,0.002722224893164202,2.8383593910465095,0.5724146607055214,0.0009296416355421668,0.250003256540964,1.2875068635180684,1.2423148349549826,0.006783778181702139,1.9887812708553805,1.999059630573888,0.4772973256532802,0.04703694710629537
5.2700000000000005,0.04266489963484137,0.004130351860920201,0.6405918457202492,0.0017287979878139233,0.0027069654398914566,2.8380817093233817,0.5732337402756607,0.0009317281704078455,0.25038850338939656,1.2899380269324456,1.2453729707719636,0.006796743785201407,1.9887812708553805,1.9990555058500048,0.47888852860514614,0.04723717363964748
5.28,0.042663168627056824,0.004119880853867675,0.6408117434844515,0.0017303959907831721,0.0026918287271003984,2.837803501151585,0.5740526639489353,0.0009338167985863991,0.2507736824223071,1.2923723885606673,1.2484298277208723,0.006809731325963288,1.9887812708553805,1.999051372367844,0.4804800708930641,0.047437779518873756
5.29,0.04266146501205392,0.004109428635424196,0.6410315581350926,0.0017319951425178075,0.0026768138624438794,2.837524765931207,0.5748714289038066,0.0009359105628677934,0.2511587935597766,1.2948099594093272,1.2514853983381224,0.006822740864590894,1.9887812708553805,1.9990472301620732,0.48207194613419857,0.04763876292498797
5.3,0.04265978835469097,0.004098995258469333,0.6412512899779625,0.001733595446821662,0.002661919962715706,2.837245503058287,0.57569003494321,0.000938009350932464,0.25154383667179325,1.2972507504305495,1.2545396750385374,0.006835772461079244,1.9887812708553805,1.9990430792677991,0.483664148036191,0.047840122060110346
5.3100000000000005,0.04265813819291922,0.004088580779002968,0.6414709393381088,0.0017351969077644758,0.0026471460816291977,2.8369657118777463,0.5765084828141269,0.000940111887146615,0.251928811599492,1.299694773403603,1.2575926495286853,0.006848826180183212,1.9887812708553805,1.9990389197225495,0.48525666987780464,0.04804185499999701
5.32,0.04265651413921842,0.004078185243858238,0.6416905064884668,0.0017367995287884503,0.0026324914178043565,2.8366853918275967,0.5773267721188645,0.0009422183262258849,0.2523137182265973,1.3021420383431352,1.2606443146326725,0.006861902077132855,1.9887812708553805,1.9990347515580287,0.4868495059855424,0.04824396011695076
5.33,0.042654915779908494,0.004067808702916341,0.6419099917206471,0.00173840331359313,0.002617955109729886,2.8364045422980526,0.5781449023991609,0.0009443288687941107,0.25269855642768757,1.3045925560451357,1.26369466250736,0.006875000211694989,1.9887812708553805,1.9990305748082264,0.4884426502790316,0.04844643566309803
5.34,0.042653342776020356,0.004057451196867136,0.6421293952739805,0.0017400082652470805,0.0026035364422655905,2.8361231627741645,0.5789628734363272,0.0009464434829284319,0.2530833260940293,1.3070463355181368,1.2667436864430768,0.006888120634009656,1.9887812708553805,1.9990263895012819,0.4900360977375078,0.04864928019035294
5.3500000000000005,0.04265179470188547,0.004047112776695684,0.6423487174492447,0.0017416143876264458,0.0025892345118458107,2.8358412526000967,0.5797806849526358,0.000948562127561013,0.2534680270873395,1.309503388171603,1.2697913778412557,0.006901263407746555,1.9887812708553805,1.9990221956727048,0.4916298420341478,0.048852491870892745
5.36,0.04265027108489642,0.004036793499138305,0.6425679585801178,0.0017432216850086619,0.0025750483216045524,2.8355588110582444,0.5805983366455914,0.0009506847554715716,0.25385265925604206,1.311963726561856,1.2728377273538538,0.006914428602785362,1.9887812708553805,1.999017993361721,0.49322387616959035,0.049056068686090824
5.37,0.04264877151680442,0.004026493412845343,0.642787118955536,0.0017448301611517306,0.0025609769940400052,2.835275837500856,0.5814158282351904,0.0009528113341959141,0.25423722246413727,1.3144273618294628,1.2758827263972743,0.006927616281534574,1.9887812708553805,1.9990137826027043,0.49481819401933747,0.04926000886303976
5.38,0.04264729567031633,0.004016212556292272,0.6430061988081618,0.001746439819160935,0.0025470198016260335,2.8349923313677587,0.5822331594695368,0.0009549418499051465,0.2546217165951665,1.316894303337177,1.2789263673441966,0.006940826497026251,1.9887812708553805,1.9990095634239318,0.49641279055859233,0.049464310937618695
5.39,0.04264584316090206,0.004005950975148365,0.6432251984104442,0.0017480506626030416,0.002533175910801246,2.8347082920368605,0.5830503300768618,0.000957076275594913,0.2550061415188553,1.319364561704695,1.2819686418911964,0.006954059308921747,1.9887812708553805,1.999005335857991,0.4980076599850515,0.04966897322738961
5.4,0.0426444136164507,0.0039957087132432055,0.6434441180266791,0.001749662694989883,0.002519444500003068,2.8344237188801458,0.5838673397505604,0.0009592146243522433,0.25539049710490985,1.321838147477351,1.2850095415056806,0.006967314776771058,1.9887812708553805,1.999001099937022,0.4996027966176111,0.04987399407844382
5.41,0.04264300668189981,0.003985485811898853,0.6436629579099393,0.001751275919754979,0.0025058247648475215,2.8341386112627127,0.5846841881387203,0.0009613569619077913,0.25577478322320335,1.324315071085656,1.2880490573646082,0.0069805929598860585,1.9887812708553805,1.998996855692521,0.5011981949445957,0.050079371877246585
5.42,0.04264162199028225,0.003975282314188337,0.6438817183211343,0.0017528903403865345,0.002492315888955043,2.833852968554468,0.5855008749210665,0.0009635033172318729,0.2561589997434924,1.3267953430403,1.2910871808477542,0.006993893917744901,1.9887812708553805,1.9989926031564336,0.5027938493360204,0.05028510498207059
5.43,0.042640259260708184,0.003965098250064613,0.6441003994645039,0.0017545059599709469,0.0024789171467902663,2.8335667900892605,0.5863173996887513,0.0009656538157458616,0.2565431465334181,1.3292789732365065,1.2941239016904742,0.007007217709642549,1.9887812708553807,1.9989883423557204,0.5043897550422561,0.05049119196437503
5.44,0.042638918101116,0.003954933666424665,0.6443190016174791,0.0017561227821135473,0.0024656276954983466,2.8332800752475062,0.5871337621476248,0.0009678084579353777,0.2569272234633474,1.3317659723643185,1.2971592117515627,0.007020564395112762,1.9887812708553807,1.998984073323777,0.5059859061767182,0.05069763112030168
5.45,0.04263759814521432,0.003944788606237759,0.6445375250405245,0.0017577408102993756,0.0024524467194197287,2.8329928233988273,0.5879499619769493,0.0009699672732468229,0.25731123040301523,1.3342563509295355,1.3001931023975888,0.007033934033633943,1.9887812708553807,1.9989797960925073,0.507582297116374,0.05090442080981231
5.46,0.0426362990348607,0.003934663111231153,0.6447559699887401,0.0017593600479754335,0.0024393734114944517,2.8327050339094324,0.5887659988475799,0.000972130300284474,0.25769516722195696,1.336750119379696,1.3032255648394724,0.007047326684666995,1.9887812708553807,1.9989755106933436,0.5091789223215311,0.051111559413049734
5.47,0.04263502041191273,0.003924557223132105,0.6449743367172255,0.0017609804985887223,0.002426406964662555,2.832416706145529,0.5895818724303713,0.0009742975776526074,0.2580790337897077,1.3392472881623387,1.3062565902881342,0.007060742407672818,1.9887812708553807,1.998971217157718,0.5107757762524967,0.05131904531015671
5.48,0.04263376210844281,0.003914470954399443,0.645192625355848,0.0017626021647053779,0.0024135467752269078,2.832127839391861,0.590397582684034,0.000976468775011996,0.2584628299616878,1.3417478663458693,1.3092861661063369,0.007074181261069651,1.9887812708553807,1.998966915506775,0.5123728553084447,0.05152687735678414
5.49,0.04263252372273989,0.003904404353464348,0.6454108361883919,0.0017642250499741634,0.0024007919895473835,2.8318384330332957,0.5912131292134895,0.0009786440154732662,0.2588465556106653,1.3442518646937158,1.3123142843864184,0.007087643304557212,1.9887812708553807,1.998962605774303,0.5139701535055857,0.051735053824159834
5.5,0.04263130489302835,0.0038943574626131164,0.6456289694723488,0.0017658491578589057,0.002388141796679696,2.8315484864375975,0.5920285116840948,0.0009808233446876873,0.2592302106064452,1.3467592936797592,1.315340936412801,0.00710112859761632,1.9887812708553807,1.998958287991931,0.515567665267194,0.051943573083344144
5.51,0.04263010528192603,0.003884330320378617,0.6458470254491507,0.0017674744917104673,0.0023755954117591375,2.8312579989620836,0.5928437297981216,0.0009830067609926194,0.2596137948170221,1.3492701636010178,1.3183661129764126,0.007114637199594078,1.9887812708553807,1.9989539621899683,0.5171653852651868,0.05215243356637735
5.5200000000000005,0.04262892455205077,0.0038743229652937164,0.6460650043602294,0.0017691010548797112,0.0023631520499209986,2.830966969964071,0.593658783257842,0.0009851942627254234,0.2599973081103909,1.3517844847545106,1.3213898048681811,0.007128169169837592,1.9887812708553807,1.998949628398724,0.5187633081714818,0.052361633705299754
5.53,0.04262776258677059,0.0038643354012293497,0.6462829063016723,0.0017707288496993082,0.00235081116879306,2.830675398702903,0.5944736717220612,0.0009873858724365552,0.2603807503447429,1.354302265779467,1.3244119979550486,0.007141724566265515,1.9887812708553807,1.9989452866367208,0.5203614309311402,0.052571172498022026
5.54,0.042626619012545934,0.0038543676723957736,0.6465007315387177,0.0017723578796868943,0.0023385719437919853,2.8303832845519437,0.5952883949001706,0.0009895815844974342,0.2607641213896785,1.3568235172444407,1.3274326838344583,0.007155303448458921,1.9887812708553807,1.9989409369361986,0.521959747843754,0.05278104828389869
5.55,0.042625493480961424,0.003844419819058279,0.6467184803200615,0.001773988148244222,0.002326433577933155,2.8300906268734076,0.5961029524966145,0.0009917813960352367,0.2611474211136825,1.3593482495293068,1.3304518535434418,0.007168905875836308,1.9887812708553807,1.9989365793280558,0.5235582534676275,0.052991259466687514
5.5600000000000005,0.042624385679954795,0.003834491875774033,0.646936152870465,0.0017756196586053686,0.002314395314165587,2.829797425013374,0.596917344208679,0.0009939853081645494,0.26153064938362514,1.3618764727409371,1.3334694973081491,0.007182531907580939,1.9887812708553807,1.9989322138412497,0.5251569427354065,0.053201804543333744
5.57,0.042623295297463795,0.0038245838771002036,0.6471537494146888,0.0017772524140044104,0.0023024563954383015,2.8295036783179217,0.5977315697336506,0.0009961933219999582,0.2619138060663766,1.3644081969862023,1.3364856053547298,0.007196181602876074,1.9887812708553807,1.998927840504738,0.5267558105797361,0.05341268201078258
5.58,0.04262222229555854,0.003814695813297246,0.647371269996987,0.0017788864164121586,0.0022906163776045783,2.8292093860053824,0.5985456286693793,0.0009984055205643186,0.2622968910164095,1.3669434302058696,1.3395001609379513,0.007209855018998987,1.9887812708553807,1.9989234593324878,0.528354854809943,0.05362389109491193
5.59,0.0426211661640543,0.0038048277509366885,0.6475887149725774,0.0017805216699756847,0.0022788742774695545,2.828914547514162,0.5993595207850164,0.0010006218457750248,0.2626799041095542,1.369482184072309,1.3425131593223592,0.0072235522165104435,1.9887812708553807,1.9989190703642905,0.5299540682796223,0.05383542976584884
5.6000000000000005,0.042620126711809404,0.003794979705036293,0.6478060844865989,0.0017821581773718358,0.0022672294760052052,2.828619162133991,0.6001732457339868,0.0010028423348766328,0.26306284520721246,1.3720244677369176,1.345524587659007,0.0072372732537529716,1.9887812708553807,1.9989146736224912,0.5315534471903316,0.05404729684207281
5.61,0.04261910363810553,0.0037851517083201712,0.6480233787563426,0.0017837959417824124,0.002255681229108945,2.828323229205661,0.6009868032094616,0.0010050669923732016,0.2634457141757413,1.3745702912169293,1.3485344358855593,0.007251018189830958,1.9887812708553807,1.998910269135427,0.5331529865937571,0.05425949085069325
5.62,0.042618096647185806,0.0037753437927107256,0.648240597995833,0.001785434966366353,0.0022442287983413067,2.8280267480676535,0.601800192902813,0.001007295824251214,0.2638285108812737,1.3771196644903763,1.3515426938135089,0.007264787083814297,1.9887812708553807,1.9989058569311637,0.5347526815936492,0.05447201033201226
5.63,0.042617105602787704,0.0037655559633632714,0.64845774231406,0.001787075253550209,0.002232871636830956,2.8277297179793144,0.6026134144824364,0.0010095288397120293,0.26421123518114376,1.3796725961874945,1.3545493464114429,0.007278579993714666,1.9887812708553807,1.998901437028623,0.5363525290054553,0.054684854271141704
5.64,0.042616130216431326,0.00375578825104136,0.6486748119202563,0.0017887168064593395,0.0022216090142817197,2.827432138275815,0.603426467636467,0.0010117660476773136,0.26459388694118235,1.3822290962303134,1.3575543833192665,0.007292396978550497,1.9887812708553807,1.9988970094554808,0.5379525240086379,0.054898021227379086
5.65,0.04261517019537733,0.0037460406872561664,0.6488918070264607,0.0017903596282385773,0.0022104401949677513,2.8271340082946006,0.604239352052504,0.001014007458447781,0.2649764660275077,1.3847891745797425,1.3605577943321572,0.0073062380973668095,1.9887812708553807,1.9988925742396695,0.5395526617356949,0.05511150974746031
5.66,0.04261422529295321,0.0037363132958104285,0.6491087278143742,0.0017920037218211603,0.002199364498276647,2.8268353273503672,0.6050520674107135,0.0010162530842673975,0.2653589723037326,1.387352840809404,1.3635595678644787,0.007320103408901815,1.9887812708553807,1.9988881314064912,0.5411529378126463,0.05532531850612309
5.67,0.04261329526988209,0.003726606099296158,0.6493255744608287,0.001793649090106286,0.0021883812521875557,2.8265360947542906,0.605864613389129,0.0010185029388898425,0.2657414056331108,1.3899201044331042,1.3665596921301235,0.00733399297184311,1.9887812708553807,1.9988836809808368,0.5427533479437191,0.0555394461980968
5.68,0.04261237989428279,0.003716919119094646,0.6495423471377858,0.0017952957359591126,0.002177489793271184,2.826236309814023,0.6066769896636505,0.0010207570375785082,0.26612376587853637,1.3924909749048322,1.369558155142513,0.0073479068448276666,1.9887812708553807,1.9988792229871861,0.5443538879113473,0.05575389153810241
