t,Y,M,preMPF,Cdc25P,Wee1,IEP,APC_
4.1,0.019502397373319276,0.0201991104937705,0.05408662609666299,0.4801448100683175,0.5198551899316824,0.003559446231970707,0.20262539930405976
4.11,0.019509513735843514,0.02023081397393272,0.05416636484334189,0.4806003086754182,0.5193996913245819,0.0035668717232268665,0.20213101183583582
4.12,0.01951662703232584,0.020262657336337798,0.05424608707518364,0.4810585023036044,0.5189414976963957,0.003574337829261401,0.20163767174009437
4.13,0.01952373726614362,0.020294641365658096,0.054325791959447846,0.481519398755883,0.5184806012441171,0.0035818445730590944,0.20114537780775543
4.14,0.019530844440611865,0.02032676685108527,0.054405478658545156,0.48198300590092613,0.5180169940990739,0.003589391923036051,0.20065412882954659
4.15,0.01953794855904904,0.020359034599806376,0.05448514631636652,0.4824493316413204,0.5175506683586797,0.003596980175469251,0.20016392359121352
4.16,0.019545049624722106,0.020391445427020014,0.054564794068413074,0.48291838393633435,0.5170816160636658,0.003604609673174587,0.1996747608769623
4.17,0.0195521476408216,0.02042400015141399,0.05464442104638475,0.48339017081223173,0.5166098291877683,0.0036122806780770253,0.19918663947101808
4.18,0.01955924261049235,0.020456699598214948,0.05472402637506447,0.4838647003629266,0.5161352996370735,0.003619993523308621,0.19869955815567886
4.19,0.019566334536855457,0.020489544597987942,0.054803609173491974,0.48434198076835866,0.5156580192316413,0.003627748715349925,0.1982135157098891
4.2,0.01957342342297041,0.020522535988705046,0.05488316855294104,0.4848220202628283,0.5151779797371718,0.0036355467580172504,0.1977285109116974
4.21,0.01958050927205571,0.020555674582918092,0.05496270365148512,0.4853048268346909,0.5146951731653091,0.00364338835635259,0.19724454253845708
4.22,0.019587592086512125,0.02058896132206145,0.05504221347132683,0.4857904097134147,0.5142095902865854,0.003651273315279675,0.19676160936891518
4.23,0.019594671869757996,0.02062239699025078,0.055121697180555124,0.4862787766109535,0.5137212233890466,0.0036592022039844707,0.19627971018591392
4.24,0.019601748624600047,0.02065598246548973,0.055201153848249425,0.48676993614548736,0.5132300638545126,0.0036671752100584706,0.19579884376856016
4.25,0.019608822353838807,0.02068971862789316,0.0552805825412761,0.4872638969533596,0.5127361030466405,0.00367519255469596,0.1953190088953643
4.26,0.019615893060259237,0.020723606362867852,0.05535998232095424,0.48776066771644055,0.5122393322835594,0.003683254543319505,0.19484020434334223
4.2700000000000005,0.019622960746654806,0.020757646552929738,0.055439352251633246,0.4882602570917305,0.5117397429082696,0.0036913614353399145,0.19436242889032618
4.28,0.01963002541577225,0.02079184008945222,0.05551869138834104,0.48876267381843225,0.5112373261815678,0.0036995135555743554,0.1938856813123963
4.29,0.019637087070238105,0.020826187886809244,0.05559799876190217,0.4892679268488721,0.5107320731511279,0.003707711402914413,0.1934099603810403
4.3,0.019644145712744226,0.020860690846878298,0.05567727341629112,0.4897760250195841,0.5102239749804159,0.003715955381675082,0.19293526487024099
4.3100000000000005,0.01965120134593358,0.020895349881621048,0.055756514384881585,0.4902869772596062,0.5097130227403939,0.0037242458751008717,0.1924615935536395
4.32,0.019658253972311607,0.020930165931201384,0.0558357206713977,0.49080079275688787,0.5091992072431122,0.0037325832290696797,0.19198894520355134
4.33,0.01966530359445806,0.020965139920543944,0.055914891295584926,0.49131748055947416,0.5086825194405259,0.0037409678096506924,0.1915173185930083
4.34,0.019672350214908145,0.021000272784643583,0.05599402526661187,0.4918370498065926,0.5081629501934075,0.0037493999774697822,0.1910467124945564
4.3500000000000005,0.019679393836066955,0.021035565487615284,0.056073121563059186,0.4923595099015006,0.5076404900984994,0.003757880075189116,0.19057712567934038
4.36,0.01968643446040951,0.021071018977924582,0.05615217917994576,0.4928848701055635,0.5071151298944366,0.0037664084551247245,0.19010855691925813
4.37,0.019693472090368515,0.021106634214445426,0.05623119710136796,0.49341313977302564,0.5065868602269745,0.003774985483901737,0.18964100498547692
4.38,0.0197005067282522,0.02114241218638594,0.05631017427958644,0.49394432852925035,0.5060556714707498,0.0037836115638603335,0.18917446864710147
4.39,0.019707538376436757,0.02117835386639256,0.05638910968424338,0.4944784458515768,0.5055215541484234,0.003792287077841168,0.18870894667436258
4.4,0.019714567037266397,0.021214460235763337,0.056468002275911096,0.4950155012933207,0.5049844987066794,0.0038010124135760097,0.1882444378370845
4.41,0.019721592712956624,0.021250732310155288,0.05654685097913722,0.49555550471019816,0.504444495289802,0.003809787980843341,0.18778094090338684
4.42,0.019728615405785258,0.02128717108858966,0.05662565473591166,0.49609846581151024,0.5039015341884899,0.00381861417874716,0.18731845464221458
4.43,0.019735635118010526,0.021323777576035263,0.0567044124819965,0.49664439435785374,0.5033556056421465,0.0038274914075156884,0.18685697782233823
4.44,0.019742651851765124,0.021360552814266225,0.05678312311460134,0.4971933004289273,0.5028066995710729,0.003836420078614136,0.18639650921125742
4.45,0.019749665609234728,0.021397497829523073,0.05686178554720673,0.49774519396975336,0.5022548060302469,0.003845400598765172,0.18593704757700824
4.46,0.019756676392547644,0.02143461366678452,0.05694039867368698,0.4983000850848928,0.5016999149151073,0.0038544333848698547,0.18547859168710149
4.47,0.019763684203897274,0.021471901350099357,0.05701896140981928,0.49885798370025247,0.5011420162997478,0.003863518843154662,0.18502114030965353
4.48,0.01977068904525769,0.021509361974028127,0.05709747259759119,0.4994189003436149,0.5005810996563853,0.0038726574158081473,0.18456469221074034
4.49,0.019777690918753688,0.02154699658655099,0.05717593112775617,0.49998284514289554,0.5000171548571046,0.0038818495205495667,0.18410924615799126
4.5,0.01978468982636835,0.02158480629474293,0.05725433582937152,0.5005498287140634,0.4994501712859368,0.00389109560008824,0.18365480091880929
4.51,0.019791685770122996,0.02162279218561422,0.05733268555240828,0.501119861511217,0.4988801384887832,0.003900396089856548,0.1832013552603261
4.5200000000000005,0.019798678752029116,0.02166095534725582,0.057410979145684195,0.5016929540001946,0.4983070459998056,0.003909751426629224,0.18274890794941415
4.53,0.019805668774067215,0.021699296878142673,0.05748921544715484,0.5022691167349571,0.497730883265043,0.003919162052315555,0.182297457752692
4.54,0.01981265583818682,0.021737817887133713,0.05756739328391367,0.5028483603575883,0.4971516396424118,0.003928628413959392,0.18184700343652407
4.55,0.01981963994630648,0.02177651949347187,0.057645511472192004,0.5034306955982946,0.49656930440170566,0.003938150963739142,0.1813975437670209
4.5600000000000005,0.019826621100313763,0.02181540282678404,0.05772356881735902,0.5040161332754048,0.4959838667245953,0.0039477301589677695,0.18094907751003905
4.57,0.019833599302065255,0.021854469027081123,0.05780156411392174,0.5046046842953709,0.49539531570462936,0.003957366462092797,0.18050160343118113
4.58,0.019840574553386565,0.02189371924475799,0.057879496145525074,0.505196359652767,0.4948036403472332,0.003967060340696304,0.18005512029579576
4.59,0.01984754685607232,0.02193315464059351,0.05795736368495178,0.5057911704302904,0.4942088295697097,0.003976812267494931,0.17960962686897755
4.6000000000000005,0.01985451621189733,0.021972776386545264,0.05803516549334952,0.5063891277963816,0.49361087220361866,0.003986622722006647,0.17916512191598194
4.61,0.019861482622779515,0.02201258567735789,0.058112900308940285,0.5069902429704658,0.4930097570295345,0.003996492214896691,0.17872160420828392
4.62,0.019868446090537527,0.02205258371329352,0.058190566863817246,0.5075945272746628,0.4924054727253374,0.0040064212517584505,0.17827907251456449
4.63,0.019875406616913383,0.022092771701747022,0.058268163882373616,0.5082019921289499,0.4917980078710503,0.00401641033650111,0.1778375256015538
4.64,0.019882364203623628,0.02213315086088946,0.05834569007775903,0.5088126490402525,0.4911873509597477,0.004026459978990969,0.17739696223593276
4.65,0.019889318852359335,0.02217372241966809,0.058423144151879505,0.5094265096024446,0.4905734903975556,0.004036570695051449,0.1769573811843329
4.66,0.019896270564786097,0.022214487617806342,0.05850052479539747,0.5100435854963483,0.4899564145036519,0.004046743006463088,0.17651878121333667
4.67,0.01990321934254404,0.022255447705803854,0.05857783068773172,0.5106638884897343,0.48933611151026596,0.004056977440963543,0.17608116108947708
4.68,0.01991016518724781,0.022296603944936443,0.058655060497057494,0.5112874304373214,0.48871256956267883,0.004067274532247592,0.1756445195792379
4.69,0.019917108100486587,0.022337957607256126,0.05873221288030638,0.5119142232807771,0.48808577671922315,0.004077634819967131,0.17520885544905365
4.7,0.019924048083824062,0.022379509975591093,0.058809286483166384,0.5125442790487168,0.4874557209512834,0.004088058849731172,0.17477416746530966
4.71,0.019930985138802898,0.02242126234360412,0.05888627994004253,0.5131776098543339,0.4868223901456664,0.004098547173499141,0.17434045439451537
4.72,0.019937919267164744,0.022463216018688795,0.05896319187210323,0.5138142277777805,0.48618577222221976,0.004109100369091779,0.17390771501191374
4.73,0.019944850470593155,0.022505372318585577,0.05904002088956289,0.5144541450035925,0.48554585499640773,0.004119719017394786,0.1734759480914223
4.74,0.019951778750649733,0.022547732570541143,0.05911676559224893,0.5150973738548279,0.4849026261451723,0.004130403696695704,0.17304515240313434
4.75,0.019958704108878407,0.02259029811268093,0.059193424568676024,0.5157439267373278,0.48425607326267245,0.004141154991930139,0.17261532671739865
4.76,0.019965626546805414,0.02263307029400913,0.05926999639604601,0.5163938161397166,0.4836061838602837,0.004151973494681762,0.17218646980481972
4.7700000000000005,0.019972546065939307,0.022676050474408703,0.059346479640247966,0.5170470546334015,0.4829529453665988,0.00416285980318231,0.17175858043625755
4.78,0.019979462667770963,0.022719240024641336,0.05942287285585817,0.517703654872573,0.48229634512742725,0.004173814522311579,0.1713316573828279
4.79,0.019986376353773577,0.022762640326347495,0.059499174586140124,0.5183636295942048,0.48163637040579554,0.0041848382635974336,0.17090569941590203
4.8,0.019993287125402652,0.022806252772046395,0.05957538336304453,0.5190269916180534,0.4809730083819469,0.004195931645215801,0.17048070530710677
4.8100000000000005,0.020000194984096022,0.022850078765136006,0.05965149770720932,0.5196937538466588,0.48030624615334144,0.004207095291990674,0.1700566738283246
4.82,0.020007099931273857,0.022894119719904803,0.05972751612794774,0.5203639292653718,0.47963607073462855,0.004218329835392469,0.16963360375169653
4.83,0.020014001968419036,0.022938377092906987,0.05980343709157075,0.5210375310165909,0.4789624689834094,0.00422963590916326,0.16921149385723472
4.84,0.020020901097018127,0.022982852359917393,0.05987925904465427,0.5217145723452362,0.47828542765476406,0.004241014152530048,0.168790342927231
4.8500000000000005,0.02002779731848147,0.023027546984731733,0.05995498044553961,0.5223950665249263,0.477604933475074,0.00425246521455506,0.16837014973868658
4.86,0.020034690634205127,0.023072462443357526,0.06003059973990937,0.523079026915217,0.4769209730847833,0.004263989750762711,0.1679509130691819
4.87,0.020041581045570904,0.02311760022401412,0.06010611536078748,0.5237664669616015,0.47623353303839877,0.004275588423139607,0.1675326316968763
4.88,0.020048468553946333,0.02316296182713267,0.060181525728539145,0.5244574001955103,0.47554259980449,0.0042872619001345464,0.16711530440050823
4.89,0.02005535316068468,0.023208548765356163,0.06025682925087089,0.5251518402343112,0.4748481597656891,0.004299010856658516,0.16669892995939523
4.9,0.020062234867124936,0.023254362563539393,0.060332024322830545,0.5258498007813092,0.47415019921869117,0.004310835974084693,0.16628350715343376
4.91,0.020069113674591833,0.023300404758748963,0.06040710932680721,0.5265512956257464,0.47344870437425385,0.004322737940248444,0.16586903476309958
4.92,0.02007598958439583,0.023346676900263312,0.060482082632531305,0.5272563386428026,0.4727436613571976,0.004334717449447328,0.1654555115694473
4.93,0.020082862597833116,0.023393180549572682,0.06055694259707455,0.5279649437935947,0.4720350562064055,0.004346775202441093,0.16504293635411066
4.94,0.020089732721636493,0.023439910965376825,0.06063169409267769,0.5286770840641353,0.471322915935865,0.004358909124803737,0.1646313074682895
4.95,0.020096599944531467,0.023486884597171843,0.06070632008931206,0.5293928697284611,0.47060713027153916,0.004371126393813634,0.16422062472887541
4.96,0.020103464275531377,0.02353409400037538,0.06078082825310456,0.5301122562880868,0.46988774371191344,0.004383423759649626,0.16381088629895668
4.97,0.02011032571580803,0.023581540925399436,0.060855216746204845,0.5308352588647025,0.46916474113529777,0.004395801995046175,0.16340209097570219
4.98,0.02011718426653324,0.02362922712265602,0.060929483730762596,0.5315618925799983,0.4684381074200019,0.004408261872737742,0.1629942375562808
4.99,0.020124039928878807,0.023677154342557127,0.061003627368927456,0.5322921725556643,0.4677078274443359,0.004420804165458784,0.16258732483786145
5.0,0.020130892704016554,0.023725324335514764,0.0610776458228491,0.5330261139133907,0.4669738860866096,0.004433429645943765,0.16218135161761302
5.01,0.020137742593118284,0.023773738851940934,0.06115153725467718,0.5337637317748675,0.46623626822513287,0.0044461390869271426,0.16177631669270434
5.0200000000000005,0.020144589597355808,0.02382239964224764,0.06122529982656137,0.5345050412617848,0.46549495873821545,0.00445893326114338,0.1613722188603043
5.03,0.020151433717900936,0.02387130845684688,0.06129893170065132,0.5352500574958328,0.46474994250416746,0.004471812941326935,0.16096905691758184
5.04,0.02015827495592548,0.023920467046150664,0.0613724310390967,0.5359987955987016,0.4640012044012987,0.004484778900212269,0.16056682966170582
5.05,0.020165113312614575,0.023969877176395607,0.061445795988019414,0.5367512707219869,0.4632487292780133,0.004497831903227229,0.160165535893134
5.0600000000000005,0.020171948789189414,0.02401954065664006,0.06151902465016996,0.5375074980982109,0.4624925019017894,0.004510972696027831,0.159765174421224
5.07,0.020178781386852872,0.024069459274186567,0.061592115150333894,0.53826749291878,0.4617325070812203,0.004524202034315268,0.15936574405081186
5.08,0.02018561110677758,0.024119634832295175,0.06166506559664821,0.5390312705238984,0.46096872947610174,0.004537520901167845,0.15896724358348213
5.09,0.02019243795009267,0.02417006916084599,0.061737874069554624,0.5397988464830565,0.46020115351694363,0.004550930621503698,0.15856967181644363
5.1000000000000005,0.020199261917954923,0.02422076407280209,0.06181053866709523,0.540570236220022,0.4594297637799781,0.004564432302950179,0.15817302754968698
5.11,0.020206083011503582,0.024271721425963337,0.06188305744124108,0.5413454553796998,0.45865454462030025,0.004578026863096065,0.1577773095913764
5.12,0.020212901231865053,0.024322943110265945,0.06195542841093937,0.542124519766312,0.457875480233688,0.004591715087121682,0.1573825167554571
5.13,0.02021971658017618,0.024374430989344074,0.06202764962216536,0.5429074450539116,0.45709255494608836,0.004605497871521701,0.15698864785109531
5.14,0.020226529057545836,0.02442618698337097,0.06209971906276771,0.5436942472125801,0.45630575278742,0.004619376086398811,0.15659570169429382
5.15,0.020233338665076202,0.024478213026090836,0.06217163470664309,0.5444849422834535,0.4555150577165466,0.004633350595520891,0.1562036771026964
5.16,0.020240145403877946,0.024530511033967212,0.062243394545455556,0.5452795462166574,0.4547204537833426,0.004647422278215852,0.1558125728917305
5.17,0.020246949275025055,0.02458308299551664,0.06231499649682455,0.5460780753288523,0.4539219246711477,0.0046615921311045395,0.15542238788298043
5.18,0.020253750279595063,0.024635930892291727,0.06238643848552593,0.5468805459012728,0.4531194540987273,0.004675861139471405,0.1550331208974354
5.19,0.02026054841867469,0.02468905668782032,0.06245771845485855,0.5476869741234588,0.4523130258765413,0.004690230259248272,0.15464477075454466
5.2,0.020267343693320544,0.02474246240848538,0.06252883428357112,0.5484973764921607,0.4515026235078395,0.004704700496268036,0.15425733628031663
5.21,0.02027413610457107,0.024796150118664,0.06259978381139361,0.5493117696898292,0.45068823031017097,0.00471927288652737,0.1538708163047243
5.22,0.020280925653483408,0.024850121843641375,0.06267056491820212,0.5501301702078495,0.4498698297921507,0.004733948434987639,0.15348520965366144
5.23,0.02028771234109946,0.02490437964167967,0.06274117545002719,0.5509525946926027,0.4490474053073973,0.004748728164923221,0.15310051515675155
5.24,0.020294496168423798,0.024958925651750747,0.06281161317006385,0.5517790601698165,0.4482209398301835,0.004763613144428793,0.15271673165274688
5.25,0.020301277136483012,0.02501376196520801,0.06288187589037984,0.5526095834414051,0.4473904165585949,0.004778604415155192,0.15233385797501364
5.26,0.020308055246299132,0.02506889068349028,0.06295196141269961,0.5534441813540227,0.44655581864597726,0.004793703026834496,0.15195189295806277
5.2700000000000005,0.020314830498849554,0.025124314005954787,0.06302186743830795,0.5542828711948454,0.44571712880515457,0.004808910101930879,0.15157083544750957
5.28,0.020321602895126727,0.025180034098957985,0.06309159170234013,0.5551256701025833,0.44487432989741665,0.004824226738396124,0.1511906842852269
5.29,0.020328372436126667,0.025236053120937792,0.06316113194805661,0.5559725951795407,0.44402740482045944,0.004839654027831513,0.15081143831223087
5.3,0.0203351391227665,0.025292373401937955,0.06323048574278498,0.5568236642739137,0.44317633572608633,0.0048551931736234965,0.15043309639038036
5.3100000000000005,0.020341902955981553,0.025348997232380776,0.06329965069447331,0.5576788950616829,0.4423211049383172,0.004870845353348857,0.15005565737672188
5.32,0.020348663936738835,0.02540592683379885,0.06336862448169645,0.5585383049193958,0.4414616950806043,0.004886611699709172,0.14967912011993498
5.33,0.020355422066005362,0.025463164427724796,0.06343740478302921,0.5594019112236008,0.44059808877639933,0.004902493345406022,0.149303483468699
5.34,0.02036217734474815,0.025520712235691217,0.06350598927704643,0.5602697313508457,0.4397302686491544,0.004918491423140992,0.14892874627169347
5.3500000000000005,0.020368929773934202,0.025578572479230725,0.06357437564232295,0.5611417826776788,0.43885821732232133,0.004934607065615663,0.14855490737759774
5.36,0.020375679354522058,0.02563674739907399,0.06364256153777081,0.5620180826554131,0.4379819173445871,0.004950841420563216,0.1481819656374265
5.37,0.020382426087295943,0.025695239630268745,0.06371054421844069,0.5628986502709965,0.4371013497290037,0.0049671959444571425,0.1478099199501573
5.38,0.020389169973098673,0.02575405167534774,0.06377832107510568,0.5637835039953084,0.43621649600469176,0.004983671990015042,0.14743876919864926
5.39,0.020395911012830663,0.025813185906515025,0.06384588963202219,0.5646726617916742,0.43532733820832603,0.005000270807910435,0.14706851224990877
5.4,0.020402649207392327,0.025872644695974667,0.06391324741344663,0.565566141623419,0.43443385837658116,0.0050169936488168474,0.1466991479709423
5.41,0.020409384557684082,0.025932430415930706,0.06398039194363539,0.5664639614538682,0.433536038546132,0.005033841763407799,0.14633067522875634
5.42,0.02041611706460634,0.0259925454385872,0.06404732074684488,0.567366139246347,0.4326338607536532,0.005050816402356811,0.14596309289035733
5.43,0.020422846729045277,0.02605299216759747,0.0641140313151525,0.5682726930728862,0.4317273069271141,0.005067918842880637,0.14559639982679126
5.44,0.020429573551690058,0.026113773441669003,0.06418052069548662,0.5691836425092953,0.43081635749070496,0.005085150729382521,0.14523059496498555
5.45,0.020436297533313906,0.026174891913904423,0.06424678612468715,0.5700990064898347,0.4299009935101656,0.005102513549614883,0.1448656772080273
5.46,0.020443018674743726,0.02623635011882505,0.0643128249609269,0.5710188035388846,0.42898119646111565,0.005120008691247297,0.14450164544377206
5.47,0.020449736976806437,0.02629815059095219,0.06437863456237865,0.5719430521808251,0.4280569478191751,0.005137637541949336,0.14413849856007543
5.48,0.020456452440328947,0.02636029586480716,0.06444421228721517,0.5728717709400366,0.42712822905996356,0.005155401489390571,0.14377623544479307
5.49,0.020463165066138173,0.026422788474911255,0.06450955549360926,0.5738049783408992,0.4261950216591011,0.0051733019212405725,0.1434148549857806
5.5,0.020469874855038685,0.026485631003538686,0.06457466149091759,0.5747426930498098,0.4252573069501904,0.005191340260099183,0.14305435607751882
5.51,0.020476581807614923,0.026548826503527762,0.06463952710745559,0.5756849351326233,0.4243150648673768,0.005209518272774287,0.14269473767977386
5.5200000000000005,0.020483285924563013,0.02661237778897907,0.06470414941559194,0.5766317239451885,0.42336827605481164,0.005227837551442001,0.14233599871918978
5.53,0.02048998720662846,0.026676287568424068,0.0647685255956149,0.5775830785293914,0.4224169214706088,0.005246299611056775,0.14197813810776416
5.54,0.020496685654556774,0.026740558550394228,0.06483265282781278,0.5785390179271183,0.4214609820728819,0.005264905966573062,0.1416211547574945
5.55,0.020503381269093464,0.02680519344342101,0.06489652829247385,0.5794995611802555,0.4205004388197447,0.005283658132945318,0.1412650475803784
5.5600000000000005,0.02051007405098404,0.026870194956035893,0.0649601491698864,0.5804647273306892,0.4195352726693109,0.005302557625127996,0.1409098154884133
5.57,0.02051676400094006,0.026935565865928924,0.06502351256970244,0.5814345355874174,0.41856546441258285,0.005321606011250157,0.14055545740365827
5.58,0.020523451119426196,0.027001309453713374,0.06508661508790514,0.582409006374678,0.4175909936253223,0.005340805246128066,0.14020197232133882
5.59,0.020530135407050783,0.02706742870734749,0.06514945361938562,0.583388159409551,0.4166118405904492,0.005360157059561627,0.1398493591941044
5.6000000000000005,0.020536816864467494,0.02713392652244417,0.06521202515335349,0.5843720141859778,0.4156279858140224,0.005379663110348319,0.13949761696116963
5.61,0.020543495492329998,0.027200805794616298,0.06527432667901835,0.5853605901978993,0.4146394098021009,0.005399325057285613,0.13914674456174925
5.62,0.020550171291291962,0.027268069419476768,0.06533635518558978,0.5863539069392566,0.41364609306074357,0.005419144559170989,0.1387967409350579
5.63,0.020556844262007056,0.027335720292638473,0.0653981076622774,0.5873519839039909,0.4126480160960094,0.005439123274801923,0.13844760502031028
5.64,0.02056351440507849,0.027403761406032116,0.06545958099998886,0.5883548407621362,0.41164515923786416,0.005459262951461036,0.13809933577118533
5.65,0.020570181720832616,0.027472196279969583,0.06552077155036615,0.5893624981497387,0.4106375018502616,0.0054795658218436075,0.13775193222071017
5.66,0.02057684620977672,0.027541028089461513,0.0655816760174656,0.5903749760715482,0.4096250239284521,0.005500033801423952,0.13740539335005733
5.67,0.020583507872459272,0.027610259930900303,0.0656422911855813,0.5913922943885807,0.4086077056114196,0.005520668733451442,0.13705971812859297
5.68,0.02059016670942874,0.027679894900678337,0.06570261383900736,0.5924144729618521,0.40758552703814815,0.0055414724611754515,0.1367149055256833
5.69,0.020596822721233605,0.027749936095188017,0.06576264076203787,0.5934415316523787,0.4065584683476216,0.005562446827845353,0.13637095451069445
5.7,0.02060347590842233,0.027820386610821708,0.06582236873896692,0.594473490321176,0.40552650967882425,0.0055835936767105136,0.1360278640529927
5.71,0.020610126271470332,0.027891249674160637,0.06588179442130536,0.5955103689843122,0.404489631015688,0.005604914975705364,0.13568563314243606
5.72,0.020616773810546975,0.027962529057188292,0.06594091390429273,0.5965521883074164,0.4034478116925838,0.005626413215109619,0.13534426085472942
5.73,0.020623418526043606,0.028034228136300823,0.06599972368663938,0.5975989684849826,0.40240103151501766,0.005648090506339175,0.13500374620331182
5.74,0.0206300604183879,0.02810635022314897,0.06605822033309125,0.5986507296343943,0.40134927036560597,0.005669948898801675,0.13466408819143139
5.75,0.020636699488007535,0.028178898629383508,0.06611640040839435,0.5997074918730352,0.400292508126965,0.005691990441904769,0.1343252858223362
5.76,0.020643335735330195,0.028251876666655195,0.06617426047729463,0.6007692753182892,0.39923072468171106,0.005714217185056104,0.13398733809927427
5.7700000000000005,0.020649969160783557,0.0283252876466148,0.0662317971045381,0.6018361000875397,0.39816389991246043,0.005736631177663331,0.1336502440254937
5.78,0.020656599764711434,0.028399135022292184,0.06628900671076703,0.6029079863665847,0.3970920136334155,0.0057592346179981095,0.1333140026271429
5.79,0.020663227547173278,0.02847342272609849,0.06634588522800425,0.6039849545731969,0.3960150454268034,0.00578203020909282,0.13297861300801936
5.8,0.020669852508426522,0.028548154356693733,0.06640242892845544,0.6050670249636452,0.39493297503635516,0.00580502030255924,0.1326440742178603
5.8100000000000005,0.020676474648752784,0.02862333347196091,0.06645863412588919,0.6061542177744663,0.39384578222553396,0.005828207207073285,0.13231038529979797
5.82,0.02068309396843368,0.02869896362978297,0.06651449713407404,0.607246553242197,0.39275344675780327,0.005851593231310863,0.13197754529696465
5.83,0.020689710467728,0.028775048422687705,0.06657001423147194,0.608344051598596,0.3916559484014043,0.005875180705493896,0.13164555325892124
5.84,0.02069632414665727,0.02885159180321802,0.06662518132965238,0.6094467330257709,0.3905532669742294,0.005898972183741962,0.13131440830203314
5.8500000000000005,0.0207029350053422,0.028928597573439973,0.06667999449353623,0.6105546177265825,0.38944538227341774,0.005922970126591309,0.13098410951474312
5.86,0.020709543043953765,0.029006069459117195,0.06673444986580439,0.6116677259144142,0.38833227408558607,0.005947176947124809,0.13065465597133544
5.87,0.02071614826266295,0.02908401118601333,0.06678854358913772,0.6127860778026498,0.38721392219735046,0.005971595058425343,0.13032604674609427
5.88,0.020722750661637358,0.029162426484846675,0.06684227180117021,0.6139096936006586,0.3860903063993416,0.005996226879300297,0.12999828091417942
5.89,0.020729350240799593,0.02924131944526655,0.0668956302739206,0.6150385932269963,0.3849614067730039,0.006021075243259263,0.1296713576141822
5.9,0.020735947000072353,0.029320694156789645,0.0669486147795428,0.6161727966003261,0.38382720339967413,0.006046142983658569,0.12934527598467055
5.91,0.02074254093949372,0.029400554539883557,0.06700122126238779,0.6173123237762781,0.38268767622372213,0.0060714327385384195,0.12902003513433746
5.92,0.02074913205910178,0.029480904515015914,0.06705344566680667,0.6184571948104828,0.38154280518951744,0.006096947145939025,0.1286956341718759
5.93,0.020755720358934613,0.029561748002654327,0.06710528393715046,0.6196074297585703,0.38039257024142986,0.006122688843900594,0.12837207220597885
5.94,0.020762305838858547,0.029643089158593396,0.0671567317781018,0.6207630483287311,0.37923695167126925,0.006148660775449564,0.128049348388148
5.95,0.020768888498562864,0.029724932381161286,0.06720778464733536,0.6219240698710743,0.378075930128926,0.006174866197938475,0.12772746191400483
5.96,0.020775468337934443,0.029807281797990554,0.06725843827821536,0.6230905141353691,0.3769094858646312,0.006201308017895468,0.12740641192992805
5.97,0.02078204535686253,0.02989014153346002,0.06730868840741978,0.6242624008761882,0.3757375991238121,0.006227989137631821,0.12708619758170453
5.98,0.020788619555236375,0.02997351571194851,0.06735853077162662,0.6254397498481044,0.3745602501518959,0.006254912459458809,0.12676681801512102
5.99,0.020795190932851475,0.030057408579443074,0.06740796098368103,0.6266225805369284,0.3733774194630718,0.006282081020888144,0.12644827239970224
6.0,0.020801759489188477,0.030141824790285987,0.06745697424060301,0.6278109115259822,0.37218908847401805,0.0063094983134287155,0.12613055998468325
6.01,0.02080832522394533,0.03022676871698843,0.06750556602639912,0.6290047620214506,0.3709952379785496,0.0063371675152580015,0.12581367996428608
6.0200000000000005,0.020814888136846114,0.030312244698161878,0.06755373185959579,0.6302041513044394,0.3697958486955608,0.0063650917668647685,0.1254976315261155
6.03,0.02082144822761491,0.03039825707241777,0.06760146725871939,0.631409098656054,0.36859090134394623,0.006393274208737774,0.1251824138577764
6.04,0.02082800549591001,0.03048481025834588,0.06764876766085896,0.6326196231157877,0.36738037688421266,0.006421718074059514,0.12486802616322057
6.05,0.020834559941022558,0.030571909120940686,0.06769562804855464,0.6338357423745565,0.36616425762544375,0.006450427113389296,0.12455446773764182
6.0600000000000005,0.020841111562449624,0.03065955827481952,0.06774204365929154,0.6350574748796598,0.3649425251203405,0.006479404787102821,0.12424173782505869
6.07,0.020847660359737414,0.030747762274859265,0.06778800979138512,0.6362848392588706,0.36371516074112975,0.006508654486337444,0.12392983565727916
6.08,0.020854206332432127,0.030836525675936803,0.06783352174315088,0.6375178541399622,0.3624821458600381,0.006538179602230531,0.12361876046611121
6.09,0.020860749480037057,0.030925853081823586,0.06787857476311682,0.638756537959911,0.3612434620400893,0.006567983591125086,0.1233085114936748
6.1000000000000005,0.0208672898016376,0.03101574957245489,0.06792316361495149,0.6400009072976007,0.35999909270239966,0.006598070544374757,0.12299908808251422
6.11,0.020873827296497154,0.031106220024944824,0.06796728326884849,0.6412509795233656,0.3587490204766347,0.006628444282851511,0.12269048953239829
6.12,0.020880361963963315,0.031197269220459206,0.06801092879270193,0.6425067723819516,0.3574932276180487,0.006659108499470946,0.12238271512285996
6.13,0.020886893803383693,0.031288901940163844,0.06805409525440588,0.6437683036181044,0.35623169638189595,0.006690066887148659,0.12207576413343219
6.140000000000001,0.020893422813100686,0.0313811240381585,0.06809677662920784,0.645035585735241,0.35496441426475944,0.0067213246386427965,0.12176963608139936
6.15,0.020899948994549042,0.031473938067837416,0.0681389702537036,0.6463086473608669,0.3536913526391334,0.0067528823326915895,0.1214643297526426
