t,S_0,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,M_0,M_1,M_1_2,M_2,M_3,M_4,M_5,M_6,M_7,M_8,w
5.69,0.21577437721805512,0.0001580414157833196,5.073511023764567e-08,1.4311114547450415e-11,3.642753341018271e-15,8.56274178152315e-19,1.8909389207147258e-22,3.9724804264462017e-26,8.012743167871454e-30,0.20825944082411083,2.507113413881995,-3.4544501044181692,0.04510106568233959,0.0008711090724719383,0.0,0.0,0.0,0.0,-8.059666007907211e-30,0.026114202967135302
5.7,0.21502987248644617,0.0001576502207038084,5.068692449059896e-08,1.4322662368262813e-11,3.652476863673435e-15,8.602018028503699e-19,1.9033001150072444e-22,4.006280549545742e-26,8.096838950229228e-30,0.20752793612804776,2.509192349017585,-3.4679083213711075,0.0451636307463948,0.0008731989513095986,0.0,0.0,0.0,0.0,-8.176660820837123e-30,0.026120856366822185
5.71,0.21428740077480438,0.00015725916081095825,5.0638354955421963e-08,1.4334052782668803e-11,3.662172367986222e-15,8.641320429957192e-19,1.9157020907891882e-22,4.0402714661631906e-26,8.181596270873019e-30,0.20679848373599816,2.5112639793743208,-3.4813841208222733,0.04522601104579446,0.0008752856164860111,0.0,0.0,0.0,0.0,-8.295107832001485e-30,0.026127459785479257
5.72,0.2135469611990972,0.0001568682433724469,5.0589404491860274e-08,1.4345286028060193e-11,3.671839693448771e-15,8.680648267611952e-19,1.9281447404999569e-22,4.074453513255271e-26,8.267018257127534e-30,0.2060710824196718,2.513328325470993,-3.494877444823792,0.04528820686571375,0.0008773690574747668,0.0,0.0,0.0,0.0,-8.415021989066569e-30,0.026134013588298772
5.73,0.21280855282569847,0.00015647747559183252,5.054007595340568e-08,1.4356362345808827e-11,3.681478680921362e-15,8.720000823320783e-19,1.9406279554134282e-22,4.108827023970659e-26,8.353108035854388e-30,0.20534573090316996,2.515385407814103,-3.5083882355493268,0.04535021849333443,0.0008794492638829103,0.0,0.0,0.0,0.0,-8.536418362218642e-30,0.026140518138059267
5.74,0.2120721746718733,0.0001560868646088103,5.049037218722343e-08,1.4367281981231604e-11,3.69108917263181e-15,8.759377379087119e-19,1.9531516256435803e-22,4.1433923276372023e-26,8.439868733354063e-30,0.20462242786346702,2.517435246897409,-3.5219164352945347,0.0454120462178183,0.0008815262254503421,0.0,0.0,0.0,0.0,-8.659312144927913e-30,0.026146973795134098
5.75,0.21133782570759838,0.00015569641750067697,5.044029603388378e-08,1.4378045183459367e-11,3.700671012184246e-15,8.798777217141813e-19,1.965715640145854e-22,4.178149749719292e-26,8.527303475287376e-30,0.20390117193220392,2.519477863201125,-3.5354619864769226,0.045473690330232,0.0008835999320472452,0.0,0.0,0.0,0.0,-8.783718654952802e-30,0.026153380917570888
5.76,0.21060550489382945,0.00015530614131666125,5.0389850321738915e-08,1.4388652202686691e-11,3.710224044825194e-15,8.838199621401492e-19,1.9783198866014665e-22,4.2130996109574564e-26,8.615415387127462e-30,0.20318196173328154,2.5215132771816506,-3.549024831619416,0.04553515112214142,0.0008856703736176564,0.0,0.0,0.0,0.0,-8.909653341777116e-30,0.026159739863099604
5.7700000000000005,0.20987521112983604,0.0001549160430302677,5.0339037874661905e-08,1.4399103293955742e-11,3.7197481170675375e-15,8.877643875479818e-19,1.9909642515938175e-22,4.2482422285486045e-26,8.704207593288153e-30,0.2024647958311355,2.523541509284947,-3.562604913374515,0.045596428887525506,0.0008877375402573819,0.0,0.0,0.0,0.0,-9.03713177801309e-30,0.026166050986329424
5.78,0.2091469432521059,0.0001545261295381223,5.02878615122088e-08,1.4409398717234338e-11,3.729243076678568e-15,8.917109262653594e-19,2.0036486206192798e-22,4.2835779161691504e-26,8.793683217003035e-30,0.20174967272966507,2.5255625799465022,-3.576202174525413,0.045657523922807704,0.0008898014222157151,0.0,0.0,0.0,0.0,-9.166169659904809e-30,0.02617231463867446
5.79,0.20842070005131236,0.00015413640767510716,5.02363240471272e-08,1.4419538736195935e-11,3.738708772795541e-15,8.956595066513627e-19,2.016372878039997e-22,4.319106983592925e-26,8.88384538046755e-30,0.20103659088890424,2.5275765095866145,-3.589816557979055,0.045718436526228194,0.0008918620098704647,0.0,0.0,0.0,0.0,-9.2967828110224e-30,0.026178531169235394
5.8,0.20769648027281656,0.00015374688421465282,5.018442828528484e-08,1.4429523618182663e-11,3.748145055924918e-15,8.99610057099131e-19,2.02913690708958e-22,4.3548297366786696e-26,8.97469720474139e-30,0.20032554872551983,2.5295833186099546,-3.6034480067665227,0.04577916699781719,0.0008939192937273024,0.0,0.0,0.0,0.0,-9.428987183056474e-30,0.026184700924810102
5.8100000000000005,0.20697428261716536,0.00015335756586902963,5.013217702559945e-08,1.4439353634168554e-11,3.757551777941549e-15,9.03562506038507e-19,2.041940589878844e-22,4.390746477357743e-26,9.066241809650912e-30,0.19961654461330505,2.5315830274051345,-3.6170964640434207,0.04583971563936852,0.0008959732644191145,0.0,0.0,0.0,0.0,-9.562798856616562e-30,0.026190824249904227
5.82,0.20625410574058517,0.00015296845928963875,5.007957305996981e-08,1.4449029058722955e-11,3.766928792087768e-15,9.07516781938655e-19,2.0547838074015686e-22,4.426857503622029e-26,9.158482313691529e-30,0.19890957688366936,2.533575656344281,-3.630761873090248,0.04590008275441335,0.0008980239127053524,0.0,0.0,0.0,0.0,-9.698234042033388e-30,0.026196901486741725
5.83,0.20553594825547125,0.00015257957106730197,5.0026619173208e-08,1.4458550169974141e-11,3.776275952972436e-15,9.114728133106674e-19,2.0676664395403043e-22,4.4631631095120687e-26,9.251421833930164e-30,0.19820464382612343,2.5355612257826143,-3.6444441773127716,0.045960268648194295,0.0009000712294713881,0.0,0.0,0.0,0.0,-9.835309080165176e-30,0.026202932975275355
5.84,0.20481980873087352,0.0001521909077325512,4.997331814297286e-08,1.4467917249573129e-11,3.785593116569903e-15,9.154305287101432e-19,2.0805883650721965e-22,4.4996635851053786e-26,9.345063485907625e-30,0.1975017436887606,2.537539756058031,-3.6581433202423863,0.04602027362763958,0.0009021152057278684,0.0,0.0,0.0,0.0,-9.974040443207831e-30,0.02620891905319715
5.8500000000000005,0.2041056856929776,0.00015180247575591698,4.9919672739704656e-08,1.447713058265768e-11,3.794880140218912e-15,9.193898567397519e-19,2.09354946167485e-22,4.5363592165049943e-26,9.439410383541059e-30,0.1968008746787337,2.5395112674906932,-3.6718592455364663,0.04608009800133758,0.0009041558326100731,0.0,0.0,0.0,0.0,-1.0114444735509117e-29,0.026214860055948804
5.86,0.2033935776255823,0.00015141428154821603,4.9865685726560953e-08,1.4486190457816525e-11,3.8041368826214196e-15,9.233507260517724e-19,2.1065496059322146e-22,4.5732502858282025e-26,9.534465639026349e-30,0.19610203496272816,2.5414757803826196,-3.68559189697871,0.0461397420795115,0.0009061931013772731,0.0,0.0,0.0,0.0,-1.0256538694386769e-29,0.02622075631673205
5.87,0.20268348297057212,0.0001510263314608379,4.981135985935357e-08,1.4495097167053789e-11,3.813363203841373e-15,9.273130653506159e-19,2.1195886733405134e-22,4.610337071195518e-26,9.630232362740637e-30,0.19540522266743007,2.5434333150172845,-3.6993412184794865,0.046199206173994325,0.0009082270034120933,0.0,0.0,0.0,0.0,-1.0400339190950718e-29,0.026226608166518964
5.88,0.20197540012838633,0.0001506386317860307,4.975669788648679e-08,1.4503851005753636e-11,3.822558965303396e-15,9.312768033953238e-19,2.1326665383141884e-22,4.6476198467198396e-26,9.726713663144771e-30,0.194710435879991,2.545383891659221,-3.7131071540761624,0.046258490598204006,0.000910257530219875,0.0,0.0,0.0,0.0,-1.0545863230929203e-29,0.0262324159340622
5.89,0.2012693274584834,0.0001502511887571856,4.970170254889669e-08,1.4512452272645117e-11,3.83172402979143e-15,9.35241869002047e-19,2.145783074191881e-22,4.685098882495833e-26,9.823912646685841e-30,0.19401767264848796,2.5473275305536256,-3.7268896479334304,0.04631759566711883,0.0009122846734280422,0.0,0.0,0.0,0.0,-1.0693127955498985e-29,0.026238179945905216
5.9,0.2005652632798014,0.0001498640085491204,4.964637657999165e-08,1.452090126976726e-11,3.8408582614473004e-15,9.392081910465036e-19,2.1589381532424406e-22,4.7227744445895274e-26,9.92183241769974e-30,0.19332693098237916,2.549264251925974,-3.7406886443436287,0.04637652169725308,0.00091430842478547,0.0,0.0,0.0,0.0,-1.0842150642119594e-29,0.026243900526392368
5.91,0.19986320587121434,0.00014947709727836203,4.959072270559395e-08,1.4529198302434366e-11,3.849961525769216e-15,9.43175698466413e-19,2.1721316466709554e-22,4.7606467950281125e-26,1.0020476078313724e-29,0.19263820885295613,2.5511940759816314,-3.7545040877270477,0.04643526900663286,0.0009163287761618534,0.0,0.0,0.0,0.0,-1.0992948705371591e-29,0.026249577997679012
5.92,0.1991631534719838,0.00014909046100342722,4.953474364388254e-08,1.4537343679201552e-11,3.859033689610218e-15,9.471443202639124e-19,2.1853634246248217e-22,4.798716191789976e-26,1.0119846728349116e-29,0.19195150419379076,2.553117022905481,-3.768335922632247,0.04649383791477221,0.0009183457195470828,0.0,0.0,0.0,0.0,-1.1145539697799015e-29,0.02625521267974149
5.93,0.19846510428220676,0.00014870410572510268,4.94784421053369e-08,1.4545337711830508e-11,3.868074621176553e-15,9.511139855079488e-19,2.198633356199827e-22,4.836982888794935e-26,1.0219947465223957e-29,0.19126681490117856,2.5550331128615427,-3.7821840937363467,0.046552228742649394,0.0009203592470506183,0.0,0.0,0.0,0.0,-1.1299941310755816e-29,0.026260804890387065
5.94,0.1977690564632591,0.00014831803738672342,4.942182079268205e-08,1.45531807152555e-11,3.877084190025989e-15,9.55084623336649e-19,2.2119413094462707e-22,4.8754471358946895e-26,1.0320781383855786e-29,0.19058413883457767,2.5569423659926076,-3.7960485458453257,0.04661044181268346,0.0009223693509008682,0.0,0.0,0.0,0.0,-1.1456171375256457e-29,0.026266354945263796
5.95,0.1970750081382349,0.00014793226187444995,4.936488240083465e-08,1.4560873007549615e-11,3.886062267066079e-15,9.590561629596682e-19,2.225287151375095e-22,4.914109178863487e-26,1.0422351576564406e-29,0.18990347381704376,2.558844802419869,-3.809929223894303,0.046668477448710936,0.0009243760234445702,0.0,0.0,0.0,0.0,-1.1614247862830578e-29,0.0262718631578703
5.96,0.19638295739238115,0.00014754678501754375,4.930762961685018e-08,1.4568414909891252e-11,3.895008724552346e-15,9.630285336605166e-19,2.2386707479640635e-22,4.9529692593890304e-26,1.0524661132974827e-29,0.18922481763565996,2.560740442242564,-3.8238260729478277,0.04672633597596292,0.0009263792571461757,0.0,0.0,0.0,0.0,-1.1774188886381918e-29,0.02627732983956548
5.97,0.1956929022735287,0.00014716161258864153,4.9250065119871195e-08,1.4575806746530844e-11,3.90392343608643e-15,9.670016647988634e-19,2.2520919641639406e-22,4.9920276150635725e-26,1.0627713139920179e-29,0.1885481680419633,2.5626293055376155,-3.8377390382001493,0.04678401772104222,0.0009283790445872372,0.0,0.0,0.0,0.0,-1.193601270105128e-29,0.026282755299578155
5.98,0.19500484079251856,0.00014677675030402759,4.9192191581076724e-08,1.458304884475786e-11,3.912806276614157e-15,9.709754858128174e-19,2.265550663904714e-22,5.0312844793752544e-26,1.0731510681344753e-29,0.18787352275236657,2.5645114123592796,-3.8516680649754886,0.046841523011900796,0.0009303753784657983,0.0,0.0,0.0,0.0,-1.2099737705083729e-29,0.026288139845016587
5.99,0.19431877092362415,0.00014639220382390506,4.9134011663632694e-08,1.459014153486803e-11,3.92165712242356e-15,9.749499262211837e-19,2.279046710101823e-22,5.0707400816996394e-26,1.0836056838207083e-29,0.1872008794485759,2.5663867827387974,-3.865613098728299,0.04689885217781741,0.0009323682515957863,0.0,0.0,0.0,0.0,-1.2265382440699915e-29,0.02629348378087795
6.0,0.19363469060496905,0.00014600797875266493,4.9075528022643365e-08,1.4597085150130865e-11,3.930475851142844e-15,9.789249156257017e-19,2.2925799646624276e-22,5.1103946472915057e-26,1.0941354688383194e-29,0.18653023577800384,2.5682554366840513,-3.8795740850435303,0.046956005549375575,0.0009343576569064103,0.0,0.0,0.0,0.0,-1.2432965594971725e-29,0.0262987874100577
6.01,0.19295259773894055,0.0001456240806391535,4.901674330510393e-08,1.4603880026757403e-11,3.939262341738286e-15,9.82900383713255e-19,2.3061502884916865e-22,5.1502483972768265e-26,1.1047407306569848e-29,0.1858615893541785,2.570117394179226,-3.893550969636879,0.04701298345844155,0.0009363435874415603,0.0,0.0,0.0,0.0,-1.2602506000702028e-29,0.02630405103335886
6.0200000000000005,0.19227249019259895,0.0001452405149769383,4.8957660149854056e-08,1.4610526503868247e-11,3.948016474512089e-15,9.868762602580608e-19,2.319757541499064e-22,5.190301548644995e-26,1.115421776418796e-29,0.18519493775714818,2.571972675184471,-3.907543698355037,0.047069786238142765,0.0009383260363592113,0.0,0.0,0.0,0.0,-1.2774022637308735e-29,0.026309274949501176
6.03,0.19159436581007916,0.0001448572872210172,4.889828118678931e-08,1.461702492215023e-11,3.9567381311153665e-15,9.908524751947454e-19,2.3334015826082745e-22,5.230554313791034e-26,1.1261789129124329e-29,0.1845302785454736,2.5738212996367715,-3.921552217161642,0.047126414222480775,0.0009403049969029644,0.0,0.0,0.0,0.0,-1.2947534636580933e-29,0.02631445945602452
6.04,0.1909182224084311,0.0001444744027818296,4.8838609037099265e-08,1.4623375624323524e-11,3.965427194540109e-15,9.948289585935364e-19,2.347082269762262e-22,5.271006900679413e-26,1.1370124465696755e-29,0.18386760925221776,2.5756632874491623,-3.935576472142956,0.047182867746449024,0.000942280462412049,0.0,0.0,0.0,0.0,-1.3123061281721338e-29,0.026319604848957942
6.05,0.19024405775638903,0.00014409186699586868,4.877864631456406e-08,1.4629578957475157e-11,3.974083549089474e-15,9.988056405345324e-19,2.360799459923021e-22,5.311659513648568e-26,1.1479226834849245e-29,0.18320692736444003,2.5774986585082442,-3.9496164095338426,0.04723914714667071,0.0009442524263709745,0.0,0.0,0.0,0.0,-1.330062199946701e-29,0.02632471142121633
6.0600000000000005,0.1895718695893143,0.00014370968514588662,4.871839562461058e-08,1.463563527143718e-11,3.982707080393849e-15,1.0027824511958134e-18,2.374553009082388e-22,5.352512352857952e-26,1.1589099293859709e-29,0.18254823033764359,2.5793274326753184,-3.9636719757006733,0.047295252760934714,0.0009462208823751488,0.0,0.0,0.0,0.0,-1.3480236366895126e-29,0.0263297794636939
6.07,0.1889016556097022,0.0001433278624613137,4.865785956426379e-08,1.464154491874312e-11,3.9912976754085815e-15,1.0067593208562089e-18,2.3883427722684733e-22,5.393565614276898e-26,1.1699744896242263e-29,0.18189151559627365,2.5811496297860836,-3.9777431171414004,0.04735118492817131,0.0009481858241300236,0.0,0.0,0.0,0.0,-1.366192411237659e-29,0.026334809265281724
6.08,0.1882334134875899,0.00014294640411854627,4.859704072210478e-08,1.4647308254594905e-11,3.999855222411541e-15,1.010736179897494e-18,2.4021686035521024e-22,5.434819489677274e-26,1.1811166691651026e-29,0.18123678053412007,2.5829652696503276,-3.9918297804857525,0.04740694398843113,0.0009501472454504638,0.0,0.0,0.0,0.0,-1.3845705116496152e-29,0.026339801112878175
6.09,0.18756714086096174,0.00014256531524123442,4.853594167822981e-08,1.4652925636830047e-11,4.008379611000628e-15,1.0147129588065615e-18,2.4160303560532594e-22,5.476274166626291e-26,1.1923367725783928e-29,0.18058402251471706,2.584774372051622,-4.005931912495415,0.04746253028286417,0.0009521051402601166,0.0,0.0,0.0,0.0,-1.403159941297704e-29,0.026344755291399298
6.1000000000000005,0.18690283533615032,0.00014218460090056775,4.8474565004210276e-08,1.4658397425889002e-11,4.016870732091235e-15,1.0186895881775756e-18,2.4299278819475575e-22,5.517929828479545e-26,1.203635104028672e-29,0.1799332388717391,2.5865769567470207,-4.020049460064204,0.047517944153699095,0.0009540595025907841,0.0,0.0,0.0,0.0,-1.4219627189610383e-29,0.026349672083789126
6.11,0.18624049448823451,0.0001418042661155607,4.841291326305356e-08,1.466372398478276e-11,4.025328477913655e-15,1.022665998714104e-18,2.4438610324727185e-22,5.559786654374221e-26,1.2150119672657048e-29,0.17928442690939322,2.5883730434667647,-4.034182370218239,0.04757318594422263,0.000956010326581798,0.0,0.0,0.0,0.0,-1.4409808789189215e-29,0.026354551771029956
6.12,0.18558011586143328,0.0001414243158533357,4.8350989009164824e-08,1.4668905679060654e-11,4.033752742010453e-15,1.0266421212312305e-18,2.457829657935081e-22,5.601844819222557e-26,1.226467665614875e-29,0.17863758390280757,2.5901626519139884,-4.04833059011611,0.047628255998759236,0.0009579576064793977,0.0,0.0,0.0,0.0,-1.4602164710447382e-29,0.02635939463215253
6.13,0.18492169696949637,0.00014104475502940586,4.828879478830965e-08,1.467394287677838e-11,4.04214341923378e-15,1.0306178866576482e-18,2.4718336077161135e-22,5.644104493705452e-26,1.2380025019676227e-29,0.17799270709841655,2.59194580176443,-4.06249406704904,0.04768315466265097,0.0009599013366361099,0.0,0.0,0.0,0.0,-1.4796715609003032e-29,0.026364200944246175
6.140000000000001,0.18426523529609126,0.00014066558850795588,4.8226333137577634e-08,1.4678835948466236e-11,4.050500405742643e-15,1.0345932260377294e-18,2.4858727302789482e-22,5.686565844266313e-26,1.2496167787718989e-29,0.17734979371434242,2.593722512666145,-4.076672748441041,0.04773788228223745,0.0009618415115101317,0.0,0.0,0.0,0.0,-1.4993482298306954e-29,0.026368970982468872
6.15,0.1836107282951868,0.00014028682110212178,4.8163606585346784e-08,1.468358526709761e-11,4.058823599000131e-15,1.0385680705335745e-18,2.4999468731749257e-22,5.729229033105081e-26,1.2613107980226311e-29,0.17670884094077322,2.5954928042392273,-4.090866581849058,0.047792439204836085,0.0009637781256647157,0.0,0.0,0.0,0.0,-1.5192485750595606e-29,0.02637370502005724
6.16,0.18295817339143258,0.000139908457574269,4.8100617651248854e-08,1.4688191208057666e-11,4.0671128977705965e-15,1.0425423514270446e-18,2.514055883050164e-22,5.772094218172487e-26,1.2730848612522135e-29,0.17606984594033698,2.5972566960755286,-4.1050755149631275,0.0478468257787225,0.0009657111737675588,0.0,0.0,0.0,0.0,-1.539374709784912e-29,0.026378403328336478
6.17,0.1823075679805356,0.0001395305026362692,4.803736884613547e-08,1.469265414911227e-11,4.075368202116794e-15,1.0465160001217678e-18,2.5281996056521287e-22,5.815161553164486e-26,1.2849392695210042e-29,0.17543280584847262,2.5990142077383855,-4.119299495606509,0.04790104235311107,0.0009676406505901932,0.0,0.0,0.0,0.0,-1.559728763275397e-29,0.026383066176730193
6.18,0.18165890942963267,0.0001391529609497756,4.797386267204519e-08,1.469697447037716e-11,4.083589413396968e-15,1.050488948145127e-18,2.542377885836226e-22,5.858431187516911e-26,1.2968743234078433e-29,0.1747977177737971,2.600765358762349,-4.13353847173583,0.04795508927813576,0.000969566551007381,0.0,0.0,0.0,0.0,-1.580312880967054e-29,0.026387693832770207
6.19,0.1810121950776597,0.00013877583712649654,4.79101016221713e-08,1.4701152554287335e-11,4.091776434261909e-15,1.0544611271502258e-18,2.5565905675724034e-22,5.90190326640033e-26,1.3088903230005887e-29,0.1741645787984691,2.6025101686529166,-4.147792391441212,0.048008966904830974,0.000971488869996511,0.0,0.0,0.0,0.0,-1.6011292245605592e-29,0.026392286562106227
6.2,0.18036742223571722,0.00013839913572846787,4.784608818083054e-08,1.4705188785566698e-11,4.0999291686519555e-15,1.0584324689178319e-18,2.570837493951764e-22,5.945577930715084e-26,1.3209875678866638e-29,0.17353338597854917,2.6042486568862686,-4.1620612029464,0.048062675585112805,0.0009734076026369987,0.0,0.0,0.0,0.0,-1.622179972118951e-29,0.02639684462851549
6.21,0.17972458818743234,0.0001380228612683232,4.7781824823432585e-08,1.470908355119792e-11,4.108047521793969e-15,1.0624029053583023e-18,2.585118507193195e-22,5.989455317086582e-26,1.333166357143634e-29,0.172904136344356,2.6059808429090094,-4.176344854608889,0.048116215671760276,0.0009753227441096911,0.0,0.0,0.0,0.0,-1.6434673181658635e-29,0.026401368293912278
6.22,0.17908369018931702,0.0001376470182095628,4.771731401645034e-08,1.471283724039257e-11,4.116131400198255e-15,1.0663723685134831e-18,2.599433448650007e-22,6.033535557860753e-26,1.3454269893297913e-29,0.1722768269008196,2.6077067461379113,-4.190643294920044,0.0481695875183969,0.0009772342896962722,0.0,0.0,0.0,0.0,-1.6649934737842352e-29,0.0264058578183574
6.23,0.17844472547112317,0.00013727161096682082,4.765255821739112e-08,1.471645024456147e-11,4.124180711655453e-15,1.0703407905585897e-18,2.613782158816579e-22,6.077818781099731e-26,1.3577697624747648e-29,0.1716514546278306,2.6094263859596594,-4.204956472505212,0.048222791479472324,0.000979142234778674,0.0,0.0,0.0,0.0,-1.686760666715522e-29,0.026410313460067548
6.24,0.17780769123619394,0.00013689664390613063,4.7587559874768476e-08,1.471992295728532e-11,4.13219536523338e-15,1.0743081038040636e-18,2.628164477335016e-22,6.122305110577719e-26,1.3701949740701432e-29,0.1710280164805863,2.6111397817306035,-4.219284336123831,0.04827582791024419,0.000981046574838489,0.0,0.0,0.0,0.0,-1.7087711414593947e-29,0.02641473547542458
6.25,0.1771725846618112,0.00013652212134518827,4.752232142807496e-08,1.4723255774285547e-11,4.140175271273848e-15,1.0782742406974097e-18,2.642580243001824e-22,6.16699466577711e-26,1.3827029210601284e-29,0.1704065093899326,2.6128469527765126,-4.233626834669546,0.04832869716676024,0.000982947305456388,0.0,0.0,0.0,0.0,-1.731027159373959e-29,0.02641912411898471
6.26,0.1765394028995401,0.00013614804755361434,4.7456845307755544e-08,1.4726449093395437e-11,4.148120341389429e-15,1.082239133825009e-18,2.6570292937745825e-22,6.211887561884764e-26,1.3952938998322005e-29,0.16978693026270314,2.61454791839233,-4.2479839171703055,0.04838139960584045,0.0009848444223115398,0.0,0.0,0.0,0.0,-1.7535309987764508e-29,0.02642347964348763
6.2700000000000005,0.17590814307556926,0.0001357744267532137,4.739113393518186e-08,1.4729503314531503e-11,4.156030488460196e-15,1.0862027159139104e-18,2.671511466778633e-22,6.256983909788532e-26,1.407968206207808e-29,0.1691692759820543,2.6162426978419364,-4.262355532788465,0.048433935585059526,0.0009867379211810363,0.0,0.0,0.0,0.0,-1.7762849550444502e-29,0.0264278022998655
6.28,0.1752788022910485,0.0001354012631182337,4.732518972262724e-08,1.4732418839665127e-11,4.163905626630413e-15,1.0901649198335986e-18,2.686026598313768e-22,6.302283816073944e-26,1.420726135433075e-29,0.16855354340779716,2.6179313103579105,-4.276741630820877,0.04848630546272938,0.0009886277979393185,0.0,0.0,0.0,0.0,-1.799291340717586e-29,0.026432092337251866
6.29,0.17465137762242175,0.00013502856077561972,4.725901507324234e-08,1.473519607279444e-11,4.171745671305211e-15,1.0941256785977425e-18,2.70057452386094e-22,6.347787383021166e-26,1.4335679821695382e-29,0.16793972937672536,2.619613775141298,-4.291142160698991,0.048538509597881974,0.0009905140485576098,0.0,0.0,0.0,0.0,-1.822552485599768e-29,0.026436350002990487
6.3,0.1740258661258608,0.00013465632381199315,4.719261238099608e-08,1.473783541939025e-11,4.179550539140181e-15,1.0980849253962682e-18,2.7151550780975345e-22,6.393494708409815e-26,1.4464940404745057e-29,0.16732783070686622,2.621290111362047,-4.305557071981101,0.04859054835015499,0.0009923966690924837,0.0,0.0,0.0,0.0,-1.8460707371181642e-29,0.0264405755430025
6.3100000000000005,0.17340226484693863,0.00013428455628921847,4.71259840305716e-08,1.4740337285169757e-11,4.187320148021959e-15,1.1020425936661925e-18,2.729768094923602e-22,6.439405885078273e-26,1.459504603768155e-29,0.16671784420674537,2.6229603381602913,-4.319986314334584,0.04864242207955361,0.0009942756556605553,0.0,0.0,0.0,0.0,-1.8698484610101488e-29,0.026444769202611598
6.32,0.17278057079532805,0.00013391326220266642,4.705913239756675e-08,1.4742702079355483e-11,4.1950544171086814e-15,1.1059986169037761e-18,2.7444134074150717e-22,6.485521002122099e-26,1.472599964889248e-29,0.16610976665118599,2.6246244746419807,-4.334429837584912,0.04869413114704063,0.0009961510045057734,0.0,0.0,0.0,0.0,-1.8938880398268248e-29,0.02644893122431399
6.33,0.17216078095612639,0.00013354244549949488,4.699205984837711e-08,1.4744930213236814e-11,4.202753266807665e-15,1.1099529287475815e-18,2.759090847853464e-22,6.531840144376034e-26,1.485780416058082e-29,0.16550359479215324,2.6262825398804424,-4.348887591694726,0.04874567591425932,0.0009980227119697268,0.0,0.0,0.0,0.0,-1.9181918737246008e-29,0.02645306184874829
6.34,0.17154289229170372,0.00013317211008140485,4.6924768740162e-08,1.4747022099946757e-11,4.2104166187692785e-15,1.1139054629914362e-18,2.7738002477358165e-22,6.578363392340176e-26,1.4990462488634537e-29,0.1648993253605311,2.62793455291641,-4.363359526760975,0.04879705674348073,0.0009998907744870381,0.0,0.0,0.0,0.0,-1.9427623806656417e-29,0.026457161314837625
6.3500000000000005,0.1709269017420344,0.0001328022598049154,4.685726142082432e-08,1.4748978154432987e-11,4.218044395883376e-15,1.1178561535861852e-18,2.788541437781462e-22,6.625090822177266e-26,1.5123977542534877e-29,0.1642969550664477,2.6295805327578146,-4.3778455930149605,0.04884827399758697,0.0010017551885847685,0.0,0.0,0.0,0.0,-1.9676019965243823e-29,0.026461229859799523
6.36,0.1703128062250258,0.00013243289848163727,4.6789540228991125e-08,1.475079879342911e-11,4.2256365222757e-15,1.1218049346414222e-18,2.803314247938804e-22,6.672022505710148e-26,1.525835222526482e-29,0.1636964805995982,2.631220498379572,-4.392345740822358,0.04889932804005478,0.0010036159508818227,0.0,0.0,0.0,0.0,-1.9927131751945831e-29,0.026465267719155725
6.37,0.1697006026368438,0.0001320640298785452,4.6721607493994714e-08,1.47524844354261e-11,4.233192923304257e-15,1.1257517404272067e-18,2.8181185073921087e-22,6.71915851041944e-26,1.5393589433217902e-29,0.16309789862956403,2.6328544687233837,-4.406859920683258,0.0489502192349391,0.0010054730580883616,0.0,0.0,0.0,0.0,-2.0180983886969696e-29,0.026469275126741926
6.38,0.1690902878522359,0.0001316956577182489,4.665346553585453e-08,1.4754035500643996e-11,4.240713525555651e-15,1.1296965053757572e-18,2.8329540445682895e-22,6.76649889944136e-26,1.5529692056107164e-29,0.16250120580612992,2.634482462697529,-4.421388083232184,0.04900094794685693,0.0010073265070052113,0.0,0.0,0.0,0.0,-2.0437601272874142e-29,0.026473252314717494
6.390000000000001,0.16848185872485086,0.00013132778567926263,4.658511666525964e-08,1.475545241100376e-11,4.24819825684141e-15,1.1336391640831277e-18,2.847820687143704e-22,6.814043731565762e-26,1.566666297687442e-29,0.16190639875959767,2.6361044991766684,-4.435930179238112,0.04905151454097122,0.0010091762945232802,0.0,0.0,0.0,0.0,-2.0697008995656957e-29,0.026477199513575057
6.4,0.16787531208755613,0.0001309604173962737,4.6516563183551836e-08,1.4756735590099348e-11,4.255647046194254e-15,1.137579651310864e-18,2.86271826205094e-22,6.861793061234316e-26,1.5804505071599713e-29,0.16131347410109734,2.637720597001647,-4.4504861596044885,0.049101919382974986,0.001011022417622976,0.0,0.0,0.0,0.0,-2.0959232325848132e-29,0.026481116952150104
6.41,0.16727064475275152,0.00013059355646040884,4.64478073827094e-08,1.4757885463170045e-11,4.263059823864369e-15,1.1415179019876432e-18,2.877646595485626e-22,6.909746938538941e-26,1.5943221209411176e-29,0.16072242842289491,2.6393307749793,-4.465055975369247,0.0491521628390756,0.0010128648733736267,0.0,0.0,0.0,0.0,-2.122429671960896e-29,0.02648500485763046
6.42,0.1666678535126808,0.00013022720641949994,4.6378851545331455e-08,1.475890245707294e-11,4.270436521315624e-15,1.1454538512108908e-18,2.8926055129132215e-22,6.95790540922035e-26,1.6082814252395004e-29,0.16013325829869787,2.640935051882263,-4.479639577704818,0.04920224527597913,0.0010147036589329044,0.0,0.0,0.0,0.0,-2.1492227819836596e-29,0.026488863455565708
