t,T,I,E,Il
7.12,69.5969949458414,0.08761798940505472,2.0477771647633807,0.9271804654458455
7.13,69.6899696787683,0.08732691308243525,2.0485078996018338,0.9270793558795287
7.140000000000001,69.78293523598975,0.08703685295978737,2.049234092263458,0.92697825452914
7.15,69.87589161826307,0.08674780552368683,2.0499557387916383,0.9268771614039187
7.16,69.96883882634508,0.08645976727242558,2.050672835295505,0.9267760765130687
7.17,70.06177686099207,0.08617273471597578,2.051385377949982,0.9266749998657569
7.18,70.15470572295978,0.08588670437595408,2.052093362995838,0.9265739314711147
7.19,70.24762541300343,0.0856016727855859,2.052796786739727,0.9264728713382375
7.2,70.34053593187772,0.08531763648967024,2.053495645554239,0.9263718194761852
7.21,70.43343728033683,0.08503459204454436,2.0541899358779374,0.9262707758939818
7.22,70.52632945913446,0.08475253601804901,2.0548796542154038,0.9261697406006161
7.23,70.61921246902375,0.08447146498949365,2.0555647971372717,0.926068713605041
7.24,70.71208631075737,0.08419137554962207,2.0562453612802676,0.9259676949161747
7.25,70.8049509850875,0.08391226430057808,2.056921343347242,0.9258666845428999
7.26,70.89780649276581,0.08363412785587145,2.057592740107204,0.9257656824940641
7.2700000000000005,70.9906528345435,0.0833569628403442,2.0582595483953523,0.9256646887784803
7.28,71.08349001117126,0.08308076589013703,2.0589217651131015,0.9255637034049262
7.29,71.17631802339935,0.08280553365265585,2.059579387228112,0.925462726382145
7.3,71.2691368719775,0.08253126278653873,2.060232411774313,0.9253617577188452
7.3100000000000005,71.361946557655,0.08225794996162297,2.060880835851926,0.9252607974237009
7.32,71.45474708118067,0.08198559185891248,2.0615246566274847,0.9251598455053515
7.33,71.54753844330288,0.0817141851705452,2.062163871333857,0.9250589019724024
7.34,71.64032064477084,0.08144372659243745,2.0627984772079575,0.9249579668334402
7.3500000000000005,71.73309368633414,0.08117421282707266,2.0634284715147606,0.9248570400970276
7.36,71.82585756874013,0.08090564059770004,2.0640538516683735,0.9247561217716721
7.37,71.91861229273579,0.08063800663855594,2.0646746151491273,0.9246552118658471
7.38,72.01135785906759,0.08037130769474268,2.0652907595028234,0.9245543103879929
7.390000000000001,72.10409426848167,0.08010554052219437,2.0659022823407134,0.9244534173465159
7.4,72.19682152172373,0.07984070188764292,2.066509181339481,0.9243525327497896
7.41,72.28953961953903,0.07957678856858409,2.0671114542412155,0.924251656606154
7.42,72.38224856267247,0.07931379735324402,2.067709098853387,0.924150788923916
7.43,72.47494835186853,0.07905172504054565,2.0683021130488215,0.9240499297113497
7.44,72.56763898787135,0.07879056844007547,2.0688904947656668,0.923949078976696
7.45,72.66032047142457,0.07853032437205051,2.069474242007362,0.9238482367281631
7.46,72.75299280327155,0.07827098966728535,2.0700533528426046,0.9237474029739265
7.47,72.84565598415524,0.07801256116715939,2.07062782540531,0.9236465777221294
7.48,72.9383100148182,0.0777550357235844,2.071197657894576,0.9235457609808823
7.49,73.03095489600263,0.07749841019897215,2.071762848574639,0.923444952758263
7.5,73.12359062845034,0.07724268146620218,2.072323395774832,0.9233441530623174
7.51,73.21621721290282,0.07698784640858991,2.0728792978895374,0.9232433619010595
7.5200000000000005,73.30883465010119,0.07673390191985476,2.07343055337814,0.9231425792824705
7.53,73.40144294078618,0.07648084490408867,2.0739771607649753,0.9230418052145003
7.54,73.4940420856982,0.07622867227572452,2.074519118639278,0.9229410397050666
7.55,73.58663208557732,0.07597738095950501,2.075056425655127,0.9228402827620553
7.5600000000000005,73.67921294116326,0.07572696789045154,2.075589080531388,0.922739534393321
7.57,73.77178465319538,0.07547743001383342,2.0761170820516526,0.9226387946066863
7.58,73.86434722241273,0.07522876428513708,2.076640429064179,0.9225380634099428
7.59,73.95690064955403,0.07498096767003565,2.0771591204818267,0.9224373408108503
7.6000000000000005,74.04944493535767,0.07473403714435861,2.07767315528199,0.9223366268171376
7.61,74.1419800805617,0.07448796969406174,2.07818253250653,0.9222359214365023
7.62,74.23450608590386,0.07424276231519701,2.0786872512617043,0.922135224676611
7.63,74.3270229521216,0.07399841201388302,2.079187310718093,0.9220345365450993
7.640000000000001,74.41953067995203,0.07375491580627523,2.0796827101105233,0.9219338570495718
7.65,74.51202927013196,0.07351227071853678,2.0801734487379933,0.9218331861976025
7.66,74.60451872339789,0.07327047378680912,2.0806595259635903,0.9217325239967347
7.67,74.69699904048603,0.07302952205718304,2.0811409412144104,0.9216318704544811
7.68,74.7894702221323,0.07278941258566987,2.081617693981473,0.921531225578324
7.69,74.8819322690723,0.07255014243817279,2.0820897838196344,0.9214305893757152
7.7,74.97438518204135,0.0723117086904584,2.0825572103475003,0.9213299618540763
7.71,75.06682896177449,0.07207410842812843,2.0830199732473313,0.9212293430207987
7.72,75.15926360900649,0.0718373387465916,2.0834780722649535,0.9211287328832437
7.73,75.25168912447279,0.07160139674546451,2.083931507196489,0.9210281314487541
7.74,75.34410550890942,0.07136627952899491,2.0843802778893243,0.9209275387246538
7.75,75.43651276305064,0.07113198421994987,2.08482438427491,0.9208269547182183
7.76,75.52891088763043,0.0708985079508748,2.085263826348057,0.9207263794366932
7.7700000000000005,75.62129988338252,0.07066584786389075,2.0856986041664185,0.9206258128872947
7.78,75.71367975104036,0.07043400111066506,2.0861287178503747,0.9205252550772097
7.79,75.80605049133719,0.07020296485238156,2.0865541675829187,0.9204247060135957
7.8,75.89841210500599,0.0699727362597115,2.086974953609538,0.9203241657035812
7.8100000000000005,75.99076459277953,0.06974331251278425,2.087391076238095,0.9202236341542657
7.82,76.08310795539032,0.06951469080115846,2.087802535838704,0.9201231113727194
7.83,76.17544219357065,0.06928686832379301,2.088209332843604,0.920022597365984
7.84,76.2677673080526,0.06905984228901842,2.088611467747037,0.9199220921410723
7.8500000000000005,76.36008329956799,0.06883360991450825,2.0890089411051123,0.9198215957049686
7.86,76.45239016884847,0.0686081684272508,2.089401753535678,0.919721108064628
7.87,76.54468791662545,0.06838351506352074,2.0897899057181863,0.919620629226978
7.88,76.6369765436301,0.0681596470688511,2.0901733983935564,0.919520159198917
7.890000000000001,76.72925605059345,0.06793656169800524,2.0905522323640353,0.9194196979873155
7.9,76.82152643824625,0.06771425621494928,2.090926408493057,0.9193192455990155
7.91,76.9137877073191,0.06749272789282416,2.091295927705099,0.919218802040831
7.92,77.00603985854238,0.06727197401391839,2.0916607909855363,0.919118367319548
7.930000000000001,77.09828289264628,0.06705199186964063,2.092020999380491,0.9190179414419246
7.94,77.19051681036078,0.06683277876049254,2.092376553996686,0.918917524414691
7.95,77.28274161241569,0.06661433199604175,2.0927274560012874,0.9188171162445495
7.96,77.37495729954064,0.06639664889489497,2.0930737066217526,0.9187167169381749
7.97,77.46716387246506,0.06617972678467128,2.0934153071456696,0.9186163265022145
7.98,77.55936133191821,0.06596356300197559,2.0937522589206004,0.9185159449432877
7.99,77.65154967862914,0.06574815489237223,2.0940845633539156,0.918415572267987
8.0,77.74372891332678,0.06553349981035865,2.0944122219126307,0.9183152084828772
8.01,77.83589903673986,0.06531959511933931,2.0947352361232405,0.9182148535944961
8.02,77.92806004959692,0.06510643819159978,2.0950536075715473,0.9181145076093542
8.03,78.02021195262638,0.06489402640828086,2.095367337902491,0.9180141705339351
8.040000000000001,78.11235474655648,0.064682357159353,2.095676428819974,0.9179138423746952
8.05,78.20448843211527,0.06447142784359083,2.095980882086685,0.9178135231380643
8.06,78.29661301003067,0.0642612358685477,2.096280699523921,0.9177132128304452
8.07,78.38872848103044,0.06405177865053055,2.096575883011406,0.9176129114582139
8.08,78.4808348458422,0.06384305361457487,2.0968664344871053,0.9175126190277202
8.09,78.57293210519342,0.06363505819441984,2.097152355947044,0.9174123355452868
8.1,78.66502025981139,0.06342778983248355,2.097433649445115,0.9173120610172102
8.11,78.75709931042329,0.06322124597983844,2.0977103170928912,0.9172117954497606
8.120000000000001,78.84916925775687,0.06301542409206345,2.09798236108488,0.9171115388491903
8.13,78.94123010254064,0.06281032162808617,2.0982497837053296,0.9170112912217361
8.14,79.03328184550168,0.06260593606308675,2.098512587248232,0.9169110525735928
8.15,79.12532448736683,0.06240226488098858,2.0987707740633295,0.9168108229109292
8.16,79.21735802886289,0.06219930557417015,2.0990243465575387,0.916710602239888
8.17,79.3093824707165,0.061997055643439034,2.099273307194765,0.916610390566586
8.18,79.40139781365421,0.06179551259800623,2.099517658495706,0.9165101878971147
8.19,79.49340405840245,0.061594673955460484,2.0997574030376582,0.9164099942375399
8.2,79.58540120568752,0.06139453724174278,2.0999925434543196,0.916309809593902
8.21,79.67738925623568,0.061195099991120966,2.1002230824355883,0.9162096339722159
8.22,79.76936821077302,0.06099635974616459,2.100449022727364,0.9161094673784712
8.23,79.86133807002557,0.06079831405771959,2.100670367131341,0.9160093098186324
8.24,79.95329883471923,0.06060096048488344,2.100887118504804,0.9159091612986388
8.25,80.04525050557987,0.0604042965949802,2.10109927976042,0.9158090218244046
8.26,80.13719308333322,0.06020831996353578,2.101306853866028,0.9157088914018192
8.27,80.22912656870491,0.06001302817425333,2.1015098438444237,0.9156087700367469
8.28,80.32105096242053,0.0598184188189887,2.101708252773149,0.9155086577350273
8.290000000000001,80.41296626520557,0.05962448949772607,2.1019020837842723,0.9154085545024752
8.3,80.5048724777854,0.0594312378185538,2.1020913400641708,0.9153084603448809
8.31,80.59676960088537,0.05923866139764013,2.1022760248533086,0.91520837526801
8.32,80.68865763523071,0.05904675785920928,2.1024561414460132,0.9151082992776037
8.33,80.78053658154661,0.058855524835517564,2.1026316931902507,0.9150082323793788
8.34,80.87240644055818,0.05866495996682965,2.1028026834873965,0.9149081745790276
8.35,80.96426721299044,0.05847506090139489,2.1029691157920083,0.9148081258822184
8.36,81.05611889956835,0.05828582529542389,2.1031309936115905,0.9147080862945952
8.370000000000001,81.14796150101685,0.05809725081306502,2.1032883205063624,0.9146080558217778
8.38,81.23979501806075,0.05790933512638138,2.103441100089021,0.9145080344693625
8.39,81.33161945142484,0.057722075915327395,2.103589336024503,0.9144080222429208
8.4,81.42343480183385,0.05753547086772604,2.1037330320297416,0.9143080191480013
8.41,81.51524107001244,0.05734951767924585,2.1038721918734273,0.914208025190128
8.42,81.60703825668523,0.05716421405337823,2.1040068193757606,0.9141080403748018
8.43,81.6988263625768,0.0569795577014148,2.104136918408204,0.9140080647074995
8.44,81.79060538841165,0.05679554634242493,2.1042624928932345,0.9139080981936748
8.45,81.88237533491424,0.056612177703233325,2.1043835468040903,0.9138081408387576
8.46,81.97413620280905,0.05642944951839779,2.104500084164519,0.9137081926481546
8.47,82.0658879928204,0.05624735953018722,2.104612109048519,0.9136082536272491
8.48,82.15763070567263,0.0560659054885594,2.104719625580083,0.913508323781401
8.49,82.24936434209008,0.05588508515113929,2.104822637932938,0.9134084031159473
8.5,82.341088902797,0.055704896283197226,2.1049211503302816,0.9133084916362016
8.51,82.43280438851802,0.055525336655386545,2.1050151670810804,0.9132085893474595
8.52,82.52451079997844,0.05534640404205505,2.105104692607006,0.9131086962550012
8.53,82.6162081379027,0.05516809622989671,2.1051897313006434,0.9130088123640746
8.540000000000001,82.70789640301514,0.05499041101334649,2.1052702876000193,0.912908937679904
8.55,82.79957559604007,0.054813346194301504,2.1053463659925344,0.9128090722076917
8.56,82.89124571770185,0.05463689958209722,2.1054179710147314,0.912709215952617
8.57,82.9829067687248,0.05446106899348395,2.1054851072520604,0.9126093689198369
8.58,83.0745587498332,0.05428585225260344,2.1055477793386452,0.9125095311144864
8.59,83.16620166175139,0.0541112471909654,2.1056059919570456,0.9124097025416776
8.6,83.25783550520364,0.053937251647424245,2.105659749838018,0.9123098832065011
8.61,83.34946028091429,0.05376386346815588,2.1057090577602784,0.9122100731140247
8.620000000000001,83.44107598960763,0.0535910805066345,2.105753920550258,0.9121102722692946
8.63,83.53268263200795,0.05341890062360971,2.1057943430818615,0.9120104806773351
8.64,83.62428020883955,0.053247321687083356,2.1058303302762242,0.9119106983431482
8.65,83.71586872082679,0.05307634157228677,2.105861887101464,0.9118109252717145
8.66,83.80744816869398,0.05290595816165796,2.105889018572434,0.9117111614679924
8.67,83.89901855316545,0.05273616934481888,2.1059117297504764,0.9116114069369191
8.68,83.99057987496558,0.05256697301855286,2.105930025743167,0.91151166168341
8.69,84.08213213481872,0.05239836708678199,2.1059439117040686,0.911411925712359
8.700000000000001,84.1736753334493,0.05223034946054473,2.1059533928324736,0.9113121990286385
8.71,84.26520947158167,0.052062918057973605,2.105958474373151,0.9112124816370994
8.72,84.35673454994028,0.05189607080427276,2.1059591616160898,0.9111127735425718
8.73,84.44825056924962,0.0517298056316959,2.105955459896239,0.9110130747498639
8.74,84.53975753023413,0.05156412047952413,2.105947374593251,0.9109133852637633
8.75,84.63125543361832,0.05139901329404394,2.1059349111312184,0.9108137050890363
8.76,84.72274428012675,0.051234482028525284,2.1059180749784114,0.9107140342304281
8.77,84.81422407048397,0.0510705246431997,2.1058968716470146,0.910614372692663
8.78,84.9056948054146,0.05090713910523855,2.105871306692862,0.9105147204804446
8.790000000000001,84.99715648564326,0.050744323388731326,2.1058413857151668,0.9104150775984555
8.8,85.08860911189461,0.05058207547466414,2.1058071143562573,0.9103154440513577
8.81,85.18005268489338,0.05042039335089807,2.105768498301302,0.9102158198437925
8.82,85.27148720536432,0.05025927501220013,2.105725543279424,0.9101162049803806
8.83,85.36291267403215,0.05009871846103099,2.105678255084807,0.9100165994657201
8.84,85.45432909162164,0.049938721706212386,2.1056266395417675,0.90991700330439
8.85,85.5457364588577,0.04977928276307265,2.105570702508882,0.9098174165009492
8.86,85.63713477646523,0.04962039965372049,2.1055104498865025,0.9097178390599364
8.870000000000001,85.7285240451692,0.04946207040702439,2.10544588761649,0.9096182709858701
8.88,85.81990426569459,0.04930429305859221,2.1053770216819423,0.9095187122832484
8.89,85.9112754387665,0.04914706565075063,2.1053038581069234,0.9094191629565496
8.9,86.00263756511,0.0489903862325249,2.1052264029561916,0.9093196230102316
8.91,86.0939906454503,0.04883425285961861,2.1051446623349244,0.9092200924487325
8.92,86.18533468051261,0.04867866359439357,2.105058642388444,0.9091205712764704
8.93,86.2766696710222,0.048523616505849736,2.104968349301941,0.9090210594978435
8.94,86.36799561770442,0.04836910966960528,2.104873789300195,0.9089215571172304
8.950000000000001,86.45931252128467,0.04821514116787669,2.104774968647296,0.9088220641389899
8.96,86.5506203824884,0.04806170908945909,2.1046718936463646,0.908722580567461
8.97,86.64191920204114,0.047908811529706455,2.104564570639268,0.9086231064069632
8.98,86.73320898066846,0.047756446590512064,2.1044530060063384,0.9085236416617964
8.99,86.82448971909605,0.047604612380289034,2.1043372061660857,0.9084241863362413
9.0,86.9157614180496,0.04745330701395088,2.104217177574915,0.908324740434559
9.01,87.00702407825489,0.047302528612892226,2.104092926726836,0.9082253039609911
9.02,87.09827770043779,0.04715227530496956,2.103964460153175,0.9081258769197602
9.03,87.18952228532424,0.04700254522448212,2.1038317844222862,0.9080264593150696
9.040000000000001,87.28075783364025,0.046853336512152836,2.1036949061392574,0.9079270511511034
9.05,87.37198434611184,0.04670464731510948,2.103553831945619,0.9078276524320268
9.06,87.46320182346521,0.04655647578686565,2.103408568519049,0.9077282631619857
9.07,87.55441026642656,0.046408820087302106,2.103259122573079,0.9076288833451074
9.08,87.6456096757222,0.046261678382648094,2.1031055008567936,0.9075295129854999
9.09,87.73680005207851,0.04611504884546275,2.102947710154536,0.9074301520872526
9.1,87.82798139622194,0.04596892965461661,2.102785757285606,0.9073308006544362
9.11,87.91915370887904,0.04582331899527321,2.1026196491039597,0.9072314586911027
9.120000000000001,88.01031699077645,0.04567821505887078,2.102449392497906,0.907132126201285
9.13,88.10147124264083,0.04553361604310408,2.102274994389806,0.9070328031889981
9.14,88.1926164651993,0.045389520150211395,2.1020964617800253,0.9069334896582419
9.15,88.28375265917927,0.045245925586940974,2.1019138017470382,0.9068341856130016
9.16,88.37487982530789,0.045102830568920935,2.101727021332523,0.9067348910572378
9.17,88.46599796431227,0.0449602333179788,2.1015361276105917,0.9066356059948932
9.18,88.55710707691972,0.04481813206206361,2.1013411276890483,0.9065363304298922
9.19,88.64820716385758,0.04467652503522675,2.1011420287091185,0.906437064366141
9.200000000000001,88.73929822585333,0.044535410477602705,2.100938837845177,0.9063378078075277
9.21,88.8303802636345,0.04439478663539012,2.100731562304477,0.9062385607579225
9.22,88.92145327792876,0.04425465176083257,2.100520209326874,0.9061393232211775
9.23,89.0125172694639,0.044115004112199735,2.1003047861845543,0.9060400952011273
9.24,89.10357223896774,0.043975841953768476,2.10008530018176,0.9059408767015881
9.25,89.1946181871683,0.04383716355580399,2.099861758654512,0.905841667726359
9.26,89.28565511479363,0.0436989671945411,2.099634168970336,0.9057424682792209
9.27,89.3766830225719,0.043561251152165484,2.099402538527983,0.9056432783639374
9.28,89.46770191123143,0.04342401371679516,2.0991668747571555,0.9055440979842544
9.290000000000001,89.5587117815006,0.04328725318246184,2.098927185118225,0.9054449271439002
9.3,89.64971263410793,0.04315096784909254,2.0986834771019556,0.905345765846586
9.31,89.74070446978203,0.04301515602249104,2.0984357582292237,0.9052466140960052
9.32,89.83168728925163,0.04287981601431965,2.0981840360507356,0.905147471895834
9.33,89.92266109324558,0.042744946142080846,2.09792831814675,0.9050483392497315
9.34,90.01362588249285,0.042610544729099115,2.0976686121267907,0.9049492161613394
9.35,90.1045816577225,0.04247661010450277,2.0974049256293696,0.9048501026342824
9.36,90.19552841966372,0.042343140603205896,2.097137266321699,0.9047509986721681
9.370000000000001,90.28646616904585,0.0422101345658903,2.096865641899408,0.904651904278587
9.38,90.37739490659825,0.04207759033898768,2.0965900600862595,0.9045528194571125
9.39,90.46831463305053,0.041945506274661586,2.096310528633863,0.9044537442113014
9.4,90.5592253491323,0.04181388073078973,2.0960270553213864,0.9043546785446934
9.41,90.65012705557339,0.04168271207094622,2.095739647955274,0.9042556224608116
9.42,90.74101975310369,0.04155199866438385,2.095448314368952,0.9041565759631621
9.43,90.83190344245321,0.04142173888601658,2.095153062422545,0.9040575390552346
9.44,90.92277812435213,0.04129193111640191,2.0948539000025845,0.9039585117405019
9.450000000000001,91.01364379953078,0.04116257374165678,2.0945508350275093,0.9038594940224206
9.46,91.1045004687198,0.04103366515288494,2.0942438754956103,0.9037604859044323
9.47,91.19534813264987,0.04090520374719065,2.0939330293951692,0.9036614873899609
9.48,91.28618679205172,0.04077718792740187,2.0936183047267187,0.9035624984824137
9.49,91.37701644765617,0.04064961610189513,2.093299709516466,0.9034635191851818
9.5,91.46783710019422,0.040522486684578106,2.092977251816023,0.9033645495016398
9.51,91.55864875039696,0.04039579809487229,2.0926509397021396,0.9032655894351463
9.52,91.64945139899564,0.040269548757695665,2.0923207812764324,0.9031666389890438
9.53,91.74024504672164,0.0401437371034455,2.091986784665116,0.9030676981666583
9.540000000000001,91.83102969430647,0.04001836156798115,2.0916489580187325,0.9029687669713002
9.55,91.92180534248178,0.03989342059260703,2.091307309511883,0.9028698454062637
9.56,92.01257199197933,0.03976891262405548,2.090961847342955,0.9027709334748272
9.57,92.10332964353108,0.039644836114469825,2.0906125797338513,0.902672031180253
9.58,92.19407829786908,0.03952118952138751,2.090259514929721,0.9025731385257877
9.59,92.28481795572554,0.03939797130772317,2.089902661198686,0.9024742555146622
9.6,92.37554861783279,0.03927517994175191,2.0895420268315674,0.9023753821500916
9.61,92.46627028492333,0.03915281389709256,2.089177620141618,0.9022765184352756
9.620000000000001,92.55698295772977,0.039030871652690986,2.0888094494642435,0.9021776643733976
9.63,92.64768663698487,0.03890935169280359,2.0884375231567347,0.9020788199676264
9.64,92.73838132342156,0.03878825250698063,2.088061849597991,0.9019799852211146
9.65,92.8290670177729,0.0386675725900499,2.087682437188247,0.9018811601369996
9.66,92.91974372077208,0.03854731044210021,2.087299294348799,0.9017823447184034
9.67,93.01041143315243,0.03842746456846513,2.086912429521731,0.9016835389684326
9.68,93.10107015564746,0.03830803347970665,2.0865218511696377,0.9015847428901785
9.69,93.1917198889908,0.038189015691599,2.0861275677753515,0.9014859564867174
9.700000000000001,93.28236063391626,0.03807040972511247,2.0857295878416666,0.9013871797611102
9.71,93.37299239115772,0.0379522141063974,2.0853279198910615,0.9012884127164027
9.72,93.46361516144931,0.037834427366768036,2.0849225724654246,0.9011896553556256
9.73,93.55422894552522,0.037717048042686656,2.0845135541257767,0.9010909076817946
9.74,93.64483374411986,0.03760007467574763,2.084100873451994,0.9009921696979105
9.75,93.73542955796775,0.03748350581266162,2.0836845390425314,0.9008934414069592
9.76,93.82601638780356,0.03736734000523977,2.0832645595141437,0.9007947228119114
9.77,93.91659423436231,0.03725157580964215,2.0828409435382755,0.9006960139157254
9.78,94.00716309837927,0.03713621178675792,2.082413699821059,0.9005973147213451
9.790000000000001,94.09772298058965,0.037021246503368514,2.0819828370443005,0.9004986252316979
9.8,94.18827388172875,0.03690667853128143,2.0815483639075953,0.9003999454496964
9.81,94.27881580253211,0.03679250644731089,2.081110289128231,0.9003012753782385
9.82,94.3693487437354,0.03667872883326207,2.080668621440936,0.9002026150202077
9.83,94.45987270607442,0.03656534427591511,2.0802233695976255,0.9001039643784731
9.84,94.55038769028518,0.03645235136700937,2.079774542367152,0.9000053234558892
9.85,94.6408936971038,0.03633974870322759,2.07932214853505,0.8999066922552964
9.86,94.7313907272666,0.03622753488618024,2.078866196903283,0.8998080707795204
9.870000000000001,94.82187878151005,0.03611570852238978,2.0784066962899956,0.8997094590313728
9.88,94.91235786057074,0.036004268223275196,2.0779436555292556,0.899610857013651
9.89,95.00282796518547,0.03589321260513626,2.0774770834708063,0.8995122647291383
9.9,95.09328909609118,0.0357825402891382,2.077006988979811,0.8994136821806035
9.91,95.18374125402501,0.035672249901296166,2.076533380936603,0.8993151093708018
9.92,95.2741844397242,0.03556234007245989,2.076056268236434,0.8992165463024743
9.93,95.36461865392619,0.035452809438298344,2.075575659789219,0.8991179929783477
9.94,95.4550438973686,0.03534365663928448,2.075091564519288,0.8990194494011351
9.950000000000001,95.54546017078918,0.03523488032067997,2.074603991365131,0.8989209155735357
9.96,95.63586747492585,0.03512647913252014,2.07411294927915,0.8988223914982348
9.97,95.72626581051671,0.03501845172959873,2.073618447227402,0.8987238771779041
9.98,95.81665517830002,0.03491079677145294,2.073120494189353,0.8986253726152011
9.99,95.90703557901422,0.034803512922348394,2.072619099157621,0.8985268778127702
