t,R2C2,cAMP,GEFa,GAPa,RGTP,CYCLa,PDEa,MN,MCP,MC,MNP
5.18,0.37668442381391587,0.4100977848646334,0.4104863914785681,0.7244026568684621,0.0015238133921680111,0.004711424760153027,0.04749839650160755,0.6120033409172074,0.22384247283559927,0.0853147007534355,0.07883948549375812
5.19,0.3769225064687211,0.40979262030601227,0.41056234853588724,0.7242733388177796,0.0015252085157114773,0.004702289626714459,0.04738739894675632,0.6126762513273694,0.2232354862519039,0.08527838671948303,0.07880987570124408
5.2,0.37716013325424674,0.4094886637443921,0.4106382376414191,0.7241409681835206,0.0015266212782617564,0.0046932804897611416,0.047277096171891596,0.6133484204252903,0.22262943220181372,0.08524183735765987,0.07878031001523644
5.21,0.37739730437089386,0.4091859080379721,0.410714058865172,0.7240055546355291,0.0015280516971119232,0.004684396529001435,0.04716748161997809,0.6140198206338774,0.22202433655429166,0.08520505461569897,0.07875078819613236
5.22,0.3776340200312061,0.4088843461284324,0.4107898122770577,0.7238671078167725,0.0015294997879939474,0.00467563693310244,0.047058548821399884,0.614690424593794,0.22142022493360433,0.0851680404653292,0.0787213100072728
5.23,0.37787028045947424,0.4085839710393904,0.41086549794689176,0.7237256373430054,0.0015309655649044657,0.004667000899618339,0.046950291392610415,0.6153602051655999,0.22081712271716333,0.08513079690225152,0.07869187521498558
5.24,0.3781060858913403,0.40828477587485745,0.4109411159443935,0.7235811528024305,0.0015324490399305501,0.004658487634918749,0.046842703034782454,0.6160291354318904,0.2202150550333667,0.08509332594611471,0.07866248358862848
5.25,0.3783414365763968,0.4079867538288289,0.4110166663391861,0.7234336637590932,0.0015339502436359945,0.004650096354183878,0.046735777534289355,0.6166971886966056,0.21961404676749122,0.08505562963621699,0.07863313489968651
5.26,0.37857633281836434,0.4076898983346181,0.4110921492007938,0.7232831798031031,0.001535469503499016,0.004641826282238351,0.046629508786170594,0.6173643384488033,0.21901412266863685,0.08501770997355963,0.0786038289090005
5.2700000000000005,0.37881077485836023,0.40739420263070847,0.4111675645986506,0.7231297104053294,0.0015370066448839419,0.004633676650883324,0.04652389072162909,0.618030558474805,0.21841530703474102,0.08497956908690142,0.07857456540355283
5.28,0.3790447629785292,0.4070996601460389,0.41124291260209317,0.722973265046691,0.0015385617051917634,0.004625646701146343,0.046418917370304985,0.6186958227619693,0.21781762399014584,0.08494120908422943,0.07854534416365563
5.29,0.379278297470966,0.4068062643843688,0.41131819328036273,0.7228138531795867,0.001540134723003178,0.004617735682524985,0.04631458284016039,0.6193601055298446,0.21722109740093676,0.08490263209653495,0.07851616497268402
5.3,0.37951137863734824,0.4065140089228391,0.41139340670260566,0.7226514842275924,0.001541725738096833,0.004609942852915826,0.04621088131614657,0.6200233812322811,0.21662575087285948,0.0848638402777495,0.07848702761711028
5.3100000000000005,0.37974400678856857,0.40622288741053286,0.41146855293787354,0.7224861675851587,0.0015433347914675687,0.004602267478543416,0.04610780705887102,0.620685624559545,0.21603160774923647,0.0848248358046807,0.0784579318865381
5.32,0.3799761822443671,0.4059328935670357,0.41154363205512345,0.722317912617308,0.0015449619253446603,0.00459470883388925,0.04600535440326468,0.6213468104404314,0.21543869110888392,0.08478562087694824,0.0784288775737367
5.33,0.38020790533296395,0.40564402118099685,0.411618644123218,0.7221467286593322,0.0015466071832100638,0.004587266201620736,0.04590351775724896,0.6220069140443775,0.21484702376402792,0.08474619771691978,0.07839986447467509
5.34,0.3804391763906915,0.4053562641086895,0.4116935892109258,0.7219726250164897,0.0015482706098166568,0.00457993887252017,0.045802291600402945,0.6226659107835756,0.21425662825822153,0.08470656856964691,0.07837089238855623
5.3500000000000005,0.3806699958322062,0.4050696164777653,0.4117684673869151,0.7217956110578674,0.0015499523554683948,0.004572726161949508,0.04570167040236587,0.6233237761813121,0.21366752711657874,0.08466673560325352,0.0783419610988559
5.36,0.38090036398972343,0.40478407221949436,0.4118432787197684,0.7216156960020812,0.0015516524390942097,0.004565627372200275,0.045601648803912646,0.623980486178095,0.21307974227027757,0.08462670113510225,0.07831307041652547
5.37,0.3811302812178265,0.4044996253731035,0.4119180232779734,0.7214328890572965,0.0015533709036361528,0.004558641817063999,0.04550222149601159,0.6246360169344181,0.212493295430477,0.08458646748338576,0.07828422015171936
5.38,0.38135974789122934,0.40421627007890154,0.41199270112992303,0.721247199418431,0.0015551078133060458,0.004551768821323198,0.045403383220617495,0.6252903448364172,0.21190820807955088,0.0845460369696995,0.07825541011433255
5.39,0.3815887643919682,0.40393400054067075,0.41206731234391714,0.7210586362502535,0.0015568632352255694,0.004545007717765597,0.04530512878348697,0.625943446521564,0.21132450142452863,0.08450541193652472,0.07822664011738292
5.4,0.3818173311090831,0.40365281102437056,0.4121418569881626,0.7208672086871473,0.001558637239517088,0.004538357847124616,0.04520745305278966,0.6265952988806854,0.2107421963951875,0.08446459474709507,0.07819790997703227
5.41,0.38204544843829935,0.40337269585684093,0.4122163351307731,0.7206729258328731,0.0015604298993944733,0.004531818558019847,0.04511035095771956,0.6272458790599846,0.21016131364214505,0.08442358778526333,0.07816921951260726
5.42,0.3822731167817092,0.403093649424506,0.41229074683977013,0.7204757967603322,0.0015622412912539283,0.004525389206897543,0.04501381748710616,0.6278951644630606,0.20958187353495125,0.08438239345536797,0.07814056854662046
5.43,0.3825003365474535,0.4028156661720773,0.4123650921830823,0.7202758305113285,0.0015640714947648116,0.004519069157971091,0.044917847688025814,0.6285431327529284,0.20900389616018084,0.08434101418209974,0.07811195690479121
5.44,0.38272710820639366,0.40253874079877794,0.4124393712285411,0.7200730361693763,0.001565920409529452,0.004512857789419271,0.04482243679085832,0.6291897616921525,0.20842740157762726,0.08429945232470606,0.07808338440551432
5.45,0.3829534322009845,0.40226286794231675,0.4125135840438886,0.7198674227430747,0.0015677880474532855,0.004506754483355594,0.04472758000641989,0.6298350294028173,0.2078524094071355,0.08425771031335216,0.07805485087669514
5.46,0.3831793089311108,0.4019880421296088,0.41258773069677984,0.7196589991481256,0.001569674577396171,0.004500758624248606,0.04463327249385722,0.6304789144078748,0.207278938763994,0.08421579066979736,0.078026356158334
5.47,0.3834047388374421,0.4017142580654747,0.41266181125477464,0.719447774314339,0.0015715800559528504,0.004494869608049912,0.04453950954490385,0.6311213953954843,0.20670700863596767,0.08417369588149379,0.07799790008705439
5.48,0.3836297223663794,0.4014415105109606,0.41273582578534124,0.7192337571408778,0.0015735045393404665,0.004489086838320711,0.04444628650542603,0.6317624513196992,0.20613663772408355,0.0841314284536621,0.07796948250255532
5.49,0.3838542599697975,0.40116979428225125,0.4128097743558565,0.7190169564960972,0.0015754480832945808,0.004483409726178918,0.044353598774168286,0.6324020614023146,0.20556784444099743,0.08408899090906707,0.07794110324762113
5.5,0.38407835210478714,0.40089910424958347,0.4128836570336061,0.7187973812173865,0.0015774107429651942,0.004477837690246297,0.0442614418014989,0.6330402051347158,0.20500064690935985,0.08404638578779332,0.07791276216813116
5.51,0.38430199923339675,0.40062943533615925,0.4129574738857846,0.7185750401110085,0.0015793925728127647,0.004472370156595584,0.044169811088155514,0.633676862279727,0.20443506296018274,0.0840036156470209,0.07788445911306963
5.5200000000000005,0.384525201822375,0.4003607825170593,0.41303122497949585,0.7183499419519407,0.0015813936265042271,0.004467006558697624,0.0440787021839906,0.6343120128734582,0.20387111013120585,0.08396068306080097,0.07785619393453526
5.53,0.3847479603669915,0.4000931409209585,0.41310491038175046,0.7181220955151347,0.0015834140060481772,0.004461746334790882,0.04398811076488355,0.6349456371044823,0.20330880583208097,0.08391759057949592,0.07782796648394104
5.54,0.3849702753948716,0.39982650584651097,0.41317853015946554,0.7178915095806961,0.0015854538700594571,0.004456588927390496,0.043898032644771136,0.6355777152948342,0.20274816737109014,0.08387434072269966,0.07779977661137627
5.55,0.3851921473516034,0.3995608722739799,0.4132520843794772,0.7176581927847995,0.0015875132002609684,0.004451533795453287,0.04380846340388309,0.6362082284833255,0.2021892111627938,0.08383093617020433,0.07777162418367665
5.5600000000000005,0.3854135767291744,0.399296235413595,0.41332557310852674,0.7174221537874522,0.0015895920645468823,0.004446580400548424,0.043719398805261836,0.6368371577717511,0.20163195361798367,0.0837873795461956,0.07774350906406993
5.57,0.3856345640239966,0.39903259052636,0.4133989964132657,0.7171834012179022,0.0015916905315714505,0.004441728211270277,0.04363083465808401,0.6374644845392673,0.2010764108530362,0.08374367348890996,0.07771543111878679
5.58,0.3858551097366972,0.3987699329231741,0.4134723543602557,0.7169419436745414,0.0015938086707446204,0.00443697670318033,0.04354276681656414,0.6380901904439923,0.20052259868861624,0.08369982065032877,0.0776873902170629
5.59,0.38607521437190934,0.3985082579639531,0.4135456470159687,0.7166977897248098,0.0015959465522276488,0.0044323253587490955,0.04345519117885825,0.6387142574246059,0.19997053264838097,0.08365582369587238,0.07765938623114106
5.6000000000000005,0.38629487843806304,0.39824756105675063,0.4136188744467874,0.7164509479050997,0.001598104246928717,0.00442777366729803,0.04336810368596755,0.6393366677019494,0.19942022795768363,0.08361168530409416,0.0776314190362731
5.61,0.3865141024471759,0.3979878376568795,0.41369203671900506,0.7162014267206599,0.0016002818264985446,0.004423321124941447,0.04328150032064207,0.639957403780626,0.1988716995422775,0.08356740816637459,0.0776034885107221
5.62,0.3867328869175653,0.39772908327988876,0.41376513389882563,0.7159492346497242,0.0016024793773022235,0.004418967236255472,0.0431953771314576,0.6405764484218657,0.19832496206306477,0.08352299497984153,0.0775755945352283
5.63,0.3869512324210747,0.3974712937256652,0.413838166052357,0.7156943802120105,0.0016046972273460166,0.004414711542261759,0.04310973064045758,0.641193784178549,0.19778003050006415,0.08347844833707851,0.07754773698430868
5.64,0.3871691394493494,0.3972144644443099,0.4139111332456302,0.7154368717755525,0.0016069353075366527,0.004410553541440985,0.043024556691593746,0.6418093947100635,0.1972369185037905,0.0834337710353924,0.077519915750754
5.65,0.38738660853236523,0.3969585910984188,0.41398403554458263,0.7151767177283075,0.0016091937197202258,0.004406492759867673,0.04293985147276362,0.6424232636159942,0.196695639858963,0.08338896580119638,0.07749213072384678
5.66,0.3876036402032907,0.396703669396541,0.41405687301506333,0.7149139264275508,0.0016114725695781196,0.004402528730503658,0.042855611213741845,0.6430353747812845,0.1961562080522528,0.08334403537069153,0.07746438179577161
5.67,0.3878202349983094,0.39644969509245004,0.4141296457228331,0.7146485061998261,0.0016137719667740664,0.004398660993158713,0.04277183218535648,0.6436457123775243,0.1956186362713774,0.08329898248948742,0.0774366688616113
5.68,0.3880363934564424,0.3961966639844154,0.41420235373356473,0.7143804653408944,0.0016160920251012012,0.00439488909445118,0.042688510698665506,0.6442542608642394,0.19508293740419494,0.08325380991222284,0.07740899181934319
5.69,0.38825211611937077,0.3959445719144738,0.4142749971128432,0.7141098121156844,0.0016184328626291183,0.004391212587768597,0.042605643104133194,0.6448610049901798,0.19454912403779873,0.08320852040218649,0.07738135056983533
5.7,0.38846740353125775,0.3956934147677005,0.4143475759261656,0.7138365547582425,0.0016207946018509255,0.004387631033228324,0.04252322579080655,0.6454659297946083,0.1940172084576117,0.08316311673093761,0.07735374501684283
5.71,0.3886822562385718,0.39544318847148074,0.41442009023894183,0.713560701471682,0.0016231773698303026,0.004384143997638174,0.04244125518549171,0.6460690206085892,0.19348720264648053,0.08311760167792663,0.07732617506700404
5.72,0.3888966748238129,0.39519388914499454,0.4144925401164882,0.7132822604825642,0.0016255809895083535,0.0043807510740805685,0.04235972788656938,0.6466702625313216,0.1929591189139646,0.08307197793244704,0.07729864062226705
5.73,0.3891106598289008,0.39494551275984485,0.41456492562404157,0.7130012399181384,0.0016280056761043206,0.004377451837633608,0.04227864035963915,0.6472696416148956,0.19243296847471145,0.08302624831344206,0.07727114159695128
5.74,0.38932421180394783,0.39469805535620633,0.4146372468267506,0.7127176478848795,0.0016304515913604957,0.004374245873664073,0.042197989131087195,0.6478671441076511,0.19190876235742318,0.08298041562811148,0.07724367790681463
5.75,0.38953733130754115,0.39445151304413006,0.4147095037896762,0.7124314924691734,0.0016329188395088655,0.00437113277805366,0.04211777078908508,0.6484627564483623,0.19138651141248073,0.0829344826702102,0.07721624946894719
5.76,0.3897500189001949,0.3942058819745939,0.4147816965777922,0.7121427817270417,0.0016354075254407779,0.004368112153472899,0.042037981957471215,0.6490564653661502,0.1908662261926422,0.08288845223801833,0.07718885620318963
5.7700000000000005,0.38996227514419685,0.39396115833887985,0.41485382525598624,0.7118515236841294,0.001637917754636001,0.004365183609355624,0.04195861929502232,0.6496482578814013,0.19034791695258213,0.0828423271338928,0.07716149803212417
5.78,0.39017410060345475,0.39371733836795153,0.41492588988905954,0.7115577263356935,0.0016404496330917823,0.004362346761873459,0.041879679494724875,0.650238121306685,0.18983159364843072,0.08279611016381924,0.07713417488106546
5.79,0.39038549584334253,0.3934744183318315,0.41499789054172714,0.7112613976465909,0.001643003267251909,0.004359601233910294,0.041801159283046535,0.6508260432476726,0.18931726593731288,0.08274980413696353,0.07710688667805143
5.8,0.3905964614305469,0.3932323945389786,0.41506982727861813,0.7109625455512671,0.001645578763935766,0.004356946655036764,0.04172305541920762,0.6514120116040548,0.18880494317688762,0.08270341186522367,0.0770796333538343
5.8100000000000005,0.39080699795461854,0.392991263415274,0.4151417001642719,0.7106611779882226,0.0016481761661663768,0.004354382643554934,0.04164536486402398,0.6519960141757578,0.18829463487968368,0.08265693610696684,0.07705241483759218
5.82,0.3910171059940588,0.392751021379576,0.4152135092631441,0.7103573028463732,0.0016507955528016803,0.004351908834360639,0.04156808451542843,0.6525780392777778,0.18778635000525212,0.0826103796533947,0.07702523106357588
5.83,0.39122678610878886,0.39251166481603955,0.41528525463960886,0.7100509279533208,0.001653437060250962,0.004349524885012154,0.04149121115010623,0.6531580758752564,0.18728009680512378,0.08256374534706613,0.07699808197255426
5.84,0.3914360388736774,0.3922731901970285,0.4153569363579524,0.7097420611288431,0.0016561007829328652,0.004347230447881455,0.04141474168590523,0.6537361129719037,0.18677588352809552,0.08251703599483656,0.0769709675051647
5.8500000000000005,0.3916448648646325,0.39203559403204535,0.41542855448237564,0.709430710163034,0.0016587868138253086,0.004345025181490833,0.041338673073649676,0.6543121398610408,0.1862737181315646,0.08247025440277943,0.07694388760461583
5.86,0.39185326465847176,0.39179887286719484,0.4155001090769945,0.7091168828163288,0.0016614952443251491,0.004342908750467963,0.041263002296595304,0.6548861461260891,0.18577360828156025,0.08242340337567756,0.07691684221667368
5.87,0.3920612388327919,0.3915630232846473,0.41557160020584,0.7088005868195294,0.0016642261641078467,0.0043408808255009645,0.041187726369884346,0.655458121641063,0.18527556135277518,0.08237648571651444,0.07688983128964802
5.88,0.3922687879658389,0.3913280419021025,0.41564302793285873,0.7084818298738306,0.0016669796609871267,0.0043389410832934796,0.041112842340000545,0.6560280565710593,0.18477958442859713,0.08232950422596552,0.07686285477437867
5.89,0.39247591263637766,0.39109392537225307,0.4157143923219126,0.7081606196508451,0.0016697558207746442,0.004337089206519736,0.04103834728422421,0.6565959413727488,0.18428568430114067,0.0822824617018895,0.07683591262422165
5.9,0.39268261343416394,0.39086067042376543,0.4157856934367772,0.7078369638088501,0.0016725549116897104,0.004335324887754883,0.04096423828168124,0.6571617665683662,0.18379386771916714,0.08223536091911945,0.07680900479334776
5.91,0.3928888909629408,0.3906282738729857,0.4158569313411411,0.7075108699975952,0.001675377438635167,0.004333647830602206,0.04089051240442246,0.6577255226794154,0.18330414146120885,0.08218820462314533,0.07678213123623101
5.92,0.39309474578667714,0.39039673241338685,0.41592810609861697,0.7071823457762767,0.001678223209512148,0.0043320577295393415,0.04081716686056993,0.6582872013729115,0.18281651108165742,0.08214099562925865,0.07675529191617304
5.93,0.3933001784890131,0.390166042848326,0.4159992177727297,0.7068513987047091,0.0016810923720964592,0.004330554292211011,0.04074419883415429,0.6588467941891282,0.1823309823037224,0.08209373671134512,0.07672848679580498
5.94,0.39350518965391845,0.38993620201527773,0.41607026642692047,0.7065180363139588,0.0016839850794903677,0.0043291372321808425,0.040671605536041835,0.6594042929525116,0.18184756057028406,0.082046430637073,0.0767017158401321
5.95,0.3937097798655847,0.3897072067853842,0.41614125212454695,0.7061822661064034,0.001686901490368153,0.0043278062688947485,0.0405993842033302,0.6599596897716971,0.18136625104444365,0.08199908016734327,0.07667497901651674
5.96,0.39391394970831717,0.3894790540630058,0.41621217492888335,0.7058440955557914,0.00168984176922166,0.004326561127644307,0.04052753209874396,0.6605129770395274,0.18088705861007287,0.08195168805573974,0.07664827629466078
5.97,0.3941176997664271,0.3892517407852714,0.4162830349031208,0.7055035321073014,0.0016928060866058506,0.004325401539530146,0.04045604651003028,0.6610641474330688,0.18040998787236415,0.08190425704797916,0.07662160764658864
5.98,0.39432103062412344,0.3890252639216288,0.4163538321103673,0.7051605831776021,0.0016957946193843553,0.004324327241425319,0.040384924749354505,0.6616131939136293,0.17993504315838027,0.08185678988136132,0.07659497304662988
5.99,0.39452394286676207,0.3887996204794359,0.4164245666136476,0.7048152561570039,0.0016988075455720843,0.004323337979846462,0.04031416417288902,0.66216010968796,0.17946222855781754,0.08180928928303091,0.0765683724711922
6.0,0.3947264371077517,0.38857480762377355,0.4164952384758969,0.7044675584511778,0.001701844937016416,0.004322433588715,0.040243762582223924,0.6627048874355275,0.17899154872413284,0.08176175794577142,0.076541805894569
6.01,0.39492851391373246,0.38835082234438156,0.41656584775997924,0.7041174973659965,0.0017049070571374398,0.004321613774152236,0.04017371711189482,0.6632475214457416,0.17852300666090717,0.08171419859288218,0.07651527330046981
6.0200000000000005,0.3951301738705619,0.3881276617494506,0.4166363945286713,0.7037650802095194,0.0017079940979999827,0.004320878304787634,0.040104025212373086,0.6637880057273263,0.17805660568113732,0.08166661391974962,0.07648877467178755
6.03,0.3953314175638141,0.38790532297883823,0.4167068788446675,0.7034103142621466,0.0017111062577779394,0.004320226955872352,0.04003468436086118,0.6643263345630785,0.1775923488330638,0.08161900661027989,0.07646230999357861
6.04,0.3955322455786893,0.3876838032036966,0.41677730077058023,0.7030532067767042,0.0017142437409303924,0.004319659509292844,0.03996569206094771,0.6648625025093869,0.17713023890123725,0.08157137933633368,0.07643587925304292
6.05,0.3957326584999232,0.38746309962610087,0.4168476603689398,0.7026937649785318,0.0017174067583777294,0.004319175753584462,0.03989704584226258,0.6653965043957505,0.1766702784075853,0.08152373475716108,0.07640948243950398
6.0600000000000005,0.39593265691169655,0.3872432094786767,0.41691795770219486,0.7023319960655673,0.0017205955276777625,0.004318775483945049,0.039828743260132166,0.6659283353242963,0.17621246961247922,0.08147607551883639,0.07638311954438892
6.07,0.3961322413975446,0.3870241300242289,0.4169881928327123,0.701967907208435,0.001723810273201846,0.0043184585022485455,0.03976078189523442,0.6664579906692986,0.17575681451580072,0.08142840425369297,0.07635679056120857
6.08,0.3963314125402666,0.38680585855536903,0.41705836582277767,0.7016015055505314,0.0017270512263109956,0.004318224617058585,0.039693159353254015,0.6669854660766968,0.17530331485800843,0.0813807235797581,0.0763304954855375
6.09,0.3965301709390792,0.3865883925000059,0.4171284767345896,0.701232798236327,0.0017303176786336095,0.004318073613027544,0.03962587297177357,0.6675107567669919,0.1748519728056714,0.08133303611544307,0.07630423431189452
6.1000000000000005,0.3967285171709719,0.3863717291842857,0.4171985256302723,0.7008617923483681,0.0017336100993228048,0.004318005319358343,0.03955892047449211,0.668033859092277,0.17440278942220103,0.08128534444487025,0.07627800704065268
6.11,0.3969264518146941,0.3861558659800357,0.4172685125718684,0.7004884949467598,0.0017369288130818076,0.0043180195670710604,0.039492299562095046,0.6685547695630648,0.17395576562463597,0.08123765113860874,0.07625181367369144
6.12,0.3971239754516046,0.38594080031016276,0.41733843762133827,0.700112913070792,0.0017402739487224212,0.004318116187347661,0.03942600789595006,0.6690734848098315,0.17351090222202076,0.08118995875394087,0.0762256542142078
6.13,0.3973210886621365,0.38572652962713505,0.4174083008405617,0.6997350537333886,0.0017436456284862579,0.004318295017660924,0.0393600431562425,0.6695900017216871,0.17306819977974863,0.08114226983124974,0.07619952866731544
6.140000000000001,0.3975177920257193,0.38551305141268594,0.4174781022913378,0.6993549239212145,0.0017470439675430578,0.004318555901766127,0.03929440304142096,0.6701043174453951,0.1726276586211183,0.08109458689346495,0.07617343704002259
6.15,0.3977140861207003,0.38530036317751787,0.41754784203538536,0.6989725305947818,0.0017504690734890074,0.004318898689692733,0.039229085267642856,0.6706164293843921,0.17218927882889054,0.08104691244550845,0.07614737934120987
6.16,0.3979099715242669,0.38508846246100614,0.41761752013434283,0.698587880688557,0.0017539210458450577,0.004319323237736075,0.03916408756821996,0.671126335197808,0.17175306024684478,0.08099924897374022,0.07612135558160803
6.17,0.398105448812368,0.38487734683090263,0.4176871366497687,0.6982009811110672,0.0017573999755552436,0.004319829408449038,0.039099407693064,0.6716340327994854,0.17131900248133572,0.08095159894540407,0.07609536577377587
6.18,0.3983005185683826,0.3846670139166406,0.4177566916431379,0.6978118387596378,0.001760906381490554,0.004320417013174206,0.03903504381945998,0.6721395199306643,0.17088710528828152,0.08090396484997914,0.07606940993107596
6.19,0.39849518136978135,0.3844574613580978,0.4178261851758475,0.6974204604983175,0.001764440547424391,0.004321085899147162,0.038970993927917766,0.6726427948053485,0.1704573679903865,0.08085634913509436,0.07604348806917163
6.2,0.3986894377841978,0.3842486867905073,0.4178956173092182,0.6970268531515438,0.0017680023291401876,0.004321835974784616,0.038907255620531545,0.673143856297017,0.1700297893090125,0.08080875418752544,0.07601760020644609
6.21,0.3988832883836797,0.3840406878992102,0.41796498810448895,0.6966310235282196,0.0017715918698812247,0.004322667115539415,0.03884382679430864,0.673642703239175,0.1696043679971925,0.08076118240129516,0.07599174636233842
6.22,0.39907673373884905,0.38383346239722443,0.4180342976228193,0.6962329784121817,0.0017752093119615905,0.004323579201745013,0.03878070536964353,0.6741393347052311,0.16918110258727553,0.08071363614951287,0.07596592655798158
6.23,0.3992697744188332,0.383627008024985,0.41810354592528953,0.6958327245623227,0.0017788547967469205,0.004324572118543724,0.03871788929021756,0.6746337500070467,0.1687599913929087,0.08066611778386644,0.07594014081617916
6.24,0.3994624109911966,0.38342132255008554,0.41817273307290087,0.695430268712715,0.0017825284646351346,0.004325645755814979,0.038655376522898514,0.6751259486934851,0.16834103251101962,0.0806186296341144,0.07591438916138203
6.25,0.3996546440218724,0.3832164037670186,0.4182418591265758,0.6950256175727323,0.001786230455037177,0.004326800008103582,0.03859316505764032,0.67561593054896,0.16792422382379812,0.0805711740075778,0.07588867161966517
6.26,0.3998464740750935,0.38301224949691703,0.4183109241471578,0.6946187778271731,0.001789960906357754,0.00432803477454796,0.038531252907382664,0.6761036955919858,0.16750956300067865,0.08052375318863239,0.07586298821870428
6.2700000000000005,0.4000379017174018,0.38280885760414746,0.4183799281954102,0.6942097561427135,0.0017937205018732805,0.004329350005706606,0.03846963800175477,0.6765892438712642,0.1670970476981062,0.08047636944426585,0.07583733898636488
6.28,0.40022892751932393,0.3826062260032628,0.41844887133201547,0.6937985591707397,0.001797510703298362,0.004330745723553746,0.0384083181415346,0.6770725753776018,0.16668667564614886,0.08042902502616522,0.07581172395008527
6.29,0.4004195520332951,0.38240435256777544,0.41851775361758453,0.6933851935132989,0.0018013308041741841,0.004332221768265018,0.038347291571762386,0.6775536911352869,0.16627844358290075,0.08038172213747001,0.07578614314434355
6.3,0.40060977581769325,0.38220323522952526,0.41858657511264685,0.6929696657606457,0.0018051811569311075,0.004333778075385238,0.03828655635386149,0.6780325920037833,0.16587234842566734,0.08033446296811955,0.07576059660243098
6.3100000000000005,0.40079959942903726,0.382002871946455,0.41865533587765397,0.6925519824793582,0.0018090621374652486,0.004335414586804788,0.03822611056695985,0.6785092790602889,0.1654683868978106,0.08028724968284089,0.07573508435906079
6.32,0.4009890234219272,0.38180326070238774,0.41872403597297936,0.6921321502124742,0.0018129741463003808,0.00433713125078935,0.03816595230755992,0.6789837535978461,0.1650665555311592,0.08024008442065393,0.07570960645034185
6.33,0.4011780483489847,0.38160439950680447,0.41879267545891885,0.6917101754796274,0.0018169176097498406,0.0043389280220096325,0.03810607968920846,0.6794560171234538,0.1646668506684183,0.08019296929437664,0.0756841629137524
6.34,0.40136667476079324,0.38140628639462115,0.4188612543956908,0.6912860647771837,0.001820892981078428,0.0043408048615710985,0.03804649084216648,0.6799260713561773,0.16426926846557988,0.08014590639013007,0.07565875378811383
6.3500000000000005,0.4015549032058384,0.38120891942596635,0.41892977284343585,0.6908598245783782,0.0018249007416643128,0.004342761737043696,0.037987183913079016,0.6803939182252606,0.16387380489433256,0.08009889776684365,0.07563337911356431
6.36,0.40174273423073975,0.3810122966878805,0.41899823086221755,0.6904314613338691,0.001828941320210747,0.004344798623777748,0.03792815706407171,0.680859559853961,0.16348045575412445,0.08005194546033202,0.07560803893158369
6.37,0.4019301683881508,0.3808164163465788,0.41906662851201815,0.6900009814832773,0.0018330128560499889,0.004346915540055662,0.03786940845676237,0.6813229981678358,0.16308921693815714,0.08000505160764504,0.07558273328636317
6.38,0.4021172062164503,0.38062127651370864,0.41913496585274873,0.689568391426313,0.001837116893273006,0.004349112457773594,0.03781093629176438,0.6817842358845432,0.1627000837652545,0.07995821812897572,0.07555746222122779
6.390000000000001,0.40230384825665694,0.3804268753580549,0.41920324294424116,0.6891336975472311,0.0018412536095501859,0.004351389377370496,0.03775273877496463,0.6822432756806324,0.16231305154437872,0.07991144699340302,0.07553222578158707
6.4,0.4024900950476178,0.38023321107398383,0.4192714598462506,0.6886969062081595,0.0018454231532946206,0.00435374630689003,0.03769481412654137,0.6827001204223802,0.16192811541968102,0.07986474014386462,0.07550702401407537
6.41,0.40267594712596283,0.3800402818813121,0.4193396166184554,0.6882580237492557,0.0018496256408843238,0.0043561832620721275,0.03763716058060651,0.6831547731632159,0.16154527037337535,0.07981809949688179,0.07548185696652812
6.42,0.4028614050260587,0.3798480860251774,0.4194077133204577,0.687817056488863,0.001853861153884443,0.004358700266444545,0.03757977638484791,0.6836072371411462,0.1611645112286126,0.07977152694228445,0.07545672468795787
6.43,0.40304646928002313,0.3796566217763552,0.419475750011783,0.6873740107237234,0.0018581297206436945,0.0043612973484022976,0.037522659805243455,0.6840575157733005,0.16078583265315055,0.07972502434494871,0.07543162722860129
6.44,0.403231140419179,0.37946588744244414,0.41954372675187973,0.6869288927305419,0.0018624309185341352,0.004363974465159682,0.037465809253905594,0.6845056125805801,0.16040922918234024,0.07967859359539867,0.07540656464168217
6.45,0.40341541897017524,0.3792758813388233,0.4196116436001217,0.6864817087625444,0.001866764880417064,0.004366731697390593,0.0374092229611463,0.6849515313710368,0.16003469517060956,0.07963223647953291,0.07538153697882181
6.46,0.4035993054581593,0.3790866018127928,0.4196795006158063,0.6860324650526555,0.0018711314446350883,0.0043695690860021735,0.03735289925011085,0.6853952760811957,0.15966222483747816,0.07958595478747924,0.0753565442938481
6.47,0.4037828004058301,0.3788980472366446,0.41974729785815496,0.6855811678128083,0.0018755303895785342,0.0043724866779784755,0.03729683645938361,0.6858368508172094,0.15929181225834613,0.07953975028274787,0.07533158664169784
6.48,0.4039659043333947,0.3787102160075522,0.4198150353863136,0.6851278232341038,0.0018799614302062535,0.004375484526336811,0.037241032942858035,0.6862762598521546,0.15892345136740366,0.07949362470204667,0.07530666407839622
6.49,0.4041486177585256,0.37852310654746063,0.41988271325935267,0.68467243748697,0.0018844242145664271,0.004378562690084102,0.03718548706960662,0.6867135076233274,0.15855713596054113,0.07944757975509652,0.07528177666103612
6.5,0.40433094119631213,0.37833671730324653,0.41995033153626715,0.6842150167213141,0.0018889184246774337,0.004381721233226671,0.03713019722509955,0.6871485987296798,0.15819285969809038,0.07940161712447795,0.07525692444775306
