t,Cdc13T,M,Ste9,Slp1,preMPF,SK,Slp1T,IEP,Rum1T
5.04,0.028623845784034964,1.0255202040565143,0.9978958769144665,0.3415560324600634,0.015369642861919169,0.38765740648901587,0.022599020091948193,1.408777956578711e-06,0.25962242544118175
5.05,0.028627533492459833,1.0255714813486387,0.9978755687166583,0.3387232356843076,0.015371057393270474,0.3882513952178946,0.022626407375909527,1.4089750566631062e-06,0.25958886796740627
5.0600000000000005,0.02863128400409862,1.025622761204692,0.997854950422206,0.3358933316572314,0.015372532092124459,0.3888447927831903,0.02265376728627487,1.4091830052374137e-06,0.2595539056668364
5.07,0.028635096686020652,1.025674043624802,0.9978340144271856,0.33306631842853135,0.015374066340285916,0.3894375997752644,0.02268109985040939,1.4094017440178595e-06,0.2595175460808889
5.08,0.028638970915265276,1.025725328609097,0.997812752848047,0.3302421940630063,0.015375659528614393,0.3900298167839,0.02270840509565142,1.4096312158206458e-06,0.2594797967471189
5.09,0.028642906080007188,1.0257766161577055,0.9977911583260889,0.32742095667957805,0.01537731105735699,0.3906214443981151,0.022735683049303818,1.4098713643121644e-06,0.2594406651864121
5.1000000000000005,0.028646901578586473,1.0258279062707556,0.9977692233578558,0.32460260441881317,0.015379020335871345,0.391212483206318,0.022762933738641158,1.4101221342169066e-06,0.2594001589136453
5.11,0.02865095681950862,1.0258791989483755,0.9977469402951391,0.32178713544292376,0.015380786782625645,0.39180293379630693,0.022790157190909714,1.4103834713174622e-06,0.25935828543768663
5.12,0.02865507119120176,1.0259304941906933,0.9977243017921001,0.3189745481432096,0.015382609795384822,0.39239279675584915,0.02281735343335437,1.4106553138936171e-06,0.25931505219444023
5.13,0.028659244133542282,1.0259817919978373,0.997701299747801,0.31616484064944494,0.01538448882172166,0.3929820726713119,0.022844522493155005,1.4109376129693104e-06,0.2592704667051986
5.14,0.028663475081100908,1.026033092369936,0.9976779261452821,0.3133580112191691,0.015386423303067864,0.3935707621287487,0.02287166439747698,1.4112303162471435e-06,0.25922453645099375
5.15,0.028667763477765684,1.026084395307117,0.9976541728353685,0.31055405813738335,0.015388412689129638,0.3941588657136192,0.0228987791734581,1.4115333722477466e-06,0.25917726890497134
5.16,0.028672108777117306,1.0261357008095093,0.9976300315311214,0.30775297971397714,0.015390456438257684,0.3947463840107823,0.02292586684820832,1.4118467304160288e-06,0.25912867153322167
5.17,0.028676510439035924,1.026187008877241,0.9976054924342321,0.3049547743113809,0.015392554013901613,0.3953333176045852,0.02295292744881384,1.4121703400545332e-06,0.2590787517871679
5.18,0.02868096791663809,1.02623831951044,0.9975805389469734,0.3021594404510295,0.015394704870960212,0.3959196670792056,0.022979961002353052,1.4125041462171177e-06,0.2590275170742624
5.19,0.02868548069646927,1.0262896327092348,0.9975551639425292,0.29936697648579724,0.015396908497779072,0.3965054330175981,0.02300696753584756,1.4128481023433264e-06,0.2589749748481485
5.2,0.028690048264930375,1.0263409484737538,0.9975293561741135,0.29657738087361896,0.015399164381069263,0.3970906160023742,0.023033947076303074,1.4132021597046863e-06,0.25892113253334675
5.21,0.02869467011741143,1.026392266804125,0.9975031039723802,0.2937906521030499,0.015401472015451232,0.39767521661556315,0.0230608996506983,1.41356627027585e-06,0.2588659975457441
5.22,0.028699345757335525,1.0264435877004767,0.9974763958810372,0.29100678878812797,0.015403830900441626,0.39825923543870306,0.023087825285989176,1.4139403860005214e-06,0.25880957727462206
5.23,0.02870407469763038,1.0264949111629378,0.9974492196785104,0.2882257895223634,0.015406240545091179,0.3988426730527004,0.023114724009102333,1.4143244599213421e-06,0.25875187911031905
5.24,0.028708856460577054,1.0265462371916358,0.9974215624785406,0.28544765289375224,0.015408700467507813,0.39942553003784437,0.02314159584693578,1.4147184460637117e-06,0.2586929104413861
5.25,0.028713690577104153,1.0265975657866997,0.9973934111993837,0.28267237755480085,0.015411210192632368,0.40000780697387456,0.02316844082636202,1.4151222988939048e-06,0.25863267864131984
5.26,0.028718576587773856,1.0266488969482575,0.997364752965811,0.27989996221563485,0.015413769253306755,0.4005895044399479,0.023195258974226543,1.4155359735086132e-06,0.25857119107121473
5.2700000000000005,0.028723514045960238,1.0267002306764372,0.9973355778592995,0.2771304057468481,0.015416377190912593,0.4011706230146166,0.0232220503173468,1.415959425465468e-06,0.2585084550664669
5.28,0.02872850250851177,1.0267515669713678,0.9973058708383777,0.274363706877348,0.015419033553494988,0.4017511632758925,0.023248814882515168,1.4163926112809395e-06,0.2584444779758349
5.29,0.02873354154346636,1.0268029058331773,0.9972756184143816,0.271599864444008,0.015421737897312746,0.40233112580119434,0.023275552696496515,1.4168354880189514e-06,0.2583792671291662
5.3,0.028738630727963066,1.026854247261994,0.9972448068444677,0.26883887732409234,0.01542448978641877,0.4029105111673616,0.023302263786028846,1.4172880134022337e-06,0.25831282984613296
5.3100000000000005,0.028743769651119667,1.0269055912579461,0.9972134173716405,0.2660807445658179,0.015427288793139766,0.403489319950657,0.02332894817782343,1.4177501454591091e-06,0.2582451734225694
5.32,0.028748957909767968,1.0269569378211625,0.9971814332792375,0.2633254651948564,0.015430134497365295,0.40406755272676315,0.023355605898564617,1.4182218430469715e-06,0.2581763051507205
5.33,0.02875419510854104,1.027008286951771,0.9971488397465886,0.26057303821829186,0.0154330264865623,0.40464521007078263,0.023382236974909848,1.4187030658415752e-06,0.25810623231882734
5.34,0.028759480862279484,1.0270596386499005,0.997115619868734,0.25782346273379747,0.015435964356176267,0.40522229255723985,0.02340884143348977,1.4191937740416776e-06,0.25803496219970284
5.3500000000000005,0.028764814795309637,1.027110992915679,0.9970817560296773,0.25507673789458907,0.015438947709524123,0.40579880076008296,0.023435419300908283,1.4196939284524292e-06,0.2579625020545343
5.36,0.028770196549713523,1.0271623497492348,0.9970472224181157,0.2523328632052531,0.015441976159630269,0.40637473525276957,0.023461970603746565,1.4202034892904804e-06,0.2578888591066029
5.37,0.02877562576516257,1.0272137091506965,0.9970120032778684,0.24959183780036914,0.015445049324749422,0.40695009660805714,0.02348849536855329,1.4207224190977346e-06,0.25781404060536905
5.38,0.028781102095687985,1.0272650711201927,0.9969760777307347,0.24685366104441056,0.015448166832089844,0.40752488539817744,0.023514993621852772,1.4212506803182573e-06,0.2577380537731786
5.39,0.028786625204680272,1.0273164356578515,0.9969394243019152,0.24411833235287014,0.01545132831670317,0.4080991021947844,0.023541465390142517,1.4217882360207775e-06,0.2576609058211538
5.4,0.02879219477197737,1.0273678027638014,0.9969020210627738,0.24138585137880092,0.015454533424161497,0.4086727475690123,0.023567910699895937,1.4223350493947397e-06,0.2575826039363121
5.41,0.028797810484186177,1.0274191724381707,0.9968638453205921,0.2386562177592834,0.015457781806882565,0.4092458220913964,0.023594329577558665,1.422891084429271e-06,0.257503155298985
5.42,0.02880347203412275,1.027470544681088,0.9968248735546962,0.23592943110122955,0.01546107312390946,0.4098183263318693,0.023620722049548376,1.4234563059488082e-06,0.2574225670837578
5.43,0.02880917912743284,1.0275219194926815,0.9967850815465849,0.23320549115565126,0.015464407043410578,0.4103902608598145,0.02364708814225728,1.4240306791421413e-06,0.2573408464474342
5.44,0.028814931480170274,1.02757329687308,0.9967444442657535,0.23048439775459778,0.015467783241753994,0.4109616262440469,0.02367342788205122,1.4246141697293946e-06,0.25725800053333997
5.45,0.02882072882334098,1.0276246768224115,0.9967029346590314,0.22776615089974528,0.015471201406071743,0.4115324230528217,0.023699741295270086,1.425206744033026e-06,0.25717403646969705
5.46,0.02882657089915718,1.027676059340805,0.99666052461962,0.22505075069173272,0.0154746612320913,0.4121026518538289,0.023726028408227545,1.425808368893784e-06,0.2570889613705226
5.47,0.028832457455783767,1.0277274444283886,0.9966171863525874,0.22233819723053486,0.015478162421106216,0.41267231321418396,0.023752289247210644,1.426419011558461e-06,0.2570027823369876
5.48,0.028838388255433382,1.0277788320852907,0.9965728902305089,0.21962849077226726,0.015481704684567745,0.4132414077004441,0.023778523838480507,1.4270386398173094e-06,0.2569155064547084
5.49,0.028844363071922927,1.0278302223116398,0.9965276054200725,0.21692163168354295,0.015485287742659847,0.413809935878604,0.023804732208272197,1.4276672219443527e-06,0.2568271407942492
5.5,0.028850381693563576,1.0278816151075645,0.9964812970860937,0.21421762045372994,0.015488911326912535,0.4143778983140747,0.023830914382793694,1.4283047271964596e-06,0.2567376924165923
5.51,0.02885644392314543,1.0279330104731934,0.9964339265115163,0.21151645769886113,0.01549257518009831,0.4149452955716861,0.023857070388226032,1.4289511257691153e-06,0.25664716837247054
5.5200000000000005,0.028862549569978167,1.0279844084086547,0.9963854591905995,0.2088181441427135,0.015496279048699754,0.4155121282157555,0.02388320025072648,1.429606387266638e-06,0.2565555756849166
5.53,0.028868698458682455,1.028035808914077,0.9963358561098435,0.20612268064602732,0.015500022691041589,0.416078396810017,0.023909303996425258,1.4302704823048342e-06,0.256462921367201
5.54,0.028874890426814667,1.028087211989589,0.9962850762366269,0.203430068203632,0.015503805874980191,0.416644101917644,0.023935381651426575,1.4309433820254493e-06,0.2563692124171786
5.55,0.028881125328312315,1.0281386176353189,0.9962330780277071,0.2007403079698261,0.01550762838041934,0.417209244101236,0.023961433241808036,1.4316250583570295e-06,0.2562744558207642
5.5600000000000005,0.028887403038215825,1.0281900258513954,0.9961798215709053,0.19805340129196122,0.015511490002776617,0.4177738239228006,0.02398745879361979,1.4323154843797813e-06,0.2561786585568572
5.57,0.028893723432861035,1.0282414366379469,0.9961252585579525,0.19536934958633612,0.01551539053817994,0.41833784194383844,0.024013458332888482,1.4330146326917528e-06,0.2560818275744167
5.58,0.028900086408318967,1.028292849995102,0.9960693412315977,0.19268815445996834,0.015519329797151383,0.41890129872526716,0.024039431885613718,1.4337224768914545e-06,0.2559839698129612
5.59,0.02890649187551431,1.0283442659229893,0.9960120197631414,0.1900098176824429,0.015523307600920836,0.4194641948274439,0.02406537947776911,1.4344389911602293e-06,0.2558850921965896
5.6000000000000005,0.028912939762873426,1.0283956844217372,0.9959532422849774,0.1873343412340363,0.015527323783084558,0.42002653081016467,0.024091301135302258,1.4351641503245108e-06,0.2557852016342966
5.61,0.02891943002812334,1.0284471054914743,0.9958929552959678,0.18466172752016935,0.015531378197064108,0.420588307232662,0.024117196884134617,1.4358979301483153e-06,0.25568430502197875
5.62,0.028925962625945923,1.0284985291323292,0.9958311022682435,0.1819919787834826,0.015535470695583895,0.42114952465361444,0.02414306675016196,1.436640306515072e-06,0.2555824092362818
5.63,0.028932537535440492,1.0285499553444304,0.9957676246907574,0.17932509760299145,0.015539601148058564,0.42171018363113927,0.02416891075925404,1.4373912561142074e-06,0.2554795211395019
5.64,0.028939154753092538,1.0286013841279065,0.9957024617074652,0.17666108676627892,0.015543769436116269,0.4222702847227953,0.0241947289372547,1.4381507562598735e-06,0.25537564757811176
5.65,0.02894581429374954,1.028652815482886,0.9956355495277306,0.17399994928837356,0.015547975454167775,0.42282982848558376,0.02422052130998192,1.4389187849024042e-06,0.2552707953825815
5.66,0.028952516207780034,1.0287042494094976,0.9955668067335762,0.17134168875534275,0.015552219119446561,0.423388815475961,0.024246287903228452,1.4396953208142017e-06,0.2551649713652663
5.67,0.028959260548387353,1.0287556859078697,0.9954961630255259,0.16868630866774287,0.01555650035287765,0.42394724624981484,0.02427202874276064,1.440480343238356e-06,0.2550581823242495
5.68,0.02896604739585057,1.0288071249781312,0.995423538358214,0.16603381292631006,0.015560819093262292,0.42450512136248225,0.024297743854319303,1.4412738321508678e-06,0.2549504350403839
5.69,0.028972876855095562,1.0288585666204104,0.9953488484679127,0.16338420576884383,0.015565175295940554,0.42506244136874577,0.02432343326361956,1.44207576827711e-06,0.25484173627789924
5.7,0.02897974906088374,1.0289100108348361,0.9952720058622382,0.16073749185081687,0.015569568935969414,0.4256192068228336,0.024349096996350808,1.4428861332182147e-06,0.2547320927843529
5.71,0.028986664163680242,1.0289614576215367,0.995192915286349,0.15809367603541413,0.015573999999382802,0.42617541827842187,0.024374735078176862,1.443704909073135e-06,0.2546215112901937
5.72,0.02899362234262184,1.029012906980641,0.9951114769366359,0.15545276359113736,0.015578468491168385,0.426731076288634,0.024400347534735894,1.4445320787680918e-06,0.2545099985088685
5.73,0.029000623809502128,1.0290643589122777,0.9950275926148966,0.15281476025610613,0.015582974437615525,0.4272861814060378,0.024425934391640314,1.445367626148817e-06,0.25439756113755246
5.74,0.02900766880512453,1.0291158134165752,0.994941160298627,0.15017967218451714,0.015587517884104984,0.4278407341826485,0.02445149567447693,1.446211535878228e-06,0.25428420585635475
5.75,0.02901475759426721,1.0291672704936623,0.9948520671084654,0.14754750587183305,0.015592098892061606,0.42839473516993376,0.024477031408807134,1.4470637932984685e-06,0.25416993932731985
5.76,0.029021890474858487,1.0292187301436675,0.9947601986846548,0.14491826829770835,0.015596717544476219,0.42894818491880876,0.024502541620166716,1.4479243846577703e-06,0.254054768195516
5.7700000000000005,0.029029067777983183,1.0292701923667193,0.9946654250053824,0.14229196700146682,0.015601373946165606,0.4295010839796369,0.02452802633406588,1.44879329717743e-06,0.2539386990889538
5.78,0.02903628987200218,1.029321657162947,0.994567595687301,0.13966861017827026,0.015606068226281291,0.43005343290223014,0.024553485575989263,1.4496705191367075e-06,0.2538217386186042
5.79,0.02904355716431029,1.0293731245324789,0.9944665662542681,0.13704820656438185,0.015610800538751813,0.4306052322358525,0.024578919371396092,1.4505560397109245e-06,0.2537038933775463
5.8,0.029050870102417733,1.0294245944754432,0.9943621885494048,0.13443076551793937,0.01561557106318999,0.4311564825292122,0.02460432774571983,1.451449849072993e-06,0.2535851699408018
5.8100000000000005,0.029058229181220585,1.0294760669919694,0.9942542987247217,0.13181629719925447,0.015620380009657986,0.43170718433039657,0.02462971072436514,1.4523519386272025e-06,0.25346557486332133
5.82,0.029065634937294183,1.0295275420821854,0.9941427242962013,0.1292048124588946,0.015625227614830976,0.4322573381869696,0.02465506833271245,1.4532623008180256e-06,0.25334511468298826
5.83,0.029073087941230605,1.0295790197462205,0.9940272836290726,0.12659632273476581,0.015630114137018473,0.432806944646109,0.024680400596124252,1.4541809289314786e-06,0.25322379592503963
5.84,0.029080588830576994,1.029630499984203,0.9939077791795163,0.12399084062369264,0.01563503987699405,0.43335600425424986,0.024705707539928616,1.4551078178813477e-06,0.2531016250902474
5.8500000000000005,0.02908813828186399,1.029681982796262,0.9937840020420147,0.12138837941507918,0.01564000516004447,0.43390451755745085,0.024730989189436167,1.456042963491027e-06,0.2529786086668294
5.86,0.02909573701285241,1.0297334681825256,0.9936557334644422,0.11878895313188526,0.015645010337475323,0.4344524851013519,0.024756245569938117,1.4569863625643614e-06,0.2528547531291009
5.87,0.02910338582638468,1.0297849561431232,0.9935227359399387,0.11619257735098418,0.01565005581406047,0.4349999074307951,0.024781476706688683,1.4579380138903398e-06,0.2527300649246522
5.88,0.02911108556785186,1.0298364466781829,0.993384757218168,0.11359926845003966,0.015655142021081744,0.43554678509028516,0.024806682624926454,1.4588979172099666e-06,0.2526045504896392
5.89,0.029118837186578813,1.029887939787834,0.993241516786939,0.11100904471883039,0.01566026945494835,0.43609311862340144,0.02483186334984711,1.4598660746556481e-06,0.25247821622913047
5.9,0.02912664168796669,1.0299394354722047,0.993092725736761,0.10842192558226585,0.015665438646536113,0.43663890857342946,0.02485701890663272,1.46084248953812e-06,0.2523510685378231
5.91,0.029134500168037415,1.0299909337314241,0.9929380717061375,0.10583793218240987,0.015670650183412734,0.4371841554828889,0.02488214932042985,1.4618271672439356e-06,0.25222311378460666
5.92,0.02914241378760244,1.030042434565621,0.9927772315184782,0.10325708708065555,0.01567590469287189,0.4377288598940195,0.02490725461637209,1.4628201145205084e-06,0.2520943583282245
5.93,0.029150383802354275,1.0300939379749237,0.9926098515820492,0.10067941482984853,0.01568120286104882,0.43827302234843424,0.024932334819563983,1.4638213402122414e-06,0.25196480850587627
5.94,0.029158411552318346,1.0301454439594613,0.9924355558206851,0.09810494179001952,0.01568654542611775,0.43881664338726584,0.02495738995508781,1.4648308549827355e-06,0.25183447063800507
5.95,0.029166498494694878,1.0301969525193626,0.9922539269587929,0.09553369697668765,0.01569193319820145,0.43935972355105846,0.024982420047998572,1.465848671951435e-06,0.2517033510243817
5.96,0.02917464617567552,1.0302484636547562,0.992064527482474,0.09296571132132139,0.015697367042250738,0.43990226337985816,0.025007425123328184,1.4668748061362238e-06,0.25157145594743524
5.97,0.029182856284227742,1.0302999773657708,0.9918668791603902,0.09040101911258389,0.015702847910284496,0.44044426341311793,0.02503240520608109,1.4679092754236686e-06,0.2514387916685147
5.98,0.02919113061731954,1.0303514936525355,0.9916604749751539,0.08783965721211626,0.015708376820636923,0.4409857241897748,0.025057360321237804,1.46895209997966e-06,0.25130536443079715
5.99,0.029199471121113315,1.030403012515179,0.9914447705126715,0.08528166621328437,0.01571395488252105,0.4415266462482078,0.025082290493753007,1.4700033029693329e-06,0.25117118045748293
6.0,0.02920787988462428,1.03045453395383,0.9912191794878464,0.0827270905061877,0.015719583292290343,0.44206703012626575,0.02510719574855678,1.4710629104691746e-06,0.25103624595278207
6.01,0.0292163591451909,1.0305060579686174,0.9909830762030992,0.08017597833284144,0.01572526333668074,0.4426068763612559,0.025132076110554142,1.4721309515547289e-06,0.2509005671014929
6.0200000000000005,0.029224911333771076,1.0305575845596697,0.9907357728731567,0.0776283837773607,0.015730996419800077,0.4431461854899551,0.025156931604625517,1.4732074591145171e-06,0.2507641500690272
6.03,0.02923353902532511,1.0306091137271163,0.9904765430102446,0.07508436465721512,0.015736784033552567,0.44368495804859903,0.025181762255626274,1.4742924689555728e-06,0.25062700100145574
6.04,0.029242245042315596,1.0306606454710854,0.9902045809071315,0.07254398709122092,0.01574262781919989,0.44422319457289217,0.025206568088387168,1.4753860216255886e-06,0.2504891260251173
6.05,0.02925103236666276,1.0307121797917063,0.9899190365790477,0.07000732167410467,0.015748529515027095,0.44476089559800125,0.02523134912771404,1.4764881608747388e-06,0.2503505312470079
6.0600000000000005,0.02925990426683698,1.0307637166891075,0.9896189762491956,0.06747444960378154,0.01575449103189235,0.4452980616585583,0.02525610539838798,1.4775989358802588e-06,0.2502112227541339
6.07,0.029268864208416803,1.030815256163418,0.9893034084659581,0.06494545856359482,0.015760514400115163,0.4458346932886599,0.025280836925165265,1.4787183996989157e-06,0.25007120661401755
6.08,0.029277915972313114,1.0308667982147668,0.9889712543934598,0.06242044926048102,0.01576660183985947,0.44637079102186816,0.02530554373277744,1.4798466113722513e-06,0.24993048887412037
6.09,0.029287063587454094,1.0309183428432824,0.9886213607878377,0.05989953232094722,0.015772755721094506,0.44690635539121104,0.02533022584593129,1.4809836347377935e-06,0.24978907556221458
6.1000000000000005,0.029296311421828047,1.030969890049094,0.9882524777190809,0.05738283407660597,0.015778978617905684,0.44744138692918317,0.02535488328930895,1.4821295400858747e-06,0.24964697268600866
6.11,0.029305664146404408,1.0310214398323303,0.9878632619906639,0.05487049508873159,0.015785273286916597,0.4479758861677454,0.02537951608756781,1.4832844034851838e-06,0.24950418623333265
6.12,0.029315126837426982,1.03107299219312,0.9874522421432684,0.052362678693114104,0.01579164272836967,0.4485098536383275,0.025404124265340694,1.4844483086610961e-06,0.24936072217185046
6.13,0.029324704951068238,1.0311245471315924,0.987017838412412,0.049859569093669814,0.015798090170919408,0.4490432898718264,0.02542870784723577,1.4856213465064359e-06,0.24921658644909156
6.140000000000001,0.029334404377546492,1.0311761046478762,0.9865583392195347,0.047361381051929566,0.015804619103750105,0.4495761953986078,0.025453266857836623,1.4868036160081164e-06,0.24907178499249272
6.15,0.029344231485038383,1.0312276647421001,0.9860718979114825,0.04486835794313768,0.015811233303059027,0.45010857074850696,0.025477801321702315,1.4879952251438642e-06,0.24892632370905368
6.16,0.0293541930970959,1.0312792274143934,0.9855566199750423,0.042380787582986613,0.015817936819346724,0.4506404164508274,0.02550231126336729,1.489196290708701e-06,0.24878020848570645
6.17,0.029364296553155034,1.0313307926648845,0.985010403125244,0.03989900821911465,0.01582473401410346,0.4511717330343425,0.025526796707341485,1.4904069395857146e-06,0.24863344518903224
6.18,0.029374549764190898,1.0313823604937027,0.9844310027833658,0.03742341896675584,0.01583162959228399,0.4517025210272956,0.025551257678110346,1.4916273095161038e-06,0.24848603966515256
6.19,0.02938496123545253,1.031433930900977,0.983816022183391,0.03495449708932468,0.015838628616809885,0.45223278095720865,0.025575694200125943,1.4928575498056827e-06,0.248337997737594
6.2,0.029395540118215657,1.031485503886836,0.9831629084181903,0.03249282018675058,0.015845736539902577,0.4527625133516491,0.025600106297842526,1.4940978223885458e-06,0.24818932521572454
6.21,0.029406296227715335,1.0315370794514085,0.9824689577338723,0.030039095942524994,0.015852959214655224,0.45329171873708235,0.02562449399566334,1.4953483024115517e-06,0.24804002788203677
6.22,0.02941724008123627,1.0315886575948239,0.981731315666296,0.027594196280031007,0.015860302918663985,0.4538203976396426,0.025648857317976382,1.4966091791893167e-06,0.24789011150074453
6.23,0.029428382949720465,1.0316402383172112,0.980946979558647,0.02515920483639343,0.01586777438655911,0.45434855058492585,0.02567319628914478,1.497880657640106e-06,0.2477395818149824
6.24,0.02943973687711021,1.0316918216186988,0.9801128190502758,0.02273555782519167,0.015875380822978825,0.45487617809799863,0.02569751093350724,1.4991629590479583e-06,0.24758844454709622
6.25,0.02945131468047292,1.0317434074994158,0.9792256034406464,0.020325133167317558,0.015883129905036538,0.4554032807034104,0.025721801275378608,1.500456321763809e-06,0.24743670539904689
6.26,0.029463129971092766,1.0317949959594916,0.9782820295465109,0.017930387712429437,0.015891029798117465,0.4559298589251797,0.025746067339049227,1.501761002515789e-06,0.24728437005180243
6.2700000000000005,0.029475197137892494,1.031846586999055,0.9772787901004847,0.01555480395412487,0.01589908915061817,0.45645591328679835,0.02577030914878517,1.5030772774451161e-06,0.24713144416544777
6.28,0.029487531292017005,1.0318981806182346,0.9762126577819772,0.01320334993629212,0.015907317066326004,0.4569814443112319,0.02579452672882824,1.504405442691421e-06,0.24697793337914828
6.29,0.02950014816008213,1.0319497768171597,0.9750806452700131,0.010883561573564234,0.015915723049888413,0.45750645252092054,0.025818720103396017,1.5057458151344194e-06,0.2468238433110975
6.3,0.029513063879638927,1.0320013755959596,0.9738802564139124,0.008607479375117867,0.01592431689788409,0.4580309384377789,0.02584288929668188,1.507098732560593e-06,0.24666917955847995
6.3100000000000005,0.029526294599010725,1.0320529769547626,0.9726099734217261,0.006395986265054262,0.015933108482947385,0.458554902583197,0.025867034332855032,1.5084645532328755e-06,0.246513947697434
6.32,0.029539855676636573,1.032104580893698,0.9712702465688193,0.004289259466945133,0.01594210731828594,0.4590783454780402,0.025891155236060507,1.5098436541174448e-06,0.24635815328302915
6.33,0.029553759899407263,1.0321561874128948,0.969865829076114,0.002375794950525655,0.01595132158576145,0.45960126764265113,0.025915252030419198,1.511236426380012e-06,0.246201801849264
6.34,0.029568013036253216,1.0322077965124823,0.9684119794852334,0.0008736368129633763,0.015960755708970813,0.46012366959685025,0.025939324740027924,1.512643264362709e-06,0.24604489890911604
6.3500000000000005,0.02958260405349269,1.0322594081925893,0.9669471306684552,0.00014797198312319675,0.01597040500400015,0.4606455518599396,0.025963373388959377,1.5140645386631084e-06,0.24588744995471593
6.36,0.02959750326620924,1.0323110224533447,0.9655213405609457,1.3883995124938997e-05,0.015980254566531505,0.46116691495070833,0.025987398001262214,1.5155005512184406e-06,0.2457294604576639
6.37,0.02961268346055337,1.0323626392948775,0.9641520094305382,1.1606897655972118e-06,0.015990290627866298,0.46168775938743434,0.026011398600961064,1.516951518907061e-06,0.2455709358691492
6.38,0.02962812451410667,1.032414258717317,0.9628360304423897,1.015353688174288e-07,0.01600050309315599,0.4622080856878833,0.026035375212056507,1.5184175932860506e-06,0.24541188161978544
6.390000000000001,0.029643809207359775,1.0324658807207925,0.9615679404481993,1.3715329643582864e-08,0.016010883311441747,0.46272789436949324,0.02605932785853372,1.519898874655826e-06,0.24525230312142482
6.4,0.02965972218529888,1.0325175053054323,0.960342843712997,4.200643003654791e-09,0.01602142352851389,0.4632471859478536,0.026083256564291994,1.5213954191958435e-06,0.24509220575112006
6.41,0.029675849444952784,1.0325691324713664,0.9591564639484409,5.768605361237039e-09,0.016032116630234784,0.46376596094199324,0.026107161353389884,1.5229072463993787e-06,0.24493159490665584
6.42,0.029692178540386843,1.0326207622187222,0.9580051721311262,5.946823458944336e-09,0.016042956247695635,0.4642842198621931,0.026131042249480266,1.524434341518008e-06,0.24477047587879003
6.43,0.02970869782721823,1.0326723945476308,0.9568857072532317,7.959800954722756e-09,0.01605393637922812,0.4648019632297839,0.02615489927672808,1.5259766622602813e-06,0.24460885405785668
6.44,0.029725396884814806,1.0327240294582203,0.9557952613294444,1.0871618924401845e-08,0.01606505160792666,0.46531919155693935,0.026178732458873675,1.5275341414111285e-06,0.24444673472331427
6.45,0.029742266116500545,1.0327756669506198,0.9547313381179802,7.755137506647395e-09,0.01607629690137519,0.4658359053578206,0.026202541819749393,1.5291066903159014e-06,0.24428412315944392
6.46,0.029759296677348567,1.0328273070249583,0.9536917064842505,4.651891089130177e-09,0.016087667579873684,0.4663521051461118,0.026226327383165368,1.5306942027872375e-06,0.24412102463053087
6.47,0.02977648043531985,1.032878949681366,0.9526743753197826,5.731095928976574e-09,0.016099159296700527,0.4668677914360648,0.02625008917295793,1.5322965559853155e-06,0.24395744439026398
6.48,0.029793809991549028,1.0329305949199694,0.9516775827830931,5.320561903426627e-09,0.01611076805496666,0.4673829647354644,0.026273827212663557,1.5339136150409773e-06,0.24379338761009717
6.49,0.029811278325576663,1.0329822427409001,0.9506996943580809,4.940489559794342e-09,0.01612249002352713,0.4678976255628556,0.026297541526317404,1.535545231420954e-06,0.24362885955581573
6.5,0.029828879073073522,1.0330338931442866,0.9497392599761477,7.336089501866706e-09,0.016134321688513198,0.4684117744272086,0.026321232137510732,1.537191249330592e-06,0.24346386537951395
6.51,0.02984660629890192,1.0330855461302577,0.9487949535105679,1.0945778694240316e-08,0.0161462597351734,0.46892541183964054,0.02634489906993424,1.5388515045111004e-06,0.24329841023925242
6.5200000000000005,0.029864454211296618,1.03313720169895,0.9478655043644836,8.802078703063184e-09,0.016158300886605886,0.469438538340127,0.026368542348616162,1.5405258161373368e-06,0.24313249956602662
6.53,0.029882418550673858,1.0331888598504708,0.9469499898757345,1.5489942143679024e-09,0.01617044270696282,0.46995115435128554,0.02639216199314507,1.5422140389552096e-06,0.2429661375991645
6.54,0.029900493696665906,1.033240520584972,0.9460472073476069,5.631019276288918e-09,0.0161826819412555,0.4704632604718382,0.02641575803127199,1.5439159623852965e-06,0.24279933032581072
6.55,0.029918675590867253,1.0332921839025726,0.9451563014820521,6.420047376780606e-09,0.01619501620010704,0.4709748571739152,0.02643933048488031,1.545631416890584e-06,0.2426320824488073
6.5600000000000005,0.029936960029932194,1.0333438498034044,0.9442763918750632,9.747240678330505e-09,0.016207442980966512,0.47148594497565455,0.026462879377985853,1.5473602148041018e-06,0.24246439911557502
6.57,0.02995534321397823,1.033395518287596,0.9434066881836239,1.3298675272793376e-08,0.01621995998753482,0.4719965243814832,0.026486404733968873,1.5491021719818703e-06,0.24229628532037784
6.58,0.029973821565021975,1.0334471893552768,0.942546450340652,6.520834751806928e-09,0.016232565026756136,0.4725065958998522,0.026509906576396097,1.5508571022527033e-06,0.24212774608148574
6.59,0.029992391768824875,1.0334988630065758,0.9416949940255713,6.068430776873927e-09,0.016245256035219802,0.47301616003740027,0.026533384928750205,1.5526248202442813e-06,0.2419587863822167
6.6000000000000005,0.030011050769661006,1.0335505392416204,0.940851689771688,5.905864629284738e-09,0.016258031080142333,0.4735252172958593,0.02655683981428643,1.5544051431526146e-06,0.2417894111408841
