t,V,w,u
8.75,-52.77459830636972,0.005810594567585545,0.22979951348986175
8.76,-52.616763899005235,0.0029504686930779504,0.22979837083425014
8.77,-52.41122412376367,0.001626541777349166,0.2297971808141117
8.78,-52.17481802231119,0.0010185951075627137,0.22979593343646962
8.790000000000001,-51.91420054235281,0.0007479427063455279,0.22979462151768354
8.8,-51.63107030212156,0.0006395934991205537,0.22979323882234115
8.81,-51.32449507446853,0.0006125427618927952,0.22979177911801726
8.82,-50.99187128515581,0.0006295652752027145,0.22979023562389422
8.83,-50.62920821513116,0.0006742424247726677,0.22978860060189918
8.84,-50.23102113430593,0.0007405277188817798,0.22978686495622722
8.85,-49.78991349347947,0.0008281495511882764,0.22978501774833965
8.86,-49.29578751683367,0.000940952644741601,0.22978304553177392
8.870000000000001,-48.73447251445432,0.0010870015329565864,0.22978093136919853
8.88,-48.0852886414182,0.0012803623283300692,0.22977865329146047
8.89,-47.31644655278632,0.0015455740539863508,0.22977618172456332
8.9,-46.37557523716963,0.001928188169479519,0.22977347485920482
8.91,-45.16773923777204,0.002522318036681511,0.22977046944416665
8.92,-43.49514573458168,0.003558155018302939,0.22976705974473255
8.93,-40.84703749150735,0.005788867817822063,0.22976303839492088
8.94,-35.45620197346186,0.013739667168758614,0.22975787139949772
8.950000000000001,-24.06742147756956,0.08305493010194394,0.22974992907617667
8.96,-13.341331510380037,0.2932962441357032,0.22973750858508754
8.97,-8.41702126070434,0.5460824831119687,0.22972169944019388
8.98,-8.702847206482234,0.7282781132581868,0.22970491331959883
8.99,-11.818382218434138,0.8257221526052589,0.22968899862533568
9.0,-16.003233730968233,0.873726553383803,0.22967474888833303
9.01,-20.399513798890762,0.8926371298423319,0.22966232327000388
9.02,-24.614573258769237,0.8816714313638082,0.22965161688089458
9.03,-28.434517215414175,0.8283262851777301,0.22964242474650265
9.040000000000001,-31.838648926970375,0.7331404665357898,0.229634518287816
9.05,-35.19214803235779,0.6133401788513403,0.22962774665576907
9.06,-39.24108391058638,0.4821796139080574,0.22962215686378118
9.07,-44.106224115086555,0.3453709714364448,0.22961796074049398
9.08,-48.27370615119752,0.2167829963262408,0.22961511483052516
9.09,-50.858841377562094,0.119367255143019,0.22961320027813015
9.1,-52.158494735800396,0.0600751213032679,0.22961178959478765
9.11,-52.69799332513583,0.02892366267132529,0.22961060843848016
9.120000000000001,-52.844432648368176,0.013774464375619837,0.22960951014250508
9.13,-52.7966132081546,0.006650941983097113,0.22960842174434484
9.14,-52.65125866322546,0.0033400458948287122,0.22960730720462477
9.15,-52.45305396160462,0.0018065288360647686,0.229606147825193
9.16,-52.22179686297608,0.001100550443257525,0.2296049327370897
9.17,-51.96554946520726,0.0007833564391613763,0.22960365441301342
9.18,-51.68671458492422,0.0006522893077821812,0.229602306533471
9.19,-51.38475813309868,0.0006135417652522151,0.22960088292055894
9.200000000000001,-51.0573578592022,0.00062387918246706,0.2295993769368876
9.21,-50.700785278347034,0.0006639878344118988,0.22959778106255088
9.22,-50.309862831917826,0.0007263199656045839,0.22959608650105878
9.23,-49.87760540472469,0.0008097022003813028,0.22959428271762933
9.24,-49.394512798202044,0.0009172332974828169,0.22959235681739715
9.25,-48.84733488753514,0.0010560941310598837,0.22959029263802336
9.26,-48.21689596637743,0.0012389720749766873,0.22958806934266882
9.27,-47.47404223927408,0.0014878659267285495,0.2295856591003442
9.28,-46.571453704135585,0.001842991547678071,0.2295830229770611
9.290000000000001,-45.42512213240069,0.002385452975489351,0.22958010293853648
9.3,-43.86537613469213,0.003306083302112406,0.22957680412509188
9.31,-41.47488818975689,0.005186742479759261,0.22957294729032202
9.32,-36.88080422896664,0.011011771876457162,0.22956809869093275
9.33,-26.513973427050626,0.05768480073215075,0.22956089981505087
9.34,-14.980201742550085,0.24625428773083566,0.22954935795376746
9.35,-8.889692584933735,0.5009020588363934,0.22953404921979761
9.36,-8.358328150486514,0.7010798160997872,0.2295173063114322
9.370000000000001,-11.104170298234552,0.8119873108134591,0.22950116971838835
9.38,-15.173121133545818,0.8671413284910516,0.22948660983322006
9.39,-19.568186905551674,0.8910529684782293,0.22947387057133894
9.4,-23.83779190843027,0.8866498919501459,0.22946287969934845
9.41,-27.7431669644253,0.8420693490408925,0.22945344485601488
9.42,-31.212111544199335,0.7537287009454596,0.2294453358855896
9.43,-34.52584068160721,0.6372730891852753,0.22943837753668245
9.44,-38.38538652086204,0.507738707354359,0.2294325724486899
9.450000000000001,-43.1795397533617,0.3714523966793157,0.22942812307541904
9.46,-47.59817507908567,0.2394683344024081,0.22942506807437876
9.47,-50.482536207153125,0.13485768986469632,0.22942303444199513
9.48,-51.984277004570096,0.06878229622340161,0.22942157472371452
9.49,-52.6341114443748,0.033297227941725356,0.22942038495281256
9.5,-52.83580745870639,0.015857773207516634,0.2294192987125631
9.51,-52.81524311871961,0.0076230475363760165,0.22941823255087465
9.52,-52.68390891368099,0.0037909215567718878,0.22941714536693403
9.53,-52.49371928752848,0.0020150511951947656,0.22941601613294943
9.540000000000001,-52.26788609706255,0.001195923837460049,0.22941483295062068
9.55,-52.0160881283372,0.0008252046769580885,0.22941358787587254
9.56,-51.7415259793325,0.0006681856026755117,0.22941227446835863
9.57,-51.44410309445419,0.0006162489684949702,0.22941088658363334
9.58,-51.12179130874491,0.0006192371294967636,0.22940941771261628
9.59,-50.7711227022598,0.000654517626480834,0.22940786053918322
9.6,-50.38721371263039,0.0007128632514997761,0.2294062065492108
9.61,-49.96346570192515,0.0007921183564221855,0.2294044455887059
9.620000000000001,-49.490932346191684,0.0008946337290000479,0.22940256528124872
9.63,-48.95720768411233,0.0010267561093333054,0.2294005501883076
9.64,-48.344479080057994,0.0011999252448436771,0.2293983805217702
9.65,-47.62594734206942,0.001433901039811314,0.22939603004749687
9.66,-46.75871847532756,0.0017643148958684934,0.22939346242641406
9.67,-45.66811178959455,0.0022614423873465587,0.2293906242360347
9.68,-44.207556325049204,0.0030849224223821834,0.2293874299367482
9.69,-42.03229767032367,0.0046922343358452275,0.2293837232241341
9.700000000000001,-38.07257836797559,0.009134551935608,0.22937914709874133
9.71,-28.935923123853666,0.039131826595567756,0.22937259965125875
9.72,-16.831553263621167,0.20179076279280322,0.22936196330618983
9.73,-9.571361943689555,0.45334513969614715,0.22934724484945176
9.74,-8.130251854624404,0.6704585241169894,0.2293306209686581
9.75,-10.43484816134909,0.7962900958761533,0.22931429633142886
9.76,-14.353322007727789,0.8594884422873773,0.22929943431529304
9.77,-18.731806791883304,0.8884953286720343,0.22928637870454327
9.78,-23.047476193924194,0.8901458576560154,0.22927509659040826
9.790000000000001,-27.034894923877808,0.8541501926876738,0.22926541076134563
9.8,-30.57858424327358,0.7733105517935458,0.22925709279915088
9.81,-33.87914988768142,0.6607656024758458,0.22924994781889246
9.82,-37.57127109498144,0.5330417954214486,0.22924393627375098
9.83,-42.23736402315513,0.3976302572287074,0.2292392365339414
9.84,-46.86250431764936,0.2631948472351379,0.22923595768540758
9.85,-50.05537224475545,0.15180943431523294,0.229233788336078
9.86,-51.77971445129326,0.07860609567474275,0.22923226868502924
9.870000000000001,-52.55452463075329,0.038310756339642815,0.22923106439868313
9.88,-52.81943973407079,0.0182624545196874,0.22922998722361232
9.89,-52.83000893679722,0.008747775021919042,0.2292289417686662
9.9,-52.71448947914854,0.004312899312792943,0.22922788109686168
9.91,-52.533113796425575,0.002256647122569617,0.22922678147446077
9.92,-52.31303527755403,0.0013068124159039427,0.2292256297964926
9.93,-52.065793104921326,0.0008744608073062513,0.2292244176181239
9.94,-51.79549532252517,0.0006877356640612335,0.22922313833643787
9.950000000000001,-51.50252981234792,0.0006208755875224298,0.22922178581729805
9.96,-51.18517917423424,0.0006157338573746695,0.22922035366408272
9.97,-50.840236513606385,0.0006458694993318185,0.22921883475014337
9.98,-50.463101386157035,0.00070015617377805,0.22921722082733173
9.99,-50.047538989485346,0.0007753721874632621,0.22921550210105224
