t,c,o,a,r
6.9,0.6383644281147947,0.06817576490563163,0.05994133050306258,0.10723111535886612
6.91,0.637930573153056,0.06809360609993328,0.05989634775127746,0.107272783543754
6.92,0.6375039217115567,0.06801182108177846,0.05985214670072106,0.10731329253613235
6.93,0.6370843916792244,0.06793041386448992,0.059808718467161306,0.10735264734130681
6.94,0.6366719015910132,0.06784938833497386,0.059766054236402286,0.10739085307462819
6.95,0.6362663706259583,0.06776874825603334,0.05972414526404172,0.10742791495881564
6.96,0.6358677186052321,0.06768849726868148,0.059682982875228496,0.10746383832127984
6.97,0.6354758659901995,0.06760863889445494,0.05964255846442018,0.1074986285914462
6.98,0.6350907338804737,0.06752917653772719,0.059602863495140525,0.10753229129807798
6.99,0.6347122440119712,0.06745011348802192,0.05956388949973696,0.10756483206659954
7.0,0.634340318754968,0.06737145292232628,0.059525628079138165,0.10759625661641949
7.01,0.6339748810961596,0.06729319789713019,0.05948807089804641,0.10762657076193273
7.0200000000000005,0.6336158545373376,0.06721535128690337,0.05945120965633094,0.10765578043270166
7.03,0.633263163265898,0.06713791589718368,0.059415036138005806,0.10768389163111391
7.04,0.632916732107982,0.06706089443803911,0.05937954219816797,0.10771091044003638
7.05,0.6325764865063268,0.0669842895134031,0.059344719756988296,0.10773684302478545
7.0600000000000005,0.6322423525179005,0.06690810362311758,0.05931056079934898,0.10776169563054705
7.07,0.6319142568115375,0.06683233916497623,0.05927705737448104,0.10778547457979645
7.08,0.6315921266655725,0.06675699843676754,0.059244201595601724,0.10780818626971828
7.09,0.6312758899654763,0.06668208363831793,0.059211985639552,0.10782983716962641
7.1000000000000005,0.6309654752014899,0.06660759687353496,0.05918040174643398,0.10785043381838394
7.11,0.6306608114662599,0.06653354015245043,0.05914944221924839,0.10786998282182311
7.12,0.6303618284496121,0.06645991538752001,0.059119099426560746,0.10788849085332526
7.13,0.6300684564044284,0.0663867243319013,0.05908936583576442,0.10790596468632437
7.140000000000001,0.6297806261918902,0.06631396867708642,0.05906023396231039,0.10792241113913363
7.15,0.6294982692721826,0.06624165004102835,0.059031696376683485,0.10793783708002244
7.16,0.6292213176936661,0.06616976995319382,0.05900374571299944,0.10795224943398442
7.17,0.6289497040903859,0.06609832985635246,0.058976374668776255,0.10796565518029698
7.18,0.6286833616795798,0.0660273311083661,0.058949576004705496,0.10797806135008098
7.19,0.6284222242591871,0.06595677498397809,0.058923342544423635,0.10798947502386029
7.2,0.6281662262053567,0.06588666267660252,0.05889766717428336,0.10799990332912149
7.21,0.6279153024699551,0.06581699530011352,0.05887254284312489,0.10800935343787335
7.22,0.6276693885780757,0.06574777389063455,0.05884796256204733,0.10801783256420656
7.23,0.6274284206237069,0.06567899940575239,0.058823919404847984,0.10802534796428513
7.24,0.627192335226359,0.06561067266909223,0.05880040652263574,0.10803190698793617
7.25,0.626961069581072,0.06554279444558028,0.05877741712454251,0.10803751700682511
7.26,0.6267345614575108,0.06547536544545451,0.05875494447691838,0.1080421854099175
7.2700000000000005,0.6265127491830308,0.06540838630584112,0.05873298190834633,0.1080459196201266
7.28,0.6262955716400243,0.06534185759231598,0.05871152280947262,0.10804872709208803
7.29,0.6260829682632654,0.06527577980046613,0.05869056063283725,0.10805061530993453
7.3,0.6258748790372562,0.0652101533574512,0.05867008889270434,0.10805159178507072
7.3100000000000005,0.6256712444935725,0.06514497862356493,0.05865010116489258,0.10805166405394781
7.32,0.6254720057082087,0.06508025589379661,0.05863059108660564,0.10805083967583838
7.33,0.6252771042989244,0.06501598539939252,0.05861155235626258,0.10804912623061105
7.34,0.6250864788083585,0.06495216915035158,0.05859297806685835,0.1080465287188036
7.3500000000000005,0.6249000805086007,0.06488880283244432,0.05857486353969802,0.1080430610010858
7.36,0.6247178471608734,0.06482588923100559,0.05855720157437316,0.10803872685016269
7.37,0.6245397226329519,0.06476342825247229,0.05853998608733635,0.10803353402971877
7.38,0.6243656512946497,0.06470141975689911,0.05852321104454043,0.10802749029983792
7.390000000000001,0.624195578017819,0.0646398635579584,0.05850687046143855,0.10802060341700344
7.4,0.6240294481763503,0.0645787594229403,0.058490958402984114,0.1080128811340981
7.41,0.6238672076461724,0.06451810707275261,0.05847546898363081,0.10800433120040404
7.42,0.6237088028052529,0.06445790618192095,0.05846039636733262,0.10799496136160287
7.43,0.6235541805335975,0.06439815637858856,0.05844573476754378,0.10798477935977563
7.44,0.6234032882132504,0.0643388572445165,0.05843147844721881,0.10797379293340274
7.45,0.6232560737282733,0.06428000831505222,0.058417621718752075,0.10796200981742143
7.46,0.6231124854518875,0.0642216090604061,0.05840415890782439,0.10794943777750768
7.47,0.6229724722513988,0.06416365889282181,0.05839108436724832,0.10793608459694767
7.48,0.622835983500402,0.06410615718435071,0.05837839251128895,0.10792195804409341
7.49,0.6227029690718293,0.06404910325672901,0.058366077796117646,0.10790706589089726
7.5,0.6225733793331537,0.06399249638155896,0.05835413475134393,0.10789141590806212
7.51,0.6224471651089806,0.06393633578172118,0.05834255822587593,0.10787501582722667
7.5200000000000005,0.6223242777298471,0.06388062062953222,0.05833134306719128,0.10785787339029539
7.53,0.6222046690253548,0.0638253500470038,0.058320484166473376,0.1078399963424963
7.54,0.622088291318229,0.0637705231060672,0.0583099764976514,0.10782139242637646
7.55,0.6219750973870551,0.06371613885265372,0.05829981498601402,0.10780206936745367
7.5600000000000005,0.6218650404378394,0.06366219632507213,0.05828999440794036,0.10778203486326633
7.57,0.6217580741978953,0.06360869449333872,0.05828050972192203,0.10776129661952344
7.58,0.62165415287627,0.06355563228474981,0.0582713559290364,0.10773986233486717
7.59,0.6215532311598041,0.0635030085853591,0.058262528070162196,0.10771773969927051
7.6000000000000005,0.6214552641347698,0.06345082226197617,0.0582540212473368,0.10769493636157884
7.61,0.6213602073592749,0.06339907214184047,0.05824583060402272,0.10767145995950066
7.62,0.6212680168813832,0.06334775700753456,0.058237951320169026,0.107647318127113
7.63,0.6211786492166609,0.0632968756032875,0.05823037861833105,0.10762251848556094
7.640000000000001,0.6210920613247856,0.06324642663882217,0.058223107786550904,0.10759706863511737
7.65,0.6210082105411311,0.06319640880060845,0.058216134245280535,0.10757097613195885
7.66,0.6209270546974439,0.063146820732014,0.05820945342933759,0.1075442485291302
7.67,0.6208485520847851,0.06309766103939975,0.058203060824155065,0.10751689336396489
7.68,0.6207726614476224,0.0630489282931078,0.05819695197141615,0.1074889181560782
7.69,0.6206993419228952,0.06300062104987585,0.05819112241970776,0.10746033038553544
7.7,0.6206285530620399,0.0629527378447349,0.05818556774235797,0.10743113750074358
7.71,0.6205602548906649,0.06290527716905941,0.05818028358576009,0.10740134693983072
7.72,0.6204944078749403,0.06285823748293005,0.058175265642155125,0.10737096611860453
7.73,0.6204309729116124,0.06281161721782164,0.05817050964817998,0.10734000242751933
7.74,0.6203699112479283,0.06276541479815949,0.0581660113732242,0.10730846320735202
7.75,0.620311184585273,0.06271962861342024,0.0581617666344992,0.10727635578068329
7.76,0.6202547550652453,0.0626742570218806,0.058157771295013434,0.10724368744766759
7.7700000000000005,0.6202005852567339,0.06262929835409609,0.05815402126169339,0.1072104654821077
7.78,0.6201486381161427,0.06258475092137696,0.058150512492700514,0.10717669712104921
7.79,0.6200988769553848,0.06254061302260848,0.05814724100331883,0.10714238955640774
7.8,0.620051265544256,0.06249688292243566,0.05814420284712273,0.10710754996175036
7.8100000000000005,0.6200057680675896,0.062453558860393374,0.05814139412385868,0.107072185481087
7.82,0.6199623491210289,0.06241063905192185,0.05813881097890254,0.1070363032278271
7.83,0.6199209736273309,0.062368121709351576,0.05813644958241956,0.10699991026459554
7.84,0.619881606917756,0.06232600502149676,0.05813430614962998,0.10696301362286036
7.8500000000000005,0.619844214750719,0.0622842871489791,0.05813237694545303,0.10692562030743047
7.86,0.6198087632864251,0.06224296623058726,0.05813065827819137,0.10688773729033901
7.87,0.6197752190843963,0.06220204038383705,0.058129146499159685,0.10684937151031974
7.88,0.6197435490038297,0.06216150772754226,0.058127837987722225,0.10681052985171485
7.890000000000001,0.6197137202909763,0.06212136636202164,0.058126729164413776,0.10677121916297126
7.9,0.619685700613515,0.06208161436131263,0.05812581649610141,0.10673144626391702
7.91,0.6196594580261212,0.06204224978097067,0.058125096490814133,0.10669121793847278
7.92,0.6196349609690496,0.06200327065834914,0.05812456569768406,0.10665054093440278
7.930000000000001,0.6196121781762111,0.06196467503076136,0.058124220703125826,0.10660942194715663
7.94,0.6195910787460434,0.06192646092147823,0.05812405813378218,0.10656786763232688
7.95,0.6195716321861615,0.06188862633090615,0.058124074658379675,0.10652588461349768
7.96,0.6195538083769799,0.06185116924377455,0.0581242669862168,0.10648347947585024
7.97,0.6195375775714272,0.061814087629192035,0.058124631867134825,0.1064406587661183
7.98,0.6195229103386135,0.061777379451727545,0.05812516608577897,0.10639742898379058
7.99,0.619509777542242,0.06174104267566219,0.058125866457756345,0.10635379657797105
8.0,0.6194982009588063,0.06170507547526237,0.0581267299408253,0.10630976771840928
8.01,0.6256420022799076,0.061669569201444806,0.05815573605748418,0.10626534958347077
8.02,0.6317273503075803,0.06163496969761309,0.05823692588695292,0.10622055205947113
8.03,0.6377547336513225,0.061601759598212014,0.058364812930497306,0.10617539146492652
8.040000000000001,0.6437246071890578,0.06157036399803809,0.05853444136428151,0.10612988994127692
8.05,0.6496373911420672,0.06154115739336732,0.058741323237957305,0.10608407454188774
8.06,0.6554934752473379,0.0615144688507846,0.05898139170564836,0.1060379765536624
8.07,0.6612932208004486,0.061490584560699175,0.059250977932865496,0.10599163117479948
8.08,0.6670369653165186,0.06146975361105021,0.059546758859299866,0.10594507676208846
8.09,0.6727250248978816,0.0614521909393554,0.059865730501182254,0.10589835445931728
8.1,0.6783576971271654,0.0614380809285786,0.060205175426534724,0.10585150774138813
8.11,0.683935263662966,0.06142758064041176,0.060562633511182656,0.10580458200643411
8.120000000000001,0.6894579919711801,0.061420821994205343,0.06093588223189011,0.1057576243136047
8.13,0.694926137699118,0.061417914728279885,0.061322909883409535,0.10571068301378533
8.14,0.7003399461158757,0.06141894821942447,0.06172189912590254,0.10566380753858283
8.15,0.7056996544511274,0.06142399440364059,0.06213120056744743,0.10561704803571632
8.16,0.7110054925611058,0.06143310866131179,0.0625493247580501,0.10557045528613446
8.17,0.7162576839305352,0.06144633110251491,0.06297493056905834,0.10552408056634392
8.18,0.7214564471970157,0.06146368849944435,0.06340680771471455,0.10547797542083194
8.19,0.7266019983967534,0.06148519711065732,0.06384385120133138,0.10543219131066793
8.2,0.7316945501199756,0.06151086171393812,0.06428507008225356,0.10538677978692222
8.21,0.736734313468728,0.06154067809219818,0.06472956496145656,0.10534179218334348
8.22,0.7417214984379519,0.061574633577304506,0.06517652307410594,0.10529727958021683
8.23,0.7466563144580092,0.061612707803553504,0.06562521146423156,0.10525329273696359
8.24,0.7515389711113342,0.06165487368690302,0.06607496811340478,0.10520988199112206
8.25,0.7563696784478309,0.06170109790025065,0.06652519763693525,0.105167097230516
8.26,0.7611486478690743,0.06175134204937786,0.06697536064064788,0.10512498776786033
8.27,0.7658760923666016,0.061805563071228316,0.06742497010491147,0.1050836023204461
8.28,0.770552226811421,0.0618637136999993,0.06787358715228672,0.10504298897920586
8.290000000000001,0.7751772682689865,0.06192574297019009,0.06832081647746646,0.10500319517126622
8.3,0.7797514362521579,0.06199159663760359,0.06876630252613145,0.1049642676368813
8.31,0.7842749530493429,0.06206121770058213,0.0692097247586301,0.10492625238896695
8.32,0.7887480438279777,0.06213454665304754,0.06965079533935475,0.10488919470981024
8.33,0.7931709368205438,0.062211521837933756,0.07008925591725707,0.1048531391335471
8.34,0.7975438635704324,0.06229207987395228,0.07052487374216816,0.10481812941812386
8.35,0.8018670589256108,0.062376155785302104,0.07095744046381942,0.10478420855694749
8.36,0.8061407611459211,0.062463683267610405,0.07138676969524324,0.1047514187703402
8.370000000000001,0.81036521197599,0.06255459491374234,0.07181269494256215,0.10471980150382494
8.38,0.8145406566941773,0.06264882241477361,0.07223506775391232,0.10468939742780795
8.39,0.8186673441933807,0.06274629679695135,0.07265375554376494,0.10466024643261476
8.4,0.8227455268555414,0.06284694842129612,0.07306864155975167,0.10463238765476654
8.41,0.8267754606841031,0.06295070728238447,0.07347962214263823,0.10460585946153089
8.42,0.8307574053224309,0.06305750317467511,0.07388660518578619,0.1045806994543485
8.43,0.8346916239658665,0.06316726573520118,0.07428950971499663,0.10455694449017411
8.44,0.8385783832677534,0.06327992448486137,0.07468826545650238,0.10453463069399456
8.45,0.8424179533592054,0.06339540899565006,0.07508281129115738,0.10451379346319745
8.46,0.8462106078713231,0.06351364906041665,0.07547309368625854,0.10449446747177667
8.47,0.8499566236946976,0.06363457456499563,0.07585906777835942,0.10447668670069117
8.48,0.8536562810383961,0.06375811570070636,0.07624069542367617,0.10446048443804805
8.49,0.8573098633944964,0.06388420306878108,0.07661794421050531,0.10444589328855415
8.5,0.860917657331181,0.06401276758552689,0.07699078824068348,0.1044329451982353
8.51,0.8644799525267411,0.06414374066915676,0.07735920641298856,0.10442167145854518
8.52,0.8679970416741634,0.0642770542730292,0.07772318206776212,0.10441210272136656
8.53,0.87146922029047,0.06441264080095103,0.07808270367615508,0.10440426902218855
8.540000000000001,0.8748967867379693,0.06455043328499564,0.07843776320416115,0.10439819978508946
8.55,0.8782800420922459,0.06469036536855964,0.07878835619895626,0.10439392384013269
8.56,0.8816192899937935,0.06483237126464347,0.07913448209191913,0.10439146944139052
8.57,0.8849148366462342,0.06497638591621958,0.07947614272416804,0.10439086427586268
8.58,0.8881669906958038,0.06512234499154006,0.07981334232331723,0.10439213547959975
8.59,0.8913760630345842,0.06527018475740544,0.08014608854809807,0.10439530965711585
8.6,0.894542366767677,0.06541984220548923,0.0804743913161111,0.10440041289295142
8.61,0.8976662171387242,0.06557125511429465,0.08079826219544717,0.10440747076522477
8.620000000000001,0.9007479313958021,0.06572436200502736,0.08111771472178843,0.10441650836077619
8.63,0.903787828662478,0.06587910209242852,0.08143276475608811,0.10442755028889503
8.64,0.906786229880292,0.06603541540764796,0.08174342935207246,0.10444062069718185
8.65,0.9097434576925438,0.0661932427774676,0.0820497268677327,0.10445574328549345
8.66,0.9126598363314918,0.06635252576567272,0.08235167739909183,0.10447294131669539
8.67,0.9155356915225836,0.06651320672946487,0.0826493022264881,0.10449223763321669
8.68,0.9183713503842257,0.06667522884479683,0.08294262352758473,0.10451365467201741
8.69,0.921167141325895,0.06683853607771206,0.08323166455361937,0.10453721447647901
8.700000000000001,0.9239233939502627,0.06700307314759746,0.08351644987491828,0.10456293870761113
8.71,0.9266404389449754,0.06716878559942714,0.08379700469171429,0.10459084866218571
8.72,0.9293186077131843,0.0673356197891864,0.0840733546954372,0.104620965321271
8.73,0.9319582336235371,0.0675035228303018,0.0843455273891921,0.1046533091805616
8.74,0.9345596493787538,0.06767244266024004,0.0846135496609193,0.10468790060482341
8.75,0.9371231892214611,0.06784232800926089,0.08487744963097152,0.10472475953224189
8.76,0.9396491878631337,0.06801312839357891,0.08513725591237212,0.1047639056173947
8.77,0.9421379804672348,0.06818479409552765,0.08539299773873495,0.10480535823308934
8.78,0.9445899026948391,0.06835727621723628,0.08564470461810621,0.10484913646539075
8.790000000000001,0.9470052906864278,0.06853052665921054,0.08589240647109538,0.10489525911560542
8.8,0.9493844809998084,0.06870449811368291,0.08613613363118172,0.10494374470860349
8.81,0.9517278095397772,0.0688791439631008,0.08637591675683405,0.10499461163661503
8.82,0.9540356126606885,0.06905441838469518,0.08661178692203739,0.10504787801110363
8.83,0.956308227266941,0.06923027636001086,0.08684377562454348,0.10510356164926667
8.84,0.958545990559244,0.0694066736508421,0.08707191476503792,0.10516168010812338
8.85,0.9607492391250314,0.06958356675052281,0.08729623626595476,0.10522225080825519
8.86,0.9629183078961627,0.06976091282810976,0.08751677163467442,0.10528529117560041
8.870000000000001,0.9650535328597835,0.06993866987355357,0.08773355309957928,0.105350818272668
8.88,0.9671552499908123,0.0701167966405316,0.08794661316268518,0.1054188489437622
8.89,0.9692237950998371,0.07029525263629655,0.08815598454417779,0.10548939983612032
8.9,0.9712595018543618,0.0704739979783836,0.08836169950722926,0.10556248767738759
8.91,0.9732627037800547,0.07065299353953226,0.08856379054085749,0.1056381289949877
8.92,0.9752337344891764,0.07083220096422813,0.08876229043786946,0.10571634008409103
8.93,0.9771729271978001,0.07101158263374205,0.08895723213012886,0.10579713707531341
8.94,0.9790806139630459,0.07119110159252894,0.08914864850936641,0.10588053604634243
8.950000000000001,0.9809571247429635,0.0713707214575136,0.08933657220632683,0.10596655315951774
8.96,0.9828027897531765,0.0715504066454891,0.08952103614439376,0.10605520431695038
8.97,0.9846179385512468,0.07173012228476491,0.08970207332448765,0.1061465052945208
8.98,0.9864028999565171,0.07190983420733543,0.08987971680323183,0.10624047175379693
8.99,0.9881580007927381,0.07208950882409221,0.09005399929609825,0.10633711943248868
9.0,0.9898835637680934,0.07226911315534307,0.09022495318683345,0.10643646428310821
9.01,0.9858069892720301,0.07244852780988367,0.09036663806622079,0.10653852110734009
9.02,0.9817649836003913,0.07262730590629526,0.09045683263319605,0.10664330161904383
9.03,0.9777572445278753,0.07280496760007604,0.09050075035093849,0.10675081055553617
9.040000000000001,0.9737834879297125,0.07298108786125873,0.09050310361571284,0.10686104617695767
9.05,0.9698434454777625,0.07315529046266654,0.09046815758749632,0.10697400102389763
9.06,0.9659368623537049,0.07332724203804022,0.09039978338823208,0.10708966266525255
9.07,0.962063496673444,0.0734966504269911,0.09030147296796072,0.1072080139018074
9.08,0.958223117260214,0.07366325885111273,0.09017639125737686,0.10732903349985506
9.09,0.954415502817569,0.07382684355935892,0.09002739730943898,0.10745269648588096
9.1,0.9506404404082689,0.07398720976597245,0.08985708069969883,0.1075789746577571
9.11,0.9468977245905241,0.07414418918975173,0.08966778362076042,0.10770783689452439
9.120000000000001,0.9431871564627385,0.07429763739691647,0.08946162472687864,0.10783924948667846
9.13,0.9395085428375284,0.07444743144473814,0.08924052029447056,0.1079731764311453
9.14,0.9358616955915974,0.07459346796084065,0.08900620149005899,0.10810957967338615
9.15,0.9322464307427225,0.0747356605518969,0.08876023762903679,0.1082484194311012
9.16,0.9286625679870301,0.07487393836341533,0.08850404914786034,0.10838965437345852
9.17,0.9251099304698516,0.07500824521989082,0.08823891539027585,0.10853324172668988
9.18,0.9215883443651582,0.07513853827220583,0.08796598679894713,0.1086791374420037
9.19,0.9180976377099986,0.07526478484812317,0.08768631315764351,0.1088272965959852
9.200000000000001,0.9146376407005521,0.07538696288497507,0.08740083982922023,0.10897767333121887
9.21,0.9112081852758834,0.07550505963229381,0.08711041944812702,0.10913022101762233
9.22,0.9078091045974541,0.07561907010869294,0.08681582580723173,0.10928489244509601
9.23,0.9044402331038118,0.07572899696033385,0.086517755224265,0.10944163983959503
9.24,0.901101406149707,0.07583484934651462,0.0862168365933003,0.10960041499678214
9.25,0.8977924599104667,0.07593664245154141,0.08591363584477035,0.10976116934160976
9.26,0.8945132311636458,0.07603439669832288,0.08560866307057445,0.10992385402827144
9.27,0.8912635570343092,0.07612813687495382,0.08530238042667952,0.1100884200530881
9.28,0.888043275010971,0.07621789196591304,0.08499520373379195,0.11025481826878203
9.290000000000001,0.8848522228037281,0.07630369460020398,0.08468750749990683,0.11042299944870924
9.3,0.8816902382713704,0.07638558065602813,0.0843796285471968,0.11059291433672683
9.31,0.8785571593352748,0.07646358884748466,0.08407186979710296,0.11076451369718343
9.32,0.8754528238895488,0.07653776031164528,0.08376450405063716,0.11093774836412176
9.33,0.8723770698070992,0.07660813844259413,0.08345777556101804,0.11111256925907566
9.34,0.8693297348268426,0.07667476842369092,0.08315190430370137,0.11128892745011064
9.35,0.8663106565513853,0.07673769705402834,0.08284708761501658,0.1114667741707502
9.36,0.8633196724279258,0.07679697253793773,0.08254350216006855,0.11164606084338517
9.370000000000001,0.8603566197256012,0.07685264427303364,0.08224130591243353,0.1118267391023515
9.38,0.8574213355316197,0.07690476268460526,0.08194063972059712,0.11200876081395668
9.39,0.8545136567037185,0.0769533789541809,0.08164162981876273,0.1121920781096234
9.4,0.8516334199121404,0.07699854499003518,0.08134438817368979,0.11237664338579362
9.41,0.8487804616459685,0.0770403133062064,0.08104901364914034,0.11256240931694844
9.42,0.8459546181437492,0.07707873671527952,0.08075559483311877,0.11274932889548671
9.43,0.8431557254506847,0.07711386832965915,0.08046421011127522,0.1129373554269858
9.44,0.8403836194236807,0.07714576145157083,0.08017492873079894,0.11312644254234161
9.450000000000001,0.8376381357611464,0.07717446958972,0.07988781072188444,0.11331654419489752
9.46,0.8349191099807441,0.07720004620984441,0.07960290921940595,0.11350761468911673
9.47,0.8322263774429463,0.07722254470261848,0.0793202708254604,0.11369960868326554
9.48,0.8295597734050226,0.07724201848815476,0.07903993474117463,0.11389248117592309
9.49,0.8269191329906741,0.07725852073886738,0.07876193533726267,0.11408618753774166
9.5,0.8243042912215723,0.07727210439474724,0.07848630208832964,0.11428068350907976
9.51,0.8217150830526874,0.07728282221439209,0.07821305918280809,0.11447592519417554
9.52,0.8191513433665267,0.07729072658029643,0.07794222735421077,0.11467186908193745
9.53,0.8166129070059837,0.07729586953754804,0.0776738236018441,0.1148684720410206
9.540000000000001,0.8140996088070657,0.07729830283180812,0.07740786091771935,0.11506569131469085
9.55,0.8116112835986373,0.0772980777478409,0.07714434981810847,0.11526348453885904
9.56,0.8091477662340048,0.07729524516920604,0.07688329787091863,0.11546180973507866
9.57,0.8067088916138383,0.07728985557378791,0.07662470980488592,0.11566062531072463
9.58,0.8042944946984268,0.07728195891201077,0.0763685886858923,0.11585989007155652
9.59,0.8019044105319643,0.07727160462590771,0.07611493581145153,0.11605956321947933
9.6,0.7995384742702942,0.0772588417693198,0.0758637496809061,0.11625960434008833
9.61,0.7971965211953189,0.07724371885511261,0.07561502745751654,0.11645997341810795
9.620000000000001,0.7948783867361758,0.07722628384098149,0.07536876516545687,0.11666063083866948
9.63,0.7925839064872124,0.07720658417559836,0.07512495733103361,0.11686153738310112
9.64,0.7903129162259952,0.07718466681557504,0.0748835968914829,0.11706265422753895
9.65,0.7880652519395593,0.0771605781350801,0.07464467609452445,0.11726394295102027
9.66,0.7858407498411757,0.0771343639496631,0.074408186343193,0.11746536553354747
9.67,0.7836392463780963,0.0771060695688272,0.07417411776922223,0.11766688435217429
9.68,0.7814605782611124,0.07707573973504174,0.07394245986628055,0.11786846218604373
9.69,0.7793045824837502,0.07704341861664517,0.07371320162024125,0.11807006221717872
9.700000000000001,0.7771710963335708,0.07700914983693324,0.07348633129991711,0.11827164802816295
9.71,0.7750599574053625,0.0769729764936519,0.07326183633744247,0.11847318360059127
9.72,0.77297100363062,0.07693494110630024,0.0730397038870565,0.11867463331986937
9.73,0.7709040733306755,0.07689508563426994,0.07281992087103104,0.11887596197453536
9.74,0.768859005018319,0.07685345150504486,0.07260247302017896,0.11907713475195593
9.75,0.7668356378074515,0.07681007958674534,0.07238734663083964,0.11927811724614733
9.76,0.7648338110803444,0.07676501019192802,0.0721745272723284,0.11947887545205131
9.77,0.7628533646442993,0.0767182830962197,0.0719640002543051,0.1196793757675205
9.78,0.7608941387292321,0.07666993754721839,0.07175575055664934,0.11987958499296707
9.790000000000001,0.7589559739978317,0.07662001222706055,0.0715497631243629,0.1200794703328399
9.8,0.7570387115411025,0.07656854526885244,0.07134602273812071,0.12027899939497598
9.81,0.7551421928893546,0.07651557426365066,0.07114451400845699,0.1204781401904441
9.82,0.7532662601573893,0.07646113634880118,0.0709452213253778,0.1206768611316192
9.83,0.7514107558819922,0.07640526810906022,0.07074812891476044,0.12087513103433765
9.84,0.7495755230223156,0.07634800557682708,0.07055322083822073,0.1210729191178922
9.85,0.7477604049900712,0.07628938425051549,0.07036048098263416,0.12127019500463145
9.86,0.7459652457874565,0.07622943914116674,0.07016989330997563,0.1214669287205284
9.870000000000001,0.7441898901410642,0.07616820481770599,0.06998144209988616,0.12166309069573229
9.88,0.7424341831203566,0.07610571527800174,0.06979511125857098,0.12185865176299611
9.89,0.7406979702923835,0.07604200400115461,0.06961088459905981,0.12205358315831442
9.9,0.7389810977410772,0.07597710395548028,0.0694287458702598,0.12224785652092157
9.91,0.7372834123363637,0.07591104771766179,0.06924867913067217,0.12244144389283361
9.92,0.7356047614638086,0.07584386735304723,0.06907066837295057,0.12263431771930845
9.93,0.7339449929906318,0.07577559440060162,0.06889469747670357,0.1228264508489038
9.94,0.7323039553326217,0.07570625990253461,0.06872075030142016,0.12301781653336315
9.950000000000001,0.7306814975450366,0.07563589445762771,0.06854881075063383,0.1232083884257174
9.96,0.729077469460847,0.07556452830233332,0.06837886286950169,0.1233981405773975
9.97,0.7274917213763151,0.07549219112632137,0.0682108906228682,0.1235870474448014
9.98,0.7259241041681485,0.0754189121412064,0.06804487797795844,0.12377508388684706
9.99,0.7243744693070026,0.07534472008895897,0.06788080891529068,0.12396222516462363
