t,Vm,Ca_i,d_Ltype,f_Ltype,f_ca_Ltype,d_VDDR,f_VDDR,d_CaCl,d_ERG,d_kv11,f_kv11,d_Na,f_Na,Ca_PU,d_NSCC,Ca_m,Ca_ER,ADP_m,ADP_i,NADH_m,h,deltaPsi
4.16,-25.96575208642538,0.00020290112738621346,0.1106056573236644,0.12629424389127936,0.999790670677557,0.5019526645494289,0.0012463440856093268,0.754657471506702,0.2281283242849281,0.4689050228523588,0.5068130212700593,0.9876751901921278,0.000590440468868305,7.744609337551082e-05,0.04589862276200577,0.00020350117767146622,0.004403442018615418,2.599488019386467,0.00772360015250622,0.10620879990595838,0.9396833517229197,163.99927727109417
4.17,-25.97376830588156,0.00020266709663841815,0.11042240591338849,0.12639366117903195,0.9997943795614984,0.5016187025142055,0.0012480077760202504,0.7540148055641793,0.2280077158260191,0.46864578991981737,0.5068252745267384,0.9876548459772039,0.0005911165828210936,7.745232502116721e-05,0.04560773928438677,0.0002034321477881274,0.0044064044457378495,2.599486154459431,0.0077235934304698915,0.10620616675107378,0.9396833808868043,163.99927835878123
4.18,-25.98178529175502,0.00020243346096444418,0.1102394033493956,0.12649314552590507,0.9997980166461468,0.5012847108786193,0.001249673738229337,0.7533713653717881,0.22788759481150225,0.46838655072015667,0.5068375506145338,0.9876344667933256,0.000591793532749402,7.745856032049416e-05,0.0453184596904956,0.00020336315706582662,0.004409365191004213,2.599484298968354,0.007723586740990949,0.10620352180586809,0.9396834100359375,163.9992794457619
4.19,-25.989803103515587,0.00020220021784112598,0.11005664809606584,0.12659269738432138,0.9998015834771297,0.5009506875240177,0.0012513419856823875,0.7527271488319772,0.2277679586010336,0.4681273034991088,0.5068498496668128,0.9876140524297488,0.0005924713247400717,7.746479927684358e-05,0.04503077726905562,0.0002032942054880508,0.004412324255125672,2.599482452891081,0.007723580083993635,0.10620086520961888,0.9396834391703107,163.99928053203453
4.2,-25.9978218015639,0.00020196736474875304,0.10987413860423344,0.12669231722096494,0.9998050815701897,0.5006166302929065,0.0012530125320785164,0.752082153812409,0.22764880456033937,0.46786804647274866,0.5068621718190911,0.9875936026722735,0.0005931499649829954,7.747104189357226e-05,0.04474468531585017,0.00020322529303829732,0.004415281638812928,2.5994806162055104,0.007723573459402358,0.1061981971000347,0.9396834682899154,163.9992816175974
4.21,-26.00584144722898,0.00020173489917069896,0.10969187331139493,0.12679200551664013,0.9998085124127233,0.5002825369890637,0.0012546853913705134,0.7514363781451294,0.2275301300614688,0.46760877782758853,0.5068745172090451,0.9875731173032278,0.0005938294597714135,7.747728817404183e-05,0.044460177134262285,0.00020315641970007384,0.004418237342776222,2.5994787888895905,0.007723566867141707,0.10619551761327864,0.9396834973947431,163.99928270244885
4.22,-26.01386210276582,0.00020150281859305063,0.10950985064191784,0.12689176276613057,0.99981187746532,0.49994840537765467,0.0012563605777652026,0.7507898196257413,0.22741193248304703,0.4673494957206733,0.5068868859765219,0.9875525961014517,0.000594509815502211,7.748353812161882e-05,0.044177246035814646,0.00020308758545689844,0.004421191367725329,2.5994769709213217,0.0077235603071364395,0.10619282688399201,0.9396835264847853,163.9992837865872
4.23,-26.021883832882843,0.0002012711205375873,0.1093280689738924,0.1269915895179556,0.9998151779528409,0.499614233135036,0.0012580381061107323,0.7501424760474726,0.2272942091746882,0.4670901982392074,0.5068992782659956,0.9875320388384201,0.0005951910388107322,7.748979173967651e-05,0.043895885270635884,0.00020301879029229947,0.004424143714369553,2.59947516227876,0.007723553779311493,0.10619012504360559,0.939683555560033,163.99928487001083
4.24,-26.029906703939993,0.00020103980254398163,0.10914652665677198,0.12709148635337905,0.999818414975943,0.4992800178751618,0.0012597179916947281,0.7494943451821121,0.22717695747597785,0.46683088342179785,0.5069116942253,0.9875114452802439,0.0005958731365007791,7.749604903159393e-05,0.043616088064620515,0.00020295003418981572,0.004427094383417726,2.599473362940012,0.007723547283591984,0.10618741222125802,0.9396835846204783,163.99928595271817
4.25,-26.037930779371372,0.00020080886206969926,0.1089652221113303,0.12719145376695953,0.999821590141971,0.4989457573001456,0.0012614002490876006,0.7488454246748197,0.22706017482389884,0.46657154937956175,0.506924133998332,0.9874908151991975,0.0005965561151426483,7.750231000075008e-05,0.04333784782951447,0.00020288131713299643,0.004430043375578253,2.5994715728832283,0.007723540819903178,0.10618468854893998,0.9396836136661121,163.99928703470758
4.26,-26.04595612557046,0.00020057829661797292,0.10878415370149996,0.12729149231995154,0.9998247047565607,0.49861144900675924,0.001263084893631957,0.7481957121776027,0.22694385861515928,0.4663121941404857,0.506936597734468,0.9874701483588461,0.0005972399815911089,7.750857465053132e-05,0.04306115789378365,0.00020281263910540108,0.00443299069155906,2.599469792086615,0.007723534388170528,0.10618195415492801,0.9396836426969261,163.9992881159775
4.2700000000000005,-26.053982809895427,0.0002003481036940019,0.10860331977801894,0.12739160258820847,0.9998277600992457,0.4982770905520636,0.0012647719409390958,0.7475452053030412,0.2268280062531167,0.46605281570221874,0.5069490855853924,0.987449444519057,0.0005979247428105254,7.751484298432888e-05,0.042786011594405635,0.00020274400009059966,0.00443593633206761,2.599468020528429,0.00772352798831965,0.10617920916603796,0.9396836717129116,163.99928919652638
4.28,-26.062010900669126,0.00020011828080463388,0.1084227186785867,0.12749178516210424,0.9998307574246648,0.4979426794534437,0.0012664614068899729,0.7468939016235145,0.22671261514797425,0.46579341203210356,0.506961597705113,0.9874287034359764,0.0005986104058753658,7.752111500553883e-05,0.04251240227729953,0.0002026754000721724,0.004438880297810903,2.599466258186977,0.007723521620276338,0.10617645370764589,0.9396837007140599,163.99929027635264
4.29,-26.07004046717908,0.0001998888254580462,0.10824234872802002,0.12759204064645513,0.9998336979637703,0.49760821318864445,0.001268153307636174,0.7462417986704274,0.22659768271697722,0.46553398106720745,0.5069741342499753,0.9874079248620076,0.0005992969779707099,7.752739071756203e-05,0.042240323297755344,0.00020260683903370997,0.004441822589495478,2.5994645050406175,0.007723515283966551,0.106173687903709,0.9396837297003625,163.9992913554548
4.3,-26.07807157967747,0.0001996597351634277,0.10806220823840912,0.12769236966044123,0.9998365829250357,0.4972736891958058,0.0012698476596008834,0.7455888939334364,0.22648320638460936,0.4652745207143537,0.506986695378678,0.9873871085457879,0.0005999844663927572,7.753367012380419e-05,0.041969768020863836,0.00020253831695881338,0.0044447632078274115,2.599462761067758,0.007723508979316422,0.10617091187678651,0.9396837586718108,163.99929243383133
4.3100000000000005,-26.08610430938113,0.00019943100743066036,0.10788229550927357,0.12779277283752835,0.9998394134956634,0.4969391048734979,0.0012715444794798524,0.744935184859677,0.22636918358278932,0.4650150288501525,0.5069992812522881,0.987366254232167,0.0006006728785493362,7.753995322767582e-05,0.04170072982194606,0.00020246983383109406,0.004447702153512319,2.599461026246858,0.00772350270625225,0.10616812574806059,0.9396837876283961,163.99929351148074
4.32,-26.094138728501363,0.00019920263977072866,0.10770260882668656,0.12789325082608988,0.9998421908366911,0.49660445757949445,0.0012732437842518777,0.7442806688520089,0.22625561174977832,0.46475550331990584,0.5070118920343181,0.9873453616620828,0.0006013622219633826,7.754624003259226e-05,0.041433202085636875,0.00020240138963417372,0.00445063942725535,2.599459300556425,0.007723496464700505,0.10616532963731568,0.9396838165701098,163.9992945884016
4.33,-26.102174912873682,0.00019897462975957368,0.10752314637246932,0.12799380435106772,0.9998449155463264,0.4962697445194866,0.001274945592017972,0.743625343181819,0.22614248821677566,0.46449594183832854,0.5070245278962893,0.9873244305636493,0.0006020525045354176,7.755253054197643e-05,0.041167178087639776,0.00020233298435168442,0.004453575029761168,2.5994575839750262,0.007723490254587842,0.10616252365929565,0.9396838454969433,163.99929566459247
4.34,-26.110212935110194,0.0001987469748706764,0.1073439064612016,0.12809443405313142,0.9998475890617221,0.49593496303698653,0.001276649919819743,0.7429692052132867,0.22602981050392038,0.46423634224817234,0.5070371890033012,0.9873034606752835,0.0006027437338619164,7.755882475925162e-05,0.04090265130417361,0.00020226461796726873,0.004456508961734018,2.599455876481265,0.007723484075841057,0.10615970793326479,0.9396838744088878,163.99929674005188
4.3500000000000005,-26.118252870548666,0.0001985196726199115,0.10716488733460237,0.12819514062826765,0.9998502124433946,0.4956001103615304,0.0012783567855365614,0.7423122522071002,0.22591757606349686,0.46397670229559573,0.5070498755265961,0.9872824517255712,0.0006034359178284475,7.756512268784772e-05,0.04063961514393327,0.00020219629046457953,0.004459441223877662,2.599454178053801,0.007723477928387124,0.1061568825747404,0.9396839033059348,163.99929781477846
4.36,-26.126294795521204,0.0001982927205229803,0.10698608722157178,0.12829592478705507,0.9998527867305472,0.4952651836820034,0.0012800662073346877,0.7416544813765813,0.22580578235492202,0.4637170196955775,0.5070625876399223,0.9872614034390972,0.0006041290644377105,7.757142433119939e-05,0.040378063026650715,0.00020212800182727999,0.004462371816895403,2.5994524886713433,0.007723471812153188,0.10615404769792587,0.9396839321880756,163.99929888877074
4.37,-26.13433878735565,0.0001980661160951271,0.10680750433829736,0.12839678725461962,0.9998553129419859,0.49493018014661433,0.0012817782036687005,0.7409958898868648,0.22569442684487986,0.4634572921318934,0.5070753255195516,0.9872403155364183,0.000604823181810187,7.75777296927461e-05,0.04011798838345971,0.00020205975203904376,0.00446530074149008,2.5994508083126484,0.007723465727066559,0.10615120341572955,0.9396839610553014,163.9992999620274
4.38,-26.14238492437702,0.00019783985685085603,0.1066291368883606,0.12849772877058988,0.9998577920770337,0.4945950968628704,0.0012834927932829211,0.7403364748540779,0.22558350700745583,0.4631975172570935,0.5070880893442975,0.9872191877340365,0.0006055182781847918,7.758403877593207e-05,0.039859384657260986,0.00020199154108355483,0.004468227998364069,2.599449136956525,0.007723459673054714,0.10614834983978359,0.9396839899076036,163.99930103454707
4.39,-26.150433285908925,0.0001976139403036474,0.10645098306284331,0.12859875008905228,0.999860225116445,0.4942599308975519,0.0012852099952128404,0.7396762333445192,0.22547302032427138,0.462937692692479,0.5071008792955335,0.9871980197443705,0.0006062143619195239,7.759035158420625e-05,0.03960224530308714,0.0002019233689445075,0.004471153588219288,2.59944747458183,0.007723453650045293,0.10614548708046302,0.9396840187449735,163.99930210632837
4.4,-26.158483952274985,0.00019738836396567444,0.10627304104043406,0.12869985197850664,0.9998626130233211,0.49392467927668704,0.0012869298287865448,0.7390151623738381,0.2253629642846184,0.46267781602807917,0.5071136955572104,0.9871768112757296,0.0006069114414921173,7.759666812102238e-05,0.039346563788467626,0.00020185523560560647,0.0044740775117571895,2.5994458211674685,0.0077234476579661065,0.10614261524690449,0.9396840475674025,163.99930317736997
4.41,-26.166537004800258,0.0001971631253475198,0.10609530898753466,0.1288010352218212,0.9998649567440243,0.4935893389855267,0.0012886523136261424,0.7383532589062151,0.22525333638559383,0.4624178848226289,0.5071265383158752,0.9871555620322862,0.0006076095255006921,7.760298838983887e-05,0.0390923335937938,0.00020178714105056688,0.004476999769678763,2.5994441766923955,0.007723441696745128,0.10613973444702525,0.9396840763748818,163.99930424767058
4.42,-26.174592528680297,0.00019693822198384948,0.1059177850040959,0.12890230065606886,0.9998672569659072,0.49325390686262155,0.0012903774701704968,0.7376905197904602,0.22514413408192074,0.46215789652097944,0.5071394077663804,0.9871342717049283,0.0006083086229369702,7.760931239412064e-05,0.0388395481481597,0.00020171908526311409,0.004479920362684523,2.5994425411356197,0.007723435766310506,0.10613684478550707,0.9396841051674026,163.9993053172289
4.43,-26.182650607610235,0.00019671365138449989,0.10574046722539653,0.12900364909776854,0.9998695145738201,0.49291837979818875,0.0012921053187000175,0.7370269418773687,0.22503535488034151,0.4618978486087574,0.5071523041012393,0.9871129399883181,0.0006090087426762943,7.761564013733582e-05,0.03858820095060884,0.00020165106822698392,0.004482839291474536,2.5994409144761934,0.007723429866590546,0.10613394636762756,0.9396841339449564,163.99930638604366
4.44,-26.19071132511251,0.00019648941104619995,0.10556335379704936,0.1291050813612854,0.9998717305385522,0.4925827546851093,0.0012938358795791917,0.7363625219897253,0.2249269963164823,0.4616377385741546,0.507165227513275,0.9870915665766459,0.0006097098936043399,7.762197162295648e-05,0.03833828554065656,0.00020158308992592255,0.004485756556748412,2.5994392966932165,0.0077234239975137115,0.10613103929833795,0.9396841627075342,163.99930745411353
4.45,-26.198774767022876,0.00019626549847477778,0.1053864428280862,0.12920659829333983,0.9998739057070428,0.4922470283271499,0.0012955691737096863,0.7356972568668303,0.22481905591139473,0.4613775638363681,0.5071781782005716,0.9870701511557018,0.0006104120848539243,7.762830685446023e-05,0.03808979544274964,0.00020151515034368654,0.0044886721592052896,2.599437687765839,0.007723418159008636,0.10612812368051872,0.9396841914551275,163.9993085214373
4.46,-26.206841020239118,0.00019604191117353781,0.10520973241477197,0.12930820075554134,0.9998760409095306,0.4919111974851983,0.0012973052223040431,0.7350311431912344,0.22471153119366943,0.4611173217816456,0.5071911563640051,0.9870486934068328,0.0006111153256865899,7.763464583532936e-05,0.03784272419481813,0.0002014472494640428,0.00449158609954385,2.5994360876732596,0.007723412351004116,0.10612519961588757,0.9396842201877273,163.99930958801377
4.47,-26.214910172724966,0.00019581864664300013,0.10503322064066396,0.12940988962437835,0.999878136960257,0.49157525887714604,0.0012990440468875603,0.7343641775878632,0.22460441969952666,0.4608570097631904,0.5072041622072665,0.9870271930069066,0.0006118196254934918,7.764098856905089e-05,0.037597065348584216,0.00020137938727076863,0.004494498378462309,2.5994344963947253,0.00772340657342911,0.10612226720501652,0.9396842489053251,163.99931065384163
4.48,-26.222982313514038,0.00019559570238063964,0.10485690557667081,0.12951166579120854,0.9998801946581676,0.4912392091777706,0.0013007856693001733,0.7336963566231418,0.22449771897290693,0.46059662510106647,0.5072171959368845,0.9870056496282771,0.0006125249937962874,7.764733505911654e-05,0.03735281246987083,0.00020131156374765164,0.004497408996658421,2.5994329139095305,0.0077234008262127415,0.10611932654734908,0.939684277607912,163.9993117189197
4.49,-26.23105753271374,0.0001953730758806253,0.10468078528111167,0.12961353016224877,0.999882214787616,0.49090304501861787,0.0013025301116983343,0.7330276768041186,0.2243914265655616,0.4603361650821036,0.5072302577622492,0.986984062938749,0.0006132314402480243,7.765368530902274e-05,0.03710995913891045,0.00020124377887848987,0.004500317954829479,2.5994313401970186,0.007723395109284293,0.10611637774121731,0.939684306295479,163.9993127832468
4.5,-26.239135921509213,0.00019515076463355938,0.10450485779977531,0.1297154836585654,0.9998841981190655,0.49056676298788443,0.0013042773965568953,0.73235813457759,0.22428554003714343,0.4600756269598021,0.507243347895634,0.9869624326015423,0.0006139389746340299,7.766003932227058e-05,0.036868498950653646,0.00020117603264709172,0.004503225253672313,2.5994297752365796,0.0077233894225732114,0.10611342088385903,0.9396843349680178,163.99931384682174
4.51,-26.24721757387879,0.00019492876613893067,0.10432912113975994,0.12981752724898804,0.9998861452907783,0.49023035955702815,0.0013060275471344699,0.731687726304705,0.22418005694202423,0.4598150078995327,0.507256466557211,0.9869407582673745,0.000614647607097172,7.76663971023664e-05,0.03662842547008378,0.00020110832503727588,0.0045061308938832804,2.5994282190076556,0.0077233837660091115,0.10611045607011767,0.9396843636255193,163.99931490964337
4.5200000000000005,-26.25530258729582,0.00019470707791003803,0.10415357325884148,0.12991966196352495,0.9998880567609896,0.48989383105077394,0.0013077805876643017,0.7310164482500909,0.2240749748239733,0.45955430495613514,0.5072696139771096,0.9869190395712107,0.0006153573482302364,7.767275865282194e-05,0.03638973221417909,0.00020104065603287138,0.0045090348761582634,2.5994266714897396,0.007723378139521777,0.10610748339192233,0.9396843922679748,163.99931597171053
4.53,-26.26339105293063,0.0001944856974009166,0.10397821221568815,0.1300218887047991,0.9998899334901963,0.4895571740666188,0.0013095365407018071,0.7303442967214019,0.22397029129226173,0.4592935153871179,0.5072827903668515,0.9868972761773741,0.0006160682077918476,7.767912397715133e-05,0.03615241290990031,0.0002009730256177178,0.004511937201192725,2.5994251326623594,0.007723372543041125,0.10610450294584865,0.9396844208953755,163.99931703302212
4.54,-26.271483066752108,0.00019426462208851496,0.10380303599991517,0.13012420846151684,0.9998917761701759,0.489220384999622,0.0013112954301316673,0.7296712679094567,0.22386600393569117,0.45903263629785457,0.5072959959517402,0.9868754677283968,0.0006167801961621841,7.768549307887444e-05,0.03591646120275821,0.00020090543377566494,0.004514837869681647,2.5994236025050967,0.0077233669764972465,0.10610151482459498,0.9396844495077125,163.99931809357696
4.55,-26.279578725865665,0.0001940438494452021,0.10362804258830263,0.13022662223793796,0.9998935854796046,0.48888346019922824,0.0013130572801769754,0.7289973579398827,0.22376211035111387,0.4587716647586624,0.5073092309601925,0.9868536138618705,0.0006174933238632826,7.769186596151586e-05,0.0356818707534954,0.00020083788049057302,0.004517736882319545,2.5994220809975803,0.007723361439820392,0.1060985191198209,0.939684478104977,163.99931915337396
4.5600000000000005,-26.287678128518674,0.0001938233769385178,0.10345322994483143,0.1303291310538951,0.9998953620846551,0.48854639596908495,0.0013148221154015284,0.7283225628722177,0.22365860814351152,0.4585105978046587,0.5073224956237654,0.9868317142104033,0.0006182076015601269,7.76982426286048e-05,0.03544863523835507,0.00020077036574631265,0.004520634239800475,2.599420568119486,0.007723355932940971,0.10609551592216328,0.9396845066871602,163.99932021241202
4.57,-26.2957813741059,0.00019360320203092328,0.10327859602071898,0.130431735944813,0.9998971066395933,0.4882091885668598,0.0013165899607121188,0.7276468786990133,0.223555494926074,0.4582494324356175,0.5073357901771838,0.9868097684015776,0.0006189230400617345,7.770462308367516e-05,0.03521674834934981,0.00020070288952676472,0.004523529942818031,2.5994190638505374,0.007723350455789555,0.1060925053212521,0.9396845352542532,163.99932127069005
4.58,-26.303888563174958,0.00019338332217955155,0.10310413875445514,0.13053443796172787,0.9998988197873749,0.4878718342040578,0.0013183608413608282,0.7269703013449369,0.22345276832027833,0.457988165615826,0.5073491148583676,0.9867877760579084,0.0006196396503222459,7.771100733026544e-05,0.03498620379453031,0.00020063545181582058,0.004526423992065343,2.5994175681705034,0.0077233450082968705,0.10608948740572652,0.9396845638062473,163.99932232820697
4.59,-26.311999797431746,0.00019316373483595795,0.10292985607183794,0.13063723817130668,0.9999005021602433,0.48753432904583877,0.0013201347829473178,0.7262928266658741,0.22335042595596735,0.4577267942739409,0.5073624699084598,0.9867657367968002,0.000620357443442011,7.771739537191877e-05,0.034756995298254184,0.00020056805259738186,0.00452931638823508,2.5994160810592013,0.007723339590393805,0.10608646226325084,0.9396845923431335,163.9993233849617
4.6000000000000005,-26.320115179745887,0.00019294443744587064,0.1027557458860095,0.13074013765586656,0.9999021543803257,0.4871966692108349,0.001321911811421122,0.725614450448032,0.22324846547142863,0.45746531530284507,0.5073758555718528,0.9867436502305057,0.0006210764306686779,7.772378721218292e-05,0.034529116601454725,0.00020050069185536062,0.004532207132019448,2.5994146024964944,0.007723334202011403,0.10608342998053041,0.939684620864903,163.99932444095327
4.61,-26.328234814156183,0.0001927254274489412,0.10258180609749183,0.13084313751339394,0.9999037770602311,0.4868588507709677,0.0013236919530839387,0.7249351684070411,0.22314688451347328,0.4572037255595038,0.5073892720962173,0.986721515966083,0.0006217966233982802,7.773018285461027e-05,0.034302561461909756,0.00020043336957367925,0.004535096224110193,2.5994131324622916,0.007723328843080867,0.10608039064332767,0.9396846493715469,163.99932549618057
4.62,-26.33635880587603,0.00019250670227849496,0.10240803459422265,0.13094623885756407,0.9999053708036465,0.48652086975126557,0.0013254752345919236,0.7242549761870584,0.22304568073751468,0.4569420218648216,0.5074027197325279,0.9866993336053534,0.000622518033176325,7.773658230275779e-05,0.03407732365451031,0.0002003660857362705,0.004537983665198595,2.5994116709365502,0.007723323513533555,0.106077344336478,0.9396846778630563,163.9993265506426
4.63,-26.34448726472897,0.00019228825939672273,0.10223442916445549,0.13104944291736087,0.9999069360571023,0.48618272198295387,0.0013272616845122409,0.7235738693065742,0.2229448517184207,0.4566802008907964,0.5074161987431244,0.9866771027317645,0.0006232406720414282,7.774298556018856e-05,0.033853396842056044,0.00020029884032707747,0.004540869455975441,2.599410217899281,0.007723318213301005,0.10607429113977482,0.9396847063394224,163.9993276043384
4.64,-26.352620299835714,0.00019207009623947927,0.10206098763190063,0.13115275088266415,0.9999084733413356,0.48584440333077455,0.0013290513309154556,0.7228918432401502,0.22284439508893963,0.45641825933512215,0.5074297093892839,0.9866548229306511,0.0006239645519952778,7.774939263046937e-05,0.03363077477627422,0.0002002316333300535,0.004543753597131072,2.5994087733305378,0.007723312942314899,0.1060712311343906,0.9396847348006362,163.99932865726694
4.65,-26.36075801774758,0.0001918522101966909,0.10188770790331783,0.13125616384990887,0.9999099833331158,0.4855059097728852,0.0013308442005295399,0.7222088934466088,0.2227443085884773,0.45615619398255564,0.5074432519268653,0.9866324937963414,0.0006246896848167664,7.77558035171701e-05,0.033409451368752535,0.00020016446472916256,0.004546636089355408,2.599407337210408,0.007723307700507052,0.10606816440514762,0.9396847632466888,163.9993297094273
4.66,-26.368900528888954,0.00019163459867861673,0.10171458780502829,0.13135968300902082,0.9999114665865357,0.4851672371253187,0.0013326403216589807,0.721525015268119,0.22264458989572777,0.4558940014932701,0.50745682662141,0.9866101149075389,0.0006254160827059233,7.776221822386624e-05,0.03318942044823065,0.0002000973345083789,0.0045495169333378774,2.5994059095190334,0.0077233024878094495,0.10606509103278126,0.9396847916775715,163.9993307608184
4.67,-26.377047944926943,0.0001914172590883647,0.10154162514990914,0.13146330956689853,0.9999129236479776,0.484828381154552,0.0013344397229927136,0.7208402039702538,0.22254523669731766,0.4556316784893165,0.5074704337419967,0.986587685837343,0.0006261437580217744,7.776863675413793e-05,0.03297067586036161,0.000200030242651687,0.004552396129767446,2.599404490236601,0.0077232973041542335,0.10606201109713055,0.939684820093275,163.99933181143933
4.68,-26.385200378778382,0.00019120018882165835,0.10136881773738941,0.13156704474747843,0.9999143550566408,0.4844893375772566,0.0013362424336071266,0.720154454741068,0.22244624668784424,0.4553692215544284,0.5074840735612733,0.9865652061532009,0.0006268727232835869,7.777505911156988e-05,0.032753211467921456,0.00019996318914308192,0.004555273679332619,2.599403079343344,0.0077232921494737004,0.10605892467715215,0.9396848484937906,163.99933286128916
4.69,-26.39335794461686,0.00019098338526660354,0.10119616335344593,0.13167088979179958,0.9999157613450722,0.48415010206004844,0.0013380484829690637,0.7194677626901759,0.22234761756991328,0.4551066272338268,0.5074977463554873,0.9865426754168596,0.0006276029911721142,7.778148529975139e-05,0.03253702115101862,0.00019989617396656885,0.004558149582721438,2.5994016768195416,0.007723287023700302,0.10605583185093448,0.9396848768791094,163.99933391036691
4.7,-26.401520757879712,0.0001907668458034552,0.10102365977059934,0.1317748459580686,0.9999171430396937,0.4838106702192383,0.0013398579009388282,0.7187801228478303,0.22224934705417704,0.45484389203402514,0.5075114524045167,0.9865200931843172,0.0006283345745308403,7.778791532227627e-05,0.03232209880730356,0.0001998291971061635,0.004561023840621481,2.5994002826455174,0.007723281926766643,0.10605273269571175,0.9396849052492223,163.99933495867165
4.71,-26.40968893527505,0.00019055056780438405,0.10085130474790986,0.13187891452172468,0.9999185006613318,0.48347103762058186,0.0013416707177731878,0.7180915301640001,0.22215143285937225,0.4545810124226341,0.5075251919919022,0.9864974590057755,0.0006290674863672245,7.779434918274295e-05,0.03210843835217808,0.0001997622585458919,0.004563896453719865,2.599398896801641,0.007723276858605483,0.10604962728787806,0.9396849336041204,163.99933600620253
4.72,-26.417862594788765,0.0001903345486332432,0.10067909603097341,0.1319830967755045,0.9999198347257465,0.4831311997790297,0.0013434869641283768,0.7174019795074486,0.2220538727123581,0.45431798482816654,0.5075389654048771,0.9864747724255905,0.0006298017398539462,7.780078688475441e-05,0.03189603371900497,0.00019969535826979039,0.004566767422703245,2.5993975192683263,0.0077232718191497345,0.10604651570300151,0.9396849619437948,163.99933705295857
4.73,-26.426041855691548,0.00019011878564533506,0.1005070313519174,0.13208739402950703,0.9999211457441601,0.4827911521584777,0.0013453066710631017,0.7167114656648114,0.22195666434815414,0.4540548056398422,0.5075527729343988,0.9864520329822255,0.0006305373483301497,7.780722843191814e-05,0.031684878859317395,0.00019962849626190576,0.00456963674825781,2.599396150026034,0.007723266808332464,0.10604339801583819,0.9396849902682365,163.9993380989389
4.74,-26.434226838545886,0.00018990327618717797,0.10033510842939675,0.13219180761125862,0.9999224342237859,0.48245089017151727,0.0013471298700415428,0.7160199833396755,0.22185980550997833,0.4537914712073928,0.5075666148751804,0.986429240208202,0.0006312743253026884,7.781367382784619e-05,0.03147496774302851,0.0001995616725062951,0.004572504431069291,2.5993947890552684,0.0077232618260868885,0.10604027430034632,0.9396850185774365,163.99933914414262
4.75,-26.442417681583656,0.00018968801763262358,0.10016332481127752,0.1322963390328984,0.9999236996745907,0.4821104086387609,0.001348956596088069,0.7153275267805933,0.22176329394332314,0.4535279773945227,0.507580491573361,0.986406393556928,0.0006320126866609783,7.782012307615552e-05,0.03126629416479169,0.0001994948869870257,0.00457537047182289,2.599393436336596,0.0077232568723464195,0.10603714462288498,0.9396850468713858,163.99934018856897
4.76,-26.450614503507445,0.0001894730073000087,0.0999916782321594,0.13240098961142502,0.999924942868376,0.4817697030168252,0.001350786880627291,0.7146340906234834,0.22166712740954309,0.45326432059312854,0.5075944033182649,0.9863834925688398,0.0006327524456473326,7.782657618046713e-05,0.031058852184774725,0.00019942813968817542,0.004578234871203429,2.5993920918506053,0.007723251947044567,0.10603400905771748,0.9396850751500753,163.99934123221703
4.7700000000000005,-26.458817425851507,0.00018925824250155888,0.09982016639856228,0.13250576069696435,0.9999261644823213,0.4814287686601333,0.001352620755790715,0.7139396693840229,0.22157130367775169,0.4530004971136227,0.5076083504074844,0.9863605367715031,0.000633493615880881,7.78330331444066e-05,0.030852635864168924,0.0001993614305938325,0.00458109762989526,2.599390755577933,0.007723247050114999,0.10603086767771921,0.9396851034134962,163.99934227508595
4.78,-26.467026575881384,0.00018904372054957802,0.09964878696112581,0.13261065370236383,0.9999273649239195,0.4810876007251745,0.001354458254976638,0.713244257391161,0.22147582052380627,0.45273650310587116,0.5076223331553296,0.9863375256666442,0.0006342362117499499,7.783949397160408e-05,0.030647639231146356,0.00019929475968809553,0.004583958748582256,2.5993894274992644,0.007723242181491542,0.10602772055318738,0.9396851316616395,163.9993433171749
4.79,-26.4752420823188,0.00018882943874670667,0.0994775375557541,0.1327156700595428,0.9999285445914488,0.48074619431161547,0.0013562994120287473,0.7125478488832574,0.2213806757319052,0.45247233467575043,0.5076363518803969,0.9863144587492294,0.0006349802478342842,7.78459586656943e-05,0.030443856331775196,0.00019922812695507332,0.004586818227947826,2.5993881075953276,0.007723237341108177,0.10602456775363785,0.9396851598944959,163.999344358483
4.8,-26.483464075353606,0.0001886153943856998,0.09930641580356445,0.1328208112196079,0.9999297038742034,0.48040454446188785,0.001358144261240071,0.7118504380070487,0.22128586709462408,0.45220798788481825,0.5076504069056159,0.9862913355073943,0.0006357257389069571,7.78524272303164e-05,0.030241281230171023,0.00019916153237888517,0.004589676068674917,2.5993867958468964,0.007723232528899032,0.10602140934781716,0.9396851881120566,163.99934539900948
4.8100000000000005,-26.491692686655696,0.0001884015847492043,0.0991354193108359,0.13292607865296802,0.9999308431527236,0.48006264616077615,0.0013599928373569286,0.7111520188166152,0.22119139241295208,0.4519434587499843,0.5076644985582933,0.9862681554223742,0.0006364726999362798,7.785889966911411e-05,0.03003990800864801,0.00019909497594366069,0.004592532271446013,2.5993854922347888,0.007723227744798389,0.10601824540371454,0.9396852163143125,163.99934643875352
4.82,-26.499928049386952,0.0001881880071095368,0.09896454566895801,0.13303147384944958,0.9999319627990259,0.47972049433500547,0.0013618451755828826,0.7104525852723478,0.22109724949632784,0.45167874324318114,0.5076786271701593,0.9862449179684332,0.0006372211460877121,7.786537598573556e-05,0.02983973076787023,0.00019902845763353983,0.004595386836943133,2.5993841967398668,0.007723222988740675,0.10601507598857399,0.9396852445012545,163.9993474777143
