t,N,F,Na,Nan,MF,K,B,Bp,BN,MAx,A,Rasa,ERKa,Xa,MDusp,Dusp
4.4,0.04299421646720962,0.005165078751264106,0.6210916986285372,0.0015936267616578367,0.005106258888202399,2.9149559039852737,0.5049943030981974,0.0004639088580504389,0.21789295810075204,0.13673548465948973,0.0017974974002744435,1.988781270854726,1.9993768511104053,0.9751702610760996,0.3426229940557796,0.031477624983099195
4.41,0.042987262939480686,0.0051535711321954985,0.621320769823418,0.0015951446341086006,0.005077463932508458,2.914941951510864,0.505849938449607,0.0004642700420904435,0.21829280058404812,0.13714850307370124,0.0017990112493011753,1.9887812708547847,1.9993736515154097,0.9783182593848747,0.34415164918545116,0.031636503490631636
4.42,0.04298042003655564,0.005142073062546303,0.6215497014385376,0.0015966631232175626,0.005048898836172507,2.9149279014033826,0.5067055477748115,0.0004646312808112568,0.2186926307844271,0.13756254662477302,0.0018005299643457768,1.988781270854838,1.9993704387077853,0.9814653697312953,0.34568154952606733,0.03179598669026882
4.43,0.0429736857056771,0.005130584749410565,0.6217784948469272,0.0015981822400596452,0.0050205616912343395,2.914913753400215,0.50756113116822,0.0004649924548844181,0.2190924487041754,0.13797761674336784,0.0018020535543812255,1.9887812708548867,1.999367212768266,0.9846115895723089,0.34721267638357983,0.03195607052111751
4.44,0.042967058009587715,0.005119106389143676,0.6220071513447125,0.0015997019951279213,0.004992450680777053,2.9148995072490713,0.5084166887122362,0.0004653534592457291,0.21949225434544167,0.13839371480674748,0.0018035820280386705,1.9887812708549308,1.9993639737737425,0.9877569164181226,0.34874501202074165,0.03211675111370386
4.45,0.042960535545899486,0.0051076381283713616,0.6222356718718787,0.0016012223962209745,0.004964564409496366,2.9148851627454757,0.5092722204336665,0.00046571425488739303,0.2198920477097372,0.138810841944878,0.0018051153923662852,1.9887812708549713,1.9993607217833071,0.9909013480255826,0.35027854313115714,0.032278025484998286
4.46,0.04295411666115465,0.00509618013706265,0.6224640575355845,0.0016027434524021919,0.004936901284181389,2.9148707196625074,0.5101277263854146,0.000466074771794481,0.22029182879887246,0.13922899940380706,0.0018066536551552975,1.9887812708550079,1.9993574568644072,0.9940448820357616,0.35181325432857175,0.03243989023587086
4.47,0.04294779965417657,0.005084732589640207,0.6226923094747694,0.0016042651729762263,0.004909459673688156,2.914856177768891,0.510983206624505,0.00046643493505270887,0.22069159761472742,0.13964818845221652,0.0018081968243416505,1.9887812708550414,1.9993541790860945,0.9971875160657809,0.353349129829759,0.03260234188740628
4.48,0.042941582938673444,0.0050732956519840625,0.622920428752764,0.0016057875667792108,0.0048822379972697,2.914841536832276,0.5118386610901788,0.00046679480926363297,0.22109135416063247,0.1400684103777346,0.0018097449079610688,1.988781270855072,1.999350888515704,1.0003292475401995,0.3548861545927206,0.03276537706278032
4.49,0.042935464957589924,0.0050618694878002786,0.6231484164136579,0.001607310642528046,0.004855234687004342,2.9148267966200385,0.512694089691702,0.00046715449453350167,0.22149109844028697,0.14048966647281083,0.0018112979140746696,1.9887812708550998,1.9993475852201337,1.0034700738345703,0.3564243137640888,0.032928992411149306
4.5,0.04292944410084884,0.005050454264737522,0.6233762735364357,0.001608834409155865,0.004828448151711096,2.9148119569000506,0.5135494923927012,0.00046751402657899436,0.2218908304567211,0.1409119580211509,0.0018128558506975195,1.988781270855125,1.999344269267074,1.00660999241332,0.3579635921484038,0.03309318453455243
4.51,0.04292351291169859,0.005039050769213409,0.6236040051226269,0.0016103589085078127,0.00480187082661955,2.9147970165404478,0.5144048685153764,0.00046787417356281447,0.22229055023152033,0.14133529132509795,0.0018144187570402386,1.9887812708551489,1.9993409409778142,1.0097489902898305,0.3595039183225439,0.03325793726398978
4.5200000000000005,0.04291768597351953,0.005027657462377169,0.6238316013902295,0.0016118840587067574,0.004775517522647668,2.91478197775958,0.5152602194277333,0.0004682333829760605,0.22269025772184034,0.14175965402924348,0.0018159865562434336,1.988781270855169,1.9993375997233507,1.0128870929659552,0.361045432058031,0.03342328225760732
4.53,0.04291194880254548,0.005016275874998154,0.6240590720555056,0.00161340994118568,0.004749373482466733,2.9147668383404266,0.5161155436471718,0.00046859334339021156,0.22308995297207057,0.1421850584914979,0.0018175593251501655,1.988781270855188,1.999334246130287,1.0160242748114257,0.3625879942829729,0.033589187968381076
4.54,0.04290630139209936,0.005004906007826788,0.6242864171229547,0.001614936555984627,0.00472343869837977,2.9147515982817014,0.5169708411177818,0.0004689541216031186,0.22348963598324303,0.14261150471915832,0.001819137063805731,1.9887812708552053,1.999330880198948,1.0191605358085853,0.3641316049282351,0.03375565437979217
4.55,0.04290074334639573,0.0049935479052424445,0.6245136368592569,0.001616463905471359,0.004697712716163684,2.9147362575077813,0.5178261088101708,0.00046931933662958954,0.22388930681128758,0.1430389931412937,0.0018207197748729912,1.988781270855221,1.999327501948512,1.022295874923762,0.3656762599074205,0.033922680517156106
4.5600000000000005,0.04289527353067807,0.004982201690408647,0.6247407320271761,0.0016179919961959537,0.004672194313811765,2.9147208158253504,0.518681349284737,0.00046968591748268847,0.2242889654095637,0.14346752485013065,0.0018223074651080849,1.9887812708552353,1.9993241114309515,1.0254302897085554,0.3672219479656567,0.03409026376423944
4.57,0.04288989054194057,0.004970867514759178,0.6249677035694229,0.0016195208362120939,0.004646881996698151,2.9147052730000738,0.5195365654748136,0.00047005034554528283,0.22468861172484678,0.14389710116758517,0.001823900142688627,1.9887812708552484,1.9993207087098304,1.0285637772355425,0.3687686552829045,0.03425840092277247
4.58,0.042884592999701814,0.00495954552791301,0.6251945524138853,0.0016210504334822052,0.004621774281072164,2.9146896287973547,0.5203917568002617,0.00047041330384337715,0.22508824576866845,0.14432772341765285,0.0018254978158123662,1.9887812708552604,1.9993172938481918,1.031696334530624,0.3703163681902307,0.0344270888173208
4.59,0.04287937961818801,0.004948235869740608,0.6254212794250664,0.0016225807954522071,0.004596869773675224,2.9146738829951735,0.521246922397084,0.00047077581520954726,0.22548786755762312,0.14475939285547476,0.0018271004922469785,1.988781270855271,1.9993138669052388,1.0348279587408413,0.37186507389644147,0.03459632446583964
4.6000000000000005,0.042874248882530094,0.00493693870576693,0.6256478856219008,0.0016241119309376591,0.004572166816641,2.914658035326808,0.5221020619704134,0.0004711382193229699,0.22588747709771462,0.14519211099287196,0.0018287081813374978,1.988781270855281,1.9993104279514153,1.0379586463819457,0.3734147572454876,0.03476610431970706
4.61,0.04286919993295708,0.004925654130901481,0.6258743715832346,0.0016256438449987613,0.00454766444686172,2.914642085633807,0.522957175477689,0.00047150055881817015,0.2262870743897783,0.14562587873477675,0.0018303208886583917,1.9887812708552899,1.9993069770276186,1.0410883953004981,0.37496540953197605,0.0349364263182959
4.62,0.042864231208551505,0.004914382316586276,0.6261007383594741,0.0016271765467712398,0.0045233609357773225,2.914626033634875,0.5238122628069213,0.0004718629534414744,0.22668665943621313,0.14606069768169908,0.0018319386240857423,1.988781270855298,1.9993035142072744,1.0442172017460938,0.3765170150432476,0.035107286762366255
4.63,0.04285934120709937,0.004903123427644372,0.6263269869614246,0.001628710045037142,0.0044992546237831756,2.9146098790605572,0.5246673238434679,0.0004722255268069057,0.22708623223950225,0.14649656936557437,0.001833561397075894,1.9887812708553054,1.9993000395608846,1.0473450621408404,0.37806955867576075,0.03527868210007132
4.64,0.04285452865743551,0.004891877605113932,0.6265531182453492,0.0016302443473262648,0.004475344069524931,2.914593621670829,0.5255223585164485,0.0004725883507742396,0.22748579280081355,0.14693349515710225,0.0018351892160759166,1.9887812708553123,1.999296553149583,1.0504719731652972,0.37962302744463355,0.0354506092458073
4.65,0.04284979250823812,0.00488064496740175,0.6267791329204635,0.0016317794599768865,0.004451628039313801,2.9145772612536693,0.5263773667966207,0.00047295144795898755,0.2278853411200635,0.14737147627356614,0.0018368220885725528,1.9887812708553185,1.9992930550255898,1.0535979317459379,0.38117741038089276,0.03562306555760145
4.66,0.042845131517837184,0.004869425652509665,0.6270050318233018,0.0016333153903589446,0.004428105119656769,2.9145607975728116,0.5272323486186905,0.00047331488361409787,0.22828487719825205,0.14781051406508264,0.0018384600228840305,1.988781270855324,1.9992895452488433,1.056722934596314,0.38273269477011923,0.035796048009369426
4.67,0.042840544464124886,0.004858219796762269,0.6272308157775334,0.0016348521457607206,0.004404773907012943,2.9145442303916207,0.528087303946948,0.00047367868728160717,0.22868440103567517,0.1482506098866231,0.001840103027355084,1.9887812708553292,1.9992860238789223,1.0598469783775741,0.3842888680348485,0.03596955359666876
4.68,0.04283603022248702,0.004847027528067752,0.6274564855426714,0.0016363897330593867,0.004381633048894083,2.9145275594721145,0.5289422328887149,0.00047404271586895584,0.2290839126292207,0.1486917651141992,0.0018417511104434623,1.9887812708553338,1.9992824909735418,1.062970059502364,0.3858459182873962,0.03614357942595482
4.69,0.04283158762462984,0.004835848978105062,0.6276820419069729,0.0016379281593163026,0.00435868116993909,2.9145107845769145,0.5297971354872311,0.00047440690362817665,0.22948341197730346,0.14913398111439602,0.0018434042805562814,1.988781270855338,1.9992789465912517,1.0660921744946648,0.3874038333310392,0.03631812255399803
4.7,0.04282720963681998,0.0048246849457937455,0.6279074896206281,0.0016394674674848916,0.00433590982097206,2.914493904218187,0.5306520123855578,0.00047477038902732436,0.22988289906091736,0.14957726649050307,0.0018450625904809998,1.988781270855342,1.999275391090379,1.069213300874136,0.3889625388762939,0.03649316490677668
4.71,0.04282291087501363,0.004813533768598012,0.6281328188111344,0.0016410075681380783,0.0043133366238476125,2.9144769215099218,0.5315068621004836,0.00047513514105320786,0.23028237392317447,0.15002160322235422,0.0018467259296954396,1.9887812708553454,1.9992718237239528,1.072333485940808,0.3905221896247828,0.03666874417757502
4.72,0.04281867799451241,0.0048023969656859926,0.6283580384931875,0.001642548543012791,0.004290945456102144,2.9144598335974825,0.5323616860619439,0.0004754992698590872,0.23068183652284796,0.15046700783631342,0.0018483943995370679,1.9887812708553485,1.9992682451751984,1.075452686206505,0.39208264416057653,0.03684482588156937
4.73,0.04281451099531632,0.004791274537057686,0.6285831486667876,0.0016440903921090299,0.004268736317735651,2.9144426404808694,0.5332164842699386,0.0004758627754449625,0.23108128685993784,0.15091348033238075,0.0018500680000058847,1.9887812708553514,1.9992646554441158,1.0785709016712273,0.39364390248367526,0.03702141001875975
4.74,0.04281040972057795,0.0047801665013974745,0.6288081494385043,0.0016456331164547441,0.00424670899620862,2.914425342118459,0.5340712574903222,0.00047622473861512184,0.231480724919781,0.15136102095602896,0.0018517467325979333,1.988781270855354,1.9992610545396108,1.0816881316088462,0.3952059628086998,0.037198496135304085
4.75,0.04280637350800414,0.004769072936170906,0.6290330412573002,0.0016471767202721798,0.004224862632988819,2.914407938348019,0.5349260056982841,0.0004765851773438463,0.23188015070124746,0.15180963065727152,0.0018534306031218787,1.9887812708553563,1.9992574424979153,1.0848043733098667,0.39676881780962,0.037376082397220664
4.76,0.042802401330229244,0.004757993960087782,0.6292578248185763,0.0016487212099928557,0.004203195935649144,2.9143904289315166,0.5357807264704759,0.0004769469737349571,0.23227956424722107,0.1522593108234556,0.0018551196200749626,1.9887812708553585,1.9992538193738019,1.0879196229284267,0.3983324563383007,0.037554166043042986
4.7700000000000005,0.04279849216922949,0.004746929691133093,0.6294825008117051,0.0016502665920237608,0.004181707612799207,2.9143728136291984,0.5366354198293446,0.00047731008421980745,0.23267896555523013,0.15271006285570243,0.0018568137920221578,1.9887812708553607,1.999250185221884,1.0910338765451386,0.3998968672927334,0.03773274431422543
4.78,0.042794645023162055,0.004735880245767596,0.6297070699154117,0.00165181287270173,0.004160396382439533,2.9143550922010224,0.5374900863671088,0.0004776737834357715,0.23307835461212495,0.15316188815945944,0.0018585131275481474,1.9887812708553625,1.9992465400963593,1.0941471301870838,0.40146203969083577,0.037911814473102504
4.79,0.0427908589061336,0.004724845738936091,0.629931532797926,0.0016533600582940297,0.004139260971953563,2.914337264406668,0.5383447263087965,0.000478037784885609,0.23347773141139783,0.15361478814387325,0.0018602176352568644,1.988781270855364,1.9992428840510028,1.0972593798275856,0.40302796266963475,0.03809137380291408
4.8,0.04278713303454486,0.00471382626254435,0.6301558899908998,0.0016549081538354382,0.004118300351062237,2.914319330048023,0.5391993396827183,0.00047840203987329537,0.23387709595033845,0.1540687639759849,0.0018619273222610592,1.9887812708553656,1.9992392171292999,1.1003706220557992,0.40459462750839004,0.038271420106585796
4.8100000000000005,0.04278346640455764,0.004702821934451192,0.6303801421755326,0.001656457165787908,0.004097513195666025,2.9143012888696824,0.5400539265216159,0.0004787664899955681,0.23427644822546695,0.15452381716165517,0.0018636421977351564,1.988781270855367,1.999235539387126,1.1034808524539796,0.406162023016284,0.03845195056105189
4.82,0.042779857934266564,0.004691832881345161,0.6306042900856655,0.0016580071010825963,0.004076898090402591,2.914283140600822,0.5409084868689904,0.00047913106314189215,0.2346757882330826,0.154979949294055,0.00186536227139464,1.988781270855368,1.9992318508842382,1.106590066393808,0.40773013718459,0.03863296214706674
4.83,0.04277630654361104,0.004680859229710218,0.6308283344539003,0.0016595579666400444,0.004056453621904468,2.9142648849709163,0.5417630207682618,0.00047949568730970945,0.23507511596948402,0.1554371619646597,0.0018670875529444915,1.9887812708553692,1.999228151680308,1.1096982592501063,0.40929895802286786,0.03881445184967232
4.84,0.04277281139555381,0.00466990107908005,0.6310522758495999,0.0016611097679823537,0.004036178639600098,2.91424652174898,0.542617528252145,0.00047986030472081567,0.23547443143085314,0.15589545654156198,0.0018688180507060107,1.9887812708553703,1.9992244418235954,1.1128054268113083,0.4108684759495962,0.03899641721873342
4.8500000000000005,0.0427693717044226,0.004658958523292186,0.6312761148076254,0.0016626625103360547,0.004016072048461972,2.9142280507123846,0.5434720093510927,0.0004802248606034393,0.23587373461334746,0.1563548343456407,0.001870553772708045,1.9887812708553712,1.9992207213599489,1.115911564953268,0.41243868189239824,0.03917885592349473
4.86,0.042765986566238416,0.004648031669303871,0.6314998519423042,0.001664216199608454,0.003996132625530371,2.9142094716192526,0.5443264641007682,0.0004805892932612218,0.23627302551318097,0.15681529680652012,0.001872294727653034,1.988781270855372,1.9992169903407717,1.119016669350487,0.41400956560620616,0.03936176535823836
4.87,0.04276265507824765,0.004637120623951994,0.6317234878671579,0.0016657708417018489,0.0039763591485960205,2.9141907842276837,0.5451808924980143,0.00048095358740637387,0.23667230412727341,0.15727684535412226,0.0018740409242457945,1.9887812708553727,1.9992132488174534,1.1221207356726561,0.415581116855185,0.03954514291894091
4.88,0.0427593764006638,0.00462622548788435,0.6319470231542743,0.0016673264422604804,0.003956750434042266,2.9141719882945494,0.5460352926230893,0.00048132001887629254,0.23707157048735475,0.15773948143377187,0.0018757923713123056,1.9887812708553736,1.9992094968406215,1.1252237593418486,0.4171533258784063,0.03972898608873332
4.89,0.04275614971792673,0.004615346359194717,0.6321704583597983,0.0016688830068048051,0.003937305314331571,2.9141530835761746,0.5468896650267212,0.0004816879079555148,0.2374708245792274,0.15820320650090813,0.0018775490776863312,1.9887812708553743,1.99920573445937,1.128325735671101,0.4187261831174697,0.039913292387637724
4.9,0.04275297415388938,0.004604483342830938,0.632393794080832,0.0016704405412174316,0.003918022548230846,2.9141340698155016,0.5477440117348565,0.0004820548094875117,0.23787006636133054,0.15866802208990635,0.0018793110526537878,1.9887812708553747,1.9992019617252506,1.131426659760239,0.42029967837416365,0.04009805917824695
4.91,0.04274984901704989,0.004593636521918017,0.6326170307889675,0.0016719990501833802,0.0038989011449339305,2.91411494680527,0.5485983322963971,0.0004824212451139449,0.238269295838556,0.15913392943800814,0.001881078303727989,1.9887812708553751,1.999198178679873,1.1345265276064536,0.42187380353857734,0.04028328435630974
4.92,0.042746773337135766,0.004582806013317104,0.6328401691462766,0.001673558540309383,0.003879939702611861,2.9140957142497825,0.5494526259552684,0.0004827880932997107,0.23866851301980704,0.15960093031163677,0.0018828508416337852,1.9887812708553758,1.999194385382037,1.1376253334377742,0.4234485471704392,0.04046896494582082
4.93,0.04274374645219814,0.0045719918969572395,0.6330632096047718,0.0016751190161348102,0.0038611372543972153,2.914076371942888,0.5503068929551485,0.0004831550442189745,0.23906771789689663,0.16006902594551,0.001884628673856974,1.9887812708553763,1.9991905818722162,1.1407230731706532,0.42502390141535207,0.04065509889578805
4.94,0.04274076753117851,0.004561194273352884,0.633286152732237,0.001676680483387579,0.003842492577099624,2.9140569196217836,0.5511611332720803,0.00048352210284470146,0.23946691046544552,0.16053821791626724,0.0018864118099492769,1.9887812708553767,1.9991867682015452,1.1438197415435947,0.4265998563701542,0.04084168361313127
4.95,0.04273783603807799,0.00455041320768879,0.6335089988955425,0.0016782429458277518,0.0038240048606977663,2.9140373571078584,0.5520153468619996,0.0004838893051414385,0.2398660907226945,0.16100850730226943,0.0018882002564278792,1.988781270855377,1.9991829444038205,1.1469153348497283,0.42817640555480724,0.04102871738476829
4.96,0.04273495109112784,0.004539648806873766,0.6337317486976057,0.0016798064095804473,0.003805672792035062,2.9140176841156658,0.5528695336419164,0.00048425672418625525,0.24026525866472592,0.16147989582078562,0.00188999402368548,1.9887812708553774,1.999179110533887,1.1500098472799605,0.4297535383937763,0.04121619742980731
4.97,0.04273211183586003,0.004528901174451163,0.6339544027225721,0.0016813708805708584,0.0037874951019083586,2.9139979003700205,0.5537236935296268,0.00048462443315694875,0.240664414287849,0.1619523851262779,0.0018917931217371721,1.9887812708553776,1.9991752666447635,1.1531032732541577,0.43133124465335365,0.04140412105979117
4.98,0.04272931744511039,0.004518170410764728,0.6341769615361519,0.0016829363645569375,0.0037694705545386347,2.9139780056013933,0.5545778264441409,0.0004849925040846476,0.24106355758835724,0.16242597684037996,0.001893597560396811,1.9887812708553778,1.9991714127880218,1.1561956072639543,0.4329095143906183,0.041592485658027055
4.99,0.042726567333149196,0.004507456587865725,0.6343994255410453,0.0016845028658178166,0.0037515982096996904,2.91395799959026,0.5554319323152084,0.0004853609988610672,0.24146268856240538,0.16290067229443977,0.001895407347698817,1.9887812708553783,1.999167549002441,1.1592868444355897,0.4344883402339287,0.04178128924239833
5.0,0.042723860826277237,0.004496759788114115,0.6346217951993472,0.0016860703891714542,0.0037338770194771703,2.9139378820988773,0.5562860110686657,0.0004857299830723376,0.2418618072061988,0.16337647292557447,0.0018972224923259685,1.9887812708553785,1.999163675331461,1.1623769796640777,0.43606771387476745,0.04197052959957308
5.01,0.04272119721000892,0.004486080098649412,0.6348440710006905,0.0016876389396856303,0.003716305886027926,2.9139176528810538,0.5571400626285354,0.0004860995240174762,0.24226091351596624,0.1638533802199401,0.0018990430032616505,1.9887812708553787,1.9991597918206832,1.165466007737226,0.43764762657024164,0.04216020440901814
5.0200000000000005,0.04271857577612081,0.004475417605926453,0.635066253430587,0.0016892085224017898,0.0036988837158802874,2.913897311690436,0.5579940871305896,0.0004864694355393916,0.2426600074839448,0.16433139566585897,0.0019008688895044016,1.988781270855379,1.999155898515633,1.1685539234071605,0.439228069627925,0.042350311360278434
5.03,0.04271599588021237,0.004464772389402416,0.6352883429325502,0.0016907791420908104,0.0036816094602604905,2.9138768582790164,0.5588480865260157,0.0004868373582222036,0.2430590890680253,0.1648105207738065,0.0019027001602024943,1.9887812708553791,1.9991519954609036,1.1716407210602524,0.4408090348719322,0.042540848246006256
5.04,0.0427134568697992,0.00445414452922412,0.6355103399554122,0.0016923508035366765,0.003664482066189003,2.913856292398897,0.5597020591500091,0.00048720525812995133,0.24345815829305337,0.16529075705216112,0.0019045368244389948,1.9887812708553794,1.9991480826996224,1.1747263951079399,0.44239051408262337,0.04273181284974164
5.05,0.04271095808123256,0.004443534106901827,0.63573224495571,0.0016939235116112223,0.003647500462046271,2.9138356137975645,0.5605560038625057,0.0004875744731553604,0.24385721517404288,0.16577210603721745,0.0019063788914736638,1.9887812708553796,1.9991441602758806,1.17781093984834,0.4439724988936599,0.04292320291585259
5.0600000000000005,0.04270849888395482,0.004432941200009522,0.6359540583675941,0.0016954972709830906,0.003630663618421389,2.91381482222994,0.5614099213443479,0.00048794416349366216,0.2442562596923569,0.16625456922279788,0.0019082263703120918,1.9887812708553796,1.9991402282323105,1.1808943496762925,0.445554981298445,0.04311501627930108
5.07,0.04270607861730273,0.0044223658898880375,0.6361757806462633,0.0016970720865727624,0.0036139704475556165,2.9137939174348295,0.5622638118561785,0.0004883139900305929,0.24465529183660092,0.1667381482015077,0.0019100792705575628,1.9887812708553796,1.9991362866139,1.183976618556082,0.4471379528605046,0.04330725065369824
5.08,0.04270369670463211,0.004411808247589033,0.6363974121893368,0.0016986479627051525,0.0035974199911740835,2.913772899179994,0.5631176751914639,0.0004886841752291894,0.24505431160462188,0.16722284439216695,0.0019119376007574957,1.9887812708553796,1.9991323354601784,1.1870577410543037,0.448721406177704,0.04349990402684565
5.09,0.04270135257447239,0.004401268343572838,0.636618953391208,0.0017002249036992701,0.0035810112899314745,2.913751767230547,0.5639715113412636,0.0004890547045979211,0.2454533189904017,0.16770865923276343,0.0019138013695667831,1.9887812708553798,1.9991283748106565,1.1901377116009149,0.450305333871025,0.04369297438646037
5.1000000000000005,0.042699045712787174,0.004390746241288782,0.6368404046072645,0.001701802913501012,0.003564743463172159,2.9137305213664755,0.5648253203106773,0.0004894255478580154,0.24585231398779153,0.16819559407633045,0.0019156705851152965,1.9887812708553798,1.999124404701529,1.1932165248370035,0.4518897292270434,0.043886459889665184
5.11,0.042696775436297005,0.004380242025015282,0.6370617663093439,0.0017033819973014499,0.003548615355969163,2.9137091613030575,0.565679102114888,0.0004897966560582359,0.24625129658889888,0.1686836506685822,0.0019175452579040895,1.98878127085538,1.9991204251803267,1.1962941739483957,0.4534745833888773,0.044080358115827924
5.12,0.0426945410712765,0.004369755777847077,0.6372830389626384,0.0017049621602144489,0.0035326258308869024,2.9136876867602153,0.5665328567695862,0.0004901679801866106,0.24665026678596572,0.16917283072630276,0.0019194253982612248,1.98878127085538,1.999116436293865,1.199370652242666,0.45505988762921534,0.04427466668064641
5.13,0.042692341990834236,0.004359287577134038,0.637504223000507,0.001706543407045455,0.00351677381561207,2.9136660974703372,0.5673865842900652,0.0004905394726035313,0.24704922457136558,0.16966313589211718,0.0019213110160641368,1.98878127085538,1.9991124380861587,1.2024459532165233,0.45664563375844147,0.044469383338899396
5.14,0.04269017774743397,0.004348837478225504,0.6377253187344004,0.0017081257414187962,0.0035010584872233732,2.9136443932135534,0.5682402846900998,0.0004909110909249876,0.24744816993797586,0.1701545675246515,0.0019232021194645382,1.98878127085538,1.9991084305904958,1.205520071090984,0.4582318156460956,0.04466450637798941
5.15,0.04268804779222148,0.004338405548898938,0.6379463265446351,0.001709709167626015,0.0034854788819176498,2.9136225737430244,0.5690939579843228,0.000491282789798075,0.24784710287838937,0.17064712714296318,0.0019250987175890046,1.9887812708553803,1.999104413846223,1.2085929996779026,0.459818425998498,0.04486003378443918
5.16,0.042685951561699104,0.0043279918587280424,0.6381672468214812,0.0017112936900550875,0.0034700340155301213,2.913600638808014,0.569947604187491,0.0004916545234407958,0.2482460233851577,0.17114081628929675,0.0019270008197050073,1.9887812708553803,1.9991003878935638,1.2116647327299968,0.46140545735384847,0.045055963501285254
5.17,0.042683888508404384,0.004317596475297957,0.6383880799446553,0.001712879313021802,0.0034547229169713412,2.913578588157212,0.5708012233093698,0.0004920262514851532,0.24864493145068187,0.17163563651291383,0.0019289084351208391,1.9887812708553803,1.9990963527722405,1.2147352638582214,0.4629929023927039,0.04525229350220306
5.18,0.04268185814033191,0.004307219459316482,0.6386088262573768,0.0017144660405922923,0.0034395446603722904,2.9135564215373346,0.5716548153424631,0.0004923979522872171,0.2490438270668419,0.17213158938734383,0.0019308215732859691,1.9887812708553805,1.9990923085202432,1.2178045861832485,0.46458075428795353,0.04544902186683086
5.19,0.04267985993278716,0.004296860875545257,0.6388294861243784,0.0017160538769798513,0.0034244982932087925,2.9135341386962605,0.5725083802894496,0.0004927695931661662,0.24944271022582493,0.1726286764718116,0.0019327402435666504,1.9887812708553805,1.9990882551765832,1.2208726931147476,0.4661690059222816,0.0456461466123472
5.2,0.042677893357029505,0.004286520789247695,0.6390500599130556,0.0017176428264159861,0.0034095828596574333,2.913511739382014,0.5733619181542675,0.0004931411400750882,0.249841580919856,0.1731268993237713,0.0019346644553188354,1.9887812708553805,1.9990841927803977,1.2239395780981572,0.46775765014245185,0.045843665748199605
5.21,0.04267595799257379,0.0042761992516914,0.6392705479195538,0.001719232892631883,0.003394797496873055,2.9134892233383245,0.5742154279129782,0.0004935137844964385,0.2502404391584188,0.1736262595509728,0.0019365942181318178,1.9887812708553803,1.999080121365838,1.2270052334887738,0.4693466807904613,0.046041577502258055
5.22,0.04267405333510322,0.004265896324982144,0.639490950495194,0.00172082407974617,0.003380141270009336,2.913466590312247,0.5750689093376175,0.0004938877688785372,0.2506392849376324,0.17412675872221772,0.001938529541414195,1.9887812708553805,1.9990760409709163,1.2300696524860864,0.4709360909376113,0.04623987993324903
5.23,0.04267217883389571,0.00425561207722521,0.639711268021839,0.0017224163920919464,0.0033656132043634623,2.913443840052678,0.5759223626408356,0.0004942628103286195,0.25103811824621736,0.17462839838474764,0.0019404704344745396,1.9887812708553805,1.9990719516357829,1.2331328287568901,0.472525873228582,0.04643857100626906
5.24,0.04267033397725238,0.004245346571480766,0.6399315008556679,0.001724009833821957,0.0033512123587488025,2.9134209723069646,0.5767757876647609,0.0004946390677245375,0.25143693907911563,0.17513118010393433,0.0019424169067055368,1.9887812708553805,1.9990678533987902,1.236194755575012,0.4741160206668084,0.046637648765150065
5.25,0.04266851825347435,0.004235099870808977,0.6401516493528602,0.0017256044090889489,0.0033369377919787234,2.9133979868224547,0.5776291842515214,0.0004950166999441434,0.25183574743126935,0.17563510544514965,0.0019443689674998722,1.9887812708553805,1.999063746298291,1.2392554262142794,0.47570652625572557,0.046837111253724036
5.26,0.04266673141616202,0.004224872003561211,0.640371713694982,0.0017272001208293354,0.003322788794291704,2.9133748833356092,0.5784825539676793,0.0004953937926506555,0.25223454326127703,0.1761401761017987,0.0019463266268848328,1.9887812708553807,1.999059630360814,1.2423148311109709,0.4772973854343308,0.04703695705828752
5.2700000000000005,0.04266497290238102,0.004214663039500719,0.6405916942719345,0.0017287969734307654,0.003308764379807492,2.913351661595878,0.5793358963223342,0.000495770905108311,0.2526333265710995,0.17664639361452705,0.001948289894130548,1.9887812708553807,1.999055505626995,1.2453729640869116,0.4788885907356952,0.04723718411790986
5.28,0.04266324219663369,0.004204473042184656,0.6408115914423974,0.0017303949710634006,0.0032948636040257308,2.9133283213507655,0.5801892111329223,0.000496148225880874,0.2530320973561991,0.1771537595468732,0.0019502587786206162,1.9887812708553807,1.9990513721353562,1.248429818456558,0.4804801351283791,0.047437790468655545
5.29,0.04266153881873537,0.004194302070550222,0.6410314055418078,0.0017319941177355027,0.0032810855532501696,2.9133048623463256,0.5810424984464128,0.0004965256675744617,0.25343085560720063,0.1776622754794178,0.0019522332898231059,1.9887812708553807,1.9990472299228452,1.2514853871566731,0.482072011905132,0.0476387742187945
5.3,0.04265986229543491,0.00418415018260734,0.6412511369010399,0.0017335944174237201,0.0032674293200068076,2.913281284328311,0.5818957583011636,0.000496903152814588,0.25382960131476684,0.17817194299621478,0.0019542134372240944,1.9887812708553807,1.9990430790261098,1.2545396630423808,0.4836642144230496,0.04784013349117678
5.3100000000000005,0.042658212506508586,0.0041740173891527685,0.6414707856186063,0.001735195872495141,0.003253894313633245,2.913257587027083,0.5827489902970833,0.0004972811143736526,0.2542283344714838,0.17868276385817128,0.0019561992312266247,1.9887812708553807,1.999038919466475,1.2575926348121071,0.4852567393155027,0.048041867151013995
