t,Arg,Fe3,Fe3_Arg,Fe2_Arg,Fe2,Fe3_NO,Fe2_NO,Fe3_NOHA,NOHA,Fe2_NOHA,Fe3_O2_Arg,Fe3_O2_NOHA,NO,citrulline,NO3
5.44,100.0,0.0019513054064327663,0.019321035644820822,0.0004105293570290954,4.154526587238868e-05,0.00031572498508441793,5.061741143764495e-05,0.020550873128763032,0.016660257838455615,0.00012259988447749006,0.0016471665079593138,0.000588602408118572,0.08140732148065359,0.08309745578943734,0.001323791912261706
5.45,100.0,0.0019513061776474376,0.019321023943480974,0.0004105290943579227,4.154524481642325e-05,0.00031572522438152496,5.061746362059061e-05,0.020550884593118327,0.01669473948124613,0.00012259997358271047,0.0016471654408450255,0.0005886028441446097,0.0815774973654864,0.08327050501292158,0.0013266649594330805
5.46,100.0,0.0019513069290507364,0.019321012440525503,0.00041052883529974827,4.154522381221781e-05,0.00031572546046292006,5.061751500565352e-05,0.020550895871442904,0.01672922105162786,0.00012260006150688994,0.0016471643884953548,0.0005886032743936171,0.08174767338075382,0.08344355436582686,0.0013295380096044805
5.47,100.0,0.0019513076610630034,0.01932100113163134,0.000410528579775777,4.1545202858456103e-05,0.00031572569339913953,5.0617565610352954e-05,0.020550906967801087,0.01676370254925233,0.00012260014828215158,0.0016471633505889681,0.0005886036989852686,0.0819178495245713,0.08361660384630734,0.0013324110627265697
5.48,100.0,0.0019513083741022539,0.0193209900124892,0.0004105283277074604,4.154518195381005e-05,0.00031572592326053355,5.061761545215891e-05,0.020550917886245145,0.016798183973772078,0.00012260023394105134,0.0016471623268055943,0.0005886041180383371,0.08208802579505983,0.08378965345252265,0.0013352841187501546
5.49,100.0,0.001951309068584581,0.019320979078799337,0.00041052807901641885,4.154516109693828e-05,0.000315726150117337,5.0617664548509395e-05,0.02055092863081929,0.016832665324840304,0.00012260031851661721,0.0016471613168257068,0.0005886045316708052,0.08225820219034406,0.083962703182636,0.0013381571776261351
5.5,100.0,0.00195130974492456,0.019320968326267264,0.00041052783362436327,4.154514028648462e-05,0.0003157263740397393,5.061771291682771e-05,0.02055093920556373,0.01686714660211054,0.0001226004020423885,0.0016471603203302067,0.0005886049399999756,0.08242837870855046,0.08413575303481247,0.0013410302393054574
5.51,100.0,0.0019513104035356525,0.019320957750599468,0.00041052759145301763,4.1545119521076544e-05,0.00031572659509795464,5.061776057453977e-05,0.02055094961451868,0.0169016278052363,0.00012260048455245526,0.0016471593370001065,0.0005886053431425825,0.0825985553478055,0.08430880300721702,0.001343903303739064
5.5200000000000005,100.0,0.0019513110448306113,0.019320947347499163,0.0004105273524240405,4.154509879932369e-05,0.0003157268133622925,5.061780753909135e-05,0.0205509598617284,0.016936108933870722,0.00012260056608149749,0.0016471583665162116,0.0005886057412149017,0.08276873210623369,0.08448185309801289,0.0013467763708778454
5.53,100.0,0.0019513116692218826,0.019320937112661994,0.00041052711645894773,4.154507811981635e-05,0.0003157270289032276,5.061785382796538e-05,0.020550969951245203,0.01697058998766623,0.0001226006466648244,0.0016471574085588048,0.0005886061343328626,0.08293890898195572,0.08465490330535948,0.0013496494406725903
5.54,100.0,0.0019513122771220126,0.01932092704177178,0.0004105268834790339,4.154505748112392e-05,0.00031572724179147017,5.061789945869929e-05,0.02055097988713351,0.0170050709662742,0.0001226007263384138,0.0016471564628073281,0.0005886065226121577,0.08310908597308671,0.08482795362741079,0.001352522513073938
5.55,100.0,0.0019513128689440497,0.01932091713049623,0.0004105266534052947,4.154503688179343e-05,0.0003157274520980364,5.0617944448902196e-05,0.020550989673473845,0.01703955186934459,0.0001226008051389514,0.0016471555289400662,0.0005886069061683545,0.0832792630777342,0.08500100406231344,0.001355395588032329
5.5600000000000005,100.0,0.0019513134451019497,0.019320907374482683,0.0004105264261583491,4.154501632034798e-05,0.00031572765989431825,5.0617988816272284e-05,0.020550999314366894,0.017074032696525618,0.00012260088310386998,0.0016471546066338292,0.0005886072851170058,0.08344944029399637,0.08517405460820489,0.0013582686654979566
5.57,100.0,0.0019513140060109801,0.019320897769353827,0.00041052620165836116,4.154499579528529e-05,0.00031572786525215407,5.061803257861405e-05,0.020551008813937507,0.017108513447463395,0.0001226009602713888,0.0016471536955636357,0.0005886076595737611,0.08361961761996009,0.08534710526321156,0.0013611417454207166
5.58,100.0,0.0019513145520881233,0.019320888310703433,0.0004105259798249621,4.1544975305076115e-05,0.0003157280682438987,5.0618075753855604e-05,0.020551018176338736,0.017142994121801598,0.00012260103668055284,0.0016471527954023957,0.0005886080296544764,0.08378979505369918,0.08552015602544707,0.0013640148277501611
5.59,100.0,0.001951315083752481,0.019320878994092076,0.00041052576057717277,4.1544954848162785e-05,0.0003157282689424936,5.061811836006594e-05,0.020551027405755862,0.017177474719181112,0.0001226011123712722,0.0016471519058205934,0.0005886083954753264,0.08395997259327244,0.08569320689301042,0.0013668879124354473
5.6000000000000005,100.0,0.0019513156014256796,0.01932086981504287,0.00041052554383332507,4.1544934422957665e-05,0.00031572846742153706,5.061816041547225e-05,0.020551036506410412,0.017211955239239688,0.00012260118738436122,0.00164715102648597,0.0005886087571529146,0.08413015023672181,0.08586625786398408,0.00136976099942529
5.61,100.0,0.0019513161055322724,0.019320860769037194,0.0004105253295109845,4.154491402784165e-05,0.00031572866375535475,5.0618201938477186e-05,0.020551045482564204,0.017246435681611594,0.00012260126176157792,0.0016471501570632073,0.0005886091148043839,0.08430032798207046,0.08603930893643218,0.0013726340886679117
5.62,100.0,0.0019513165965001453,0.019320851851510407,0.00041052511752687204,4.154489366116264e-05,0.00031572885801906957,5.061824294767618e-05,0.020551054338523358,0.01728091604592728,0.0001226013355456633,0.0016471492972136104,0.0005886094685475284,0.08447050582732103,0.08621236010839875,0.0013755071801109951
5.63,100.0,0.00195131707476092,0.019320843057847602,0.0004105249077967863,4.154487332123405e-05,0.00031572905028867193,5.061828346187469e-05,0.020551063078642327,0.017315396331813015,0.0001226014087803805,0.0016471484465947898,0.000588609818500903,0.08464068377045367,0.08638541137790583,0.0013783802737016334
5.64,100.0,0.0019513175407503594,0.019320834383379313,0.0004105247002355254,4.154485300633325e-05,0.0003157292406410902,5.0618323500105544e-05,0.020551071707327926,0.017349876538890557,0.0001226014815105542,0.0016471476048603453,0.0005886101647839358,0.08481086180942421,0.08655846274295168,0.0013812533693862818
5.65,100.0,0.0019513179949087697,0.019320825823377245,0.00041052449475680925,4.1544832714700106e-05,0.0003157294291542608,5.0618363081646165e-05,0.02055108022904336,0.017384356666776797,0.00012260155378210997,0.001647146771659549,0.0005886105075170371,0.0849810399421623,0.08673151420150889,0.001384126467110709
5.66,100.0,0.0019513184376814064,0.019320817373050008,0.0004105242912732015,4.154481244453543e-05,0.0003157296159071983,5.061840222603592e-05,0.020551088648312246,0.017418836715083416,0.00012260162564211343,0.0016471459466370273,0.0005886108468217121,0.08515121816656945,0.08690456575152261,0.0013869995668199463
5.67,100.0,0.0019513188637063376,0.019320809097025535,0.00041052409096892104,4.1544792232436006e-05,0.00031572979980423483,5.061844066399889e-05,0.020551096903525554,0.01745331668911732,0.0001226016960206917,0.0016471451345617502,0.0005886111814860175,0.08532139651125131,0.08707761742098574,0.0013898726692662228
5.68,100.0,0.0019513192691010942,0.019320801042242545,0.00041052389470414734,4.154477210521141e-05,0.00031572998004904013,5.0618478199852365e-05,0.020551104949926263,0.017487796592734133,0.00012260176413267693,0.0016471443388969293,0.0005886115106377123,0.08549157499698945,0.08725066923023439,0.001392745774996078
5.69,100.0,0.0019513196620318956,0.019320793111600003,0.00041052370070047446,4.154475200999406e-05,0.0003157301582826817,5.0618515237178696e-05,0.020551112879978205,0.01752227641797228,0.00012260183151069704,0.0016471435524731907,0.0005886118361711411,0.0856617535808565,0.08742372113725752,0.0013956188828811826
5.7,100.0,0.0019513200427785586,0.01932078530227412,0.00041052350890651083,4.154473194606506e-05,0.00031573033455090067,5.061855178732397e-05,0.02055112069633134,0.017556756164604777,0.00012260189817036164,0.001647142775080436,0.0005886121581698331,0.08583193226162388,0.08759677314085153,0.0013984919928894475
5.71,100.0,0.0019513204116199648,0.01932077761145114,0.0004105233192710503,4.1544711912711176e-05,0.00031573050889926877,5.061858786158945e-05,0.020551128401626154,0.01759123583240546,0.00012260196412709642,0.001647142006509312,0.0005886124767171507,0.0860021110380674,0.08776982523981715,0.001401365104988904
5.72,100.0,0.0019513207688343207,0.019320770036324795,0.00041052313174302517,4.1544691909224245e-05,0.0003157306813732291,5.061862347124175e-05,0.020551135998496048,0.017625715421148776,0.0001226020293961547,0.0016471412465510215,0.0005886127918963677,0.08617228990896621,0.08794287743295832,0.0014042382191476728
5.73,100.0,0.0019513211146994192,0.01932076257409374,0.00041052294627145987,4.154467193490065e-05,0.0003157308520181376,5.0618658627523026e-05,0.02055114348956973,0.017660194930609573,0.00012260209399262928,0.0016471404949971302,0.0005886131037907465,0.08634246887310155,0.08811592971908114,0.0014071113353339366
5.74,100.0,0.0019513214494929002,0.019320755221958995,0.00041052276280542443,4.154465198904072e-05,0.0003157310208793041,5.06186933416611e-05,0.020551150877473622,0.017694674360562893,0.0001226021579314641,0.0016471397516393774,0.0005886134124836171,0.0865126479292558,0.08828898209699265,0.001409984453515909
5.75,100.0,0.0019513217734925111,0.019320747977121383,0.00041052258129398763,4.1544632070948174e-05,0.0003157311880020339,5.061872762487962e-05,0.020551158164834243,0.017729153710783777,0.00012260222122746615,0.001647139016269486,0.0005886137180584546,0.08668282707621124,0.08846203456549993,0.0014128575736618082
5.76,100.0,0.0019513220869763694,0.019320740836778972,0.00041052240168617073,4.154461217992954e-05,0.00031573135343166873,5.061876148840829e-05,0.02055116535428062,0.017763632981047054,0.00012260228389531693,0.0016471382886789699,0.0005886140205989569,0.08685300631274902,0.0886350871234089,0.0014157306957398265
5.7700000000000005,100.0,0.0019513223902232213,0.01932073379812452,0.0004105222239309007,4.154459231529362e-05,0.00031573151721362813,5.061879494349294e-05,0.02055117244844666,0.017798112171127138,0.00012260234594958452,0.0016471375686589456,0.0005886143201891228,0.08702318563764805,0.08880813976952324,0.001418603819718102
5.78,100.0,0.001951322683512704,0.019320726858342904,0.0004105220479769638,4.15445724763509e-05,0.0003157316793934507,5.0618828001405764e-05,0.02055117944997358,0.01783259128079781,0.00012260240740473506,0.0016471368559999398,0.0005886146169133307,0.0871933650496838,0.08898119250264333,0.0014214769455646891
5.79,100.0,0.0019513229671256067,0.019320720014608564,0.0004105218737729588,4.154455266241297e-05,0.0003157318400168353,5.061886067345547e-05,0.020551186361512257,0.017867070309832027,0.00012260246827514466,0.0016471361504916992,0.0005886149108564152,0.08736354454762732,0.08915424532156511,0.0014243500732475298
5.8,100.0,0.0019513232413441307,0.019320713264082953,0.00041052170126725066,4.1544532872792e-05,0.00031573199912968234,5.06188929709974e-05,0.020551193185725673,0.017901549258001713,0.00012260252857511098,0.0016471354519230006,0.0005886152021037465,0.08753372413024402,0.08932729822507911,0.0014272232027344259
5.8100000000000005,100.0,0.0019513235064521515,0.01932070660391197,0.0004105215304079238,4.1544513106800125e-05,0.000315732156778135,5.0618924905443746e-05,0.02055119992529127,0.017936028125077556,0.00012260258831886523,0.0016471347600814593,0.0005886154907413072,0.08770390379629266,0.08950035121196923,0.0014300963339930084
5.82,100.0,0.001951323762735478,0.019320700031223388,0.00041052136114273557,4.15444933637489e-05,0.00031573231300862053,5.0618956488273705e-05,0.020551206582903377,0.01797050691082879,0.00012260264752058362,0.0016471340747533387,0.0005886157768557708,0.0878740835445241,0.08967340428101168,0.0014329694669907092
5.83,100.0,0.001951324010482115,0.019320693543124323,0.0004105211934190698,4.1544473642948756e-05,0.0003157324678678914,5.061898773104362e-05,0.020551213161275575,0.018004985615023013,0.00012260270619439927,0.0016471333957233597,0.00058861606053458,0.08804426337368033,0.089846457430974,0.001435842601694733
5.84,100.0,0.0019513242499825236,0.019320687136698645,0.00041052102718388986,4.154445394370838e-05,0.00031573262140306674,5.061901864539715e-05,0.020551219663143116,0.01803946423742595,0.00012260276435441394,0.0016471327227745105,0.0005886163418660239,0.08821444328249332,0.0900195106606138,0.0014387157380720272
5.8500000000000005,100.0,0.0019513244815298814,0.019320680809004436,0.0004105208623836926,4.154443426533419e-05,0.0003157327736616734,5.061904924307546e-05,0.020551226091265314,0.018073942777801284,0.00012260282201470978,0.0016471320556878549,0.0005886166209393165,0.08838462326968385,0.09019256396867785,0.001441588876089254
5.86,100.0,0.0019513247054203451,0.01932067455707142,0.0004105206989644614,4.154441460712975e-05,0.00031573292469168725,5.061907953592736e-05,0.02055123244842793,0.018108421235910412,0.00012260287918936097,0.0016471313942423428,0.0005886168978446746,0.08855480333396046,0.09036561735390082,0.0014444620157127604
5.87,100.0,0.0019513249219533094,0.019320668377898413,0.00041052053687161974,4.154439496839522e-05,0.00031573307454157447,5.0619109535919476e-05,0.02055123873744558,0.01814289961151228,0.00012260293589244558,0.0016471307382146187,0.0005886171726733955,0.08872498347401832,0.09053867081500434,0.0014473351569085503
5.88,100.0,0.0019513251314316692,0.019320662268450757,0.00041052037604998466,4.1544375348426765e-05,0.00031573322326033286,5.0619139255146406e-05,0.020551244961164124,0.018177377904363138,0.00012260299213805731,0.0016471300873788313,0.0005886174455179354,0.08889516368853811,0.09071172435069584,0.0014502082996422552
5.89,100.0,0.0019513253341620802,0.01932065622565776,0.00041052021644372014,4.154435574651599e-05,0.0003157333708975329,5.0619168705840914e-05,0.020551251122463064,0.01821185611421637,0.00012260304794031718,0.0016471294415064432,0.0005886177164719869,0.08906534397618499,0.09088477795966744,0.001453081443879105
5.9,100.0,0.0019513255304552197,0.019320650246410134,0.00041052005799629043,4.154433616194941e-05,0.00031573351750335924,5.061919790038406e-05,0.020551257224257935,0.018246334240822268,0.0001226031033133852,0.0016471288003660392,0.0005886179856305575,0.08923552433560733,0.09105783164059496,0.0014559545895839001
5.91,100.0,0.0019513257206260476,0.019320644327557444,0.0004105199006504137,4.154431659400784e-05,0.00031573366312865166,5.0619226851315365e-05,0.020551263269502712,0.01828081228392782,0.00012260315827147234,0.0016471281637231374,0.0005886182530900468,0.08940570476543573,0.09123088539213667,0.001458827736720981
5.92,100.0,0.0019513259049940678,0.019320638465905544,0.00041051974434801533,4.154429704196584e-05,0.0003157338078249466,5.061925557134301e-05,0.02055126926119219,0.018315290243276522,0.00012260321282885203,0.0016471275313399965,0.0005886185189483253,0.08957588526428191,0.09140393921293238,0.0014617008852542005
5.93,100.0,0.0019513260837032127,0.019320632660057648,0.00041051958906362636,4.154427750545934e-05,0.000315733951614867,5.0619284066045234e-05,0.020551275200632074,0.01834976811875672,0.00012260326699471956,0.0016471269031125726,0.0005886187832450207,0.08974606583154066,0.09157699310238931,0.0014645740351677628
5.94,100.0,0.0019513262430688708,0.019320627049962732,0.0004105194373359043,4.15442580123547e-05,0.000315734092247748,5.061931178065574e-05,0.0205512809563166,0.01838424592164488,0.00012260332038319295,0.0016471262894514015,0.0005886190414357761,0.08991624652818264,0.09175004712025683,0.0014674471880458092
5.95,100.0,0.0019513263953518135,0.01932062151038267,0.0004105192868927978,4.154423853756027e-05,0.00031573423173795535,5.061933921169026e-05,0.02055128664591465,0.01841872364185159,0.00012260337334947746,0.0016471256810399772,0.0005886192975766352,0.09008642729965283,0.09192310121307323,0.0014703203424707649
5.96,100.0,0.0019513265407145285,0.019320616039740172,0.000410519137705563,4.1544219080682876e-05,0.0003157343701109962,5.061936636542879e-05,0.02055129227090071,0.018453201279250726,0.00012260342590313531,0.0016471250777608062,0.0005886195517131926,0.09025660814526786,0.09209615538016909,0.0014731934984248125
5.97,100.0,0.001951326679317857,0.019320610636478032,0.0004105189897458198,4.1544199641335534e-05,0.0003157345073920487,5.061939324806711e-05,0.02055129783273011,0.018487678833717797,0.00012260347805363595,0.0016471244794978815,0.0005886198038904192,0.09042678906435321,0.09226920962088368,0.0014760666558903683
5.98,100.0,0.0019513268113211181,0.01932060529905797,0.00041051884298553084,4.15441802191372e-05,0.0003157346436059806,5.061941986572144e-05,0.020551303332840085,0.018522156305129878,0.00012260352981036387,0.0016471238861365959,0.0005886200541526947,0.0905969700562428,0.09244226393456458,0.001478939814850071
5.99,100.0,0.001951326936882234,0.01932060002595947,0.00041051869739698024,4.1544160813712465e-05,0.00031573477877736787,5.061944622443303e-05,0.020551308772650868,0.018556633693365493,0.00012260358118262643,0.0016471232975636544,0.0005886203025438403,0.09076715112027842,0.09261531832056698,0.0014818129752867657
6.0,100.0,0.0019513270561578528,0.019320594815678615,0.0004105185529527526,4.1544141424691254e-05,0.0003157349129305139,5.0619472330172815e-05,0.020551314153566775,0.01859111099830454,0.00012260363217966172,0.0016471227136669894,0.0005886205491071513,0.09093733225580924,0.09278837277825341,0.0014846861371834946
6.01,100.0,0.0019513271693034728,0.019320589666726933,0.0004105184096257114,4.1544122051708544e-05,0.0003157350460894679,5.061949818884601e-05,0.02055131947697728,0.0186255882198282,0.00012260368281064637,0.0016471221343356721,0.0005886207938854296,0.09110751346219138,0.09296142730699318,0.001487559300523481
6.0200000000000005,100.0,0.001951327276473568,0.019320584577630223,0.0004105182673889781,4.1544102694404115e-05,0.00031573517827804373,5.061952380629674e-05,0.020551324744258095,0.018660065357818827,0.00012260373308470345,0.0016471215594598275,0.0005886210369210165,0.09127769473878734,0.0931344819061618,0.0014904324652901177
6.03,100.0,0.0019513273778217106,0.019320579546927397,0.00041051812621591095,4.1544083352422194e-05,0.0003157353095198389,5.0619549188312676e-05,0.020551329956772273,0.01869454241215986,0.00012260378301091012,0.0016471209889305461,0.0005886212782558254,0.09144787608496546,0.09330753657514057,0.0014933056314669533
6.04,100.0,0.0019513274735006958,0.019320574573169328,0.0004105179860800834,4.154406402541122e-05,0.00031573543983825294,5.0619574340629625e-05,0.020551335115871254,0.01872901938273575,0.00012260383259830578,0.0016471204226397988,0.0005886215179313743,0.09161805750009953,0.09348059131331608,0.0014961787990376788
6.05,100.0,0.0019513275636626661,0.01932056965491768,0.0004105178469552634,4.154404471302355e-05,0.00031573556925650666,5.06195992689362e-05,0.020551340222895984,0.018763496269431836,0.00012260388185589957,0.0016471198604803487,0.0005886217559888183,0.0917882389835682,0.09365364612007976,0.0014990519679861161
6.0600000000000005,100.0,0.0019513276484592356,0.019320564790743736,0.0004105177088153918,4.154402541491512e-05,0.0003157356977976604,5.061962397887842e-05,0.02055134527917797,0.018797973072134284,0.00012260393079267847,0.001647119302345666,0.0005886219924689825,0.09195842053475453,0.09382670099482728,0.001501925138296203
6.07,100.0,0.0019513277280416134,0.019320559979227263,0.00041051757163456125,4.1544006130745245e-05,0.0003157358254846332,5.0619648476064294e-05,0.02055135028604038,0.018832449790729965,0.00012260397941761498,0.00164711874812984,0.0005886222274123947,0.09212860215304546,0.09399975593695813,0.0015047983099519806
6.08,100.0,0.0019513278025607285,0.019320555218955315,0.0004105174353869952,4.1543986860176245e-05,0.0003157359523402215,5.061967276606852e-05,0.020551355244799105,0.01886692642510639,0.000122604027739675,0.0016471181977274927,0.0005886224608593174,0.09229878383783129,0.09417281094587515,0.0015076714829375813
6.09,100.0,0.0019513278721673536,0.019320550508521106,0.0004105173000470263,4.154396760287322e-05,0.00031573607838711754,5.061969685443704e-05,0.02055136015676387,0.01890140297515159,0.00012260407576782575,0.0016471176510336933,0.0005886226928497815,0.09246896558850524,0.094345866020984,0.0015105446572372147
6.1000000000000005,100.0,0.0019513279370122298,0.019320545846522822,0.00041051716558907544,4.1543948358503725e-05,0.00031573620364792876,5.061972074669171e-05,0.02055136502323929,0.018935879440754044,0.00012260412351104341,0.00164711710794387,0.0005886229234236178,0.09263914740446294,0.0945189211616927,0.001513417832835155
6.11,100.0,0.0019513279972461894,0.01932054123156247,0.00041051703198763064,4.154392912673749e-05,0.00031573632814519597,5.061974444833489e-05,0.02055136984552597,0.018970355821802575,0.00012260417097832116,0.001647116568353724,0.0005886231526204903,0.09280932928510181,0.09469197636741107,0.0015162910097157266
6.12,100.0,0.0019513280530202815,0.019320536662244724,0.00041051689921722546,4.1543909907246146e-05,0.0003157364519014125,5.061976796485408e-05,0.020551374624921563,0.01900483211818627,0.0001226042181786769,0.0016471160321591427,0.0005886233804799288,0.09297951122982076,0.09486503163755032,0.0015191641878632934
6.13,100.0,0.0019513281044858954,0.019320532137175734,0.00041051676725241827,4.154389069970293e-05,0.0003157365749390429,5.061979130172655e-05,0.020551379362721885,0.019039308329794363,0.00012260426512116112,0.001647115499256113,0.0005886236070413614,0.0931496932380195,0.09503808697152251,0.0015220373672622438
6.140000000000001,100.0,0.0019513281517948853,0.019320527654962005,0.00041051663606777054,4.154387150378238e-05,0.00031573669728054147,5.061981446442395e-05,0.020551384060221972,0.019073784456516175,0.00012260431181486473,0.0016471149695406354,0.0005886238323441472,0.09331987530909816,0.0952111423687401,0.0015249105478969784
6.15,100.0,0.0019513281950996936,0.019320523214209205,0.000410516505637826,4.154385231916007e-05,0.00031573681894837136,5.0619837458416935e-05,0.020551388718717176,0.01910826049824099,0.00012260435826892696,0.0016471144429086354,0.0005886240564276086,0.09349005744245674,0.09538419782861542,0.0015277837297518965
6.16,100.0,0.0019513282345534758,0.019320518813521006,0.0004105163759370894,4.1543833145512316e-05,0.0003157369399650232,5.0619860289179796e-05,0.020551393339504235,0.01914273645485798,0.00012260440449254304,0.0016471139192558793,0.0005886242793310645,0.0936602396374946,0.09555725335056019,0.0015306569128113832
6.17,100.0,0.0019513282703102245,0.019320514451497937,0.00041051624694000494,4.1543813982515876e-05,0.0003157370603530338,5.061988296219507e-05,0.020551397923882362,0.01917721232625611,0.00012260445049497217,0.0016471133984778856,0.0005886245010938627,0.09383042189361002,0.09573030893398503,0.001533530097059797
6.18,100.0,0.001951328302524893,0.019320510126736214,0.0004105161186209356,4.154379482984768e-05,0.00031573718013500496,5.061990548295817e-05,0.02055140247315433,0.01921168811232405,0.00012260449628554538,0.0016471128804698392,0.0005886247217554122,0.0940006042101996,0.09590336457829901,0.0015364032824814553
6.19,100.0,0.0019513283313535201,0.01932050583782657,0.0004105159909541415,4.1543775687184534e-05,0.00031573729933362236,5.061992785698202e-05,0.020551406988627556,0.019246163812950065,0.00012260454187367322,0.0016471123651265046,0.0005886249413552164,0.09417078658665785,0.09607642028290908,0.0015392764690606228
6.2,100.0,0.0019513283528990158,0.0193205016161995,0.00041051586451551297,4.1543756560588454e-05,0.0003157374174470886,5.061994996624264e-05,0.020551411441527577,0.019280639430596866,0.00012260458701905653,0.0016471118548037047,0.0005886251590566696,0.09434096903629016,0.09624947606084343,0.0015421496571399592
6.21,100.0,0.0019513283680674994,0.019320497454375106,0.00041051573916808993,4.1543737448557764e-05,0.00031573753459503606,5.061997183908358e-05,0.020551415838721866,0.019315114964676895,0.00012260463177734616,0.001647111348941241,0.0005886253750611214,0.09451115155591987,0.09642253190899146,0.0015450228466374902
6.22,100.0,0.0019513283792144027,0.019320493333134653,0.000410515614559852,4.154371834730938e-05,0.0003157376510845733,5.06199935480042e-05,0.020551420197830437,0.019349590413682376,0.0001226046762935017,0.0016471108460991775,0.0005886255898830279,0.09468133413739806,0.09659558781937376,0.0015478960373431364
6.23,100.0,0.0019513283864160391,0.019320489251726483,0.00041051549067709804,4.1543699256651095e-05,0.00031573776692787073,5.062001509603381e-05,0.020551424519556997,0.019384065777553257,0.0001226047205720745,0.0016471103462215246,0.0005886258035441579,0.09485151678039848,0.09676864379167073,0.0015507692292483608
6.24,100.0,0.0019513283897468828,0.019320485209416375,0.00041051536750644435,4.154368017639472e-05,0.00031573788213681776,5.062003648613427e-05,0.020551428804588993,0.01941854105623087,0.00012260476461751626,0.0016471098492535912,0.0005886260160657717,0.09502169948460237,0.09694169982557013,0.0015536424223448195
6.25,100.0,0.0019513283892796287,0.019320481205486902,0.00041051524503481294,4.154366110635589e-05,0.0003157379967230333,5.0620057721202695e-05,0.020551433053598217,0.0194530162496579,0.0001226048084341829,0.001647109355141937,0.0005886262274686393,0.09519188224969828,0.09711475592076686,0.0015565156166243573
6.26,100.0,0.0019513283850852536,0.01932047723923678,0.00041051512324941964,4.1543642046353886e-05,0.00031573811069787603,5.0620078804074126e-05,0.020551437267241426,0.019487491357778313,0.0001226048520263386,0.0016471088638343244,0.0005886264377730593,0.0953620650753817,0.09728781207696263,0.001559388812078998
6.2700000000000005,100.0,0.001951328377233076,0.019320473309980227,0.00041051500213776265,4.1543622996211455e-05,0.0003157382240724552,5.0620099737524175e-05,0.02055144144616093,0.019521966380537322,0.00012260489539815946,0.0016471083752796708,0.0005886266469988783,0.09553224796135482,0.09746086829386573,0.0015622620087009384
6.28,100.0,0.0019513283657908152,0.019320469417046324,0.0004105148816876107,4.154360395575461e-05,0.0003157383368576407,5.062012052427175e-05,0.02055144559098522,0.019556441317881316,0.0001226049385537376,0.001647107889428001,0.0005886268551655087,0.09570243090732619,0.09763392457119063,0.0015651352064825386
6.29,100.0,0.0019513283508246534,0.019320465559778375,0.0004105147618869913,4.154358492481244e-05,0.0003157384490640742,5.062014116698167e-05,0.02055144970232956,0.01959091616975782,0.00012260498149708503,0.001647107406230399,0.0005886270622919485,0.09587261391301055,0.09780698090865791,0.0015680084054163178
6.3,100.0,0.001951328332399294,0.019320461737533247,0.00041051464272417906,4.154356590321695e-05,0.0003157385607021789,5.0620161668267376e-05,0.020551453780796588,0.019625390936115435,0.0001226050242321374,0.0016471069256389604,0.0005886272683967992,0.09604279697812844,0.09798003730599382,0.0015708816054949446
6.3100000000000005,100.0,0.0019513283105780232,0.019320457949680746,0.00041051452418768404,4.154354689080283e-05,0.0003157386717821705,5.062018203069359e-05,0.020551457826976954,0.019659865616903808,0.00012260506676275802,0.0016471064476067446,0.0005886274734982856,0.096212980102406,0.09815309376293009,0.0015737548067112307
6.32,100.0,0.0019513282854227692,0.01932045419560295,0.00041051440626623995,4.154352788740731e-05,0.0003157387823140676,5.062020225677899e-05,0.0205514618414499,0.01969434021207354,0.00012260510909274175,0.001647105972087727,0.0005886276776142735,0.09638316328557461,0.09832615027920356,0.0015766280090581217
6.33,100.0,0.0019513282569941627,0.0193204504746936,0.0004105142889487924,4.154350889286995e-05,0.0003157388923077021,5.062022234899889e-05,0.020551465824783864,0.019728814721576175,0.00012260515122581886,0.001647105499036751,0.0005886278807622895,0.09655334652737066,0.09849920685455604,0.0015795012125286922
6.34,100.0,0.0019513282253515972,0.019320446786357415,0.0004105141722244874,4.154348990703245e-05,0.0003157390017727297,5.0620242309787896e-05,0.020551469777537114,0.019763289145364116,0.00012260519316565892,0.00164710502840948,0.000588628082959539,0.09672352982753527,0.09867226348873391,0.0015823744171161367
6.3500000000000005,100.0,0.001951328190553289,0.019320443130009482,0.00041051405608265936,4.154347092973848e-05,0.0003157391107186404,5.0620262141542577e-05,0.02055147370025833,0.0197977634833906,0.00012260523491587467,0.00164710456016235,0.0005886282842229258,0.09689371318581398,0.09884532018148792,0.001585247622813763
6.36,100.0,0.0019513281526563379,0.019320439505074602,0.00041051394051281947,4.154345196083348e-05,0.00031573921915476925,5.062028184662418e-05,0.020551477593487223,0.019832237735609617,0.00012260527648002604,0.0016471040942525222,0.0005886284845690702,0.09706389660195648,0.09901837693257286,0.0015881208296149834
6.37,100.0,0.001951328111716786,0.01932043591098663,0.00041051382550464423,4.154343300016449e-05,0.00031573932709030633,5.0620301427361234e-05,0.020551481457755143,0.01986671190197589,0.00012260531786162387,0.0016471036306378334,0.0005886286840143281,0.09723408007571636,0.09919143374174733,0.0015909940375133092
6.38,100.0,0.0019513280677896795,0.01932043234718786,0.00041051371104796334,4.154341404757992e-05,0.0003157394345343076,5.062032088605229e-05,0.020551485293585678,0.019901185982444784,0.00012260535906413392,0.0016471031692767502,0.0005886288825748099,0.09740426360685077,0.09936449060877346,0.0015938672465023419
