t,V,A,D,A_,D_,m,m_1,h,n,h_1,n_1
4.91,-6.948993300017166,0.2738417570693037,1.1028523905563399e-05,0.7261467485970152,4.658097744554875e-07,0.1627491285456209,0.015317702010612546,1.5539126882919686e-06,0.8853176751726237,0.004802860159057849,0.9693404513128905
4.92,-7.09668439714519,0.2732386831966453,1.1416641684277512e-05,0.7267494152921381,4.848695313672452e-07,0.16214790397235607,0.015161380322897567,1.553227553181457e-06,0.8850323241678972,0.004812409945044146,0.9693586686486642
4.93,-7.244201819290496,0.27263758261840043,1.1818224068575205e-05,0.7273500944517555,5.047057744694484e-07,0.16154930239660964,0.015006736036027377,1.5525434002861189e-06,0.8847453357388271,0.004821954004177038,0.9693767001985676
4.94,-7.391544801139137,0.2720384483764343,1.2233729191048333e-05,0.7279487925506402,5.253437334732017e-07,0.16095329795729277,0.014853753480575695,1.5518602498888796e-06,0.8844567299294459,0.004831492269256502,0.9693945479671368
4.95,-7.538712582599997,0.27144127351839253,1.2663624890143012e-05,0.72854551604671,5.468100063404468e-07,0.1603598649352419,0.014702417058569586,1.5511781226660594e-06,0.8841665266502833,0.0048410246727191185,0.9694122139344096
4.96,-7.685704410688228,0.2708460511003297,1.3108391614692733e-05,0.7291402713780307,5.69130023877117e-07,0.1597689778031834,0.014552711268723073,1.5504970398053204e-06,0.8838747456333661,0.004850551146507457,0.9694297000468965
4.97,-7.832519541333588,0.2702527741884527,1.356852606664842e-05,0.7297330649555324,5.923299472734278e-07,0.15918061127544733,0.014404620731429093,1.549817023153188e-06,0.8835814063845089,0.00486007162194405,0.9694470082091909
4.98,-7.979157237718934,0.2696614358514151,1.4044544401628378e-05,0.7303239031539792,6.16450203074926e-07,0.15859474027297293,0.014258130170850125,1.549138095311254e-06,0.8832865281978884,0.004869586029846693,0.9694641402933504
4.99,-8.12561677066638,0.26907202916210826,1.4536981484926096e-05,0.730912792314069,6.415423368763271e-07,0.15801133993144334,0.014113224419081421,1.5484602796138152e-06,0.8829901301526554,0.004879094300501638,0.969481098136716
5.0,-8.271897420401196,0.2684845472058413,1.5046387494003972e-05,0.7314997387520182,6.676546454298518e-07,0.15743038563843356,0.013969888435162354,1.5477836000257462e-06,0.8826922310974635,0.004888596363541205,0.9694978835319532
5.01,-8.417998475633956,0.26789898307608495,1.5573329686394106e-05,0.7320847487545746,6.94839653013329e-07,0.15685185301408053,0.01382810729518383,1.547108081195642e-06,0.8823928496585198,0.004898092148007469,0.969514498232234
5.0200000000000005,-8.563919231109857,0.26731532986672224,1.611839337864403e-05,0.7326678285840372,7.231558608996283e-07,0.15627571785240765,0.013687866162003976,1.5464337484867383e-06,0.8820920042771141,0.004907581582526146,0.9695309439636602
5.03,-8.709658985759473,0.2667335806662023,1.6682182684991037e-05,0.7332489844820443,7.526690674384976e-07,0.1557019560770507,0.013549150262396841,1.5457606280002435e-06,0.8817897132379376,0.0049170645954377925,0.9695472224346373
5.04,-8.855217048493168,0.2661537285758605,1.7265318202781078e-05,0.7338282226577041,7.834482316786115e-07,0.15513054387998745,0.01341194495865532,1.5450887465022303e-06,0.8814859945803495,0.004926541114386689,0.9695633353065016
5.05,-9.000592735817541,0.26557576670238264,1.78684379645705e-05,0.7344055492924769,8.155671748645765e-07,0.1545614576644715,0.013276235719137336,1.5444181314537085e-06,0.8811808661348768,0.00493601106648995,0.9695792842056031
5.0600000000000005,-9.145785371635695,0.26499968815375813,1.8492201205367717e-05,0.7349809705543455,8.490906901160532e-07,0.1539946740433929,0.01314200811722852,1.5437488111425333e-06,0.880874345513271,0.004945474378359011,0.9695950707245268
5.07,-9.290794286891993,0.2644254860299394,1.913729737739993e-05,0.7355544926316528,8.840410294179209e-07,0.1534301698383386,0.013009247830396716,1.5430808149992227e-06,0.8805664500826588,0.00495493097614241,0.9696106964243955
5.08,-9.435618820211994,0.2638531534396684,1.9804429910536477e-05,0.7361261216721449,9.204582753534043e-07,0.1528679220812853,0.012877940641895241,1.5424141730280308e-06,0.8802571970121074,0.004964380785448713,0.9696261628307213
5.09,-9.580258317697622,0.2632826834950913,2.0494321409676964e-05,0.7366958638024786,9.583810194591222e-07,0.15230790801405783,0.012748072440217788,1.5417489159890277e-06,0.8799466032577217,0.004973823731371182,0.9696414714347332
5.1000000000000005,-9.72471213147613,0.26271406927346197,2.1207751306453766e-05,0.7372637251354937,9.978397370568775e-07,0.15175010507389722,0.012619629208690602,1.541085076799246e-06,0.8796346854662545,0.004983259738706968,0.9696566236988785
5.11,-9.868979621501575,0.2621473038646915,2.1945509096380965e-05,0.7378297117638782,1.038862333066057e-06,0.15119449091159637,0.012492597038528794,1.540422688790828e-06,0.8793214600945882,0.00499268873168406,0.9696716210500727
5.12,-10.013060156888246,0.2615823804065389,2.270835972999457e-05,0.7383938297554837,1.0814782464208356e-06,0.15064104340492132,0.01236696213849911,1.5397617844218954e-06,0.8790069434981631,0.005002110633759202,0.9696864648747048
5.13,-10.15695311316773,0.2610192920122177,2.3497114809117883e-05,0.7389560851629656,1.125710006591432e-06,0.15008974063100075,0.012242710815041871,1.5391023979285096e-06,0.878691151749066,0.005011525368033616,0.9697011565289135
5.14,-10.300657873292849,0.2604580317968922,2.431260652841245e-05,0.7395164840202543,1.171576323970372e-06,0.1495405608764317,0.012119829479546523,1.538444564354032e-06,0.8783741007026115,0.00502093285710084,0.9697156973348257
5.15,-10.444173827637659,0.25989859287767797,2.5155687675378093e-05,0.7400750323425554,1.219092089872493e-06,0.1489934826372794,0.01199830464835163,1.5377883195491228e-06,0.8780558059973416,0.005030333023046728,0.9697300885805563
5.16,-10.587500373997415,0.2593409683736416,2.6027231630352634e-05,0.74063173612635,1.2682683765349249e-06,0.14844848461907773,0.011878122942744908,1.5371337001717418e-06,0.877736283055026,0.0050397257874494564,0.9697443315202089
5.17,-10.730636909929032,0.2587851511861561,2.6928350310332863e-05,0.7411866008038039,1.3196597281137136e-06,0.14790554563592248,0.011759271020858468,1.5364807515316967e-06,0.8774155465953407,0.005049111072687741,0.9697584273909982
5.18,-10.873582849121416,0.2582311344683334,2.785992837139923e-05,0.7417396324088235,1.3731944701718713e-06,0.14736464482613215,0.011641735723224743,1.5358295108249843e-06,0.8770936116731146,0.0050584887991448535,0.9697723773766542
5.19,-11.016337611956038,0.25767891135434073,2.8822891796355224e-05,0.7422908369046859,1.4288491752195782e-06,0.1468257615278938,0.011525503988846187,1.5351800168011855e-06,0.876770493080234,0.005067858886820845,0.9697861826285245
5.2,-11.158900624642394,0.2571284749346116,2.9818232492198597e-05,0.7428402201224635,1.4867104308101424e-06,0.146288875267875,0.011410562847508939,1.5345323106488113e-06,0.8764462052908677,0.005077221255480184,0.9697998442675061
5.21,-11.301271320708612,0.2565798182985871,3.084696587901087e-05,0.7433877878671933,1.546868338611511e-06,0.14575396578085945,0.011296899433035692,1.5338864344687823e-06,0.8761207625559096,0.00508657582439719,0.9698133633807141
5.22,-11.443449141001407,0.25603293453471665,3.191013088995697e-05,0.743933545917877,1.6094165144062516e-06,0.14522101300974719,0.011184500983285732,1.533242431274428e-06,0.8757941789029784,0.0050959225123560275,0.9698267410214811
5.23,-11.5854335328079,0.25548781670256554,3.3008817943357407e-05,0.7444775000237892,1.6744556999762547e-06,0.14468999708993274,0.01107335483025255,1.5326003459938263e-06,0.8754664680842427,0.005105261237830846,0.969839978209235
5.24,-11.727223938109967,0.2549444574597749,3.414454305394729e-05,0.7450196558550989,1.7421420700974668e-06,0.14416089814037292,0.010963448267625096,1.531960238875548e-06,0.8751376428786168,0.0051145919213950106,0.969853075927854
5.25,-11.868819826167046,0.2544028500968899,3.531821003347163e-05,0.7455600191398469,1.8125532270291164e-06,0.1436336968431733,0.01085476891817815,1.5313221483005922e-06,0.8748077170274992,0.0051239144790377975,0.9698660351302278
5.26,-12.010220665354957,0.2538629876429617,3.6531007456847605e-05,0.7460985955455574,1.8858040209778235e-06,0.14310837394265366,0.01074730441623818,1.5306861229238928e-06,0.8744767035617199,0.005133228827940748,0.9698788567343161
5.2700000000000005,-12.151425931218435,0.253324863121295,3.7784152180089096e-05,0.7466353907130893,1.9620134319329807e-06,0.1425849103885873,0.010641042498480306,1.530052212483647e-06,0.8741446152799409,0.005142534884825959,0.9698915416242746
5.28,-12.29243510647108,0.25278846954944817,3.9078889340306253e-05,0.7471704102566372,2.041304569666726e-06,0.14206328733620105,0.01053597100392834,1.5294204678013166e-06,0.8738114647486553,0.005151832565956075,0.9699040906504566
5.29,-12.433247680995429,0.2522537999392333,4.0416492355706173e-05,0.7477036597637317,2.123804673733983e-06,0.14154348614617507,0.010432077873954735,1.5287909407816268e-06,0.8734772643021875,0.005161121787134297,0.9699165046294117
5.3,-12.573863147198017,0.2517208471206539,4.179844227999782e-05,0.748235144813146,2.209623913233115e-06,0.14102548827270336,0.010329351084600109,1.5281636906556323e-06,0.8731420257940071,0.00517040246491382,0.9699287843259227
5.3100000000000005,-12.714281000408144,0.25118960375702054,4.322641240452258e-05,0.7487648709733602,2.298857206881194e-06,0.14050927527310403,0.010227778652383722,1.5275387834447388e-06,0.872805760618079,0.005179674516494,0.969940930454547
5.32,-12.854500756727175,0.25066006302151744,4.470157903951245e-05,0.7492928437337432,2.391665690777457e-06,0.13999482923797812,0.010127348894384488,1.5269162679700066e-06,0.8724684806645085,0.005188937855072738,0.969952943748649
5.33,-12.994521932834722,0.2501322178317667,4.622540126356343e-05,0.7498190685824098,2.488184549630521e-06,0.1394821323045482,0.010028050133997603,1.5262962029940894e-06,0.8721301972383696,0.005198192395104578,0.9699648248823005
5.34,-13.134344052421913,0.249606061093679,4.7799372513074106e-05,0.7503435509814166,2.5885523796465147e-06,0.13897116681169758,0.009929870794673858,1.5256786485744265e-06,0.8717909214041418,0.005207438050625591,0.9699765744951613
5.3500000000000005,-13.273966646191418,0.24908158570145342,4.94250205822459e-05,0.7508662963667628,2.6929111885290945e-06,0.13846191529997043,0.00983279939991961,1.5250636660632424e-06,0.8714506639857105,0.005216674735253381,0.9699881931924795
5.36,-13.413389251857392,0.24855878453757765,5.110390762308247e-05,0.7513873101483893,2.801406395479408e-06,0.1379543605115719,0.00973682457329683,1.5244513181075473e-06,0.8711094355663662,0.005225902362187075,0.9699996815450914
5.37,-13.552611407514851,0.24803765016779442,5.2837946468006036e-05,0.7519065976826781,2.9142030435300564e-06,0.13744848517719804,0.009641934914093852,1.5238416797980207e-06,0.8707672461870319,0.005235120846490394,0.9700110400268684
5.38,-13.691632658648748,0.2475181751635447,5.462906625323353e-05,0.7524241643015226,3.0314686618975943e-06,0.13694427224137234,0.009548119128750662,1.5232348268838092e-06,0.8704241056652599,0.005244330102678283,0.9700222690808401
5.39,-13.830452568869768,0.24700035259584452,5.6478700263515086e-05,0.752940015356856,3.153347016730329e-06,0.13644170520758725,0.009455366232159187,1.5226308177214607e-06,0.8700800240838301,0.0052535300410204286,0.9700333692204737
5.4,-13.969070701959795,0.24648417520932192,5.838864246392698e-05,0.7534541561461826,3.280002010528566e-06,0.13594076756108714,0.009363665211007332,1.5220297234636429e-06,0.8697350109736149,0.005262720573723282,0.9700443408602939
5.41,-14.107486628656082,0.245969635734312,6.0360723854578875e-05,0.7539665919407162,3.411601094504966e-06,0.13544144298697325,0.009273005150986332,1.521431616652169e-06,0.8693890756223384,0.005271901612594144,0.9700551843798841
5.42,-14.245699926630001,0.24545672688587533,6.239681348799301e-05,0.7544773279852914,3.548315320727815e-06,0.13494371536951774,0.009183375236390831,1.5208365712538548e-06,0.8690422270736051,0.005281073069048513,0.9700659001236855
5.43,-14.383710180465672,0.24494544136281735,6.449881948648176e-05,0.7549863694982757,3.690319394264186e-06,0.1344475687914782,0.009094764749719035,1.520244662696377e-06,0.8686944741259301,0.005290234854117427,0.9700764884007954
5.44,-14.521516968810323,0.24443577107349868,6.666950509013364e-05,0.7554937213756833,3.838045699995747e-06,0.13395298699974778,0.009007162767952994,1.5196559963338429e-06,0.8683458248950411,0.005299386884421453,0.9700869492558917
5.45,-14.65911989521865,0.24392770899524033,6.891052866116067e-05,0.7559993889027927,3.99157327630955e-06,0.13345995468869828,0.008920558891964657,1.5190706390790376e-06,0.8679962878636999,0.005308529067821909,0.9700972830197179
5.46,-14.796518564400559,0.24342124774299062,7.122395241977946e-05,0.7565033772068657,4.151097692925484e-06,0.132968456512273,0.00883494268500703,1.5184886720311767e-06,0.8676458710728333,0.0053176613144658704,0.9701074898854886
5.47,-14.933712586695272,0.24291637983930356,7.361195784630384e-05,0.7570056913607164,4.316842101414545e-06,0.13247847727031606,0.008750303778608262,1.517910180548995e-06,0.867294582273608,0.005326783534702582,0.9701175699888938
5.48,-15.07070157905959,0.24241309777420725,7.607678255766989e-05,0.7575063364059013,4.489037300175737e-06,0.13199000194988475,0.00866663189604224,1.5173352520492595e-06,0.8669424289608282,0.005335895638621247,0.97012752342591
5.49,-15.207485165037417,0.24191139400367492,7.862072190245717e-05,0.7580053173524214,4.667921966580972e-06,0.1315030157241858,0.008583916851713771,1.5167639760627749e-06,0.8665894183716565,0.005344997536062593,0.9701373502524363
5.5,-15.344062974729427,0.24141126094809573,8.124613055591231e-05,0.7585026391784238,4.853742889120122e-06,0.13101750395151127,0.008502148550543693,1.5161964442903913e-06,0.866235557484333,0.005354089136630446,0.9701470504839315
5.51,-15.480434644762592,0.24091269099074575,8.395542411497033e-05,0.7589983068299038,5.046755199545918e-06,0.130533452174175,0.008421316987354053,1.5156327506590113e-06,0.8658808530168959,0.005363170349703305,0.9701566240950501
5.5200000000000005,-15.616599818259784,0.2404156764762588,8.675108069327725e-05,0.7594923252204067,5.247222605018952e-06,0.13005084611744852,0.008341412246253233,1.5150729913775968e-06,0.8655253114259004,0.005372241084445911,0.9701660710192797
5.53,-15.752558140843222,0.2399202091300666,8.963627421975779e-05,0.7599846990728775,5.455522799348263e-06,0.12956967131362043,0.008262424299116914,1.5145172887431112e-06,0.8651689390840966,0.005381301254738235,0.9701753908437009
5.54,-15.888309270619251,0.23942628151903264,9.261328086228622e-05,0.7604754333179695,5.671882097956663e-06,0.12908991404756803,0.008184343512294481,1.513965731223433e-06,0.864811741827249,0.005390350766769639,0.9701845835784937
5.55,-16.023852869612234,0.23893388580375638,9.568484014932206e-05,0.7609645327540238,5.8966020321866075e-06,0.12861156054889847,0.008107160213616313,1.5134184246270044e-06,0.864453725337999,0.0053993895296335125,0.9701936490004331
5.5600000000000005,-16.15918860615309,0.23844301409019833,9.885377128533642e-05,0.7614520021430451,6.12999543211478e-06,0.12813459721952453,0.008030864814311551,1.5128754776736168e-06,0.8640948950354398,0.005408417452339685,0.9702025868384705
5.57,-16.29431615486395,0.23795365843036004,0.00010212297233599369,0.7619378462110065,6.372386257456984e-06,0.12765901063403104,0.007955447809159702,1.512337001959817e-06,0.863735256073152,0.005417434443807236,0.9702113967745335
5.58,-16.429235196625292,0.23746581082038648,0.00010549542222507843,0.7624220696474505,6.624109896630364e-06,0.12718478753837223,0.007880899775747916,1.511803112030024e-06,0.8633748133380384,0.005426440412879198,0.9702200784429692
5.59,-16.563945418542964,0.23697946319866867,0.00010897418273141946,0.7629046771050914,6.88551346581541e-06,0.1267119148485696,0.007807211373728345,1.5112739254476468e-06,0.8630135714491571,0.005435435268337253,0.970228631429986
5.6000000000000005,-16.698446513915247,0.23649460744394615,0.00011256240048581549,0.7633856731994154,7.156956108018102e-06,0.12624037964940954,0.007734373344075468,1.5107495628662e-06,0.8626515347565555,0.005444418918916437,0.9702370552730968
5.61,-16.832738183173248,0.23601123537290977,0.00011626331252672394,0.76386506250282,7.438811696730598e-06,0.1257701692062357,0.007662376517399348,1.5102301480612778e-06,0.8622887074084379,0.005453391273281114,0.9702453494461528
5.62,-16.96682014551548,0.2355293387323116,0.00012008029095517432,0.7643428494787268,7.731497958292618e-06,0.1253012711206091,0.0075912119217538205,1.5097158075324474e-06,0.8619250941690972,0.0054623522395755,0.9702535131860807
5.63,-17.10069210519381,0.23504890921436616,0.00012401672178866303,0.7648190386702305,8.03539356523645e-06,0.12483367287589384,0.007520870468534357,1.5092066719288966e-06,0.8615606980532153,0.0054713017267783255,0.9702615459908851
5.64,-17.234353781551,0.23456993843940874,0.000128076116900269,0.7652936345309188,8.35091272147642e-06,0.12436736224049354,0.007451343231502974,1.5087028749112252e-06,0.8611955224357541,0.005480239643521216,0.9702694471739763
5.65,-17.36780490014697,0.23409241795853855,0.00013226208369218696,0.7657666414740962,8.678483620987223e-06,0.12390232714761311,0.007382621363792902,1.508204553578109e-06,0.8608295704301309,0.005489165898455117,0.9702772159944787
5.66,-17.50104519273531,0.23361633925171663,0.0001365783271274347,0.7662380638723324,9.018548770368581e-06,0.1234385556940845,0.007314696097254452,1.5077118485370333e-06,0.86046284488772,0.00549808040026461,0.9702848516565313
5.67,-17.634074397239925,0.23314169372586305,0.0001410286517615639,0.7667079060570097,9.371565311410185e-06,0.12297603613919222,0.0072475587418008225,1.5072249039750287e-06,0.8600953483973548,0.0055069830576822435,0.9702923533085912
5.68,-17.766892257731563,0.23266847271295488,0.00014561696377436757,0.7671761723178719,9.738005343656353e-06,0.122514756903499,0.007181200684753964,1.506743867729405e-06,0.8597270832848288,0.005515873779502844,0.9702997200427341
5.69,-17.899498524404407,0.23219666746812376,0.00015034727300158933,0.7676428669025719,1.011835624697086e-05,0.12205470656767145,0.007115613390190414,1.5062688913584857e-06,0.8593580516123976,0.005524752474597849,0.9703069508939568
5.7,-18.031892956077897,0.2317262691984677,0.00015522367014545547,0.7681079940090864,1.0513122244195297e-05,0.12159587391955877,0.0070507884294146814,1.505800129686272e-06,0.8589882553404368,0.005533619051634416,0.9703140448081725
5.71,-18.164075329874652,0.23125726917914147,0.00016025023345207632,0.7685715577578618,1.0922829487722024e-05,0.12113824813838908,0.006986717599886168,1.5053377388521902e-06,0.8586176969498914,0.0055424734179557,0.9703210005212457
5.72,-18.296045405902092,0.23078965832217657,0.00016543137765808136,0.7690335622910579,1.134800904980073e-05,0.1206818181191848,0.006923392489508966,1.5048818837345106e-06,0.858246377175389,0.005551315483721053,0.9703278169958462
5.73,-18.42780296060479,0.2303234275805146,0.00017077152797090016,0.7694940116778215,1.1789213634919856e-05,0.1202265731093275,0.006860804887377582,1.5044327310682e-06,0.8578742971478949,0.005560145158018812,0.9703344930069905
5.74,-18.559347776667348,0.2298585678235836,0.0001762752211145211,0.7699529099422879,1.2247012955518331e-05,0.11977250251489827,0.006798946658952117,1.5039904516142097e-06,0.8575014577473571,0.005568962350058196,0.9703410272662263
5.75,-18.690679643002756,0.2293950698355377,0.00018194710724627462,0.7704102610630971,1.2721994060292537e-05,0.11931959589972649,0.006737809745548206,1.5035552202277734e-06,0.8571278596029588,0.0055777669691822645,0.9703474184207904
5.76,-18.821798354740594,0.22893292431349707,0.0001877919518736112,0.7708660689729082,1.3214761662502875e-05,0.11886784298443905,0.00667738616382701,1.5031272159267057e-06,0.8567535030933705,0.005586558924880872,0.9703536650527644
5.7700000000000005,-18.952703713215328,0.22847212186578778,0.00019381463777088287,0.7713203375579146,1.372593846828059e-05,0.11841723364550936,0.006617668005285178,1.502706621959702e-06,0.8563783883470029,0.0055953381268036215,0.9703597656782325
5.78,-19.083395525954526,0.2280126530101818,0.00020002016689612095,0.771773070657359,1.4256165504934307e-05,0.11796775791430657,0.006558647435744841,1.5022936258746363e-06,0.856002515242259,0.00560410448477282,0.9703657187464374
5.79,-19.213873608686402,0.22755450811567687,0.0002064137330514376,0.7722242720093656,1.4806141848320796e-05,0.11751940599500514,0.006500316710371466,1.501888422609251e-06,0.8556258835607073,0.005612857908904765,0.9703715225625666
5.8,-19.344137787844417,0.22709767733037486,0.00021300081196270627,0.7726739451835535,1.5376674051494077e-05,0.11707216828713911,0.006442668192515238,1.501491218326055e-06,0.855248493177908,0.005621598309757696,0.9703771751917319
5.8100000000000005,-19.47418788560617,0.22664215099772703,0.0002197866394380144,0.773122093978,1.5968384777612398e-05,0.11662603524501293,0.006385694238238307,1.5011022081040085e-06,0.8548703429315025,0.0056303255975427334,0.970382675023552
5.82,-19.60402373519366,0.22618791922662898,0.00022677674974751975,0.7735687220116672,1.6582011899268417e-05,0.11618099751977598,0.0063293873135561295,1.5007215989262224e-06,0.8544914317810924,0.005639039682958304,0.9703880201921682
5.83,-19.733645176084742,0.2257349720232278,0.00023397681018109056,0.7740138328509142,1.721831561989239e-05,0.1157370459138521,0.0062737399571927924,1.5003496025981446e-06,0.8541117584467249,0.005647740476946828,0.9703932087560749
5.84,-19.8630520540074,0.2252832992889928,0.00024139262317684807,0.7744574300088531,1.7878078919996186e-05,0.11529417138004534,0.006218744780117486,1.499986435824906e-06,0.8537313214096042,0.005656427890707993,0.9703982386970476
5.8500000000000005,-19.992244220934072,0.22483289081878674,0.00024903012844971237,0.7748995169447026,1.8562108003417627e-05,0.11485236502064533,0.006164394465080947,1.4996323202886669e-06,0.8533501189128007,0.005665101835712039,0.970403107919071
5.86,-20.121221535075932,0.2243837362989364,0.0002568954051199445,0.7753400970631419,1.927123274356449e-05,0.114411618086533,0.006110681766151935,1.4992874827259635e-06,0.8529681489619623,0.00567376222371303,0.9704078142472674
5.87,-20.24998386087724,0.22393582530530348,0.00026499467384169534,0.7757791737136659,2.00063071296591e-05,0.11397192197628588,0.0060575995082536496,1.498952155005052e-06,0.8525854093260237,0.005682408966762138,0.970412355426825
5.88,-20.378531069860692,0.22348914707191184,0.0002733345566216276,0.7762167500448057,2.076832660029519e-05,0.1135332681965499,0.006005140569908091,1.4986265829588098e-06,0.8522018976468655,0.005691041977965519,0.9704167289793775
5.89,-20.50686304059555,0.22304369049606784,0.000281922071030092,0.776652829007942,2.1558424898391763e-05,0.11309564836233503,0.005953297883288442,1.4983110261930696e-06,0.8518176114366766,0.005699661171474707,0.970420932206311
5.9,-20.634979655143663,0.22259944509306445,0.0002907635579269808,0.7770874139617734,2.237738717215884e-05,0.11265905435761601,0.005902064503767876,1.4980057216589192e-06,0.8514325476244202,0.00570826645939542,0.9704249627820313
5.91,-20.76288080314814,0.22215639989039265,0.00029986592334406984,0.7775205079734292,2.3226212769300396e-05,0.11222347814808854,0.005851433528668726,1.4977109258532396e-06,0.851046703080697,0.005716857755383097,0.9704288180670845
5.92,-20.89056638049431,0.22171454378530173,0.000309236236867719,0.7779521140452182,2.4105932545563306e-05,0.11178891184096226,0.005801398123108601,1.497426901177954e-06,0.8506600744477563,0.005725434973489557,0.97043249533043
5.93,-21.01803628930586,0.22127386554236797,0.00031888173433166955,0.7783822351136643,2.501760956692588e-05,0.11135534768398168,0.005751951519500086,1.4971539160365443e-06,0.850272658140445,0.0057339980281779085,0.970435991748056
5.94,-21.145290437941032,0.22083435379106292,0.00032880982050984686,0.7788108740485437,2.5962339811786877e-05,0.11092277806444678,0.005703087017050421,1.4968922449305701e-06,0.8498844503471562,0.005742546834337461,0.9704393044015961
5.95,-21.272328740988726,0.2203959970233221,0.00033902807180915786,0.7792380336519207,2.6941252873153977e-05,0.11049119550823389,0.005654797981261199,1.4966421685561858e-06,0.8494954470307785,0.00575108130729863,0.970442430276945
5.96,-21.399151119264772,0.21995878359111318,0.00034954423896229697,0.7796637166571853,2.7955512660833123e-05,0.11006059267881613,0.005607077843428021,1.4964039739006585e-06,0.8491056439296438,0.005759601362847851,0.9704453662628749
5.97,-21.52575750151302,0.21952270140930205,0.0003603665866989589,0.7800879255628606,2.9006441056124138e-05,0.10963096233541891,0.005559920084778408,1.496177966785236e-06,0.84871503670457,0.0057681069179120305,0.970448108947885
5.98,-21.65214782305332,0.21908773818625218,0.00037150362997889953,0.7805106627622913,3.0095421391482447e-05,0.10920229736435423,0.00551331824811854,1.4959644621199337e-06,0.8483236208242885,0.005776597890044027,0.9704506547783608
5.99,-21.77832202195149,0.2186538820827533,0.0003829633804503124,0.7809319309134789,3.122362322726522e-05,0.10877459086974998,0.005467265971807333,1.495763756068414e-06,0.8479313912385377,0.005785074195934994,0.9704530005099872
6.0,-21.904280044404402,0.21822112077812486,0.00039475441422886175,0.7813517324158825,3.239239166938142e-05,0.10834783604340746,0.0054217569407021314,1.4955761654836316e-06,0.8475383428407662,0.0057935357535455175,0.970455142568642
6.01,-22.03002184287579,0.2177894417893412,0.0004068855069058364,0.7817700695897389,3.360311391526519e-05,0.10792202620841136,0.005376784902420003,1.495402014423861e-06,0.847144470309677,0.005801982481389965,0.9704570772691641
6.0200000000000005,-22.155547376095363,0.217358832468095,0.0004193656368180427,0.7821869446748171,3.485722016662629e-05,0.10749715481808039,0.005332343666811115,1.49524163427053e-06,0.8467497681104255,0.005810414298552551,0.9704588008136239
6.03,-22.280856609057846,0.2169292799978615,0.0004322039883176909,0.782602359829171,3.6156184542199905e-05,0.10707321545491821,0.005288427105432117,1.4950953638460511e-06,0.8463542304958195,0.005818831124703379,0.9704603092895939
6.04,-22.405949513022165,0.21650077139096166,0.0004454099550422926,0.7830163171278935,3.750152599049755e-05,0.10665020182956386,0.005245029151019502,1.4949635495316556e-06,0.8459578515075179,0.005827232880114514,0.9704615986684194
6.05,-22.53082606551046,0.21607329348562637,0.00045899314318454694,0.7834288185618703,3.889480920255684e-05,0.10622810777974272,0.005202143796962991,1.4948465453852251e-06,0.8455606249772292,0.00583561948567603,0.9704626648034889
6.0600000000000005,-22.655486254352144,0.21564683269755203,0.0004729636759522454,0.783839865969043,4.0337657332148935e-05,0.10580692727392324,0.005159765112185563,1.4947447279453269e-06,0.845162544760743,0.005843990862845825,0.970463503184182
6.07,-22.779930072444365,0.21522137533492072,0.000487331806768438,0.784249461120569,4.183173761674806e-05,0.10538665440417304,0.005117887220663769,1.4946584773290176e-06,0.8447636044375899,0.005852346933751464,0.9704641092505611
6.08,-22.904157513842485,0.2147969078327066,0.0005021076314908458,0.7846576057847927,4.337875088032256e-05,0.10496728338056141,0.005076504286013061,1.4945881631578838e-06,0.8443637970872447,0.005860687621270255,0.97046447862774
6.09,-23.02816858211245,0.2143734162427279,0.000517301713685866,0.785064301586622,4.498045683031539e-05,0.10454880853982938,0.0050356105427783494,1.4945341750051602e-06,0.8439631157711618,0.005869012848908498,0.9704646066195892
6.1000000000000005,-23.151963287193826,0.21395088642105753,0.0005329248543800072,0.7854695500586086,4.663866581584442e-05,0.10413122434069154,0.004995200283962284,1.4944969111270661e-06,0.8435615533534537,0.005877322540868908,0.9704644883964356
6.11,-23.27554164540449,0.21352930402474418,0.0005489880957505094,0.7858733526396064,4.835523975694592e-05,0.10371452536279344,0.004955267860520165,1.4944767786011525e-06,0.8431591025024161,0.005885616622066565,0.9704641189929913
6.12,-23.398903679445443,0.21310865450853284,0.0005655027248159759,0.7862757106734317,5.013209307381962e-05,0.10329870630566869,0.004915807680854817,1.4944741934646502e-06,0.8427557556920513,0.005893895018144893,0.970463493306283
6.13,-23.522049418405512,0.21268892312158577,0.0005824802771269924,0.7866766254075223,5.197119361607221e-05,0.10288376198769644,0.004876814210311507,1.494489580852818e-06,0.8423515052035928,0.005902157655491617,0.970462606093581
6.140000000000001,-23.644978897766112,0.2122700949042033,0.0005999325404567545,0.7870760979915962,5.38745635919618e-05,0.10246968734505858,0.004838281970672829,1.4945233751372905e-06,0.8419463431270299,0.005910404461254722,0.970461451970329
6.15,-23.767692164710297,0.21185215439753055,0.0006178719192080696,0.7874741293614937,5.584432161284457e-05,0.10205647745992054,0.004800205571846797,1.4945760392921805e-06,0.8415402616258846,0.005918635362622167,0.9704600251372363
6.16,-23.890189269352064,0.2114350861151131,0.0006363108413363002,0.7878707204277913,5.7882615601598125e-05,0.10164412751104142,0.004762579658101463,1.4946480332221097e-06,0.8411332525032114,0.005926850288055905,0.9704583198262781
