t,R,V_post,b,C1,C2,C_G1,C3,C_G2,C4,C_G3,n_post
4.64,0.005964186053556988,-65.09794459861574,0.9999790420052025,0.9372697070434979,0.048457360962492105,0.013302137558615167,0.0009395196291397002,2.303586877871701e-05,8.100323183709126e-06,1.1242768432444774e-07,0.42424053848148213
4.65,0.005964186766342741,-65.05550442211789,0.9999790420077074,0.9371255242622867,0.04856750386267472,0.013331559012538702,0.0009439404139097229,2.317455982963615e-05,8.158181434155488e-06,1.1326971901042584e-07,0.42384681158116416
4.66,0.0059641874614320784,-65.0130993156642,0.99997904201015,0.9369792279309986,0.04867966796205105,0.013360978231589372,0.000948453187849354,2.3314477860422518e-05,8.217388022946306e-06,1.1412654405281519e-07,0.4234567336763158
4.67,0.005964188139267594,-64.97073020495785,0.999979042012532,0.9368308485735326,0.04879382332790096,0.013390395217811522,0.0009530573593170981,2.3455620449654746e-05,8.27794372281083e-06,1.1499818279941152e-07,0.4230702935983289
4.68,0.005964188800278826,-64.92839801299932,0.9999790420148547,0.9366804159191474,0.048909940785322084,0.013419809973155622,0.0009577523728603466,2.3597985267392634e-05,8.339849935727458e-06,1.1588466164955137e-07,0.42268748015577257
4.69,0.005964189444885088,-64.88610365996723,0.9999790420171196,0.9365279590981163,0.04902799173718902,0.013449222499507654,0.0009625376938987652,2.3741570045969086e-05,8.403108397620616e-06,1.1678600914166854e-07,0.4223082821339705
4.7,0.005964190073492874,-64.8438480634647,0.9999790420193283,0.936373506458559,0.049147948332127316,0.013478632798663447,0.0009674128236579737,2.3886372604993437e-05,8.467721437553938e-06,1.1770225729978252e-07,0.4219326882951949
4.71,0.005964190686492233,-64.80163213884241,0.9999790420214824,0.9362170853095216,0.04926978370034196,0.013508040872292387,0.0009723773199000513,2.4032390886740574e-05,8.533692336434303e-06,1.1863344350169712e-07,0.42156068737898267
4.72,0.005964191284276835,-64.75945679779076,0.9999790420235829,0.936058723327421,0.04939347065907923,0.013537446722141019,0.0009774306869145607,2.4179622757305004e-05,8.60102344138373e-06,1.1957960058074466e-07,0.4211922680997034
4.73,0.005964191867225563,-64.71732294974181,0.9999790420256315,0.9358984472625137,0.04951898290218226,0.013566850349847243,0.0009825724777261175,2.4328066187965548e-05,8.669717923115006e-06,1.2054076602685848e-07,0.4208274191485877
4.74,0.0059641924357083445,-64.67523150150089,0.9999790420276292,0.9357362833464303,0.04964629462459245,0.013596251756999836,0.000987802262599121,2.4477719197005813e-05,8.73977923810481e-06,1.2151697915449097e-07,0.4204661291929459
4.75,0.005964192990086478,-64.63318335728093,0.9999790420295777,0.9355722573128151,0.049775380502812334,0.013625650945142205,0.0009931196279523286,2.4628579846017544e-05,8.811211112795801e-06,1.2250828100739517e-07,0.4201083868760251
4.76,0.005964193530711509,-64.59117941885256,0.9999790420314778,0.935406394321793,0.049906215764633145,0.013655047915766773,0.000998524182073883,2.4780646245430836e-05,8.884017632022897e-06,1.2351471473180364e-07,0.41975418081704846
4.7700000000000005,0.005964194057911981,-64.549220586672,0.9999790420333305,0.9352387180726554,0.05003877701235626,0.013684442670230633,0.0010040156182397945,2.4933916637930178e-05,8.958204207209034e-06,1.2453632990341088e-07,0.4194034996127884
4.78,0.005964194572030415,-64.50730775696145,0.9999790420351373,0.9350692532770016,0.05017303992685322,0.013713835209997211,0.0010095935402052532,2.5088389159454584e-05,9.033774902669875e-06,1.2557317048720275e-07,0.4190563318327898
4.79,0.0059641950733927765,-64.4654418242297,0.9999790420368992,0.9348980236150196,0.05030898116415673,0.013743225536439732,0.0010152576070956475,2.524406203356384e-05,9.110734657061321e-06,1.266252847967228e-07,0.4187126660231281
4.8,0.005964195562317336,-64.42362368061771,0.9999790420386174,0.9347250523280393,0.05044657780507429,0.013772613650900425,0.001021007491879438,2.5400933512869884e-05,9.18908864776918e-06,1.2769272261333224e-07,0.41837249070518634
4.8100000000000005,0.005964196039114952,-64.38185421593649,0.9999790420402928,0.9345503622361198,0.05058580733848303,0.01380199955469397,0.0010268428804984793,2.5559001875632825e-05,9.268842278417778e-06,1.287755351058512e-07,0.41803579437551813
4.82,0.00596419650408934,-64.3401343177051,0.9999790420419264,0.9343739757556377,0.05072664764462439,0.013831383249110929,0.0010327634709983377,2.5718265422356914e-05,9.350001166378531e-06,1.2987377475019968e-07,0.417702565505711
4.83,0.005964196957521246,-64.29846487278537,0.9999790420435196,0.9341959138322184,0.050869077990673466,0.013860764735274011,0.0010387690438651842,2.587872261711301e-05,9.432572294469612e-06,1.3098750168972545e-07,0.4173727925444192
4.84,0.005964197399704615,-64.25684676386084,0.9999790420450734,0.9340161983759167,0.05101307675777158,0.013890144014469547,0.001044859302443532,2.60403717615534e-05,9.51656140359493e-06,1.3211676929917617e-07,0.4170464639123911
4.8500000000000005,0.005964197830920424,-64.21528087209647,0.9999790420465887,0.9338348504978696,0.05115862308640989,0.013919521087909283,0.0010510339889831144,2.6203211229139136e-05,9.601974891778697e-06,1.3326163467952857e-07,0.41672356800589455
4.86,0.005964198251442187,-64.1737680766577,0.9999790420480664,0.9336518908804055,0.051305696530728064,0.01394889595678163,0.0010572928606265822,2.6367239414698926e-05,9.688819423303985e-06,1.3442215648436247e-07,0.41640409319587535
4.87,0.005964198661536984,-64.13230925467434,0.9999790420495075,0.9334673398449036,0.051454276994890545,0.013978268622261949,0.001063635685239432,2.6532454724317234e-05,9.777101862261576e-06,1.3559839454097926e-07,0.41608802782771953
4.88,0.005964199061465684,-64.09090528128299,0.9999790420509131,0.9332812173664231,0.05160434471914345,0.014007639085515564,0.001070062240734615,2.6698855572325115e-05,9.866829263235098e-06,1.3679040978761663e-07,0.4157753602211228
4.89,0.005964199451473455,-64.04955703082888,0.9999790420522837,0.9330935424441693,0.05175588087226813,0.014037007347606767,0.0010765723515517825,2.6866440471832294e-05,9.958009465542748e-06,1.3799826705056417e-07,0.4154660786713698
4.9,0.005964199831808477,-64.0082653747041,0.9999790420536203,0.9329043343405005,0.05190886638503917,0.014066373409680604,0.0010831658173608293,2.7035207853921254e-05,1.005064993672209e-05,1.392220295834833e-07,0.41516017144652245
4.91,0.00596420020271366,-63.967031182405165,0.9999790420549237,0.9327136120316271,0.05206328246714912,0.014095737272883569,0.0010898424449133982,2.720515614652838e-05,1.0144758291596711e-05,1.4046176149080306e-07,0.41485762678852434
4.92,0.0059642005644240355,-63.92585532191415,0.9999790420561948,0.93252139403398,0.05221911077048873,0.014125098938339176,0.0010966020582261716,2.7376283798772924e-05,1.0240342459354625e-05,1.4171752849491463e-07,0.4145584329134814
4.93,0.005964200917169062,-63.88473865949288,0.9999790420574344,0.9323276985567021,0.05237633324542192,0.0141544584071711,0.0011034444899536008,2.7548589257928067e-05,1.0337410545059499e-05,1.4298939726558688e-07,0.41426257801122945
4.94,0.005964201261172827,-63.84368205972932,0.9999790420586432,0.9321325435140183,0.05253493212896832,0.014183815680505902,0.0011103695808427553,2.772207096673975e-05,1.043597082245147e-05,1.4427743536713632e-07,0.4139700502452085
4.95,0.0059642015966487475,-63.80268638629119,0.999979042059822,0.9319359461899116,0.05269489026365511,0.01421317075943758,0.001117377195987763,2.789672739974286e-05,1.053603194988485e-05,1.4558171167622258e-07,0.4136808377531659
4.96,0.005964201923807408,-63.761752500988756,0.9999790420609717,0.9317379237340583,0.052856190625811206,0.014242523645083329,0.0011244672009201352,2.8072557006343276e-05,1.063760265279473e-05,1.469022956744815e-07,0.41339492864587724
4.97,0.005964202242858481,-63.720881263599296,0.9999790420620929,0.9315384932832685,0.053018816210020726,0.014271874338598204,0.0011316394557936956,2.824955819590332e-05,1.0740691646501172e-05,1.4823925724806166e-07,0.4131123110067597
4.98,0.005964202554004061,-63.6800735327967,0.9999790420631862,0.9313376715396863,0.05318275043021548,0.014301222841130204,0.0011388938358172264,2.8427729383757104e-05,1.0845307907643086e-05,1.4959266722247e-07,0.4128329728927824
4.99,0.005964202857441469,-63.63933016586294,0.9999790420642525,0.9311354749477965,0.053347976951282336,0.014330569153841037,0.0011462302227545575,2.8607068970063566e-05,1.0951460561321635e-05,1.5096259708689477e-07,0.41255690233394754
5.0,0.005964203153363413,-63.5986520187378,0.9999790420652924,0.9309319197051478,0.05351447967881148,0.014359913277908644,0.0011536485044589687,2.8787575337310055e-05,1.1059158874957695e-05,1.5234911894360478e-07,0.41228408733316824
5.01,0.005964203441954844,-63.55803994647017,0.9999790420663065,0.9307270215670859,0.0536822429451404,0.014389255214512618,0.0011611485839958108,2.896924686537342e-05,1.1168412357957224e-05,1.5375230588556078e-07,0.4120145158666246
5.0200000000000005,0.005964203723394737,-63.51749480307261,0.9999790420672955,0.9305207959575841,0.053851251403706606,0.014418594964845046,0.0011687303745172351,2.915208192049084e-05,1.127923070414828e-05,1.5517223173771122e-07,0.4117481758834095
5.03,0.005964203997864309,-63.47701744059914,0.99997904206826,0.9303132584786081,0.05402148954362324,0.014447932530154436,0.0011763937755864054,2.9336078810261297e-05,1.1391623529509275e-05,1.5660896996981412e-07,0.4114850553042499
5.04,0.005964204265537411,-63.436608710376106,0.9999790420692006,0.9301044243148787,0.05419294225686845,0.014477267911697936,0.001184138700917472,2.9521235832798484e-05,1.150560067728065e-05,1.5806259490550785e-07,0.41122514202279026
5.05,0.005964204526583801,-63.396269462677594,0.999979042070118,0.9298943084366502,0.05436559464501771,0.014506601110759793,0.0011919650689704122,2.9707551257864286e-05,1.1621172113172423e-05,1.595331812724647e-07,0.4109684239050253
5.0600000000000005,0.005964204781169285,-63.356000546777935,0.9999790420710126,0.9296829256090023,0.05453943201035666,0.014535932128653764,0.0011998728025520854,2.989502332449433e-05,1.1738347919957164e-05,1.6102080415476618e-07,0.41071488878918133
5.07,0.0059642050294534,-63.315802811263644,0.999979042071885,0.9294702902474796,0.05471443999322907,0.014565260966710288,0.001207861835747421,3.0083650253935973e-05,1.185713837774414e-05,1.625255395746855e-07,0.410464524485932
5.08,0.005964205271586349,-63.27567710442274,0.9999790420727359,0.9292564162278589,0.054890604753042554,0.014594587626259104,0.0012159321230389801,3.0273430267157897e-05,1.1977554069833167e-05,1.640474652623766e-07,0.4102173187787146
5.09,0.005964205507726505,-63.235624272475484,0.9999790420735657,0.9290413179746126,0.05506791193230192,0.014623912108738675,0.0012240835874249626,3.0464361474928364e-05,1.209960527552737e-05,1.6558665618761778e-07,0.40997325942126045
5.1000000000000005,0.005964205738023461,-63.19564516142179,0.999979042074375,0.9288250094069765,0.05524634765962296,0.014653234415593163,0.0012323161707424749,3.065644198139859e-05,1.2223302557613027e-05,1.6714318886748863e-07,0.4097323341397923
5.11,0.005964205962623329,-63.15574061655256,0.9999790420751642,0.9286075042688252,0.0554258982357371,0.014682554548306612,0.0012406298179748318,3.0849669849779806e-05,1.2348656578185365e-05,1.6871714000553485e-07,0.4094945306322075
5.12,0.005964206181668878,-63.115911482503904,0.9999790420759339,0.9283888161369671,0.05560655012555181,0.014711872508405277,0.0012490244769001104,3.1044043100068114e-05,1.247567809379677e-05,1.703085864482225e-07,0.409259836567961
5.13,0.005964206395299658,-63.0761586033113,0.9999790420766846,0.9281689584294405,0.05578828995021101,0.014741188297459913,0.0012575000977396993,3.1239559706769136e-05,1.260437795060488e-05,1.7191760514139072e-07,0.40902823958794937
5.14,0.005964206603651741,-63.03648282249935,0.9999790420774167,0.9279479443890244,0.05597110450281427,0.014770501917084929,0.001266056633920579,3.143621759982794e-05,1.273476709247685e-05,1.735442731669008e-07,0.4087997273044458
5.15,0.005964206806844135,-62.996884984366616,0.9999790420781307,0.927725786232169,0.056154981560771956,0.014799813368830924,0.0012746940803388944,3.1634014773483823e-05,1.2866857005349441e-05,1.7518867047961278e-07,0.4085742873027749
5.16,0.005964207005013685,-62.957365930920034,0.9999790420788272,0.9275024973358538,0.056339907798349555,0.014829122654465256,0.0012834123751161873,3.1832949002271125e-05,1.3000658573587194e-05,1.768508728149789e-07,0.40835190713665503
5.17,0.005964207198285995,-62.91792650455038,0.9999790420795063,0.9272780904154476,0.056525870525945314,0.014858429775740565,0.0012922114814974412,3.2033018075449466e-05,1.3136183031946188e-05,1.7853095756797577e-07,0.4081325743318972
5.18,0.005964207386783765,-62.87856754734981,0.9999790420801687,0.9270525780474246,0.05671285719111836,0.01488773473446277,0.0013010913643845042,3.223421972820553e-05,1.3273441691821843e-05,1.8022900208512353e-07,0.4079162763852165
5.19,0.0059642075706269025,-62.83928990116795,0.9999790420808149,0.9268259726763491,0.05690085537189973,0.014917037532493222,0.0013100519900435096,3.243655163954723e-05,1.3412445937081933e-05,1.8194508362517836e-07,0.4077030007641182
5.2,0.0059642077499326325,-62.800094407667984,0.9999790420814452,0.9265982866218626,0.057089852770103255,0.014946338171750834,0.0013190933258122968,3.264001143019782e-05,1.3553207219899506e-05,1.8367927931982444e-07,0.407492734906784
5.21,0.005964207924815611,-62.7609819083827,0.9999790420820599,0.9263695320856684,0.057279837204636606,0.014975636654214227,0.0013282153398078342,3.284459666049011e-05,1.369573705658596e-05,1.8543166613436708e-07,0.40728546622195827
5.22,0.005964208095376544,-62.72195324539389,0.9999790420826594,0.9261397204611155,0.057470797274582194,0.015004932981863173,0.0013374180280195673,3.305030489251038e-05,1.3840047266233807e-05,1.87202320997195e-07,0.40708118209045285
5.23,0.005964208261726448,-62.68300926007822,0.9999790420832441,0.9259088638062201,0.05766272094456012,0.015034227156808331,0.0013467013564478778,3.3257133552930735e-05,1.3986149456130219e-05,1.8899132040569453e-07,0.4068798698616308
5.24,0.005964208423972694,-62.64415079392672,0.9999790420838142,0.9256769739964436,0.05785559635840075,0.015063519181219032,0.0013560652943549075,3.346508000959897e-05,1.41340553149934e-05,1.907987405936584e-07,0.4066815168552753
5.25,0.005964208582218098,-62.60537868865594,0.9999790420843702,0.9254440626700569,0.05804941189163602,0.015092809057320074,0.0013655098163917784,3.367414157510985e-05,1.4283776630260082e-05,1.9262465750689124e-07,0.40648611036161847
5.26,0.005964208736563097,-62.566693786152015,0.9999790420849123,0.9252101413604604,0.05824415602444236,0.015122096787404761,0.0013750348973843374,3.3884315493152534e-05,1.4435325240281794e-05,1.944691467335709e-07,0.4062936376409371
5.2700000000000005,0.005964208887105841,-62.52809692852789,0.999979042085441,0.9249752215019028,0.05843981733616796,0.015151382373836926,0.0013846405120903121,3.4095598936521464e-05,1.4588713030598813e-05,1.963322834652475e-07,0.4061040859234418
5.28,0.005964209033942282,-62.48958895818054,0.9999790420859564,0.9247393144352009,0.05863638449985995,0.015180665819052972,0.0013943266349564596,3.4307989005127084e-05,1.4743951930214028e-05,1.9821414245784173e-07,0.4059174424091661
5.29,0.005964209177160431,-62.45117071767325,0.9999790420864593,0.9245024310701135,0.058833846609223694,0.015209947125541547,0.0014040932507601777,3.452148274900688e-05,1.4901053934770067e-05,2.0011479762738343e-07,0.405733694268837
5.3,0.005964209316848921,-62.41284305004689,0.99997904208695,0.9242645823896768,0.059032192690382936,0.015239226295878039,0.0014139403385599468,3.473607713003031e-05,1.5060031063753681e-05,2.020343225414524e-07,0.40555282864233916
5.3100000000000005,0.005964209453099145,-62.37460679893885,0.9999790420874288,0.9240257795771948,0.0592314115789894,0.015268503332734487,0.001423867867608008,3.49517690110795e-05,1.5220895347267298e-05,2.0397279050919087e-07,0.40537483263825674
5.32,0.005964209585997213,-62.336462808396064,0.9999790420878961,0.9237860335425018,0.05943149237896844,0.015297778238850404,0.0014338758123069054,3.5168555188970825e-05,1.538365885987125e-05,2.0593027403223956e-07,0.4051996933351338
5.33,0.005964209715627219,-62.29841192302752,0.9999790420883521,0.9235453551148437,0.059632424275833054,0.015327051017047007,0.001443964146033376,3.5386432378838004e-05,1.554833370219252e-05,2.0790684496484628e-07,0.40502739778082814
5.34,0.005964209842071312,-62.260454988061056,0.9999790420887973,0.9233037550476721,0.059834196532106455,0.015356321670229165,0.0014541328409248175,3.560539721221016e-05,1.571493199727105e-05,2.099025744738805e-07,0.4048579329924031
5.3500000000000005,0.005964209965409772,-62.222592849400044,0.9999790420892319,0.9230612440234396,0.06003679848274476,0.01538559020138738,0.00146438186766576,3.582544623509007e-05,1.588346588690617e-05,2.1191753299884873e-07,0.40469128595601955
5.36,0.005964210085718726,-62.18482635321249,0.9999790420896562,0.922817832522031,0.0602402196634614,0.015414856613590773,0.0014747111987614507,3.60465759163278e-05,1.6053947501416407e-05,2.139517900774225e-07,0.4045274436274219
5.37,0.005964210203070128,-62.14715634597029,0.9999790420900688,0.9225735308204792,0.060444449811099546,0.015444120909988722,0.0014851208084542013,3.626878264608244e-05,1.6226388954995816e-05,2.160054143004458e-07,0.40436639293185184
5.38,0.0059642103175411975,-62.10958367636089,0.9999790420904712,0.9223283495385485,0.06064947833199198,0.015473383093848447,0.0014956106586806253,3.649206269306997e-05,1.6400802447497097e-05,2.180784738052957e-07,0.4042081207615838
5.39,0.005964210429204138,-62.07210919329153,0.9999790420908631,0.9220822990451218,0.060855294880602456,0.015502643168517568,0.0015061807141607756,3.671641224782192e-05,1.65772001441074e-05,2.2017103564572587e-07,0.4040526139784243
5.4,0.0059642105381294604,-62.0347337465915,0.9999790420912447,0.9218353896512003,0.06106188917152074,0.015531901137438473,0.0015168309373717885,3.694182740655391e-05,1.6755594208388692e-05,2.2228316593749614e-07,0.40389985941278367
5.41,0.005964210644386057,-61.99745818706667,0.9999790420916161,0.9215876316140516,0.06126925097551473,0.015561157004150235,0.0015275612883508657,3.7168304169292496e-05,1.6935996798498136e-05,2.2441492981774982e-07,0.40374984386357066
5.42,0.005964210748041256,-61.960283366554044,0.9999790420919772,0.9213390351413582,0.061477370115582665,0.015590410772290553,0.0015383717244982693,3.739583843800223e-05,1.7118420063408642e-05,2.2656639140439283e-07,0.40360255409808715
5.43,0.005964210849160229,-61.92321013771487,0.9999790420923284,0.9210896103569589,0.061686236500424055,0.015619662445594406,0.0015492622013796944,3.762442601842572e-05,1.7302876128645945e-05,2.2873761370803547e-07,0.4034579768521943
5.44,0.005964210947801425,-61.886239352241525,0.9999790420926739,0.920839367033526,0.0618958403849722,0.015648912027872837,0.0015602326795930545,3.7854062644456036e-05,1.7489377018411927e-05,2.309286582560912e-07,0.4033160988321274
5.45,0.005964211044030403,-61.8493718664032,0.9999790420930117,0.9205883154035196,0.06210617158041665,0.015678159523083636,0.0015712831035780215,3.808474389826276e-05,1.7677934872020106e-05,2.331395860485974e-07,0.403176906708684
5.46,0.005964211137907769,-61.81260853626624,0.9999790420933424,0.9203364654530606,0.06231722014224113,0.015707404935272735,0.0015824134199007172,3.8316465277087505e-05,1.7868561746248563e-05,2.3537045664036986e-07,0.40304038712214213
5.47,0.005964211229492724,-61.77595021913799,0.9999790420936668,0.9200838271302054,0.06252897616740556,0.015736648268593556,0.0015936235717452344,3.854922217163609e-05,1.806126966727602e-05,2.37621328352486e-07,0.4029065266807115
5.48,0.005964211318843118,-61.73939777361755,0.9999790420939856,0.9198304103485386,0.06274142979094029,0.015765889527308855,0.0016049134987311017,3.878300986425933e-05,1.8256070626750473e-05,2.3989225823097614e-07,0.4027753119604315
5.49,0.005964211406015504,-61.70295205964648,0.9999790420942994,0.9195762249907651,0.06295457118254011,0.015795128715792625,0.001616283136730743,3.9017823527133656e-05,1.845297657785774e-05,2.421833020055138e-07,0.4026467295050704
5.5,0.005964211491065188,-61.66661393855959,0.9999790420946094,0.9193212809123026,0.0631683905431585,0.015824365838531973,0.0016277324176869462,3.925365822044197e-05,1.865199943139017e-05,2.444945140481077e-07,0.40252076582602353
5.51,0.00596421157403856,-61.63038426835634,0.9999790420949057,0.9190655874821952,0.06338287855184949,0.01585360090008372,0.0016392612820119922,3.94905089426507e-05,1.8853150899427465e-05,2.4682594584481e-07,0.4023974074077099
5.5200000000000005,0.00596421165499144,-61.59426391506811,0.9999790420951935,0.9188091546822447,0.06359802529625681,0.015882833905183486,0.0016508696486140081,3.972837050533567e-05,1.9056442852231782e-05,2.491776494753116e-07,0.4022766406944525
5.53,0.005964211733975471,-61.55825374435923,0.9999790420954734,0.9185519922925909,0.06381382106524243,0.01591206485866752,0.001662557436958718,3.9967237623468806e-05,1.9261887044896e-05,2.5154967494265935e-07,0.40215845210009743
5.54,0.005964211811040421,-61.522354622967775,0.9999790420957453,0.9182941100298827,0.06403025621451772,0.01594129376548776,0.0016743245632272975,4.020710489844576e-05,1.9469495157737264e-05,2.5394207056446525e-07,0.40204282800631297
5.55,0.005964211886234954,-61.48656741920096,0.999979042096009,0.9180355175939082,0.06424732112135609,0.015970520630717914,0.0016861709389635019,4.0447966811420596e-05,1.9679278806540442e-05,2.563548830699139e-07,0.40192975476197706
5.5600000000000005,0.005964211959606678,-61.450893002981985,0.9999790420962638,0.9177762246708147,0.06446500618154972,0.01599974545955531,0.0016980964709012601,4.06898177215285e-05,1.9891249538504077e-05,2.587881575572563e-07,0.4018192186830801
5.57,0.005964212031202189,-61.415332245896955,0.9999790420965095,0.9175162409363279,0.06468330180636604,0.016028968257322727,0.0017101010607922643,4.0932651864108374e-05,2.0105418828186215e-05,2.6124193745130314e-07,0.401711206052628
5.58,0.005964212101067123,-61.379886021241774,0.9999790420967455,0.9172555760589725,0.06490219841950447,0.01605818902947026,0.0017221846052335673,4.117646334892557e-05,2.032179807345046e-05,2.637162644609198e-07,0.401605703120545
5.59,0.00596421216924374,-61.34455520198299,0.9999790420969735,0.9169942395622133,0.06512168659214553,0.016087407781570917,0.0017343469985637854,4.142124616736772e-05,2.054039850845242e-05,2.6621117768175933e-07,0.40150269610596806
5.6000000000000005,0.005964212235766552,-61.30934065706593,0.9999790420972021,0.9167322405748215,0.06534175728740935,0.016116624519311302,0.0017465881381905383,4.166699420674985e-05,2.076123105089837e-05,2.6872671202177974e-07,0.40140217120143434
5.61,0.005964212300683841,-61.274243269644266,0.9999790420974254,0.9164695890637883,0.0655624006536446,0.016145839248547754,0.001758907897670818,4.191370117032348e-05,2.0984307021097145e-05,2.7126290560915207e-07,0.40130411455194476
5.62,0.005964212364036376,-61.239263919063326,0.9999790420976438,0.9162062946159065,0.06578360721716817,0.01617505197525426,0.001771306153110596,4.2161360653200594e-05,2.120963741953688e-05,2.738197923481446e-07,0.4012085122755701
5.63,0.0059642124258640255,-61.20440348646167,0.999979042097858,0.9159423668166516,0.06600536751151073,0.01620426270554087,0.0017837827748213512,4.24099661166826e-05,2.1437233143734046e-05,2.763974041526589e-07,0.4011153504569878
5.64,0.005964212486205789,-61.16966285481027,0.9999790420980689,0.9156778152528797,0.0662276720748846,0.016233471445655526,0.0017963376271590186,4.2659510886516224e-05,2.166710498387227e-05,2.789957709005595e-07,0.40102461514739374
5.65,0.005964212545099837,-61.13504290895166,0.999979042098277,0.9154126495155249,0.06645051144765156,0.016262678201985892,0.0018089705683629435,4.290998815114942e-05,2.189926361844125e-05,2.8161492038800435e-07,0.4009362923644138
5.66,0.005964212602583548,-61.100544535639145,0.9999790420984835,0.9151468792022973,0.0666738761697905,0.016291882981061146,0.001821681450394827,4.3161390959987124e-05,2.2133719609875485e-05,2.842548782837738e-07,0.40085036809201624
5.67,0.005964212658693549,-61.06616862357593,0.9999790420986894,0.9148805139203801,0.06689775677836532,0.01632108578955383,0.0018344701187776838,4.3413712221647326e-05,2.237048340019326e-05,2.869156680836018e-07,0.40076682828042304
5.68,0.005964212713459588,-61.031916055078845,0.9999790420988887,0.9146135629258643,0.06712214416178362,0.016350286634237356,0.001847336419229621,4.366694475441987e-05,2.2609564984579808e-05,2.895973091676482e-07,0.4006856588567187
5.69,0.005964212766913933,-60.99778771883957,0.9999790420990792,0.9143460356782311,0.06734702901531084,0.016379485522055127,0.0018602801871816664,4.3921081205227684e-05,2.2850974396218032e-05,2.9229981963609196e-07,0.4006068457085139
5.7,0.005964212819093713,-60.963784513086686,0.9999790420992652,0.9140779419784937,0.06757240170550746,0.01640868246013885,0.0018733012450832406,4.417611402841842e-05,2.3094721822006564e-05,2.950232169707083e-07,0.40053037467986957
5.71,0.005964212870031473,-60.92990733274497,0.9999790420994465,0.9138092914132668,0.06779825281637102,0.016437877455742263,0.001886399412690228,4.443203556429859e-05,2.3340817102940756e-05,2.9776751507220854e-07,0.40045623158765764
5.72,0.005964212919759024,-60.89615707465364,0.999979042099623,0.913540093582094,0.0680245729261773,0.016467070516270332,0.0018995745027022485,4.468883800510882e-05,2.358926992889885e-05,3.0053272538751587e-07,0.40038440221485855
5.73,0.005964212968307475,-60.86253463759395,0.999979042099794,0.91327035809964,0.06825135260544353,0.016496261649281016,0.001912826320611041,4.4946513393352285e-05,2.3840089833833788e-05,3.0331885686146265e-07,0.40031487231048807
5.74,0.00596421301570726,-60.829040922316715,0.9999790420999596,0.9130000945978848,0.06847858241489137,0.016525450862487006,0.0019261546645488454,4.5205053620122934e-05,2.4093286190964818e-05,3.061259158884855e-07,0.40024762758952387
5.75,0.0059642130619881675,-60.79567683156984,0.9999790421001189,0.9127293127283165,0.06870625290341019,0.016554638163757525,0.0019395593251367933,4.5464450423434e-05,2.434886820796938e-05,3.0895390626432347e-07,0.4001826537328323
5.76,0.005964213107179371,-60.762443270125885,0.9999790421002717,0.9124580221641249,0.06893435460602011,0.016583823561120044,0.0019530400853332872,4.572469538654625e-05,2.4606844922174727e-05,3.1180282913771355e-07,0.400119936387095
5.7700000000000005,0.005964213151302025,-60.72934112649145,0.999979042100425,0.912186232141916,0.06916287849567897,0.01661300706264297,0.0019665967275349127,4.598578006796994e-05,2.4867224580168824e-05,3.1467268053034033e-07,0.4000594611913031
5.78,0.005964213194386873,-60.69637131625344,0.9999790421005755,0.911913952552843,0.06939181490799733,0.016642188676719034,0.001980229016274076,4.6247695688411975e-05,2.5130016088715228e-05,3.175634570391176e-07,0.4000012137138572
5.79,0.005964213236461191,-60.66353474985996,0.9999790421007225,0.9116411931341906,0.06962115433813183,0.016671368411857405,0.0019939367108344763,4.651043336089774e-05,2.539522792629868e-05,3.204751515071269e-07,0.3999451794992628
5.8,0.00596421327755093,-60.63083233785664,0.9999790421008661,0.9113679636025043,0.0698508873096983,0.016700546276719307,0.0020077195630372386,4.67739840516581e-05,2.5662868313356637e-05,3.2340775366677784e-07,0.39989134406050186
5.8100000000000005,0.005964213317681451,-60.598264992652425,0.9999790421010066,0.9110942736994796,0.0700810043296683,0.01672972228013108,0.0020215773164010864,4.7038338565962964e-05,2.5932945265885147e-05,3.2636125032226046e-07,0.3998396928764392
5.82,0.005964213356877552,-60.56583362853235,0.9999790421011443,0.9108201331937845,0.07031149588669855,0.016758896431085846,0.0020355097059965755,4.730348754655577e-05,2.6205466590133647e-05,3.293356252992777e-07,0.39979021139177023
5.83,0.005964213395163485,-60.5335391616703,0.9999790421012794,0.9105455518828803,0.07054235244946054,0.016788068738745162,0.002049516458300341,4.756942147208833e-05,2.6480439877299967e-05,3.323308593947807e-07,0.399742885016969
5.84,0.005964213432562985,-60.50138251014174,0.9999790421014122,0.9102705395948434,0.0707735644649698,0.0168172392124407,0.0020635972910493286,4.783613065555529e-05,2.6757872498225098e-05,3.353469303267012e-07,0.39969769912823655
5.8500000000000005,0.005964213469098211,-60.469364589246744,0.9999790421015425,0.9099951061189039,0.07100512242728944,0.016846407861644194,0.002077751914132499,4.8103605276906134e-05,2.7037771470428168e-05,3.383838122901333e-07,0.3996546390752472
5.86,0.005964213504787782,-60.43748630289775,0.9999790421016681,0.9097192610761695,0.07123701700528529,0.01687557469591078,0.002091980031353069,4.8371835444335573e-05,2.7320143218020487e-05,3.4144147518327773e-07,0.3996136901954375
5.87,0.005964213539656346,-60.4057485850633,0.9999790421017908,0.909443014551187,0.07146923841924709,0.01690473972516079,0.0021062813311174627,4.864081089078449e-05,2.7604994694191606e-05,3.445198880339588e-07,0.39957483774506497
