t,actCycA,mass,actCycB,CycB,Tri_B,preMPF,actCycE,CycA,CycE,Cdc20_A,APCP,Cdc20_T,CKI,Cdh1
4.67,0.0002969718372251074,1.3748523651973512,0.00014434613033100348,0.024451537360272564,0.02428125428124696,0.01189183015846248,0.11643403220925916,0.08396015592637661,0.06691460079511907,0.1670609389882593,0.00017342572200231942,0.613660886795032,0.8280193223909976,0.9982523318851094
4.68,0.0002963230376570905,1.374931768044561,0.00014400784743204105,0.024402196126284213,0.024232360149946397,0.011867479522563536,0.11630811815285648,0.0839524714675814,0.06687195132536466,0.16674916667834266,0.0001709777368997029,0.6133552769210141,0.8295943167654934,0.9982510252071148
4.69,0.00029567736534640867,1.3750111754769507,0.00014367145995020707,0.024353079905650735,0.02418368852015515,0.01184318602458072,0.11618239930246227,0.08394483269322912,0.06682935056533094,0.1664379087342059,0.00016856591650416832,0.6130498194766254,0.8311686509008026,0.9982497163505236
4.7,0.0002950347993732867,1.375090587494785,0.00014333695662137728,0.024304187684699278,0.024135238392803755,0.01181894974365228,0.11605687533730978,0.08393723951136438,0.06678679847221607,0.16612716459472923,0.00016618975248478107,0.6127445143875591,0.8327423253235777,0.9982484053163423
4.71,0.00029439530623021147,1.3751700040983275,0.00014300427531917156,0.024255518128251892,0.02408700850881602,0.011794770988437323,0.11593154589830391,0.08392969181924897,0.06674429500115041,0.1658169338754883,0.0001638479229930248,0.6124393615790951,0.8343153406308375,0.9982470921074071
4.72,0.00029375887489845477,1.375249425287844,0.00014267344238222827,0.02420707046714991,0.024038998068203032,0.011770649665593467,0.1158064106939885,0.08392218953321574,0.0667018401109013,0.16550721588408718,0.00016154052659325433,0.6121343609772855,0.8358876972952997,0.9982457767233519
4.73,0.0002931254854617696,1.375328851063599,0.00014234444794482937,0.0241588437041014,0.0239912060866213,0.011746585844860002,0.11568146940572739,0.08391473256195547,0.06665943375876844,0.1651980100538363,0.00015926708335247346,0.6118295125078935,0.8374593958395681,0.9982444591651107
4.74,0.00029249511836283704,1.3754082814258575,0.0001420172827043855,0.02411083684789262,0.023943631585136627,0.011722579592403607,0.11555672171566836,0.0839073208143951,0.0666170759020894,0.1648893158158521,0.0001570271243588226,0.6115248160967068,0.8390304367847607,0.9982431394335899
4.75,0.0002918677544032661,1.375487716374884,0.00014169193792143566,0.024063048913387973,0.02389627359022405,0.011698630970818339,0.11543216730674317,0.08389995419969774,0.06657476649823957,0.164581132599057,0.00015482019172157767,0.6112202716695371,0.8406008206505111,0.9982418175296678
4.76,0.0002912433747435939,1.3755671559109435,0.00014136840541964738,0.024015478921530033,0.02384913113376788,0.011674740039125631,0.11530780586266758,0.08389263262726267,0.06653250550463216,0.1642734598301795,0.00015264583857115094,0.6109158791522201,0.8421705479549669,0.9982404934541955
4.7700000000000005,0.00029062196090328546,1.375646600034301,0.0001410466775858167,0.02396812589933954,0.023802203253061698,0.0116509068527743,0.11518363706794126,0.08388535600672534,0.06649029287871823,0.1639662969337541,0.00015050362905909056,0.6106116384706158,0.8437396192147908,0.9982391672079962
4.78,0.00029000349476073406,1.3757260487452212,0.00014072674736986818,0.023920988879915412,0.023755488990808343,0.011627131463640548,0.1150596606078479,0.08387812424795736,0.06644812857798667,0.1636596433321214,0.00014839313835808142,0.6103075495506085,0.8453080349451599,0.9982378387918651
4.79,0.0002893879238637447,1.3758055020439686,0.00014040849198879634,0.023874066709840075,0.02370898734018599,0.01160341405996843,0.1149358761458952,0.08387093725472303,0.06640601255877678,0.16335349855359357,0.00014631345786090503,0.610003612317899,0.8468757957000429,0.9982365082076337
4.8,0.00028877523756178395,1.375884959930808,0.00014009192815883864,0.023827358471862327,0.023662697365410327,0.011579754659245847,0.11481228337332668,0.08386379493860119,0.06636394477888428,0.1630478619950659,0.00014426428110842385,0.6096998266984601,0.8484429019838058,0.9982351754558347
4.8100000000000005,0.0002881654235154821,1.3759644224060048,0.00013977706629426186,0.02378086324344004,0.023616618132863487,0.01155615328364894,0.11468888198083803,0.08385669721103245,0.06632192519607263,0.16274273305762496,0.0001422452834539236,0.6093961926182768,0.8500093543017069,0.9982338405370363
4.82,0.00028755846110098334,1.3760438894698235,0.00013946388839555183,0.023734580060121403,0.023570748700649267,0.011532609986649508,0.11456567165428785,0.08384964398211296,0.06627995376784725,0.16243811116711443,0.00014025602798471687,0.6090927100033061,0.8515751531675544,0.9982325034520441
4.83,0.00028695432978584183,1.376123361122529,0.00013915237612947262,0.02368850796204752,0.023525088131857073,0.011509124819225914,0.11444265208014467,0.08384263516212614,0.06623803045174226,0.16213399574801815,0.00013829608499345243,0.608789378779528,0.8531402990939823,0.9982311642016435
4.84,0.0002863530091290217,1.3762028373643866,0.00013884251082906652,0.023642645993952414,0.023479635494561942,0.011485697829863094,0.11431982294548704,0.08383567066154267,0.0661961552053204,0.16183038622346013,0.0001363650319781159,0.6084861988729449,0.8547047925924497,0.998229822786601
4.8500000000000005,0.0002857544787808968,1.376282318195661,0.0001385342734936541,0.02359699320516302,0.02343438986182454,0.01146232906455256,0.11419718393800346,0.08382875039102043,0.06615432798617316,0.16152728201520453,0.00013446245364202945,0.6081831702095816,0.8562686341732412,0.9982284792076633
4.86,0.00028515871848325123,1.376361803616617,0.00013822764478883424,0.0235515486495992,0.02338935031169116,0.011439018566792395,0.11407473474599253,0.0838218742614046,0.06611254875192064,0.1612246825436558,0.0001325879418938524,0.6078802927154856,0.8578318243454663,0.9982271334655579
4.87,0.000284565720739844,1.3764412936275199,0.00013792266789200823,0.023506311357672803,0.023344515824529635,0.01141576640286835,0.1139524750556715,0.08381504218302395,0.06607081746015217,0.16092258724974556,0.00013074100177722342,0.6075775663167009,0.8593943636229583,0.9982257855613418
4.88,0.0002839754761208018,1.376520788228634,0.00013761937560272276,0.023461280368879747,0.023299885402101463,0.011392572632532258,0.11383040455429783,0.08380825406650691,0.06602913406849523,0.16062099556954756,0.00012892116057568344,0.607274990939298,0.8609562525174328,0.9982244354959972
4.89,0.00028338795543373665,1.3766002874202252,0.00013731770191208675,0.023416454771341147,0.02325545821202149,0.011369437273428743,0.11370852293395586,0.0838015098237718,0.0659874985346992,0.16031990690348016,0.00012712810018004244,0.6069725665094111,0.8625174915301893,0.9982230832699387
4.9,0.0002828031412486303,1.3766797912025577,0.00013701763836500755,0.023371833631887037,0.02321123333232546,0.011346360363995618,0.11358682988486106,0.08379480936627598,0.06594591081648736,0.16001932067076227,0.00012536142303748083,0.606670292953173,0.8640780811667856,0.9982217288838835
4.91,0.00028222101639765134,1.376759299575897,0.00013671917701971677,0.023327416021561624,0.02316720984465103,0.011323341940518023,0.11346532509780263,0.08378815260565461,0.06590437087161087,0.15971923628954807,0.00012362073753261496,0.6063681701967385,0.8656380219316836,0.9982203723385341
4.92,0.00028164156397515494,1.376838812540508,0.00013642231044777028,0.023283201015623273,0.02312338683423775,0.01130038203712841,0.11334400826414347,0.08378153945372065,0.06586287865784873,0.15941965317692675,0.0001219056579874961,0.6060661981662846,0.8671973143282505,0.9982190136345779
4.93,0.00028106476733768285,1.3769183300966557,0.00013612703173404822,0.023239187693544522,0.02307976338992706,0.011277480685806538,0.1132228790758202,0.08377496982246473,0.06582143413300784,0.1591205707489228,0.00012021580466161112,0.6057643767880107,0.8687559588587584,0.9982176527726877
4.94,0.00028049061010396333,1.3769978522446051,0.00013583333447675497,0.02319537513901207,0.02303633860416229,0.011254637916379494,0.11310193722534316,0.08376844362405533,0.06578003725492296,0.15882198842049583,0.0001185508037518821,0.605462705988138,0.870313956024384,0.9982162897535215
4.95,0.0002799190690833575,1.3770773789846216,0.00013554118237968948,0.023151762443291358,0.02299311161227664,0.011231853757861426,0.1129811824066402,0.08376196077111753,0.0657386879815155,0.15852390560824708,0.00011691028002197447,0.6051611856929819,0.8718713063231767,0.9982149245777364
4.96,0.0002793500922681117,1.37715691031697,0.00013525041461878457,0.02310834871569756,0.022950081714763166,0.011209128242623033,0.11286061431768245,0.08375552117760092,0.06569738627097649,0.15822632173884177,0.00011529383386358373,0.6048598158291726,0.8734280102437351,0.9982135572460314
4.97,0.0002787836916732162,1.3772364462419158,0.00013496114505412077,0.02306513303942352,0.022907247861477673,0.01118646138880253,0.11274023264940715,0.08374912475511843,0.06565613208099479,0.15792923621347862,0.00011370113806357724,0.6045585963227198,0.8749840682918841,0.998212187758966
4.98,0.0002782198498529657,1.3773159867597236,0.0001346733602505103,0.023022114516018023,0.022864609171011428,0.011163853218016618,0.11262003709687167,0.08374277141663293,0.06561492536953424,0.15763264844366667,0.00011213184036604745,0.6042575270999552,0.8765394809638128,0.9982108161171434
4.99,0.00027765854951029243,1.3773955318706588,0.00013438704679782798,0.022979292251298068,0.02282216476618846,0.011141303749750827,0.11250002735572068,0.08373646107528947,0.06557376609458748,0.1573365578398937,0.00011058559433417028,0.6039566080872337,0.8780942487545821,0.9982094423211515
5.0,0.0002770997734967664,1.3774750815749865,0.00013410219131101107,0.022936665355348832,0.022779913774065536,0.01111881300135952,0.11238020312218605,0.08373019364441536,0.06553265421417599,0.15704096381162608,0.00010906205935020428,0.6036558392109338,0.8796483721581251,0.9982080663715643
5.01,0.00027654350481259496,1.377554635872972,0.00013381878043005943,0.022894232942523685,0.022737855325932182,0.011096380988065879,0.11226056409308699,0.0837239690375202,0.06549158968635004,0.15674586576730876,0.00010756090061549117,0.6033552203974569,0.8812018516672476,0.9982066882689411
5.0200000000000005,0.0002759897266066231,1.3776341947648805,0.0001335368008200354,0.022851994131444186,0.022695988557310656,0.011074007722961922,0.11214110996582992,0.08371778716829577,0.06545057246918871,0.1564512631143654,0.00010608178915045556,0.6030547515732283,0.8827546877736273,0.9982053080138263
5.03,0.00027543842217633347,1.3777137582509769,0.00013325623917106395,0.022809948045000104,0.022654312607955987,0.011051693217008496,0.11202184043840858,0.0837116479506161,0.06540960252079994,0.1561571552591983,0.0001046244017946055,0.6027544326646963,0.8843068809678138,0.9982039256067502
5.04,0.00027488957496784623,1.3777933263315265,0.0001329770821983325,0.02276809381034938,0.022612826621855944,0.011029437479035273,0.11190275520940396,0.0837055512985375,0.06536867979932044,0.15586354160718838,0.00010318842120653172,0.6024542635983325,0.8858584317392295,0.9982025410482278
5.05,0.00027434316857591915,1.3778728990067948,0.00013269931664209103,0.022726430558918157,0.022571529747231034,0.011007240515740754,0.11178385397798431,0.08369949712629848,0.06532780426291579,0.15557042156269513,0.00010177353586390805,0.6021542443006324,0.8874093405761686,0.9982011543387604
5.0600000000000005,0.0002737991867439474,1.3779524762770468,0.00013242292926765207,0.02268495742640076,0.02253042113653453,0.010985102331692271,0.11166513644390513,0.08369348534831983,0.06528697586978033,0.15527779452905677,0.00010037944006349127,0.601854374698114,0.8889596079657978,0.998199765478834
5.07,0.0002732576270833542,1.3780320581425478,0.00013214799666904912,0.022643673548134926,0.02248949983573781,0.010963022963856399,0.11154660231069606,0.08368751588045564,0.06524619457847797,0.15498565994735145,9.900570030566668e-05,0.6015546547178148,0.890509234389059,0.9981983744694203
5.08,0.00027271846663138823,1.3781116446035635,0.00013187445981909204,0.022602578070712212,0.022448765062276818,0.010941002394911166,0.11142825127766035,0.08368158863685252,0.06520546034708678,0.15469401719908787,9.765209073286281e-05,0.601255084286047,0.8920582203334653,0.9981969813107211
5.09,0.0002721816885785371,1.3781912356603587,0.00013160229902025512,0.02256167014296823,0.022408215989363493,0.010919040620516457,0.11131008304608332,0.08367570353238686,0.0651647731338628,0.15440286568171824,9.631833282676633e-05,0.600955663329363,0.8936065662831704,0.9981955860031426
5.1000000000000005,0.0002716472779964056,1.3782708313131988,0.0001313315059404489,0.02252094891742276,0.0223678517804615,0.010897137638561465,0.11119209731824001,0.08366986048227532,0.06512413289713387,0.15411220479656795,9.500413701523501e-05,0.6006563917744013,0.8951542727205575,0.9981941885471396
5.11,0.0002711152201432191,1.3783504315623494,0.0001310620725212719,0.02248041355085099,0.022327671602960755,0.010875293444899821,0.11107429379700154,0.08366405940192023,0.0650835395952576,0.15382203394404864,9.370921917528974e-05,0.6003572695478249,0.896701340126867,0.9981927889431536
5.12,0.0002705855004638229,1.3784300364080755,0.0001307939909780105,0.02244006320428347,0.0222876746281774,0.010853508033349573,0.1109566721858351,0.08365830020690965,0.06504299318662142,0.15353235252365763,9.243330063311384e-05,0.6000582965763215,0.8982477689821982,0.9981913871916128
5.13,0.00027005810458968294,1.3785096458506427,0.00013052725379963899,0.022399897043006142,0.022247860031353792,0.0108317813956932,0.110839232188804,0.08365258281301732,0.06500249362964242,0.15324315993397836,9.117610816405358e-05,0.5997594727866037,0.8997935597655081,0.9981899832929325
5.14,0.00026953301833888534,1.3785892598903162,0.00013026185374881948,0.022359914236560356,0.02220822699165854,0.01081011352167761,0.11072197351056762,0.08364690713620271,0.06496204088276754,0.15295445557268014,8.993737399261799e-05,0.5994607981054089,0.9013387129546121,0.9981885772475146
5.15,0.0002690102277161364,1.3786688785273613,0.0001299977838619021,0.022320113958742827,0.02216877469218647,0.010788504399014139,0.11060489585638145,0.08364127309261099,0.06492163490447342,0.15266623883651825,8.871683579247881e-05,0.5991622724594988,0.9028832290261832,0.9981871690557478
5.16,0.000268489718912763,1.3787485017620438,0.00012973503744892492,0.022280495387605678,0.02212950231995865,0.010766954013378547,0.11048799893209707,0.08363568059857301,0.0648812756532665,0.1523785091213339,8.751423668647088e-05,0.5988638957756603,0.9044271084557529,0.9981857587180075
5.17,0.0002679714783067121,1.3788281295946287,0.00012947360809361372,0.022241057705456403,0.02209040906592236,0.010745462348411028,0.11037128244416217,0.08363012957060538,0.06484096308768297,0.15209126582205432,8.632932524659149e-05,0.598565667980705,0.9059703517177106,0.9981843462346562
5.18,0.00026745548175998005,1.3789077620253818,0.00012921344641547266,0.02220180005749989,0.022051494135025454,0.010724029434773834,0.11025474609709565,0.08362461992492802,0.06480069716617907,0.1518045083762691,8.516168462815284e-05,0.5982675890018502,0.9075129592888439,0.998182931606351
5.19,0.000266941714158224,1.3789873990545682,0.00012895453900894343,0.02216272162734544,0.022012756727823702,0.010702655260587089,0.1101383895980973,0.08361915157834486,0.0647604778473314,0.15151823618467303,8.401104451840534e-05,0.5979696587660233,0.9090549316418759,0.9981815148334813
5.2,0.0002664301682199926,1.3790670406824537,0.00012869690363274987,0.022123821632405262,0.02197419604160169,0.010681339776886943,0.11002221265676679,0.0836137244481901,0.06472030508982465,0.1512324486159143,8.28772621259812e-05,0.5976718771999038,0.910596269245858,0.9981800959162036
5.21,0.00026592083017946977,1.3791466869093036,0.00012844053136882222,0.02208509926856824,0.02193581128384961,0.010660082963251934,0.10990621498172613,0.08360833845168303,0.06468017885230497,0.15094714506488863,8.176009360683683e-05,0.5973742442304341,0.9121369725709065,0.9981786748548532
5.22,0.0002654136864106564,1.3792263377353835,0.00012818541338369474,0.02204655373579777,0.02189760166602795,0.010638884797439557,0.10979039628218241,0.0836029935062265,0.06464009909344771,0.15066232492576817,8.065929981887764e-05,0.5970767597845823,0.9136770420860113,0.9981772516497533
5.23,0.00026490872342737004,1.3793059931609588,0.0001279315409285059,0.022008184238131782,0.02185956640356749,0.010617745255386267,0.10967475626792773,0.083597689529407,0.06460006577195757,0.15037798759200163,7.957464632195783e-05,0.5967794237893433,0.9152164782590361,0.9981758263012156
5.24,0.00026440592788324555,1.379385653186295,0.00012767890533899818,0.021969989983682735,0.021821704715869288,0.010596664311207492,0.10955929464933929,0.08359242643899459,0.06456007884656849,0.15009413245631426,7.850590337788074e-05,0.5964822361717386,0.9167552815567176,0.9981743988095395
5.25,0.00026390528657173427,1.3794653178116578,0.00012742749803551815,0.0219319701846376,0.02178401582630469,0.010575641937197611,0.10944401113737932,0.08358720415294292,0.06452013827604369,0.1498107589107078,7.745284595039834e-05,0.5961851968588155,0.9182934524446664,0.998172969175013
5.26,0.00026340678642610446,1.3795449870373124,0.00012717731052301644,0.021894124057257887,0.021746498962215338,0.010554678103829967,0.10932890544359508,0.08358202258938925,0.06448024401917571,0.1495278663464605,7.641525370521155e-05,0.5958883057776483,0.9198309913873671,0.9981715373979118
5.2700000000000005,0.00026291041451944133,1.379624660863525,0.0001269283343910478,0.02185645082187962,0.021709153354913142,0.010533772779756864,0.1092139772801189,0.08357688166665443,0.06444039603478631,0.14924545415412713,7.539291100997008e-05,0.5955915628553372,0.9213678988481773,0.9981701034785001
5.28,0.00026241615806464705,1.3797043392905608,0.00012668056131377107,0.021818949702913364,0.021671978239680322,0.010512925931809572,0.10909922635966818,0.08357178130324293,0.06440059428172659,0.14896352172353897,7.43856069342728e-05,0.595294968019009,0.9229041752893281,0.9981686674170301
5.29,0.00026192400118290417,1.3797840223186852,0.0001264339787966553,0.021781619901617776,0.02163497283360518,0.010492137551803962,0.10898465239337725,0.0835667214172947,0.06436083871881494,0.1486820684656641,7.339304697140926e-05,0.5949985211959236,0.9244398211757706,0.9981672292139546
5.3,0.00026143392402014565,1.3798637099481643,0.00012618856901359184,0.021744460588655694,0.021598136329522236,0.010471407663869399,0.10887025509020468,0.0835617019264354,0.0643211293048201,0.14840109381858413,7.241482890230765e-05,0.5947022223135019,0.9259748369762271,0.998165788869985
5.3100000000000005,0.0002609459205770261,1.3799434021792634,0.00012594433227440416,0.02170747105431561,0.02156146801830293,0.010450736176548878,0.10875603416889554,0.08355672275080034,0.06428146599880312,0.14812059712688042,7.145092987001659e-05,0.5944060712987405,0.9275092231419704,0.9981643463849194
5.32,0.0002604599780610153,1.3800230990122482,0.00012570125984841883,0.021670650534548468,0.021524967147237502,0.010430123054073709,0.1086419893441286,0.08355178380953257,0.06424184875972139,0.14784057778131035,7.050114232560484e-05,0.5941100680788903,0.929042980131398,0.9981629017589998
5.33,0.0002599760837892439,1.3801028004473845,0.00012545934304987612,0.021633998269125654,0.021488632967379653,0.010409568259104303,0.10852812033114738,0.08354688502195363,0.06420227754656095,0.14756103517211175,6.956526259830809e-05,0.5938142125812298,0.9305761084018171,0.9981614549924582
5.34,0.00025949422518850416,1.3801825064849378,0.00012521857323793018,0.021597513501639014,0.021452464733546533,0.010389071752730173,0.10841442684576023,0.08354202630756355,0.06416275231833661,0.147281968689003,6.86430908955293e-05,0.5935185047330646,0.9321086084094448,0.9981600060855169
5.3500000000000005,0.0002590143897952495,1.380262217125174,0.000124978941816649,0.021561195479500854,0.021416461704318757,0.010368633494469936,0.10830090860434034,0.08353720758604083,0.06412327303409183,0.1470033777211829,6.773443130283855e-05,0.5932229444617277,0.9336404806094069,0.9981585550383884
5.36,0.00025853656525559463,1.3803419323683588,0.0001247404402350145,0.021525043453943942,0.021380623142040405,0.01034825344227131,0.10818756532382572,0.08353242877724246,0.06408383965289881,0.1467252616573309,6.683909178397331e-05,0.5929275316945799,0.9351717254557388,0.9981571018512749
5.37,0.00025806073932531576,1.3804216522147577,0.00012450305998692223,0.0214890566800215,0.021344948312818995,0.010327931552511119,0.10807439672171915,0.0835276898012039,0.06404445213385844,0.14644761988560684,6.595688418083803e-05,0.5926322663590089,0.936702343401386,0.9981556465243693
5.38,0.00025758689986985015,1.3805013766646363,0.00012426679261118173,0.021453234416607212,0.021309436486525526,0.010307667779995285,0.1079614025160883,0.0835229905781391,0.06400511043610028,0.14617045179365107,6.508762421350442e-05,0.59233714838243,0.9382323348982028,0.9981541890578542
5.39,0.0002571150348642966,1.380581105718261,0.00012403162969151638,0.02141757592639521,0.021274086936794438,0.010287462077958835,0.10784858242556561,0.08351833102844049,0.06396581451878267,0.14589375676858451,6.423113148021134e-05,0.5920421776922858,0.9397617003969533,0.9981527294519026
5.4,0.0002566451323934149,1.3806608393758972,0.00012379756285656326,0.021382080475900088,0.021238898941023637,0.010267314398065896,0.10773593616934835,0.08351371107267896,0.06392656434109258,0.1456175341970085,6.338722945736479e-05,0.5917473542160465,0.941290440347311,0.9981512677066774
5.41,0.00025617718065734467,1.3807405776378106,0.00012356459803982458,0.021346747257597568,0.021203871685455303,0.010247224762780973,0.10762346346089711,0.08350913062989769,0.06388735986213911,0.14534178352036853,6.255552357008135e-05,0.5914526778814116,0.9428185552097516,0.9981498038230199
5.42,0.0002557111679589122,1.380820320504267,0.00012333272382721933,0.021311575562746852,0.021169004475865564,0.010227193104728284,0.10751116402192308,0.08350458962139934,0.06384820104119011,0.14506650411206493,6.173589380331503e-05,0.5911581486158617,0.9443460454291549,0.9981483378009223
5.43,0.0002552470827098331,1.3809000679755326,0.00012310192692359734,0.02127656469694349,0.02113429663461403,0.010207219345186518,0.10739903757555339,0.08350008796889555,0.0638090878375565,0.14479169533750122,6.092825399451015e-05,0.590863766346877,0.945872911447704,0.9981468696402738
5.44,0.0002547849134339079,1.3809798200518728,0.00012287220012356767,0.021241713936598614,0.021099747447587167,0.010187303434541906,0.10728708384280869,0.08349562559355313,0.06377002021053269,0.14451735658503012,6.013242778256947e-05,0.5905695310020511,0.9473991537115332,0.9981453993412457
5.45,0.00025432464876460345,1.3810595767335536,0.00012264353627806595,0.021207022561881516,0.02106535620435895,0.010167445321667714,0.1071753025452695,0.08349120241671604,0.06373099811944173,0.1442434872425292,5.934824250694676e-05,0.5902754425090053,0.9489247726656947,0.9981439269039998
5.46,0.0002538662774450536,1.3811393380208408,0.00012241592829817177,0.021172489856698777,0.02103112219816542,0.010147644953943593,0.10706369340507435,0.08348681835990485,0.06369202152363529,0.1439700866974156,5.8575529148233274e-05,0.5899815007953881,0.9504497687541641,0.9981424523286888
5.47,0.00025340978832806137,1.3812191039140005,0.00012218936915892628,0.02113811510867344,0.020997044725879294,0.010127902277274975,0.10695225614491821,0.08348247334481639,0.06365309038249356,0.143697154336661,5.781412226874498e-05,0.5896877057888761,0.9519741424198416,0.9981409756154564
5.48,0.0002529551703761001,1.3812988744132983,0.00012196385190314977,0.021103897609124157,0.02096312308798454,0.010108217236112433,0.10684099048805076,0.08347816729332316,0.06361420465542529,0.1434246895468063,5.706385995310942e-05,0.5893940574171732,0.9534978941045564,0.9981394967644378
5.49,0.0002525024126613153,1.3813786495190004,0.00012173936964525929,0.02106983665304436,0.02092935658855099,0.010088589773471069,0.10672989615827473,0.08347390012747304,0.0635753643018677,0.14315269171397654,5.632458374885289e-05,0.5891005556080113,0.955021024249069,0.9981380157757592
5.5,0.00025205150436552595,1.3814584292313723,0.00012151591557508603,0.021035931539081395,0.0208957445352089,0.010069019830949875,0.10661897287994412,0.08346967176948866,0.06353656928128654,0.1428811602238957,5.5596138606987e-05,0.5888072002891501,0.956543533293075,0.9981365326495387
5.51,0.000251602434780226,1.3815382135506804,0.00012129348296169304,0.021002181569515697,0.02086228623912355,0.01004950734875112,0.10650822037796268,0.08346548214176708,0.06349781955317593,0.1426100944619014,5.48783728225959e-05,0.5885139913883771,0.9580654216752081,0.9981350473858861
5.5200000000000005,0.0002511551874541886,1.3816180024771905,0.00012107205681597347,0.020968585989261386,0.020828980963970466,0.010030052321101778,0.10639763837307585,0.0834613311655426,0.06345911507703035,0.14233949385280806,5.417098310110895e-05,0.5882209288336737,0.9595866898418124,0.998133559985399
5.53,0.0002507097531213899,1.3816977960111685,0.00012085163232018757,0.020935144120546815,0.02079582803856743,0.010010654673889986,0.10628722659226522,0.08345721876383898,0.06342045581240666,0.1420693577728973,5.347385661561908e-05,0.5879280125528487,0.9611073382275744,0.9981320704480674
5.54,0.00025026612329399054,1.3817775941528807,0.00012063220570007685,0.020901855296136283,0.02076282680101652,0.009991314325336812,0.10617698476359444,0.08345314486000568,0.06338184171889326,0.1417996855935571,5.2786901395963614e-05,0.5876352424737198,0.962627367265127,0.9981305787738176
5.55,0.00024982428733559905,1.3818573969025925,0.00012041377005730318,0.020868718828814345,0.02072997657317436,0.009972031213721803,0.10606691261385416,0.08344910937704898,0.06334327275609605,0.1415304767012244,5.210996881787576e-05,0.5873426185241971,0.9641467773894373,0.9981290849627595
5.5600000000000005,0.0002493842346930089,1.3819372042605704,0.00012019631855408174,0.020835734034618327,0.02069727668007463,0.009952805276275492,0.10595700987035493,0.08344511223814113,0.06330474888364913,0.1412617304822045,5.144291260287845e-05,0.5870501406322194,0.9656655690344662,0.9981275890149978
5.57,0.0002489459548953726,1.3820170162270804,0.00011997984441581898,0.02080290023280887,0.020664726449895462,0.00993363644920661,0.1058472762609249,0.08344115336661982,0.0632662700612147,0.14099344632269142,5.078558873696585e-05,0.5867578087257546,0.9671837426331726,0.9981260909306326
5.58,0.00024850943755337526,1.3820968328023884,0.00011976434093375012,0.02077021674584043,0.020632325213926786,0.009914524667729293,0.10573771151390736,0.08343723268598749,0.06322783624848312,0.1407256236087884,5.013785538928437e-05,0.5864656227327995,0.9687012986175182,0.9981245907097595
5.59,0.0002480746723584082,1.3821766539867604,0.00011954980146757712,0.020737682899331842,0.02060007230653773,0.009895469866090292,0.10562831535815849,0.08343335011991063,0.06318944740517277,0.14045826172652823,4.9499572830814245e-05,0.58617358258138,0.9702182374184715,0.9981230883524694
5.6000000000000005,0.00024764164908174283,1.3822564797804626,0.00011933621944810632,0.020705298022036838,0.02056796706514399,0.00987647197759619,0.10551908752304498,0.08342950559221925,0.06315110349103013,0.14019136006189384,4.887060335305075e-05,0.5858816881995513,0.9717345594660126,0.9981215838588497
5.61,0.0002472103575737048,1.3823363101837614,0.00011912358837988628,0.020673061445814586,0.020536008830175208,0.00985753093464061,0.10541002773844166,0.08342569902690612,0.06311280446582967,0.13992491800083878,4.825081118668576e-05,0.5855899395153982,0.9732502651891372,0.9981200772289838
5.62,0.00024678078776284697,1.3824161451969221,0.00011891190184384547,0.0206409725056002,0.02050419694504233,0.009838646668731422,0.10530113573472914,0.08342193034812623,0.06307455028937385,0.1396589349293075,4.764006242028878e-05,0.5852983364570342,0.9747653550158611,0.9981185684629515
5.63,0.0002463529296551239,1.3824959848202116,0.00011870115349993004,0.020609030539375302,0.020472530756105008,0.009819819110517962,0.1051924112427915,0.08341819948019602,0.06303634092149307,0.13939341023325605,4.703822491898847e-05,0.5850068789526028,0.9762798293732254,0.9981170575608296
5.64,0.0002459267733330652,1.3825758290538959,0.00011849133708974163,0.020577234888138517,0.020441009612638956,0.00980104818981823,0.10508385399401388,0.08341450634759287,0.06299817632204566,0.13912834329867227,4.644516824315398e-05,0.5847155669302767,0.9777936886872998,0.9981155445226915
5.65,0.0002455023089549494,1.3826556778982408,0.00011828244643917509,0.020545584895876046,0.020409632866803334,0.009782333835646114,0.10497546372028017,0.08341085087495433,0.06296005645091779,0.13886373351159648,4.58607635670762e-05,0.5844244003182583,0.9793069333831879,0.998114029348608
5.66,0.00024507952698169763,1.3827355313535126,0.000118074475738026,0.020514079909051366,0.020378399872792746,0.0097636759765048,0.10486724015393768,0.08340723298706375,0.06292198126802406,0.13859958025813304,4.5284884018737386e-05,0.5841333790447834,0.9808195638851025,0.9981125120386467
5.67,0.0002446584244038254,1.3828153894199777,0.00011786742711731088,0.02048271926342676,0.020347309964505282,0.009745074547694266,0.10475918302689291,0.08340365260847186,0.06288395073332118,0.13833588292422958,4.471741611458336e-05,0.5838425030382245,0.9823315806183391,0.9981109925928413
5.68,0.00024423898671190763,1.3828952520979023,0.00011766128872406099,0.02045150232209875,0.020316362520063913,0.0097265294702629,0.10465129207321996,0.08340010966458965,0.06284596480676795,0.13807264089639562,4.415822634043157e-05,0.5835517722267924,0.9838429840035833,0.9981094710112796
5.69,0.00024382120464040073,1.3829751193875526,0.00011745605509003518,0.020420428440114838,0.020285556901827585,0.009708040670609229,0.1045435670267334,0.08339660408067205,0.0628080234483624,0.13780985356107475,4.3607192033506505e-05,0.5832611865388132,0.9853537744622058,0.9981079472940225
5.7,0.0002434050690162712,1.3830549912891945,0.00011725172086988526,0.02038949697531862,0.020254892474800765,0.00968960807448815,0.10443600762173175,0.08339313578212977,0.06277012661813033,0.13754752030486433,4.306419177699437e-05,0.5829707459026434,0.9868639524146392,0.9981064214411294
