t,RS,RS_p,G,IP_3,PIP_2,C,h
4.37,14923.096157550408,2054.0874802676617,4901.652940117605,6.9745444355576,47644064.87376986,0.3773008145499031,0.6871738275223206
4.38,14918.647456021443,2058.429312262738,4908.433791110989,6.99202351646446,47638121.69888579,0.37750881962685373,0.6872446014365877
4.39,14914.200082452098,2062.7695797008937,4915.199266834943,7.009445655164082,47632197.8528777,0.3777146406827349,0.6873150525370785
4.4,14909.754036446442,2067.1082830638024,4921.94939447028,7.026810989017374,47626293.29042717,0.3779183076294231,0.6873851834020089
4.41,14905.30931760866,2071.4454228329914,4928.684201150367,7.044119657610623,47620407.96543676,0.3781198499798499,0.6874549965762564
4.42,14900.865925543056,2075.780999489846,4935.403713961221,7.061371802664663,47614541.83106188,0.3783192968501635,0.6875244945718199
4.43,14896.423859854049,2080.115013515606,4942.10795994159,7.078567567944031,47608694.839742765,0.3785166769618902,0.6875936798682788
4.44,14891.98312014618,2084.4474653913667,4948.79696608304,7.095707099166132,47602866.94323641,0.3787120186440952,0.6876625549132542
4.45,14887.543706024106,2088.7783555980795,4955.470759329973,7.112790544490815,47597058.09244755,0.3789053498751916,0.6877311221221604
4.46,14883.105617092602,2093.1076846165515,4962.129366579568,7.129818055585886,47591268.237060316,0.37909669836408905,0.6877993838772564
4.47,14878.668852956558,2097.4354529274456,4968.772814682217,7.1467897847292905,47585497.32654187,0.3792860913606166,0.6878673425315253
4.48,14874.233413220987,2101.7616610112805,4975.401130441466,7.1637058858528295,47579745.30978165,0.3794735557351826,0.6879350004077524
4.49,14869.799297491018,2106.086309348431,4982.014340614089,7.180566514582089,47574012.13507796,0.37965911798986934,0.6880023597988252
4.5,14865.366505371894,2110.4093984191277,4988.612471910173,7.197371828157385,47568297.75016588,0.3798428042613983,0.6880694229681792
4.51,14860.93503646898,2114.730928703457,4995.195550993201,7.214121985354698,47562602.10224512,0.38002464032409633,0.6881361921502434
4.5200000000000005,14856.504890387756,2119.0509006813622,5001.763604480144,7.23081714640661,47556925.138007864,0.3802046515928609,0.6882026695508853
4.53,14852.076066733824,2123.369314832641,5008.316658941534,7.247457472923242,47551266.803666644,0.380382863126126,0.6882688573478568
4.54,14847.648565112897,2127.6861716369494,5014.8547409015355,7.264043128022078,47545627.044871755,0.38055929963639007,0.6883347576907438
4.55,14843.222385130808,2132.0014715737975,5021.3778768378115,7.280574278002362,47540005.80581213,0.3807339855566583,0.6884003726972457
4.5600000000000005,14838.797526393511,2136.3152151225536,5027.886093181936,7.297051089594021,47534403.03065579,0.3809069449466789,0.6884657044599685
4.57,14834.373988507075,2140.6274027624395,5034.379416319413,7.31347373039238,47528818.663306125,0.381078201514508,0.6885307550456496
4.58,14829.951771077685,2144.938034972536,5040.857872589719,7.32984236916758,47523252.64722438,0.3812477786335386,0.6885955264946814
4.59,14825.530873711645,2149.247112231779,5047.3214882863795,7.34615717579733,47517704.925451234,0.3814156993458942,0.6886600208215273
4.6000000000000005,14821.111296015375,2153.5546350189616,5053.770289657063,7.362418321199652,47512175.44062843,0.38158198636582175,0.6887242400151402
4.61,14816.693037595414,2157.8606038127314,5060.204302903654,7.378625977265624,47506664.13502043,0.3817466620830852,0.6887881860393794
4.62,14812.276098058417,2162.1650190915943,5066.623554182346,7.394780316792142,47501170.95053595,0.3819097485663585,0.6888518608334285
4.63,14807.860477011158,2166.467881333913,5073.028069603716,7.410881513437246,47495695.828746475,0.38207126756707843,0.6889152663121452
4.64,14803.446174060527,2170.769191017904,5079.41787523261,7.4269297430977455,47490238.7107015,0.38223124055221136,0.688978404362182
4.65,14799.03318881353,2175.0689486216447,5085.792997088424,7.4429251824504465,47484799.53714891,0.3823896886793576,0.6890412768465425
4.66,14794.621520877292,2179.3671546230644,5092.15346114526,7.458868008301615,47479378.248639725,0.38254663278828654,0.6891038856067323
4.67,14790.211169859056,2183.663809499953,5098.49929333192,7.474758398191912,47473974.78545387,0.3827020934179953,0.689166232461178
4.68,14785.802135366177,2187.9589137299545,5104.830519531991,7.49059653033941,47468589.08762026,0.3828560908103108,0.6892283192056142
4.69,14781.394417006135,2192.2524677905717,5111.147165583923,7.506382583582618,47463221.09493698,0.38300864491349185,0.6892901476134703
4.7,14776.988014386518,2196.544472159162,5117.449257281113,7.522116737323504,47457870.746991456,0.38315977538583157,0.6893517194362572
4.71,14772.58292711504,2200.8349273129415,5123.73682037199,7.537799171470524,47452537.98318055,0.38330950159925914,0.6894130364039541
4.72,14768.179154799524,2205.1238337289824,5130.009880560091,7.553430066381639,47447222.74273078,0.38345784264294247,0.689474100225396
4.73,14763.776697047913,2209.4111918842145,5136.268463504012,7.569009603749757,47441924.9645466,0.38360481732714263,0.689534912585152
4.74,14759.37555346827,2213.697002255423,5142.512594817477,7.584537966620176,47436644.58721705,0.3837504441868361,0.6895954751436348
4.75,14754.975723668771,2217.981265319251,5148.742300069714,7.600015337316379,47431381.54940359,0.3838947414847763,0.6896557895449974
4.76,14750.577207257711,2222.2639815522,5154.957604785371,7.615441898504619,47426135.78965584,0.38403772721539603,0.6897158574133445
4.7700000000000005,14746.1800038435,2226.545151430628,5161.158534444603,7.630817833159175,47420907.246427625,0.38417941910841613,0.6897756803530368
4.78,14741.784113034662,2230.8247754307467,5167.345114483145,7.64614332451314,47415695.85809576,0.38431983463244934,0.689835259949049
4.79,14737.389534439846,2235.10285402863,5173.517370292398,7.661418556009217,47410501.562978745,0.38445899099860475,0.6898945977673275
4.8,14732.996267667811,2239.3793877002063,5179.6753272195065,7.6766437112504935,47405324.29935553,0.38459690516409184,0.6899536953551488
4.8100000000000005,14728.604312327434,2243.6543769212626,5185.819010567444,7.691818973951238,47400164.00548424,0.38473359383582506,0.690012554241477
4.82,14724.213668027709,2247.9278221674413,5191.948445595091,7.706944527887682,47395020.619620904,0.38486907347402777,0.6900711759373221
4.83,14719.824334377745,2252.1997239142434,5198.063657517255,7.722020557227009,47389894.07979613,0.38500336029123333,0.6901295619345433
4.84,14715.436310986772,2256.470082637028,5204.164671504453,7.737047248480625,47384784.32255198,0.38513647023151565,0.6901877136979727
4.8500000000000005,14711.04959746413,2260.7388988110106,5210.2515126835315,7.75202478688293,47379691.28524725,0.38526841901757114,0.6902456326804609
4.86,14706.664193419285,2265.0061729112645,5216.324206137599,7.76695335735495,47374614.90542781,0.3853992221419945,0.6903033203190699
4.87,14702.280098461806,2269.2719054127197,5222.382776906047,7.781833144823652,47369555.1206095,0.3855288948663977,0.6903607780339158
4.88,14697.89731220139,2273.536096790165,5228.427249984631,7.796664334183244,47364511.86829008,0.38565745222488623,0.6904180072284843
4.89,14693.515834247844,2277.798747518247,5234.45765032555,7.811447110256463,47359485.0859613,0.38578490902753537,0.6904750092899448
4.9,14689.135664211095,2282.059858071469,5240.474002837525,7.826181657755885,47354474.71112084,0.3859112798638666,0.6905317855894649
4.91,14684.756801701185,2286.319428924192,5246.476332385878,7.840868161245217,47349480.68128438,0.3860365791063237,0.6905883374825265
4.92,14680.37924632827,2290.577460550635,5252.4646637926135,7.855506805100593,47344502.93399759,0.3861608209137494,0.6906446663092388
4.93,14676.002997702624,2294.833953424875,5258.439021836496,7.870097773483362,47339541.40684395,0.38628401923452255,0.6907007733945988
4.94,14671.62805543464,2299.0889080208467,5264.399431252856,7.884641251791531,47334596.036919326,0.3864061877660589,0.6907566600416031
4.95,14667.254419134822,2303.3423248123427,5270.3459167339115,7.899137425296647,47329666.76132165,0.3865273399973721,0.6908123275379638
4.96,14662.882088413795,2307.5942042730135,5276.278502929005,7.9135864782436425,47324753.51747369,0.38664748923797243,0.6908677771605879
4.97,14658.511062882295,2311.8445468763675,5282.197214444535,7.927988594638345,47319856.242837,0.3867666485969606,0.6909230101718976
4.98,14654.141342151177,2316.0933530957714,5288.102075844027,7.942343958216809,47314974.874921046,0.3868848309862671,0.6909780278201072
4.99,14649.772925831412,2320.3406234044487,5293.993111648218,7.956652752414636,47310109.35129236,0.3870020491238918,0.6910328313394984
5.0,14645.405813534087,2324.5863582754823,5299.87034633513,7.970915160336305,47305259.60958358,0.3871183155371433,0.6910874219506967
5.01,14641.040004870405,2328.830558181813,5305.733804340154,7.9851313647244915,47300425.58750261,0.38723364256587844,0.691141800860947
5.0200000000000005,14636.675499451683,2333.0732235962405,5311.5835100561235,7.999301547929398,47295607.22284173,0.38734804236574155,0.6911959692643898
5.03,14632.312296889355,2337.3143549914203,5317.419487833391,8.013425891878073,47290804.45348669,0.38746152691140406,0.6912499283423368
5.04,14627.950396794975,2341.553952839868,5323.241761979799,8.027504578574769,47286017.217676066,0.3875741079778322,0.6913036792607012
5.05,14623.589798780204,2345.792017613958,5329.050356760586,8.041537790869464,47281245.454386994,0.3876857971104582,0.6913572231659902
5.0600000000000005,14619.230502456823,2350.0285497859218,5334.845296398947,8.055525710139724,47276489.10226632,0.3877966057230665,0.6914105611978404
5.07,14614.872507436736,2354.263549827849,5340.626605075904,8.069468517257471,47271748.1001098,0.3879065450597628,0.6914636944839484
5.08,14610.51581333195,2358.497018211689,5346.394306930362,8.083366392645148,47267022.38691207,0.3880156261946202,0.6915166241398811
5.09,14606.160419754595,2362.7289554092486,5352.14842605919,8.09721951625199,47262311.901879065,0.38812386003463156,0.6915693512693148
5.1000000000000005,14601.806326316915,2366.959361892194,5357.888986517293,8.111028067530285,47257616.5844404,0.38823125732266167,0.6916218769642732
5.11,14597.453532631273,2371.188238132049,5363.61601231769,8.12479222541165,47252936.37426176,0.3883378286403991,0.691674202305367
5.12,14593.10203831014,2375.4155846001963,5369.329527431593,8.138512168283295,47248271.21125725,0.38844358441130855,0.6917263283620319
5.13,14588.75184296611,2379.641401767877,5375.029555788482,8.152188073964298,47243621.03560182,0.38854853490358304,0.6917782561927678
5.14,14584.402946211889,2383.8656901061922,5380.716121276158,8.165820119770904,47238985.78764766,0.3886526902285658,0.6918299868448806
5.15,14580.055347660298,2388.0884500861002,5386.389247740524,8.179408483771148,47234365.40655879,0.38875606027866355,0.6918815213475896
5.16,14575.709046924276,2392.3096821784184,5392.048958986073,8.192953342988332,47229759.832234144,0.3888586548204932,0.6919328607221558
5.17,14571.364043616873,2396.529386853823,5397.6952787759365,8.206454873518073,47225169.00516824,0.3889604834906719,0.6919840059813354
5.18,14567.02033735126,2400.7475645828495,5403.328230831869,8.219913250878273,47220592.86606078,0.3890615557797563,0.6920349581275343
5.19,14562.677927740719,2404.964215835892,5408.9478388343305,8.233328649991474,47216031.35582249,0.3891618810348845,0.6920857181530125
5.2,14558.336814398646,2409.1793410832033,5414.554126422547,8.246701245167225,47211484.41558089,0.38926146846241855,0.6921362870400881
5.21,14553.99699693856,2413.392940794896,5420.147117194603,8.26003121008444,47206951.986686185,0.38936032713058616,0.6921866657613436
5.22,14549.658474974085,2417.60501544094,5425.726834707504,8.273318717773762,47202434.010717,0.38945846597212336,0.6922368552798291
5.23,14545.32124811897,2421.8155654911666,5431.29330247726,8.286563940599917,47197930.42948626,0.3895558937869164,0.6922868565492684
5.24,14540.985315987069,2426.024591415264,5436.846543978953,8.299767050244084,47193441.185046986,0.38965261924464395,0.6923366705142627
5.25,14536.65067819236,2430.23209368278,5442.386582646631,8.312928218366942,47188966.218544506,0.3897486508459298,0.6923862981064249
5.26,14532.317334348932,2434.4380727631233,5447.9134418734075,8.326047616482745,47184505.4704058,0.3898439969315853,0.692435740245232
5.2700000000000005,14527.985284070992,2438.642529125561,5453.427145011872,8.339125414743542,47180058.88237587,0.3899386657582809,0.6924849978453953
5.28,14523.654526972854,2442.845463239217,5458.927715373966,8.352161782632528,47175626.396318614,0.39003266545785165,0.6925340718128131
5.29,14519.325062668957,2447.046875573078,5464.415176231058,8.36515688895548,47171207.954207234,0.3901260040393862,0.6925829630447211
5.3,14514.99689077385,2451.246766595988,5469.889550814013,8.378110901828215,47166803.49812143,0.3902186893915589,0.692631672429867
5.3100000000000005,14510.670010902193,2455.445136776652,5475.350862313272,8.391023988664044,47162412.97024462,0.3903107292849611,0.6926802008486842
5.32,14506.344422668772,2459.641986583632,5480.799133878921,8.403896316161223,47158036.312861085,0.3904021313744327,0.6927285491734667
5.33,14502.020125688476,2463.837316485351,5486.2343886207655,8.416728050290418,47153673.46835316,0.39049290320139407,0.692776718268543
5.34,14497.697119576314,2468.031126950092,5491.656649608408,8.429519356282157,47149324.37919842,0.3905830521961774,0.6928247089904506
5.3500000000000005,14493.375403947412,2472.2234184459976,5497.065939871259,8.44227039876801,47144988.98850422,0.39067258566782154,0.6928725221869734
5.36,14489.054978417007,2476.414191441068,5502.462282398361,8.45498134242214,47140667.242291465,0.3907615107530588,0.6929201586924805
5.37,14484.735842600454,2480.6034464031645,5507.845700138943,8.46765235070316,47136359.08513744,0.39084983452023175,0.6929676193373094
5.38,14480.417996113218,2484.7911838000086,5513.216216002336,8.480283586236713,47132064.461554304,0.39093756393939993,0.6930149049450189
5.39,14476.101438570882,2488.9774040991806,5518.573852858011,8.492875210911194,47127783.31636472,0.39102470587584204,0.6930620163317633
5.4,14471.786169589144,2493.162107768121,5523.918633535647,8.505427385868833,47123515.59471172,0.3911112670920921,0.6931089543064394
5.41,14467.472188783815,2497.34529527413,5529.250580825207,8.517940271496762,47119261.2420685,0.3911972542499761,0.6931557196708341
5.42,14463.15949577082,2501.526967084367,5534.569717477009,8.530414027418098,47115020.20424829,0.391282673912648,0.6932023132197727
5.43,14458.8480901662,2505.707123665852,5539.8760662017985,8.542848812483026,47110792.42741419,0.39136753254662615,0.6932487357412651
5.44,14454.53797158611,2509.885765485466,5545.16964967082,8.555244784759859,47106577.858089,0.3914518365238298,0.6932949880166546
5.45,14450.229139646819,2514.0628930099474,5550.4504905158865,8.567602101535211,47102376.443165906,0.391535592122833,0.6933410708206976
5.46,14445.921593964713,2518.2385067058967,5555.71861132919,8.579920919922127,47098188.12997382,0.39161880547777955,0.6933869849171826
5.47,14441.615334156286,2522.4126070397733,5560.974034663634,8.592201396233618,47094012.866231695,0.39170148263358207,0.69343273106361
5.48,14437.310359838153,2526.585194477898,5566.216783033015,8.604443685721883,47089850.600035615,0.3917836295696416,0.6934783100131887
5.49,14433.006670627039,2530.7562694864496,5571.446878911968,8.616647942868982,47085701.279895656,0.3918652521760911,0.6935237225127847
5.5,14428.704266139786,2534.9258325314695,5576.664344736037,8.628814321381089,47081564.85474601,0.3919463562555585,0.6935689693030447
5.51,14424.40314599335,2539.093884078858,5581.869202901742,8.640942974182757,47077441.27395507,0.3920269475249293,0.6936140511185208
5.5200000000000005,14420.1033098048,2543.2604245943758,5587.061475766659,8.653034053411158,47073330.4873356,0.3921070316171093,0.6936589686877945
5.53,14415.804757191318,2547.425454543644,5592.241185649479,8.665087710410347,47069232.44515486,0.3921866140827873,0.6937037227336008
5.54,14411.507487770203,2551.588974392144,5597.408354830092,8.677104095725515,47065147.098144695,0.39226570039219805,0.6937483139729523
5.55,14407.211501158865,2555.750984605217,5602.563005549648,8.689083359097241,47061074.39751169,0.39234429593688486,0.6937927431172638
5.5600000000000005,14402.916796974807,2559.9114856480955,5607.705160058907,8.701025648086286,47057014.28002012,0.3924224070621871,0.6938370109429992
5.57,14398.623374835726,2564.070477985771,5612.834840404227,8.712931115715675,47052966.7206577,0.39250003639400205,0.6938811179704175
5.58,14394.331234359339,2568.2279620832132,5617.952068787143,8.724799907091105,47048931.648787685,0.39257719072630504,0.6939250650062936
5.59,14390.040375163513,2572.3839384052044,5623.056867292069,8.736632169215717,47044909.014369525,0.3926538750692176,0.6939688527346766
5.6000000000000005,14385.750796866232,2576.5384074163876,5628.149257965549,8.748428048302639,47040898.76723447,0.3927300943700162,0.694012481835064
5.61,14381.46249908559,2580.6913695812673,5633.2292628162495,8.760187689774973,47036900.85708555,0.392805853513132,0.6940559529824024
5.62,14377.1754814398,2584.8428253642087,5638.296903814968,8.77191123826581,47032915.233497635,0.3928811573201512,0.694099266847087
5.63,14372.889743547183,2588.9927752294375,5643.352202894625,8.783598837618216,47028941.845917374,0.3929560105498149,0.6941424240949613
5.64,14368.605285026175,2593.141219641041,5648.395181950272,8.795250630885244,47024980.64366323,0.3930304178980189,0.6941854253873179
5.65,14364.32210549533,2597.2881590629677,5653.425862839083,8.806866760329925,47021031.57592546,0.39310438399781417,0.6942282713808977
5.66,14360.040204573308,2601.4335939590255,5658.444267380351,8.818447367450133,47017094.59174907,0.39317791341693364,0.6942709627276963
5.67,14355.75958187889,2605.577524792885,5663.450417355371,8.829992593297076,47013169.63981515,0.393251010626124,0.6943135000724721
5.68,14351.480237030968,2609.719952028076,5668.444334507562,8.841502578128814,47009256.66867876,0.3933236800335971,0.6943558840554568
5.69,14347.202169648544,2613.8608761279916,5673.426040542472,8.852977461409466,47005355.62676945,0.39339592598510975,0.6943981153123615
5.7,14342.92537935074,2618.000297555883,5678.395557127758,8.864417381869101,47001466.462413065,0.3934677527578776,0.694440194473897
5.71,14338.649865756786,2622.1382167748648,5683.352905893903,8.87582247702939,46997589.13394978,0.39353916458742744,0.6944821221677732
5.72,14334.375628486028,2626.2746342479113,5688.298108433856,8.88719288343992,46993723.6046934,0.39361016565421936,0.6945238990177021
5.73,14330.102667157927,2630.4095504378597,5693.231186302516,8.898528737022179,46989869.83559401,0.3936807600641744,0.6945655256419497
5.74,14325.830981392053,2634.542965807406,5698.152161017047,8.909830172861058,46986027.78968551,0.3937509518604778,0.6946070026542139
5.75,14321.560570808095,2638.674880819108,5703.06105405755,8.921097325485505,46982197.42494826,0.3938207450294825,0.6946483306639333
5.76,14317.29143502585,2642.8052959353863,5707.957886867686,8.93233032912571,46978378.687768966,0.39389014350611806,0.6946895102765698
5.7700000000000005,14313.023573665232,2646.934211618523,5712.842680852918,8.943529316982815,46974571.53151209,0.3939591511585307,0.6947305420928062
5.78,14308.756986346267,2651.0616283306586,5717.715457381215,8.954694421522928,46970775.909042954,0.394027771794267,0.6947714267088684
5.79,14304.491672689092,2655.1875465337966,5722.576237783394,8.965825774468538,46966991.77321699,0.39409600916533744,0.6948121647168564
5.8,14300.227632313963,2659.3119666898033,5727.4250433544885,8.97692350672452,46963219.07991912,0.3941638669890639,0.6948527567061114
5.8100000000000005,14295.964864841244,2663.4348892604057,5732.261895351696,8.987987748489035,46959457.78350846,0.39423134891683426,0.6948932032611659
5.82,14291.703369891415,2667.5563147071907,5737.086814994887,8.99901862922626,46955707.837938525,0.3942984585417855,0.6949335049622479
5.83,14287.44314708392,2671.6762434930115,5741.899823841004,9.010016285323605,46951969.190525435,0.3943651999320655,0.694973662425205
5.84,14283.184196042548,2675.7946760754057,5746.700942031081,9.020980824049255,46948241.817850664,0.39443157516668603,0.6950136761166524
5.8500000000000005,14278.92651638568,2679.911612918531,5751.490191470754,9.03191238885581,46944525.66395592,0.39449758882129465,0.6950535466903051
5.86,14274.670107734522,2684.027054483082,5756.267593142426,9.042811104297007,46940820.68869432,0.3945632441598671,0.6950932747016435
5.87,14270.414969710286,2688.1410012297542,5761.033168028385,9.053677094924543,46937126.851913475,0.39462854444626894,0.6951328607061394
5.88,14266.16110193435,2692.253453619029,5765.786937056047,9.064510484309304,46933444.11080782,0.3946934928914671,0.6951723052549954
5.89,14261.908504028142,2696.3644121113393,5770.528921139928,9.075311395791704,46929772.42194835,0.39475809269399814,0.69521160889841
5.9,14257.65717561297,2700.473877167255,5775.2591412299935,9.086079953345687,46926111.74361981,0.3948223470865674,0.6952507721893402
5.91,14253.407116310149,2704.5818492473445,5779.977618276208,9.096816280945196,46922462.034106925,0.39488625930188004,0.6952897956807427
5.92,14249.158325740986,2708.688328812178,5784.684373228535,9.107520502564174,46918823.25169445,0.3949498325726413,0.6953286799255741
5.93,14244.910803527038,2712.793316322026,5789.379426958502,9.11819274063655,46915195.35477053,0.39501307003722574,0.6953674254695015
5.94,14240.664549290954,2716.896812235823,5794.062799987067,9.128833110713071,46911578.30218553,0.3950759744123918,0.6954060328256082
5.95,14236.419562654683,2720.9988170133547,5798.734513058915,9.139441732737286,46907972.05249482,0.3951385486839706,0.6954445025277721
5.96,14232.175843240051,2725.0993311145617,5803.394586958638,9.150018727436178,46904376.56420118,0.39520079588578116,0.69548283511358
5.97,14227.933390668886,2729.198354999382,5808.043042470827,9.160564215536732,46900791.7958074,0.3952627190516423,0.6955210311206181
5.98,14223.69220456302,2733.295889127747,5812.679900377989,9.171078317725042,46897217.70583383,0.39532432121298355,0.6955590910862864
5.99,14219.452284545394,2737.3919339582335,5817.305181109224,9.181561147749218,46893654.25578859,0.39538560499578607,0.6955970155162988
6.0,14215.213630239075,2741.486489949258,5821.918905051821,9.192012818536556,46890101.40753323,0.395446572978064,0.6956348049126203
6.01,14210.976241266511,2745.5795575600046,5826.521092793179,9.20243344694285,46886559.12123757,0.39550722796740845,0.6956724597951577
6.0200000000000005,14206.740117250145,2749.6711372496557,5831.111764920701,9.212823149823897,46883027.357071444,0.39556757277141014,0.6957099806838178
6.03,14202.50525781242,2753.7612294773944,5835.690942021782,9.223182044035486,46879506.07520468,0.39562761019766,0.6957473680985072
6.04,14198.271662576111,2757.849834701997,5840.258644578419,9.23351024439647,46875995.23654157,0.39568734294288566,0.6957846225502983
6.05,14194.03933116527,2761.9369533806835,5844.814892669581,9.243807857937215,46872494.80479474,0.39574677327991487,0.695821744516484
6.0600000000000005,14189.808263203082,2766.0225859717284,5849.359706647801,9.254074996974746,46869004.74177058,0.3958059037693096,0.6958587344972863
6.07,14185.578458312606,2770.1067329335615,5853.89310690522,9.264311774591453,46865525.008999504,0.39586473701328806,0.6958955929962461
6.08,14181.349916116904,2774.189394724611,5858.415113833976,9.274518303869735,46862055.568011925,0.39592327561406876,0.6959323205169048
6.09,14177.122636239048,2778.2705718032876,5862.925747821507,9.284694697802946,46858596.380365536,0.3959815221693348,0.695968917562434
6.1000000000000005,14172.896618303414,2782.350264626416,5867.4250288482435,9.294841061678063,46855147.409978524,0.3960394788842651,0.6960053846040193
6.11,14168.671861934334,2786.4284736508675,5871.912976906729,9.304957501011387,46851708.620698825,0.3960971479757186,0.6960417221137988
6.12,14164.44836675547,2790.505199334333,5876.389612199588,9.315044125296938,46848279.97515599,0.39615453186314903,0.6960779305804198
6.13,14160.226132390488,2794.5804421345024,5880.854954929441,9.32510104402874,46844861.43597957,0.3962116329660102,0.6961140104925299
6.140000000000001,14156.00515846305,2798.654202509066,5885.309025298912,9.335128366700816,46841452.9657991,0.39626845370375596,0.6961499623387762
6.15,14151.785444596819,2802.726480915714,5889.751843510625,9.345126202807185,46838054.52724414,0.39632499649584013,0.6961857866078066
6.16,14147.566990416184,2806.797277811255,5894.183429542547,9.355094657672007,46834666.08435192,0.3963812635602534,0.6962214837714727
6.17,14143.34979554688,2810.866593650841,5898.603802951185,9.365033828796467,46831287.60380055,0.3964372567370265,0.6962570542701169
6.18,14139.133859613361,2814.934428891196,5903.0129836931565,9.374943821108415,46827919.04976104,0.39649297822500296,0.6962924985739946
6.19,14134.919182240013,2819.0007839891236,5907.41099174513,9.384824739907833,46824560.38627878,0.39654843024100517,0.6963278171548601
6.2,14130.705763051232,2823.065659401426,5911.79784708377,9.394676690494693,46821211.57739915,0.3966036150018554,0.6963630104844685
6.21,14126.493601671402,2827.129055584906,5916.173569685747,9.404499778168978,46817872.58716753,0.39665853472437623,0.6963980790345736
6.22,14122.2826977251,2831.1909729961385,5920.5381794702,9.414294107189273,46814543.37999489,0.39671319157875284,0.6964330232729208
6.23,14118.07305083869,2835.251412089508,5924.891695803954,9.424059771815509,46811223.923802175,0.39676758728739586,0.696467843628756
6.24,14113.86466063766,2839.3103733204744,5929.234138325195,9.433796871220148,46807914.18478579,0.3968217237927162,0.6965025405502407
6.25,14109.65752674711,2843.367857144969,5933.565526790935,9.443505506726705,46804614.12838705,0.39687560313345627,0.6965371144938188
6.26,14105.451648792143,2847.423864018924,5937.8858809581825,9.453185779658693,46801323.72004726,0.39692922734835856,0.6965715659159337
6.2700000000000005,14101.247026397856,2851.4783943982716,5942.195220583951,9.462837791339624,46798042.92520771,0.39698259847616546,0.6966058952730293
6.28,14097.043659196821,2855.531448729805,5946.493563142834,9.472461602906003,46794771.72297403,0.3970357168703064,0.6966401028718818
6.29,14092.841546796828,2859.5830274906366,5950.780933682418,9.482057408833802,46791510.047114,0.3970885884760364,0.69667418951586
6.3,14088.640688837411,2863.6331311190374,5955.057347548321,9.491625232774041,46788257.889478974,0.39714121207476494,0.6967081553721342
6.3100000000000005,14084.441084943843,2867.68176007073,5959.322824445181,9.501165175128126,46785015.21582379,0.3971935896665642,0.6967420008937139
6.32,14080.242734741505,2871.7289148012987,5963.577384043505,9.510677335696451,46781781.99210764,0.39724572322630214,0.6967757265313702
6.33,14076.045637855897,2875.774595766193,5967.821045979662,9.52016181367841,46778558.18449406,0.39729761470364233,0.6968093327336362
6.34,14071.849793912623,2879.818803420725,5972.053829855891,9.529618707672388,46775343.759350955,0.39734926602304427,0.6968428199468063
6.3500000000000005,14067.65520253787,2883.8615382194994,5976.2757551001405,9.53904811333863,46772138.684041895,0.39740067899674303,0.6968761886066689
6.36,14063.461863359193,2887.902800615444,5980.486840728049,9.548450119430061,46768942.92827003,0.39745185517696263,0.6969094391244646
6.37,14059.269776003155,2891.942591062698,5984.687106052027,9.557824819616659,46765756.46007453,0.3975027962961803,0.6969425719287163
6.38,14055.078940096373,2895.9809100153434,5988.876570369929,9.56717230729385,46762579.24758837,0.39755350407382384,0.696975587446864
6.390000000000001,14050.889355265606,2900.0177579272795,5993.055252933954,9.576492675063916,46759411.25921397,0.3976039801969628,0.6970084861034294
6.4,14046.70102113777,2904.0531352522203,5997.223172950641,9.585786014735984,46756252.46362312,0.39765422632030833,0.6970412683200159
6.41,14042.513937339922,2908.0870424436976,6001.380349580877,9.595052417326043,46753102.82975704,0.3977042440662134,0.6970739345153092
6.42,14038.32810349928,2912.1194799550585,6005.52680193989,9.604291973056933,46749962.32682636,0.39775403502467244,0.697106485105077
6.43,14034.143519243202,2916.150448239468,6009.662549097253,9.613504771358343,46746830.9243111,0.39780360075332166,0.6971389205021686
6.44,14029.960184199203,2920.1799477499067,6013.787610076883,9.622690900866823,46743708.59196071,0.39785294277743893,0.6971712411165158
6.45,14025.778097994944,2924.207978939171,6017.902003857038,9.631850449425771,46740595.29979404,0.3979020625899437,0.6972034473551321
6.46,14021.597260258239,2928.2345422598755,6022.0057493703225,9.64098350408544,46737491.01809935,0.39795096165139726,0.6972355396221126
6.47,14017.41767061701,2932.2596381644976,6026.0988655169185,9.650090151401796,46734395.71733402,0.39799964140631416,0.6972675183198547
6.48,14013.239328698566,2936.2832671062656,6030.18137140631,9.659170482895835,46731309.36629245,0.3980481035811354,0.6972993838713388
6.49,14009.062234130655,2940.3054295378756,6034.253286007188,9.66822458714676,46728231.934759505,0.39809634975266944,0.697331136687858
6.5,14004.886386541404,2944.3261259115534,6038.314628164355,9.677252550173788,46725163.393382415,0.3981443813689309,0.6973627771705757
6.51,14000.711785559071,2948.3453566793664,6042.365416683649,9.686254457354105,46722103.71302708,0.3981921998538243,0.6973943057183546
6.5200000000000005,13996.538430812046,2952.363122293223,6046.405670331941,9.695230393422879,46719052.86477812,0.3982398066071443,0.697425722727756
6.53,13992.36632192885,2956.3794232048717,6050.435407837141,9.704180442473243,46716010.819938816,0.39828720300457543,0.6974570285930399
6.54,13988.195458538128,2960.3942598659028,6054.454647888188,9.713104687956317,46712977.55003118,0.3983343903976923,0.697488223706165
6.55,13984.025840268661,2964.4076327277467,6058.463409135064,9.722003212681187,46709953.02679588,0.3983813701139593,0.697519308456789
6.5600000000000005,13979.857466749358,2968.4195422416756,6062.461710188778,9.730876098814923,46706937.22219231,0.398428143456731,0.697550283232268
6.57,13975.690337609256,2972.429988858802,6066.449569621379,9.739723427882558,46703930.10839855,0.39847471170525184,0.697581148417657
