t,C,M_P,M_T,C_N,P_0,P_1,P_2,T_0,T_1,T_2
4.97,0.1948315915449291,0.19652908626011983,0.19652908626011983,1.0759887980503087,0.04538288146334042,0.03985895755689787,0.02886568160048835,0.04538288147001309,0.039858957574966214,0.028865681610079946
4.98,0.19463621659297967,0.19731429617219298,0.19731429617219298,1.0748987696225185,0.04556782864699386,0.04001398708479959,0.02892036761497963,0.045567828653511985,0.040013987102269326,0.02892036762547828
4.99,0.1944410634603889,0.19810237787559584,0.19810237787559584,1.0738098574988129,0.0457534978752553,0.04016963457714685,0.02897535845208092,0.045753497881619414,0.04016963459406741,0.028975358463187884
5.0,0.19424613197493398,0.19889333891955013,0.19889333891955013,1.0727220606632233,0.04593989144789655,0.0403259020514788,0.02903065524439627,0.04593989145410623,0.04032590206790771,0.029030655255745337
5.01,0.19405142196626624,0.19968718684624953,0.19968718684624953,1.0716353781008736,0.0461270116667597,0.04048279152824304,0.0290862591284866,0.04612701167281384,0.040482791544243106,0.029086259139666514
5.0200000000000005,0.1938569332858078,0.20048392911624197,0.20048392911624197,1.0705498088095788,0.046314860857738456,0.04064030506167552,0.029142171286881687,0.04631486086363855,0.04064030507728259,0.02914217129769628
5.03,0.19366266577609942,0.2012835732233831,0.2012835732233831,1.0694653517819763,0.046503441336914475,0.04079844469222799,0.02919839288335799,0.04650344134266325,0.04079844470746408,0.029198392893720067
5.04,0.19346861927464612,0.20208612668041306,0.20208612668041306,1.0683820060077682,0.04669275541480646,0.04095721245253719,0.029254925071059694,0.04669275542040716,0.04095721246741796,0.029254925080930843
5.05,0.19327479361895303,0.20289159700007176,0.20289159700007176,1.0672997704766567,0.04688280540193313,0.04111661037523983,0.029311769003130962,0.04688280540738949,0.04111661038977461,0.029311769012521572
5.0600000000000005,0.19308118864652532,0.2036999916950993,0.2036999916950993,1.0662186441783437,0.0470735936088132,0.041276640492972666,0.02936892583271597,0.047073593614129446,0.04127664050716442,0.029368925841685215
5.07,0.19288780420592574,0.2045113182306637,0.2045113182306637,1.0651386261090565,0.04726512235898363,0.041437304854293894,0.02942639672735141,0.04726512236416407,0.041437304868143836,0.029426396735970476
5.08,0.19269464016256985,0.20532558399942988,0.20532558399942988,1.0640597152749658,0.04745739399582241,0.041598605532027454,0.02948418287650939,0.04745739400087073,0.041598605545542,0.0294841828848054
5.09,0.19250169636549688,0.20614279646451597,0.20614279646451597,1.06298191067258,0.04765041084342756,0.04176054457541769,0.029542285448346837,0.0476504108483475,0.04176054458860169,0.02954228545635734
5.1000000000000005,0.19230897266321864,0.20696296309130965,0.20696296309130965,1.0619052112980953,0.04784417522527605,0.04192312403294941,0.029600705610334066,0.047844175230071416,0.041923124045805935,0.029600705618108774
5.11,0.19211646890424686,0.20778609134519846,0.20778609134519846,1.060829616147709,0.04803868946484479,0.04208634595310737,0.02965944452994137,0.04803868946951945,0.04208634596563769,0.029659444537542184
5.12,0.19192418493812907,0.20861218868623047,0.20861218868623047,1.059755124218273,0.04823395588671189,0.04225021238570333,0.029718503376987938,0.04823395589126975,0.04225021239790722,0.029718503384486745
5.13,0.19173212063751408,0.20944126245536038,0.20944126245536038,1.0586817345212427,0.04842997684001511,0.04241472541014568,0.029777883373681938,0.04842997684445953,0.04241472542202757,0.02977788338111191
5.14,0.19154027586911476,0.21027332002414376,0.21027332002414376,1.0576094460643217,0.048626754667581644,0.042579887098237984,0.02983758572877028,0.04862675467191557,0.04257988710980541,0.029837585736138397
5.15,0.19134865049219033,0.2111083688025625,0.2111083688025625,1.0565382578505014,0.048824291704314335,0.04274569951223425,0.02989761163409619,0.04882429170854054,0.042745699523495835,0.029897611641398942
5.16,0.1911572443659999,0.21194641620059834,0.21194641620059834,1.055468168882773,0.049022590285116,0.04291216471438848,0.029957962281502874,0.049022590289237014,0.042912164725353925,0.02995796228872627
5.17,0.19096605734980268,0.21278746962823325,0.21278746962823325,1.0543991781641278,0.049221652744889474,0.04307928476695468,0.030018638862833555,0.04922165274890764,0.043079284777634785,0.03001863886995312
5.18,0.19077508931387568,0.21363153642843966,0.21363153642843966,1.0533312847049792,0.04942148142785973,0.043247061745943234,0.03007964259337206,0.04942148143177729,0.04324706175634873,0.03007964260036229
5.19,0.19058434015365608,0.2144786237911692,0.2144786237911692,1.0522644875326885,0.04962207869953949,0.04341549775877824,0.03014097474193062,0.04962207870335891,0.04341549776891717,0.030140974748786607
5.2,0.19039380974043163,0.21532873905324731,0.21532873905324731,1.0511987856583502,0.04982344690500879,0.04358459488273192,0.030202636525943263,0.049823446908732485,0.043584594892612155,0.030202636532659942
5.21,0.19020349794374308,0.21618188956212467,0.21618188956212467,1.0501341780918814,0.050025588387869635,0.04375435519289537,0.03026462915912736,0.05002558839149991,0.0437543552025248,0.030264629165698005
5.22,0.19001340463313116,0.2170380826652518,0.2170380826652518,1.0490706638431992,0.050228505491724,0.04392478076435967,0.030326953855200258,0.05022850549526309,0.04392478077374618,0.030326953861616497
5.23,0.1898235296781366,0.21789732571007925,0.21789732571007925,1.0480082419222212,0.0504322005601739,0.0440958736722159,0.030389611827879325,0.05043220056362392,0.044095873681367415,0.03038961183413113
5.24,0.1896338729483002,0.21875962604405746,0.21875962604405746,1.0469469113388643,0.050636675936821265,0.04426763599155513,0.030452604290881907,0.05063667594018428,0.04426763600047956,0.030452604296957588
5.25,0.18944443431316263,0.21962499101463698,0.21962499101463698,1.045886671103046,0.0508419339652681,0.04444006979746843,0.030515932457925363,0.05084193396854606,0.044440069806173724,0.030515932463811585
5.26,0.18925521365432726,0.2204934278851938,0.2204934278851938,1.0448275202330912,0.05104797699887268,0.044613177178095514,0.03057959757010909,0.051047977002067514,0.044613177186589255,0.03057959757579401
5.2700000000000005,0.18906621089760878,0.221364943610954,0.221364943610954,1.0437694577781436,0.05125480742675198,0.044786960269401904,0.03064360096889302,0.05125480742986576,0.044786960277689955,0.030643600974377856
5.28,0.18887742593322557,0.22223954539524748,0.22223954539524748,1.042712482762534,0.05146242760923216,0.04496142116884657,0.03070794391493274,0.051462427612266944,0.04496142117693419,0.03070794392022245
5.29,0.18868885864646315,0.22311724047578504,0.22311724047578504,1.041656594207154,0.05167083990264978,0.04513656196855256,0.030772627657686485,0.05167083990560761,0.04513656197644453,0.030772627662788488
5.3,0.1885005089226071,0.22399803609027735,0.22399803609027735,1.0406017911328964,0.051880046663341374,0.045312384760642914,0.0308376534466125,0.05188004666622428,0.04531238476834354,0.03083765345153668
5.3100000000000005,0.188312376646943,0.22488193947643517,0.22488193947643517,1.0395480725606532,0.052090050247643516,0.04548889163724066,0.03090302253116903,0.05209005025045349,0.04548889164475379,0.030903022535927725
5.32,0.1881244617047564,0.22576895787196907,0.22576895787196907,1.0384954375113165,0.05230085301189271,0.0456660846904688,0.030968736160814303,0.052300853014631735,0.045666084697797815,0.03096873616542231
5.33,0.1879367639813329,0.2266590985145898,0.2266590985145898,1.0374438850057783,0.052512457312425515,0.045843966012450395,0.03103479558500656,0.052512457315095545,0.04584396601959819,0.031034795589481152
5.34,0.18774928336982039,0.22755236857732078,0.22755236857732078,1.0363934140707685,0.05272486550993261,0.04602253770264544,0.031101202070779294,0.05272486551253556,0.04602253770961466,0.031101202075138674
5.3500000000000005,0.18756201980961654,0.22844877485266393,0.22844877485266393,1.0353440237673512,0.05293807999071785,0.04620180190367365,0.0311679569885521,0.05293807999325551,0.0462018019104679,0.031167956992806493
5.36,0.18737497320894195,0.22934832438963174,0.22934832438963174,1.0342957131334465,0.053152103123819086,0.04638176072906061,0.03123506163905165,0.05315210312629321,0.04638176073568362,0.031235061643209317
5.37,0.18718814346838988,0.2302510242999907,0.2302510242999907,1.0332484812013105,0.05336693727405028,0.04656241628521426,0.0313025173059547,0.053366937276462544,0.0465624162916697,0.031302517310023405
5.38,0.18700153048855359,0.23115688169550727,0.23115688169550727,1.0322023270032,0.053582584806225346,0.04674377067854253,0.03137032527293801,0.0535825848085774,0.046743770684834,0.03137032527692503
5.39,0.1868151341700263,0.23206590368794786,0.23206590368794786,1.0311572495713714,0.05379904808515823,0.04692582601545335,0.03143848682367834,0.053799048087451645,0.04692582602158439,0.031438486827590456
5.4,0.18662895441340127,0.23297809738907896,0.23297809738907896,1.0301132479380817,0.05401632947566286,0.04710858440235467,0.031507003241852446,0.05401632947789918,0.04710858440832875,0.03150700324569595
5.41,0.18644299111927182,0.23389346991066687,0.23389346991066687,1.0290703211355872,0.05423443134255313,0.0472920479456544,0.03157587581113708,0.054234431344733845,0.04729204795147491,0.03157587581491776
5.42,0.18625724447266823,0.23481202568677134,0.23481202568677134,1.0280284684174097,0.054453356135037385,0.047476218982528524,0.031645106413115374,0.05445335613716392,0.04747621898820086,0.03164510641682629
5.43,0.18607171374793977,0.23573377772465517,0.23573377772465517,1.0269876883286477,0.05467310603211873,0.04766109911130386,0.03171469501505598,0.05467310603419249,0.04766109911682883,0.031714695018716654
5.44,0.18588639931364356,0.23665872873064625,0.23665872873064625,1.0259479802655889,0.05489368353745917,0.04784669081805447,0.031784643884328084,0.05489368353948148,0.04784669082343619,0.0317846438879374
5.45,0.18570130107393826,0.23758688578294668,0.23758688578294668,1.0249093432632637,0.05511509101693044,0.04803299621208085,0.031854954312102994,0.055115091018902586,0.0480329962173234,0.03185495431565919
5.46,0.185516418934872,0.2385182559419699,0.2385182559419699,1.023871776358172,0.05533733083696501,0.04822001740421663,0.03192562759352413,0.05533733083888822,0.04822001740932405,0.03192562759702472
5.47,0.18533175280438263,0.23945284625034033,0.23945284625034033,1.0228352785882835,0.055560405364555976,0.04840775650682848,0.03199666502770699,0.05556040536643144,0.04840775651180481,0.031996665031148674
5.48,0.18514730259229753,0.24039066373289364,0.24039066373289364,1.0217998489930387,0.05578431696725713,0.04859621563381616,0.03206806791773917,0.05578431696908598,0.048596215638665424,0.03206806792111776
5.49,0.18496306821033373,0.24133171539667628,0.24133171539667628,1.020765486613347,0.05600906801318285,0.048785396900612434,0.03213983757068035,0.05600906801496616,0.04878539690533869,0.032139837573990686
5.5,0.18477904957406727,0.24227600820880646,0.24227600820880646,1.019732190493211,0.05623466087080268,0.04897530242524842,0.032211975301527196,0.0562346608725415,0.048975302429855705,0.032211975304763274
5.51,0.18459524663726393,0.2432235487105273,0.2432235487105273,1.018699959708007,0.05646109790535813,0.049165934346922714,0.032284482502331145,0.056461097907053504,0.04916593435141466,0.03228448250548984
5.5200000000000005,0.18441165934085438,0.2441743435908281,0.2441743435908281,1.017668793322451,0.0566883814841882,0.04935729479840254,0.03235736053947062,0.05668838148584117,0.04935729480278253,0.0323573605425501
5.53,0.18422828761637697,0.2451283996477411,0.2451283996477411,1.016638690393435,0.056916513976370015,0.049549385907885796,0.03243061076058226,0.0569165139779816,0.04954938591215712,0.03243061076358065
5.54,0.18404513139805662,0.24608572365255021,0.24608572365255021,1.0156096499799774,0.057145497751458246,0.0497422098055346,0.03250423451887936,0.05714549775302943,0.04974220980970048,0.0325042345217948
5.55,0.18386219062280482,0.24704632234979046,0.24704632234979046,1.0145816711432227,0.05737533517948502,0.0499357686234752,0.0325782331731519,0.05737533518101676,0.04993576862753878,0.03257823317598253
5.5600000000000005,0.18367946523021964,0.24801020245724845,0.24801020245724845,1.0135547529464426,0.05760602863095995,0.05013006449579802,0.03265260808776651,0.05760602863245318,0.05013006449976237,0.03265260809051046
5.57,0.18349695516258588,0.2489773706659617,0.2489773706659617,1.0125288944550348,0.05783758047687008,0.05032509955855759,0.03272736063266646,0.057837580478325705,0.0503250995624257,0.03272736063532188
5.58,0.1833146603648748,0.24994783364021947,0.24994783364021947,1.011504094736524,0.05806999308867999,0.05052087594977263,0.032802492183371716,0.0580699930900989,0.05052087595354745,0.032802492185936755
5.59,0.18313258078474434,0.25092159801756214,0.25092159801756214,1.0104803528605606,0.058303268838331694,0.050717395809426004,0.032878004120978896,0.05830326883971476,0.05071739581311041,0.0328780041234517
5.6000000000000005,0.18295071637253899,0.25189867040878167,0.25189867040878167,1.009457667898922,0.05853741009824474,0.05091466127946477,0.03295389783216129,0.05853741009959281,0.05091466128306157,0.03295389783454003
5.61,0.18276906708128993,0.25287905739792094,0.25287905739792094,1.0084360389255125,0.05877241924131606,0.051112674503800054,0.03303017470916881,0.05877241924262996,0.05111267450731202,0.03303017471145167
5.62,0.18258763286671484,0.25386276554227444,0.25386276554227444,1.007415465016362,0.05900829864092014,0.05131143762830721,0.03310683614982808,0.05900829864220068,0.05131143763173705,0.033106836152013264
5.63,0.18240641368721805,0.25484980137238805,0.25484980137238805,1.0063959452496278,0.05924505067090892,0.05151095280082573,0.03318388355754237,0.05924505067215689,0.05151095280417612,0.033183883559628084
5.64,0.18222540949773525,0.25584017139796356,0.25584017139796356,1.0053774787020484,0.05948267769782041,0.0517112221513002,0.03326131834263349,0.059482677699036604,0.051711222154573674,0.03326131834461856
5.65,0.1820446202397539,0.2568338821174322,0.2568338821174322,1.0043600644431967,0.05972118206824684,0.051912247759583495,0.03333914192451735,0.05972118206943202,0.05191224776278215,0.03333914192640274
5.66,0.18186404587221316,0.25783093998831247,0.25783093998831247,1.0033437015532762,0.05996056614794723,0.052114031755129034,0.03341735572496769,0.05996056614910216,0.052114031758254846,0.033417355726755124
5.67,0.18168368635766113,0.25883135144048924,0.25883135144048924,1.0023283891151469,0.06020083230432589,0.05231657627233083,0.03349596117113385,0.06020083230545132,0.052316576275385614,0.03349596117282568
5.68,0.18150354166091417,0.2598351228775003,0.2598351228775003,1.001314126213555,0.06044198290473496,0.05251988344619707,0.033574959695833,0.06044198290583164,0.05251988344918251,0.033574959697432294
5.69,0.1813236117490568,0.2608422606765361,0.2608422606765361,1.000300911935132,0.060684020316474456,0.05272395541235021,0.03365435273755021,0.060684020317543115,0.05272395541526784,0.03365435273906078
5.7,0.18114389659144187,0.2618527711884395,0.2618527711884395,0.9992887453683954,0.06092694690679217,0.05292879430702686,0.033734141740438414,0.060926946907833554,0.052928794309878055,0.033734141741864856
5.71,0.18096439615969018,0.2628666607377064,0.2628666607377064,0.9982776256037478,0.06117076504288382,0.053134402267077885,0.033814328154318445,0.06117076504389865,0.05313440226986389,0.03381432815566617
5.72,0.18078511042769094,0.2638839356224854,0.2638839356224854,0.9972675517334775,0.061415477091892955,0.053340781429968384,0.033894913434679,0.06141547709288195,0.05334078143269027,0.0338949134359543
5.73,0.18060603937160138,0.2649046021145777,0.2649046021145777,0.9962585228517581,0.061661085420910984,0.05354793393377767,0.033975899042676665,0.061661085421874866,0.05354793393643636,0.03397589904388674
5.74,0.1804271829698471,0.2659286664594372,0.2659286664594372,0.9952505380546492,0.0619075923969771,0.05375586191719923,0.03405728644513588,0.06190759239791661,0.05375586191979548,0.03405728644628889
5.75,0.18024854120312175,0.26695613487617054,0.26695613487617054,0.9942435964400957,0.062155000387078434,0.05396456751954082,0.03413907711454899,0.062155000387994284,0.05396456752207522,0.03413907711565407
5.76,0.1800701140543872,0.2679870135575372,0.2679870135575372,0.9932376971079281,0.062403311758149914,0.0541740528807244,0.03422127252907621,0.06240331175904285,0.054174052883197384,0.03422127253014355
5.7700000000000005,0.17989190150883286,0.2690213086698769,0.2690213086698769,0.9922328391598422,0.06265252887685904,0.0543843201412295,0.0343038741723008,0.06265252887772979,0.05438432014364131,0.03430387417334166
5.78,0.17971390354313824,0.27005902633404044,0.27005902633404044,0.9912290216941144,0.06290265405281616,0.05459537142714558,0.03438688346865866,0.06290265405366541,0.05459537142949671,0.034386883469681946
5.79,0.179536120135777,0.2711001726436893,0.2711001726436893,0.9902262438106735,0.06315368959307148,0.05480720886451625,0.0344703018454019,0.06315368959389983,0.05480720886680743,0.03447030184641405
5.8,0.17935855127441203,0.2721447536784294,0.2721447536784294,0.98922450461474,0.06340563784122924,0.0550198345896344,0.034554130777072166,0.06340563784203732,0.05501983459186634,0.034554130778079416
5.8100000000000005,0.17918119694868634,0.27319277549100807,0.27319277549100807,0.9882238032132786,0.06365850113931773,0.05523325073900606,0.03463837174214637,0.06365850114010611,0.05523325074117946,0.03463837174315472
5.82,0.17900405715022308,0.27424424410731313,0.27424424410731313,0.9872241387149977,0.06391228182778921,0.05544745944935036,0.03472302622303669,0.06391228182855847,0.05544745945146594,0.03472302622405184
5.83,0.1788271318726254,0.2752991655263739,0.2752991655263739,0.9862255102303491,0.06416698224552005,0.055662462857599626,0.03480809570609061,0.06416698224627074,0.05566246285965808,0.0348080957071179
5.84,0.17865042111147653,0.2763575457203606,0.2763575457203606,0.9852279168715288,0.0644226047298106,0.055878263100899286,0.03489358168159089,0.06442260473054326,0.05587826310290134,0.03489358168263529
5.8500000000000005,0.17847392486433983,0.27741939063458454,0.27741939063458454,0.9842313577524759,0.0646791516163853,0.05609486231660793,0.03497948564375557,0.06467915161710044,0.056094862318554324,0.03497948564482158
5.86,0.17829764313075874,0.2784847061874977,0.2784847061874977,0.983235831988874,0.06493662523939252,0.056312262642297224,0.035065809090737955,0.06493662524009067,0.05631226264418874,0.03506580909182959
5.87,0.17812157591225677,0.27955349827069365,0.27955349827069365,0.9822413386981499,0.06519502793140478,0.05653046621575205,0.03515255352462666,0.0651950279320864,0.05653046621758949,0.03515255352574738
5.88,0.1779457232123375,0.28062577274890654,0.28062577274890654,0.9812478769994741,0.06545436202341856,0.05674947517497037,0.035239720451445564,0.06545436202408413,0.05674947517675459,0.035239720452598225
5.89,0.17777008503648462,0.28170153546001186,0.28170153546001186,0.9802554460137614,0.06571462984485442,0.05696929165816333,0.035327311381153824,0.06571462984550439,0.05696929165989522,0.035327311382340645
5.9,0.17759466139216185,0.28278079221502606,0.28278079221502606,0.9792640448636696,0.06597583372355695,0.05718991780375518,0.0354153278276459,0.06597583372419172,0.05718991780543572,0.035415327828868394
5.91,0.1774194522895928,0.28386354877243414,0.28386354877243414,0.9782736726742983,0.06623797598332845,0.0574113557467156,0.03550377130239321,0.06623797598394848,0.05741135574834583,0.035503771303652135
5.92,0.17724445774626507,0.2849498106899039,0.2849498106899039,0.9772843285772177,0.06650105892968393,0.05763360759737472,0.03559264327771772,0.06650105893028957,0.05763360759895576,0.035592643279012924
5.93,0.17706967777824484,0.286039583610228,0.286039583610228,0.9762960117026984,0.06676508487732019,0.05785667548227447,0.035681945257612,0.06676508487791179,0.057856675483807546,0.03568194525894247
5.94,0.1768951124027046,0.2871328731781079,0.2871328731781079,0.9753087211819736,0.06703005614212165,0.05808056153227982,0.03577167875712888,0.06703005614269957,0.05808056153376626,0.035771678758492645
5.95,0.17672076163891187,0.28822968500760326,0.28822968500760326,0.9743224561481229,0.06729597503803339,0.05830526787792849,0.03586184529431966,0.06729597503859791,0.05830526787936973,0.03586184529571378
5.96,0.17654662550822903,0.2893300246821333,0.2893300246821333,0.9733372157360719,0.06756284387706124,0.05853079664943104,0.03595244639023422,0.06756284387761266,0.05853079665082862,0.03595244639165472
5.97,0.17637270403411348,0.2904338977544757,0.2904338977544757,0.9723529990825934,0.06783066496927168,0.05875714997667081,0.03604348356892096,0.06783066496981027,0.0587571499780264,0.03604348357036279
5.98,0.17619899724211754,0.2915413097467672,0.2915413097467672,0.9713698053263063,0.06809944062279194,0.058984329989203936,0.03613495835742682,0.06809944062331795,0.05898432999051933,0.03613495835888379
5.99,0.1760255051598886,0.292652266150503,0.292652266150503,0.9703876336076762,0.06836917314380986,0.059212338816259306,0.03622687228579727,0.0683691731443235,0.05921233881753643,0.036226872287262
6.0,0.1758522278171689,0.2937667724265375,0.2937667724265375,0.969406483069015,0.06863986483657404,0.05944117858673864,0.036319226887076325,0.0686398648370755,0.059441178587979586,0.036319226888540196
6.01,0.17567916524579563,0.29488483400508386,0.29488483400508386,0.9684263528544813,0.06891151800339376,0.059670851429216444,0.03641202369730654,0.0689115180038832,0.05967085143042344,0.036412023698759635
6.0200000000000005,0.17550631747970105,0.2960064562857141,0.2960064562857141,0.9674472421100799,0.06918413494463901,0.059901359471940016,0.036505264255529,0.06918413494511656,0.05990135947311545,0.036505264256960074
6.03,0.17533368455491233,0.29713164463735886,0.29713164463735886,0.9664691499836625,0.06945771795874041,0.0601327048428294,0.03659895010378332,0.0694577179592062,0.06013270484397585,0.03659895010517971
6.04,0.1751612665095516,0.29826040439830787,0.29826040439830787,0.9654920756249272,0.06973226934218932,0.060364889669477485,0.03669308278710766,0.06973226934264344,0.06036488967059769,0.036693082788455275
6.05,0.1749890610057428,0.2993927784476865,0.2993927784476865,0.9645160160183172,0.07000779409231082,0.06059791844652876,0.036787656457815815,0.07000779409275114,0.0605979184476436,0.03678765645896032
6.0600000000000005,0.17481707351148942,0.3005286860812489,0.3005286860812489,0.9635409752681732,0.07028428828838099,0.0608317877130548,0.03688268991375369,0.07028428828881057,0.06083178771414187,0.03688268991487422
6.07,0.1746453008800536,0.3016681830038779,0.3016681830038779,0.9625669496206556,0.07056175785538854,0.0610665028022317,0.03697817472509573,0.0705617578558075,0.06106650280329327,0.03697817472618071
6.08,0.17447374318328396,0.3028112739901386,0.3028112739901386,0.9615939382569832,0.07084020504594304,0.06130206578598095,0.037074112585961695,0.07084020504635148,0.06130206578701892,0.03707411258700224
6.09,0.1743024004930292,0.30395796381459605,0.30395796381459605,0.9606219403583749,0.071119632112654,0.06153847873622401,0.03717050519047134,0.07111963211305207,0.06153847873723991,0.03717050519146128
6.1000000000000005,0.17413127288113797,0.3051082572518154,0.3051082572518154,0.9596509551060493,0.07140004130813093,0.06177574372488238,0.03726735423274442,0.07140004130851882,0.06177574372587735,0.037267354233680286
6.11,0.17396036041945903,0.3062621590763615,0.3062621590763615,0.9586809816812252,0.07168143488498332,0.062013862823877476,0.03736466140690066,0.07168143488536124,0.0620138628248523,0.037364661407781705
6.12,0.173789663179841,0.3074196740627995,0.3074196740627995,0.9577120192651215,0.07196381509582071,0.0622528381051308,0.03746242840705981,0.07196381509618892,0.06225283810608585,0.037462428407888
6.13,0.17361918123413256,0.3085808069856944,0.3085808069856944,0.956744067038957,0.07224718419325259,0.062492671640563796,0.03756065692734163,0.07224718419361136,0.06249267164149912,0.03756065692812163
6.140000000000001,0.17344891465418238,0.30974556261961134,0.30974556261961134,0.9557771241839501,0.0725315444298885,0.06273336550209797,0.03765934866186587,0.07253154443023817,0.0627333655030132,0.037659348662605056
6.15,0.17327886351183922,0.3109139457391151,0.3109139457391151,0.9548111898813201,0.07281689805833791,0.06297492176165476,0.03775850530475226,0.07281689805867882,0.06297492176254914,0.037758505305460724
6.16,0.17310902787895166,0.31208596111877096,0.31208596111877096,0.9538462633122855,0.07310324733121035,0.06321734249115563,0.03785812855012056,0.07310324733154289,0.06321734249202805,0.037858128550811096
6.17,0.17293940782736844,0.31326161353314386,0.31326161353314386,0.952882343658065,0.07339059450111533,0.06346062976252205,0.03795822009209052,0.07339059450143992,0.06346062976337104,0.037958220092778626
6.18,0.17277000342944598,0.31444090774861616,0.31444090774861616,0.9519194301002457,0.07367894181793025,0.06370478565006933,0.03805878161424658,0.07367894181824733,0.06370478565089309,0.03805878161494993
6.19,0.1726008147697099,0.31562384833546203,0.31562384833546203,0.9509575218292359,0.07396829146605303,0.06394981228548455,0.038159814547678764,0.0739682914663629,0.0639498122862828,0.03815981454840376
6.2,0.17243184192950106,0.31681043991527813,0.31681043991527813,0.9499966180331355,0.07425864564701799,0.06419571178544016,0.038261320389556576,0.0742586456473208,0.06419571178621365,0.03826132039030189
6.21,0.17226308498602613,0.3180006871762844,0.3180006871762844,0.9490367178970474,0.07455000658460455,0.06444248624711799,0.03836330072282841,0.07455000658490041,0.0644424862478679,0.038363300723589525
6.22,0.17209454401649177,0.3191945948067009,0.3191945948067009,0.9480778206060743,0.07484237650259208,0.06469013776769984,0.03846575713044268,0.07484237650288109,0.06469013776842779,0.038465757131211885
6.23,0.17192621909810465,0.3203921674947477,0.3203921674947477,0.9471199253453192,0.07513575762476006,0.06493866844436758,0.03856869119534777,0.0751357576250422,0.06493866844507556,0.03856869119611417
6.24,0.1717581103093923,0.3215934099050786,0.3215934099050786,0.946163031301198,0.07543015217336661,0.06518808037006703,0.038672104514387684,0.07543015217364185,0.06518808037075745,0.038672104515137695
6.25,0.1715902177539984,0.3227983262542279,0.3227983262542279,0.9452071376850945,0.0757255623417437,0.06543837555719559,0.03877599894864098,0.07572556234201212,0.06543837555786987,0.0387759989493678
6.26,0.1714225415276907,0.32400692089925087,0.32400692089925087,0.9442522437005626,0.07602199033229393,0.06568955604340901,0.03888037627632748,0.07602199033255565,0.06568955604406805,0.03888037627702814
6.2700000000000005,0.17125508171853643,0.3252191983345948,0.3252191983345948,0.9432983485435018,0.07631943835628861,0.06594162389105891,0.03898523819465397,0.07631943835654376,0.06594162389170345,0.0389852381953264
6.28,0.17108783841460284,0.32643516305470655,0.32643516305470655,0.9423454514098115,0.07661790862499901,0.06619458116249681,0.03909058640082721,0.0766179086252477,0.06619458116312749,0.03909058640147024
6.29,0.1709208117039572,0.3276548195540333,0.3276548195540333,0.9413935514953907,0.07691740334969642,0.06644842992007434,0.03919642259205396,0.07691740334993881,0.06644842992069161,0.03919642259266736
6.3,0.17075400167694732,0.32887817228972577,0.32887817228972577,0.9404426479981757,0.07721792473764501,0.06670317222370155,0.03930274846824303,0.07721792473788125,0.06670317222430577,0.03930274846882743
6.3100000000000005,0.17058740845911863,0.33010522514331536,0.33010522514331536,0.9394927401475374,0.0775194749342643,0.06695881009560721,0.03940956577100559,0.07751947493449456,0.06695881009619868,0.03940956577156191
6.32,0.17042103216329077,0.3313359822044511,0.3313359822044511,0.9385438271614817,0.07782205610733395,0.06721534557164388,0.039516876226875074,0.07782205610755838,0.0672153455722228,0.039516876227404754
6.33,0.17025487289254262,0.3325704477220805,0.3325704477220805,0.9375959082493147,0.07812567044174874,0.06747278069809219,0.03962468155084414,0.07812567044196751,0.06747278069865867,0.0396246815513493
6.34,0.17008893074995313,0.3338086259451511,0.3338086259451511,0.9366489826203429,0.07843032012240345,0.06773111752123276,0.03973298345790547,0.07843032012261673,0.0677311175217868,0.039732983458388896
6.3500000000000005,0.16992320583860118,0.33505052112261036,0.33505052112261036,0.9357030494838723,0.07873600733419284,0.06799035808734623,0.039841783663051744,0.07873600733440081,0.06799035808788774,0.039841783663516865
6.36,0.16975769826447495,0.3362961374564584,0.3362961374564584,0.934758108051767,0.07904273425649735,0.06825050444018813,0.039951083881661194,0.0790427342567002,0.0682505044407169,0.03995108388211196
6.37,0.16959240817064763,0.33754547855024425,0.33754547855024425,0.9338141575684947,0.07935050299840532,0.06851155859132631,0.0400608858340276,0.0793505029986032,0.06851155859184242,0.04006088583446605
6.38,0.16942733568512364,0.33879854825068534,0.33879854825068534,0.9328711972652755,0.07965931569756683,0.06877352256540743,0.04017119123844739,0.07965931569775987,0.0687735225659111,0.04017119123887466
6.390000000000001,0.169262480926647,0.3400553505539361,0.3400553505539361,0.9319292263651878,0.07996917450918438,0.06903639839511566,0.04028200181198959,0.07996917450937271,0.06903639839560712,0.04028200181240647
6.4,0.1690978440139619,0.34131588945615066,0.34131588945615066,0.9309882440913103,0.08028008158846042,0.06930018811313508,0.04039331927172321,0.08028008158864415,0.06930018811361459,0.040393319272130176
6.41,0.16893342506581235,0.34258016895348353,0.34258016895348353,0.9300482496667214,0.08059203909059744,0.06956489375214986,0.040505145334717274,0.0805920390907767,0.0695648937526177,0.040505145335114456
6.42,0.1687692242046886,0.3438481929802854,0.3438481929802854,0.9291092423178765,0.08090504916346612,0.06983051733984254,0.04061748172580861,0.080905049163641,0.06983051734029909,0.04061748172619587
6.43,0.16860524159267598,0.3451199648176637,0.3451199648176637,0.928171221306922,0.08121911387744266,0.07009706085103089,0.040730330251937175,0.08121911387761327,0.07009706085147642,0.04073033025231468
6.44,0.16844147737316637,0.3463954880551332,0.3463954880551332,0.927234185879154,0.08153423533948972,0.07036452628549103,0.040843692681280665,0.08153423533965617,0.07036452628592585,0.0408436926816486
