t,Vm,Ca_sub,dL,fL,fCa,dT,fT,paS,paF,pi_,n,q,r,y,qa,qi,R,O,I,RI,Ca_jsr,Ca_nsr,Cai,fTMM,fCMi,fCMs,fTC,fTMC,fCQ
4.86,-42.314641011036905,0.00023437238023636802,0.0038972617824443406,0.9952263679347296,0.9537474592354672,0.052644321382248754,0.8414517837561133,0.0006887074011398476,0.004073655603342652,0.757788546351337,2.9487744580938067e-06,0.9509926420373281,0.006514090887780809,0.9896144884052113,0.5333632828129724,0.9999512634292991,0.751397434658659,2.6088660848357733e-06,8.390266411463138e-07,0.2485991174486148,0.03340213046149992,1.341673718287531,9.891633795873467e-05,0.6875594173619123,0.03969921092748711,0.07547196683255353,0.019232505979156024,0.22178993232622018,0.03635699383023661
4.87,-42.27854974316196,0.0002348004391880607,0.0039208077457643185,0.9952132046294837,0.9536229522188636,0.052943094081137655,0.8409240212516466,0.0006910584817271958,0.004088106753021517,0.7573456466609875,2.963656431262624e-06,0.9509127555865209,0.006528748002875162,0.9895803135892481,0.5345766522562665,0.99995103494501,0.7513966643391397,2.6075733242949754e-06,8.386185639310201e-07,0.24859988946897196,0.033411935305723686,1.3416568687070431,9.893408809483753e-05,0.6875561331233068,0.03970034834197466,0.07555649763374565,0.01923288423699519,0.2217936950096748,0.03636708954690822
4.88,-42.2424700363202,0.00023522999634640793,0.003944481128701478,0.9952000310640292,0.9534982435900407,0.053243330024098603,0.8403955136204824,0.0006934147102629288,0.004102593122268287,0.7569026867681392,2.9785981759889347e-06,0.9508329261511481,0.006543410271825335,0.9895460758197839,0.5357888264161663,0.9999508056410613,0.7513958699563306,2.6062822665654917e-06,8.382111469786018e-07,0.24860068555025566,0.03342174227866509,1.3416400224406484,9.89519583109386e-05,0.6875528463031487,0.03970151818361475,0.0756414264201464,0.019233276252909125,0.22179746097849334,0.036377188986850904
4.89,-42.20640168861316,0.00023566101543470572,0.0039682826137455735,0.9951868471933699,0.953373332600985,0.053545035913458994,0.8398662608802349,0.0006957760991657137,0.004117114808852153,0.7564596655110187,2.9935999088092363e-06,0.9507531534247776,0.006558077723005354,0.9895117750044803,0.5369998016314689,0.999950575514845,0.751395051423724,2.6049929167089693e-06,8.378043921786181e-07,0.24860150577896692,0.0334315513689671,1.341623179506079,9.896994956971785e-05,0.6875495568810105,0.03970272053519188,0.07572675393127073,0.019233682070248514,0.22180123025727297,0.03638729214282438
4.9,-42.170344497153195,0.0002360934927181491,0.00399221291522407,0.9951736529687905,0.95324821854538,0.0538482185709608,0.8393362630311145,0.0006981426610859734,0.004131671912458937,0.7560165817473183,3.00866185078653e-06,0.9506734370944852,0.0065727503862949765,0.9894774110496454,0.5382095744359852,0.9999503445637049,0.7513942086598997,2.6037052790215777e-06,8.373983011697239e-07,0.24860235023651986,0.03344136256498477,1.3416063399210771,9.898806237496599e-05,0.6875462648361694,0.03970395547874981,0.07581248072812335,0.01923410173204835,0.22180500287064453,0.036397399007480576
4.91,-42.13429825860006,0.00023652743526152633,0.004016272761452391,0.9951604483401177,0.9531229007291512,0.05415288488247363,0.8388055200644502,0.0007005144087931844,0.004146264533745023,0.7555734343388599,3.0237842251921693e-06,0.9505937768445859,0.006587428292359141,0.9894429838608406,0.5394181414478472,0.9999501127849612,0.7513933415849254,2.6024193575652557e-06,8.369928755145684e-07,0.24860321900284127,0.03345117585493601,1.3415895037034244,9.900629707950005e-05,0.6875429701477646,0.03970522309632722,0.0758986073167791,0.019234535281328173,0.2218087788432998,0.03640750957341794
4.92,-42.09826276942229,0.00023696285030671343,0.00404046288603149,0.9951472332568276,0.9529973784560694,0.05445904177108162,0.8382740319668487,0.0007028913551209875,0.004160892773876507,0.7551302221440748,3.0389672563763633e-06,0.9505141723584573,0.006602111472296983,0.9894084933431758,0.5406254993152477,0.9999498801759213,0.7513924501185968,2.6011351564273497e-06,8.365881167852757e-07,0.2486041121581298,0.03346099122697509,1.3415726708709532,9.902465403560118e-05,0.6875396727948736,0.03970652347031802,0.07598513420876207,0.019234982761239236,0.221812558200005,0.03641762383320789
4.93,-42.06223782589553,0.00023739974527791198,0.004064784027887959,0.9951340076680455,0.952871651027748,0.054766696197288585,0.8377417987201887,0.0007052735129675525,0.004175556734532134,0.7546869440179544,3.054211169774714e-06,0.950434623318536,0.006616799957644035,0.9893739394013062,0.541831644716113,0.9999496467338813,0.7513915341804369,2.599852679720671e-06,8.361840265634711e-07,0.2486050297828565,0.03347080866919219,1.3415558414415485,9.90431335949433e-05,0.6875363727565121,0.03970785668347279,0.07607206192102006,0.019235444215065286,0.2218163409656011,0.03642774177939459
4.94,-42.02622322410076,0.00023783812778688736,0.0040892369313141495,0.9951207715225477,0.9527457177436395,0.055075855159223155,0.8372088203016129,0.0007076608952959426,0.004190256517906232,0.754243598812001,3.0695161919147676e-06,0.950355129406316,0.006631493780374431,0.9893393219394302,0.5430365743577769,0.9999494124561243,0.7513905936896964,2.598571931583551e-06,8.357806064403044e-07,0.24860597195776532,0.03348062816961305,1.3415390154331475,9.90617361085216e-05,0.6875330700116336,0.03970922281890026,0.07615939097589883,0.019235919686223395,0.22182012716500413,0.03643786340449486
4.95,-41.99021875992271,0.00023827800563820648,0.004113822346008272,0.9951075247687631,0.9526195779010322,0.05538652569284383,0.8366750966835218,0.0007100535151344774,0.004204992226711633,0.7538001853741777,3.084882550422553e-06,0.9502756903023448,0.006646192972903108,0.9893046408612863,0.5442402849766537,0.9999491773399213,0.7513896285653521,2.597292916179901e-06,8.353778580164749e-07,0.24860693876387352,0.03349044971619852,1.34152219286374,9.908046192658115e-05,0.687529764539129,0.039710621960068825,0.07624712190111653,0.019236409218264753,0.22182391682320543,0.03644798870099797
4.96,-41.95422422904805,0.0002387193868344762,0.004138541027114526,0.995094267354774,0.9524932307950476,0.05569871487214431,0.8361406278335658,0.0007124513855770999,0.004219763964182625,0.7533567025488593,3.1003104740291353e-06,0.9501963056862217,0.006660897568088018,0.989269896070151,0.5454427733379127,0.999948941382531,0.751388638726107,2.5960156376992664e-06,8.349757829022561e-07,0.24860793028247224,0.03350027329684418,1.3415053737513682,9.90993113985455e-05,0.6875264563178268,0.039712054190807936,0.07633525522973812,0.019236912854875495,0.2218277099652721,0.03645811766136546
4.97,-41.91823942696376,0.0002391622795815811,0.004163393735263202,0.9950809992283177,0.952366675718636,0.056012429809358506,0.8356054137146387,0.0007148545197837392,0.004234571834077869,0.7529131491767828,3.115800192577156e-06,0.9501169752365946,0.006675607599232329,0.9892350874688358,0.5466440362351509,0.9999487045811994,0.7513876240903896,2.5947401003568843e-06,8.345743827175195e-07,0.24860894659512703,0.0335100988993799,1.3414885581141276,9.911828487294522e-05,0.6875231453264925,0.03971351959530966,0.07642379150014973,0.019237430639877505,0.22183150661634707,0.036468250278031016
4.98,-41.8822641489554,0.00023960669229392163,0.004188381236610806,0.9950677203367879,0.9522399119625745,0.05632767765516576,0.8350694542848703,0.0007172629309806754,0.00424941594068334,0.7524695240949978,3.1313519370273814e-06,0.9500376986311575,0.006690323100086629,0.9892002149596847,0.5478440704900672,0.9999484669331602,0.7513865845763541,2.5934663083937403e-06,8.341736590917602e-07,0.2486099877836782,0.033519926511569494,1.3414717459701666,9.913738269734652e-05,0.6875198315438281,0.039715018258130085,0.07651273125603297,0.019237962617229206,0.22183530680164967,0.036478386543400285
4.99,-41.84629819010544,0.000240052633599652,0.004213504302880156,0.9950544306272355,0.9521129388154632,0.05664446559889588,0.8345327494976201,0.0007196766324609038,0.0042642963888152524,0.7520258261368172,3.1469659394652425e-06,0.9499584755466479,0.00670504410485113,0.9891652784445715,0.5490428729521355,0.9999482284356342,0.7513855201018785,2.5921942660766252e-06,8.337736136641203e-07,0.2486110539302415,0.03352975612111024,1.3414549373376872,9.91566052182798e-05,0.6875165149484725,0.03971655026419084,0.07660207504633942,0.019238508831026402,0.22183911054647573,0.0364885264498507
5.0,-41.810341345291526,0.00024050011234591845,0.004238763711400513,0.9950411300463703,0.9519857555637218,0.05696280086873445,0.8339952993014691,0.0007220956375845,0.004279213283823003,0.7515820541317676,3.1626424331073878e-06,0.9498793056588439,0.006719770648177875,0.9891302778248973,0.5502404404982785,0.9999479890858298,0.7513844305845656,2.590923977698192e-06,8.333742480834139e-07,0.24861214511720833,0.033539587715632535,1.341438132234944,9.917595278116828e-05,0.6875131955190008,0.03971811569878053,0.07669182342526491,0.019239069325503063,0.22184291787619798,0.03649866998973132
5.01,-41.7743934091848,0.0002409491376040971,0.0042641602451476855,0.9950278185405619,0.9518583614915869,0.05728269073192788,0.8334571036402135,0.0007245199597789839,0.0042941667315920945,0.7511382069055396,3.1783816523082246e-06,0.949800188642562,0.006734502765172944,0.9890952130015879,0.5514367700325412,0.9999477488809423,0.7513833159417416,2.589655447577012e-06,8.329755640081523e-07,0.24861326142724663,0.033549421282699464,1.3414213306802465,9.919542573025647e-05,0.687509873233924,0.03971971464755625,0.076781976952224,0.019239644145032146,0.22184672881626633,0.036508817155362694
5.0200000000000005,-41.7384541762482,0.00024139971867503213,0.004289694692784148,0.9950144960558417,0.9517307558811082,0.05760414249498858,0.8329181624528575,0.0007269496125396843,0.004309156838547075,0.7506942832799386,3.1941838325664656e-06,0.9497211241716536,0.006749240491398657,0.989060083875091,0.5526318584857649,0.9999475078181543,0.7513821760904557,2.5883886800576335e-06,8.325775631065669e-07,0.24861440294330098,0.03355925680980639,1.3414045326919573,9.921502440853889e-05,0.6875065480716889,0.03972134719654501,0.07687253619182423,0.019240233334126392,0.22185054339220814,0.036518967939036646
5.03,-41.70252343730763,0.00024185174370033356,0.004315367903111812,0.9950011625325452,0.9516029378637015,0.05792716362026275,0.8323784756525026,0.0007293846097553659,0.004324183714395831,0.7502502821064507,3.2100492173092597e-06,0.9496421119091988,0.006763983865310728,0.9890248903436744,0.5538257030859517,0.9999472658945657,0.7513810109301107,2.587123681728281e-06,8.321802478227944e-07,0.2486155697659596,0.03356909428533952,1.3413877382883908,9.923475101770876e-05,0.6875032200107851,0.039723013429896,0.07696350230463832,0.01924083693649734,0.2218543616294913,0.036529122332890206
5.04,-41.666600987172615,0.00024230524966154313,0.0043411806640921945,0.994987817917231,0.9514749067503021,0.05825176146733178,0.8318380431732771,0.0007318249649851729,0.004339247466035414,0.7498062021914285,3.225978042824616e-06,0.9495631515293091,0.006778732922844866,0.9889896323072027,0.5550183007558894,0.9999470231073487,0.7513798203810934,2.5858604564886184e-06,8.317836196728756e-07,0.24861676197483026,0.033578933696442645,1.3413709474880409,9.925460548119015e-05,0.6874998890295063,0.03972471343488463,0.07705487573317726,0.01924145499715082,0.22185818355382986,0.03653928032918554
5.05,-41.63068662079008,0.0002427602862098849,0.004367133763924752,0.9949744621566713,0.9513466618648423,0.058577943423748856,0.831296864946657,0.0007342706918238609,0.004354348200630142,0.7493620423337507,3.2419705458708056e-06,0.9494842427061273,0.006793487700150416,0.988954309665229,0.5562096484164775,0.9999467794536699,0.7513786043652901,2.584599008037483e-06,8.313876801042305e-07,0.2486179796480215,0.03358877503009248,1.3413541603094672,9.92745875305723e-05,0.6874965551060698,0.039726447299390864,0.07714665686460084,0.01924208756133128,0.22186200919103033,0.03654944192016851
5.0600000000000005,-41.59478013157337,0.00024321685653955124,0.004393228017591842,0.9949610951952429,0.9512182024719393,0.05890571696192546,0.8307549408911774,0.0007367218040606007,0.00436948602694987,0.7489178013411465,3.258026966984328e-06,0.949405385109048,0.006808248234778654,0.9889189223161636,0.5573997431182567,0.9999465349306556,0.7513773627976255,2.5833393409531724e-06,8.309924308688852e-07,0.24861922287060254,0.033598618273565355,1.3413373767712438,9.929469761156891e-05,0.687493218218669,0.03972821511080508,0.07723884631847441,0.019242734674063844,0.22186583856692513,0.03655960709800717
5.07,-41.55888131270514,0.0002436749636047525,0.00441946424618521,0.9949477169769687,0.951089527833402,0.05923508959503979,0.8302122709204603,0.0007391783155555215,0.004384661054329352,0.7484734780173495,3.274147547906383e-06,0.9493265784064481,0.006823014564758061,0.988883470157919,0.5585885819380368,0.9999462895354186,0.7513760955926735,2.5820814598493013e-06,8.305978737318377e-07,0.24862049172799278,0.03360846341407178,1.3413205968919997,9.931493617588075e-05,0.6874898783454325,0.03973001695688578,0.0773314447218404,0.019243396380513603,0.22186967170742503,0.03656977585483952
5.08,-41.52298995713521,0.0002441346101099465,0.0044458432769528405,0.9949343274455182,0.9509606372082082,0.05956606887725652,0.8296688549432047,0.0007416402402401171,0.004399873392671516,0.748029071162053,3.290332531590263e-06,0.9492478222656825,0.00683778672859683,0.9888479530879067,0.5597761619786039,0.9999460432650585,0.7513748026646556,2.580825369375126e-06,8.30204010471177e-07,0.24862178630596438,0.03361831043875615,1.3413038206904182,9.93353036813543e-05,0.687486535464423,0.03973185292576077,0.0774244527092658,0.01924407272598635,0.22187350863851962,0.036579948182773346
5.09,-41.48710585757847,0.000244595798500067,0.004472365943345792,0.994920926544208,0.9508315298524844,0.059898662403946173,0.8291246928631767,0.0007441075921176493,0.004415123152450728,0.7475845795708633,3.306582162208729e-06,0.9491691163530803,0.00685256476528537,0.9888123710030348,0.5609624803684266,0.9999457961166609,0.7513734839274377,2.5795710742158805e-06,8.298108428782021e-07,0.248623106690645,0.033628159334696435,1.341287048185238,9.935580059214027e-05,0.6874831895536381,0.03973372310592839,0.07751787092288957,0.019244763755929255,0.22187734938627748,0.03659012407388604
5.1000000000000005,-41.45122880651275,0.0002450585309507533,0.004499033085065042,0.9949075142160023,0.9507022050194832,0.06023287781190474,0.8285797845791997,0.0007465803852635538,0.004430410444716072,0.7471400020352563,3.3228966851613985e-06,0.949090460333941,0.006867348714298815,0.9887767237997043,0.562147534261364,0.9999455480872976,0.7513721392945276,2.5783185790931047e-06,8.294183727575419e-07,0.24862445296852037,0.03363801008890393,1.341270279395252,9.937642737885212e-05,0.6874798405910092,0.03973562758625865,0.07761170001247011,0.01924546951593157,0.22188119397684652,0.03660030352022441
5.11,-41.41535859617671,0.0002455228093585785,0.004525845548108316,0.9948940904035138,0.9505726619595624,0.06056872277957311,0.8280341299851456,0.0007490586338258428,0.004445735381094613,0.7466953373425304,3.3392763470821213e-06,0.9490118538725304,0.006882138615599523,0.9887410113738074,0.563331320836372,0.9999452991740267,0.7513707686790722,2.577067888764976e-06,8.290266019272739e-07,0.24862582522643695,0.03364786268832294,1.341253514339309,9.939718451872468e-05,0.6874764885544019,0.03973756645599448,0.07770594063543255,0.0192461900517253,0.22188504243645424,0.03661048651380451
5.12,-41.379495018567674,0.0002459886353312794,0.004552804184816948,0.9948806550490044,0.9504428999201627,0.06090620502725676,0.8274877289699243,0.000751542352025512,0.0044610980737946745,0.7462505842757621,3.355721395846374e-06,0.9489332966320769,0.006896934509639591,0.9887052336207238,0.5645138372972109,0.9999450493738926,0.7513693719938549,2.575819008026641e-06,8.286355322190437e-07,0.2486272235516046,0.03365771711983049,1.341236753036313,9.94180724957726e-05,0.6874731334216152,0.039739539804752894,0.07780059345691635,0.019246925409185923,0.22188889479140803,0.03662067304661144
5.13,-41.34363786543957,0.0002464560101779847,0.004579909853922706,0.9948672080943851,0.950312918145787,0.06124533231734515,0.8269405814174741,0.0007540315541569446,0.004476498635609113,0.7458057416137606,3.3722320805786353e-06,0.9488547882747677,0.006911736437363355,0.9886693904353183,0.5656950808721523,0.9999447986839254,0.7513679491512935,2.5745719417105455e-06,8.282451654781841e-07,0.24862864803159918,0.03366757337023607,1.3412199955052233,9.943909180094901e-05,0.6874697751703815,0.0397415477225262,0.07789565914982259,0.01924767563433306,0.22189275106809542,0.036630863110599196
5.14,-41.30778692830075,0.00024692493489944457,0.004607163420594642,0.9948537494812176,0.9501827158779781,0.06158611245453134,0.8263926872067526,0.0007565262545883146,0.00449193717991858,0.7453608081310223,3.3888086516597724e-06,0.9487763284617444,0.006926544440209895,0.9886334817119377,0.5668750488136856,0.9999445471011411,0.7513665000634364,2.5733266946867655e-06,8.278555035638344e-07,0.24863009875436512,0.0336774314262813,1.3412032417650552,9.9460242932304e-05,0.6874664137783668,0.039743590299683176,0.07799113839486148,0.01924844077333118,0.22189661129298444,0.03664105669769045
5.15,-41.271941998411904,0.0002473954101782596,0.00463456575648593,0.9948402791507145,0.9500522923552974,0.06192855328603154,0.8258440462117265,0.0007590264677619937,0.004507413820694804,0.7449157825976854,3.4054513607344246e-06,0.9486979168530999,0.006941358560115547,0.9885975073444081,0.5680537383982259,0.999944294622542,0.7513650246419613,2.572083271863338e-06,8.274665483490595e-07,0.24863157580821824,0.033687291274639694,1.34118649183488,9.94815263951432e-05,0.6874630492231694,0.039745667626970294,0.07808703188059975,0.019249220872490296,0.22190047549262384,0.03665125379977641
5.16,-41.23610286678394,0.0002478674363691094,0.004662117739780698,0.9948267970437398,0.9499216468133036,0.06227266270180449,0.8252946583013622,0.0007615322081949537,0.004522928672503853,0.7444706637794849,3.4221604607183824e-06,0.9486195531078736,0.006956178839516399,0.9885614672260322,0.5692311469258203,0.9999440412451157,0.7513635227981716,2.5708416781865935e-06,8.270783017209698e-07,0.24863307928184822,0.03369715290191633,1.341169745733825,9.95029427021863e-05,0.6874596814823205,0.03974777979551287,0.07818334030350801,0.019250015978266647,0.22190434369364342,0.03666145440871662
5.17,-41.200269324175814,0.0002483410134889821,0.004689820255240891,0.9948133031008093,0.9497907784845305,0.0626184486347712,0.8247445233396159,0.0007640434904791731,0.004538481850509413,0.744025450437707,3.438936205805978e-06,0.9485412368840486,0.006971005321350805,0.9885253612495865,0.5704072717198555,0.9999437869658356,0.7513619944429942,2.5696019186414855e-06,8.266907655808396e-07,0.24863460926432132,0.03370701629464757,1.3411530034810737,9.952449237372564e-05,0.6874563105332838,0.039749926896816314,0.07828006436800834,0.019250826137263397,0.22190821592275434,0.03667165851633876
5.18,-41.16444116228003,0.0002488162890744231,0.004717674242761801,0.9947997972582683,0.9496596867742002,0.06296591915086433,0.8241936411692483,0.0007665603295615671,0.004554073472834057,0.743580141350113,3.455778857334684e-06,0.9484629678307844,0.006985838051315149,0.9884891893058569,0.5715821103106311,0.999943531781601,0.7513604395076496,2.5683639954909485e-06,8.263039409090341e-07,0.24863616582441372,0.03371688143743699,1.3411362650964542,9.954617329952299e-05,0.6874529363531366,0.03975210903161002,0.07837720407137902,0.019251651399751202,0.2219120922076606,0.036681866114339046
5.19,-41.12861817167829,0.00024929330389240157,0.004745680614000972,0.994786279454867,0.9495283709579998,0.0633150822947718,0.8236420116396317,0.0007690827402637057,0.004569703656507585,0.7431347352748345,3.4726886737201386e-06,0.9483847456017624,0.007000677073991534,0.9884529512861495,0.572755660118881,0.9999432756893394,0.7513588579080992,2.5671279130241344e-06,8.259178293733316e-07,0.24863774904615807,0.033726748316160154,1.3411195305994277,9.956798527585213e-05,0.6874495589191172,0.03975432629464216,0.07847475993359612,0.019252491813615952,0.2219159725754923,0.03669207719445305
5.2,-41.09280014153875,0.0002497719544983381,0.0047738402401451534,0.9947727496327292,0.949396830137574,0.06366594606741592,0.8230896346108352,0.0007716107372114553,0.004585372516873372,0.7426892309450195,3.489665908980777e-06,0.9483065698571462,0.007015522432279878,0.9884166470826556,0.5739279184089341,0.9999430186860226,0.7513572495398094,2.5658936782556748e-06,8.255324335657846e-07,0.24863935903407852,0.03373661691843619,1.341102800008941,9.95899306735273e-05,0.6874461782087057,0.03975657877244238,0.07857273317841765,0.019253347423468424,0.22191985705257528,0.03670229174848072
5.21,-41.056986861682894,0.0002502522508418855,0.004802154036469569,0.9947592077306916,0.9492650635466688,0.06401851858267588,0.8225365099254336,0.0007741443353223797,0.004601080171699778,0.7422436271053197,3.5067108229497407e-06,0.9482284402500547,0.00703037417132608,0.9883802765859055,0.5750988826087566,0.9999427607685613,0.7513556143137652,2.564661296115817e-06,8.251477553735363e-07,0.24864099587718308,0.033746487230380304,1.3410860733444505,9.961200984165312e-05,0.6874427941990683,0.039758866558728914,0.0786711244875017,0.01925421827677734,0.22192374566601894,0.03671250976811292
5.22,-41.0211781216761,0.0002507342032883138,0.004830622925324605,0.9947456536872252,0.9491330704168514,0.064372807998978,0.8219826374208552,0.0007766835495925877,0.004616826739381926,0.7417979224958254,3.5238236768074e-06,0.9481503564324881,0.007045232336803052,0.9883438396858808,0.5762685501691873,0.9999425019338513,0.751353952140674,2.563430771560109e-06,8.24763796693417e-07,0.2486426596647574,0.03375635923802746,1.341069350625472,9.96342231233873e-05,0.6874394068673008,0.03976118974765399,0.07876993454681536,0.01925510442118089,0.22192763844302038,0.036722731245007224
5.23,-40.98537371082574,0.0002512178226331514,0.004859247836190664,0.9947320874404356,0.9490008499775169,0.06472882251953019,0.82142801692937,0.000779228395097185,0.004632612338945368,0.7413521158520234,3.5410047330897056e-06,0.9480723180553234,0.007060096974913604,0.9883073362720115,0.5774369185636736,0.999942242178773,0.7513522629309668,2.562202109569273e-06,8.243805594319089e-07,0.24864435048636396,0.03376623292733177,1.341052631871583,9.965657085566363e-05,0.6874360161904282,0.03976354843380649,0.07886916404656395,0.01925600590448804,0.2219315354108649,0.036732956170787714
5.24,-40.94957341817924,0.00025170312011682565,0.0048880297057330045,0.9947185089280626,0.9488684014558965,0.06508657039255615,0.8208726482780774,0.0007817788869907238,0.004648437090049741,0.7409062059047553,3.5582542556965364e-06,0.9479943247683087,0.007074968132393312,0.9882707662331733,0.5786039852880102,0.9999419815001922,0.7513505465947977,2.5609753151490825e-06,8.239980455051111e-07,0.2486460684318414,0.03377610828416588,1.3410359171024213,9.967905336891491e-05,0.6874326221454042,0.03976594271221464,0.07896881368112042,0.019256922774679778,0.22193543659692638,0.036743184537044796
5.25,-40.91377703252217,0.0002521901074393041,0.004916969477856607,0.9947049180874808,0.9487357240770644,0.06544605991152996,0.8203165312888935,0.0007843350405076555,0.004664301112992434,0.7404601913801754,3.575572509900055e-06,0.9479163762200579,0.0070898458565134045,0.9882341294576842,0.5797697478600756,0.9999417198949586,0.751348803042046,2.559750393330236e-06,8.236162568387045e-07,0.24864781359130353,0.03378598529432043,1.3410192063376862,9.970167098679606e-05,0.6874292247091112,0.039768372678348624,0.07906888414895474,0.019257855079910395,0.22193934202866766,0.036753416335335
5.26,-40.87798434237629,0.0002526787967747355,0.004946068103761012,0.9946913148556993,0.9486028170639459,0.06580729941541029,0.8197596657785391,0.0007868968709627798,0.0046802045287122436,0.7400140709997085,3.592959762353055e-06,0.9478384720580458,0.00710473019508364,0.9881974258333011,0.5809342038195702,0.999941457359907,0.7513470321823164,2.5585273491682328e-06,8.232351953679164e-07,0.24864958605513884,0.03379586394350338,1.341002499597139,9.972442402590699e-05,0.6874258238583596,0.03977083842812325,0.07916937615256323,0.01925880286850878,0.22194325173364107,0.03676365155718079
5.2700000000000005,-40.84219513599762,0.00025316920078609037,0.004975326541995174,0.9946776991693612,0.9484696796373239,0.06617029728887484,0.8192020515585273,0.0007894643937516964,0.004696147458793042,0.7395678434800091,3.610416281097312e-06,0.9477606119286034,0.007119621196455181,0.9881606552472173,0.5820973507277533,0.9999411938918567,0.7513452339249395,2.557306187743247e-06,8.228548630374855e-07,0.24865138591400948,0.0338057442173395,1.340985796900602,9.974731279551564e-05,0.687422419569888,0.039773340057900605,0.07927029039839792,0.01925976618897966,0.2219471657394888,0.03677389019407034
5.28,-40.80640920137457,0.0002536613326398023,0.005004745758512304,0.9946640709647446,0.9483363110158471,0.06653506196255461,0.818643688435151,0.0007920376243512554,0.004712130025467425,0.7391215075329186,3.627942335571931e-06,0.9476827954769117,0.007134518909523468,0.9881238175860595,0.5832591861671803,0.9999409294876109,0.751343408178973,2.556086914160005e-06,8.224752618016269e-07,0.24865321325885067,0.033815626101369706,1.34096909826796,9.977033759728096e-05,0.6874190118203627,0.03977587766449274,0.07937162759679592,0.0192607450900049,0.22195108407394346,0.03678413223745737
5.29,-40.77062632622596,0.0002541552060204088,0.00503432672672473,0.9946504301777617,0.9482027104160372,0.06690160191326837,0.8180845762094708,0.0007946165783200084,0.004728152351620388,0.7386750618654235,3.645538196621702e-06,0.9476050223469972,0.00714942338373111,0.9880869127358841,0.5844197077414407,0.9999406641439579,0.7513415548532028,2.5548695335476587e-06,8.220963936239964e-07,0.24865506818086974,0.033825509581050496,1.3409524037191607,9.979349872497593e-05,0.6874156005863771,0.039778451345164265,0.07947338846190877,0.019261739620444765,0.22195500676482832,0.03679437767876093
5.3,-40.73484629799908,0.00025465083514519224,0.005064070427558741,0.9946367767439593,0.9480688770522961,0.067269925664257,0.8175247146773026,0.0007972012712986592,0.00474421456079298,0.7382285051796141,3.663204136505448e-06,0.9475272921817267,0.007164334669070749,0.9880499405821747,0.5855789130748947,0.9999403978576695,0.7513396738561426,2.5536540510596604e-06,8.217182604776565e-07,0.24865695077154557,0.033835394641753364,1.3409357132742135,9.981679646421052e-05,0.6874121858444517,0.039781061197635054,0.0795755737116318,0.0192627498293392,0.2219589338400579,0.03680462650936522
5.3100000000000005,-40.699068903867825,0.00025514823477882064,0.00509397784950944,0.9946231105985186,0.9479348101369139,0.06764004178541787,0.816964103629205,0.0007997917190105151,0.004760316777185963,0.737781836172642,3.6809404289043757e-06,0.9474496046228019,0.0071792528160879495,0.9880129010098383,0.5867367998124119,0.9999401306255022,0.7513377650960359,2.55244047187364e-06,8.213408643450394e-07,0.24865886112262764,0.033845281268764175,1.3409190269531914,9.984023109215468e-05,0.687408767571034,0.039783707320082864,0.07967818406753353,0.0192637757659091,0.2219628653276384,0.03681487872061935
5.32,-40.66329393073073,0.0002556474202479888,0.005124049988695579,0.9946094316762552,0.9478005088800757,0.06801195889353905,0.8164027428504675,0.0008023879372619364,0.004776459125663473,0.7373350535366789,3.6987473489304217e-06,0.9473719593107547,0.007194177875884064,0.9879757939032034,0.5878933656191065,0.9999398624441963,0.7513358284808559,2.551228801191277e-06,8.20964207217914e-07,0.24866079932613536,0.0338551694472826,1.3409023447762307,9.986380287726133e-05,0.6874053457424976,0.03978638981114604,0.07978122025478492,0.019264817479557588,0.22196680125566803,0.03682513430383721
5.33,-40.62752116406418,0.0002561482979067424,0.00515428787351915,0.9945957399099553,0.9476659723471752,0.0683856856794259,0.8158406321144862,0.0008049899420766689,0.004792641732891435,0.7368881559686509,3.7166251759916453e-06,0.9472943558813369,0.007209109901295867,0.987938619145342,0.5890486082542613,0.999939593310447,0.7513338639010985,2.550019046728078e-06,8.205882919423697e-07,0.24866276549156255,0.033865059163579854,1.3408856667629379,9.988751442732612e-05,0.6874019203351338,0.039789108760206596,0.07988468357886462,0.019265875015996956,0.22197074165146574,0.03683539325022818
5.34,-40.59175038862751,0.00025665073280409456,0.005184692549525398,0.9945820352314038,0.9475311995469436,0.06876123089152801,0.8152777711868343,0.0008075977496136158,0.004808864726640452,0.7364411421641595,3.7345741920361918e-06,0.9472167939677417,0.007224048946171726,0.9879013766184822,0.5902025255252502,0.9999393232209225,0.7513318712404093,2.548811217175594e-06,8.202131216969338e-07,0.24866475973525143,0.03387495040428281,1.3408689929327564,9.991136923897797e-05,0.687398491325157,0.03979186425339527,0.07998857556929627,0.01926694841964256,0.22197468654210992,0.03684565555093961
5.3500000000000005,-40.55598139191992,0.00025715487966916374,0.005215265005121876,0.9945683175764093,0.9473961898625658,0.06913860325492736,0.8147141598452252,0.0008102113757628086,0.00482512823236115,0.7359940107879009,3.7525946729289673e-06,0.9471392732114875,0.00723899506181928,0.9878640662060436,0.5913551150631521,0.999939052172351,0.7513298504275764,2.547605314678812e-06,8.198386974395582e-07,0.24866678212841117,0.03388484315287364,1.340852323306759,9.993536460260498e-05,0.6873950586887287,0.039794656402958754,0.08009289623702222,0.019268037745319218,0.22197863595707304,0.03685592119726515
