t,V,Ki,Nai,y,x,Cai,m,h,d,f,f2,Ca_up,Ca_rel,p
4.73,-23.009625776358924,139.86076273646975,7.509284806781731,0.017333944325881076,0.2177357468013799,0.0016847187402695809,0.8589277148460315,3.378200693532705e-05,0.49163287445948656,0.04969414579884915,0.15486596908927788,3.741110683128783,0.04861409266171376,0.13384415103770092
4.74,-31.950767821198284,139.86046140632453,7.509862354642875,0.01808317899313068,0.21726638571422371,0.001050541730556576,0.7228708385668853,0.00017262625652039146,0.17175076990835436,0.11847653109204356,0.19143931036958353,3.7450427864497775,0.05660398148149274,0.12734254107553825
4.75,-40.5324441027438,139.86019134945943,7.510295405710646,0.020201592284834067,0.2124207119882685,0.0006044636740759591,0.521651391414022,0.0008087743816652721,0.03158950553814271,0.3387432761107361,0.23580169917215968,3.744061855858928,0.070582847199514,0.12130325687743626
4.76,-49.67092789015522,139.85997750027778,7.510512289637467,0.024441636586537387,0.20263968130340201,0.00031133478764855524,0.2863626597279593,0.003731187958427063,0.0031925480914575585,0.6756597055973083,0.2867161672092247,3.7398509709475265,0.08855324576211578,0.11648383259773082
4.7700000000000005,-58.12811807262601,139.8598458849351,7.5105206814358,0.03219142682504065,0.18721955752117922,0.00015297559367684756,0.12943927674219735,0.015014376086866253,0.0002650867861730898,0.9068228614422239,0.3415130581963724,3.7336667292601677,0.10840711659649337,0.11656363518111806
4.78,-64.15165900842754,139.8598116012831,7.510397815474877,0.04445928293429461,0.16715636772782982,8.710324684452352e-05,0.0661651069516253,0.04474172940163079,4.145238881238201e-05,0.9829977497975908,0.3962088041750634,3.726068281247064,0.1299210548686474,0.12850933081576943
4.79,-67.20378828304808,139.85986947850526,7.5102222663676,0.060495321013510545,0.14546862254399015,6.444293475704049e-05,0.04596506432929134,0.09449503413601144,1.6004030415643374e-05,0.997622537369152,0.447772788413107,3.7168034403122467,0.1547741789666408,0.15296547276997574
4.8,-67.7375535209007,139.86000053324602,7.510032070626277,0.07798667243223185,0.12535120525670476,5.7652684158163813e-05,0.0429835733590848,0.14875210439233064,1.2596393444177099e-05,0.9996644526238422,0.49491380534353674,3.7055542228484435,0.18429837587709305,0.18229255388159452
4.8100000000000005,-66.50249353921653,139.86018426194985,7.5098367309591545,0.09460086201757484,0.10857396662003849,5.644318535317641e-05,0.04974042866410856,0.18865920242333944,1.607227491834769e-05,0.9999028330899361,0.5373953496941951,3.6924381203033287,0.21840399467490806,0.2086089652436747
4.82,-64.15845755768852,139.86040455834106,7.509635397988125,0.10896301510300674,0.09547850053480324,5.750812719513798e-05,0.06539515064365994,0.2048006156840289,2.7658673265620455e-05,0.9998906825695139,0.5753891492787119,3.677955574630126,0.25591377827409256,0.22728056776983865
4.83,-61.19316236935349,139.8606499706895,7.509425238617479,0.12063709831993233,0.08566614668828326,5.9778197349821546e-05,0.09137830333532307,0.1964060138323744,5.628556214444956e-05,0.9997783401938287,0.6091842531364342,3.662771383702214,0.2951953989738292,0.23686936343286188
4.84,-57.938113459289774,139.86091234876642,7.5092042050888805,0.12973422116559416,0.07853500323482097,6.290249484473091e-05,0.12951113855973298,0.16750009875318203,0.00012397176617937904,0.9994759514284384,0.639085498083041,3.6475159990821098,0.33468630833467267,0.2384502776457357
4.8500000000000005,-54.596212000841625,139.8611856349056,7.508971754465002,0.13657449350130765,0.07352995194518325,6.686880150775772e-05,0.18080407673118765,0.12551404695648902,0.00027973113588984085,0.9986981114251648,0.6653740351682133,3.632658137327216,0.3732218699595454,0.23444117428594613
4.86,-51.2716765089226,139.8614650569736,7.5087285242838115,0.1414982963565072,0.070217261936965,7.200864766540395e-05,0.24475895183746574,0.08057950166666063,0.0006276966779773402,0.9967377058171644,0.6882754768822202,3.618479468095986,0.41010330075171236,0.2272010395611181
4.87,-47.9911663368818,139.86174659613764,7.5084756172558045,0.1447892019182305,0.06828556064905633,7.923178368617498e-05,0.3194872591821101,0.0428717685375792,0.001385154140409059,0.9919133374319667,0.707907595754935,3.605123729675019,0.4449778488935355,0.21836744868970134
4.88,-44.6563427481169,139.8620265140083,7.5082152532678474,0.14664216368052085,0.06753574098843505,9.068717390483337e-05,0.40404350376647824,0.018247577787184915,0.0030443518516002433,0.9801999978516474,0.724171230972667,3.5926635935774134,0.47767115501607804,0.20889544026440862
4.89,-40.821510990577046,139.86230051083913,7.507954435921011,0.1471047957364639,0.06791285506748025,0.00011219092020354292,0.505225020297695,0.0059638561096278355,0.0071595186811403986,0.9504641677597894,0.7364632019747064,3.5811669650962434,0.5080031534207353,0.19928728830741235
4.9,-34.76645239801535,139.86256073662489,7.507714799140685,0.14585458212901597,0.06969486683056005,0.00016764574144183513,0.6540474640752246,0.0012800888711129912,0.023228708888937168,0.860848244488028,0.7425083673427681,3.5708192104186884,0.5353142294369152,0.18979346379126988
4.91,-12.395792131501597,139.8627537828604,7.507611903912721,0.14013932164155657,0.07511324766789959,0.0005452934219990366,0.9340037881557943,2.399394602273475e-05,0.3344698832390442,0.6049994317353573,0.7273906912830632,3.5628422514901583,0.5515925249793117,0.18057180528355463
4.92,27.143548130017205,139.86221903344273,7.507792059717281,0.08622980130347525,0.1089349244466105,0.004391749561116285,0.9968200210569625,2.9986192763903006e-08,0.9957533804049177,0.3671227850280318,0.4972468529433658,3.577035457157932,0.36353277950412244,0.17176525883078034
4.93,22.270808286558335,139.86187085414076,7.507795692036464,0.04034406434069698,0.1543712582274081,0.005871946743805218,0.9955440512827227,5.0284233261320444e-08,0.9939428415646081,0.22267205056004383,0.20765557329590312,3.627043684111198,0.16931029319697127,0.16338816839660616
4.94,10.532469245016067,139.86164119488402,7.507889767477871,0.02516887783129263,0.18532020162528726,0.00496251692346243,0.989583475163181,2.220928447011569e-07,0.9810722035213003,0.13506769013007378,0.12168709081312104,3.6751398297084457,0.0887630727949741,0.15541963442569695
4.95,-1.8534523544097123,139.8613726835955,7.508193908211579,0.01982524150473927,0.20359229606856885,0.003663345970661024,0.9734603408255426,1.1774012352460216e-06,0.9343638652748321,0.08210368363017351,0.1121283452928635,3.709234846945618,0.057919619871581035,0.14783974903912042
4.96,-13.081813502407323,139.86107116309174,7.508691566126571,0.017787759939719323,0.21356994637506638,0.002540071095673031,0.935905152489446,6.317879654671572e-06,0.7926034827035291,0.052087900152003486,0.12754178413804962,3.7301942512130157,0.048011780630089686,0.14062981668431526
4.97,-23.108371046026303,139.86075950777806,7.509291170155322,0.01733559504970449,0.21775394812567989,0.0016769834329858407,0.857829471139729,3.4379879887190056e-05,0.48786204393771515,0.049920299721920906,0.1552035135274286,3.741184131253905,0.04866174807626512,0.13377448414475443
4.98,-32.03959229362451,139.86045839048603,7.509867798890849,0.018097523732668153,0.21723857765352314,0.001045001255972132,0.7211190492410141,0.0001754783405413621,0.1693009938300721,0.11985791756402377,0.19186332848716317,3.7450545425321007,0.05672153057861065,0.12727680908215167
4.99,-40.624907320084894,139.86018878337475,7.510298842566276,0.020232860174735728,0.21234590963772368,0.0006006544345325571,0.5192230392901295,0.0008218414949586893,0.030933594982305596,0.341960198796422,0.23630155034275116,3.7440320873896935,0.07075374493707377,0.12124407218500499
5.0,-49.76628694030811,139.85997566315675,7.51051336313802,0.024501682374299397,0.20250832941054195,0.00030903133552314906,0.28415143662827397,0.0037897537167676074,0.0031098595252892847,0.678962690551436,0.2872738600042871,3.7397949084840723,0.0887531871809344,0.11644859329054735
5.01,-58.20558261227392,139.8598450164736,7.510519914774319,0.03229547012750094,0.18703048205298387,0.0001519089076711311,0.12838768385872007,0.01521266212248398,0.00025884207284294344,0.9082708275820748,0.3420905836285011,3.7335947071739537,0.10862088240019838,0.11661611440155363
5.0200000000000005,-64.19862066400677,139.85981175511566,7.510396154786768,0.044610141299423756,0.1669324382696545,8.671261883119831e-05,0.06580276744772909,0.04517065712054322,4.085949928999641e-05,0.9833262463811139,0.39676611352631735,3.7259810904872963,0.13015955630122306,0.12870865793717098
5.03,-67.22108360825953,139.85987050526865,7.510220326094602,0.06067474830391734,0.14524623427953764,6.431853488525145e-05,0.04586811487386887,0.09507442941735629,1.5911846537312163e-05,0.9976722605352409,0.4482880656005988,3.7166966248033315,0.15505676737818208,0.15326191671851447
5.04,-67.73251113938694,139.86000220960617,7.5100300578308845,0.07816774588423789,0.12515745651227644,5.762053105620758e-05,0.04300867826063987,0.14926821797961448,1.2601629313711328e-05,0.9996706825334292,0.49538060211129825,3.7054265079871507,0.1846316197924212,0.18259359161444016
5.05,-66.4827777694627,139.86018639361987,7.509834667784838,0.0947636525753608,0.10841874905522048,5.644547816696943e-05,0.04985638325911465,0.18895723625005187,1.6142954078030307e-05,0.9999033503223106,0.5378141199974501,3.6922930946267227,0.2187801303487303,0.20884813674084024
5.0600000000000005,-64.13004534675935,139.86040700392016,7.509633257349043,0.10909871689943357,0.09536027220134403,5.7526572350152974e-05,0.06560944422317518,0.20483588368657712,2.784544784033384e-05,0.9998900575869549,0.5757625792522293,3.6777997088413477,0.25631708764470723,0.22742743370294677
5.07,-61.160267261432836,139.86065263064094,7.509422992745837,0.12074475759834748,0.0855790260426707,5.980663923173577e-05,0.09171038315336906,0.19620037859345613,5.673457491783575e-05,0.9997764540042782,0.6095155333950342,3.6626117259548177,0.29560846116754097,0.23692359710678149
5.08,-57.90346557941082,139.86091515087134,7.509201840349325,0.12981655160849562,0.07847272530727578,6.293926476735953e-05,0.12997741911817728,0.16711412546598134,0.00012502123942529926,0.9994710393021005,0.639377732148796,3.6473584062946496,0.3350945785478351,0.2384327739972557
5.09,-54.56135250562575,139.86118852387014,7.508969272678949,0.13663514614324357,0.07348732983528762,6.691538151757959e-05,0.18140783362262455,0.12504171238010078,0.00028211599738837354,0.9986855720357171,0.6656299246451203,3.6325064707674564,0.3736157540481565,0.23437881541865732
5.1000000000000005,-51.23727544662792,139.86146798780638,7.5087259354246285,0.14154059294969581,0.07019044344300128,7.207090340415428e-05,0.24548630213413694,0.08013357445271578,0.0006329549313308068,0.9967064239951025,0.6884969278287879,3.61833582204044,0.41047762186587,0.22711498128816032
5.11,-47.95703208197873,139.8617495293481,7.508472935241039,0.1448156847153873,0.06827189209287937,7.932390468081148e-05,0.32031628725723765,0.04254313900126779,0.00139652585772136,0.991837119394528,0.708094965964655,3.604989114614269,0.4453301603221145,0.21827080345967967
5.12,-44.62024842297176,139.86202940986482,7.508212517091957,0.1466542574685897,0.06753378061474391,9.08433000175186e-05,0.4049883047072297,0.018062283844762706,0.0030698920689051718,0.9800141366405257,0.7243216352547337,3.5925386168515248,0.47799998909347446,0.2087953767114396
5.13,-40.775176418817644,139.8623033153927,7.507951766955377,0.14710174121177066,0.06792317698860727,0.00011251550043413013,0.5064391036992565,0.0058849529528279725,0.0072304625730810505,0.9499686999572402,0.7365653473889802,3.5810526068273134,0.5083056188624022,0.19918741636790152
5.14,-34.673836978213835,139.8625633148956,7.507712598325855,0.145828729673892,0.06972415884379492,0.00016868525670377888,0.6561114962869907,0.0012542023656491436,0.02360945830931908,0.8592067348873185,0.7425164580403921,3.5707191724296266,0.5355752472569781,0.18969564223046623
5.15,-11.800418899076528,139.86275389480846,7.507613397654445,0.13999405045013333,0.0752322111921948,0.0005586200907215414,0.9370099252417211,2.180299404224076e-05,0.348790554930372,0.6018912073258852,0.7268385210393268,3.5627950561542754,0.5514690393484568,0.1804777068845574
5.16,27.183333198280415,139.86221321711037,7.5077925583370835,0.08550121368371813,0.10944586079915829,0.004431479912553335,0.9968294569512012,2.975890427647998e-08,0.9957895053857398,0.3652143113454463,0.4932182753484589,3.5774437657220957,0.36068950649069526,0.17167574332437968
5.17,22.166717100659962,139.86186843831442,7.5077958379692555,0.04008156238506133,0.1547743352360779,0.005869362452422667,0.9955110489115853,5.0931693930772835e-08,0.9938828875348446,0.2215145179908428,0.2059513584126486,3.627597901185738,0.16802941454189196,0.16330301861439814
5.18,10.40098254709804,139.8616386336184,7.507891790510733,0.02508176330181213,0.18556732409946308,0.004949228633103017,0.9894818400156813,2.2591739724812936e-07,0.9808248407345863,0.1343659256984742,0.12134731579198176,3.675571074453227,0.0882601367961827,0.15533863747919258
5.19,-1.9773562952299468,139.86136967196558,7.50819820931724,0.01979206638191234,0.20373300935423402,0.003650367354580686,0.9732051955131995,1.1981566413598274e-06,0.9335275604798439,0.08168329963417605,0.11219871917603841,3.7095158997001088,0.05773690975230321,0.14776270295765695
5.2,-13.192128593093582,139.8610679292491,7.508697489043369,0.01777617514490015,0.21364066721507716,0.002529749963672816,0.9353401271082482,6.430129258180772e-06,0.7902953338680221,0.051888757154104716,0.12777646350091793,3.7303547232735808,0.04797327131953853,0.14055653619271385
5.21,-23.206982271321632,139.8607562812296,7.509297529882865,0.017337376537076152,0.21777163658785414,0.0016692739823415588,0.8567247435126035,3.498802047416067e-05,0.48408902883215943,0.0501537770083264,0.15554199131662083,3.741256804110314,0.0487101911032982,0.1337048548650117
5.22,-32.128363855736474,139.8604553790316,7.509873225677089,0.018112013727829782,0.21721030046400755,0.0010394816371470403,0.7193602944874152,0.00017837530925079336,0.16687471932970546,0.12125647353428985,0.19228815257413473,3.745065771010323,0.0568397241695258,0.12721112319973865
5.23,-40.71745092603704,139.86018622438613,7.510302254244552,0.020264352094660217,0.21227057491798057,0.0005968618216219658,0.5167897781762066,0.0008351193322228608,0.03028932533213871,0.34519227305116973,0.23680208074748685,3.744001975631522,0.07092505881422771,0.12118499627787865
5.24,-49.86156087460508,139.8599738360267,7.51051441255138,0.02456211048957622,0.20237635468275822,0.00030674311741938964,0.28195082773487273,0.0038491748770688,0.0030292383567642202,0.6822507944180594,0.2878319354236747,3.7397386450143966,0.08895328829902402,0.1164138368681033
5.25,-58.28275928212668,139.85984415964467,7.5105191334490895,0.03240001479830743,0.18684089803130965,0.00015085234882833708,0.12734674981427876,0.015413020548941832,0.00025276086448945576,0.909700670416169,0.3426680281274099,3.733522548407284,0.10883478416120135,0.11666995467012477
5.26,-64.2452454417069,139.85981191981057,7.510394488392397,0.04476140894717798,0.16670835687504182,8.632642562420241e-05,0.06544475616807895,0.045601908934992344,4.0280164883864944e-05,0.9836488562597343,0.3973230115864495,3.725893727120414,0.13039840172152217,0.12890939075979568
5.2700000000000005,-67.23810856768313,139.85987154045847,7.510218383969685,0.060854299024165316,0.14502407239783213,6.419574660529297e-05,0.0457728451851692,0.0956541574117281,1.5822137443330692e-05,0.9977207635409667,0.4488028106569759,3.716589599212808,0.15533984721482283,0.15355872424529288
5.28,-67.72728614968024,139.86000389199495,7.510028044115386,0.07834868200440948,0.1249641183306629,5.758895025054577e-05,0.04303474884305404,0.14978249970152738,1.2607516833589177e-05,0.9996766910312308,0.4958468508095058,3.7052986072416307,0.1849653147113943,0.18289410878231172
5.29,-66.46295154396893,139.8601885295331,7.50983260360055,0.09492616782562814,0.10826395964540884,5.6448003786912345e-05,0.0499732463381801,0.1892525556511174,1.6214435441321927e-05,0.99990383287643,0.5382323667217236,3.6921479490666553,0.21915655953042426,0.2090863282517711
5.3,-64.1015750603892,139.86040945248948,7.509631115430648,0.10923410938359071,0.0952424182925099,5.754513024475453e-05,0.06582480241039029,0.20486845219222477,2.803392102800804e-05,0.999889426506311,0.5761355215037101,3.6776438033829435,0.2567204931424823,0.22757320063449535
5.3100000000000005,-61.12734966750099,139.86065529268333,7.509420745399414,0.12085212859950291,0.08549220837446227,5.983515960858554e-05,0.09204372631329977,0.19599252343289333,5.718753876085424e-05,0.9997745502036208,0.6098463637535969,3.662452101734187,0.29602143777940987,0.23697689267175556
5.32,-57.86881653915498,139.86091795441342,7.509199474089584,0.12989863915554517,0.07841068217959363,6.297611816971585e-05,0.13044505206709497,0.166726769060574,0.00012607982770188928,0.9994660764661574,0.6396695508910125,3.6472009030983745,0.3355026235923043,0.2384146371528324
5.33,-54.52650008308105,139.86119141379675,7.508966789530449,0.1366956036405189,0.07344489179997525,6.696206957848223e-05,0.18201287272027822,0.124569206280101,0.00028452002426165434,0.9986729258671152,0.6658854293158079,3.6323549201941265,0.37400934725471663,0.23431616127309196
5.34,-51.202884419696105,139.86147091918593,7.50872334533818,0.14158272832483776,0.07016377463861784,7.213335307035256e-05,0.24621475259861453,0.07968873398786078,0.0006382550651760325,0.9966748716457523,0.688718014953561,3.618192299716273,0.4108516331335586,0.2270288064393679
5.3500000000000005,-47.922899650006826,139.86175246272037,7.508470252181385,0.1448420300452114,0.06825835014452886,7.941643613095763e-05,0.3211462027478209,0.04221619187039958,0.001407988108370924,0.9917602238103929,0.7082819701963774,3.604854625377861,0.4456821573210024,0.21817413542874087
5.36,-44.584111606825005,139.86203230543998,7.5082097805930434,0.1466662215205278,0.06753193863130796,9.100040134675482e-05,0.4059346077188074,0.017878451942343204,0.0030956654239974817,0.9798265182057847,0.724471618063149,3.5924137690797155,0.4783285003204473,0.20869533992010866
5.37,-40.7286468985429,139.86230611892182,7.507949099734199,0.14709852997331593,0.06793364025660596,0.00011284304080133803,0.5076576863427904,0.005806889869037781,0.007302325409846808,0.9494677049414363,0.7366668683193565,3.5809383911501165,0.5086077140748805,0.19908759582903993
5.38,-34.580188652031225,139.86256588938002,7.507710407374324,0.14580254865349096,0.06975374152966282,0.00016974179170950674,0.6581906634815536,0.001228658193092685,0.02399959755871486,0.8575437772796018,0.7425229363959415,3.5706193547711385,0.5358355180562779,0.1895978864480455
5.39,-11.190879514045305,139.86275388305813,7.507614988394007,0.13984392152576533,0.07535429503521338,0.0005724732355712466,0.9399481303900545,1.9769655872445476e-05,0.3636385761449896,0.5987949507952189,0.7262670409144539,3.5627495608847646,0.5513267113737288,0.1803836915412519
5.4,27.21975596315784,139.86220746583365,7.507793033518398,0.08477736778098977,0.10995717423158892,0.004470606226378305,0.9968381001697523,2.9548270216912576e-08,0.995822838288653,0.36331594065298806,0.48919072399674507,3.577856538515223,0.35786160830042935,0.171586307648112
5.41,22.062007952591152,139.86186602998745,7.507795995712909,0.0398222097526968,0.15517564561789052,0.005866546549982085,0.9954775917023266,5.1591922983782973e-08,0.9938219265484016,0.22036311374139694,0.20427084045376054,3.6281515238807263,0.16676063697730784,0.16321794476902504
5.42,10.269470651525326,139.86163606714885,7.507893837154075,0.024995573835590975,0.18581307381894824,0.004935911637545138,0.9893791451021199,2.2981099151585907e-07,0.9805741143074826,0.13366788817457625,0.12101473977038178,3.6760006913325975,0.08776222586909226,0.1552577127670683
5.43,-2.101112649252052,139.8613666567061,7.508202531496898,0.019759208761591686,0.20387285168389693,0.0036374123188057817,0.9729477947227798,1.2192748654260412e-06,0.9326813298008361,0.08126531825162782,0.11227149308183602,3.7097955071820974,0.05755631294287428,0.14768572560473017
5.44,-13.302311504940887,139.86106469430106,7.50870342258912,0.017764746297375313,0.2137107804562329,0.0025194584199466946,0.9347707047357091,6.5443856516346396e-06,0.7879670704248444,0.05169230721590024,0.12801237864660245,3.730514115517234,0.047935847272180775,0.14048332128066626
5.45,-23.305464310425744,139.86075305574036,7.509303886453491,0.01733928030710002,0.2177888296123268,0.0016615901052867068,0.8556134734664843,3.560662138784432e-05,0.4803140370025313,0.05039469125837369,0.15588140499520875,3.741328709909459,0.04875942642381951,0.13363528967891766
5.46,-32.21708961421852,139.86045237083272,7.509878635566461,0.018126642072642876,0.2171815675911245,0.001033982669244242,0.7175944968890079,0.00018131802772191415,0.16447181045074877,0.12267239035636532,0.1927137897852198,3.7450764755595896,0.05695857183372149,0.127145508839769
5.47,-40.810082144518304,139.86018367134096,7.5103056413908424,0.020296063217561,0.21219471693210967,0.0005930856860549048,0.5143515107983379,0.0008486124042011012,0.029656453689129877,0.3484396085431362,0.23730329947096146,3.7439715207148483,0.07109680299489259,0.12112605546711967
5.48,-49.956755860567156,139.85997201773245,7.510515438598533,0.024622918985099457,0.2022437611945279,0.0003044700144403678,0.2797607331210435,0.003909465667846166,0.002950618871252893,0.6855240439103124,0.2883904045255198,3.7396821770474555,0.08915356981523165,0.11637959480224205
5.49,-58.35965477831199,139.85984331331062,7.510518338203671,0.032505062045525106,0.18665080508428342,0.0001498057884563336,0.12631628309430162,0.015615481432711286,0.00024684344817630424,0.9111126395650163,0.3432454045426747,3.733450245855655,0.10904885068659091,0.11672519549177282
5.5,-64.29153813449125,139.85981209427746,7.5103928169666085,0.044913090544728376,0.16648411683451858,8.594460498496224e-05,0.06509098451496186,0.04603551066309502,3.971255157142328e-05,0.9839656660219387,0.3978795135666098,3.725806181170387,0.13063762581722152,0.12911157932023276
5.51,-67.25485683006598,139.8598725832626,7.5102164407190095,0.06103400046178399,0.1448021031930052,6.407447450337993e-05,0.04567928587151941,0.09623439388745922,1.5733820755853e-05,0.9977683539991594,0.44931703123753525,3.7164823523791495,0.1556234582419192,0.1538561035644203
5.5200000000000005,-67.72186925564556,139.86000557974117,7.510026030060487,0.07852950890432958,0.12477115817290002,5.755789687348287e-05,0.04306183470514783,0.1502951418015198,1.2614042482585937e-05,0.9996826130801669,0.4963125604895606,3.7051704954336167,0.18529953534618415,0.18319432790604684
5.53,-66.44300607661104,139.8601906690564,7.509830538880554,0.09508842583545442,0.1081095777562049,5.6450751851690217e-05,0.0500910631590832,0.18954522963484932,1.628674797744289e-05,0.9999043064200192,0.5386500994197956,3.692002644760083,0.21953339072822173,0.2093237177260308
5.54,-64.07303852931831,139.86041190343855,7.509628972627792,0.10936920151371951,0.09512492222336352,5.756381517241036e-05,0.06604129480771172,0.20489833943750335,2.822417485897451e-05,0.9998887855834054,0.5765079849835992,3.677487809575339,0.25712412751781427,0.2277180146580379
5.55,-61.094401404143035,139.8606579562387,7.5094184969371005,0.120959215225222,0.08540567951714172,5.986377315380931e-05,0.09237840962166871,0.19578245320135912,5.7644588039021874e-05,0.9997726264208284,0.6101767509664338,3.6622924558278394,0.2964344779780235,0.23702935845939838
5.5600000000000005,-57.834158460479436,139.86092075880347,7.5091971066887515,0.12998047304107557,0.07834887176643432,6.301305608527237e-05,0.1309141386165493,0.16633802293870906,0.00012714746051769048,0.9994610692013679,0.6399609595992577,3.647043421901898,0.33591062380325243,0.23839593636252907
5.57,-54.49165122709846,139.86119430402204,7.508964305290623,0.1367558403324825,0.07340264057616298,6.700888344280919e-05,0.18261935552086161,0.1240964048692797,0.00028694475156657386,0.9986601512438861,0.6661405502851275,3.6322034215651198,0.37440282134690966,0.2342531571206883
5.58,-51.16849966671863,139.8614738504146,7.508720754290905,0.14162467395982162,0.07013725813770419,7.219603031102565e-05,0.24694435501854003,0.07924467898832807,0.0006435982168620196,0.9966430101254178,0.688938731252902,3.618048846864353,0.41122548223928745,0.22694245706210414
5.59,-47.88876399036555,139.86175539553128,7.508467568392447,0.14486820732152567,0.06824493849030969,7.950941484377581e-05,0.3219771098106533,0.04189068331895429,0.0014195432135534673,0.9916826089364837,0.7084685945786746,3.6047202142391144,0.4460339715088279,0.2180773948410701
5.6000000000000005,-44.547927415731074,139.8620351999938,7.508207044091671,0.14667802410579528,0.06753021978690407,9.115851454308565e-05,0.4068825697053698,0.01769595333046379,0.003121674031047809,0.9796370985729993,0.7246211614605371,3.5922890071382545,0.4786568089851228,0.20859528452903234
5.61,-40.68190536409491,139.86230892064088,7.507946434707624,0.14709512663431118,0.06794425302537946,0.00011317375155547551,0.5088811622051971,0.005729617264908096,0.007375143287135736,0.9489609488020904,0.736767728458985,3.580824280037139,0.508909545344952,0.1989877816993826
5.62,-34.48545960836528,139.86256845915764,7.507708227118635,0.1457759927769339,0.06978363285245014,0.00017081605688479658,0.660285725617191,0.0012034428216767745,0.024399496293540962,0.8558584094505748,0.7425277103846326,3.5705197276037874,0.5360951204763165,0.18950015251167657
5.63,-10.567212336780567,139.8627537398621,7.507616677250327,0.13968861379578432,0.07547966127655747,0.0005868744325644587,0.9428147314076248,1.7887429467592287e-05,0.37900642174549676,0.5957102044166989,0.7256753402218631,3.5627058100140023,0.5511644872041145,0.18028971716275122
5.64,27.252900471012087,139.86220177757167,7.507793486816418,0.08405823755967129,0.11046889432233416,0.004509133741495911,0.996845978898162,2.9353533686667898e-08,0.9958535646584592,0.3614271024582804,0.4851646792180443,3.5782737675685206,0.3550489207183005,0.17149691167194314
5.65,21.956665979834863,139.86186362782308,7.507796166612916,0.03956593052012553,0.15557524882151572,0.005863501979230802,0.9954436684718267,5.2265294312919924e-08,0.9937599320676688,0.21921749180778463,0.20261346985812154,3.628704621117974,0.1655036292593287,0.16313290868761218
5.66,10.1379096405748,139.86163349455094,7.507895908972121,0.02491029037618997,0.18605748462167618,0.004922564479510995,0.9892753595285417,2.3377562483150183e-07,0.9803199301843238,0.13297336798076734,0.12068920749326953,3.676428751296801,0.08726920084408929,0.15517682397818613
5.67,-2.224745273825569,139.86136363695482,7.508206876660332,0.01972666790989506,0.2040118347341353,0.0036244784709628724,0.9726880716159712,1.2407700335986402e-06,0.9318249176845145,0.08084962034428388,0.11234666854603695,3.7100737199226996,0.05737777793975075,0.1476087824413338
5.68,-13.412382646127778,139.86106145743128,7.50870936890204,0.017753480041534236,0.21378028386085102,0.002509194256571884,0.9341967702095507,6.660707991935323e-06,0.7856181787368076,0.05149851956314065,0.1282495897907866,3.7306724570151886,0.04789949724225996,0.14041013910150643
5.69,-23.40383478016946,139.86074983055914,7.5093102419811775,0.01734131538640807,0.21780551513422874,0.001653930130283941,0.854495443060848,3.623597133923708e-05,0.4765367026266628,0.050643152754226546,0.1562218342530341,3.741399860005839,0.04880946141734531,0.13356575739702575
5.7,-32.30578661200197,139.86044936523948,7.509884030411815,0.018141420077464516,0.21715235874647293,0.001028503137983693,0.7158213086614011,0.00018430770738972393,0.16209181743257342,0.12410601919461137,0.1931403358050014,3.745086655200683,0.05707809336703222,0.12707993660944253
5.71,-40.902816248939224,139.86018112373222,7.510309005452073,0.020328008593128555,0.21211830640961374,0.0005893252320278219,0.511907949853813,0.0008623264799002397,0.0290347652788544,0.3517024443574186,0.23780531585347456,3.7439407135732408,0.07126900453207824,0.12106722334961521
5.72,-50.05188301696466,139.85997020793783,7.510516442307506,0.024684128036809194,0.20211051293434376,0.0003022115521920663,0.2775809352958774,0.003970647503053131,0.0028739637727279352,0.6887827233405455,0.28894938233087203,3.739625491360753,0.08935406254372182,0.11634585232209742
5.73,-58.43627742881705,139.8598424773036,7.5105175297140985,0.03261063632274319,0.1864601639270418,0.0001487689775892898,0.1252960897753016,0.015820084338438536,0.0002410827597287332,0.9125070338186735,0.3438228294260681,3.7333777834539488,0.10926311540016266,0.11678183380949994
5.74,-64.33750413462539,139.859812278501,7.51039114096139,0.04506521321762436,0.1662596793300899,8.556704582169048e-05,0.06474139203857868,0.046471511936751586,3.9156853596784506e-05,0.9842768300994554,0.39843573230527174,3.7257184347462116,0.13087726375351588,0.1293152228202167
5.75,-67.27133305399701,139.85987363372982,7.510214496636926,0.061213874386120165,0.14458029586398788,6.395471568918588e-05,0.04558738857425473,0.096815124477171,1.564706240887926e-05,0.9978149515521142,0.4498308355370697,3.7163748656600504,0.15590763499443835,0.15415401155508263
5.76,-67.71626169264013,139.86000727298295,7.510024015984484,0.07871024926165783,0.12457855047430236,5.7527368680216496e-05,0.04308992943052699,0.15080613737561846,1.262124026326847e-05,0.9996884134661949,0.49677782822413263,3.7050421561343896,0.1856343105017686,0.1834942045545584
5.7700000000000005,-66.42294004252062,139.86019281240175,7.509828473936462,0.09525044848560162,0.10795558036925926,5.6453729042812214e-05,0.05020985461031377,0.1898352555961548,1.6359921399691527e-05,0.9999047564311452,0.5390674052953509,3.6918571684111536,0.21991064478603473,0.20956026477928952
5.78,-64.04443272340455,139.86041435703174,7.509626829249022,0.1095040120898248,0.09500776454502222,5.7582635953739694e-05,0.06625894635651573,0.20492552708941342,2.8416256777311803e-05,0.9998881279515277,0.5768800475590756,3.6773317173042663,0.25752800365178025,0.2278618322995869
