t,D,A_1,A_2
8.870000000000001,0.6067172266183172,0.07523775131275444,0.06019020074859645
8.88,0.6067172266187281,0.07523775131279639,0.060190200747952144
8.89,0.6067172266191305,0.0752377513128375,0.0601902007473209
8.9,0.6067172266195245,0.07523775131287774,0.06019020074670283
8.91,0.6067172266199102,0.07523775131291711,0.060190200746098044
8.92,0.6067172266202873,0.07523775131295563,0.06019020074550666
8.93,0.6067172266206556,0.07523775131299325,0.0601902007449288
8.94,0.6067172266210155,0.07523775131302998,0.06019020074436457
8.950000000000001,0.6067172266213664,0.07523775131306581,0.06019020074381409
8.96,0.6067172266217086,0.07523775131310076,0.06019020074327749
8.97,0.6067172266220417,0.07523775131313479,0.060190200742754864
8.98,0.6067172266223659,0.0752377513131679,0.06019020074224634
8.99,0.6067172266226811,0.07523775131320008,0.060190200741752034
9.0,0.6067172266229872,0.07523775131323134,0.060190200741272064
9.01,0.606717226623284,0.07523775131326164,0.06019020074080654
9.02,0.6067172266235715,0.075237751313291,0.06019020074035559
9.03,0.6067172266238496,0.0752377513133194,0.06019020073991931
9.040000000000001,0.6067172266241184,0.07523775131334685,0.06019020073949784
9.05,0.6067172266243777,0.07523775131337332,0.060190200739091274
9.06,0.6067172266246272,0.07523775131339881,0.060190200738699746
9.07,0.6067172266248673,0.07523775131342332,0.06019020073832336
9.08,0.6067172266250975,0.07523775131344683,0.06019020073796224
9.09,0.6067172266253179,0.07523775131346934,0.060190200737616495
9.1,0.6067172266255285,0.07523775131349085,0.06019020073728625
9.11,0.6067172266257291,0.07523775131351133,0.06019020073697162
9.120000000000001,0.6067172266259196,0.07523775131353079,0.060190200736672715
9.13,0.6067172266261002,0.07523775131354922,0.06019020073638966
9.14,0.6067172266262705,0.07523775131356661,0.06019020073612256
9.15,0.6067172266264305,0.07523775131358296,0.06019020073587153
9.16,0.6067172266265802,0.07523775131359825,0.060190200735636704
9.17,0.6067172266267196,0.07523775131361247,0.060190200735418184
9.18,0.6067172266268485,0.07523775131362563,0.06019020073521609
9.19,0.6067172266269667,0.07523775131363772,0.060190200735030536
9.200000000000001,0.6067172266270744,0.07523775131364871,0.06019020073486164
9.21,0.6067172266271714,0.07523775131365862,0.06019020073470952
9.22,0.6067172266272576,0.07523775131366742,0.060190200734574296
9.23,0.606717226627333,0.07523775131367512,0.06019020073445607
9.24,0.6067172266273975,0.0752377513136817,0.06019020073435497
9.25,0.606717226627451,0.07523775131368717,0.060190200734271115
9.26,0.6067172266274934,0.0752377513136915,0.06019020073420461
9.27,0.6067172266275246,0.07523775131369469,0.06019020073415558
9.28,0.6067172266275447,0.07523775131369673,0.060190200734124136
9.290000000000001,0.6067172266275535,0.07523775131369763,0.0601902007341104
9.3,0.6067172266275508,0.07523775131369737,0.06019020073411448
9.31,0.6067172266275368,0.07523775131369592,0.0601902007341365
9.32,0.6067172266275113,0.07523775131369331,0.06019020073417657
9.33,0.6067172266274741,0.07523775131368952,0.06019020073423481
9.34,0.6067172266274253,0.07523775131368454,0.06019020073431134
9.35,0.6067172266273647,0.07523775131367837,0.06019020073440627
9.36,0.6067172266272924,0.07523775131367098,0.060190200734519715
9.370000000000001,0.6067172266272082,0.07523775131366238,0.0601902007346518
9.38,0.606717226627112,0.07523775131365255,0.06019020073480263
9.39,0.6067172266270039,0.07523775131364151,0.06019020073497233
9.4,0.6067172266268835,0.07523775131362923,0.060190200735161015
9.41,0.6067172266267511,0.0752377513136157,0.06019020073536879
9.42,0.6067172266266063,0.07523775131360091,0.06019020073559579
9.43,0.6067172266264493,0.07523775131358487,0.06019020073584212
9.44,0.6067172266262798,0.07523775131356757,0.0601902007361079
9.450000000000001,0.606717226626098,0.075237751313549,0.060190200736393244
9.46,0.6067172266259034,0.07523775131352914,0.060190200736698264
9.47,0.6067172266256963,0.07523775131350799,0.06019020073702309
9.48,0.6067172266254766,0.07523775131348555,0.06019020073736782
9.49,0.606717226625244,0.07523775131346179,0.06019020073773258
9.5,0.6067172266249985,0.07523775131343673,0.06019020073811749
9.51,0.6067172266247403,0.07523775131341034,0.06019020073852266
9.52,0.6067172266244689,0.07523775131338264,0.06019020073894821
9.53,0.6067172266241845,0.0752377513133536,0.060190200739394246
9.540000000000001,0.6067172266238869,0.07523775131332322,0.0601902007398609
9.55,0.6067172266235762,0.07523775131329148,0.06019020074034828
9.56,0.6067172266232522,0.0752377513132584,0.06019020074085651
9.57,0.6067172266229148,0.07523775131322394,0.06019020074138569
9.58,0.6067172266225639,0.07523775131318812,0.06019020074193595
9.59,0.6067172266221996,0.07523775131315091,0.060190200742507395
9.6,0.6067172266218217,0.07523775131311232,0.06019020074310016
9.61,0.60671722662143,0.07523775131307232,0.06019020074371434
9.620000000000001,0.6067172266210247,0.07523775131303094,0.06019020074435006
9.63,0.6067172266206056,0.07523775131298814,0.060190200745007444
9.64,0.6067172266201726,0.07523775131294391,0.060190200745686595
9.65,0.6067172266197256,0.07523775131289827,0.06019020074638764
9.66,0.6067172266192646,0.0752377513128512,0.060190200747110685
9.67,0.6067172266187895,0.07523775131280268,0.06019020074785585
9.68,0.6067172266183002,0.07523775131275272,0.06019020074862326
9.69,0.6067172266177966,0.07523775131270129,0.060190200749413024
9.700000000000001,0.6067172266172788,0.07523775131264841,0.060190200750225256
9.71,0.6067172266167465,0.07523775131259405,0.06019020075106008
9.72,0.6067172266161998,0.07523775131253822,0.060190200751917604
9.73,0.6067172266156384,0.07523775131248091,0.06019020075279794
9.74,0.6067172266150626,0.0752377513124221,0.06019020075370122
9.75,0.6067172266144719,0.07523775131236178,0.060190200754627554
9.76,0.6067172266138665,0.07523775131229996,0.06019020075557705
9.77,0.6067172266132463,0.07523775131223662,0.06019020075654983
9.78,0.6067172266126112,0.07523775131217177,0.06019020075754602
9.790000000000001,0.606717226611961,0.07523775131210537,0.060190200758565716
9.8,0.6067172266112958,0.07523775131203744,0.06019020075960905
9.81,0.6067172266106154,0.07523775131196797,0.06019020076067613
9.82,0.6067172266099198,0.07523775131189693,0.06019020076176708
9.83,0.606717226609209,0.07523775131182434,0.06019020076288201
9.84,0.6067172266084827,0.07523775131175019,0.06019020076402103
9.85,0.6067172266077411,0.07523775131167444,0.060190200765184276
9.86,0.6067172266069839,0.07523775131159713,0.06019020076637185
9.870000000000001,0.6067172266062111,0.0752377513115182,0.06019020076758387
9.88,0.6067172266054227,0.0752377513114377,0.06019020076882045
9.89,0.6067172266046185,0.07523775131135557,0.06019020077008171
9.9,0.6067172266037986,0.07523775131127185,0.06019020077136777
9.91,0.6067172266029627,0.07523775131118648,0.06019020077267874
9.92,0.6067172266021109,0.0752377513110995,0.060190200774014734
9.93,0.606717226601243,0.07523775131101088,0.060190200775375874
9.94,0.6067172266003591,0.07523775131092061,0.06019020077676228
9.950000000000001,0.6067172265994589,0.07523775131082869,0.06019020077817406
9.96,0.6067172265985425,0.07523775131073511,0.060190200779611326
9.97,0.6067172265976098,0.07523775131063987,0.06019020078107421
9.98,0.6067172265966607,0.07523775131054294,0.06019020078256281
9.99,0.606717226595695,0.07523775131044434,0.06019020078407726
