t,AP1,pRB,E2F,pRBc1,Md,Mdp27,pRBp,Me,pRBpp,pRBc2,Ma,E2Fp,Cd,Mdi,p27,Ce,Mei,Mep27,Mai,Map27,Skp2,Wee1,Pe,Cdh1a,Pei,Chk1,Ca,Cdc20a,Pa,Mb,Mbp27,p27p,Cdh1i,Pai,Cb,Mbi,Pb,Cdc20i,Pbi,Mw,Wee1p,Cdc45,Pol,Primer,ATR,BN,X,CbA,MP,MC,MB,RN,MR,PC,PCP,PCC,CC,CCP,RC,PCCP,PCN,PCNP,IN,BC,BCP,BNP
4.45,6.060534668384225,33.4172765830609,2.869004700905081,9.348111432290251,0.04180718485909844,0.921353314680139,1.722730729589487,0.002808012821026966,0.000132582389488606,0.2165672574755816,0.003831038158023222,0.00444889224492729,0.09348432370934305,0.007170898589515937,8.591631310581288,0.000735813173618433,0.0011217785585758287,0.04660400202947375,0.013948904156946308,0.03852806525696753,0.11374882488255918,0.2655246399176862,1.3268671297134216,1.0980755926695565,0.20090142169827563,0.00021671441190046484,0.004028800285796879,0.0066494790034584,0.21393683817835651,0.006270156615042661,0.031836709458043885,0.010972667845565843,0.0006832409213552906,0.5929692770728098,0.034325283918627665,0.03526421669098503,0.09338967725366572,0.7118729745357881,0.5532833045387301,0.0,0.16723338850679992,0.0003664941807727113,0.0007302174229861998,0.0002486711596924294,1.9508509315577567e-05,3.289866849861074,0.00177189571367206,0.0003352932121517788,1.7629297503346073,1.9583919256588245,10.574807332971634,0.08246781994653297,1.4790033093454327,0.16167820177251302,0.12296214839890628,0.4062545851055421,9.827742150539473,0.4579476944166808,0.3007141401435329,0.15060088219512519,0.056376086473982304,0.01926460247089167,0.031708088022972834,3.916867354394032,0.14682159574447498,0.11745008235749038
4.46,6.060536465891561,33.438163123245324,2.873158346716815,9.368434934012175,0.04183036686452879,0.9226793309683151,1.7404207676625532,0.0028082908084855833,0.00013266989603138906,0.21917705090313075,0.0038314280786240227,0.004453417994818745,0.09348601471961875,0.007171022485520893,8.593923633810398,0.0007331458645903474,0.0011217973175083253,0.04663191071557415,0.01395010221527912,0.038548609352430825,0.11374847729805351,0.26552438237481063,1.3269256182875355,1.0980849021140007,0.20090200982469036,0.00021598766973698804,0.004027364681191649,0.006650512899757337,0.213938536271686,0.006271071791523691,0.031853174042104436,0.010974068570506269,0.0006833352684940171,0.5929691583893072,0.034326737799653506,0.035269672132719164,0.09339116686082101,0.7118728404669948,0.5532825580945042,0.0,0.1672337873560557,0.0003665305879518963,0.0007302754869608119,0.00024857057998441676,1.9476356047597737e-05,3.2970281848285308,0.0017720790491476473,0.0003353461813991739,1.7670019750929478,1.9626821634010807,10.578140418888017,0.08280268467641803,1.481596987037479,0.16173063948253885,0.12303581507134476,0.4085358478519232,9.868153672601595,0.45864079205473274,0.3016958232945617,0.15159550739798028,0.0566476610642824,0.01936658722398325,0.03196421430688539,3.921796641780186,0.14688378726809614,0.11754686917709692
4.47,6.060538218142115,33.4587271940394,2.8773227526593055,9.388720780264046,0.04185356010913019,0.9240016055688086,1.758230025500826,0.0028085690244143225,0.0001327564993779736,0.2218114699606828,0.0038318192046525156,0.004457952274677597,0.09348770001180955,0.007171153628489166,8.59619146361435,0.0007304898925794204,0.001121816955425722,0.04665964539714718,0.013951306474270163,0.038569026581586334,0.11374813569186275,0.26552411835688916,1.3269833644689244,1.0980940513299988,0.20090258453240314,0.0002152745648608062,0.004025936429697935,0.006651547442359087,0.2139402274370107,0.006271987463868563,0.03186953280780221,0.010975468057886649,0.0006834297396912483,0.5929690282011891,0.03432819568403987,0.03527513326067686,0.09339265507218085,0.7118727002257335,0.5532818130892733,0.0,0.16723418359743994,0.000366567039427149,0.0007303340390876091,0.0002484724038308163,1.944482888662889e-05,3.304181750833238,0.0017722629582235816,0.00033539921508812006,1.7710703313735245,1.9669683617985028,10.581472488548702,0.0831385082879686,1.484187615941579,0.16178182927819992,0.12310809736880415,0.41082235105145815,9.908643349953936,0.4593323847608371,0.3026790379842316,0.15259382168549818,0.05691948979519526,0.019468725510069583,0.03222160472182105,3.926722164467684,0.14694582120876834,0.1176432779463752
4.48,6.060539926266467,33.47896866577872,2.881497994520234,9.408968821369868,0.041876763869123416,0.9253201493002303,1.7761580469860034,0.002808847474328715,0.00013284221021896361,0.22447058326603428,0.0038322114964699943,0.004462495088225748,0.09348937963313828,0.007171291917842993,8.598435040495524,0.0007278454531721177,0.0011218374696679101,0.04668720681153755,0.013952516778592411,0.038589317557128834,0.11374779996320958,0.2655238480249686,1.327040377855906,1.0981030430130685,0.2009031459490949,0.00021457485008126968,0.004024515618580931,0.006652582554619057,0.21394191175061586,0.006272903565055212,0.03188578638974227,0.01097686636074337,0.0006835243272501918,0.592968886806908,0.03432965740217366,0.03528059962877544,0.0933941418282768,0.7118725540263031,0.5532810695569943,0.0,0.16723457726572113,0.00036660353540666883,0.0007303930660788083,0.0002483765861368923,1.9413916506441583e-05,3.3113275301971345,0.0017724474219386866,0.00033545230874143853,1.7751348270227578,1.9712505280727115,10.584803540866199,0.0834752929347625,1.4867751993452887,0.16183178121636674,0.12317900447509922,0.41311408042234454,9.949211043520522,0.46002247239616356,0.30366378480299744,0.1535958264356879,0.057191570438513334,0.01957101642628052,0.03248026160321565,3.9316439261922005,0.14700769819533854,0.11773931045722152
4.49,6.060541591387464,33.49888742587952,2.8856841476150388,9.429178910036823,0.04189997742901285,0.9266349729481306,1.794204366723495,0.0028091261645005372,0.00013292703901729663,0.22715445749939855,0.0038326049152526253,0.004467046439533025,0.09349105362450558,0.007171437254206474,8.600654602768437,0.0007252127360564804,0.0011218588564423833,0.046714595701945624,0.013953732975644206,0.03860948289381219,0.11374747001221931,0.26552357153863426,1.3270966679666942,1.0981118798344491,0.20090369420175466,0.00021388828037870755,0.0040231023325186304,0.006653618160833822,0.21394358928959148,0.006273820028909787,0.03190193541855571,0.01097826352311714,0.0006836190236022289,0.5929687345017668,0.03433112278623842,0.0352860707962995,0.0933956270705222,0.7118724020811857,0.5532803275311571,0.0,0.16723496839547927,0.00036664007605446584,0.000730452554883744,0.00024828308226485825,1.9383607683108397e-05,3.31846550531479,0.0017726324219830931,0.00033550545793036213,1.7791954698701904,1.9755286694363072,10.58813357474346,0.08381304078437338,1.489359740550594,0.16188050529243564,0.12324854553655606,0.4154110217246862,9.989856614710941,0.4607110548548719,0.3046500643473377,0.15460152302670555,0.057463900788372956,0.019673459078498687,0.03274018730656513,3.9365619306004604,0.14706941885312685,0.11783496849267285
4.5,6.060543214588496,33.51848338272646,2.8898812867874324,9.44935090152813,0.04192320008407155,0.9279460872615721,1.8123685010843937,0.0028094051019049216,0.00013301099629583517,0.22986315722919534,0.0038329994239359472,0.004471606333640497,0.09349272202635787,0.007171589539532884,8.60285038598204,0.0007225919274642999,0.0011218811129198479,0.04674181282583431,0.01395495491941982,0.03862952320722913,0.11374714574114404,0.2655232890535272,1.327152244175303,1.0981205644088632,0.20090422941348707,0.00021321461647186044,0.00402169665718754,0.00665465418666126,0.21394526013060366,0.006274736790505141,0.0319179805210686,0.010979659598273695,0.0006837138213932599,0.5929685715697691,0.03433259167150646,0.035291546330477284,0.09339711074111783,0.7118722445952538,0.5532795870440382,0.0,0.16723535702017767,0.00036667666171196444,0.0007305124930310588,0.00024819184859758026,1.93538914485174e-05,3.3255956586808426,0.0017728179412950722,0.0003355586583064942,1.7832522677424825,1.9798027931183488,10.591462589075777,0.08415175402395657,1.4919412429163403,0.16192801144152547,0.1233167296968779,0.41771316076515197,10.030579925530226,0.4613981320968773,0.3056378772284682,0.1556109128364483,0.05773647867103743,0.019776052584108146,0.03300138420145941,3.9414761811823396,0.1471309838012737,0.11793025382425043
4.51,6.060544796914167,33.53775646558855,2.894089486409423,9.469484653659107,0.04194643114028794,0.9292535029532033,1.8306499483974301,0.0028096842942247767,0.00013309409263208394,0.23259674491595286,0.003833394987191629,0.00447617477654742,0.09349438487859593,0.007171748677101795,8.605022622932111,0.0007199832101199184,0.001121904237186274,0.0467688589547488,0.013956182470429573,0.038649439113836934,0.11374682705433663,0.2655230007213965,1.327207115712909,1.0981290992952022,0.20090475170358008,0.00021255362474203313,0.004020298679186474,0.006655690559112082,0.2139469243499212,0.006275653786151512,0.03193392232029856,0.010981054648252796,0.0006838087134815561,0.5929683982837917,0.034334063896311336,0.03529702580642648,0.09339859278305397,0.7118720817658925,0.5532788481267175,0.0,0.1672357431721826,0.0003667132928931721,0.0007305728686213998,0.0002481028425265819,1.9324757087107842e-05,3.33271797288941,0.0017730039640324279,0.00033561190560122675,1.7873052284631115,1.9840729063638103,10.594790582750731,0.08449143486013029,1.4945197098573288,0.16197430953845385,0.1233835660964039,0.42002048339687365,10.071380838576488,0.46208370414715205,0.30662722407215565,0.15662399724256137,0.05800930194468816,0.019878796071935625,0.03326385467170913,3.9463866812723074,0.14719239365279643,0.11802516821201627
4.5200000000000005,6.060546339405765,33.55670661913839,2.8983088204072147,9.489580026418647,0.04196966991122588,0.9305572307037073,1.8490482002576745,0.002809963748716387,0.0001331763385851861,0.23535528126646751,0.003833791569796344,0.004480751774409883,0.0934960422277477,0.007171914571054231,8.60717154440213,0.0007173867609393226,0.0011219282270418668,0.04679573486363303,0.013957415491466231,0.038669231231966514,0.11374651385684958,0.2655227066929117,1.3272612917421571,1.0981374870335365,0.2009052611911187,0.00021190507317269837,0.004018908482026771,0.006656727206117229,0.21394858202465664,0.006276570952781665,0.031949761435348625,0.010982448727308403,0.000683903692770165,0.5929682149148735,0.034335539300546045,0.03530250880417807,0.09340007314021359,0.7118719137894454,0.5532781108098934,0.0,0.16723612688380798,0.00036674997005160424,0.0007306336699152058,0.00024801602180281947,1.92961939608042e-05,3.3398324306019593,0.0017731904722998305,0.00033566519560965707,1.7913543598366033,1.9883390164046852,10.598117554645892,0.08483208551263521,1.4970951447958294,0.1620194093975341,0.12344906383270764,0.42233297551274973,10.112259216908612,0.4627677710575313,0.3076181055086127,0.1576407776223314,0.058282368487752256,0.01998168867890935,0.033527601122185016,3.9512934341284844,0.14725364901764718,0.11811971340769391
4.53,6.0605478430707755,33.575333808486405,2.902539362231354,9.509636882347541,0.04199291572082645,0.9318572811578028,1.8675627314381023,0.0028102434736031992,0.0001332577446958309,0.23813882488385416,0.0038341891381585753,0.0044853373342647095,0.09349769411713194,0.00717208712688823,8.609297378499528,0.0007148027528869307,0.0011219530806279706,0.04682244134037841,0.013958653851252608,0.03868890018106022,0.11374620605564868,0.26552240711523456,1.3273147812925339,1.0981457301130315,0.2009057579918702,0.0002112687348601226,0.004017526149578132,0.006657764056895682,0.21395023323174495,0.006277488228517425,0.0319654984814754,0.010983841893941346,0.0006839987523676778,0.5929680217241737,0.03433701772697027,0.0353079949112714,0.09340155175728733,0.7118717408556767,0.5532773751231841,0.0,0.16723650818641614,0.0003667866937741021,0.0007306948856955099,0.0002479313451001419,1.9268191660473878e-05,3.3469390145753377,0.0017733774495029525,0.00033571852419995367,1.795399669662123,1.9926011304849416,10.601443503630861,0.0851737082198117,1.4996675512035573,0.1620633207724269,0.12351323199458279,0.4246506230516248,10.153214924162684,0.4634503329399883,0.30861052218128826,0.15866125535293865,0.05855567620914447,0.020084729553007413,0.033792625972891475,3.9561964428637952,0.14731475050005816,0.11821389115194306
4.54,6.06054930887542,33.59363802053336,2.9067811848465936,9.529655086650822,0.04201616790413205,0.933153664923201,1.886192997283523,0.002810523478572941,0.0001333383214628141,0.24094743216493775,0.003834587660738769,0.004489931464219698,0.09349934058308325,0.007172266251615894,8.61140035048323,0.00071223135538493,0.001121978796429416,0.046848979188296946,0.013959897425337455,0.038708446581524523,0.11374590355991332,0.26552210213142124,1.3273675932442728,1.098153830963995,0.20090624221751838,0.00021064438888016265,0.004016151766911636,0.006658801042042983,0.21395187804771065,0.006278405552822497,0.031981134070097214,0.010985234213023767,0.0006840938856337994,0.5929678189609805,0.03433849902153649,0.035313483723403004,0.09340302857975419,0.7118715631464163,0.5532766410949561,0.0,0.1672368871101971,0.00036682346482583517,0.00073075650535989,0.0002478487721552052,1.924074004335849e-05,3.354037707668797,0.0017735648813709593,0.000335771887313987,1.7994411657368161,1.9968592558666747,10.604768428567779,0.08551630523995049,1.5022369326120615,0.1621060533559839,0.12357607967040453,0.4269734119999612,10.194247824581517,0.464131389974944,0.3096044747490583,0.15968543181157943,0.0588292230508517,0.020187917854007875,0.0340589316574986,3.9610957104287854,0.1473756986978822,0.11830770317367667
4.55,6.060550737768211,33.611619259876505,2.9110343607597633,9.549634506871945,0.04203942580505658,0.9344463925738049,1.904938441737479,0.0028108037734358884,0.0001334180793828734,0.24378115759942356,0.003834987106790813,0.004494534172872149,0.09350098166487397,0.00717245185331979,8.613480683293469,0.0007096727329553148,0.001122005373046731,0.04687534921851277,0.013961146093271974,0.038727871055252286,0.1137456062800932,0.26552179188230435,1.3274197363787579,1.098161791982836,0.2009067139780757,0.00021003181756308034,0.004014785417638065,0.006659838093249615,0.213953516549428,0.006279322866040713,0.031996668808755985,0.01098662574789597,0.000684189086044572,0.5929676068689623,0.034339983032369584,0.0353189748423984,0.09340450355394474,0.7118713808398371,0.5532759087528639,0.0,0.1672372636848643,0.00036686028400469015,0.0007308185186348094,0.0002477682633287311,1.9213829115442098e-05,3.361128492822062,0.0017737527530228092,0.0003358252809629148,1.8034788558452837,2.0011133998107518,10.608092328309725,0.08585987884704385,1.5048032925801011,0.16214761678056624,0.12363761592179831,0.4293013283867953,10.235357782922966,0.4648109423852779,0.31059996387936795,0.16071330837516873,0.05910300697988801,0.020291252751162493,0.03432652062795074,3.965991239665376,0.14743649420466032,0.11840115119219363
4.5600000000000005,6.060552130673267,33.629277549989816,2.9152989620115353,9.569575012989294,0.04206268877702448,0.9357354746487894,1.9237984950424143,0.002811084368563109,0.00013349702892665634,0.2466400536812644,0.003835387446745776,0.00449914546947723,0.09350261740123408,0.007172643841292973,8.61553859739974,0.0007071270455959045,0.0011220328092064959,0.04690155225214493,0.01396239973939458,0.038747174225480595,0.11374531412817648,0.265521476505959,1.3274712193641696,1.0981696155249623,0.20090717338120118,0.00020943080726804785,0.004013427184663796,0.006660875143377555,0.2139551488139048,0.006280240109534515,0.03201210330112664,0.010988016562451398,0.0006842843472339888,0.5929673856843943,0.03434146961005737,0.035324467876784976,0.0934059766270219,0.7118711941092448,0.5532751781236992,0.0,0.1672376379394569,0.0003668971521818594,0.0007308809156572474,0.0002476897797303392,1.9187449064888625e-05,3.368211353061577,0.001773941049932794,0.0003358787012273846,1.8075127477625745,2.0053635695823173,10.611415201701172,0.08620443133199372,1.507366634702929,0.16218802061794169,0.12369784979110222,0.43163435828519486,10.276544664486126,0.46548899044373304,0.31159699025019044,0.16174488642043347,0.05937702599058481,0.020394733423862284,0.03459539535316219,3.970883033291554,0.14749713760903396,0.11849423691657261
4.57,6.0605534885067245,33.646612926965474,2.919575060287602,9.589476476724835,0.04208595618036923,0.9370209216564054,1.942772583089397,0.0028113652727416805,0.00013357518035201805,0.24952417149120662,0.0038357886519031267,0.004503765363305528,0.09350424783231864,0.007172842125547396,8.617574311436556,0.0007045944489091567,0.001122061104925691,0.04692758911144498,0.013963658249156062,0.03876635671602648,0.11374502701694279,0.2655211561391445,1.327522050797412,1.0981773039244764,0.20090762053422875,0.0002088411462946334,0.004012077148433995,0.00666191212600608,0.21395677491802656,0.006281157225473205,0.03202743814723121,0.010989406736188924,0.0006843796629568644,0.5929671556413907,0.03434295860678099,0.035329962439545316,0.09340744774684188,0.7118710031263301,0.5532744492338967,0.0,0.1672380099028074,0.0003669340702369355,0.0007309436866961257,0.0002476132828615552,1.9161590170954497e-05,3.3752862714803196,0.0017741297600371007,0.00033593214422501674,1.8115428492469188,2.0096097724368343,10.6147370475763,0.08654996499949834,1.509926962587613,0.16222727438352147,0.1237567902804426,0.43397248780443676,10.317808335022352,0.46616553445081665,0.31259555454487914,0.16278016732196268,0.059651278096376485,0.020498359059325903,0.034865558323287305,3.975771093947138,0.14755762949649262,0.1185869620477467
4.58,6.060554812145322,33.6636254523434,2.923862726683438,9.609338772986684,0.042109227387575866,0.9383027440662937,1.9618601085786436,0.002811646497700288,0.000133652544082402,0.2524335594845253,0.003836190694950239,0.004508393864936985,0.09350587299555824,0.007173046617831136,8.619588040919313,0.0007020750935808378,0.0011220902588444236,0.046953460637661044,0.013964921516520191,0.03878541915303004,0.11374474486141606,0.2655208309145118,1.327572239122105,1.0981848594558734,0.20090805554020666,0.0002082626289295663,0.004010735390275149,0.006662948976354399,0.21395839493923055,0.006282074157229885,0.03204267394296907,0.010990796330184014,0.0006844750271544099,0.5929669169616777,0.034344449878019864,0.03533545815260956,0.09340891686226073,0.7118708080548856,0.5532737221085375,0.0,0.1672383796026493,0.0003669710391718984,0.0007310068227058035,0.00024753873531226756,1.913624298069573e-05,3.382353231277638,0.001774318869032661,0.00033598560617715677,1.815569168053641,2.013852015646954,10.61805786476237,0.0868964821740562,1.5124842799008158,0.16226538752727265,0.12381444639238702,0.43631570310606044,10.359148660911995,0.4668405747781303,0.3135956574621429,0.16381915245637216,0.05992576134616108,0.020602128857201443,0.035137012041302255,3.980655424104044,0.1476179704459527,0.1186793282743901
4.59,6.060556102452037,33.6803152031699,2.928162031882312,9.629161778766056,0.04213250177916622,0.939580952315507,1.9810604658079414,0.0028119280546774887,0.00013372913041111303,0.25536826441985344,0.0038365935494938047,0.004513030985244848,0.09350749292880656,0.007173257230845695,8.621579999250454,0.0006995691256342696,0.0011221202701295345,0.04697916767701899,0.013966189438152041,0.03880436216370634,0.11374446757769303,0.2655205009628624,1.327621792694422,1.0981922843649266,0.20090847850108143,0.00020769505217450957,0.004009401989654419,0.0066639856305618275,0.2139600089550704,0.006282990849052269,0.03205781128046288,0.01099218541161051,0.0006845704338972887,0.5929666698628095,0.03434594328118533,0.035340954643308435,0.09341038392290912,0.7118706090558976,0.5532729967721464,0.0,0.16723874706634725,0.0003670080600116954,0.0007310703148869674,0.0002474661002004883,1.911139816621348e-05,3.389412215727493,0.0017745083637971618,0.00033603908335720596,1.8195917119238068,2.018090306480683,10.621377652077058,0.08724398519509347,1.515038590330136,0.16230236944052587,0.12387082709713941,0.43866399039143933,10.400565509024151,0.46751411183364605,0.31459729970797995,0.16486184319917493,0.06020047381134457,0.020706042025920978,0.03540975902972321,3.9855360261381976,0.14767816103250245,0.1187713372761866
4.6000000000000005,6.060557360271024,33.69668227430683,2.9324730461109714,9.648945373403734,0.042155778744618275,0.9408555568071569,2.0003730373695485,0.0028122099552709535,0.00013380494956825487,0.2583283311361209,0.0038369971901228367,0.004517676735622362,0.09350910766956223,0.0071734738784316465,8.623550397493492,0.0006970766862673238,0.001122151137919108,0.047004711083856246,0.013967461914714397,0.03882318637670664,0.1137441950831837,0.2655201664126898,1.3276707197693889,1.098199580862349,0.20090888951703798,0.00020713821641138802,0.004008077024711693,0.0066650220258515774,0.21396161704337754,0.006283907246124146,0.03207285074796578,0.010993574046762666,0.0006846658773945855,0.5929664145564617,0.034347438675906596,0.03534645154515146,0.09341184887925348,0.7118704062865181,0.5532722732485226,0.0,0.16723911232075414,0.0003670451338196321,0.0007311341547815342,0.0002473953412882053,1.908704655376724e-05,3.3964632081852164,0.00177469823143994,0.00033609257210266176,1.823610488586463,2.0223246522057474,10.624696408329042,0.08759247641794306,1.5175898975919524,0.1623382294542314,0.12392594133925498,0.44101733590467546,10.44205874674695,0.46818614606897546,0.31560048199731855,0.16590824092557604,0.06047541358865717,0.020810097783492056,0.03568380182918127,3.990412902314481,0.1477382018268293,0.1188629907231267
4.61,6.060558586416408,33.71272677826297,2.9367958391756672,9.66868943839767,0.04217905768273251,0.9421265679099645,2.019797192646577,0.0028124922112552756,0.00013388001176400097,0.2613138027094183,0.00383740159295308,0.004522331128073544,0.09351071725224612,0.007173696475603357,8.625499444301768,0.0006945979134829997,0.0011221828622924273,0.04703009172191788,0.013968738851504391,0.038841892421102385,0.11374392729700226,0.26551982738936397,1.3277190284816112,1.0982067511135172,0.2009092886854721,0.00020659192657208615,0.004006760573655163,0.0066660581005690625,0.21396321928147105,0.0062848232947447635,0.032087792930047654,0.010994962312725448,0.0006847613520456206,0.5929661512459384,0.03434893592440686,0.03535194849834115,0.09341331168247834,0.7118701998981323,0.553271551560534,0.0,0.16723947539187586,0.0003670822617878875,0.0007311983343564857,0.00024732642315537513,1.906317917360482e-05,3.403506192095202,0.0017748884611418015,0.0003361460688117134,1.8276255057635016,2.026555060098174,10.628014132318379,0.08794195821571123,1.5201382054451829,0.16237297684111313,0.12397979804950396,0.44337572593217894,10.483628242013646,0.4688566779889502,0.3166052050566672,0.16695834700949103,0.06075057880258189,0.02091429535810087,0.035959142996583066,3.9952860547668334,0.1477980933944086,0.1189542902747959
4.62,6.060559781671232,33.72844884500095,2.9411304804697327,9.688393857356411,0.04220233800160828,0.9433939959583064,2.039332287864309,0.0028127748345264654,0.00013395432719056307,0.2643247204921474,0.0038378067356893784,0.004526994175207202,0.09351232170772306,0.007173924938545078,8.627427345926828,0.0006921329423249081,0.0011222154444051934,0.047055310464285925,0.013970020158440635,0.038860480926224995,0.113743664139999,0.2655194840150621,1.3277667268438478,1.0982137972376347,0.20090967610090574,0.0002060559922379267,0.0040054527149045015,0.006667093794174964,0.21396481574604465,0.006285738942346589,0.032102638407626775,0.010996350299080707,0.0006848568524457523,0.5929658801259814,0.034350434891529495,0.03535744514977972,0.09341477228446687,0.7118699900361874,0.5532708317301039,0.0,0.16723983630483916,0.0003671194452474792,0.0007312628460074651,0.00024725931121340097,1.9039787264139264e-05,3.410541150991396,0.0017750790444475216,0.0003361995699417999,1.8316367711701098,2.030781537443053,10.631330822836508,0.08829243297944124,1.5226835176924407,0.16240662081606883,0.12403240614592309,0.44573914680239485,10.525273863303655,0.46952570815229416,0.3176114696243187,0.16801216282335968,0.061025967605463124,0.02101863398812754,0.036235785104971274,4.00015548549685,0.14785783629544175,0.11904523758033417
4.63,6.06056094682899,33.74384862164206,2.9454770388618914,9.708058516563876,0.0422256191169849,0.944657851254335,2.058977672661899,0.0028130578375776655,0.00013402790585096113,0.2673611236585408,0.0038382125956665943,0.004531665889825255,0.09351392107223531,0.00717415918444506,8.629334306560574,0.0006896818992625771,0.0011222488831243553,0.04708036818757799,0.013971305747326777,0.03887895252509375,0.11374340553328686,0.2655191364118247,1.327813822820431,1.0982207213464859,0.20091005185885702,0.0002055302232512934,0.004004153521982261,0.006668129047048646,0.21396640651589569,0.006286654136835356,0.03211738775735311,0.010997738067829797,0.000684952373199237,0.5929656013922256,0.03435193544329742,0.03536294115094744,0.09341623063819168,0.7118697768474126,0.5532701137790026,0.0,0.16724019508513094,0.00036715668534045425,0.000731327682225904,0.0002471939710455053,1.901686208468385e-05,3.4175680684675895,0.0017752699690698093,0.00033625307201640104,1.8356442924966978,2.035004091502494,10.634646478664678,0.08864390311113352,1.5252258381283244,0.16243917052921636,0.1240837744895273,0.448107584886135,10.566995479538297,0.4701932371349378,0.31861927644028476,0.16906968974128944,0.061301578167885104,0.021123112919695493,0.03651373075051257,4.0050211964499445,0.14791743108793928,0.11913583428120979
4.64,6.060562082654659,33.758926272364185,2.949835582810031,9.727683304388414,0.04224890045367398,0.9459181440661772,2.0787326843382403,0.002813341232970666,0.00013410075771519927,0.270423049683314,0.0038386191517117627,0.004536346285277966,0.0935155153785446,0.0071743991316358625,8.631220528046454,0.000687244907635649,0.0011222831782799001,0.047105265776979065,0.013972595534263584,0.03889730785106077,0.11374315139961369,0.2655187846987027,1.327860324259204,1.0982275255083496,0.20091041605223456,0.00020501443381087587,0.00400286306833299,0.0066691638006500815,0.21396799166928232,0.006287568827211238,0.032132041552217244,0.010999125692301773,0.0006850479090968179,0.592965315232418,0.03435343744824543,0.03536843615980429,0.09341768669732983,0.7118695604730682,0.5532693977281158,0.0,0.1672405517574341,0.00036719398333059266,0.0007313928359021946,0.0002471303690195069,1.8994395090079408e-05,3.4245869282047936,0.0017754612249588774,0.0003363065716162662,1.8396480774258364,2.0392227295455903,10.63796109857535,0.08899637103026892,1.5277651705876383,0.16247063507284148,0.1241339119257296,0.45048102659576256,10.608792960175519,0.47085926556395163,0.31962862625564054,0.1701309291359032,0.06157740868744332,0.021227731408882084,0.036792982546011946,4.009883189444883,0.1479768783248594,0.11922608200867302
4.65,6.060563189897207,33.7736819781762,2.954206180330782,9.747268111431024,0.04227218144501484,0.9471748846286405,2.0985966499807702,0.0028136250334496542,0.00013417289266705036,0.27351053422353705,0.0038390263835623942,0.0045410353753287044,0.09351710465845249,0.007174644699538841,8.633086209994167,0.0006848220860254103,0.0011223183296847968,0.04713000412434496,0.013973889438768294,0.038915547538794004,0.1137429016629146,0.2655184289926838,1.3279062389139409,1.0982342117597785,0.200910768772513,0.00020450844114125005,0.004001581425793113,0.0066701979974525,0.2139695712847162,0.006288482963370686,0.0321466003613755,0.011000513245546684,0.0006851434550600545,0.592965021829299,0.034354940776979016,0.03537392984011857,0.09341914041637396,0.71186934105113,0.5532686835976879,0.0,0.1672409063460005,0.00036723134050575313,0.0007314583002220824,0.0002470684720868373,1.8972377873874946e-05,3.43159771396211,0.001775652802527598,0.0003363600653805954,1.843648133626805,2.0434374588387283,10.641274681331703,0.08934983917169632,1.5303015189297038,0.16250102347945508,0.12418282727094676,0.4528594583851111,10.650666175177372,0.47152379410631556,0.32063951982945627,0.17119588237921374,0.061853457385752895,0.021332488720948162,0.03707354312304414,4.014741466197103,0.1480361785550481,0.11931598238461225
4.66,6.06056426925177,33.78811593895099,2.9585888990656777,9.766812830218882,0.04229546153491282,0.9484280831406386,2.1185688784448344,0.0028139092526849995,0.00013424432085042207,0.27662361135950747,0.0038394342727131824,0.004545733174747465,0.09351868894691809,0.007174895808783504,8.634931549344186,0.0006824135525461275,0.0011223543389503668,0.04715458413539189,0.013975187387779711,0.03893367222166569,0.11374265624969676,0.26551806940583744,1.3279515743744819,1.0982407820692566,0.20091111010587542,0.0002040120695814535,0.00400030866928087,0.00667123158135262,0.21397114543902,0.006289396496460759,0.032161064750647415,0.011001900815596271,0.00068523900621954,0.5929647213513711,0.0343564453035536,0.03537942186394734,0.09342059175040976,0.7118691187094682,0.5532679714064872,0.0,0.1672412588735388,0.0003672687584367885,0.0007315240690157343,0.0002470082484067639,1.8950802343194366e-05,3.4386004096061855,0.0017758446928302142,0.0003364135500383083,1.8476444687720177,2.0476482866749484,10.644587225689293,0.0897043099920684,1.5328348870862836,0.16253034472616298,0.12423052935472828,0.4552428667513023,10.692614995115532,0.47218682350422314,0.32165195793813994,0.1722645508404405,0.06212972251842102,0.021437384132876,0.03735541512504471,4.01959602824553,0.14809533232028455,0.11940553701872866
