t,C2,M,CP,Y,pM,YP
4.21,0.0019159236144426766,6.316106566029492e-05,0.0019153091451021731,6.270467367717431e-07,0.0001056061781424304,0.00062083149585273
4.22,0.0019159360654753537,6.259838992224007e-05,0.0019153256284055427,6.272235338945867e-07,0.00010613991962622171,0.0006177445019539241
4.23,0.0019159456681995919,6.204079599093974e-05,0.001915339390220241,6.274240029311771e-07,0.00010667414911069474,0.000614670403859336
4.24,0.0019159524437605973,6.148823882698212e-05,0.0019153504625351468,6.276497198980104e-07,0.00010720885850186824,0.0006116091765816122
4.25,0.0019159568454396522,6.0940764608920364e-05,0.0019153582334882372,6.277358501929264e-07,0.00010774416012882782,0.0006085607126203565
4.26,0.0019159586282012618,6.039827303409425e-05,0.0019153631304153088,6.2778627549791e-07,0.0001082799720399858,0.0006055250372687577
4.2700000000000005,0.0019159577531023776,5.9860707474215766e-05,0.0019153652733552404,6.278254762849491e-07,0.00010881626977864229,0.0006025021363789344
4.28,0.0019159542498606882,5.9328026071093064e-05,0.0019153646796689246,6.278514321994363e-07,0.00010935304812349707,0.0005994919825468064
4.29,0.0019159481483391526,5.880018732284025e-05,0.0019153613660543168,6.278619957031962e-07,0.00010989030201455209,0.0005964945481718058
4.3,0.0019159394785572082,5.8277150078663857e-05,0.0019153553485375975,6.278548889246005e-07,0.00011042802655595463,0.0005935098054656252
4.3100000000000005,0.0019159282707019779,5.775887353364895e-05,0.0019153466424643311,6.27827700508684e-07,0.00011096621701884079,0.0005905377264609623
4.32,0.0019159145551394799,5.724531722354557e-05,0.0019153352624906282,6.277778824672599e-07,0.00011150486884417852,0.0005875782830202684
4.33,0.0019158983624258353,5.673644101955468e-05,0.001915321222574305,6.277027470290351e-07,0.00011204397764561137,0.0005846314468444927
4.34,0.001915879723318477,5.623220512311455e-05,0.0019153045359660453,6.275994634897264e-07,0.00011258353921230147,0.0005816971894818297
4.3500000000000005,0.0019158586687873568,5.573257006068696e-05,0.0019152852152005597,6.274650550621754e-07,0.00011312354951177307,0.000578775482336465
4.36,0.0019158352300261547,5.5237496678543576e-05,0.001915263272087748,6.272963957264645e-07,0.00011366400469275571,0.0005758662966773234
4.37,0.0019158094384634876,5.47469461375519e-05,0.0019152387177038576,6.270902070800321e-07,0.00011420490108802769,0.0005729696036468123
4.38,0.0019157813257741163,5.426087990796171e-05,0.0019152115623826467,6.268430551877884e-07,0.00011474623521725934,0.0005700853742695705
4.39,0.001915750923890155,5.377925976419126e-05,0.0019151818157065429,6.265513474322307e-07,0.00011528800378985634,0.0005672135794612136
4.4,0.001915718265012279,5.330204777961341e-05,0.0019151494864978053,6.262113293635593e-07,0.00011583020370780313,0.0005643541900370802
4.41,0.0019156833816209328,5.28292063213421e-05,0.0019151145828096839,6.258190815497927e-07,0.00011637283206850603,0.0005615071767209795
4.42,0.0019156463064875396,5.2360698045018286e-05,0.0019150771119175814,6.253705164268833e-07,0.00011691588616763684,0.0005586725101539357
4.43,0.0019156070726857079,5.189648588959635e-05,0.0019150370803102134,6.24861375148833e-07,0.00011745936350197603,0.0005558501609029356
4.44,0.0019155657136024416,5.1436533072130254e-05,0.001914994493680769,6.242872244378087e-07,0.00011800326177225608,0.000553040099469675
4.45,0.0019155222629493466,5.098080308255994e-05,0.0019149493569180715,6.236434534342576e-07,0.00011854757888600475,0.000550242296299305
4.46,0.0019154763313221272,5.052924873434945e-05,0.001914902238546612,6.230672443992053e-07,0.00011909218293120778,0.0005474567194578434
4.47,0.0019154267058124701,5.008180181112324e-05,0.0019148548044381874,6.229718144452876e-07,0.00011963668922868352,0.0005446833324361771
4.48,0.0019153733246016179,4.9638424096985104e-05,0.0019148071857394183,6.23384379001167e-07,0.00012018106666954267,0.0005419221050263827
4.49,0.0019153155825092454,4.919906358274533e-05,0.0019147602375266274,6.245142632891267e-07,0.00012072511740057083,0.0005391730039936794
4.5,0.001915256235141929,4.876372450754733e-05,0.0019147104514381193,6.255709338633166e-07,0.00012126958986462545,0.0005364359938939822
4.51,0.0019151959155995543,4.8332374701228626e-05,0.0019146570791566558,6.264005318179853e-07,0.00012181463144684832,0.0005337110397542452
4.5200000000000005,0.001915134947844712,4.790497622694906e-05,0.0019145997766163712,6.269446580619302e-07,0.0001223603001970377,0.0005309981061860498
4.53,0.0019150736508060857,4.748150043176888e-05,0.001914538148180731,6.270884124613582e-07,0.0001229067014662368,0.0005282971585211203
4.54,0.0019150092178261589,4.706190937263754e-05,0.001914475591261854,6.273808470669791e-07,0.00012345328244010444,0.0005256081687621537
4.55,0.0019149429558134575,4.664618152066832e-05,0.0019144104840116156,6.274709732577589e-07,0.0001240003795680443,0.0005229310995256022
4.5600000000000005,0.001914874636430764,4.623429170373325e-05,0.0019143430616895816,6.273281672500066e-07,0.0001245480110826038,0.0005202659165713452
4.57,0.0019148043229393317,4.582620064263289e-05,0.0019142734432717268,6.270956892079384e-07,0.00012509603404518664,0.000517612587993094
4.58,0.0019147319233735604,4.542187369276869e-05,0.0019142018750201546,6.268895560189237e-07,0.0001256443288126316,0.0005149710813208054
4.59,0.0019146570866265917,4.502128520273612e-05,0.0019141287871280565,6.267517668279576e-07,0.00012619284193705131,0.0005123413628468155
4.6000000000000005,0.0019145794213920025,4.462440648998083e-05,0.0019140547000155409,6.26772752976673e-07,0.00012674147298027754,0.0005097233993474812
4.61,0.00191450052745636,4.423119462235596e-05,0.001913977787212625,6.266927477512185e-07,0.00012729049158380755,0.0005071171571305967
4.62,0.0019144195555382774,4.384162423177849e-05,0.0019138991072679035,6.266810125425923e-07,0.0001278397138336885,0.0005045226030635896
4.63,0.001914336708124346,4.3455661582410766e-05,0.001913818517383699,6.267609997377148e-07,0.00012838911378413985,0.0005019397041469447
4.64,0.0019142518294537627,4.307327877793678e-05,0.001913736115713108,6.268409914218821e-07,0.0001289387769247647,0.0004993684247421745
4.65,0.0019141648720875167,4.2694446156368315e-05,0.0019136519275539312,6.268640932514104e-07,0.00012948875505090706,0.0004968087300087263
4.66,0.0019140761945849512,4.2319127437843135e-05,0.0019135657051367585,6.269039322859655e-07,0.0001300389736692542,0.0004942605880967706
4.67,0.0019139859296532597,4.194729002394511e-05,0.001913477352596285,6.269615280506441e-07,0.0001305894285394004,0.0004917239654927734
4.68,0.0019138942099996361,4.1578901316258134e-05,0.0019133867740672055,6.270379000705429e-07,0.00013114011542093992,0.0004891988286832009
4.69,0.0019138005541944052,4.1213939256997753e-05,0.001913294457939828,6.271100134353757e-07,0.0001316910494020426,0.00048668514050485514
4.7,0.0019137048201807309,4.0852375963612715e-05,0.001913200569744043,6.271681257473741e-07,0.00013224223488988196,0.00048418286581134774
4.71,0.0019136073380480387,4.049417544995117e-05,0.0019131048258360828,6.272209875740027e-07,0.00013279366143189084,0.0004816919722621386
4.72,0.0019135081347609743,4.0139306932490894e-05,0.001913007230948213,6.27265476729573e-07,0.00013334532811567218,0.000479212425715292
4.73,0.0019134072372841834,3.978773962770967e-05,0.0019129077898127,6.272984710283966e-07,0.00013389723402882899,0.00047674419202887184
4.74,0.0019133045587632258,3.943945315214343e-05,0.001912806629329454,6.273339734896972e-07,0.00013444935950410165,0.000474287233600569
4.75,0.001913200098537735,3.90944192464664e-05,0.0019127037838820304,6.273730183836082e-07,0.00013500169907710346,0.00047184151544858054
4.76,0.0019130939094780769,3.8752604760057744e-05,0.0019125992303968063,6.274085857530059e-07,0.00013555425610412594,0.00046940700421856704
4.7700000000000005,0.0019129860010438668,3.8413980508892645e-05,0.0019124929923950613,6.274401872168385e-07,0.00013610702678833105,0.00046698366523639746
4.78,0.0019128763826947196,3.8078517308946375e-05,0.0019123850933980746,6.274673343940543e-07,0.0001366600073328806,0.0004645714638279415
4.79,0.0019127651137704367,3.774619546249332e-05,0.001912275504190002,6.274969830243385e-07,0.00013721318731041914,0.0004621703623733884
4.8,0.0019126522073266477,3.741698646940486e-05,0.0019121642444901428,6.275291813959573e-07,0.00013776656244609441,0.00045978032598624426
4.8100000000000005,0.0019125376653843854,3.70908597309739e-05,0.0019120513456844113,6.275623309935911e-07,0.00013832012993187084,0.00045740132043166446
4.82,0.0019124215043148372,3.6767787377630424e-05,0.0019119368239866473,6.275969749195365e-07,0.00013887388505216255,0.0004550333106273549
4.83,0.001912303740489191,3.644774153980436e-05,0.0019118206956106902,6.276336562760899e-07,0.0001394278230913839,0.00045267626149102106
4.84,0.0019121843770276334,3.61307310580466e-05,0.0019117029375184092,6.276650937309476e-07,0.00013998195512860767,0.000450330129233133
4.8500000000000005,0.0019120634361313258,3.5816711911627336e-05,0.001911583583193128,6.276952728619341e-07,0.00014053626949915506,0.000447994882602273
4.86,0.0019119409370973893,3.5505648125070993e-05,0.0019114626575158535,6.27726464472761e-07,0.00014109075799984585,0.0004456704884387782
4.87,0.0019118168959663484,3.51975127448645e-05,0.0019113401757209394,6.277590164163481e-07,0.00014164541630923112,0.00044335691144307537
4.88,0.001911691328778728,3.489227881749482e-05,0.0019112161530427396,6.277932765456158e-07,0.0001422002401058619,0.0004410541163155914
4.89,0.0019115642515750533,3.458991938944891e-05,0.001911090604715608,6.27829592713484e-07,0.00014275522506828925,0.00043876206775675326
4.9,0.0019114356803958488,3.429040750721369e-05,0.0019109635459738982,6.278683127728732e-07,0.00014331036687506422,0.00043648073046698773
4.91,0.0019113056312816395,3.399371621727618e-05,0.0019108349920519637,6.279097845767032e-07,0.00014386566120473774,0.0004342100691467221
4.92,0.0019111741202729503,3.369981856612331e-05,0.0019107049581841588,6.279543559778943e-07,0.00014442110373586093,0.0004319500484963832
4.93,0.0019110411634103062,3.340868760024203e-05,0.001910573459604837,6.280023748293666e-07,0.0001449766901469848,0.0004297006332163979
4.94,0.0019109067767342318,3.312029636611929e-05,0.0019104405115483523,6.280541889840403e-07,0.00014553241611666044,0.00042746178800719294
4.95,0.001910770976285252,3.2834617910242075e-05,0.0019103061292490581,6.281101462948355e-07,0.0001460882773234388,0.0004252334775691957
4.96,0.0019106336953711761,3.2551721577250486e-05,0.001910170277029659,6.281541023898763e-07,0.000146644306794545,0.00042301564819673495
4.97,0.0019104950097252088,3.227151093332024e-05,0.001910033006857895,6.281983044667133e-07,0.00014720047326099883,0.0004208082778704654
4.98,0.001910354935999417,3.199395831312361e-05,0.0019098943343444472,6.282432222851468e-07,0.00014775677212527818,0.0004186113314268677
4.99,0.0019102134886069791,3.171903865732516e-05,0.001909754273722241,6.282888792972551e-07,0.00014831319980057963,0.00041642477320432255
5.0,0.0019100706819610736,3.1446726906589375e-05,0.0019096128392242023,6.28335298955116e-07,0.00014886975270009994,0.0004142485675412102
5.01,0.001909926530474879,3.117699800158076e-05,0.001909470045083256,6.283825047108075e-07,0.00014942642723703576,0.0004120826787759109
5.0200000000000005,0.0019097810485615735,3.090982688296379e-05,0.001909325905532328,6.284305200164079e-07,0.0001499832198245839,0.0004099270712468048
5.03,0.001909634250634336,3.064518849140304e-05,0.0019091804348043433,6.28479368323995e-07,0.0001505401268759409,0.0004077817092922728
5.04,0.0019094861511063448,3.0383057767562977e-05,0.0019090336471322272,6.285290730856468e-07,0.00015109714480430352,0.00040564655725069493
5.05,0.0019093367643907785,3.012340965210812e-05,0.0019088855567489054,6.285796577534414e-07,0.00015165427002286847,0.0004035215794604516
5.0600000000000005,0.0019091861049008152,2.9866219085702947e-05,0.0019087361778873033,6.28631145779457e-07,0.00015221149894483244,0.0004014067402599229
5.07,0.0019090341754044251,2.9611478015801304e-05,0.0019085855155325058,6.286831985805457e-07,0.00015276883186967686,0.00039930200195454463
5.08,0.0019088809290731797,2.935925082097757e-05,0.0019084335352834792,6.287339356824575e-07,0.00015332628564838848,0.00039720731819153395
5.09,0.001908726433105116,2.910943535431344e-05,0.0019082802932913286,6.287850215536878e-07,0.0001538838390785932,0.00039512266252410993
5.1000000000000005,0.0019085707003635684,2.8862008819883116e-05,0.001908125802558197,6.288364314635548e-07,0.000154441489090708,0.00039304799902009093
5.11,0.0019084137437118708,2.861694842176087e-05,0.001907970076086228,6.288881406813765e-07,0.00015499923261514962,0.0003909832917472958
5.12,0.0019082555760133572,2.83742313640209e-05,0.0019078131268775646,6.289401244764708e-07,0.00015555706658233498,0.000388928504773543
5.13,0.0019080962101313615,2.813383485073744e-05,0.0019076549679343505,6.289923581181559e-07,0.000156114987922681,0.000386883602166651
5.14,0.001907935658929218,2.7895736085984703e-05,0.001907495612258729,6.290448168757495e-07,0.0001566729935666045,0.0003848485479944384
5.15,0.0019077739352702605,2.76599122738369e-05,0.001907335072852843,6.290974760185697e-07,0.0001572310804445225,0.00038282330632472363
5.16,0.0019076110520178232,2.7426340618368293e-05,0.001907173362718836,6.291503108159345e-07,0.0001577892454868517,0.00038080784122532555
5.17,0.0019074470220352398,2.719499832365309e-05,0.0019070104948588516,6.292032965371619e-07,0.00015834748562400906,0.0003788021167640625
5.18,0.0019072818581858445,2.6965862593765513e-05,0.0019068464822750329,6.292564084515699e-07,0.00015890579778641143,0.0003768060970087531
5.19,0.0019071154723415223,2.673908218315581e-05,0.0019066812348575042,6.293113750125446e-07,0.00015946421146013806,0.0003748197427371337
5.2,0.0019069480296723203,2.6514375578212987e-05,0.0019065149211131857,6.293655274863163e-07,0.000160022674477925,0.00037284302297884504
5.21,0.0019067794686140522,2.6291846410241157e-05,0.0019063474780539062,6.294201331837034e-07,0.00016058120776268802,0.00037087589937701855
5.22,0.0019066098018271013,2.6071472228058494e-05,0.0019061789184745977,6.29475170897185e-07,0.00016113980831026722,0.0003689183359928611
5.23,0.0019064390418619362,2.5853230767192642e-05,0.0019060092550579682,6.29530621327345e-07,0.00016169847315193508,0.00036697029688399866
5.24,0.0019062672011591092,2.5637099949880795e-05,0.0019058385003745022,6.295864670828719e-07,0.00016225719935439645,0.00036503174610447674
5.25,0.0019060942920492577,2.5423057885069575e-05,0.0019056666668824608,6.296426926805595e-07,0.00016281598401978885,0.00036310264770475964
5.26,0.0019059203267531024,2.5211082868415105e-05,0.001905493766927881,6.296992845453058e-07,0.00016337482428568207,0.00036118296573173106
5.2700000000000005,0.0019057453173814496,2.500115338228299e-05,0.0019053198127445773,6.297562310101141e-07,0.0001639337173250785,0.00035927266422869353
5.28,0.0019055692759351894,2.479324809574837e-05,0.0019051448164541394,6.298135223160925e-07,0.0001644926603464128,0.0003573717072353695
5.29,0.0019053922143052963,2.4587345864595817e-05,0.0019049687900659347,6.298711506124537e-07,0.00016505165059355227,0.00035548005878789993
5.3,0.0019052141442728293,2.4383425731319417e-05,0.001904791745477106,6.299291099565153e-07,0.0001656106853457966,0.00035359768291884526
5.3100000000000005,0.0019050350275297576,2.4181551514523657e-05,0.0019046136436829258,6.299872969495512e-07,0.00016616977809736464,0.0003517245601982505
5.32,0.0019048548709832895,2.398171050701692e-05,0.0019044344916266005,6.300457002123813e-07,0.0001667289277050414,0.0003498606561918051
5.33,0.0019046737254217094,2.3783815733872468e-05,0.001904254340843472,6.30104397732907e-07,0.00016728811882007943,0.0003480059219023955
5.34,0.001904491601184644,2.358784867991129e-05,0.0019040732017637735,6.301633892092351e-07,0.00016784734918780586,0.00034616032167980376
5.3500000000000005,0.0019043085084752974,2.3393791061526598e-05,0.0019038910846785793,6.302226761948784e-07,0.00016840661659756124,0.00034432381987900383
5.36,0.001904124457360451,2.3201624826683893e-05,0.0019037079997398024,6.302822620987555e-07,0.0001689659188826994,0.00034249638086016195
5.37,0.0019039394577704636,2.301133215492086e-05,0.0019035239569601958,6.303421521851918e-07,0.00016952525392058767,0.0003406779689886358
5.38,0.0019037535194992717,2.282289545734745e-05,0.0019033389662133527,6.304023535739183e-07,0.00017008461963260673,0.0003388685486349751
5.39,0.0019035666522043892,2.2636297376645855e-05,0.0019031530372337051,6.304628752400725e-07,0.00017064401398415066,0.0003370680841749214
5.4,0.0019033788654069077,2.2451520787070484e-05,0.0019029661796165253,6.305237280141978e-07,0.000171203434984627,0.00033527653998940813
5.41,0.001903190168491496,2.226854879444804e-05,0.0019027784028179252,6.30584924582244e-07,0.00017176288068745647,0.00033349388046456104
5.42,0.0019030005707064005,2.2087364736177418e-05,0.0019025897161548562,6.306464794855667e-07,0.0001723223491900734,0.00033172006999169715
5.43,0.0019028100811634453,2.190795218122977e-05,0.0019024001288051099,6.307084091209281e-07,0.00017288183863392546,0.0003299550729673257
5.44,0.0019026187088380317,2.1730294930148473e-05,0.001902209649807317,6.307707317404961e-07,0.00017344134720447373,0.0003281988537931476
5.45,0.0019024264625691388,2.1554377015049192e-05,0.0019020182880609483,6.308334674518452e-07,0.0001740008731311925,0.00032645137687605614
5.46,0.0019022333510593228,2.1380182699619785e-05,0.001901826052326314,6.308966382179556e-07,0.00017456041468756972,0.000324712606628136
5.47,0.001902039382874718,2.1207696479120364e-05,0.0019016329512245643,6.30960267857214e-07,0.00017511997019110655,0.000322982507466664
5.48,0.0019018445664450352,2.103690308038327e-05,0.001901438993237689,6.310243820434131e-07,0.00017567953800331766,0.0003212610438141086
5.49,0.001901648910063564,2.0867787461813135e-05,0.0019012441867085174,6.310890083057517e-07,0.00017623911652973095,0.00031954818009813054
5.5,0.0019014524218871703,2.0700334813386775e-05,0.0019010485398407188,6.31154176028835e-07,0.00017679870421988787,0.00031784388075158223
5.51,0.0019012551099362983,2.0534530556653265e-05,0.001900852060698802,6.31219916452674e-07,0.00017735829956734323,0.00031614811021250794
5.5200000000000005,0.0019010569820949693,2.0370360344733917e-05,0.001900654757208116,6.312862626726861e-07,0.0001779179011096652,0.00031446083292414374
5.53,0.0019008580461107824,2.020781006232231e-05,0.0019004566371548484,6.313532496396948e-07,0.00017847750742843528,0.000312782013334918
5.54,0.0019006583095949139,2.0046865825684234e-05,0.0019002577081860276,6.314209141599296e-07,0.0001790371171492485,0.00031111161589845066
5.55,0.0019004577997641986,1.9887480603758726e-05,0.0019000579996164778,6.31486983002056e-07,0.0001795967207683606,0.0003094496635283323
5.5600000000000005,0.0019002565165592072,1.972965348371063e-05,0.0018998575106433946,6.31552362996588e-07,0.00018015632006211532,0.0003077960987843682
5.57,0.0019000544594718698,1.957338431216053e-05,0.0018996562399799391,6.316179993917673e-07,0.00018071591698013044,0.0003061508633071002
5.58,0.0018998516358693278,1.9418659621639562e-05,0.0018994541950497043,6.31683901090137e-07,0.0001812755101991671,0.00030451392246409444
5.59,0.0018996480529902486,1.9265466162813157e-05,0.0018992513831459028,6.31750077918904e-07,0.00018183509843670937,0.000302885241651642
5.6000000000000005,0.0018994437179448251,1.911379090448099e-05,0.001899047811431365,6.318165406299391e-07,0.00018239468045096427,0.00030126478629475926
5.61,0.0018992386377147752,1.8963621033577057e-05,0.0018988434869385415,6.318833008997774e-07,0.00018295425504086151,0.00029965252184718804
5.62,0.001899032819153343,1.8814943955169574e-05,0.001898638416569501,6.319503713296176e-07,0.00018351382104605393,0.00029804841379139473
5.63,0.001898826268985297,1.8667747292461045e-05,0.001898432607095931,6.320177654453224e-07,0.0001840733773469171,0.00029645242763857126
5.64,0.001898618993806932,1.8522018886788248e-05,0.0018982260651591392,6.320854976974187e-07,0.00018463292286454954,0.00029486452892863444
5.65,0.0018984110000860681,1.8377746797622216e-05,0.0018980187972700506,6.321535834610972e-07,0.00018519245656077273,0.00029328468323022624
5.66,0.0018982022941620503,1.8234919302568286e-05,0.00189781080980921,6.322220390362125e-07,0.00018575197743813087,0.0002917128561407141
5.67,0.0018979928822457498,1.8093524897366035e-05,0.0018976021090267813,6.322908816472833e-07,0.0001863114845398912,0.0002901490132861902
5.68,0.0018977827704195625,1.7953552295889316e-05,0.0018973927010425468,6.323601294434923e-07,0.0001868709769500438,0.000288593120321472
5.69,0.0018975719646374103,1.7814990430146242e-05,0.001897182591845908,6.32429801498686e-07,0.0001874304537933017,0.0002870451429301019
5.7,0.0018973604707247403,1.7677828450279237e-05,0.0018969717872958857,6.324999178113749e-07,0.00018798991423510066,0.0002855050468243479
5.71,0.001897148294378525,1.7542055724564952e-05,0.0018967602931211191,6.325704993047335e-07,0.0001885493574815995,0.0002839727977452027
5.72,0.0018969354411672626,1.7407661839414326e-05,0.0018965481149198662,6.326415678266002e-07,0.0001891087827796799,0.00028244836146238425
5.73,0.0018967219165309764,1.7274636599372556e-05,0.0018963352581600047,6.327131461494775e-07,0.00018966818941694642,0.00028093170377433546
5.74,0.0018965077257812153,1.714297002711914e-05,0.0018961217281790307,6.327852579705319e-07,0.0001902275767217264,0.00027942279050822494
5.75,0.0018962928741010536,1.701265236346781e-05,0.001895907530184059,6.328579279115937e-07,0.00019078694406307026,0.00027792158751994587
5.76,0.0018960773665450913,1.688367406736659e-05,0.0018956926692518241,6.329311815191569e-07,0.00019134629085075118,0.0002764280606941167
5.7700000000000005,0.001895861208039453,1.6756025815897756e-05,0.0018954771503286786,6.330050452643803e-07,0.0001919056165352653,0.0002749421759440809
5.78,0.0018956444033817901,1.6629698504277886e-05,0.0018952609782305948,6.330795465430856e-07,0.0001924649206078316,0.00027346389921190757
5.79,0.0018954270727195221,1.650448936455144e-05,0.0018950442765565533,6.331521064575792e-07,0.00019302416208606479,0.0002719932888498024
5.8,0.0018952091436010023,1.6380518993913166e-05,0.0018948269705791139,6.332244925531834e-07,0.00019358336755458534,0.00027053024926419435
5.8100000000000005,0.0018949906039231878,1.6257806670166276e-05,0.0018946090477165545,6.332971078743668e-07,0.0001941425424209895,0.00026907473327128116
5.82,0.0018947714593912574,1.6136341774572123e-05,0.0018943905137270322,6.333699514232603e-07,0.00019470168584069536,0.0002676267080651586
5.83,0.001894551715619208,1.6016113843913402e-05,0.0018941713742767253,6.334430222846727e-07,0.00019526079699676017,0.0002661861408984814
5.84,0.001894331378129855,1.5897112570494203e-05,0.0018939516349398336,6.335163196260896e-07,0.00019581987509988016,0.0002647529990824634
5.8500000000000005,0.0018941104523548323,1.577932780213999e-05,0.0018937313011985785,6.335898426976745e-07,0.00019637891938839065,0.00026332724998687766
5.86,0.0018938889436345924,1.5662749542197647e-05,0.0018935103784432023,6.336635908322681e-07,0.00019693792912826576,0.0002619088610400567
5.87,0.001893666857218406,1.5547367949535405e-05,0.001893288871971969,6.337375634453886e-07,0.00019749690361311879,0.000260497799728892
5.88,0.001893444198264363,1.5433173338542897e-05,0.0018930667869911637,6.338117600352314e-07,0.0001980558421642021,0.0002590940335988342
5.89,0.0018932209718393708,1.5320156179131133e-05,0.001892844128615093,6.338861801826696e-07,0.00019861474413040696,0.00025769753025389324
5.9,0.0018929971829191562,1.52083070967325e-05,0.0018926209018660849,6.339608235512533e-07,0.00019917360888826373,0.00025630825735663813
5.91,0.0018927728363882636,1.5097616872300805e-05,0.0018923971116744888,6.340356898872105e-07,0.00019973243584194166,0.00025492618262819733
5.92,0.001892547937040057,1.49880764423112e-05,0.0018921727628786749,6.341107790194462e-07,0.00020029122442324915,0.0002535512738482582
5.93,0.0018923224895767178,1.4879676898760242e-05,0.0018919478602250357,6.34186090859543e-07,0.0002008499740916336,0.0002521834988550675
5.94,0.0018920964986092464,1.4772409489165851e-05,0.0018917224083679842,6.34261625401761e-07,0.0002014086843341814,0.0002508228255454309
5.95,0.001891869968657462,1.466626561656737e-05,0.0018914964118699551,6.343373827230373e-07,0.0002019673546656179,0.00024946922187471364
5.96,0.0018916429041500016,1.4561236839525492e-05,0.0018912698752014047,6.344133629829866e-07,0.00020252598462830752,0.00024812265585684
5.97,0.0018914153094243213,1.4457314872122308e-05,0.0018910428027408101,6.344895664239014e-07,0.00020308457379225375,0.00024678309556429333
5.98,0.0018911871887266954,1.435449158396128e-05,0.0018908151987746705,6.345659933707511e-07,0.00020364312175509905,0.00024545050912811616
5.99,0.0018909585462122164,1.4252759000167287e-05,0.0018905870674975054,6.346426442311825e-07,0.0002042016281421248,0.0002441248647379105
6.0,0.0018907293859447962,1.415210930138656e-05,0.0018903584130118567,6.347195194955203e-07,0.00020476009260625156,0.00024280613064183733
6.01,0.0018904997118971642,1.4052534823786727e-05,0.0018901292393282872,6.34796619736766e-07,0.0002053185148280388,0.00024149427514661684
6.0200000000000005,0.0018902695299469433,1.3954024778758688e-05,0.0018898995523801943,6.348739403298764e-07,0.00020587689378503399,0.00024018926796605676
6.03,0.0018900389607997576,1.3856379677940645e-05,0.0018896694740070563,6.349511727075813e-07,0.00020643518641694258,0.0002388911565108089
6.04,0.0018898079076598,1.3759757474989352e-05,0.0018894389065050481,6.35028583555844e-07,0.00020699342927283325,0.00023759984136982945
6.05,0.001889576375365494,1.366414910611749e-05,0.0018892078547587887,6.351061705232344e-07,0.00020755162169343379,0.00023631529191533502
6.0600000000000005,0.0018893443686970894,1.3569545608814234e-05,0.001888976323594237,6.351839312536746e-07,0.00020810976303502858,0.00023503747760040124
6.07,0.0018891118923766632,1.347593812184529e-05,0.0018887443177786909,6.35261863386439e-07,0.00020866785266945845,0.00023376636795896337
6.08,0.001888878951068119,1.338331788525284e-05,0.0018885118420207882,6.353399645561546e-07,0.0002092258899841209,0.0002325019326058155
6.09,0.0018886455493771874,1.329167624035558e-05,0.0018882789009705058,6.354182323928005e-07,0.00020978387438196994,0.00023124414123661108
6.1000000000000005,0.001888411691851425,1.3201004629748702e-05,0.0018880454992191605,6.354966645217083e-07,0.00021034180528151618,0.00022999296362786274
6.11,0.001888177382980216,1.3111294597303922e-05,0.001887811641299408,6.355752585635619e-07,0.00021089968211682666,0.00022874836963694258
6.12,0.0018879426271947704,1.3022537788169437e-05,0.0018875773316852438,6.356540121343975e-07,0.00021145750433752505,0.00022751032920208166
6.13,0.0018877074288681257,1.2934725948769956e-05,0.0018873425747920028,6.35732922845604e-07,0.00021201527140879157,0.00022627881234237038
6.140000000000001,0.0018874717923151455,1.2847850926806686e-05,0.0018871073749763597,6.358119883039222e-07,0.0002125729828113631,0.0002250537891577582
6.15,0.0018872357217925208,1.2761904671257354e-05,0.001886871736536328,6.358912061114455e-07,0.0002131306380415328,0.00022383522982905417
6.16,0.0018869992214987689,1.2676879232376176e-05,0.001886635663711261,6.359705738656197e-07,0.0002136882366111506,0.00022262310461792627
6.17,0.0018867622955742337,1.2592766761693872e-05,0.001886399160681852,6.360500891592429e-07,0.000214245778047623,0.00022141738386690176
6.18,0.0018865249481010858,1.2509559512017668e-05,0.0018861622315701325,6.361297495804655e-07,0.00021480326189391292,0.00022021803799936721
6.19,0.001886287183103323,1.2427249837431288e-05,0.0018859248804394748,6.362095527127903e-07,0.00021536068770853993,0.00021902503751956823
6.2,0.0018860490045467693,1.2345830193294977e-05,0.0018856871112945897,6.362894961350725e-07,0.00021591805506558008,0.00021783835301261
6.21,0.001885810416339076,1.2265293136245467e-05,0.0018854489280815277,6.363695774215197e-07,0.000216475363554666,0.00021665795514445665
6.22,0.0018855714223297202,1.2185631324195995e-05,0.0018852103346876795,6.364497941416917e-07,0.0002170326127809869,0.0002154838146619316
6.23,0.0018853320263100067,1.2106837516336301e-05,0.001884971334941774,6.365301438605009e-07,0.00021758980236528857,0.0002143159023927174
6.24,0.0018850922320130664,1.2028904573132642e-05,0.0018847319326138808,6.366106241382117e-07,0.00021814693194387324,0.00021315418924535616
6.25,0.0018848520431138571,1.1951825456327765e-05,0.001884492131415408,6.366912325304413e-07,0.00021870400116859976,0.00021199864620924892
6.26,0.0018846114730583373,1.1875577246871348e-05,0.00188425194488358,6.367719973092679e-07,0.0002192610059756227,0.0002108492506145686
6.2700000000000005,0.0018843705657402364,1.1800087524843524e-05,0.0018840114171745413,6.368530420885301e-07,0.0002198179307362664,0.00020970599930068875
6.28,0.0018841292835157662,1.1725416455628233e-05,0.0018837705104480012,6.369342358135153e-07,0.00022037479076785312,0.0002085688372960371
6.29,0.0018838876304260643,1.1651556432316741e-05,0.0018835292287829686,6.370155778930296e-07,0.00022093158555712926,0.00020743773629485634
