t,V_A,P_A,f_o,f_c,p_o,p_c,z
4.34,2.338795879118975,757.2934257218656,0.20388110860334227,0.004396457271775653,144.76981321408869,5.496650253529413,0.005241857287120298
4.3500000000000005,2.336990142181721,757.2923237469813,0.20392563593311042,0.00436473401024505,144.80150271276344,5.4763720840241925,0.005231955970598438
4.36,2.3352101527759186,757.2912559287972,0.20396989019170564,0.004333205453860949,144.83300432104062,5.456166116230945,0.005222042387538647
4.37,2.3334561666034634,757.2902224173018,0.2040138716448931,0.004301871408627218,144.86431840822286,5.436032468880783,0.0052121168040599325
4.38,2.3317284625856542,757.2892233768446,0.2040575805786195,0.004270731665752299,144.8954453069447,5.415971271125617,0.005202179509474223
4.39,2.3300273117133035,757.2882589610679,0.20410101730843866,0.004239785995479211,144.92638540816833,5.3959826413298515,0.00519223079128167
4.4,2.3283530994389166,757.2873293872466,0.20414418229174497,0.004209034064913255,144.95713910317778,5.376066748091023,0.005182271059824174
4.41,2.326705748287794,757.2864346100132,0.2041870754474385,0.004178475933243713,144.98770626977466,5.356223556131383,0.0051723002344501905
4.42,2.325085866684459,757.2855749639019,0.2042296975514354,0.004148111036579007,145.0180871352607,5.336453324576898,0.00516231897207794
4.43,2.323493577408206,757.2847505095754,0.20427204880443794,0.004117939229685673,145.04828138790626,5.316756098922083,0.0051523274131805566
4.44,2.3219291758680627,757.2839613977883,0.20431412965916665,0.0040879601845435825,145.07829011921757,5.297131992911042,0.0051423258898448555
4.45,2.3203928315663678,757.2832077118785,0.2043559403963768,0.0040581736979953655,145.1081135450224,5.277581068577788,0.005132314595940933
4.46,2.3188848485135325,757.2824896021938,0.20439748151379183,0.004028579409815985,145.13775213780775,5.258103438232124,0.005122293878392138
4.47,2.3174054575307603,757.2818071762416,0.2044387534335899,0.003999177014933592,145.16720605581725,5.238699180824407,0.00511226400880941
4.48,2.3159548870785223,757.2811605392021,0.2044797565818874,0.003969966205508407,145.19647545545484,5.219368373040886,0.005102225257472847
4.49,2.314533364813383,757.2805497900994,0.2045204914223422,0.003940946646937125,145.22556055484097,5.200111083983029,0.005092177900440551
4.5,2.313141173951597,757.279975049912,0.20456095854688267,0.003912117912166774,145.25446177668871,5.180927398013808,0.005082122283777048
4.51,2.3117783631268347,757.2794363365357,0.20460115807671583,0.0038834799139047956,145.2831793223186,5.161817327014716,0.005072058470316764
4.5200000000000005,2.310445330382301,757.2789338107345,0.20464109090689156,0.0038550320068959686,145.3117142993398,5.142780980843857,0.005061986957620829
4.53,2.3091422073122545,757.2784675181127,0.20468075738508845,0.003826773940889701,145.34006700162087,5.123818387584721,0.00505190791954791
4.54,2.3078692290431793,757.2780375413472,0.2047201581245241,0.003798705274485628,145.36823740442404,5.104929598975754,0.005041821664927313
4.55,2.3066265380799633,757.2776439258154,0.20475929352933356,0.0037708257169751895,145.39622580662734,5.086114641246809,0.005031728386458204
4.5600000000000005,2.3054143821704214,757.2772867528357,0.20479816428546743,0.003743134774836335,145.42403261849958,5.067373562722924,0.005021628416376596
4.57,2.3042329522988725,757.2769660767025,0.2048367709803228,0.0037156320257943857,145.45165834159897,5.048706392176935,0.005011522021707252
4.58,2.3030824256921805,757.2766819446628,0.2048751141808653,0.003688317062377134,145.47910351345072,5.030113153113198,0.005001409454291502
4.59,2.301962983884019,757.276434400403,0.20491319450071369,0.0036611894437524454,145.50636870123847,5.011593863220405,0.004991290977942415
4.6000000000000005,2.300874803680884,757.2762234820141,0.20495101256862563,0.003634248718362247,145.5334545070276,4.99314853426786,0.004981166855229333
4.61,2.299818096434854,757.2760492297075,0.2049885691735931,0.0036074943197531924,145.56036147347587,4.9747771761172395,0.004971037406788783
4.62,2.298792912533284,757.2759116485742,0.20502586453521598,0.0035809260904066044,145.5870896601189,4.956479786786504,0.004960902714760217
4.63,2.2977995392351938,757.2758107840991,0.20506289979035558,0.0035545432144278785,145.61363927481204,4.938256370319499,0.004950763226794142
4.64,2.296838087523718,757.2757466413013,0.20509967546677632,0.0035283453134022065,145.64001061013911,4.920106914504458,0.004940619132216781
4.65,2.295908711855461,757.2757192294565,0.20513619228275104,0.003502331872221423,145.66620479620326,4.902031404866339,0.004930470691406586
4.66,2.295011557739892,757.2757285521725,0.20517245095158063,0.003476502379502882,145.6922222978001,4.884029821988343,0.004920318156572199
4.67,2.2941467482121074,757.2757746082914,0.20520845210574817,0.0034508563819011283,145.71806346978633,4.86610214548564,0.004910161746299869
4.68,2.293314468794591,757.2758573864717,0.20524419676671904,0.0034253931474578485,145.743728996987,4.848248334258536,0.0049000018028146335
4.69,2.292514767739393,757.2759768757754,0.20527968525591175,0.0034001124460068233,145.76921910740916,4.8304683689665096,0.004889838425335718
4.7,2.291747812256147,757.2761330542036,0.20531491857622988,0.003375013559118857,145.7945344998771,4.812762199799947,0.004879671937396972
4.71,2.291013756584104,757.2763259025473,0.20534989764544082,0.0033500958293329075,145.81967581175456,4.795129782076835,0.004869502636169972
4.72,2.2903127002214765,757.2765553836922,0.20538462323168835,0.0033253587068216416,145.844643578582,4.7775710617659195,0.00485933074689051
4.73,2.289644746867957,757.2768214618982,0.20541909611460013,0.003300801633496628,145.86943834371502,4.760085985553519,0.004849156500315584
4.74,2.28901000825433,757.2771241014581,0.20545331711405004,0.003276424022417471,145.8940606794888,4.74267449810981,0.004838980141237279
4.75,2.2884085766195557,757.2774632451536,0.20548728710339642,0.0032522252487507536,145.91851120391973,4.725336521006238,0.004828801909148944
4.76,2.2878405506084225,757.2778388428362,0.20552100693842032,0.0032282047001162884,145.94279052001144,4.708071983405456,0.004818622045285314
4.7700000000000005,2.2873060202026787,757.2782508348755,0.20555447749779734,0.003204361747913179,145.96689924405143,4.69088080748016,0.004808440788411693
4.78,2.286805072758304,757.2786991587633,0.20558769966719012,0.003180695758590282,145.99083799673534,4.673762913106222,0.00479825837655113
4.79,2.2863377834969056,757.2791837386908,0.2056206743645499,0.003157206075720023,146.0146074191296,4.656718209545268,0.004788075044296485
4.8,2.2859042323057994,757.2797045042406,0.20565340249368805,0.0031338920528952508,146.03820814678232,4.639746609429706,0.004777891027567801
4.8100000000000005,2.2855044846467205,757.2802613694727,0.20568588499500315,0.0031107530177894092,146.06164084187196,4.622848012032812,0.004767706558215868
4.82,2.285138603790157,757.2808542459491,0.20571812281532093,0.0030877882935214907,146.08490616945517,4.606022314956798,0.004757521867469191
4.83,2.2848066450469626,757.281483036593,0.2057501169221145,0.0030649971885826303,146.10800480866578,4.5892694086219805,0.004747337184308768
4.84,2.284508659147499,757.2821476396424,0.20578186829253944,0.0030423790046343463,146.13093695842838,4.572589177344876,0.004737152736418521
4.8500000000000005,2.284244696717311,757.2828479538463,0.2058133778996391,0.003019933046267577,146.1537026110647,4.555981502803422,0.004726968751382226
4.86,2.284014798965194,757.2835838675238,0.20584464674317432,0.002997658599010073,146.17630410623948,4.539446263824836,0.004716785453998729
4.87,2.2838190024075016,757.2843552642362,0.20587567583160168,0.002975554942332813,146.19874201499505,4.5229833321627275,0.004706603067810545
4.88,2.283657338107019,757.28516202187,0.20590646618595748,0.002953621346848075,146.22101594596128,4.506592574957639,0.004696421814756711
4.89,2.2835298316583112,757.2860040126624,0.2059370188390328,0.0029318570747443448,146.2431273091987,4.490273854898609,0.004686241915180915
4.9,2.2834365033389155,757.2868811033843,0.2059673348350516,0.0029102613801455296,146.26507691521894,4.474027029857509,0.004676063587873872
4.91,2.283377368058977,757.2877931552389,0.20599741523006274,0.0028888335088230383,146.28686511291443,4.457851953050836,0.004665887050149682
4.92,2.2833524355365835,757.2887400176287,0.2060272611371356,0.0028675726658673444,146.30849280385598,4.441748466371794,0.004655712526869974
4.93,2.2833617094211562,757.2897215505635,0.20605687356359095,0.0028464781319596064,146.3299606561895,4.425716423877336,0.004645540217964577
4.94,2.2834051877402937,757.2907375908488,0.206086253650656,0.002825549092228682,146.35126942576207,4.409755657268759,0.004635370345769118
4.95,2.283482860844786,757.2917880042754,0.206115402294262,0.0028047849070411304,146.3724197227068,4.393866030047926,0.004625203079355075
4.96,2.2835947194933017,757.2928726004282,0.20614432078927833,0.0027841846518972687,146.3934124295281,4.378047347501401,0.004615038666251659
4.97,2.2837407502595677,757.2939911978386,0.2061730103464027,0.002763747462447089,146.41424836928257,4.362299425251375,0.004604877334725425
4.98,2.2839209227206743,757.2951436265514,0.20620147200866154,0.002743472594256378,146.43492824359512,4.3466220951502,0.004594719268899717
4.99,2.2841352141121813,757.2963297114231,0.20622970689463177,0.002723359248858391,146.45545280880611,4.3310151817371265,0.004584564672788253
5.0,2.284383591306763,757.2975492656922,0.2062577161508584,0.0027034066079243226,146.47582283501927,4.315478499049707,0.004574413749241938
5.01,2.284666009297526,757.2988020908764,0.20628550094478035,0.0026836138383309963,146.49603910058494,4.3000118508363085,0.004564266697569936
5.0200000000000005,2.2849824216071166,757.300087987124,0.2063130624451945,0.002663980105995634,146.51610238533516,4.284615041471106,0.0045541237165634026
5.03,2.285332800472031,757.3014067728903,0.2063404017903438,0.002644504598466139,146.53601345522543,4.269287887887156,0.004543985010745759
5.04,2.2857170651776575,757.3027582148324,0.20636752020491397,0.0026251864420931484,146.55577311547881,4.25403017149736,0.004533850768420247
5.05,2.286135168064621,757.3041421119925,0.206394418859296,0.0026060248016659977,146.5753821462201,4.238841695849049,0.004523721188008672
5.0600000000000005,2.2865870413072478,757.3055582441029,0.20642109895403393,0.002587018820632573,146.59484133765054,4.223722250633597,0.004513596461696719
5.07,2.287072613545625,757.3070063873868,0.20644756169578563,0.002568167638111874,146.61415148319855,4.2086716232123615,0.004503476780594752
5.08,2.2875918074864514,757.3084863122789,0.2064738083007903,0.0025494703864399667,146.63331338050787,4.1936895969540835,0.00449336233399337
5.09,2.2881445380824643,757.3099977817037,0.20649983999743224,0.002530926189355459,146.65232783758438,4.178775949939998,0.004483253308797745
5.1000000000000005,2.2887307178355147,757.3115405567015,0.20652565801354617,0.00251253417097423,146.67119606911652,4.1639304561814985,0.004473149891116003
5.11,2.289350257045035,757.3131143966126,0.2065512635770916,0.002494293455341193,146.68991905408734,4.149152889254141,0.004463052266226586
5.12,2.2900030573126613,757.3147190521662,0.20657665793178648,0.002476203155391334,146.70849679983615,4.134443021528892,0.00445296061663059
5.13,2.2906890156946385,757.3163542700404,0.20660184232453652,0.0024582623817677005,146.72693017401787,4.119800618632199,0.0044428751235024355
5.14,2.2914080239552717,757.3180197920266,0.2066268180085813,0.0024404702405976444,146.74522068816395,4.105225443618979,0.00443279596629236
5.15,2.2921599685714225,757.319715355079,0.20665158624294486,0.002422825833973305,146.76336883525906,4.090717256834466,0.0044227233227520655
5.16,2.29294473087683,757.3214406914734,0.2066761482919838,0.0024053282602100757,146.78137523882805,4.076275815329394,0.004412657368978758
5.17,2.293762186889803,757.3231955284784,0.20670050542671198,0.002387976612880357,146.79924103508532,4.061900872946936,0.004402598279611316
5.18,2.2946122024377558,757.3249795781369,0.20672465897165831,0.002370769947447018,146.81696702301278,4.047592171034196,0.00439254623409796
5.19,2.2954946526094804,757.3267925782379,0.20674861011838028,0.0023537074142207064,146.83455399209757,4.033349475092858,0.004382501391744415
5.2,2.2964093876120857,757.3286342215923,0.20677236024241724,0.0023367880323486067,146.85200286803084,4.01917251246331,0.004372463933841913
5.21,2.2973562900377487,757.3305042764257,0.20679591035571218,0.0023200110802882117,146.86931431977462,4.005061079805934,0.004362433990454146
5.22,2.2983351884777816,757.3324023993374,0.20681926197274886,0.0023033754781480306,146.88648934843792,3.9910148744455456,0.004352411758192321
5.23,2.2993459191017873,757.334328266007,0.20684241651368993,0.0022868802133099975,146.90352889225298,3.9770336114074927,0.0043423974199372
5.24,2.3003883274218326,757.3362815916095,0.20686537516877657,0.0022705244371978347,146.92043373526633,3.9631170454372104,0.00433239112080669
5.25,2.301462255227916,757.3382620755845,0.20688813921985144,0.0022543072358804698,146.93720472295263,3.9492649154555184,0.004322393020963542
5.26,2.3025675355220447,757.3402694075842,0.20691070996993993,0.002238227680354406,146.95384271637226,3.935476953258973,0.004312403280532656
5.2700000000000005,2.303703986853415,757.3423032647954,0.20693308873101005,0.002222284835308409,146.97034858503642,3.921752882941065,0.004302422054856854
5.28,2.3048714248283653,757.3443633219788,0.20695527681517126,0.0022064777653394573,146.98672320051259,3.9080924287280223,0.00429244949821748
5.29,2.3060696956985822,757.3464492800266,0.20697727552005568,0.002190805545234783,147.00296741555334,3.8944953266367466,0.004282485775270004
5.3,2.3072985777517916,757.3485607818833,0.20699908617532228,0.002175267227239324,147.01908212465435,3.8809612866169148,0.004272531027658387
5.3100000000000005,2.3085578899965284,757.3506975052327,0.20702071009133127,0.002159861877182195,147.03506819702943,3.8674900342398675,0.004262585410808555
5.32,2.3098474338886286,757.3528591132407,0.2070421485842342,0.0021445885568310663,147.05092650654026,3.854081288421772,0.004252649074080257
5.33,2.3111670050263107,757.3550452641122,0.20706340297276082,0.002129446326139932,147.06665793019638,3.840734765837787,0.004242722164840913
5.34,2.3125163951363263,757.357255612713,0.2070844745776736,0.0021144342436308547,147.08226334790007,3.8274501816717184,0.004232804829157461
5.3500000000000005,2.313895388936718,757.3594898080072,0.20710536472262955,0.0020995513657909876,147.097743642849,3.8142272484319015,0.0042228972107035455
5.36,2.315303767416471,757.3617474961551,0.2071260747303773,0.002084796749762111,147.1130997105461,3.80106567725577,0.004212999451788537
5.37,2.316741312594225,757.3640283250094,0.20714660591723905,0.0020701694572430886,147.12833247187265,3.787965179802746,0.004203111694850646
5.38,2.318207796488486,757.3663319336943,0.20716695960590026,0.0020556685454447047,147.1434428427873,3.774925463866866,0.004193234078996181
5.39,2.3197029852641453,757.3686579565234,0.20718713712060158,0.002041293070490093,147.15843174571728,3.7619462350261674,0.004183366741300579
5.4,2.3212266396227057,757.3710060233676,0.20720713978670088,0.002027042087726469,147.17330007085747,3.7490271967922477,0.0041735098169279495
5.41,2.322778520708768,757.3733757652185,0.20722696892440728,0.002012914656238428,147.18804709153906,3.736168052755377,0.004163663440867012
5.42,2.3243583870128712,757.3757668113478,0.2072466258508586,0.00199890983723557,147.2026732308127,3.7233685090331794,0.00415382774703185
5.43,2.325965987520346,757.378178782929,0.2072661118867597,0.0019850266892315538,147.21718252987313,3.71062827137153,0.0041440028662432385
5.44,2.3276010687268736,757.3806112996023,0.2072854283505944,0.001971264272477803,147.23157613529,3.6979470396767553,0.004134188928254703
5.45,2.3292633724603813,757.3830639774627,0.20730457656001355,0.0019576216480054758,147.24585187085347,3.6853245141254445,0.00412438606111965
5.46,2.330952636206954,757.3855364293944,0.20732355783091763,0.0019440978779045497,147.2600112477277,3.672760394324919,0.0041145943912637385
5.47,2.332668593258736,757.3880282652099,0.20734237347747178,0.0019306920254390048,147.2740570934685,3.6602543787315307,0.004104814043541235
5.48,2.3344109688051655,757.3905390860743,0.20736102483072497,0.0019174031420308337,147.2879887573596,3.647806160749344,0.004095045142926124
5.49,2.3361794901024564,757.3930684992242,0.20737951318951375,0.0019042303019800122,147.30180718805914,3.635415439995917,0.00408528780996695
5.5,2.337973870728231,757.3956160952001,0.20739783989692442,0.0018911725480483036,147.3155134743297,3.6230819046232683,0.0040755421679131735
5.51,2.339793839346419,757.3981814891497,0.20741600620222048,0.0018782289898873678,147.32910831536176,3.6108052634528036,0.004065808330054249
5.5200000000000005,2.3416391413317696,757.4007643241845,0.20743401324529626,0.001865398815094814,147.34259245690987,3.5985852492164128,0.004056086397895917
5.53,2.3435094562735608,757.4033641511598,0.2074518624609636,0.0018526810010802862,147.35596684315385,3.586421525514659,0.004046376499226319
5.54,2.345404456932353,757.4059805110811,0.20746955531736413,0.0018400745014989937,147.36923244078443,3.5743137482242173,0.004036678764910631
5.55,2.3473238574484827,757.4086130136127,0.20748709302267246,0.001827578455294108,147.38239004227265,3.5622616299948056,0.0040269932977592465
5.5600000000000005,2.349267365332737,757.4112612574189,0.2075044768267131,0.0018151919717233965,147.39544046800177,3.5502648743804026,0.004017320205077283
5.57,2.3512346779673967,757.413924827497,0.20752170802058612,0.00180291413062648,147.40838456202903,3.53832317503004,0.004007659597677598
5.58,2.3532254788140246,757.416603299727,0.20753878788326735,0.0017907440204862628,147.42122314252677,3.5264362242719223,0.003998011580848375
5.59,2.355239456739434,757.419296253529,0.20755571769844036,0.001778680726429564,147.43395703771822,3.514603714947115,0.0039883762620229616
5.6000000000000005,2.3572762956746978,757.4220032651916,0.207572498744477,0.001766723337368066,147.44658706245605,3.502825339928898,0.0039787537466184865
5.61,2.359335668724637,757.4247239040975,0.20758913228848003,0.0017548709502438822,147.4591140038457,3.4911007919725896,0.003969144135651251
5.62,2.361417255228598,757.4274577436071,0.207605619604037,0.0017431226573779695,147.4715386650143,3.4794297639022735,0.003959547532671333
5.63,2.3635207237451277,757.430204350688,0.20762196195156,0.0017314775604733387,147.4838618392044,3.467811948771746,0.00394996403662671
5.64,2.3656457383353975,757.4329632896366,0.20763816058597906,0.0017199347651366767,147.49608431540472,3.456247039728074,0.003940393744547133
5.65,2.3677919690971927,757.4357341283346,0.20765421676958243,0.0017084933717349503,147.5082068883139,3.4447347297931294,0.003930836756037092
5.66,2.369959082449176,757.438516432583,0.2076701317595745,0.0016971524842543412,147.52023034680576,3.433274712137323,0.0039212931691028526
5.67,2.3721467261895564,757.4413097576555,0.20768590678742932,0.0016859112249982655,147.53215545027462,3.4218666806828253,0.003911763073661843
5.68,2.3743545565089055,757.4441136635708,0.2077015430962178,0.0016747687080144395,147.54398297140133,3.410510329012985,0.0039022465632771847
5.69,2.3765822314289156,757.4469277113833,0.20771704193153717,0.0016637240455519423,147.555713688037,3.3992053506353668,0.0038927437323073256
5.7,2.378829399435755,757.4497514570894,0.20773240452412486,0.0016527763603880307,147.56734930181486,3.387951438701908,0.0038832546709131714
5.71,2.381095700333442,757.4525844521788,0.2077476320905957,0.0016419247853978916,147.57889053934807,3.3767482889437757,0.003873779465240824
5.72,2.3833807722461797,757.4554262440818,0.2077627258671239,0.0016311684395804106,147.59033691429545,3.3655955942148057,0.003864318203746095
5.73,2.385684256301479,757.4582763867917,0.2077776870607589,0.001620506462596337,147.60168964848273,3.354493051898894,0.0038548709716283527
5.74,2.3880057815736566,757.4611344215842,0.20779251690471284,0.0016099379754625379,147.61294975408967,3.3434403521683898,0.003845437854907307
5.75,2.390344995881366,757.4639999152653,0.2078072165531895,0.0015994621555196365,147.62411782819723,3.3324372041938246,0.003836018933110184
5.76,2.392701572220914,757.4668724687249,0.20782178705568574,0.0015890782547186323,147.63519455306513,3.32148334243926,0.0038266142772781526
5.7700000000000005,2.3950750948335573,757.4697515743519,0.20783622974784674,0.0015787853210532227,147.64618080325891,3.310578429027283,0.0038172239778926217
5.78,2.3974651514997416,757.4726367299126,0.2078505459480046,0.0015685824148525974,147.65707744201734,3.2997221300148776,0.0038078481237779037
5.79,2.3998713928854767,757.4755275171551,0.20786473672722355,0.0015584687726597287,147.6678851696504,3.2889141712149597,0.0037984867838524563
5.8,2.402293445969527,757.4784234862223,0.20787880324952634,0.0015484435647712541,147.67860474761258,3.2781542559683796,0.003789140034509031
5.8100000000000005,2.4047309277652325,757.4813241800254,0.20789274667906285,0.0015385059613701696,147.68923691421813,3.267442086010149,0.003779807950167702
5.82,2.4071834522595226,757.4842291404293,0.2079065681726327,0.0015286551378661869,147.69978239149157,3.256777364075241,0.0037704906036795157
5.83,2.4096506348800846,757.4871379098453,0.2079202688902323,0.0015188902673960412,147.71024190733905,3.246159792452453,0.0037611880686175304
5.84,2.4121320831150603,757.4900500282477,0.20793384997063138,0.0015092105381921863,147.72061613488978,3.235589076245914,0.003751900414278241
5.8500000000000005,2.4146274066185804,757.4929650362753,0.2079473125583904,0.0014996151343688105,147.73090576221665,3.2250649197917016,0.003742627711124831
5.86,2.417136212482854,757.4958824740938,0.20796065779012762,0.001490103245687859,147.74111144434292,3.2145870285444706,0.0037333700280902517
5.87,2.4196581030101165,757.498801880856,0.20797388678803172,0.0014806740721713953,147.75123379647508,3.2041551099873593,0.0037241274313061074
5.88,2.422192679751613,757.5017227957383,0.20798700067107834,0.001471326816113682,147.7612736576589,3.193768872375357,0.00371489998636344
5.89,2.424739542953139,757.504644757768,0.20800000055372944,0.0014620606830159355,147.7712318965753,3.183428024668213,0.003705687758030953
5.9,2.4272980862347753,757.5075670732098,0.20801288809374843,0.0014528744910317093,147.78110963928899,3.1731321318616814,0.003696490840414448
5.91,2.429868511391526,757.5104899713987,0.208025662748438,0.0014437686270622257,147.7909066622264,3.162881336904017,0.003687309203330367
5.92,2.432449806079289,757.5134122993755,0.20803832725502172,0.0014347411396853564,147.8006243090673,3.1526749197051984,0.003678143000031386
5.93,2.4350417550119134,757.5163338152757,0.20805088217727258,0.0014257916269546243,147.8102627877207,3.1425127308430096,0.0036689922607016042
5.94,2.4376439665384706,757.5192540780715,0.20806332854512843,0.0014169193545492964,147.81982300300754,3.1323944976689813,0.0036598570409951065
5.95,2.440256075392415,757.5221726789377,0.20807566730379828,0.0014081236485491934,147.82930559256909,3.1223199691616097,0.0036507373910557206
5.96,2.442877615693528,757.5250890963819,0.20808789965922225,0.001399403649137279,147.83871136393535,3.1122888250703236,0.00364163337487832
5.97,2.4455081413983994,757.5280028330982,0.20810002675628733,0.0013907585400118189,147.8480410529356,3.1023007606072013,0.003632545052387254
5.98,2.448147269900743,757.5309134674995,0.20811204955113902,0.0013821876394075503,147.8572951745448,3.0923555193997228,0.003623472471566041
5.99,2.4507945868787258,757.5338205409648,0.20812396908986835,0.0013736902014399365,147.86647433726245,3.0824528218262,0.0036144156858231896
6.0,2.4534496732113853,757.5367235951585,0.2081357864005059,0.0013652654930588256,147.87557904259936,3.0725923916044833,0.0036053747454806787
6.01,2.456111359990262,757.5396213558085,0.20814750432910636,0.0013569114848041351,147.88461089161433,3.0627734619687184,0.0035963497883428376
6.0200000000000005,2.45878135581005,757.5425156796695,0.20815911874670606,0.001348631121008093,147.8935674343,3.0529971475849353,0.003587340616765906
6.03,2.4614573535096547,757.545404060912,0.20817063522131787,0.0013404204311500728,147.90245199810968,3.043261944772126,0.003578347496727698
6.04,2.464139301417329,757.5482864451609,0.20818205386923458,0.0013322793322631046,147.91126511731275,3.033567821500994,0.0035693704331032686
6.05,2.4668269152686166,757.5511625297474,0.20819337534678908,0.0013242073562405924,147.92000765160586,3.0239145985961793,0.0035604094548937976
6.0600000000000005,2.469519769753097,757.5540318598224,0.2082046006449798,0.001316203796372857,147.92867956902086,3.014302006336916,0.0035514646067577728
6.07,2.4722174809994693,757.5568940269569,0.20821573064679003,0.0013082680229341106,147.93728135274782,3.0047298036630754,0.0035425359277532465
6.08,2.4749195491339204,757.5597484993424,0.2082267665028781,0.001300399215300638,147.94581356412593,2.9951976763948767,0.0035336234687244074
6.09,2.477625572200904,757.5625948535389,0.20823770912045328,0.0012925967264125317,147.95427698894866,2.985705375404934,0.0035247272681044766
6.1000000000000005,2.4803351283587367,757.5654326451901,0.2082485594510958,0.0012848598775655998,147.962672385856,2.9762526394932456,0.003515847366231635
6.11,2.483047789554525,757.5682614268057,0.2082593184444628,0.001277187991389206,147.9710005862507,2.966839207204195,0.0035069838021165077
6.12,2.4857630440291807,757.5710806643516,0.2082699872316835,0.0012695802610752551,147.9792623353179,2.957464766619321,0.00349813662187628
6.13,2.4884807136796874,757.5738901738987,0.20828056619766827,0.0012620364120657884,147.98745770338004,2.948129210895859,0.003489305840491111
6.140000000000001,2.4912001007950817,757.5766892318851,0.20829105686504099,0.0012545553583026216,147.99558687883743,2.9388321186442337,0.0034804915183611123
6.15,2.493920875931971,757.5794775008671,0.20830145993511473,0.0012471365994880248,148.0036503644584,2.929573294572286,0.0034716936817540023
6.16,2.4966426354411007,757.5822545673333,0.20831177626657904,0.0012397795230324686,148.0116492876692,2.9203524995406545,0.0034629123629156553
6.17,2.4993649477294437,757.5850199910226,0.2083220067688087,0.0012324834801980694,148.01958423853898,2.911169479741825,0.003454147595367638
6.18,2.5020873321621084,757.5877732827901,0.2083321524512643,0.0012252477508348039,148.02745585180844,2.902023953063284,0.003445399415861093
6.19,2.504809386459356,757.5905140363556,0.2083422141477511,0.0012180717400838228,148.0352643917302,2.8929156855206304,0.003436667853573533
6.2,2.5075306811622755,757.593241819393,0.20835219274241243,0.0012109548171528404,148.04301025306813,2.8838444288333855,0.0034279529389959476
6.21,2.510250628940933,757.5959560436008,0.20836208943299186,0.0012038961274721646,148.05069411787144,2.87480984581782,0.0034192547124029912
6.22,2.5129692711903786,757.5986567506303,0.2083719041343512,0.001196895731783772,148.05831595096913,2.8658119603822225,0.0034105731708657856
6.23,2.515685694969779,757.6013430308744,0.20838163869033435,0.0011899523144540483,148.06587740879164,2.8568502516973293,0.003401908374682178
6.24,2.5183996575421954,757.6040146459655,0.20839129357950417,0.0011830655339762914,148.07337891765465,2.8479245836822153,0.003393260338263382
6.25,2.5211106831001917,757.6066711277299,0.20840086974197802,0.0011762347195237,148.08082054251727,2.8390346892067564,0.0033846290903269917
6.26,2.5238184433654824,757.6093121552797,0.20841036781810615,0.001169459414130405,148.0882026731162,2.83018038573462,0.0033760146497591103
6.2700000000000005,2.5265224176283674,757.6119372189551,0.2084197888265969,0.0011627388908380006,148.09552585587315,2.8213613830401276,0.0033674170468069755
6.28,2.5292221896151568,757.6145459154292,0.20842913357003526,0.0011560725768598671,148.10279069709281,2.812577451246266,0.0033588363038419473
6.29,2.5319173467437945,757.6171378454458,0.20843840284238427,0.0011494599055564777,148.1099978088966,2.8038283628294702,0.003350272442826048
6.3,2.5346074638123652,757.6197126007777,0.20844759745153713,0.0011429003003095982,148.11714781877285,2.7951138857559497,0.003341725485056334
6.3100000000000005,2.537291816284428,757.622269488606,0.20845671876570318,0.0011363927845630963,148.1242416223137,2.786433626122655,0.003333195465681284
6.32,2.5399708622801724,757.6248089456551,0.20846576592378646,0.0011299379729323214,148.13127875429316,2.7777878323284275,0.003324682363022391
6.33,2.5426433215362403,757.6273297538478,0.20847474132512459,0.0011235341528492147,148.13826032784036,2.7691758114783345,0.0033161862366858745
6.34,2.545309014159508,757.6298317458445,0.2084836452970998,0.0011171810906202802,148.14518597223707,2.7605974681001135,0.0033077070935286224
6.3500000000000005,2.5479675551518635,757.6323145608435,0.20849247854628306,0.001110878281824282,148.1520566774405,2.7520525968087592,0.0032992449493123677
6.36,2.5506185698602706,757.6347778492387,0.20850124175571172,0.0011046252388400468,148.15887307367063,2.7435409986410035,0.0032907998188325023
6.37,2.553261591437838,757.6372211765101,0.20850993577308982,0.0010984213564882157,148.16563574049297,2.735062426391269,0.003282371720118014
6.38,2.55589617470383,757.6396441304292,0.208518561402902,0.0010922660604235415,148.17234513731782,2.7266166448671143,0.003273960669552755
6.390000000000001,2.5585219311074354,757.6420463540967,0.20852711934114282,0.0010861588537305568,148.17900147578246,2.7182034498139758,0.003265566680349218
6.4,2.561138446154469,757.6444274681111,0.20853561032679838,0.0010800992087817399,148.18560504230337,2.709822624308653,0.003257189766166859
6.41,2.5637449115800397,757.646786739189,0.20854403578588235,0.0010740861073348011,148.1921566361394,2.7014737481380178,0.0032488299513458645
6.42,2.566342066933895,757.6491248351798,0.20855239442046872,0.0010681204762209644,148.198655201594,2.693157204864118,0.0032404872146839297
6.43,2.5689284163517545,757.65144040516,0.20856068885606333,0.0010622004406028486,148.2051028856479,2.6848722186334375,0.003232161599096468
6.44,2.571503827033488,757.6537333323198,0.20856891932005603,0.0010563258380378241,148.2115005358479,2.676618721543458,0.0032238531073281976
6.45,2.574067947756206,757.6560033048672,0.20857708641852243,0.0010504962357069773,148.21784798996055,2.6683965333272215,0.0032155617476388827
6.46,2.5766204126600996,757.6582499989838,0.20858519078045504,0.0010447111844070112,148.22414526431916,2.660205466624912,0.003207287528350054
