t,ATP_cyt,ADP_cyt,PCr_cyt,Cr_cyt,Pi_cyt,ATP_ims,ADP_ims,PCr_ims,Cr_ims,Pi_ims
5.0200000000000005,5879.822617499037,95.0243055779063,5794.302471710475,9705.697528289618,146.53003006003235,5947.322368312452,27.52455476449208,5796.576709319036,9703.423290681118,140.2494911344419
5.03,5891.758445664147,83.08847741279918,5781.305182375326,9718.694817624773,148.14056635826324,5951.520742789361,23.326180287583977,5783.488036150532,9716.511963849563,142.55088828779606
5.04,5904.748482944042,70.09844013291007,5776.415248572921,9723.584751427168,140.75783758732405,5954.487281617183,20.359641459769243,5778.415985084573,9721.584014915517,136.04790404736374
5.05,5913.996768155724,60.85015492122311,5779.143748691526,9720.856251308558,129.35456732498267,5955.924358197109,18.922564879836813,5780.972340154282,9719.027659845768,125.17229158228668
5.0600000000000005,5917.963972994367,56.88295008258192,5785.881598005944,9714.118401994136,118.94444869830392,5955.871809806053,18.97511327089524,5787.603036003528,9712.39696399658,115.05491780752145
5.07,5919.603579112563,55.24334396438792,5794.206247058341,9705.793752941741,109.1577522912552,5955.080472742473,19.76645033447714,5795.84686941402,9704.15313058606,105.47171629809449
5.08,5920.220415987339,54.626507089611614,5803.029429036353,9696.97057096373,99.84980433922212,5953.880384423026,20.966538653926897,5804.597236019945,9695.402763980139,96.33658720255897
5.09,5920.379040519647,54.467882557305074,5811.860042325596,9688.139957674484,90.97814119619844,5952.416308760725,22.43061431622868,5813.355015916943,9686.644984083148,87.63198682557467
5.1000000000000005,5920.322172198681,54.52475087827326,5820.468167189051,9679.531832811033,82.54287813336725,5950.756217822918,24.09070525403687,5821.887129575099,9678.112870424973,79.36804234934594
5.11,5920.154466048022,54.69245702892904,5828.737847410504,9671.262152589583,74.56029592029873,5948.9376078910245,25.909315185928776,5830.076698951953,9669.923301048137,71.56438061167715
5.12,5919.92201699921,54.92490607773919,5836.604001554835,9663.395998445241,67.05076486762093,5946.98822496824,27.85869810871069,5837.858821090456,9662.141178909793,64.24155288187096
5.13,5919.646567896736,55.2003551802106,5844.026040841053,9655.973959159035,60.03276798124182,5944.935219851612,29.91170322533657,5845.19369380659,9654.806306193492,57.41656571395209
5.14,5919.340157566934,55.50676551001271,5850.977295005307,9649.022704994779,53.519654268798185,5942.808557936345,32.03836514060108,5852.055797902165,9647.94420209792,51.10036206955392
5.15,5919.011277817883,55.83564525906312,5857.441091693119,9642.558908306964,47.51783150834454,5940.6413207001515,34.20560237679421,5858.429815045637,9641.57018495445,45.296452022564004
5.16,5918.667306908221,56.179616168723484,5863.409421591387,9636.590578408697,42.02594630916507,5938.468316781664,36.37860629528133,5864.309156239877,9635.690843760207,40.00042927367099
5.17,5918.315281902023,56.531641174921155,5868.882410044712,9631.117589955373,37.03485282462616,5936.323933045196,38.522990031748094,5869.695311939359,9630.304688060722,35.20021775959322
5.18,5917.961954920658,56.884968156286654,5873.867813532485,9626.1321864676,32.52822597856878,5934.23991564849,40.60700742845442,5874.597249269513,9625.402750730596,30.876901901945104
5.19,5917.613579518454,57.23334355848815,5878.380268123588,9621.619731876495,28.483643632818247,5932.243558431315,42.60336464562794,5879.030592599577,9620.969407400513,27.00595367122453
5.2,5917.27564974027,57.571273336671894,5882.440259166907,9617.559740833176,24.87394425307348,5930.356544299648,44.49037877729524,5883.016559050007,9616.98344095008,23.558658727785684
5.21,5916.9526983701535,57.89422470678906,5886.072892050519,9613.927107949563,21.668677381847726,5928.594488851096,46.25243422584605,5886.580726568932,9613.419273431153,20.503570950169898
5.22,5916.648192615557,58.19873046138642,5889.306593219998,9610.693406780085,18.83548948621704,5926.967088582378,47.879834494564385,5889.7517554011065,9610.248244598977,17.807852155700697
5.23,5913.669824166611,61.17709891033134,5891.680346696815,9608.319653303273,19.356431486294884,5925.334225709147,49.51269736779575,5892.128309906798,9607.871690093287,18.06823618784982
5.24,5905.062377409854,69.78454566708592,5889.933023894683,9610.066976105405,29.165391051144464,5924.469632903527,50.377290173415716,5890.5624435164145,9609.437556483674,27.048415312310585
5.25,5894.056808587787,80.7901144891555,5881.883715899917,9618.116284100171,47.33627193780415,5925.847003898178,48.99991917876364,5882.846741004054,9617.15325899604,43.9946979921417
5.26,5882.090893117158,92.75602995978521,5867.052352275326,9632.94764772477,73.02293823455162,5929.357565796673,45.48935728026904,5868.457558140449,9631.54244185965,68.20067253896354
5.2700000000000005,5870.208876413801,104.63804666314333,5845.5687462494625,9654.431253750634,105.18590461284559,5934.073366697377,40.773556379567985,5847.462692227181,9652.537307772915,98.91161376269969
5.28,5869.29178154893,105.55514152801318,5820.738500233488,9679.261499766606,130.40542232602996,5940.10979830757,34.7371247693723,5822.928416634734,9677.071583365361,123.74333575682952
5.29,5876.957454829295,97.88946824764533,5799.139867945701,9700.860132054393,144.45397888164783,5945.942639379431,28.90428369751029,5801.418030529509,9698.58196947059,138.03371021181016
5.3,5888.3449873349555,86.50193574198376,5784.073934695823,9715.92606530427,148.61429025603155,5950.50609910913,24.3408239678086,5786.2921981524505,9713.707801847659,142.8131552971322
5.3100000000000005,5901.1614659377465,73.68545713919133,5776.915014371781,9723.084985628302,143.63800011314754,5953.789233019204,21.05769005773343,5778.972655932032,9721.027344068143,138.67434597709638
5.32,5912.184325030001,62.6625980469456,5777.849439140747,9722.150560859342,132.34271175346905,5955.725616627636,19.12130644930653,5779.716136109981,9720.283863890108,128.05053617229024
5.33,5917.19648941053,57.65043366641978,5783.817691892899,9716.182308107233,121.71163381360817,5955.980752526007,18.86617055094057,5785.564595841568,9714.435404158012,117.75487022855467
5.34,5919.2942236101135,55.55269946683621,5791.855582368169,9708.144417631918,111.77586679698125,5955.345995444113,19.500927632835875,5793.516929775609,9706.483070224476,108.03900147768348
5.3500000000000005,5920.113287360934,54.733635716015655,5800.6082564089775,9699.391743591117,102.34437506345347,5954.237994317019,20.608928759931086,5802.195706576671,9697.804293423433,98.78527310653871
5.36,5920.363878266898,54.48304481005195,5809.466934131668,9690.533065868432,93.35484826052192,5952.837098377744,22.009824699204774,5810.982008337274,9689.017991662777,89.96296537654213
5.37,5920.351593571938,54.495329505007824,5818.150435650683,9681.849564349415,84.79933818047733,5951.225978868526,23.620944208422248,5819.590522105465,9680.409477894631,81.57709018942862
5.38,5920.207941234577,54.638981842368075,5826.5203408008365,9673.479659199258,76.6913083352932,5949.447670720469,25.39925235647538,5827.881450879952,9672.118549120149,73.64579395168518
5.39,5919.990338357431,54.85658471951444,5834.501328095647,9665.49867190444,69.05077641412394,5947.531331696833,27.3155913801111,5835.779417564686,9664.2205824354,66.18993633262298
5.4,5919.7251712688685,55.12175180807729,5842.047615573222,9657.95238442686,61.89714230793847,5945.50375806981,29.343165007134488,5843.239291252776,9656.76070874732,59.22780087762432
5.41,5919.426277992646,55.42064508429953,5849.129303161398,9650.870696838681,55.2453835968727,5943.394019680961,31.452903395984322,5850.232241391876,9649.767758608205,52.77216191672362
5.42,5919.102770368947,55.74415270799903,5855.727189712844,9644.272810287233,49.1039189822054,5941.23443324522,33.61248983172546,5856.740379665829,9643.259620334253,46.828638321539444
5.43,5918.762207801296,56.08471527564985,5861.830968887931,9638.169031112146,43.47354551524082,5939.059532099205,35.78739097774058,5862.7548147167045,9637.245185283373,41.3949867310077
5.44,5918.411695042028,56.435228034917756,5867.438591048416,9632.561408951662,38.34720593775204,5936.90404573032,37.942877346627014,5868.2748880494,9631.725111950678,36.4611618824628
5.45,5918.058077113149,56.78884596379727,5872.55579357664,9627.444206423439,33.71044208187151,5934.8006437231625,40.0462793537837,5873.307598002989,9626.692401997092,32.010005014471574
5.46,5917.707770099016,57.13915297793132,5877.19542748967,9622.80457251041,29.54236820259571,5932.777979015624,42.06894406132227,5877.866849316479,9622.133150683601,28.01838217306495
5.47,5917.36649898123,57.480424095717325,5881.3764981978065,9618.623501802276,25.816972455485825,5930.8593386331395,43.98758444380752,5881.972450598811,9618.027549401271,24.458575154345805
5.48,5917.039073086322,57.80784999062442,5885.12298044805,9614.877019552034,22.50455800756666,5929.062000503863,45.78492257308417,5885.648918642754,9614.351081357328,21.299742350673778
5.49,5916.729254588734,58.11766848821183,5888.462523480521,9611.537476519561,19.573160824736124,5927.397232402183,47.44969067476353,5888.924198578176,9611.075801421906,18.50930229229714
5.5,5915.21817632143,59.628746755518335,5891.2820370985355,9608.717962901543,18.280701782912573,5925.794220563952,49.05270251299437,5891.710665145445,9608.289334854631,17.134131856576197
5.51,5907.744331516284,67.10259156066513,5890.986796509557,9609.013203490511,25.616788593413258,5924.514213923793,50.33270915315463,5891.550268201368,9608.449731798704,23.770518444297245
5.5200000000000005,5897.19056885161,77.65635422533829,5884.748208218193,9615.251791781871,41.606267883186355,5925.231940040512,49.61498303643612,5885.607341921139,9614.392658078927,38.63017860298771
5.53,5885.4111926087235,89.43573046822472,5871.768045081575,9628.231954918492,65.30604152544272,5928.236927468475,46.6099956084729,5873.044916597876,9626.955083402192,60.90480534525481
5.54,5873.080978029832,101.76594504711606,5852.059215690591,9647.940784309476,96.13669304206246,5932.707946344741,42.13897673220893,5853.823573577756,9646.176426422313,90.15583892816618
5.55,5868.391162643547,106.4557604333995,5827.403749097345,9672.59625090272,124.70579656174228,5938.390818924518,36.4561041524298,5829.536351557568,9670.463648442495,118.07432988677408
5.5600000000000005,5874.355372895362,100.4915501815832,5804.473286368909,9695.526713631167,141.6454570009485,5944.463234203761,30.38368887318641,5806.744420204139,9693.25557979593,135.11295040989089
5.57,5885.031188399383,89.81573467756235,5787.435281688934,9712.564718311136,148.41015545083803,5949.39554027748,25.451382799465897,5789.681568581086,9710.318431419006,142.41338467197548
5.58,5897.59899357082,77.2479295061252,5778.0439514594245,9721.956048540645,145.87223717145193,5953.009993701648,21.836929375298364,5780.153345164322,9719.846654835743,140.6644747140565
5.59,5909.904283562917,64.94263951402995,5776.913875336054,9723.086124664016,135.41502275333997,5955.3940248465415,19.45289823040503,5778.8243712488365,9721.175628751234,130.99342407731308
5.6000000000000005,5916.223174284166,58.62374879278372,5781.89891689504,9718.10108310505,124.52898318539937,5956.026524540478,18.82039853647098,5783.673707677508,9716.326292322365,120.49687540721631
5.61,5918.894642185458,55.95228089149086,5789.55415204362,9710.445847956453,114.43080909272872,5955.577534104124,19.269388972824892,5791.237023251411,9708.76297674866,110.64020278325663
5.62,5919.96599792852,54.8809251484291,5798.193252543047,9701.806747457029,104.87153186474828,5954.574327109039,20.272595967910686,5799.800427043076,9700.199572957,101.2658578125992
5.63,5920.330074439915,54.51684863703525,5807.060051560848,9692.939948439229,95.76372310057258,5953.2424571846905,21.604465892258364,5808.595017480092,9691.404982519985,92.32633611969887
5.64,5920.371630287026,54.4752927899236,5815.80905192313,9684.190948076945,87.08904562064214,5951.683373603134,23.163549473814566,5817.269958709972,9682.730041290102,83.81993371778614
5.65,5920.256078286938,54.5908447900107,5824.2737527205745,9675.7262472795,78.85709600949662,5949.947475319216,24.899447757733693,5825.656816653707,9674.343183346364,75.76258382343961
5.66,5920.05518640834,54.791736668607875,5832.366239090774,9667.633760909303,71.08702739497261,5948.066148449,26.780774627947725,5833.667343760124,9666.33265623995,68.17507306230195
5.67,5919.801289486135,55.04563359081326,5840.034576000832,9659.965423999247,63.79888329685193,5946.066164569186,28.780758507761284,5841.250100189143,9658.749899810935,61.07674983629912
5.68,5919.510573765104,55.33634931184463,5847.245277960079,9652.75472204,57.0091121874993,5943.975759442446,30.871163634502686,5848.372575760212,9651.627424239863,54.482097845608926
5.69,5919.192995398851,55.65392767809626,5853.97649021379,9646.023509786288,50.72806646540225,5941.826404501938,33.02051857500942,5855.0141769621905,9644.985823037889,48.39879359979238
5.7,5918.856369016005,55.990554060942586,5860.215568253052,9639.784431747023,44.958677346375836,5939.652202870423,35.194720206524664,5861.163659557215,9638.836340442856,42.82676218760106
5.71,5918.5078791651185,56.33904391182859,5865.958254179949,9634.041745820121,39.696010689818415,5937.488055673086,37.35886740386183,5866.818174829302,9633.181825170816,37.75804107940134
5.72,5918.154449337488,56.692473739461136,5871.208216876996,9628.791783123079,34.92754880209639,5935.36740815284,39.47951492410835,5871.982697149454,9628.017302850612,33.17731449919554
5.73,5917.802637921007,57.044285155941594,5875.976450750625,9624.023549249448,30.63404006713905,5933.320171482286,41.52675159466303,5876.669336875791,9623.330663124289,29.062946777110888
5.74,5917.458383769364,57.38853930758369,5880.280392443373,9619.719607556699,26.7907305041505,5931.371189675157,43.475733401791445,5880.896404526634,9619.103595473463,25.38832519598002
5.75,5917.12676345737,57.72015961957928,5884.142787427278,9615.857212572793,23.368784095189028,5929.539404432266,45.30751864468327,5884.687258296729,9615.312741703352,22.123317513398426
5.76,5916.811831741375,58.03509133557396,5887.590412843049,9612.409587157026,20.336720819335387,5927.837691348759,47.009231728189874,5888.069035705578,9611.930964294485,19.235688100975427
5.7700000000000005,5916.237831028675,58.6090920482751,5890.637843814807,9609.36215618527,17.94058418619971,5926.257605534077,48.58931754287226,5891.061428980111,9608.938571019968,16.895857130088423
5.78,5910.210778855763,64.63614422118881,5891.586869603854,9608.413130396226,22.7100159168287,5924.7193134467825,50.12760963017021,5892.096469215944,9607.903530784131,21.1022448203835
5.79,5900.239426828555,74.60749624839508,5887.107151714096,9612.892848285974,36.44760658499678,5924.793222234507,50.053700842441906,5887.871557420153,9612.128442579933,33.81499881395763
5.8,5888.693381090552,86.1535419863985,5875.982491532261,9624.017508467812,58.117553930917246,5927.226657165584,47.62026591136599,5877.136209741024,9622.863790259042,54.126014449033136
5.8100000000000005,5876.484667986806,98.36225509014322,5858.090530515833,9641.909469484237,87.0403370661555,5931.407158525178,43.4397645517733,5859.718115499159,9640.28188450091,81.49829915052453
5.82,5868.248649851681,106.59827322527006,5834.226411064456,9665.773588935617,118.14474163581812,5936.690515627793,38.15640744916085,5836.285138911758,9663.714861088312,111.59671483741081
5.83,5872.0870074108725,102.7599156660774,5810.257624696807,9689.742375303262,138.0835586700356,5942.8913853306885,31.955537746264188,5812.509617197032,9687.490382803018,131.47070814007824
5.84,5881.850006107739,92.99691696921592,5791.37097187016,9708.629028129904,147.5161336003542,5948.185509917665,26.661413159288205,5793.637050820955,9706.362949179107,141.34210032274163
5.8500000000000005,5894.076069680141,80.77085339681217,5779.795632163367,9720.204367836692,147.45334609764367,5952.145925878345,22.70099719860956,5781.95114670693,9718.04885329313,142.01235212127597
5.86,5907.0412411570005,67.80568191995653,5776.430605722158,9723.56939427791,138.58670836651396,5954.902807790977,19.94411528597864,5778.3922301495695,9721.607769850498,134.0122991118609
5.87,5914.992087406531,59.8548356704285,5780.167847544453,9719.832152455585,127.40302461470496,5955.995711710999,18.85121136595805,5781.973638974233,9718.026361026226,123.28513452704219
5.88,5918.3821472453,56.46477583165768,5787.320975453529,9712.679024546544,117.12499319765026,5955.769400320935,19.077522756020713,5789.026494521164,9710.973505478862,113.27671440068718
5.89,5919.768766670346,55.07815640661395,5795.7930197885935,9704.206980211484,107.43191734649713,5954.886859745247,19.96006333170825,5797.420138582714,9702.579861417364,103.7785560073911
5.9,5920.27342650294,54.5734965740182,5804.643462741131,9695.356537258953,98.20467852713507,5953.631182337784,21.21574073917326,5806.1981648969595,9693.801835103108,94.72183951135233
5.91,5920.380468173642,54.46645490331828,5813.446103415369,9686.553896584723,89.41164357637332,5952.127714820433,22.71920825652892,5814.927540714028,9685.072459286039,86.09616248153054
5.92,5920.2980715360545,54.54885154090694,5821.9992833912665,9678.000716608813,81.05724396393859,5950.436484540662,24.4104385362997,5823.40399061386,9676.596009386225,77.9143381509363
5.93,5920.1161757291675,54.73074734779722,5830.199496372426,9669.800503627648,73.1591524974774,5948.592129543139,26.254793533823737,5831.5233443030065,9668.476655697072,70.19663096559032
5.94,5919.874702107742,54.972220969222406,5837.987427944541,9662.012572055533,65.73773369484188,5946.621826577189,28.225096499776736,5839.2266022568365,9660.773397743173,62.96320620108299
5.95,5919.5928840586375,55.254039018328086,5845.325531863126,9654.674468136951,58.810725655940125,5944.553100020377,30.29382305658675,5846.477085472971,9653.522914527037,56.23011557482511
5.96,5919.281808603259,55.56511447370765,5852.189133407927,9647.810866592139,52.39031902035997,5942.416524752478,32.430398324488394,5853.251318069458,9646.748681930667,50.0070248001432
5.97,5918.949650776548,55.8972723004184,5858.56319732874,9641.436802671336,46.48154439504596,5940.245631585871,34.60129149109569,5859.535640722156,9640.46435927792,44.29601768859858
5.98,5918.6036990023285,56.24322407463761,5864.441224628577,9635.558775371497,41.08161385630396,5938.075322472359,36.7716006046064,5865.324973116226,9634.675026883848,39.09125456551973
5.99,5918.2509460945275,56.59597698243936,5869.824771046934,9630.17522895314,36.18001467829517,5935.939662740405,38.90726033656105,5870.622214643193,9629.37778535688,34.379340779960884
6.0,5917.898073160145,56.94884991682075,5874.722908813149,9625.277091186927,31.759221445013033,5933.869706999554,40.97721607741273,5875.437611850673,9624.562388149398,30.140240130729225
6.01,5917.5512143505375,57.295708726427954,5879.151420920439,9620.848579079635,27.795844847020817,5931.89179313911,42.955129937856775,5879.787890802755,9620.212109197326,26.348554642804775
6.0200000000000005,5917.215701392719,57.63122168424581,5883.131727981443,9616.86827201863,24.262017352492457,5930.026515946851,44.82040713011323,5883.695156273012,9616.304843727063,22.974967060899576
6.03,5916.895877598232,57.95104547873323,5886.689637636383,9613.31036236369,21.12684201617875,5928.288387950532,46.55853512643296,5887.185642945022,9612.814357055044,19.9876820955436
6.04,5916.595013793854,58.25190928311083,5889.854039677972,9610.145960322103,18.357758405625315,5926.686082962438,48.160840114526906,5890.2884344770555,9609.711565523015,17.353740031715144
6.05,5912.400724872093,62.446198204869944,5891.768329512775,9608.231670487297,20.468643475735636,5925.056208814756,49.79071426220649,5892.236629835552,9607.763370164485,19.06478702306794
6.0600000000000005,5903.1788890537955,71.66803402316516,5888.96620984979,9611.033790150283,31.876845848961263,5924.537884321534,50.30903875542755,5889.646000021542,9610.35399997853,29.562778626966857
6.07,5891.9298459294705,82.917077147492,5879.692179373864,9620.307820626203,51.46644796027702,5926.348807104566,48.4981159723972,5880.729050292182,9619.270949707887,47.87046344052385
6.08,5879.858702598964,94.9882204779982,5863.632153848766,9636.367846151301,78.45753214839435,5930.1544919417,44.69243113526223,5865.125240947626,9634.874759052447,73.34960395776683
6.09,5869.046189237017,105.80073383994412,5841.072809679018,9658.927190321045,110.68268973639097,5935.072798889648,39.77412418731403,5843.0395314196285,9656.960468580433,104.27740586215822
6.1000000000000005,5870.238930978152,104.60799209880582,5816.4358005964905,9683.564199403572,133.744053972618,5941.241495954667,33.6054271222917,5818.655341709541,9681.344658290518,127.08773576921789
6.11,5878.842126417663,96.00479665929653,5795.857463116323,9704.142536883746,145.9182256031203,5946.873757236074,27.97316584088461,5798.134156987375,9701.865843012692,139.58830413185458
6.12,5890.611316945956,84.23560613100616,5782.161318165203,9717.838681834874,148.37311358434604,5951.192934874325,23.653988202635645,5784.356747850908,9715.64325214917,142.7113329293493
6.13,5903.550882817074,71.29604025988709,5776.511619350531,9723.48838064954,141.78924551143515,5954.263420558401,20.5835025185611,5778.531870981238,9721.468129018836,136.99373631252462
6.140000000000001,5913.438413792962,61.40850928400195,5778.677465818927,9721.322534181141,130.3420792264735,5955.871208595593,18.975714481371128,5780.518200079148,9719.481799920919,126.1250852655388
6.15,5917.728262099641,57.11866097732205,5785.17977190394,9714.820228096118,119.86160382251286,5955.914439623482,18.932483453480547,5786.909467105272,9713.090532894912,115.95043935874207
6.16,5919.509287058823,55.33763601814089,5793.418237880769,9706.581762119295,110.02648139763053,5955.172454806063,19.674468270903095,5795.065697055755,9704.93430294431,106.32377209212137
6.17,5920.1886525168875,54.658270560075664,5802.222150836364,9697.777849163702,100.67773059861,5954.001816392579,20.84510668438356,5803.796503749072,9696.203496250993,97.14927243663742
6.18,5920.3758355715745,54.47108750539083,5811.06409513817,9688.935904861892,91.76678819884094,5952.558219840378,22.288703236585317,5812.565794796639,9687.434205203452,88.40535846061974
6.19,5920.332925829953,54.51399724700928,5819.6983378157365,9680.30166218433,83.29130962848299,5950.914138476992,23.932784599968976,5821.12437583829,9678.875624161778,80.10060639526384
6.2,5920.172841020404,54.67408205655761,5828.0019817700895,9671.998018230019,75.26673998962451,5949.108734891707,25.73818818525465,5829.348286120341,9670.651713879171,72.25422562709981
6.21,5919.94515525873,54.90176781823242,5835.906759841525,9664.09324015854,67.71338349430405,5947.170146272305,27.676776804656356,5837.169363125432,9662.830636874647,64.88690746812068
6.22,5919.673032171778,55.1738909051832,5843.370444571591,9656.629555428472,60.6500563674517,5945.125373972117,29.721549104844858,5844.546122864841,9655.453877135225,58.016105833713205
6.23,5919.36905696978,55.477866107180006,5850.365322424187,9649.634677575878,54.09066680413091,5943.004081812727,31.842841264233627,5851.451977055364,9648.5480229447,51.65338675524167
6.24,5919.041906867922,55.80501620903725,5856.873889784685,9643.12611021538,48.04230020220616,5940.8391065501855,34.00781652677608,5857.870763482904,9642.129236517163,45.80296770965129
6.25,5918.699013736702,56.14790934025827,5862.887375817124,9637.112624182942,42.50432080025705,5938.665183036753,36.181740040206314,5863.795130881588,9636.204869118477,40.461161833181094
6.26,5918.347436499358,56.49948657760157,5868.405184731377,9631.59481526869,37.4682743640876,5936.516831228613,38.330091848346676,5869.225858105077,9630.774141895,35.61656352895122
6.2700000000000005,5917.993960050223,56.85296302673778,5873.434405877205,9626.565594122863,32.91844938071436,5934.426120814858,40.420802262101084,5874.171262542651,9625.828737457412,31.2508329453029
6.28,5917.644894379909,57.20202869705118,5877.989088543275,9622.010911456791,28.83292477139948,5932.420809117461,42.42611395949876,5878.646403844901,9621.353596155173,27.339894703150982
6.29,5917.305812430954,57.541110646006004,5882.089234510508,9617.910765489558,25.184910349365893,5930.523118129737,44.32380494722377,5882.672039467353,9617.327960532717,23.855354913494157
6.3,5916.98133977538,57.865583301579434,5885.759584369674,9614.240415630391,21.944194327711223,5928.749216168034,46.09770690892564,5886.273405540766,9613.726594459298,20.765956618528435
6.3100000000000005,5916.67504223795,58.171880839009795,5889.028315164551,9610.971684835515,19.07854336353122,5927.109319291496,47.73760378546355,5889.478933332551,9610.521066667512,18.038938184084294
6.32,5914.237173983498,60.60974909346157,5891.580371089751,9608.419628910311,18.917839499455816,5925.483840123637,49.36308295332384,5892.0203755664015,9607.979624433658,17.681169437967355
6.33,5905.977101517322,68.86982155963658,5890.336375500448,9609.663624499623,27.91259258162875,5924.465383745769,50.38153933119147,5890.942506466031,9609.057493534037,25.889274595856385
6.34,5895.109574832978,79.73734824397886,5882.894897735006,9617.105102265064,45.363722675845175,5925.623082149328,49.22384092762388,5883.822336284828,9616.177663715243,42.1462386403327
6.3500000000000005,5883.201541413793,91.64538166316072,5868.6796934533995,9631.320306546668,70.39240141251496,5928.973179320218,45.87374375673438,5870.041614944361,9629.958385055705,65.71157037931847
6.36,5871.008283159094,103.83863991785648,5847.774461893437,9652.225538106642,102.27571857785968,5933.602195633241,41.244727443711895,5849.627995921392,9650.372004078687,96.07824488104586
6.37,5868.917110159558,105.92981291739383,5822.935710597901,9677.064289402182,128.5990112060727,5939.5380716527,35.30885142425197,5825.1082838601815,9674.89171613987,121.94166092515063
6.38,5876.057668329902,98.78925474705373,5800.864568713635,9699.13543128644,143.60016103106676,5945.460342123363,29.386580953591142,5803.141661595515,9696.858338404603,137.13921938632276
6.390000000000001,5887.227832819842,87.61909025711287,5785.129340788074,9714.870659212,148.6221206661877,5950.146764809148,24.70015826780697,5787.357805636111,9712.642194363963,142.75389826590123
6.4,5899.970574258384,74.87634881857183,5777.221692142156,9722.778307857909,144.4548535931214,5953.538675881809,21.308247195146706,5779.297178640952,9720.702821359115,139.40870555370893
6.41,5911.4814603767645,63.36546270019016,5777.493497172642,9722.506502827418,133.3567785195837,5955.631230335944,19.21569274101266,5779.37409825711,9720.62590174295,129.0238385794557
6.42,5916.897248112492,57.949674964463675,5783.160056767807,9716.839943232384,122.64489471724023,5956.003625678885,18.843297398073517,5784.915955669784,9715.084044328789,118.66402348126151
6.43,5919.1720657792375,55.674857297716635,5791.0821106487765,9708.917889351284,112.65665833413908,5955.427205260949,19.419717816005704,5792.750529405669,9707.249470594394,108.90224818790846
6.44,5920.069088899866,54.77783417708621,5799.8021765891945,9700.197823410866,103.18312117460023,5954.352583424682,20.494339652273542,5801.3961864040575,9698.603813596004,99.608590207657
6.45,5920.354868593984,54.49205448297283,5808.66598004587,9691.334019954193,94.15424541932221,5952.9739881533715,21.87293492358399,5810.1877057394,9689.812294260664,90.74717739752157
6.46,5920.359394685967,54.487528390986036,5817.37250220844,9682.62749779162,85.55890405734439,5951.379850713177,23.4670723637781,5818.819562041229,9681.180437958834,82.3209758249614
6.47,5920.22461569899,54.62230737796513,5825.774648397914,9674.22535160215,77.40939965794824,5949.615439281669,25.231483795285083,5827.1431107066355,9672.856889293433,74.34748495391864
6.48,5920.01235771303,54.834565363926714,5833.793192922634,9666.206807077428,69.72552251850618,5947.710553341783,27.13636973517152,5835.078983381994,9664.921016618076,66.8475854266422
6.49,5919.750830138257,55.09609293869872,5841.380420916158,9658.619579083905,62.52692000228816,5945.691940586928,29.154982490028,5842.580066770583,9657.419933229508,59.83993996253788
6.5,5919.454587508575,55.39233556838075,5848.505280030927,9651.494719969125,55.82907936165429,5943.588381244516,31.25854183244005,5849.616347934351,9650.383652065868,53.33790800774147
6.51,5919.132993741025,55.71392933593211,5855.147702116132,9644.85229788393,49.64107270023801,5941.431920175505,33.41500290145205,5856.169055775354,9643.830944224783,47.347801360909855
6.5200000000000005,5918.793684491967,56.05323858498949,5861.296605998613,9638.703394001455,43.96441104165989,5939.256962847009,35.589960229947465,5862.228520123521,9637.771479876565,41.86809864309914
6.53,5918.443789040194,56.40313403676136,5866.949209642514,9633.050790357553,38.79274165880156,5937.098314996042,37.74860808091455,5867.793357012263,9632.20664298781,36.88944389407155
6.54,5918.09017989732,56.75674317963489,5872.110566013321,9627.889433986751,34.11224566613844,5934.988921737343,39.85800133961224,5872.869895910908,9627.130104089134,32.39528343087553
6.55,5917.739322995406,57.107600081548185,5876.792914817799,9623.207085182272,29.90257132553402,5932.957867491043,41.88905558591088,5877.471451344845,9622.528548655218,28.362971499724342
6.5600000000000005,5917.397016637165,57.44990643978964,5881.014748144895,9618.985251855176,26.138114135837903,5931.028964524646,43.81795855230874,5881.61734231381,9618.38265768629,24.76514614726876
6.57,5917.068160400652,57.778762676302904,5884.799641849375,9615.200358150703,22.78945225929256,5929.220045293454,45.62687778349938,5885.331710162126,9614.668289837882,21.57119043307833
6.58,5916.756614204208,58.090308872747634,5888.174965231378,9611.825034768694,19.8247722935849,5927.54290976315,47.30401331380524,5888.642241278985,9611.35775872108,18.74862820830643
6.59,5915.62317197686,59.22375110009622,5891.089940783763,9608.910059216307,18.084205251383203,5925.950875901783,48.89604717517244,5891.515224570264,9608.484775429813,16.976083384358425
6.6000000000000005,5908.593143925929,66.25377915102567,5891.235753906017,9608.764246094055,24.575422140371284,5924.565908617849,50.281014459107,5891.779899538477,9608.220100461602,22.81235217632063
6.61,5898.21736082971,76.62956224724738,5885.5905081895435,9614.409491810522,39.8224581826106,5925.065620964305,49.78130211265114,5886.416999037595,9613.583000962508,36.963453576223664
6.62,5886.509804370074,88.33711870688279,5873.228745362535,9626.771254637537,62.85076614393175,5927.886784275486,46.960138801468815,5874.463934514533,9625.536065485541,58.58749069198301
6.63,5874.2188054847875,100.62811759216954,5854.12380002652,9645.876199973554,93.04770362489529,5932.270401118655,42.576521958300695,5855.842376995794,9644.157623004281,87.21351225162486
6.640000000000001,5868.251202218003,106.59572085895334,5829.666447497592,9670.333552502478,122.61635559788078,5937.819095451766,37.027827625191804,5831.776330682704,9668.223669317369,116.0065101042841
