t,TnCa,CB_on,CumCB_on,CumCB_off,FTI
5.09,-4.949265514919281e-14,-1.9983849946824114e-11,0.4792273386756313,0.4792273386956147,0.04792273386956146
5.1000000000000005,-4.915039821291695e-14,-1.9850285514807297e-11,0.4792273386756311,0.47922733869548095,0.04792273386954809
5.11,-4.880814127664113e-14,-1.971672108279049e-11,0.47922733867563094,0.4792273386953472,0.04792273386953472
5.12,-4.84658843403653e-14,-1.9583156650773685e-11,0.4792273386756308,0.4792273386952135,0.04792273386952134
5.13,-4.8123627404089465e-14,-1.9449592218756878e-11,0.4792273386756306,0.4792273386950798,0.04792273386950797
5.14,-4.778137046781364e-14,-1.931602778674007e-11,0.47922733867563044,0.47922733869494605,0.047922733869494596
5.15,-4.7439113531537785e-14,-1.9182463354723254e-11,0.4792273386756303,0.4792273386948123,0.04792273386948122
5.16,-4.7096856595261957e-14,-1.904889892270645e-11,0.4792273386756301,0.47922733869467854,0.04792273386946785
5.17,-4.675459965898613e-14,-1.8915334490689642e-11,0.47922733867562994,0.4792273386945448,0.047922733869454476
5.18,-4.641234272271031e-14,-1.8781770058672838e-11,0.4792273386756298,0.4792273386944111,0.0479227338694411
5.19,-4.607008578643445e-14,-1.864820562665602e-11,0.4792273386756296,0.47922733869427736,0.047922733869427726
5.2,-4.572782885015862e-14,-1.8514641194639214e-11,0.4792273386756294,0.47922733869414363,0.047922733869414355
5.21,-4.538557191388279e-14,-1.838107676262241e-11,0.4792273386756292,0.4792273386940099,0.04792273386940098
5.22,-4.504331497760697e-14,-1.8247512330605602e-11,0.47922733867562906,0.4792273386938762,0.047922733869387606
5.23,-4.470105804133111e-14,-1.8113947898588785e-11,0.4792273386756289,0.4792273386937424,0.047922733869374234
5.24,-4.4358801105055284e-14,-1.798038346657198e-11,0.4792273386756287,0.4792273386936087,0.047922733869360856
5.25,-4.4016544168779456e-14,-1.7846819034555174e-11,0.47922733867562856,0.47922733869347495,0.047922733869347485
5.26,-4.3674287232503634e-14,-1.771325460253837e-11,0.4792273386756284,0.4792273386933412,0.047922733869334114
5.2700000000000005,-4.3332030296227775e-14,-1.7579690170521552e-11,0.4792273386756282,0.4792273386932075,0.047922733869320736
5.28,-4.298977335995195e-14,-1.7446125738504745e-11,0.47922733867562806,0.47922733869307377,0.047922733869307364
5.29,-4.264751642367612e-14,-1.7312561306487938e-11,0.4792273386756279,0.47922733869294,0.04792273386929399
5.3,-4.230525948740029e-14,-1.7178996874471134e-11,0.4792273386756277,0.47922733869280626,0.047922733869280615
5.3100000000000005,-4.196300255112443e-14,-1.7045432442454316e-11,0.47922733867562756,0.47922733869267253,0.047922733869267244
5.32,-4.1620745614848604e-14,-1.691186801043751e-11,0.47922733867562733,0.4792273386925388,0.04792273386925387
5.33,-4.127848867857278e-14,-1.6778303578420705e-11,0.47922733867562717,0.4792273386924051,0.047922733869240494
5.34,-4.0936231742296955e-14,-1.6644739146403898e-11,0.479227338675627,0.47922733869227135,0.04792273386922712
5.3500000000000005,-4.0593974806021096e-14,-1.651117471438708e-11,0.47922733867562683,0.4792273386921376,0.04792273386921375
5.36,-4.025171786974527e-14,-1.6377610282370276e-11,0.47922733867562667,0.47922733869200385,0.047922733869200373
5.37,-3.9909460933469446e-14,-1.624404585035347e-11,0.4792273386756265,0.4792273386918701,0.047922733869187
5.38,-3.956720399719362e-14,-1.6110481418336665e-11,0.47922733867562634,0.4792273386917364,0.04792273386917363
5.39,-3.922494706091779e-14,-1.5976916986319858e-11,0.47922733867562617,0.47922733869160267,0.04792273386916025
5.4,-3.888269012464194e-14,-1.584335255430304e-11,0.479227338675626,0.47922733869146894,0.04792273386914688
5.41,-3.854043318836611e-14,-1.5709788122286236e-11,0.47922733867562584,0.4792273386913352,0.04792273386913351
5.42,-3.819817625209028e-14,-1.557622369026943e-11,0.47922733867562567,0.4792273386912015,0.04792273386912013
5.43,-3.785591931581445e-14,-1.5442659258252622e-11,0.4792273386756255,0.4792273386910677,0.04792273386910676
5.44,-3.75136623795386e-14,-1.5309094826235808e-11,0.4792273386756253,0.479227338690934,0.04792273386909339
5.45,-3.717140544326277e-14,-1.5175530394219e-11,0.4792273386756251,0.47922733869080025,0.04792273386908002
5.46,-3.682914850698694e-14,-1.5041965962202193e-11,0.47922733867562495,0.4792273386906665,0.04792273386906664
5.47,-3.648689157071111e-14,-1.490840153018539e-11,0.4792273386756248,0.4792273386905328,0.04792273386905327
5.48,-3.614463463443526e-14,-1.4774837098168572e-11,0.4792273386756246,0.4792273386903991,0.0479227338690399
5.49,-3.580237769815943e-14,-1.4641272666151765e-11,0.47922733867562445,0.4792273386902653,0.04792273386902652
5.5,-3.54601207618836e-14,-1.450770823413496e-11,0.4792273386756243,0.47922733869013157,0.04792273386901315
5.51,-3.511786382560778e-14,-1.4374143802118155e-11,0.4792273386756241,0.47922733868999784,0.04792273386899978
5.5200000000000005,-3.477560688933192e-14,-1.4240579370101336e-11,0.47922733867562395,0.4792273386898641,0.0479227338689864
5.53,-3.4433349953056094e-14,-1.4107014938084532e-11,0.4792273386756238,0.4792273386897304,0.04792273386897303
5.54,-3.4091093016780266e-14,-1.3973450506067726e-11,0.4792273386756236,0.47922733868959666,0.047922733868959656
5.55,-3.3748836080504444e-14,-1.383988607405092e-11,0.47922733867562345,0.47922733868946293,0.04792273386894628
5.5600000000000005,-3.3406579144228585e-14,-1.3706321642034102e-11,0.4792273386756232,0.47922733868932915,0.04792273386893291
5.57,-3.306432220795276e-14,-1.3572757210017298e-11,0.47922733867562306,0.4792273386891954,0.047922733868919536
5.58,-3.272206527167693e-14,-1.3439192778000492e-11,0.4792273386756229,0.4792273386890617,0.04792273386890616
5.59,-3.237980833540111e-14,-1.3305628345983686e-11,0.4792273386756227,0.479227338688928,0.047922733868892786
5.6000000000000005,-3.203755139912525e-14,-1.317206391396687e-11,0.47922733867562256,0.47922733868879425,0.047922733868879415
5.61,-3.1695294462849414e-14,-1.303849948195006e-11,0.4792273386756224,0.4792273386886605,0.04792273386886604
5.62,-3.135303752657359e-14,-1.2904935049933255e-11,0.4792273386756222,0.4792273386885268,0.047922733868852666
5.63,-3.1010780590297765e-14,-1.277137061791645e-11,0.47922733867562206,0.479227338688393,0.047922733868839294
5.64,-3.066852365402194e-14,-1.2637806185899645e-11,0.4792273386756219,0.4792273386882593,0.047922733868825916
5.65,-3.032626671774608e-14,-1.2504241753882826e-11,0.47922733867562173,0.47922733868812556,0.047922733868812545
5.66,-2.9984009781470256e-14,-1.2370677321866022e-11,0.47922733867562156,0.47922733868799183,0.047922733868799174
5.67,-2.964175284519443e-14,-1.2237112889849216e-11,0.4792273386756214,0.4792273386878581,0.047922733868785795
5.68,-2.92994959089186e-14,-1.210354845783241e-11,0.4792273386756212,0.4792273386877244,0.047922733868772424
5.69,-2.895723897264274e-14,-1.1969984025815593e-11,0.479227338675621,0.4792273386875906,0.04792273386875905
5.7,-2.861498203636692e-14,-1.1836419593798788e-11,0.47922733867562084,0.47922733868745687,0.047922733868745675
5.71,-2.8272725100091092e-14,-1.1702855161781982e-11,0.4792273386756207,0.47922733868732315,0.0479227338687323
5.72,-2.7930468163815264e-14,-1.1569290729765175e-11,0.4792273386756205,0.4792273386871894,0.04792273386871893
5.73,-2.7588211227539405e-14,-1.1435726297748357e-11,0.47922733867562034,0.4792273386870557,0.047922733868705554
5.74,-2.724595429126358e-14,-1.1302161865731552e-11,0.4792273386756202,0.47922733868692197,0.04792273386869218
5.75,-2.6903697354987752e-14,-1.1168597433714746e-11,0.47922733867562,0.47922733868678824,0.04792273386867881
5.76,-2.6561440418711928e-14,-1.103503300169794e-11,0.47922733867561984,0.47922733868665446,0.04792273386866543
5.7700000000000005,-2.6219183482436068e-14,-1.0901468569681123e-11,0.4792273386756197,0.47922733868652073,0.04792273386865206
5.78,-2.5876926546160244e-14,-1.0767904137664317e-11,0.4792273386756195,0.479227338686387,0.04792273386863869
5.79,-2.5534669609884416e-14,-1.0634339705647512e-11,0.47922733867561934,0.4792273386862533,0.04792273386862531
5.8,-2.5192412673608588e-14,-1.0500775273630706e-11,0.4792273386756192,0.47922733868611955,0.04792273386861194
5.8100000000000005,-2.4850155737332732e-14,-1.0367210841613887e-11,0.47922733867561895,0.4792273386859858,0.04792273386859857
5.82,-2.4507898801056904e-14,-1.0233646409597083e-11,0.4792273386756188,0.4792273386858521,0.04792273386858519
5.83,-2.416564186478108e-14,-1.0100081977580277e-11,0.4792273386756186,0.4792273386857183,0.04792273386857182
5.84,-2.382338492850525e-14,-9.966517545563472e-12,0.47922733867561845,0.4792273386855846,0.04792273386855845
5.8500000000000005,-2.3481127992229395e-14,-9.832953113546655e-12,0.4792273386756183,0.47922733868545087,0.04792273386854507
5.86,-2.3138871055953567e-14,-9.699388681529849e-12,0.4792273386756181,0.47922733868531714,0.0479227338685317
5.87,-2.2796614119677743e-14,-9.565824249513043e-12,0.47922733867561795,0.4792273386851834,0.04792273386851833
5.88,-2.2454357183401912e-14,-9.432259817496236e-12,0.4792273386756178,0.4792273386850497,0.04792273386850495
5.89,-2.2112100247126087e-14,-9.29869538547943e-12,0.4792273386756176,0.4792273386849159,0.04792273386849158
5.9,-2.1769843310850228e-14,-9.165130953462613e-12,0.47922733867561745,0.4792273386847822,0.04792273386847821
5.91,-2.1427586374574403e-14,-9.031566521445807e-12,0.4792273386756173,0.47922733868464845,0.04792273386846483
5.92,-2.1085329438298575e-14,-8.898002089429002e-12,0.4792273386756171,0.4792273386845147,0.04792273386845146
5.93,-2.074307250202275e-14,-8.764437657412197e-12,0.4792273386756169,0.479227338684381,0.04792273386843809
5.94,-2.0400815565746894e-14,-8.630873225395379e-12,0.47922733867561673,0.4792273386842473,0.04792273386842471
5.95,-2.0058558629471067e-14,-8.497308793378575e-12,0.47922733867561657,0.47922733868411355,0.04792273386841134
5.96,-1.971630169319524e-14,-8.363744361361767e-12,0.4792273386756164,0.47922733868397976,0.04792273386839797
5.97,-1.937404475691941e-14,-8.230179929344962e-12,0.47922733867561623,0.47922733868384604,0.04792273386838459
5.98,-1.9031787820643555e-14,-8.096615497328143e-12,0.47922733867561607,0.4792273386837123,0.04792273386837122
5.99,-1.8689530884367727e-14,-7.963051065311339e-12,0.4792273386756159,0.4792273386835786,0.047922733868357846
6.0,-1.8347273948091902e-14,-7.829486633294533e-12,0.47922733867561573,0.47922733868344486,0.04792273386834447
6.01,-1.8005017011816074e-14,-7.695922201277727e-12,0.47922733867561557,0.47922733868331113,0.0479227338683311
6.0200000000000005,-1.7662760075540218e-14,-7.56235776926091e-12,0.4792273386756154,0.4792273386831774,0.047922733868317725
6.03,-1.732050313926439e-14,-7.428793337244105e-12,0.47922733867561523,0.4792273386830436,0.04792273386830435
6.04,-1.6978246202988562e-14,-7.295228905227299e-12,0.47922733867561507,0.4792273386829099,0.047922733868290976
6.05,-1.6635989266712738e-14,-7.161664473210492e-12,0.47922733867561484,0.47922733868277617,0.047922733868277605
6.0600000000000005,-1.629373233043688e-14,-7.028100041193674e-12,0.4792273386756147,0.47922733868264245,0.047922733868264226
6.07,-1.5951475394161054e-14,-6.8945356091768695e-12,0.4792273386756145,0.4792273386825087,0.047922733868250855
6.08,-1.5609218457885226e-14,-6.760971177160064e-12,0.47922733867561434,0.479227338682375,0.047922733868237484
6.09,-1.5266961521609398e-14,-6.627406745143257e-12,0.4792273386756142,0.4792273386822412,0.047922733868224106
6.1000000000000005,-1.4924704585333542e-14,-6.49384231312644e-12,0.479227338675614,0.4792273386821075,0.047922733868210735
6.11,-1.4582447649057714e-14,-6.360277881109634e-12,0.47922733867561385,0.47922733868197376,0.04792273386819736
6.12,-1.424019071278189e-14,-6.226713449092829e-12,0.4792273386756137,0.47922733868184003,0.047922733868183985
6.13,-1.3897933776506062e-14,-6.093149017076023e-12,0.4792273386756135,0.4792273386817063,0.047922733868170614
6.140000000000001,-1.3555676840230205e-14,-5.959584585059206e-12,0.47922733867561335,0.4792273386815726,0.04792273386815724
6.15,-1.3213419903954378e-14,-5.8260201530424e-12,0.4792273386756132,0.47922733868143885,0.047922733868143864
6.16,-1.2871162967678551e-14,-5.692455721025594e-12,0.479227338675613,0.47922733868130507,0.04792273386813049
6.17,-1.2528906031402725e-14,-5.558891289008789e-12,0.4792273386756128,0.47922733868117134,0.04792273386811712
6.18,-1.2186649095126897e-14,-5.425326856991983e-12,0.4792273386756126,0.4792273386810376,0.047922733868103744
6.19,-1.184439215885104e-14,-5.291762424975165e-12,0.47922733867561246,0.4792273386809039,0.04792273386809037
6.2,-1.1502135222575213e-14,-5.158197992958359e-12,0.4792273386756123,0.47922733868077017,0.047922733868077
6.21,-1.1159878286299389e-14,-5.024633560941554e-12,0.4792273386756121,0.47922733868063644,0.04792273386806362
6.22,-1.081762135002356e-14,-4.891069128924749e-12,0.47922733867561196,0.4792273386805027,0.04792273386805025
6.23,-1.0475364413747703e-14,-4.75750469690793e-12,0.4792273386756118,0.47922733868036893,0.04792273386803688
6.24,-1.0133107477471877e-14,-4.623940264891125e-12,0.4792273386756116,0.4792273386802352,0.0479227338680235
6.25,-9.79085054119605e-15,-4.490375832874319e-12,0.47922733867561146,0.4792273386801015,0.04792273386801013
6.26,-9.448593604920223e-15,-4.3568114008575136e-12,0.4792273386756113,0.47922733867996775,0.04792273386799676
6.2700000000000005,-9.106336668644365e-15,-4.223246968840696e-12,0.4792273386756111,0.479227338679834,0.04792273386798338
6.28,-8.764079732368539e-15,-4.08968253682389e-12,0.47922733867561096,0.4792273386797003,0.04792273386797001
6.29,-8.421822796092712e-15,-3.956118104807084e-12,0.47922733867561074,0.4792273386795665,0.04792273386795664
6.3,-8.079565859816884e-15,-3.8225536727902785e-12,0.47922733867561057,0.4792273386794328,0.04792273386794326
6.3100000000000005,-7.737308923541028e-15,-3.6889892407734614e-12,0.4792273386756104,0.47922733867929906,0.04792273386792989
6.32,-7.3950519872652e-15,-3.5554248087566557e-12,0.47922733867561024,0.47922733867916534,0.04792273386791652
6.33,-7.052795050989374e-15,-3.42186037673985e-12,0.47922733867561007,0.4792273386790316,0.04792273386790314
6.34,-6.710538114713547e-15,-3.2882959447230442e-12,0.4792273386756099,0.4792273386788979,0.04792273386788977
6.3500000000000005,-6.368281178437691e-15,-3.1547315127062268e-12,0.47922733867560974,0.47922733867876416,0.0479227338678764
6.36,-6.026024242161864e-15,-3.0211670806894206e-12,0.47922733867560957,0.4792273386786304,0.04792273386786302
6.37,-5.683767305886037e-15,-2.887602648672615e-12,0.4792273386756094,0.47922733867849665,0.04792273386784965
6.38,-5.34151036961021e-15,-2.754038216655809e-12,0.47922733867560924,0.4792273386783629,0.04792273386783628
6.390000000000001,-4.999253433334354e-15,-2.620473784638992e-12,0.47922733867560907,0.4792273386782292,0.0479227338678229
6.4,-4.656996497058526e-15,-2.4869093526221864e-12,0.4792273386756089,0.47922733867809547,0.04792273386780953
6.41,-4.3147395607826996e-15,-2.3533449206053806e-12,0.4792273386756087,0.47922733867796175,0.047922733867796156
6.42,-3.972482624506873e-15,-2.219780488588575e-12,0.4792273386756085,0.479227338677828,0.04792273386778278
6.43,-3.6302256882310455e-15,-2.086216056571769e-12,0.47922733867560835,0.47922733867769424,0.04792273386776941
6.44,-3.2879687519551885e-15,-1.9526516245549517e-12,0.4792273386756082,0.4792273386775605,0.047922733867756036
6.45,-2.9457118156793622e-15,-1.819087192538146e-12,0.479227338675608,0.4792273386774268,0.04792273386774266
6.46,-2.6034548794035352e-15,-1.6855227605213402e-12,0.47922733867560785,0.47922733867729306,0.047922733867729286
6.47,-2.261197943127708e-15,-1.5519583285045345e-12,0.4792273386756077,0.47922733867715933,0.047922733867715915
6.48,-1.918941006851851e-15,-1.418393896487717e-12,0.4792273386756075,0.4792273386770256,0.04792273386770254
6.49,-1.7092860695313994e-15,-1.3358152678491298e-12,0.4792273386756074,0.4792273386769429,0.04792273386769427
6.5,-1.7041868016339857e-15,-1.331888810544798e-12,0.4792273386756074,0.47922733867693895,0.04792273386769388
6.51,-1.699087533736572e-15,-1.327962353240466e-12,0.4792273386756074,0.47922733867693507,0.04792273386769349
6.5200000000000005,-1.693988265839158e-15,-1.3240358959361337e-12,0.4792273386756074,0.4792273386769311,0.04792273386769309
6.53,-1.6888889979417443e-15,-1.320109438631802e-12,0.4792273386756074,0.4792273386769272,0.047922733867692704
6.54,-1.6837897300443306e-15,-1.31618298132747e-12,0.4792273386756074,0.47922733867692324,0.04792273386769231
6.55,-1.678690462146917e-15,-1.3122565240231382e-12,0.4792273386756074,0.47922733867691936,0.04792273386769191
6.5600000000000005,-1.6735911942495028e-15,-1.3083300667188059e-12,0.4792273386756074,0.4792273386769154,0.047922733867691525
6.57,-1.6684919263520891e-15,-1.304403609414474e-12,0.4792273386756074,0.4792273386769115,0.04792273386769113
6.58,-1.6633926584546754e-15,-1.300477152110142e-12,0.4792273386756074,0.47922733867690753,0.047922733867690734
6.59,-1.658293390557262e-15,-1.2965506948058102e-12,0.4792273386756074,0.4792273386769036,0.047922733867690345
6.6000000000000005,-1.6531941226598475e-15,-1.2926242375014779e-12,0.4792273386756074,0.4792273386768997,0.04792273386768995
6.61,-1.648094854762434e-15,-1.288697780197146e-12,0.4792273386756074,0.47922733867689576,0.04792273386768956
6.62,-1.6429955868650203e-15,-1.284771322892814e-12,0.4792273386756074,0.4792273386768918,0.047922733867689166
6.63,-1.6378963189676068e-15,-1.2808448655884824e-12,0.4792273386756074,0.4792273386768879,0.04792273386768877
6.640000000000001,-1.6327970510701927e-15,-1.27691840828415e-12,0.47922733867560735,0.479227338676884,0.04792273386768838
6.65,-1.6276977831727788e-15,-1.2729919509798182e-12,0.47922733867560735,0.47922733867688005,0.047922733867687986
6.66,-1.6225985152753652e-15,-1.2690654936754863e-12,0.47922733867560735,0.4792273386768761,0.04792273386768759
6.67,-1.6174992473779517e-15,-1.2651390363711544e-12,0.47922733867560735,0.47922733867687217,0.0479227338676872
6.68,-1.612399979480538e-15,-1.2612125790668225e-12,0.47922733867560735,0.47922733867686823,0.047922733867686806
6.69,-1.6073007115831237e-15,-1.2572861217624902e-12,0.47922733867560735,0.47922733867686435,0.04792273386768642
6.7,-1.60220144368571e-15,-1.2533596644581583e-12,0.47922733867560735,0.4792273386768604,0.04792273386768602
6.71,-1.5971021757882965e-15,-1.2494332071538264e-12,0.47922733867560735,0.47922733867685646,0.04792273386768563
6.72,-1.5920029078908828e-15,-1.2455067498494947e-12,0.47922733867560735,0.4792273386768525,0.04792273386768524
6.73,-1.5869036399934688e-15,-1.2415802925451624e-12,0.47922733867560735,0.47922733867684864,0.04792273386768484
6.74,-1.5818043720960549e-15,-1.2376538352408303e-12,0.47922733867560735,0.4792273386768447,0.047922733867684454
6.75,-1.5767051041986412e-15,-1.2337273779364986e-12,0.47922733867560735,0.47922733867684075,0.04792273386768406
6.76,-1.5716058363012277e-15,-1.2298009206321667e-12,0.47922733867560735,0.4792273386768368,0.04792273386768366
6.7700000000000005,-1.5665065684038136e-15,-1.2258744633278344e-12,0.47922733867560735,0.47922733867683287,0.047922733867683275
6.78,-1.5614073005063997e-15,-1.2219480060235025e-12,0.47922733867560735,0.479227338676829,0.04792273386768288
6.79,-1.556308032608986e-15,-1.2180215487191706e-12,0.47922733867560735,0.47922733867682504,0.047922733867682483
6.8,-1.5512087647115726e-15,-1.2140950914148387e-12,0.47922733867560735,0.4792273386768211,0.047922733867682095
6.8100000000000005,-1.5461094968141585e-15,-1.2101686341105066e-12,0.47922733867560735,0.47922733867681716,0.0479227338676817
6.82,-1.5410102289167448e-15,-1.2062421768061747e-12,0.47922733867560735,0.4792273386768133,0.04792273386768131
6.83,-1.535910961019331e-15,-1.2023157195018426e-12,0.47922733867560735,0.47922733867680933,0.047922733867680915
6.84,-1.5308116931219174e-15,-1.1983892621975107e-12,0.47922733867560735,0.4792273386768054,0.04792273386768052
6.8500000000000005,-1.5257124252245034e-15,-1.1944628048931786e-12,0.47922733867560735,0.47922733867680145,0.04792273386768013
6.86,-1.5206131573270897e-15,-1.1905363475888467e-12,0.4792273386756073,0.4792273386767975,0.047922733867679736
6.87,-1.5155138894296758e-15,-1.1866098902845148e-12,0.4792273386756073,0.4792273386767936,0.04792273386767934
6.88,-1.5104146215322623e-15,-1.1826834329801829e-12,0.4792273386756073,0.4792273386767897,0.04792273386767895
6.890000000000001,-1.5053153536348482e-15,-1.1787569756758506e-12,0.4792273386756073,0.47922733867678574,0.047922733867678556
6.9,-1.5002160857374345e-15,-1.1748305183715189e-12,0.4792273386756073,0.4792273386767818,0.04792273386767817
6.91,-1.495116817840021e-15,-1.170904061067187e-12,0.4792273386756073,0.4792273386767779,0.04792273386767777
6.92,-1.4900175499426072e-15,-1.1669776037628549e-12,0.4792273386756073,0.479227338676774,0.047922733867677376
6.93,-1.4849182820451935e-15,-1.163051146458523e-12,0.4792273386756073,0.47922733867677003,0.04792273386767699
6.94,-1.4798190141477794e-15,-1.1591246891541909e-12,0.4792273386756073,0.4792273386767661,0.04792273386767659
6.95,-1.4747197462503657e-15,-1.155198231849859e-12,0.4792273386756073,0.47922733867676215,0.0479227338676762
6.96,-1.469620478352952e-15,-1.1512717745455269e-12,0.4792273386756073,0.47922733867675826,0.04792273386767581
6.97,-1.4645212104555383e-15,-1.1473453172411952e-12,0.4792273386756073,0.4792273386767543,0.04792273386767541
6.98,-1.4594219425581243e-15,-1.1434188599368629e-12,0.4792273386756073,0.4792273386767504,0.047922733867675024
6.99,-1.4543226746607106e-15,-1.139492402632531e-12,0.4792273386756073,0.47922733867674644,0.04792273386767463
7.0,-1.4492234067632969e-15,-1.135565945328199e-12,0.4792273386756073,0.47922733867674255,0.04792273386767423
7.01,-1.4441241388658832e-15,-1.1316394880238672e-12,0.4792273386756073,0.4792273386767386,0.047922733867673845
7.0200000000000005,-1.4390248709684691e-15,-1.1277130307195349e-12,0.4792273386756073,0.47922733867673467,0.04792273386767345
7.03,-1.4339256030710554e-15,-1.1237865734152032e-12,0.4792273386756073,0.47922733867673073,0.047922733867673054
7.04,-1.428826335173642e-15,-1.1198601161108713e-12,0.4792273386756073,0.4792273386767268,0.047922733867672665
7.05,-1.423727067276228e-15,-1.1159336588065392e-12,0.4792273386756073,0.4792273386767229,0.04792273386767227
7.0600000000000005,-1.418627799378814e-15,-1.112007201502207e-12,0.4792273386756073,0.47922733867671896,0.04792273386767188
7.07,-1.4135285314814003e-15,-1.1080807441978752e-12,0.4792273386756073,0.479227338676715,0.047922733867671485
7.08,-1.4084292635839868e-15,-1.1041542868935433e-12,0.47922733867560724,0.4792273386767111,0.04792273386767109
7.09,-1.403329995686573e-15,-1.1002278295892114e-12,0.47922733867560724,0.47922733867670714,0.0479227338676707
7.1000000000000005,-1.3982307277891588e-15,-1.096301372284879e-12,0.47922733867560724,0.47922733867670325,0.047922733867670306
7.11,-1.3931314598917452e-15,-1.0923749149805472e-12,0.47922733867560724,0.4792273386766993,0.04792273386766991
7.12,-1.3880321919943317e-15,-1.0884484576762155e-12,0.47922733867560724,0.47922733867669537,0.04792273386766952
7.13,-1.382932924096918e-15,-1.0845220003718836e-12,0.47922733867560724,0.47922733867669143,0.047922733867669126
7.140000000000001,-1.3778336561995037e-15,-1.080595543067551e-12,0.47922733867560724,0.47922733867668754,0.04792273386766874
7.15,-1.37273438830209e-15,-1.0766690857632194e-12,0.47922733867560724,0.4792273386766836,0.04792273386766834
7.16,-1.3676351204046765e-15,-1.0727426284588875e-12,0.47922733867560724,0.47922733867667966,0.047922733867667947
7.17,-1.3625358525072629e-15,-1.0688161711545556e-12,0.47922733867560724,0.4792273386766757,0.04792273386766756
7.18,-1.357436584609849e-15,-1.0648897138502235e-12,0.47922733867560724,0.4792273386766718,0.04792273386766716
7.19,-1.3523373167124349e-15,-1.0609632565458914e-12,0.47922733867560724,0.4792273386766679,0.04792273386766677
7.2,-1.3472380488150214e-15,-1.0570367992415595e-12,0.47922733867560724,0.47922733867666395,0.04792273386766638
7.21,-1.3421387809176077e-15,-1.0531103419372276e-12,0.47922733867560724,0.47922733867666,0.04792273386766598
7.22,-1.337039513020194e-15,-1.0491838846328959e-12,0.47922733867560724,0.47922733867665607,0.047922733867665594
7.23,-1.3319402451227798e-15,-1.0452574273285634e-12,0.47922733867560724,0.4792273386766522,0.0479227338676652
7.24,-1.3268409772253663e-15,-1.0413309700242315e-12,0.47922733867560724,0.47922733867664824,0.0479227338676648
7.25,-1.3217417093279526e-15,-1.0374045127198998e-12,0.47922733867560724,0.4792273386766443,0.047922733867664415
7.26,-1.3166424414305389e-15,-1.0334780554155679e-12,0.47922733867560724,0.47922733867664036,0.04792273386766402
7.2700000000000005,-1.3115431735331246e-15,-1.0295515981112356e-12,0.47922733867560724,0.4792273386766364,0.047922733867663624
7.28,-1.306443905635711e-15,-1.0256251408069037e-12,0.47922733867560724,0.47922733867663253,0.047922733867663235
7.29,-1.3013446377382974e-15,-1.0216986835025718e-12,0.4792273386756072,0.4792273386766286,0.04792273386766284
7.3,-1.2962453698408838e-15,-1.0177722261982399e-12,0.4792273386756072,0.47922733867662465,0.04792273386766245
7.3100000000000005,-1.2911461019434697e-15,-1.0138457688939078e-12,0.4792273386756072,0.4792273386766207,0.047922733867662055
7.32,-1.2860468340460558e-15,-1.0099193115895757e-12,0.4792273386756072,0.4792273386766168,0.04792273386766166
7.33,-1.2809475661486423e-15,-1.0059928542852438e-12,0.4792273386756072,0.4792273386766129,0.04792273386766127
7.34,-1.2758482982512286e-15,-1.002066396980912e-12,0.4792273386756072,0.47922733867660894,0.047922733867660876
7.3500000000000005,-1.2707490303538145e-15,-9.981399396765798e-13,0.4792273386756072,0.479227338676605,0.04792273386766048
7.36,-1.2656497624564007e-15,-9.942134823722477e-13,0.4792273386756072,0.47922733867660106,0.04792273386766009
7.37,-1.2605504945589872e-15,-9.90287025067916e-13,0.4792273386756072,0.47922733867659717,0.047922733867659696
7.38,-1.2554512266615735e-15,-9.86360567763584e-13,0.4792273386756072,0.47922733867659323,0.04792273386765931
7.390000000000001,-1.2503519587641594e-15,-9.824341104592518e-13,0.4792273386756072,0.4792273386765893,0.04792273386765891
7.4,-1.245252690866746e-15,-9.7850765315492e-13,0.4792273386756072,0.47922733867658535,0.04792273386765852
7.41,-1.240153422969332e-15,-9.74581195850588e-13,0.4792273386756072,0.47922733867658146,0.04792273386765813
7.42,-1.2350541550719183e-15,-9.70654738546256e-13,0.4792273386756072,0.4792273386765775,0.04792273386765773
7.43,-1.2299548871745049e-15,-9.667282812419242e-13,0.4792273386756072,0.4792273386765736,0.047922733867657344
7.44,-1.2248556192770908e-15,-9.62801823937592e-13,0.4792273386756072,0.47922733867656964,0.04792273386765695
7.45,-1.2197563513796769e-15,-9.5887536663326e-13,0.4792273386756072,0.4792273386765657,0.04792273386765655
7.46,-1.2146570834822632e-15,-9.549489093289283e-13,0.4792273386756072,0.4792273386765618,0.047922733867656164
7.47,-1.2095578155848495e-15,-9.510224520245964e-13,0.4792273386756072,0.47922733867655787,0.04792273386765577
7.48,-1.2044585476874354e-15,-9.47095994720264e-13,0.4792273386756072,0.4792273386765539,0.04792273386765537
7.49,-1.1993592797900218e-15,-9.431695374159322e-13,0.4792273386756072,0.47922733867655,0.047922733867654985
7.5,-1.194260011892608e-15,-9.392430801116003e-13,0.4792273386756072,0.4792273386765461,0.04792273386765459
7.51,-1.1891607439951944e-15,-9.353166228072684e-13,0.47922733867560713,0.47922733867654216,0.0479227338676542
7.5200000000000005,-1.1840614760977803e-15,-9.31390165502936e-13,0.47922733867560713,0.4792273386765382,0.047922733867653805
7.53,-1.1789622082003668e-15,-9.274637081986044e-13,0.47922733867560713,0.4792273386765343,0.04792273386765341
7.54,-1.173862940302953e-15,-9.235372508942723e-13,0.47922733867560713,0.47922733867653033,0.04792273386765302
