t,h1,h2,c1,c2
6.94,0.7082063733910263,0.5247482959455283,0.5018254702404303,0.47220376121299507
6.95,0.7067703339891465,0.525806088103549,0.5112818241571572,0.46880742362749617
6.96,0.7053061754921266,0.5268665265707511,0.5209049419991195,0.4654285761734962
6.97,0.703813923216917,0.5279295648956457,0.5306897769437252,0.46206717149817444
6.98,0.7022936363169191,0.5289951572538876,0.5406307880135143,0.4587231613423886
6.99,0.7007454084282474,0.5300632584447657,0.5507219559358331,0.4553964966696599
7.0,0.6991693682649908,0.5311338238872673,0.5609567995622359,0.45208712779600446
7.01,0.697565679949645,0.5322068096166402,0.5713283889804157,0.4487950045136541
7.0200000000000005,0.6959345432712588,0.5332821722787372,0.5818293765105353,0.44552007622195333
7.03,0.6942761937248924,0.5343598691247947,0.5924520229683943,0.44226229205213763
7.04,0.6925909024999022,0.535439858005612,0.6031882251348157,0.43902160099361465
7.05,0.6908789768197626,0.5365220973646073,0.6140295404077959,0.43579795203374166
7.0600000000000005,0.6891407591060112,0.5376065462314157,0.6249672249207181,0.4325912942649544
7.07,0.6873766266584644,0.5386931642142729,0.6359922653505283,0.4294015770092282
7.08,0.6855869911123263,0.5397819114920852,0.6470954138279233,0.42622874993874865
7.09,0.6837722977052073,0.5408727488063253,0.6582672268774823,0.42307276319501413
7.1000000000000005,0.6819330244998372,0.5419656374516202,0.669498096106536,0.4199335675005779
7.11,0.6800696814355971,0.5430605392664133,0.6807782843300139,0.41681111427130907
7.12,0.6781828093122438,0.5441574166229308,0.6920979636118199,0.41370535572859296
7.13,0.6762729787064155,0.5452562324165576,0.703447255823011,0.41061624501200067
7.140000000000001,0.6743407887075553,0.5463569500550354,0.7148162578889785,0.40754373627675494
7.15,0.6723868656643137,0.5474595334469208,0.726195076632996,0.4044877847987196
7.16,0.6704118617632582,0.5485639469893945,0.7375738655805499,0.40144834707548527
7.17,0.6684164535509844,0.5496701555555658,0.7489428600597443,0.39842538092495455
7.18,0.6664013405959639,0.5507781244817459,0.760292396699495,0.3954188455792218
7.19,0.6643672439499437,0.5518878195537874,0.7716129435157428,0.39242870177843386
7.2,0.6623149044743929,0.5529992069930658,0.7828951306901496,0.3894549118597563
7.21,0.6602450812465501,0.5541122534419693,0.7941297753257992,0.38649743984541063
7.22,0.6581585501077062,0.5552269259488992,0.8053078980171323,0.3835562515305791
7.23,0.6560561020242203,0.5563431919528041,0.8164207448846026,0.38063131456686206
7.24,0.6539385413369397,0.5574610192668881,0.8274598088053728,0.37772259854117796
7.25,0.6518066842010005,0.5585803760621624,0.838416844987727,0.37483007505611166
7.26,0.64966135708971,0.5597012308505813,0.8492838837121103,0.3719537178092668
7.2700000000000005,0.6475033951939416,0.5608235524674348,0.8600532438034955,0.3690935026682718
7.28,0.6453336407334672,0.5619473100533526,0.8707175432654682,0.36624940773924197
7.29,0.6431529415132408,0.5630724730357733,0.8812697083718177,0.3634214134405123
7.3,0.640962149481826,0.5641990111099182,0.8917029811473445,0.36060950257322905
7.3100000000000005,0.6387621192590047,0.5653268942192688,0.9020109251303063,0.3578136603874335
7.32,0.636553706636695,0.5664560925354871,0.9121874269907407,0.35503387464259134
7.33,0.6343377672840365,0.5675865764378965,0.9222267010366362,0.35227013567297655
7.34,0.6321151554422756,0.56871831649242,0.9321232908868129,0.3495224364481711
7.3500000000000005,0.6298867226478254,0.5698512834300127,0.9418720690704948,0.3467907726299892
7.36,0.6276533164779182,0.570985448124711,0.9514682324110209,0.34407514262409145
7.37,0.6254157794315542,0.5721207815709498,0.9609073027275838,0.3413755476351526
7.38,0.6231749478216427,0.5732572548604841,0.9701851234748781,0.33869199171597214
7.390000000000001,0.6209316507256598,0.5743948391588148,0.9792978552204381,0.3360244818135106
7.4,0.6186867089945184,0.5755335056812366,0.9882419675251294,0.3333730278102906
7.41,0.6164409343242374,0.5766732256682986,0.9970142330208421,0.33073764256403915
7.42,0.6141951284001409,0.5778139703606417,1.0056117261820026,0.32811834194678874
7.43,0.6119500820656076,0.5789557109735564,1.0140318123092191,0.3255151448748526
7.44,0.6097065745454178,0.5800984186709891,1.022272137383256,0.32292807333551926
7.45,0.6074653727797008,0.5812420645391579,1.030330623723751,0.3203571524133243
7.46,0.6052272307784781,0.5823866195597277,1.0382054605971385,0.3178024103088804
7.47,0.6029928889965775,0.5835320545824837,1.0458950942959848,0.3152638783520748
7.48,0.6007630738153751,0.5846783402976861,1.053398219794733,0.31274159101221255
7.49,0.5985384970654866,0.585825447207986,1.0607137714231674,0.3102355859023821
7.5,0.5963198555766812,0.5869733456000429,1.0678409134392863,0.3077459037772839
7.51,0.5941078307921999,0.5881220055157833,1.0747790305950193,0.30527258852573064
7.5200000000000005,0.5919030884324541,0.5892713967233072,1.0815277186543757,0.3028156871572587
7.53,0.5897062781960979,0.5904214886876136,1.088086774888604,0.3003752497817254
7.54,0.5875180335096851,0.5915722505409967,1.094456188670888,0.29795132958254794
7.55,0.5853389713241494,0.5927236510531049,1.1006361322488962,0.2955439827833543
7.5600000000000005,0.5831696919322535,0.5938756586012877,1.1066269513395202,0.2931532686059299
7.57,0.581010778834876,0.5950282411405595,1.1124291559208412,0.29077924922171305
7.58,0.5788627986751301,0.5961813661727224,1.118043411441098,0.2884219896983966
7.59,0.5767263011444644,0.5973350007169385,1.123470530045845,0.2860815579325926
7.6000000000000005,0.5746018189377554,0.5984891112799154,1.1287114619996157,0.28375802457605676
7.61,0.5724898678239405,0.5996436638241281,1.1337672868646165,0.2814514629628988
7.62,0.5703909466238554,0.6007986237391197,1.1386392057734196,0.2791619490150275
7.63,0.5683055372296938,0.6019539558126188,1.1433285339015289,0.27688956114052016
7.640000000000001,0.5662341047886431,0.603109624198331,1.1478366917715705,0.274634380138463
7.65,0.5641770977499542,0.6042655923883038,1.1521651983505097,0.27239648907861114
7.66,0.5621349479432892,0.6054218231854823,1.1563156642727117,0.2701759731736881
7.67,0.5601080708349075,0.6065782786719288,1.1602897841054016,0.2679729196558518
7.68,0.5580968656409285,0.6077349201826533,1.1640893300281667,0.2657874176324764
7.69,0.5561017154571947,0.6088917082802279,1.1677161456917815,0.26361955793434133
7.7,0.5541229875634586,0.6100486027241736,1.1711721396127621,0.2614694329615106
7.71,0.5521610335922725,0.6112055624468236,1.1744592794461979,0.2593371365164621
7.72,0.5502161896997753,0.6123625455306794,1.1775795864697896,0.25722276363069596
7.73,0.548288776902796,0.6135195091797283,1.1805351300350926,0.2551264103800018
7.74,0.546379101239512,0.6146764097007986,1.183328022428801,0.25304817370339094
7.75,0.5444874539403214,0.6158332024861417,1.185960413919455,0.25098815121691326
7.76,0.5426141119693219,0.6169898419774437,1.1884344883133942,0.24894644097686858
7.7700000000000005,0.54075933823932,0.6181462816490929,1.1907524585193827,0.24692314127566448
7.78,0.5389233819362664,0.6193024739870415,1.1929165624366835,0.24491835041819518
7.79,0.5371064788639816,0.6204583704681103,1.1949290591010806,0.24293216648946847
7.8,0.5353088510163833,0.6216139215870804,1.196792223716192,0.24096468725786105
7.8100000000000005,0.5335307071190721,0.6227690768274907,1.1985083445959268,0.23901600989616886
7.82,0.5317722436987773,0.6239237846025195,1.2000797212511327,0.2370862306010145
7.83,0.5300336450165523,0.6250779922653922,1.2015086607296632,0.23517544441424998
7.84,0.5283150834248626,0.6262316460960881,1.202797474920026,0.23328374496168774
7.8500000000000005,0.5266167196749006,0.6273846912934231,1.2039484778332048,0.23141122420792953
7.86,0.5249387021017667,0.6285370720500852,1.2049639781637658,0.22955797263829758
7.87,0.5232811680393604,0.6296887314681451,1.2058462818173854,0.22772407858320978
7.88,0.521644244288757,0.6308396115448137,1.2065976904871853,0.22590962790234964
7.890000000000001,0.5200280471745571,0.6319896531897836,1.2072204986209145,0.2241147038237741
7.9,0.5184326828853678,0.6331387962237909,1.2077169918293948,0.2223393866711473
7.91,0.5168582476557007,0.6342869793930408,1.2080894441635592,0.2205837537176942
7.92,0.5153048272755049,0.6354341404448489,1.208340110028943,0.2188478795794221
7.930000000000001,0.5137724985193945,0.6365802160356955,1.208471232083882,0.21713183506630154
7.94,0.5122613291912778,0.6377251417633641,1.2084850379097494,0.21543568714460543
7.95,0.5107713783413197,0.6388688521857346,1.2083837382749745,0.2137594987602562
7.96,0.509302696575206,0.640011280833293,1.208169526333713,0.2121033285874499
7.97,0.5078553261144346,0.6411523602461633,1.207844573836845,0.2104672311393404
7.98,0.5064293007583354,0.6422920220219508,1.2074110262662512,0.20885125702171667
7.99,0.5050246468943729,0.643430196770072,1.2068710114310568,0.2072554516630008
8.0,0.5036413834855437,0.6445668141610257,1.206226635262467,0.20567985553132326
8.01,0.5022795223304178,0.6457018029527248,1.2054799812351968,0.20412450395541898
8.02,0.5009390683343781,0.6468350910176618,1.2046331100979775,0.20258942692973436
8.03,0.49962001949671514,0.6479666053854259,1.2036880544604625,0.2010746495898151
8.040000000000001,0.49832236723503176,0.6490962722712617,1.2026468198811422,0.1995801918886228
8.05,0.4970460968936033,0.6502240170978971,1.2015113895828105,0.19810606783636472
8.06,0.49579118783509685,0.651349764538978,1.200283721541718,0.19665228572387627
8.07,0.49455761367659745,0.6524734385576417,1.1989657484613023,0.19521884800326825
8.08,0.4933453425118022,0.6535949624458669,1.197559377556997,0.19380575121215463
8.09,0.4921543369415795,0.6547142588407894,1.196066484878219,0.19241298658049463
8.1,0.4909845544677836,0.6558312497922775,1.1944889206263258,0.1910405393257566
8.11,0.4898359477255445,0.6569458568115062,1.192828509902861,0.18968838852247957
8.120000000000001,0.4887084646409629,0.6580580009121698,1.1910870514665468,0.18835650723380234
8.13,0.4876020486303717,0.659167602659883,1.1892663179445198,0.18704486248747573
8.14,0.4865166387804334,0.6602745822105575,1.1873680552448658,0.18575341533911713
8.15,0.48545216996350965,0.6613788592966394,1.1853939783925622,0.18448212126385538
8.16,0.484408573117271,0.6624803533677937,1.1833457777477459,0.18323092966461885
8.17,0.4833857753970279,0.663578983623016,1.1812251178341167,0.18199978403983313
8.18,0.48238370033788597,0.664674669057873,1.1790336371358183,0.18078862208495902
8.19,0.4814022680198572,0.6657673285206696,1.1767729484440628,0.17959737576421972
8.2,0.48044139522892715,0.6668568807262057,1.174444637721266,0.17842597141177782
8.21,0.4795009956134367,0.6679432442531715,1.1720502623931506,0.1772743298526198
8.22,0.47858097983076064,0.6690263377286043,1.1695913561776397,0.17614236646708498
8.23,0.47768125569332065,0.670106079832937,1.1670694276437468,0.17502999133606875
8.24,0.4768017283082883,0.6711823893545894,1.1644859605015503,0.17393710938129184
8.25,0.475942300212163,0.6722551852479413,1.16184241401157,0.17286362051754603
8.26,0.47510287154076414,0.6733243865972761,1.1591402213365132,0.17180941957880605
8.27,0.47428334014561324,0.6743899126956473,1.156380790438793,0.17077439654384768
8.28,0.4734836016780697,0.6754516831885206,1.1535655064190453,0.1697584369352243
8.290000000000001,0.47270354972825684,0.6765096180779115,1.1506957307951482,0.16876142187771057
8.3,0.471943075937793,0.6775636377770982,1.1477728019093827,0.1677832282943808
8.31,0.4712020701118038,0.6786136631594095,1.1447980352590488,0.16682372908544704
8.32,0.47048042040354376,0.6796596154875623,1.1417727219608456,0.16588279277801316
8.33,0.46977801334314595,0.6807014165772908,1.1386981309256332,0.16496028424163295
8.34,0.4690947339261537,0.6817389888613838,1.1355755094800195,0.16405606496431752
8.35,0.46843046572668195,0.6827722554085528,1.1324060832927303,0.16316999313436517
8.36,0.4677850909870007,0.6838011399717684,1.1291910567824097,0.1623019238645297
8.370000000000001,0.46715849072028076,0.6848255670156952,1.1259316132794335,0.16145170929699265
8.38,0.4665505448825933,0.6858454616571374,1.1226289141125678,0.16061919818146445
8.39,0.4659611323334203,0.6868607498492596,1.119284100770627,0.1598042369669134
8.4,0.4653901309416637,0.6878713583889894,1.1158982948618599,0.1590066698122571
8.41,0.46483741766957487,0.6888772149450388,1.1124725983483288,0.15822633873400532
8.42,0.46430286864277903,0.6898782480969127,1.1090080939344364,0.15746308383144367
8.43,0.4637863592576013,0.6908743873371525,1.105505845060237,0.1567167432325771
8.44,0.4632877643017524,0.6918655630577254,1.1019668957329574,0.15598715292591056
8.45,0.4628069578964482,0.6928517066881436,1.0983922720680166,0.15527414780138005
8.46,0.4623438136047909,0.6938327506842145,1.0947829821774584,0.15457756152287397
8.47,0.4618982044912392,0.6948086285553063,1.0911400165037346,0.15389722671593822
8.48,0.4614700031754596,0.6957792748923665,1.0874643481770927,0.15323297517228626
8.49,0.461059081970254,0.696744625346263,1.0837569328021486,0.15258463753908447
8.5,0.46066531290045676,0.697704616668986,1.080018709003109,0.15195204369262927
8.51,0.4602885676683747,0.6986591867813751,1.076250599298408,0.15133502340910984
8.52,0.45992871774815797,0.6996082747663215,1.0724535101109385,0.15073340625523068
8.53,0.45958563442769873,0.7005518208879509,1.0686283321012606,0.1501470217701075
8.540000000000001,0.45925918884742406,0.7014897666094371,1.0647759405006554,0.1495756996468663
8.55,0.4589492520566007,0.7024220546018388,1.0608971953394497,0.14901926981214814
8.56,0.45865569523798466,0.703348628688337,1.0569929408055345,0.1484775616588103
8.57,0.4583783895095555,0.704269433941928,1.0530640067321284,0.1479504053510626
8.58,0.45811720598783917,0.7051844166841273,1.0491112087427794,0.14743763182242708
8.59,0.4578720158537394,0.706093524480231,1.0451353483677366,0.1469390727456791
8.6,0.4576426903820071,0.7069967061454716,1.0411372133288521,0.14645456066668794
8.61,0.45742910096818,0.7078939117495927,1.0371175778214095,0.14598392913511696
8.620000000000001,0.45723111921607934,0.7087850926276509,1.0330772026302502,0.14552701266064064
8.63,0.45704861704130484,0.7096702013915298,1.0290168351950668,0.1450836466157016
8.64,0.4568814665020106,0.7105491919064164,1.0249372103691097,0.14465366786894385
8.65,0.45672953990193565,0.7114220192997189,1.0208390504664848,0.1442369146692069
8.66,0.45659270981555866,0.7122886399590715,1.0167230655006012,0.14383322673101392
8.67,0.4564708491073264,0.7131490115283372,1.0125899534282996,0.14344244532614445
8.68,0.4563638309508539,0.7140030929027432,1.0084404003866105,0.14306441336867365
8.69,0.4562715289696249,0.7148508442623214,1.0042750807364604,0.14269897536507878
8.700000000000001,0.45619381716378904,0.7156922270355477,1.0000946574257825,0.1423459775837813
8.71,0.45613056987073086,0.7165272038730108,0.9958997822936158,0.14200526818244463
8.72,0.45608166182761417,0.7173557386530908,0.9916910962109788,0.14167669722096746
8.73,0.45604696818474927,0.7181777964709304,0.9874692292894728,0.141360116719872
8.74,0.4560263645172979,0.7189933436260142,0.9832348010850067,0.14105538071388632
8.75,0.45601972685629116,0.719802347621919,0.9789884207923375,0.14076234532048357
8.76,0.45602693180559917,0.7206047772213311,0.9747306874167162,0.14048086888615985
8.77,0.4560478563968122,0.721400602331257,0.9704621899942236,0.1402108118825517
8.78,0.4560823781373471,0.7221897940128738,0.966183507767149,0.13995203698135789
8.790000000000001,0.4561303750325588,0.7229723244742495,0.9618952103595003,0.13970440910153195
8.8,0.4561917255931221,0.7237481670532215,0.9575978579503328,0.13946779543935844
8.81,0.45626630884109765,0.7245172961991074,0.9532920014421249,0.13924206549405047
8.82,0.45635400437058005,0.7252796875025587,0.9489781826612416,0.13902709122073204
8.83,0.4564546923738361,0.7260353176949643,0.9446569345314627,0.13882274710063677
8.84,0.45656825353909847,0.7267841645346192,0.9403287811584317,0.13862890990716717
8.85,0.4566945691073539,0.7275262068331516,0.9359942380153397,0.13844545884564755
8.86,0.4568335208770019,0.7282614244359533,0.9316538120900091,0.13827227556872812
8.870000000000001,0.4569849912069561,0.7289897982012292,0.9273080020268727,0.13810924418674184
8.88,0.45714886302245944,0.7297113099818652,0.9229572982699734,0.1379562512878411
8.89,0.45732501989600705,0.7304259426823849,0.9186021833187835,0.13781318623086952
8.9,0.4575133459723459,0.7311336801603657,0.9142431317400428,0.1376799408718036
8.91,0.4577137259608221,0.7318345071951955,0.9098806102804335,0.1375564095347417
8.92,0.4579260451581556,0.7325284094873141,0.9055150780230772,0.13744248909333812
8.93,0.4581501894493145,0.7332153736357044,0.9011469865070331,0.13733807897261247
8.94,0.4583860453076124,0.7338953871147175,0.8967767798424248,0.13724308114786105
8.950000000000001,0.4586334998189073,0.7345684382768934,0.892404894878534,0.13715740025124915
8.96,0.45889244074536534,0.7352345163983487,0.8880317614605111,0.13708094385481578
8.97,0.4591627563961803,0.7358936115174612,0.8836578022385417,0.1370136218959937
8.98,0.4594443356725006,0.7365457144604077,0.8792834328759757,0.13695534687800065
8.99,0.45973706807210607,0.7371908168237351,0.8749090621620946,0.13690603389188075
9.0,0.46004084368715153,0.7378289109496701,0.8705350921063164,0.13686560060828407
9.01,0.4603555532012514,0.7384599899008908,0.8661619180282999,0.1368339672668727
9.02,0.46068108788590484,0.7390840474347597,0.8617899286439463,0.1368110566633529
9.03,0.4610173396189428,0.7397010780016681,0.8574195062078005,0.13679679424076838
9.040000000000001,0.46136420104621734,0.7403110768992415,0.8530510270352054,0.13679110885500095
9.05,0.46172156533959496,0.7409140399879667,0.8486848609452609,0.13679393164294357
9.06,0.46208932624184085,0.7415099637188016,0.844321371466709,0.13680519624026458
9.07,0.4624673780933868,0.7420988451412762,0.8399609159931608,0.13682483891472433
9.08,0.4628556158293148,0.7426806818793982,0.8356038458565251,0.13685279856017937
9.09,0.4632539349759159,0.7432554721072752,0.8312505063969609,0.13688901668930983
9.1,0.46366223164682235,0.7438232145244517,0.8269012370293484,0.13693343742506955
9.11,0.4640804025430424,0.7443839083350049,0.8225563713235045,0.13698600751518206
9.120000000000001,0.464508345056835,0.744937553323779,0.8182162374958177,0.13704667693134348
9.13,0.4649459571539672,0.7454841497256579,0.8138811580172292,0.13711539822402946
9.14,0.4653931373548044,0.7460236981872999,0.8095514496127019,0.13719212643386777
9.15,0.4658497847650427,0.7465561997753669,0.8052274234564519,0.1372768192831196
9.16,0.4663157990721749,0.7470816559528514,0.8009093852290371,0.13736943717569777
9.17,0.46679108054168217,0.7476000685552577,0.7965976351715662,0.13746994319675543
9.18,0.46727553001295025,0.7481114397666409,0.792292468137031,0.13757830311184563
9.19,0.46776904889503895,0.7486157720956051,0.7879941736393448,0.13769448536640616
9.200000000000001,0.4682715392369484,0.749113068412767,0.7837030362432368,0.13781846152697383
9.21,0.46878290368493175,0.7496033318952334,0.7794193354332741,0.13795020605565078
9.22,0.4693030454127732,0.7500865659488892,0.7751433453569807,0.13808969592590034
9.23,0.4698318681632977,0.7505627742224131,0.7708753350776918,0.1382369108972989
9.24,0.4703692762450671,0.7510319605844537,0.7666155686197755,0.13839183352648116
9.25,0.4709151745289292,0.7514941291007661,0.7623643050115668,0.13855444917841417
9.26,0.4714694684444206,0.7519492840113113,0.7581217983260097,0.13872474603799978
9.27,0.4720320639760224,0.7523974297073167,0.7538882977190116,0.13890271512200583
9.28,0.47260286769230603,0.7528385707228654,0.7496640476683596,0.1390883505348817
9.290000000000001,0.4731817867611982,0.7532727117203915,0.7454492881260157,0.13928164962365064
9.3,0.47376872886524146,0.7536998574321049,0.7412442540549767,0.13948261239694865
9.31,0.4743636022378261,0.7541200126547856,0.7370491757075256,0.139691241837307
9.32,0.4749663156612867,0.7545331822277863,0.7328642786679505,0.13990754393370897
9.33,0.47557677846402635,0.7549393710106348,0.7286897838878911,0.14013152770837808
9.34,0.4761949005175815,0.7553385838606353,0.7245259077199404,0.14036320524454765
9.35,0.47682059223362955,0.7557308256104716,0.7203728619495002,0.14060259171521125
9.36,0.4774537645739337,0.7561161010430673,0.7162308539315112,0.14084970555311188
9.370000000000001,0.47809432908128946,0.7564944148620023,0.7121000868982181,0.14110456884899972
9.38,0.4787421978100084,0.7568657716831207,0.7079807594414452,0.1413672066672594
9.39,0.4793972833477314,0.7572301760068522,0.7038730657428838,0.1416376473488101
9.4,0.4800594988165638,0.757587632194885,0.6997771956334758,0.1419159225924565
9.41,0.48072875787093927,0.7579381444475187,0.6956933346246823,0.1422020675025366
9.42,0.48140497469548693,0.7582817167810041,0.6916216639385107,0.14249612063821637
9.43,0.482088064002902,0.758618353004871,0.6875623605363035,0.142798124064431
9.44,0.48277794103400923,0.7589480566961158,0.6835155971715275,0.14310812344740176
9.450000000000001,0.4834745215905935,0.7592708311265672,0.6794815428190562,0.1434261687942002
9.46,0.48417772198103565,0.7595866793148199,0.6754603620978995,0.14375231348424564
9.47,0.4848874590373909,0.7598956039760916,0.671452215516312,0.1440866147031665
9.48,0.48560365011526546,0.7601976074966472,0.667457259517309,0.14442913354096695
9.49,0.4863262130925236,0.7604926919098886,0.663475646509415,0.14477993506883735
9.5,0.4870550663680144,0.7607808588724073,0.6595075248963578,0.1451390884179304
9.51,0.487790128860323,0.7610621096399958,0.6555530391057663,0.14550666686019623
9.52,0.48853132000712074,0.7613364450405194,0.6516123296288154,0.14588274792187358
9.53,0.4892785597780965,0.7616038653732188,0.6476855333419042,0.14626741422511108
9.540000000000001,0.4900317686587105,0.7618643704664868,0.6437727832173584,0.14666075276651333
9.55,0.4907908676476329,0.7621179596615534,0.6398742083182409,0.14706285492903387
9.56,0.49155577826061125,0.7623646317614751,0.6359899339256593,0.14747381683821115
9.57,0.4923264225299035,0.7626043850043822,0.6321200815717348,0.1478937394806795
9.58,0.4931027230038056,0.762837217036442,0.6282647690726989,0.1483227288273094
9.59,0.49388460274627827,0.7630631248845243,0.6244241105622056,0.14876089596114042
9.6,0.4946719853366792,0.7632821049285535,0.6205982165249394,0.1492083572102693
9.61,0.4954647948696068,0.7634941528735367,0.6167871938306023,0.14966523428585674
9.620000000000001,0.4962629559529526,0.7636992636907682,0.6129911458116519,0.15013165471215167
9.63,0.4970663937028069,0.7638974315064732,0.6092101724157358,0.150607752753084
9.64,0.49787503375385034,0.7640886497352523,0.6054443700105362,0.1510936680381879
9.65,0.4986888022558185,0.7642729109886308,0.6016938315081984,0.1515895463062776
9.66,0.49950762587326264,0.7644502070335638,0.5979586464190312,0.15209553968140022
9.67,0.5003314317859753,0.7646205287587997,0.5942389008943346,0.1526118068771144
9.68,0.5011601476895532,0.7647838661405447,0.5905346777705721,0.15313851340962706
9.69,0.5019937017961014,0.7649402082074044,0.5868460566149826,0.15367583182004502
9.700000000000001,0.5028320228350853,0.7650895430045778,0.5831731137727277,0.15422394190599914
9.71,0.5036750400543147,0.7652318575572575,0.5795159224155154,0.15478303096307838
9.72,0.5045226831818417,0.7653671377887518,0.5758745522783935,0.15535329439090617
9.73,0.5053748824451669,0.7654953685025612,0.5722490698549434,0.15593493579279288
9.74,0.5062315686109797,0.7656165333866961,0.5686395387570826,0.15652816690171292
9.75,0.507092672959477,0.7657306149427755,0.5650460195528167,0.15713320810988024
9.76,0.5079581272846901,0.7658375944435124,0.5614685698124605,0.15775028877576322
9.77,0.5088278638948713,0.7659374518891408,0.5579072441560569,0.15837964754341333
9.78,0.5097018156129394,0.7660301659627579,0.5543620943020551,0.1590215326744069
9.790000000000001,0.5105799157769856,0.7661157139845485,0.5508331691173028,0.15967620239269942
9.8,0.5114620982408404,0.7661940718648662,0.5473205146684188,0.16034392524269075
9.81,0.5123482973709675,0.7662652140471934,0.5438241742369377,0.16102498061240983
9.82,0.5132384480150178,0.7663291133818801,0.5403441880496759,0.16171966042317404
9.83,0.5141324855473075,0.7663857411827227,0.5368805937853813,0.1624282677139859
9.84,0.5150303458610028,0.7664350671544938,0.5334334265451575,0.1631511174058664
9.85,0.5159319653616994,0.7664770593223709,0.5300027188379731,0.1638885370268769
9.86,0.5168372809673677,0.766511683975129,0.5265885006313975,0.1646408671964844
9.870000000000001,0.5177462301082827,0.766538905606791,0.5231907994032948,0.1654084621285589
9.88,0.5186587507269336,0.7665586868566938,0.5198096401945121,0.1661916901534227
9.89,0.5195747812779168,0.7665709884479374,0.516445045662578,0.16699093425937442
9.9,0.5204942607278038,0.7665757691241802,0.5130970361364545,0.16780659265410494
9.91,0.5214171285473591,0.7665729855229269,0.5097656296204175,0.16863908027585806
9.92,0.5223433247031923,0.7665625920427154,0.5064508417953656,0.16948883039108842
9.93,0.5232727896788772,0.7665445409476478,0.503152686222183,0.17035629261821408
9.94,0.524205464464335,0.7665187822131156,0.4998711743303028,0.1712419348371231
9.950000000000001,0.5251412905542517,0.7664852634432,0.4966063154692295,0.17214624401541534
9.96,0.5260802099467431,0.7664439297884956,0.4933581169632129,0.17306972702253826
9.97,0.527022165141884,0.7663947238612299,0.4901265841664947,0.1740129114787334
9.98,0.5279670991400943,0.7663375856476066,0.4869117205191396,0.17497634663973216
9.99,0.5289149554485648,0.7662724524239458,0.48371352765189796,0.17596060457258755
