t,V,K_i,Na_i,Ca_i,xr1,xr2,xs,m,h,Ca_ds,d,f,f2,f2ds,s,r,Ca_up,Ca_rel,ActFrac,ProdFrac,Ca_Calmod,Ca_Trop
4.2700000000000005,-92.92452379054082,136.69810416424215,7.241352942854837,1.3236404501271921e-05,1.0119433645448705e-05,2.31205007145153e-07,6.8414461529773e-07,0.0016038549628529064,0.9944955207969927,3.1811715787165624e-08,2.3519050677964797e-08,0.9999999869572354,0.9990900243317173,0.9999681840874165,0.999866819779087,1.8885018051448403e-08,0.35943058635883446,0.3540450017236136,0.004115487853218351,0.24950407180049375,0.0005159622657917804,0.0003287610793983881
4.28,-92.9246543107713,136.6984239207819,7.241097461877964,1.323423665138316e-05,1.0119198328133094e-05,2.3118837778383202e-07,6.841323762926218e-07,0.0016038262672300955,0.9944956816928552,3.1810685804190426e-08,2.3518283393030114e-08,0.9999999869576907,0.9990990783945672,0.9999681851283275,0.9998668230604695,1.8884524780688295e-08,0.35929089380361323,0.3539052393099167,0.00411451922124458,0.2494438159907455,0.0005158797854008995,0.00032870756323506354
4.29,-92.92478456536013,136.69874368065305,7.240841854984208,1.3232071264837286e-05,1.0118963495262544e-05,2.3117178341295546e-07,6.841201569809096e-07,0.0016037976305157354,0.9944958422565917,3.180965796325998e-08,2.3517517694792103e-08,0.9999999869581451,0.9991080423710642,0.999968186167065,0.9998668263350763,1.888403252674112e-08,0.3591514722230153,0.35376574907103786,0.004113551666911386,0.2493836290505057,0.0005157973981894664,0.0003286541077770737
4.3,-92.92491455495238,136.69906344369954,7.240586122600485,1.3229908336248892e-05,1.011872914560869e-05,2.3115522394443035e-07,6.841079578302004e-07,0.0016037690525653803,0.9944960024890399,3.180863226050064e-08,2.3516753579319637e-08,0.9999999869585985,0.9991169171605713,0.999968187203631,0.9998668296029226,1.8883541287073374e-08,0.3590123210166071,0.3536265304049555,0.00411258518799403,0.2493235108222619,0.0005157151039448139,0.0003286007128877769
4.3100000000000005,-92.92504428018964,136.6993832097657,7.240330265152607,1.3227747860271358e-05,1.011849527794759e-05,2.3113869929072853e-07,6.840957793899418e-07,0.0016037405332354115,0.9944961623910344,3.180760869213309e-08,2.351599104270418e-08,0.999999986959051,0.9991257036540419,0.9999681882380281,0.9998668328640238,1.8883051059164223e-08,0.35887343958548146,0.35348758271116815,0.0041116197822883135,0.2492634611490241,0.0005156329024550984,0.0003285473784312126
4.32,-92.92517374170987,136.69970297869637,7.2400742830652876,1.3225589831597345e-05,1.0118261891059718e-05,2.3112220936489283e-07,6.840836222941673e-07,0.001603712072383043,0.9944963219634059,3.180658725447283e-08,2.351523008106002e-08,0.9999999869595025,0.9991344027341436,0.999968189270258,0.9998668361183944,1.888256184050562e-08,0.3587348273322523,0.3533489053906891,0.0041106554476109235,0.2492034798743232,0.0005155507935093011,0.00032849410427210655
4.33,-92.92530294014747,136.70002275033664,7.239818176762149,1.3223434244959286e-05,1.0118028983729977e-05,2.3110575408054345e-07,6.840714872642426e-07,0.0016036836698663309,0.9944964812069815,3.1805567943930715e-08,2.351447069052448e-08,0.9999999869599533,0.9991430152753835,0.9999681903003225,0.9998668393660487,1.8882073628602367e-08,0.35859648366104907,0.35321049784604097,0.004109692181799763,0.24914356684220929,0.0005154687768972279,0.0003284408902758747
4.34,-92.92543187613319,136.70034252453218,7.23956194666572,1.3221281095129907e-05,1.0117796554747678e-05,2.3108933335188383e-07,6.840593751116112e-07,0.0016036553255441817,0.9944966401225849,3.180455075701348e-08,2.3513712867258147e-08,0.999999986960403,0.9991515421442323,0.9999681913282232,0.9998668426070005,1.888158642097224e-08,0.35845840797751133,0.35307235948125004,0.004108729982714291,0.24908372189725,0.0005153868524095115,0.00032838773630862814
4.3500000000000005,-92.92556055029408,136.70066230112894,7.239305593197448,1.3219130376922703e-05,1.0117564602906557e-05,2.3107294709370706e-07,6.840472867405403e-07,0.0016036270392763604,0.9944967987110359,3.180353569032426e-08,2.3512956607445065e-08,0.9999999869608518,0.9991599841992492,0.9999681923539617,0.9998668458412634,1.8881100215146055e-08,0.35832059968878344,0.3529344897018408,0.004107768848235864,0.24902394488452886,0.0005153050198376106,0.0003283346422371772
4.36,-92.92568896325352,136.70098207997336,7.239049116777695,1.3216982085192454e-05,1.0117333127004753e-05,2.3105659522140196e-07,6.840352231508672e-07,0.0016035988109234978,0.9944969569731509,3.1802522740563067e-08,2.3512201907292996e-08,0.9999999869612998,0.9991683422912059,0.9999681933775391,0.99986684906885,1.8880615008667773e-08,0.35818305820350904,0.3527968879148306,0.0041068087762680654,0.24896423564964373,0.0005152232789738112,0.00032828160792903636
4.37,-92.92581711563115,136.70130186091225,7.238792517825743,1.321483621483572e-05,1.0117102125844822e-05,2.3104027765095923e-07,6.840231854407443e-07,0.0016035706403470993,0.9944971149097427,3.180151190452736e-08,2.35114487630336e-08,0.9999999869617467,0.9991766172632117,0.9999681943989566,0.9998668522897732,1.888013079909459e-08,0.35804578293182554,0.3526595535287238,0.00410584976473705,0.24890459403870502,0.0005151416296112272,0.00032822863325242854
4.38,-92.9259450080428,136.70162164379286,7.238535796759804,1.321269276079134e-05,1.011687159823373e-05,2.3102399429897767e-07,6.840111748093857e-07,0.0016035425274095532,0.9944972725216201,3.180050317911256e-08,2.3510697170922683e-08,0.9999999869621929,0.999184809950838,0.999968195418215,0.9998668555040447,1.887964758399703e-08,0.35790877328535875,0.35252248595350666,0.004104891811591876,0.24884501989833419,0.0005150600715438011,0.0003281757180762896
4.39,-92.92607264172418,136.70194142846339,7.238278953995235,1.3210551709421618e-05,1.0116641542748885e-05,2.3100774497042868e-07,6.839991815811803e-07,0.0016035144718235894,0.9944974298099569,3.1799496537637684e-08,2.3509947123154752e-08,0.9999999869626381,0.9991929210731054,0.9999681964353626,0.9998668587117198,1.8879165359085585e-08,0.35777202867906666,0.3523856846040536,0.004103934909382564,0.24878551307139235,0.0005149786045108663,0.0003281228621736484
4.4,-92.92620001860728,136.70226121477313,7.238021989944338,1.3208413037454492e-05,1.0116411957709417e-05,2.3099152934488092e-07,6.839871838604256e-07,0.0016034864731338029,0.9944975867763359,3.1798491926939004e-08,2.3509198607361606e-08,0.9999999869630823,0.9992009512192086,0.9999681974505009,0.9998668619129016,1.887868411798077e-08,0.3576355485314609,0.3522491489005409,0.004102979044594661,0.24872607339645453,0.0005148972281903409,0.00032807006520976713
4.41,-92.92632713789448,136.70258100256922,7.2377649050261175,1.3206276759335695e-05,1.0116182842461467e-05,2.3097534759312434e-07,6.839752078470165e-07,0.001603458531543727,0.9944977434207276,3.1797489397432184e-08,2.3508451629057663e-08,0.9999999869635257,0.9992089014482023,0.9999681984635234,0.9998668651075031,1.8878203862505338e-08,0.35749933225444286,0.3521128782496962,0.004102024227437775,0.2486667007312637,0.0005148159425032876,0.0003280173272729692
4.42,-92.92645400024419,136.70290079170053,7.237507699654358,1.3204142869376878e-05,1.0115954195807866e-05,2.30959199623817e-07,6.839632541512277e-07,0.0016034306469053666,0.9944978997439606,3.179648894420864e-08,2.3507706184217622e-08,0.999999986963968,0.9992167725566049,0.9999681994744346,0.9998668682955384,1.8877724590109868e-08,0.3573633792657094,0.3519768720676948,0.004101070455451872,0.24860739492407188,0.0005147347472418156,0.0003279646482261047
4.43,-92.92658060631422,136.70322058201634,7.237250374241781,1.3202011361888693e-05,1.0115726016554598e-05,2.309430853456598e-07,6.839513234398147e-07,0.0016034028190708494,0.9944980557468617,3.17954905623346e-08,2.350696226881971e-08,0.9999999869644095,0.9992245653334402,0.9999682004832392,0.999866871477021,1.8877246298248787e-08,0.3572276889844286,0.35184112977218424,0.004100117726172708,0.2485481558236111,0.0005146536421985716,0.00032791202793224633
4.44,-92.92670695676173,136.70354037336637,7.2369929292000466,1.3199882231180158e-05,1.0115498303510771e-05,2.3092700466738782e-07,6.839394164373202e-07,0.0016033750478924155,0.9944982114302557,3.179449424684848e-08,2.350621987884537e-08,0.99999998696485,0.9992322805603469,0.999968201489942,0.9998668746519647,1.887676898438019e-08,0.35709226083123413,0.35170565078227944,0.004099166037131463,0.24848898327909125,0.0005145726271667331,0.00032785946625468076
4.45,-92.92683305224341,136.7038601656007,7.236735364939756,1.3197755471558037e-05,1.0115271055488581e-05,2.309109574977619e-07,6.839275339273804e-07,0.0016033473332224062,0.9944983667949662,3.1793499992758344e-08,2.3505479010278938e-08,0.9999999869652897,0.9992399190116894,0.9999682024945478,0.9998668778203824,1.8876292645965712e-08,0.3569570942282206,0.3515704345185574,0.004098215385854361,0.24842987714019804,0.0005144917019400017,0.0003278069630569008
4.46,-92.92695889341546,136.70417995856985,7.236477681870459,1.3195631077326198e-05,1.0115044271303285e-05,2.3089494374555994e-07,6.839156767540315e-07,0.0016033196749132511,0.9944985218418145,3.1792507795039296e-08,2.3504739659107333e-08,0.9999999869657283,0.9992474814546681,0.9999682034970614,0.9998668809822872,1.8875817280470364e-08,0.3568221885989377,0.3514354804030525,0.004097265769862297,0.24837083725709047,0.0005144108663125967,0.0003277545182025972
4.47,-92.9270844809336,136.70449975212466,7.236219880400654,1.3193509042784989e-05,1.0114817949773161e-05,2.3087896331956855e-07,6.839038458230154e-07,0.0016032920728174577,0.994498676571621,3.179151764863088e-08,2.3504001821319734e-08,0.9999999869661662,0.9992549686494294,0.9999682044974877,0.9998668841376914,1.8875342885362374e-08,0.3566875433683858,0.35130078785925095,0.0040963171866704685,0.24831186348039896,0.0005143301200792484,0.00032770213155565035
4.48,-92.92720981545322,136.70481954611648,7.235961960937794,1.3191389362230608e-05,1.0114592089719483e-05,2.3086301612857425e-07,6.83892042103087e-07,0.0016032645267875989,0.994498830985204,3.179052954843453e-08,2.350326549290727e-08,0.9999999869666031,0.9992623813491757,0.999968205495832,0.9998668872866074,1.8874869458113045e-08,0.3565531579630099,0.3511663563120862,0.004095369633787994,0.2482529556612229,0.0005142494630351911,0.00032764980298012223
4.49,-92.92733489762935,136.70513934039695,7.235703923888289,1.318927202995447e-05,1.0114366689966479e-05,2.308471020813552e-07,6.838802666273197e-07,0.0016032370366763022,0.9944989850833803,3.178954348931097e-08,2.3502530669862693e-08,0.9999999869670392,0.999269720300276,0.9999682064920993,0.9998668904290471,1.8874396996196592e-08,0.35641903181069506,0.3510321851879337,0.004094423108717546,0.24819411365112856,0.000514168894976157,0.00032759753234024827
4.5,-92.9274597281167,136.70545913481814,7.235445769657511,1.3187157040242581e-05,1.0114141749341308e-05,2.3083122108667237e-07,6.83868520494412e-07,0.0016032096023362375,0.9944991388669654,3.17885594660776e-08,2.3501797348180082e-08,0.9999999869674743,0.9992769862423764,0.999968207486295,0.9998668935650218,1.8873925497089994e-08,0.35628516434076096,0.3508982739146057,0.004093477608954973,0.24813533730214687,0.0005140884156983694,0.0003275453195004292
4.51,-92.9275843075698,136.70577892923254,7.235187498649796,1.31850443873749e-05,1.0113917266674022e-05,2.3081537305326132e-07,6.838568048699937e-07,0.0016031822236201058,0.9944992923367731,3.1787577473505957e-08,2.3501065523854502e-08,0.9999999869679085,0.9992841799085097,0.9999682084784243,0.999866896694543,1.8873454958272843e-08,0.3561515549839568,0.35076462192134655,0.004092533131988929,0.24807662646677126,0.0005140080249985362,0.00032749316432522274
4.5200000000000005,-92.92770863664295,136.706098723493,7.234929111268448,1.3182934065624716e-05,1.011369324079753e-05,2.3079955788982331e-07,6.838451209879325e-07,0.0016031549003806276,0.9944994454936159,3.17865975063191e-08,2.3500335192881704e-08,0.9999999869683418,0.9992913020252061,0.9999682094684929,0.9998668998176212,1.8872985377227177e-08,0.3560182031724559,0.3506312286388271,0.004091589675300498,0.2480179809979553,0.0005139277226738429,0.00032744106667933565
4.53,-92.92783271599028,136.70641851745273,7.234670607915742,1.3180826069258015e-05,1.0113469670547572e-05,2.30783775505017e-07,6.838334701516401e-07,0.001603127632470531,0.9944995983383049,3.178561955918903e-08,2.3499606351257796e-08,0.9999999869687742,0.9992983533126032,0.9999682104565061,0.9998669029342674,1.8872516751437342e-08,0.3558851083398508,0.3504980934991404,0.004090647236362821,0.2479594007491107,0.0005138475085219468,0.00032738902642761534
4.54,-92.92795654626588,136.7067383109654,7.234411988992932,1.317872039253285e-05,1.0113246554762683e-05,2.3076802580744975e-07,6.838218537353783e-07,0.0016031004197425405,0.9944997508716497,3.1784643626734115e-08,2.3498878994978946e-08,0.9999999869692057,0.9993053344845563,0.99996821144247,0.9998669060444912,1.8872049078389833e-08,0.35575226992114783,0.35036521593579584,0.00408970581264072,0.24790088557410495,0.0005137673823409691,0.00032733704343504205
4.55,-92.92808012812375,136.707058103885,7.234153254900248,1.317661702969871e-05,1.0113023892284162e-05,2.3075230870566924e-07,6.838102731855658e-07,0.0016030732620493653,0.9944999030944585,3.178366970351649e-08,2.349815312004104e-08,0.9999999869696363,0.9993122462487489,0.9999682124263901,0.9998669091483029,1.8871582355573136e-08,0.35561968735276195,0.3502325953837147,0.00408876540159033,0.24784243532725922,0.0005136873439294898,0.00032728511756672027
4.5600000000000005,-92.92820346221791,136.70737789606596,7.233894406036904,1.3174515974995888e-05,1.0112801681956033e-05,2.3073662410815475e-07,6.837987300220841e-07,0.0016030461592436878,0.9945000550075385,3.178269778403947e-08,2.3497428722439386e-08,0.999999986970066,0.9993190893068026,0.9999682134082727,0.9998669122457116,1.8871116580477583e-08,0.35548736007251175,0.3501002312792248,0.004087826000658718,0.2477840498633461,0.0005136073930865398,0.00032723324868787093
4.57,-92.92832654920242,136.70769768736304,7.233635442801103,1.3172417222654858e-05,1.0112579922625022e-05,2.3072097192330868e-07,6.837872258395841e-07,0.0016030191111781513,0.9945002066116952,3.1781727862744993e-08,2.349670579816839e-08,0.9999999869704949,0.9993258643543873,0.9999682143881237,0.9998669153367263,1.887065175059519e-08,0.3553552875196139,0.3499681230600554,0.004086887607283516,0.24772572903758738,0.0005135275296115951,0.0003271814366638231
4.58,-92.92844938933415,136.7080174776319,7.2333763655888355,1.3170320772461164e-05,1.011235861327749e-05,2.3070535213278682e-07,6.837757507255903e-07,0.0016029921178019688,0.9945003579075122,3.178075993357542e-08,2.3495984345843333e-08,0.9999999869709227,0.9993325719955589,0.9999682153659503,0.9998669184214047,1.887018786456828e-08,0.35522346913676317,0.3498362701665617,0.0040859502222691385,0.2476674727034163,0.0005134477533331656,0.00032712968141859153
4.59,-92.92857198131165,136.70833726673024,7.233117174790386,1.3168226646019767e-05,1.0112137753439715e-05,2.306897650058187e-07,6.8376424941052e-07,0.0016029651794432754,0.9945005088947044,3.177979398869801e-08,2.349526437436302e-08,0.99999998697135,0.9993392124922016,0.9999682163417626,0.9998669214999953,1.8869724925546553e-08,0.355091904376219,0.3497046720453114,0.004085013859654334,0.2476092807059417,0.0005133680641923584,0.00032707798310608216
4.6000000000000005,-92.92869432755235,136.708657054512,7.2328578708062565,1.3166134812832746e-05,1.0111917341358529e-05,2.306742101251089e-07,6.837527751176573e-07,0.0016029382955258143,0.9945006595750548,3.177883002428771e-08,2.3494545868082573e-08,0.9999999869717762,0.999345786903381,0.9999682173155637,0.9998669245722895,1.8869262925928887e-08,0.3549605926721118,0.34957332813275427,0.004084078501863688,0.24755115291163976,0.00051328846186306,0.0003270263413319454
4.61,-92.92881642864792,136.70897684083363,7.232598454030442,1.3164045267968291e-05,1.0111697375912855e-05,2.3065868741030663e-07,6.837413279153984e-07,0.001602911465917294,0.9945008099493295,3.1777868034445885e-08,2.3493828823405777e-08,0.9999999869722016,0.9993522958884504,0.9999682182873607,0.9998669276383023,1.886880186339484e-08,0.3548295334695303,0.34944223787237033,0.004083144146829252,0.24749308917715226,0.0005132089461509983,0.0003269747559711597
4.62,-92.92893828518672,136.7092966255518,7.232338924855928,1.3161958006532264e-05,1.0111477855985396e-05,2.306431967816089e-07,6.8372990784803e-07,0.0016028846904862053,0.9945009600182912,3.177690801319558e-08,2.3493113236757806e-08,0.9999999869726262,0.999358740100582,0.9999682192571603,0.9998669306980491,1.886834173563534e-08,0.3546987262149547,0.3493114007090272,0.004082210792502496,0.24743508935953898,0.0005131295168625726,0.00032692322689930383
4.63,-92.92905989775373,136.7096164085237,7.232079283674702,1.3159873023668816e-05,1.011125878046263e-05,2.3062773815976843e-07,6.837185149344272e-07,0.0016028579691018318,0.9945011097826997,3.1775949954478884e-08,2.349239910458547e-08,0.9999999869730498,0.9993651201868582,0.9999682202249699,0.9998669337515451,1.88678825403528e-08,0.35456817035625154,0.34918081608897505,0.004081278436854699,0.24737715331627477,0.0005130501738048544,0.0003268717539925622
4.64,-92.92918126693054,136.7099361896068,7.231819530877749,1.3157790314561025e-05,1.0111040148234814e-05,2.306123114661018e-07,6.837071491667491e-07,0.0016028313016342606,0.9945012592433115,3.177499385215423e-08,2.3491686423357508e-08,0.9999999869734726,0.999371436788362,0.9999682211907969,0.9998669367988058,1.8867424275261212e-08,0.3544378653426694,0.34905048345984213,0.004080347077877337,0.24731928090524696,0.0005129709167855869,0.0003268203371277297
4.65,-92.92930239329527,136.71025596865903,7.231559666855058,1.3155709874431508e-05,1.0110821958195976e-05,2.3059691662249716e-07,6.836958105091357e-07,0.0016028046879543918,0.9945014084008799,3.177403969999371e-08,2.349097518956487e-08,0.9999999869738945,0.999377690540269,0.9999682221546486,0.9998669398398465,1.8866966938086268e-08,0.35430781062483385,0.3489204022706296,0.004079416713582466,0.24726147198475262,0.0005128917456131845,0.00032676897618221705
4.66,-92.92942327742256,136.71057574553862,7.231299691995628,1.3153631698543047e-05,1.0110604209243916e-05,2.3058155355142246e-07,6.836844988964045e-07,0.001602778127933949,0.9945015572561551,3.177308749168039e-08,2.349026539972096e-08,0.9999999869743156,0.9993838820719371,0.9999682231165331,0.9998669428746829,1.8866510526565442e-08,0.3541780056547428,0.34879057197170715,0.004078487342003117,0.2472037264134959,0.0005128126600967333,0.0003267176710340554
4.67,-92.92954391988351,136.71089552010426,7.2310396066874665,1.3151555782199216e-05,1.0110386900280205e-05,2.3056622217593326e-07,6.836732142327469e-07,0.0016027516214454896,0.9945017058098843,3.1772137220805636e-08,2.3489557050361947e-08,0.9999999869747359,0.9993900120069978,0.9999682240764582,0.9998669459033304,1.886605503844812e-08,0.35404844988576184,0.34866099201480794,0.004077558961193673,0.24714604405058513,0.0005127336600459901,0.00032666642156190174
4.68,-92.92966432124567,136.71121529221494,7.230779411317597,1.3149482120745e-05,1.0110170030210182e-05,2.305509224196808e-07,6.836619563904254e-07,0.001602725168362414,0.9945018540628113,3.1771188880866415e-08,2.3488850138047012e-08,0.9999999869751552,0.9993960809634477,0.9999682250344321,0.9998669489258045,1.8865600471495685e-08,0.35391914277261954,0.3485316618530239,0.004076631569230263,0.24708842475553044,0.0005126547452713831,0.00032661522764504376
4.69,-92.92978448207293,136.71153506173007,7.230519106272059,1.3147410709567426e-05,1.0109953597942951e-05,2.3053565420691991e-07,6.836507252084694e-07,0.0016026987685589776,0.9945020020156766,3.177024246526262e-08,2.3488144659358638e-08,0.9999999869755738,0.9994020895537385,0.9999682259904629,0.9998669519421213,1.8865146823481644e-08,0.35379008377140253,0.3484025809408011,0.004075705164211146,0.24703086838824073,0.000512575915584011,0.000326564089163405
4.7,-92.92990440292557,136.71185482850936,7.230258691935915,1.3145341544096176e-05,1.0109737602391377e-05,2.3052041746251708e-07,6.836395204913721e-07,0.0016026724219102993,0.9945021496692178,3.1769297967294404e-08,2.348744061090287e-08,0.9999999869759916,0.9994080383848688,0.9999682269445594,0.9998669549522962,1.8864694092191707e-08,0.353661272339551,0.34827374873393474,0.004074779744257103,0.2469733748090212,0.0005124971707956434,0.00032651300599754985
4.71,-92.93002408436016,136.71217459241296,7.229998168693251,1.3143274619804218e-05,1.0109522042472094e-05,2.305052121119583e-07,6.836283420077872e-07,0.0016026461282923723,0.994502297024169,3.1768355380159445e-08,2.348673798930961e-08,0.9999999869764085,0.9994139280584743,0.9999682278967306,0.9998669579563453,1.8864242275423914e-08,0.35353270793585395,0.3481451646895644,0.004073855307511815,0.24691594387857047,0.0005124185107187201,0.0003264619780286884
4.72,-92.9301435269295,136.71249435330137,7.22973753692718,1.3141209932208432e-05,1.010930691710549e-05,2.3049003808135712e-07,6.836171894892256e-07,0.0016026198875820742,0.9945024440812611,3.1767414696950325e-08,2.3486036791232863e-08,0.9999999869768245,0.9994197591709191,0.999968228846985,0.9998669609542845,1.886379137098873e-08,0.3534043900204442,0.34801682826616953,0.0040729318521422605,0.24685857545797796,0.0005123399351663515,0.0003264110051386819
4.73,-92.93026273118267,136.71281411103547,7.229476797019847,1.3139147476870225e-05,1.0109092225215716e-05,2.3047489529746267e-07,6.836060626287515e-07,0.001602593699657178,0.9945025908412218,3.17664759106518e-08,2.3485337013351046e-08,0.9999999869772397,0.9994255323133866,0.9999682297953323,0.99986696394613,1.8863341376709153e-08,0.353276318054794,0.34788873892356426,0.004072009376339093,0.2468012694087212,0.0005122614439523178,0.00032636008721004733
4.74,-92.93038169766486,136.71313386547646,7.229215949352432,1.3137087249396159e-05,1.0108877965730674e-05,2.3045978368766753e-07,6.835949610796793e-07,0.0016025675643963602,0.9945027373047755,3.1765539014138154e-08,2.3484638652367222e-08,0.999999986977654,0.9994312480719701,0.9999682307417816,0.9998669669318977,1.8862892290420817e-08,0.35314849150171007,0.34776089612289296,0.004071087878317036,0.24674402559266312,0.0005121830368910696,0.00032630922412596285
4.75,-92.93050042691745,136.71345361648594,7.228954994305153,1.3135029245438576e-05,1.0108664137582024e-05,2.304447031800158e-07,6.835838844542703e-07,0.0016025414816792137,0.994502883472643,3.176460400017048e-08,2.3483941705009416e-08,0.9999999869780676,0.9994369070277643,0.999968231686343,0.9998669699116042,1.88624441099721e-08,0.3530209098253291,0.3476332993266254,0.004070167356315265,0.24668684387204923,0.0005121047137977268,0.00032625841577027255
4.76,-92.93061891947791,136.71377336392584,7.228693932257267,1.3132973460696221e-05,1.0108450739705179e-05,2.3042965370321098e-07,6.835728323224293e-07,0.0016025154513862553,0.9945030293455425,3.1763670861394e-08,2.3483246168030854e-08,0.9999999869784804,0.9994425097569558,0.9999682326290261,0.9998669728852657,1.8861996833224235e-08,0.3528935724911127,0.3475059479985518,0.004069247808597798,0.24662972410950504,0.0005120264744880793,0.00032620766202749165
4.7700000000000005,-92.93073717599049,136.71409310765864,7.228432763586804,1.3130919889293007e-05,1.0108237771026222e-05,2.304146351653414e-07,6.835618045431278e-07,0.0016024894733716465,0.9945031749242342,3.176273959563192e-08,2.348255203747347e-08,0.9999999869788924,0.9994480568072158,0.9999682335698308,0.9998669758528981,1.8861550457764007e-08,0.3527664789662116,0.34737884160424976,0.004068329232529904,0.24657266617003798,0.0005119483187764231,0.0003261569627691836
4.78,-92.93085519926795,136.71441284754894,7.228171488665448,1.3128868493592405e-05,1.0108025230218489e-05,2.3039964705777304e-07,6.835508074558627e-07,0.001602463546955246,0.9945033202103806,3.1761810304461754e-08,2.348185929495503e-08,0.9999999869793034,0.9994535482567195,0.9999682345085519,0.9998669788145019,1.8861104975554907e-08,0.35263962872631843,0.34725197961985815,0.004067411607381395,0.24651566995834676,0.0005118702464352961,0.00032610631760032153
4.79,-92.93097298798541,136.71473258345816,7.227910107874196,1.3126819296528549e-05,1.0107813116447109e-05,2.3038468966675283e-07,6.835398349375842e-07,0.0016024376724763033,0.9945034652039184,3.176088289168938e-08,2.3481167949613736e-08,0.9999999869797136,0.9994589850633414,0.9999682354453747,0.9998669817701071,1.886066038929809e-08,0.35251302123468675,0.3471253615052215,0.0040664949469277015,0.24645873530469264,0.0005117922573186333,0.0003260557266351118
4.8,-92.93109054272274,136.7150523152498,7.22764862158836,1.3124772293136917e-05,1.0107601428655588e-05,2.3036976291248085e-07,6.835288865511633e-07,0.0016024118498047487,0.9945036099055764,3.175995735226229e-08,2.3480477997917972e-08,0.9999999869801229,0.9994643677720504,0.999968236380305,0.99986698471973,1.8860216696755704e-08,0.35238665596222574,0.3469989867296131,0.0040655792490489175,0.24640186207425088,0.0005117143512437606,0.0003260051897536191
4.8100000000000005,-92.93120786405899,136.71537204278766,7.227387030182304,1.3122727478453304e-05,1.0107390165790777e-05,2.3035486671521076e-07,6.835179618206929e-07,0.0016023860788106608,0.9945037543160813,3.1759033681159406e-08,2.3479789436340335e-08,0.9999999869805315,0.9994696969226431,0.9999682373133479,0.9998669876633873,1.8859773895694562e-08,0.3522605323811572,0.3468728547636174,0.004064664511623881,0.24634505013262392,0.0005116365280286072,0.00032595470683619113
4.82,-92.93132495257255,136.71569176593584,7.227125334029444,1.3120684847513214e-05,1.0107179326802865e-05,2.3034000099524173e-07,6.835070602304341e-07,0.0016023603593642555,0.9945038984361579,3.175811187339235e-08,2.347910226135738e-08,0.9999999869809392,0.9994749730498169,0.999968238244509,0.9998669906010959,1.8859331983886006e-08,0.3521346499650111,0.3467469650791252,0.004063750732529863,0.2462882993458403,0.0005115587874917035,0.000325904277763453
4.83,-92.93144180884116,136.71601148455895,7.226863533502253,1.3118644395351272e-05,1.010696891064536e-05,2.3032516567291046e-07,6.834961812237646e-07,0.001602334691335876,0.994504042266529,3.175719192400681e-08,2.3478416469449337e-08,0.9999999869813461,0.9994801966832425,0.9999682391737935,0.9998669935328725,1.885889095910582e-08,0.35200900818862135,0.34662131714932964,0.004062837909642256,0.24623160958035328,0.0005114811294521798,0.00032585390241630225
4.84,-92.93155843344188,136.71633119852183,7.226601628972261,1.3116606117000614e-05,1.0106758916275082e-05,2.3031036066858305e-07,6.834853242021251e-07,0.0016023090745959825,0.9945041858079153,3.175627382808381e-08,2.3477732057099815e-08,0.9999999869817522,0.9994853683476378,0.9999682401012067,0.9998669964587341,1.885845081913411e-08,0.35188360652812095,0.34649591044872147,0.004061926040834271,0.24617498070303998,0.0005114035537297639,0.0003258035806759035
4.8500000000000005,-92.93167482695124,136.71665090768968,7.226339620810066,1.3114570007492299e-05,1.0106549342652152e-05,2.3029558590264698e-07,6.834744885239665e-07,0.0016022835090151412,0.994504329061036,3.175535758074101e-08,2.347704902079554e-08,0.9999999869821574,0.9994904885628402,0.9999682410267536,0.999866999378698,1.885801156175519e-08,0.3517584444609379,0.3463707444530846,0.004061015123976623,0.24611841258119976,0.0005113260601447793,0.0003257533124236834
4.86,-92.93179098994521,136.71697061192813,7.226077509385325,1.3112536061854705e-05,1.0106340188739975e-05,2.302808412955031e-07,6.83463673503698e-07,0.0016022579944640148,0.9945044720266082,3.175444317713403e-08,2.3476367357026064e-08,0.9999999869825619,0.99949555784388,0.9999682419504398,0.9998670022927815,1.8857573184757475e-08,0.3516335214657906,0.346245818639492,0.004060105156937224,0.24606190508255343,0.0005112486485181443,0.0003257030975413251
4.87,-92.93190692299929,136.71729031110314,7.22581529506677,1.3110504275112935e-05,1.0106131453505232e-05,2.3026612676755742e-07,6.834528784106334e-07,0.0016022325308133515,0.9945046147053469,3.1753530612457764e-08,2.3475687062283485e-08,0.9999999869829654,0.9995005767010536,0.9999682428722699,0.999867005201002,1.8857135685933367e-08,0.3515088370226834,0.346121132486301,0.004059196137580877,0.24600545807524168,0.000511171318671369,0.00032565293591076334
4.88,-92.9320226266885,136.71761000508096,7.225552978222201,1.3108474642288217e-05,1.0105923135917868e-05,2.3025144223921325e-07,6.834421024679386e-07,0.0016022071179339745,0.9945047570979656,3.175261988194766e-08,2.3475008133062165e-08,0.9999999869833683,0.9995055456399963,0.9999682437922491,0.9998670081033771,1.885669906307914e-08,0.35138439061290205,0.34599668547314893,0.0040582880637689625,0.24594907142782418,0.0005110940704265542,0.00032560282741417903
