t,Q_Ca_p,Q_P_p,Q_P_c,Q_PTH_p,Q_Ca_b,Q_P_b,Q_E_k,Q_D_p,Q_TCa_i,Q_C_PT,Q_TP_k
4.87,-12512.264494396728,-2663.2267451884827,86.43730112039644,-1873.950872939322,12605.33306911227,5803.474544068091,5.106289955386826,13.344332070713905,0.9114996207227095,0.9535965281628106,0.009935659719347135
4.88,-12638.93330643257,-2721.7546599208554,86.19573793743213,-1877.8008746457574,12731.985607722912,5862.241321983429,5.113734949005623,13.382069000861577,0.9113350537900011,0.9535058179285038,0.009860187025392242
4.89,-12766.874997301797,-2780.875594049049,85.95657834869453,-1881.6508763518514,12859.9110252163,5921.598715700361,5.1211762210580805,13.419842607061723,0.9111705526709023,0.9534151258344298,0.009785467071354588
4.9,-12896.102359548871,-2840.595459397656,85.7197984381548,-1885.5008780576047,12989.122114136875,5981.552660959508,5.128613773404516,13.45765281546886,0.9110061173390929,0.953324451876961,0.009711492349696359
4.91,-13026.62831461876,-2900.9202278391135,85.4853745277949,-1889.3508797630166,13119.631795929585,6042.109153311325,5.136047607904318,13.495499552329903,0.910841747768263,0.9532337960524703,0.00963825542777127
4.92,-13158.46591362034,-2961.8559316454593,85.25328317514261,-1893.2008814680873,13251.453121703289,6103.274248470324,5.143477726415943,13.533382743984061,0.9106774439321136,0.9531431583573314,0.009565748947046312
4.93,-13291.628338786248,-3023.408664163365,85.02350117093619,-1897.050883172817,13384.5992736906,6165.054062992436,5.150904130796922,13.571302316862743,0.9105132058043561,0.953052538787919,0.009493965622365406
4.94,-13426.128904841795,-3085.584580446983,84.79600553679295,-1900.9008848772064,13519.083566616811,6227.4547749101985,5.158326822903859,13.60925819748945,0.9103490333587125,0.9529619373406081,0.009422898241214152
4.95,-13561.981060339302,-3148.3898978747607,84.57077352289059,-1904.7508865812545,13654.919449034225,6290.482624351879,5.165745804592422,13.647250312479665,0.910184926568915,0.9528713540117748,0.009352539662988522
4.96,-13699.19838900627,-3211.830896772686,84.3477826056679,-1908.6008882849617,13792.120504670323,6354.143914167028,5.17316107771736,13.685278588540772,0.9100208854087067,0.9527807887977957,0.009282882818269712
4.97,-13837.79461110728,-3275.913921043937,84.12701048554517,-1912.4508899883283,13930.700453789665,6418.445010558403,5.180572644132489,13.723342952471944,0.909856909851841,0.9526902416950482,0.009213920708105188
4.98,-13977.783584819974,-3340.645378805071,83.90843508466328,-1916.3008916913545,14070.673154569873,6483.392343720419,5.187980505690703,13.76144333116404,0.9096929998720816,0.9525997126999105,0.009145646403295647
4.99,-14119.179307625102,-3406.0317430287655,83.69203454464147,-1920.1508933940397,14212.052604491677,6548.992408484137,5.195384664243966,13.799579651599503,0.9095291554432032,0.9525092018087613,0.009078053043687861
5.0,-14261.995917710961,-3472.079552193257,83.47778722435284,-1924.0008950963847,14354.852941743358,6615.251764968917,5.202785121643318,13.83775184085227,0.9093653765389905,0.9524187090179803,0.009011133837473153
5.01,-14406.247695354039,-3538.7954109210414,83.26567169801497,-1927.850896798389,14499.088446601381,6682.17703922304,5.210181879738873,13.875959826087659,0.9092016631332389,0.9523282343239479,0.008944882060585801
5.0200000000000005,-14551.949063974516,-3606.185990469394,83.05566675594663,-1931.7008985000534,14644.77354248591,6749.774923713461,5.217574940379823,13.91420353456228,0.9090380151997542,0.9522377777230446,0.008879291056947425
5.03,-14699.114592122613,-3674.2580296456554,82.84775139819774,-1935.550900201377,14791.92279794714,6818.052178247472,5.224964305414429,13.952482893623916,0.9088744327123529,0.9521473392116526,0.008814354236449922
5.04,-14847.758994851818,-3743.0183354429623,82.64190483309275,-1939.4009019023606,14940.550928038545,6887.015630609883,5.232349976690034,13.990797830711449,0.9087109156448617,0.9520569187861543,0.008750065074497475
5.05,-14997.89713510331,-3812.4737836811983,82.43810647581859,-1943.250903603004,15090.67279570128,6956.672177205393,5.239731956053057,14.029148273354734,0.9085474639711179,0.9519665164429327,0.008686417111562695
5.0600000000000005,-15149.544025191439,-3882.6313196941946,82.23633594635862,-1947.1009053033076,15242.30341324968,7027.028783747851,5.247110245348993,14.06753414917452,0.9083840776649691,0.9518761321783719,0.008623403952535164
5.07,-15302.714828303844,-3953.4979590237426,82.0365730674459,-1950.950907003271,15395.45794387136,7098.092485956311,5.254484846422412,14.10595538588233,0.9082207567002737,0.9517857659888563,0.008561019266076142
5.08,-15457.424860016574,-4025.0807881205724,81.83879786253536,-1954.800908702894,15550.151703142354,7169.870390258052,5.2618557611169665,14.144411911280379,0.9080575010509002,0.9516954178707715,0.008499256783979196
5.09,-15613.68958982402,-4097.386965052241,81.64299055379479,-1958.6509104021775,15706.40016055703,7242.369674498461,5.269222991275384,14.18290365326146,0.9078943106907278,0.9516050878205035,0.008438110300536808
5.1000000000000005,-15771.524642684033,-4170.423720218072,81.44913156011417,-1962.5009121011215,15864.21894107322,7315.597588657974,5.2765865387394735,14.221430539808864,0.9077311855936459,0.9515147758344391,0.008377573671912763
5.11,-15930.945800578174,-4244.198357071142,81.2572014951333,-1966.3509137997253,16023.623826672465,7389.561455576023,5.283946405350121,14.259992498996244,0.9075681257335546,0.9514244819089657,0.00831764081552031
5.12,-16091.969004093227,-4318.718252850188,81.06718116533256,-1970.2009154979892,16184.630757941532,7464.268671684869,5.291302592947292,14.298589458987559,0.9074051310843643,0.9513342060404717,0.00825830570942035
5.13,-16254.610354149463,-4393.9908593806695,80.87905156917415,-1974.0509171959136,16347.255835800668,7539.726707811508,5.298655103370035,14.337221348036946,0.9072422016199958,0.951243948225346,0.00819956239205297
5.14,-16418.886113448163,-4470.023703743245,80.69279389393152,-1977.9009188934986,16511.51532295114,7615.943109849328,5.306003938456477,14.37588809448863,0.9070793373143804,0.9511537084599783,0.00814140496123526
5.15,-16584.812708083824,-4546.824389019853,80.50838951370584,-1981.7509205907443,16677.42564548742,7692.92549950616,5.313349100043829,14.414589626776825,0.9069165381414599,0.9510634867407589,0.00808382757353584
5.16,-16752.406729230497,-4624.400595074668,80.3258199879187,-1985.6009222876505,16845.003394583546,7770.681575086763,5.320690589968378,14.453325873425626,0.9067538040751864,0.9509732830640791,0.008026824443800516
5.17,-16921.684934798814,-4702.760079321106,80.14506705946377,-1989.450923984217,17014.265328150123,7849.219112261655,5.328028410065499,14.492096763048925,0.9065911350895224,0.9508830974263307,0.007970389844569605
5.18,-17092.664251109087,-4781.910677496317,79.96611265287596,-1993.3009256804446,17185.22837250745,7928.545964843454,5.335362562169644,14.530902224350301,0.9064285311584408,0.9507929298239062,0.007914518105500886
5.19,-17265.361774580935,-4861.8603044433585,79.78893887251816,-1997.1509273763331,17357.90962407512,8008.670065570854,5.342693048114356,14.569742186122932,0.9062659922559251,0.950702780253199,0.007859203612798026
5.2,-17439.794773439335,-4942.616954901005,79.61352800078505,-2001.0009290718822,17532.326351078093,8089.599426900233,5.350019869732251,14.608616577249473,0.906103518355969,0.950612648710603,0.007804440808644433
5.21,-17615.980689437485,-5024.188704301381,79.43986249632376,-2004.8509307670922,17708.495995269554,8171.34214180507,5.3573430288550385,14.647525326701984,0.9059411094325768,0.9505225351925132,0.00775022419064243
5.22,-17793.937139596343,-5106.583709575335,79.26792499227132,-2008.7009324619632,17886.436173670427,8253.906384583077,5.364662527313507,14.686468363541826,0.905778765459763,0.9504324396953246,0.007696548311257726
5.23,-17973.681917964237,-5189.810209967171,79.09769829451427,-2012.5509341564953,18066.164680329035,8337.300411672672,5.371978366937531,14.725445616919545,0.9056164864115525,0.9503423622154339,0.0076434077772708844
5.24,-18155.232997704872,-5273.876528002322,78.92916538053314,-2016.4009358506885,18247.69948840906,8421.532562621804,5.379290549556071,14.764457016074793,0.9054542722619806,0.9502523027492376,0.007590797249414577
5.25,-18338.60853262149,-5358.791070192351,78.76230939720135,-2020.250937544543,18431.058751713717,8506.611260795164,5.386599076997172,14.803502490336223,0.9052921229850932,0.9501622612931335,0.007538711441678669
5.26,-18523.826858804394,-5444.56232779743,78.59711365879394,-2024.1009392380586,18616.2608063333,8592.54501413865,5.393903951087966,14.842581969121387,0.9051300385549463,0.9500722378435199,0.007487145120681874
5.2700000000000005,-18710.906496620286,-5531.19887774799,78.43356164560393,-2027.950940931236,18803.324172634486,8679.342416102401,5.401205173654671,14.881695381936652,0.9049680189456064,0.9499822323967959,0.007436093105236464
5.28,-18899.866152562066,-5618.709383501384,78.27163700228728,-2031.8009426240742,18992.267557110154,8767.012146499112,5.408502746522594,14.920842658377072,0.9048060641311505,0.9498922449493612,0.007385550265826718
5.29,-19090.724721116992,-5707.102595907069,78.11132353622367,-2035.650944316574,19183.109854247545,8855.56297237086,5.415796671516127,14.96002372812633,0.9046441740856657,0.9498022754976164,0.007335511524092347
5.3,-19283.501286653034,-5796.387354080258,77.952605215893,-2039.5009460087354,19375.87014841461,8945.00374886438,5.423086950458753,14.999238520956613,0.9044823487832495,0.9497123240379627,0.007285971852316917
5.3100000000000005,-19478.2151253238,-5886.572586284184,77.79546616926743,-2043.3509477005587,19570.567715764937,9035.34342011493,5.43037358517304,15.03848696672852,0.9043205881980101,0.949622390566802,0.007236926272921127
5.32,-19674.885706991972,-5977.667310820996,77.63989068221855,-2047.2009493920434,19767.22202616119,9126.591020138792,5.437656577480648,15.077768995390967,0.9041588923040657,0.9495324750805371,0.007188369857960945
5.33,-19873.532697171726,-6069.680636931455,77.48586319693972,-2051.05095108319,19965.852745117525,9218.755673734531,5.444935929202324,15.11708453698109,0.9039972610755448,0.949442577575571,0.00714029772863044
5.34,-20074.17595898986,-6162.62176570334,77.33336831038314,-2054.9009527739977,20166.479735760717,9311.846597392972,5.4522116421579065,15.156433521624146,0.9038356944865866,0.9493526980483082,0.0070927050547693535
5.3500000000000005,-20276.83555541601,-6256.499991105072,77.18239077306865,-2058.750954464468,20369.123061060385,9405.873100332017,5.459483718166323,15.19581587953342,0.9036741925113404,0.9492628364951534,0.007045587054488629
5.36,-20481.531751172348,-6351.324700870155,77.03291548742169,-2062.6009561546,20573.802985738683,9500.844585382747,5.466752159045595,15.23523154101012,0.9035127551239658,0.9491729929125121,0.006998938993646432
5.37,-20688.285014436184,-6447.10537728521,76.88492750580181,-2066.450957844394,20780.539977972898,9596.770549779423,5.4740169666128295,15.274680436443285,0.9033513822986329,0.9490831672967907,0.006952756185225836
5.38,-20897.116019087483,-6543.851598231624,76.73841202929597,-2070.3009595338503,20989.35471164298,9693.660586202343,5.481278142684231,15.314162496309692,0.9031900740095221,0.9489933596443959,0.00690703398895537
5.39,-21108.045646773688,-6641.573038142129,76.59335440623636,-2074.1509612229684,21200.26806839635,9791.524383735907,5.488535689075092,15.353677651173749,0.9030288302308239,0.9489035699517355,0.006861767810842077
5.4,-21321.094988994722,-6740.27946896679,76.44974013073247,-2078.0009629117494,21413.301139732914,9890.371728836071,5.4957896075998,15.393225831687412,0.9028676509367395,0.948813798215218,0.006816953102709041
5.41,-21536.28534920837,-6839.980761148445,76.30755484121721,-2081.8509646001917,21628.475229110438,9990.212506307242,5.503039900071834,15.432806968590068,0.90270653610148,0.9487240444312526,0.006772585361737378
5.42,-21753.63824495645,-6940.686884607804,76.16678431900694,-2085.700966288297,21845.811854070715,10091.056700288811,5.510286568303768,15.472420992708463,0.9025454856992672,0.948634308596249,0.0067286601300125815
5.43,-21973.175410011558,-7042.407909738115,76.02741448687516,-2089.5509679760644,22065.332748386325,10192.914395251253,5.517529614107269,15.512067834956587,0.902384499704333,0.9485445907066178,0.0066851729940752246
5.44,-22194.918796544844,-7145.154008409604,75.88943140763978,-2093.400969663495,22287.059864228402,10295.795777001978,5.524769039293098,15.551747426335595,0.9022235780909196,0.9484548907587702,0.006642119584475914
5.45,-22418.89057731479,-7248.935454983657,75.7528212827637,-2097.2509713505874,22511.015374355407,10399.711133700906,5.532004845671111,15.591459697933683,0.9020627208332794,0.9483652087491183,0.006599495575334467
5.46,-22645.113148107295,-7353.7626274438435,75.61757045116534,-2101.1009730373426,22737.221674553217,10504.67085699269,5.5392370350502595,15.63120458092602,0.9019019279056756,0.9482755446740749,0.0065572966839656365
5.47,-22873.609130060402,-7459.646008473285,75.48366538792504,-2104.9509747237603,22965.70138595986,10610.685443085373,5.5464656092385916,15.670982006574645,0.9017411992823811,0.9481858985300533,0.006515518670471848
5.48,-23104.40137135715,-7566.596186238305,75.35109270244506,-2108.800976409841,23196.477356758347,10717.765493535871,5.553690570043251,15.710791906228366,0.9015805349376792,0.9480962703134678,0.006474157337162492
5.49,-23337.51294979659,-7674.623855580283,75.21983913735501,-2112.6509780955844,23429.57266474772,10825.92171644294,5.560911919270478,15.750634211322652,0.9014199348458639,0.9480066600207331,0.006433208528209789
5.5,-23572.967175105223,-7783.739819086841,75.0898915671889,-2116.5009797809907,23665.01061965445,10935.164927519663,5.568129658725609,15.790508853379567,0.901259398981239,0.9479170676482648,0.006392668129232037
5.51,-23810.78759126462,-7893.9549881705425,74.96123699706921,-2120.3509814660597,23902.814765460105,11045.506051173486,5.57534379021308,15.830415764007654,0.9010989273181187,0.9478274931924793,0.006352532066879209
5.5200000000000005,-24050.997978862048,-8005.280384158278,74.83386256140379,-2124.2009831507926,24143.008882751914,11156.956121596886,5.582554315536424,15.870354874901848,0.9009385198308276,0.9477379366497936,0.006312796308422485
5.53,-24293.622357463963,-8117.727139391277,74.70775552259502,-2128.0509848351876,24385.61699109633,11269.526283868694,5.589761236498271,15.910326117843361,0.9007781764937006,0.9476483980166254,0.006273456861347726
5.54,-24538.68498801296,-8231.306498336011,74.58290326976105,-2131.900986519246,24630.663351435916,11383.227795066263,5.596964554900352,15.950329424699621,0.9006178972810828,0.9475588772893933,0.006234509772952741
5.55,-24786.210375247876,-8346.029818705862,74.45929331746927,-2135.7509882029676,24878.172468509496,11498.072025388403,5.604164272543497,15.990364727424149,0.9004576821673292,0.9474693744645162,0.006195951129948405
5.5600000000000005,-25036.223270147613,-8461.90857259379,74.33691330448161,-2139.600989886353,25128.169093295954,11614.07045928932,5.6113603912276355,16.03043195805648,0.9002975311268058,0.9473798895384141,0.006157777058063487
5.57,-25288.748672684305,-8578.954347748837,74.2157509927778,-2143.450991569402,25380.678225767402,11731.234696756072,5.618552912751796,16.070531048722053,0.9001374441338881,0.9472904225075078,0.006119983721737803
5.58,-25543.811834695203,-8697.1788489078,74.09579426667871,-2147.3009932521136,25635.72511776107,11849.576454641134,5.62574183891411,16.11066193163212,0.8999774211629624,0.9472009733682184,0.006082567323846993
5.59,-25801.43826120123,-8816.593898404704,73.97703113050957,-2151.150994934489,25893.335274297864,11969.107567274206,5.63292717151181,16.150824539083672,0.899817462188425,0.947111542116968,0.0060455241049637825
5.6000000000000005,-26061.653713498054,-8937.211437604365,73.85944970790514,-2155.000996616528,26153.53445667344,12089.839987896472,5.640108912341227,16.191018803459325,0.8996575671846823,0.9470221287501793,0.006008850343140471
5.61,-26324.484211766525,-9059.043528112476,73.74303824065464,-2158.8509982982305,26416.348685068613,12211.785789871834,5.647287063197798,16.231244657227208,0.8994977361261511,0.9469327332642758,0.005972542353545349
5.62,-26589.95603766797,-9182.102352978647,73.62778508752028,-2162.7009999795964,26681.804241144702,12334.95716789114,5.654461625876059,16.271502032940916,0.8993379689872587,0.9468433556556818,0.005936596488090645
5.63,-26858.095736964446,-9306.40021791103,73.51367872306679,-2166.5510016606263,26949.927670663747,12459.366439187976,5.661632602169652,16.31179086323937,0.8991782657424421,0.946753995920822,0.005901009135063967
5.64,-27128.930122164475,-9431.949552502776,73.40070773650162,-2170.40100334132,27220.745786134245,12585.026044766286,5.66879999387132,16.352111080846754,0.8990186263661489,0.9466646540561221,0.005865776718763141
5.65,-27402.486275194304,-9558.762911470354,73.28886083052595,-2174.251005021678,27494.285669482422,12711.948550639841,5.675963802772914,16.392462618572402,0.8988590508328368,0.9465753300580084,0.005830895699134386
5.66,-27678.791550094815,-9686.852975903785,73.17812682019607,-2178.1010067016996,27770.574674749147,12840.146649083601,5.6831240306653825,16.4328454093107,0.8986995391169736,0.946486023922908,0.005796362571413836
5.67,-27957.873575744583,-9816.232554528997,73.068494631795,-2181.9510083813852,28049.64043081297,12969.633159897216,5.690280679338785,16.473259386041025,0.8985400911930377,0.9463967356472487,0.005762173865772254
5.68,-28239.760258608832,-9946.914584982242,72.95995330171445,-2185.801010060735,28331.510844139102,13100.42103168054,5.697433750582282,16.51370448182761,0.8983807070355171,0.9463074652274588,0.005728326146962999
5.69,-28524.479785514828,-10078.912135096753,72.8524919753465,-2189.6510117397493,28616.214101554786,13232.523343121418,5.704583246184143,16.55418062981948,0.8982213866189104,0.9462182126599675,0.005694816013973102
5.7,-28812.060626453625,-10212.238404201662,72.7460999059854,-2193.501013418427,28903.77867305106,13365.953304295688,5.711729167931741,16.59468776325033,0.8980621299177265,0.9461289779412049,0.005661640099677473
5.71,-29102.53153740875,-10346.906724433424,72.64076645373873,-2197.3510150967695,29194.233314611425,13500.724257979698,5.718871517611555,16.635225815438467,0.8979029369064843,0.9460397610676013,0.005628795070496104
5.72,-29395.92156403769,-10482.930562443607,72.5364810851069,-2201.2010167747762,29487.60707189335,13636.849681358512,5.726010297009177,16.675794719786694,0.8977438075597128,0.9459505620355884,0.005596277626263379
5.73,-29692.260046378797,-10620.323521583276,72.43323337336781,-2205.051018452448,29783.929284935177,13774.343188209921,5.733145507909297,16.71639440978221,0.8975847418519514,0.945861380841598,0.0055640845003529
5.74,-29991.57661722643,-10759.099341144381,72.33101299390083,-2208.9010201297833,30083.22958653124,13913.218528150494,5.74027715209572,16.757024818996534,0.8974257397577494,0.9457722174820627,0.005532212458196056
5.75,-30293.901206939547,-10899.271898591394,72.22980972462695,-2212.7510218067837,30385.537907040478,14053.48958886678,5.747405231351356,16.797685881085403,0.8972668012516667,0.9456830719534164,0.005500658297424431
5.76,-30599.264046657856,-11040.855211052749,72.12961344516633,-2216.6010234834484,30690.88447760258,14195.170397607593,5.754529747458227,16.838377529788687,0.8971079263082731,0.945593944252093,0.005469418847605111
5.7700000000000005,-30907.69567131667,-11183.863436718724,72.03041413582176,-2220.4510251597785,30999.299833152836,14338.275122582914,5.76165070219746,16.87909969893029,0.8969491149021485,0.9455048343745273,0.005438490969920688
5.78,-31219.226922690796,-11328.3108762528,71.93220187657148,-2224.301026835773,31310.814815466045,14482.818074376242,5.768768097349294,16.91985232241804,0.8967903670078831,0.9454157423171551,0.005407871556852251
5.79,-31533.88895246813,-11474.21197421681,71.83496684607135,-2228.151028511432,31625.46057623007,14628.813707370751,5.7758819346930785,16.960635334243634,0.8966316826000773,0.9453266680764126,0.005377557531865299
5.8,-31851.713225352603,-11621.581320509711,71.73869932066623,-2232.001030186756,31943.268580148833,14776.276621189058,5.782992216007272,17.00144866848251,0.8964730616533415,0.945237611648737,0.005347545849098567
5.8100000000000005,-32172.731522197166,-11770.43365182032,71.64338967341028,-2235.8510318617455,32264.270608075265,14925.22156214692,5.790098943069447,17.042292259293784,0.8963145041422965,0.9451485730305659,0.005317833493055681
5.82,-32496.97594316668,-11920.783853093912,71.54902837309633,-2239.7010335363993,32588.498760174203,15075.663424720828,5.7972021176562825,17.083166040920126,0.896156010041573,0.9450595522183377,0.005288417478299633
5.83,-32824.47891093138,-12072.64695901304,71.4556059832938,-2243.5510352107185,32915.985459115866,15227.617253029759,5.804301741543573,17.12406994768769,0.8959975793258119,0.9449705492084917,0.005259294849149988
5.84,-33155.273173890564,-12226.038155492364,71.36311316139526,-2247.401036884703,33246.763453299536,15381.098242330982,5.811397816506226,17.16500391400602,0.8958392119696644,0.9448815639974677,0.005230462679382831
5.8500000000000005,-33489.391809427216,-12380.97278118785,71.27154065767166,-2251.2510385583532,33580.86582010817,15536.121740530189,5.818490344318259,17.205967874367957,0.8956809079477916,0.9447925965817063,0.005201918071933362
5.86,-33826.868227193365,-12537.466329020235,71.1808793143356,-2255.101040231668,33918.32596919378,15692.703249705912,5.825579326752804,17.246961763349525,0.895522667234865,0.944703646957649,0.005173658158601133
5.87,-34167.7361732125,-12695.53444807806,71.09112006502693,-2258.9510419046483,34259.17764657985,15850.858428013049,5.832664765582107,17.287985515609872,0.8953644898055658,0.9446147151217374,0.005145680099889153
5.88,-34512.02973589378,-12855.192946408715,71.00225393529774,-2262.801043577294,34603.454940675496,16010.603092473433,5.839746662577528,17.329039065891163,0.895206375634586,0.9445258010704146,0.005117981085159926
5.89,-34859.78334377714,-13016.457789968303,70.91427203873005,-2266.651045249605,34951.19228002066,16171.953217929586,5.84682501950954,17.37012234901848,0.8950483246966271,0.9444369048001239,0.005090558331406411
5.9,-35211.031770984555,-13179.345105151187,70.82716557710617,-2270.501046921582,35302.424438737275,16334.924939574095,5.8538998381477345,17.411235299899754,0.8948903369664011,0.9443480263073094,0.005063409083308263
5.91,-35565.81014109645,-13343.871180588,70.74092583973987,-2274.3510485932247,35657.18654040576,16499.534554748272,5.860971120260814,17.45237785352564,0.8947324124186297,0.944259165588416,0.005036530613021894
5.92,-35924.153930654684,-13510.052468770116,70.65554420260085,-2278.2010502645326,36015.51406156795,16665.79852456753,5.868038867616599,17.493549944969455,0.8945745510280452,0.9441703226398893,0.005009920219905002
5.93,-36286.09897269911,-13677.905587689782,70.57101212744752,-2282.0510519355066,36377.442835263675,16833.73347556235,5.8751030819820285,17.534751509387075,0.8944167527693897,0.9440814974581756,0.004983575230243675
5.94,-36651.68146033855,-13847.44732249617,70.48732116096767,-2285.901053606147,36743.00905460176,17003.356201335217,5.882163765123155,17.57598248201684,0.8942590176174154,0.9439926900397219,0.004957492996981998
5.95,-37020.93795035602,-14018.694627167353,70.40446293392696,-2289.7510552764525,37112.24927636517,17174.68366423344,5.889220918805148,17.617242798179465,0.8941013455468849,0.9439039003809757,0.00493167089945415
5.96,-37393.90536684892,-14191.664626198522,70.32242916032519,-2293.601056946424,37485.20042465132,17347.732997038212,5.896274544792298,17.658532393277955,0.8939437365325704,0.9438151284783857,0.0049061063431189164
5.97,-37770.621004903944,-14366.374616306284,70.24121163656015,-2297.451058616062,37861.89979454684,17522.521504669738,5.903324644848011,17.69985120279751,0.8937861905492547,0.9437263743284009,0.004880796759296621
5.98,-38151.12253430726,-14542.842068149386,70.16080224059904,-2301.3010602853656,38242.38505583793,17699.066665908802,5.910371220734812,17.74119916230543,0.8936287075717303,0.9436376379274711,0.0048557396049084085
5.99,-38535.44800329007,-14721.08462806581,70.08119293115712,-2305.1510619543355,38626.69425675575,17877.386135134668,5.9174142742143445,17.78257620745103,0.8934712875747999,0.9435489192720469,0.004830932362217853
6.0,-38923.63584231014,-14901.120119826599,70.00237574688371,-2309.0010636229717,39014.86582775803,18057.49774407973,5.924453807047372,17.823982273965537,0.8933139305332763,0.9434602183585795,0.004806372538574842
6.01,-39315.724867868965,-15082.966546406213,69.92434280555527,-2312.851065291274,39406.93858534627,18239.41950360067,5.931489820993778,17.865417297662027,0.8931566364219826,0.9433715351835209,0.004782057666161706
6.0200000000000005,-39711.754287048825,-15266.642092087226,69.8470863035708,-2316.7010669592432,39802.95173660273,18423.169605783667,5.938522317812567,17.90688121443531,0.8929994052157514,0.9432828697433238,0.004757985301835208
6.03,-40111.76370486656,-15452.165125873162,69.7705985166555,-2320.5510686268785,40202.94488654422,18608.766427356517,5.945551299261861,17.94837396026183,0.8928422368894259,0.9431942220344415,0.004734153027351688
6.04,-40515.793121750015,-15639.554200314016,69.69487179628729,-2324.4010702941805,40606.958035598574,18796.22852851774,5.952576767098907,17.98989547119961,0.8926851314178592,0.9431055920533281,0.0047105584482358175
6.05,-40923.882939466384,-15828.828054257048,69.61989856976616,-2328.2510719611487,41015.03158553296,18985.574655687295,5.959598723080071,18.03144568338814,0.8925280887759144,0.9430169797964385,0.004687199193804543
6.0600000000000005,-41336.073965795,-16020.00561501451,69.5456713397313,-2332.101073627784,41427.2063441267,19176.823743674788,5.966617168960844,18.07302453304828,0.8923711089384645,0.9429283852602282,0.004664072917015913
6.07,-41752.407418596806,-16213.106000251086,69.47218268340775,-2335.951075294086,41843.52352924071,19369.99491756769,5.973632106495835,18.114631956482185,0.892214191880393,0.9428398084411533,0.004641177294232126
6.08,-42172.924929923465,-16408.148519889808,69.39942525186011,-2339.801076960054,42264.02477292664,19565.10749463796,5.980643537438779,18.156267890073206,0.892057337576593,0.9427512493356708,0.0046185100249847766
6.09,-42597.66855016594,-16605.152678036244,69.32739176925308,-2343.6510786256895,42688.75212557543,19762.180986267,5.9876514635425355,18.197932270285808,0.8919005460019679,0.9426627079402383,0.004596068831742267
6.1000000000000005,-43026.68075224323,-16804.138174921325,69.25607503211879,-2347.5010802909924,43117.74806010607,19961.235099889218,5.9946558865590855,18.239625033665476,0.8917438171314309,0.9425741842513142,0.0045738514596793695
6.11,-43460.004435831186,-17005.124908862814,69.18546790863083,-2351.3510819559615,43551.055476194386,20162.289740954195,6.001656808239533,18.281346116838613,0.8915871509399055,0.9424856782653577,0.004551855676448884
6.12,-43897.68293163236,-17208.132978245783,69.11556333788484,-2355.2010836205977,43988.717704542905,20365.365014907908,6.00865423033411,18.32309545651247,0.8914305474023251,0.9423971899788282,0.004530079271955357
6.13,-44339.76000568629,-17413.182683521867,69.04635432918552,-2359.051085284901,44430.77851119115,20570.481229192694,6.015648154592172,18.364872989475053,0.8912740064936331,0.9423087193881864,0.0045085200581308485
6.140000000000001,-44786.27986372125,-17620.294529227795,68.97783396134004,-2362.901086948872,44877.282101867386,20777.658895266464,6.022638582762199,18.406678652595023,0.891117528188783,0.9422202664898934,0.004487175868712701
6.15,-45237.287155547245,-17829.489226023,68.90999538195773,-2366.7510886125096,45328.27312638158,20986.918730641053,6.0296255165918,18.448512382821605,0.8909611124627382,0.9421318312804111,0.00446604455902328
6.16,-45692.82697949114,-18040.787692746864,68.84283180675587,-2370.601090275815,45783.7966830606,21198.28166094012,6.036608957827706,18.490374117184523,0.8908047592904723,0.9420434137562023,0.004445124005751641
6.17,-46152.944887455575,-18254.21105876551,68.77633651905077,-2374.451091938787,46243.89832380705,21411.76882224647,6.043588908215779,18.53226379279388,0.8906484686469687,0.9419550139137299,0.004424412106793938
6.18,-46617.68689384513,-18469.780668114254,68.71050287043258,-2378.301093601427,46708.6240630255,21627.401565243832,6.050565369501007,18.574181346840096,0.8904922405072209,0.9418666317494583,0.004403906781469098
6.19,-47087.0994727713,-18687.518078197736,68.6453242778234,-2382.1510952637345,47178.02037482742,21845.201453919923,6.057538343427505,18.616126716593794,0.8903360748462323,0.9417782672598518,0.004383605969587851
6.2,-47561.22956439023,-18907.445062730523,68.58079422334033,-2386.0010969257096,47652.13419936896,22065.190268507195,6.064507831738515,18.658099839405722,0.8901799716390167,0.9416899204413762,0.004363507631411013
6.21,-48040.1245805792,-19129.58361437062,68.51690625394694,-2389.851098587352,48131.012948527336,22287.390008116683,6.071473836176412,18.700100652706677,0.8900239308605974,0.9416015912904975,0.004343609747540704
6.22,-48523.83240966487,-19353.955946912756,68.4536539808051,-2393.7011002486624,48614.70451062923,22511.822892931963,6.078436358482694,18.7421290940074,0.8898679524860077,0.9415132798036824,0.0043239103187165335
6.23,-49012.401421197814,-19580.5844975031,68.39103107863285,-2397.551101909641,49103.25725522517,22738.51136642448,6.085395400397995,18.784185100898487,0.8897120364902913,0.9414249859773987,0.004304407365613695
6.24,-49505.880470772754,-19809.491928875243,68.3290312850682,-2401.401103570287,49596.72003790988,22967.478097590185,6.092350963662072,18.826268611050306,0.8895561828485017,0.9413367098081143,0.004285098928642929
6.25,-50004.31890489591,-20040.70113160798,68.26764840003874,-2405.251105230601,50095.14220518955,23198.745983207955,6.099303050013818,18.868379562212915,0.889400391535702,0.9412484512922985,0.004265983067752314
6.26,-50507.76656589868,-20274.235226404668,68.20687628513703,-2409.1011068905823,50598.57359939557,23432.338150119544,6.106251661191253,18.910517892215964,0.8892446625269659,0.9411602104264207,0.004247057862230893
