t,Y,P,X,Z,IL6
6.26,76.58410800670995,8.788937746134968,492.88762716838016,197.2003719934627,4.91914670127864
6.2700000000000005,76.53269946778937,8.710192192969451,493.00308202710164,197.19648068109646,4.920128303310829
6.28,76.47842949831978,8.632152170165416,493.1203028205914,197.1925922145845,4.921127217291581
6.29,76.42130737256659,8.554811356395557,493.2392771576533,197.18870662889336,4.922143471957596
6.3,76.36134266156395,8.47816348698674,493.35999238894016,197.18482395900674,4.923177080877913
6.3100000000000005,76.29854523131574,8.402202353489766,493.4824356091599,197.18094423996027,4.924228040569698
6.32,76.23292524536961,8.326921802989805,493.6065936550908,197.17706750666864,4.9252963383505275
6.33,76.16449316318563,8.252315737665228,493.7324531076255,197.1731937939468,4.926381951091274
6.34,76.09325973676579,8.178378114442001,493.8600002954677,197.1693231365683,4.92748484225851
6.3500000000000005,76.01923601266945,8.105102944343656,493.98922129369487,197.16545556915696,4.928604966710173
6.36,75.9424333313472,8.032484291992812,494.1201019248761,197.16159112616148,4.929742271640351
6.37,75.8628633241069,7.960516275241291,494.2526277624379,197.15772984189198,4.930896694641898
6.38,75.78053791205677,7.889193064692542,494.38678413215274,197.153871750504,4.932068164210687
6.390000000000001,75.69546930735122,7.818508883099393,494.52255611144386,197.15001688592326,4.933256602997847
6.4,75.60767000917068,7.748458004284372,494.65992853436995,197.1461652818343,4.934461927775862
6.41,75.51715280775599,7.679034756102941,494.7988859848991,197.1423169718246,4.935684044179192
6.42,75.4239307713053,7.6102335134269135,494.9394128163539,197.13847198908888,4.936922857005083
6.43,75.32801725826758,7.542048703714697,495.08149313409916,197.13463036663902,4.938178263210144
6.44,75.22942590424641,7.47447480367143,495.22511081156046,197.13079213723012,4.93945015368025
6.45,75.12817062647765,7.407506339439662,495.37024948563936,197.12695733333283,4.940738414621167
6.46,75.02426562575067,7.341137886681122,495.51689255474633,197.12312598712126,4.942042928155285
6.47,74.91772538465985,7.275364070502288,495.6650231805908,197.11929813048397,4.943363571778539
6.48,74.80856465494547,7.210179563129839,495.81462430279913,197.11547379499888,4.944700218373597
6.49,74.69679844404105,7.145579081440385,495.96567865444825,197.11165301190658,4.946052736223875
6.5,74.5824420509516,7.081557393548675,496.11816872063673,197.1078358121815,4.947420988976162
6.51,74.46551105203412,7.018109316196507,496.27207675490433,197.1040222265036,4.948804835655433
6.5200000000000005,74.34602129495681,6.955229713526688,496.4273847863085,197.10021228523448,4.950204131182546
6.53,74.22398884920698,6.892913486944517,496.5840746774842,197.09640601821212,4.95161873102464
6.54,74.09943006664561,6.831155587522451,496.7421280536066,197.09260345500215,4.953048485505282
6.55,73.97236157541877,6.7699510147528335,496.9015263095339,197.08880462487244,4.954493240376589
6.5600000000000005,73.8428002716714,6.709294814851455,497.06225061952637,197.08500955675885,4.955952837596745
6.57,73.71076327482947,6.649182073088478,497.2242819881686,197.0812182791322,4.957427117928514
6.58,73.57626793989965,6.589607915897792,497.38760123636325,197.07743082003478,4.9589159202245225
6.59,73.4393319046535,6.530567518969106,497.55218894760077,197.0736472072208,4.960419078685426
6.6000000000000005,73.2999730643377,6.47205610291075,497.71802549675783,197.06986746808113,4.961936424329475
6.61,73.15820955357958,6.414068930634062,497.8850910701881,197.06609162960706,4.963467785509904
6.62,73.01405969078073,6.356601299315261,498.05336572746256,197.06231971827873,4.965012989504912
6.63,72.86754207236727,6.29964855401969,498.2228292967223,197.05855176025423,4.9665718598227135
6.640000000000001,72.71867554487619,6.243206083666782,498.39346140567113,197.05478778131348,4.968144216999689
6.65,72.56747919753161,6.187269320012279,498.56524148975717,197.05102780684427,4.969729878808911
6.66,72.41397228872663,6.131833728500866,498.7381488721625,197.04727186171772,4.971328662262108
6.67,72.25817431169945,6.076894816437799,498.91216269234593,197.04351997039953,4.972940381821245
6.68,72.10010501212496,6.022448135177696,499.0872618869027,197.03977215697972,4.974564848919492
6.69,71.93978436762673,5.968489277575362,499.26342521185603,197.03602844513813,4.976201872519124
6.7,71.77723254510813,5.915013873345744,499.44063128829725,197.03228885808878,4.9778512599283875
6.71,71.61246987281133,5.86201758602545,499.618858632272,197.0285534185439,4.979512817336399
6.72,71.44551693878238,5.809496123680417,499.79808554945924,197.02482214884157,4.981186347928121
6.73,71.27639454910464,5.757445234363958,499.97829017984594,197.0210950708914,4.982871652683948
6.74,71.10512371357632,5.70586070472413,500.1594505128408,197.0173722061604,4.984568530571806
6.75,70.93172555869234,5.654738351602815,500.34154447902307,197.01365357558754,4.986276779684242
6.76,70.7562214445689,5.6040740333238475,500.5245498268614,197.00993919969852,4.9879961957105445
6.7700000000000005,70.5786329444693,5.553863647716401,500.708444144301,197.00622909858564,4.9897265722042805
6.78,70.3989818322502,5.504103130909441,500.89320487199103,197.0025232918955,4.991467700746988
6.79,70.21729000051539,5.454788450233375,501.0788093884995,196.99882179876326,4.993219371973284
6.8,70.03357950596588,5.405915608153169,501.2652349630963,196.99512463784913,4.9949813750028635
6.8100000000000005,69.84787262451933,5.357480647048731,501.45245869836583,196.9914318273826,4.996753496750136
6.82,69.66019181624831,5.309479646174093,501.6404575667117,196.98774338513445,4.99853552236337
6.83,69.47055971165598,5.261908720576177,501.82920842448596,196.9840593284078,5.0003272353793085
6.84,69.27899893704551,5.214764007337246,502.01868819177344,196.98037967392725,5.002128419690568
6.8500000000000005,69.08553245336928,5.1680416922697585,502.20887350354235,196.9767044380543,5.003938855728147
6.86,68.8901833277228,5.121737991914457,502.39974094489406,196.97303363664187,5.005758323035785
6.87,68.69297479003113,5.075849158087261,502.59126699256984,196.96936728507256,5.007586599618821
6.88,68.49393010315596,5.030371468660696,502.78342814700136,196.96570539819936,5.00942346325108
6.890000000000001,68.29307271657763,4.985301238398052,502.9762007761962,196.96204799041394,5.011268689939859
6.9,68.09042624960728,4.94063481773294,503.16956113285215,196.95839507563826,5.013122054099309
6.91,67.88601445628093,4.896368590253466,503.36348539008685,196.95474666730811,5.014983328907398
6.92,67.67986121959011,4.852498972260945,503.5579496473552,196.95110277836972,5.016852286368867
6.93,67.47199054571222,4.809022412328591,503.75292993636765,196.94746342127638,5.018728697378192
6.94,67.26242655775664,4.765935390846604,503.94840222746507,196.94382860798547,5.020612331785582
6.95,67.05119343889942,4.723234418146698,504.1443424837264,196.94019834998224,5.022502958780386
6.96,66.8383154645451,4.68091603512545,504.3407266311126,196.93657265825644,5.024400346716167
6.97,66.62381702522238,4.638976813607597,504.53753053734954,196.93295154328328,5.026304262993888
6.98,66.4077225959768,4.597413355207566,504.73473004127135,196.92933501503367,5.028214474280642
6.99,66.19005672984383,4.556222290866917,504.93230095945245,196.92572308297102,5.0301307465773615
7.0,65.97084405132189,4.515400280391759,505.13021909284026,196.9221157560485,5.0320528452865325
7.01,65.75010924984542,4.474944011990198,505.3284602333871,196.91851304270594,5.033980535279899
7.0200000000000005,65.52787714478055,4.434850209000006,505.52700009365515,196.914914950953,5.0359135800889785
7.03,65.30417270286708,4.395115631835702,505.72581428763476,196.91132148839515,5.037851741678797
7.04,65.0790208782149,4.355737062096774,505.9248785026665,196.90773266204585,5.0397947823979425
7.05,64.85244668410505,4.316711309979533,506.1241684217166,196.90414847841802,5.041742464085604
7.0600000000000005,64.62447518926169,4.278035214095926,506.3236597269948,196.90056894352438,5.043694548104958
7.07,64.3951315130106,4.2397056411804,506.52332810477145,196.89699406287642,5.0456507953902054
7.08,64.16444082043725,4.201719485796736,506.7231492501955,196.89342384148375,5.0476109664936155
7.09,63.93242831876246,4.1640736706666,506.92309886949914,196.88985828386993,5.049574821626807
7.1000000000000005,63.69911925567512,4.126765147997654,507.1231526780045,196.88629739411607,5.051542120692758
7.11,63.464538908185204,4.089790895970186,507.32328641846954,196.88274117577174,5.053512623362699
7.12,63.22871258007834,4.053147919616752,507.5234758609787,196.87918963188616,5.055486089112282
7.13,62.9916655974383,4.016833250715007,507.7236968069787,196.87564276501223,5.057462277266902
7.140000000000001,62.75342330386056,3.9808439475228217,507.9239250939771,196.8721005772066,5.059440947048472
7.15,62.51401105566601,3.9451770945134004,508.12413660024106,196.86856307002935,5.061421857622206
7.16,62.27345421712173,3.9098298022575353,508.32430724892333,196.8650302445504,5.063404768141321
7.17,62.03177815571914,3.8747992084555176,508.52441300771596,196.86150210140661,5.065389437775501
7.18,61.789008237299065,3.8400824758915513,508.7244299004765,196.85797864072302,5.0673756257828275
7.19,61.54516982127998,3.805676792461994,508.9243340107863,196.85445986212562,5.0693630915524155
7.2,61.30028825588508,3.771579371181327,509.12410148559553,196.85094576475316,5.07135159464737
7.21,61.05438887335667,3.737787449934382,509.32370853985503,196.84743634725783,5.0733408948513254
7.22,60.80749698517068,3.7042982912286,509.5231314611483,196.84393160780573,5.07533075221498
7.23,60.559637877379245,3.6711091819710426,509.72234661409817,196.84043154407868,5.077320927100582
7.24,60.310836811845874,3.6382174343845524,509.9213304344078,196.83693615332567,5.079311180131872
7.25,60.061119016027845,3.6056203847098836,510.12005944304843,196.8334454323175,5.081301272327767
7.26,59.81050967615279,3.57331539256398,510.3185102544756,196.82995937733023,5.083290965181601
7.2700000000000005,59.559033934845836,3.5412998411586347,510.5166595770174,196.82647798416622,5.085280020668947
7.28,59.306716886427914,3.509571137068948,510.7144842173589,196.82300124815535,5.087268201292813
7.29,59.05358357221388,3.478126710001747,510.91196108502703,196.81952916415636,5.089255270128842
7.3,58.79965897581085,3.4469640125640426,511.10906719687483,196.8160617265582,5.091240990870493
7.3100000000000005,58.5449680305733,3.416080520952401,511.3057796657792,196.81259892932098,5.0932251278585525
7.32,58.28953561272133,3.3854737345562462,511.5020757079562,196.8091407659704,5.095207446129134
7.33,58.03338651703222,3.355141174241007,511.6979326729075,196.80568722953467,5.09718771148419
7.34,57.776545463743815,3.3250803829957047,511.8933280328342,196.80223831258397,5.099165690521718
7.3500000000000005,57.519037094021876,3.2952889257141944,512.0882393869019,196.7987940072322,5.101141150680741
7.36,57.260885965387985,3.265764388973443,512.2826444655569,196.79535430513883,5.103113860286329
7.37,57.00211654714729,3.2365043808117706,512.4765211348429,196.7919191975105,5.1050835885946295
7.38,56.74275321581646,3.2075065305071204,512.6698474007164,196.78848867510294,5.107050105837891
7.390000000000001,56.48282025055149,3.1787684883553187,512.862601413364,196.7850627282225,5.109013183269491
7.4,56.22234185466228,3.1502879269215676,513.0547614397374,196.78164134679005,5.110972593066572
7.41,55.961342156684886,3.1220625411374603,513.2463058609936,196.7782245203561,5.1129281083442555
7.42,55.6998451477424,3.094090044799958,513.4372132475524,196.77481223796454,5.114879503517623
7.43,55.437874707883445,3.0663681720952995,513.627462325755,196.7714044882277,5.11682655417802
7.44,55.17545460230579,3.0388946774222076,513.817031981211,196.76800125933013,5.118769037133734
7.45,54.9126084771103,3.0116673351885654,514.0059012627172,196.76460253903116,5.12070673045325
7.46,54.64935985505456,2.9846839396080695,514.1940493861775,196.76120831466724,5.122639413508489
7.47,54.385732131306845,2.9579423044969113,514.3814557385214,196.75781857315454,5.124566867018063
7.48,54.12174856919981,2.9314402630704373,514.5680998816235,196.75443330099154,5.1264888730905165
7.49,53.85743232462386,2.9051756687891377,514.7539615237902,196.7510524843047,5.128405214948121
7.5,53.5928064617845,2.879146395888202,514.9390205010262,196.7476761088813,5.130315676747005
7.51,53.327893864429726,2.8533503360772747,515.1232568766743,196.7443041600442,5.132220044563218
7.5200000000000005,53.0627172725856,2.8277853998386275,515.3066508989257,196.7409366227162,5.134118105978871
7.53,52.79729928017715,2.802449516292243,515.4891830026245,196.73757348142544,5.136009650104546
7.54,52.531662331206505,2.7773406330080235,515.6708338127066,196.7342147203086,5.137894467617817
7.55,52.26582871593133,2.752456715818019,515.851584147638,196.7308603231139,5.139772350801755
7.5600000000000005,51.999820567043066,2.7277957486286475,516.0314150228533,196.72751027320444,5.14164309358345
7.57,51.73365985584534,2.7033557332329226,516.2103076541936,196.72416455356128,5.14350649157251
7.58,51.467368417447744,2.6791346899508843,516.3882434296358,196.72082314681634,5.145362341826349
7.59,51.200967984570696,2.655130658515839,516.5652038716103,196.71748603529412,5.147210442534364
7.6000000000000005,50.93448007279704,2.6313416947202874,516.7411707616661,196.71415320090117,5.1490505941010385
7.61,50.66792602579079,2.607765871627961,516.9161260903165,196.71082462517944,5.150882598722647
7.62,50.40132701517627,2.5844012794916695,517.0900520564317,196.70750028931337,5.152706260390912
7.63,50.13470403723399,2.561246025580305,517.2629310701124,196.70418017413343,5.154521384926648
7.640000000000001,49.86807790959647,2.5382982340058318,517.4347457555622,196.70086426011983,5.1563277800133935
7.65,49.60146926794417,2.5155560455502863,517.6054789539608,196.6975525274063,5.158125255231057
7.66,49.334898562701156,2.4930176174927596,517.7751137263368,196.69424495578372,5.15991362208955
7.67,49.068386082215355,2.470681124058714,517.9436333282556,196.69094152472044,5.161692693907813
7.68,48.80195200390207,2.4485447575263497,518.1110211547478,196.6876422134001,5.163462285529602
7.69,48.53561626144652,2.4266067250108465,518.2772608809914,196.68434700064407,5.165222214113083
7.7,48.2693985932959,2.404865249508437,518.442336410062,196.68105586494767,5.1669722988621
7.71,48.00331854552941,2.383318569868469,518.6062318692352,196.67776878448768,5.168712361023767
7.72,47.73739546913238,2.3619649406339946,518.7689316122443,196.67448573712645,5.170442223918726
7.73,47.47164851727028,2.340802631882348,518.9304202215371,196.67120670041587,5.172161712971418
7.74,47.2060966425629,2.31982992906573,519.0906825105341,196.6679316516015,5.173870655740339
7.75,46.94075859435824,2.299045132851783,519.2497035258858,196.66466056762656,5.175568881948308
7.76,46.67565297307297,2.278446560125091,519.4074684902657,196.6613934251649,5.177256222822249
7.7700000000000005,46.41079813927919,2.258032542033738,519.563962896521,196.6581302005805,5.178932512190487
7.78,46.14621234241526,2.2378014265037556,519.7191723729701,196.6548708699979,5.180597584922678
7.79,45.88191355282769,2.217751574718321,519.8730828578357,196.65161540922264,5.182251278959312
7.8,45.61791953532727,2.197881362510178,520.0256805220153,196.64836379378394,5.183893434418996
7.8100000000000005,45.354247846672976,2.1781891802064797,520.1769517711189,196.64511599893893,5.1855238936261765
7.82,45.09091583312365,2.158673432475025,520.3268832474384,196.6418719996767,5.187142501138047
7.83,44.827940628057085,2.139332538171848,520.4754618318451,196.63863177072264,5.188749103770631
7.84,44.56533914965698,2.1201649301902057,520.6226746456168,196.63539528654263,5.190343550624055
7.8500000000000005,44.30312811152732,2.101169055549639,520.768509039022,196.63216252135172,5.191925692934555
7.86,44.041324080729005,2.0823433763654347,520.9129525313275,196.6289334491387,5.193495383290685
7.87,43.779943378223,2.063686367892879,521.055992912231,196.62570804363773,5.195052476962803
7.88,43.519002105793646,2.045196518919423,521.1976182137362,196.62248627834228,5.196596831536663
7.890000000000001,43.258516153957274,2.0268723318040003,521.3378167015037,196.61926812651313,5.198128306802056
7.9,42.998501201770125,2.008712322366108,521.4765768744987,196.6160535611832,5.199646764750176
7.91,42.73897271679113,1.9907150197778627,521.6138874644788,196.61284255516293,5.2011520695689795
7.92,42.47994595520007,1.9728789664590827,521.7497374353208,196.60963508104507,5.202644087636571
7.930000000000001,42.22143596067011,1.9552027179461025,521.8841159836734,196.60643111120876,5.2041226875567235
7.94,41.963457530594575,1.9376848420785695,522.017012574221,196.60323061778755,5.2055877412260925
7.95,41.706025252582634,1.9203239196535153,522.148416900461,196.60003357271358,5.20703912268989
7.96,41.44915350906089,1.9031185444131078,522.2783188792953,196.59683994772757,5.208476708005559
7.97,41.19285646668816,1.88606732271499,522.4067086617257,196.59364971437145,5.209900375587931
7.98,40.937148076522625,1.8691688734269378,522.5335766321563,196.5904628439933,5.211310006218446
7.99,40.6820420742986,1.8524218278235713,522.6589134075821,196.58727930775163,5.212705483053807
8.0,40.427551980812616,1.8358248294850987,522.7827098366682,196.58409907662033,5.2140866916340896
8.01,40.17369110241916,1.8193765341981214,522.9049569987153,196.5809221213931,5.2154535198902865
8.02,39.92047251733102,1.8030756095576423,523.0256462178387,196.5777484126857,5.2168058578786365
8.03,39.66790907842411,1.7869207349159173,523.1447690594715,196.5745779209412,5.218143597826906
8.040000000000001,39.416013434148034,1.7709106017118186,523.2623173074791,196.57141061643773,5.21946663452317
8.05,39.16479801730209,1.7550439131241513,523.3782829757018,196.56824646929124,5.2207748650894015
8.06,38.91427504553376,1.7393193839712198,523.4926583069464,196.56508544946024,5.222068188975875
8.07,38.66445652193472,1.7237357406122114,523.605435771878,196.56192752675028,5.223346507954786
8.08,38.41535423571835,1.708291720850028,523.7166080678307,196.55877267081866,5.224609726112783
8.09,38.16697976297899,1.6929860738355833,523.8261681175366,196.55562085117901,5.225857749842426
8.1,37.91934446165257,1.677817559862136,523.9341090740676,196.55247203720523,5.227090487698982
8.11,37.672459459808294,1.6627849500331717,524.0404243329247,196.54932619813422,5.228307850102826
8.120000000000001,37.42633568332496,1.6478870266764847,524.1451075019623,196.54618330307443,5.229509749933452
8.13,37.18098384631237,1.633122583052251,524.2481524112088,196.54304332100898,5.230696102274357
8.14,36.93641445073698,1.6184904232354058,524.3495531128351,196.5399062208003,5.2318668243640545
8.15,36.69263778719672,1.6039893620197274,524.4493038799005,196.53677197119453,5.233021835570246
8.16,36.44966393575324,1.589618224822917,524.5473992050416,196.53364054082638,5.2341610573623525
8.17,36.20750276682192,1.5753758475926865,524.6438337991051,196.5305118982236,5.2352844132824305
8.18,35.96616394159678,1.5612610767075725,524.738602590313,196.5273860118071,5.236391829128144
8.19,35.72565690805319,1.5472727688249028,524.8317007284198,196.52426284985097,5.237483234965753
8.2,35.48599090866517,1.5334097908698956,524.9231235756789,196.52114238054637,5.238558562375476
8.21,35.24717498046534,1.5196710199330241,525.012866706446,196.518024571997,5.23961774484955
8.22,35.009217955079954,1.506055343167405,525.1009259068182,196.51490939221327,5.240660718222442
8.23,34.77212845983622,1.4925616576993705,525.1872971730756,196.5117968091162,5.241687420684506
8.24,34.53591491892089,1.4791888705399916,525.2719767100715,196.50868679054054,5.2426977927967275
8.25,34.30058555458986,1.465935898497516,525.3549609295759,196.5055793042385,5.243691777506518
8.26,34.06614838838645,1.4528016680903695,525.4362464486153,196.50247431788313,5.244669320153984
8.27,33.832611237770145,1.4397851154207926,525.5158300928081,196.49937179909162,5.2456303673171085
8.28,33.59998172087157,1.4268851861195169,525.5937088908742,196.49627171541408,5.2465748676802795
8.290000000000001,33.36826726049685,1.4141008352844073,525.6698800699661,196.4931740343259,5.247502772703137
8.3,33.137475083232836,1.401431027377061,525.744341056333,196.49007872324088,5.24841403605073
8.31,32.90761222082845,1.3888747361396334,525.8170894735176,196.48698574951487,5.249308613582117
8.32,32.67868551162068,1.3764309445125575,525.8881231405101,196.4838950804495,5.2501864633382755
8.33,32.450701602004344,1.364098644553114,525.957440069862,196.48080668329578,5.251047545529338
8.34,32.22366694794594,1.3518768373548744,526.025038465759,196.47772052525772,5.251891822521137
8.35,31.997587805020906,1.3397645327525933,526.0909167329547,196.47463657350767,5.252719258634775
8.36,31.772470267816114,1.3277607501032116,526.1550734408796,196.47155479522814,5.253529815771675
8.370000000000001,31.54832020903965,1.315864516729797,526.2175073769546,196.46847515752413,5.254323462418289
8.38,31.32514333414951,1.3040748690598714,526.2782174971892,196.46539762748588,5.255100167158295
8.39,31.102945164551315,1.2923908521443257,526.3372029408694,196.46232217218216,5.255859900248479
8.4,30.88173103940549,1.280811519584764,526.3944630283829,196.45924875866461,5.256602633531651
8.41,30.661506117434204,1.269335933460836,526.4499972590437,196.4561773539724,5.257328340349557
8.42,30.44227537872835,1.2579631642575715,526.5038053089174,196.45310792513675,5.2580369954557975
8.43,30.224043625941867,1.2466922907882056,526.5558870292919,196.45004043917143,5.258728575646548
8.44,30.006815482351193,1.2355224000939378,526.6062424484509,196.44697486299287,5.2594030640638545
8.45,29.79059539687892,1.2244525873949352,526.6548717661099,196.44391116349718,5.260060446340112
8.46,29.575387645060037,1.2134819560115302,526.701775352127,196.44084930754588,5.260700711486623
8.47,29.361196333755327,1.202609617316675,526.746953741293,196.4377892620495,5.261323847705113
8.48,29.148025402000552,1.1918346906555843,526.7904076321606,196.43473099394814,5.261929843540948
8.49,28.935878620930428,1.1811563032576178,526.8321378868419,196.43167447016762,5.262518690301936
8.5,28.724759595812504,1.170573590171913,526.8721455286574,196.42861965765107,5.2630903805330576
8.51,28.514671765965822,1.1600856941932705,526.9104317420746,196.42556652336032,5.263644907972522
8.52,28.30561840886762,1.1496917657928096,526.9469978679723,196.42251503428946,5.264182267129879
8.53,28.097602641104444,1.1393909630468881,526.9818454024435,196.4194651574637,5.2647024534318
8.540000000000001,27.89062742107045,1.1291824515923623,527.0149759938798,196.41641685987068,5.265205466912534
8.55,27.684695549897093,1.1190654045374622,527.0463914416291,196.41337010851325,5.265691309620418
8.56,27.479809673088536,1.1090390023898322,527.0760936940194,196.4103248704152,5.266159985451312
8.57,27.275972282644094,1.0991024330043924,527.1040848460214,196.40728111263752,5.266611499363853
8.58,27.073185718918065,1.0892548915213054,527.1303671371137,196.4042388022935,5.267045856699421
8.59,26.871452172089853,1.079495580280806,527.1549429493692,196.40119790651588,5.267463065093924
8.6,26.670773686710856,1.0698237086721187,527.1778148022407,196.39815839247862,5.267863133597332
8.61,26.471152151050056,1.0602384935508828,527.1989853651816,196.39512022737276,5.2682460731470355
8.620000000000001,26.272589323171676,1.0507391582560008,527.2184574270035,196.3920833784576,5.268611895693829
8.63,26.075086809673618,1.0413249333920482,527.2362339207367,196.38904781302267,5.268960614786944
8.64,25.87864607977837,1.0319950563597464,527.2523179074806,196.386013498391,5.269292246173801
8.65,25.683268463638605,1.0227487713842056,527.2667125781559,196.38298040193274,5.269606807102995
8.66,25.488955151545362,1.013585329528124,527.279421254325,196.37994849107093,5.26990431599855
8.67,25.295707194626445,1.0045039886801475,527.290447387469,196.3769177332762,5.270184792747231
8.68,25.103525513234427,0.9955040132950532,527.2997945495175,196.3738880960745,5.270448258701563
8.69,24.912410913379176,0.9865846738847671,527.3074664142969,196.3708595470618,5.270694736685784
8.700000000000001,24.72236405344116,0.9777452480493902,527.3134667951103,196.36783205387414,5.270924250983801
8.71,24.533385455772304,0.9689850201178847,527.3177996316407,196.36480558419794,5.271136827343386
8.72,24.345475509374722,0.9603032810632923,527.3204689869167,196.36178010577302,5.271332492953983
8.73,24.158634514509334,0.9516993270726096,527.3214789966918,196.35875558644778,5.271511275836361
8.74,23.972862642358887,0.9431724608399715,527.320833915218,196.3557319941294,5.2716732053945226
8.75,23.78815992436417,0.9347219919085336,527.3185381273472,196.35270929677048,5.271818312561593
8.76,23.60452626485967,0.9263472362653761,527.3145961341916,196.34968746238485,5.271946629626953
8.77,23.421961460061226,0.918047515751138,527.3090125317306,196.34666645906788,5.272058190055355
8.78,23.240465225506917,0.9098221572068318,527.3017919798929,196.34364625502616,5.272153028225535
8.790000000000001,23.060037132569555,0.9016704944477844,527.2929392740883,196.34062681850898,5.272231180034976
8.8,22.880676632299917,0.8935918675223193,527.282459318344,196.33760811783412,5.272292682672784
8.81,22.70238305929137,0.8855856225939577,527.2703571209724,196.33459012139187,5.272337574579442
8.82,22.52515567855083,0.8776511105291848,527.2566377422074,196.3315727976928,5.272365894935312
8.83,22.3489936385392,0.8697876883123584,527.2413063466671,196.32855611531988,5.272377684173101
8.84,22.17389596540932,0.8619947192193259,527.2243682097925,196.32554004292265,5.272372984040741
8.85,21.999861574492314,0.8542715724713346,527.2058287050141,196.32252454922883,5.272351837476046
8.86,21.82688929124153,0.8466176226204339,527.1856932805399,196.31950960306472,5.27231428834875
8.870000000000001,21.654977872703096,0.8390322489194244,527.1639674355592,196.31649517337613,5.2722603811960695
8.88,21.48412594904091,0.8315148370378053,527.1406567850514,196.31348122917143,5.272190161942906
8.89,21.314332046872067,0.824064778376987,527.115767033922,196.3104677395444,5.272103677614439
8.9,21.145594594690035,0.8166814699139618,527.0893039710312,196.30745467367885,5.272000976274644
8.91,20.97791196632725,0.8093643129524908,527.061273421381,196.3044420008869,5.271882106541425
8.92,20.811282428481984,0.8021127146308135,527.0316813038397,196.30142969056288,5.271747118172007
8.93,20.64570414531608,0.7949260877895417,527.0005336260845,196.29841771218744,5.271596062011642
8.94,20.481175185942934,0.7878038507565069,526.9678364763629,196.29540603533403,5.271428989910072
8.950000000000001,20.317693555050766,0.7807454264808873,526.9335959900444,196.29239462969386,5.271245954374698
8.96,20.15525718783814,0.7737502426764125,526.8978183551517,196.28938346507186,5.271047008627934
8.97,19.993863912943418,0.7668177328695209,526.8605098528526,196.28637251135638,5.270832207027065
8.98,19.833511471513702,0.7599473358601943,526.8216768366316,196.2833617385348,5.270601604848279
8.99,19.67419752689527,0.753138495451186,526.7813257217771,196.2803511167008,5.270355258172757
9.0,19.515919700828746,0.7463906594366632,526.7394629461159,196.2773406160819,5.2700932234612425
9.01,19.35867551587164,0.7397032812110251,526.6960950324749,196.2743302069957,5.2698155582308
9.02,19.20246241093652,0.7330758193347389,526.6512285718251,196.27131985986173,5.269522320872185
9.03,19.04727772779493,0.726507737907765,526.6048702377976,196.26830954519238,5.269213570804668
9.040000000000001,18.893118833513505,0.7199985031749856,526.5570266547571,196.2652992336775,5.268889367064375
9.05,18.739982934681695,0.7135475886767918,526.507704597975,196.26228889605596,5.268549770446191
9.06,18.587867199088162,0.7071544718755653,526.4569108625202,196.2592785031998,5.268194842100871
9.07,18.43676871790406,0.7008186352041645,526.4046523040079,196.25626802608804,5.267824643971048
9.08,18.286684527471905,0.6945395654635937,526.350935815297,196.25325743582027,5.267439238538045
9.09,18.13761163142686,0.6883167532114898,526.2957683028326,196.25024670363038,5.267038688564817
9.1,17.989546938650605,0.6821496944767675,526.2391567529477,196.24723580084842,5.266623057817553
9.11,17.842487293699214,0.6760378899185332,526.1811081993277,196.24422469891948,5.2661924107120255
9.120000000000001,17.696429480242656,0.669980844730883,526.1216297193197,196.24121336940604,5.265746812273764
9.13,17.551370223223866,0.6639780685830968,526.0607284316112,196.23820178398933,5.265286328113104
9.14,17.407306191017582,0.6580290755598214,525.9984114939084,196.23518991447068,5.2648110244002435
9.15,17.26423399814853,0.6521333840865584,525.9346861000902,196.23217773277307,5.264320967833853
9.16,17.122150218259996,0.646290516585525,525.8695594677481,196.22916521093924,5.263816225491565
9.17,16.981051373896076,0.6404999997413922,525.8030388474729,196.2261523211368,5.263296864947657
9.18,16.840933938165023,0.6347613644545098,525.735131520998,196.2231390356598,5.262762954253809
9.19,16.701794340138974,0.6290741456958562,525.6658447958383,196.22012532692932,5.262214561876815
9.200000000000001,16.563628967141216,0.6234378824438502,525.5951860028484,196.21711116749475,5.261651756672161
9.21,16.42643416703357,0.6178521176211712,525.5231624937804,196.21409653003536,5.261074607857601
9.22,16.29020625050356,0.6123163980315667,525.4497816388417,196.21108138736156,5.260483184986729
9.23,16.154941468811217,0.6068302749601681,525.3750508509968,196.20806571239555,5.2598775581920805
9.24,16.020635983056398,0.6013933050030591,525.2989776195085,196.20504947814464,5.25925779852137
9.25,15.887285944088452,0.5960050479054303,525.2215694229066,196.2020326577686,5.258623977058537
9.26,15.754887461785797,0.5906650673908173,525.1428337625167,196.1990152245531,5.257976165259853
9.27,15.623436604292039,0.5853729311804087,525.0627781633434,196.19599715190847,5.257314434961
9.28,15.492929398920545,0.5801282109672454,524.9814101731343,196.19297841337,5.256638858365836
9.290000000000001,15.363361848018593,0.574930481983281,524.8987373456584,196.18995898260914,5.255949507885547
9.3,15.234729934439185,0.569779322849287,524.8147672349508,196.18693883343715,5.255246456081736
9.31,15.107029595201254,0.5646743162905176,524.7295074231291,196.18391793978523,5.2545297759276455
9.32,14.980256736337756,0.559615048731432,524.6429655047435,196.18089627571504,5.253799540657475
9.33,14.854407234501183,0.554601110250815,524.5551490851021,196.1778738154195,5.253055823748136
9.34,14.729476938436013,0.5496320945404649,524.4660657787371,196.17485053322335,5.252298698902371
