t,x,v,y,w,z
5.93,10.420195843239469,1.2707852286100574,0.059025258438161976,24.956645873735514,0.007763816912659108
5.94,10.438621902025302,1.274910178407434,0.05930236300294159,24.615252501616357,0.007668155265759826
5.95,10.457043444817664,1.2790911916095022,0.05958175301571537,24.278738583468808,0.007573863075770186
5.96,10.475460442704284,1.2833282932959504,0.05986344403436913,23.947034406452826,0.007480919401867283
5.97,10.493872866643944,1.2876215158072202,0.060147451777399996,23.62007122827697,0.007389303639505297
5.98,10.51228068746319,1.2919708986703864,0.060433792125340266,23.297781263360566,0.007298995514233672
5.99,10.530683875853326,1.2963764885385405,0.060722481122098174,22.980097670300122,0.007209975076327931
6.0,10.549082402367432,1.3008383391337737,0.06101353497630026,22.666954539618885,0.00712222269560889
6.01,10.567476237417406,1.3053565111924907,0.06130697006264538,22.35828688166999,0.007035719056370943
6.0200000000000005,10.585865351270597,1.3099310723849404,0.061602802923380606,22.05403061398266,0.006950445151163731
6.03,10.604249714045702,1.3145620971868266,0.061901050269985027,21.754122547492837,0.006866382272439045
6.04,10.622629295711851,1.3192496669696445,0.0622017289840212,21.458500378391385,0.006783512013968316
6.05,10.641004066084903,1.323993869903902,0.06250485611873777,21.167102675341713,0.006701816263910334
6.0600000000000005,10.659373994824369,1.3287948009054382,0.06281044890052495,20.879868867879992,0.006621277199808026
6.07,10.677739051430425,1.333652561590625,0.06311852473035648,20.59673923513414,0.006541877283986537
6.08,10.696099205240941,1.338567260233664,0.06342910118524446,20.317654894689895,0.006463599259049539
6.09,10.71445442542815,1.3435390117032529,0.06374219601978444,20.042557790853227,0.006386426142412943
6.1000000000000005,10.732804680994448,1.3485679373440735,0.06405782716790848,19.771390681167052,0.006310341218263243
6.11,10.75114994077143,1.3536541650707055,0.06437601274393462,19.504097130026935,0.0062353280394330845
6.12,10.769490173416248,1.3587978292887766,0.06469677104422508,19.24062149666458,0.006161370421212003
6.13,10.787825347408459,1.3639990708509941,0.06502012054874533,18.980908924362463,0.0060884524367861475
6.140000000000001,10.806155431047017,1.369258037023138,0.0653460799226095,18.724905330075558,0.006016558413143408
6.15,10.824480392447251,1.3745748814519214,0.06567466801763924,18.47255739419304,0.0059456729270663585
6.16,10.842800199537564,1.3799497641176839,0.0660059038740216,18.223812549800044,0.005875780800391246
6.17,10.861114820055127,1.3853828512307695,0.06633980672227043,17.978618969896235,0.005806867092549839
6.18,10.879424221544822,1.3908743153192513,0.06667639598425638,17.736925561864304,0.005738917102333978
6.19,10.89772837135562,1.3964243351691064,0.06701569127499599,17.49868195647122,0.0056719163625441014
6.2,10.916027236637362,1.4020330957893878,0.06735771240433877,17.263838497877323,0.005605850635840613
6.21,10.934320784337688,1.4077007883878874,0.06770247937862552,17.03234623410835,0.005540705911098379
6.22,10.952608981198956,1.4134276103484642,0.06805001240236067,16.804156907660047,0.005476468399839432
6.23,10.970891793754939,1.4192137651976677,0.06840033187998183,16.579222945698316,0.005413124532126234
6.24,10.989169188326413,1.425059462517037,0.06875345841801506,16.357497447964143,0.005350660949739549
6.25,11.007441131019956,1.430964918022691,0.06910941282614656,16.13893418199134,0.00528906450769732
6.26,11.025707587724336,1.4369303535230853,0.06946821611912797,15.923487573102271,0.005228322269690177
6.2700000000000005,11.0439685241072,1.4429559968926717,0.06982988951860199,15.711112695152753,0.005168421504304962
6.28,11.06222390561192,1.4490420820562828,0.07019445445488248,15.5017652618021,0.005109349681778356
6.29,11.080473697454432,1.45518884897502,0.07056193256875064,15.295401617907839,0.005051094470819962
6.3,11.09871786461991,1.4613965436262149,0.07093234571332369,15.091978730625724,0.004993643735105366
6.3100000000000005,11.116956371858432,1.467665417939559,0.07130571595628803,14.891454178069404,0.004936985527396696
6.32,11.13518918368326,1.4739957298540516,0.07168206558123072,14.693786144846841,0.004881108090160529
6.33,11.153416264367342,1.4803877432949897,0.07206141708961326,14.498933413112079,0.004825999851867111
6.34,11.171637577939887,1.4868417281569124,0.07244379320272662,14.306855353994573,0.004771649423599599
6.3500000000000005,11.189853088183098,1.4933579602957077,0.07282921686360325,14.117511919586601,0.004718045596145311
6.36,11.20806275862891,1.4999367215220345,0.07321771123894616,13.930863635045785,0.004665177337147171
6.37,11.226266552555263,1.5065782995793264,0.07360929972127081,13.746871589674749,0.004613033787345637
6.38,11.244464432982765,1.5132829881390797,0.07400400593087744,13.565497429200592,0.004561604257805225
6.390000000000001,11.262656362672049,1.520051086821038,0.07440185371756605,13.386703349769626,0.004510878228565074
6.4,11.280842304120057,1.5268829011783411,0.0748028671627922,13.210452089588394,0.0044608453452456304
6.41,11.299022219556713,1.5337787426962903,0.07520707058169698,13.036706921513899,0.004411495416426509
6.42,11.317196070941542,1.540738928792364,0.0756144885251546,12.865431645754546,0.004362818411080773
6.43,11.335363819960156,1.547763782812753,0.0760251457818972,12.696590582352147,0.004314804455787753
6.44,11.353525428019912,1.5548536340013488,0.07643906738101681,12.530148561774833,0.004267443830315973
6.45,11.371680856247705,1.5620088175458247,0.07685627859353907,12.366070920885871,0.004220726967702497
6.46,11.389830065486292,1.5692296745731298,0.07727680493466185,12.204323495422964,0.004174644451352866
6.47,11.407973016290658,1.5765165521491031,0.07770067216597584,12.044872612787438,0.004129187012365398
6.48,11.426109668924536,1.5838698032841902,0.07812790629764267,11.887685085279912,0.004084345527195166
6.49,11.444239983356892,1.5912897869402862,0.07855853359059235,11.732728203437867,0.004040111015366975
6.5,11.462363919257873,1.5987768680243417,0.07899258055898906,11.579969728135904,0.003996474636275145
6.51,11.480481435995236,1.6063314173968501,0.07943007397247806,11.429377884069316,0.003953427686953028
6.5200000000000005,11.498592492631529,1.6139538119015728,0.07987104085810523,11.280921355211381,0.003910961601236641
6.53,11.516697047920069,1.6216444343652916,0.08031550850279306,11.134569277476126,0.003869067946896033
6.54,11.534795060301333,1.6294036736092175,0.08076350445565479,10.990291232462322,0.00382773842351946
6.55,11.552886487899306,1.6372319244614666,0.0812150565303286,10.848057241294113,0.003786964860442765
6.5600000000000005,11.570971288517697,1.6451295877678362,0.08167019280739134,10.707837758273081,0.003746739214526688
6.57,11.589049419635419,1.653097070386849,0.08212894163714779,10.569603662905095,0.0037070535667880775
6.58,11.607120838403954,1.661134785230149,0.08259133164150417,10.433326256561072,0.0036679001222155666
6.59,11.625185501643392,1.6692431512736587,0.08305739171650264,10.298977256128433,0.0036292712074815045
6.6000000000000005,11.64324336583853,1.6774225935715175,0.08352715103484071,10.166528787933178,0.0035911592688195344
6.61,11.661294387135063,1.6856735432739023,0.0840006390483511,10.035953382047058,0.00355355687014694
6.62,11.67933852133579,1.693996437645852,0.0844778854905042,9.907223966683345,0.003516456691226683
6.63,11.697375723896176,1.7023917200759306,0.08495892037923918,9.780313861422949,0.0034798515250235567
6.640000000000001,11.71540594992048,1.710859840096602,0.08544377401952238,9.655196771737996,0.003443734275912343
6.65,11.733429154158637,1.719401253421103,0.0859324770055007,9.531846785352824,0.0034080979591008
6.66,11.751445291001904,1.7280164219572638,0.08642506022333973,9.410238365979911,0.003372935698268815
6.67,11.76945431447888,1.7367058138304614,0.08692155485385931,9.290346348063016,0.00333824072386446
6.68,11.78745617825152,1.7454699034075272,0.08742199237519271,9.172145931603907,0.0033040063714363755
6.69,11.805450835611026,1.7543091713202563,0.08792640456552044,9.055612676864818,0.0032702260798778684
6.7,11.823438239472848,1.7632241044776684,0.0884348235062926,8.940722497277891,0.0032368933885832027
6.71,11.841418342373904,1.772215196110802,0.08894728158426983,8.827451657298067,0.003204001937551013
6.72,11.85939109646806,1.781282945794402,0.08946381149450472,8.715776766638474,0.003171545465307088
6.73,11.877356453521928,1.7904278594741552,0.08998444624317173,8.605674775295943,0.0031395178072865914
6.74,11.895314364910675,1.7996504494955892,0.0905092191503925,8.49712296877108,0.0031079128943189384
6.75,11.91326478161383,1.8089512346339027,0.09103816385308604,8.39009896336754,0.0030767247511463134
6.76,11.931207654209869,1.818330740112195,0.09157131430852583,8.28458069925577,0.0030459474936286824
6.7700000000000005,11.949142932872316,1.8277894976369093,0.09210870479703243,8.180546436629177,0.003015575327735919
6.78,11.96707056736707,1.8373280454475864,0.09265036992395773,8.077974754419419,0.0029856025500166086
6.79,11.984990507047051,1.8469469283392392,0.0931963446232402,7.976844543852753,0.0029560235450521405
6.8,12.00290270084784,1.8566466976963596,0.09374666416039788,7.877135004070238,0.0029268327840992303
6.8100000000000005,12.020807097283267,1.866427911527803,0.0943013641355481,7.778825637819484,0.002898024823761507
6.82,12.038703644440982,1.8762911345025255,0.09486048048645407,7.681896247214906,0.0028695943046883423
6.83,12.056592289978003,1.8862369379861783,0.09542404949159955,7.586326929565291,0.0028415359503002544
6.84,12.074472981116218,1.896265900078537,0.09599210777329072,7.492098073267767,0.002813844565540296
6.8500000000000005,12.09234566463786,1.90637860565177,0.09656469230078647,7.399190353767013,0.0027865150356507612
6.86,12.110210286880946,1.9165756463895343,0.09714184039345664,7.307584729578706,0.0027595423249746017
6.87,12.128066793733332,1.926857620815607,0.0977235897247861,7.217262435868692,0.0027329214743766614
6.88,12.145915130623317,1.937225134295343,0.09830997832843147,7.128204971880199,0.002706647595208216
6.890000000000001,12.163755242524175,1.94767879915298,0.0989010445959861,7.040394113966677,0.0026807158776003077
6.9,12.181587073946236,1.9582192346873994,0.09949682728217726,6.9538119059585775,0.002655121586051756
6.91,12.199410568931425,1.968847067209191,0.10009736550861038,6.868440654141151,0.0026298600575880883
6.92,12.217225671048398,1.9795629300836795,0.10070269876716804,6.784262923441056,0.00260492670058593
6.93,12.235032323387617,1.990367463774676,0.10131286692344377,6.701261533655791,0.002580316993609854
6.94,12.2528304685564,2.00126131588894,0.10192791022021111,6.6194195557244955,0.002556026484260823
6.95,12.27062004867391,2.012245141221336,0.10254786928092795,6.538720308038658,0.002532050788035361
6.96,12.288401005366113,2.023319601800698,0.10317278511327731,6.45914735279114,0.002508385587194543
6.97,12.306173279760682,2.0344853669363636,0.10380269911274402,6.380684492362147,0.0024850266296419727
6.98,12.32393681248189,2.045743113267487,0.1044376530662173,6.303315765895898,0.0024619697279244807
6.99,12.341691543646975,2.0570935248956634,0.10507768915518992,6.227025452038627,0.002439210762762059
7.0,12.359437412859295,2.068537293345389,0.10572284995991627,6.151798058895614,0.00241674567712791
7.01,12.377174359202634,2.080075117592105,0.10637317846325134,6.077618318982216,0.002394570473996693
7.0200000000000005,12.394902321236536,2.0917077041475993,0.10702871805422629,6.004471188408695,0.002372681217200195
7.03,12.412621236990928,2.1034357671120842,0.10768951253184328,5.932341843575992,0.002351074030429174
7.04,12.430331043960722,2.1152600282270213,0.10835560610890967,5.861215677906308,0.0023297450962442585
7.05,12.448031679100362,2.12718121692867,0.10902704341591063,5.791078298607435,0.002308690655095281
7.0600000000000005,12.465723078818304,2.1392000704023686,0.1097038695049215,5.721915523469476,0.0022879070043483186
7.07,12.483405178971456,2.151317333637534,0.11038612985355963,5.653713377692805,0.002267390497319798
7.08,12.501077914859575,2.1635337594833874,0.11107387036897703,5.5864580907459604,0.002247137542316949
7.09,12.518741221219596,2.1758501087053816,0.1117671373918931,5.520136093252346,0.002227144601683966
7.1000000000000005,12.536395032221293,2.188267150081131,0.11246597770000591,5.4547340178160395,0.0022074081934180725
7.11,12.554039281462803,2.200785660495329,0.11317043851147388,5.390238699701876,0.0021879248926771006
7.12,12.571673901960784,2.2134064248842185,0.11388056749102196,5.3266371622965325,0.0021686913232950105
7.13,12.589298826146466,2.226130236349935,0.11459641275319908,5.263916619656289,0.002149704160488685
7.140000000000001,12.606913985859903,2.2389578962254553,0.11531802286653416,5.202064474026311,0.0021309601302549677
7.15,12.624519312344075,2.2518902141383688,0.11604544685776627,5.141068313194339,0.0021124560086466957
7.16,12.642114736238982,2.2649280080756036,0.11677873421611443,5.080915907891296,0.00209418862106724
7.17,12.65970018757564,2.2780721044490884,0.11751793489758561,5.0215952092387175,0.0020761548415835634
7.18,12.677275595770075,2.291323338162369,0.11826309932932236,4.963094346242673,0.0020583515922577584
7.19,12.694840889616252,2.304682552655845,0.11901427841454747,4.905401621456428,0.0020407758411397467
7.2,12.71239599727731,2.3181505999152305,0.11977152353848876,4.848505503519643,0.0020234245979871596
7.21,12.729940846284489,2.3317283406568396,0.12053488656995821,4.792394634518048,0.002006294920684172
7.22,12.747475363528938,2.3454166443536253,0.12130441986696679,4.737057823927978,0.0019893839119479663
7.23,12.764999475255081,2.3592163892980835,0.12208017628148507,4.682484045621005,0.001972688718232893
7.24,12.78251310705415,2.373128462671819,0.12286220916410219,4.628662435391551,0.0019562065289983797
7.25,12.800016183857688,2.3871537606158646,0.12365057236873231,4.575582288509129,0.0019399345759804792
7.26,12.817508629930966,2.4012931883017323,0.12444532025736763,4.5232330572943,0.001923870132466524
7.2700000000000005,12.834990368866357,2.4155476600032064,0.1252465077048796,4.471604348717283,0.0019080105125722825
7.28,12.852461323577062,2.4299180991857625,0.12605419010362787,4.420685922949451,0.0018923530712995954
7.29,12.869921416292994,2.4444054386815113,0.12686842336691434,4.370467696607023,0.0018768952085011868
7.3,12.887370568549999,2.4590106206108246,0.1276892639360936,4.320939732018051,0.001861634361143967
7.3100000000000005,12.904808701183999,2.4737345964971826,0.12851676878499885,4.272092237113971,0.0018465680044400048
7.32,12.92223573432454,2.488578327362248,0.1293509954247091,4.223915564210744,0.0018316936520338908
7.33,12.939651587387866,2.503542783805835,0.1301920019085915,4.176400207934445,0.0018170088554598683
7.34,12.957056179069943,2.5186289460869,0.13103984683738987,4.129536803180635,0.0018025112036125091
7.3500000000000005,12.9744494273394,2.533837804205579,0.1318945893643596,4.083316123107155,0.0017881983222309034
7.36,12.991831249430422,2.549170357986267,0.13275628920044927,4.037729077160058,0.0017740678733963791
7.37,13.00920156183546,2.56462761715796,0.13362500661961121,3.992766708967822,0.0017601175548701952
7.38,13.026560280296016,2.5802106013852586,0.13450080246523288,3.9484201920906234,0.001746345097147871
7.390000000000001,13.043907319797718,2.5959203404195086,0.1353837381540781,3.904680830946324,0.0017327482659536336
7.4,13.06124259456281,2.6117578741816847,0.13627387568175345,3.8615400587725213,0.001719324861588241
7.41,13.078566018042194,2.62772425283563,0.13717127762845335,3.818989435155822,0.0017060727178005127
7.42,13.095877502907875,2.6438205368756913,0.1380760071644685,3.7770206441675738,0.0016929897012790314
7.43,13.113176961045353,2.6600477972153054,0.13898812805574723,3.7356254925234955,0.0016800737111498873
7.44,13.130464303545946,2.676407115276526,0.13990770466950914,3.6947959077666526,0.001667322678480182
7.45,13.147739440699027,2.6928995830804947,0.14083480197991158,3.654523936473219,0.00165473456578701
7.46,13.165002281984215,2.7095263033391457,0.14176948557377705,3.6148017425113332,0.0016423073665701093
7.47,13.18225273606336,2.726288389561218,0.14271182165670923,3.5756216068271893,0.0016300391057494164
7.48,13.199490710772677,2.743186966133642,0.14366187705862157,3.536975924370462,0.00161792783838463
7.49,13.216716113114751,2.7602231684113727,0.14461971923950817,3.4988572018860697,0.0016059716489047289
7.5,13.233928849250379,2.777398142818492,0.145585416295529,3.4612580568842164,0.0015941686510339912
7.51,13.251128824490378,2.7947130469449037,0.14655903696501552,3.424171216028017,0.0015825169873620554
7.5200000000000005,13.268315943287323,2.8121690496440452,0.14754065063453362,3.387589513544783,0.0015710148289203854
7.53,13.285490109227217,2.829767331131592,0.14853032734500363,3.351505889660616,0.0015596603747649825
7.54,13.30265122502107,2.847509083085194,0.1495281377978789,3.3159133890578736,0.0015484518515651495
7.55,13.319799192496417,2.8653955087452156,0.1505341533613817,3.2808051593551215,0.001537387513198256
7.5600000000000005,13.336933912589158,2.8834278230507464,0.15154844607623538,3.2461744492805433,0.0015264656408640787
7.57,13.354055285334768,2.9016072527292827,0.15257108866223348,3.2120146073214837,0.0015156845424942511
7.58,13.371163209859132,2.9199350363651666,0.1536021545252358,3.1783190806091515,0.0015050425518327634
7.59,13.388257584370056,2.9384124245289645,0.15464171776323818,3.145081413249219,0.0014945380284208376
7.6000000000000005,13.40533830614839,2.957040679884902,0.1556898531728815,3.112295244893573,0.0014841693572419398
7.61,13.422405271539102,2.9758210772994627,0.15674663625601884,3.0799543093309727,0.0014739349483736776
7.62,13.439458375942245,2.9947549039511836,0.1578121432263424,3.0480524330961374,0.001463833236646481
7.63,13.456497513803871,3.0138434594416217,0.15888645101606919,3.016583534096882,0.0014538626813089847
7.640000000000001,13.473522578606847,3.033088055907533,0.1599696372826871,2.9855416202588216,0.0014440217657000038
7.65,13.490533462860906,3.0524900181126267,0.16106178041643834,2.9549207888190137,0.001434308996619825
7.66,13.507530058092982,3.072050683551518,0.16216295954752055,2.924715225315732,0.0014247229038637662
7.67,13.524512254839347,3.091771402615299,0.1632732545514539,2.894919200829508,0.0014152620406202533
7.68,13.54147994263529,3.1116535386824684,0.1643927460568889,2.8655270714571803,0.0014059249827970603
7.69,13.558433010005455,3.131698468235341,0.1655215154527163,2.83653327709325,0.0013967103286979588
7.7,13.575371344454133,3.15190758097807,0.16665964489522658,2.8079323402153316,0.0013876166987106871
7.71,13.59229483245545,3.172282279955823,0.16780721731533693,2.779718864687815,0.001378642734999036
7.72,13.609203359443464,3.192823981675072,0.16896431642588391,2.751887534583488,0.0013697871011989081
7.73,13.626096809802194,3.2135341162250444,0.17013102672898425,2.7244331130227795,0.0013610484821181686
7.74,13.642975066855248,3.2344141274190927,0.17130743352355282,2.697350440762293,0.0013524255836390268
7.75,13.659838012857804,3.2554654729197696,0.1724936229111902,2.6706344358387057,0.001343917133117373
7.76,13.676685528982473,3.2766896243499817,0.17368968180674008,2.644280091161751,0.001335521877664132
7.7700000000000005,13.693517495311873,3.2980880674081976,0.1748956979437938,2.618282474590823,0.0013272385846165872
7.78,13.71033379082733,3.3196623020103844,0.1761117598829387,2.592636727416758,0.001319066041211988
7.79,13.727134293398377,3.3414138424196755,0.17733795701950625,2.5673380632988643,0.0013110030543345616
7.8,13.74391887977214,3.3633442173773647,0.17857437959139114,2.5423817672151388,0.0013030484502669715
7.8100000000000005,13.760687425562631,3.3854549702352448,0.17982111868694253,2.5177631944256302,0.0012952010744462156
7.82,13.777439805239938,3.407747659089274,0.18107826625292656,2.4934777694489703,0.0012874597912239682
7.83,13.794175892119313,3.430223856915542,0.18234591510255965,2.4695209850650612,0.0012798234836392472
7.84,13.810895558350017,3.4528851517130414,0.183624158923603,2.4458884014069415,0.0012722910532416028
7.8500000000000005,13.827598674904312,3.4757331466381705,0.1849130922865465,2.4225756449326155,0.0012648614198380046
7.86,13.844285111566201,3.4987694601447252,0.18621281065287126,2.399578407490883,0.0012575335212770611
7.87,13.860954736920188,3.5219957261018937,0.18752341038368903,2.376892445477065,0.0012503063130061046
7.88,13.877607418339824,3.5454135939441014,0.1888449887480542,2.354513578900483,0.0012431787679355732
7.890000000000001,13.894243021976163,3.569024728813624,0.19017764393146103,2.3324376904946926,0.0012361498762226697
7.9,13.910861412746282,3.592830811728498,0.19152147504399217,2.310660724550063,0.0012292186453279545
7.91,13.927462454321597,3.6168335397297087,0.19287658212891515,2.2891786860032814,0.001222384099832974
7.92,13.944046009116025,3.6410346260139232,0.1942430661716097,2.2679876396976044,0.0012156452810909379
7.930000000000001,13.960611938273955,3.6654358000797584,0.1956210291084513,2.247083709599725,0.0012090012469920444
7.94,13.97716010165804,3.6900388078628383,0.19701057383599904,2.226463078175903,0.0012024510715899312
7.95,13.99369035783734,3.714845411909465,0.19841180421944593,2.206121985250383,0.0011959938451916367
7.96,14.010202564074987,3.739857391522531,0.19982482510179575,2.1860567272828653,0.0011896286740898843
7.97,14.026696576315928,3.765076542925781,0.20124974231278173,2.166263656386686,0.00118335468050325
7.98,14.043172249174376,3.7905046794084907,0.20268666267823363,2.1467391797354036,0.001177171002274578
7.99,14.059629435921279,3.8161436314858617,0.20413569402927553,2.1274797587280228,0.001171076792738835
8.0,14.076067988471575,3.8419952470578522,0.20559694521171556,2.1084819082285122,0.0011650712205424328
8.01,14.092487757371476,3.8680613915699498,0.20707052609539908,2.0897421957959796,0.0011591534695027045
8.02,14.108888591785666,3.894343948173762,0.20855654758363606,2.0712572409312107,0.001153322738447721
8.03,14.125270339483762,3.9208448178961115,0.21005512162316559,2.0530237144001475,0.0011475782410652264
8.040000000000001,14.14163284682813,3.947565919792141,0.21156636121314337,2.035038337413624,0.0011419192057289087
8.05,14.157975958759796,3.974509191122775,0.21309038041548609,2.017297881017636,0.0011363448753826495
8.06,14.174299518785462,4.001676587518662,0.21462729436443576,1.9997991653347196,0.0011308545073894036
8.07,14.190603368963979,4.029070083150551,0.21617721927650022,1.9825390588783995,0.0011254473733964723
8.08,14.206887349892808,4.056691670899222,0.21774027246042774,1.9655144778921219,0.0011201227591958831
8.09,14.223151300694104,4.084543362530835,0.21931657232743215,1.948722385694158,0.0011148799645953585
8.1,14.239395059001396,4.1126271888646855,0.22090623840099394,1.9321597919806657,0.001109718303279879
8.11,14.255618460945115,4.1409451999566365,0.22250939132749853,1.915823752224193,0.0011046371027049423
8.120000000000001,14.271821341138605,4.169499465275556,0.22412615288651036,1.8997113670303942,0.0010996357039737888
8.13,14.288003532664618,4.1982920738731435,0.22575664600070705,1.8838197814578872,0.0010947134616992506
8.14,14.304164867059717,4.22732513458248,0.22740099474732917,1.8681461845180003,0.0010898697439298162
8.15,14.320305174301245,4.256600776181573,0.22905932436776855,1.8526878084489582,0.0010851039319986658
8.16,14.33642428279191,4.286121147589157,0.23073176127887218,1.8374419281946404,0.0010804154204425282
8.17,14.352522019345146,4.3158884180501005,0.23241843308369414,1.8224058608186804,0.001075803616898229
8.18,14.368598209171157,4.34590477731164,0.23411946858175972,1.8075769648605635,0.0010712679419794184
8.19,14.384652675860599,4.37617243583112,0.2358349977809972,1.792952639880867,0.001066807829219579
8.2,14.400685241370908,4.406693624948619,0.23756515190781338,1.7785303257987515,0.0010624227249417296
8.21,14.416695726006324,4.4374705971443955,0.23931006342162858,1.7643075026942776,0.0010581120882996243
8.22,14.432683948406765,4.468505626176439,0.24106986602311492,1.750281689964775,0.0010538753910782112
8.23,14.448649725535791,4.499801007231132,0.24284469466312417,1.7364504455513017,0.0010497121175202801
8.24,14.464592872663134,4.531359057146512,0.2446346855554273,1.722811365557476,0.0010456217642991366
8.25,14.48051320334951,4.563182114605194,0.24643997618786218,1.7093620837054704,0.0010416038404304166
8.26,14.496410529431293,4.595272540329076,0.2482607053335746,1.6961002708023862,0.0010376578671875921
8.27,14.512284661005038,4.627632717275805,0.25009701306235343,1.6830236342170102,0.0010337833780211623
8.28,14.528135406411744,4.660265050839268,0.25194904075217495,1.6701299173778166,0.001029979918485711
8.290000000000001,14.54396257219963,4.693171969341142,0.2538169311158586,1.6574169006939883,0.0010262470467135624
8.3,14.559765963122791,4.726355924035726,0.25570082820245826,1.6448824001015876,0.0010225843329754213
8.31,14.575545382137983,4.759819389140437,0.25760087739998794,1.6325242657363794,0.0010189913592893866
8.32,14.591300630377402,4.793564862191741,0.2595172254550416,1.620340382197863,0.0010154677196412055
8.33,14.607031507131738,4.82759486426162,0.26145002048517557,1.608328668133787,0.0010120130199430695
8.34,14.622737809833083,4.861911940176307,0.26339941199141004,1.5964870758374885,0.0010086268779970398
8.35,14.638419334037643,4.896518658737295,0.26536555087085023,1.5848135908580518,0.0010053089234630947
8.36,14.654075873408344,4.931417612944062,0.2673485894293935,1.5733062316159192,0.0010020587978300034
8.370000000000001,14.669707219705176,4.966611420114803,0.2693486813883229,1.5619630476947117,0.000998876154063948
8.38,14.685313162762428,5.0021027221797745,0.2713659819012038,1.550782120329855,0.0009957606567958781
8.39,14.700893490465468,5.037894185981259,0.2734006475711598,1.539761562964833,0.0009927119825268932
8.4,14.716447988736956,5.073988503448773,0.2754528364606739,1.5288995201925695,0.0009897298194401897
8.41,14.731976441518807,5.110388391830327,0.2775227081047247,1.5181941673986274,0.0009868138673861323
8.42,14.74747863075403,5.147096593925777,0.2796104235240303,1.5076437104148719,0.000983963837871374
8.43,14.762954336368377,5.184115878322269,0.28171614523840216,1.4972463851835978,0.0009811794540520251
8.44,14.778403336251902,5.221449039631302,0.28384003728017787,1.4870004574268119,0.0009784604507297402
8.45,14.793825406250251,5.259098898599683,0.2859822651999437,1.476904220882019,0.0009758065740438604
8.46,14.809220320140184,5.297068302424732,0.28814299608469573,1.4669559978252682,0.0009732175816532395
8.47,14.824587849603242,5.33536012509371,0.29032239857746095,1.4571541398542673,0.0009706932429753615
8.48,14.839927764212378,5.373977267555599,0.29252064288667207,1.4474970267693799,0.0009682333390215553
8.49,14.855239831413021,5.412922657964774,0.29473790079990986,1.4379830662520927,0.000965837662404128
8.5,14.870523816504008,5.45219925192658,0.296974345697742,1.4286106935513299,0.0009635060173469875
8.51,14.885779482618387,5.491810032744761,0.2992301525676564,1.41937837117763,0.0009612382196997606
8.52,14.901006590704068,5.531758011670826,0.30150549801809035,1.410284588604503,0.0009590340969554079
8.53,14.916204899502144,5.572046228191315,0.3038005602932313,1.401327861667753,0.0009568934882731333
8.540000000000001,14.931374165528416,5.612677750262288,0.30611551928688663,1.3925067324425828,0.000954816244502057
8.55,14.946514143055449,5.65365567453433,0.30845055655623344,1.3838197692260232,0.0009528022282078161
8.56,14.961624584091371,5.694983126631371,0.31080585533664207,1.3752655660808466,0.0009508513137052499
8.57,14.97670523835976,5.736663261410494,0.31318160055619876,1.3668427425662535,0.0009489633870935432
8.58,14.991755853279399,5.7786992632237215,0.3155779788503269,1.358549943475833,0.0009471383462948642
8.59,15.006776173943909,5.821094346181712,0.31799517857650383,1.3503858385828145,0.0009453761010965006
8.6,15.021765943101224,5.8638517544194295,0.32043338982907366,1.3423491223922241,0.0009436765731966898
8.61,15.036724901130825,5.906974762401537,0.32289280445449353,1.334438513546012,0.0009420396964398199
8.620000000000001,15.05165278602389,5.9504666751748365,0.3253736160661864,1.3266527547500249,0.0009404654167851916
8.63,15.066549333364277,5.9943308286049435,0.32787602005933025,1.3189906128739102,0.0009389536921923845
8.64,15.081414276306088,6.038570589674167,0.3304002136262757,1.3114508785032022,0.0009375044928013166
8.65,15.096247345552372,6.083189356758088,0.33294639577184876,1.3040323657157806,0.0009361178010019254
8.66,15.111048269333674,6.128190559904177,0.3355147673287521,1.296733911864936,0.0009347936115077007
8.67,15.12581677338646,6.173577661112411,0.3381055309730626,1.289554377369047,0.0009335319314330663
8.68,15.140552580931372,6.219354154617889,0.3407188912398258,1.2824926455078112,0.0009323327803746795
8.69,15.155255412649947,6.265523567205837,0.34335505453842363,1.2755476220374997,0.0009311961906949113
8.700000000000001,15.169924986663124,6.312089458486573,0.3460142291684855,1.2687182350723767,0.0009301222075347591
8.71,15.184561018510532,6.359055421153221,0.34869662533609985,1.2620034350916054,0.0009291108887049206
8.72,15.199163221127208,6.406425081293267,0.3514024551695746,1.2554021946329257,0.0009281623049188795
8.73,15.213731304821083,6.454202098682246,0.3541319327355015,1.2489135081151865,0.0009272765399006066
8.74,15.22826497725033,6.502390167079537,0.35688527405491755,1.2425363916671177,0.0009264536904964982
8.75,15.242763943400565,6.550993014526206,0.3596626971195629,1.2362698829623464,0.0009256938667915542
8.76,15.257227905561892,6.60001440364491,0.3624644219082338,1.23011304106066,0.0009249971922297983
8.77,15.271656563305061,6.6494581319650035,0.3652906704021843,1.224064946163365,0.0009243638039840132
8.78,15.286049613458438,6.699328032219388,0.3681416666019955,1.2181246994955761,0.0009237938530087411
8.790000000000001,15.30040675008549,6.749627972624589,0.37101763654539766,1.2122914232698805,0.000923287503897677
8.8,15.314727664460671,6.800361857205802,0.37391880832323726,1.2065642604851035,0.0009228449352005213
8.81,15.329012045045728,6.851533626108028,0.37684541209627453,1.2009423747953225,0.0009224663395738036
8.82,15.343259577465815,6.903147255909218,0.3797976801120686,1.1954249503849506,0.0009221519239364436
