t,x,z,y,u,v
5.69,2.9444741163644363,0.999715744529072,0.0223643344452597,0.9598021108651112,0.2806775863624973
5.7,2.9419765535140474,0.999715245163678,0.022430850584105332,0.9596616521022665,0.28115745231316785
5.71,2.9394820860816635,0.9997147457991685,0.02249744092561071,0.9595209534240015,0.2816372479744734
5.72,2.9369907104639377,0.9997142464355443,0.02256410537576333,0.9593800148654912,0.28211697322646523
5.73,2.9345024230616983,0.999713747072806,0.022630843840658624,0.9592388364619707,0.2825966279492121
5.74,2.9320172202799406,0.9997132477109545,0.022697656226499798,0.9590974182487354,0.28307621202280037
5.75,2.9295350985278237,0.9997127483499905,0.022764542439597704,0.95895576026114,0.2835557253273343
5.76,2.9270560542186623,0.9997122489899146,0.0228315023863707,0.9588138625346,0.28403516774293563
5.7700000000000005,2.924580083769923,0.9997117496307277,0.022898535973344486,0.9586717251045901,0.28451453914974406
5.78,2.922107183603219,0.9997112502724306,0.022965643107151965,0.9585293480066455,0.28499383942791673
5.79,2.919637350144302,0.9997107509150239,0.02303282369453312,0.958386731276361,0.2854730684576288
5.8,2.917170579823059,0.9997102515585083,0.023100077642334852,0.9582438749493917,0.2859522261190733
5.8100000000000005,2.9147068690735067,0.9997097522028847,0.023167404857510843,0.9581007790614523,0.28643131229246094
5.82,2.912246214333785,0.9997092528481538,0.023234805247121397,0.9579574436483178,0.2869103268580204
5.83,2.9097886120461514,0.9997087534943162,0.023302278718333333,0.9578138687458227,0.2873892696959983
5.84,2.9073340586569763,0.9997082541413728,0.0233698251784198,0.9576700543898617,0.28786814068665917
5.8500000000000005,2.9048825506167364,0.9997077547893243,0.023437444534760182,0.9575260006163896,0.2883469397102856
5.86,2.90243408438001,0.9997072554381713,0.023505136694839893,0.9573817074614206,0.2888256666471779
5.87,2.899988656405472,0.9997067560879147,0.0235729015662503,0.9572371749610291,0.2893043213776548
5.88,2.8975462631558866,0.9997062567385552,0.02364073905668854,0.9570924031513495,0.28978290378205296
5.89,2.8951069010981025,0.9997057573900934,0.023708649073957398,0.9569473920685758,0.29026141374072695
5.9,2.8926705667030492,0.9997052580425302,0.02377663152596515,0.956802141748962,0.29073985113404976
5.91,2.890237256445729,0.9997047586958662,0.023844686320725426,0.9566566522288222,0.29121821584241225
5.92,2.8878069668052126,0.9997042593501023,0.02391281336635708,0.9565109235445302,0.29169650774622374
5.93,2.885379694264634,0.9997037600052391,0.02398101257108404,0.9563649557325192,0.2921747267259116
5.94,2.8829554353111835,0.9997032606612772,0.024049283843235177,0.9562187488292831,0.2926528726619216
5.95,2.880534186436105,0.9997027613182177,0.024117627091244126,0.9560723028713751,0.29313094543471746
5.96,2.8781159441346875,0.9997022619760609,0.0241860422236492,0.9559256178954082,0.29360894492478157
5.97,2.875700704906262,0.9997017626348079,0.024254529149093228,0.9557786939380556,0.29408687101261455
5.98,2.873288465254193,0.9997012632944592,0.024323087776323395,0.9556315310360498,0.29456472357873537
5.99,2.8708792216858785,0.9997007639550156,0.02439171801419112,0.9554841292261838,0.2950425025036813
6.0,2.8684729707127383,0.9997002646164778,0.024460419771651927,0.9553364885453096,0.2955202076680082
6.01,2.8660697088502123,0.9996997652788465,0.024529192957765282,0.9551886090303398,0.29599783895229037
6.0200000000000005,2.8636694326177548,0.9996992659421224,0.024598037481694472,0.955040490718246,0.29647539623712055
6.03,2.8612721385388284,0.9996987666063064,0.024666953252706444,0.9548921336460604,0.29695287940310994
6.04,2.858877823140898,0.9996982672713991,0.024735940180171695,0.9547435378508743,0.2974302883308884
6.05,2.8564864829554266,0.9996977679374012,0.024804998173564113,0.9545947033698391,0.29790762290110445
6.0600000000000005,2.8540981145178694,0.9996972686043134,0.024874127142460845,0.9544456302401659,0.29838488299442506
6.07,2.8517127143676686,0.9996967692721365,0.024943326996542142,0.9542963184991256,0.2988620684915358
6.08,2.84933027904826,0.9996962699408711,0.025012597645591574,0.9541467681840486,0.29933917927314113
6.09,2.846950805122232,0.9996957706105181,0.02508193899988668,0.9539969793322859,0.29981621521995305
6.1000000000000005,2.844574289155374,0.999695271281078,0.0251513509697879,0.9538469519812497,0.3002931762127031
6.11,2.8422007277043417,0.9996947719525516,0.02522083346542056,0.9536966861684466,0.3007700621321507
6.12,2.8398301173297775,0.9996942726249397,0.025290386397013198,0.9535461819314425,0.30124687285907426
6.13,2.8374624545963107,0.9996937732982429,0.025360009674897398,0.9533954393078631,0.3017236082742711
6.140000000000001,2.835097736072549,0.9996932739724621,0.02542970320950769,0.9532444583353934,0.3022002682585571
6.15,2.832735958331076,0.9996927746475978,0.025499466911381392,0.9530932390517786,0.3026768526927672
6.16,2.8303771179484434,0.9996922753236508,0.02556930069115853,0.9529417814948229,0.30315336145775507
6.17,2.8280212115051695,0.9996917760006218,0.025639204459581663,0.9527900857023904,0.30362979443439353
6.18,2.825668235585731,0.9996912766785114,0.02570917812749578,0.9526381517124048,0.30410615150357423
6.19,2.823318186778561,0.9996907773573205,0.025779221605848182,0.9524859795628494,0.30458243254620776
6.2,2.8209710616760413,0.9996902780370497,0.025849334805688313,0.9523335692917668,0.30505863744322376
6.21,2.8186268568745,0.9996897787176998,0.02591951763816769,0.9521809209372596,0.30553476607557095
6.22,2.816285568974204,0.9996892793992714,0.02598977001453973,0.9520280345374894,0.3060108183242171
6.23,2.8139471945793564,0.9996887800817653,0.026060091846159664,0.9518749101306779,0.3064867940701491
6.24,2.811611730298091,0.9996882807651821,0.026130483044484367,0.951721547755106,0.30696269319437297
6.25,2.809279172742467,0.9996877814495226,0.026200943521072273,0.9515679474491142,0.30743851557791385
6.26,2.8069495185284636,0.9996872821347875,0.026271473187583223,0.9514141092511026,0.30791426110181613
6.2700000000000005,2.8046227642759765,0.9996867828209774,0.02634207195577836,0.9512600331995306,0.30838992964714346
6.28,2.802298906608812,0.9996862835080932,0.026412739737519973,0.9511057193329173,0.3088655210949786
6.29,2.799977942154683,0.9996857841961353,0.026483476444771416,0.9509511676898413,0.30934103532642376
6.3,2.797659867545203,0.9996852848851047,0.02655428198959695,0.9507963783089407,0.3098164722226003
6.3100000000000005,2.7953446794158823,0.999684785575002,0.026625156284161632,0.9506413512289127,0.31029183166464913
6.32,2.7930323744061227,0.9996842862658278,0.026696099240731175,0.9504860864885144,0.3107671135337303
6.33,2.7907229491592136,0.999683786957583,0.02676711077167186,0.9503305841265623,0.3112423177110235
6.34,2.7884164003223253,0.999683287650268,0.026838190789450368,0.9501748441819321,0.3117174440777277
6.3500000000000005,2.786112724546506,0.9996827883438839,0.0269093392066337,0.9500188666935593,0.31219249251506137
6.36,2.783811918486676,0.999682289038431,0.02698055593588901,0.9498626517004384,0.3126674629042625
6.37,2.7815139788016237,0.9996817897339103,0.027051840889983518,0.9497061992416236,0.3131423551265885
6.38,2.779218902154,0.9996812904303223,0.027123193981784373,0.9495495093562285,0.3136171690633165
6.390000000000001,2.7769266852103143,0.9996807911276678,0.02719461512425854,0.949392582083426,0.31409190459574315
6.4,2.7746373246409295,0.9996802918259474,0.027266104230472637,0.9492354174624485,0.31456656160518465
6.41,2.7723508171200564,0.9996797925251619,0.02733766121359288,0.9490780155325879,0.3150411399729769
6.42,2.7700671593257504,0.999679293225312,0.02740928598688491,0.9489203763331949,0.31551563958047546
6.43,2.7677863479399063,0.9996787939263984,0.027480978463713692,0.9487624999036802,0.31599006030905563
6.44,2.765508379648252,0.9996782946284216,0.0275527385575434,0.9486043862835137,0.31646440204011245
6.45,2.7632332511403477,0.9996777953313825,0.027624566181937253,0.9484460355122245,0.31693866465506054
6.46,2.7609609591095765,0.9996772960352817,0.027696461250557462,0.9482874476294012,0.3174128480353346
6.47,2.7586915002531427,0.9996767967401198,0.027768423677165057,0.9481286226746914,0.317886952062389
6.48,2.756424871272066,0.9996762974458977,0.027840453375619793,0.9479695606878025,0.3183609766176979
6.49,2.7541610688711784,0.999675798152616,0.027912550259880004,0.9478102617085009,0.31883492158275556
6.5,2.751900089759116,0.9996752988602753,0.027984714244002513,0.9476507257766124,0.3193087868390759
6.51,2.7496419306483193,0.9996747995688764,0.028056945242142493,0.9474909529320219,0.3197825722681929
6.5200000000000005,2.747386588255024,0.9996743002784199,0.028129243168553367,0.9473309432146739,0.3202562777516606
6.53,2.7451340592992586,0.9996738009889066,0.028201607937586644,0.9471706966645721,0.3207299031710529
6.54,2.74288434050484,0.9996733017003371,0.028274039463691863,0.9470102133217793,0.3212034484079637
6.55,2.7406374285993675,0.9996728024127121,0.028346537661416427,0.9468494932264175,0.3216769133440073
6.5600000000000005,2.7383933203142203,0.9996723031260322,0.028419102445405502,0.9466885364186683,0.3221502978608176
6.57,2.736152012384551,0.9996718038402983,0.02849173373040189,0.9465273429387723,0.322623601840049
6.58,2.73391350154928,0.9996713045555108,0.028564431431245922,0.9463659128270292,0.3230968251633759
6.59,2.7316777845510956,0.9996708052716706,0.02863719546287534,0.9462042461237982,0.32356996771249286
6.6000000000000005,2.7294448581364437,0.9996703059887784,0.028710025740325166,0.9460423428694975,0.3240430293691148
6.61,2.727214719055527,0.9996698067068347,0.02878292217872759,0.9458802031046046,0.3245160100149766
6.62,2.7249873640623,0.9996693074258403,0.028855884693311865,0.9457178268696561,0.3249889095318337
6.63,2.722762789914462,0.9996688081457957,0.02892891319940417,0.945555214205248,0.32546172780146176
6.640000000000001,2.7205409933734557,0.999668308866702,0.029002007612427525,0.9453923651520351,0.3259344647056567
6.65,2.7183219712044617,0.9996678095885594,0.029075167847901612,0.9452292797507317,0.3264071201262348
6.66,2.716105720176392,0.9996673103113688,0.02914839382144274,0.9450659580421111,0.32687969394503286
6.67,2.7138922370618883,0.9996668110351309,0.029221685448763666,0.9449024000670058,0.3273521860439079
6.68,2.711681518637316,0.9996663117598463,0.029295042645673505,0.9447386058663072,0.32782459630473765
6.69,2.7094735616827594,0.9996658124855158,0.029368465328077624,0.9445745754809662,0.3282969246094201
6.7,2.7072683629820187,0.9996653132121399,0.029441953411977487,0.9444103089519926,0.3287691708398738
6.71,2.7050659193226045,0.9996648139397193,0.029515506813470583,0.9442458063204553,0.32924133487803786
6.72,2.7028662274957322,0.9996643146682548,0.029589125448750295,0.9440810676274823,0.32971341660587206
6.73,2.7006692842963202,0.999663815397747,0.02966280923410578,0.9439160929142607,0.33018541590535666
6.74,2.6984750865229836,0.9996633161281966,0.029736558085921856,0.9437508822220367,0.33065733265849245
6.75,2.6962836309780296,0.9996628168596041,0.029810371920678886,0.9435854355921155,0.33112916674730114
6.76,2.6940949144674544,0.9996623175919704,0.02988425065495268,0.9434197530658615,0.3316009180538249
6.7700000000000005,2.6919089338009377,0.9996618183252961,0.029958194205414367,0.9432538346846979,0.3320725864601269
6.78,2.6897256857918386,0.9996613190595818,0.030032202488830265,0.943087680490107,0.3325441718482906
6.79,2.6875451672571913,0.9996608197948282,0.030106275422061804,0.9429212905236305,0.33301567410042066
6.8,2.6853673750177003,0.999660320531036,0.03018041292206539,0.9427546648268685,0.3334870930986424
6.8100000000000005,2.683192305897736,0.9996598212682059,0.030254614905892305,0.9425878034414806,0.33395842872510195
6.82,2.681019956725332,0.9996593220063384,0.03032888129068856,0.9424207064091852,0.3344296808619663
6.83,2.6788503243321773,0.9996588227454344,0.030403211993694827,0.9422533737717596,0.3349008493914234
6.84,2.6766834055536157,0.9996583234854943,0.03047760693224631,0.94208580557104,0.3353719341956821
6.8500000000000005,2.674519197228639,0.999657824226519,0.030552066023772625,0.941918001848922,0.3358429351569723
6.86,2.672357696199883,0.999657324968509,0.03062658918579769,0.9417499626473599,0.33631385215754456
6.87,2.670198899313624,0.9996568257114651,0.030701176335939613,0.9415816880083668,0.3367846850796708
6.88,2.668042803419774,0.9996563264553878,0.030775827391910603,0.9414131779740148,0.33725543380564393
6.890000000000001,2.6658894053718765,0.999655827200278,0.03085054227151683,0.9412444325864352,0.3377260982177778
6.9,2.6637387020271013,0.9996553279461361,0.03092532089265831,0.9410754518878178,0.3381966781984075
6.91,2.6615906902462414,0.9996548286929628,0.031000163173328828,0.9409062359204116,0.33866717362988913
6.92,2.659445366893708,0.9996543294407589,0.031075069031615797,0.9407367847265243,0.33913758439460007
6.93,2.6573027288375277,0.9996538301895251,0.031150038385700164,0.9405670983485228,0.3396079103749388
6.94,2.655162772949335,0.9996533309392618,0.031225071153856303,0.9403971768288325,0.34007815145332515
6.95,2.6530254961043713,0.9996528316899699,0.031300167254451866,0.9402270202099378,0.3405483075122
6.96,2.650890895181479,0.9996523324416499,0.031375326605947725,0.9400566285343821,0.3410183784340257
6.97,2.648758967063097,0.9996518331943025,0.031450549126897855,0.9398860018447673,0.3414883641012859
6.98,2.646629708635259,0.9996513339479284,0.031525834735949186,0.9397151401837546,0.3419582643964855
6.99,2.644503116787584,0.9996508347025282,0.031601183351841526,0.9395440435940636,0.3424280792021508
7.0,2.642379188413279,0.9996503354581026,0.03167659489340744,0.9393727121184731,0.34289780840082945
7.01,2.6402579204127576,0.9996498362146521,0.03175206927966573,0.9392011457998095,0.3433674518750871
7.0200000000000005,2.6381393097101173,0.9996493369721776,0.031827606430245875,0.9390293446808993,0.3438370095074904
7.03,2.636023353214766,0.9996488377306796,0.031903206264399214,0.9388573088046813,0.3443064811806459
7.04,2.633910047835652,0.9996483384901588,0.03197886870136559,0.938685038214165,0.34477586677718586
7.05,2.6317993904853187,0.9996478392506158,0.03205459366047791,0.9385125329524187,0.34524516617976386
7.0600000000000005,2.6296913780799027,0.9996473400120512,0.03213038106116203,0.9383397930625688,0.3457143792710553
7.07,2.6275860075391275,0.9996468407744659,0.032206230822936666,0.9381668185878009,0.3461835059337568
7.08,2.625483275786302,0.9996463415378603,0.03228214286541331,0.9379936095713592,0.3466525460505869
7.09,2.6233831797483145,0.9996458423022351,0.03235811710829613,0.9378201660565464,0.3471214995042855
7.1000000000000005,2.6212857163556325,0.9996453430675909,0.03243415347138184,0.9376464880867237,0.34759036617761446
7.11,2.6191908825422945,0.9996448438339285,0.032510251874559644,0.9374725757053108,0.34805914595335713
7.12,2.6170986752459093,0.9996443446012484,0.032586412237811134,0.9372984289557865,0.3485278387143186
7.13,2.6150090914076523,0.9996438453695514,0.03266263448121019,0.9371240478816878,0.3489964443433257
7.140000000000001,2.612922127972259,0.999643346138838,0.032738918524922875,0.9369494325266101,0.34946496272322725
7.15,2.610837781888026,0.9996428469091088,0.032815264289207335,0.9367745829342077,0.3499333937368935
7.16,2.6087560501068023,0.9996423476803646,0.03289167169441374,0.9365994991481933,0.35040173726721696
7.17,2.606676929583989,0.999641848452606,0.032968140660984156,0.9364241812123382,0.35086999319711165
7.18,2.604600417278535,0.9996413492258336,0.033044671109452466,0.9362486291704719,0.3513381614095137
7.19,2.602526510152932,0.999640850000048,0.03312126296044428,0.9360728430664828,0.35180624178738107
7.2,2.600455205173213,0.9996403507752499,0.033197916134676805,0.9358968229443175,0.35227423421369375
7.21,2.598386499308946,0.99963985155144,0.03327463055295882,0.9357205688479815,0.35274213857145365
7.22,2.596320389533233,0.9996393523286188,0.03335140613619051,0.9355440808215382,0.3532099547436847
7.23,2.5942568728227062,0.999638853106787,0.033428242805363446,0.9353673589091097,0.35367768261343296
7.24,2.5921959461575215,0.9996383538859454,0.03350514048156041,0.9351904031548768,0.35414532206376637
7.25,2.5901376065213584,0.9996378546660943,0.03358209908595538,0.9350132136030782,0.3546128729777752
7.26,2.588081850901414,0.9996373554472346,0.03365911853981339,0.9348357902980116,0.3550803352385717
7.2700000000000005,2.5860286762884015,0.9996368562293668,0.03373619876449048,0.9346581332840326,0.3555477087292903
7.28,2.5839780796765455,0.9996363570124916,0.033813339681433525,0.9344802426055556,0.35601499333308767
7.29,2.581930058063578,0.9996358577966098,0.033890541212180256,0.934302118307053,0.35648218893314265
7.3,2.5798846084507345,0.9996353585817217,0.03396780327835908,0.9341237604330559,0.35694929541265635
7.3100000000000005,2.5778417278427534,0.999634859367828,0.03404512580168902,0.9339451690281536,0.3574163126548522
7.32,2.5758014132478704,0.9996343601549296,0.034122508703979655,0.9337663441369937,0.35788324054297577
7.33,2.5737636616778135,0.9996338609430269,0.03419995190713097,0.9335872858042823,0.35835007896029514
7.34,2.5717284701478023,0.9996333617321206,0.03427745533313331,0.9334079940747836,0.35881682779010066
7.3500000000000005,2.569695835676543,0.9996328625222112,0.03435501890406728,0.9332284689933202,0.35928348691570516
7.36,2.5676657552862254,0.9996323633132995,0.03443264254210365,0.9330487106047733,0.35975005622044376
7.37,2.56563822600252,0.9996318641053861,0.03451032616950328,0.9328687189540819,0.3602165355876741
7.38,2.5636132448545736,0.9996313648984716,0.03458806970861701,0.9326884940862433,0.36068292490077636
7.390000000000001,2.561590808875005,0.9996308656925567,0.03466587308188561,0.9325080360463136,0.36114922404315314
7.4,2.559570915099905,0.9996303664876418,0.03474373621183962,0.9323273448794065,0.36161543289822956
7.41,2.557553560568829,0.9996298672837277,0.03482165902109935,0.9321464206306944,0.3620815513494534
7.42,2.555538742324796,0.9996293680808152,0.03489964143237474,0.9319652633454076,0.36254757928029496
7.43,2.5535264574142857,0.9996288688789045,0.034977683368465295,0.9317838730688348,0.3630135165742472
7.44,2.5515167028872314,0.9996283696779965,0.03505578475225997,0.9316022498463228,0.3634793631148257
7.45,2.5495094757970227,0.9996278704780919,0.0351339455067371,0.9314203937232767,0.36394511878556873
7.46,2.5475047732004956,0.9996273712791911,0.035212165554964335,0.9312383047451597,0.36441078347003725
7.47,2.545502592157934,0.9996268720812949,0.03529044482009852,0.931055982957493,0.3648763570518151
7.48,2.5435029297330654,0.9996263728844037,0.03536878322538565,0.9308734284058563,0.3653418394145087
7.49,2.5415057829930543,0.9996258736885184,0.0354471806941607,0.9306906411358871,0.36580723044174734
7.5,2.5395111490085043,0.9996253744936394,0.03552563714984767,0.9305076211932812,0.36627253001718313
7.51,2.5375190248534496,0.9996248752997675,0.03560415251595937,0.9303243686237924,0.36673773802449106
7.5200000000000005,2.5355294076053556,0.9996243761069031,0.03568272671609745,0.9301408834732328,0.3672028543473691
7.53,2.533542294345114,0.9996238769150471,0.035761359673952206,0.9299571657874722,0.36766787886953783
7.54,2.5315576821570382,0.9996233777241998,0.035840051313302576,0.9297732156124389,0.3681328114747411
7.55,2.529575568128863,0.9996228785343622,0.035918801558016036,0.929589032994119,0.3685976520467455
7.5600000000000005,2.5275959493517397,0.9996223793455346,0.03599761033204851,0.9294046179785567,0.3690624004693408
7.57,2.525618822920232,0.9996218801577176,0.03607647755944428,0.9292199706118541,0.36952705662633967
7.58,2.523644185932315,0.999621380970912,0.0361554031643359,0.9290350909401718,0.3699916204015779
7.59,2.5216720354893694,0.9996208817851183,0.036234387070944146,0.9288499790097278,0.37045609167891436
7.6000000000000005,2.519702368696181,0.9996203826003373,0.03631342920357792,0.9286646348667983,0.37092047034223097
7.61,2.5177351826609353,0.9996198834165693,0.03639252948663413,0.9284790585577176,0.3713847562754329
7.62,2.515770474495216,0.9996193842338151,0.036471687844597644,0.9282932501288781,0.3718489493624484
7.63,2.513808241314,0.9996188850520754,0.03655090420204124,0.9281072096267297,0.37231304948722893
7.640000000000001,2.5118484802356558,0.9996183858713507,0.03663017848362545,0.9279209370977805,0.3727770565337493
7.65,2.5098911883819404,0.9996178866916415,0.03670951061409852,0.9277344325885964,0.37324097038600745
7.66,2.507936362877995,0.9996173875129486,0.03678890051829635,0.9275476961458017,0.3737047909280246
7.67,2.505984000852342,0.9996168883352725,0.03686834812114236,0.9273607278160779,0.37416851804384543
7.68,2.5040340994368835,0.999616389158614,0.036947853347647476,0.927173527646165,0.37463215161753777
7.69,2.5020866557668957,0.9996158899829733,0.03702741612290998,0.9269860956828603,0.37509569153319305
7.7,2.500141666981029,0.9996153908083514,0.03710703637211549,0.9267984319730193,0.3755591376749259
7.71,2.498199130221301,0.9996148916347488,0.037186714020536825,0.9266105365635554,0.37602248992687437
7.72,2.496259042633097,0.999614392462166,0.037266448993534,0.9264224095014396,0.3764857481732002
7.73,2.4943214013651644,0.9996138932906037,0.037346241216554076,0.926234050833701,0.37694891229808847
7.74,2.492386203569612,0.9996133941200626,0.03742609061513111,0.9260454606074263,0.3774119821857478
7.75,2.490453446401905,0.999612894950543,0.03750599711488607,0.9258566388697601,0.3778749577204102
7.76,2.488523127020862,0.9996123957820457,0.0375859606415268,0.9256675856679046,0.37833783878633154
7.7700000000000005,2.4865952425886535,0.9996118966145714,0.037665981120847875,0.92547830104912,0.3788006252677912
7.78,2.484669790270798,0.9996113974481207,0.03774605847873055,0.9252887850607241,0.379263317049092
7.79,2.4827467672361583,0.9996108982826939,0.0378261926411427,0.9250990377500925,0.3797259140145607
7.8,2.4808261706569397,0.9996103991182919,0.03790638353413875,0.9249090591646586,0.38018841604854753
7.8100000000000005,2.4789079977086868,0.9996098999549152,0.037986631083859544,0.9247188493519134,0.38065082303542663
7.82,2.47699224557028,0.9996094007925643,0.03806693521653232,0.9245284083594055,0.38111313485959575
7.83,2.475078911423933,0.99960890163124,0.03814729585847063,0.9243377362347415,0.38157535140547644
7.84,2.47316799245519,0.9996084024709428,0.03822771293607424,0.9241468330255854,0.382037472557514
7.8500000000000005,2.4712594858529213,0.9996079033116734,0.03830818637582908,0.923955698779659,0.3824994982001779
7.86,2.469353388809323,0.9996074041534322,0.03838871610430713,0.9237643335447416,0.3829614282179609
7.87,2.467449698519912,0.9996069049962198,0.03846930204816639,0.9235727373686704,0.3834232624953802
7.88,2.4655484121835234,0.999606405840037,0.038549944134150804,0.9233809102993399,0.3838850009169766
7.890000000000001,2.4636495270023087,0.9996059066848842,0.03863064228909015,0.9231888523847024,0.3843466433673149
7.9,2.461753040181732,0.9996054075307622,0.038711396439899966,0.9229965636727677,0.3848081897309839
7.91,2.459858948930567,0.9996049083776715,0.03879220651358154,0.9228040442116033,0.3852696398925965
7.92,2.4579672504608947,0.9996044092256126,0.03887307243722177,0.9226112940493342,0.38573099373678954
7.930000000000001,2.4560779419881,0.9996039100745862,0.03895399413799311,0.9224183132341428,0.3861922511482239
7.94,2.4541910207033175,0.9996034109245928,0.03903497154244317,0.9222251018143232,0.38665341201159115
7.95,2.4523064837919084,0.9996029117756331,0.0391160045769711,0.9220316598382445,0.3871144762116091
7.96,2.4504243284761706,0.9996024126277077,0.0391970931689287,0.9218379873542679,0.38757544363301166
7.97,2.448544551981746,0.9996019134808171,0.039278237245754355,0.9216440844108116,0.3880363141605571
7.98,2.446667151537502,0.9996014143349619,0.03935943673496998,0.9214499510563514,0.3884970876790278
7.99,2.4447921243755264,0.9996009151901427,0.03944069156418087,0.921255587339421,0.38895776407323024
8.0,2.4429194677311257,0.9996004160463602,0.039522001661075674,0.9210609933086116,0.3894183432279955
8.01,2.4410491788428197,0.9995999169036148,0.039603366953426304,0.9208661690125716,0.38987882502817867
8.02,2.4391812549523393,0.9995994177619073,0.03968478736908778,0.9206711145000074,0.3903392093586594
8.03,2.4373156933046225,0.9995989186212382,0.03976626283599821,0.9204758298196828,0.39079949610434156
8.040000000000001,2.4354524911478106,0.999598419481608,0.03984779328217866,0.920280315020419,0.3912596851501535
8.05,2.433591645733245,0.9995979203430173,0.03992937863573304,0.920084570151095,0.39171977638104793
8.06,2.4317331543154643,0.9995974212054668,0.04001101882484809,0.919888595260647,0.392179769682002
8.07,2.429877014152199,0.999596922068957,0.04009271377779321,0.9196923903980689,0.3926396649380175
8.08,2.428023222504369,0.9995964229334886,0.04017446342292043,0.919495955612412,0.3930994620341205
8.09,2.4261717766360817,0.9995959237990619,0.04025626768866428,0.9192992909527853,0.39355916085536174
8.1,2.4243226738146255,0.9995954246656779,0.0403381265035417,0.9191023964683547,0.3940187612868165
8.11,2.422475911310468,0.9995949255333368,0.040420039796151996,0.9189052722083441,0.39447826321358476
8.120000000000001,2.4206314863972525,0.9995944264020394,0.040502007495176705,0.9187079182220345,0.39493766652079104
8.13,2.4187893963517944,0.9995939272717862,0.040584029529379485,0.9185103345587645,0.3953969710935843
8.14,2.4169496384540774,0.9995934281425779,0.040666105827606096,0.9183125212679302,0.3958561768171386
8.15,2.4151122099872504,0.9995929290144149,0.04074823631878427,0.9181144783989847,0.39631528357665236
8.16,2.4132771082376236,0.9995924298872979,0.040830420931923614,0.9179162060014389,0.3967742912573489
8.17,2.411444330494666,0.9995919307612274,0.04091265959611554,0.9177177041248608,0.39723319974447635
8.18,2.409613874051001,0.999591431636204,0.04099495224053318,0.9175189728188758,0.3976920089233075
8.19,2.407785736202403,0.9995909325122284,0.041077298794431255,0.9173200121331668,0.3981507186791401
8.2,2.405959914247794,0.999590433389301,0.04115969918714605,0.9171208221174738,0.39860932889729667
8.21,2.4041364054892407,0.9995899342674225,0.0412421533480953,0.9169214028215944,0.3990678394631247
8.22,2.402315207231952,0.9995894351465934,0.04132466120677804,0.9167217542953832,0.39952625026199634
8.23,2.4004963167842717,0.9995889360268143,0.04140722269277464,0.9165218765887523,0.39998456117930903
8.24,2.3986797314576807,0.9995884369080859,0.04148983773574661,0.9163217697516709,0.40044277210048496
8.25,2.396865448566788,0.9995879377904084,0.041572506265436585,0.9161214338341657,0.4009008829109713
8.26,2.3950534654293323,0.9995874386737829,0.04165522821166817,0.9159208688863204,0.4013588934962405
8.27,2.3932437793661747,0.9995869395582095,0.04173800350434592,0.9157200749582762,0.4018168037417897
8.28,2.391436387701297,0.9995864404436892,0.0418208320734552,0.9155190521002314,0.4022746135331414
8.290000000000001,2.389631287761799,0.9995859413302222,0.04190371384906216,0.9153178003624413,0.4027323227558432
8.3,2.3878284768778943,0.9995854422178092,0.041986648761313534,0.9151163197952188,0.4031899312954676
8.31,2.386027952382906,0.9995849431064509,0.0420696367404367,0.9149146104489337,0.40364743903761247
8.32,2.3842297116132656,0.9995844439961477,0.04215267771673949,0.9147126723740131,0.40410484586790085
8.33,2.3824337519085073,0.9995839448869003,0.04223577162061014,0.9145105056209412,0.40456215167198106
8.34,2.3806400706112667,0.9995834457787091,0.0423189183825172,0.9143081102402594,0.4050193563355265
8.35,2.3788486650672755,0.9995829466715748,0.04240211793300946,0.9141054862825662,0.405476459744236
8.36,2.37705953262536,0.999582447565498,0.042485370202715825,0.9139026337985172,0.4059334617838337
8.370000000000001,2.3752726706374365,0.9995819484604791,0.04256867512234531,0.9136995528388252,0.40639036234006914
8.38,2.373488076458509,0.9995814493565188,0.04265203262268681,0.91349624345426,0.4068471612987169
8.39,2.371705747446665,0.9995809502536178,0.04273544263460921,0.9132927056956485,0.4073038585455773
8.4,2.3699256809630724,0.9995804511517764,0.042818905089061124,0.9130889396138747,0.40776045396647603
8.41,2.368147874371976,0.9995799520509953,0.04290241991707092,0.9128849452598797,0.40821694744726417
8.42,2.3663723250406963,0.9995794529512749,0.04298598704974659,0.9126807226846616,0.4086733388738182
8.43,2.364599030339622,0.9995789538526161,0.043069606418275674,0.9124762719392754,0.4091296281320403
8.44,2.3628279876422105,0.999578454755019,0.04315327795392516,0.9122715930748333,0.4095858151078581
8.45,2.3610591943249837,0.9995779556584847,0.043237001588041446,0.9120666861425044,0.4100418996872247
8.46,2.3592926477675236,0.9995774565630134,0.04332077725205021,0.9118615511935149,0.4104978817561191
8.47,2.35752834535247,0.9995769574686058,0.04340460487745632,0.9116561882791477,0.4109537612005455
8.48,2.355766284465518,0.9995764583752623,0.04348848439584382,0.9114505974507432,0.4114095379065341
8.49,2.354006462495412,0.9995759592829836,0.043572415738875755,0.9112447787596982,0.4118652117601406
8.5,2.3522488768339453,0.9995754601917702,0.04365639883829416,0.9110387322574667,0.41232078264744654
8.51,2.3504935248759566,0.9995749611016228,0.04374043362591994,0.9108324579955596,0.412776250454559
8.52,2.3487404040193245,0.9995744620125419,0.0438245200336528,0.9106259560255446,0.41323161506761114
8.53,2.346989511664967,0.9995739629245278,0.04390865799347115,0.9104192263990464,0.41368687637276164
