t,Ca_f,Ca_2_S1,Ca_S2,S1,S2,Ca_s,cas1,cas2,Ca_c,Ca_CSQ
3.45,7.732039924421165e-06,0.0,0.0,0.0,0.0,0.001330027376239389,0.9918701811500134,0.9625356765048304,7.519974381908256e-06,0.005367436273260732
3.46,7.757358690074347e-06,0.0,0.0,0.0,0.0,0.0013349231593997347,0.9919227403001232,0.962654200151012,7.545303225246264e-06,0.005374169605441094
3.47,7.782659477131906e-06,0.0,0.0,0.0,0.0,0.0013398186809897492,0.9919747555374299,0.9627718914169445,7.5706140297043095e-06,0.0053808682941265075
3.48,7.807941996807079e-06,0.0,0.0,0.0,0.0,0.001344713869682375,0.992026233989368,0.962888757656106,7.595906507258198e-06,0.005387532505542415
3.49,7.833205958657467e-06,0.0,0.0,0.0,0.0,0.001349608654209664,0.9920771816988567,0.9630048059078727,7.62118036810939e-06,0.005394162406787351
3.5,7.858451074159592e-06,0.0,0.0,0.0,0.0,0.0013545029636536003,0.9921276049409696,0.9631200431989224,7.646435324428456e-06,0.005400758164231085
3.5100000000000002,7.883677055641565e-06,0.0,0.0,0.0,0.0,0.001359396727359261,0.9921775098297848,0.9632344764532373,7.671671089237317e-06,0.005407319943992917
3.52,7.90888362179569e-06,0.0,0.0,0.0,0.0,0.0013642898741555477,0.9922269062762457,0.9633481134870816,7.69688738110471e-06,0.005413847909998913
3.5300000000000002,7.934070487109002e-06,0.0,0.0,0.0,0.0,0.0013691823338492998,0.9922758003996546,0.9634609611013059,7.722083915143433e-06,0.005420342227706833
3.54,7.959237366057266e-06,0.0,0.0,0.0,0.0,0.0013740740366324227,0.9923241975388286,0.9635730258383298,7.747260406582674e-06,0.00542680306262806
3.5500000000000003,7.984383975603343e-06,0.0,0.0,0.0,0.0,0.0013789649127287187,0.9923721040458249,0.9636843144330722,7.772416572896046e-06,0.005433230579447122
3.56,8.009510033669613e-06,0.0,0.0,0.0,0.0,0.0013838548926098247,0.9924195261892029,0.9637948335372382,7.797552132500434e-06,0.005439624942560044
3.5700000000000003,8.034615259137989e-06,0.0,0.0,0.0,0.0,0.0013887439069952142,0.9924664701540243,0.9639045897193198,7.822666804756016e-06,0.005445986316074346
3.58,8.059699377023893e-06,0.0,0.0,0.0,0.0,0.0013936318876608086,0.9925129415114338,0.9640135899320916,7.847760315660835e-06,0.005452314860917292
3.59,8.084762110084505e-06,0.0,0.0,0.0,0.0,0.0013985187661274777,0.9925589460789529,0.9641218407543728,7.872832388614682e-06,0.005458610739526062
3.6,8.109803179047682e-06,0.0,0.0,0.0,0.0,0.001403404473696818,0.9926044898970108,0.9642293484117137,7.89788274467105e-06,0.005464874115719798
3.61,8.134822307997289e-06,0.0,0.0,0.0,0.0,0.0014082889422927923,0.99264957867686,0.9643361192629851,7.922911108464329e-06,0.005471105151689743
3.62,8.159819222097632e-06,0.0,0.0,0.0,0.0,0.001413172104106097,0.9926942180338599,0.9644421595947696,7.947917205705272e-06,0.005477304009271054
3.63,8.184793647593447e-06,0.0,0.0,0.0,0.0,0.0014180538915941601,0.9927384134874764,0.9645474756213617,7.972900763180988e-06,0.005483470849942809
3.64,8.209745315205427e-06,0.0,0.0,0.0,0.0,0.0014229342384623662,0.9927821704279572,0.9646520734790982,7.997861512002599e-06,0.005489605832864366
3.65,8.234673956005967e-06,0.0,0.0,0.0,0.0,0.0014278130784722448,0.9928254941568089,0.9647559592332448,8.022799183660588e-06,0.0054957091172604285
3.66,8.259579298217411e-06,0.0,0.0,0.0,0.0,0.0014326903445162369,0.9928683899182197,0.9648591388833415,8.047713506962471e-06,0.0055017808642726365
3.67,8.284461073493283e-06,0.0,0.0,0.0,0.0,0.0014375659704328274,0.9929108628374137,0.9649616183527158,8.072604214040503e-06,0.005507821233327098
3.68,8.309319014664794e-06,0.0,0.0,0.0,0.0,0.0014424398903553346,0.9929529179427671,0.9650634034922441,8.097471038196311e-06,0.005513830383437604
3.69,8.334152855740828e-06,0.0,0.0,0.0,0.0,0.0014473120387119083,0.9929945601658083,0.9651645000803526,8.122313713900887e-06,0.005519808473205629
3.7,8.358962334828482e-06,0.0,0.0,0.0,0.0,0.0014521823504506236,0.9930357949221107,0.9652649139867637,8.147131979754201e-06,0.005525755659708218
3.71,8.383747192333626e-06,0.0,0.0,0.0,0.0,0.0014570507609007939,0.9930766277533859,0.9653646510716066,8.171925576661696e-06,0.005531672099183193
3.72,8.408507163973427e-06,0.0,0.0,0.0,0.0,0.001461917205234429,0.9931170629376752,0.9654637167936464,8.19669424075329e-06,0.005537557949689929
3.73,8.433241989646385e-06,0.0,0.0,0.0,0.0,0.0014667816191498695,0.9931571052535996,0.9655621167076055,8.221437712372125e-06,0.0055434133677317145
3.74,8.457951410535104e-06,0.0,0.0,0.0,0.0,0.0014716439386484924,0.9931967594040985,0.9656598563017225,8.246155733138554e-06,0.005549238509358998
3.75,8.482635169106279e-06,0.0,0.0,0.0,0.0,0.001476504100034707,0.9932360300164306,0.9657569409977519,8.270848045950135e-06,0.005555033530169387
3.7600000000000002,8.507293011011647e-06,0.0,0.0,0.0,0.0,0.0014813620400970253,0.9932749216320464,0.9658533762839601,8.295514396877395e-06,0.005560798584592802
3.77,8.531924685755304e-06,0.0,0.0,0.0,0.0,0.00148621769617162,0.9933134387030321,0.9659491677618128,8.320154535829307e-06,0.005566533825640529
3.7800000000000002,8.556529937694966e-06,0.0,0.0,0.0,0.0,0.0014910710052851934,0.9933515856400524,0.9660443205163967,8.34476820757915e-06,0.005572239408289191
3.79,8.581108515458778e-06,0.0,0.0,0.0,0.0,0.0014959219050519306,0.993389366762181,0.966138839775247,8.369355161155589e-06,0.0055779154859395596
3.8000000000000003,8.605660169052367e-06,0.0,0.0,0.0,0.0,0.0015007703333979473,0.9934267863123131,0.9662327307059487,8.393915146957621e-06,0.0055835622115044505
3.81,8.630184649858838e-06,0.0,0.0,0.0,0.0,0.0015056162285612875,0.9934638484571648,0.9663259984161361,8.418447916754586e-06,0.005589179737408723
3.8200000000000003,8.654681712542157e-06,0.0,0.0,0.0,0.0,0.0015104595293829676,0.9935005576630949,0.9664186480687653,8.442953225645406e-06,0.00559476821477948
3.83,8.679151118129443e-06,0.0,0.0,0.0,0.0,0.001515300175778283,0.9935369193046965,0.9665106850687839,8.467430835231347e-06,0.005600327792134704
3.84,8.703592617477476e-06,0.0,0.0,0.0,0.0,0.0015201381062087023,0.9935729364002841,0.9666021140618307,8.491880496597254e-06,0.005605858622417464
3.85,8.72800596817525e-06,0.0,0.0,0.0,0.0,0.0015249732602664067,0.9936086129492788,0.9666929399578873,8.516301967710217e-06,0.005611360855804689
3.86,8.752390929235535e-06,0.0,0.0,0.0,0.0,0.001529805577862585,0.9936439528840649,0.9667831676097883,8.540695007955314e-06,0.0056168346419656545
3.87,8.776747261094883e-06,0.0,0.0,0.0,0.0,0.0015346349992274358,0.993678960069989,0.966872801813222,8.565059378135621e-06,0.005622280130061978
3.88,8.801074725613615e-06,0.0,0.0,0.0,0.0,0.0015394614649101648,0.9937136383053607,0.9669618473067296,8.589394840472206e-06,0.005627697468747627
3.89,8.825373086075838e-06,0.0,0.0,0.0,0.0,0.0015442849157789873,0.9937479913214526,0.9670503087717057,8.613701158604129e-06,0.005633086806168911
3.9,8.849642107189428e-06,0.0,0.0,0.0,0.0,0.0015491052930211254,0.9937820227824997,0.9671381908323985,8.637978097588445e-06,0.00563844828996449
3.91,8.873881561205216e-06,0.0,0.0,0.0,0.0,0.001553922539031174,0.9938157368233625,0.9672254984606063,8.66222543004122e-06,0.0056437820648964744
3.92,8.898091225772203e-06,0.0,0.0,0.0,0.0,0.0015587365970997254,0.9938491378610759,0.9673122368338317,8.686442933985101e-06,0.00564908827368073
3.93,8.922270862080658e-06,0.0,0.0,0.0,0.0,0.0015635474082402543,0.9938822286743861,0.9673984098897535,8.710630370914375e-06,0.005654367065448253
3.94,8.946420241934598e-06,0.0,0.0,0.0,0.0,0.0015683549151194146,0.9939150127824816,0.9674840221166913,8.734787512964104e-06,0.005659618585264707
3.95,8.970539138654233e-06,0.0,0.0,0.0,0.0,0.0015731590607362855,0.9939474936456335,0.9675690779519299,8.75891413378009e-06,0.0056648429776523295
3.96,8.994627327075954e-06,0.0,0.0,0.0,0.0,0.0015779597884223702,0.993979674665195,0.9676535817817192,8.783010008518864e-06,0.0056700403865899245
3.97,9.01868458355235e-06,0.0,0.0,0.0,0.0,0.0015827570418415966,0.9940115591836023,0.967737537941274,8.807074913847697e-06,0.005675210955512871
3.98,9.042710685952187e-06,0.0,0.0,0.0,0.0,0.0015875507649903162,0.994043150484374,0.967820950714774,8.831108627944587e-06,0.005680354827313116
3.99,9.066705413660425e-06,0.0,0.0,0.0,0.0,0.0015923409021973056,0.9940744517921108,0.9679038243353639,8.855110930498275e-06,0.005685472144339179
4.0,9.090668556420702e-06,0.0,0.0,0.0,0.0,0.0015971273992741175,0.9941054670962624,0.9679861634893194,8.8790816116446e-06,0.005690563045383153
4.01,9.114599903083472e-06,0.0,0.0,0.0,0.0,0.0016019102020512846,0.9941362001029034,0.9680679726745078,8.903020460595186e-06,0.005695627669514673
4.0200000000000005,9.138499231192957e-06,0.0,0.0,0.0,0.0,0.0016066892550236492,0.9941666532646555,0.9681492556066745,8.926927255113843e-06,0.00570066615962907
4.03,9.162366327659093e-06,0.0,0.0,0.0,0.0,0.0016114645040396515,0.9941968297064847,0.9682300163980812,8.950801782407972e-06,0.005705678655403584
4.04,9.186200981003519e-06,0.0,0.0,0.0,0.0,0.0016162358952925818,0.9942267325033374,0.9683102591153999,8.974643831292242e-06,0.005710665295939488
4.05,9.210002981359571e-06,0.0,0.0,0.0,0.0,0.0016210033753205797,0.9942563646801396,0.9683899877797136,8.99845319218858e-06,0.00571562621976208
4.0600000000000005,9.233772120472281e-06,0.0,0.0,0.0,0.0,0.001625766891006635,0.9942857292117978,0.9684692063665155,9.022229657126167e-06,0.005720561564820684
4.07,9.257508191698375e-06,0.0,0.0,0.0,0.0,0.0016305263895785855,0.9943148290231987,0.9685479188057095,9.04597301974144e-06,0.0057254714684886535
4.08,9.28121099000628e-06,0.0,0.0,0.0,0.0,0.0016352818186091192,0.9943436669892087,0.9686261289816098,9.069683075278097e-06,0.005730356067563368
4.09,9.30488031987328e-06,0.0,0.0,0.0,0.0,0.0016400331268406974,0.9943722465066891,0.968703841209883,9.093359628532238e-06,0.00573521549611169
4.1,9.328515981011062e-06,0.0,0.0,0.0,0.0,0.0016447802626944697,0.9944005704605551,0.9687810593754553,9.117002479491179e-06,0.005740049889364397
4.11,9.3521177700419e-06,0.0,0.0,0.0,0.0,0.001649523174445366,0.994428641345187,0.9688577870337447,9.140611425019815e-06,0.005744859383258872
4.12,9.375685489393571e-06,0.0,0.0,0.0,0.0,0.001654261811151243,0.9944564619087152,0.968934027947861,9.164186267809591e-06,0.0057496441120123525
4.13,9.39921894317123e-06,0.0,0.0,0.0,0.0,0.0016589961222216675,0.9944840348540073,0.9690097858392909,9.18772681222529e-06,0.005754404209248179
4.14,9.422717937157407e-06,0.0,0.0,0.0,0.0,0.0016637260574179173,0.9945113628386685,0.9690850643878982,9.21123286430503e-06,0.005759139807995806
4.15,9.446182278812013e-06,0.0,0.0,0.0,0.0,0.0016684515668529804,0.9945384484750414,0.9691598672319242,9.234704231760263e-06,0.005763851040690792
4.16,9.469611777272323e-06,0.0,0.0,0.0,0.0,0.0016731726009915533,0.9945652943302057,0.9692341979679869,9.258140723975775e-06,0.0057685380391748085
4.17,9.493006243352996e-06,0.0,0.0,0.0,0.0,0.0016778891106500441,0.9945919029259789,0.969308060151082,9.281542152009689e-06,0.005773200934695631
4.18,9.516365497931723e-06,0.0,0.0,0.0,0.0,0.0016826010472709252,0.9946182780854161,0.9693814580923628,9.304908337041328e-06,0.005777839856301192
4.19,9.539689353858543e-06,0.0,0.0,0.0,0.0,0.0016873083623308589,0.994644422027956,0.9694543951380593,9.328239092146329e-06,0.005782454934304162
4.2,9.562977625357452e-06,0.0,0.0,0.0,0.0,0.0016920110076482902,0.9946703368790547,0.9695268745639124,9.351534231767998e-06,0.005787046298481426
4.21,9.586230130826216e-06,0.0,0.0,0.0,0.0,0.0016967089354750495,0.9946960251197557,0.9695988998415377,9.37479357453788e-06,0.00579161407753789
4.22,9.60944669039617e-06,0.0,0.0,0.0,0.0,0.001701402098416516,0.9947214891948635,0.9696704744062744,9.39801694081748e-06,0.0057961583995738055
4.23,9.632627125932226e-06,0.0,0.0,0.0,0.0,0.0017060904494316173,0.9947467315129435,0.9697416016571853,9.421204152698241e-06,0.0058006793920847705
4.24,9.655771261032863e-06,0.0,0.0,0.0,0.0,0.0017107739418328295,0.9947717544463228,0.9698122849570566,9.444355034001562e-06,0.005805177181961729
4.25,9.678878921030136e-06,0.0,0.0,0.0,0.0,0.0017154525292861782,0.9947965603310895,0.9698825276323986,9.467469410278793e-06,0.005809651895490969
4.26,9.70194993298968e-06,0.0,0.0,0.0,0.0,0.0017201261658112376,0.9948211514670929,0.9699523329734446,9.49054710881123e-06,0.0058141036583541274
4.2700000000000005,9.724984129817474e-06,0.0,0.0,0.0,0.0,0.0017247948065630982,0.9948455301236878,0.970021704686653,9.513587962847902e-06,0.005818532595057782
4.28,9.747981340386695e-06,0.0,0.0,0.0,0.0,0.0017294584059524287,0.9948696985259243,0.9700906458068436,9.53659180141747e-06,0.0058229388303047665
4.29,9.770941396776386e-06,0.0,0.0,0.0,0.0,0.0017341169190237852,0.9948936588646738,0.9701591594947826,9.5595584567978e-06,0.005827322487988769
4.3,9.793864133344976e-06,0.0,0.0,0.0,0.0,0.001738770301279199,0.9949174132953319,0.9702272489350997,9.58248776355993e-06,0.005831683691323018
4.3100000000000005,9.816749386207338e-06,0.0,0.0,0.0,0.0,0.0017434185085786061,0.9949409639370874,0.970294917278668,9.605379558028454e-06,0.005836022562912904
4.32,9.839596993234788e-06,0.0,0.0,0.0,0.0,0.0017480614971398455,0.9949643128729224,0.9703621676426049,9.628233678281511e-06,0.005840339224755994
4.33,9.862406794055096e-06,0.0,0.0,0.0,0.0,0.0017526992235386612,0.9949874621496123,0.9704290031102714,9.6510499641508e-06,0.005844633798242018
4.34,9.885178630052476e-06,0.0,0.0,0.0,0.0,0.0017573316447087014,0.9950104137777255,0.9704954267312725,9.673828257221572e-06,0.005848906404152877
4.3500000000000005,9.90791234436759e-06,0.0,0.0,0.0,0.0,0.0017619587179415182,0.9950331697316238,0.9705614415214575,9.69656840083263e-06,0.005853157162662642
4.36,9.930607785331949e-06,0.0,0.0,0.0,0.0,0.0017665804006810313,0.9950557341766063,0.9706270513218576,9.719270243468187e-06,0.0058573861934812935
4.37,9.953264797580702e-06,0.0,0.0,0.0,0.0,0.0017711966510553954,0.9950781077057255,0.9706922585760102,9.741933629980757e-06,0.005861593615482763
4.38,9.975883229745826e-06,0.0,0.0,0.0,0.0,0.001775807427416591,0.9951002923286666,0.9707570662540107,9.764558409189023e-06,0.0058657795470269175
4.39,9.998462932250662e-06,0.0,0.0,0.0,0.0,0.001780412688472412,0.9951222900415552,0.9708214773009328,9.787144431699713e-06,0.0058699441058672535
4.4,1.0021003757291263e-05,0.0,0.0,0.0,0.0,0.0017850123932875847,0.9951441028148527,0.9708854946321599,9.809691549889169e-06,0.00587408740915012
4.41,1.0043505558836372e-05,0.0,0.0,0.0,0.0,0.0017896065012837652,0.9951657325933565,0.9709491211333853,9.832199617903335e-06,0.005878209573414712
4.42,1.0065968192627455e-05,0.0,0.0,0.0,0.0,0.0017941949722395417,0.9951871812962004,0.9710123596606124,9.854668491657767e-06,0.0058823107145930765
4.43,1.0088391516178668e-05,0.0,0.0,0.0,0.0,0.0017987777662904336,0.995208450816854,0.9710752130401545,9.877098028837637e-06,0.005886390948010108
4.44,1.0110775389254988e-05,0.0,0.0,0.0,0.0,0.0018033548438413398,0.9952295429763177,0.9711376841436512,9.899488089392154e-06,0.005890450388515772
4.45,1.0133119676853611e-05,0.0,0.0,0.0,0.0,0.0018079261650205717,0.9952504592312486,0.9711997763558624,9.921838538617829e-06,0.005894489151309623
4.46,1.0155424239321002e-05,0.0,0.0,0.0,0.0,0.001812491691489651,0.9952712016414796,0.9712614920239995,9.944149236937939e-06,0.005898507349207647
4.47,1.0177688941590348e-05,0.0,0.0,0.0,0.0,0.0018170513847517202,0.9952917719656948,0.9713228339071117,9.966420049455504e-06,0.005902505095196903
4.48,1.0199913650389521e-05,0.0,0.0,0.0,0.0,0.0018216052066628275,0.9953121719347617,0.9713838047380078,9.98865084306589e-06,0.005906482501663377
4.49,1.0222098234241083e-05,0.0,0.0,0.0,0.0,0.0018261531194319251,0.9953324032517316,0.9714444072232558,1.0010841486456801e-05,0.005910439680391985
4.5,1.024424256346228e-05,0.0,0.0,0.0,0.0,0.0018306950856208724,0.99535246759184,0.9715046440431828,1.003299185010829e-05,0.005914376742566573
4.51,1.0266346510165057e-05,0.0,0.0,0.0,0.0,0.0018352310681444336,0.9953723666025063,0.9715645178518754,1.0055101806292757e-05,0.005918293798769915
4.5200000000000005,1.0288409948256038e-05,0.0,0.0,0.0,0.0,0.0018397610302702783,0.9953921019033337,0.9716240312771796,1.007717122907494e-05,0.0059221909589837135
4.53,1.031043274979007e-05,0.0,0.0,0.0,0.0,0.0018442849357002862,0.9954116754533339,0.9716831868911615,1.0099199990715235e-05,0.005926068333348786
4.54,1.0332414781766487e-05,0.0,0.0,0.0,0.0,0.0018488027486419818,0.9954310898735645,0.9717419871841559,1.0121187958509691e-05,0.0059299260328329485
4.55,1.035435593196588e-05,0.0,0.0,0.0,0.0,0.0018533144332324523,0.9954503458451899,0.9718004347740602,1.0143135020274086e-05,0.005933764163844791
4.5600000000000005,1.0376256080685815e-05,0.0,0.0,0.0,0.0,0.0018578199541685553,0.9954694449558875,0.9718585321773754,1.0165041056465473e-05,0.005937582834125972
4.57,1.0398115109974905e-05,0.0,0.0,0.0,0.0,0.0018623192765010257,0.9954883887699131,0.9719162818840087,1.0186905949290213e-05,0.00594138215082617
4.58,1.0419932903632826e-05,0.0,0.0,0.0,0.0,0.001866812365634478,0.9955071788281004,0.9719736863572727,1.0208729582703975e-05,0.005945162220503095
4.59,1.044170934721031e-05,0.0,0.0,0.0,0.0,0.0018712991873274046,0.9955258166478613,0.9720307480338862,1.0230511842411734e-05,0.005948923149122479
4.6000000000000005,1.046344432800914e-05,0.0,0.0,0.0,0.0,0.001875779707692176,0.9955443037231856,0.9720874693239736,1.0252252615867775e-05,0.0059526650420580795
4.61,1.0485137735082158e-05,0.0,0.0,0.0,0.0,0.001880253893195041,0.9955626415246412,0.9721438526110654,1.0273951792275684e-05,0.005956388004091679
4.62,1.050678945923326e-05,0.0,0.0,0.0,0.0,0.001884721710656127,0.9955808314993743,0.9721999002520977,1.0295609262588358e-05,0.005960092139413087
4.63,1.0528399393017399e-05,0.0,0.0,0.0,0.0,0.0018891831272494397,0.9955988750711087,0.9722556145774124,1.0317224919508002e-05,0.005963777551620137
4.64,1.05499674302189e-05,0.0,0.0,0.0,0.0,0.0018936381090585322,0.9956167739132638,0.9723109985942866,1.0338798656782916e-05,0.00596744434558255
4.65,1.0571493466233724e-05,0.0,0.0,0.0,0.0,0.0018980866221348363,0.9956345297488274,0.9723660554714222,1.0360330369722772e-05,0.005971092626076196
4.66,1.0592977399522126e-05,0.0,0.0,0.0,0.0,0.0019025286365195043,0.995652143589843,0.9724207865799191,1.0381819957156752e-05,0.005974722492593026
4.67,1.0614419129570091e-05,0.0,0.0,0.0,0.0,0.0019069641205994173,0.9956696168046649,0.9724751942424474,1.0403267318685634e-05,0.005978334046624474
4.68,1.0635818557610632e-05,0.0,0.0,0.0,0.0,0.001911393043104191,0.9956869507403328,0.9725292807605106,1.0424672355654066e-05,0.005981927389084377
4.69,1.0657175586623796e-05,0.0,0.0,0.0,0.0,0.0019158153731061761,0.9957041467225711,0.9725830484144459,1.0446034971150588e-05,0.00598550262030898
4.7,1.0678490121336654e-05,0.0,0.0,0.0,0.0,0.001920231080020458,0.99572120605579,0.9726364994634241,1.0467355070007615e-05,0.00598905984005693
4.71,1.0699762068223311e-05,0.0,0.0,0.0,0.0,0.0019246401336048581,0.9957381300230845,0.9726896361454498,1.0488632558801441e-05,0.005992599147509281
4.72,1.072099133550491e-05,0.0,0.0,0.0,0.0,0.0019290425039599323,0.9957549198862351,0.9727424606773611,1.050986734585225e-05,0.005996120641269494
4.73,1.0742177833149614e-05,0.0,0.0,0.0,0.0,0.0019334381615289725,0.9957715768857073,0.9727949752548299,1.0531059341224105e-05,0.005999624419363431
4.74,1.0763321472872621e-05,0.0,0.0,0.0,0.0,0.0019378270770980038,0.9957881022406516,0.9728471820523619,1.0552208456724945e-05,0.006003110579239363
4.75,1.0784422155049327e-05,0.0,0.0,0.0,0.0,0.001942209221142559,0.9958044981855998,0.972899083105571,1.0573314593581327e-05,0.006006579221496148
4.76,1.0805479788669146e-05,0.0,0.0,0.0,0.0,0.0019465845648236708,0.9958207663897887,0.9729506804906785,1.0594377661231065e-05,0.0060100304441987815
4.7700000000000005,1.0826494300109444e-05,0.0,0.0,0.0,0.0,0.0019509530804258245,0.9958369072621184,0.9730019764034396,1.0615397585586577e-05,0.006013464340378867
4.78,1.0847465606723827e-05,0.0,0.0,0.0,0.0,0.0019553147400386147,0.9958529220433999,0.9730529729215529,1.0636374284160163e-05,0.006016881005558801
4.79,1.0868393627539238e-05,0.0,0.0,0.0,0.0,0.0019596695160906947,0.9958688119589675,0.9731036721008879,1.0657307676138603e-05,0.006020280534704379
4.8,1.088927828325596e-05,0.0,0.0,0.0,0.0,0.001964017381349774,0.9958845782186788,0.9731540759754844,1.0678197682383145e-05,0.0060236630222248
4.8100000000000005,1.0910119496247604e-05,0.0,0.0,0.0,0.0,0.0019683583089226174,0.9959002220169144,0.9732041865575533,1.0699044225429515e-05,0.00602702856197266
4.82,1.0930917190561112e-05,0.0,0.0,0.0,0.0,0.0019726922722550473,0.9959157445325786,0.9732540058374757,1.0719847229487904e-05,0.0060303772472439544
4.83,1.0951671291916766e-05,0.0,0.0,0.0,0.0,0.001977019245131942,0.9959311469290986,0.9733035357838038,1.0740606620442986e-05,0.006033709170778083
4.84,1.0972381727708175e-05,0.0,0.0,0.0,0.0,0.001981339201677237,0.9959464303544246,0.9733527783432605,1.0761322325853897e-05,0.00603702442475784
4.8500000000000005,1.0993048427002288e-05,0.0,0.0,0.0,0.0,0.0019856521163539235,0.9959615959410308,0.9734017354407393,1.0781994274954258e-05,0.006040323100809425
4.86,1.1013671311394238e-05,0.0,0.0,0.0,0.0,0.001989957960467167,0.9959766449274188,0.9734504102281774,1.0802622388192404e-05,0.006043605294685774
4.87,1.1034250313260511e-05,0.0,0.0,0.0,0.0,0.0019942567091438736,0.9959915784156019,0.9734988045918799,1.0823206598108429e-05,0.006046871096918898
4.88,1.1054785370384957e-05,0.0,0.0,0.0,0.0,0.001998548339277813,0.9960063974425057,0.9735469198863983,1.08437468431877e-05,0.006050120595571965
4.89,1.1075276417786416e-05,0.0,0.0,0.0,0.0,0.0020028328264046938,0.9960211030885481,0.973594758050561,1.0864243058513706e-05,0.006053353880424475
4.9,1.1095723392116861e-05,0.0,0.0,0.0,0.0,0.00200711014638391,0.996035696419204,0.9736423210068568,1.0884695180798424e-05,0.006056571040719911
4.91,1.1116126231661397e-05,0.0,0.0,0.0,0.0,0.0020113802753985396,0.9960501784850058,0.9736896106614352,1.0905103148382325e-05,0.006059772165165748
4.92,1.113648487633826e-05,0.0,0.0,0.0,0.0,0.002015643189955345,0.9960645503215433,0.9737366289041063,1.0925466901234376e-05,0.006062957341933446
4.93,1.1156799267698824e-05,0.0,0.0,0.0,0.0,0.002019898866884775,0.9960788129494638,0.9737833776083404,1.0945786380952043e-05,0.006066126658658451
4.94,1.1177069348927595e-05,0.0,0.0,0.0,0.0,0.0020241472833409627,0.9960929673744715,0.9738298586312688,1.0966061530761277e-05,0.006069280202440201
4.95,1.1197295064842207e-05,0.0,0.0,0.0,0.0,0.002028388416801725,0.9961070145873284,0.9738760738136829,1.0986292295516524e-05,0.006072418059842114
4.96,1.1217476361893432e-05,0.0,0.0,0.0,0.0,0.002032622245068565,0.9961209555638538,0.9739220249800349,1.1006478621700732e-05,0.0060755403168916014
4.97,1.1237613164838925e-05,0.0,0.0,0.0,0.0,0.0020368487440152435,0.9961347917193684,0.9739677137813186,1.1026620435698403e-05,0.006078647065784505
4.98,1.1257705430595608e-05,0.0,0.0,0.0,0.0,0.0020410678927855596,0.996148523859537,0.9740131420578038,1.1046717693955715e-05,0.006081738389406813
4.99,1.1277753115053365e-05,0.0,0.0,0.0,0.0,0.0020452796705902375,0.996162152826908,0.9740583116155019,1.106677035206954e-05,0.0060848143708730875
5.0,1.1297756169644848e-05,0.0,0.0,0.0,0.0,0.0020494840563758526,0.9961756795677399,0.9741032242030627,1.108677836159247e-05,0.006087875094512376
5.01,1.1317714547352362e-05,0.0,0.0,0.0,0.0,0.0020536810294046067,0.9961891050149749,0.9741478815522339,1.110674167562782e-05,0.006090920644141708
5.0200000000000005,1.1337628202707849e-05,0.0,0.0,0.0,0.0,0.002057870569254328,0.9962024300882396,0.9741922853778612,1.1126660248829637e-05,0.006093951103066098
5.03,1.1357497091792892e-05,0.0,0.0,0.0,0.0,0.0020620526558184703,0.9962156556938441,0.9742364373778887,1.1146534037402692e-05,0.006096966554078545
5.04,1.1377321172238723e-05,0.0,0.0,0.0,0.0,0.002066227269306114,0.9962287827247823,0.9742803392333587,1.116636299910249e-05,0.006099967079460028
5.05,1.1397100403226214e-05,0.0,0.0,0.0,0.0,0.0020703943902419682,0.9962418120607326,0.9743239926084113,1.118614709323526e-05,0.006102952760979515
5.0600000000000005,1.1416834745485882e-05,0.0,0.0,0.0,0.0,0.002074553999466366,0.9962547445680567,0.9743673991502854,1.1205886280657964e-05,0.006105923679893955
5.07,1.1436524161297887e-05,0.0,0.0,0.0,0.0,0.002078706078135267,0.9962675810998006,0.9744105604893174,1.1225580523778286e-05,0.0061088799169482805
5.08,1.1456168577185512e-05,0.0,0.0,0.0,0.0,0.002082850602358673,0.9962803233575432,0.9744534790914237,1.124522974805408e-05,0.006111821562782033
5.09,1.1475767980648748e-05,0.0,0.0,0.0,0.0,0.0020869875571028988,0.9962929716566731,0.9744961560476665,1.1264833941823033e-05,0.006114748690945605
5.1000000000000005,1.1495322341025663e-05,0.0,0.0,0.0,0.0,0.002091116924816995,0.996305526754636,0.9745385928826301,1.1284393074631096e-05,0.006117661379975901
5.11,1.151483162537007e-05,0.0,0.0,0.0,0.0,0.0020952386877146436,0.9963179894841315,0.9745807911916046,1.1303907113618346e-05,0.00612055970896727
5.12,1.1534295802221198e-05,0.0,0.0,0.0,0.0,0.0020993528283159203,0.9963303606660273,0.9746227525544453,1.1323376027409304e-05,0.00612344375651996
5.13,1.1553714841603684e-05,0.0,0.0,0.0,0.0,0.0021034593294472974,0.9963426411093586,0.974664478535574,1.1342799786112925e-05,0.006126313600740125
5.14,1.1573088715027575e-05,0.0,0.0,0.0,0.0,0.0021075581742416413,0.9963548316113285,0.9747059706839785,1.1362178361322608e-05,0.006129169319239816
5.15,1.1592417395488329e-05,0.0,0.0,0.0,0.0,0.0021116493461382146,0.9963669329573083,0.9747472305332119,1.1381511726116188e-05,0.006132010989136992
5.16,1.161170085746681e-05,0.0,0.0,0.0,0.0,0.0021157328288826725,0.9963789459208364,0.9747882596013941,1.1400799855055938e-05,0.006134838687055509
5.17,1.1630939076929295e-05,0.0,0.0,0.0,0.0,0.002119808606527068,0.9963908712636197,0.9748290593912103,1.1420042724188574e-05,0.0061376524891251245
5.18,1.1650132031327471e-05,0.0,0.0,0.0,0.0,0.0021238766634298473,0.9964027097355326,0.9748696313899121,1.1439240311045248e-05,0.006140452470981501
