t,mass,Cln2,Clb5,C5P,C5,F5P,F5,Sic1,Cdc6,Clb2,C2P,C2,F2P,F2,Swi5,Cdc14,Sic1P,Cdc6P,Pds1,Esp1,ORI,BUD,SPN,Swi5_T,APC_P,Cdc20_T,Cdc20_A,Cdh1_T,Cdh1,Tem1,Cdc15,Cdc14_T,RENT,Net1,Net1_T,PPX
5.39,1.2571193561781253,0.25911156006517067,0.0004555665695120583,0.0024089819734993837,0.10439331904860936,1.966745542234909e-06,8.908099896984865e-05,0.6879104706755333,0.9197126774277348,0.0002001425635223486,0.0012407232399846717,0.053744748903805276,0.00020802725379393,0.008450551870919074,0.6608475187054489,0.25349692843009847,0.01560285512812961,0.019509449678588617,0.008647760783549277,0.5663376633374035,0.08640577570414207,0.035990203669730846,0.047252924836617194,0.6612863384069227,0.0001204826209140796,0.40869664098721875,0.16028872471167352,1.0,0.9985587698048332,0.39183646980683884,0.4845006588160545,2.0,1.4264142798820072,0.041008958630397364,2.8,0.13188179639044897
5.4,1.2572161832397004,0.2605947848963492,0.00045529792769211314,0.0024139743407133704,0.10442026727179712,1.9697378205391237e-06,8.905889929710468e-05,0.6887528657410814,0.92058442545247,0.00019908680480797922,0.001238431953358291,0.05354248091641898,0.0002070609797404624,0.008398063221990722,0.6603712787744391,0.25307509487392144,0.015653020189539183,0.019564518138779425,0.008645777319834626,0.5664125406535805,0.08636393909710517,0.03610634146325973,0.04722600494241677,0.6608075977566658,0.00011887110849907696,0.40753302410177933,0.15991647221711017,1.0,0.9985497651339734,0.3911022757324942,0.48410552061051554,2.0,1.4271219318519464,0.04109319807276977,2.8,0.13198469514933495
5.41,1.257313017759183,0.26207721844746784,0.00045503036928148726,0.002418988493098983,0.10444727890157457,1.972742401937788e-06,8.903683547602233e-05,0.6895931958885698,0.9214545369337809,0.0001980390227167544,0.001236147707651554,0.05334095445767674,0.00020610107968309658,0.008345952327402026,0.6598954032773819,0.2526526839818406,0.015703315680953144,0.019619743852249096,0.008643801663439643,0.5664868976791454,0.08632211329825436,0.03622315068815612,0.04719909370624591,0.6603292394348074,0.0001172825832479717,0.40637288900801694,0.1595449765511025,1.0,0.998540728089957,0.3903688361997702,0.48371013010205777,2.0,1.4278305006174672,0.04117781802037528,2.8,0.1320876740620127
5.42,1.2574098597371475,0.2635588451701683,0.0004547639325239651,0.002424024179585941,0.10447435347831531,1.9757590892696495e-06,8.901480740311366e-05,0.6904314641333622,0.9223230147319513,0.00019699914402477437,0.0012338703507604317,0.05314016740684543,0.00020514748630106968,0.00829421638049465,0.6594198920506215,0.2522297002867773,0.015753740421749957,0.01967512528748914,0.008641833985817995,0.5665607384393556,0.08628029839121704,0.0363406305490929,0.0471721911793655,0.6598512631394731,0.00011571671129547464,0.4052162253050895,0.15917423674612013,1.0,0.9985316586009148,0.38963615195085677,0.48331448763386237,2.0,1.4285399795828504,0.04126282001022843,2.8,0.1321907323276359
5.43,1.2575067091741683,0.2650396503103523,0.00045449864979023026,0.002429081154375401,0.1045014905691303,1.9787876894769703e-06,8.899281498082504e-05,0.691267673452486,0.9231898616895007,0.00019596709637779885,0.0012315997351893802,0.05294011764116843,0.00020420013363854758,0.00824285259499317,0.6589447449295914,0.2518061483268141,0.015804293251456585,0.019730660941998362,0.008639874432437097,0.566634066803813,0.08623849446034809,0.03645878024058081,0.04714529741247036,0.6593736685689926,0.00011417316386663899,0.404063022623088,0.15880425183257504,1.0,0.9985225565882808,0.3889042237315774,0.4829185935532931,2.0,1.4292503621463284,0.041348205588589655,2.8,0.13229386915574806
5.44,1.25760356607082,0.2665196194974822,0.0004542345522839725,0.002434159176988732,0.10452868974964272,1.981828013583979e-06,8.897085811243108e-05,0.6921018267998201,0.9240550806203514,0.00019494280822053865,0.0012293357175573135,0.052740803036504885,0.00020325895691670183,0.008191858204844386,0.6584699617488433,0.25138203264231673,0.015854973031115285,0.019786349343407904,0.008637923143477609,0.5667068865726849,0.08619670158970079,0.03657759895112296,0.0471184124557201,0.6588964554219024,0.0001126516169150529,0.40291327062289206,0.15843502083891645,1.0,0.9985134219698167,0.388173052291376,0.4825224482119098,2.0,1.4299616417045573,0.04143397631106274,2.8,0.13239708376199244
5.45,1.2577004304276773,0.26799873921049855,0.0004539716653444197,0.002439258012181592,0.10455595062405226,1.984879876697675e-06,8.894893670765551e-05,0.6929339270896084,0.9249186743225212,0.00019392620886426174,0.0012270781591784971,0.052542221466629034,0.0002023238927549506,0.008141230464153965,0.6579955423420271,0.25095735777924516,0.015905778641488122,0.01984218904793795,0.00863598023427801,0.5667792013828364,0.08615491986415298,0.03669708585849471,0.047091536358709066,0.6584196233969432,0.00011115175148163402,0.40176695899616577,0.15806654279155885,1.0,0.9985042546559493,0.38744263838329396,0.48212605196548464,2.0,1.4306738116474291,0.041520133742515855,2.8,0.13250037537273165
5.46,1.2577973022453148,0.2694769967346897,0.0004537100087785955,0.002444377429846777,0.10458327282348825,1.9879430979270924e-06,8.892705068224002e-05,0.6937639771979713,0.9257806455774131,0.00019291722847089473,0.0012248269259179348,0.05234437080342319,0.0002013948791276697,0.008090966647057109,0.6575214865419019,0.250532128288872,0.015956708982814892,0.019898178639953003,0.008634045796722138,0.5668510147161012,0.08611314936932166,0.03681724013024537,0.04706466917047459,0.6579431721930601,0.00010967325359910923,0.4006240774652629,0.1576988167149157,1.0,0.9984950545501122,0.3867129827639532,0.4817294051740163,2.0,1.4313868653585622,0.04160667945713655,2.8,0.13260374322462126
5.47,1.2578941815243068,0.2709543786155991,0.00045344961204378867,0.0024495172048838994,0.10461065594026049,1.991017500061801e-06,8.890519993964461e-05,0.6945919800175546,0.9266409971095362,0.00019191579779058234,0.0012225818859047184,0.05214724891970993,0.0002004718545398837,0.008041064047394658,0.6570477941804315,0.25010634871689985,0.01600776297915729,0.019954316734760606,0.00863211996246061,0.5669223302091076,0.08607139018789908,0.03693806093961744,0.04703781093961777,0.6574671015094111,0.00010821581285513988,0.3994846157828655,0.15733184163174588,1.0,0.9984858215609114,0.3859840861935641,0.48133250820174195,2.0,1.4321007962325691,0.04169361503888209,2.8,0.13270718654928565
5.48,1.2579910682652284,0.2724308722367113,0.0004531904985651111,0.002454677117137996,0.10463809959534115,1.994102909750804e-06,8.88833843898861e-05,0.6954179384017362,0.9274997316284673,0.00019092184841166518,0.0012203429116974264,0.05195085368659919,0.00019955475882624165,0.007991519978793655,0.6565744650887033,0.24968002361461406,0.01605893957321089,0.020010601974668838,0.008630202837615742,0.5669931513363446,0.08602964240342606,0.0370595474494218,0.04701096171419024,0.6569914110453592,0.00010677912374334103,0.39834856373217703,0.1569656165628502,1.0,0.9984765555897163,0.38525594943588426,0.4809353614171551,2.0,1.4328155976574588,0.04178094208110805,2.8,0.13281070458895786
5.49,1.258087962468654,0.2739064653193653,0.00045293269058276563,0.0024598569512922926,0.10466560341722835,1.997199157348601e-06,8.886160394367436e-05,0.6962418551822925,0.9283568518161107,0.000189935312669824,0.0012181098794882546,0.0517551829744838,0.00019864353287026986,0.007942331774478891,0.6561014990969646,0.24925315753537872,0.01611023772745742,0.02006703302952768,0.008628294522968868,0.567063481510116,0.08598790609911834,0.03718169881722684,0.046984121541736555,0.6565161005004745,0.00010536288515994096,0.3972159111267467,0.1566001405272005,1.0,0.9984672565345976,0.3845285732582102,0.4805379651930195,2.0,1.4335312630202282,0.04186866218674352,2.8,0.13291429659152357
5.5,1.2581848641351587,0.27538114607412945,0.00045267620851447137,0.0024650564969197607,0.10469316704749604,2.0003060769748377e-06,8.883985851395629e-05,0.6970637331649022,0.9292123603306726,0.00018895612367139027,0.0012158826693892005,0.051560234652711846,0.00019773811870247868,0.007893496787188349,0.6556288960346175,0.2488257550357206,0.01616165642380546,0.020123608596605523,0.008626395111292248,0.5671333240537336,0.08594618135818002,0.03730451419378673,0.04695729046928329,0.6560411695745338,0.0001039668005386766,0.3960866478104243,0.15623541254191847,1.0,0.9984579242890006,0.38380195843135495,0.4801403199063842,2.0,1.4342477857050844,0.0419567769682483,2.8,0.1330179618118374
5.51,1.258281773265317,0.2768549036297378,0.0004524210691139982,0.002470275548774216,0.10472079015640567,2.0034235067949583e-06,8.881814802021483e-05,0.6978835751162382,0.9300662598172383,0.00018798421537399,0.0012136611663620517,0.05136600658848234,0.00019683845980787107,0.007845012389156263,0.6551566557301927,0.24839782067835944,0.016213194663153907,0.020180327401064062,0.008624504679640089,0.5672026821254043,0.08590446826467406,0.037427992718495715,0.04693046854329986,0.6555666179675178,0.00010259057832524409,0.39496076365738875,0.15587143162217496,1.0,0.9984485587380135,0.38307610572961737,0.47974242593859934,2.0,1.4349651590884072,0.04204528804742182,2.8,0.13312169951549008
5.5200000000000005,1.258378689859704,0.2783277264852507,0.0004521672922037313,0.0024755139053754573,0.10474847238685758,2.0065512877269105e-06,8.879647237314792e-05,0.6987013838109556,0.9309185528713264,0.00018701952225886774,0.0012114452565632596,0.051172496651273394,0.00019594449994211405,0.00779687597161483,0.6546847780114807,0.2479693590213772,0.016264851465505194,0.020237188192170925,0.008622623317540613,0.567271558993277,0.08586276690042471,0.037552133536021576,0.046903655809860126,0.6550924453796215,0.00010123393003346852,0.39383824857165217,0.15550819678166125,1.0,0.9984391597717719,0.3823510159308159,0.47934428367532744,2.0,1.435683376556922,0.04213419705626836,2.8,0.13322550896511795
5.53,1.2584756139188946,0.27979960381972113,0.0004519148950131415,0.00248077137006043,0.10477621340193013,2.00968926442305e-06,8.877483148770889e-05,0.6995171619920985,0.9317692420704159,0.00018606197959345283,0.001209234830316773,0.05097970270927294,0.0001950561841034953,0.007749084944991733,0.654213262705435,0.24754037462742415,0.016316625869283834,0.02029418974567362,0.008620751103291737,0.5673399578028734,0.085821077347656,0.03767693578232387,0.04687685231451383,0.6546186515112459,9.989657179719235e-05,0.39271909248732284,0.1551457070322331,1.0,0.9984297272740916,0.3816266898162288,0.4789458935065615,2.0,1.4364024314923214,0.04222350563633532,2.8,0.13332938943194853
5.54,1.2585725454434638,0.2812705251069594,0.00045166389386869655,0.0024860477505716937,0.10480401287097686,2.012837284902534e-06,8.875322527932449e-05,0.7003309123828625,0.9326183299651567,0.0001851115233438283,0.0012070297811555605,0.05078762263055292,0.00019417345822619566,0.007701636738694912,0.6537421096382098,0.2471108720610401,0.016368516931126332,0.02035133086251898,0.008618888111038626,0.5674078816456072,0.0857793996882278,0.03780239858883135,0.04685005810233011,0.654145236063,9.857822384871034e-05,0.39160328536841676,0.1547839613840451,1.0,0.9984202611257951,0.3809031281705899,0.4785472558266384,2.0,1.4371223172757872,0.04231321543895715,2.8,0.13343334019237735
5.55,1.2586694844339865,0.2827404801241544,0.0004514143041930036,0.0024913428590179498,0.10483187046995071,2.015995200522191e-06,8.873165366399674e-05,0.7011426376864217,0.9334658190798479,0.00018416809017163366,0.0012048300058110056,0.05059625428309946,0.00019329626917951307,0.007654528800999551,0.6532713186351659,0.2466808558887567,0.01642052372567058,0.020408610368590045,0.008617034410872776,0.5674753335575123,0.08573773400365706,0.03792852108238306,0.046823273217900016,0.6536721987357014,9.727861049237852e-05,0.3904908172087795,0.15442295884556817,1.0,0.9984107612046159,0.3801803317820703,0.4781483710342539,2.0,1.4378430272878457,0.042403328125294876,2.8,0.13353736052801474
5.5600000000000005,1.2587664308910378,0.2842094594179237,0.00045116613884990897,0.0024966565128343087,0.10485978589736025,2.019162866779642e-06,8.871011656246615e-05,0.7019523405718894,0.9343117119219037,0.00018323161758335317,0.0012026354059089127,0.05040559553277428,0.0001924245652779469,0.007607758599164234,0.652800889520821,0.24625033068276594,0.016472645347268642,0.020466027118594052,0.0086151900639074,0.5675423164400274,0.08569608037594847,0.03805530237995749,0.046796497705272666,0.6531995392303713,9.599746088888894e-05,0.38938167803220086,0.154062698423411,1.0,0.9984012273810161,0.3794583014422278,0.47774923953247755,2.0,1.4385645549020412,0.04249384536624376,2.8,0.1336414497296067
5.57,1.2588633848151927,0.28567745315464554,0.0004509194123319746,0.0025019885322112943,0.10488775883501128,2.0223401411767698e-06,8.868861389002908e-05,0.7027600237092595,0.9351560109595717,0.00018230204354134988,0.0012004458836374588,0.05021564424858295,0.0001915582949868296,0.007561323618737571,0.6523308221189972,0.24581930101199165,0.016524880904905715,0.020523579985288067,0.008613355135097495,0.5676088332560943,0.08565443888556501,0.03818274160181094,0.046769731608125635,0.6527272572482468,9.473450697612513e-05,0.3882758578918445,0.15370317912283318,1.0,0.9983916595284437,0.3787370379460715,0.47734986172876737,2.0,1.439286893500441,0.042584768842806535,2.8,0.13374560708727048
5.58,1.2589603462070265,0.2871444520011435,0.0004506741376062741,0.002507338741961329,0.1049157889781325,2.025526884777228e-06,8.866714556438248e-05,0.7035656897427978,0.9359987186395471,0.00018137930675128349,0.001198261344990152,0.05002639829876117,0.00019069740789548,0.007515221363882086,0.6518611162527196,0.24538777144899074,0.016577229525656434,0.0205812678671297,0.008611529683761478,0.5676748868802894,0.08561280961299275,0.03831083786148259,0.04674297496964103,0.652255352490771,9.348948498826332e-05,0.3871733468705384,0.15334439994738897,1.0,0.998382057515443,0.37801654209198104,0.4769502380349845,2.0,1.4400100364617077,0.04267610024588164,2.8,0.1338498318979279
5.59,1.2590573150671143,0.28861044687348947,0.00045043032705303123,0.002512706970911406,0.10494387602682097,2.0287229617045983e-06,8.864571150341882e-05,0.7043693412987454,0.9368398373823457,0.0001804633465724579,0.001196081698785873,0.049837855551979886,0.00018984185442625804,0.007469449357131021,0.6513917717442543,0.2449557465680297,0.016629690353381726,0.020639089685656215,0.008609713766533753,0.5677404801418254,0.085571192638302,0.03843959026869579,0.046716227832545636,0.6517838246595966,9.226213496892324e-05,0.3860741350805864,0.1529863598990561,1.0,0.9983724212078826,0.37729681468170745,0.47655036886740815,2.0,1.440733977164464,0.042767841276377574,2.8,0.13395412346315091
5.6000000000000005,1.2591542913960312,0.2900754289239645,0.0004501879925430869,0.002518093051816278,0.10497201968562611,2.0319282390738503e-06,8.862431162513544e-05,0.7051709809858036,0.9376793695823556,0.00017955410300750745,0.0011939068565774572,0.04965001387747328,0.00018899158580959726,0.0074240051392644455,0.6509227884151171,0.2445232309450179,0.016682262548427158,0.020697044385024854,0.008607907437701701,0.5678056158269701,0.08552958804112998,0.038568997929545996,0.04668949023911656,0.6513126734565856,9.105220070638827e-05,0.3849782126636794,0.152629057978262,1.0,0.9983627504690542,0.37657785652035636,0.4761502546467501,2.0,1.4414587089874407,0.04285999364525858,2.8,0.1340584810890249
5.61,1.2592512751943525,0.2915393899110668,0.0004499471416103101,0.002523496822262442,0.10500021967857444,2.0351425877444312e-06,8.860294585155508e-05,0.7059706113815397,0.9385173176149524,0.00017865151683973905,0.0011917367341552207,0.04946287114320068,0.00018814655452961267,0.007378886269476567,0.6504541660860256,0.2440902291607412,0.016734945289471337,0.020755130935853062,0.008606110732510852,0.567870296603396,0.08548799590147808,0.038699059942056226,0.046662762231124,0.6508418985838055,8.985943044791414e-05,0.3838855697910075,0.15227249318371996,1.0,0.9983530451564792,0.37585966841633145,0.4757498957981683,2.0,1.4421842253039385,0.042952559073475796,2.8,0.13416290408992218
5.62,1.2593482664626539,0.29300232141650123,0.0004497077853787156,0.002528918122589696,0.10502847571771617,2.038365880600155e-06,8.858161410057266e-05,0.7067682350611701,0.9393536838223561,0.00017775552932601247,0.0011895712482495038,0.049276425219926805,0.00018730671335321774,0.007334090324666516,0.6499859045770204,0.2436567457941612,0.01678773776890222,0.02081334832611552,0.00860432370173796,0.5679345251795326,0.08544641629805716,0.03882977540567657,0.04663604384996318,0.6503714997435376,8.868357526888548e-05,0.3827961966627695,0.15191666451283878,1.0,0.9983433051286239,0.37514225118139843,0.4753492927512844,2.0,1.442910519493403,0.043045539292243376,2.8,0.13426739178050448
5.63,1.2594452652015102,0.2944642153242017,0.0004494699336234962,0.002534356797077108,0.1050567875225443,2.041597993536126e-06,8.856031629101731e-05,0.70756385457996,0.9401884705227557,0.00017686608237610498,0.001187410318488119,0.04909067397882409,0.00018647201590965827,0.007289614899688519,0.6495180037074018,0.24322278542658818,0.016840639195277462,0.02087169556620812,0.008602546390148909,0.5679983042066948,0.08540484930931651,0.03896114341552131,0.046609335136579264,0.6499014766382724,8.752439000885264e-05,0.38171008350834146,0.15156157096150438,1.0,0.9983335302407703,0.3744256056306168,0.47494844594019686,2.0,1.4436375849342693,0.04313893604293696,2.8,0.13437194348060938
5.64,1.2595422714114972,0.29592506376043326,0.00044923359532620874,0.002539812693734993,0.10508515481768974,2.0448388052896886e-06,8.853905234207105e-05,0.7083574724754295,0.9410216800094974,0.00017598311852433458,0.001185253867109816,0.04890561529184121,0.0001856424166079775,0.0072454576071924,0.6490504632957443,0.24278835264121057,0.016893648792759702,0.020930171687962275,0.008600778838919274,0.568061636291055,0.08536329501332708,0.03909316306312349,0.04658263613148067,0.6494318289707098,8.63816331114437e-05,0.3806272205861645,0.1512072115241298,1.0,0.9983237203455174,0.3737097325823284,0.47454735580349566,2.0,1.4443654150048049,0.043232751077153464,2.8,0.1344765585146351
5.65,1.2596392850931903,0.2973848590508088,0.0004489987790575153,0.002545285664140646,0.10511357733129839,2.04808819730766e-06,8.851782217286478e-05,0.7091490912689389,0.9418533145505855,0.0001751065809077036,0.0011831018187481819,0.048721247031984834,0.0001848178705752618,0.007201616077476926,0.648583283159911,0.24235345202277025,0.01694676580064679,0.02098877574384913,0.008599021087302748,0.5681245240021647,0.08532175348770038,0.03922583343698493,0.04655594687474959,0.64896255644376,8.525506649868039e-05,0.37954759818364026,0.15085358519369646,1.0,0.9983138752931371,0.3729946328581439,0.4741460227842772,2.0,1.445094003083701,0.04332698615676573,2.8,0.13458123621109794
5.66,1.259736306247165,0.2988435941842776,0.00044876548886770576,0.002550775564490447,0.10514205481326062,2.0513460546250465e-06,8.849662570730735e-05,0.7099387134494293,0.942683376397797,0.00017423641341400963,0.0011809541021927487,0.04853756707113564,0.0001839983341831658,0.007158087958801123,0.6481164631169897,0.2419180881614541,0.016999989475474167,0.021047506811403258,0.008597273152945988,0.5681869697793306,0.0852802248105955,0.03935915361691838,0.046529267405970694,0.6484936587605381,8.414445646770088e-05,0.378471206617303,0.15050069096154217,1.0,0.9983039949276112,0.3722803072828676,0.4737444473301548,2.0,1.4458233425433442,0.043421643053568784,2.8,0.1346859759073743
5.67,1.2598333348739965,0.300301261924763,0.00044853373203837093,0.0025562822534243987,0.10517058700058943,2.0546122640593073e-06,8.847546286496861e-05,0.71072634150462,0.9435118677701017,0.00017337256038115563,0.0011788106468999826,0.04835457328441706,0.000183183764011423,0.007114870916460898,0.6476500029834321,0.24148226564556613,0.017053319086305307,0.021106363983808267,0.008595535068950126,0.5682489761102558,0.08523870905882204,0.03949312268496292,0.04650259776437788,0.648025135624374,8.304957186178042e-05,0.37739803623225443,0.1501485278178256,1.0,0.9982940790941828,0.37156675668458833,0.4733426298932814,2.0,1.4465534267625786,0.043516723550061885,2.8,0.1347907769406108
5.68,1.2599303709742609,0.3017578551184501,0.0004483035163473124,0.002561805592704246,0.10519917362952581,2.057886714778015e-06,8.845433356429247e-05,0.7115119779102491,0.9443387908598001,0.00017251496669325704,0.0011766713841460468,0.04817226354877058,0.00018237411719325967,0.007071962632957286,0.6471839025750151,0.24104598906411895,0.01710675391604477,0.021165346372717057,0.00859380687076101,0.5683105454689636,0.08519720630851078,0.03962773972164654,0.04647593798880833,0.6475569867388097,8.197018465121885e-05,0.37632807740224977,0.14979709475139255,1.0,0.9982841276367276,0.37085398189462404,0.47294057093036174,2.0,1.4472842491222357,0.04361222943922638,2.8,0.13489563865086374
5.69,1.2600274145485333,0.3032133669242814,0.00044807484800697954,0.002567345447708315,0.10522781444464316,2.0611692987140836e-06,8.843323772501824e-05,0.7122956251220072,0.9451641478372019,0.0001716635778512639,0.0011745362478814373,0.04799063574190312,0.00018156935167205386,0.007029360808094575,0.6467181617068121,0.24060926300878804,0.01716029326236447,0.021224453110286267,0.008592088586281776,0.5683716802691817,0.08515571663561909,0.03976300380318983,0.04644928811766874,0.6470892118075956,8.090607035945042e-05,0.3752613205297422,0.14944639074968075,1.0,0.9982741403957786,0.3701419837474747,0.4725382709026644,2.0,1.4480158030017711,0.043708162524368044,2.8,0.135000560383453
5.7,1.2601244655973898,0.3046677906670313,0.0004478477329131701,0.002572901687025592,0.1052565091932015,2.0644599102318045e-06,8.841217526670968e-05,0.7130772855807167,0.945987940848133,0.00017081833991832988,0.001172405174120395,0.04780968774306324,0.0001807694260217818,0.006987063158733878,0.6462527801932223,0.24017209207273532,0.017213936436728798,0.021283683347348727,0.008590380241822545,0.5684323828937116,0.08511424011562622,0.03989891400333493,0.046422648188962606,0.6466218105346934,7.98570077284532e-05,0.3741977560457219,0.1490964147988133,1.0,0.9982641172097648,0.3694307630808228,0.47213573027603833,2.0,1.448748081781339,0.043804524619276405,2.8,0.13510554148745568
5.71,1.2602215241214059,0.30612111982770435,0.00044762217668930794,0.002578474182377544,0.10528525762486855,2.0677584460654733e-06,8.83911461087002e-05,0.7138569617126924,0.9468101720140525,0.00016997919951075363,0.0011702781008634299,0.04762941743315179,0.0001799742994261774,0.006945067418672033,0.6457877578479781,0.23973448085057117,0.01726768276411151,0.02134303625299112,0.008588681862287832,0.5684926556961505,0.0850727768235232,0.04003546939349166,0.04639601824029525,0.6461547826242755,7.882277866093502e-05,0.3731373744096292,0.1487471658836235,1.0,0.998254057915081,0.36872032073551586,0.47173294952092704,2.0,1.4494810788418915,0.04390131754826878,2.8,0.13521058131560426
5.72,1.2603185901211573,0.30757334803393255,0.0004473981847307203,0.0025840628085399293,0.10531405949144079,2.0710648052580156e-06,8.837015017003813e-05,0.714634655930101,0.9476308434321695,0.00016914610378892064,0.0011681549680198468,0.0474498226948328,0.0001791839316578927,0.006903371338520545,0.6453230944841536,0.23929643393831732,0.017321531582712546,0.021402511014131573,0.008586993471363994,0.5685525010026151,0.08503132683380292,0.04017266904288364,0.0463693983088789,0.6456881277807256,7.780316816252e-05,0.37208016610926825,0.14839864298767963,1.0,0.9982439623461562,0.36801065755554985,0.4713299291123838,2.0,1.4502147875652738,0.04399854314623424,2.8,0.1353156792241848
5.73,1.2604156635972201,0.3090244701929322,0.0004471757543532691,0.0025896674465130977,0.10534291458854225,2.0743788917769886e-06,8.834918738025732e-05,0.7154103705933355,0.948449957195684,0.0001683190009164017,0.0011660357223151605,0.04727090140635157,0.00017839828451617266,0.006861972686856714,0.6448587899139783,0.2388579559432939,0.017375482251195007,0.021462106849511133,0.008585315058494981,0.5686119208982277,0.0849898902226618,0.04031051200417568,0.04634278843133346,0.6452218457086244,7.679796685573475e-05,0.3710261216614431,0.14805084509266633,1.0,0.9982338303257337,0.36730177438787204,0.4709266695300687,2.0,1.4509492013169856,0.04409620325785298,2.8,0.13542083458383838
5.74,1.2605127445501698,0.31047447978736264,0.0004469548934582183,0.002595287975782798,0.10537182265634773,2.077700608139054e-06,8.832825765379242e-05,0.716184108100959,0.9492675153464429,0.00016749783894682337,0.0011639203054575789,0.04709265145648557,0.00017761731836634664,0.006820869247102278,0.6443948439493022,0.23841905146067613,0.01742953413066705,0.021521822975278722,0.008583646657394048,0.5686709177364362,0.08494846706277406,0.04044899734785976,0.04631618864417337,0.6447559361127834,7.580696485702612e-05,0.36997523161016815,0.1477037711799272,1.0,0.9982236616880277,0.36659367208278876,0.4705231712583046,2.0,1.451684313487162,0.0441942997395851,2.8,0.13552604675374583
5.75,1.2606098329805826,0.31192337102545575,0.0004467356056517032,0.0026009242803824617,0.10540078345865274,2.081029860409536e-06,8.830736091038691e-05,0.7169558708182618,0.9500835199130979,0.0001666825666997466,0.0011618086634832515,0.04691507073276048,0.00017684099487595738,0.006780058819807122,0.6439312564012376,0.237979725092217,0.017483686598613716,0.02158165863181465,0.008581988283452573,0.568729493733887,0.08490705742746216,0.04058812413495715,0.0462895989834265,0.6442903986982179,7.482995658031193e-05,0.36892748652794644,0.14735742022927298,1.0,0.9982134562602876,0.3658863514936079,0.47011943478605916,2.0,1.452420117457902,0.04429283445815583,2.8,0.13563131510213577
5.76,1.2607069288890342,0.31337113827035995,0.0004465178941661612,0.0026065762472198533,0.10542979676198139,2.0843665568263227e-06,8.828649706972253e-05,0.7177256610962744,0.9508979729013392,0.0001658731335217203,0.0011597007442309705,0.046738157124651014,0.00017606927627771845,0.006739539221903497,0.6434680270802622,0.23753998144133634,0.017537939044921007,0.021641613076230318,0.008580339950236049,0.568787651077838,0.08486566138960093,0.04072789142429388,0.04626301948473954,0.6438252331701548,7.386673941628683e-05,0.36788287701532885,0.1470117912193225,1.0,0.9982032138676745,0.3651798134767104,0.46971546060696767,2.0,1.4531566066118766,0.04439180929100445,2.8,0.13573663900082888
5.7700000000000005,1.2608040322761007,0.31481777601858185,0.0004463017619872345,0.002612243765964893,0.10545886233486806,2.0877106077104743e-06,8.826566605125116e-05,0.7184934812725248,0.9517108762938021,0.00016506948927232386,0.0011575964972125297,0.04656190852375749,0.00017530212533341125,0.006699308286571632,0.6430051557962287,0.23709982511297945,0.017592290871514055,0.02170168558179502,0.008578701670019073,0.5688453919301338,0.08482427902158444,0.040868298272798746,0.046236450183385194,0.643360439234032,7.291711364769539e-05,0.3668413937008202,0.1466668831275343,1.0,0.9981929343334333,0.3644740588915355,0.46931124921934836,2.0,1.4538937743326088,0.04449122612633696,2.8,0.13584201782502184
5.78,1.260901143142358,0.3162632788924948,0.00044608721188345616,0.0026179267289774756,0.10548797994765606,2.091061925409796e-06,8.82448677741602e-05,0.7192593336713285,0.9525222320502207,0.0001642715843159743,0.0011554958735444645,0.04638632282390503,0.00017453950531574067,0.006659363863121018,0.6425426423583737,0.23665926071359794,0.017646741492087867,0.021761875437540188,0.008577073453911385,0.5689027184285307,0.08478291039532006,0.04100934373562255,0.04620989111426688,0.6428960165954996,7.198088239627176e-05,0.3658030272407944,0.1463226949302301,1.0,0.9981826174789429,0.36376908860056306,0.468906801126217,2.0,1.4546316140045368,0.044591086863168476,2.8,0.1359474509532058
5.79,1.2609982614883823,0.3177076418552192,0.0004458742455036135,0.0026236250321046094,0.10551714937962035,2.0944204249451077e-06,8.822410215914586e-05,0.7200232205971301,0.9533320421106902,0.00016347936961525348,0.001153398827073442,0.04621139791972806,0.00017378138032932277,0.006619703817225657,0.6420804865752757,0.2362182928531112,0.0177012903341638,0.02182218195194857,0.00857545530819405,0.568959632648809,0.084741555582597,0.04115102686333096,0.04618334231187535,0.6424319649604157,7.105785218007311e-05,0.36476776831959185,0.14597922560246293,1.0,0.9981722631218521,0.36306490346924486,0.46850211683529513,2.0,1.4553701190095036,0.04469139341114101,2.8,0.13605293776909913
5.8,1.2610953873147497,0.3191508605799977,0.0004456628618263658,0.0026293385760815195,0.10554637043117893,2.0977860251447203e-06,8.820336913144315e-05,0.7207851443230154,0.9541403084010897,0.00016269279689476942,0.0011513053163309643,0.04603713170420271,0.00017302771586729136,0.006580326031405273,0.6416186882547839,0.23577692614824391,0.01775593684276182,0.021882604459481404,0.008573847228022511,0.5690161365396443,0.08470021465571499,0.04129334669706395,0.04615680381021203,0.6419682840348419,7.014783389489598e-05,0.36373560764974605,0.14563647411777694,1.0,0.9981618710728825,0.36236150436590003,0.4680971968590138,2.0,1.4561092827207593,0.04479214769018493,2.8,0.13615847766497993
