t,Gs_alpha_GTP,Gs_beta_gamma,Gs_alpha_GDP,Gi_alpha_GTP,Gi_beta_gamma,Gi_alpha_GDP,Gs_alpha_GTP_1,Gs_beta_gamma_1,Gs_alpha_GDP_1,Gi_alpha_GTP_1,Gi_beta_gamma_1,Gi_alpha_GDP_1,cAMP_cav,cAMP_ecav,cAMP_cyt
4.62,3.234271833191168,3.2349328551154213,0.0006610219242505875,0.015738581880843948,0.01637407384273339,0.0006354919618894491,3.2351142735210128,3.23577529748003,0.0006610219590163285,0.001267737123896131,0.0017471855070281656,0.00047944838313203396,2.2217201592721825,1.391373415603813,1.02517725395003
4.63,3.2348186539868746,3.2354796759339615,0.0006610219470841264,0.015739208503537768,0.016374701449530186,0.0006354929459924259,3.2356539361065417,3.236314960088082,0.000661021981539363,0.0012677874385997494,0.0017472417030236118,0.00047945426442386175,2.2217754152621074,1.3919643122451368,1.0252573249877757
4.64,3.235360828889759,3.2360218508594776,0.0006610219697160579,0.015739830131276316,0.016375324053449478,0.0006354939221731688,3.2361890135560336,3.236850037559898,0.0006610220038636482,0.0012678373518724172,0.0017472974499560022,0.0004794600980835844,2.2218302306182136,1.3925547405525625,1.0253373908948749
4.65,3.2358983974446054,3.236559419436756,0.0006610219921482341,0.015740446803973074,0.01637594169446931,0.0006354948904962452,3.236719544898177,3.2373805689241686,0.0006610220259910124,0.0012678868669247832,0.0017473527514283481,0.00047946588450356435,2.2218846100886447,1.39314470075588,1.0254174516545367
4.66,3.236431398871982,3.237092420886367,0.0006610220143824905,0.01574105856123264,0.016376554412258337,0.0006354958510257046,3.2372455688416615,3.2379065928895856,0.0006610220479232687,0.0012679359869426287,0.0017474076110156078,0.0004794716240729784,2.221938558369447,1.3937341930867742,1.0254975072501444
4.67,3.236959871142743,3.2376208931791663,0.0006610220364205667,0.015741665441543866,0.016377162245367435,0.0006354968038235738,3.2377671228614884,3.2384281469311507,0.0006610220696620839,0.0012679847150218076,0.0017474620321895663,0.0004794773171677583,2.221992079632147,1.394323217788148,1.02557755766641
4.68,3.2374838525071032,3.23814487456537,0.0006610220582642368,0.01574226748361311,0.016377765232565445,0.0006354977489523431,3.238284244708535,3.2389452687997444,0.0006610220912091925,0.0012680330542757484,0.001747516018442955,0.0004794829641672063,2.2220451783027624,1.3949117750987297,1.0256576028874673
4.69,3.238003381632286,3.238664403712204,0.0006610220799153203,0.015742864726484288,0.016378363412959472,0.000635498686475189,3.2387969725454497,3.2394579966580164,0.0006610221125664163,0.0012680810078451376,0.001747569573300627,0.00047948856545548915,2.222097859131412,1.3954998652516912,1.0257376428967007
4.7,3.2385184963032447,3.239179518404623,0.0006610221013755724,0.015743457208406135,0.016378956824859993,0.0006354996164538633,3.2393053436639447,3.23996636779768,0.0006610221337354818,0.0012681285788065807,0.001747622700214098,0.00047949412140751676,2.2221501265293218,1.3960874884877343,1.025817677678369
4.71,3.2390292339793447,3.2396902561019942,0.0006610221226467311,0.015744044967317617,0.016379545506267208,0.0006355005389495973,3.23980939503438,3.2404704191890983,0.0006610221547180985,0.001268175770211744,0.001747675402606735,0.0004794996323949905,2.2222019848520773,1.3966746450494896,1.0258977072169106
4.72,3.2395356317969624,3.2401966539406954,0.0006610221437305174,0.015744628040850264,0.016380129494873365,0.0006355014540231066,3.240309163308324,3.2409701874838404,0.0006610221755159584,0.0012682225850875418,0.001747727683873972,0.00047950509878642964,2.222253438400375,1.3972613351814935,1.0259777314969432
4.73,3.240037726572074,3.240698748736705,0.0006610221646286355,0.015745206466330493,0.01638070882806508,0.000635502361734595,3.240804684821115,3.241465709017246,0.0006610221961307364,0.0012682690264363232,0.0017477795473835214,0.00047951052094719776,2.222304491420775,1.3978475591301671,1.0260577505032589
4.74,3.2405355548028547,3.2411965769882,0.0006610221853427729,0.015745780280781916,0.01638128354292567,0.0006355032621437589,3.24129599559442,3.241957019810984,0.000661022216564091,0.0012683150972360605,0.0017478309964755903,0.00047951589923952954,2.222355148106458,1.398433317143793,1.0261377642208251
4.75,3.241029152672269,3.2416901748781464,0.0006610222058746004,0.015746349520927697,0.016381853676237484,0.0006355041553097911,3.2417831313387975,3.2424441555756154,0.0006610222368176637,0.0012683608004405349,0.0017478820344630926,0.0004795212340225574,2.2224054125979733,1.3990186094724941,1.0262177726347805
4.76,3.2415185560582116,3.2421795782844396,0.0006610222262257735,0.01574691422319973,0.01638241926449113,0.000635505041291403,3.242266127463703,3.2429271517205964,0.0006610222568930822,0.0012684061389800802,0.0017479326646324988,0.0004795265256524179,2.222455288986858,1.3996034363681482,1.0262977757304266
4.7700000000000005,3.2420038008803185,3.2426648231267188,0.0006610222463979603,0.015747474424055233,0.01638298034420283,0.0006355059201476013,3.242745019419811,3.243406043696603,0.0006610222767920736,0.0012684511157870857,0.0017479828902730273,0.0004795317744859409,2.2225047814469847,1.4001877980815078,1.0263777734929191
4.78,3.2424849221873435,3.2431459444537385,0.0006610222663927672,0.01574803015914352,0.016383536951079154,0.0006355067919356361,3.24321984179821,3.2438808660947265,0.0006610222965161631,0.0012684957337288714,0.001748032714599811,0.0004795369808709388,2.222553893888082,1.400771694869777,1.026457765908082
4.79,3.2429619549616624,3.2436229772478766,0.0006610222862118038,0.01574858146404044,0.016384089120753238,0.0006355076567128065,3.2436906291244902,3.2443516534405576,0.0006610223160669389,0.0012685399956668538,0.0017480821408216195,0.00047954214515476495,2.222602630260734,1.4013551269899314,1.0265377529616893
4.8,3.243434933887227,3.2440959561930858,0.000661022305856665,0.015749128374036456,0.01638463688857239,0.0006355085145359389,3.244157415629699,3.244818439965145,0.0006610223354459742,0.0012685839044394762,0.0017481311721213207,0.0004795472676818437,2.222650994468106,1.4019380947006435,1.0266177346396734
4.8100000000000005,3.24390389335234,3.244564915677671,0.0006610223253289307,0.015749670924139172,0.016385180289600558,0.0006355093654613903,3.244620235253082,3.245281259607737,0.000661022354654828,0.0012686274628624092,0.0017481798116561087,0.0004795523487936987,2.222698990366771,1.40252059826226,1.0266977109281221
4.82,3.2443688674524305,3.245029889797063,0.0006610223446301661,0.015750209149075798,0.01638571935862085,0.0006355102095450539,3.2450791216448236,3.2457401460185187,0.0006610223736950451,0.0012686706737287513,0.0017482280625577336,0.0004795573888289817,2.2227466217675307,1.4031026379367766,1.026777681813277
4.83,3.2448298899928276,3.245490912356592,0.0006610223637619218,0.01575074308329564,0.016386254130137997,0.0006355110468423627,3.245534108168783,3.2461951325613514,0.0006610223925681566,0.0012687135398092289,0.0017482759279327305,0.0004795623881235009,2.2227938924362345,1.4036842139878163,1.0268576472815305
4.84,3.2452869944915363,3.2459480168742645,0.000661022382725734,0.015751272760972594,0.016386784638380884,0.0006355118774082955,3.245985227905235,3.246646252316511,0.00066102241127568,0.001268756063852398,0.0017483234108626481,0.00047956734701024944,2.222840806094605,1.4042653266806038,1.026937607319424
4.8500000000000005,3.2457402141820113,3.246401236583537,0.0006610224015231247,0.015751798216007636,0.016387310917305012,0.0006355127012973804,3.246432513653609,3.2470935380834285,0.0006610224298191189,0.0012687982485848435,0.0017483705144042782,0.000479572265819434,2.2228873664210567,1.4048459762819432,1.0270175619136455
4.86,3.246189582229363,3.246850604649521,0.0006610224201555568,0.015752319482229285,0.016387833000793113,0.0006355135185638351,3.246875998145892,3.247537022594092,0.0006610224481998694,0.001268840096727327,0.0017484172416079079,0.0004795771448805804,2.2229335771079834,1.40542616305849,1.0270975110508718
4.87,3.2466351314312822,3.247296153869909,0.0006610224386244979,0.015752836593116094,0.01638835092237747,0.0006355143292613807,3.2473157137514277,3.2479767382178473,0.0006610224664193532,0.0012688816109724334,0.0017484635954920582,0.00047958198451962433,2.2229794417827238,1.406005887279137,1.0271774547179862
4.88,3.247076894003058,3.2477379164599918,0.000661022456931468,0.015753349581597156,0.016388864715040256,0.0006355151334431075,3.247751692264726,3.2484127167492054,0.0006610224844791162,0.001268922793968505,0.0017485095790253258,0.0004795867850568203,2.2230249639507735,1.406585149216729,1.027257392902235
4.89,3.2475149020903795,3.24817592456546,0.0006610224750779298,0.015753858480527683,0.01638937441168948,0.0006355159311618033,3.2481839654116147,3.2488449899139953,0.0006610225023806006,0.0012689636483579451,0.00174855519516968,0.00047959154681173437,2.2230701471315397,1.4071639491439674,1.0273373255908536
4.9,3.2479491875700175,3.2486102100630854,0.0006610224930653332,0.015754363322504045,0.016389880044973867,0.0006355167224698299,3.2486125646525053,3.2492735891726308,0.0006610225201252361,0.0012690041767623216,0.0017486004468636276,0.0004795962701013056,2.2231149948056945,1.4077422873350003,1.0274172527712109
4.91,3.248379782052659,3.249040804563556,0.000661022510895114,0.015754864139866303,0.016390381647285426,0.000635517507419128,3.249037521185191,3.2496985457229055,0.000661022537714439,0.0012690443817825695,0.0017486453370224452,0.0004796009552398751,2.2231595104160147,1.408320164065398,1.0274971744308083
4.92,3.248806716885738,3.249467739414309,0.0006610225285686957,0.015755360964700756,0.01639087925076197,0.0006355182860612218,3.249458865947642,3.2501198905027917,0.0006610225551496131,0.0012690842659991985,0.0017486898685384143,0.00047960560253921506,2.2232036973682185,1.4088975796121292,1.0275770905572763
4.93,3.2492300231562727,3.2498910457023626,0.0006610225460874886,0.01575585382884248,0.016391372887289698,0.0006355190584472232,3.2498766296208044,3.250537654193237,0.0006610225724321498,0.0012691238319724966,0.0017487340442810548,0.0004796102123085578,2.223247559031803,1.4094745342535366,1.0276570011383726
4.94,3.249649731693696,3.250310754257151,0.0006610225634528904,0.015756342763877888,0.016391862588505716,0.0006355198246278371,3.250290842631396,3.2509518672209596,0.0006610225895634282,0.0012691630822427343,0.0017487778670973598,0.00047961478485462493,2.2232910987408796,1.4100510282693126,1.027736906161979
4.95,3.2500658730726903,3.250726895653359,0.0006610225806662865,0.01575682780114724,0.0163923483858006,0.0006355205846533659,3.2507015351547026,3.251362559761248,0.0006610226065448153,0.0012692020193303716,0.0017488213398120284,0.0004796193204816564,2.2233343197950153,1.4106270619404755,1.027816805616101
4.96,3.2504784776160207,3.2511395002137524,0.0006610225977290498,0.01575730897174723,0.016392830310320936,0.000635521338573714,3.2511087371173764,3.2517697617407544,0.0006610226233776664,0.001269240645736261,0.0017488644652277007,0.0004796238194914394,2.223377225460065,1.411202635549345,1.0278966994888634
4.97,3.250887575397369,3.251548598012014,0.0006610226146425413,0.015757786306533482,0.01639330839297187,0.0006355220864383927,3.2515124782002323,3.252173502840296,0.000661022640063325,0.0012692789639418534,0.0017489072461251913,0.00047962828218333747,2.2234198189690124,1.4117777493795185,1.0279765877685092
4.98,3.2512931962441662,3.251954218875577,0.0006610226314081101,0.01575825983612314,0.016393782664419657,0.0006355228282965246,3.2519127878410448,3.252573812497648,0.0006610226566031232,0.001269316976409403,0.0017489496852637234,0.0004796327088543198,2.2234621035228055,1.4123524037158464,1.0280564704433972
4.99,3.2516953697404265,3.252356392388456,0.0006610226480270937,0.01575872959089737,0.01639425315509421,0.0006355235641968487,3.2523096952373445,3.252970719910343,0.0006610226729983818,0.0012693546855821723,0.0017489917853811628,0.00047963709979899,2.2235040822911953,1.4129265988444084,1.0281363475019991
5.0,3.25209412412887,3.252755146793373,0.0006610226645006516,0.015759195600070497,0.016394719894255613,0.0006355242941851233,3.2527032282624955,3.253364252951746,0.000661022689250187,0.0012693920938093364,0.0017490335491062168,0.00047964145529687973,2.2235457577516966,1.4135003350641957,1.0282162189344464
5.01,3.2524894888302103,3.2531505115110426,0.0006610226808301462,0.015759657893826565,0.016395182912136635,0.0006355250183100782,3.253093415952961,3.253754440658321,0.0006610227053599017,0.0012694292035183403,0.0017490749791599348,0.00047964577564159377,2.2235871332036097,1.4140736126603237,1.0282960847289875
5.0200000000000005,3.2528814929805523,3.2535425156775712,0.0006610226970169213,0.015760116502079133,0.016395642238699083,0.000635525736619956,3.2534802870642903,3.2541413117856193,0.0006610227213288682,0.0012694660171148522,0.0017491160782387369,0.00047965006112388387,2.223628211887668,1.4146464319195924,1.028375944874047
5.03,3.2532701651447415,3.253931187857806,0.0006610227130622584,0.015760571454228357,0.01639609790339018,0.0006355264491618324,3.2538638697881104,3.254524894525269,0.0006610227371583494,0.001269502536963165,0.0017491568489914936,0.0004796543120283279,2.2236689968128043,1.4152187931335418,1.028455799358631
5.04,3.2536555336527173,3.254316556381687,0.0006610227289674276,0.01576102277944634,0.016396549935428745,0.0006355271559824094,3.2542441920842067,3.2549052168370567,0.0006610227528495968,0.0012695387654092175,0.0017491972940464368,0.0004796585286372183,2.2237094909575372,1.4157906965948808,1.0285356481718548
5.05,3.2540376266021593,3.2546986493468957,0.0006610227447336877,0.015761470506679538,0.016396998363807553,0.0006355278571280195,3.2546212816831317,3.255282306451536,0.0006610227684038507,0.0012695747047807868,0.0017492374160113762,0.0004796627112305887,2.2237496972706983,1.4163621425974646,1.028615491302942
5.0600000000000005,3.2544164718611337,3.2550774946214984,0.0006610227603622863,0.015761914664651128,0.016397443217295752,0.0006355285526446298,3.254995166088819,3.2556561908726414,0.0006610227838223402,0.0012696103573876794,0.001749277217473921,0.0004796668600862409,2.2237896186721544,1.4169331314362728,1.0286953287412215
5.07,3.2547920970707387,3.2554531198465955,0.0006610227758544597,0.015762355281863403,0.016397884524441242,0.0006355292425778463,3.255365872581194,3.2560268973803,0.0006610227991062837,0.0012696457255219249,0.0017493167010016976,0.0004796709754797717,2.2238292580535335,1.4175036634073863,1.028775160476126
5.08,3.255164529647752,3.255825552438966,0.0006610227912114338,0.015762792386600145,0.016398322313573056,0.000635529926972918,3.255733428218787,3.2563944530330438,0.0006610228142568888,0.0012696808114579668,0.0017493558691425676,0.0004796750576845999,2.22386861827895,1.418073738807967,1.0288549864971894
5.09,3.2555337967872764,3.256194819593713,0.0006610228064344234,0.015763226006929025,0.01639875661280376,0.0006355306058747416,3.2560978598413453,3.256758884670621,0.0006610228292753527,0.0012697156174528554,0.0017493947244248494,0.00047967910697199317,2.2239077021857283,1.4186433579362343,1.0289348067940458
5.1000000000000005,3.255899925465386,3.256560948286913,0.0006610228215246331,0.01576365617070398,0.016399187450031837,0.000635531279327865,3.2564591940724457,3.2571202189166084,0.0006610228441628618,0.0012697501457464393,0.0017494332693575349,0.0004796831236110948,2.2239465125851265,1.419212521091443,1.0290146213564262
5.11,3.2562629424417726,3.2569239652782582,0.0006610228364832568,0.015764082905567592,0.016399614852944076,0.0006355319473764925,3.2568174573221045,3.257478482181025,0.0006610228589205928,0.0012697843985615583,0.0017494715064305098,0.00047968710786895077,2.223985052263064,1.4197812285738614,1.0290944301741571
5.12,3.2566228742623924,3.257283897113706,0.0006610228513114787,0.015764506238953473,0.016400038849017952,0.0006355326100644879,3.2571726757893913,3.257833700662941,0.0006610228735497117,0.0012698183781042348,0.0017495094381147723,0.00047969106001053655,2.224023323980844,1.4203494806847496,1.0291742332371587
5.13,3.2569797472527355,3.257640770118748,0.0006610228660104719,0.015764926198080585,0.016400459465515937,0.0006355332674353631,3.2575248754557853,3.258185900343837,0.0006610228880513744,0.0012698520865632153,0.0017495470668618962,0.0004796949802986799,2.224061330471127,1.4209172777264303,1.029254030535454
5.14,3.257333584395121,3.2579946072757044,0.000661022880581161,0.01576534280726209,0.016400876726788867,0.000635533919526788,3.2578740790023284,3.258535103904755,0.000661022902426509,0.0012698855258929409,0.0017495843948523162,0.00047969886895937454,2.2240990728549543,1.4214846200336146,1.029333822063004
5.15,3.2576844138039918,3.258345436699019,0.0006610228950248674,0.015765756095209704,0.01640129066159518,0.0006355345663854888,3.258220314176736,3.2588813390934126,0.0006610229166764051,0.0012699186984026117,0.001749621424678525,0.0004797027262759125,2.2241365549357983,1.4220515078883995,1.0294136078073033
5.16,3.258032261054163,3.258693283963508,0.0006610229093427254,0.015766166088422077,0.016401701296475828,0.0006355352080537616,3.2585636062195724,3.2592246311503748,0.0006610229308021804,0.0012699516062229885,0.0017496581587266612,0.00047970655250367176,2.2241737793114567,1.4226179415972195,1.0294933877588002
5.17,3.2583771515086646,3.259038174432203,0.0006610229235358588,0.015766572813191094,0.016402108657764647,0.0006355358445735638,3.2589039801623794,3.2595650051071843,0.0006610229448049428,0.0012699842514681918,0.0017496945993641618,0.00047971034789596903,2.2242107485530203,1.423183921467503,1.0295731619080404
5.18,3.2587191103210045,3.259380133258612,0.0006610229376053814,0.015766976295603925,0.01640251277159043,0.0006355364759865178,3.2592414608299087,3.2599024857885945,0.0006610229586857901,0.0012700166362358666,0.0017497307489399497,0.0004797141127040822,2.2242474652053996,1.4237494478076533,1.0296529302456647
5.19,3.259058162437432,3.2597191853889864,0.000661022951552397,0.015767376561545088,0.01640291366387899,0.0006355371023339147,3.2595760728423575,3.2602370978148034,0.0006610229724458102,0.0012700487626073488,0.0017497666097846228,0.0004797178471772732,2.224283931787859,1.4243145209270314,1.0297326927624084
5.2,3.2593943325992,3.2600553555645804,0.000661022965378,0.01576777363669849,0.016403311360355197,0.0006355377236567176,3.2599078406176014,3.2605688656036875,0.0006610229860860819,0.0012700806326478306,0.0017498021842106421,0.0004797215515628107,2.2243201507945476,1.4248791411359363,1.0298124494490983
5.21,3.2597276453448325,3.260388668323918,0.0006610229790832748,0.0157681675465495,0.016403705886545054,0.0006355383399955653,3.26023678837343,3.2608978133730377,0.0006610229996076739,0.0012701122484065257,0.0017498374745125189,0.00047972522610599235,2.2243561246950265,1.4254433087455878,1.0298922002966526
5.22,3.2600581250123826,3.260719148005054,0.0006610229926692964,0.015768558316386985,0.01640409726777775,0.0006355389513907759,3.2605629401297804,3.261223965142792,0.0006610230130116459,0.0012701436119168352,0.001749872482967004,0.00047972887105016793,2.2243918559348037,1.4260070240681082,1.0299719452960787
5.23,3.260385795741701,3.26104681874784,0.0006610230061371306,0.01576894597130538,0.016404485529187718,0.0006355395578823503,3.260886319710971,3.2615473447372705,0.0006610230262990484,0.001270174725196513,0.0017499072118332757,0.00047973248663676167,2.224427346935862,1.4265702874165032,1.0300516844384715
5.24,3.2607106814766955,3.2613717044961854,0.0006610230194878337,0.01576933053620673,0.016404870695716695,0.000635540159509976,3.2612069507479378,3.2618679757874087,0.0006610230394709226,0.0012702055902478315,0.0017499416633531273,0.00047973607310529496,2.2244626000971914,1.4271330991046438,1.0301314177150118
5.25,3.2610328059675986,3.2616938290003232,0.0006610230327224533,0.01576971203580275,0.01640525279211577,0.0006355407563130301,3.261524856680465,3.2621858817329934,0.000661023052528301,0.0012702362090577465,0.0017499758397511564,0.00047973963069340903,2.224497617795319,1.4276954594472488,1.0302111451169653
5.26,3.261352192773227,3.262013215819071,0.0006610230458420277,0.01577009049461689,0.016405631842947462,0.0006355413483305833,3.261840060759423,3.2625010858248955,0.0006610230654722071,0.0012702665835980633,0.0017500097432349517,0.0004797431596368876,2.224532402384839,1.4282573687598656,1.0302908666356803
5.2700000000000005,3.2616688645999816,3.2623298876588307,0.0006610230588475388,0.015770465936412015,0.016406007872012428,0.0006355419356004219,3.2621525853942206,3.262813610472524,0.0006610230783036097,0.0012702967157792887,0.0017500433759418336,0.0004797466601625441,2.2245669559167425,1.428818827365236,1.0303705822633054
5.28,3.2619828429814075,3.2626438660531494,0.0006610230717398887,0.015770838383913053,0.016406380902071617,0.0006355425181585728,3.2624624518364684,3.2631234769274915,0.0006610230910233992,0.0012703266074282622,0.0017500767399130362,0.00047975013248477297,2.224601280001646,1.4293798355963823,1.0304502919931378
5.29,3.26229415235697,3.2629551754414923,0.000661023084520194,0.015771207862339025,0.01640675095838436,0.0006355430960453424,3.2627696842065603,3.263430709310193,0.0006610231036326748,0.001270356260572973,0.0017501098374224004,0.00047975357684942643,2.2246353775447725,1.4299403937573574,1.030529995815203
5.3,3.2626028154151423,3.2632638385123336,0.0006610230971894495,0.01577157439537057,0.016407118064668984,0.0006355436692984228,3.263074304896352,3.2637353300124845,0.0006610231161324174,0.0012703856771173888,0.0017501426706011045,0.00047975699348371475,2.224669250764123,1.4305005021680661,1.0306096937213034
5.3100000000000005,3.2629088546543477,3.2635698777640982,0.0006610231097486413,0.01577193800650169,0.016407482244456883,0.0006355442379552026,3.263376336110131,3.264037361238654,0.0006610231285235992,0.0012704148589504595,0.001750175241563457,0.00047976038261299665,2.2247029018541853,1.4310601611492466,1.0306893857033275
5.32,3.2632122923848894,3.26387331550709,0.0006610231221987467,0.015772298719041542,0.016407843521094305,0.0006355448020527702,3.2636757998665153,3.264336825007322,0.0006610231408071834,0.0012704438079462587,0.0017502075524070584,0.0004797637444607987,2.2247363329863235,1.431619371022455,1.030769071753248
5.33,3.2635131507308794,3.264174173865422,0.0006610231345407341,0.01577265655611619,0.016408201917744097,0.0006355453616279165,3.263972718000363,3.2646337431533468,0.0006610231529841248,0.0012704725259641274,0.0017502396052129624,0.00047976707924883403,2.2247695463091643,1.4321781321100504,1.0308487518631213
5.34,3.263811451632165,3.2644724747789424,0.0006610231467755633,0.015773011540670366,0.016408557457387497,0.0006355459167171385,3.2642671121646725,3.2649281373297274,0.0006610231650553698,0.0012705010148488143,0.0017502714020458368,0.0004797703871970215,2.2248025439489862,1.4327364447351798,1.0309284260250862
5.3500000000000005,3.2641072168462606,3.264768240005167,0.0006610231589041859,0.015773363695469243,0.016408910162825877,0.0006355464673566418,3.264559003832487,3.265220029009509,0.0006610231770218565,0.0012705292764306193,0.0017503029449541247,0.00047977366852350464,2.2248353280101085,1.4332943092217625,1.031008094231362
5.36,3.264400467950275,3.265061491121205,0.0006610231709275449,0.015773713043100192,0.01640926005668253,0.0006355470135823444,3.2648484142988003,3.2655094394876847,0.0006610231888845145,0.0012705573125255348,0.0017503342359702068,0.00047977692344467105,2.2248679005752785,1.4338517258944756,1.0310877564742482
5.37,3.2646912263428405,3.265352249525689,0.0006610231828465749,0.01577405960597456,0.016409607161404428,0.0006355475554298789,3.265135364682457,3.2657963898831013,0.0006610232006442654,0.0012705851249353887,0.0017503652771105604,0.00047978015217517087,2.2249002637060604,1.4344086950787391,1.0311674127461234
5.38,3.264979513246041,3.265640536440705,0.0006610231946622028,0.015774403406329414,0.016409951499264,0.0006355480929345961,3.26541987592806,3.266080901140362,0.0006610232123020229,0.0012706127154479858,0.0017503960703759232,0.0004797833549279364,2.2249324194432236,1.4349652171006997,1.0312470630394426
5.39,3.265265349707343,3.2659263729137202,0.000661023206375347,0.015774744466229326,0.016410293092360886,0.000635548626131568,3.265701968807872,3.2663629940317307,0.0006610232238586927,0.0012706400858372505,0.001750426617751452,0.0004797865319142006,2.2249643698071315,1.4355212922872167,1.0313267073467378
5.4,3.2655487566015218,3.2662097798195107,0.0006610232179869184,0.015775082807568123,0.016410631962623705,0.0006355491550555909,3.265981663923721,3.2666426891590357,0.0006610232353151728,0.0012706672378633684,0.001750456921206886,0.00047978968334351664,2.2249961167981285,1.4360769209658473,1.0314063456606155
5.41,3.265829753834343,3.266490777063843,0.0006610232294977564,0.015775418451376165,0.016410968131116123,0.0006355496797399673,3.266258980920908,3.26692000616758,0.0006610232466722896,0.0012706941732169334,0.001750486982632547,0.00047979280941561265,2.2250276621620237,1.4366321034720086,1.0314859779744352
5.42,3.2661083616775777,3.2667693849184882,0.0006610232409087352,0.01577575141898192,0.016411301619200458,0.0006355502002185485,3.2665339398060724,3.2671949650640033,0.0006610232579309051,0.0012707208936126027,0.0017505168039466485,0.00047979591033404484,2.2250590077827743,1.4371868401369758,1.031565604281174
5.43,3.2663846010348196,3.2670456242870425,0.0006610232522207851,0.015776081732243326,0.016411632448769455,0.0006355507165261403,3.266806561209597,3.2674675864786886,0.000661023269091937,0.0012707474008077516,0.0017505463871166677,0.00047979898630891527,2.2250901557605323,1.4377411312854922,1.0316452245732013
5.44,3.266658492033718,3.2673195152971544,0.0006610232634347806,0.015776409412323087,0.016411960641019428,0.000635551228696351,3.26707686499592,3.2677378902760763,0.0006610232801562474,0.0012707736965037267,0.001750575734046201,0.0004798020375424735,2.22512110799719,1.4382949772484326,1.0317248388434757
5.45,3.266930054633027,3.2675910779075803,0.0006610232745515878,0.015776734480216898,0.016412286216979405,0.0006355517367625191,3.267344870862792,3.2680058961539165,0.0006610232911246906,0.0012707997823884363,0.0017506048466237618,0.0004798050642353245,2.225151866374841,1.4388483783573465,1.0318044470850303
5.46,3.2671993086243427,3.2678603319099166,0.0006610232855720657,0.015777056956755044,0.01641260919751275,0.0006355522407577169,3.2676105983429853,3.2682716236449836,0.0006610233019981132,0.0012708256601364806,0.0017506337267229272,0.00047980806658644575,2.2251824327561147,1.439401334944444,1.0318840492909709
5.47,3.267466273633835,3.2681272969303343,0.0006610232964970656,0.015777376862604008,0.01641292960331875,0.0006355527407147527,3.267874066806007,3.2685350921187846,0.0006610233127773543,0.0012708513314092778,0.0017506623762024826,0.0004798110447932041,2.2252128089845042,1.4399538473425832,1.031963645454475
5.48,3.2677309691239826,3.268391992431312,0.0006610233073274309,0.01577769421826804,0.016413247454934204,0.0006355532366661737,3.268135295459809,3.268796320783272,0.0006610233234632458,0.001270876797855194,0.001750690796906568,0.00047981399905137293,2.225242996884698,1.4405059158852567,1.032043235568791
5.49,3.2679934143953067,3.268654437713373,0.0006610233180639982,0.015778009044090782,0.016413562772735042,0.0006355537286442689,3.2683943033525,3.269055328686556,0.0006610233340566124,0.0012709020611096718,0.001750718990664822,0.00047981692955514926,2.2252729982629122,1.4410575409065771,1.0321228196272372
5.5,3.2682536285881048,3.2689146519168144,0.0006610233287075962,0.015778321360256843,0.016413875576937905,0.0006355542166810718,3.2686511093740567,3.2693121347186147,0.0006610233445582712,0.0012709271227953583,0.0017507469592925298,0.0004798198364971706,2.2253028149072196,1.4416087227412657,1.0322023976232004
5.51,3.2685116306841846,3.269172654023446,0.000661023339259047,0.015778631186793398,0.01641418588760175,0.000635554700808363,3.268905732258037,3.269566757613006,0.0006610233549690325,0.0012709519845222337,0.0017507747045907669,0.00047982272006853234,2.2253324485878827,1.4421594617246376,1.0322819695501355
5.5200000000000005,3.2687674395085984,3.2694284628583197,0.0006610233497191653,0.015778938543571788,0.016414493724629452,0.0006355551810576734,3.2691581905832887,3.269819215948578,0.0006610233652896997,0.00127097664788774,0.001750802228346545,0.00047982558045880425,2.225361901057682,1.4427097581925887,1.0323615354015636
5.53,3.2690210737313765,3.2696820970914673,0.0006610233600887588,0.015779243450309115,0.01641479910776939,0.0006355556574602863,3.2694085027756623,3.270069528151183,0.0006610233755210692,0.001271001114476909,0.001750829532332958,0.0004798284178560482,2.2253911740522514,1.443259612481583,1.0324410951710714
5.54,3.2692725518692614,3.2699335752396324,0.0006610233703686283,0.01577954592656983,0.016415102056617063,0.000635556130047241,3.2696566871097232,3.270317712495387,0.0006610233856639304,0.0012710253858624911,0.0017508566183093268,0.0004798312324468347,2.2254202692904035,1.4438090249286386,1.0325206488523102
5.55,3.2695218914073476,3.270182914787909,0.0006610233805594805,0.015779845990998173,0.016415402589845796,0.0006355565988476277,3.2699027608417213,3.27056378623744,0.0006610233957189813,0.0012710494635430763,0.001750883487950466,0.00047983402440738876,2.2254491882700287,1.4443579958788502,1.0326001964396259
5.5600000000000005,3.269769110909795,3.270430134300459,0.0006610233906621371,0.01578014366316292,0.016415700727055598,0.0006355570638926815,3.270146742293075,3.270807767698762,0.000661023405687032,0.0012710733490918123,0.0017509101430166786,0.00047983679392486555,2.225477932758318,1.444906525667318,1.0326797379265458
5.57,3.2700142285884635,3.270675251989143,0.0006610234006773938,0.01578043896230651,0.01641599648751951,0.0006355575252130054,3.2703886494374723,3.271049674853041,0.0006610234155688663,0.001271097044055563,0.0017509365852384855,0.00047983954118292163,2.2255065044591995,1.4454546146314045,1.0327592733068052
5.58,3.270257262309594,3.270918285720202,0.0006610234106060191,0.01578073190735096,0.016416289890189537,0.0006355579828385821,3.2706284999074646,3.2712895253328296,0.0006610234253652422,0.001271120549955385,0.001750962816317168,0.000479842266361782,2.225534905014819,1.4460022631106793,1.032838802574342
